id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,keyPass,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/10/value,qualifier/11/value,qualifier/13/value,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/19/id,qualifier/19/qualifierId,assist
2512580403,131,6,1,13,6,6lezh5aazy0xca1800e5dqxwl,0,5.6,17.6,2023-02-26T04:13:29.271Z,2023-02-26T08:14:08Z,4057886977,73,,4057886975,56,Back,4057886989,233,134,,,,,,,,,,,,,,,,5c2z04q3s8o3p3718hiluxzo5,Javi López,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512580401,134,6,1,13,6,9xmhnv6im8h7c9e17oqvcx8gl,1,94.4,82.4,2023-02-26T04:13:29.271Z,2023-02-26T04:26:20Z,4057886971,56,Left,4057886973,73,,4057886983,233,131,,,,,,,,,,,,,,,,c575swutxi9er3j9txklhrzoq,Ben Folami,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512580507,135,1,1,13,40,9xmhnv6im8h7c9e17oqvcx8gl,1,99.5,99.5,2023-02-26T04:14:04.115Z,2023-02-26T04:15:49Z,4057887559,6,,4057887563,140,93.6,4057887569,213,4.4,4057887567,212,22.0,4057887565,141,68.4,4057887561,56,Center,,,,,,,cx8wxcop4vdfapgaboyzqrsvd,J. Brimmer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512580515,136,1,1,13,42,9xmhnv6im8h7c9e17oqvcx8gl,1,93.6,68.4,2023-02-26T04:14:05.797Z,2023-02-26T04:15:48Z,4057887603,212,10.5,4057887597,56,Left,4057887599,140,89.9,4057887605,213,2.0,4057887601,141,82.7,,,,,,,,,,njzhdtpegev8seam0oe0zpp1,B. Fornaroli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512580521,137,1,1,13,43,9xmhnv6im8h7c9e17oqvcx8gl,1,89.5,82.7,2023-02-26T04:14:06.564Z,2023-02-26T04:14:08Z,4057887639,141,77.4,4057887637,140,95.5,4057887635,56,Center,4057887641,212,7.3,4057887643,213,5.8,,,,,,,,,,cx8wxcop4vdfapgaboyzqrsvd,J. Brimmer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512580523,138,1,1,13,45,9xmhnv6im8h7c9e17oqvcx8gl,0,96.1,77.2,2023-02-26T04:14:08.756Z,2023-02-26T08:14:20Z,4057887657,212,18.2,4057887659,213,4.8,4057887655,141,50.7,4057887649,155,,4057887647,2,,4057887653,140,98.2,4057887651,56,Center,4058192615,223,,njzhdtpegev8seam0oe0zpp1,B. Fornaroli,,4058192617,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512580535,132,12,1,13,47,6lezh5aazy0xca1800e5dqxwl,1,3.4,52.7,2023-02-26T04:14:10.615Z,2023-02-26T04:14:12Z,4057887743,15,,4057887733,212,15.0,4057887725,56,Back,4057887735,213,0.6,4057887729,141,65.1,4057887727,140,15.2,,,,,,,8wt0rz1iw4aon12zj6axq1sk5,C. Goodwin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512580531,139,15,1,13,48,9xmhnv6im8h7c9e17oqvcx8gl,1,88.5,33.4,2023-02-26T04:14:11.396Z,2023-02-26T08:15:00Z,4057888697,146,92.4,4057888699,147,39.3,4057888375,233,133,4057888693,215,,4058193065,78,,4057887703,56,Center,4057888689,102,51.0,4057888691,103,19,91lwbi9gd4crrnmt30yld307p,C. Ikonomidis,,4057887701,63,,4057888351,20,,4057888695,458,4057888355,82,4057888685,25,,4057888701,230,4057888703,231,47.3,,,,,98.6,,,,,,,,,,,,
2512580537,133,10,1,13,48,6lezh5aazy0xca1800e5dqxwl,1,3.9,54.6,2023-02-26T04:14:11.496Z,2023-02-26T04:14:44Z,4057888379,233,139,4057887761,94,,4057887763,56,Back,,,,,,,,,,,,,,,,8wt0rz1iw4aon12zj6axq1sk5,C. Goodwin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512580547,140,1,1,13,53,9xmhnv6im8h7c9e17oqvcx8gl,1,72.7,31.9,2023-02-26T04:14:16.708Z,2023-02-26T04:14:19Z,4057887871,140,61.6,4057887873,141,51.4,4057887875,212,17.7,4057887881,156,,4057887877,213,2.3,4057887869,56,Center,,,,,,,91lwbi9gd4crrnmt30yld307p,C. Ikonomidis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512580553,141,1,1,13,56,9xmhnv6im8h7c9e17oqvcx8gl,1,63,50.7,2023-02-26T04:14:19.716Z,2023-02-26T04:15:32Z,4057889155,140,80.9,4057889159,212,18.9,4057889157,141,48.0,4057889153,56,Center,4057889161,213,6.2,,,,,,,,,,2wnqoxtt8xlglpndyjb5rb622,Cadete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512580563,142,1,1,13,57,9xmhnv6im8h7c9e17oqvcx8gl,1,82.4,49,2023-02-26T04:14:20.996Z,2023-02-26T04:14:22Z,4057887949,56,Center,4057887955,212,5.3,4057887957,213,2.8,4057887953,141,51.5,4057887951,140,77.6,,,,,,,,,,ez47kkcz2wgypddldq97yz2dx,C. Chapman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512580567,143,1,1,13,58,9xmhnv6im8h7c9e17oqvcx8gl,1,77.6,51.5,2023-02-26T04:14:22.116Z,2023-02-26T04:14:23Z,4057887981,141,32.1,4057887979,140,80.3,4057887977,56,Center,4057887985,213,4.9,4057887983,212,13.5,,,,,,,,,,yhkueqgsvvd5fzdffg9nky51,Roderick Miranda,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512580569,144,1,1,13,59,9xmhnv6im8h7c9e17oqvcx8gl,1,80.3,32.1,2023-02-26T04:14:23.172Z,2023-02-26T04:14:29Z,4057888001,56,Center,4057888009,213,2.5,4057888007,212,13.3,4057888005,141,44.3,4057888003,140,70.4,,,,,,,,,,w8u1a5hrtitytfof3jk0zbh1,J. Brillante,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512580581,145,1,1,14,1,9xmhnv6im8h7c9e17oqvcx8gl,1,70.4,44.3,2023-02-26T04:14:24.548Z,2023-02-26T04:14:26Z,4057888075,141,10.6,4057888079,213,5.4,4057888077,212,29.5,4057888067,155,,4057888069,56,Right,4057888071,140,88.1,,,,,,,95sml1vx1fwwhq8p32p60e11x,J. Geria,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512580583,146,1,1,14,3,9xmhnv6im8h7c9e17oqvcx8gl,0,88.3,13,2023-02-26T04:14:26.724Z,2023-02-26T08:15:29Z,4057888105,212,21.1,4057888095,2,,4057888107,213,1.4,4057888099,56,Center,4057888097,155,,4057888103,141,43.5,4058193319,223,,4057888101,140,92.2,91lwbi9gd4crrnmt30yld307p,C. Ikonomidis,,4058193321,72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512580589,134,12,1,14,5,6lezh5aazy0xca1800e5dqxwl,1,10.6,62.3,2023-02-26T04:14:28.743Z,2023-02-26T04:14:30Z,4057888143,56,Back,4057888157,15,,4057888145,140,25.7,4057888149,212,18.4,4057888147,141,48.5,4057888151,213,5.7,,,,,,,8t39sfyi8s85bs1ptjymmbd1x,B. Warland,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512580599,135,49,1,14,10,6lezh5aazy0xca1800e5dqxwl,1,31.8,45.7,2023-02-26T04:14:33.832Z,2023-02-26T04:14:33Z,,,,,,,,,,,,,,,,,,,,,,,,,6b31g4lw3ste6xrg1kwwn5iol,H. Ibusuki,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512580605,136,4,1,14,11,6lezh5aazy0xca1800e5dqxwl,1,30.9,45,2023-02-26T04:14:34.327Z,2023-02-26T04:14:36Z,4057888233,295,,4057888235,56,Back,4057888237,152,,4057888239,285,,4057888257,233,147,4057888231,13,,,,,,,,6b31g4lw3ste6xrg1kwwn5iol,H. Ibusuki,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512580609,147,4,1,14,11,9xmhnv6im8h7c9e17oqvcx8gl,0,69.1,55,2023-02-26T04:14:34.328Z,2023-02-26T04:14:37Z,4057888261,233,136,4057888253,286,,4057888249,56,Center,4057888247,295,,4057888251,152,,4057888245,13,,,,,,,,ez47kkcz2wgypddldq97yz2dx,C. Chapman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512580659,137,1,1,14,34,6lezh5aazy0xca1800e5dqxwl,1,30.1,44.3,2023-02-26T04:14:58.071Z,2023-02-26T04:15:11Z,4057888871,189,,4057888591,56,Back,4057888587,5,,4057888589,152,,4057888593,140,28.7,4057888595,141,65.2,4057888599,213,1.7,4057888597,212,14.3,3qwtpnlm38xo5f1u36a30kus5,Isaías,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512580665,138,1,1,14,37,6lezh5aazy0xca1800e5dqxwl,1,28.7,65.2,2023-02-26T04:15:00.456Z,2023-02-26T04:15:18Z,4057888643,213,0.7,4057888645,1,,4057888641,212,32.3,4057888635,56,Left,4057889085,189,,4057888637,140,52.1,4057888639,141,96.0,,,,8t39sfyi8s85bs1ptjymmbd1x,B. Warland,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512580675,139,1,1,14,39,6lezh5aazy0xca1800e5dqxwl,1,52.1,96,2023-02-26T04:15:02.568Z,2023-02-26T04:15:05Z,4057888721,141,85.3,4057888723,212,10.9,4057888717,56,Back,4057888719,140,44.4,4057888725,213,3.9,,,,,,,,,,8wt0rz1iw4aon12zj6axq1sk5,C. Goodwin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512580689,140,1,1,14,41,6lezh5aazy0xca1800e5dqxwl,1,53.3,90.5,2023-02-26T04:15:04.904Z,2023-02-26T04:15:06Z,4057888781,140,43.7,4057888777,56,Back,4057888787,213,2.8,4057888785,212,10.6,4057888783,141,95.3,,,,,,,,,,8t39sfyi8s85bs1ptjymmbd1x,B. Warland,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512580701,141,1,1,14,43,6lezh5aazy0xca1800e5dqxwl,1,43.7,95.3,2023-02-26T04:15:06.312Z,2023-02-26T04:15:10Z,4057888863,212,20.2,4057888859,140,26.5,4057888857,56,Back,4057888865,213,3.6,4057888861,141,82.1,,,,,,,,,,8wt0rz1iw4aon12zj6axq1sk5,C. Goodwin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512580713,142,1,1,14,49,6lezh5aazy0xca1800e5dqxwl,1,23.9,67.6,2023-02-26T04:15:12.984Z,2023-02-26T04:15:14Z,4057888953,212,14.4,4057888949,140,14.3,4057888955,213,3.9,4057888947,56,Back,4057888951,141,52.4,,,,,,,,,,3qwtpnlm38xo5f1u36a30kus5,Isaías,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512580725,143,1,1,14,50,6lezh5aazy0xca1800e5dqxwl,1,14.3,52.4,2023-02-26T04:15:14.120Z,2023-02-26T04:15:15Z,4057889025,140,25.3,4057889029,212,19.4,4057889027,141,29.4,4057889023,56,Back,4057889031,213,5.3,,,,,,,,,,8bp03i0tjmh836ud5jekv2aui,J. Gauci,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512580735,144,1,1,14,52,6lezh5aazy0xca1800e5dqxwl,1,25.3,29.4,2023-02-26T04:15:15.848Z,2023-02-26T04:15:17Z,4057889073,56,Back,4057889075,140,22.7,4057889081,213,1.7,4057889079,212,15.9,4057889077,141,52.4,,,,,,,,,,a5y5w6rclo7jen1tg6xhfgewa,A. Popovic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512580747,145,1,1,14,57,6lezh5aazy0xca1800e5dqxwl,1,32.4,55.7,2023-02-26T04:15:20.616Z,2023-02-26T04:15:23Z,4057889187,140,37.4,4057889189,141,28.2,4057889185,56,Back,4057889193,213,5.0,4057889191,212,19.4,,,,,,,,,,3qwtpnlm38xo5f1u36a30kus5,Isaías,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512580751,146,1,1,15,0,6lezh5aazy0xca1800e5dqxwl,1,42.2,28.2,2023-02-26T04:15:23.800Z,2023-02-26T04:15:26Z,4057889231,213,6.2,4057889225,140,63.1,4057889229,212,22.1,4057889227,141,24.0,4057889223,56,Center,,,,,,,,,,a5y5w6rclo7jen1tg6xhfgewa,A. Popovic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512580769,147,1,1,15,2,6lezh5aazy0xca1800e5dqxwl,1,63.1,24,2023-02-26T04:15:25.944Z,2023-02-26T04:15:32Z,4057889357,141,8.5,4057889359,212,11.1,4057889355,140,66.4,4057889353,56,Right,4057889361,213,5.0,,,,,,,,,,bidqgybf8b93bdsi4t4kzeuhh,B. Halloran,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512580779,148,1,1,15,9,6lezh5aazy0xca1800e5dqxwl,1,71.4,9.8,2023-02-26T04:15:32.488Z,2023-02-26T04:15:34Z,4057889391,56,Right,4057889393,140,89.6,4057889399,213,0.1,4057889397,212,19.2,4057889395,141,12.2,,,,,,,,,,5c2z04q3s8o3p3718hiluxzo5,Javi López,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512580795,149,1,1,15,11,6lezh5aazy0xca1800e5dqxwl,1,89.7,11.6,2023-02-26T04:15:35Z,2023-02-26T08:16:18Z,4057889455,140,82.2,4057889457,141,29.8,4057889459,212,14.7,4057889461,213,2.1,4057889453,56,Center,,,,,,,,,,bidqgybf8b93bdsi4t4kzeuhh,B. Halloran,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512580805,150,1,1,15,14,6lezh5aazy0xca1800e5dqxwl,1,82.2,29.8,2023-02-26T04:15:37.913Z,2023-02-26T08:16:32Z,4057889509,140,91.5,4057889507,56,Center,4057889511,141,33.0,4057889513,212,10.0,4057889809,210,15,4057889811,154,,4057889515,213,0.2,,,,d3n1fqp2aq9yjtzvwistpecyc,E. Alagich,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512580807,151,15,1,15,15,6lezh5aazy0xca1800e5dqxwl,1,91.5,33,2023-02-26T04:15:39.154Z,2023-02-26T08:16:33Z,4057889849,102,47.8,4057889853,146,92.7,4057889839,80,,4057889841,29,,4057889845,55,150,4057889523,22,,4057889857,230,98.2,4057889859,231,44.4,4j4nenchzzxi4a96o7jqdpgid,Z. Clough,,4057889603,82,,4057889525,63,,4057889843,154,4057889851,103,4057889613,233,148,4057889527,56,4057889599,20,,4057889855,147,,19,Center,35.0,,,,,,,,,,,
2512580811,148,10,1,15,16,9xmhnv6im8h7c9e17oqvcx8gl,1,9.9,65,2023-02-26T04:15:39.254Z,2023-02-26T08:16:33Z,4057889541,94,,4057889625,233,151,4057889543,56,Back,,,,,,,,,,,,,,,,w8u1a5hrtitytfof3jk0zbh1,J. Brillante,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512580817,149,6,1,15,17,9xmhnv6im8h7c9e17oqvcx8gl,0,9.2,66,2023-02-26T04:15:40.873Z,2023-02-26T08:16:36Z,4057889577,56,Back,4057889579,73,,4057889595,233,152,,,,,,,,,,,,,,,,w8u1a5hrtitytfof3jk0zbh1,J. Brillante,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512580813,152,6,1,15,17,6lezh5aazy0xca1800e5dqxwl,1,90.8,34,2023-02-26T04:15:40.873Z,2023-02-26T04:15:43Z,4057889585,233,149,4057889555,56,Center,4057889557,75,,,,,,,,,,,,,,,,,4j4nenchzzxi4a96o7jqdpgid,Z. Clough,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512580895,153,1,1,15,57,6lezh5aazy0xca1800e5dqxwl,0,99.5,0.5,2023-02-26T04:16:20.539Z,2023-02-26T08:16:41Z,4057890187,155,,4057890189,223,,4057890185,6,,4057890193,140,95.5,4057890201,1,,4057890183,2,,4057890195,141,50.0,4057890197,212,33.9,8wt0rz1iw4aon12zj6axq1sk5,C. Goodwin,,4057890199,213,1.7,4058194121,72,,4057890231,233,4057890191,56,,,,,,,,,,,150,Center,,,,,,,,,,,,,
2512580897,150,52,1,16,0,9xmhnv6im8h7c9e17oqvcx8gl,1,5.3,49.3,2023-02-26T04:16:23.922Z,2023-02-26T08:16:58Z,4058194369,378,,,,,,,,,,,,,,,,,,,,,,,dmxzug2enscx331w5vmdzn2s5,P. Izzo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512580915,151,1,1,16,2,9xmhnv6im8h7c9e17oqvcx8gl,1,11.8,49.7,2023-02-26T04:16:26.034Z,2023-02-26T04:16:29Z,4057890325,1,,4057890335,287,,4057890315,56,Back,4057890317,140,45.4,4057890319,141,95.8,4057890313,123,,4057890323,213,0.7,4057890321,212,47.2,dmxzug2enscx331w5vmdzn2s5,P. Izzo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512580927,152,50,1,16,9,9xmhnv6im8h7c9e17oqvcx8gl,1,58.4,96,2023-02-26T04:16:32.930Z,2023-02-26T04:16:37Z,4057890397,286,,4057890513,233,154,4057890395,56,Left,,,,,,,,,,,,,,,,c575swutxi9er3j9txklhrzoq,Ben Folami,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512580939,154,7,1,16,9,6lezh5aazy0xca1800e5dqxwl,1,41.6,4,2023-02-26T04:16:32.931Z,2023-02-26T08:17:06Z,4057890455,285,,4057890469,233,152,4058194459,385,,4057890453,56,Back,4057890451,167,,,,,,,,,,,bidqgybf8b93bdsi4t4kzeuhh,B. Halloran,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512580943,153,5,1,16,10,9xmhnv6im8h7c9e17oqvcx8gl,1,60,100.7,2023-02-26T04:16:33.442Z,2023-02-26T04:16:36Z,4057890475,347,,4057890491,233,155,4057890473,56,Left,,,,,,,,,,,,,,,,c575swutxi9er3j9txklhrzoq,Ben Folami,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512580941,155,5,1,16,10,6lezh5aazy0xca1800e5dqxwl,0,40,-0.7,2023-02-26T04:16:33.442Z,2023-02-26T04:26:17Z,4057890461,56,Back,4057890511,233,153,4057890463,347,,,,,,,,,,,,,,,,,bidqgybf8b93bdsi4t4kzeuhh,B. Halloran,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512580975,154,1,1,16,21,9xmhnv6im8h7c9e17oqvcx8gl,1,61.3,100,2023-02-26T04:16:44.993Z,2023-02-26T04:16:47Z,4057890689,56,Left,4057890687,107,,4057890693,141,85.0,4057890695,212,12.5,4057890697,213,4.1,4057890691,140,54.7,,,,,,,2wnqoxtt8xlglpndyjb5rb622,Cadete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512580979,155,1,1,16,24,9xmhnv6im8h7c9e17oqvcx8gl,1,55.3,84.3,2023-02-26T04:16:47.809Z,2023-02-26T04:16:50Z,4057890731,141,60.3,4057890733,212,18.3,4057890729,140,63.2,4057890727,56,Center,4057890735,213,5.2,,,,,,,,,,ez47kkcz2wgypddldq97yz2dx,C. Chapman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512580985,156,1,1,16,27,9xmhnv6im8h7c9e17oqvcx8gl,1,62.2,62.4,2023-02-26T04:16:50.401Z,2023-02-26T04:16:52Z,4057890773,212,15.5,4057890769,140,55.2,4057890767,56,Left,4057890777,213,2.1,4057890771,141,82.5,,,,,,,,,,w8u1a5hrtitytfof3jk0zbh1,J. Brillante,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512581001,157,1,1,16,28,9xmhnv6im8h7c9e17oqvcx8gl,1,55.2,82.5,2023-02-26T04:16:51.970Z,2023-02-26T04:16:53Z,4057890843,212,9.6,4057890845,213,4.5,4057890837,56,Center,4057890839,140,53.6,4057890841,141,68.6,,,,,,,,,,ez47kkcz2wgypddldq97yz2dx,C. Chapman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512581005,158,1,1,16,30,9xmhnv6im8h7c9e17oqvcx8gl,1,53.7,70,2023-02-26T04:16:53.761Z,2023-02-26T04:16:55Z,4057890891,212,10.6,4057890885,56,Left,4057890893,213,1.0,4057890887,140,59.0,4057890889,141,83.2,,,,,,,,,,w8u1a5hrtitytfof3jk0zbh1,J. Brillante,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512581017,159,1,1,16,32,9xmhnv6im8h7c9e17oqvcx8gl,1,59,83.2,2023-02-26T04:16:55.489Z,2023-02-26T04:16:58Z,4057890957,213,3.6,4057890949,56,Back,4057890955,212,17.1,4057890953,141,71.4,4057890951,140,44.6,,,,,,,,,,ez47kkcz2wgypddldq97yz2dx,C. Chapman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512581021,160,1,1,16,35,9xmhnv6im8h7c9e17oqvcx8gl,1,44.8,68.8,2023-02-26T04:16:58.801Z,2023-02-26T04:17:02Z,4057891013,212,24.5,4057891015,213,4.6,4057891009,140,42.6,4057891007,56,Back,4057891011,141,33.0,,,,,,,,,,yhkueqgsvvd5fzdffg9nky51,Roderick Miranda,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512581025,161,1,1,16,39,9xmhnv6im8h7c9e17oqvcx8gl,1,48.8,28.5,2023-02-26T04:17:02.433Z,2023-02-26T04:17:04Z,4057891039,141,3.7,4057891037,140,73.7,4057891035,56,Right,4057891041,212,31.1,4057891043,213,5.7,,,,,,,,,,46acb400oivj94jwu3i3lrxsl,D. Da Silva,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512581033,162,1,1,16,41,9xmhnv6im8h7c9e17oqvcx8gl,1,73.7,7,2023-02-26T04:17:04.257Z,2023-02-26T04:17:06Z,4057891093,140,74.9,4057891099,213,1.5,4057891097,212,12.6,4057891095,141,25.5,4057891091,56,Center,,,,,,,,,,91lwbi9gd4crrnmt30yld307p,C. Ikonomidis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512581039,163,1,1,16,42,9xmhnv6im8h7c9e17oqvcx8gl,0,73.4,22.9,2023-02-26T04:17:06.209Z,2023-02-26T04:17:26Z,4057891129,140,75.4,4057891127,56,Right,4057891135,213,5.3,4057891133,212,3.8,4057891163,286,,4057891159,233,156,4057891157,236,,4057891131,141,18.2,w8u1a5hrtitytfof3jk0zbh1,J. Brillante,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512581041,156,74,1,16,42,6lezh5aazy0xca1800e5dqxwl,1,30.9,78.1,2023-02-26T04:17:06.210Z,2023-02-26T04:26:23Z,4057891165,233,163,4057891137,56,Back,4057891139,285,,,,,,,,,,,,,,,,,2kig0lwusomobls6p3am0l7qi,L. D'Arrigo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512581045,157,5,1,16,46,6lezh5aazy0xca1800e5dqxwl,0,22,101,2023-02-26T04:17:09.522Z,2023-02-26T04:26:18Z,4057891175,347,,4057891211,233,164,4057891173,56,Back,,,,,,,,,,,,,,,,2kig0lwusomobls6p3am0l7qi,L. D'Arrigo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512581049,164,5,1,16,46,9xmhnv6im8h7c9e17oqvcx8gl,1,78,-1,2023-02-26T04:17:09.522Z,2023-02-26T04:17:12Z,4057891207,233,157,4057891201,56,Right,4057891203,347,,,,,,,,,,,,,,,,,w8u1a5hrtitytfof3jk0zbh1,J. Brillante,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512581051,165,1,1,16,48,9xmhnv6im8h7c9e17oqvcx8gl,1,79.8,0,2023-02-26T04:17:11.905Z,2023-02-26T04:22:39Z,4057891235,56,Right,4057891241,212,11.5,4057891237,140,89.6,4057891239,141,5.8,4057891233,107,,4057891243,213,0.5,,,,,,,95sml1vx1fwwhq8p32p60e11x,J. Geria,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512581053,166,50,1,16,50,9xmhnv6im8h7c9e17oqvcx8gl,1,91.4,9,2023-02-26T04:17:13.408Z,2023-02-26T04:17:16Z,4057891249,286,,4057891247,56,Right,4057891307,233,158,,,,,,,,,,,,,,,,91lwbi9gd4crrnmt30yld307p,C. Ikonomidis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512581063,158,7,1,16,50,6lezh5aazy0xca1800e5dqxwl,0,8.6,91,2023-02-26T04:17:13.409Z,2023-02-26T08:17:43Z,4058195025,385,,4057891303,233,166,4057891287,285,,4057891285,56,Back,,,,,,,,,,,,,8wt0rz1iw4aon12zj6axq1sk5,C. Goodwin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512581061,167,50,1,16,52,9xmhnv6im8h7c9e17oqvcx8gl,1,91.4,10.4,2023-02-26T04:17:15.602Z,2023-02-26T04:17:18Z,4057891277,56,Right,4057891279,286,,4057891335,233,159,,,,,,,,,,,,,,,,91lwbi9gd4crrnmt30yld307p,C. Ikonomidis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512581069,159,7,1,16,52,6lezh5aazy0xca1800e5dqxwl,0,8.6,89.6,2023-02-26T04:17:15.603Z,2023-02-26T08:17:48Z,4057891325,285,,4058195081,385,,4057891327,233,167,4057891323,56,Back,,,,,,,,,,,,,4j4nenchzzxi4a96o7jqdpgid,Z. Clough,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512581073,168,4,1,16,54,9xmhnv6im8h7c9e17oqvcx8gl,1,91.2,10.8,2023-02-26T04:17:17.362Z,2023-02-26T04:17:39Z,4057891429,233,160,4057891351,286,,4057891343,13,,4057891727,295,,4057891347,152,,4057891345,56,Right,,,,,,,91lwbi9gd4crrnmt30yld307p,C. Ikonomidis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512581085,160,4,1,16,54,6lezh5aazy0xca1800e5dqxwl,0,8.8,89.2,2023-02-26T04:17:17.363Z,2023-02-26T04:17:22Z,4057891421,152,,4057891423,285,,4057891433,233,168,4057891415,13,,4057891419,56,Back,4057891417,295,,,,,,,,8wt0rz1iw4aon12zj6axq1sk5,C. Goodwin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
