id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,keyPass,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/9/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/13/value,qualifier/16/id,qualifier/16/qualifierId,assist,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value
2521296713,290,1,1,38,41,cuj4qahgk4idsme4dg8clk6gw,0,30.2,5.5,2023-03-18T06:41:00.543Z,2023-03-18T06:41:04Z,4104042637,56,Right,4104042635,155,,4104042641,141,9.7,4104042639,140,64.0,4104042645,213,0.1,4104042643,212,35.6,4104042647,1,,,,,5ik9yg42hblwa27q4p29awyj9,A. McEneff,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521296731,380,1,1,38,45,chu9blh367xs3yumct5tqto2q,1,34,88.7,2023-03-18T06:41:04.389Z,2023-03-18T06:41:06Z,4104042757,3,,4104042763,141,90.0,4104042759,56,Back,4104042767,213,0.1,4104042761,140,47.9,4104042765,212,14.6,,,,,,,bpm5mr9bgqdsnc5cesnf2ga1h,M. Jurman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521296735,381,1,1,38,46,chu9blh367xs3yumct5tqto2q,1,47.9,90,2023-03-18T06:41:06.101Z,2023-03-18T06:41:07Z,4104042797,140,56.9,4104042801,212,10.1,4104042795,56,Left,4104042803,213,5.9,4104042799,141,84.7,4104042793,168,,4104042791,3,,,,,305har0fmf8wye7e3wbpfqcid,M. Saitō,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521296741,382,49,1,38,48,chu9blh367xs3yumct5tqto2q,1,56.9,84.7,2023-03-18T06:41:07.525Z,2023-03-18T06:41:08Z,,,,,,,,,,,,,,,,,,,,,,,,,62ln44wo6iw2dweq0aqq04ded,B. Mikeltadze,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521296783,383,1,1,38,56,chu9blh367xs3yumct5tqto2q,0,79.2,93.2,2023-03-18T06:41:15.253Z,2023-03-18T14:58:10Z,4104043165,212,30.0,4104043167,213,5.5,4104043159,140,98.7,4104043153,56,Center,4104043163,141,60.9,4105362785,155,,,,,,,,62ln44wo6iw2dweq0aqq04ded,B. Mikeltadze,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521296795,291,12,1,38,58,cuj4qahgk4idsme4dg8clk6gw,1,2.6,38.8,2023-03-18T06:41:17.423Z,2023-03-18T06:53:02Z,4104043433,212,3.9,4104043427,167,,4104043239,56,Back,4104043431,141,37.7,4104043435,213,3.3,4104043429,140,0.0,,,,,,,68mqljqiwgzgextvvyncb3avp,M. Beevers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521296807,292,6,1,38,59,cuj4qahgk4idsme4dg8clk6gw,0,1.6,38.4,2023-03-18T06:41:18.325Z,2023-03-18T14:58:20Z,4104043291,73,,4104043305,233,384,4104043289,56,Back,,,,,,,,,,,,,,,,68mqljqiwgzgextvvyncb3avp,M. Beevers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521296791,384,6,1,38,59,chu9blh367xs3yumct5tqto2q,1,98.4,61.6,2023-03-18T06:41:18.325Z,2023-03-18T06:41:22Z,4104043299,233,292,4104043221,56,Center,4104043223,73,,,,,,,,,,,,,,,,,62ln44wo6iw2dweq0aqq04ded,B. Mikeltadze,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521296887,385,1,1,39,8,chu9blh367xs3yumct5tqto2q,1,99.3,99.3,2023-03-18T06:41:27.743Z,2023-03-18T06:49:27Z,4104043849,213,3.8,4104043845,141,97.1,4104043847,212,2.5,4104043835,6,,4104043841,56,Left,4104045913,189,,4104043843,140,97.4,,,,ccof41jyzj4bnh14u8goyjutx,J. Hoffman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521297893,407,1,1,39,9,chu9blh367xs3yumct5tqto2q,1,88.9,90.3,2023-03-18T06:41:28.621Z,2023-03-18T06:49:28Z,4104050337,141,70.7,4104050117,56,Center,4104050335,140,68.0,4104050339,212,25.7,4104050341,213,3.7,4104060331,189,,,,,,,,62ln44wo6iw2dweq0aqq04ded,B. Mikeltadze,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521299961,446,1,1,39,14,chu9blh367xs3yumct5tqto2q,1,64.7,68.4,2023-03-18T06:41:33.514Z,2023-03-18T06:49:43Z,4104061077,213,4.6,4104061075,212,15.1,4104061123,189,,4104061073,141,46.3,4104061069,56,Center,4104061071,140,63.6,,,,,,,37ymn40mii3xfovk1iyg6mthx,B. O'Neill,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521300285,456,1,1,39,17,chu9blh367xs3yumct5tqto2q,1,67,35.3,2023-03-18T06:41:36.596Z,2023-03-18T06:50:39Z,4104062943,213,5.0,4104062725,56,Right,4104062939,212,12.8,4104062935,141,17.4,4104063021,189,,4104062931,140,70.7,,,,,,,a9a2obtq50arrgfe7m0cd0qtx,C. Jenkinson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521296913,386,61,1,39,20,chu9blh367xs3yumct5tqto2q,1,69.4,19.8,2023-03-18T06:41:39.365Z,2023-03-18T06:52:17Z,4104043967,56,Right,,,,,,,,,,,,,,,,,,,,,,b64xe0hw5h2k79a52awusbkve,T. Aquilina,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521296917,387,43,1,39,21,chu9blh367xs3yumct5tqto2q,1,0,0,2023-03-18T06:41:40.949Z,2023-03-18T06:41:44Z,4104044095,144,50,4104043989,56,Right,4104043991,286,0,,,,,,,,,,,,,,,,1u9k9c9uuoj9ktx8ctacv2ajt,T. Buhagiar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521296961,388,1,1,39,26,chu9blh367xs3yumct5tqto2q,1,95.3,5.9,2023-03-18T06:41:45.717Z,2023-03-18T06:52:21Z,4104044257,141,4.7,4104044255,140,86.1,4104044259,212,9.7,4104044253,56,Right,4104044261,213,3.2,,,,,,,,,,1u9k9c9uuoj9ktx8ctacv2ajt,T. Buhagiar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521296971,389,1,1,39,28,chu9blh367xs3yumct5tqto2q,1,85.9,4.9,2023-03-18T06:41:47.877Z,2023-03-18T06:41:49Z,4104044319,56,Right,4104044327,213,1.4,4104044323,141,16.1,4104044325,212,7.7,4104044321,140,86.8,,,,,,,,,,b64xe0hw5h2k79a52awusbkve,T. Aquilina,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521296977,390,61,1,39,30,chu9blh367xs3yumct5tqto2q,0,86.8,16.1,2023-03-18T06:41:49.668Z,2023-03-18T06:41:50Z,4104044355,56,Right,,,,,,,,,,,,,,,,,,,,,,ccof41jyzj4bnh14u8goyjutx,J. Hoffman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521296985,293,49,1,39,32,cuj4qahgk4idsme4dg8clk6gw,1,10.7,89,2023-03-18T06:41:51.599Z,2023-03-18T06:41:51Z,,,,,,,,,,,,,,,,,,,,,,,,,9sczcrp79182vio8prnrw5kdm,L. Bodnar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521297001,294,1,1,39,32,cuj4qahgk4idsme4dg8clk6gw,0,10.7,89,2023-03-18T06:41:51.902Z,2023-03-18T06:41:52Z,4104044475,56,Back,4104044477,140,26.1,4104044483,213,6.2,4104044479,141,87.8,4104044481,212,16.2,,,,,,,,,,9sczcrp79182vio8prnrw5kdm,L. Bodnar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521297007,391,49,1,39,34,chu9blh367xs3yumct5tqto2q,1,76.3,18.3,2023-03-18T06:41:53.317Z,2023-03-18T06:41:53Z,,,,,,,,,,,,,,,,,,,,,,,,,37ymn40mii3xfovk1iyg6mthx,B. O'Neill,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521297023,392,1,1,39,34,chu9blh367xs3yumct5tqto2q,1,76.3,18.3,2023-03-18T06:41:53.670Z,2023-03-18T06:41:54Z,4104044597,141,8.0,4104044595,140,84.4,4104044601,213,5.6,4104044599,212,11.0,4104044593,56,Right,,,,,,,,,,37ymn40mii3xfovk1iyg6mthx,B. O'Neill,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521297033,393,1,1,39,35,chu9blh367xs3yumct5tqto2q,1,84.4,8,2023-03-18T06:41:54.596Z,2023-03-18T06:41:56Z,4104044667,213,5.8,4104044659,56,Right,4104044663,141,3.2,4104044665,212,7.7,4104044661,140,91.0,,,,,,,,,,1u9k9c9uuoj9ktx8ctacv2ajt,T. Buhagiar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521297043,394,1,1,39,36,chu9blh367xs3yumct5tqto2q,1,91,3.2,2023-03-18T06:41:56.037Z,2023-03-18T06:41:59Z,4104044781,140,88.2,4104044785,212,10.6,4104044779,56,Right,4104044783,141,18.2,4104044787,213,1.9,,,,,,,,,,ccof41jyzj4bnh14u8goyjutx,J. Hoffman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521297051,395,1,1,39,40,chu9blh367xs3yumct5tqto2q,1,89.8,15.6,2023-03-18T06:41:59.589Z,2023-03-18T06:42:00Z,4104044851,212,14.1,4104044853,213,2.7,4104044849,141,23.7,4104044845,56,Center,4104044847,140,77.4,,,,,,,,,,9lh56gt4nxb29rm416rb6lv1m,A. Thurgate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521297075,396,2,1,39,41,chu9blh367xs3yumct5tqto2q,1,77.4,23.7,2023-03-18T06:42:00.852Z,2023-03-18T06:48:57Z,4104044995,140,88.2,4104044997,141,29.1,4104044993,56,Center,4104045451,7,ccof41jyzj4bnh14u8goyjutx,,,,,,,,,,,,,37ymn40mii3xfovk1iyg6mthx,B. O'Neill,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521297071,295,55,1,39,41,cuj4qahgk4idsme4dg8clk6gw,1,12.5,75.4,2023-03-18T06:42:00.853Z,2023-03-18T07:03:28Z,,,,,,,,,,,,,,,,,,,,,,,,,9sczcrp79182vio8prnrw5kdm,L. Bodnar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521297083,397,43,1,39,43,chu9blh367xs3yumct5tqto2q,1,0,0,2023-03-18T06:42:02.741Z,2023-03-18T06:42:12Z,4104045061,213,3.6,4104045051,56,Center,4104045471,144,1,4104045059,212,4.5,4104045055,140,84.4,4104045057,141,26.2,,,,,,,ccof41jyzj4bnh14u8goyjutx,J. Hoffman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521297091,296,43,1,39,44,cuj4qahgk4idsme4dg8clk6gw,1,0,0,2023-03-18T06:42:03.470Z,2023-03-18T06:42:07Z,4104045275,144,49,,,,,,,,,,,,,,,,,,,,,,adhfs6658xx5hpxur1496kv6d,D. Lachman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521297287,297,1,1,40,13,cuj4qahgk4idsme4dg8clk6gw,0,13.1,74.8,2023-03-18T06:42:33.055Z,2023-03-18T06:42:37Z,4104046553,213,0.1,4104046549,141,82.6,4104046551,212,53.1,4104046547,140,63.4,4104046545,56,Left,4104046555,1,,4104046543,241,,4104046541,157,,1vr7xk50jy6ytnogke8h6ciga,C. Cook,4104046539,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521297291,398,8,1,40,18,chu9blh367xs3yumct5tqto2q,1,36.8,18,2023-03-18T06:42:37.848Z,2023-03-18T15:00:54Z,4104046571,15,,4105374159,385,,4104046565,56,Back,,,,,,,,,,,,,,,,a9a2obtq50arrgfe7m0cd0qtx,C. Jenkinson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521297325,298,5,1,40,19,cuj4qahgk4idsme4dg8clk6gw,1,69.4,101.6,2023-03-18T06:42:38.942Z,2023-03-18T06:42:45Z,4104046805,56,Left,4104046807,347,,4104046817,233,399,,,,,,,,,,,,,,,,1vr7xk50jy6ytnogke8h6ciga,C. Cook,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521297303,399,5,1,40,19,chu9blh367xs3yumct5tqto2q,0,30.6,-1.6,2023-03-18T06:42:38.942Z,2023-03-18T07:03:28Z,4104046639,347,,4104046837,233,298,4104046637,56,Back,,,,,,,,,,,,,,,,a9a2obtq50arrgfe7m0cd0qtx,C. Jenkinson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521297341,299,1,1,40,25,cuj4qahgk4idsme4dg8clk6gw,1,66.4,100,2023-03-18T06:42:44.829Z,2023-03-18T15:01:03Z,4104046937,107,,4104046943,141,89.6,4104046947,213,5.9,4104046939,56,Left,4104046941,140,82.9,4104046945,212,19.0,,,,,,,8gzsegmgy3fjcluzdci515j2t,J. Clisby,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521297345,300,50,1,40,28,cuj4qahgk4idsme4dg8clk6gw,1,80.7,93,2023-03-18T06:42:47.663Z,2023-03-18T06:42:49Z,4104046981,233,400,4104046957,286,,4104046955,56,Left,,,,,,,,,,,,,,,,2tveu4wl8zdno0v950r0r34k5,A. Taggart,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521297349,400,7,1,40,28,chu9blh367xs3yumct5tqto2q,0,19.3,7,2023-03-18T06:42:47.664Z,2023-03-18T15:01:07Z,4104046965,285,,4105376057,385,,4104046967,233,300,4104046963,56,Back,,,,,,,,,,,,,1u9k9c9uuoj9ktx8ctacv2ajt,T. Buhagiar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521297369,301,1,1,40,31,cuj4qahgk4idsme4dg8clk6gw,0,91.4,84.5,2023-03-18T06:42:50.334Z,2023-03-19T16:54:21Z,4105379077,286,,4104047095,213,4.2,4105379075,236,,4105377733,72,,4104047093,212,3.2,4104047091,141,80.3,4105377731,224,,4104047087,56,Left,cufgsqfkltgeb7ak2uan2dqdx,R. Williams,4104047085,155,,4104047089,140,4110817895,233,,401,4104047083,2,,,,,,,90.0,,,,,,,,,,,,,,
2521297371,401,12,1,40,31,chu9blh367xs3yumct5tqto2q,1,3.7,15.8,2023-03-18T06:42:50.434Z,2023-03-19T16:54:21Z,4104047097,56,Back,4105378209,185,,4110817919,233,301,,,,,,,,,,,,,,,,bpm5mr9bgqdsnc5cesnf2ga1h,M. Jurman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521297387,302,6,1,40,32,cuj4qahgk4idsme4dg8clk6gw,1,93.2,82.2,2023-03-18T06:42:51.982Z,2023-03-18T06:42:53Z,4104047169,73,,4104047191,233,402,4104047167,56,Left,,,,,,,,,,,,,,,,cufgsqfkltgeb7ak2uan2dqdx,R. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521297391,402,6,1,40,32,chu9blh367xs3yumct5tqto2q,0,6.8,17.8,2023-03-18T06:42:51.982Z,2023-03-18T15:01:41Z,4104047185,56,Back,4104047187,73,,4104047211,233,302,,,,,,,,,,,,,,,,bpm5mr9bgqdsnc5cesnf2ga1h,M. Jurman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521297509,303,1,1,40,59,cuj4qahgk4idsme4dg8clk6gw,0,99.5,99.5,2023-03-18T06:43:18.893Z,2023-03-18T15:01:51Z,4104048081,141,54.2,4104048083,212,31.1,4104048069,2,,4104048187,233,404,4105381417,20,,4104048085,213,4.6,4104048073,155,,4104048071,6,,4wk0sw7u4c17v2owhx5bhmusq,K. Jelacic,4104048079,140,95.7,4104048077,56,4104048075,223,,,,,,,,,,,Center,,,,,,,,,,,,,,
2521297525,403,44,1,41,1,chu9blh367xs3yumct5tqto2q,1,6.4,47.7,2023-03-18T06:43:20.362Z,2023-03-18T06:49:14Z,4104060297,233,345,4104048145,285,,4104048143,56,Back,,,,,,,,,,,,,,,,4epapct9t0a0skf8522jyerjd,M. Weier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521299801,345,44,1,41,1,cuj4qahgk4idsme4dg8clk6gw,0,93.6,52.3,2023-03-18T06:43:20.363Z,2023-03-18T06:49:14Z,4104060203,56,Center,4104060207,286,,4104060301,233,403,,,,,,,,,,,,,,,,2tveu4wl8zdno0v950r0r34k5,A. Taggart,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521297531,404,41,1,41,2,chu9blh367xs3yumct5tqto2q,1,4.8,47.3,2023-03-18T06:43:21.217Z,2023-03-18T15:02:08Z,4105384545,378,,4104048171,141,48.2,4104048169,140,24.9,4104048173,212,21.1,4104048191,233,303,4104048175,213,0.0,,,,,,,4epapct9t0a0skf8522jyerjd,M. Weier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521297549,304,1,1,41,4,cuj4qahgk4idsme4dg8clk6gw,1,67.8,62.1,2023-03-18T06:43:23.294Z,2023-03-18T06:43:25Z,4104048277,213,4.8,4104048269,56,Center,4104048273,141,31.0,4104048275,212,21.2,4104048271,140,69.4,,,,,,,,,,5pjrdhytzrteyqxxcvxxhjqax,J. Koutroumbis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521297565,305,1,1,41,6,cuj4qahgk4idsme4dg8clk6gw,1,68.1,28.9,2023-03-18T06:43:25.342Z,2023-03-18T15:02:47Z,4104048363,155,,4105393721,224,,4104048361,2,,4105393723,20,,4104073569,1,,4104048367,140,87.9,4104048365,56,Center,4104048373,213,0.9,5ik9yg42hblwa27q4p29awyj9,A. McEneff,4104048369,141,68.8,4104048371,212,,,,,,,,,,,,,34.2,,,,,,,,,,,,,,
2521297573,306,44,1,41,9,cuj4qahgk4idsme4dg8clk6gw,1,88.8,70.1,2023-03-18T06:43:28.846Z,2023-03-18T06:43:29Z,4104048407,56,Center,4104048411,233,405,4104048409,286,,,,,,,,,,,,,,,,,68mqljqiwgzgextvvyncb3avp,M. Beevers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521297567,405,44,1,41,9,chu9blh367xs3yumct5tqto2q,0,11.2,29.9,2023-03-18T06:43:28.847Z,2023-03-18T06:43:30Z,4104048421,233,306,4104048381,285,,4104048379,56,Back,,,,,,,,,,,,,,,,6lu5jfgq3rxunqnbbxpu8ztyi,K. Grozos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521297597,307,1,1,41,10,cuj4qahgk4idsme4dg8clk6gw,0,89.4,69.7,2023-03-18T06:43:29.373Z,2023-03-18T15:03:03Z,4104048589,141,53.0,4104048593,213,4.1,4104048591,212,14.0,4104048583,3,,4104048587,140,81.6,4104048585,56,Center,,,,,,,68mqljqiwgzgextvvyncb3avp,M. Beevers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521297591,406,4,1,41,14,chu9blh367xs3yumct5tqto2q,1,18.4,47.4,2023-03-18T06:43:33.301Z,2023-03-18T06:43:38Z,4104048543,152,,4104048541,56,Back,4104048539,294,,4104048545,285,,4104048649,233,308,4104048537,13,,,,,,,,62ln44wo6iw2dweq0aqq04ded,B. Mikeltadze,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521297601,308,4,1,41,14,cuj4qahgk4idsme4dg8clk6gw,0,81.6,52.6,2023-03-18T06:43:33.302Z,2023-03-18T06:43:38Z,4104048619,13,,4104048627,286,,4104048625,152,,4104048653,233,406,4104048623,56,Center,4104048621,294,,,,,,,,2tveu4wl8zdno0v950r0r34k5,A. Taggart,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521297955,408,1,1,42,12,chu9blh367xs3yumct5tqto2q,0,20.8,63.1,2023-03-18T06:44:31.588Z,2023-03-18T06:47:52Z,4104050405,140,66.2,4104050407,141,78.8,4104050411,213,0.2,4104050413,1,,4104050409,212,48.9,4104050401,152,,4104050399,155,,4104050403,56,Center,4epapct9t0a0skf8522jyerjd,M. Weier,4104050397,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521297969,309,1,1,42,13,cuj4qahgk4idsme4dg8clk6gw,1,25.1,32.5,2023-03-18T06:44:32.221Z,2023-03-18T06:44:34Z,4104050511,141,23.7,4104050513,212,18.7,4104050509,140,42.0,4104050505,3,,4104050507,56,Back,4104050515,213,6.0,,,,,,,adhfs6658xx5hpxur1496kv6d,D. Lachman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521297971,310,61,1,42,15,cuj4qahgk4idsme4dg8clk6gw,0,42,23.7,2023-03-18T06:44:34.413Z,2023-03-18T06:44:34Z,4104050519,56,Back,,,,,,,,,,,,,,,,,,,,,,1smjjhc426d9s9ly2g41cqvl6,T. Ostler,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521297981,409,61,1,42,16,chu9blh367xs3yumct5tqto2q,1,63.7,73.2,2023-03-18T06:44:35.877Z,2023-03-18T06:44:36Z,4104050559,56,Center,,,,,,,,,,,,,,,,,,,,,,9lh56gt4nxb29rm416rb6lv1m,A. Thurgate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521297995,410,1,1,42,18,chu9blh367xs3yumct5tqto2q,0,58.6,93,2023-03-18T06:44:37.612Z,2023-03-18T06:44:39Z,4104050655,213,6.2,4104050683,286,,4104050651,141,92.7,4104050677,236,,4104050649,140,60.5,4104050653,212,2.0,4104050647,56,Left,4104050679,233,311,ccof41jyzj4bnh14u8goyjutx,J. Hoffman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521297989,311,74,1,42,18,cuj4qahgk4idsme4dg8clk6gw,1,38.3,4.7,2023-03-18T06:44:37.613Z,2023-03-18T06:44:39Z,4104050615,285,,4104050613,56,Back,4104050697,233,410,,,,,,,,,,,,,,,,5ik9yg42hblwa27q4p29awyj9,A. McEneff,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521297997,312,5,1,42,19,cuj4qahgk4idsme4dg8clk6gw,0,39.2,-1.6,2023-03-18T06:44:38.303Z,2023-03-18T06:44:58Z,4104050661,56,Back,4104051465,233,411,4104050663,347,,,,,,,,,,,,,,,,,5ik9yg42hblwa27q4p29awyj9,A. McEneff,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521298113,411,5,1,42,19,chu9blh367xs3yumct5tqto2q,1,60.8,101.6,2023-03-18T06:44:38.303Z,2023-03-18T07:03:28Z,4104051445,56,Left,4104051457,233,312,4104051449,347,,,,,,,,,,,,,,,,,ccof41jyzj4bnh14u8goyjutx,J. Hoffman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521298157,412,1,1,42,38,chu9blh367xs3yumct5tqto2q,1,60.5,100,2023-03-18T06:44:57.748Z,2023-03-18T06:45:03Z,4104051711,141,82.7,4104051709,140,68.5,4104051713,212,15.4,4104051705,107,,4104051707,56,Left,4104051715,213,5.3,,,,,,,ccof41jyzj4bnh14u8goyjutx,J. Hoffman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521298191,413,1,1,42,46,chu9blh367xs3yumct5tqto2q,1,68.5,82.7,2023-03-18T06:45:05.204Z,2023-03-18T06:47:49Z,4104051919,213,4.1,4104051911,56,Center,4104051915,141,69.0,4104051913,140,61.9,4104051917,212,11.6,,,,,,,,,,62ln44wo6iw2dweq0aqq04ded,B. Mikeltadze,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521298221,414,2,1,42,48,chu9blh367xs3yumct5tqto2q,1,61.9,69,2023-03-18T06:45:07.605Z,2023-03-18T06:47:50Z,4104052073,140,93.3,4104052075,141,32.2,4104052553,7,1u9k9c9uuoj9ktx8ctacv2ajt,4104052071,56,Center,4104052081,1,,4104053069,189,,,,,,,,37ymn40mii3xfovk1iyg6mthx,B. O'Neill,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521298341,315,55,1,42,48,cuj4qahgk4idsme4dg8clk6gw,1,10.6,66.1,2023-03-18T06:45:07.606Z,2023-03-18T07:03:18Z,,,,,,,,,,,,,,,,,,,,,,,,,8gzsegmgy3fjcluzdci515j2t,J. Clisby,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521298231,415,43,1,42,50,chu9blh367xs3yumct5tqto2q,1,0,0,2023-03-18T06:45:09.299Z,2023-03-18T06:45:39Z,4104052121,141,39.8,4104052123,212,9.2,4104052125,213,2.5,4104053117,144,1,4104052119,140,86.0,4104052115,3,0,4104052117,56,Center,,,,1u9k9c9uuoj9ktx8ctacv2ajt,T. Buhagiar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521298233,416,43,1,42,51,chu9blh367xs3yumct5tqto2q,1,0,0,2023-03-18T06:45:10.419Z,2023-03-18T06:45:40Z,4104052131,286,0,4104053151,144,50,4104052129,56,Center,4104052289,233,313,,,,,,,,,,,,,62ln44wo6iw2dweq0aqq04ded,B. Mikeltadze,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521298259,313,43,1,42,51,cuj4qahgk4idsme4dg8clk6gw,1,0,0,2023-03-18T06:45:10.420Z,2023-03-18T06:46:09Z,4104052261,285,0,4104054301,144,7,4104052259,56,Back,,,,,,,,,,,,,,,,8gzsegmgy3fjcluzdci515j2t,J. Clisby,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521298241,417,43,1,42,51,chu9blh367xs3yumct5tqto2q,1,0,0,2023-03-18T06:45:10.802Z,2023-03-18T06:45:41Z,4104052171,140,84.3,4104052173,141,39.8,4104052169,56,Center,4104052175,212,1.8,4104053225,144,1,4104052177,213,3.1,,,,,,,62ln44wo6iw2dweq0aqq04ded,B. Mikeltadze,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521298261,314,43,1,42,55,cuj4qahgk4idsme4dg8clk6gw,1,0,0,2023-03-18T06:45:14.557Z,2023-03-18T06:46:07Z,4104054243,144,49,,,,,,,,,,,,,,,,,,,,,,5ik9yg42hblwa27q4p29awyj9,A. McEneff,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521298351,316,1,1,43,6,cuj4qahgk4idsme4dg8clk6gw,1,10.6,66.1,2023-03-18T06:45:26.092Z,2023-03-18T06:45:28Z,4104052737,213,5.2,4104052735,212,26.5,4104052733,141,31.5,4104052727,241,,4104052731,140,22.3,4104052725,5,,4104052729,56,Back,,,,1vr7xk50jy6ytnogke8h6ciga,C. Cook,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521298451,317,1,1,43,25,cuj4qahgk4idsme4dg8clk6gw,1,30.1,29.7,2023-03-18T06:45:44.413Z,2023-03-18T06:45:52Z,4104053423,1,,4104053419,212,32.3,4104053421,213,1.1,4104053417,141,72.6,4104053413,56,Back,4104053415,140,43.2,4104053707,189,,,,,adhfs6658xx5hpxur1496kv6d,D. Lachman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
