id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,assist,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/19/id,qualifier/19/qualifierId,keyPass,qualifier/14/value,qualifier/15/value
2534323873,476,1,2,46,51,cuj4qahgk4idsme4dg8clk6gw,1,47.5,6.4,2023-04-16T06:06:13.613Z,2023-04-16T06:06:19Z,4194031587,140,38.4,4194031591,212,15.4,4194031593,213,2.2,4194031585,56,Back,4194031589,141,24.1,,,,,,,,,,7vq2cctowa657lg0v740lhtjp,M. Amini,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534323883,477,1,2,46,57,cuj4qahgk4idsme4dg8clk6gw,1,45.3,23.3,2023-04-16T06:06:19.614Z,2023-04-16T06:07:18Z,4194031667,56,Center,4194031671,141,35.2,4194031675,213,0.4,4194031673,212,19.9,4194031669,140,62.6,,,,,,,,,,4hudkn0jcog2v9q8qv1vngij9,J. Elsey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534323889,478,1,2,47,0,cuj4qahgk4idsme4dg8clk6gw,0,60.5,28.9,2023-04-16T06:06:22.989Z,2023-04-16T06:06:24Z,4194031703,140,69.5,4194031699,155,,4194031707,212,23.0,4194031709,213,5.1,4194031701,56,Right,4194031705,141,0.0,,,,,,,2tveu4wl8zdno0v950r0r34k5,A. Taggart,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534323895,448,5,2,47,2,38ui5tfi8anjuh533emny2tz1,1,28.2,102,2023-04-16T06:06:24.661Z,2023-04-16T06:06:32Z,4194031741,347,,4194031745,233,479,4194031737,56,Back,,,,,,,,,,,,,,,,7yl3en0sif2gcwrtwmtmo3d1x,R. Grant,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534323891,479,5,2,47,2,cuj4qahgk4idsme4dg8clk6gw,0,71.8,-2,2023-04-16T06:06:24.661Z,2023-04-16T06:06:28Z,4194031713,347,,4194031711,56,Right,4194031755,233,448,,,,,,,,,,,,,,,,2tveu4wl8zdno0v950r0r34k5,A. Taggart,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534323953,449,1,2,47,15,38ui5tfi8anjuh533emny2tz1,0,26,100,2023-04-16T06:06:37.746Z,2023-04-16T06:06:39Z,4194032019,141,98.1,4194032013,107,,4194032021,212,12.0,4194032017,140,37.1,4194032015,56,Back,4194032023,213,6.1,,,,,,,9dxuc4hj1ovd3mpjrxombnm22,J. King,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534323971,480,1,2,47,16,cuj4qahgk4idsme4dg8clk6gw,1,60.3,10.4,2023-04-16T06:06:39.301Z,2023-04-16T06:10:37Z,4194032099,56,Right,4194032107,213,0.2,4194032103,141,12.8,4194032101,140,68.0,4194032097,3,,4194032105,212,8.2,,,,,,,982owm0ccito2d1x2pkvpqeh,A. Burke-Gilroy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534323973,481,49,2,47,17,cuj4qahgk4idsme4dg8clk6gw,1,68,12.8,2023-04-16T06:06:39.510Z,2023-04-16T06:10:39Z,,,,,,,,,,,,,,,,,,,,,,,,,4wk0sw7u4c17v2owhx5bhmusq,K. Jelacic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534323979,482,1,2,47,18,cuj4qahgk4idsme4dg8clk6gw,1,68,12.8,2023-04-16T06:06:40.893Z,2023-04-16T06:10:41Z,4194032119,140,73.7,4194032123,212,6.3,4194032125,213,6.0,4194032121,141,10.1,4194032117,56,Right,,,,,,,,,,4wk0sw7u4c17v2owhx5bhmusq,K. Jelacic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534324917,516,61,2,47,18,cuj4qahgk4idsme4dg8clk6gw,1,73.2,5.4,2023-04-16T06:06:41.327Z,2023-04-16T06:12:50Z,4194037955,56,Right,,,,,,,,,,,,,,,,,,,,,,2tveu4wl8zdno0v950r0r34k5,A. Taggart,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534324919,517,1,2,47,19,cuj4qahgk4idsme4dg8clk6gw,0,68.4,10.4,2023-04-16T06:06:41.486Z,2023-04-16T06:12:51Z,4194038313,213,6.0,4194038307,140,76.1,4194038309,141,7.1,4194038305,56,Right,4194038311,212,8.4,,,,,,,,,,4wk0sw7u4c17v2owhx5bhmusq,K. Jelacic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534323969,450,61,2,47,20,38ui5tfi8anjuh533emny2tz1,1,25.6,96,2023-04-16T06:06:42.895Z,2023-04-16T06:12:48Z,4194032091,56,Back,,,,,,,,,,,,,,,,,,,,,,9dxuc4hj1ovd3mpjrxombnm22,J. King,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534323981,451,49,2,47,23,38ui5tfi8anjuh533emny2tz1,1,27.5,85.3,2023-04-16T06:06:45.599Z,2023-04-16T06:06:45Z,,,,,,,,,,,,,,,,,,,,,,,,,c243bbqbc7agln9jpv0faa6dx,A. Cáceres,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534323987,452,1,2,47,23,38ui5tfi8anjuh533emny2tz1,1,27.5,85.3,2023-04-16T06:06:45.624Z,2023-04-16T06:06:47Z,4194032155,213,3.3,4194032149,140,12.9,4194032151,141,82.0,4194032153,212,15.5,4194032147,56,Back,,,,,,,,,,c243bbqbc7agln9jpv0faa6dx,A. Cáceres,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534323995,453,1,2,47,24,38ui5tfi8anjuh533emny2tz1,1,11.9,79.1,2023-04-16T06:06:47.221Z,2023-04-16T06:06:50Z,4194032199,140,4.2,4194032203,212,20.6,4194032205,213,4.3,4194032201,141,51.3,4194032197,56,Back,,,,,,,,,,bgzao2jp59jygdic68s5iudat,A. Wilkinson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534324001,454,1,2,47,27,38ui5tfi8anjuh533emny2tz1,0,4.1,44.9,2023-04-16T06:06:50.341Z,2023-04-16T06:06:54Z,4194032271,213,5.8,4194032273,1,,4194032269,212,58.0,4194032263,56,Right,4194032267,141,4.1,4194032261,155,,4194032265,140,52.6,,,,jjqk412zl7b2lbfqfkva3utx,A. Redmayne,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534324007,483,44,2,47,31,cuj4qahgk4idsme4dg8clk6gw,1,46.7,95.3,2023-04-16T06:06:54.151Z,2023-04-16T06:06:56Z,4194032293,56,Back,4194032295,285,,4194032313,233,455,,,,,,,,,,,,,,,,8gzsegmgy3fjcluzdci515j2t,J. Clisby,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534324003,455,44,2,47,31,38ui5tfi8anjuh533emny2tz1,0,53.3,4.7,2023-04-16T06:06:54.152Z,2023-04-16T06:06:56Z,4194032317,233,483,4194032279,286,,4194032277,56,Right,,,,,,,,,,,,,,,,aiehjyb5unahdn0somr3ewa1h,J. Lolley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534324011,484,1,2,47,31,cuj4qahgk4idsme4dg8clk6gw,0,46.2,94.8,2023-04-16T06:06:54.247Z,2023-04-16T07:05:13Z,4194033311,140,47.0,4194033309,3,,4194033315,212,4.6,4194032305,56,Back,4194033317,213,1.4,4194033313,141,100.0,,,,,,,8gzsegmgy3fjcluzdci515j2t,J. Clisby,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534324009,456,5,2,47,32,38ui5tfi8anjuh533emny2tz1,1,51.9,-1.6,2023-04-16T06:06:55.276Z,2023-04-16T06:06:57Z,4194032339,233,485,4194032297,56,Right,4194032299,347,,,,,,,,,,,,,,,,,aiehjyb5unahdn0somr3ewa1h,J. Lolley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534324015,485,5,2,47,32,cuj4qahgk4idsme4dg8clk6gw,0,48.1,101.6,2023-04-16T06:06:55.276Z,2023-04-16T06:09:29Z,4194032327,56,Back,4194032351,233,456,4194032329,347,,,,,,,,,,,,,,,,,8gzsegmgy3fjcluzdci515j2t,J. Clisby,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534324035,457,1,2,47,39,38ui5tfi8anjuh533emny2tz1,1,50.5,0,2023-04-16T06:07:02.346Z,2023-04-16T06:07:04Z,4194032469,213,2.6,4194032465,141,8.2,4194032461,56,Back,4194032467,212,13.5,4194032459,107,,4194032463,140,39.3,,,,,,,7yl3en0sif2gcwrtwmtmo3d1x,R. Grant,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534324049,458,1,2,47,41,38ui5tfi8anjuh533emny2tz1,1,39.3,8.2,2023-04-16T06:07:03.998Z,2023-04-16T06:07:07Z,4194032555,213,5.5,4194032549,140,42.4,4194032551,141,3.1,4194032553,212,4.8,4194032547,56,Back,,,,,,,,,,4ehmmuuxljgliiz7f7298h61h,L. Brattan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534324067,459,1,2,47,45,38ui5tfi8anjuh533emny2tz1,1,38.4,5.2,2023-04-16T06:07:07.461Z,2023-04-16T06:07:14Z,4194032699,56,Back,4194032703,141,19.8,4194032707,213,1.3,4194032705,212,10.4,4194032701,140,41.2,,,,,,,,,,7yl3en0sif2gcwrtwmtmo3d1x,R. Grant,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534324077,460,1,2,47,51,38ui5tfi8anjuh533emny2tz1,1,57,37.3,2023-04-16T06:07:14.228Z,2023-04-16T06:07:18Z,4194032791,140,45.5,4194032795,212,19.4,4194032789,56,Back,4194032793,141,59.7,4194032797,213,2.2,,,,,,,,,,c243bbqbc7agln9jpv0faa6dx,A. Cáceres,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534324085,461,1,2,47,55,38ui5tfi8anjuh533emny2tz1,1,48.1,61.7,2023-04-16T06:07:17.939Z,2023-04-16T06:07:20Z,4194032845,213,1.2,4194032839,140,56.9,4194032841,141,94.8,4194032837,56,Left,4194032843,212,24.3,,,,,,,,,,bgzao2jp59jygdic68s5iudat,A. Wilkinson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534324089,462,1,2,47,58,38ui5tfi8anjuh533emny2tz1,1,57.9,95.1,2023-04-16T06:07:20.716Z,2023-04-16T06:07:24Z,4194032891,212,7.1,4194032887,140,53.5,4194032889,141,87.2,4194032893,213,4.0,4194032885,56,Left,,,,,,,,,,9dxuc4hj1ovd3mpjrxombnm22,J. King,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534324109,463,1,2,48,1,38ui5tfi8anjuh533emny2tz1,1,55,93.2,2023-04-16T06:07:23.871Z,2023-04-16T06:07:27Z,4194033007,141,98.0,4194033003,56,Left,4194033005,140,51.8,4194033011,213,2.4,4194033009,212,4.7,,,,,,,,,,c243bbqbc7agln9jpv0faa6dx,A. Cáceres,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534324117,464,1,2,48,5,38ui5tfi8anjuh533emny2tz1,1,47,90.9,2023-04-16T06:07:27.683Z,2023-04-16T06:07:30Z,4194033075,213,3.7,4194033067,141,77.2,4194033063,56,Back,4194033073,212,18.3,4194033065,140,32.0,,,,,,,,,,9dxuc4hj1ovd3mpjrxombnm22,J. King,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534324139,465,1,2,48,7,38ui5tfi8anjuh533emny2tz1,1,31.6,70.9,2023-04-16T06:07:30.242Z,2023-04-17T23:22:55Z,4194033187,140,33.2,4194033191,212,25.7,4194033193,213,4.8,4194033185,56,Back,4194033189,141,33.2,,,,,,,,,,bgzao2jp59jygdic68s5iudat,A. Wilkinson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534324145,466,1,2,48,14,38ui5tfi8anjuh533emny2tz1,1,55.9,27.4,2023-04-16T06:07:36.915Z,2023-04-16T06:07:38Z,4194033235,141,4.9,4194033231,56,Right,4194033233,140,60.6,4194033237,212,16.1,4194033239,213,5.0,,,,,,,,,,7nkjqwtji300a54ubhxn5f179,J. Rodwell,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534324153,467,1,2,48,16,38ui5tfi8anjuh533emny2tz1,0,60.6,4.9,2023-04-16T06:07:38.481Z,2023-04-16T06:14:45Z,4194041335,236,,4194033279,213,0.7,4194041337,233,486,4194041341,286,,4194033275,141,6.8,4194033271,56,Right,4194033277,212,2.1,4194033273,140,62.2,7yl3en0sif2gcwrtwmtmo3d1x,R. Grant,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534324163,486,74,2,48,16,cuj4qahgk4idsme4dg8clk6gw,1,39,95.4,2023-04-16T06:07:38.482Z,2023-04-16T06:19:12Z,4194041345,233,467,4194041321,285,,4194033345,56,Back,,,,,,,,,,,,,,,,cufgsqfkltgeb7ak2uan2dqdx,R. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534324169,468,1,2,48,20,38ui5tfi8anjuh533emny2tz1,0,57.7,2.6,2023-04-16T06:07:43.031Z,2023-04-16T06:07:43Z,4194033379,213,6.0,4194033371,56,Right,4194033375,141,0.0,4194033373,140,67.7,4194033377,212,10.8,,,,,,,,,,7yl3en0sif2gcwrtwmtmo3d1x,R. Grant,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534324173,469,5,2,48,21,38ui5tfi8anjuh533emny2tz1,0,64.8,-1.3,2023-04-16T06:07:43.826Z,2023-04-16T06:07:47Z,4194033399,347,,4194033397,56,Right,4194033463,233,487,,,,,,,,,,,,,,,,7yl3en0sif2gcwrtwmtmo3d1x,R. Grant,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534324179,487,5,2,48,21,cuj4qahgk4idsme4dg8clk6gw,1,35.2,101.3,2023-04-16T06:07:43.826Z,2023-04-16T06:09:30Z,4194033453,233,469,4194033443,56,Back,4194033445,347,,,,,,,,,,,,,,,,,cufgsqfkltgeb7ak2uan2dqdx,R. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534324221,488,1,2,48,35,cuj4qahgk4idsme4dg8clk6gw,0,39.7,100,2023-04-16T06:07:58.172Z,2023-04-16T06:08:01Z,4194033713,212,22.8,4194033717,1,,4194033707,56,Left,4194033715,213,6.0,4194033709,140,60.8,4194033705,107,,4194033711,141,92.9,,,,8gzsegmgy3fjcluzdci515j2t,J. Clisby,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534324223,470,49,2,48,39,38ui5tfi8anjuh533emny2tz1,1,33.3,9.7,2023-04-16T06:08:01.893Z,2023-04-16T06:08:02Z,,,,,,,,,,,,,,,,,,,,,,,,,7nkjqwtji300a54ubhxn5f179,J. Rodwell,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534324235,471,1,2,48,40,38ui5tfi8anjuh533emny2tz1,1,33.3,9.7,2023-04-16T06:08:02.563Z,2023-04-16T06:08:05Z,4194033779,155,,4194033789,213,0.5,4194033787,212,24.0,4194033783,140,53.8,4194033781,56,Center,4194033785,141,25.2,,,,,,,7nkjqwtji300a54ubhxn5f179,J. Rodwell,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534324239,472,1,2,48,42,38ui5tfi8anjuh533emny2tz1,1,57.6,29.1,2023-04-16T06:08:04.733Z,2023-04-16T06:15:44Z,4194033795,56,Center,4194042389,213,1.7,4194042387,212,10.0,4194042383,140,56.6,4194042385,141,43.7,,,,,,,,,,bu8z6ig5wrrtgsm1qhe4fxe51,M. Burgess,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534324231,489,43,2,48,42,cuj4qahgk4idsme4dg8clk6gw,1,0,0,2023-04-16T06:08:04.734Z,2023-04-16T06:15:28Z,4194033815,233,472,4194033763,285,0,4194042305,144,7,4194033761,56,Back,,,,,,,,,,,,,869lv47g5aohwwzeyzx9xmt7u,Z. Duncan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534324251,473,1,2,48,45,38ui5tfi8anjuh533emny2tz1,0,56.3,31.6,2023-04-16T06:08:07.827Z,2023-04-16T06:08:09Z,4194033859,56,Right,4194033863,141,20.9,4194033867,213,5.6,4194033857,155,,4194033861,140,65.1,4194033865,212,11.8,,,,,,,4rg5d1oo8rtclemhci81i6xg5,R. Mak,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534324255,490,8,2,48,46,cuj4qahgk4idsme4dg8clk6gw,1,32.3,84.5,2023-04-16T06:08:09.085Z,2023-04-17T23:23:23Z,4199252253,385,,4194033881,15,,4194033873,56,Back,,,,,,,,,,,,,,,,8gzsegmgy3fjcluzdci515j2t,J. Clisby,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534324263,491,1,2,48,48,cuj4qahgk4idsme4dg8clk6gw,0,38,85.9,2023-04-16T06:08:11.070Z,2023-04-16T06:09:24Z,4194033919,212,10.4,4194033913,56,Back,4194033921,213,6.0,4194033917,141,82.0,4194033915,140,47.6,4194033909,3,,4194033911,168,,,,,982owm0ccito2d1x2pkvpqeh,A. Burke-Gilroy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534324265,474,1,2,48,49,38ui5tfi8anjuh533emny2tz1,1,54.6,17.4,2023-04-16T06:08:11.986Z,2023-04-16T06:08:13Z,4194033939,212,9.9,4194033941,213,5.2,4194033937,141,4.6,4194033933,56,Right,4194033935,140,59.0,,,,,,,,,,4ehmmuuxljgliiz7f7298h61h,L. Brattan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534324273,475,1,2,48,50,38ui5tfi8anjuh533emny2tz1,0,59,4.6,2023-04-16T06:08:13.274Z,2023-04-16T06:08:14Z,4194033971,212,13.8,4194033967,140,62.0,4194033965,56,Center,4194033973,213,1.3,4194033969,141,24.3,,,,,,,,,,aiehjyb5unahdn0somr3ewa1h,J. Lolley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534324277,492,8,2,48,52,cuj4qahgk4idsme4dg8clk6gw,1,32.8,84.7,2023-04-16T06:08:15.294Z,2023-04-17T23:23:39Z,4199252555,384,,4194033989,56,Back,,,,,,,,,,,,,,,,,,,869lv47g5aohwwzeyzx9xmt7u,Z. Duncan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534324287,493,49,2,48,54,cuj4qahgk4idsme4dg8clk6gw,1,58.1,71.2,2023-04-16T06:08:17.327Z,2023-04-16T06:08:17Z,,,,,,,,,,,,,,,,,,,,,,,,,2tveu4wl8zdno0v950r0r34k5,A. Taggart,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534324295,494,1,2,48,55,cuj4qahgk4idsme4dg8clk6gw,1,58.1,71.2,2023-04-16T06:08:17.565Z,2023-04-16T06:08:20Z,4194034079,141,66.4,4194034075,140,45.3,4194034083,213,3.4,4194034081,212,13.8,4194034073,56,Back,,,,,,,,,,2tveu4wl8zdno0v950r0r34k5,A. Taggart,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534324309,495,1,2,48,57,cuj4qahgk4idsme4dg8clk6gw,1,45.3,66.4,2023-04-16T06:08:19.965Z,2023-04-16T06:08:23Z,4194034149,212,17.8,4194034145,140,48.5,4194034151,213,4.9,4194034143,56,Back,4194034147,141,40.7,,,,,,,,,,4wk0sw7u4c17v2owhx5bhmusq,K. Jelacic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534324315,496,1,2,49,1,cuj4qahgk4idsme4dg8clk6gw,1,45.7,35.1,2023-04-16T06:08:23.453Z,2023-04-16T06:08:25Z,4194034175,140,35.6,4194034179,212,10.6,4194034173,56,Back,4194034177,141,36.3,4194034181,213,3.1,,,,,,,,,,7vq2cctowa657lg0v740lhtjp,M. Amini,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534324325,497,1,2,49,2,cuj4qahgk4idsme4dg8clk6gw,1,35.6,36.3,2023-04-16T06:08:25.022Z,2023-04-16T06:08:28Z,4194034237,141,31.0,4194034233,56,Back,4194034235,140,44.1,4194034241,213,5.9,4194034239,212,9.6,,,,,,,,,,4hudkn0jcog2v9q8qv1vngij9,J. Elsey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534324341,498,1,2,49,6,cuj4qahgk4idsme4dg8clk6gw,1,44.8,34,2023-04-16T06:08:28.799Z,2023-04-17T23:24:39Z,4199253413,154,,4194034329,141,69.0,4194034335,1,,4194034327,140,82.0,4194034331,212,45.7,4194034323,155,,4194034551,210,15,4194034333,213,0.5,7vq2cctowa657lg0v740lhtjp,M. Amini,,4194034325,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,
2534324347,499,15,2,49,9,cuj4qahgk4idsme4dg8clk6gw,1,85.5,67.6,2023-04-16T06:08:32.148Z,2023-04-17T23:24:39Z,4194034465,20,,4194034553,80,,4194034557,55,498,4194034555,29,,4194034355,22,,4194034561,102,46.0,4194034563,103,9.5,4194034567,146,98.4,2tveu4wl8zdno0v950r0r34k5,A. Taggart,,4194034357,64,,4194034359,56,Center,4194034569,147,51.8,4194034647,233,476,4199253419,154,,,,,,,,,,,,,,,,,,,,,
2534324357,476,10,2,49,9,38ui5tfi8anjuh533emny2tz1,1,1.9,50,2023-04-16T06:08:32.248Z,2023-04-17T23:24:41Z,4194034637,179,,4194034665,233,499,4199253463,376,,4194034407,56,Back,4194034401,173,,4194034405,182,,,,,,,,jjqk412zl7b2lbfqfkva3utx,A. Redmayne,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534324371,477,49,2,49,14,38ui5tfi8anjuh533emny2tz1,1,1.3,68.4,2023-04-16T06:08:37.066Z,2023-04-16T06:08:37Z,,,,,,,,,,,,,,,,,,,,,,,,,9dxuc4hj1ovd3mpjrxombnm22,J. King,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534324385,478,1,2,49,17,38ui5tfi8anjuh533emny2tz1,1,1.3,68.4,2023-04-16T06:08:39.674Z,2023-04-16T06:09:03Z,4194034593,141,41.0,4194034597,213,5.6,4194034589,56,Back,4194034595,212,29.4,4194034591,140,22.9,,,,,,,,,,9dxuc4hj1ovd3mpjrxombnm22,J. King,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2535322081,921,3,2,49,19,38ui5tfi8anjuh533emny2tz1,0,30.9,42.1,2023-04-16T06:08:42.255Z,2023-04-17T23:24:55Z,4199253711,465,,4199253709,285,,4199253707,56,Back,4199253713,467,cufgsqfkltgeb7ak2uan2dqdx,,,,,,,,,,,,,4ehmmuuxljgliiz7f7298h61h,L. Brattan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534324403,479,4,2,49,21,38ui5tfi8anjuh533emny2tz1,1,28.6,41,2023-04-16T06:08:44.285Z,2023-04-16T06:08:50Z,4194034695,13,,4194034697,294,,4194034773,233,500,4194034699,56,Back,4194034703,285,,4194034701,152,,,,,,,,4ehmmuuxljgliiz7f7298h61h,L. Brattan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534324397,500,4,2,49,21,cuj4qahgk4idsme4dg8clk6gw,0,71.4,59,2023-04-16T06:08:44.286Z,2023-04-16T06:08:50Z,4194034675,152,,4194034671,294,,4194034669,13,,4194034673,56,Center,4194034677,286,,4194034779,233,479,,,,,,,cufgsqfkltgeb7ak2uan2dqdx,R. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534324499,480,1,2,49,56,38ui5tfi8anjuh533emny2tz1,1,25.9,40.6,2023-04-16T06:09:19.355Z,2023-04-16T06:17:32Z,4194035253,140,28.5,4194035257,212,17.7,4194035247,5,,4194035255,141,66.3,4194035251,56,Back,4194044669,189,,4194035249,152,,4194035259,213,1.4,7nkjqwtji300a54ubhxn5f179,J. Rodwell,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534324503,481,1,2,50,0,38ui5tfi8anjuh533emny2tz1,1,36.8,70.3,2023-04-16T06:09:23.164Z,2023-04-16T06:09:25Z,4194035289,212,16.8,4194035291,213,1.8,4194035287,141,94.5,4194035283,56,Back,4194035285,140,33.5,,,,,,,,,,bgzao2jp59jygdic68s5iudat,A. Wilkinson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534324509,482,1,2,50,2,38ui5tfi8anjuh533emny2tz1,1,35.2,91.5,2023-04-16T06:09:25.201Z,2023-04-17T23:25:14Z,4194035337,140,31.1,4194035343,212,31.9,4194035335,56,Back,4194035345,213,4.6,4194035341,141,45.0,,,,,,,,,,9dxuc4hj1ovd3mpjrxombnm22,J. King,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534324529,483,1,2,50,7,38ui5tfi8anjuh533emny2tz1,1,27.3,50.7,2023-04-16T06:09:29.636Z,2023-04-16T06:09:35Z,4194035447,140,34.8,4194035453,213,0.1,4194035451,212,8.0,4194035445,56,Back,4194035449,141,52.4,,,,,,,,,,7nkjqwtji300a54ubhxn5f179,J. Rodwell,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534324537,484,1,2,50,13,38ui5tfi8anjuh533emny2tz1,1,39.8,30.7,2023-04-16T06:09:35.429Z,2023-04-16T06:09:38Z,4194035491,140,47.2,4194035495,212,17.3,4194035489,56,Back,4194035493,141,7.9,4194035497,213,5.2,,,,,,,,,,c243bbqbc7agln9jpv0faa6dx,A. Cáceres,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534324543,485,1,2,50,16,38ui5tfi8anjuh533emny2tz1,1,47.2,7.9,2023-04-16T06:09:38.808Z,2023-04-16T06:09:42Z,4194035543,1,,4194035539,212,41.2,4194035541,213,0.2,4194035537,141,22.8,4194035533,56,Center,4194035531,155,,4194035535,140,85.2,,,,7yl3en0sif2gcwrtwmtmo3d1x,R. Grant,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
