id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,keyPass,qualifier/9/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/8/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,assist,qualifier/17/value
2503571147,611,1,2,73,54,v046no35g7ebk8lytdjmfb43,1,25.7,0,2023-02-04T10:17:53.887Z,2023-02-04T10:17:54Z,4010448471,212,9.5,4010448465,56,Back,4010448463,107,,4010448473,213,1.6,4010448469,141,12.6,4010448467,140,25.6,,,,,,,4gn22fnshsmgxyayuj2p77v85,J. Hingert,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503571149,612,1,2,73,55,v046no35g7ebk8lytdjmfb43,1,25.6,12.6,2023-02-04T10:17:54.686Z,2023-02-04T10:17:55Z,4010448485,56,Back,4010448487,140,26.6,4010448489,141,4.6,4010448493,213,4.9,4010448491,212,5.5,,,,,,,,,,abfwfqsv8o9xsnkor896869cl,J. O'Shea,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503571153,613,1,2,73,56,v046no35g7ebk8lytdjmfb43,1,26.4,4.3,2023-02-04T10:17:55.630Z,2023-02-04T10:17:56Z,4010448509,56,Back,4010448513,141,16.2,4010448511,140,30.4,4010448517,213,1.1,4010448515,212,9.1,,,,,,,,,,4gn22fnshsmgxyayuj2p77v85,J. Hingert,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503571155,614,1,2,73,57,v046no35g7ebk8lytdjmfb43,0,30.4,16.2,2023-02-04T10:17:56.382Z,2023-02-04T10:17:57Z,4010448533,156,,4010448523,56,Back,4010448527,141,18.3,4010448529,212,2.5,4010448531,213,2.5,4010448525,140,28.4,,,,,,,4s2umn33b5fo5zcpkwjcbry7d,J. Knowles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503571161,615,45,2,73,59,v046no35g7ebk8lytdjmfb43,0,25,16.9,2023-02-04T10:17:58.559Z,2023-02-04T10:18:04Z,4010448607,233,749,4010448561,285,,4010448559,56,Back,,,,,,,,,,,,,,,,abfwfqsv8o9xsnkor896869cl,J. O'Shea,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503571171,749,3,2,73,59,6lezh5aazy0xca1800e5dqxwl,1,75,83.1,2023-02-04T10:17:58.559Z,2023-02-04T16:24:04Z,4010448601,286,,4010448599,56,Left,4012296789,464,,4010448603,233,615,,,,,,,,,,,,,3qwtpnlm38xo5f1u36a30kus5,Isaías,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503571163,748,49,2,73,59,6lezh5aazy0xca1800e5dqxwl,1,74.2,83.7,2023-02-04T10:17:58.729Z,2023-02-04T10:17:58Z,,,,,,,,,,,,,,,,,,,,,,,,,3qwtpnlm38xo5f1u36a30kus5,Isaías,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503571175,750,1,2,74,4,6lezh5aazy0xca1800e5dqxwl,1,78.7,90.8,2023-02-04T10:18:03.400Z,2023-02-04T10:18:05Z,4010448631,141,93.5,4010448629,140,66.0,4010448635,213,3.0,4010448627,56,Left,4010448633,212,13.5,,,,,,,,,,3qwtpnlm38xo5f1u36a30kus5,Isaías,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503571181,751,1,2,74,6,6lezh5aazy0xca1800e5dqxwl,1,65.2,94.4,2023-02-04T10:18:05.272Z,2023-02-04T10:18:10Z,4010448673,141,60.0,4010448677,213,4.3,4010448669,56,Center,4010448675,212,26.0,4010448671,140,54.3,,,,,,,,,,2kig0lwusomobls6p3am0l7qi,L. D'Arrigo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503571183,752,1,2,74,11,6lezh5aazy0xca1800e5dqxwl,1,56.3,47.9,2023-02-04T10:18:10.361Z,2023-02-04T10:18:12Z,4010448693,56,Right,4010448697,141,8.5,4010448699,212,27.9,4010448701,213,5.0,4010448695,140,63.6,,,,,,,,,,9l5seuy6ggcvpqnt5ekxn1pii,L. Barr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503571191,753,1,2,74,13,6lezh5aazy0xca1800e5dqxwl,1,65,8.2,2023-02-04T10:18:12.795Z,2023-02-04T10:18:16Z,4010448747,141,55.2,4010448749,212,41.7,4010448743,56,Center,4010448751,213,0.9,4010448745,140,90.5,4010448741,155,,4010448753,1,,,,,5c2z04q3s8o3p3718hiluxzo5,Javi López,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503933271,994,44,2,74,15,6lezh5aazy0xca1800e5dqxwl,1,86.1,57.9,2023-02-04T10:18:14.327Z,2023-02-04T17:23:20Z,4012306115,286,,4012306113,56,Center,4012681525,233,832,,,,,,,,,,,,,,,,6b31g4lw3ste6xrg1kwwn5iol,H. Ibusuki,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503932423,832,44,2,74,15,v046no35g7ebk8lytdjmfb43,0,13.9,42.1,2023-02-04T10:18:14.328Z,2023-02-04T17:23:20Z,4012301693,56,Back,4012301697,285,,4012681553,233,994,,,,,,,,,,,,,,,,7mgwfxva7w88k90jhjd1wx3o5,S. Neville,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503571193,754,61,2,74,15,6lezh5aazy0xca1800e5dqxwl,0,90.4,55.7,2023-02-04T10:18:14.378Z,2023-02-04T16:24:54Z,4010448761,56,Center,,,,,,,,,,,,,,,,,,,,,,6b31g4lw3ste6xrg1kwwn5iol,H. Ibusuki,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503571197,616,12,2,74,17,v046no35g7ebk8lytdjmfb43,1,8.1,40,2023-02-04T10:18:16.750Z,2023-02-04T10:18:17Z,4010448773,140,11.7,4010448781,15,,4010448777,212,3.8,4010448779,213,0.0,4010448775,141,40.1,4010448771,56,Back,,,,,,,7mgwfxva7w88k90jhjd1wx3o5,S. Neville,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503571203,617,44,2,74,19,v046no35g7ebk8lytdjmfb43,1,10.7,41.7,2023-02-04T10:18:18.360Z,2023-02-04T10:18:19Z,4010448803,233,755,4010448797,285,,4010448795,56,Back,,,,,,,,,,,,,,,,3zl5ec82f8zebkxkfdz16e3th,T. Aldred,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503571201,755,44,2,74,19,6lezh5aazy0xca1800e5dqxwl,0,89.3,58.3,2023-02-04T10:18:18.361Z,2023-02-04T10:18:19Z,4010448791,56,Center,4010448813,233,617,4010448793,286,,,,,,,,,,,,,,,,,6b31g4lw3ste6xrg1kwwn5iol,H. Ibusuki,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503571205,618,12,2,74,19,v046no35g7ebk8lytdjmfb43,1,11.8,40,2023-02-04T10:18:19.038Z,2023-02-04T10:18:20Z,4010448817,140,19.4,4010448823,213,5.8,4010448819,141,33.7,4010448815,56,Back,4010448821,212,9.1,4010448829,15,,,,,,,,3zl5ec82f8zebkxkfdz16e3th,T. Aldred,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503571209,619,3,2,74,21,v046no35g7ebk8lytdjmfb43,1,16.6,37.5,2023-02-04T10:18:20.718Z,2023-02-04T16:25:07Z,4010448839,56,Back,4010448841,285,,4010448859,233,756,4012308409,464,,,,,,,,,,,,,,abfwfqsv8o9xsnkor896869cl,J. O'Shea,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503571213,756,45,2,74,21,6lezh5aazy0xca1800e5dqxwl,0,83.4,62.5,2023-02-04T10:18:20.718Z,2023-02-04T17:23:18Z,4010448845,286,,4010448863,233,619,4010448843,56,Center,,,,,,,,,,,,,,,,bidqgybf8b93bdsi4t4kzeuhh,B. Halloran,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503571211,620,49,2,74,22,v046no35g7ebk8lytdjmfb43,1,18.8,33.6,2023-02-04T10:18:21.215Z,2023-02-04T10:18:21Z,,,,,,,,,,,,,,,,,,,,,,,,,abfwfqsv8o9xsnkor896869cl,J. O'Shea,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503571221,621,1,2,74,23,v046no35g7ebk8lytdjmfb43,1,18.5,29.5,2023-02-04T10:18:22.238Z,2023-02-04T10:18:25Z,4010448895,212,14.3,4010448897,213,4.9,4010448891,140,21.3,4010448893,141,8.9,4010448889,56,Back,,,,,,,,,,abfwfqsv8o9xsnkor896869cl,J. O'Shea,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503571241,622,1,2,74,26,v046no35g7ebk8lytdjmfb43,0,22.5,8.3,2023-02-04T10:18:25.104Z,2023-02-04T10:18:30Z,4010448965,212,51.6,4010448961,140,71.0,4010448963,141,20.6,4010448969,1,,4010448959,56,Right,4010448967,213,0.2,4010448957,155,,,,,4gn22fnshsmgxyayuj2p77v85,J. Hingert,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503571239,757,49,2,74,31,6lezh5aazy0xca1800e5dqxwl,1,31.4,77.4,2023-02-04T10:18:30.394Z,2023-02-04T10:18:30Z,,,,,,,,,,,,,,,,,,,,,,,,,a5y5w6rclo7jen1tg6xhfgewa,A. Popovic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503571251,758,1,2,74,31,6lezh5aazy0xca1800e5dqxwl,1,31.4,77.4,2023-02-04T10:18:30.649Z,2023-02-04T10:18:35Z,4010449009,56,Back,4010449013,141,47.5,4010449017,213,4.9,4010449011,140,34.5,4010449015,212,20.6,,,,,,,,,,a5y5w6rclo7jen1tg6xhfgewa,A. Popovic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503571259,759,1,2,74,36,6lezh5aazy0xca1800e5dqxwl,1,39.1,43.7,2023-02-04T10:18:35.497Z,2023-02-04T10:18:38Z,4010449055,213,5.3,4010449051,141,7.7,4010449049,140,53.6,4010449047,56,Right,4010449053,212,28.8,,,,,,,,,,9l5seuy6ggcvpqnt5ekxn1pii,L. Barr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503571261,760,61,2,74,38,6lezh5aazy0xca1800e5dqxwl,0,51.9,10.3,2023-02-04T10:18:37.898Z,2023-02-04T10:18:38Z,4010449059,56,Right,,,,,,,,,,,,,,,,,,,,,,5c2z04q3s8o3p3718hiluxzo5,Javi López,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503571271,623,3,2,74,39,v046no35g7ebk8lytdjmfb43,1,50.4,81.8,2023-02-04T10:18:38.426Z,2023-02-04T16:25:21Z,4010449095,286,,4012310837,464,,4010449103,233,761,4010449093,56,Left,,,,,,,,,,,,,bcb8xguyk226cmw4wvkkxpgix,N. Mileusnic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503571263,761,45,2,74,39,6lezh5aazy0xca1800e5dqxwl,0,49.6,18.2,2023-02-04T10:18:38.426Z,2023-02-04T10:49:27Z,4010449063,285,,4010449061,56,Back,4010449109,233,623,,,,,,,,,,,,,,,,5c2z04q3s8o3p3718hiluxzo5,Javi López,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503571275,624,49,2,74,40,v046no35g7ebk8lytdjmfb43,1,65.6,92.4,2023-02-04T10:18:39.559Z,2023-02-04T10:20:32Z,,,,,,,,,,,,,,,,,,,,,,,,,bcb8xguyk226cmw4wvkkxpgix,N. Mileusnic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503571287,625,15,2,74,45,v046no35g7ebk8lytdjmfb43,1,87.3,63.6,2023-02-04T10:18:44.590Z,2023-02-04T16:25:52Z,4010449169,56,Center,4010449867,20,,4010449167,64,,4010449971,23,,4010449981,458,,4010449983,146,98.2,4010449975,102,48.4,4010449973,78,,bcb8xguyk226cmw4wvkkxpgix,N. Mileusnic,4010449871,233,4010449977,103,4010449985,147,52.9,4010449979,215,,,,,,,,,,,,,,,7.6,,,,,,762,,,,,
2503571289,762,10,2,74,45,6lezh5aazy0xca1800e5dqxwl,1,4.6,48.2,2023-02-04T10:18:44.690Z,2023-02-04T16:25:59Z,4010449185,56,Back,4012316993,376,,4010449179,173,,4010449875,233,625,4010449183,182,,4010449215,179,,,,,,,,8bp03i0tjmh836ud5jekv2aui,J. Gauci,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503571303,626,1,2,74,52,v046no35g7ebk8lytdjmfb43,1,84.5,18.5,2023-02-04T10:18:51.357Z,2023-02-04T10:18:52Z,4010449243,213,2.5,4010449233,140,76.9,4010449239,212,9.6,4010449237,141,26.4,4010449231,56,Center,,,,,,,,,,4s2umn33b5fo5zcpkwjcbry7d,J. Knowles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503571307,627,1,2,74,53,v046no35g7ebk8lytdjmfb43,1,76.3,25.2,2023-02-04T10:18:52.670Z,2023-02-04T10:18:54Z,4010449259,56,Center,4010449267,213,1.2,4010449263,141,34.6,4010449261,140,78.8,4010449265,212,6.9,,,,,,,,,,abfwfqsv8o9xsnkor896869cl,J. O'Shea,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503571309,628,61,2,74,55,v046no35g7ebk8lytdjmfb43,0,78.5,35.4,2023-02-04T10:18:54.542Z,2023-02-04T10:19:34Z,4010449275,56,Center,,,,,,,,,,,,,,,,,,,,,,7nhzkoa6bywrlkj9nc3f5ylii,T. Gomulka,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503571325,763,4,2,74,56,6lezh5aazy0xca1800e5dqxwl,1,23.6,63.7,2023-02-04T10:18:55.884Z,2023-02-04T10:18:59Z,4010449351,152,,4010449361,233,629,4010449355,285,,4010449349,56,Back,4010449347,13,,4010449353,265,,,,,,,,bidqgybf8b93bdsi4t4kzeuhh,B. Halloran,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503571319,629,4,2,74,56,v046no35g7ebk8lytdjmfb43,0,76.4,36.3,2023-02-04T10:18:55.885Z,2023-02-04T10:19:00Z,4010449307,56,Center,4010449309,152,,4010449313,286,,4010449305,13,,4010449311,265,,4010449371,233,763,,,,,,,7nhzkoa6bywrlkj9nc3f5ylii,T. Gomulka,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503571335,765,1,2,74,58,6lezh5aazy0xca1800e5dqxwl,1,23.2,56,2023-02-04T10:18:58.050Z,2023-02-04T16:27:38Z,4010449449,5,,4010449461,213,1.3,4010449451,152,,4010449455,140,28.4,4010449453,56,Back,4010449457,141,86.7,4010449459,212,21.6,,,,3qwtpnlm38xo5f1u36a30kus5,Isaías,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503571329,764,43,2,75,1,6lezh5aazy0xca1800e5dqxwl,1,0,0,2023-02-04T10:19:00.700Z,2023-02-04T10:19:04Z,4010449447,144,49,,,,,,,,,,,,,,,,,,,,,,4j4nenchzzxi4a96o7jqdpgid,Z. Clough,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503571337,766,1,2,75,5,6lezh5aazy0xca1800e5dqxwl,1,14.7,85.5,2023-02-04T10:19:04.154Z,2023-02-04T16:27:43Z,4010449477,213,4.5,4010449469,56,Back,4010449473,141,56.3,4010449471,140,11.0,4010449475,212,20.2,,,,,,,,,,2kig0lwusomobls6p3am0l7qi,L. D'Arrigo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503571343,767,1,2,75,8,6lezh5aazy0xca1800e5dqxwl,1,11.1,51.9,2023-02-04T10:19:07.402Z,2023-02-04T10:19:09Z,4010449493,56,Back,4010449499,212,13.0,4010449497,141,34.0,4010449495,140,15.4,4010449501,213,5.1,,,,,,,,,,8bp03i0tjmh836ud5jekv2aui,J. Gauci,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503571345,768,1,2,75,10,6lezh5aazy0xca1800e5dqxwl,1,19.8,32.9,2023-02-04T10:19:09.498Z,2023-02-04T10:19:12Z,4010449535,213,5.5,4010449527,56,Back,4010449529,140,33.7,4010449531,141,11.0,4010449533,212,20.9,,,,,,,,,,9l5seuy6ggcvpqnt5ekxn1pii,L. Barr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503571349,769,1,2,75,13,6lezh5aazy0xca1800e5dqxwl,1,36,12.1,2023-02-04T10:19:12.394Z,2023-02-04T10:19:16Z,4010449573,213,0.7,4010449569,141,35.8,4010449567,140,53.9,4010449571,212,24.8,4010449565,56,Center,,,,,,,,,,5c2z04q3s8o3p3718hiluxzo5,Javi López,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503571357,770,1,2,75,17,6lezh5aazy0xca1800e5dqxwl,1,47,33.7,2023-02-04T10:19:16.298Z,2023-02-04T10:19:20Z,4010449611,212,8.0,4010449609,141,45.4,4010449607,140,48.0,4010449605,56,Back,4010449613,213,1.4,,,,,,,,,,bidqgybf8b93bdsi4t4kzeuhh,B. Halloran,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503571363,771,1,2,75,21,6lezh5aazy0xca1800e5dqxwl,1,53.6,49.3,2023-02-04T10:19:20.458Z,2023-02-04T10:19:25Z,4010449665,213,1.3,4010449661,141,89.1,4010449663,212,27.7,4010449657,56,Left,4010449659,140,59.4,,,,,,,,,,3qwtpnlm38xo5f1u36a30kus5,Isaías,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503571367,772,1,2,75,27,6lezh5aazy0xca1800e5dqxwl,1,61.7,90.9,2023-02-04T10:19:26.411Z,2023-02-04T10:19:27Z,4010449683,56,Left,4010449689,212,7.6,4010449687,141,80.9,4010449691,213,4.2,4010449685,140,58.4,,,,,,,,,,9p4eptchs6yk33mzve5acbth,R. Kitto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503571373,773,1,2,75,28,6lezh5aazy0xca1800e5dqxwl,1,58.4,80.9,2023-02-04T10:19:27.131Z,2023-02-04T10:19:28Z,4010449709,140,54.7,4010449707,56,Center,4010449711,141,65.1,4010449715,213,4.4,4010449713,212,11.4,,,,,,,,,,2kig0lwusomobls6p3am0l7qi,L. D'Arrigo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503571381,774,1,2,75,29,6lezh5aazy0xca1800e5dqxwl,1,54,65.7,2023-02-04T10:19:28.587Z,2023-02-04T10:19:31Z,4010449743,141,41.9,4010449745,212,17.9,4010449739,56,Center,4010449747,213,5.2,4010449741,140,61.3,,,,,,,,,,a5y5w6rclo7jen1tg6xhfgewa,A. Popovic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503571383,775,1,2,75,32,6lezh5aazy0xca1800e5dqxwl,1,62.2,40.6,2023-02-04T10:19:31.179Z,2023-02-04T10:19:33Z,4010449763,213,4.8,4010449757,140,63.7,4010449759,141,5.3,4010449755,56,Right,4010449761,212,24.1,,,,,,,,,,3qwtpnlm38xo5f1u36a30kus5,Isaías,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503571393,776,1,2,75,34,6lezh5aazy0xca1800e5dqxwl,1,63.7,5.3,2023-02-04T10:19:33.339Z,2023-02-04T10:19:37Z,4010449803,212,7.3,4010449799,140,70.5,4010449797,56,Right,4010449805,213,6.0,4010449801,141,2.8,,,,,,,,,,5c2z04q3s8o3p3718hiluxzo5,Javi López,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503571403,777,1,2,75,38,6lezh5aazy0xca1800e5dqxwl,1,69.2,8.3,2023-02-04T10:19:37.147Z,2023-02-04T10:19:40Z,4010449845,140,60.7,4010449847,141,49.7,4010449849,212,29.5,4010449843,56,Center,4010449851,213,1.9,,,,,,,,,,8wt0rz1iw4aon12zj6axq1sk5,C. Goodwin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503571407,778,1,2,75,41,6lezh5aazy0xca1800e5dqxwl,1,63.8,54,2023-02-04T10:19:40.651Z,2023-02-04T10:19:43Z,4010449889,212,25.0,4010449887,141,90.3,4010449891,213,1.4,4010449881,56,Left,4010449885,140,67.7,,,,,,,,,,a5y5w6rclo7jen1tg6xhfgewa,A. Popovic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503571413,779,1,2,75,44,6lezh5aazy0xca1800e5dqxwl,1,66.6,92.6,2023-02-04T10:19:43.307Z,2023-02-04T10:19:46Z,4010449933,212,17.9,4010449929,140,55.0,4010449927,56,Center,4010449935,213,4.0,4010449931,141,73.4,,,,,,,,,,9p4eptchs6yk33mzve5acbth,R. Kitto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503571423,780,1,2,75,47,6lezh5aazy0xca1800e5dqxwl,1,55.3,72.3,2023-02-04T10:19:46.555Z,2023-02-04T10:19:49Z,4010450005,213,4.9,4010449997,56,Center,4010450001,141,32.6,4010449999,140,59.8,4010450003,212,27.4,,,,,,,,,,a5y5w6rclo7jen1tg6xhfgewa,A. Popovic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503571429,781,1,2,75,50,6lezh5aazy0xca1800e5dqxwl,1,59.8,32.6,2023-02-04T10:19:49.211Z,2023-02-04T10:19:51Z,4010450041,213,5.0,4010450039,212,19.8,4010450037,141,4.7,4010450035,140,65.1,4010450033,56,Right,,,,,,,,,,9l5seuy6ggcvpqnt5ekxn1pii,L. Barr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503571431,782,1,2,75,52,6lezh5aazy0xca1800e5dqxwl,1,65.1,4.7,2023-02-04T10:19:51.355Z,2023-02-04T10:19:54Z,4010450075,212,22.2,4010450071,140,86.1,4010450073,141,8.2,4010450069,56,Right,4010450077,213,0.1,,,,,,,,,,5c2z04q3s8o3p3718hiluxzo5,Javi López,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503571443,783,1,2,75,54,6lezh5aazy0xca1800e5dqxwl,1,88.1,8.9,2023-02-04T10:19:53.867Z,2023-02-04T16:28:18Z,4010450179,56,Left,4010450177,155,,4010450185,212,57.6,4010450183,141,93.5,4012338089,224,,4010450175,2,,4010450187,213,1.5,4010450189,1,,8wt0rz1iw4aon12zj6axq1sk5,C. Goodwin,4010450181,140,4012338093,20,4012338701,345,,,,,,,,,,,,,,,,,,,,,,,,89.7,,,,,
2503571453,784,1,2,76,3,6lezh5aazy0xca1800e5dqxwl,1,78.8,90.8,2023-02-04T10:20:03.068Z,2023-02-04T10:20:05Z,4010450231,212,6.8,4010450229,141,91.8,4010450227,140,85.2,4010450233,213,0.1,4010450225,56,Left,,,,,,,,,,9p4eptchs6yk33mzve5acbth,R. Kitto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503571461,785,1,2,76,6,6lezh5aazy0xca1800e5dqxwl,1,86.4,89.7,2023-02-04T10:20:05.308Z,2023-02-04T10:20:09Z,4010450271,56,Left,4010450275,141,80.0,4010450273,140,85.6,4010450277,212,6.6,4010450279,213,4.6,,,,,,,,,,bidqgybf8b93bdsi4t4kzeuhh,B. Halloran,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503571465,786,1,2,76,10,6lezh5aazy0xca1800e5dqxwl,1,80.3,68.1,2023-02-04T10:20:09.100Z,2023-02-04T10:20:11Z,4010450303,141,60.8,4010450299,56,Center,4010450305,212,9.0,4010450307,213,3.7,4010450301,140,73.2,,,,,,,,,,9p4eptchs6yk33mzve5acbth,R. Kitto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503571467,787,1,2,76,12,6lezh5aazy0xca1800e5dqxwl,0,72.9,60.5,2023-02-04T10:20:11.774Z,2023-02-04T10:20:13Z,4010450335,213,5.5,4010450327,56,Center,4010450329,140,88.0,4010450331,141,38.8,4010450333,212,21.7,4010450325,155,,,,,,,,3qwtpnlm38xo5f1u36a30kus5,Isaías,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503571471,630,12,2,76,14,v046no35g7ebk8lytdjmfb43,1,9.6,59.3,2023-02-04T10:20:13.405Z,2023-02-04T10:20:14Z,4010450347,141,55.5,4010450349,212,11.8,4010450351,213,6.1,4010450343,56,Back,4010450345,140,20.6,4010450357,15,,,,,,,,ez47kkcz2wgypddldq97yz2dx,C. Chapman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503571477,631,49,2,76,15,v046no35g7ebk8lytdjmfb43,1,20.6,55.8,2023-02-04T10:20:15.038Z,2023-02-04T10:20:15Z,,,,,,,,,,,,,,,,,,,,,,,,,dhnssdf1iuorniavvla5zbwx6,K. Trewin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503571483,632,1,2,76,16,v046no35g7ebk8lytdjmfb43,0,20.6,55.8,2023-02-04T10:20:15.486Z,2023-02-04T16:28:35Z,4010450405,140,33.2,4012341213,157,,4010450409,212,16.1,4010450407,141,69.3,4010450403,56,Back,4012341219,1,,4010450411,213,0.6,,,,dhnssdf1iuorniavvla5zbwx6,K. Trewin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503571485,788,49,2,76,20,6lezh5aazy0xca1800e5dqxwl,1,62.1,17.2,2023-02-04T10:20:19.950Z,2023-02-04T10:20:20Z,,,,,,,,,,,,,,,,,,,,,,,,,3qwtpnlm38xo5f1u36a30kus5,Isaías,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503571487,789,1,2,76,21,6lezh5aazy0xca1800e5dqxwl,1,62.1,17.2,2023-02-04T10:20:20.236Z,2023-02-04T10:20:24Z,4010450445,56,Right,4010450453,213,5.6,4010450447,140,70.5,4010450449,141,6.1,4010450451,212,11.6,,,,,,,,,,3qwtpnlm38xo5f1u36a30kus5,Isaías,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503571491,790,1,2,76,25,6lezh5aazy0xca1800e5dqxwl,1,71.6,10.6,2023-02-04T10:20:24.172Z,2023-02-04T10:20:27Z,4010450477,140,64.6,4010450479,141,21.5,4010450481,212,10.4,4010450483,213,2.4,4010450475,56,Center,,,,,,,,,,8wt0rz1iw4aon12zj6axq1sk5,C. Goodwin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
