id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/8/value,keyPass,assist,qualifier/13/value,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/12/value,qualifier/16/value
2492925801,649,1,2,69,44,6j4xzc2g1eeafo6v1f38d4x22,1,45.2,33.2,2022-12-23T12:58:35.311Z,2022-12-23T12:58:42Z,3954435619,56,Center,3954435623,141,66.9,3954435621,140,53.6,3954435627,213,1.2,3954435625,212,24.6,,,,,,,,,,4ljmkn447genzakxxuzkn5iol,S. Wootton,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2492925807,650,1,2,69,51,6j4xzc2g1eeafo6v1f38d4x22,0,86.6,89.4,2022-12-23T12:58:42.655Z,2022-12-24T08:27:27Z,3954435651,155,,3954435653,56,Center,3954435657,141,51.0,3954435655,140,99.1,3954435661,213,5.2,3954435649,2,,3954435669,233,639,3954997225,224,,578n9sc6cucs81focurtu36c5,C. Lewis,3954997227,72,3954435659,212,29.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2492925809,639,11,2,69,54,cuj4qahgk4idsme4dg8clk6gw,1,2.7,47.2,2022-12-23T12:58:45.709Z,2022-12-24T08:27:32Z,3954435679,233,650,3954997235,378,,3954435665,56,Back,3954435667,88,,,,,,,,,,,,,,90cmfctiu1b17s790t26ddcd1,L. Reddy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2492925811,640,1,2,70,2,cuj4qahgk4idsme4dg8clk6gw,1,7.9,51,2022-12-23T12:58:52.829Z,2022-12-23T12:58:54Z,3954435695,213,5.0,3954435687,56,Back,3954435685,123,,3954435693,212,22.5,3954435691,141,18.9,3954435689,140,13.0,,,,,,,90cmfctiu1b17s790t26ddcd1,L. Reddy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2492925813,641,1,2,70,3,cuj4qahgk4idsme4dg8clk6gw,1,13,18.9,2022-12-23T12:58:54.510Z,2022-12-23T12:58:56Z,3954435709,213,0.3,3954435705,141,24.9,3954435707,212,14.4,3954435701,56,Back,3954435703,140,26.2,,,,,,,,,,bnpu23zlwzn5gtr4t8j8qtnh0,J. Muir,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2492925815,642,1,2,70,5,cuj4qahgk4idsme4dg8clk6gw,1,26.2,24.9,2022-12-23T12:58:56.798Z,2022-12-23T12:58:59Z,3954435713,56,Back,3954435719,212,11.4,3954435721,213,2.2,3954435715,140,19.9,3954435717,141,38.6,,,,,,,,,,7vq2cctowa657lg0v740lhtjp,M. Amini,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2492925819,643,1,2,70,8,cuj4qahgk4idsme4dg8clk6gw,1,17.7,47,2022-12-23T12:58:59.725Z,2022-12-23T12:59:01Z,3954435731,140,14.3,3954435733,141,62.4,3954435735,212,11.1,3954435737,213,1.9,3954435729,56,Back,,,,,,,,,,adhfs6658xx5hpxur1496kv6d,D. Lachman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2492925821,644,1,2,70,10,cuj4qahgk4idsme4dg8clk6gw,1,13.4,73.8,2022-12-23T12:59:01.726Z,2022-12-24T08:27:50Z,3954435749,213,0.7,3954435745,141,96.9,3954435747,212,24.3,3954435743,140,31.1,3954435741,56,Back,,,,,,,,,,68mqljqiwgzgextvvyncb3avp,M. Beevers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2492925827,645,1,2,70,13,cuj4qahgk4idsme4dg8clk6gw,1,29.9,96.3,2022-12-23T12:59:04.110Z,2022-12-23T12:59:08Z,3954435785,213,4.9,3954435777,56,Back,3954435783,212,14.5,3954435781,141,75.4,3954435779,140,32.8,,,,,,,,,,8gzsegmgy3fjcluzdci515j2t,J. Clisby,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2492925829,646,1,2,70,17,cuj4qahgk4idsme4dg8clk6gw,1,26.9,61.4,2022-12-23T12:59:08.142Z,2022-12-23T12:59:13Z,3954435797,213,4.9,3954435795,212,12.0,3954435789,56,Back,3954435793,141,44.2,3954435791,140,29.4,,,,,,,,,,4wk0sw7u4c17v2owhx5bhmusq,K. Jelacic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2492925831,647,1,2,70,22,cuj4qahgk4idsme4dg8clk6gw,1,27.7,31.8,2022-12-23T12:59:13.022Z,2022-12-23T12:59:18Z,3954435825,213,4.9,3954435817,56,Back,3954435819,140,29.1,3954435823,212,9.1,3954435821,141,18.6,,,,,,,,,,7vq2cctowa657lg0v740lhtjp,M. Amini,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2492925833,648,1,2,70,27,cuj4qahgk4idsme4dg8clk6gw,1,59.5,18.3,2022-12-23T12:59:18.158Z,2022-12-23T12:59:19Z,3954435835,140,68.3,3954435837,141,25.3,3954435839,212,10.4,3954435841,213,0.5,3954435833,56,Center,,,,,,,,,,bnpu23zlwzn5gtr4t8j8qtnh0,J. Muir,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2492925835,649,1,2,70,28,cuj4qahgk4idsme4dg8clk6gw,1,68.3,25.3,2022-12-23T12:59:19.230Z,2022-12-23T12:59:20Z,3954435857,156,,3954435851,212,10.9,3954435845,56,Center,3954435853,213,2.6,3954435847,140,59.2,3954435849,141,33.1,,,,,,,cufgsqfkltgeb7ak2uan2dqdx,R. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2492925837,650,1,2,70,30,cuj4qahgk4idsme4dg8clk6gw,0,69,38.3,2022-12-23T12:59:21.486Z,2022-12-23T12:59:22Z,3954435863,141,48.1,3954435861,140,71.7,3954435865,212,7.2,3954435859,56,Center,3954435867,213,1.2,,,,,,,,,,bnpu23zlwzn5gtr4t8j8qtnh0,J. Muir,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2492925839,652,8,2,70,33,6j4xzc2g1eeafo6v1f38d4x22,1,26.5,45.8,2022-12-23T12:59:24.114Z,2022-12-24T08:28:18Z,3954997281,384,,3954435873,56,Back,,,,,,,,,,,,,,,,,,,30xc2y82d5xu8hkfhqrjw1z9x,S. Ugarković,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2492925843,653,1,2,70,36,6j4xzc2g1eeafo6v1f38d4x22,1,28.7,33.1,2022-12-23T12:59:27.537Z,2022-12-23T13:01:02Z,3954435903,141,37.3,3954435901,140,34.6,3954435899,56,Back,3954435905,212,6.8,3954435907,213,0.4,,,,,,,,,,42xmd4lhr1zub89n0ormclv4l,D. Ball,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2492925845,654,49,2,70,37,6j4xzc2g1eeafo6v1f38d4x22,1,35,36.5,2022-12-23T12:59:28.529Z,2022-12-23T13:01:38Z,,,,,,,,,,,,,,,,,,,,,,,,,30xc2y82d5xu8hkfhqrjw1z9x,S. Ugarković,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2492925853,655,1,2,70,37,6j4xzc2g1eeafo6v1f38d4x22,1,35.3,36.5,2022-12-23T12:59:28.704Z,2022-12-23T13:01:39Z,3954435943,56,Back,3954435949,212,12.1,3954435947,141,54.2,3954435951,213,1.5,3954435945,140,36.3,,,,,,,,,,30xc2y82d5xu8hkfhqrjw1z9x,S. Ugarković,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2492925855,656,1,2,70,39,6j4xzc2g1eeafo6v1f38d4x22,1,37.5,57.2,2022-12-23T12:59:30.649Z,2022-12-23T13:01:43Z,3954435979,213,1.1,3954435973,140,44.0,3954435971,56,Back,3954435977,212,15.6,3954435975,141,77.9,,,,,,,,,,7wy9lh4qgnim12456qttxn85,K. Barbarouses,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2492925857,657,1,2,70,40,6j4xzc2g1eeafo6v1f38d4x22,1,52.4,84.9,2022-12-23T12:59:31.526Z,2022-12-23T13:02:12Z,3954436999,141,90.1,3954437003,213,2.9,3954437001,212,15.8,3954436997,140,37.7,3954436995,56,Back,,,,,,,,,,7ex2ik73ntprjkatncipscudx,B. Kraev,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2492925859,658,1,2,70,43,6j4xzc2g1eeafo6v1f38d4x22,1,36.8,91.5,2022-12-23T12:59:34.698Z,2022-12-23T13:02:14Z,3954437187,140,25.2,3954437185,56,Back,3954437193,213,4.0,3954437191,212,17.9,3954437189,141,72.3,,,,,,,,,,avp78eu4gzmfcrpsnqglvwnah,S. Sutton,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2492925861,659,1,2,70,45,6j4xzc2g1eeafo6v1f38d4x22,1,26.6,69.9,2022-12-23T12:59:35.842Z,2022-12-23T13:02:33Z,3954437407,56,Back,3954437413,212,22.9,3954437411,141,36.3,3954437409,140,27.9,3954437415,213,4.8,,,,,,,,,,b1hpmuxmbcegdii4cbq5l8kwl,J. Laws,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2492925869,662,1,2,70,52,6j4xzc2g1eeafo6v1f38d4x22,1,36.5,33.7,2022-12-23T12:59:43.313Z,2022-12-23T13:02:38Z,3954436003,56,Back,3954436009,212,16.5,3954436011,213,5.1,3954436005,140,42.3,3954436007,141,11.2,,,,,,,,,,4ljmkn447genzakxxuzkn5iol,S. Wootton,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2492925873,663,1,2,70,55,6j4xzc2g1eeafo6v1f38d4x22,1,41.7,12.5,2022-12-23T12:59:46.385Z,2022-12-23T12:59:48Z,3954436031,56,Back,3954436039,213,2.0,3954436033,140,35.6,3954436037,212,16.5,3954436035,141,34.9,,,,,,,,,,ueklj0jop1moq303rq5vnca1,C. Elliot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2492925875,664,1,2,70,57,6j4xzc2g1eeafo6v1f38d4x22,1,35.5,33.2,2022-12-23T12:59:48.657Z,2022-12-23T12:59:50Z,3954436043,56,Back,3954436047,141,59.6,3954436051,213,1.6,3954436045,140,35.6,3954436049,212,18.0,,,,,,,,,,4ljmkn447genzakxxuzkn5iol,S. Wootton,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2492925877,665,1,2,71,0,6j4xzc2g1eeafo6v1f38d4x22,1,35.7,59.6,2022-12-23T12:59:50.818Z,2022-12-23T12:59:52Z,3954436059,141,55.2,3954436057,140,45.7,3954436055,56,Back,3954436063,213,6.0,3954436061,212,10.9,,,,,,,,,,b1hpmuxmbcegdii4cbq5l8kwl,J. Laws,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2492925879,666,1,2,71,2,6j4xzc2g1eeafo6v1f38d4x22,1,45.7,55.2,2022-12-23T12:59:52.865Z,2022-12-23T12:59:54Z,3954436071,56,Back,3954436079,213,4.1,3954436073,140,37.1,3954436075,141,34.7,3954436077,212,16.6,,,,,,,,,,578n9sc6cucs81focurtu36c5,C. Lewis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2492925881,667,1,2,71,3,6j4xzc2g1eeafo6v1f38d4x22,1,37,35.6,2022-12-23T12:59:54.690Z,2022-12-23T12:59:56Z,3954436093,213,1.6,3954436091,212,14.9,3954436089,141,57.5,3954436087,140,36.0,3954436085,56,Back,,,,,,,,,,4ljmkn447genzakxxuzkn5iol,S. Wootton,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2492925883,668,1,2,71,5,6j4xzc2g1eeafo6v1f38d4x22,0,35.9,58.8,2022-12-23T12:59:56.067Z,2022-12-23T12:59:59Z,3954436109,213,0.3,3954436107,212,55.8,3954436105,141,84.6,3954436111,1,,3954436099,155,,3954436103,140,86.3,3954436101,56,Left,,,,b1hpmuxmbcegdii4cbq5l8kwl,J. Laws,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2492925885,651,49,2,71,9,cuj4qahgk4idsme4dg8clk6gw,1,8.3,17,2022-12-23T13:00:00.608Z,2022-12-23T13:00:00Z,,,,,,,,,,,,,,,,,,,,,,,,,bnpu23zlwzn5gtr4t8j8qtnh0,J. Muir,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2492925889,652,1,2,71,10,cuj4qahgk4idsme4dg8clk6gw,1,8.3,17,2022-12-23T13:00:00.831Z,2022-12-23T13:00:03Z,3954436131,56,Back,3954436139,213,2.0,3954436133,140,3.4,3954436137,212,12.2,3954436135,141,33.3,,,,,,,,,,bnpu23zlwzn5gtr4t8j8qtnh0,J. Muir,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2492925893,653,1,2,71,12,cuj4qahgk4idsme4dg8clk6gw,1,3.4,31.6,2022-12-23T13:00:03.135Z,2022-12-23T13:00:04Z,3954436167,213,5.4,3954436165,212,20.2,3954436163,141,8.3,3954436161,140,15.4,3954436159,56,Back,,,,,,,,,,90cmfctiu1b17s790t26ddcd1,L. Reddy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2492925895,654,43,2,71,13,cuj4qahgk4idsme4dg8clk6gw,1,0,0,2022-12-23T13:00:04.736Z,2022-12-23T13:00:10Z,3954436229,144,61,3954436171,56,Back,,,,,,,,,,,,,,,,,,,f35u25047d9vmzt6j20fd29cl,S. Khelifi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493032959,879,3,2,71,14,cuj4qahgk4idsme4dg8clk6gw,0,18.5,8.4,2022-12-23T13:00:05.031Z,2022-12-24T08:29:54Z,3954997399,465,,3954997395,56,Back,3954997401,467,7ex2ik73ntprjkatncipscudx,3954997397,285,,,,,,,,,,,,,,f35u25047d9vmzt6j20fd29cl,S. Khelifi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2492925899,655,4,2,71,15,cuj4qahgk4idsme4dg8clk6gw,1,19.4,10.4,2022-12-23T13:00:06.431Z,2022-12-23T13:00:10Z,3954436193,56,Back,3954436191,294,,3954436189,13,,3954436243,233,669,3954436195,152,,3954436197,285,,,,,,,,f35u25047d9vmzt6j20fd29cl,S. Khelifi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2492925905,669,4,2,71,15,6j4xzc2g1eeafo6v1f38d4x22,0,80.6,89.6,2022-12-23T13:00:06.432Z,2022-12-23T13:00:10Z,3954436225,152,,3954436227,286,,3954436247,233,655,3954436221,294,,3954436223,56,Left,3954436219,13,,,,,,,,7ex2ik73ntprjkatncipscudx,B. Kraev,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2492925923,656,1,2,71,36,cuj4qahgk4idsme4dg8clk6gw,1,19.2,9.8,2022-12-23T13:00:27.424Z,2022-12-23T13:00:37Z,3954436327,213,1.3,3954436325,212,26.0,3954436319,56,Back,3954436443,189,,3954436323,141,46.7,3954436321,140,25.6,3954436315,5,,3954436317,152,,bnpu23zlwzn5gtr4t8j8qtnh0,J. Muir,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2492925925,657,1,2,71,37,cuj4qahgk4idsme4dg8clk6gw,1,25.6,46.7,2022-12-23T13:00:28.448Z,2022-12-23T13:00:38Z,3954436341,140,31.9,3954436343,141,77.9,3954436345,212,22.2,3954436347,213,1.3,3954436339,56,Back,3954436445,189,,,,,,,,adhfs6658xx5hpxur1496kv6d,D. Lachman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2492925927,658,1,2,71,38,cuj4qahgk4idsme4dg8clk6gw,1,31.6,92.5,2022-12-23T13:00:29.280Z,2022-12-23T13:00:46Z,3954436355,140,43.3,3954436361,213,0.3,3954436357,141,97.5,3954436359,212,12.7,3954436353,56,Back,,,,,,,,,,68mqljqiwgzgextvvyncb3avp,M. Beevers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2492925929,659,1,2,71,39,cuj4qahgk4idsme4dg8clk6gw,1,41.4,94.1,2022-12-23T13:00:30.640Z,2022-12-23T13:00:32Z,3954436373,213,3.3,3954436371,212,11.6,3954436369,141,92.1,3954436367,140,30.4,3954436365,56,Back,,,,,,,,,,8gzsegmgy3fjcluzdci515j2t,J. Clisby,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2492925933,660,1,2,71,41,cuj4qahgk4idsme4dg8clk6gw,1,30.5,92,2022-12-23T13:00:31.969Z,2022-12-23T13:00:34Z,3954436399,141,64.6,3954436397,140,27.4,3954436395,56,Back,3954436403,213,4.5,3954436401,212,18.9,,,,,,,,,,68mqljqiwgzgextvvyncb3avp,M. Beevers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2492925939,661,1,2,71,43,cuj4qahgk4idsme4dg8clk6gw,1,27.6,54,2022-12-23T13:00:34.401Z,2022-12-23T13:00:37Z,3954436439,213,4.9,3954436431,56,Back,3954436433,140,31.2,3954436437,212,18.1,3954436435,141,28.0,,,,,,,,,,adhfs6658xx5hpxur1496kv6d,D. Lachman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2492925945,662,1,2,71,51,cuj4qahgk4idsme4dg8clk6gw,1,56.7,22.1,2022-12-23T13:00:41.856Z,2022-12-23T13:00:43Z,3954436481,213,1.6,3954436473,56,Center,3954436477,141,36.6,3954436475,140,56.5,3954436479,212,9.9,,,,,,,,,,bnpu23zlwzn5gtr4t8j8qtnh0,J. Muir,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2492925947,663,1,2,71,52,cuj4qahgk4idsme4dg8clk6gw,1,55.2,35.4,2022-12-23T13:00:43.200Z,2022-12-23T13:00:46Z,3954436491,212,10.7,3954436493,213,4.2,3954436489,141,21.5,3954436487,140,50.5,3954436485,56,Center,,,,,,,,,,5ik9yg42hblwa27q4p29awyj9,A. McEneff,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2492925951,664,1,2,71,56,cuj4qahgk4idsme4dg8clk6gw,1,46.4,19.4,2022-12-23T13:00:47.681Z,2022-12-24T08:30:38Z,3954436507,213,1.9,3954436505,212,16.6,3954436499,56,Back,3954436503,141,42.3,3954436501,140,40.9,,,,,,,,,,bnpu23zlwzn5gtr4t8j8qtnh0,J. Muir,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2492925953,665,1,2,71,58,cuj4qahgk4idsme4dg8clk6gw,1,37.1,50.7,2022-12-23T13:00:49.232Z,2022-12-23T13:00:52Z,3954436525,213,1.0,3954436517,56,Back,3954436523,212,17.9,3954436521,141,73.5,3954436519,140,45.6,,,,,,,,,,adhfs6658xx5hpxur1496kv6d,D. Lachman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2492925961,666,1,2,72,1,cuj4qahgk4idsme4dg8clk6gw,1,53.4,72.6,2022-12-23T13:00:52.225Z,2022-12-24T08:30:50Z,3954436583,56,Right,3954436579,155,,3954436591,213,5.3,3954436593,1,,3954436589,212,47.2,3954436587,141,13.7,3954436585,140,77.2,,,,68mqljqiwgzgextvvyncb3avp,M. Beevers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2492925965,667,1,2,72,6,cuj4qahgk4idsme4dg8clk6gw,1,74.7,28.9,2022-12-23T13:00:57.473Z,2022-12-23T13:01:05Z,3954436611,140,90.3,3954436613,141,31.2,3954436609,56,Center,3954436615,212,16.5,3954436617,213,0.1,,,,,,,,,,f35u25047d9vmzt6j20fd29cl,S. Khelifi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2492925971,668,1,2,72,14,cuj4qahgk4idsme4dg8clk6gw,1,96.4,10.7,2022-12-23T13:01:05.377Z,2022-12-23T13:01:07Z,3954436655,213,3.7,3954436649,140,89.9,3954436651,141,3.8,3954436653,212,8.3,3954436647,56,Right,,,,,,,,,,cufgsqfkltgeb7ak2uan2dqdx,R. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2492925973,669,1,2,72,16,cuj4qahgk4idsme4dg8clk6gw,1,84.8,2.6,2022-12-23T13:01:07.105Z,2022-12-23T13:01:09Z,3954436663,141,17.7,3954436661,140,82.6,3954436659,56,Right,3954436667,213,1.8,3954436665,212,10.5,,,,,,,,,,7vq2cctowa657lg0v740lhtjp,M. Amini,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2492925975,670,61,2,72,18,cuj4qahgk4idsme4dg8clk6gw,0,82.6,17.7,2022-12-23T13:01:09.745Z,2022-12-23T13:01:10Z,3954436671,56,Right,,,,,,,,,,,,,,,,,,,,,,f35u25047d9vmzt6j20fd29cl,S. Khelifi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2492925977,671,49,2,72,19,6j4xzc2g1eeafo6v1f38d4x22,1,20.7,82.1,2022-12-23T13:01:10.292Z,2022-12-23T13:01:10Z,,,,,,,,,,,,,,,,,,,,,,,,,ekjy3o3ymld0zkjdaynb4itat,O. Zawada,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2492925979,672,1,2,72,19,6j4xzc2g1eeafo6v1f38d4x22,0,20.5,82.5,2022-12-23T13:01:10.517Z,2022-12-23T13:01:13Z,3954436683,213,0.9,3954436681,212,16.3,3954436673,155,,3954436677,140,30.3,3954436675,56,Back,3954436679,141,100.0,,,,,,,ekjy3o3ymld0zkjdaynb4itat,O. Zawada,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2492925989,671,5,2,72,22,cuj4qahgk4idsme4dg8clk6gw,1,73.5,-1.4,2022-12-23T13:01:12.882Z,2022-12-23T13:01:25Z,3954436719,56,Right,3954436721,347,,3954436723,233,673,,,,,,,,,,,,,,,,f35u25047d9vmzt6j20fd29cl,S. Khelifi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2492925981,673,5,2,72,22,6j4xzc2g1eeafo6v1f38d4x22,0,26.5,101.4,2022-12-23T13:01:12.882Z,2022-12-23T13:23:44Z,3954436685,56,Back,3954436727,233,671,3954436687,347,,,,,,,,,,,,,,,,,ekjy3o3ymld0zkjdaynb4itat,O. Zawada,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2492925993,672,1,2,72,34,cuj4qahgk4idsme4dg8clk6gw,1,77.3,0,2022-12-23T13:01:25.490Z,2022-12-23T13:02:36Z,3954436741,140,74.4,3954436743,141,13.5,3954436739,56,Right,3954436737,107,,3954436747,213,1.9,3954436745,212,10.8,,,,,,,f35u25047d9vmzt6j20fd29cl,S. Khelifi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2492925997,673,1,2,72,38,cuj4qahgk4idsme4dg8clk6gw,1,71.6,16.2,2022-12-23T13:01:29.409Z,2022-12-23T13:01:31Z,3954436773,141,17.1,3954436771,140,61.1,3954436775,212,11.0,3954436777,213,3.1,3954436769,56,Right,,,,,,,,,,7vq2cctowa657lg0v740lhtjp,M. Amini,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2492926001,674,1,2,72,40,cuj4qahgk4idsme4dg8clk6gw,1,58.5,28,2022-12-23T13:01:31.345Z,2022-12-23T13:01:33Z,3954436805,213,2.3,3954436799,140,47.9,3954436801,141,46.3,3954436803,212,16.7,3954436797,56,Back,,,,,,,,,,5ik9yg42hblwa27q4p29awyj9,A. McEneff,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2492926005,675,1,2,72,42,cuj4qahgk4idsme4dg8clk6gw,1,47.9,46.3,2022-12-23T13:01:33.185Z,2022-12-23T13:01:34Z,3954436833,141,72.7,3954436831,140,52.3,3954436835,212,18.5,3954436829,56,Center,3954436837,213,1.3,,,,,,,,,,adhfs6658xx5hpxur1496kv6d,D. Lachman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2492926009,676,1,2,72,43,cuj4qahgk4idsme4dg8clk6gw,1,52.3,72.7,2022-12-23T13:01:34.561Z,2022-12-23T13:01:36Z,3954436855,212,14.2,3954436857,213,4.4,3954436853,141,53.0,3954436851,140,47.9,3954436849,56,Back,,,,,,,,,,68mqljqiwgzgextvvyncb3avp,M. Beevers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2492926015,677,1,2,72,46,cuj4qahgk4idsme4dg8clk6gw,1,47.9,51.6,2022-12-23T13:01:36.834Z,2022-12-23T13:01:39Z,3954436879,212,17.4,3954436877,141,32.2,3954436875,140,58.7,3954436881,213,5.4,3954436873,56,Center,,,,,,,,,,adhfs6658xx5hpxur1496kv6d,D. Lachman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2492926017,678,1,2,72,48,cuj4qahgk4idsme4dg8clk6gw,1,60.6,28.6,2022-12-23T13:01:39.602Z,2022-12-24T09:14:38Z,3954436895,213,0.6,3954437043,210,15,3954436887,56,Center,3954436893,212,16.0,3954436891,141,41.6,3954436889,140,73.3,,,,,,,bnpu23zlwzn5gtr4t8j8qtnh0,J. Muir,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,
2492926019,679,15,2,72,51,cuj4qahgk4idsme4dg8clk6gw,1,80,29.4,2022-12-23T13:01:42.642Z,2022-12-24T09:14:39Z,3954437065,230,97.2,3954437051,55,678,3954436905,56,Center,3954437067,231,46.0,3954436903,18,,3954436901,22,,3954437061,146,82.4,3954437063,147,31.8,cufgsqfkltgeb7ak2uan2dqdx,R. Williams,3954437055,102,3954437057,103,19,3954436975,233,674,3954437049,29,,3954436969,20,3954437059,215,3954438655,78,,3954436973,82,49.1,,,,,,,,,,,,,
2492926025,674,10,2,72,51,6j4xzc2g1eeafo6v1f38d4x22,1,20.6,67.5,2022-12-23T13:01:42.742Z,2022-12-23T13:01:51Z,3954436935,94,,3954436937,56,Back,3954436979,233,679,,,,,,,,,,,,,,,,b1hpmuxmbcegdii4cbq5l8kwl,J. Laws,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2492926027,675,49,2,72,55,6j4xzc2g1eeafo6v1f38d4x22,1,30.3,72.3,2022-12-23T13:01:46.518Z,2022-12-23T13:01:46Z,,,,,,,,,,,,,,,,,,,,,,,,,ekjy3o3ymld0zkjdaynb4itat,O. Zawada,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2492926029,676,1,2,72,55,6j4xzc2g1eeafo6v1f38d4x22,1,30.7,72,2022-12-23T13:01:46.677Z,2022-12-23T13:01:47Z,3954436941,140,29.1,3954436943,141,53.7,3954436939,56,Back,3954436945,212,12.6,3954436947,213,4.6,,,,,,,,,,ekjy3o3ymld0zkjdaynb4itat,O. Zawada,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
