id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/9/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,keyPass,qualifier/10/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/13/value,qualifier/14/value,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value
2504254755,794,1,2,89,12,7p460lrzt1kmp4rsofqa47eqy,1,69.4,27.1,2023-02-05T05:49:23.010Z,2023-02-05T14:58:11Z,4014045863,141,4.1,4014045865,212,29.8,4014045867,213,5.7,4014045859,56,Right,4014045861,140,93.6,4015240165,155,,,,,,,,bb4iwletl36hvcn0rthlrm8a2,N. Milanovic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504254761,795,1,2,89,18,7p460lrzt1kmp4rsofqa47eqy,1,93.1,5.6,2023-02-05T05:49:28.442Z,2023-02-05T05:49:30Z,4014045927,212,9.5,4014045925,141,11.3,4014045923,140,84.8,4014045921,56,Right,4014045929,213,2.7,,,,,,,,,,cfkv8xhbb3j2e0wulp49i1jvt,D. Pierias,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504254765,796,50,2,89,20,7p460lrzt1kmp4rsofqa47eqy,1,81.1,11.6,2023-02-05T05:49:30.731Z,2023-02-05T05:49:35Z,4014045939,56,Right,4014046071,233,844,4014045941,286,,,,,,,,,,,,,,,,,68z86n999vjdyb7mlj8nnlp05,A. Diamanti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504254789,844,7,2,89,20,6h553bwfqkoxayuv80uikkn42,1,18.9,88.4,2023-02-05T05:49:30.732Z,2023-02-05T14:58:23Z,4014046047,285,,4014046045,56,Back,4014046065,233,796,4015241047,384,,,,,,,,,,,,,,1yqlkot5sh85ot3eemo67djv9,Y. N'Gbakoto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504254791,845,49,2,89,24,6h553bwfqkoxayuv80uikkn42,1,20.5,82.3,2023-02-05T05:49:34.706Z,2023-02-05T05:49:35Z,,,,,,,,,,,,,,,,,,,,,,,,,e8iey6bpyyfd0u8lovucrc2xh,M. Ninković,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504254799,846,1,2,89,24,6h553bwfqkoxayuv80uikkn42,1,20.5,82.3,2023-02-05T05:49:34.914Z,2023-02-05T05:49:36Z,4014046099,141,92.7,4014046103,213,2.3,4014046101,212,9.8,4014046095,56,Back,4014046097,140,14.0,,,,,,,,,,e8iey6bpyyfd0u8lovucrc2xh,M. Ninković,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504254803,847,1,2,89,25,6h553bwfqkoxayuv80uikkn42,1,14,92.7,2023-02-05T05:49:36.066Z,2023-02-05T05:49:37Z,4014046123,212,7.3,4014046121,141,83.5,4014046117,56,Back,4014046119,140,10.5,4014046125,213,4.2,,,,,,,,,,1yqlkot5sh85ot3eemo67djv9,Y. N'Gbakoto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504254813,848,1,2,89,26,6h553bwfqkoxayuv80uikkn42,1,10.5,83.5,2023-02-05T05:49:37.090Z,2023-02-05T05:49:38Z,4014046165,213,1.1,4014046159,140,13.4,4014046161,141,92.4,4014046157,56,Back,4014046163,212,6.8,,,,,,,,,,4rv3p2e0scrkce2l3budvzqol,A. Traoré,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504254825,849,1,2,89,27,6h553bwfqkoxayuv80uikkn42,1,13.4,92.4,2023-02-05T05:49:38.034Z,2023-02-05T14:58:40Z,4015242107,155,,4014046207,56,Back,4014046211,141,86.0,4014046215,213,3.7,4014046209,140,7.2,4014046213,212,7.8,,,,,,,1yqlkot5sh85ot3eemo67djv9,Y. N'Gbakoto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504254841,850,1,2,89,29,6h553bwfqkoxayuv80uikkn42,0,7.2,86,2023-02-05T05:49:39.508Z,2023-02-05T05:49:44Z,4014046283,56,Back,4014046291,213,5.9,4014046285,140,33.6,4014046287,141,68.4,4014046281,157,,4014046293,1,,4014046289,212,30.2,,,,4rv3p2e0scrkce2l3budvzqol,A. Traoré,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504254843,797,49,2,89,31,7p460lrzt1kmp4rsofqa47eqy,1,70.1,33.9,2023-02-05T05:49:42.315Z,2023-02-05T05:49:42Z,,,,,,,,,,,,,,,,,,,,,,,,,bknqxl16j0tm4dggbwjmzb2t,N. Kilkenny,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504254865,798,1,2,89,33,7p460lrzt1kmp4rsofqa47eqy,0,70.6,31.6,2023-02-05T05:49:43.692Z,2023-02-05T05:49:47Z,4014046405,213,0.6,4014046399,140,92.3,4014046403,212,28.1,4014046401,141,55.7,4014046397,56,Center,4014046395,155,,,,,,,,bknqxl16j0tm4dggbwjmzb2t,N. Kilkenny,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504254869,851,12,2,89,36,6h553bwfqkoxayuv80uikkn42,1,9,44,2023-02-05T05:49:46.450Z,2023-02-05T05:49:48Z,4014046437,140,10.3,4014046435,56,Back,4014046441,212,6.7,4014046443,213,1.4,4014046439,141,53.7,,,,,,,,,,b9etmvw7ljdrjbsw632ey0nhl,G. Cléùr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504254871,852,49,2,89,37,6h553bwfqkoxayuv80uikkn42,1,10.7,54.3,2023-02-05T05:49:47.842Z,2023-02-05T05:49:48Z,,,,,,,,,,,,,,,,,,,,,,,,,9iebtrpherpydugn7m9hrcl3p,T. Mrčela,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504254913,853,1,2,89,37,6h553bwfqkoxayuv80uikkn42,1,10.7,54.3,2023-02-05T05:49:48.386Z,2023-02-05T05:49:57Z,4014046679,212,30.1,4014046673,56,Back,4014046681,213,5.5,4014046675,140,31.2,4014046677,141,23.3,,,,,,,,,,9iebtrpherpydugn7m9hrcl3p,T. Mrčela,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504254941,854,1,2,89,46,6h553bwfqkoxayuv80uikkn42,1,64,25.8,2023-02-05T05:49:57.362Z,2023-02-05T05:50:03Z,4014046821,213,1.6,4014046819,212,11.1,4014046815,140,63.5,4014046817,141,42.1,4014046813,56,Center,,,,,,,,,,2v9zl8rrcoi432p8iy1ngwlt6,J. Carluccio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504254949,855,1,2,89,52,6h553bwfqkoxayuv80uikkn42,1,72.3,49.6,2023-02-05T05:50:02.865Z,2023-02-05T05:50:04Z,4014046865,140,91.9,4014046867,141,75.1,4014046871,213,0.7,4014046863,56,Center,4014046869,212,26.9,,,,,,,,,,e8iey6bpyyfd0u8lovucrc2xh,M. Ninković,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504254973,856,1,2,89,54,6h553bwfqkoxayuv80uikkn42,1,91.8,75.7,2023-02-05T05:50:04.801Z,2023-02-05T05:50:08Z,4014046967,212,7.1,4014046965,141,69.4,4014046963,140,86.4,4014046961,56,Center,4014046969,213,3.8,,,,,,,,,,1yqlkot5sh85ot3eemo67djv9,Y. N'Gbakoto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504255007,857,1,2,89,58,6h553bwfqkoxayuv80uikkn42,1,85.6,66.3,2023-02-05T05:50:08.738Z,2023-02-05T05:50:16Z,4014047151,56,Center,4014047159,213,1.1,4014047153,140,88.6,4014047155,141,75.9,4014047157,212,7.2,,,,,,,,,,pc2pewu255axe28t955qjcnp,B. Borello,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504493091,956,3,2,90,0,6h553bwfqkoxayuv80uikkn42,0,93.8,76.1,2023-02-05T05:50:10.866Z,2023-02-05T14:59:30Z,4015244513,464,,4015244511,286,,4015244509,56,Center,4015244515,467,30eyww0b75hsid71kihac79pl,,,,,,,,,,,,,1yqlkot5sh85ot3eemo67djv9,Y. N'Gbakoto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504255031,858,1,2,90,6,6h553bwfqkoxayuv80uikkn42,1,91,90,2023-02-05T05:50:16.578Z,2023-02-05T05:50:19Z,4014047253,141,90.0,4014047257,213,3.1,4014047255,212,14.7,4014047251,140,77.0,4014047249,56,Left,,,,,,,,,,1yqlkot5sh85ot3eemo67djv9,Y. N'Gbakoto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504255045,859,1,2,90,9,6h553bwfqkoxayuv80uikkn42,1,72.5,87.4,2023-02-05T05:50:19.729Z,2023-02-05T05:50:22Z,4014047319,212,9.5,4014047321,213,3.1,4014047313,56,Left,4014047317,141,87.5,4014047315,140,63.5,,,,,,,,,,dreyp9vpkgl8t38erpkrfwsbu,C. Nieuwenhof,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504255055,860,1,2,90,12,6h553bwfqkoxayuv80uikkn42,1,63.6,87.5,2023-02-05T05:50:22.513Z,2023-02-05T05:50:23Z,4014047349,141,92.6,4014047345,56,Left,4014047351,212,8.5,4014047353,213,0.4,4014047347,140,71.0,,,,,,,,,,4rv3p2e0scrkce2l3budvzqol,A. Traoré,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504255067,861,1,2,90,13,6h553bwfqkoxayuv80uikkn42,1,72.6,92.6,2023-02-05T05:50:23.745Z,2023-02-05T05:50:26Z,4014047419,141,84.1,4014047415,56,Left,4014047423,213,5.4,4014047421,212,7.5,4014047417,140,77.2,,,,,,,,,,dreyp9vpkgl8t38erpkrfwsbu,C. Nieuwenhof,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504255085,862,1,2,90,15,6h553bwfqkoxayuv80uikkn42,1,78.6,84.1,2023-02-05T05:50:26.306Z,2023-02-05T05:50:28Z,4014047501,213,1.7,4014047493,56,Left,4014047499,212,7.3,4014047497,141,94.7,4014047495,140,77.4,,,,,,,,,,dxb1r4gqgxkngb0pzvfby9iol,M. Schneiderlin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504255095,863,1,2,90,17,6h553bwfqkoxayuv80uikkn42,1,77.4,95.1,2023-02-05T05:50:28.386Z,2023-02-05T05:50:31Z,4014047569,212,7.3,4014047563,56,Left,4014047571,213,5.1,4014047567,141,85.3,4014047565,140,80.2,,,,,,,,,,1yqlkot5sh85ot3eemo67djv9,Y. N'Gbakoto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504255109,864,1,2,90,20,6h553bwfqkoxayuv80uikkn42,1,80.8,84.5,2023-02-05T05:50:31.250Z,2023-02-05T05:50:33Z,4014047615,141,76.7,4014047617,212,7.9,4014047611,56,Center,4014047619,213,3.9,4014047613,140,75.2,,,,,,,,,,dreyp9vpkgl8t38erpkrfwsbu,C. Nieuwenhof,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504255123,865,1,2,90,22,6h553bwfqkoxayuv80uikkn42,1,75.1,73.8,2023-02-05T05:50:32.978Z,2023-02-05T05:50:35Z,4014047677,141,63.4,4014047675,140,72.7,4014047681,213,4.4,4014047673,56,Center,4014047679,212,7.5,,,,,,,,,,e8iey6bpyyfd0u8lovucrc2xh,M. Ninković,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504255137,866,1,2,90,24,6h553bwfqkoxayuv80uikkn42,0,72.7,62.6,2023-02-05T05:50:35.313Z,2023-02-05T05:50:37Z,4014047733,155,,4014047739,141,38.3,4014047741,212,21.9,4014047743,213,5.4,4014047735,56,Center,4014047737,140,86.4,,,,,,,pc2pewu255axe28t955qjcnp,B. Borello,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504255143,799,12,2,90,26,7p460lrzt1kmp4rsofqa47eqy,1,12.8,58.2,2023-02-05T05:50:36.873Z,2023-02-05T05:50:38Z,4014047781,212,18.8,4014047771,56,Back,4014047791,15,,4014047783,213,1.6,4014047773,140,12.4,4014047777,141,85.9,,,,,,,cqwfvlrzbld40ce3s1qmdniz9,C. Pain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504255165,867,1,2,90,29,6h553bwfqkoxayuv80uikkn42,1,89.7,17.7,2023-02-05T05:50:39.697Z,2023-02-05T05:50:42Z,4014047883,140,84.9,4014047887,212,7.8,4014047885,141,26.5,4014047881,56,Center,4014047889,213,2.3,,,,,,,,,,b9etmvw7ljdrjbsw632ey0nhl,G. Cléùr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504255177,868,2,2,90,31,6h553bwfqkoxayuv80uikkn42,1,84.9,26.5,2023-02-05T05:50:41.889Z,2023-02-05T05:50:55Z,4014048071,4,,4014048215,7,b9etmvw7ljdrjbsw632ey0nhl,4014047949,141,31.5,4014047947,140,97.0,4014047945,56,Center,,,,,,,,,,2v9zl8rrcoi432p8iy1ngwlt6,J. Carluccio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504255229,800,55,2,90,31,7p460lrzt1kmp4rsofqa47eqy,1,12.5,53.6,2023-02-05T05:50:41.890Z,2023-02-05T05:59:39Z,,,,,,,,,,,,,,,,,,,,,,,,,8alirbm4n482p155zi3174fyt,T. Imai,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504255183,869,43,2,90,33,6h553bwfqkoxayuv80uikkn42,1,0,0,2023-02-05T05:50:43.777Z,2023-02-05T05:50:53Z,4014048181,144,1,4014047969,141,44.2,4014047971,212,9.8,4014047967,140,92.5,4014047973,213,2.1,4014047965,56,Center,4014047989,195,0,,,,b9etmvw7ljdrjbsw632ey0nhl,G. Cléùr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504255245,801,1,2,90,47,7p460lrzt1kmp4rsofqa47eqy,1,8.8,66.8,2023-02-05T05:50:58.296Z,2023-02-05T15:03:04Z,4014048289,56,Back,4014048293,141,70.1,4014048295,212,4.4,4014048297,213,0.5,4014048291,140,12.4,4014048285,5,,4014048287,241,,,,,6xe2j75i29sgwbu11cp526uad,N. Topor-Stanley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504255255,802,1,2,90,48,7p460lrzt1kmp4rsofqa47eqy,1,19.7,68.5,2023-02-05T05:50:59.160Z,2023-02-05T05:51:00Z,4014048341,213,4.7,4014048339,212,26.3,4014048333,56,Back,4014048337,141,29.8,4014048335,140,20.2,,,,,,,,,,bknqxl16j0tm4dggbwjmzb2t,N. Kilkenny,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504255263,803,1,2,90,49,7p460lrzt1kmp4rsofqa47eqy,1,20.1,28.3,2023-02-05T05:51:00.168Z,2023-02-05T05:51:01Z,4014048381,212,8.0,4014048383,213,2.3,4014048373,140,15.1,4014048371,56,Back,4014048375,141,37.1,,,,,,,,,,30eyww0b75hsid71kihac79pl,J. Tratt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504255287,804,1,2,90,51,7p460lrzt1kmp4rsofqa47eqy,1,15,36.9,2023-02-05T05:51:01.593Z,2023-02-05T05:51:07Z,4014048503,140,26.4,4014048509,213,5.2,4014048501,56,Back,4014048507,212,23.7,4014048505,141,6.8,,,,,,,,,,8alirbm4n482p155zi3174fyt,T. Imai,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504255301,805,1,2,90,56,7p460lrzt1kmp4rsofqa47eqy,1,29.2,8.2,2023-02-05T05:51:07.049Z,2023-02-05T05:51:09Z,4014048575,141,35.8,4014048577,212,19.7,4014048573,140,34.9,4014048579,213,1.3,4014048571,56,Back,,,,,,,,,,30eyww0b75hsid71kihac79pl,J. Tratt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504255331,806,1,2,90,59,7p460lrzt1kmp4rsofqa47eqy,1,34.8,34.5,2023-02-05T05:51:09.529Z,2023-02-05T05:51:15Z,4014048709,141,17.3,4014048707,140,36.8,4014048711,212,11.9,4014048713,213,4.9,4014048705,56,Back,,,,,,,,,,bknqxl16j0tm4dggbwjmzb2t,N. Kilkenny,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504255315,870,70,2,91,2,6h553bwfqkoxayuv80uikkn42,1,0,0,2023-02-05T05:51:13.146Z,2023-02-05T05:51:13Z,4014048629,277,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504255335,807,1,2,91,4,7p460lrzt1kmp4rsofqa47eqy,1,39.5,18.5,2023-02-05T05:51:15.080Z,2023-02-05T05:51:15Z,4014048733,212,11.3,4014048731,141,9.2,4014048727,56,Back,4014048729,140,30.6,4014048735,213,3.7,,,,,,,,,,bb4iwletl36hvcn0rthlrm8a2,N. Milanovic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504255357,808,1,2,91,5,7p460lrzt1kmp4rsofqa47eqy,1,32.8,9.2,2023-02-05T05:51:15.785Z,2023-02-05T05:51:22Z,4014048857,212,25.0,4014048855,141,43.7,4014048853,140,24.5,4014048859,213,1.9,4014048851,56,Back,,,,,,,,,,30eyww0b75hsid71kihac79pl,J. Tratt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504255369,809,1,2,91,11,7p460lrzt1kmp4rsofqa47eqy,1,38,51.3,2023-02-05T05:51:21.880Z,2023-02-05T05:51:25Z,4014048917,213,4.7,4014048915,212,14.0,4014048909,56,Back,4014048913,141,30.7,4014048911,140,38.5,,,,,,,,,,8alirbm4n482p155zi3174fyt,T. Imai,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504255399,810,1,2,91,14,7p460lrzt1kmp4rsofqa47eqy,1,39.6,31.3,2023-02-05T05:51:25.083Z,2023-02-05T05:51:31Z,4014049081,212,41.7,4014049083,213,5.8,4014049073,155,,4014049079,141,4.6,4014049085,1,,4014049077,140,75.3,4014049075,56,Right,,,,bknqxl16j0tm4dggbwjmzb2t,N. Kilkenny,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504255419,811,1,2,91,20,7p460lrzt1kmp4rsofqa47eqy,1,75,10,2023-02-05T05:51:30.856Z,2023-02-05T05:51:35Z,4014049175,141,20.9,4014049177,212,9.1,4014049179,213,2.2,4014049171,56,Right,4014049173,140,70.0,,,,,,,,,,cfkv8xhbb3j2e0wulp49i1jvt,D. Pierias,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504255429,812,1,2,91,24,7p460lrzt1kmp4rsofqa47eqy,1,67.8,21.5,2023-02-05T05:51:34.872Z,2023-02-05T05:51:36Z,4014049221,213,5.7,4014049211,56,Right,4014049217,212,15.5,4014049215,141,8.3,4014049213,140,79.8,,,,,,,,,,d5wx8rvjfaw1arn69fdd64d90,R. Bozinovski,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504255437,813,3,2,91,25,7p460lrzt1kmp4rsofqa47eqy,0,81.4,9.8,2023-02-05T05:51:36.264Z,2023-02-05T15:03:28Z,4014049235,56,Right,4015258309,465,,4014049237,286,,4014049283,233,871,,,,,,,,,,,,,cfkv8xhbb3j2e0wulp49i1jvt,D. Pierias,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504255441,871,7,2,91,25,6h553bwfqkoxayuv80uikkn42,1,18.6,90.2,2023-02-05T05:51:36.265Z,2023-02-05T15:03:31Z,4014049257,56,Back,4014049273,233,813,4015258487,383,,4014049259,285,,,,,,,,,,,,,,1yqlkot5sh85ot3eemo67djv9,Y. N'Gbakoto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504255447,872,49,2,91,26,6h553bwfqkoxayuv80uikkn42,1,18.8,94.8,2023-02-05T05:51:37.362Z,2023-02-05T05:51:37Z,,,,,,,,,,,,,,,,,,,,,,,,,1yqlkot5sh85ot3eemo67djv9,Y. N'Gbakoto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504255471,873,1,2,91,32,6h553bwfqkoxayuv80uikkn42,0,33.3,97.5,2023-02-05T05:51:42.577Z,2023-02-05T05:51:43Z,4014049397,56,Left,4014049401,141,100.0,4014049403,212,22.8,4014049399,140,54.9,4014049405,213,0.1,,,,,,,,,,1yqlkot5sh85ot3eemo67djv9,Y. N'Gbakoto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504255485,814,5,2,91,32,7p460lrzt1kmp4rsofqa47eqy,1,47.4,-0.8,2023-02-05T05:51:42.983Z,2023-02-05T05:51:47Z,4014049465,56,Back,4014049467,347,,4014049479,233,874,,,,,,,,,,,,,,,,cfkv8xhbb3j2e0wulp49i1jvt,D. Pierias,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504255473,874,5,2,91,32,6h553bwfqkoxayuv80uikkn42,0,52.6,100.8,2023-02-05T05:51:42.983Z,2023-02-05T06:04:46Z,4014049489,233,814,4014049411,56,Left,4014049413,347,,,,,,,,,,,,,,,,,1yqlkot5sh85ot3eemo67djv9,Y. N'Gbakoto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504255503,815,1,2,91,36,7p460lrzt1kmp4rsofqa47eqy,1,49.3,0,2023-02-05T05:51:47.096Z,2023-02-05T05:51:50Z,4014049551,212,27.7,4014049549,141,35.5,4014049553,213,2.0,4014049547,140,38.8,4014049545,56,Back,4014049555,1,,4014049543,107,,,,,30eyww0b75hsid71kihac79pl,J. Tratt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504255533,816,1,2,91,40,7p460lrzt1kmp4rsofqa47eqy,1,38.2,36.4,2023-02-05T05:51:50.520Z,2023-02-05T05:51:58Z,4014049691,56,Back,4014049699,213,5.4,4014049693,140,41.9,4014049695,141,29.8,4014049697,212,5.9,,,,,,,,,,6xe2j75i29sgwbu11cp526uad,N. Topor-Stanley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504255543,817,1,2,91,47,7p460lrzt1kmp4rsofqa47eqy,0,52.8,29.1,2023-02-05T05:51:58.024Z,2023-02-05T05:52:01Z,4014049739,1,,4014049731,140,70.5,4014049727,155,,4014049733,141,73.3,4014049729,56,Center,4014049735,212,35.3,4014049737,213,1.0,,,,bknqxl16j0tm4dggbwjmzb2t,N. Kilkenny,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504255557,875,1,2,91,51,6h553bwfqkoxayuv80uikkn42,1,32.6,20.3,2023-02-05T05:52:01.585Z,2023-02-05T05:52:03Z,4014049787,56,Back,4014049785,3,,4014049795,213,0.2,4014049793,212,14.8,4014049789,140,46.5,4014049791,141,23.7,,,,,,,b9etmvw7ljdrjbsw632ey0nhl,G. Cléùr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504255561,876,49,2,91,52,6h553bwfqkoxayuv80uikkn42,1,48.9,23.9,2023-02-05T05:52:03.171Z,2023-02-05T05:52:03Z,,,,,,,,,,,,,,,,,,,,,,,,,2v9zl8rrcoi432p8iy1ngwlt6,J. Carluccio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504255591,877,3,2,91,58,6h553bwfqkoxayuv80uikkn42,0,90.8,27,2023-02-05T05:52:08.625Z,2023-02-05T15:04:10Z,4015261085,465,,4015260705,286,,4015260931,211,,4014049969,56,Center,,,,,,,,,,,,,2v9zl8rrcoi432p8iy1ngwlt6,J. Carluccio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504255605,818,56,2,91,58,7p460lrzt1kmp4rsofqa47eqy,1,0,0,2023-02-05T05:52:09.096Z,2023-02-05T06:06:18Z,4014050055,56,Back,,,,,,,,,,,,,,,,,,,,,,6xe2j75i29sgwbu11cp526uad,N. Topor-Stanley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504255611,819,5,2,91,59,7p460lrzt1kmp4rsofqa47eqy,1,-1.7,67.7,2023-02-05T05:52:10.161Z,2023-02-05T06:04:46Z,4014050075,346,,4014050089,233,878,4014050073,56,Back,,,,,,,,,,,,,,,,6xe2j75i29sgwbu11cp526uad,N. Topor-Stanley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504255595,878,5,2,91,59,6h553bwfqkoxayuv80uikkn42,0,101.7,32.3,2023-02-05T05:52:10.161Z,2023-02-05T05:52:14Z,4014049989,56,Center,4014049991,346,,4014050095,233,819,,,,,,,,,,,,,,,,2v9zl8rrcoi432p8iy1ngwlt6,J. Carluccio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504255633,820,1,2,92,5,7p460lrzt1kmp4rsofqa47eqy,1,4.6,57.5,2023-02-05T05:52:15.815Z,2023-02-05T05:57:16Z,4014050233,141,92.6,4014050237,213,0.8,4014050247,237,,4014050229,56,Back,4014050235,212,34.9,4014050227,124,,4014050231,140,28.8,4014050239,1,,do3hflya9zwcdzxiev0m2cclx,J. Young,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504255663,821,1,2,92,10,7p460lrzt1kmp4rsofqa47eqy,1,36.7,95.1,2023-02-05T05:52:20.871Z,2023-02-05T05:52:26Z,4014050367,56,Back,4014050373,212,11.3,4014050375,213,4.7,4014050371,141,78.5,4014050369,140,36.6,,,,,,,,,,bknqxl16j0tm4dggbwjmzb2t,N. Kilkenny,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504255675,822,1,2,92,15,7p460lrzt1kmp4rsofqa47eqy,1,41.8,62.7,2023-02-05T05:52:25.848Z,2023-02-05T05:52:28Z,4014050427,140,36.4,4014050431,212,5.7,4014050423,56,Back,4014050433,213,3.2,4014050429,141,61.8,,,,,,,,,,d5wx8rvjfaw1arn69fdd64d90,R. Bozinovski,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504255689,823,1,2,92,17,7p460lrzt1kmp4rsofqa47eqy,1,36.3,62,2023-02-05T05:52:28.120Z,2023-02-05T05:52:31Z,4014050485,56,Back,4014050487,140,33.4,4014050489,141,92.7,4014050493,213,1.7,4014050491,212,21.1,,,,,,,,,,68z86n999vjdyb7mlj8nnlp05,A. Diamanti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504255699,824,1,2,92,21,7p460lrzt1kmp4rsofqa47eqy,1,34.5,87.5,2023-02-05T05:52:31.783Z,2023-02-05T05:52:33Z,4014050529,56,Back,4014050535,212,14.5,4014050537,213,5.4,4014050533,141,71.5,4014050531,140,43.7,,,,,,,,,,bknqxl16j0tm4dggbwjmzb2t,N. Kilkenny,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
