id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,keyPass,qualifier/10/value,qualifier/13/value,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,assist,qualifier/15/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/19/id,qualifier/19/qualifierId
2521342223,616,5,2,70,6,6h553bwfqkoxayuv80uikkn42,0,17.4,-1,2023-03-18T10:14:37.639Z,2023-03-18T10:39:45Z,4104261097,233,700,4104261079,347,,4104261077,56,Back,,,,,,,,,,,,,,,,dmj5oe18blqnxozkfd8q5myfp,A. Layouni,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521342225,700,5,2,70,6,38ui5tfi8anjuh533emny2tz1,1,82.6,101,2023-03-18T10:14:37.639Z,2023-03-18T10:14:40Z,4104261091,233,616,4104261083,347,,4104261081,56,Left,,,,,,,,,,,,,,,,7yl3en0sif2gcwrtwmtmo3d1x,R. Grant,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521342295,701,18,2,70,25,38ui5tfi8anjuh533emny2tz1,1,0,0,2023-03-18T10:14:56.712Z,2023-03-18T10:14:57Z,4104261419,44,Midfielder,4104261469,55,702,4104261421,59,8,4104261417,42,,,,,,,,,,,,,,cr52lkk2tjwlz0gd34b0klyad,P. Retre,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521342299,702,19,2,70,25,38ui5tfi8anjuh533emny2tz1,1,0,0,2023-03-18T10:14:56.713Z,2023-03-18T10:14:57Z,4104261435,42,,4104261447,44,Midfielder,4104261443,292,7,4104261439,145,8,4104261449,55,701,4104261441,59,28,4104261445,293,5,,,,emzxhx2ki2r67c5l33hfv8844,J. Girdwood-Reich,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521342407,617,18,2,70,55,6h553bwfqkoxayuv80uikkn42,1,0,0,2023-03-18T10:15:27.289Z,2023-03-18T10:15:27Z,4104262141,55,618,4104262101,59,9,4104262097,42,,4104262099,44,Forward,,,,,,,,,,,,,evh60twv2ab6si0q78fqi9coa,K. Yengi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521342409,618,19,2,70,55,6h553bwfqkoxayuv80uikkn42,1,0,0,2023-03-18T10:15:27.290Z,2023-03-18T10:17:05Z,4104264327,293,1,4104262109,42,,4104262121,44,Midfielder,4104262125,55,617,4104262117,59,23,4104262113,145,10,4104264325,292,7,,,,1yqlkot5sh85ot3eemo67djv9,Y. N'Gbakoto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521342669,622,40,2,70,56,6h553bwfqkoxayuv80uikkn42,1,0,0,2023-03-18T10:15:28.180Z,2023-03-18T10:16:42Z,4104263721,44,"1, 2, 2, 3, 2, 2, 3, 3, 4, 4, 3, 5, 5, 5, 5, 5, 5",4104263727,131,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 0, 0, 0, 0, 0, 0",4104263723,59,"20, 31, 3, 28, 6, 16, 11, 17, 26, 10, 23, 1, 8, 14, 21, 33, 36",4104263719,30,"98blyfvs09u1j6m7ltbqai9xx, 26h572pq2qiac1raqk6g0jvh0, 4rv3p2e0scrkce2l3budvzqol, dreyp9vpkgl8t38erpkrfwsbu, 6xvmp9q79f0fjjtvd6rcz00d1, 3ivpa9dqlbrg7dc71nsmaw1d5, dmj5oe18blqnxozkfd8q5myfp, 9xqw0h9piwsalgt47y5m6fr2t, pc2pewu255axe28t955qjcnp, e8iey6bpyyfd0u8lovucrc2xh, 1yqlkot5sh85ot3eemo67djv9, af9qi36c0nm8eso8z5ah8yyuh, 6fx6x1x0v02v094w754htlfx1, bb4iwletl36hvcn0rthlrm8a2, 2v9zl8rrcoi432p8iy1ngwlt6, 3n3jrt6gx6o1z1q2nq0qmaxhw, 9vu1fxor0nsvt0n80zn2wtgtm",4104263729,194,6xvmp9q79f0fjjtvd6rcz00d1,4104263725,130,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521342463,703,1,2,71,7,38ui5tfi8anjuh533emny2tz1,1,80.2,100,2023-03-18T10:15:39.048Z,2023-03-19T13:04:26Z,4104262523,107,,4104262527,140,70.9,4104262531,212,12.5,4104262529,141,89.3,4109579129,189,,4104262533,213,3.8,4104262525,56,Left,,,,974s3rwvb2ls1k1no4hlaz8ph,Diego Caballo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521342467,704,1,2,71,8,38ui5tfi8anjuh533emny2tz1,1,70.6,89,2023-03-18T10:15:39.672Z,2023-03-18T10:15:41Z,4104262573,56,Center,4104262577,141,73.4,4104262597,189,,4104262575,140,68.9,4104262581,213,4.5,4104262579,212,10.8,,,,,,,c243bbqbc7agln9jpv0faa6dx,A. Cáceres,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521342475,705,1,2,71,10,38ui5tfi8anjuh533emny2tz1,1,67.7,68.4,2023-03-18T10:15:41.544Z,2023-03-18T10:15:42Z,4104262665,212,26.9,4104262661,140,61.3,4104262659,56,Center,4104262667,213,4.5,4104262663,141,30.1,,,,,,,,,,974s3rwvb2ls1k1no4hlaz8ph,Diego Caballo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521342483,706,1,2,71,11,38ui5tfi8anjuh533emny2tz1,1,61.5,29.8,2023-03-18T10:15:42.696Z,2023-03-18T10:15:46Z,4104262725,140,70.6,4104262729,212,19.1,4104262731,213,5.2,4104262727,141,5.5,4104262723,56,Right,,,,,,,,,,emzxhx2ki2r67c5l33hfv8844,J. Girdwood-Reich,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521342499,707,1,2,71,14,38ui5tfi8anjuh533emny2tz1,1,70.6,5.5,2023-03-18T10:15:46.329Z,2023-03-18T10:15:50Z,4104262801,140,69.1,4104262807,213,1.8,4104262803,141,14.3,4104262799,56,Right,4104262805,212,6.2,,,,,,,,,,7yl3en0sif2gcwrtwmtmo3d1x,R. Grant,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521342511,708,1,2,71,18,38ui5tfi8anjuh533emny2tz1,1,67.2,12.8,2023-03-18T10:15:50.409Z,2023-03-18T10:15:54Z,4104262887,56,Center,4104262895,213,2.3,4104262891,141,39.7,4104262889,140,52.4,4104262893,212,24.0,,,,,,,,,,ctrffnfu5yqmqf9nqyex5ky22,J. Kucharski,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521342527,709,1,2,71,23,38ui5tfi8anjuh533emny2tz1,1,52.4,38.9,2023-03-18T10:15:54.425Z,2023-03-18T10:15:58Z,4104262961,140,63.1,4104262965,212,12.8,4104262963,141,47.8,4104262967,213,0.5,4104262959,56,Center,,,,,,,,,,7nkjqwtji300a54ubhxn5f179,J. Rodwell,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521342535,710,1,2,71,27,38ui5tfi8anjuh533emny2tz1,1,55,51.5,2023-03-18T10:15:58.825Z,2023-03-18T10:16:01Z,4104263003,213,1.0,4104262997,140,72.8,4104262993,155,,4104263001,212,36.3,4104262995,56,Left,4104263005,1,,4104262999,141,97.2,,,,974s3rwvb2ls1k1no4hlaz8ph,Diego Caballo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521342549,711,1,2,71,29,38ui5tfi8anjuh533emny2tz1,1,73,97.4,2023-03-18T10:16:01.097Z,2023-03-18T10:16:05Z,4104263085,140,67.1,4104263081,3,,4104263089,212,7.6,4104263091,213,3.8,4104263083,56,Left,4104263087,141,90.9,,,,,,,c243bbqbc7agln9jpv0faa6dx,A. Cáceres,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521342551,712,1,2,71,33,38ui5tfi8anjuh533emny2tz1,0,71.9,79.1,2023-03-18T10:16:04.969Z,2023-03-19T13:04:57Z,4104263097,140,72.4,4104263099,141,67.0,4104263101,212,8.2,4104263103,213,4.8,4104263095,56,Center,,,,,,,,,,aiehjyb5unahdn0somr3ewa1h,J. Lolley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521342561,619,49,2,71,35,6h553bwfqkoxayuv80uikkn42,1,27.4,34.7,2023-03-18T10:16:06.452Z,2023-03-18T10:16:06Z,,,,,,,,,,,,,,,,,,,,,,,,,e8iey6bpyyfd0u8lovucrc2xh,M. Ninković,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521342593,620,1,2,71,35,6h553bwfqkoxayuv80uikkn42,1,27.9,31.6,2023-03-18T10:16:07.364Z,2023-03-18T10:16:13Z,4104263319,212,10.6,4104263321,213,5.5,4104263315,140,34.9,4104263313,56,Back,4104263317,141,20.3,,,,,,,,,,e8iey6bpyyfd0u8lovucrc2xh,M. Ninković,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521342595,621,4,2,71,39,6h553bwfqkoxayuv80uikkn42,1,35.8,18.6,2023-03-18T10:16:10.804Z,2023-03-18T10:16:14Z,4104263331,152,,4104263359,233,713,4104263327,295,,4104263333,286,,4104263325,13,,4104263329,56,Back,,,,,,,dreyp9vpkgl8t38erpkrfwsbu,C. Nieuwenhof,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521342591,713,4,2,71,39,38ui5tfi8anjuh533emny2tz1,0,64.2,81.4,2023-03-18T10:16:10.805Z,2023-03-18T10:16:14Z,4104263301,295,,4104263307,285,,4104263303,56,Left,4104263299,13,,4104263305,152,,4104263365,233,621,,,,,,,974s3rwvb2ls1k1no4hlaz8ph,Diego Caballo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521342629,714,17,2,71,45,38ui5tfi8anjuh533emny2tz1,1,0,0,2023-03-18T10:16:16.793Z,2023-03-18T10:16:21Z,4104263525,13,243,4104263521,31,,4104263523,393,,,,,,,,,,,,,,,,,974s3rwvb2ls1k1no4hlaz8ph,Diego Caballo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521342705,623,1,2,72,12,6h553bwfqkoxayuv80uikkn42,1,41.2,19.7,2023-03-18T10:16:43.861Z,2023-03-18T10:18:15Z,4104263933,213,2.5,4104263925,56,Back,4104263921,5,,4104263929,141,42.4,4104263931,212,24.2,4104263927,140,23.4,4104263923,152,,,,,6xvmp9q79f0fjjtvd6rcz00d1,Marcelo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521342717,624,1,2,72,16,6h553bwfqkoxayuv80uikkn42,1,23.5,45.4,2023-03-18T10:16:47.685Z,2023-03-18T10:16:50Z,4104264005,56,Back,4104264011,212,23.7,4104264013,213,1.1,4104264007,140,33.1,4104264009,141,77.0,,,,,,,,,,98blyfvs09u1j6m7ltbqai9xx,L. Thomas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521342727,625,1,2,72,19,6h553bwfqkoxayuv80uikkn42,1,34.7,81.3,2023-03-18T10:16:50.710Z,2023-03-18T10:16:53Z,4104264061,212,18.9,4104264057,140,52.7,4104264055,56,Left,4104264059,141,79.7,4104264063,213,6.2,,,,,,,,,,3ivpa9dqlbrg7dc71nsmaw1d5,T. Beadling,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521342731,626,1,2,72,21,6h553bwfqkoxayuv80uikkn42,1,52.7,86.9,2023-03-18T10:16:52.981Z,2023-03-18T10:16:54Z,4104264091,212,6.5,4104264087,140,55.2,4104264093,213,1.2,4104264085,56,Left,4104264089,141,95.7,,,,,,,,,,e8iey6bpyyfd0u8lovucrc2xh,M. Ninković,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521342733,627,3,2,72,22,6h553bwfqkoxayuv80uikkn42,0,58.8,95.7,2023-03-18T10:16:54.374Z,2023-03-19T13:05:42Z,4109585799,465,,4104264197,233,715,4104264097,56,Left,4104264099,286,,,,,,,,,,,,,,4rv3p2e0scrkce2l3budvzqol,A. Traoré,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521342743,715,7,2,72,22,38ui5tfi8anjuh533emny2tz1,0,41.2,4.3,2023-03-18T10:16:54.375Z,2023-03-19T13:05:52Z,4109586603,385,,4104264163,233,627,4104264157,285,,4104264155,56,Back,,,,,,,,,,,,,7yl3en0sif2gcwrtwmtmo3d1x,R. Grant,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521342737,628,61,2,72,23,6h553bwfqkoxayuv80uikkn42,1,54.7,95.9,2023-03-18T10:16:54.436Z,2023-03-19T13:06:52Z,4104264121,56,Left,,,,,,,,,,,,,,,,,,,,,,4rv3p2e0scrkce2l3budvzqol,A. Traoré,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521342747,716,49,2,72,24,38ui5tfi8anjuh533emny2tz1,1,37.7,4,2023-03-18T10:16:55.676Z,2023-03-19T13:07:00Z,,,,,,,,,,,,,,,,,,,,,,,,,7yl3en0sif2gcwrtwmtmo3d1x,R. Grant,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521342757,717,1,2,72,24,38ui5tfi8anjuh533emny2tz1,0,37.6,4,2023-03-18T10:16:56.411Z,2023-03-19T13:06:44Z,4104264213,141,3.8,4104264217,213,6.1,4104264211,140,38.2,4104264209,56,Back,4104264215,212,0.6,,,,,,,,,,7yl3en0sif2gcwrtwmtmo3d1x,R. Grant,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522353281,808,61,2,72,25,6h553bwfqkoxayuv80uikkn42,1,56,96.2,2023-03-18T10:16:57.358Z,2023-03-19T13:06:39Z,4109589289,56,Left,,,,,,,,,,,,,,,,,,,,,,4rv3p2e0scrkce2l3budvzqol,A. Traoré,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521342741,629,5,2,72,26,6h553bwfqkoxayuv80uikkn42,0,55.2,101.2,2023-03-18T10:16:58.143Z,2023-03-18T10:18:42Z,4104264139,347,,4104264377,233,718,4104264137,56,Left,,,,,,,,,,,,,,,,4rv3p2e0scrkce2l3budvzqol,A. Traoré,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521342781,718,5,2,72,26,38ui5tfi8anjuh533emny2tz1,1,44.8,-1.2,2023-03-18T10:16:58.143Z,2023-03-18T10:39:46Z,4104264361,347,,4104264359,56,Back,4104264373,233,629,,,,,,,,,,,,,,,,7yl3en0sif2gcwrtwmtmo3d1x,R. Grant,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521342785,719,1,2,72,36,38ui5tfi8anjuh533emny2tz1,1,38.6,0,2023-03-18T10:17:07.916Z,2023-03-18T10:17:09Z,4104264387,141,5.2,4104264383,56,Back,4104264391,213,1.2,4104264381,107,,4104264389,212,4.4,4104264385,140,40.1,,,,,,,7yl3en0sif2gcwrtwmtmo3d1x,R. Grant,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521342795,720,1,2,72,37,38ui5tfi8anjuh533emny2tz1,1,39.8,8.5,2023-03-18T10:17:08.892Z,2023-03-18T10:17:10Z,4104264471,212,10.5,4104264473,213,1.9,4104264467,141,23.3,4104264457,56,Back,4104264463,140,37.0,,,,,,,,,,emzxhx2ki2r67c5l33hfv8844,J. Girdwood-Reich,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521342807,721,1,2,72,38,38ui5tfi8anjuh533emny2tz1,1,37,26.8,2023-03-18T10:17:09.931Z,2023-03-18T10:17:14Z,4104264527,140,29.6,4104264529,141,62.9,4104264525,56,Back,4104264533,213,1.9,4104264531,212,25.7,,,,,,,,,,4ehmmuuxljgliiz7f7298h61h,L. Brattan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521342819,722,1,2,72,43,38ui5tfi8anjuh533emny2tz1,1,36.5,67.4,2023-03-18T10:17:14.699Z,2023-03-18T10:17:18Z,4104264607,213,1.2,4104264601,140,44.2,4104264603,141,94.2,4104264599,56,Back,4104264605,212,19.9,,,,,,,,,,bgzao2jp59jygdic68s5iudat,A. Wilkinson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521342837,723,1,2,72,46,38ui5tfi8anjuh533emny2tz1,1,51.7,94.1,2023-03-18T10:17:17.948Z,2023-03-18T10:17:25Z,4104264725,212,12.7,4104264721,140,62.9,4104264727,213,5.9,4104264723,141,87.0,4104264719,56,Left,,,,,,,,,,974s3rwvb2ls1k1no4hlaz8ph,Diego Caballo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521342863,724,1,2,72,53,38ui5tfi8anjuh533emny2tz1,1,54,76.2,2023-03-18T10:17:24.924Z,2023-03-18T10:17:31Z,4104264857,213,0.9,4104264849,56,Left,4104264853,141,93.3,4104264851,140,62.1,4104264855,212,14.4,,,,,,,,,,c243bbqbc7agln9jpv0faa6dx,A. Cáceres,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521342873,725,1,2,73,0,38ui5tfi8anjuh533emny2tz1,1,59.3,68.2,2023-03-18T10:17:31.740Z,2023-03-19T13:07:33Z,4104264927,140,52.8,4104264929,141,42.5,4104264931,212,18.8,4104264933,213,4.3,4104264925,56,Center,,,,,,,,,,aiehjyb5unahdn0somr3ewa1h,J. Lolley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521342889,726,1,2,73,3,38ui5tfi8anjuh533emny2tz1,1,58.7,28,2023-03-18T10:17:35.004Z,2023-03-18T10:17:38Z,4104265023,212,9.5,4104265017,56,Center,4104265021,141,24.4,4104265019,140,67.4,4104265025,213,6.0,,,,,,,,,,7nkjqwtji300a54ubhxn5f179,J. Rodwell,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521342911,727,1,2,73,7,38ui5tfi8anjuh533emny2tz1,1,64.1,24.8,2023-03-18T10:17:38.524Z,2023-03-19T13:07:49Z,4104265129,141,28.1,4104265127,140,56.4,4104265131,212,8.4,4104265133,213,2.9,4104265125,56,Center,,,,,,,,,,emzxhx2ki2r67c5l33hfv8844,J. Girdwood-Reich,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521342931,728,1,2,73,9,38ui5tfi8anjuh533emny2tz1,1,61.2,15.7,2023-03-18T10:17:40.845Z,2023-03-18T10:17:44Z,4104265215,56,Right,4104265223,213,4.9,4104265221,212,8.2,4104265219,141,4.0,4104265217,140,62.9,,,,,,,,,,7nkjqwtji300a54ubhxn5f179,J. Rodwell,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521342939,729,1,2,73,12,38ui5tfi8anjuh533emny2tz1,1,62.9,4,2023-03-18T10:17:44.284Z,2023-03-18T10:19:49Z,4104265271,213,1.0,4104265263,56,Right,4104265267,141,18.2,4104265269,212,11.6,4104265265,140,69.1,,,,,,,,,,4ehmmuuxljgliiz7f7298h61h,L. Brattan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521342965,730,1,2,73,15,38ui5tfi8anjuh533emny2tz1,1,74.5,26.5,2023-03-18T10:17:46.414Z,2023-03-18T10:19:48Z,4104265349,1,,4104265341,140,88.6,4104265345,212,34.8,4104265337,155,,4104265347,213,1.1,4104265343,141,72.8,4104265339,56,Center,,,,emzxhx2ki2r67c5l33hfv8844,J. Girdwood-Reich,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521342967,731,1,2,73,17,38ui5tfi8anjuh533emny2tz1,0,90.5,71.9,2023-03-18T10:17:49.277Z,2023-03-19T13:08:15Z,4104265359,140,100.0,4104265363,212,26.8,4104265357,56,Center,4104265361,141,35.7,4104265365,213,5.1,,,,,,,,,,974s3rwvb2ls1k1no4hlaz8ph,Diego Caballo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521342971,630,5,2,73,18,6h553bwfqkoxayuv80uikkn42,1,-0.8,63.4,2023-03-18T10:17:49.816Z,2023-03-18T10:17:51Z,4104265373,56,Back,4104265375,346,,4104265401,233,732,,,,,,,,,,,,,,,,26h572pq2qiac1raqk6g0jvh0,A. Simmons,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521342973,732,5,2,73,18,38ui5tfi8anjuh533emny2tz1,0,100.8,36.6,2023-03-18T10:17:49.816Z,2023-03-18T10:39:46Z,4104265413,233,630,4104265379,346,,4104265377,56,Center,,,,,,,,,,,,,,,,974s3rwvb2ls1k1no4hlaz8ph,Diego Caballo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521343071,631,1,2,73,51,6h553bwfqkoxayuv80uikkn42,0,4.1,42.9,2023-03-18T10:18:22.905Z,2023-03-19T13:14:42Z,4104266029,140,29.3,4104266041,189,,4104266025,124,,4104266037,237,,4104266033,212,35.7,4104266027,56,Back,4104266035,213,5.5,4104266031,141,7.7,98blyfvs09u1j6m7ltbqai9xx,L. Thomas,4109627431,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521343069,734,13,2,73,55,38ui5tfi8anjuh533emny2tz1,1,75.9,91.3,2023-03-18T10:18:27.161Z,2023-03-19T13:16:54Z,4109635573,73,,4109633897,22,,4104266023,56,Left,4109635581,458,,4109633899,68,,4109635575,102,64.9,4109635577,103,27.8,4109635583,230,89.4,aiehjyb5unahdn0somr3ewa1h,J. Lolley,4109635579,215,,4109638593,120,,4109634675,72,4109635585,231,68.8,,,,,,,,,,,,,,,,,,,,,,,,,,
2521343073,632,5,2,73,57,6h553bwfqkoxayuv80uikkn42,1,-1.2,38.2,2023-03-18T10:18:29.098Z,2023-03-18T10:18:29Z,4104266047,56,Back,4104266049,346,,4104266057,233,735,,,,,,,,,,,,,,,,98blyfvs09u1j6m7ltbqai9xx,L. Thomas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521343075,735,5,2,73,57,38ui5tfi8anjuh533emny2tz1,0,101.2,61.8,2023-03-18T10:18:29.098Z,2023-03-18T10:39:46Z,4104266069,233,632,4104266051,56,Center,4104266053,346,,,,,,,,,,,,,,,,,aiehjyb5unahdn0somr3ewa1h,J. Lolley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521343179,633,1,2,74,17,6h553bwfqkoxayuv80uikkn42,1,4.7,49.1,2023-03-18T10:18:48.570Z,2023-03-18T10:18:50Z,4104266575,141,17.5,4104266571,56,Back,4104266579,213,5.0,4104266601,189,,4104266583,237,,4104266577,212,22.7,4104266569,124,,4104266573,140,11.7,98blyfvs09u1j6m7ltbqai9xx,L. Thomas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521343197,634,1,2,74,19,6h553bwfqkoxayuv80uikkn42,0,14,15.4,2023-03-18T10:18:51.065Z,2023-03-18T10:18:53Z,4104266681,155,,4104266689,140,57.7,4104266693,212,45.9,4104266697,1,,4104266685,56,Right,4104266695,213,6.3,4104266691,141,14.0,,,,6xvmp9q79f0fjjtvd6rcz00d1,Marcelo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521343205,736,44,2,74,21,38ui5tfi8anjuh533emny2tz1,1,40.9,87,2023-03-18T10:18:52.559Z,2023-03-18T10:18:55Z,4104266713,56,Back,4104266717,285,,4104266741,233,635,,,,,,,,,,,,,,,,974s3rwvb2ls1k1no4hlaz8ph,Diego Caballo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521343199,635,44,2,74,21,6h553bwfqkoxayuv80uikkn42,0,59.1,13,2023-03-18T10:18:52.560Z,2023-03-18T10:18:56Z,4104266749,233,736,4104266703,286,,4104266701,56,Right,,,,,,,,,,,,,,,,pc2pewu255axe28t955qjcnp,B. Borello,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521343209,737,1,2,74,21,38ui5tfi8anjuh533emny2tz1,0,36.4,85.5,2023-03-18T10:18:52.848Z,2023-03-19T18:11:08Z,4104266725,157,,4104266733,212,8.6,4104266737,1,,4104266729,140,40.7,4104266731,141,74.7,4104266727,56,Back,4104266735,213,5.3,,,,974s3rwvb2ls1k1no4hlaz8ph,Diego Caballo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521343229,636,1,2,74,24,6h553bwfqkoxayuv80uikkn42,1,59.8,30.7,2023-03-18T10:18:55.465Z,2023-03-18T10:18:58Z,4104266843,141,32.5,4104266847,213,0.2,4104266841,140,66.7,4104266845,212,7.3,4104266839,56,Center,,,,,,,,,,9xqw0h9piwsalgt47y5m6fr2t,R. Amalfitano,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521343261,637,1,2,74,26,6h553bwfqkoxayuv80uikkn42,1,70.8,40.8,2023-03-18T10:18:58.297Z,2023-03-19T15:03:16Z,4104267861,210,16,4104267031,140,83.3,4104267035,212,13.6,4104267865,22,,4104267863,154,,4104267033,141,35.3,4104267037,213,6.0,4104267029,56,Center,pc2pewu255axe28t955qjcnp,B. Borello,4104268317,4,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,
2521343263,638,16,2,74,29,6h553bwfqkoxayuv80uikkn42,1,92.4,41.7,2023-03-18T10:19:00.595Z,2023-03-19T15:03:17Z,4104267879,76,,4104267885,55,637,4104267893,214,,4104267895,230,96.5,4104267883,154,,4104267263,374,2023-03-18 10:19:00.009,4104267881,29,,4104267045,17,,dmj5oe18blqnxozkfd8q5myfp,A. Layouni,4104267259,72,,4104267043,22,,4104267891,103,4109647749,396,44.9,4109647747,395,96.7,4104267047,56,4104267889,102,,1.3,Center,52.4,4104267897,231,4104267267,375,74:28.595,,45.3,,,,,,,,
2521343501,738,1,2,75,55,38ui5tfi8anjuh533emny2tz1,1,49.9,50,2023-03-18T10:20:26.882Z,2023-03-18T10:23:00Z,4104268505,212,6.1,4104268507,213,3.2,4104268503,141,49.3,4104268501,140,44.1,4104268509,279,G,4104268499,56,Back,,,,,,,4rg5d1oo8rtclemhci81i6xg5,R. Mak,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521343511,739,1,2,75,57,38ui5tfi8anjuh533emny2tz1,0,45.3,46.6,2023-03-18T10:20:29.202Z,2023-03-18T10:20:33Z,4104268613,1,,4104268607,141,52.8,4104268603,56,Center,4104268605,140,87.3,4104268609,212,44.3,4104268611,213,0.1,,,,,,,4ehmmuuxljgliiz7f7298h61h,L. Brattan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
