id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/9/value,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,keyPass,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,assist,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/16/value
2474923785,779,1,2,75,57,7p460lrzt1kmp4rsofqa47eqy,1,76.8,86,2022-10-21T10:17:41.189Z,2022-10-21T10:17:42Z,3859569567,140,71.4,3859569569,141,84.2,3859569571,212,5.8,3859569565,56,Left,3859569573,213,3.4,,,,,,,,,,8sknvoifu8w9wpso5xije0b56,N. Botić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2474923789,780,1,2,75,58,7p460lrzt1kmp4rsofqa47eqy,0,71.4,84.2,2022-10-21T10:17:41.893Z,2022-10-21T10:17:43Z,3859569583,140,79.5,3859569589,213,6.2,3859569585,141,83.5,3859569587,212,8.5,3859569581,56,Left,,,,,,,,,,f4dbx6c236nuk9f1p2qqi3x79,B. Garuccio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2474923801,633,12,2,75,58,7jv344gvcvgqg7oeuc9u554dm,1,20.5,25.6,2022-10-21T10:17:42.322Z,2022-10-21T10:17:44Z,3859569655,212,20.7,3859569657,213,6.3,3859569651,140,40.2,3859569649,56,Back,3859569653,141,24.6,,,,,,,,,,qdjzxk5jrjnbbq6edbavp2p5,T. Uskok,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2474923803,634,49,2,76,0,7jv344gvcvgqg7oeuc9u554dm,1,40.2,24.6,2022-10-21T10:17:44.547Z,2022-10-21T10:17:44Z,,,,,,,,,,,,,,,,,,,,,,,,,cz6tcx6dqmlj45s9d9wxvcnh1,A. Carter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2474923811,635,1,2,76,1,7jv344gvcvgqg7oeuc9u554dm,0,39.3,17.3,2022-10-21T10:17:45.106Z,2022-10-21T10:17:46Z,3859569683,213,4.4,3859569675,56,Back,3859569677,140,35.2,3859569679,141,0.0,3859569681,212,13.2,,,,,,,,,,cz6tcx6dqmlj45s9d9wxvcnh1,A. Carter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2474923815,636,5,2,76,1,7jv344gvcvgqg7oeuc9u554dm,0,34.6,-1.4,2022-10-21T10:17:45.727Z,2022-10-21T10:17:52Z,3859569703,56,Back,3859569797,233,781,3859569705,347,,,,,,,,,,,,,,,,,cz6tcx6dqmlj45s9d9wxvcnh1,A. Carter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2474923833,781,5,2,76,1,7p460lrzt1kmp4rsofqa47eqy,1,65.4,101.4,2022-10-21T10:17:45.727Z,2022-10-21T10:32:31Z,3859569777,56,Left,3859569793,233,636,3859569779,347,,,,,,,,,,,,,,,,,f4dbx6c236nuk9f1p2qqi3x79,B. Garuccio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2474923841,782,1,2,76,7,7p460lrzt1kmp4rsofqa47eqy,1,65.4,100,2022-10-21T10:17:51.669Z,2022-10-21T10:17:57Z,3859569895,189,,3859569829,141,75.0,3859569831,212,18.9,3859569827,140,71.2,3859569833,213,5.0,3859569823,107,,3859569825,56,Center,,,,f4dbx6c236nuk9f1p2qqi3x79,B. Garuccio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2474923843,783,61,2,76,9,7p460lrzt1kmp4rsofqa47eqy,0,71.2,75,2022-10-21T10:17:53.349Z,2022-10-21T10:17:53Z,3859569837,56,Center,,,,,,,,,,,,,,,,,,,,,,8sknvoifu8w9wpso5xije0b56,N. Botić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2474923861,637,12,2,76,10,7jv344gvcvgqg7oeuc9u554dm,1,19.6,41,2022-10-21T10:17:54.818Z,2022-10-21T10:17:58Z,3859569903,140,24.5,3859569909,213,5.4,3859569907,212,7.7,3859569901,56,Back,3859569905,141,32.5,,,,,,,,,,c3u652s3v8u1q4qid5mkbtyw9,J. Aspropotamitis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2474923853,784,50,2,76,12,7p460lrzt1kmp4rsofqa47eqy,1,71.4,70,2022-10-21T10:17:56.439Z,2022-10-21T10:17:59Z,3859569927,233,638,3859569867,56,Center,3859569869,286,,,,,,,,,,,,,,,,,f4dbx6c236nuk9f1p2qqi3x79,B. Garuccio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2474923869,638,7,2,76,12,7jv344gvcvgqg7oeuc9u554dm,1,28.6,30,2022-10-21T10:17:56.440Z,2022-10-21T10:17:59Z,3859569923,233,784,3859569917,56,Back,3859569921,285,,,,,,,,,,,,,,,,,6cke7ckocw7epjg5gj6exuytx,C. Noone,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2474923871,639,49,2,76,14,7jv344gvcvgqg7oeuc9u554dm,1,24.7,27.4,2022-10-21T10:17:58.772Z,2022-10-21T10:17:59Z,,,,,,,,,,,,,,,,,,,,,,,,,6cke7ckocw7epjg5gj6exuytx,C. Noone,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2474923881,640,1,2,76,17,7jv344gvcvgqg7oeuc9u554dm,0,27,32.1,2022-10-21T10:18:00.898Z,2022-10-21T10:18:02Z,3859569965,141,64.3,3859569971,1,,3859569959,155,,3859569967,212,39.8,3859569961,56,Center,3859569969,213,0.6,3859569963,140,58.7,,,,6cke7ckocw7epjg5gj6exuytx,C. Noone,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2474923945,785,12,2,76,19,7p460lrzt1kmp4rsofqa47eqy,1,35.8,43.4,2022-10-21T10:18:03.604Z,2022-10-21T10:18:13Z,3859570197,212,19.0,3859570191,56,Center,3859570195,141,49.1,3859570199,213,0.2,3859570193,140,53.5,,,,,,,,,,d2xblktxmr8illac50p2gcmhh,L. Lacroix,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2474923933,641,1,2,76,20,7jv344gvcvgqg7oeuc9u554dm,1,46.5,48.2,2022-10-21T10:18:04.611Z,2022-10-21T10:18:11Z,3859570131,140,67.5,3859570137,213,0.8,3859570127,155,,3859570139,1,,3859570129,56,Left,3859570133,141,83.0,3859570135,212,32.3,,,,906itj33c7nzyzhkvxswvaxas,L. Rose,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2474923937,642,1,2,76,27,7jv344gvcvgqg7oeuc9u554dm,0,75.4,77,2022-10-21T10:18:11.330Z,2022-10-21T10:18:12Z,3859570167,213,5.4,3859570161,140,87.0,3859570155,2,,3859570163,141,56.1,3859570165,212,18.7,3859570157,155,,3859570159,56,Center,,,,ebsxh1pvxhmt8olxtapkrf7xl,D. Arzani,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2474923963,786,12,2,76,29,7p460lrzt1kmp4rsofqa47eqy,1,9.7,47.6,2022-10-21T10:18:13.269Z,2022-10-21T10:18:15Z,3859570235,212,22.4,3859570237,213,5.7,3859570231,140,27.4,3859570229,56,Back,3859570233,141,29.2,,,,,,,,,,6xe2j75i29sgwbu11cp526uad,N. Topor-Stanley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2474923969,787,44,2,76,30,7p460lrzt1kmp4rsofqa47eqy,1,27.2,27,2022-10-21T10:18:14.786Z,2022-10-21T10:18:16Z,3859570251,56,Back,3859570259,233,643,3859570253,285,,,,,,,,,,,,,,,,,d2xblktxmr8illac50p2gcmhh,L. Lacroix,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2474923955,643,44,2,76,30,7jv344gvcvgqg7oeuc9u554dm,0,72.8,73,2022-10-21T10:18:14.787Z,2022-10-21T10:18:16Z,3859570213,56,Center,3859570275,233,787,3859570215,286,,,,,,,,,,,,,,,,,ebsxh1pvxhmt8olxtapkrf7xl,D. Arzani,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2474923979,788,1,2,76,31,7p460lrzt1kmp4rsofqa47eqy,0,27.4,29.2,2022-10-21T10:18:15.037Z,2022-10-22T16:35:24Z,3859570287,140,38.4,3859570285,56,Back,3859570293,213,0.1,3859570289,141,31.5,3859570283,3,,3859570291,212,11.7,,,,,,,d2xblktxmr8illac50p2gcmhh,L. Lacroix,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2474923989,644,50,2,76,33,7jv344gvcvgqg7oeuc9u554dm,1,62.2,75.1,2022-10-21T10:18:17.652Z,2022-10-21T10:18:19Z,3859570333,286,,3859570349,233,789,3859570331,56,Center,,,,,,,,,,,,,,,,4lk250c1xd4xsowjrdi0uuevp,D. De Silva,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2474923993,789,7,2,76,33,7p460lrzt1kmp4rsofqa47eqy,0,37.8,24.9,2022-10-21T10:18:17.653Z,2022-10-21T10:18:19Z,3859570335,56,Back,3859570337,285,,3859570339,233,644,,,,,,,,,,,,,,,,bfw1ktidkogubiuvx2c0qqtbd,L. Wales,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2474924015,645,3,2,76,35,7jv344gvcvgqg7oeuc9u554dm,1,62.5,76.6,2022-10-21T10:18:19.285Z,2022-10-21T10:18:21Z,3859570413,286,,3859570425,233,790,3859570411,56,Center,,,,,,,,,,,,,,,,ebsxh1pvxhmt8olxtapkrf7xl,D. Arzani,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2474924001,790,45,2,76,35,7p460lrzt1kmp4rsofqa47eqy,0,37.5,23.4,2022-10-21T10:18:19.285Z,2022-10-21T10:18:21Z,3859570361,285,,3859570431,233,645,3859570359,56,Back,,,,,,,,,,,,,,,,bfw1ktidkogubiuvx2c0qqtbd,L. Wales,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2474924031,646,1,2,76,36,7jv344gvcvgqg7oeuc9u554dm,1,66.3,76,2022-10-21T10:18:20.514Z,2022-10-21T10:18:22Z,3859570491,212,9.3,3859570489,141,63.6,3859570493,213,5.1,3859570487,140,70.0,3859570485,56,Center,,,,,,,,,,ebsxh1pvxhmt8olxtapkrf7xl,D. Arzani,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2474924053,647,1,2,76,38,7jv344gvcvgqg7oeuc9u554dm,1,68.9,55.4,2022-10-21T10:18:22.514Z,2022-10-21T10:20:27Z,3859570563,140,73.1,3859570569,213,5.2,3859571925,210,13,3859570567,212,9.2,3859570561,56,Center,3859570565,141,43.6,,,,,,,906itj33c7nzyzhkvxswvaxas,L. Rose,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,
2474924071,648,3,2,76,41,7jv344gvcvgqg7oeuc9u554dm,1,73.6,50.2,2022-10-21T10:18:25.634Z,2022-10-21T10:18:29Z,3859570639,286,,3859570637,56,Center,3859570653,233,791,,,,,,,,,,,,,,,,6cke7ckocw7epjg5gj6exuytx,C. Noone,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2474924063,791,45,2,76,41,7p460lrzt1kmp4rsofqa47eqy,0,26.4,49.8,2022-10-21T10:18:25.634Z,2022-10-21T10:18:29Z,3859570657,233,648,3859570605,56,Back,3859570607,285,,,,,,,,,,,,,,,,,bknqxl16j0tm4dggbwjmzb2t,N. Kilkenny,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2474924081,649,13,2,76,44,7jv344gvcvgqg7oeuc9u554dm,1,81.1,62.7,2022-10-21T10:18:28.770Z,2022-10-21T10:20:27Z,3859571965,103,47.2,3859572447,114,,3859571971,231,51.1,3859571959,55,647,3859571329,22,,3859571957,29,,3859571683,72,,3859571963,102,41.7,6cke7ckocw7epjg5gj6exuytx,C. Noone,3859571331,18,,3859571967,215,3859571969,230,,97.5,3859570667,56,Center,3859571955,87,,,,,,,,,,,,,,,,,,
2474924083,650,5,2,76,46,7jv344gvcvgqg7oeuc9u554dm,0,101.2,40.2,2022-10-21T10:18:29.957Z,2022-10-21T10:18:31Z,3859570697,233,792,3859570677,56,Center,3859570679,346,,,,,,,,,,,,,,,,,6cke7ckocw7epjg5gj6exuytx,C. Noone,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2474924085,792,5,2,76,46,7p460lrzt1kmp4rsofqa47eqy,1,-1.2,59.8,2022-10-21T10:18:29.957Z,2022-10-21T10:32:31Z,3859570681,56,Back,3859570685,233,650,3859570683,346,,,,,,,,,,,,,,,,,bknqxl16j0tm4dggbwjmzb2t,N. Kilkenny,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2474924165,793,1,2,76,59,7p460lrzt1kmp4rsofqa47eqy,0,3.8,51.6,2022-10-21T10:18:43.350Z,2022-10-21T10:18:44Z,3859571015,213,0.5,3859571009,140,61.1,3859571007,56,Left,3859571019,74,,3859571017,1,,3859571011,141,100.0,3859571013,212,68.8,3859571005,124,,do3hflya9zwcdzxiev0m2cclx,J. Young,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2474924259,651,5,2,77,0,7jv344gvcvgqg7oeuc9u554dm,1,39.2,-1.3,2022-10-21T10:18:44.687Z,2022-10-21T10:32:31Z,3859571339,233,794,3859571325,56,Back,3859571327,347,,,,,,,,,,,,,,,,,6cke7ckocw7epjg5gj6exuytx,C. Noone,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2474924171,794,5,2,77,0,7p460lrzt1kmp4rsofqa47eqy,0,60.8,101.3,2022-10-21T10:18:44.687Z,2022-10-21T10:18:58Z,3859571343,233,651,3859571037,56,Left,3859571039,347,,,,,,,,,,,,,,,,,do3hflya9zwcdzxiev0m2cclx,J. Young,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2474924307,652,1,2,77,15,7jv344gvcvgqg7oeuc9u554dm,1,39.5,0,2022-10-21T10:18:59.122Z,2022-10-21T10:19:03Z,3859571541,107,,3859571547,141,13.2,3859571549,212,22.7,3859571543,56,Right,3859571545,140,58.8,3859571553,1,,3859571551,213,0.5,,,,44cqwwuueirgp57r8ks0725t5,M. Millar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2474924309,653,4,2,77,16,7jv344gvcvgqg7oeuc9u554dm,1,62.7,12.6,2022-10-21T10:19:00.739Z,2022-10-21T10:19:06Z,3859571557,13,,3859571559,294,,3859571565,286,,3859571563,152,,3859571613,233,795,3859571561,56,Right,,,,,,,cz6tcx6dqmlj45s9d9wxvcnh1,A. Carter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2474924315,795,4,2,77,16,7p460lrzt1kmp4rsofqa47eqy,0,37.3,87.4,2022-10-21T10:19:00.740Z,2022-10-21T10:31:45Z,3859571585,56,Back,3859571587,152,,3859571665,233,653,3859571583,13,,3859598407,294,,3859571591,285,,,,,,,,6xe2j75i29sgwbu11cp526uad,N. Topor-Stanley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2474924529,654,1,2,77,48,7jv344gvcvgqg7oeuc9u554dm,1,64,22.1,2022-10-21T10:19:32.178Z,2022-10-21T10:44:50Z,3859572487,5,,3859572493,140,64.1,3859572489,152,,3859572499,213,1.6,3859572497,212,15.6,3859572491,56,Center,3859572495,141,45.0,,,,6cke7ckocw7epjg5gj6exuytx,C. Noone,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2474924535,655,1,2,77,49,7jv344gvcvgqg7oeuc9u554dm,1,65.8,46.6,2022-10-21T10:19:32.850Z,2022-10-21T10:19:34Z,3859572513,140,64.6,3859572521,213,4.6,3859572511,56,Center,3859572517,212,9.3,3859572515,141,33.0,,,,,,,,,,4lk250c1xd4xsowjrdi0uuevp,D. De Silva,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2474924547,656,1,2,77,50,7jv344gvcvgqg7oeuc9u554dm,1,64.6,32.1,2022-10-21T10:19:33.907Z,2022-10-21T10:19:36Z,3859572587,56,Center,3859572593,212,26.3,3859572589,140,84.4,3859572591,141,55.8,3859572585,155,,3859572595,213,0.7,,,,,,,6cke7ckocw7epjg5gj6exuytx,C. Noone,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2474924555,657,44,2,77,52,7jv344gvcvgqg7oeuc9u554dm,1,82.2,62.7,2022-10-21T10:19:36.356Z,2022-10-21T10:19:37Z,3859572619,233,796,3859572611,56,Center,3859572613,286,,,,,,,,,,,,,,,,,c3u652s3v8u1q4qid5mkbtyw9,J. Aspropotamitis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2474924553,796,44,2,77,52,7p460lrzt1kmp4rsofqa47eqy,0,17.8,37.3,2022-10-21T10:19:36.357Z,2022-10-21T10:19:37Z,3859572605,56,Back,3859572607,285,,3859572631,233,657,,,,,,,,,,,,,,,,6xe2j75i29sgwbu11cp526uad,N. Topor-Stanley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2474924557,658,1,2,77,53,7jv344gvcvgqg7oeuc9u554dm,0,84.3,56,2022-10-21T10:19:36.866Z,2022-10-21T10:45:14Z,3859572663,56,Center,3859572661,3,,3859572667,141,45.8,3859572669,212,11.6,3859572671,213,5.6,3859572665,140,93.1,,,,,,,c3u652s3v8u1q4qid5mkbtyw9,J. Aspropotamitis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2474924573,797,12,2,77,53,7p460lrzt1kmp4rsofqa47eqy,1,9.9,48.8,2022-10-21T10:19:37.508Z,2022-10-21T10:19:41Z,3859572719,212,9.3,3859572717,141,41.9,3859572715,140,2.3,3859572721,213,3.7,3859572713,56,Back,,,,,,,,,,d2xblktxmr8illac50p2gcmhh,L. Lacroix,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2474924571,659,61,2,77,57,7jv344gvcvgqg7oeuc9u554dm,1,96.9,56.1,2022-10-21T10:19:40.914Z,2022-10-21T10:19:41Z,3859572711,56,Center,,,,,,,,,,,,,,,,,,,,,,qdjzxk5jrjnbbq6edbavp2p5,T. Uskok,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,
2474924585,660,13,2,77,58,7jv344gvcvgqg7oeuc9u554dm,1,88.3,60.2,2022-10-21T10:19:42.321Z,2022-10-21T10:45:36Z,3859573243,231,50,3859572775,17,,3859573241,230,98.2,3859573231,55,659,3859572935,24,,3859573235,102,44.7,3859573239,328,,3859573229,29,,c3u652s3v8u1q4qid5mkbtyw9,J. Aspropotamitis,3859572937,20,,3859573237,103,3859573227,74,70.8,,3859572777,56,Center,,,,,,,,,,,,,,,,,,,,
2474924591,661,5,2,78,0,7jv344gvcvgqg7oeuc9u554dm,0,100.6,48.7,2022-10-21T10:19:44.114Z,2022-10-21T10:19:45Z,3859572803,346,,3859572833,233,798,3859572801,56,Center,,,,,,,,,,,,,,,,c3u652s3v8u1q4qid5mkbtyw9,J. Aspropotamitis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2474924577,798,5,2,78,0,7p460lrzt1kmp4rsofqa47eqy,1,-0.6,51.3,2022-10-21T10:19:44.114Z,2022-10-21T10:32:32Z,3859572739,346,,3859572737,56,Back,3859572809,233,661,,,,,,,,,,,,,,,,d2xblktxmr8illac50p2gcmhh,L. Lacroix,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2474924717,799,1,2,78,14,7p460lrzt1kmp4rsofqa47eqy,1,4.1,50.3,2022-10-21T10:19:58.212Z,2022-10-21T10:20:02Z,3859573325,56,Back,3859573333,213,5.3,3859573323,124,,3859573337,237,,3859573331,212,18.4,3859573327,140,13.6,3859573329,141,27.6,,,,do3hflya9zwcdzxiev0m2cclx,J. Young,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2474924723,800,1,2,78,18,7p460lrzt1kmp4rsofqa47eqy,1,13.1,25,2022-10-21T10:20:02.052Z,2022-10-21T10:20:03Z,3859573349,141,14.3,3859573341,56,Back,3859573353,213,6.0,3859573345,140,36.7,3859573351,212,25.8,,,,,,,,,,d2xblktxmr8illac50p2gcmhh,L. Lacroix,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2474924725,801,1,2,78,18,7p460lrzt1kmp4rsofqa47eqy,0,36.7,14.3,2022-10-21T10:20:02.156Z,2022-10-21T10:30:26Z,3859573357,3,,3859573359,168,,3859573365,141,14.0,3859573363,140,43.1,3859573369,213,6.3,3859573367,212,6.7,3859573361,56,Back,,,,bfw1ktidkogubiuvx2c0qqtbd,L. Wales,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2474924719,662,61,2,78,18,7jv344gvcvgqg7oeuc9u554dm,1,53.7,89.4,2022-10-21T10:20:02.256Z,2022-10-21T10:20:02Z,3859573339,56,Left,,,,,,,,,,,,,,,,,,,,,,92ey6tqofzafadpm9y7af2ort,I. Vujica,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2474924731,663,49,2,78,20,7jv344gvcvgqg7oeuc9u554dm,1,61.5,95.7,2022-10-21T10:20:04.019Z,2022-10-21T10:20:04Z,,,,,,,,,,,,,,,,,,,,,,,,,ebsxh1pvxhmt8olxtapkrf7xl,D. Arzani,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2474924769,664,1,2,78,24,7jv344gvcvgqg7oeuc9u554dm,1,87.8,91.4,2022-10-21T10:20:08.098Z,2022-10-21T10:20:09Z,3859573551,56,Center,3859573557,141,68.2,3859573563,213,4.2,3859573555,140,79.9,3859573561,212,17.8,,,,,,,,,,ebsxh1pvxhmt8olxtapkrf7xl,D. Arzani,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2474924799,665,1,2,78,25,7jv344gvcvgqg7oeuc9u554dm,1,79.9,68.2,2022-10-21T10:20:09.779Z,2022-10-21T10:20:14Z,3859573673,155,,3859573683,213,0.2,3859573677,140,96.1,3859573681,212,17.5,3859573679,141,74.4,3859573675,56,Center,,,,,,,6cke7ckocw7epjg5gj6exuytx,C. Noone,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2474924801,666,3,2,78,30,7jv344gvcvgqg7oeuc9u554dm,0,96.9,72.1,2022-10-21T10:20:13.843Z,2022-10-21T10:20:16Z,3859573687,56,Center,3859573741,233,802,3859573689,286,,,,,,,,,,,,,,,,,ebsxh1pvxhmt8olxtapkrf7xl,D. Arzani,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2474924805,802,7,2,78,30,7p460lrzt1kmp4rsofqa47eqy,1,3.1,27.9,2022-10-21T10:20:13.844Z,2022-10-21T10:43:18Z,3859573695,167,,3859573697,56,Back,3859573699,285,,3859573701,233,666,,,,,,,,,,,,,bfw1ktidkogubiuvx2c0qqtbd,L. Wales,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2474924809,667,6,2,78,31,7jv344gvcvgqg7oeuc9u554dm,1,96.9,72.1,2022-10-21T10:20:14.981Z,2022-10-21T10:22:03Z,3859573717,56,Center,3859573719,73,,3859573765,233,803,,,,,,,,,,,,,,,,ebsxh1pvxhmt8olxtapkrf7xl,D. Arzani,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2474924819,803,6,2,78,31,7p460lrzt1kmp4rsofqa47eqy,0,3.1,27.9,2022-10-21T10:20:14.981Z,2022-10-21T10:20:17Z,3859573755,73,,3859573773,233,667,3859573753,56,Back,,,,,,,,,,,,,,,,bfw1ktidkogubiuvx2c0qqtbd,L. Wales,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2474924983,668,1,2,78,54,7jv344gvcvgqg7oeuc9u554dm,1,99.5,99.5,2022-10-21T10:20:38.386Z,2022-10-21T10:20:39Z,3859574375,213,3.3,3859574369,140,93.2,3859574367,56,Left,3859574371,141,98.0,3859574365,6,,3859574373,212,6.7,,,,,,,ebsxh1pvxhmt8olxtapkrf7xl,D. Arzani,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2474925003,669,1,2,78,55,7jv344gvcvgqg7oeuc9u554dm,0,93.2,98,2022-10-21T10:20:39.537Z,2022-10-21T10:20:41Z,3859574443,140,95.3,3859574451,212,28.4,3859574447,141,56.4,3859574439,56,Center,3859574431,2,,3859574435,155,,3859574453,213,4.8,,,,6cke7ckocw7epjg5gj6exuytx,C. Noone,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2474925025,804,12,2,78,57,7p460lrzt1kmp4rsofqa47eqy,1,4.6,49.7,2022-10-21T10:20:41.523Z,2022-10-21T10:20:43Z,3859574517,56,Back,3859574519,140,14.1,3859574523,212,17.5,3859574531,15,,3859574521,141,70.8,3859574525,213,1.0,,,,,,,d2xblktxmr8illac50p2gcmhh,L. Lacroix,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2474925033,670,15,2,79,0,7jv344gvcvgqg7oeuc9u554dm,1,87.2,32.1,2022-10-21T10:20:44.609Z,2022-10-21T10:22:25Z,3859575245,231,47.1,3859574583,63,,3859575235,103,19,3859575019,233,805,3859575241,147,34.3,3859575231,78,,3859574987,20,,3859575243,230,98.4,906itj33c7nzyzhkvxswvaxas,L. Rose,3859574585,56,Center,3859575233,102,3859574985,25,51.7,,3859575239,146,88.6,3859575237,458,,,3859574991,82,,,,,,,,,,,,,,
2474925039,805,10,2,79,0,7p460lrzt1kmp4rsofqa47eqy,1,9.8,68.5,2022-10-21T10:20:44.709Z,2022-10-21T10:22:23Z,3859575029,233,670,3859574607,56,Back,3859574605,94,,,,,,,,,,,,,,,,,f4dbx6c236nuk9f1p2qqi3x79,B. Garuccio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2474925053,806,61,2,79,2,7p460lrzt1kmp4rsofqa47eqy,1,8.2,62.3,2022-10-21T10:20:46.805Z,2022-10-21T10:22:22Z,3859574653,56,Back,,,,,,,,,,,,,,,,,,,,,,bknqxl16j0tm4dggbwjmzb2t,N. Kilkenny,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2474925065,807,49,2,79,4,7p460lrzt1kmp4rsofqa47eqy,1,6.2,81.1,2022-10-21T10:20:48.277Z,2022-10-21T10:20:48Z,,,,,,,,,,,,,,,,,,,,,,,,,f4dbx6c236nuk9f1p2qqi3x79,B. Garuccio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2474925095,808,1,2,79,4,7p460lrzt1kmp4rsofqa47eqy,1,6.2,81.1,2022-10-21T10:20:48.709Z,2022-10-21T10:20:50Z,3859574805,213,0.6,3859574795,155,,3859574799,140,16.2,3859574797,56,Back,3859574801,141,92.6,3859574803,212,13.1,,,,,,,f4dbx6c236nuk9f1p2qqi3x79,B. Garuccio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
