id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,keyPass,qualifier/14/value,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,assist,qualifier/17/id,qualifier/17/qualifierId
2469409021,74,1,1,7,37,6h553bwfqkoxayuv80uikkn42,0,84.5,14.4,2022-10-09T04:10:42.711Z,2022-10-10T09:41:17Z,3830370983,155,,3830370985,56,Center,3834784005,20,,3830370991,212,20.4,3834784003,224,,3830370989,141,42.4,3830370987,140,91.4,3830370993,213,1.2,b9etmvw7ljdrjbsw632ey0nhl,G. Cléùr,3830370981,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469409039,85,12,1,7,38,cuj4qahgk4idsme4dg8clk6gw,1,8.5,56.4,2022-10-09T04:10:43.735Z,2022-10-09T04:10:47Z,3830371099,212,23.0,3830371101,213,5.7,3830371095,140,27.3,3830371093,56,Back,3830371097,141,39.1,,,,,,,,,,68mqljqiwgzgextvvyncb3avp,M. Beevers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469409047,75,1,1,7,40,6h553bwfqkoxayuv80uikkn42,1,73,64.2,2022-10-09T04:10:45.400Z,2022-10-09T04:10:49Z,3830371131,141,36.1,3830371127,56,Center,3830371129,140,64.4,3830371125,3,,3830371135,213,4.3,3830371133,212,21.1,,,,,,,4rv3p2e0scrkce2l3budvzqol,A. Traoré,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469409067,76,1,1,7,43,6h553bwfqkoxayuv80uikkn42,1,65.3,33.4,2022-10-09T04:10:48.968Z,2022-10-09T04:10:53Z,3830371257,213,5.4,3830371253,141,3.5,3830371255,212,25.5,3830371249,56,Right,3830371251,140,79.9,,,,,,,,,,9xqw0h9piwsalgt47y5m6fr2t,R. Amalfitano,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469409071,77,1,1,7,48,6h553bwfqkoxayuv80uikkn42,1,79.4,3.8,2022-10-09T04:10:53.718Z,2022-10-09T04:10:55Z,3830371289,212,11.3,3830371291,213,2.6,3830371285,140,70.2,3830371283,56,Right,3830371287,141,12.3,,,,,,,,,,pc2pewu255axe28t955qjcnp,B. Borello,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469409081,78,1,1,7,50,6h553bwfqkoxayuv80uikkn42,1,65.1,29.8,2022-10-09T04:10:55.367Z,2022-10-09T04:10:59Z,3830371375,212,10.3,3830371373,141,37.4,3830371377,213,0.5,3830371371,140,73.6,3830371369,56,Center,,,,,,,,,,9xqw0h9piwsalgt47y5m6fr2t,R. Amalfitano,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469409099,79,1,1,7,54,6h553bwfqkoxayuv80uikkn42,1,69.9,25,2022-10-09T04:10:59.047Z,2022-10-09T04:11:01Z,3830371475,56,Right,3830371477,140,68.8,3830371483,213,4.6,3830371479,141,8.6,3830371481,212,11.2,,,,,,,,,,dreyp9vpkgl8t38erpkrfwsbu,C. Nieuwenhof,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469409109,80,1,1,7,56,6h553bwfqkoxayuv80uikkn42,1,68.4,11.7,2022-10-09T04:11:01.846Z,2022-10-09T04:11:04Z,3830371551,212,20.1,3830371549,141,29.1,3830371547,140,52.9,3830371553,213,2.5,3830371545,56,Center,,,,,,,,,,pc2pewu255axe28t955qjcnp,B. Borello,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469409117,81,1,1,7,59,6h553bwfqkoxayuv80uikkn42,1,52.5,31.3,2022-10-09T04:11:04.583Z,2022-10-09T04:11:06Z,3830371583,141,66.9,3830371587,213,1.6,3830371585,212,24.2,3830371579,56,Center,3830371581,140,51.8,,,,,,,,,,9iebtrpherpydugn7m9hrcl3p,T. Mrčela,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469409119,82,1,1,8,1,6h553bwfqkoxayuv80uikkn42,1,51.8,66.9,2022-10-09T04:11:06.311Z,2022-10-09T04:11:08Z,3830371621,212,21.1,3830371619,141,93.6,3830371623,213,1.0,3830371617,140,62.0,3830371615,56,Left,,,,,,,,,,6xvmp9q79f0fjjtvd6rcz00d1,Marcelo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469409121,83,1,1,8,3,6h553bwfqkoxayuv80uikkn42,0,63,95.6,2022-10-09T04:11:08.215Z,2022-10-09T04:11:11Z,3830371641,140,75.8,3830371643,141,95.6,3830371647,213,0.0,3830371639,56,Left,3830371645,212,13.4,,,,,,,,,,4rv3p2e0scrkce2l3budvzqol,A. Traoré,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469409125,86,49,1,8,5,cuj4qahgk4idsme4dg8clk6gw,1,36.4,5.6,2022-10-09T04:11:10.375Z,2022-10-09T04:11:10Z,,,,,,,,,,,,,,,,,,,,,,,,,5pjrdhytzrteyqxxcvxxhjqax,J. Koutroumbis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469409127,87,3,1,8,6,cuj4qahgk4idsme4dg8clk6gw,0,41.2,4,2022-10-09T04:11:11.655Z,2022-10-10T09:41:58Z,3830371659,56,Back,3834784487,465,,3830371699,233,84,3830371661,286,,,,,,,,,,,,,,5pjrdhytzrteyqxxcvxxhjqax,J. Koutroumbis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469409129,84,7,1,8,6,6h553bwfqkoxayuv80uikkn42,1,58.8,96,2022-10-09T04:11:11.656Z,2022-10-10T09:42:00Z,3830371689,233,87,3830371671,167,,3834784521,385,,3830371673,56,Left,3830371693,285,,,,,,,,,,,4rv3p2e0scrkce2l3budvzqol,A. Traoré,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469409131,85,5,1,8,7,6h553bwfqkoxayuv80uikkn42,0,56.4,101.6,2022-10-09T04:11:12.455Z,2022-10-09T04:11:16Z,3830371687,347,,3830371685,56,Left,3830371745,233,88,,,,,,,,,,,,,,,,4rv3p2e0scrkce2l3budvzqol,A. Traoré,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469409137,88,5,1,8,7,cuj4qahgk4idsme4dg8clk6gw,1,43.6,-1.6,2022-10-09T04:11:12.455Z,2022-10-09T04:57:54Z,3830371731,56,Back,3830371739,233,85,3830371733,347,,,,,,,,,,,,,,,,,5pjrdhytzrteyqxxcvxxhjqax,J. Koutroumbis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469409157,89,1,1,8,15,cuj4qahgk4idsme4dg8clk6gw,1,48.2,0,2022-10-09T04:11:20.279Z,2022-10-09T04:11:24Z,3830371869,1,,3830371863,141,15.2,3830371865,212,21.6,3830371857,107,,3830371859,56,Back,3830371861,140,30.9,3830371867,213,2.6,,,,5pjrdhytzrteyqxxcvxxhjqax,J. Koutroumbis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469409167,90,1,1,8,19,cuj4qahgk4idsme4dg8clk6gw,1,29.6,26.4,2022-10-09T04:11:24.551Z,2022-10-10T09:42:14Z,3830371961,140,28.6,3830371971,213,1.6,3830371957,56,Back,3830371963,141,60.2,3830371967,212,23.0,,,,,,,,,,adhfs6658xx5hpxur1496kv6d,D. Lachman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469409173,91,1,1,8,24,cuj4qahgk4idsme4dg8clk6gw,1,37.3,62.1,2022-10-09T04:11:29.463Z,2022-10-09T04:11:31Z,3830372013,213,4.6,3830372005,56,Back,3830372007,140,34.7,3830372009,141,34.9,3830372011,212,18.7,,,,,,,,,,68mqljqiwgzgextvvyncb3avp,M. Beevers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469409177,92,1,1,8,26,cuj4qahgk4idsme4dg8clk6gw,1,34.7,34.9,2022-10-09T04:11:31.174Z,2022-10-09T04:11:33Z,3830372047,56,Back,3830372053,212,14.3,3830372055,213,5.0,3830372049,140,38.3,3830372051,141,14.6,,,,,,,,,,adhfs6658xx5hpxur1496kv6d,D. Lachman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469409201,93,1,1,8,28,cuj4qahgk4idsme4dg8clk6gw,1,39.6,12.6,2022-10-09T04:11:33.831Z,2022-10-09T04:11:39Z,3830372171,56,Right,3830372177,212,29.1,3830372179,213,6.1,3830372173,140,66.7,3830372175,141,3.8,,,,,,,,,,7vq2cctowa657lg0v740lhtjp,M. Amini,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2470242827,872,50,1,8,30,cuj4qahgk4idsme4dg8clk6gw,1,78.3,5.8,2022-10-09T04:11:35.893Z,2022-10-10T12:16:27Z,3834785297,286,,3834976671,233,829,3834785295,56,Right,,,,,,,,,,,,,,,,5pjrdhytzrteyqxxcvxxhjqax,J. Koutroumbis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2470242801,829,7,1,8,30,6h553bwfqkoxayuv80uikkn42,0,21.7,94.2,2022-10-09T04:11:35.894Z,2022-10-10T12:16:27Z,3834785215,285,,3834785213,56,Back,3834976655,233,872,3834785345,385,,,,,,,,,,,,,,evh60twv2ab6si0q78fqi9coa,K. Yengi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469409205,94,1,1,8,34,cuj4qahgk4idsme4dg8clk6gw,1,74.7,3.8,2022-10-09T04:11:39.430Z,2022-10-09T04:11:41Z,3830372209,141,15.0,3830372211,212,7.9,3830372213,213,1.9,3830372205,56,Right,3830372207,140,72.6,,,,,,,,,,5pjrdhytzrteyqxxcvxxhjqax,J. Koutroumbis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2470242927,873,3,1,8,35,cuj4qahgk4idsme4dg8clk6gw,0,79.3,8.9,2022-10-09T04:11:40.380Z,2022-10-10T09:43:31Z,3834785725,286,,3834785727,465,,3834785723,56,Right,3834785729,467,evh60twv2ab6si0q78fqi9coa,,,,,,,,,,,,,cufgsqfkltgeb7ak2uan2dqdx,R. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469409211,95,43,1,8,36,cuj4qahgk4idsme4dg8clk6gw,1,0,0,2022-10-09T04:11:41.591Z,2022-10-09T04:11:47Z,3830372267,286,0,3830372265,56,Right,3830372333,144,3,,,,,,,,,,,,,,,,cufgsqfkltgeb7ak2uan2dqdx,R. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469409215,96,4,1,8,38,cuj4qahgk4idsme4dg8clk6gw,1,79.2,7.4,2022-10-09T04:11:43.559Z,2022-10-09T04:11:45Z,3830372285,152,,3830372297,233,86,3830372287,286,,3830372283,56,Right,3830372279,13,,3830372281,295,,,,,,,,cufgsqfkltgeb7ak2uan2dqdx,R. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469409213,86,4,1,8,38,6h553bwfqkoxayuv80uikkn42,0,20.8,92.6,2022-10-09T04:11:43.560Z,2022-10-09T04:11:46Z,3830372269,13,,3830372271,295,,3830372277,285,,3830372301,233,96,3830372273,56,Back,3830372275,152,,,,,,,,evh60twv2ab6si0q78fqi9coa,K. Yengi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469409301,97,1,1,9,12,cuj4qahgk4idsme4dg8clk6gw,0,82.1,10.2,2022-10-09T04:12:17.495Z,2022-10-10T09:44:10Z,3830372861,140,92.2,3830372859,56,Center,3830372853,5,,3830372867,213,1.3,3830372855,155,,3830372869,1,,3830372851,2,,3830372857,152,,5ik9yg42hblwa27q4p29awyj9,A. McEneff,3830372865,212,40.6,3830372863,141,67.8,3834786357,20,,3834786355,224,,,,,,,,,,,,,,,,,,,,
2469409305,87,44,1,9,15,6h553bwfqkoxayuv80uikkn42,1,10.1,34.4,2022-10-09T04:12:20.373Z,2022-10-09T04:14:12Z,3830372909,285,,3830374873,233,104,3830372907,56,Back,,,,,,,,,,,,,,,,evh60twv2ab6si0q78fqi9coa,K. Yengi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469409603,104,44,1,9,15,cuj4qahgk4idsme4dg8clk6gw,0,89.9,65.6,2022-10-09T04:12:20.374Z,2022-10-09T04:14:13Z,3830374787,56,Center,3830374789,286,,3830374879,233,87,,,,,,,,,,,,,,,,68mqljqiwgzgextvvyncb3avp,M. Beevers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469409307,88,12,1,9,15,6h553bwfqkoxayuv80uikkn42,1,9.6,34.6,2022-10-09T04:12:20.511Z,2022-10-09T05:28:17Z,3830372921,141,8.5,3830372917,56,Back,3830372927,15,,3830372937,167,,3830372919,140,0.0,3830372925,213,4.2,3830372923,212,20.9,,,,evh60twv2ab6si0q78fqi9coa,K. Yengi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469409309,89,6,1,9,17,6h553bwfqkoxayuv80uikkn42,0,3.2,17.6,2022-10-09T04:12:22.646Z,2022-10-10T09:44:43Z,3830374643,233,101,3830372929,56,Back,3830372931,73,,,,,,,,,,,,,,,,,evh60twv2ab6si0q78fqi9coa,K. Yengi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469409553,101,6,1,9,17,cuj4qahgk4idsme4dg8clk6gw,1,96.8,82.4,2022-10-09T04:12:22.646Z,2022-10-09T04:14:15Z,3830374493,56,Left,3830374633,233,89,3830374495,73,,,,,,,,,,,,,,,,,5ik9yg42hblwa27q4p29awyj9,A. McEneff,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469409431,91,27,1,10,2,6h553bwfqkoxayuv80uikkn42,1,0,0,2022-10-09T04:13:07.046Z,2022-10-09T04:13:11Z,3830373753,233,99,3830373739,53,evh60twv2ab6si0q78fqi9coa,3830373737,41,Injury,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469409425,99,27,1,10,2,cuj4qahgk4idsme4dg8clk6gw,1,0,0,2022-10-09T04:13:07.046Z,2022-10-09T04:13:11Z,3830373707,41,Injury,3830373709,53,68mqljqiwgzgextvvyncb3avp,3830373775,233,91,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469409551,92,28,1,10,44,6h553bwfqkoxayuv80uikkn42,1,0,0,2022-10-09T04:13:49.502Z,2022-10-09T04:13:53Z,3830374477,233,100,3830374467,55,91,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469409543,100,28,1,10,44,cuj4qahgk4idsme4dg8clk6gw,1,0,0,2022-10-09T04:13:49.502Z,2022-10-09T04:13:53Z,3830374427,55,99,3830374485,233,92,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469409595,102,1,1,10,58,cuj4qahgk4idsme4dg8clk6gw,0,99.5,99.5,2022-10-09T04:14:03.782Z,2022-10-10T09:45:31Z,3830374773,1,,3830374755,2,,3830374767,141,18.5,3830374761,223,,3830374759,155,,3834787391,20,,3830374757,6,,3830374765,140,100.0,5ik9yg42hblwa27q4p29awyj9,A. McEneff,3830374763,56,Right,3830374769,212,55.1,3830374771,213,4.7,,,,,,,,,,,,,,,,,,,,,,
2469409601,93,5,1,11,2,6h553bwfqkoxayuv80uikkn42,1,-0.9,78.8,2022-10-09T04:14:07.374Z,2022-10-09T04:20:08Z,3830374793,233,103,3830374785,346,,3830374783,56,Back,,,,,,,,,,,,,,,,evh60twv2ab6si0q78fqi9coa,K. Yengi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469409599,103,5,1,11,2,cuj4qahgk4idsme4dg8clk6gw,0,100.9,21.2,2022-10-09T04:14:07.374Z,2022-10-09T04:14:08Z,3830374779,56,Center,3830374781,346,,3830374797,233,93,,,,,,,,,,,,,,,,5ik9yg42hblwa27q4p29awyj9,A. McEneff,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469409707,94,1,1,11,32,6h553bwfqkoxayuv80uikkn42,1,5,45.7,2022-10-09T04:14:38.007Z,2022-10-09T04:36:42Z,3830375395,140,47.5,3830375393,56,Back,3830375551,189,,3830375399,212,45.1,3830375397,141,54.9,3830375391,155,,3830375403,1,,3830375401,213,0.1,98blyfvs09u1j6m7ltbqai9xx,L. Thomas,3830375389,124,,3830375407,74,,,,,,,,,,,,,,,,,,,,,,,,,,
2469409719,95,1,1,11,36,6h553bwfqkoxayuv80uikkn42,0,50.3,42.5,2022-10-09T04:14:41.631Z,2022-10-10T10:42:48Z,3830375473,56,Center,3830375475,140,78.2,3830375481,213,0.4,3830375479,212,31.7,3830375477,141,60.2,3830375471,155,,,,,,,,e8iey6bpyyfd0u8lovucrc2xh,M. Ninković,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469409723,105,12,1,11,38,cuj4qahgk4idsme4dg8clk6gw,1,20.3,33.9,2022-10-09T04:14:43.238Z,2022-10-10T10:43:04Z,3830375507,140,36.4,3830375517,213,0.9,3830375513,212,26.8,3830375505,56,Back,3830375509,141,64.5,,,,,,,,,,5pjrdhytzrteyqxxcvxxhjqax,J. Koutroumbis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469409729,106,49,1,11,40,cuj4qahgk4idsme4dg8clk6gw,1,36.1,69,2022-10-09T04:14:45.509Z,2022-10-09T04:14:45Z,,,,,,,,,,,,,,,,,,,,,,,,,869lv47g5aohwwzeyzx9xmt7u,Z. Duncan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469409739,107,1,1,11,40,cuj4qahgk4idsme4dg8clk6gw,1,35.6,72.1,2022-10-09T04:14:45.829Z,2022-10-09T04:14:49Z,3830375605,213,1.0,3830375603,212,10.3,3830375599,140,41.0,3830375597,56,Back,3830375601,141,84.7,,,,,,,,,,869lv47g5aohwwzeyzx9xmt7u,Z. Duncan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469409749,108,1,1,11,43,cuj4qahgk4idsme4dg8clk6gw,1,38.7,82.4,2022-10-09T04:14:48.934Z,2022-10-09T04:14:51Z,3830375659,213,2.7,3830375651,56,Back,3830375655,141,90.8,3830375657,212,12.5,3830375653,140,28.1,,,,,,,,,,f35u25047d9vmzt6j20fd29cl,S. Khelifi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469409773,109,1,1,11,45,cuj4qahgk4idsme4dg8clk6gw,1,27.9,90.9,2022-10-09T04:14:51.029Z,2022-10-09T04:14:56Z,3830375751,140,35.8,3830375749,56,Back,3830375755,212,9.7,3830375753,141,98.4,3830375757,213,0.6,,,,,,,,,,8gzsegmgy3fjcluzdci515j2t,J. Clisby,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469409781,110,1,1,11,51,cuj4qahgk4idsme4dg8clk6gw,1,32.5,95.1,2022-10-09T04:14:56.229Z,2022-10-09T04:14:57Z,3830375799,213,0.1,3830375789,56,Back,3830375795,141,97.2,3830375797,212,9.7,3830375793,140,41.6,,,,,,,,,,869lv47g5aohwwzeyzx9xmt7u,Z. Duncan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469409783,111,1,1,11,52,cuj4qahgk4idsme4dg8clk6gw,1,41.6,97.2,2022-10-09T04:14:57.509Z,2022-10-09T04:15:01Z,3830375837,140,35.2,3830375889,156,,3830375841,212,7.9,3830375835,56,Back,3830375843,213,3.7,3830375839,141,91.2,,,,,,,f35u25047d9vmzt6j20fd29cl,S. Khelifi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469409787,112,1,1,11,54,cuj4qahgk4idsme4dg8clk6gw,0,34.6,89.8,2022-10-09T04:14:59.397Z,2022-10-09T04:58:15Z,3830375855,56,Back,3830377647,212,3.6,3830404533,233,96,3830377643,140,37.5,3830377645,141,92.7,3830404537,286,,3830404531,236,,3830377649,213,0.6,869lv47g5aohwwzeyzx9xmt7u,Z. Duncan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469409795,96,74,1,11,54,6h553bwfqkoxayuv80uikkn42,1,58.7,11.4,2022-10-09T04:14:59.398Z,2022-10-09T04:37:36Z,3830404557,233,112,3830383277,285,,3830383275,56,Right,,,,,,,,,,,,,,,,b9etmvw7ljdrjbsw632ey0nhl,G. Cléùr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469409797,97,43,1,11,57,6h553bwfqkoxayuv80uikkn42,1,0,0,2022-10-09T04:15:02.070Z,2022-10-09T04:37:42Z,3830404651,144,62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469409801,98,49,1,11,58,6h553bwfqkoxayuv80uikkn42,1,69.8,10.1,2022-10-09T04:15:03.590Z,2022-10-09T04:15:03Z,,,,,,,,,,,,,,,,,,,,,,,,,9xqw0h9piwsalgt47y5m6fr2t,R. Amalfitano,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469409813,99,1,1,12,1,6h553bwfqkoxayuv80uikkn42,0,88.6,14.6,2022-10-09T04:15:06.774Z,2022-10-09T04:15:10Z,3830375995,141,37.9,3830375993,140,89.3,3830375997,212,15.9,3830375991,56,Center,3830375999,213,1.5,3830375989,155,,,,,,,,9xqw0h9piwsalgt47y5m6fr2t,R. Amalfitano,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469410025,113,12,1,12,2,cuj4qahgk4idsme4dg8clk6gw,1,11,57.6,2022-10-09T04:15:07.573Z,2022-10-09T04:15:56Z,3830377225,140,42.0,3830377227,141,77.0,3830377223,56,Back,3830377229,212,35.1,3830377231,213,0.4,,,,,,,,,,68mqljqiwgzgextvvyncb3avp,M. Beevers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469409835,100,1,1,12,6,6h553bwfqkoxayuv80uikkn42,1,60.7,13.2,2022-10-09T04:15:11.078Z,2022-10-09T04:15:12Z,3830376133,213,5.7,3830376123,56,Right,3830376125,140,68.2,3830376129,212,9.5,3830376127,141,5.3,,,,,,,,,,9iebtrpherpydugn7m9hrcl3p,T. Mrčela,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469409851,101,1,1,12,7,6h553bwfqkoxayuv80uikkn42,1,68.2,5.3,2022-10-09T04:15:12.101Z,2022-10-09T04:15:17Z,3830376251,213,2.6,3830376247,141,13.5,3830376249,212,10.4,3830376245,140,59.8,3830376243,56,Right,,,,,,,,,,b9etmvw7ljdrjbsw632ey0nhl,G. Cléùr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469409857,102,1,1,12,12,6h553bwfqkoxayuv80uikkn42,1,60,10.3,2022-10-09T04:15:17.253Z,2022-10-09T04:15:18Z,3830376309,141,2.6,3830376311,212,5.8,3830376305,56,Right,3830376313,213,5.2,3830376307,140,62.4,,,,,,,,,,9iebtrpherpydugn7m9hrcl3p,T. Mrčela,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469409863,103,1,1,12,13,6h553bwfqkoxayuv80uikkn42,1,62.4,2.6,2022-10-09T04:15:18.694Z,2022-10-09T04:15:21Z,3830376349,140,67.7,3830376353,141,1.1,3830376347,56,Right,3830376357,213,6.1,3830376355,212,5.7,,,,,,,,,,b9etmvw7ljdrjbsw632ey0nhl,G. Cléùr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469409873,104,1,1,12,16,6h553bwfqkoxayuv80uikkn42,1,76,3.1,2022-10-09T04:15:21.270Z,2022-10-09T04:15:24Z,3830376419,141,2.2,3830376421,212,17.0,3830376417,140,92.2,3830376423,213,6.2,3830376415,56,Right,,,,,,,,,,pc2pewu255axe28t955qjcnp,B. Borello,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469409891,105,1,1,12,19,6h553bwfqkoxayuv80uikkn42,1,92.2,2.2,2022-10-09T04:15:24.278Z,2022-10-09T04:15:29Z,3830376499,56,Right,3830376505,212,13.0,3830376503,141,2.3,3830376507,213,3.1,3830376501,140,79.8,,,,,,,,,,b9etmvw7ljdrjbsw632ey0nhl,G. Cléùr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469409903,106,1,1,12,23,6h553bwfqkoxayuv80uikkn42,1,76.2,8,2022-10-09T04:15:28.902Z,2022-10-09T04:15:32Z,3830376557,141,6.1,3830376553,56,Right,3830376555,140,65.5,3830376561,213,3.3,3830376559,212,11.3,,,,,,,,,,pc2pewu255axe28t955qjcnp,B. Borello,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469409915,107,1,1,12,27,6h553bwfqkoxayuv80uikkn42,1,62.3,5,2022-10-09T04:15:32.485Z,2022-10-09T04:15:35Z,3830376625,212,9.7,3830376623,141,7.9,3830376627,213,2.9,3830376619,56,Right,3830376621,140,53.3,,,,,,,,,,dreyp9vpkgl8t38erpkrfwsbu,C. Nieuwenhof,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469409919,108,1,1,12,29,6h553bwfqkoxayuv80uikkn42,1,51.8,8.6,2022-10-09T04:15:34.886Z,2022-10-09T04:15:36Z,3830376645,212,9.6,3830376639,56,Right,3830376647,213,0.5,3830376643,141,15.9,3830376641,140,59.6,,,,,,,,,,9iebtrpherpydugn7m9hrcl3p,T. Mrčela,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469409975,109,1,1,12,30,6h553bwfqkoxayuv80uikkn42,1,59.6,15.9,2022-10-09T04:15:35.894Z,2022-10-10T10:44:26Z,3830376931,213,2.0,3830376921,56,Back,3830376927,141,59.4,3830376929,212,32.4,3830376925,140,47.1,3830376933,1,,3834842641,156,,,,,9xqw0h9piwsalgt47y5m6fr2t,R. Amalfitano,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469409981,110,1,1,12,39,6h553bwfqkoxayuv80uikkn42,1,62.6,75.7,2022-10-09T04:15:44.038Z,2022-10-09T04:15:45Z,3830376967,213,1.3,3830376963,141,97.1,3830376965,212,15.0,3830376959,56,Left,3830376961,140,66.2,,,,,,,,,,6xvmp9q79f0fjjtvd6rcz00d1,Marcelo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469409993,111,1,1,12,40,6h553bwfqkoxayuv80uikkn42,1,65.4,92.1,2022-10-09T04:15:45.782Z,2022-10-09T04:15:49Z,3830377059,213,4.7,3830377051,56,Center,3830377057,212,12.0,3830377053,140,64.9,3830377055,141,74.4,,,,,,,,,,4rv3p2e0scrkce2l3budvzqol,A. Traoré,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469410003,112,1,1,12,44,6h553bwfqkoxayuv80uikkn42,1,65,72.1,2022-10-09T04:15:49.510Z,2022-10-09T04:15:51Z,3830377107,140,56.4,3830377113,213,2.4,3830377105,56,Left,3830377111,212,12.6,3830377109,141,85.0,,,,,,,,,,e8iey6bpyyfd0u8lovucrc2xh,M. Ninković,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
