id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,keyPass,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/8/value,qualifier/9/value,qualifier/11/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/12/value,assist,qualifier/16/value,qualifier/17/value
2540555037,495,49,2,45,42,9xmhnv6im8h7c9e17oqvcx8gl,1,9.8,40.3,2023-04-29T10:50:58.066Z,2023-04-29T23:54:10Z,,,,,,,,,,,,,,,,,,,,,,,,,21ngdkjv2nhbacznidnyq82ui,J. Valadon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540555039,496,1,2,45,43,9xmhnv6im8h7c9e17oqvcx8gl,1,9.8,40.3,2023-04-29T10:50:59.381Z,2023-04-29T10:51:00Z,4234103483,141,31.8,4234103487,213,5.9,4234103485,212,15.7,4234103479,56,Back,4234103481,140,23.7,,,,,,,,,,21ngdkjv2nhbacznidnyq82ui,J. Valadon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540555059,497,1,2,45,44,9xmhnv6im8h7c9e17oqvcx8gl,1,23.7,31.8,2023-04-29T10:51:00.469Z,2023-04-29T10:51:03Z,4234103575,141,36.7,4234103579,213,2.6,4234103577,212,6.1,4234103573,140,18.8,4234103571,56,Back,,,,,,,,,,cl3z842ngppg6uu3tlusruep5,F. Romero,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540555063,498,1,2,45,45,9xmhnv6im8h7c9e17oqvcx8gl,0,18.8,36.7,2023-04-29T10:51:00.974Z,2023-04-29T10:52:03Z,4234103587,56,Back,4234103591,141,33.7,4234103595,213,6.1,4234103593,212,14.1,4234103589,140,32.1,,,,,,,,,,ez47kkcz2wgypddldq97yz2dx,C. Chapman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540555051,533,8,2,45,46,v046no35g7ebk8lytdjmfb43,1,67.2,68.1,2023-04-29T10:51:02.223Z,2023-04-29T23:54:20Z,4234103537,56,Center,4237783821,383,,,,,,,,,,,,,,,,,,,,dhnssdf1iuorniavvla5zbwx6,K. Trewin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540555061,534,49,2,45,47,v046no35g7ebk8lytdjmfb43,1,70.3,73.9,2023-04-29T10:51:03.467Z,2023-04-29T10:51:03Z,,,,,,,,,,,,,,,,,,,,,,,,,7nhzkoa6bywrlkj9nc3f5ylii,T. Gomulka,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540555067,535,1,2,45,48,v046no35g7ebk8lytdjmfb43,0,70.4,73.6,2023-04-29T10:51:04.624Z,2023-04-29T23:54:24Z,4234103619,213,5.6,4234103615,141,47.5,4234103611,56,Center,4234103617,212,29.7,4234103613,140,93.1,,,,,,,,,,7nhzkoa6bywrlkj9nc3f5ylii,T. Gomulka,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540555081,499,52,2,45,49,9xmhnv6im8h7c9e17oqvcx8gl,1,8.2,46.7,2023-04-29T10:51:04.997Z,2023-04-29T23:54:35Z,4237784337,376,,,,,,,,,,,,,,,,,,,,,,,dmxzug2enscx331w5vmdzn2s5,P. Izzo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540555109,500,1,2,45,52,9xmhnv6im8h7c9e17oqvcx8gl,1,14,43.4,2023-04-29T10:51:08.468Z,2023-04-29T23:57:31Z,4234103817,199,,4234103821,140,67.7,4234103827,213,0.2,4234103823,141,63.6,4234103829,1,,4234103825,212,58.0,4234104095,210,13,4234103819,56,Center,dmxzug2enscx331w5vmdzn2s5,P. Izzo,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540555127,501,3,2,45,58,9xmhnv6im8h7c9e17oqvcx8gl,1,71.2,42.8,2023-04-29T10:51:14.308Z,2023-04-29T23:54:45Z,4234103969,233,536,4237784675,464,,4234103943,286,,4234103939,56,Center,,,,,,,,,,,,,njzhdtpegev8seam0oe0zpp1,B. Fornaroli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540555111,536,45,2,45,58,v046no35g7ebk8lytdjmfb43,0,28.8,57.2,2023-04-29T10:51:14.308Z,2023-04-29T10:51:20Z,4234103839,285,,4234103975,233,501,4234103837,56,Back,,,,,,,,,,,,,,,,7mgwfxva7w88k90jhjd1wx3o5,S. Neville,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540555129,502,13,2,46,2,9xmhnv6im8h7c9e17oqvcx8gl,1,86.2,31.2,2023-04-29T10:51:18.691Z,2023-04-29T23:57:31Z,4234104113,146,93.6,4234104117,230,98.9,4234104111,215,,4237786843,22,,4234104115,147,48.7,4234104097,120,,4234104109,103,8.3,4234104099,73,,njzhdtpegev8seam0oe0zpp1,B. Fornaroli,,4234103953,63,4234104119,231,4234103955,56,Center,4234104101,29,4234104103,55,4234104107,102,83.9,4234103997,153,,4234103991,20,,,47.7,,,,,,500,,,
2540555131,537,12,2,46,4,v046no35g7ebk8lytdjmfb43,1,11.1,52.4,2023-04-29T10:51:20.135Z,2023-04-29T10:51:38Z,4234104149,213,2.7,4234103963,56,Back,4234104145,141,60.2,4234104147,212,11.5,4234104143,140,1.4,,,,,,,,,,7nhzkoa6bywrlkj9nc3f5ylii,T. Gomulka,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540555141,538,52,2,46,8,v046no35g7ebk8lytdjmfb43,1,1.3,56.6,2023-04-29T10:51:24.144Z,2023-04-29T23:57:37Z,4237791375,378,,,,,,,,,,,,,,,,,,,,,,,26vm9o1w3l4behscs3hk4d8x6,M. Freke,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540555203,539,1,2,46,25,v046no35g7ebk8lytdjmfb43,1,15.6,63,2023-04-29T10:51:41.047Z,2023-04-29T10:52:07Z,4234104747,189,,4234104315,140,38.4,4234104319,212,29.8,4234104311,123,,4234104317,141,89.1,4234104313,56,Back,4234104321,213,0.6,,,,26vm9o1w3l4behscs3hk4d8x6,M. Freke,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540555215,540,1,2,46,26,v046no35g7ebk8lytdjmfb43,1,34.5,73.6,2023-04-29T10:51:42.167Z,2023-04-29T10:59:14Z,4234113015,189,,4234104391,213,0.6,4234104387,141,95.4,4234104379,56,Left,4234104385,140,53.6,4234104389,212,24.9,,,,,,,3zl5ec82f8zebkxkfdz16e3th,T. Aldred,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540555233,541,1,2,46,27,v046no35g7ebk8lytdjmfb43,1,48.3,93.1,2023-04-29T10:51:43.784Z,2023-04-29T23:58:16Z,4234104449,213,3.0,4234104445,141,96.0,4234104441,56,Back,4234104443,140,36.8,4234104447,212,12.2,,,,,,,,,,1hcnrw2udxcdff6bre73sv1pm,H. Hore,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540555241,542,1,2,46,29,v046no35g7ebk8lytdjmfb43,1,35.8,95.1,2023-04-29T10:51:45.568Z,2023-04-29T10:51:48Z,4234104489,213,5.2,4234104479,56,Back,4234104485,141,84.7,4234104481,140,39.4,4234104487,212,8.0,,,,,,,,,,bhl2kwvi52osrdsdnbtw45lyi,J. Courtney-Perkins,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540555249,543,1,2,46,32,v046no35g7ebk8lytdjmfb43,1,41.3,87.2,2023-04-29T10:51:48.599Z,2023-04-29T10:51:50Z,4234104527,213,1.4,4234104523,141,95.6,4234104519,56,Back,4234104521,140,42.0,4234104525,212,5.8,,,,,,,,,,7nhzkoa6bywrlkj9nc3f5ylii,T. Gomulka,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540555253,544,1,2,46,33,v046no35g7ebk8lytdjmfb43,1,42,95.7,2023-04-29T10:51:49.888Z,2023-04-29T10:51:51Z,4234104539,56,Back,4234104547,213,3.4,4234104543,141,92.0,4234104541,140,32.7,4234104545,212,10.1,,,,,,,,,,1hcnrw2udxcdff6bre73sv1pm,H. Hore,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540555263,545,1,2,46,35,v046no35g7ebk8lytdjmfb43,1,32.7,92,2023-04-29T10:51:50.951Z,2023-04-29T10:51:54Z,4234104599,213,4.2,4234104595,141,71.2,4234104597,212,16.4,4234104593,140,24.8,4234104591,56,Back,,,,,,,,,,bhl2kwvi52osrdsdnbtw45lyi,J. Courtney-Perkins,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540555275,546,1,2,46,38,v046no35g7ebk8lytdjmfb43,1,23.9,67.2,2023-04-29T10:51:53.976Z,2023-04-29T10:51:58Z,4234104665,213,4.8,4234104657,56,Back,4234104661,141,30.4,4234104663,212,25.1,4234104659,140,25.9,,,,,,,,,,3zl5ec82f8zebkxkfdz16e3th,T. Aldred,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540555281,547,1,2,46,42,v046no35g7ebk8lytdjmfb43,1,25.7,29.2,2023-04-29T10:51:58.280Z,2023-04-29T10:52:00Z,4234104687,213,2.8,4234104683,141,38.6,4234104685,212,18.2,4234104681,140,9.5,4234104679,56,Back,,,,,,,,,,7mgwfxva7w88k90jhjd1wx3o5,S. Neville,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540555289,548,1,2,46,44,v046no35g7ebk8lytdjmfb43,0,9.5,38.8,2023-04-29T10:52:00.138Z,2023-04-29T10:52:04Z,4234104723,213,6.0,4234104717,140,75.8,4234104713,157,,4234104721,212,72.4,4234104715,56,Right,4234104719,141,9.5,4234104725,1,,,,,26vm9o1w3l4behscs3hk4d8x6,M. Freke,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540555293,503,49,2,46,49,9xmhnv6im8h7c9e17oqvcx8gl,1,26.1,90.2,2023-04-29T10:52:05.225Z,2023-04-29T10:52:05Z,,,,,,,,,,,,,,,,,,,,,,,,,2wnqoxtt8xlglpndyjb5rb622,Cadete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540555303,504,1,2,46,50,9xmhnv6im8h7c9e17oqvcx8gl,1,26.1,90.2,2023-04-29T10:52:06.727Z,2023-04-29T23:58:32Z,4234104761,56,Back,4234104765,141,67.2,4234104769,213,4.0,4234104763,140,12.5,4234104767,212,21.2,,,,,,,,,,2wnqoxtt8xlglpndyjb5rb622,Cadete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540555315,505,1,2,46,52,9xmhnv6im8h7c9e17oqvcx8gl,0,8.1,64,2023-04-29T10:52:08.530Z,2023-04-29T11:02:08Z,4234104837,141,24.7,4234118289,189,,4234104833,56,Back,4234104831,155,,4234104841,213,5.6,4234104843,1,,4234104839,212,43.6,4234104835,140,40.9,dmxzug2enscx331w5vmdzn2s5,P. Izzo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540555325,549,61,2,46,56,v046no35g7ebk8lytdjmfb43,1,59.2,72.3,2023-04-29T10:52:12.689Z,2023-04-29T23:58:42Z,4234104911,189,,4234104899,56,Center,,,,,,,,,,,,,,,,,,,bhl2kwvi52osrdsdnbtw45lyi,J. Courtney-Perkins,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540555347,506,1,2,46,58,9xmhnv6im8h7c9e17oqvcx8gl,1,32.2,7,2023-04-29T10:52:14.127Z,2023-04-29T23:58:52Z,4234104999,141,13.7,4234104995,56,Right,4234105001,212,25.6,4234104997,140,56.2,4234105003,213,0.2,,,,,,,,,,2g39f2y5dqwg3q4sw2jf6x6g9,S. Nigro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540555349,507,4,2,47,2,9xmhnv6im8h7c9e17oqvcx8gl,1,54.4,6.3,2023-04-29T10:52:18.894Z,2023-04-29T10:52:21Z,4234105009,13,,4234105019,286,,4234105015,152,,4234105021,233,550,4234105017,265,,4234105011,56,Right,,,,,,,cl3z842ngppg6uu3tlusruep5,F. Romero,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540555343,550,4,2,47,2,v046no35g7ebk8lytdjmfb43,0,45.6,93.7,2023-04-29T10:52:18.895Z,2023-04-29T10:52:53Z,4234104987,265,,4234104983,56,Back,4234105029,233,507,4234104989,285,,4234104985,152,,4234104981,13,,,,,,,,3zl5ec82f8zebkxkfdz16e3th,T. Aldred,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540555397,508,1,2,47,15,9xmhnv6im8h7c9e17oqvcx8gl,0,55,14.4,2023-04-29T10:52:31.149Z,2023-04-29T11:03:12Z,4234105261,141,25.9,4234105259,140,81.3,4234120603,189,,4234105263,212,28.7,4234105255,152,,4234105265,213,0.3,4234105253,155,,4234105257,56,Center,ez47kkcz2wgypddldq97yz2dx,C. Chapman,,4234105251,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540555399,551,49,2,47,16,v046no35g7ebk8lytdjmfb43,1,21.8,75.9,2023-04-29T10:52:32.015Z,2023-04-29T10:52:32Z,,,,,,,,,,,,,,,,,,,,,,,,,3zl5ec82f8zebkxkfdz16e3th,T. Aldred,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540555405,552,12,2,47,17,v046no35g7ebk8lytdjmfb43,1,15.2,93.6,2023-04-29T10:52:32.977Z,2023-04-29T23:59:14Z,4234105291,213,1.2,4234105287,141,100.0,4234105283,56,Back,4234105299,167,,4234105285,140,16.9,4234105289,212,5.5,,,,,,,3zl5ec82f8zebkxkfdz16e3th,T. Aldred,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540555413,509,5,2,47,18,9xmhnv6im8h7c9e17oqvcx8gl,1,80.6,-1.6,2023-04-29T10:52:34.232Z,2023-04-29T10:53:50Z,4234105321,233,553,4234105313,56,Right,4234105315,347,,,,,,,,,,,,,,,,,2g39f2y5dqwg3q4sw2jf6x6g9,S. Nigro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540555407,553,5,2,47,18,v046no35g7ebk8lytdjmfb43,0,19.4,101.6,2023-04-29T10:52:34.232Z,2023-04-29T10:52:37Z,4234105293,56,Back,4234105331,233,509,4234105295,347,,,,,,,,,,,,,,,,,3zl5ec82f8zebkxkfdz16e3th,T. Aldred,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540555433,510,1,2,47,26,9xmhnv6im8h7c9e17oqvcx8gl,1,79.5,0,2023-04-29T10:52:42.831Z,2023-04-29T10:52:44Z,4234105445,141,9.5,4234105449,213,2.1,4234105441,56,Right,4234105439,107,,4234105447,212,8.7,4234105443,140,75.5,,,,,,,2g39f2y5dqwg3q4sw2jf6x6g9,S. Nigro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540555435,511,1,2,47,28,9xmhnv6im8h7c9e17oqvcx8gl,1,75.5,9.5,2023-04-29T10:52:44.047Z,2023-04-29T10:52:45Z,4234105471,141,3.2,4234105473,212,5.7,4234105467,56,Right,4234105475,213,5.4,4234105469,140,79.1,,,,,,,,,,5hylntpne6d7xwey2v9d9lg8a,N. Velupillay,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540555455,512,1,2,47,29,9xmhnv6im8h7c9e17oqvcx8gl,1,79.1,3.2,2023-04-29T10:52:45.118Z,2023-04-29T10:52:47Z,4234105529,56,Right,4234105531,140,73.6,4234105535,212,7.4,4234105537,213,2.5,4234105533,141,10.0,,,,,,,,,,2g39f2y5dqwg3q4sw2jf6x6g9,S. Nigro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540555457,513,1,2,47,31,9xmhnv6im8h7c9e17oqvcx8gl,1,74.1,12.5,2023-04-29T10:52:47.753Z,2023-04-29T10:52:48Z,4234105547,140,70.8,4234105553,213,1.9,4234105551,212,12.5,4234105545,56,Center,4234105549,141,30.1,,,,,,,,,,5hylntpne6d7xwey2v9d9lg8a,N. Velupillay,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540555463,514,1,2,47,32,9xmhnv6im8h7c9e17oqvcx8gl,0,70.8,30.1,2023-04-29T10:52:48.686Z,2023-04-29T10:52:49Z,4234105575,141,27.4,4234105571,56,Center,4234105579,213,6.2,4234105577,212,18.2,4234105573,140,88.0,,,,,,,,,,c575swutxi9er3j9txklhrzoq,Ben Folami,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540555487,554,12,2,47,33,v046no35g7ebk8lytdjmfb43,1,14.5,70.3,2023-04-29T10:52:49.784Z,2023-04-29T10:52:56Z,4234105727,141,44.9,4234105723,56,Back,4234105731,213,5.8,4234105725,140,44.4,4234105729,212,35.8,,,,,,,,,,dhnssdf1iuorniavvla5zbwx6,K. Trewin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540555481,515,1,2,47,39,9xmhnv6im8h7c9e17oqvcx8gl,0,66.3,56.7,2023-04-29T10:52:55.766Z,2023-04-29T10:52:56Z,4234105709,212,3.5,4234105697,56,Center,4234105713,213,1.1,4234105701,140,67.7,4234105705,141,61.4,,,,,,,,,,yhkueqgsvvd5fzdffg9nky51,Roderick Miranda,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540555493,555,8,2,47,40,v046no35g7ebk8lytdjmfb43,1,36.8,35.1,2023-04-29T10:52:56.535Z,2023-04-29T23:59:40Z,4237795851,384,,4234105741,56,Back,,,,,,,,,,,,,,,,,,,11kqna4zthfmc592eudehj3oq,J. Lofthouse,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540555497,556,49,2,47,41,v046no35g7ebk8lytdjmfb43,1,38.6,39.2,2023-04-29T10:52:57.634Z,2023-04-29T10:52:57Z,,,,,,,,,,,,,,,,,,,,,,,,,2h9me0kgogb1ke6327y78hk9h,S. Šćepović,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540555517,557,1,2,47,44,v046no35g7ebk8lytdjmfb43,1,57.8,32.5,2023-04-29T10:53:00.329Z,2023-04-29T10:53:05Z,4234105875,212,18.4,4234105869,56,Right,4234105871,140,73.5,4234105877,213,5.8,4234105873,141,20.4,,,,,,,,,,2h9me0kgogb1ke6327y78hk9h,S. Šćepović,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540555523,558,1,2,47,49,v046no35g7ebk8lytdjmfb43,1,81.7,25.8,2023-04-29T10:53:04.999Z,2023-04-29T10:53:07Z,4234105903,212,14.7,4234105897,56,Center,4234105901,141,44.0,4234105905,213,2.1,4234105899,140,74.1,,,,,,,,,,abfwfqsv8o9xsnkor896869cl,J. O'Shea,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540555543,559,1,2,47,51,v046no35g7ebk8lytdjmfb43,1,74.5,43.4,2023-04-29T10:53:07.568Z,2023-04-29T10:53:09Z,4234105979,140,83.0,4234105985,213,5.2,4234105981,141,18.8,4234105977,56,Right,4234105983,212,19.0,,,,,,,,,,dhnssdf1iuorniavvla5zbwx6,K. Trewin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540555547,560,1,2,47,53,v046no35g7ebk8lytdjmfb43,0,85.9,17.2,2023-04-29T10:53:09.743Z,2023-04-30T00:00:04Z,4234106015,213,1.1,4234106009,140,89.0,4237796765,20,,4234106007,56,Center,4234106011,141,26.8,4234106003,2,,4237796763,386,,4234106013,212,7.3,abfwfqsv8o9xsnkor896869cl,J. O'Shea,,4237796761,225,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540555561,516,61,2,47,54,9xmhnv6im8h7c9e17oqvcx8gl,1,9.9,73.8,2023-04-29T10:53:09.932Z,2023-04-30T00:00:00Z,4234106079,56,Back,,,,,,,,,,,,,,,,,,,,,,2wnqoxtt8xlglpndyjb5rb622,Cadete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540555565,517,6,2,47,55,9xmhnv6im8h7c9e17oqvcx8gl,0,10.1,71.8,2023-04-29T10:53:11.527Z,2023-04-30T00:00:16Z,4234106125,233,561,4234106101,73,,4234106099,56,Back,,,,,,,,,,,,,,,,2wnqoxtt8xlglpndyjb5rb622,Cadete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540555553,561,6,2,47,55,v046no35g7ebk8lytdjmfb43,1,89.9,28.2,2023-04-29T10:53:11.527Z,2023-04-29T10:53:53Z,4234106043,56,Center,4234106119,233,517,4234106097,75,,,,,,,,,,,,,,,,,abfwfqsv8o9xsnkor896869cl,J. O'Shea,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540555659,562,1,2,48,27,v046no35g7ebk8lytdjmfb43,1,99.8,0.4,2023-04-29T10:53:43.224Z,2023-04-30T00:00:13Z,4234106627,224,,4234106623,6,,4234106621,2,,4234106635,212,43.8,4234106639,1,,4234106633,141,63.9,4234106637,213,1.7,4237797095,20,,abfwfqsv8o9xsnkor896869cl,J. O'Shea,,4234106631,140,4234106625,155,4234106629,56,Center,,,,,,,,,,,,,,93.0,,,,,,,,,,
2540555667,563,1,2,48,31,v046no35g7ebk8lytdjmfb43,0,92.1,63.9,2023-04-29T10:53:46.975Z,2023-04-29T10:53:48Z,4234106691,212,8.9,4234106683,3,,4234106687,140,85.1,4234106693,213,3.7,4234106685,56,Center,4234106689,141,56.6,,,,,,,bhl2kwvi52osrdsdnbtw45lyi,J. Courtney-Perkins,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540555669,518,12,2,48,32,9xmhnv6im8h7c9e17oqvcx8gl,1,13,47.8,2023-04-29T10:53:48.663Z,2023-04-29T10:53:50Z,4234106703,56,Back,4234106711,213,5.9,4234106707,141,38.0,4234106709,212,17.6,4234106705,140,28.5,4234106717,15,,,,,,,,21ngdkjv2nhbacznidnyq82ui,J. Valadon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540555677,564,1,2,48,35,v046no35g7ebk8lytdjmfb43,0,72.8,60.3,2023-04-29T10:53:51.624Z,2023-04-29T10:53:52Z,4234106769,212,18.4,4234106771,213,5.1,4234106761,155,,4234106765,140,79.6,4234106767,141,35.4,4234106763,56,Center,,,,,,,dhnssdf1iuorniavvla5zbwx6,K. Trewin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540555683,519,49,2,48,36,9xmhnv6im8h7c9e17oqvcx8gl,1,20,68.5,2023-04-29T10:53:52.823Z,2023-04-29T10:53:52Z,,,,,,,,,,,,,,,,,,,,,,,,,njzhdtpegev8seam0oe0zpp1,B. Fornaroli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540555695,520,1,2,48,37,9xmhnv6im8h7c9e17oqvcx8gl,1,20,68.5,2023-04-29T10:53:53.086Z,2023-04-29T10:53:55Z,4234106853,212,13.0,4234106851,141,66.4,4234106849,140,32.3,4234106847,56,Back,4234106855,213,6.2,,,,,,,,,,njzhdtpegev8seam0oe0zpp1,B. Fornaroli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540555703,521,1,2,48,39,9xmhnv6im8h7c9e17oqvcx8gl,1,34.2,65.5,2023-04-29T10:53:55.691Z,2023-04-29T10:53:57Z,4234106889,140,44.2,4234106895,213,0.2,4234106893,212,10.8,4234106891,141,69.3,4234106887,56,Back,,,,,,,,,,c575swutxi9er3j9txklhrzoq,Ben Folami,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540555707,522,1,2,48,40,9xmhnv6im8h7c9e17oqvcx8gl,1,44.2,69.3,2023-04-29T10:53:56.878Z,2023-04-29T10:53:58Z,4234106927,213,0.3,4234106919,56,Center,4234106923,141,75.3,4234106921,140,58.6,4234106925,212,15.7,,,,,,,,,,21ngdkjv2nhbacznidnyq82ui,J. Valadon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540555713,523,1,2,48,42,9xmhnv6im8h7c9e17oqvcx8gl,1,58.6,75.3,2023-04-29T10:53:58.334Z,2023-04-29T10:53:59Z,4234106951,140,53.2,4234106955,212,7.6,4234106949,56,Center,4234106953,141,67.9,4234106957,213,3.9,,,,,,,,,,cl3z842ngppg6uu3tlusruep5,F. Romero,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540555729,524,1,2,48,43,9xmhnv6im8h7c9e17oqvcx8gl,1,53.2,67.9,2023-04-29T10:53:59.735Z,2023-04-30T00:01:20Z,4234107041,212,15.6,4234107039,141,78.2,4234107043,213,0.5,4234107035,56,Center,4234107961,210,15,4234107037,140,66.5,4234107963,154,,,,,21ngdkjv2nhbacznidnyq82ui,J. Valadon,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540555731,525,15,2,48,47,9xmhnv6im8h7c9e17oqvcx8gl,1,90.6,65.1,2023-04-29T10:54:02.907Z,2023-04-30T00:01:20Z,4234107669,20,,4234107995,147,62.5,4234107989,214,,4234108013,233,565,4234107991,89,,4234107993,146,92.3,4234107979,154,,4234107985,102,49.4,cl3z842ngppg6uu3tlusruep5,F. Romero,,4234107055,64,4234107987,103,4234107057,56,Center,4234107981,55,4234107975,78,4234107973,23,,4234107977,29,,,,,,10.1,524,,,,,,,,
2540555725,565,10,2,48,47,v046no35g7ebk8lytdjmfb43,1,6.6,39.2,2023-04-29T10:54:03.007Z,2023-04-30T00:01:09Z,4237799659,389,,4234107507,21,,4234107023,173,,4237799661,376,,4234107029,56,Back,4234107693,233,525,,,,,,,26vm9o1w3l4behscs3hk4d8x6,M. Freke,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540555735,526,1,2,48,49,9xmhnv6im8h7c9e17oqvcx8gl,0,88.1,68.1,2023-04-29T10:54:05.779Z,2023-04-29T10:54:06Z,4234107091,213,4.6,4234107087,141,52.2,4234107083,56,Center,4234107089,212,10.9,4234107085,140,86.5,,,,,,,,,,c575swutxi9er3j9txklhrzoq,Ben Folami,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540555745,568,49,2,48,51,v046no35g7ebk8lytdjmfb43,1,15,48.5,2023-04-29T10:54:06.999Z,2023-04-30T00:01:37Z,,,,,,,,,,,,,,,,,,,,,,,,,3zl5ec82f8zebkxkfdz16e3th,T. Aldred,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540555737,566,43,2,48,51,v046no35g7ebk8lytdjmfb43,1,0,0,2023-04-29T10:54:07.063Z,2023-04-30T00:01:35Z,4237800655,144,61,4234107095,56,Back,,,,,,,,,,,,,,,,,,,7mgwfxva7w88k90jhjd1wx3o5,S. Neville,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
