id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,keyPass,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/8/value,qualifier/10/value,qualifier/11/value,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,assist,qualifier/15/value,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/19/id,qualifier/19/qualifierId,qualifier/19/value
2530092281,29,44,1,2,2,chu9blh367xs3yumct5tqto2q,0,13.1,65.3,2023-04-08T07:02:20.798Z,2023-04-08T07:02:23Z,4171521969,56,Back,4171521971,285,,4171521985,233,25,,,,,,,,,,,,,,,,37ymn40mii3xfovk1iyg6mthx,B. O'Neill,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530092279,26,1,1,2,3,v046no35g7ebk8lytdjmfb43,0,88,33.3,2023-04-08T07:02:21.197Z,2023-04-08T07:02:21Z,4171521957,140,91.2,4171521955,56,Center,4171521963,213,1.1,4171521961,212,7.1,4171521953,3,,4171521959,141,42.5,,,,,,,1hcnrw2udxcdff6bre73sv1pm,H. Hore,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530092293,30,12,1,2,5,chu9blh367xs3yumct5tqto2q,1,10.7,57.6,2023-04-08T07:02:23.496Z,2023-04-08T07:02:26Z,4171522033,212,42.0,4171522029,140,43.2,4171522027,56,Back,4171522035,213,0.6,4171522031,141,93.5,,,,,,,,,,bpm5mr9bgqdsnc5cesnf2ga1h,M. Jurman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530092295,31,61,1,2,7,chu9blh367xs3yumct5tqto2q,0,43.2,93.5,2023-04-08T07:02:25.424Z,2023-04-08T07:03:30Z,4171522037,56,Back,,,,,,,,,,,,,,,,,,,,,,ukb790rcuwjsylvtyu822prd,R. Piscopo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530092309,27,5,1,2,8,v046no35g7ebk8lytdjmfb43,1,55.1,-2,2023-04-08T07:02:26.381Z,2023-04-08T07:02:32Z,4171522091,233,32,4171522087,56,Right,4171522089,347,,,,,,,,,,,,,,,,,7mgwfxva7w88k90jhjd1wx3o5,S. Neville,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530092297,32,5,1,2,8,chu9blh367xs3yumct5tqto2q,0,44.9,102,2023-04-08T07:02:26.381Z,2023-04-08T07:03:34Z,4171522053,347,,4171522099,233,27,4171522051,56,Back,,,,,,,,,,,,,,,,ukb790rcuwjsylvtyu822prd,R. Piscopo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530092339,28,1,1,2,27,v046no35g7ebk8lytdjmfb43,1,64.4,0,2023-04-08T07:02:45.309Z,2023-04-08T07:02:49Z,4171522235,212,13.3,4171522231,140,76.5,4171522237,213,0.3,4171522229,56,Right,4171522227,107,,4171522233,141,3.8,,,,,,,4gn22fnshsmgxyayuj2p77v85,J. Hingert,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530092341,29,44,1,2,30,v046no35g7ebk8lytdjmfb43,1,71,1.6,2023-04-08T07:02:48.438Z,2023-04-08T07:02:49Z,4171522241,56,Right,4171522249,233,33,4171522243,286,,,,,,,,,,,,,,,,,2h9me0kgogb1ke6327y78hk9h,S. Šćepović,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530092337,33,44,1,2,30,chu9blh367xs3yumct5tqto2q,0,29,98.4,2023-04-08T07:02:48.439Z,2023-04-08T07:02:50Z,4171522225,285,,4171522255,233,29,4171522223,56,Back,,,,,,,,,,,,,,,,dmk1iij050mf8g3sdc3cvhazt,D. Ingham,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530092345,30,1,1,2,31,v046no35g7ebk8lytdjmfb43,0,74.9,3.1,2023-04-08T07:02:49.117Z,2023-04-08T07:02:50Z,4171522267,140,79.9,4171522273,213,5.7,4171522261,3,,4171522265,56,Right,4171522263,168,,4171522269,141,0.0,4171522271,212,6.1,,,,2h9me0kgogb1ke6327y78hk9h,S. Šćepović,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530092347,31,5,1,2,31,v046no35g7ebk8lytdjmfb43,0,75.5,-1.8,2023-04-08T07:02:49.559Z,2023-04-08T07:02:51Z,4171522275,56,Right,4171522289,233,34,4171522277,347,,,,,,,,,,,,,,,,,2h9me0kgogb1ke6327y78hk9h,S. Šćepović,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530092349,34,5,1,2,31,chu9blh367xs3yumct5tqto2q,1,24.5,101.8,2023-04-08T07:02:49.559Z,2023-04-08T07:03:34Z,4171522281,347,,4171522283,233,31,4171522279,56,Back,,,,,,,,,,,,,,,,dmk1iij050mf8g3sdc3cvhazt,D. Ingham,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530092351,35,1,1,2,36,chu9blh367xs3yumct5tqto2q,1,29,100,2023-04-08T07:02:54.439Z,2023-04-08T07:02:58Z,4171522315,213,5.9,4171522311,141,92.9,4171522307,56,Back,4171522313,212,17.8,4171522309,140,44.9,4171522305,107,,,,,,,,dmk1iij050mf8g3sdc3cvhazt,D. Ingham,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530092353,36,61,1,2,39,chu9blh367xs3yumct5tqto2q,0,44.9,92.9,2023-04-08T07:02:57.896Z,2023-04-08T07:02:58Z,4171522319,56,Back,,,,,,,,,,,,,,,,,,,,,,ukb790rcuwjsylvtyu822prd,R. Piscopo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530092357,32,49,1,2,40,v046no35g7ebk8lytdjmfb43,1,70.6,5.3,2023-04-08T07:02:58.268Z,2023-04-08T07:02:58Z,,,,,,,,,,,,,,,,,,,,,,,,,abfwfqsv8o9xsnkor896869cl,J. O'Shea,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530092359,33,1,1,2,40,v046no35g7ebk8lytdjmfb43,1,70,4.6,2023-04-08T07:02:58.541Z,2023-04-08T07:02:59Z,4171522335,56,Right,4171522343,213,2.6,4171522339,141,11.0,4171522337,140,63.1,4171522341,212,8.5,,,,,,,,,,abfwfqsv8o9xsnkor896869cl,J. O'Shea,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530092367,34,1,1,2,41,v046no35g7ebk8lytdjmfb43,1,63.1,11,2023-04-08T07:02:59.597Z,2023-04-08T07:03:01Z,4171522365,140,60.6,4171522367,141,2.2,4171522369,212,6.5,4171522371,213,4.3,4171522363,56,Right,,,,,,,,,,7nhzkoa6bywrlkj9nc3f5ylii,T. Gomulka,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531193705,826,3,1,2,43,v046no35g7ebk8lytdjmfb43,0,61,5.5,2023-04-08T07:03:01.448Z,2023-04-09T16:37:37Z,4177249105,286,,4177249109,467,305har0fmf8wye7e3wbpfqcid,4177249103,56,Right,4177249107,464,,,,,,,,,,,,,,4gn22fnshsmgxyayuj2p77v85,J. Hingert,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530092373,35,4,1,2,46,v046no35g7ebk8lytdjmfb43,1,59.4,4.4,2023-04-08T07:03:04.791Z,2023-04-08T07:03:10Z,4171522403,286,,4171522399,152,,4171522451,294,,4171522395,13,,4171522453,233,37,4171522397,56,Right,,,,,,,4gn22fnshsmgxyayuj2p77v85,J. Hingert,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530092379,37,4,1,2,46,chu9blh367xs3yumct5tqto2q,0,40.6,95.6,2023-04-08T07:03:04.792Z,2023-04-08T07:03:10Z,4171522419,294,,4171522431,233,35,4171522423,152,,4171522421,56,Back,4171522425,285,,4171522417,13,,,,,,,,305har0fmf8wye7e3wbpfqcid,M. Saitō,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530092423,36,1,1,3,14,v046no35g7ebk8lytdjmfb43,1,71.2,3.5,2023-04-08T07:03:33.021Z,2023-04-08T07:03:35Z,4171522645,5,,4171522647,152,,4171522653,141,11.6,4171522649,56,Right,4171522651,140,82.6,4171522655,212,13.2,4171522657,213,0.4,,,,abfwfqsv8o9xsnkor896869cl,J. O'Shea,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530092425,37,61,1,3,17,v046no35g7ebk8lytdjmfb43,0,82.6,11.6,2023-04-08T07:03:35.165Z,2023-04-08T07:03:35Z,4171522661,56,Right,,,,,,,,,,,,,,,,,,,,,,11kqna4zthfmc592eudehj3oq,J. Lofthouse,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530092439,38,5,1,3,17,chu9blh367xs3yumct5tqto2q,1,19.6,101.5,2023-04-08T07:03:35.773Z,2023-04-08T07:07:27Z,4171522705,347,,4171522715,233,38,4171522703,56,Back,,,,,,,,,,,,,,,,dmk1iij050mf8g3sdc3cvhazt,D. Ingham,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530092427,38,5,1,3,17,v046no35g7ebk8lytdjmfb43,0,80.4,-1.5,2023-04-08T07:03:35.773Z,2023-04-08T07:03:41Z,4171522663,56,Right,4171522723,233,38,4171522665,347,,,,,,,,,,,,,,,,,11kqna4zthfmc592eudehj3oq,J. Lofthouse,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530092463,39,1,1,3,31,chu9blh367xs3yumct5tqto2q,0,20.7,100,2023-04-08T07:03:49.232Z,2023-04-09T16:40:24Z,4171522793,56,Back,4171522801,213,6.1,4171522799,212,24.6,4171522797,141,95.1,4171522803,1,,4171522795,140,43.7,4171522791,107,,,,,dmk1iij050mf8g3sdc3cvhazt,D. Ingham,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530092465,39,1,1,3,32,v046no35g7ebk8lytdjmfb43,1,65.3,4.6,2023-04-08T07:03:50.878Z,2023-04-08T07:03:53Z,4171522805,3,,4171522813,212,9.9,4171522809,140,73.1,4171522807,56,Right,4171522811,141,12.8,4171522815,213,0.6,,,,,,,dhnssdf1iuorniavvla5zbwx6,K. Trewin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530092471,40,44,1,3,33,v046no35g7ebk8lytdjmfb43,1,67.9,9.4,2023-04-08T07:03:52.004Z,2023-04-09T16:41:12Z,4171522827,56,Right,4171522869,233,40,4171522829,286,,,,,,,,,,,,,,,,,abfwfqsv8o9xsnkor896869cl,J. O'Shea,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530092479,40,44,1,3,33,chu9blh367xs3yumct5tqto2q,0,32.1,90.6,2023-04-08T07:03:52.005Z,2023-04-09T16:41:13Z,4171522865,56,Back,4171522873,233,40,4171522867,285,,,,,,,,,,,,,,,,,37ymn40mii3xfovk1iyg6mthx,B. O'Neill,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530092477,41,1,1,3,34,v046no35g7ebk8lytdjmfb43,1,73.2,12.8,2023-04-08T07:03:52.230Z,2023-04-09T16:41:15Z,4171522857,141,17.0,4171522855,140,77.1,4171522851,168,,4171522849,3,,4171522853,56,Right,4171522861,213,0.6,4171522859,212,5.0,,,,abfwfqsv8o9xsnkor896869cl,J. O'Shea,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530092481,42,49,1,3,36,v046no35g7ebk8lytdjmfb43,1,75.4,8.8,2023-04-08T07:03:54.661Z,2023-04-09T16:41:16Z,,,,,,,,,,,,,,,,,,,,,,,,,11kqna4zthfmc592eudehj3oq,J. Lofthouse,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530092483,43,1,1,3,37,v046no35g7ebk8lytdjmfb43,1,75.4,8.5,2023-04-08T07:03:56.029Z,2023-04-08T07:03:57Z,4171522887,212,3.8,4171522883,140,73.2,4171522889,213,2.2,4171522881,56,Right,4171522885,141,12.9,,,,,,,,,,11kqna4zthfmc592eudehj3oq,J. Lofthouse,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530092487,44,1,1,3,39,v046no35g7ebk8lytdjmfb43,0,73.2,12.9,2023-04-08T07:03:57.852Z,2023-04-08T07:04:00Z,4171522913,213,6.2,4171522909,141,11.0,4171522903,155,,4171522905,56,Right,4171522911,212,29.2,4171522907,140,100.0,,,,,,,abfwfqsv8o9xsnkor896869cl,J. O'Shea,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530092491,41,5,1,3,41,chu9blh367xs3yumct5tqto2q,1,-1,89.6,2023-04-08T07:03:59.537Z,2023-04-08T07:07:27Z,4171522921,346,,4171522919,56,Back,4171522927,233,45,,,,,,,,,,,,,,,,4epapct9t0a0skf8522jyerjd,M. Weier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530092489,45,5,1,3,41,v046no35g7ebk8lytdjmfb43,0,101,10.4,2023-04-08T07:03:59.537Z,2023-04-08T07:04:03Z,4171522915,56,Right,4171522935,233,41,4171522917,346,,,,,,,,,,,,,,,,,abfwfqsv8o9xsnkor896869cl,J. O'Shea,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530092497,42,1,1,3,46,chu9blh367xs3yumct5tqto2q,1,4.6,54.2,2023-04-08T07:04:04.271Z,2023-04-09T16:41:47Z,4171522979,212,16.7,4171522973,56,Back,4171522971,124,,4177264513,189,,4171522975,140,13.9,4171522981,213,0.9,4171522985,237,,4171522977,141,74.1,4epapct9t0a0skf8522jyerjd,M. Weier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530092503,43,1,1,3,50,chu9blh367xs3yumct5tqto2q,1,13.9,74.1,2023-04-08T07:04:08.504Z,2023-04-09T16:42:03Z,4171523009,56,Back,4171523013,141,95.6,4171523011,140,34.0,4171523015,212,25.7,4171523017,213,0.6,,,,,,,,,,bpm5mr9bgqdsnc5cesnf2ga1h,M. Jurman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530092511,44,1,1,3,56,chu9blh367xs3yumct5tqto2q,1,42.2,86.9,2023-04-08T07:04:14.552Z,2023-04-08T07:04:16Z,4171523041,141,69.1,4171523037,56,Back,4171523045,213,3.7,4171523039,140,25.4,4171523043,212,21.4,,,,,,,,,,dmk1iij050mf8g3sdc3cvhazt,D. Ingham,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530092515,45,1,1,3,58,chu9blh367xs3yumct5tqto2q,1,25.3,72,2023-04-08T07:04:16.856Z,2023-04-08T07:04:18Z,4171523073,213,5.8,4171523067,140,36.9,4171523065,56,Back,4171523069,141,62.1,4171523071,212,13.9,,,,,,,,,,bpm5mr9bgqdsnc5cesnf2ga1h,M. Jurman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530092523,46,1,1,4,0,chu9blh367xs3yumct5tqto2q,1,36.9,62.1,2023-04-08T07:04:18.808Z,2023-04-08T07:04:21Z,4171523099,56,Back,4171523103,141,73.2,4171523101,140,26.4,4171523105,212,13.4,4171523107,213,2.5,,,,,,,,,,9lh56gt4nxb29rm416rb6lv1m,A. Thurgate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530092531,47,1,1,4,3,chu9blh367xs3yumct5tqto2q,1,25.5,72,2023-04-08T07:04:21.592Z,2023-04-08T07:04:24Z,4171523137,140,24.3,4171523141,212,20.0,4171523139,141,42.7,4171523143,213,4.6,4171523135,56,Back,,,,,,,,,,bpm5mr9bgqdsnc5cesnf2ga1h,M. Jurman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530092541,48,1,1,4,6,chu9blh367xs3yumct5tqto2q,1,24.9,42.4,2023-04-08T07:04:24.409Z,2023-04-08T07:04:29Z,4171523185,213,5.1,4171523177,56,Back,4171523181,141,3.5,4171523183,212,29.1,4171523179,140,36.4,,,,,,,,,,a9a2obtq50arrgfe7m0cd0qtx,C. Jenkinson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530092543,49,1,1,4,10,chu9blh367xs3yumct5tqto2q,0,39.5,3.5,2023-04-08T07:04:28.999Z,2023-04-08T07:04:32Z,4171523237,233,47,4171523197,56,Back,4171523235,236,,4171523203,212,0.6,4171523201,141,4.3,4171523241,286,,4171523205,213,1.0,4171523199,140,39.8,b64xe0hw5h2k79a52awusbkve,T. Aquilina,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530092549,47,74,1,4,10,v046no35g7ebk8lytdjmfb43,1,68.3,96.2,2023-04-08T07:04:29Z,2023-04-08T07:07:29Z,4171523243,233,49,4171523223,56,Left,4171523225,285,,,,,,,,,,,,,,,,,11kqna4zthfmc592eudehj3oq,J. Lofthouse,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530092557,48,5,1,4,13,v046no35g7ebk8lytdjmfb43,0,60.8,101,2023-04-08T07:04:31.480Z,2023-04-08T07:07:28Z,4171523253,347,,4171523263,233,50,4171523251,56,Left,,,,,,,,,,,,,,,,11kqna4zthfmc592eudehj3oq,J. Lofthouse,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530092551,50,5,1,4,13,chu9blh367xs3yumct5tqto2q,1,39.2,-1,2023-04-08T07:04:31.480Z,2023-04-08T07:04:33Z,4171523229,347,,4171523259,233,48,4171523227,56,Back,,,,,,,,,,,,,,,,b64xe0hw5h2k79a52awusbkve,T. Aquilina,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530092573,51,1,1,4,18,chu9blh367xs3yumct5tqto2q,1,53.4,0,2023-04-08T07:04:36.360Z,2023-04-08T07:04:40Z,4171523343,56,Right,4171523357,1,,4171523355,213,0.2,4171523351,141,4.7,4171523353,212,26.4,4171523345,140,78.2,4171523341,107,,,,,b64xe0hw5h2k79a52awusbkve,T. Aquilina,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530092577,52,3,1,4,21,chu9blh367xs3yumct5tqto2q,0,75.3,4.2,2023-04-08T07:04:39.216Z,2023-04-09T16:45:44Z,4171523365,56,Right,4171536991,233,174,4171536869,286,,4177273167,464,,,,,,,,,,,,,,1u9k9c9uuoj9ktx8ctacv2ajt,T. Buhagiar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530095113,174,7,1,4,21,v046no35g7ebk8lytdjmfb43,1,24.7,95.8,2023-04-08T07:04:39.217Z,2023-04-09T16:45:46Z,4177273315,383,,4171536975,233,52,4171536969,56,Back,4171536971,285,,,,,,,,,,,,,,cap22dno3uid8jyckne737tyi,N. Smith,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530092579,49,49,1,4,22,v046no35g7ebk8lytdjmfb43,1,27.5,96.8,2023-04-08T07:04:40.637Z,2023-04-08T07:21:40Z,,,,,,,,,,,,,,,,,,,,,,,,,cap22dno3uid8jyckne737tyi,N. Smith,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530092583,50,1,1,4,23,v046no35g7ebk8lytdjmfb43,0,16.8,89.4,2023-04-08T07:04:41.254Z,2023-04-09T16:45:47Z,4171523387,140,34.5,4171523391,212,18.6,4171523385,56,Back,4171523393,213,6.2,4171523389,141,87.4,,,,,,,,,,cap22dno3uid8jyckne737tyi,N. Smith,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530095447,229,8,1,4,24,chu9blh367xs3yumct5tqto2q,1,59.3,23.3,2023-04-08T07:04:42.555Z,2023-04-09T16:45:52Z,4177278907,384,,4171537631,56,Center,,,,,,,,,,,,,,,,,,,9lh56gt4nxb29rm416rb6lv1m,A. Thurgate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530092589,51,43,1,4,25,v046no35g7ebk8lytdjmfb43,1,0,0,2023-04-08T07:04:43.197Z,2023-04-08T07:21:11Z,4171523433,212,5.9,4171523577,156,0,4171523427,56,Back,4171523429,140,27.5,4171523435,213,4.0,4171537721,144,1,4171523431,141,79.7,,,,7nhzkoa6bywrlkj9nc3f5ylii,T. Gomulka,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530092591,53,43,1,4,26,chu9blh367xs3yumct5tqto2q,1,0,0,2023-04-08T07:04:45Z,2023-04-08T07:06:43Z,4171523439,56,Right,4171524701,144,8,,,,,,,,,,,,,,,,,,,9lh56gt4nxb29rm416rb6lv1m,A. Thurgate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530092597,52,1,1,4,26,v046no35g7ebk8lytdjmfb43,1,27.3,79.6,2023-04-08T07:04:45.005Z,2023-04-08T07:04:56Z,4171523459,141,70.9,4171523455,56,Back,4171523463,213,5.5,4171523461,212,8.8,4171523457,140,33.5,,,,,,,,,,dhnssdf1iuorniavvla5zbwx6,K. Trewin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530092611,53,4,1,4,32,v046no35g7ebk8lytdjmfb43,1,31.4,69.5,2023-04-08T07:04:50.621Z,2023-04-08T07:04:52Z,4171523515,13,,4171523539,233,54,4171523517,56,Back,4171523521,265,,4171523523,285,,4171523519,152,,,,,,,,1hcnrw2udxcdff6bre73sv1pm,H. Hore,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530092613,54,4,1,4,32,chu9blh367xs3yumct5tqto2q,0,68.6,30.5,2023-04-08T07:04:50.622Z,2023-04-08T07:04:53Z,4171523533,152,,4171523537,286,,4171523529,13,,4171523535,265,,4171523531,56,Center,4171523543,233,53,,,,,,,dmk1iij050mf8g3sdc3cvhazt,D. Ingham,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530092639,54,1,1,4,43,v046no35g7ebk8lytdjmfb43,1,34.3,70.5,2023-04-08T07:05:01.997Z,2023-04-08T07:21:59Z,4171523623,5,,4171523629,140,33.9,4171523637,212,29.8,4171523639,213,4.7,4171523627,56,Back,4171523781,189,,4171523625,152,,4171523633,141,26.7,3zl5ec82f8zebkxkfdz16e3th,T. Aldred,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530092657,55,1,1,4,45,v046no35g7ebk8lytdjmfb43,0,33.9,28.2,2023-04-08T07:05:03.389Z,2023-04-08T07:05:17Z,4171523705,212,60.0,4171523701,140,90.1,4171523707,213,6.1,4171523699,56,Right,4171523697,155,,4171523709,1,,4171523703,141,12.6,,,,7mgwfxva7w88k90jhjd1wx3o5,S. Neville,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530095737,264,49,1,4,46,chu9blh367xs3yumct5tqto2q,1,20.5,80.8,2023-04-08T07:05:04.395Z,2023-04-08T07:23:33Z,,,,,,,,,,,,,,,,,,,,,,,,,dmk1iij050mf8g3sdc3cvhazt,D. Ingham,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530092649,55,43,1,4,51,chu9blh367xs3yumct5tqto2q,1,0,0,2023-04-08T07:05:09.561Z,2023-04-08T07:05:16Z,4171523757,144,49,,,,,,,,,,,,,,,,,,,,,,dmk1iij050mf8g3sdc3cvhazt,D. Ingham,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530092663,56,4,1,4,52,chu9blh367xs3yumct5tqto2q,1,9.2,87.1,2023-04-08T07:05:10.876Z,2023-04-08T07:05:15Z,4171523741,152,,4171523739,56,Back,4171523749,233,56,4171523737,294,,4171523735,13,,4171523743,285,,,,,,,,dmk1iij050mf8g3sdc3cvhazt,D. Ingham,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530092659,56,4,1,4,52,v046no35g7ebk8lytdjmfb43,0,90.8,12.9,2023-04-08T07:05:10.877Z,2023-04-08T07:05:15Z,4171523753,233,56,4171523715,294,,4171523721,286,,4171523717,56,Right,4171523719,152,,4171523713,13,,,,,,,,1hcnrw2udxcdff6bre73sv1pm,H. Hore,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530092695,57,1,1,5,10,chu9blh367xs3yumct5tqto2q,1,9.7,89.4,2023-04-08T07:05:28.392Z,2023-04-08T07:05:30Z,4171523889,213,0.4,4171523879,152,,4171523883,140,20.2,4171523881,56,Back,4171523877,5,,4171523885,141,95.9,4171523887,212,11.9,,,,bpm5mr9bgqdsnc5cesnf2ga1h,M. Jurman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530092701,58,1,1,5,12,chu9blh367xs3yumct5tqto2q,1,20.2,95.9,2023-04-08T07:05:30.520Z,2023-04-08T07:05:33Z,4171523923,141,89.6,4171523919,56,Back,4171523927,213,3.5,4171523925,212,13.4,4171523921,140,8.1,,,,,,,,,,dmk1iij050mf8g3sdc3cvhazt,D. Ingham,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530092707,59,1,1,5,15,chu9blh367xs3yumct5tqto2q,0,8.4,89.7,2023-04-08T07:05:33.465Z,2023-04-08T07:05:37Z,4171523949,155,,4171523951,56,Center,4171523955,141,69.7,4171523957,212,51.3,4171523959,213,6.0,4171523961,1,,4171523953,140,55.5,,,,bpm5mr9bgqdsnc5cesnf2ga1h,M. Jurman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530092705,57,44,1,5,17,v046no35g7ebk8lytdjmfb43,1,46.6,30.4,2023-04-08T07:05:35.244Z,2023-04-08T07:05:36Z,4171523947,285,,4171523973,233,60,4171523945,56,Back,,,,,,,,,,,,,,,,3zl5ec82f8zebkxkfdz16e3th,T. Aldred,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530092709,60,44,1,5,17,chu9blh367xs3yumct5tqto2q,0,53.4,69.6,2023-04-08T07:05:35.245Z,2023-04-08T07:05:37Z,4171524001,233,57,4171523965,56,Center,4171523967,286,,,,,,,,,,,,,,,,,1u9k9c9uuoj9ktx8ctacv2ajt,T. Buhagiar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
