id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,keyPass,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/10/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,assist,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId
2514933435,1003,3,2,83,24,c33jm806py6adse5wv9wx6ch1,1,75.7,87.3,2023-03-03T10:28:56.778Z,2023-03-04T11:17:47Z,4070338601,233,813,4070325581,286,,4070325997,465,,4070325579,56,Left,,,,,,,,,,,,,bwxn7o8ved1xo5bmfkfgzekiy,J. Bos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514462989,856,3,2,83,25,c33jm806py6adse5wv9wx6ch1,0,84,77.6,2023-03-03T10:28:58.435Z,2023-03-04T11:11:02Z,4070327347,465,,4067841889,286,,4067841887,56,Center,4067843787,233,715,,,,,,,,,,,,,bwxn7o8ved1xo5bmfkfgzekiy,J. Bos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514462455,715,7,2,83,25,6lezh5aazy0xca1800e5dqxwl,1,16,22.4,2023-03-03T10:28:58.436Z,2023-03-04T11:09:39Z,4067839195,56,Back,4067843769,285,,4067843783,233,856,4070324899,383,,,,,,,,,,,,,,4bkh8hka55xcxf9krl9ga4iui,J. Barnett,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514462461,716,49,2,83,29,6lezh5aazy0xca1800e5dqxwl,1,6.8,26.5,2023-03-03T10:29:02.597Z,2023-03-04T09:30:30Z,,,,,,,,,,,,,,,,,,,,,,,,,4bkh8hka55xcxf9krl9ga4iui,J. Barnett,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514462469,717,1,2,83,30,6lezh5aazy0xca1800e5dqxwl,1,5.3,25.2,2023-03-03T10:29:03.045Z,2023-03-04T09:30:30Z,4067839279,212,27.5,4067839273,56,Back,4067839281,213,5.8,4067839275,140,28.3,4067839277,141,5.8,,,,,,,,,,4bkh8hka55xcxf9krl9ga4iui,J. Barnett,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514462473,718,1,2,83,31,6lezh5aazy0xca1800e5dqxwl,0,28.3,5.8,2023-03-03T10:29:03.893Z,2023-03-04T09:30:30Z,4067839293,141,15.2,4067839311,156,,4067839295,212,6.4,4067839289,56,Back,4067839297,213,1.6,4067839291,140,28.3,,,,,,,2c81wahtsfjksewt89ccirris,N. Irankunda,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514462483,846,49,2,83,33,c33jm806py6adse5wv9wx6ch1,1,76.2,82.2,2023-03-03T10:29:05.805Z,2023-03-04T09:32:29Z,,,,,,,,,,,,,,,,,,,,,,,,,446scvw0ckoxnvnsqcqocve1h,V. Berisha,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514462509,847,1,2,83,33,c33jm806py6adse5wv9wx6ch1,1,76.1,82.2,2023-03-03T10:29:05.940Z,2023-03-04T09:32:28Z,4067839463,140,79.7,4067839469,213,5.4,4067839461,56,Center,4067839467,212,5.7,4067839465,141,75.9,,,,,,,,,,446scvw0ckoxnvnsqcqocve1h,V. Berisha,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514462511,848,50,2,83,35,c33jm806py6adse5wv9wx6ch1,1,76.6,69.8,2023-03-03T10:29:08.397Z,2023-03-04T09:32:28Z,4067839475,286,,4067839473,56,Center,4067839507,233,719,,,,,,,,,,,,,,,,bcytv86dp6kqrsosu6gck9q7d,A. O'Neill,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514462513,719,7,2,83,35,6lezh5aazy0xca1800e5dqxwl,0,23.4,30.2,2023-03-03T10:29:08.398Z,2023-03-04T11:11:40Z,4067839479,285,,4070328479,385,,4067839477,56,Back,4067839481,233,848,,,,,,,,,,,,,4bkh8hka55xcxf9krl9ga4iui,J. Barnett,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514462517,849,61,2,83,36,c33jm806py6adse5wv9wx6ch1,1,79.7,72.2,2023-03-03T10:29:09.101Z,2023-03-04T09:32:28Z,4067839489,56,Center,,,,,,,,,,,,,,,,,,,,,,bcytv86dp6kqrsosu6gck9q7d,A. O'Neill,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514462525,720,52,2,83,38,6lezh5aazy0xca1800e5dqxwl,1,6.8,48.2,2023-03-03T10:29:10.821Z,2023-03-04T11:11:43Z,4070328601,376,,,,,,,,,,,,,,,,,,,,,,,8bp03i0tjmh836ud5jekv2aui,J. Gauci,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514462601,721,1,2,83,48,6lezh5aazy0xca1800e5dqxwl,1,14.5,44.5,2023-03-03T10:29:21.654Z,2023-03-04T09:30:29Z,4067839933,213,0.8,4067839931,212,48.4,4067839923,199,,4067839929,141,95.3,4067839925,56,Back,4067839927,140,46.8,4067839935,1,,,,,8bp03i0tjmh836ud5jekv2aui,J. Gauci,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514462607,722,61,2,83,50,6lezh5aazy0xca1800e5dqxwl,0,46.8,95.3,2023-03-03T10:29:22.989Z,2023-03-04T11:11:54Z,4067839955,56,Back,,,,,,,,,,,,,,,,,,,,,,8wt0rz1iw4aon12zj6axq1sk5,C. Goodwin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514462613,723,5,2,83,51,6lezh5aazy0xca1800e5dqxwl,0,50.6,101.2,2023-03-03T10:29:24.229Z,2023-03-04T09:30:29Z,4067839975,347,,4067840327,233,850,4067839973,56,Left,,,,,,,,,,,,,,,,8wt0rz1iw4aon12zj6axq1sk5,C. Goodwin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514462667,850,5,2,83,51,c33jm806py6adse5wv9wx6ch1,1,49.4,-1.2,2023-03-03T10:29:24.229Z,2023-03-04T09:32:28Z,4067840305,233,723,4067840297,56,Back,4067840299,347,,,,,,,,,,,,,,,,,bcytv86dp6kqrsosu6gck9q7d,A. O'Neill,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514462681,851,1,2,83,57,c33jm806py6adse5wv9wx6ch1,1,38.3,0,2023-03-03T10:29:30.396Z,2023-03-04T11:12:05Z,4067840351,107,,4067840357,141,5.2,4067840355,140,20.1,4067840361,213,2.9,4067840353,56,Back,4067840359,212,19.6,,,,,,,aeberiw2itt147h2mpjvd5rai,C. Talbot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514462705,852,1,2,84,1,c33jm806py6adse5wv9wx6ch1,1,21.5,11.4,2023-03-03T10:29:34.580Z,2023-03-04T11:12:16Z,4067840471,56,Back,4067840477,212,25.6,4067840475,141,47.6,4067840473,140,28.3,4067840479,213,1.3,,,,,,,,,,bdo2grdx1mgm63gii3zar50id,T. Lam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514462755,853,1,2,84,5,c33jm806py6adse5wv9wx6ch1,1,33.1,57.8,2023-03-03T10:29:37.924Z,2023-03-04T09:32:27Z,4067840699,56,Back,4067840703,141,38.3,4067840707,213,4.8,4067840701,140,34.1,4067840705,212,13.3,,,,,,,,,,dnpala3bol8svyc2awng6iv9x,C. Good,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514462773,854,1,2,84,9,c33jm806py6adse5wv9wx6ch1,1,40.9,32.6,2023-03-03T10:29:42.244Z,2023-03-04T09:32:26Z,4067840781,212,14.7,4067840777,140,52.8,4067840775,56,Center,4067840779,141,44.0,4067840783,213,0.6,,,,,,,,,,bdo2grdx1mgm63gii3zar50id,T. Lam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514462781,855,1,2,84,11,c33jm806py6adse5wv9wx6ch1,0,52.9,43.1,2023-03-03T10:29:44.172Z,2023-03-04T09:32:26Z,4067840813,140,62.9,4067840819,213,0.2,4067840815,141,46.0,4067840811,56,Center,4067840817,212,10.7,,,,,,,,,,446scvw0ckoxnvnsqcqocve1h,V. Berisha,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514462789,726,49,2,84,13,6lezh5aazy0xca1800e5dqxwl,1,32.9,61.8,2023-03-03T10:29:46.580Z,2023-03-04T09:30:29Z,,,,,,,,,,,,,,,,,,,,,,,,,8t39sfyi8s85bs1ptjymmbd1x,B. Warland,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514462799,727,1,2,84,13,6lezh5aazy0xca1800e5dqxwl,1,32.9,61.8,2023-03-03T10:29:46.676Z,2023-03-04T09:30:28Z,4067840893,56,Back,4067840899,212,19.0,4067840901,213,5.7,4067840897,141,47.5,4067840895,140,48.5,,,,,,,,,,8t39sfyi8s85bs1ptjymmbd1x,B. Warland,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514462809,728,1,2,84,14,6lezh5aazy0xca1800e5dqxwl,1,48.5,47.5,2023-03-03T10:29:47.588Z,2023-03-04T09:30:28Z,4067840955,141,37.1,4067840951,56,Back,4067840957,212,10.7,4067840959,213,3.9,4067840953,140,40.9,,,,,,,,,,bidqgybf8b93bdsi4t4kzeuhh,B. Halloran,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514462845,729,1,2,84,15,6lezh5aazy0xca1800e5dqxwl,1,40.9,37.1,2023-03-03T10:29:47.886Z,2023-03-05T09:37:36Z,4074642275,23,,4067841137,56,Center,4067842801,210,16,4067841147,1,,4067842803,154,,4067841143,212,39.8,4067841141,141,48.7,4067841139,140,78.1,3qwtpnlm38xo5f1u36a30kus5,Isaías,4067841135,155,,4067841145,213,0.2,,4067841771,4,,,,,,,,,,,,,,,,,,,,1,,,,,
2514462849,730,16,2,84,20,6lezh5aazy0xca1800e5dqxwl,1,85.3,50.7,2023-03-03T10:29:53.324Z,2023-03-05T09:37:36Z,4067842815,154,,4067842825,214,,4067842239,375,84:19.663,4070331517,396,48.9,4067842821,102,46.8,4067841173,56,Center,4074642289,23,,4067842811,81,,2c81wahtsfjksewt89ccirris,N. Irankunda,4070331515,395,12.7,4067842235,374,2023-03-03 10:29:52.397,,4067841171,17,4067842829,230,88.5,,4067842817,55,729,4067842823,103,31.6,4067842831,231,50.9,4067842231,72,,4067842813,29,,,4067842827,89,,,
2514463451,857,1,2,85,45,c33jm806py6adse5wv9wx6ch1,1,50.1,50.3,2023-03-03T10:31:17.763Z,2023-03-04T09:32:26Z,4067844449,213,3.2,4067844443,140,42.4,4067844451,279,G,4067844445,141,50.1,4067844441,56,Back,4067844447,212,8.1,,,,,,,31v9w4cyk1fxlig452kuc65ed,J. Maclaren,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514463475,858,1,2,85,49,c33jm806py6adse5wv9wx6ch1,1,44.1,50.6,2023-03-03T10:31:22.219Z,2023-03-04T09:32:26Z,4067844583,213,1.5,4067844579,141,72.3,4067844581,212,14.8,4067844575,56,Back,4067844577,140,44.7,,,,,,,,,,446scvw0ckoxnvnsqcqocve1h,V. Berisha,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514463481,859,1,2,85,52,c33jm806py6adse5wv9wx6ch1,1,44.7,72.3,2023-03-03T10:31:25.723Z,2023-03-04T09:32:25Z,4067844609,141,91.2,4067844611,212,12.9,4067844613,213,1.6,4067844605,56,Back,4067844607,140,43.9,,,,,,,,,,8wbljx8706rh6uyhf8eegl1w5,S. Jamieson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514463493,860,1,2,85,53,c33jm806py6adse5wv9wx6ch1,1,44,91.2,2023-03-03T10:31:26.523Z,2023-03-04T09:32:25Z,4067844701,212,17.1,4067844697,140,36.7,4067844695,56,Back,4067844703,213,4.2,4067844699,141,68.7,,,,,,,,,,cqoz8o1pse9uspkqvq3cmges5,S. Galloway,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514463499,861,1,2,85,55,c33jm806py6adse5wv9wx6ch1,1,36.7,68.7,2023-03-03T10:31:28.371Z,2023-03-04T09:32:25Z,4067844745,213,4.4,4067844737,56,Back,4067844739,140,31.4,4067844741,141,40.4,4067844743,212,20.0,,,,,,,,,,dnpala3bol8svyc2awng6iv9x,C. Good,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514463533,862,1,2,85,56,c33jm806py6adse5wv9wx6ch1,1,31.6,40.4,2023-03-03T10:31:29.155Z,2023-03-04T09:32:24Z,4067844933,56,Back,4067844941,213,2.7,4067844939,212,23.5,4067844935,140,11.2,4067844937,141,54.6,,,,,,,,,,bdo2grdx1mgm63gii3zar50id,T. Lam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514463569,863,1,2,86,0,c33jm806py6adse5wv9wx6ch1,1,12.1,52.8,2023-03-03T10:31:33.003Z,2023-03-04T09:32:24Z,4067845079,56,Back,4067845083,141,29.2,4067845081,140,16.4,4067845087,213,5.0,4067845085,212,16.7,,,,,,,,,,77gcx1qotysu9hbi2hw2gjsvd,T. Glover,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514463581,864,1,2,86,3,c33jm806py6adse5wv9wx6ch1,1,19,27.8,2023-03-03T10:31:35.851Z,2023-03-04T09:32:24Z,4067845149,140,9.9,4067845153,212,21.3,4067845151,141,55.8,4067845147,56,Back,4067845155,213,2.0,,,,,,,,,,bdo2grdx1mgm63gii3zar50id,T. Lam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514463633,865,1,2,86,5,c33jm806py6adse5wv9wx6ch1,1,9.9,55.8,2023-03-03T10:31:38.371Z,2023-03-04T09:32:24Z,4067845453,141,75.8,4067845447,56,Back,4067845457,213,0.7,4067845451,140,24.0,4067845455,212,20.1,,,,,,,,,,77gcx1qotysu9hbi2hw2gjsvd,T. Glover,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514463661,866,1,2,86,14,c33jm806py6adse5wv9wx6ch1,1,35.2,69.2,2023-03-03T10:31:47.091Z,2023-03-04T09:32:23Z,4067845605,213,4.7,4067845597,56,Back,4067845599,140,35.8,4067845601,141,35.2,4067845603,212,23.1,,,,,,,,,,dnpala3bol8svyc2awng6iv9x,C. Good,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514463695,867,1,2,86,18,c33jm806py6adse5wv9wx6ch1,1,38.5,33.7,2023-03-03T10:31:50.771Z,2023-03-04T09:32:23Z,4067845781,213,0.7,4067845771,155,,4067845777,141,82.8,4067845775,140,74.8,4067845779,212,50.7,4067845783,1,,4067845773,56,Left,,,,bdo2grdx1mgm63gii3zar50id,T. Lam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514463719,868,1,2,86,21,c33jm806py6adse5wv9wx6ch1,1,77,86.9,2023-03-03T10:31:54.251Z,2023-03-04T09:32:23Z,4067845919,213,4.0,4067845913,140,75.0,4067845911,56,Left,4067845915,141,83.1,4067845917,212,3.3,,,,,,,,,,bwxn7o8ved1xo5bmfkfgzekiy,J. Bos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514463735,869,1,2,86,25,c33jm806py6adse5wv9wx6ch1,1,72.4,68.7,2023-03-03T10:31:57.987Z,2023-03-04T09:32:22Z,4067845993,140,72.5,4067845999,213,4.7,4067845995,141,47.5,4067845997,212,14.4,4067845991,56,Center,,,,,,,,,,446scvw0ckoxnvnsqcqocve1h,V. Berisha,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514463763,870,1,2,86,27,c33jm806py6adse5wv9wx6ch1,1,72.3,42.8,2023-03-03T10:31:59.819Z,2023-03-04T09:32:22Z,4067846145,213,4.9,4067846137,56,Right,4067846139,140,75.9,4067846141,141,13.4,4067846143,212,20.3,,,,,,,,,,c00r3yls3lf245nbo93m9d6cq,M. Tilio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514463775,871,1,2,86,31,c33jm806py6adse5wv9wx6ch1,1,75.7,18.2,2023-03-03T10:32:04.307Z,2023-03-04T09:32:22Z,4067846207,141,26.8,4067846205,140,71.5,4067846203,56,Center,4067846209,212,7.3,4067846211,213,2.2,,,,,,,,,,aeberiw2itt147h2mpjvd5rai,C. Talbot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514463787,872,1,2,86,33,c33jm806py6adse5wv9wx6ch1,1,71.3,32.2,2023-03-03T10:32:06.459Z,2023-03-04T09:32:22Z,4067846283,213,1.5,4067846279,141,49.6,4067846273,56,Center,4067846281,212,11.8,4067846275,140,71.9,,,,,,,,,,c00r3yls3lf245nbo93m9d6cq,M. Tilio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514463799,873,1,2,86,34,c33jm806py6adse5wv9wx6ch1,1,71.9,49.6,2023-03-03T10:32:07.619Z,2023-03-04T09:32:21Z,4067846353,56,Center,4067846359,212,6.4,4067846355,140,68.6,4067846357,141,41.6,4067846361,213,4.1,,,,,,,,,,8wbljx8706rh6uyhf8eegl1w5,S. Jamieson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514463801,874,1,2,86,36,c33jm806py6adse5wv9wx6ch1,0,68.6,41.6,2023-03-03T10:32:09.219Z,2023-03-04T11:16:36Z,4067846379,213,6.0,4070336789,4,,4067846373,140,92.0,4067846371,56,Center,4067846377,212,25.3,4067846375,141,32.9,4067846369,155,,,,,bcytv86dp6kqrsosu6gck9q7d,A. O'Neill,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514463803,731,8,2,86,38,6lezh5aazy0xca1800e5dqxwl,1,12.2,67.9,2023-03-03T10:32:11.028Z,2023-03-04T11:16:38Z,4070336839,384,,4067846383,56,Back,,,,,,,,,,,,,,,,,,,8wt0rz1iw4aon12zj6axq1sk5,C. Goodwin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514463807,732,43,2,86,39,6lezh5aazy0xca1800e5dqxwl,1,0,0,2023-03-03T10:32:11.781Z,2023-03-04T11:16:44Z,4070336979,144,49,,,,,,,,,,,,,,,,,,,,,,9p4eptchs6yk33mzve5acbth,R. Kitto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514463829,733,12,2,86,39,6lezh5aazy0xca1800e5dqxwl,1,12.9,67.3,2023-03-03T10:32:11.941Z,2023-03-04T11:16:53Z,4070337335,167,,4067846505,140,51.7,4067846513,213,0.5,4067846503,56,Left,4067846509,141,100.0,4067846511,212,46.8,,,,,,,9p4eptchs6yk33mzve5acbth,R. Kitto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514463831,734,5,2,86,43,6lezh5aazy0xca1800e5dqxwl,0,51,101.2,2023-03-03T10:32:15.907Z,2023-03-04T09:30:25Z,4067846523,347,,4067846521,56,Left,4067846611,233,875,,,,,,,,,,,,,,,,9p4eptchs6yk33mzve5acbth,R. Kitto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514463841,875,5,2,86,43,c33jm806py6adse5wv9wx6ch1,1,49,-1.2,2023-03-03T10:32:15.907Z,2023-03-04T09:32:21Z,4067846581,56,Back,4067846583,347,,4067846603,233,734,,,,,,,,,,,,,,,,bcytv86dp6kqrsosu6gck9q7d,A. O'Neill,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514463895,876,1,2,86,45,c33jm806py6adse5wv9wx6ch1,1,49.1,0,2023-03-03T10:32:17.915Z,2023-03-04T09:32:20Z,4067846847,212,23.5,4067846837,140,43.7,4067846835,56,Back,4067846851,213,1.8,4067846841,141,32.6,4067846833,107,,4067846853,1,,,,,bdo2grdx1mgm63gii3zar50id,T. Lam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514463913,877,1,2,86,54,c33jm806py6adse5wv9wx6ch1,1,49.3,50.1,2023-03-03T10:32:27.202Z,2023-03-04T09:32:20Z,4067846945,213,1.8,4067846937,141,66.3,4067846935,140,46.7,4067846941,212,11.3,4067846933,56,Back,,,,,,,,,,dnpala3bol8svyc2awng6iv9x,C. Good,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514463919,878,1,2,86,56,c33jm806py6adse5wv9wx6ch1,1,53.8,70.1,2023-03-03T10:32:28.915Z,2023-03-04T09:32:20Z,4067846995,213,5.6,4067846987,56,Center,4067846991,141,62.3,4067846989,140,59.8,4067846993,212,8.2,,,,,,,,,,8wbljx8706rh6uyhf8eegl1w5,S. Jamieson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514463927,879,1,2,86,57,c33jm806py6adse5wv9wx6ch1,1,59.8,62.3,2023-03-03T10:32:30.138Z,2023-03-04T09:32:20Z,4067847035,56,Center,4067847043,213,2.0,4067847037,140,56.1,4067847039,141,73.8,4067847041,212,8.7,,,,,,,,,,bcytv86dp6kqrsosu6gck9q7d,A. O'Neill,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514463939,880,1,2,86,58,c33jm806py6adse5wv9wx6ch1,1,56.4,74,2023-03-03T10:32:31.627Z,2023-03-04T09:32:19Z,4067847133,141,44.8,4067847129,56,Center,4067847137,213,5.0,4067847131,140,62.6,4067847135,212,20.9,,,,,,,,,,8wbljx8706rh6uyhf8eegl1w5,S. Jamieson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514463945,881,1,2,87,1,c33jm806py6adse5wv9wx6ch1,1,63.6,52.1,2023-03-03T10:32:34.066Z,2023-03-04T09:32:19Z,4067847179,212,15.1,4067847173,56,Center,4067847181,213,1.7,4067847177,141,74.0,4067847175,140,61.1,,,,,,,,,,446scvw0ckoxnvnsqcqocve1h,V. Berisha,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514463947,882,1,2,87,2,c33jm806py6adse5wv9wx6ch1,1,61,73.8,2023-03-03T10:32:35.315Z,2023-03-04T09:32:19Z,4067847195,213,6.2,4067847187,56,Center,4067847191,141,73.4,4067847189,140,66.1,4067847193,212,5.4,,,,,,,,,,8wbljx8706rh6uyhf8eegl1w5,S. Jamieson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514463957,883,1,2,87,3,c33jm806py6adse5wv9wx6ch1,1,66.3,73.2,2023-03-03T10:32:36.243Z,2023-03-04T09:32:18Z,4067847243,140,64.1,4067847249,213,1.8,4067847245,141,89.6,4067847247,212,11.4,4067847241,56,Left,,,,,,,,,,446scvw0ckoxnvnsqcqocve1h,V. Berisha,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514463977,884,1,2,87,5,c33jm806py6adse5wv9wx6ch1,1,64.1,89.6,2023-03-03T10:32:37.875Z,2023-03-04T09:32:18Z,4067847353,56,Left,4067847359,212,15.3,4067847355,140,77.6,4067847357,141,98.1,4067847361,213,0.4,,,,,,,,,,8wbljx8706rh6uyhf8eegl1w5,S. Jamieson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514463989,885,1,2,87,8,c33jm806py6adse5wv9wx6ch1,1,78.6,94.7,2023-03-03T10:32:41.307Z,2023-03-04T09:32:18Z,4067847449,212,24.2,4067847443,56,Center,4067847451,213,5.5,4067847445,140,94.5,4067847447,141,68.9,,,,,,,,,,cqoz8o1pse9uspkqvq3cmges5,S. Galloway,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514463995,886,1,2,87,10,c33jm806py6adse5wv9wx6ch1,0,95.4,67.4,2023-03-03T10:32:43.371Z,2023-03-04T11:17:32Z,4070338277,195,,4067847485,140,91.6,4067847487,141,56.7,4067847491,213,4.2,4067847489,212,8.3,4067847483,56,Center,,,,,,,446scvw0ckoxnvnsqcqocve1h,V. Berisha,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514464005,735,12,2,87,11,6lezh5aazy0xca1800e5dqxwl,1,8.8,46.4,2023-03-03T10:32:44.436Z,2023-03-04T09:30:25Z,4067847521,213,3.9,4067847519,212,14.8,4067847557,167,,4067847513,56,Back,4067847517,141,30.9,4067847515,140,0.0,,,,,,,4bkh8hka55xcxf9krl9ga4iui,J. Barnett,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514464009,736,6,2,87,12,6lezh5aazy0xca1800e5dqxwl,0,3.6,38,2023-03-03T10:32:44.799Z,2023-03-04T11:39:56Z,4067847591,233,887,4067847541,56,Back,4067847543,73,,,,,,,,,,,,,,,,,4bkh8hka55xcxf9krl9ga4iui,J. Barnett,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514464015,887,6,2,87,12,c33jm806py6adse5wv9wx6ch1,1,96.4,62,2023-03-03T10:32:44.799Z,2023-03-04T09:32:17Z,4067847567,56,Center,4067847577,233,736,4067847569,73,,,,,,,,,,,,,,,,,446scvw0ckoxnvnsqcqocve1h,V. Berisha,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514464203,889,1,2,87,38,c33jm806py6adse5wv9wx6ch1,0,99.5,99.5,2023-03-03T10:33:11.197Z,2023-03-04T11:18:50Z,4067848409,6,,4067848411,155,,4067848413,223,,4067848419,141,56.9,4067848417,140,98.1,4067848415,56,Center,4067848423,213,4.7,4070340315,20,,446scvw0ckoxnvnsqcqocve1h,V. Berisha,4067848407,2,,4067848421,212,29.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514464209,737,12,2,87,40,6lezh5aazy0xca1800e5dqxwl,1,3.8,40.7,2023-03-03T10:33:13.107Z,2023-03-04T09:30:24Z,4067848461,212,32.3,4067848457,140,32.8,4067848455,56,Back,4067848459,141,25.0,4067848463,213,5.9,4067848469,15,,,,,,,,bidqgybf8b93bdsi4t4kzeuhh,B. Halloran,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514464279,890,1,2,87,45,c33jm806py6adse5wv9wx6ch1,1,64.7,75.3,2023-03-03T10:33:18.034Z,2023-03-04T09:32:17Z,4067848759,56,Center,4067848763,141,57.9,4067848767,213,3.9,4067848761,140,53.5,4067848765,212,16.7,,,,,,,,,,8wbljx8706rh6uyhf8eegl1w5,S. Jamieson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514464313,891,1,2,87,47,c33jm806py6adse5wv9wx6ch1,1,53.5,57.9,2023-03-03T10:33:20.179Z,2023-03-04T09:32:17Z,4067848921,212,16.9,4067848919,141,82.7,4067848915,56,Left,4067848917,140,53.0,4067848923,213,1.6,,,,,,,,,,aeberiw2itt147h2mpjvd5rai,C. Talbot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
