id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,assist,qualifier/9/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/10/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,keyPass,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/19/id,qualifier/19/qualifierId,qualifier/20/id,qualifier/20/qualifierId,qualifier/20/value,qualifier/17/value
2537768953,834,49,2,82,36,9xmhnv6im8h7c9e17oqvcx8gl,1,42.8,6.2,2023-04-23T06:48:29.714Z,2023-04-23T06:48:29Z,,,,,,,,,,,,,,,,,,,,,,,,,bzzknt1y8qkmcon3vw7hdadp1,B. Kamau,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537768955,835,1,2,82,36,9xmhnv6im8h7c9e17oqvcx8gl,1,42.8,6.2,2023-04-23T06:48:30.009Z,2023-04-23T06:48:31Z,4212296177,141,13.4,4212296175,140,43.6,4212296181,213,1.4,4212296173,56,Back,4212296179,212,5.0,,,,,,,,,,bzzknt1y8qkmcon3vw7hdadp1,B. Kamau,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537768967,836,1,2,82,37,9xmhnv6im8h7c9e17oqvcx8gl,1,43.6,14.4,2023-04-23T06:48:31.080Z,2023-04-23T06:48:32Z,4212296243,213,2.6,4212296239,141,20.1,4212296235,140,37.6,4212296241,212,7.4,4212296231,56,Back,,,,,,,,,,vfwu1evhxgeeza1pvkyaxgph,Rai,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537768993,837,1,2,82,39,9xmhnv6im8h7c9e17oqvcx8gl,1,37.6,20.1,2023-04-23T06:48:32.480Z,2023-04-23T06:48:35Z,4212296359,212,10.6,4212296353,56,Back,4212296355,140,30.6,4212296361,213,3.9,4212296357,141,8.9,,,,,,,,,,21ngdkjv2nhbacznidnyq82ui,J. Valadon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537769005,838,1,2,82,42,9xmhnv6im8h7c9e17oqvcx8gl,1,31.2,10,2023-04-23T06:48:35.265Z,2023-04-23T06:48:37Z,4212296439,141,16.4,4212296443,213,0.5,4212296435,56,Back,4212296441,212,9.0,4212296437,140,38.7,,,,,,,,,,2g39f2y5dqwg3q4sw2jf6x6g9,S. Nigro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537769019,839,1,2,82,43,9xmhnv6im8h7c9e17oqvcx8gl,0,38.7,16.2,2023-04-23T06:48:37.115Z,2023-04-23T06:48:41Z,4212296537,213,6.3,4212296531,140,73.0,4212296535,212,36.0,4212296527,155,,4212296529,56,Right,4212296533,141,15.0,4212296539,1,,,,,vfwu1evhxgeeza1pvkyaxgph,Rai,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537769025,923,40,2,82,47,7jv344gvcvgqg7oeuc9u554dm,1,0,0,2023-04-23T06:48:40.225Z,2023-04-23T06:48:40Z,4212296571,130,2,4212296575,194,qdjzxk5jrjnbbq6edbavp2p5,4212296569,59,"12, 17, 13, 24, 6, 41, 44, 37, 9, 31, 36, 1, 5",4212296565,30,"4hdho3gfrydh4fzf3ydggef9x, 6cke7ckocw7epjg5gj6exuytx, 92ey6tqofzafadpm9y7af2ort, brm3r6uywyf21o3cnuizwofvu, qdjzxk5jrjnbbq6edbavp2p5, aeoqbtq15nt9ks5cx50vallhw, 44cqwwuueirgp57r8ks0725t5, f3z4grszald48qd1fidjycidw, du99hpqe1ikml2wohv8ei0hxx, 906itj33c7nzyzhkvxswvaxas, czj18cj8t4tx4zvhcsysstcve, 4llft8t2rwgm3uewbwyaq5ckp, c3u652s3v8u1q4qid5mkbtyw9",4212296567,44,"1, 2, 2, 3, 2, 2, 3, 3, 4, 4, 3, 5, 5",4212296573,131,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 0, 0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537769063,924,61,2,82,48,7jv344gvcvgqg7oeuc9u554dm,0,24.8,79.9,2023-04-23T06:48:42.181Z,2023-04-23T07:05:55Z,4212296773,56,Back,,,,,,,,,,,,,,,,,,,,,,aeoqbtq15nt9ks5cx50vallhw,O. Jones,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537769057,840,1,2,82,49,9xmhnv6im8h7c9e17oqvcx8gl,1,73,11.9,2023-04-23T06:48:42.488Z,2023-04-23T07:05:36Z,4212296735,140,63.8,4212296737,141,6.2,4212296739,212,10.4,4212296733,56,Right,4212296743,213,3.5,,,,,,,,,,njzhdtpegev8seam0oe0zpp1,B. Fornaroli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537769071,841,1,2,82,50,9xmhnv6im8h7c9e17oqvcx8gl,1,63.8,6.2,2023-04-23T06:48:43.568Z,2023-04-23T07:05:32Z,4212296851,141,2.6,4212296847,56,Right,4212296855,213,6.0,4212296853,212,9.2,4212296849,140,72.2,,,,,,,,,,bzzknt1y8qkmcon3vw7hdadp1,B. Kamau,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537769081,842,1,2,82,51,9xmhnv6im8h7c9e17oqvcx8gl,1,72.2,3.2,2023-04-23T06:48:44.897Z,2023-04-23T06:48:46Z,4212296905,212,9.8,4212296901,140,70.2,4212296907,213,1.8,4212296899,56,Right,4212296903,141,17.3,,,,,,,,,,njzhdtpegev8seam0oe0zpp1,B. Fornaroli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537769089,843,1,2,82,53,9xmhnv6im8h7c9e17oqvcx8gl,1,70.1,17.7,2023-04-23T06:48:46.241Z,2023-04-23T06:48:47Z,4212296945,56,Right,4212296947,140,61.6,4212296951,212,8.9,4212296953,213,3.2,4212296949,141,17.0,,,,,,,,,,21ngdkjv2nhbacznidnyq82ui,J. Valadon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537769117,844,1,2,82,53,9xmhnv6im8h7c9e17oqvcx8gl,1,61.6,17,2023-04-23T06:48:46.984Z,2023-04-23T06:48:51Z,4212297101,212,17.9,4212297095,56,Center,4212297097,140,69.1,4212297099,141,40.7,4212297103,213,1.1,,,,,,,,,,vfwu1evhxgeeza1pvkyaxgph,Rai,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537769149,845,1,2,82,58,9xmhnv6im8h7c9e17oqvcx8gl,1,72,49.9,2023-04-23T06:48:51.760Z,2023-04-23T06:48:57Z,4212297311,213,1.2,4212297305,140,78.7,4212297307,141,79.4,4212297303,56,Left,4212297309,212,21.3,,,,,,,,,,ez47kkcz2wgypddldq97yz2dx,C. Chapman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537769155,846,50,2,83,3,9xmhnv6im8h7c9e17oqvcx8gl,1,86.8,82.4,2023-04-23T06:48:56.755Z,2023-04-23T06:48:58Z,4212297325,56,Left,4212297327,286,,4212297355,233,926,,,,,,,,,,,,,,,,2wnqoxtt8xlglpndyjb5rb622,Cadete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537769151,926,7,2,83,3,7jv344gvcvgqg7oeuc9u554dm,0,13.2,17.6,2023-04-23T06:48:56.756Z,2023-04-24T16:41:04Z,4212297339,233,846,4217900781,385,,4212297317,285,,4212297315,56,Back,,,,,,,,,,,,,f3z4grszald48qd1fidjycidw,J. Drew,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537769159,847,61,2,83,4,9xmhnv6im8h7c9e17oqvcx8gl,1,87.2,83.3,2023-04-23T06:48:57.761Z,2023-04-23T06:48:58Z,4212297347,56,Left,,,,,,,,,,,,,,,,,,,,,,2wnqoxtt8xlglpndyjb5rb622,Cadete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537769169,927,49,2,83,5,7jv344gvcvgqg7oeuc9u554dm,1,24.8,10.1,2023-04-23T06:48:58.973Z,2023-04-23T06:48:59Z,,,,,,,,,,,,,,,,,,,,,,,,,f3z4grszald48qd1fidjycidw,J. Drew,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537769193,928,3,2,83,10,7jv344gvcvgqg7oeuc9u554dm,0,55.8,5.6,2023-04-23T06:49:03.993Z,2023-04-24T16:41:09Z,4212297575,233,848,4212297535,56,Right,4212297537,286,,4217900911,465,,,,,,,,,,,,,,f3z4grszald48qd1fidjycidw,J. Drew,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537769195,848,7,2,83,10,9xmhnv6im8h7c9e17oqvcx8gl,1,44.2,94.4,2023-04-23T06:49:03.994Z,2023-04-24T16:41:12Z,4212297561,233,928,4212297545,285,,4217900997,385,,4212297541,167,,4212297543,56,Back,,,,,,,,,,2wnqoxtt8xlglpndyjb5rb622,Cadete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537769197,849,5,2,83,11,9xmhnv6im8h7c9e17oqvcx8gl,0,36.2,101.5,2023-04-23T06:49:04.968Z,2023-04-23T06:49:09Z,4212297729,233,929,4212297547,56,Back,4212297549,347,,,,,,,,,,,,,,,,,2wnqoxtt8xlglpndyjb5rb622,Cadete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537769217,929,5,2,83,11,7jv344gvcvgqg7oeuc9u554dm,1,63.8,-1.5,2023-04-23T06:49:04.968Z,2023-04-23T06:49:44Z,4212297721,233,849,4212297659,56,Right,4212297661,347,,,,,,,,,,,,,,,,,f3z4grszald48qd1fidjycidw,J. Drew,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537769311,930,1,2,83,26,7jv344gvcvgqg7oeuc9u554dm,1,65.9,0,2023-04-23T06:49:20.181Z,2023-04-23T06:49:26Z,4212298259,107,,4212298273,213,1.1,4212298267,141,14.3,4212298265,140,71.9,4212298263,56,Right,4212298269,212,12.7,,,,,,,44cqwwuueirgp57r8ks0725t5,M. Millar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537769313,931,4,2,83,32,7jv344gvcvgqg7oeuc9u554dm,1,61.6,17.5,2023-04-23T06:49:25.224Z,2023-04-23T06:49:26Z,4212298285,265,,4212298281,56,Right,4212298287,286,,4212298283,152,,4212298293,233,850,4212298279,13,,,,,,,,6cke7ckocw7epjg5gj6exuytx,C. Noone,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537769309,850,4,2,83,32,9xmhnv6im8h7c9e17oqvcx8gl,0,38.4,82.5,2023-04-23T06:49:25.225Z,2023-04-23T06:49:27Z,4212298255,265,,4212298309,233,931,4212298251,56,Back,4212298257,285,,4212298253,152,,4212298249,13,,,,,,,,ez47kkcz2wgypddldq97yz2dx,C. Chapman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537769471,932,1,2,83,53,7jv344gvcvgqg7oeuc9u554dm,1,61.8,19.2,2023-04-23T06:49:46.774Z,2023-04-23T06:49:50Z,4212299109,5,,4212299111,155,,4212299117,140,86.6,4212299123,213,0.9,4212299115,56,Center,4212299121,212,43.7,4212299119,141,70.9,4212299113,152,,6cke7ckocw7epjg5gj6exuytx,C. Noone,4212299125,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537769481,933,44,2,83,56,7jv344gvcvgqg7oeuc9u554dm,1,87.1,70.4,2023-04-23T06:49:50.198Z,2023-04-23T06:49:51Z,4212299167,233,851,4212299155,56,Center,4212299157,286,,,,,,,,,,,,,,,,,qdjzxk5jrjnbbq6edbavp2p5,T. Uskok,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537769479,851,44,2,83,56,9xmhnv6im8h7c9e17oqvcx8gl,0,12.9,29.6,2023-04-23T06:49:50.199Z,2023-04-23T06:49:51Z,4212299181,233,933,4212299145,56,Back,4212299147,285,,,,,,,,,,,,,,,,,2g39f2y5dqwg3q4sw2jf6x6g9,S. Nigro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537769487,934,1,2,83,57,7jv344gvcvgqg7oeuc9u554dm,0,86.6,70.9,2023-04-23T06:49:50.430Z,2023-04-23T06:49:51Z,4212299193,141,56.1,4212299189,56,Center,4212299187,3,,4212299195,212,10.1,4212299197,213,4.6,4212299191,140,85.7,,,,,,,qdjzxk5jrjnbbq6edbavp2p5,T. Uskok,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537769497,852,12,2,83,59,9xmhnv6im8h7c9e17oqvcx8gl,1,11,42.1,2023-04-23T06:49:52.521Z,2023-04-23T06:49:53Z,4212299257,213,5.5,4212299247,56,Back,4212299277,15,,4212299251,141,25.0,4212299253,212,16.7,4212299249,140,22.4,,,,,,,njzhdtpegev8seam0oe0zpp1,B. Fornaroli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537769509,853,49,2,84,1,9xmhnv6im8h7c9e17oqvcx8gl,1,26.8,25.3,2023-04-23T06:49:54.673Z,2023-04-23T06:49:54Z,,,,,,,,,,,,,,,,,,,,,,,,,bzzknt1y8qkmcon3vw7hdadp1,B. Kamau,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537769539,854,4,2,84,7,9xmhnv6im8h7c9e17oqvcx8gl,1,42.4,17.2,2023-04-23T06:50:00.753Z,2023-04-23T06:50:04Z,4212299495,152,,4212299491,295,,4212299563,233,935,4212299497,286,,4212299493,56,Back,4212299489,13,,,,,,,,bzzknt1y8qkmcon3vw7hdadp1,B. Kamau,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537769547,935,4,2,84,7,7jv344gvcvgqg7oeuc9u554dm,0,57.6,82.8,2023-04-23T06:50:00.754Z,2023-04-23T06:50:04Z,4212299537,295,,4212299535,13,,4212299541,152,,4212299545,285,,4212299587,233,854,4212299539,56,Left,,,,,,,906itj33c7nzyzhkvxswvaxas,L. Rose,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537769645,855,1,2,84,24,9xmhnv6im8h7c9e17oqvcx8gl,0,43.1,14.6,2023-04-23T06:50:17.547Z,2023-04-23T06:50:19Z,4212300043,152,,4212300053,213,0.8,4212300049,141,69.0,4212300039,5,,4212300081,189,,4212300055,1,,4212300045,56,Center,4212300041,155,,2g39f2y5dqwg3q4sw2jf6x6g9,S. Nigro,4212300051,212,53.6,4212300047,140,,,,80.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537769657,936,1,2,84,25,7jv344gvcvgqg7oeuc9u554dm,1,23.5,25.5,2023-04-23T06:50:19.134Z,2023-04-23T06:50:20Z,4212300145,3,,4212300155,212,15.5,4212300147,56,Back,4212300157,213,5.9,4212300151,141,17.6,4212300149,140,37.3,,,,,,,44cqwwuueirgp57r8ks0725t5,M. Millar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537769661,937,49,2,84,27,7jv344gvcvgqg7oeuc9u554dm,1,36.3,17.7,2023-04-23T06:50:20.822Z,2023-04-23T06:50:21Z,,,,,,,,,,,,,,,,,,,,,,,,,f3z4grszald48qd1fidjycidw,J. Drew,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537769681,938,1,2,84,28,7jv344gvcvgqg7oeuc9u554dm,1,34,18.2,2023-04-23T06:50:21.968Z,2023-04-23T06:50:25Z,4212300333,212,20.1,4212300327,56,Right,4212300325,155,,4212300335,213,6.0,4212300329,140,52.6,4212300331,141,11.1,,,,,,,f3z4grszald48qd1fidjycidw,J. Drew,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537769685,939,61,2,84,31,7jv344gvcvgqg7oeuc9u554dm,1,54.1,11,2023-04-23T06:50:24.869Z,2023-04-23T06:50:25Z,4212300345,56,Right,,,,,,,,,,,,,,,,,,,,,,du99hpqe1ikml2wohv8ei0hxx,B. Arabuli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537769695,856,43,2,84,34,9xmhnv6im8h7c9e17oqvcx8gl,1,0,0,2023-04-23T06:50:27.257Z,2023-04-23T06:50:31Z,4212300405,56,Back,4212300493,144,45,4212300409,285,0,,,,,,,,,,,,,,,,2nn6berxelojkxb2rjjnqw4id,L. Broxham,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537769699,940,3,2,84,35,7jv344gvcvgqg7oeuc9u554dm,0,63,15.6,2023-04-23T06:50:29.103Z,2023-04-24T16:41:56Z,4217901585,465,,4212300437,56,Right,4212300461,211,,4212300439,286,,,,,,,,,,,,,,f3z4grszald48qd1fidjycidw,J. Drew,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537769711,857,49,2,84,38,9xmhnv6im8h7c9e17oqvcx8gl,1,5.7,83.5,2023-04-23T06:50:31.644Z,2023-04-23T06:50:58Z,,,,,,,,,,,,,,,,,,,,,,,,,ez47kkcz2wgypddldq97yz2dx,C. Chapman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537769725,858,1,2,84,40,9xmhnv6im8h7c9e17oqvcx8gl,1,5.1,94.5,2023-04-23T06:50:33.633Z,2023-04-23T06:50:36Z,4212300641,140,15.4,4212300647,213,0.1,4212300645,212,10.9,4212300639,56,Back,4212300643,141,96.3,,,,,,,,,,ez47kkcz2wgypddldq97yz2dx,C. Chapman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537769737,859,3,2,84,42,9xmhnv6im8h7c9e17oqvcx8gl,1,16.2,94.1,2023-04-23T06:50:35.928Z,2023-04-24T16:42:03Z,4212300759,233,941,4212300709,56,Back,4217901621,464,,4212300711,285,,,,,,,,,,,,,,vfwu1evhxgeeza1pvkyaxgph,Rai,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537769727,941,45,2,84,42,7jv344gvcvgqg7oeuc9u554dm,0,83.8,5.9,2023-04-23T06:50:35.928Z,2023-04-23T06:50:39Z,4212300657,286,,4212300655,56,Right,4212300785,233,859,,,,,,,,,,,,,,,,du99hpqe1ikml2wohv8ei0hxx,B. Arabuli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537769751,860,1,2,84,45,9xmhnv6im8h7c9e17oqvcx8gl,1,15.3,90.2,2023-04-23T06:50:38.490Z,2023-04-23T06:50:40Z,4212300827,56,Back,4212300835,212,27.0,4212300837,213,5.9,4212300833,141,74.4,4212300829,140,38.9,,,,,,,,,,vfwu1evhxgeeza1pvkyaxgph,Rai,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537769759,861,43,2,84,46,9xmhnv6im8h7c9e17oqvcx8gl,1,0,0,2023-04-23T06:50:40.129Z,2023-04-23T06:50:45Z,4212300891,213,3.5,4212300885,140,35.1,4212301083,144,1,4212300887,141,72.1,4212300883,56,Back,4212300889,212,4.3,4212300901,156,0,,,,njzhdtpegev8seam0oe0zpp1,B. Fornaroli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537769791,942,4,2,84,52,7jv344gvcvgqg7oeuc9u554dm,1,56.6,26.6,2023-04-23T06:50:45.968Z,2023-04-23T07:04:38Z,4212301153,286,,4212301149,152,,4212301303,233,862,4212301145,13,,4212322393,295,,4212301147,56,Center,,,,,,,qdjzxk5jrjnbbq6edbavp2p5,T. Uskok,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537769807,862,4,2,84,52,9xmhnv6im8h7c9e17oqvcx8gl,0,43.4,73.4,2023-04-23T06:50:45.969Z,2023-04-23T07:04:41Z,4212301255,56,Back,4212322443,295,,4212301257,152,,4212301251,13,,4212301319,233,942,4212301259,285,,,,,,,,njzhdtpegev8seam0oe0zpp1,B. Fornaroli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537769823,943,1,2,84,53,7jv344gvcvgqg7oeuc9u554dm,1,55.6,26.2,2023-04-23T06:50:47.070Z,2023-04-23T07:04:54Z,4212301353,152,,4212301359,141,17.6,4212301361,212,16.4,4212301363,213,5.9,4212301355,56,Right,4212301375,189,,4212301357,140,70.2,4212301351,5,,qdjzxk5jrjnbbq6edbavp2p5,T. Uskok,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537769833,944,1,2,84,58,7jv344gvcvgqg7oeuc9u554dm,0,66.8,27.7,2023-04-23T06:50:51.950Z,2023-04-23T07:05:14Z,4212301477,140,94.0,4212301483,213,0.4,4212301475,56,Center,4212301481,212,31.6,4212301479,141,47.6,4212301473,155,,4212323445,4,,,,,6cke7ckocw7epjg5gj6exuytx,C. Noone,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537769841,863,52,2,85,1,9xmhnv6im8h7c9e17oqvcx8gl,1,7.7,49.7,2023-04-23T06:50:54.504Z,2023-04-24T16:42:21Z,4217901741,377,,,,,,,,,,,,,,,,,,,,,,,dmxzug2enscx331w5vmdzn2s5,P. Izzo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537769919,864,1,2,85,11,9xmhnv6im8h7c9e17oqvcx8gl,1,13.6,57.3,2023-04-23T06:51:04.681Z,2023-04-23T06:51:07Z,4212302105,140,22.0,4212302107,141,80.5,4212302101,123,,4212302103,56,Back,4212302109,212,18.1,4212302111,213,1.1,,,,,,,dmxzug2enscx331w5vmdzn2s5,P. Izzo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537769925,865,1,2,85,13,9xmhnv6im8h7c9e17oqvcx8gl,1,22.1,80.2,2023-04-23T06:51:07.024Z,2023-04-23T06:51:08Z,4212302145,140,36.2,4212302151,213,5.9,4212302147,141,72.4,4212302143,56,Back,4212302149,212,15.7,,,,,,,,,,2wnqoxtt8xlglpndyjb5rb622,Cadete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537769929,866,1,2,85,14,9xmhnv6im8h7c9e17oqvcx8gl,0,36.2,72.4,2023-04-23T06:51:08.199Z,2023-04-23T07:05:38Z,4212302179,140,39.8,4212324085,286,,4212302183,212,5.3,4212324081,233,945,4212302185,213,5.5,4212302181,141,67.0,4212324079,236,,4212302177,56,Back,91lwbi9gd4crrnmt30yld307p,C. Ikonomidis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537769943,945,74,2,85,14,7jv344gvcvgqg7oeuc9u554dm,1,56.8,27.9,2023-04-23T06:51:08.200Z,2023-04-23T07:06:13Z,4212324049,285,,4212324091,233,866,4212302291,56,Center,,,,,,,,,,,,,,,,brm3r6uywyf21o3cnuizwofvu,C. M'Mombwa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537769971,867,1,2,85,18,9xmhnv6im8h7c9e17oqvcx8gl,1,51.3,57.9,2023-04-23T06:51:12.145Z,2023-04-23T06:51:15Z,4212302543,140,65.1,4212302549,213,5.7,4212302545,141,42.8,4212302547,212,17.8,4212302541,56,Center,,,,,,,,,,21ngdkjv2nhbacznidnyq82ui,J. Valadon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537770017,868,1,2,85,22,9xmhnv6im8h7c9e17oqvcx8gl,1,73.8,49.3,2023-04-23T06:51:15.713Z,2023-04-24T16:42:42Z,4212304005,154,,4212302885,140,81.2,4212302891,141,70.8,4212302895,213,1.1,4212302883,56,Center,4212302893,212,16.6,4212304003,210,14,,,,bzzknt1y8qkmcon3vw7hdadp1,B. Kamau,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,
2537770019,869,14,2,85,27,9xmhnv6im8h7c9e17oqvcx8gl,1,87.8,67.8,2023-04-23T06:51:20.793Z,2023-04-24T16:42:42Z,4212302909,56,Center,4212304043,154,,4212304045,55,868,4212304041,29,,4212304039,75,,4212304037,120,,4212304053,230,98.8,4212304049,102,44.5,91lwbi9gd4crrnmt30yld307p,C. Ikonomidis,4212304055,231,52.7,4212303797,20,4212304051,103,,,4212302907,64,,24.1,4212302905,22,,,,,,,,,,,,,,,,,,,,,,,,,
2537770033,870,1,2,85,31,9xmhnv6im8h7c9e17oqvcx8gl,1,91.2,43.6,2023-04-23T06:51:24.441Z,2023-04-23T06:51:25Z,4212303033,56,Center,4212303039,212,9.4,4212303035,140,82.3,4212303041,213,3.0,4212303037,141,44.9,,,,,,,,,,21ngdkjv2nhbacznidnyq82ui,J. Valadon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537770053,871,1,2,85,32,9xmhnv6im8h7c9e17oqvcx8gl,1,82.3,45.2,2023-04-23T06:51:25.801Z,2023-04-23T06:51:28Z,4212303153,213,5.3,4212303149,141,36.0,4212303147,140,85.9,4212303151,212,7.3,4212303145,56,Center,,,,,,,,,,ez47kkcz2wgypddldq97yz2dx,C. Chapman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537770073,872,1,2,85,35,9xmhnv6im8h7c9e17oqvcx8gl,1,82.9,36.1,2023-04-23T06:51:28.345Z,2023-04-24T16:42:57Z,4212303299,140,77.2,4212303305,213,2.0,4212303301,141,53.1,4212303657,210,13,4212303303,212,13.0,4212303297,56,Center,,,,,,,21ngdkjv2nhbacznidnyq82ui,J. Valadon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,
2537770077,873,13,2,85,37,9xmhnv6im8h7c9e17oqvcx8gl,1,77.5,45.8,2023-04-23T06:51:30.697Z,2023-04-24T16:42:58Z,4212303327,56,Center,4212303325,18,,4212303663,120,,4212303675,102,47.7,4212303677,103,69.4,4212303671,55,872,4212303667,29,,4212303665,74,,vfwu1evhxgeeza1pvkyaxgph,Rai,4212303415,20,,4212303323,22,4212303681,230,,,4212303679,215,,96.2,4212303683,231,50,,,,,,,,,,,,,,,,,,,,,,,,
2537770083,874,5,2,85,39,9xmhnv6im8h7c9e17oqvcx8gl,0,101.1,43.1,2023-04-23T06:51:32.938Z,2023-04-23T06:51:34Z,4212303367,56,Center,4212303375,346,,4212303421,233,946,,,,,,,,,,,,,,,,vfwu1evhxgeeza1pvkyaxgph,Rai,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
