id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,keyPass,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/9/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/11/value,qualifier/12/value,qualifier/14/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/19/id,qualifier/19/qualifierId,assist
2514913365,327,1,1,37,42,9xmhnv6im8h7c9e17oqvcx8gl,1,56.8,43.7,2023-03-04T09:22:57.323Z,2023-03-04T09:22:59Z,4070221905,212,12.5,4070221903,141,47.5,4070221899,56,Center,4070221907,213,0.2,4070221901,140,68.4,,,,,,,,,,w8u1a5hrtitytfof3jk0zbh1,J. Brillante,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514913369,328,1,1,37,43,9xmhnv6im8h7c9e17oqvcx8gl,0,68.4,47.5,2023-03-04T09:22:58.675Z,2023-03-04T09:24:35Z,4070221925,56,Center,4070221927,140,72.2,4070221921,168,,4070221931,212,4.7,4070221933,213,0.6,4070221929,141,51.2,,,,,,,njzhdtpegev8seam0oe0zpp1,B. Fornaroli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514913375,382,1,1,37,44,38ui5tfi8anjuh533emny2tz1,0,28.2,44.3,2023-03-04T09:22:59.576Z,2023-03-04T09:23:02Z,4070221945,140,56.5,4070221947,141,100.0,4070221941,157,,4070221953,1,,4070221951,213,0.9,4070221949,212,48.8,4070221943,56,Left,,,,9634dv110vlqnf02k4yif14np,J. Donachie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514913381,329,5,1,37,47,9xmhnv6im8h7c9e17oqvcx8gl,1,38.8,-1.2,2023-03-04T09:23:02.312Z,2023-03-04T09:31:57Z,4070221973,347,,4070221971,56,Back,4070221977,233,383,,,,,,,,,,,,,,,,njzhdtpegev8seam0oe0zpp1,B. Fornaroli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514913377,383,5,1,37,47,38ui5tfi8anjuh533emny2tz1,0,61.2,101.2,2023-03-04T09:23:02.312Z,2023-03-04T09:23:05Z,4070221965,347,,4070221987,233,329,4070221963,56,Left,,,,,,,,,,,,,,,,9634dv110vlqnf02k4yif14np,J. Donachie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514913407,330,1,1,37,53,9xmhnv6im8h7c9e17oqvcx8gl,1,41.1,0,2023-03-04T09:23:08.363Z,2023-03-04T09:23:13Z,4070222067,213,2.6,4070222061,140,28.6,4070222059,56,Back,4070222065,212,15.7,4070222063,141,11.8,4070222057,107,,,,,,,,95sml1vx1fwwhq8p32p60e11x,J. Geria,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514913417,331,1,1,37,57,9xmhnv6im8h7c9e17oqvcx8gl,1,29.8,8.1,2023-03-04T09:23:12.907Z,2023-03-04T15:25:02Z,4070222101,141,62.5,4070222097,56,Back,4070222099,140,28.1,4070222103,212,37.0,4070222105,213,1.6,4071298209,1,,,,,,,,46acb400oivj94jwu3i3lrxsl,D. Da Silva,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514913421,332,1,1,38,3,9xmhnv6im8h7c9e17oqvcx8gl,1,29,58.4,2023-03-04T09:23:18.059Z,2023-03-04T09:23:20Z,4070222127,212,19.9,4070222125,141,29.5,4070222123,140,32.2,4070222129,213,4.9,4070222121,56,Back,,,,,,,,,,yhkueqgsvvd5fzdffg9nky51,Roderick Miranda,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514913433,333,1,1,38,5,9xmhnv6im8h7c9e17oqvcx8gl,1,31.2,27.2,2023-03-04T09:23:19.995Z,2023-03-04T09:23:25Z,4070222159,140,37.1,4070222165,213,5.2,4070222157,56,Back,4070222163,212,13.0,4070222161,141,10.4,,,,,,,,,,46acb400oivj94jwu3i3lrxsl,D. Da Silva,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514913449,334,1,1,38,10,9xmhnv6im8h7c9e17oqvcx8gl,1,34.5,10.6,2023-03-04T09:23:25.515Z,2023-03-04T09:23:32Z,4070222209,140,14.3,4070222215,213,2.4,4070222211,141,37.0,4070222207,56,Back,4070222213,212,27.8,,,,,,,,,,95sml1vx1fwwhq8p32p60e11x,J. Geria,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514913453,335,1,1,38,17,9xmhnv6im8h7c9e17oqvcx8gl,1,19.5,35.6,2023-03-04T09:23:32.699Z,2023-03-04T09:23:34Z,4070222233,56,Back,4070222241,213,5.1,4070222235,140,24.0,4070222239,212,13.3,4070222237,141,17.3,,,,,,,,,,dmxzug2enscx331w5vmdzn2s5,P. Izzo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514913463,336,1,1,38,20,9xmhnv6im8h7c9e17oqvcx8gl,1,23.9,15.5,2023-03-04T09:23:35.835Z,2023-03-04T09:23:37Z,4070222275,213,2.3,4070222267,56,Back,4070222271,141,35.5,4070222273,212,18.1,4070222269,140,12.5,,,,,,,,,,46acb400oivj94jwu3i3lrxsl,D. Da Silva,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514913473,337,1,1,38,22,9xmhnv6im8h7c9e17oqvcx8gl,1,12.7,35.6,2023-03-04T09:23:37.835Z,2023-03-04T09:23:43Z,4070222307,56,Back,4070222311,141,64.7,4070222313,212,21.2,4070222315,213,1.2,4070222309,140,19.9,,,,,,,,,,dmxzug2enscx331w5vmdzn2s5,P. Izzo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514913483,338,1,1,38,28,9xmhnv6im8h7c9e17oqvcx8gl,1,31.1,71.7,2023-03-04T09:23:42.955Z,2023-03-04T09:23:46Z,4070222339,140,33.4,4070222345,213,1.4,4070222337,56,Back,4070222341,141,89.1,4070222343,212,12.1,,,,,,,,,,yhkueqgsvvd5fzdffg9nky51,Roderick Miranda,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514913497,339,1,1,38,31,9xmhnv6im8h7c9e17oqvcx8gl,1,37.3,92.1,2023-03-04T09:23:46.282Z,2023-03-04T09:23:51Z,4070222389,140,51.8,4070222391,141,93.6,4070222387,56,Left,4070222395,213,0.1,4070222393,212,15.3,,,,,,,,,,2wnqoxtt8xlglpndyjb5rb622,Cadete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514913515,340,1,1,38,36,9xmhnv6im8h7c9e17oqvcx8gl,1,56,85.4,2023-03-04T09:23:51.514Z,2023-03-04T09:23:59Z,4070222457,212,11.1,4070222459,213,3.3,4070222451,56,Back,4070222455,141,82.2,4070222453,140,45.6,,,,,,,,,,c575swutxi9er3j9txklhrzoq,Ben Folami,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514913523,341,1,1,38,44,9xmhnv6im8h7c9e17oqvcx8gl,1,51.7,64.4,2023-03-04T09:23:59.003Z,2023-03-04T09:24:04Z,4070222489,141,75.3,4070222487,140,43.9,4070222493,213,2.4,4070222485,56,Back,4070222491,212,11.0,,,,,,,,,,ez47kkcz2wgypddldq97yz2dx,C. Chapman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514913533,342,1,1,38,49,9xmhnv6im8h7c9e17oqvcx8gl,1,51.5,77.3,2023-03-04T09:24:04.106Z,2023-03-04T09:24:08Z,4070222537,213,0.1,4070222531,140,68.2,4070222535,212,17.6,4070222533,141,79.1,4070222529,56,Left,,,,,,,,,,yhkueqgsvvd5fzdffg9nky51,Roderick Miranda,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514913539,343,1,1,38,53,9xmhnv6im8h7c9e17oqvcx8gl,1,61,59.1,2023-03-04T09:24:08.235Z,2023-03-04T09:24:10Z,4070222553,56,Center,4070222559,212,16.5,4070222557,141,34.9,4070222555,140,61.9,4070222561,213,4.8,,,,,,,,,,91lwbi9gd4crrnmt30yld307p,C. Ikonomidis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514913543,344,1,1,38,55,9xmhnv6im8h7c9e17oqvcx8gl,1,62.2,34.9,2023-03-04T09:24:10.330Z,2023-03-04T09:24:12Z,4070222573,56,Center,4070222579,212,12.6,4070222581,213,6.0,4070222575,140,73.8,4070222577,141,30.2,,,,,,,,,,95sml1vx1fwwhq8p32p60e11x,J. Geria,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514913547,345,1,1,38,56,9xmhnv6im8h7c9e17oqvcx8gl,1,73.8,30.2,2023-03-04T09:24:11.914Z,2023-03-04T09:24:15Z,4070222603,141,13.7,4070222601,140,77.2,4070222599,56,Right,4070222607,212,11.8,4070222611,213,5.0,,,,,,,,,,w8u1a5hrtitytfof3jk0zbh1,J. Brillante,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514913551,346,3,1,38,59,9xmhnv6im8h7c9e17oqvcx8gl,1,73.9,20.1,2023-03-04T09:24:14.938Z,2023-03-04T15:28:02Z,4070222617,286,,4070222627,233,384,4071329801,464,,4070222615,56,Right,,,,,,,,,,,,,5hylntpne6d7xwey2v9d9lg8a,N. Velupillay,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514913555,384,45,1,38,59,38ui5tfi8anjuh533emny2tz1,0,26.1,79.9,2023-03-04T09:24:14.938Z,2023-03-04T09:24:16Z,4070222623,56,Back,4070222631,233,346,4070222625,285,,,,,,,,,,,,,,,,,4ehmmuuxljgliiz7f7298h61h,L. Brattan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514913557,347,1,1,39,0,9xmhnv6im8h7c9e17oqvcx8gl,1,72.9,22.1,2023-03-04T09:24:15.211Z,2023-03-04T09:24:17Z,4070222635,56,Right,4070222641,212,8.8,4070222643,213,3.5,4070222637,140,65.1,4070222639,141,17.3,,,,,,,,,,5hylntpne6d7xwey2v9d9lg8a,N. Velupillay,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514913565,348,1,1,39,2,9xmhnv6im8h7c9e17oqvcx8gl,1,65.4,17.5,2023-03-04T09:24:17.146Z,2023-03-04T09:24:22Z,4070222671,140,78.0,4070222669,56,Center,4070222677,213,0.5,4070222673,141,27.7,4070222675,212,14.9,,,,,,,,,,95sml1vx1fwwhq8p32p60e11x,J. Geria,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514913569,349,1,1,39,7,9xmhnv6im8h7c9e17oqvcx8gl,1,75.1,43.7,2023-03-04T09:24:22.028Z,2023-03-04T09:24:24Z,4070222703,212,25.2,4070222695,155,,4070222701,141,72.0,4070222697,56,Center,4070222705,213,0.9,4070222699,140,90.6,,,,,,,w8u1a5hrtitytfof3jk0zbh1,J. Brillante,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514913573,350,3,1,39,9,9xmhnv6im8h7c9e17oqvcx8gl,0,92.7,71.7,2023-03-04T09:24:24.554Z,2023-03-04T15:28:10Z,4070222717,286,,4070222715,56,Center,4071331263,465,,4070222733,233,385,,,,,,,,,,,,,2wnqoxtt8xlglpndyjb5rb622,Cadete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514913577,385,7,1,39,9,38ui5tfi8anjuh533emny2tz1,1,7.3,28.3,2023-03-04T09:24:24.555Z,2023-03-04T15:28:12Z,4071331589,383,,4070222729,233,350,4070222725,56,Back,4070222727,285,,,,,,,,,,,,,,bu8z6ig5wrrtgsm1qhe4fxe51,M. Burgess,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514913579,386,49,1,39,11,38ui5tfi8anjuh533emny2tz1,1,5.9,24.2,2023-03-04T09:24:25.991Z,2023-03-04T09:24:26Z,,,,,,,,,,,,,,,,,,,,,,,,,bu8z6ig5wrrtgsm1qhe4fxe51,M. Burgess,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514913583,387,50,1,39,14,38ui5tfi8anjuh533emny2tz1,1,11.3,4.1,2023-03-04T09:24:29.226Z,2023-03-04T09:24:31Z,4070222749,285,,4070222769,233,351,4070222747,56,Back,,,,,,,,,,,,,,,,bu8z6ig5wrrtgsm1qhe4fxe51,M. Burgess,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514913587,351,7,1,39,14,9xmhnv6im8h7c9e17oqvcx8gl,0,88.7,95.9,2023-03-04T09:24:29.227Z,2023-03-04T15:28:15Z,4070222755,286,,4071332103,385,,4070222759,233,387,4070222753,56,Left,,,,,,,,,,,,,2wnqoxtt8xlglpndyjb5rb622,Cadete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514913585,388,61,1,39,15,38ui5tfi8anjuh533emny2tz1,1,10.2,4.7,2023-03-04T09:24:30.365Z,2023-03-04T09:24:30Z,4070222751,56,Back,,,,,,,,,,,,,,,,,,,,,,bu8z6ig5wrrtgsm1qhe4fxe51,M. Burgess,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514913593,352,5,1,39,15,9xmhnv6im8h7c9e17oqvcx8gl,1,86.8,100.8,2023-03-04T09:24:30.936Z,2023-03-04T09:31:58Z,4070222783,347,,4070222781,56,Left,4070222785,233,389,,,,,,,,,,,,,,,,2wnqoxtt8xlglpndyjb5rb622,Cadete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514913589,389,5,1,39,15,38ui5tfi8anjuh533emny2tz1,0,13.2,-0.8,2023-03-04T09:24:30.936Z,2023-03-04T09:24:34Z,4070222763,56,Back,4070222765,347,,4070222789,233,352,,,,,,,,,,,,,,,,bu8z6ig5wrrtgsm1qhe4fxe51,M. Burgess,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514913599,353,1,1,39,18,9xmhnv6im8h7c9e17oqvcx8gl,1,87.2,100,2023-03-04T09:24:33.242Z,2023-03-04T09:24:36Z,4070222803,107,,4070222809,141,72.6,4070222813,213,4.5,4070222805,56,Center,4070222807,140,83.5,4070222811,212,19.9,,,,,,,2wnqoxtt8xlglpndyjb5rb622,Cadete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514913601,354,61,1,39,21,9xmhnv6im8h7c9e17oqvcx8gl,0,83.5,72.6,2023-03-04T09:24:36.058Z,2023-03-04T09:24:36Z,4070222817,56,Center,,,,,,,,,,,,,,,,,,,,,,91lwbi9gd4crrnmt30yld307p,C. Ikonomidis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514913607,390,49,1,39,22,38ui5tfi8anjuh533emny2tz1,1,12.9,23,2023-03-04T09:24:37.306Z,2023-03-04T09:24:37Z,,,,,,,,,,,,,,,,,,,,,,,,,7yl3en0sif2gcwrtwmtmo3d1x,R. Grant,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514913629,391,1,1,39,27,38ui5tfi8anjuh533emny2tz1,1,56.6,24.5,2023-03-04T09:24:42.055Z,2023-03-04T09:24:50Z,4070222901,141,3.5,4070222897,56,Right,4070222903,212,28.1,4070222905,213,5.7,4070222899,140,79.6,,,,,,,,,,7yl3en0sif2gcwrtwmtmo3d1x,R. Grant,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514913633,392,3,1,39,35,38ui5tfi8anjuh533emny2tz1,0,87.3,25.3,2023-03-04T09:24:50.071Z,2023-03-04T15:28:29Z,4070222911,286,,4071335001,465,,4070222913,211,,4070222909,56,Center,,,,,,,,,,,,,bu8z6ig5wrrtgsm1qhe4fxe51,M. Burgess,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514913631,355,49,1,39,35,9xmhnv6im8h7c9e17oqvcx8gl,1,10.6,73.4,2023-03-04T09:24:50.315Z,2023-03-04T09:24:50Z,,,,,,,,,,,,,,,,,,,,,,,,,yhkueqgsvvd5fzdffg9nky51,Roderick Miranda,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514913645,356,4,1,39,44,9xmhnv6im8h7c9e17oqvcx8gl,1,34.9,76.7,2023-03-04T09:24:59.386Z,2023-03-04T09:25:01Z,4070222957,286,,4070222969,233,393,4070222955,265,,4070222953,152,,4070222949,13,,4070222951,56,Back,,,,,,,yhkueqgsvvd5fzdffg9nky51,Roderick Miranda,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514913647,393,4,1,39,44,38ui5tfi8anjuh533emny2tz1,0,65.1,23.3,2023-03-04T09:24:59.387Z,2023-03-04T09:25:01Z,4070222965,265,,4070222967,285,,4070222959,13,,4070222961,56,Center,4070222963,152,,4070222973,233,356,,,,,,,7yl3en0sif2gcwrtwmtmo3d1x,R. Grant,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514913657,394,17,1,39,46,38ui5tfi8anjuh533emny2tz1,1,0,0,2023-03-04T09:25:01.880Z,2023-03-04T15:41:16Z,4070223063,393,,4070223007,13,243,4070223003,31,,,,,,,,,,,,,,,,,7yl3en0sif2gcwrtwmtmo3d1x,R. Grant,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514913695,357,43,1,40,18,9xmhnv6im8h7c9e17oqvcx8gl,1,0,0,2023-03-04T09:25:32.986Z,2023-03-04T09:26:43Z,4070223239,213,4.6,4070223231,56,Back,4070223227,5,0,4070223617,189,0,4070223237,212,9.0,4070223975,144,1,4070223235,141,64.2,4070223229,152,0,2wnqoxtt8xlglpndyjb5rb622,Cadete,4070223233,140,39.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514913715,358,1,1,40,18,9xmhnv6im8h7c9e17oqvcx8gl,1,39.7,64.2,2023-03-04T09:25:33.834Z,2023-03-04T09:26:46Z,4070223339,141,28.9,4070223343,213,4.8,4070223337,140,41.0,4070223991,152,,4070223335,56,Back,4070223341,212,24.0,4070223997,189,,4070223989,5,,yhkueqgsvvd5fzdffg9nky51,Roderick Miranda,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514913719,359,1,1,40,23,9xmhnv6im8h7c9e17oqvcx8gl,1,61.9,29.9,2023-03-04T09:25:38.378Z,2023-03-04T09:25:41Z,4070223413,1,,4070223407,141,97.8,4070223401,196,,4070223409,212,47.3,4070223405,140,71.7,4070223399,155,,4070223411,213,1.4,4070223403,56,Left,46acb400oivj94jwu3i3lrxsl,D. Da Silva,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514913721,360,61,1,40,26,9xmhnv6im8h7c9e17oqvcx8gl,0,71.7,97.8,2023-03-04T09:25:41.610Z,2023-03-04T09:25:41Z,4070223421,56,Left,,,,,,,,,,,,,,,,,,,,,,c575swutxi9er3j9txklhrzoq,Ben Folami,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514913723,361,5,1,40,26,9xmhnv6im8h7c9e17oqvcx8gl,0,72.8,101.2,2023-03-04T09:25:41.943Z,2023-03-04T09:31:58Z,4070223429,347,,4070223427,56,Left,4070223483,233,395,,,,,,,,,,,,,,,,c575swutxi9er3j9txklhrzoq,Ben Folami,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514913729,395,5,1,40,26,38ui5tfi8anjuh533emny2tz1,1,27.2,-1.2,2023-03-04T09:25:41.943Z,2023-03-04T09:25:44Z,4070223471,56,Back,4070223473,347,,4070223479,233,361,,,,,,,,,,,,,,,,7yl3en0sif2gcwrtwmtmo3d1x,R. Grant,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514913741,396,1,1,40,52,38ui5tfi8anjuh533emny2tz1,1,30,0,2023-03-04T09:26:07.080Z,2023-03-04T09:26:08Z,4070223685,56,Back,4070223693,213,0.6,4070223683,107,,4070223691,212,9.3,4070223687,140,37.3,4070223689,141,6.4,,,,,,,7yl3en0sif2gcwrtwmtmo3d1x,R. Grant,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514913747,397,1,1,40,53,38ui5tfi8anjuh533emny2tz1,1,37.3,6.4,2023-03-04T09:26:08.599Z,2023-03-04T09:26:10Z,4070223713,140,40.7,4070223719,213,5.6,4070223711,56,Back,4070223717,212,4.8,4070223715,141,1.7,,,,,,,,,,bu8z6ig5wrrtgsm1qhe4fxe51,M. Burgess,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514913751,398,1,1,40,55,38ui5tfi8anjuh533emny2tz1,1,40.7,1.7,2023-03-04T09:26:10.359Z,2023-03-04T09:26:13Z,4070223735,56,Back,4070223741,212,11.8,4070223739,141,13.7,4070223743,213,0.8,4070223737,140,48.8,,,,,,,,,,cr52lkk2tjwlz0gd34b0klyad,P. Retre,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514913755,399,4,1,40,57,38ui5tfi8anjuh533emny2tz1,1,48.6,18.6,2023-03-04T09:26:12.535Z,2023-03-04T15:41:49Z,4070223767,233,363,4070223761,152,,4070223765,286,,4070223759,56,Back,4070223763,265,,4070223757,13,,,,,,,,4rg5d1oo8rtclemhci81i6xg5,R. Mak,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514913753,363,4,1,40,57,9xmhnv6im8h7c9e17oqvcx8gl,0,51.4,81.4,2023-03-04T09:26:12.536Z,2023-03-04T15:41:49Z,4070223751,152,,4070223749,56,Left,4070223753,265,,4070223771,233,399,4070223747,13,,4070223755,285,,,,,,,,yhkueqgsvvd5fzdffg9nky51,Roderick Miranda,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514913819,400,1,1,41,36,38ui5tfi8anjuh533emny2tz1,1,53.4,8.3,2023-03-04T09:26:51.094Z,2023-03-04T09:38:54Z,4070224039,152,,4070224045,141,4.1,4070224037,5,,4070224043,140,58.8,4070224047,212,6.3,4070224041,56,Right,4070224315,189,,4070224049,213,5.8,9634dv110vlqnf02k4yif14np,J. Donachie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514913831,401,1,1,41,40,38ui5tfi8anjuh533emny2tz1,1,57.3,5.6,2023-03-04T09:26:55.846Z,2023-03-04T09:39:23Z,4070224099,213,2.7,4070224091,56,Back,4070224097,212,11.4,4070230675,189,,4070224093,140,47.5,4070224095,141,12.7,,,,,,,cr52lkk2tjwlz0gd34b0klyad,P. Retre,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514913835,402,1,1,41,44,38ui5tfi8anjuh533emny2tz1,1,41.2,14.9,2023-03-04T09:26:59.927Z,2023-03-04T09:38:41Z,4070224109,56,Back,4070224115,212,26.5,4070224113,141,36.4,4070230645,189,,4070224117,213,2.6,4070224111,140,20.2,,,,,,,9634dv110vlqnf02k4yif14np,J. Donachie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514913843,403,1,1,41,48,38ui5tfi8anjuh533emny2tz1,1,21.4,34.9,2023-03-04T09:27:03.414Z,2023-03-04T09:27:06Z,4070224145,141,12.5,4070224147,212,16.3,4070224141,56,Back,4070224149,213,5.1,4070224143,140,26.8,,,,,,,,,,jjqk412zl7b2lbfqfkva3utx,A. Redmayne,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514913855,404,2,1,41,52,38ui5tfi8anjuh533emny2tz1,1,26.1,6.2,2023-03-04T09:27:07.495Z,2023-03-04T15:42:05Z,4070224187,56,Center,4070224185,1,,4070224191,141,35.7,4070224189,140,58.3,4070224183,7,4rg5d1oo8rtclemhci81i6xg5,,,,,,,,,,9634dv110vlqnf02k4yif14np,J. Donachie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514913859,364,55,1,41,52,9xmhnv6im8h7c9e17oqvcx8gl,1,43.9,52.4,2023-03-04T09:27:07.496Z,2023-03-04T15:42:10Z,,,,,,,,,,,,,,,,,,,,,,,,,46acb400oivj94jwu3i3lrxsl,D. Da Silva,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514913903,365,1,1,42,20,9xmhnv6im8h7c9e17oqvcx8gl,1,27.4,72.5,2023-03-04T09:27:35.258Z,2023-03-04T09:28:38Z,4070224359,56,Back,4070224365,212,22.8,4070224357,241,,4070224929,189,,4070224363,141,39.1,4070224367,213,4.8,4070224355,5,,4070224361,140,28.7,yhkueqgsvvd5fzdffg9nky51,Roderick Miranda,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514913909,366,1,1,42,21,9xmhnv6im8h7c9e17oqvcx8gl,1,28.4,36.8,2023-03-04T09:27:36.857Z,2023-03-04T09:27:39Z,4070224387,212,16.8,4070224385,141,55.7,4070224389,213,0.9,4070224383,140,38.7,4070224381,56,Back,,,,,,,,,,46acb400oivj94jwu3i3lrxsl,D. Da Silva,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514913913,367,1,1,42,24,9xmhnv6im8h7c9e17oqvcx8gl,1,42.5,64.1,2023-03-04T09:27:39.337Z,2023-03-04T09:27:42Z,4070224403,140,43.6,4070224405,141,88.4,4070224401,56,Back,4070224409,213,1.5,4070224407,212,16.6,,,,,,,,,,ez47kkcz2wgypddldq97yz2dx,C. Chapman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514913917,368,1,1,42,27,9xmhnv6im8h7c9e17oqvcx8gl,1,43.6,88.4,2023-03-04T09:27:42.729Z,2023-03-04T09:27:45Z,4070224421,56,Back,4070224429,213,4.0,4070224423,140,34.4,4070224425,141,71.3,4070224427,212,15.1,,,,,,,,,,2wnqoxtt8xlglpndyjb5rb622,Cadete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514913925,369,1,1,42,30,9xmhnv6im8h7c9e17oqvcx8gl,1,34.4,71.3,2023-03-04T09:27:45.385Z,2023-03-04T09:27:49Z,4070224447,56,Back,4070224455,213,4.9,4070224453,212,22.0,4070224449,140,39.1,4070224451,141,39.7,,,,,,,,,,yhkueqgsvvd5fzdffg9nky51,Roderick Miranda,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514913933,370,1,1,42,34,9xmhnv6im8h7c9e17oqvcx8gl,1,42.8,30.2,2023-03-04T09:27:49.593Z,2023-03-04T09:27:51Z,4070224495,213,0.2,4070224493,212,29.2,4070224489,140,70.0,4070224491,141,39.2,4070224487,56,Center,,,,,,,,,,46acb400oivj94jwu3i3lrxsl,D. Da Silva,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
