id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,keyPass,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/9/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/11/value,qualifier/12/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/14/value,qualifier/16/value
2517768729,579,1,2,86,27,cuj4qahgk4idsme4dg8clk6gw,1,69.7,23.3,2023-03-10T12:47:41.893Z,2023-03-10T12:47:43Z,4085341209,213,5.8,4085341203,140,84.7,4085341201,56,Right,4085341207,212,17.9,4085341205,141,10.9,,,,,,,,,,5ik9yg42hblwa27q4p29awyj9,A. McEneff,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2517768749,580,1,2,86,30,cuj4qahgk4idsme4dg8clk6gw,0,89.5,4.8,2023-03-10T12:47:44.669Z,2023-03-12T08:39:23Z,4085341295,140,100.0,4091872089,224,,4085341297,141,36.1,4085341301,213,1.1,4085341293,56,Center,4091872091,20,,4085341289,2,,4085341291,155,,5pjrdhytzrteyqxxcvxxhjqax,J. Koutroumbis,4085341299,212,24.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2517768761,581,5,2,86,30,cuj4qahgk4idsme4dg8clk6gw,0,101.1,44.5,2023-03-10T12:47:44.728Z,2023-03-10T13:03:51Z,4085341355,56,Center,4085341379,233,860,4085341357,346,,,,,,,,,,,,,,,,,5pjrdhytzrteyqxxcvxxhjqax,J. Koutroumbis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2517768733,860,5,2,86,30,6h553bwfqkoxayuv80uikkn42,1,-1.1,55.5,2023-03-10T12:47:44.728Z,2023-03-10T12:47:55Z,4085341375,233,581,4085341229,56,Back,4085341231,346,,,,,,,,,,,,,,,,,3n3jrt6gx6o1z1q2nq0qmaxhw,A. Bonetig,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2517768779,861,1,2,86,56,6h553bwfqkoxayuv80uikkn42,1,4.8,55.7,2023-03-10T12:48:10.922Z,2023-03-10T12:48:16Z,4085341467,141,87.5,4085341477,74,,4085341465,140,55.4,4085341463,56,Left,4085341473,1,,4085341469,212,57.4,4085341471,213,0.4,4085341461,124,,98blyfvs09u1j6m7ltbqai9xx,L. Thomas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2517768781,862,44,2,87,0,6h553bwfqkoxayuv80uikkn42,1,58.2,86,2023-03-10T12:48:14.565Z,2023-03-10T12:48:16Z,4085341479,56,Left,4085341481,286,,4085341483,233,582,,,,,,,,,,,,,,,,evh60twv2ab6si0q78fqi9coa,K. Yengi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2517768777,582,44,2,87,0,cuj4qahgk4idsme4dg8clk6gw,0,41.8,14,2023-03-10T12:48:14.566Z,2023-03-10T12:48:17Z,4085341487,233,862,4085341447,285,,4085341445,56,Back,,,,,,,,,,,,,,,,5pjrdhytzrteyqxxcvxxhjqax,J. Koutroumbis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2517768785,863,1,2,87,0,6h553bwfqkoxayuv80uikkn42,0,55.7,87.8,2023-03-10T12:48:14.567Z,2023-03-12T08:36:30Z,4085341499,56,Left,4085341503,141,85.8,4085341501,140,67.4,4085341507,213,6.2,4085341497,168,,4085341505,212,12.4,4085341495,3,,,,,evh60twv2ab6si0q78fqi9coa,K. Yengi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2517768787,583,1,2,87,2,cuj4qahgk4idsme4dg8clk6gw,1,36.9,25,2023-03-10T12:48:16.869Z,2023-03-10T12:48:18Z,4085341509,3,,4085341517,212,11.4,4085341515,141,11.6,4085341513,140,43.4,4085341519,213,5.4,4085341511,56,Back,,,,,,,68mqljqiwgzgextvvyncb3avp,M. Beevers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2517768789,584,44,2,87,4,cuj4qahgk4idsme4dg8clk6gw,1,39.4,11.4,2023-03-10T12:48:18.583Z,2023-03-10T12:48:20Z,4085341547,233,864,4085341523,56,Back,4085341525,285,,,,,,,,,,,,,,,,,5pjrdhytzrteyqxxcvxxhjqax,J. Koutroumbis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2517768793,864,44,2,87,4,6h553bwfqkoxayuv80uikkn42,0,60.6,88.6,2023-03-10T12:48:18.584Z,2023-03-10T12:48:20Z,4085341545,286,,4085341551,233,584,4085341543,56,Left,,,,,,,,,,,,,,,,evh60twv2ab6si0q78fqi9coa,K. Yengi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2517768791,585,1,2,87,4,cuj4qahgk4idsme4dg8clk6gw,1,43.4,11.6,2023-03-10T12:48:18.759Z,2023-03-10T12:48:20Z,4085341537,212,4.9,4085341527,3,,4085341535,141,7.3,4085341533,140,47.1,4085341539,213,5.6,4085341531,56,Back,4085341529,168,,,,,5pjrdhytzrteyqxxcvxxhjqax,J. Koutroumbis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2517768795,586,49,2,87,5,cuj4qahgk4idsme4dg8clk6gw,1,47.1,7.3,2023-03-10T12:48:19.863Z,2023-03-10T12:48:20Z,,,,,,,,,,,,,,,,,,,,,,,,,869lv47g5aohwwzeyzx9xmt7u,Z. Duncan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2517768797,587,3,2,87,6,cuj4qahgk4idsme4dg8clk6gw,0,50.2,6.1,2023-03-10T12:48:21.333Z,2023-03-12T08:40:10Z,4085341559,56,Right,4091872595,465,,4085341563,211,,4085341561,286,,,,,,,,,,,,,,869lv47g5aohwwzeyzx9xmt7u,Z. Duncan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2517768799,588,45,2,87,8,cuj4qahgk4idsme4dg8clk6gw,0,51.8,7,2023-03-10T12:48:22.582Z,2023-03-10T12:48:29Z,4085341567,285,,4085341565,56,Right,4085341661,233,866,,,,,,,,,,,,,,,,869lv47g5aohwwzeyzx9xmt7u,Z. Duncan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2517768811,866,3,2,87,8,6h553bwfqkoxayuv80uikkn42,1,48.2,93,2023-03-10T12:48:22.582Z,2023-03-12T08:40:13Z,4091872613,465,,4085341615,286,,4085341613,56,Back,4085341651,233,588,,,,,,,,,,,,,4rv3p2e0scrkce2l3budvzqol,A. Traoré,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2517768803,865,49,2,87,8,6h553bwfqkoxayuv80uikkn42,1,45.7,95.1,2023-03-10T12:48:23.096Z,2023-03-10T12:48:23Z,,,,,,,,,,,,,,,,,,,,,,,,,4rv3p2e0scrkce2l3budvzqol,A. Traoré,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2517768813,867,4,2,87,14,6h553bwfqkoxayuv80uikkn42,1,65.4,87,2023-03-10T12:48:28.647Z,2023-03-12T08:40:24Z,4085341621,152,,4085341617,13,,4085341633,233,589,4085341623,265,,4085341619,56,Left,4085341625,286,,,,,,,,4rv3p2e0scrkce2l3budvzqol,A. Traoré,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2517768807,589,4,2,87,14,cuj4qahgk4idsme4dg8clk6gw,0,34.6,13,2023-03-10T12:48:28.648Z,2023-03-12T08:40:26Z,4085341607,265,,4085341643,233,867,4085341605,152,,4085341603,56,Back,4085341609,285,,4085341601,13,,,,,,,,61rdelnm1qf1rh24z6omazu1h,D. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2517768849,868,1,2,87,44,6h553bwfqkoxayuv80uikkn42,0,69.1,89.9,2023-03-10T12:48:59.351Z,2023-03-12T08:40:36Z,4085341823,152,,4085341833,213,5.3,4091872963,72,,4085341835,1,,4085341827,140,89.2,4085341819,5,,4085341825,56,Center,4091872961,224,,6fx6x1x0v02v094w754htlfx1,O. Bozanic,4085341829,141,42.8,4085341831,212,4085341821,155,,,4085341817,2,,,38.4,,,,,,,,,,,,,,,,,
2517768843,590,44,2,87,45,cuj4qahgk4idsme4dg8clk6gw,1,9.2,60.4,2023-03-10T12:49:00.117Z,2023-03-10T12:49:02Z,4085341795,285,,4085341845,233,869,4085341793,56,Back,,,,,,,,,,,,,,,,8gzsegmgy3fjcluzdci515j2t,J. Clisby,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2517768851,869,44,2,87,45,6h553bwfqkoxayuv80uikkn42,0,90.8,39.6,2023-03-10T12:49:00.118Z,2023-03-10T12:49:15Z,4085341843,286,,4085341841,56,Center,4085341853,233,590,,,,,,,,,,,,,,,,3ivpa9dqlbrg7dc71nsmaw1d5,T. Beadling,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2517768845,591,12,2,87,45,cuj4qahgk4idsme4dg8clk6gw,1,9.4,60.9,2023-03-10T12:49:00.373Z,2023-03-10T12:49:01Z,4085341839,167,,4085341809,213,2.5,4085341801,56,Back,4085341807,212,13.3,4085341805,141,72.0,4085341811,15,,4085341803,140,0.0,,,,8gzsegmgy3fjcluzdci515j2t,J. Clisby,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2517768847,592,6,2,87,46,cuj4qahgk4idsme4dg8clk6gw,0,3.9,66,2023-03-10T12:49:01.366Z,2023-03-12T08:41:50Z,4085341889,233,870,4085341815,73,,4085341813,56,Back,,,,,,,,,,,,,,,,8gzsegmgy3fjcluzdci515j2t,J. Clisby,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2517768857,870,6,2,87,46,6h553bwfqkoxayuv80uikkn42,1,96.1,34,2023-03-10T12:49:01.366Z,2023-03-10T12:59:19Z,4085341883,233,592,4085341879,56,Center,4085341913,75,,,,,,,,,,,,,,,,,6fx6x1x0v02v094w754htlfx1,O. Bozanic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2517768869,871,1,2,88,15,6h553bwfqkoxayuv80uikkn42,0,99.5,0.5,2023-03-10T12:49:29.552Z,2023-03-12T08:42:00Z,4085341979,213,1.7,4085341969,223,,4085341971,56,Center,4085341977,212,36.7,4085341965,6,,4085341975,141,54.3,4085341967,155,,4085341973,140,96.5,6fx6x1x0v02v094w754htlfx1,O. Bozanic,4085341981,1,,4091873907,72,4085341963,2,,,,,,,,,,,,,,,,,,,,,,,,
2517768871,593,12,2,88,17,cuj4qahgk4idsme4dg8clk6gw,1,5.9,52.7,2023-03-10T12:49:32.069Z,2023-03-10T12:49:40Z,4085341997,15,,4085341989,212,20.1,4085341983,56,Back,4085341985,140,24.3,4085341991,213,0.3,4085341987,141,60.8,,,,,,,68mqljqiwgzgextvvyncb3avp,M. Beevers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2517768873,872,13,2,88,21,6h553bwfqkoxayuv80uikkn42,1,79.4,40.9,2023-03-10T12:49:36.447Z,2023-03-12T08:42:28Z,4085342097,102,40.2,4085342029,18,,4085342099,103,13.9,4085342103,458,,4085342063,25,,4091874159,75,,4085342101,215,,4085342031,56,Center,dreyp9vpkgl8t38erpkrfwsbu,C. Nieuwenhof,4085342107,231,48.7,4085342105,230,4085342065,20,,,,,,,97.1,,,,,,,,,,,,,,,,,
2517768875,594,5,2,88,23,cuj4qahgk4idsme4dg8clk6gw,1,-0.7,59.6,2023-03-10T12:49:38.215Z,2023-03-10T12:49:39Z,4085342039,56,Back,4085342047,233,873,4085342041,346,,,,,,,,,,,,,,,,,1vr7xk50jy6ytnogke8h6ciga,C. Cook,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2517768877,873,5,2,88,23,6h553bwfqkoxayuv80uikkn42,0,100.7,40.4,2023-03-10T12:49:38.215Z,2023-03-10T13:03:51Z,4085342043,56,Center,4085342051,233,594,4085342045,346,,,,,,,,,,,,,,,,,dreyp9vpkgl8t38erpkrfwsbu,C. Nieuwenhof,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2517768887,595,1,2,88,33,cuj4qahgk4idsme4dg8clk6gw,1,3.6,57.6,2023-03-10T12:49:48.212Z,2023-03-10T12:49:49Z,4085342113,56,Back,4085342121,213,5.4,4085342117,141,39.2,4085342115,140,13.4,4085342125,237,,4085342119,212,16.2,4085342111,124,,,,,1vr7xk50jy6ytnogke8h6ciga,C. Cook,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2517768891,596,1,2,88,34,cuj4qahgk4idsme4dg8clk6gw,1,19.2,40,2023-03-10T12:49:49.429Z,2023-03-10T12:49:52Z,4085342145,212,28.6,4085342139,56,Back,4085342147,213,1.1,4085342141,140,31.8,4085342143,141,77.3,,,,,,,,,,adhfs6658xx5hpxur1496kv6d,D. Lachman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2517768901,597,1,2,88,37,cuj4qahgk4idsme4dg8clk6gw,1,35.6,75.4,2023-03-10T12:49:52.421Z,2023-03-10T12:49:58Z,4085342199,213,4.9,4085342191,56,Back,4085342197,212,22.9,4085342195,141,42.2,4085342193,140,39.0,,,,,,,,,,68mqljqiwgzgextvvyncb3avp,M. Beevers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2517768905,598,1,2,88,43,cuj4qahgk4idsme4dg8clk6gw,1,44.9,34.2,2023-03-10T12:49:58.181Z,2023-03-10T12:50:00Z,4085342215,56,Back,4085342217,140,40.0,4085342221,212,15.8,4085342223,213,1.9,4085342219,141,56.1,,,,,,,,,,5ik9yg42hblwa27q4p29awyj9,A. McEneff,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2517768909,599,1,2,88,45,cuj4qahgk4idsme4dg8clk6gw,1,40,56.1,2023-03-10T12:50:00.469Z,2023-03-10T12:50:04Z,4085342243,141,73.9,4085342241,140,48.3,4085342247,213,0.9,4085342239,56,Back,4085342245,212,14.9,,,,,,,,,,adhfs6658xx5hpxur1496kv6d,D. Lachman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2517768917,600,1,2,88,49,cuj4qahgk4idsme4dg8clk6gw,1,52.9,73.6,2023-03-10T12:50:04.389Z,2023-03-10T12:50:10Z,4085342285,213,4.5,4085342277,56,Back,4085342279,140,46.9,4085342281,141,34.2,4085342283,212,27.5,,,,,,,,,,68mqljqiwgzgextvvyncb3avp,M. Beevers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2517768921,601,1,2,88,55,cuj4qahgk4idsme4dg8clk6gw,0,60.3,25.3,2023-03-10T12:50:10.487Z,2023-03-10T12:50:12Z,4085342301,56,Center,4085342309,213,0.7,4085342299,155,,4085342303,140,86.7,4085342311,1,,4085342305,141,63.1,4085342307,212,37.8,,,,5ik9yg42hblwa27q4p29awyj9,A. McEneff,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2517768923,874,1,2,88,59,6h553bwfqkoxayuv80uikkn42,1,13.3,36.2,2023-03-10T12:50:14.343Z,2023-03-10T12:50:15Z,4085342323,141,26.2,4085342317,3,,4085342321,140,24.1,4085342327,213,5.7,4085342325,212,13.2,4085342319,56,Back,,,,,,,2v9zl8rrcoi432p8iy1ngwlt6,J. Carluccio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2517768925,875,49,2,89,1,6h553bwfqkoxayuv80uikkn42,1,24.3,26,2023-03-10T12:50:15.574Z,2023-03-10T12:50:15Z,,,,,,,,,,,,,,,,,,,,,,,,,bb4iwletl36hvcn0rthlrm8a2,N. Milanovic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2517768927,876,3,2,89,1,6h553bwfqkoxayuv80uikkn42,0,24.4,27.4,2023-03-10T12:50:16.007Z,2023-03-12T08:43:09Z,4085342347,233,602,4085342331,56,Back,4085342333,285,,4091874623,465,,,,,,,,,,,,,,bb4iwletl36hvcn0rthlrm8a2,N. Milanovic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2517768929,602,7,2,89,1,cuj4qahgk4idsme4dg8clk6gw,0,75.6,72.6,2023-03-10T12:50:16.008Z,2023-03-12T08:43:11Z,4091874639,385,,4085342339,56,Center,4085342343,233,876,4085342341,286,,,,,,,,,,,,,,4wk0sw7u4c17v2owhx5bhmusq,K. Jelacic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2517768931,877,1,2,89,2,6h553bwfqkoxayuv80uikkn42,1,28.5,24.8,2023-03-10T12:50:17.383Z,2023-03-10T12:50:21Z,4085342357,140,20.3,4085342363,213,3.7,4085342361,212,10.2,4085342355,56,Back,4085342359,141,16.7,,,,,,,,,,bb4iwletl36hvcn0rthlrm8a2,N. Milanovic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2517768935,878,1,2,89,6,6h553bwfqkoxayuv80uikkn42,0,24.5,13,2023-03-10T12:50:21.079Z,2023-03-10T12:50:21Z,4085342379,141,13.0,4085342381,212,10.0,4085342373,155,,4085342383,213,0,4085342377,140,34.0,4085342375,56,Back,,,,,,,2v9zl8rrcoi432p8iy1ngwlt6,J. Carluccio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2517768939,603,8,2,89,7,cuj4qahgk4idsme4dg8clk6gw,1,68.1,86.8,2023-03-10T12:50:21.933Z,2023-03-12T08:43:31Z,4085342397,15,,4085342391,56,Left,4091874821,385,,,,,,,,,,,,,,,,,8gzsegmgy3fjcluzdci515j2t,J. Clisby,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2517768945,604,5,2,89,8,cuj4qahgk4idsme4dg8clk6gw,0,41.6,101.2,2023-03-10T12:50:22.951Z,2023-03-10T13:03:51Z,4085342443,233,879,4085342415,56,Back,4085342417,347,,,,,,,,,,,,,,,,,8gzsegmgy3fjcluzdci515j2t,J. Clisby,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2517768951,879,5,2,89,8,6h553bwfqkoxayuv80uikkn42,1,58.4,-1.2,2023-03-10T12:50:22.951Z,2023-03-10T12:50:32Z,4085342439,233,604,4085342435,56,Right,4085342437,347,,,,,,,,,,,,,,,,,2v9zl8rrcoi432p8iy1ngwlt6,J. Carluccio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2517768953,880,1,2,89,17,6h553bwfqkoxayuv80uikkn42,1,51,0,2023-03-10T12:50:32.007Z,2023-03-10T12:50:35Z,4085342459,141,16.1,4085342463,213,2.2,4085342453,107,,4085342455,56,Back,4085342461,212,13.9,4085342457,140,43.5,4085342471,189,,,,,2v9zl8rrcoi432p8iy1ngwlt6,J. Carluccio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2517768955,881,1,2,89,20,6h553bwfqkoxayuv80uikkn42,1,44.1,17.8,2023-03-10T12:50:35.110Z,2023-03-10T12:50:36Z,4085342475,140,41.2,4085342477,141,64.4,4085342481,213,1.7,4085342473,56,Back,4085342479,212,31.8,,,,,,,,,,3ivpa9dqlbrg7dc71nsmaw1d5,T. Beadling,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2517768961,882,1,2,89,22,6h553bwfqkoxayuv80uikkn42,1,41.1,66.6,2023-03-10T12:50:36.599Z,2023-03-10T12:50:40Z,4085342509,212,26.3,4085342503,56,Left,4085342505,140,56.8,4085342511,213,0.9,4085342507,141,96.8,,,,,,,,,,3n3jrt6gx6o1z1q2nq0qmaxhw,A. Bonetig,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2517768965,883,1,2,89,25,6h553bwfqkoxayuv80uikkn42,1,58.2,96.5,2023-03-10T12:50:40.038Z,2023-03-10T12:50:44Z,4085342519,56,Back,4085342525,212,19.2,4085342527,213,3.6,4085342521,140,41.6,4085342523,141,84.5,,,,,,,,,,4rv3p2e0scrkce2l3budvzqol,A. Traoré,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2517768969,884,1,2,89,29,6h553bwfqkoxayuv80uikkn42,1,43.9,76.7,2023-03-10T12:50:44.039Z,2023-03-10T12:50:46Z,4085342539,141,43.9,4085342541,212,23.3,4085342537,140,37.5,4085342535,56,Back,4085342543,213,4.4,,,,,,,,,,3n3jrt6gx6o1z1q2nq0qmaxhw,A. Bonetig,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2517768975,885,1,2,89,32,6h553bwfqkoxayuv80uikkn42,1,37,42.8,2023-03-10T12:50:46.615Z,2023-03-10T12:50:49Z,4085342561,212,15.5,4085342555,56,Back,4085342557,140,46.7,4085342563,213,5.4,4085342559,141,25.6,,,,,,,,,,3ivpa9dqlbrg7dc71nsmaw1d5,T. Beadling,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2517768979,886,1,2,89,35,6h553bwfqkoxayuv80uikkn42,1,49.1,25,2023-03-10T12:50:49.750Z,2023-03-10T12:50:53Z,4085342571,56,Back,4085342579,213,1.7,4085342573,140,46.7,4085342575,141,64.7,4085342577,212,27.1,,,,,,,,,,6fx6x1x0v02v094w754htlfx1,O. Bozanic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2517768983,887,1,2,89,39,6h553bwfqkoxayuv80uikkn42,1,46.7,66.6,2023-03-10T12:50:53.814Z,2023-03-10T12:50:56Z,4085342601,141,97.7,4085342597,56,Left,4085342603,212,27.4,4085342599,140,63.3,4085342605,213,0.9,,,,,,,,,,3n3jrt6gx6o1z1q2nq0qmaxhw,A. Bonetig,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2517768987,888,1,2,89,41,6h553bwfqkoxayuv80uikkn42,1,63.3,97.7,2023-03-10T12:50:56.262Z,2023-03-10T12:50:59Z,4085342629,213,3.8,4085342621,56,Left,4085342623,140,53.8,4085342627,212,12.6,4085342625,141,86.4,,,,,,,,,,4rv3p2e0scrkce2l3budvzqol,A. Traoré,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2517768993,889,1,2,89,45,6h553bwfqkoxayuv80uikkn42,1,48.9,80.7,2023-03-10T12:50:59.574Z,2023-03-10T12:51:02Z,4085342651,212,26.2,4085342647,140,40.2,4085342645,56,Back,4085342649,141,44.6,4085342653,213,4.4,,,,,,,,,,3n3jrt6gx6o1z1q2nq0qmaxhw,A. Bonetig,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2517768999,890,1,2,89,47,6h553bwfqkoxayuv80uikkn42,1,38,47.8,2023-03-10T12:51:02.214Z,2023-03-10T12:51:05Z,4085342675,140,37.7,4085342677,141,79.4,4085342673,56,Back,4085342681,213,1.6,4085342679,212,21.5,,,,,,,,,,3ivpa9dqlbrg7dc71nsmaw1d5,T. Beadling,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2517769003,891,1,2,89,50,6h553bwfqkoxayuv80uikkn42,0,37.8,81,2023-03-10T12:51:05.496Z,2023-03-10T12:51:07Z,4085342693,140,64.2,4085342699,213,0.1,4085342691,56,Left,4085342697,212,28.0,4085342689,155,,4085342695,141,86.9,,,,,,,3n3jrt6gx6o1z1q2nq0qmaxhw,A. Bonetig,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2517769007,605,1,2,89,53,cuj4qahgk4idsme4dg8clk6gw,1,34.5,13.2,2023-03-10T12:51:07.524Z,2023-03-10T12:51:09Z,4085342711,56,Back,4085342719,213,6.2,4085342713,140,42.8,4085342715,141,12.3,4085342709,3,,4085342717,212,8.7,,,,,,,5pjrdhytzrteyqxxcvxxhjqax,J. Koutroumbis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2517769009,606,49,2,89,54,cuj4qahgk4idsme4dg8clk6gw,1,42.8,12.3,2023-03-10T12:51:08.884Z,2023-03-10T12:51:09Z,,,,,,,,,,,,,,,,,,,,,,,,,869lv47g5aohwwzeyzx9xmt7u,Z. Duncan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2517769013,607,1,2,89,54,cuj4qahgk4idsme4dg8clk6gw,1,41.8,9.2,2023-03-10T12:51:09.252Z,2023-03-10T12:51:13Z,4085342729,56,Back,4085342731,140,21.6,4085342733,141,5.5,4085342735,212,21.4,4085342737,213,3.3,,,,,,,,,,869lv47g5aohwwzeyzx9xmt7u,Z. Duncan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2517769015,608,1,2,89,58,cuj4qahgk4idsme4dg8clk6gw,1,22.1,6.1,2023-03-10T12:51:12.964Z,2023-03-10T12:51:16Z,4085342753,213,2.5,4085342749,141,26.2,4085342745,56,Back,4085342747,140,6.0,4085342751,212,21.7,,,,,,,,,,5pjrdhytzrteyqxxcvxxhjqax,J. Koutroumbis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2517769041,894,70,2,90,0,6h553bwfqkoxayuv80uikkn42,1,0,0,2023-03-10T12:51:15.050Z,2023-03-10T12:53:59Z,4085342879,277,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2517769023,609,1,2,90,1,cuj4qahgk4idsme4dg8clk6gw,0,6.3,24.4,2023-03-10T12:51:15.894Z,2023-03-10T12:51:20Z,4085342791,213,0.2,4085342789,212,48.7,4085342781,157,,4085342787,141,41.6,4085342793,1,,4085342785,140,51.3,4085342783,56,Center,,,,1vr7xk50jy6ytnogke8h6ciga,C. Cook,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2517769025,892,44,2,90,4,6h553bwfqkoxayuv80uikkn42,1,44.7,59.5,2023-03-10T12:51:18.678Z,2023-03-10T12:51:19Z,4085342799,285,,4085342805,233,610,4085342797,56,Back,,,,,,,,,,,,,,,,3ivpa9dqlbrg7dc71nsmaw1d5,T. Beadling,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2517769027,610,44,2,90,4,cuj4qahgk4idsme4dg8clk6gw,0,55.3,40.5,2023-03-10T12:51:18.679Z,2023-03-10T12:51:20Z,4085342801,56,Center,4085342803,286,,4085342825,233,892,,,,,,,,,,,,,,,,61rdelnm1qf1rh24z6omazu1h,D. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2517769029,893,1,2,90,4,6h553bwfqkoxayuv80uikkn42,0,43.7,60.9,2023-03-10T12:51:19.062Z,2023-03-10T12:51:21Z,4085342819,212,17.2,4085342811,3,,4085342813,56,Center,4085342821,213,6.0,4085342817,141,53.6,4085342815,140,59.4,,,,,,,3ivpa9dqlbrg7dc71nsmaw1d5,T. Beadling,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2517769037,611,1,2,90,7,cuj4qahgk4idsme4dg8clk6gw,1,41.8,42.1,2023-03-10T12:51:21.723Z,2023-03-10T12:53:08Z,4085342857,212,9.2,4085342855,141,50.1,4085343593,189,,4085342853,140,34.7,4085342859,213,2.5,4085342851,56,Back,,,,,,,5ik9yg42hblwa27q4p29awyj9,A. McEneff,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
