id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,keyPass,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/8/value,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/9/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,assist,qualifier/17/id,qualifier/17/qualifierId,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/17/value
2503662227,772,27,2,80,55,chu9blh367xs3yumct5tqto2q,1,0,0,2023-02-04T13:14:50.156Z,2023-02-04T13:16:13Z,4010913053,233,650,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503661845,770,18,2,81,50,chu9blh367xs3yumct5tqto2q,1,0,0,2023-02-04T13:15:45.116Z,2023-02-04T19:50:16Z,4010911019,42,,4010911141,55,771,4010911021,44,Forward,4010911023,59,11,,,,,,,,,,,,,7zbq77fks307ubp7bxvghxdqt,J. Sotirio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503661861,771,19,2,81,50,chu9blh367xs3yumct5tqto2q,1,0,0,2023-02-04T13:15:45.117Z,2023-02-04T19:50:16Z,4010911101,44,Midfielder,4010911095,59,26,4010911103,55,770,4010911089,42,,4010911099,293,1,4010911093,145,11,4010911097,292,7,,,,6f2f519kxin4bqo4gco4lby1g,A. Goodwin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503663303,786,40,2,81,52,chu9blh367xs3yumct5tqto2q,1,0,0,2023-02-04T13:15:46.453Z,2023-02-04T13:33:52Z,4010918347,131,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 0, 0",4010918339,30,"30x4bcy7zsqgreti63wpds0yd, dmk1iij050mf8g3sdc3cvhazt, 4qdcbp2hdy7ap97sas98x3g0l, 28jkor1s3dlv2000adlztmyqy, ccof41jyzj4bnh14u8goyjutx, bpm5mr9bgqdsnc5cesnf2ga1h, 1u9k9c9uuoj9ktx8ctacv2ajt, 6lu5jfgq3rxunqnbbxpu8ztyi, 62ln44wo6iw2dweq0aqq04ded, 9lh56gt4nxb29rm416rb6lv1m, 6f2f519kxin4bqo4gco4lby1g, 8q4a3xz1plwm6f06jawwvo5ih, 4epapct9t0a0skf8522jyerjd",4010918341,44,"1, 2, 2, 3, 2, 2, 3, 3, 4, 3, 3, 5, 5",4010918345,130,7,4010918343,59,"1, 2, 24, 19, 3, 5, 7, 17, 9, 32, 26, 8, 20",4010918349,194,bpm5mr9bgqdsnc5cesnf2ga1h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503662217,651,28,2,82,11,cuj4qahgk4idsme4dg8clk6gw,1,0,0,2023-02-04T13:16:05.565Z,2023-02-04T13:16:07Z,4010913089,233,773,4010912945,55,650,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503662237,773,28,2,82,11,chu9blh367xs3yumct5tqto2q,1,0,0,2023-02-04T13:16:05.565Z,2023-02-04T13:16:07Z,4010913113,233,651,4010913015,55,772,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503675571,885,1,2,82,23,chu9blh367xs3yumct5tqto2q,1,39.1,100,2023-02-04T13:16:17.450Z,2023-02-04T13:34:01Z,4010981121,141,88.9,4010981123,212,9.0,4010981319,107,,4010981119,140,37.8,4010981125,213,4.6,4010981407,189,,4010981117,56,Back,,,,4qdcbp2hdy7ap97sas98x3g0l,J. McGarry,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503662631,774,1,2,82,24,chu9blh367xs3yumct5tqto2q,0,41,81.4,2023-02-04T13:16:18.692Z,2023-02-04T13:34:04Z,4010981727,155,,4010915103,141,34.9,4010915109,1,,4010915107,213,5.6,4010915101,140,75.1,4010915099,56,Center,4010919081,189,,4010915105,212,47.8,bpm5mr9bgqdsnc5cesnf2ga1h,M. Jurman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503662725,652,12,2,82,29,cuj4qahgk4idsme4dg8clk6gw,1,21.9,75.5,2023-02-04T13:16:23.405Z,2023-02-04T13:16:31Z,4010915559,212,48.3,4010915553,56,Back,4010915555,140,31.0,4010915561,213,4.9,4010915557,141,5.8,,,,,,,,,,5c8v9xugyq3jm2kik1eeoptnu,J. Dowse,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503662651,775,1,2,82,32,chu9blh367xs3yumct5tqto2q,1,64,87.7,2023-02-04T13:16:27.218Z,2023-02-04T13:16:28Z,4010915189,212,5.8,4010915183,56,Left,4010915191,213,4.0,4010915187,141,81.4,4010915185,140,60.3,,,,,,,,,,4qdcbp2hdy7ap97sas98x3g0l,J. McGarry,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503662689,776,1,2,82,33,chu9blh367xs3yumct5tqto2q,1,60,81.2,2023-02-04T13:16:27.922Z,2023-02-04T13:16:30Z,4010915353,141,96.2,4010915355,212,11.0,4010915351,140,64.0,4010915357,213,1.2,4010915349,56,Left,,,,,,,,,,28jkor1s3dlv2000adlztmyqy,C. Timmins,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503662705,777,1,2,82,35,chu9blh367xs3yumct5tqto2q,0,65.4,96.6,2023-02-04T13:16:30.186Z,2023-02-04T13:16:30Z,4010915469,213,5.4,4010915459,56,Left,4010915465,141,93.3,4010915461,140,67.0,4010915467,212,2.8,,,,,,,,,,4qdcbp2hdy7ap97sas98x3g0l,J. McGarry,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503662737,653,61,2,82,37,cuj4qahgk4idsme4dg8clk6gw,1,25.1,11.3,2023-02-04T13:16:31.660Z,2023-02-04T13:16:32Z,4010915601,56,Back,,,,,,,,,,,,,,,,,,,,,,7vq2cctowa657lg0v740lhtjp,M. Amini,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503662795,654,49,2,82,39,cuj4qahgk4idsme4dg8clk6gw,1,29.6,13.3,2023-02-04T13:16:34.068Z,2023-02-04T13:20:32Z,,,,,,,,,,,,,,,,,,,,,,,,,869lv47g5aohwwzeyzx9xmt7u,Z. Duncan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503662811,655,1,2,82,40,cuj4qahgk4idsme4dg8clk6gw,0,29.6,13.3,2023-02-04T13:16:34.612Z,2023-02-04T13:20:31Z,4010915963,212,25.5,4010915959,140,53.3,4010915967,1,,4010915957,56,Right,4010915961,141,4.9,4010915955,157,,4010915965,213,6.1,,,,869lv47g5aohwwzeyzx9xmt7u,Z. Duncan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503662819,778,1,2,82,41,chu9blh367xs3yumct5tqto2q,1,43.9,80.2,2023-02-04T13:16:35.450Z,2023-02-04T13:16:36Z,4010916007,56,Left,4010916013,212,12.4,4010916005,3,,4010916011,141,88.4,4010916009,140,54.4,4010916015,213,0.5,,,,,,,bpm5mr9bgqdsnc5cesnf2ga1h,M. Jurman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503662825,779,49,2,82,42,chu9blh367xs3yumct5tqto2q,1,54.4,93.8,2023-02-04T13:16:36.819Z,2023-02-04T13:16:37Z,,,,,,,,,,,,,,,,,,,,,,,,,28jkor1s3dlv2000adlztmyqy,C. Timmins,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503662903,780,1,2,82,44,chu9blh367xs3yumct5tqto2q,1,47.9,87.8,2023-02-04T13:16:38.690Z,2023-02-04T13:16:42Z,4010916431,140,44.5,4010916429,56,Back,4010916433,141,50.6,4010916439,213,4.6,4010916435,212,25.5,,,,,,,,,,28jkor1s3dlv2000adlztmyqy,C. Timmins,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503663007,781,1,2,82,47,chu9blh367xs3yumct5tqto2q,1,46.4,42.4,2023-02-04T13:16:41.874Z,2023-02-04T13:16:46Z,4010916951,212,30.8,4010916937,56,Right,4010916943,140,66.1,4010916957,213,5.4,4010916947,141,8.8,,,,,,,,,,ccof41jyzj4bnh14u8goyjutx,J. Hoffman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503663063,782,1,2,82,52,chu9blh367xs3yumct5tqto2q,1,65.7,27.1,2023-02-04T13:16:46.834Z,2023-02-04T13:16:49Z,4010917217,213,1.6,4010917211,140,65.6,4010917215,212,5.1,4010917207,56,Center,4010917213,141,34.6,,,,,,,,,,1u9k9c9uuoj9ktx8ctacv2ajt,T. Buhagiar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503663069,783,50,2,82,55,chu9blh367xs3yumct5tqto2q,1,69.9,36.2,2023-02-04T13:16:49.508Z,2023-02-04T13:16:52Z,4010917247,286,,4010917451,233,656,4010917241,56,Center,,,,,,,,,,,,,,,,28jkor1s3dlv2000adlztmyqy,C. Timmins,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503663099,656,7,2,82,55,cuj4qahgk4idsme4dg8clk6gw,0,30.1,63.8,2023-02-04T13:16:49.509Z,2023-02-04T19:50:40Z,4010917395,285,,4013141625,385,,4010917437,233,783,4010917393,56,Back,,,,,,,,,,,,,4wk0sw7u4c17v2owhx5bhmusq,K. Jelacic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503663207,784,1,2,82,56,chu9blh367xs3yumct5tqto2q,1,68.6,31.3,2023-02-04T13:16:51.258Z,2023-02-04T13:16:56Z,4010917901,213,5.3,4010917897,141,15.2,4010917893,140,75.8,4010917899,212,13.3,4010917889,56,Right,,,,,,,,,,28jkor1s3dlv2000adlztmyqy,C. Timmins,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503663243,785,1,2,83,2,chu9blh367xs3yumct5tqto2q,0,77.2,26.1,2023-02-04T13:16:56.834Z,2023-02-04T13:16:58Z,4010918073,212,20.9,4010918069,140,90.8,4010918067,56,Center,4010918075,213,0.8,4010918071,141,48.5,,,,,,,,,,9lh56gt4nxb29rm416rb6lv1m,A. Thurgate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503663257,657,52,2,83,4,cuj4qahgk4idsme4dg8clk6gw,1,11,51.8,2023-02-04T13:16:58.862Z,2023-02-04T19:50:51Z,4013142107,376,,,,,,,,,,,,,,,,,,,,,,,1vr7xk50jy6ytnogke8h6ciga,C. Cook,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503663585,658,1,2,83,18,cuj4qahgk4idsme4dg8clk6gw,0,12.9,54.8,2023-02-04T13:17:13.196Z,2023-02-04T19:50:48Z,4010919839,212,46.3,4010919845,1,,4010919829,56,Center,4010919835,141,65.9,4010919831,140,56.4,4010919825,199,,4010919843,213,0.2,,,,1vr7xk50jy6ytnogke8h6ciga,C. Cook,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503663615,787,1,2,83,24,chu9blh367xs3yumct5tqto2q,0,43.1,32.8,2023-02-04T13:17:18.833Z,2023-02-04T13:17:20Z,4010919963,56,Back,4010919973,213,5.4,4010919969,212,11.0,4010919967,141,20.4,4010919965,140,49.9,4010919961,3,,,,,,,,28jkor1s3dlv2000adlztmyqy,C. Timmins,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503663717,659,1,2,83,28,cuj4qahgk4idsme4dg8clk6gw,1,47.4,88.2,2023-02-04T13:17:22.524Z,2023-02-04T13:17:25Z,4010920419,140,39.2,4010920425,213,3.4,4010920417,56,Back,4010920421,141,84.5,4010920423,212,9.0,,,,,,,,,,869lv47g5aohwwzeyzx9xmt7u,Z. Duncan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503663721,660,1,2,83,30,cuj4qahgk4idsme4dg8clk6gw,0,39.2,84.3,2023-02-04T13:17:25.071Z,2023-02-04T13:17:26Z,4010920449,56,Center,4010920457,213,5.9,4010920451,140,68.1,4010920453,141,66.9,4010920459,1,,4010920447,155,,4010920455,212,32.6,,,,5c8v9xugyq3jm2kik1eeoptnu,J. Dowse,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503663743,788,1,2,83,31,chu9blh367xs3yumct5tqto2q,0,30.1,28.3,2023-02-04T13:17:26.314Z,2023-02-04T13:17:27Z,4010920581,3,,4010920591,212,3.7,4010920587,140,33.4,4010920589,141,26.2,4010920593,213,5.9,4010920583,56,Back,,,,,,,ccof41jyzj4bnh14u8goyjutx,J. Hoffman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503663799,789,61,2,83,34,chu9blh367xs3yumct5tqto2q,0,39,28.2,2023-02-04T13:17:28.505Z,2023-02-04T13:18:11Z,4010920881,56,Back,,,,,,,,,,,,,,,,,,,,,,28jkor1s3dlv2000adlztmyqy,C. Timmins,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503663787,661,61,2,83,34,cuj4qahgk4idsme4dg8clk6gw,0,65,66.2,2023-02-04T13:17:28.877Z,2023-02-04T13:17:29Z,4010920793,56,Center,,,,,,,,,,,,,,,,,,,,,,4wk0sw7u4c17v2owhx5bhmusq,K. Jelacic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503664531,797,61,2,83,36,chu9blh367xs3yumct5tqto2q,1,44.8,28.6,2023-02-04T13:17:30.643Z,2023-02-04T13:18:16Z,4010924701,56,Back,,,,,,,,,,,,,,,,,,,,,,28jkor1s3dlv2000adlztmyqy,C. Timmins,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503663897,662,1,2,83,38,cuj4qahgk4idsme4dg8clk6gw,0,53,63.3,2023-02-04T13:17:32.894Z,2023-02-04T13:17:55Z,4010921375,157,,4010921385,213,0.3,4010921383,212,3.6,4010921379,140,56.3,4010921377,56,Center,4010921387,1,,4010921381,141,64.9,,,,7vq2cctowa657lg0v740lhtjp,M. Amini,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503663933,663,1,2,83,42,cuj4qahgk4idsme4dg8clk6gw,1,88,75.5,2023-02-04T13:17:36.557Z,2023-02-04T19:51:21Z,4013143203,72,,4010921581,56,Center,4010921585,141,42.1,4010921583,140,95.9,4010921579,155,,4010922229,154,,4010921589,213,5.1,4013142899,224,,cufgsqfkltgeb7ak2uan2dqdx,R. Williams,1,4010922227,210,4010921587,212,4010921577,2,,,,,,,13,,,,,,,,24.2,,,,,,,,,,,,,
2503663963,664,44,2,83,45,cuj4qahgk4idsme4dg8clk6gw,1,96.7,41.2,2023-02-04T13:17:40.029Z,2023-02-04T13:17:42Z,4010921739,233,790,4010921703,286,,4010921701,56,Center,,,,,,,,,,,,,,,,2tveu4wl8zdno0v950r0r34k5,A. Taggart,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503663935,790,44,2,83,45,chu9blh367xs3yumct5tqto2q,0,3.3,58.8,2023-02-04T13:17:40.030Z,2023-02-04T13:17:42Z,4010921777,233,664,4010921595,285,,4010921593,56,Back,,,,,,,,,,,,,,,,bpm5mr9bgqdsnc5cesnf2ga1h,M. Jurman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503663967,665,13,2,83,46,cuj4qahgk4idsme4dg8clk6gw,1,96.6,41.9,2023-02-04T13:17:40.525Z,2023-02-04T19:51:21Z,4010921955,15,,4010922281,154,,4010922291,230,100,4010921959,328,,4010922289,103,66.7,4010922279,29,,4010921717,60,,4010922283,55,663,2tveu4wl8zdno0v950r0r34k5,A. Taggart,,4010922293,231,4010921719,56,4010922277,74,,4010922287,102,48.1,4010921715,22,47.3,,,,,,,,Center,,,,,,,,,,,,,
2503663973,666,5,2,83,46,cuj4qahgk4idsme4dg8clk6gw,0,101.4,48.8,2023-02-04T13:17:40.842Z,2023-02-04T13:36:01Z,4010921791,56,Center,4010921793,346,,4010921907,233,791,,,,,,,,,,,,,,,,2tveu4wl8zdno0v950r0r34k5,A. Taggart,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503663945,791,5,2,83,46,chu9blh367xs3yumct5tqto2q,1,-1.4,51.2,2023-02-04T13:17:40.842Z,2023-02-04T13:17:43Z,4010921887,233,666,4010921639,346,,4010921633,56,Back,,,,,,,,,,,,,,,,bpm5mr9bgqdsnc5cesnf2ga1h,M. Jurman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503664207,792,1,2,84,0,chu9blh367xs3yumct5tqto2q,0,4.3,40.7,2023-02-04T13:17:54.593Z,2023-02-04T13:18:03Z,4010923085,141,15.6,4010923589,189,,4010923081,56,Right,4010923091,1,,4010923087,212,59.0,4010923089,213,6.0,4010923079,124,,4010923093,74,,30x4bcy7zsqgreti63wpds0yd,J. Duncan,,4010923083,140,,,,,,,,,,,58.1,,,,,,,,,,,,,,,,,,,,,
2503664235,667,12,2,84,4,cuj4qahgk4idsme4dg8clk6gw,1,37.4,83.1,2023-02-04T13:17:59.087Z,2023-02-04T13:18:00Z,4010923253,56,Back,4010923259,212,15.3,4010923257,141,100.0,4010923309,167,,4010923261,213,0.9,4010923255,140,46.0,,,,,,,869lv47g5aohwwzeyzx9xmt7u,Z. Duncan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503664241,668,5,2,84,5,cuj4qahgk4idsme4dg8clk6gw,0,46,101.5,2023-02-04T13:17:59.774Z,2023-02-04T13:18:02Z,4010923305,56,Back,4010923559,233,793,4010923307,347,,,,,,,,,,,,,,,,,869lv47g5aohwwzeyzx9xmt7u,Z. Duncan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503664279,793,5,2,84,5,chu9blh367xs3yumct5tqto2q,1,54,-1.5,2023-02-04T13:17:59.774Z,2023-02-04T13:36:01Z,4010923485,56,Right,4010923525,233,668,4010923487,347,,,,,,,,,,,,,,,,,30x4bcy7zsqgreti63wpds0yd,J. Duncan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503664361,794,1,2,84,10,chu9blh367xs3yumct5tqto2q,0,63.4,0,2023-02-04T13:18:04.481Z,2023-02-04T13:18:06Z,4010923889,141,12.0,4010923893,212,20.1,4010923883,56,Right,4010923881,107,,4010923885,140,80.7,4010923897,213,0.4,,,,,,,dmk1iij050mf8g3sdc3cvhazt,D. Ingham,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503664391,669,44,2,84,11,cuj4qahgk4idsme4dg8clk6gw,1,18.2,88.2,2023-02-04T13:18:05.760Z,2023-02-04T13:18:07Z,4010924041,233,795,4010924017,56,Back,4010924021,285,,,,,,,,,,,,,,,,,5c8v9xugyq3jm2kik1eeoptnu,J. Dowse,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503664375,795,44,2,84,11,chu9blh367xs3yumct5tqto2q,0,81.8,11.8,2023-02-04T13:18:05.761Z,2023-02-04T13:18:07Z,4010923967,286,,4010923965,56,Right,4010924055,233,669,,,,,,,,,,,,,,,,1u9k9c9uuoj9ktx8ctacv2ajt,T. Buhagiar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503664407,670,1,2,84,11,cuj4qahgk4idsme4dg8clk6gw,0,17.2,88.4,2023-02-04T13:18:05.796Z,2023-02-04T13:37:13Z,4010924081,212,9.2,4010924077,140,19.7,4010924079,141,100.0,4010924073,3,,4010924083,213,1.3,4010924075,56,Back,,,,,,,5c8v9xugyq3jm2kik1eeoptnu,J. Dowse,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503664411,671,5,2,84,12,cuj4qahgk4idsme4dg8clk6gw,0,20.7,101.7,2023-02-04T13:18:06.931Z,2023-02-04T13:36:01Z,4010924511,233,796,4010924097,347,,4010924095,56,Back,,,,,,,,,,,,,,,,5c8v9xugyq3jm2kik1eeoptnu,J. Dowse,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503664459,796,5,2,84,12,chu9blh367xs3yumct5tqto2q,1,79.3,-1.7,2023-02-04T13:18:06.931Z,2023-02-04T13:18:12Z,4010924353,56,Right,4010924467,233,671,4010924355,347,,,,,,,,,,,,,,,,,1u9k9c9uuoj9ktx8ctacv2ajt,T. Buhagiar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503664909,672,18,2,84,36,cuj4qahgk4idsme4dg8clk6gw,1,0,0,2023-02-04T13:18:30.532Z,2023-02-04T19:51:46Z,4010926891,44,Midfielder,4010926989,55,673,4010926889,41,,4010926893,59,8,,,,,,,,,,,,,7vq2cctowa657lg0v740lhtjp,M. Amini,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503664917,673,19,2,84,36,cuj4qahgk4idsme4dg8clk6gw,1,0,0,2023-02-04T13:18:30.533Z,2023-02-04T19:51:46Z,4010926927,41,,4010926933,145,7,4010931805,293,4,4010926939,44,Midfielder,4010926935,59,43,4010931803,292,7,4010926945,55,672,,,,d1vlidmmd1z2oc6h24i2v5fro,A. Zimarino,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503672009,713,40,2,84,39,cuj4qahgk4idsme4dg8clk6gw,1,0,0,2023-02-04T13:18:34.290Z,2023-02-04T13:25:54Z,4010963525,44,"1, 2, 2, 2, 2, 2, 3, 3, 4, 3, 3, 5, 5",4010963523,30,"1vr7xk50jy6ytnogke8h6ciga, 1smjjhc426d9s9ly2g41cqvl6, 5c8v9xugyq3jm2kik1eeoptnu, 68mqljqiwgzgextvvyncb3avp, adhfs6658xx5hpxur1496kv6d, 4hudkn0jcog2v9q8qv1vngij9, cufgsqfkltgeb7ak2uan2dqdx, 4wk0sw7u4c17v2owhx5bhmusq, 2tveu4wl8zdno0v950r0r34k5, 869lv47g5aohwwzeyzx9xmt7u, d1vlidmmd1z2oc6h24i2v5fro, dq73n90z7dgfp2bhh7y3d8161, bnpu23zlwzn5gtr4t8j8qtnh0",4010963529,130,11,4010963533,194,7vq2cctowa657lg0v740lhtjp,4010963531,131,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 0, 0",4010963527,59,"13, 28, 3, 5, 29, 15, 7, 16, 22, 19, 43, 30, 37",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503665115,798,1,2,84,49,chu9blh367xs3yumct5tqto2q,1,80,0,2023-02-04T13:18:44.009Z,2023-02-04T13:18:46Z,4010928113,107,,4010928125,141,10.4,4010928117,56,Right,4010928121,140,80.8,4010928133,213,1.5,4010928129,212,8.1,,,,,,,dmk1iij050mf8g3sdc3cvhazt,D. Ingham,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503665139,799,1,2,84,52,chu9blh367xs3yumct5tqto2q,1,79.1,4,2023-02-04T13:18:46.592Z,2023-02-04T13:18:48Z,4010928253,56,Right,4010928259,212,11.5,4010928257,141,7.4,4010928261,213,2.9,4010928255,140,68.4,,,,,,,,,,6lu5jfgq3rxunqnbbxpu8ztyi,K. Grozos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503665319,800,1,2,84,54,chu9blh367xs3yumct5tqto2q,1,66.4,9.7,2023-02-04T13:18:48.569Z,2023-02-04T13:18:57Z,4010929199,56,Center,4010929203,141,49.1,4010929201,140,62.5,4010929205,212,27.1,4010929207,213,1.7,,,,,,,,,,ccof41jyzj4bnh14u8goyjutx,J. Hoffman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503665423,801,1,2,85,2,chu9blh367xs3yumct5tqto2q,1,80.7,72.9,2023-02-04T13:18:57.080Z,2023-02-04T13:19:02Z,4010929717,140,85.7,4010929715,56,Left,4010929723,213,1.2,4010929721,212,15.0,4010929719,141,93.5,,,,,,,,,,bpm5mr9bgqdsnc5cesnf2ga1h,M. Jurman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503665437,802,1,2,85,7,chu9blh367xs3yumct5tqto2q,0,86.4,76.4,2023-02-04T13:19:02.192Z,2023-02-04T13:19:02Z,4010929773,213,3.9,4010929763,56,Center,4010929767,141,68.2,4010929765,140,81.3,4010929771,212,7.7,,,,,,,,,,4qdcbp2hdy7ap97sas98x3g0l,J. McGarry,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503665459,674,61,2,85,9,cuj4qahgk4idsme4dg8clk6gw,0,21,17.2,2023-02-04T13:19:03.510Z,2023-02-04T13:19:03Z,4010929875,56,Back,,,,,,,,,,,,,,,,,,,,,,4wk0sw7u4c17v2owhx5bhmusq,K. Jelacic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503665473,803,50,2,85,9,chu9blh367xs3yumct5tqto2q,1,83.2,79.8,2023-02-04T13:19:04.273Z,2023-02-04T13:19:07Z,4010929927,56,Left,4010930093,233,675,4010929929,286,,,,,,,,,,,,,,,,,4qdcbp2hdy7ap97sas98x3g0l,J. McGarry,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503665503,675,7,2,85,9,cuj4qahgk4idsme4dg8clk6gw,0,16.8,20.2,2023-02-04T13:19:04.274Z,2023-02-04T19:51:58Z,4013145291,385,,4010930085,233,803,4010930065,56,Back,4010930067,285,,,,,,,,,,,,,,1smjjhc426d9s9ly2g41cqvl6,T. Ostler,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503665573,804,1,2,85,12,chu9blh367xs3yumct5tqto2q,1,79.3,72.7,2023-02-04T13:19:06.488Z,2023-02-04T13:19:10Z,4010930421,140,77.5,4010930425,212,6.6,4010930427,213,4.4,4010930419,56,Center,4010930423,141,63.4,,,,,,,,,,62ln44wo6iw2dweq0aqq04ded,B. Mikeltadze,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503665657,805,1,2,85,14,chu9blh367xs3yumct5tqto2q,1,77.2,64.3,2023-02-04T13:19:08.736Z,2023-02-04T13:19:22Z,4010930867,56,Center,4010930871,141,67.2,4010930875,213,2.9,4010930873,212,8.3,4010930869,140,69.5,,,,,,,,,,6f2f519kxin4bqo4gco4lby1g,A. Goodwin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503665971,808,1,2,85,15,chu9blh367xs3yumct5tqto2q,1,72.8,60.2,2023-02-04T13:19:09.570Z,2023-02-04T19:52:19Z,4010932577,212,36.4,4010932571,56,Right,4010932581,213,5.3,4010932583,1,,4010932573,140,93.3,4010932567,155,,4010932575,141,17.1,4010933415,210,13,28jkor1s3dlv2000adlztmyqy,C. Timmins,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
