id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,keyPass,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/8/value,qualifier/10/value,qualifier/12/value,qualifier/11/value,assist,qualifier/15/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/19/id,qualifier/19/qualifierId,qualifier/19/value,qualifier/16/value
2508601287,691,1,2,71,42,6j4xzc2g1eeafo6v1f38d4x22,0,37.8,69.9,2023-02-17T10:14:34.055Z,2023-02-17T10:14:38Z,4036907189,155,,4036907191,56,Left,4036907193,140,100.0,4036907197,212,67.1,4036907199,213,0.2,4036907201,1,,4036907195,141,84.8,,,,b1hpmuxmbcegdii4cbq5l8kwl,J. Laws,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2508601345,631,5,2,71,47,7p460lrzt1kmp4rsofqa47eqy,1,-1.2,24.2,2023-02-17T10:14:38.702Z,2023-02-17T10:17:28Z,4036912281,233,692,4036907459,346,,4036907457,56,Back,,,,,,,,,,,,,,,,8alirbm4n482p155zi3174fyt,T. Imai,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2508601291,692,5,2,71,47,6j4xzc2g1eeafo6v1f38d4x22,0,101.2,75.8,2023-02-17T10:14:38.702Z,2023-02-17T10:17:19Z,4036907211,56,Center,4036912299,233,631,4036907213,346,,,,,,,,,,,,,,,,,b1hpmuxmbcegdii4cbq5l8kwl,J. Laws,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2508601351,632,1,2,71,52,7p460lrzt1kmp4rsofqa47eqy,1,1.8,41.2,2023-02-17T10:14:43.597Z,2023-02-17T10:17:25Z,4036907507,212,8.1,4036907509,213,5.5,4036907513,237,,4036907501,56,Back,4036907503,140,7.5,4036912431,189,,4036907497,124,,4036907505,141,33.2,do3hflya9zwcdzxiev0m2cclx,J. Young,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2508601367,633,1,2,71,58,7p460lrzt1kmp4rsofqa47eqy,1,12.3,30.1,2023-02-17T10:14:49.636Z,2023-02-17T10:17:29Z,4036907613,140,14.8,4036907611,56,Back,4036907619,213,1.4,4036907617,212,21.2,4036907615,141,61.1,,,,,,,,,,8alirbm4n482p155zi3174fyt,T. Imai,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2508601397,634,1,2,72,7,7p460lrzt1kmp4rsofqa47eqy,1,28.7,49.4,2023-02-17T10:14:59.220Z,2023-02-17T10:15:02Z,4036907775,141,59.0,4036907771,56,Back,4036907773,140,34.3,4036907777,212,8.8,4036907779,213,0.8,,,,,,,,,,d2xblktxmr8illac50p2gcmhh,L. Lacroix,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2508601409,635,1,2,72,10,7p460lrzt1kmp4rsofqa47eqy,1,35.9,64.5,2023-02-17T10:15:02.076Z,2023-02-17T10:15:04Z,4036907841,212,20.8,4036907835,56,Back,4036907843,213,1.3,4036907839,141,93.8,4036907837,140,41.6,,,,,,,,,,d9fmhxd6637ihfqc9qvsnmjth,T. Doumbia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2508601423,636,1,2,72,13,7p460lrzt1kmp4rsofqa47eqy,1,41.7,91.2,2023-02-17T10:15:04.666Z,2023-02-17T10:15:06Z,4036907913,213,4.5,4036907905,56,Back,4036907911,212,18.1,4036907907,140,37.4,4036907909,141,65.4,,,,,,,,,,dgffw31wnpl5u0304dpdet52h,C. O'Toole,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2508601429,637,1,2,72,15,7p460lrzt1kmp4rsofqa47eqy,1,38,65.7,2023-02-17T10:15:06.556Z,2023-02-17T10:15:08Z,4036907961,141,71.8,4036907959,140,48.4,4036907965,213,0.4,4036907963,212,11.7,4036907957,56,Back,,,,,,,,,,d2xblktxmr8illac50p2gcmhh,L. Lacroix,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2508601441,638,1,2,72,17,7p460lrzt1kmp4rsofqa47eqy,1,53.8,70.6,2023-02-17T10:15:08.380Z,2023-02-17T10:15:10Z,4036908015,140,70.4,4036908021,213,0.3,4036908013,56,Left,4036908019,212,18.4,4036908017,141,79.1,,,,,,,,,,d9fmhxd6637ihfqc9qvsnmjth,T. Doumbia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2508601471,639,1,2,72,19,7p460lrzt1kmp4rsofqa47eqy,1,70.5,79.4,2023-02-17T10:15:10.690Z,2023-02-17T10:15:16Z,4036908207,141,96.3,4036908209,212,32.7,4036908213,1,,4036908205,140,99.7,4036908211,213,0.4,4036908203,56,Left,,,,,,,68z86n999vjdyb7mlj8nnlp05,A. Diamanti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2508601487,640,1,2,72,24,7p460lrzt1kmp4rsofqa47eqy,1,95,97.7,2023-02-17T10:15:16.003Z,2023-02-17T10:15:18Z,4036908295,141,88.7,4036908291,56,Left,4036908293,140,77.0,4036908297,212,19.9,4036908299,213,3.5,,,,,,,,,,cqwfvlrzbld40ce3s1qmdniz9,C. Pain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2508601511,641,1,2,72,27,7p460lrzt1kmp4rsofqa47eqy,0,79.9,86.5,2023-02-17T10:15:18.340Z,2023-02-18T14:39:36Z,4036908437,1,,4036908433,212,43.7,4036908431,141,25.8,4036908425,155,,4036908427,56,Center,4039525041,224,,4039525043,72,,4036908429,140,93.7,68z86n999vjdyb7mlj8nnlp05,A. Diamanti,4036908435,213,4036908423,2,,,,,,,,,,,,,,,,,,,5.0,,,,,,,,,,,,,,
2508601539,693,12,2,72,31,6j4xzc2g1eeafo6v1f38d4x22,1,8.4,74.4,2023-02-17T10:15:22.597Z,2023-02-17T10:15:26Z,4036908579,213,1.4,4036908577,212,15.6,4036908573,140,11.2,4036908575,141,96.9,4036908571,56,Back,,,,,,,,,,avp78eu4gzmfcrpsnqglvwnah,S. Sutton,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2508601541,694,61,2,72,34,6j4xzc2g1eeafo6v1f38d4x22,0,10.6,99,2023-02-17T10:15:26.149Z,2023-02-17T10:15:26Z,4036908587,56,Back,,,,,,,,,,,,,,,,,,,,,,avp78eu4gzmfcrpsnqglvwnah,S. Sutton,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2508601597,642,5,2,72,35,7p460lrzt1kmp4rsofqa47eqy,1,87.8,-1.5,2023-02-17T10:15:26.436Z,2023-02-17T10:15:37Z,4036908889,347,,4036908901,233,695,4036908887,56,Right,,,,,,,,,,,,,,,,68z86n999vjdyb7mlj8nnlp05,A. Diamanti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2508601543,695,5,2,72,35,6j4xzc2g1eeafo6v1f38d4x22,0,12.2,101.5,2023-02-17T10:15:26.436Z,2023-02-17T10:17:28Z,4036908905,233,642,4036908595,56,Back,4036908597,347,,,,,,,,,,,,,,,,,avp78eu4gzmfcrpsnqglvwnah,S. Sutton,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2508601621,643,1,2,72,45,7p460lrzt1kmp4rsofqa47eqy,1,89.8,0,2023-02-17T10:15:36.777Z,2023-02-17T10:15:40Z,4036909015,140,80.0,4036909017,141,8.8,4036909019,212,12.6,4036909011,107,,4036909013,56,Right,4036909021,213,2.5,,,,,,,30eyww0b75hsid71kihac79pl,J. Tratt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2508601631,644,1,2,72,49,7p460lrzt1kmp4rsofqa47eqy,1,78,10.1,2023-02-17T10:15:40.308Z,2023-02-17T10:15:42Z,4036909067,213,3.0,4036909059,56,Right,4036909061,140,68.9,4036909065,212,9.7,4036909063,141,12.5,,,,,,,,,,bknqxl16j0tm4dggbwjmzb2t,N. Kilkenny,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2508601663,645,1,2,72,50,7p460lrzt1kmp4rsofqa47eqy,1,67.6,15.8,2023-02-17T10:15:42.237Z,2023-02-17T10:15:47Z,4036909253,141,36.3,4036909255,212,16.6,4036909251,140,59.1,4036909249,56,Center,4036909257,213,2.1,,,,,,,,,,8alirbm4n482p155zi3174fyt,T. Imai,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2508601679,646,1,2,72,56,7p460lrzt1kmp4rsofqa47eqy,1,55.6,33.6,2023-02-17T10:15:47.405Z,2023-02-17T10:15:50Z,4036909349,141,4.7,4036909347,140,59.0,4036909351,212,20.0,4036909345,56,Right,4036909353,213,4.9,,,,,,,,,,d2xblktxmr8illac50p2gcmhh,L. Lacroix,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2508601691,647,1,2,72,59,7p460lrzt1kmp4rsofqa47eqy,1,60.1,2.8,2023-02-17T10:15:50.463Z,2023-02-17T10:15:52Z,4036909399,141,7.7,4036909397,140,67.6,4036909401,212,8.6,4036909395,56,Right,4036909403,213,0.4,,,,,,,,,,bknqxl16j0tm4dggbwjmzb2t,N. Kilkenny,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2508601697,648,1,2,73,0,7p460lrzt1kmp4rsofqa47eqy,1,66.2,12,2023-02-17T10:15:51.939Z,2023-02-17T10:15:53Z,4036909445,213,2.0,4036909443,212,7.3,4036909441,141,21.8,4036909437,56,Center,4036909439,140,63.4,,,,,,,,,,30eyww0b75hsid71kihac79pl,J. Tratt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2508601717,649,1,2,73,1,7p460lrzt1kmp4rsofqa47eqy,1,63.6,21.5,2023-02-17T10:15:53.220Z,2023-02-17T10:15:57Z,4036909575,213,0.0,4036909569,140,68.7,4036909567,56,Center,4036909571,141,21.8,4036909573,212,5.4,,,,,,,,,,d9fmhxd6637ihfqc9qvsnmjth,T. Doumbia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2508601719,650,4,2,73,4,7p460lrzt1kmp4rsofqa47eqy,1,68.8,19,2023-02-17T10:15:56.130Z,2023-02-17T10:15:58Z,4036909591,286,,4036909623,233,696,4036909589,152,,4036909587,56,Right,4036909583,13,,4036909585,295,,,,,,,,68z86n999vjdyb7mlj8nnlp05,A. Diamanti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2508601723,696,4,2,73,4,6j4xzc2g1eeafo6v1f38d4x22,0,31.2,81,2023-02-17T10:15:56.131Z,2023-02-17T10:15:59Z,4036909605,295,,4036909603,13,,4036909611,285,,4036909635,233,650,4036909609,152,,4036909607,56,Back,,,,,,,b1hpmuxmbcegdii4cbq5l8kwl,J. Laws,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2508601783,652,1,2,73,14,7p460lrzt1kmp4rsofqa47eqy,1,66.4,21.1,2023-02-17T10:16:05.514Z,2023-02-17T10:18:02Z,4036910003,212,3.8,4036909999,140,69.1,4036909997,56,Right,4036910001,141,17.4,4036909993,5,,4036910005,213,5.6,4036909995,152,,,,,bknqxl16j0tm4dggbwjmzb2t,N. Kilkenny,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2508601791,653,1,2,73,18,7p460lrzt1kmp4rsofqa47eqy,1,71,24.6,2023-02-17T10:16:10.067Z,2023-02-17T10:16:11Z,4036910051,212,10.6,4036910045,56,Right,4036910053,213,5.8,4036910049,141,17.6,4036910047,140,80.0,,,,,,,,,,68z86n999vjdyb7mlj8nnlp05,A. Diamanti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2508601803,654,1,2,73,19,7p460lrzt1kmp4rsofqa47eqy,0,78,24.7,2023-02-17T10:16:10.572Z,2023-02-18T14:40:56Z,4036910115,213,0.9,4036910105,155,,4039528329,223,,4036910107,56,Center,4039528333,72,,4036910109,140,88.1,4036910113,212,17.5,4036910103,2,,30eyww0b75hsid71kihac79pl,J. Tratt,4036910111,141,,,,,,,,,,,,,,,,,,,,,45.1,,,,,,,,,,,,,,
2509105929,951,44,2,73,20,6j4xzc2g1eeafo6v1f38d4x22,1,10,56.8,2023-02-17T10:16:11.799Z,2023-02-18T15:12:55Z,4039534167,285,,4039534165,56,Back,4039759625,233,841,,,,,,,,,,,,,,,,3sqlv5wy64mmcnmr5bepafefp,T. Payne,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509105827,841,44,2,73,20,7p460lrzt1kmp4rsofqa47eqy,0,90,43.2,2023-02-17T10:16:11.800Z,2023-02-18T15:12:55Z,4039759699,233,951,4039533639,286,,4039533637,56,Center,,,,,,,,,,,,,,,,cqwfvlrzbld40ce3s1qmdniz9,C. Pain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2508601817,697,12,2,73,21,6j4xzc2g1eeafo6v1f38d4x22,1,10.4,54.2,2023-02-17T10:16:12.701Z,2023-02-18T14:41:16Z,4036910215,212,27.9,4036910211,140,36.9,4036910213,141,56.4,4036910221,15,,4036910209,56,Back,4036910217,213,0.1,,,,,,,3sqlv5wy64mmcnmr5bepafefp,T. Payne,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2508601825,655,1,2,73,25,7p460lrzt1kmp4rsofqa47eqy,1,59.5,38.2,2023-02-17T10:16:16.395Z,2023-02-17T10:16:19Z,4036910259,140,65.8,4036910261,141,16.7,4036910265,213,5.1,4036910257,56,Right,4036910263,212,16.0,,,,,,,,,,dgffw31wnpl5u0304dpdet52h,C. O'Toole,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2508601863,656,1,2,73,31,7p460lrzt1kmp4rsofqa47eqy,1,68.9,31.5,2023-02-17T10:16:22.979Z,2023-02-17T10:16:29Z,4036910479,140,94.7,4036910487,1,,4036910477,56,Center,4036910475,155,,4036910481,141,71.8,4036910483,212,38.5,4036910485,213,0.8,,,,bknqxl16j0tm4dggbwjmzb2t,N. Kilkenny,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2508601867,657,1,2,73,34,7p460lrzt1kmp4rsofqa47eqy,0,94.7,71.8,2023-02-17T10:16:25.524Z,2023-02-17T10:16:26Z,4036910499,141,66.1,4036910497,140,95.9,4036910501,212,4.1,4036910495,56,Center,4036910503,213,5.0,,,,,,,,,,bfw1ktidkogubiuvx2c0qqtbd,L. Wales,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2508601871,698,12,2,73,35,6j4xzc2g1eeafo6v1f38d4x22,1,5.4,35.5,2023-02-17T10:16:26.519Z,2023-02-17T10:17:21Z,4036910545,140,0.0,4036910551,213,3.3,4036910543,56,Back,4036910547,141,33.6,4036910549,212,7.4,4036910563,167,,,,,,,,ueklj0jop1moq303rq5vnca1,C. Elliot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2508601879,658,6,2,73,36,7p460lrzt1kmp4rsofqa47eqy,1,98.6,66.2,2023-02-17T10:16:27.864Z,2023-02-17T10:17:23Z,4036910585,233,699,4036910571,56,Center,4036910573,73,,,,,,,,,,,,,,,,,bfw1ktidkogubiuvx2c0qqtbd,L. Wales,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2508601875,699,6,2,73,36,6j4xzc2g1eeafo6v1f38d4x22,0,1.4,33.8,2023-02-17T10:16:27.864Z,2023-02-18T14:41:33Z,4036910603,233,658,4036910557,56,Back,4036910559,73,,,,,,,,,,,,,,,,,ueklj0jop1moq303rq5vnca1,C. Elliot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2508602021,659,1,2,73,57,7p460lrzt1kmp4rsofqa47eqy,0,99.5,99.5,2023-02-17T10:16:48.963Z,2023-02-18T14:41:36Z,4036911351,2,,4036911367,213,4.5,4036911353,6,,4036911363,141,58.1,4036911357,224,,4036911359,56,Center,4036911361,140,95.0,4039535943,72,,68z86n999vjdyb7mlj8nnlp05,A. Diamanti,4036911355,155,4036911365,212,28.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2508602035,700,12,2,74,0,6j4xzc2g1eeafo6v1f38d4x22,1,4.6,42.8,2023-02-17T10:16:51.925Z,2023-02-17T10:16:53Z,4036911441,140,21.5,4036911445,212,17.7,4036911443,141,42.8,4036911447,213,0,4036911439,56,Back,4036911463,15,,,,,,,,7ex2ik73ntprjkatncipscudx,B. Kraev,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2508602047,660,1,2,74,3,7p460lrzt1kmp4rsofqa47eqy,0,79.2,52.2,2023-02-17T10:16:54.578Z,2023-02-17T10:30:42Z,4036911521,155,,4036911535,212,8.5,4036911531,141,47.5,4036911525,56,Center,4036911537,213,5.9,4036911529,140,86.7,,,,,,,bfw1ktidkogubiuvx2c0qqtbd,L. Wales,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2508602053,701,61,2,74,3,6j4xzc2g1eeafo6v1f38d4x22,1,9.5,54.2,2023-02-17T10:16:55.027Z,2023-02-17T10:16:55Z,4036911543,56,Back,,,,,,,,,,,,,,,,,,,,,,3sqlv5wy64mmcnmr5bepafefp,T. Payne,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2508602065,702,52,2,74,5,6j4xzc2g1eeafo6v1f38d4x22,1,1.7,58.5,2023-02-17T10:16:56.868Z,2023-02-18T14:41:53Z,4039537535,377,,,,,,,,,,,,,,,,,,,,,,,56p368h15z4s1izxoz3pvu4et,O. Sail,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2508602095,703,1,2,74,9,6j4xzc2g1eeafo6v1f38d4x22,1,9.2,66,2023-02-17T10:17:00.725Z,2023-02-17T10:17:02Z,4036911757,140,20.2,4036911763,213,0.9,4036911761,212,17.9,4036911759,141,86.2,4036911753,123,,4036911755,56,Back,,,,,,,56p368h15z4s1izxoz3pvu4et,O. Sail,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2508602111,704,1,2,74,11,6j4xzc2g1eeafo6v1f38d4x22,1,21.3,88.6,2023-02-17T10:17:02.853Z,2023-02-17T10:17:04Z,4036911833,213,5.0,4036911825,56,Back,4036911831,212,13.4,4036911827,140,24.7,4036911829,141,69.6,,,,,,,,,,avp78eu4gzmfcrpsnqglvwnah,S. Sutton,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2508602119,705,1,2,74,13,6j4xzc2g1eeafo6v1f38d4x22,1,25.5,69.6,2023-02-17T10:17:04.484Z,2023-02-17T10:17:06Z,4036911891,141,56.9,4036911889,140,27.9,4036911895,213,5.0,4036911887,56,Back,4036911893,212,9.0,,,,,,,,,,30xc2y82d5xu8hkfhqrjw1z9x,S. Ugarković,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2508602131,706,1,2,74,15,6j4xzc2g1eeafo6v1f38d4x22,1,27.9,54,2023-02-17T10:17:06.581Z,2023-02-17T10:17:09Z,4036911965,213,4.8,4036911957,56,Back,4036911963,212,14.1,4036911961,141,33.3,4036911959,140,28.6,,,,,,,,,,ak2u5d2qrp9ka1b8qyy9ne3md,A. Rufer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2508602143,707,1,2,74,17,6j4xzc2g1eeafo6v1f38d4x22,1,32.9,26.7,2023-02-17T10:17:08.997Z,2023-02-17T10:17:12Z,4036912045,141,6.8,4036912043,140,51.6,4036912041,56,Right,4036912049,213,5.7,4036912047,212,23.8,,,,,,,,,,3sqlv5wy64mmcnmr5bepafefp,T. Payne,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2508602147,708,1,2,74,21,6j4xzc2g1eeafo6v1f38d4x22,1,55.7,6.1,2023-02-17T10:17:12.677Z,2023-02-17T10:17:14Z,4036912067,140,53.0,4036912069,141,25.8,4036912073,213,1.8,4036912071,212,13.7,4036912065,56,Center,,,,,,,,,,ueklj0jop1moq303rq5vnca1,C. Elliot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2508602163,709,1,2,74,22,6j4xzc2g1eeafo6v1f38d4x22,1,53,25.8,2023-02-17T10:17:13.909Z,2023-02-17T10:17:16Z,4036912167,141,16.4,4036912169,212,12.3,4036912165,140,43.0,4036912171,213,3.7,4036912163,56,Back,,,,,,,,,,dkqmon0xrrwdhcy66htkf1xwp,Yan Sasse,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2508602167,710,1,2,74,24,6j4xzc2g1eeafo6v1f38d4x22,1,44.4,15.8,2023-02-17T10:17:16.229Z,2023-02-17T10:17:17Z,4036912191,213,6.0,4036912189,212,8.8,4036912187,141,11.6,4036912185,140,52.3,4036912183,56,Right,,,,,,,,,,ak2u5d2qrp9ka1b8qyy9ne3md,A. Rufer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2508602169,711,1,2,74,25,6j4xzc2g1eeafo6v1f38d4x22,1,52.3,11.6,2023-02-17T10:17:16.917Z,2023-02-17T10:21:52Z,4036912199,140,43.7,4036912197,56,Back,4036912229,156,,4036912201,141,16.1,4036912205,213,2.8,4036912203,212,9.5,,,,,,,dkqmon0xrrwdhcy66htkf1xwp,Yan Sasse,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2508602183,712,1,2,74,27,6j4xzc2g1eeafo6v1f38d4x22,1,42.1,16.7,2023-02-17T10:17:18.549Z,2023-02-17T10:17:19Z,4036912295,213,2.2,4036912287,56,Back,4036912293,212,9.1,4036912291,141,27.1,4036912289,140,36.7,,,,,,,,,,ak2u5d2qrp9ka1b8qyy9ne3md,A. Rufer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2508602201,713,1,2,74,28,6j4xzc2g1eeafo6v1f38d4x22,1,34.8,28.2,2023-02-17T10:17:19.396Z,2023-02-17T10:17:22Z,4036912377,56,Back,4036912379,140,43.8,4036912383,212,10.5,4036912385,213,0.4,4036912381,141,34.8,,,,,,,,,,3sqlv5wy64mmcnmr5bepafefp,T. Payne,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2508602209,714,1,2,74,30,6j4xzc2g1eeafo6v1f38d4x22,1,44,40.1,2023-02-17T10:17:22.132Z,2023-02-17T10:17:23Z,4036912421,140,54.5,4036912423,141,58.7,4036912425,212,16.8,4036912427,213,0.9,4036912419,56,Center,,,,,,,,,,30xc2y82d5xu8hkfhqrjw1z9x,S. Ugarković,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2508602229,715,1,2,74,32,6j4xzc2g1eeafo6v1f38d4x22,1,56.3,60.5,2023-02-17T10:17:23.508Z,2023-02-17T10:17:27Z,4036912531,141,88.6,4036912523,56,Left,4036912535,212,21.8,4036912537,213,1.1,4036912527,140,66.2,,,,,,,,,,7ex2ik73ntprjkatncipscudx,B. Kraev,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2508602245,716,1,2,74,36,6j4xzc2g1eeafo6v1f38d4x22,1,66.8,95.9,2023-02-17T10:17:27.781Z,2023-02-17T10:17:30Z,4036912597,140,59.1,4036912599,141,85.9,4036912603,213,3.8,4036912595,56,Left,4036912601,212,10.6,,,,,,,,,,avp78eu4gzmfcrpsnqglvwnah,S. Sutton,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2508602249,717,1,2,74,38,6j4xzc2g1eeafo6v1f38d4x22,1,59.1,85.9,2023-02-17T10:17:30.084Z,2023-02-17T10:17:31Z,4036912641,213,5.6,4036912635,140,66.8,4036912633,56,Center,4036912639,212,10.3,4036912637,141,76.4,,,,,,,,,,30xc2y82d5xu8hkfhqrjw1z9x,S. Ugarković,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2508602255,718,1,2,74,40,6j4xzc2g1eeafo6v1f38d4x22,1,66.6,76.4,2023-02-17T10:17:31.556Z,2023-02-17T10:22:00Z,4036912667,140,58.6,4036912669,141,84.5,4036912677,156,,4036912673,213,2.6,4036912671,212,10.0,4036912665,56,Left,,,,,,,7ex2ik73ntprjkatncipscudx,B. Kraev,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2508602283,719,1,2,74,43,6j4xzc2g1eeafo6v1f38d4x22,1,57.7,82.4,2023-02-17T10:17:34.964Z,2023-02-17T10:17:35Z,4036912793,212,10.2,4036912795,213,5.1,4036912787,56,Center,4036912789,140,61.3,4036912791,141,68.5,,,,,,,,,,30xc2y82d5xu8hkfhqrjw1z9x,S. Ugarković,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2508602287,720,1,2,74,44,6j4xzc2g1eeafo6v1f38d4x22,1,61.3,68.5,2023-02-17T10:17:35.828Z,2023-02-17T10:22:06Z,4036912821,140,56.3,4036912825,212,12.4,4036912823,141,85.0,4036912819,56,Left,4036912827,213,2.0,,,,,,,,,,ak2u5d2qrp9ka1b8qyy9ne3md,A. Rufer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2508602315,721,1,2,74,46,6j4xzc2g1eeafo6v1f38d4x22,1,55.7,85.7,2023-02-17T10:17:37.828Z,2023-02-17T10:17:39Z,4036912931,140,40.9,4036912935,212,16.7,4036912933,141,76.9,4036912937,213,3.5,4036912929,56,Back,,,,,,,,,,30xc2y82d5xu8hkfhqrjw1z9x,S. Ugarković,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2508602333,722,1,2,74,47,6j4xzc2g1eeafo6v1f38d4x22,1,40.9,76.9,2023-02-17T10:17:39.093Z,2023-02-17T10:17:41Z,4036913015,140,45.9,4036913025,213,1.1,4036913011,56,Back,4036913023,212,12.3,4036913019,141,93.3,,,,,,,,,,b1hpmuxmbcegdii4cbq5l8kwl,J. Laws,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2508602357,723,1,2,74,49,6j4xzc2g1eeafo6v1f38d4x22,1,47.9,95.4,2023-02-17T10:17:41.092Z,2023-02-17T10:17:43Z,4036913119,212,11.4,4036913117,141,97.4,4036913115,140,58.7,4036913113,56,Left,4036913121,213,0.1,,,,,,,,,,30xc2y82d5xu8hkfhqrjw1z9x,S. Ugarković,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
