id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/10/value,qualifier/11/value,qualifier/9/value,keyPass,qualifier/15/value,assist,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/19/id,qualifier/19/qualifierId,qualifier/19/value,qualifier/18/value
2530258435,415,1,1,43,58,1c7qokc1j5z50cjj4tcu32haa,1,43.9,69.2,2023-04-08T14:14:54.082Z,2023-04-09T05:48:50Z,4172345305,213,5.6,4172345299,140,62.7,4172345301,141,43.4,4175326525,178,,4172345297,56,Center,4172345303,212,26.4,,,,,,,6u47fsriz3ejlf72hxtsew5bd,A. Caci,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530258515,416,1,1,44,0,1c7qokc1j5z50cjj4tcu32haa,1,62.2,42.9,2023-04-08T14:14:55.571Z,2023-04-09T05:48:57Z,4172345693,141,9.9,4172345697,213,4.0,4175326683,178,,4172345691,140,42.8,4172345687,56,Back,4172345695,212,30.3,,,,,,,am0pcyvtaws1i69jt09dgnsnp,L. Ajorque,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530258589,417,1,1,44,3,1c7qokc1j5z50cjj4tcu32haa,1,42.8,9.9,2023-04-08T14:14:59.008Z,2023-04-09T05:49:02Z,4172346063,212,17.6,4172346059,140,59.3,4172346065,213,6.1,4172346061,141,5.2,4175326819,178,,4172346057,56,Right,,,,,,,bvifdvoxv9e8nq8qe37c0gvrp,S. Bell,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530258701,418,1,1,44,6,1c7qokc1j5z50cjj4tcu32haa,1,59.3,5.2,2023-04-08T14:15:01.391Z,2023-04-09T05:49:15Z,4172346567,141,44.8,4172346563,56,Center,4175327023,178,,4172346571,213,0.7,4172346565,140,89.8,4172346569,212,41.8,4172346573,1,,4172346561,155,,6uurhe88nry4hyelll8ifzd91,E. Fernandes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530258707,419,61,1,44,10,1c7qokc1j5z50cjj4tcu32haa,0,92.6,47.2,2023-04-08T14:15:05.691Z,2023-04-09T05:49:30Z,4172346587,56,Center,4175327521,389,,,,,,,,,,,,,,,,,,,,am0pcyvtaws1i69jt09dgnsnp,L. Ajorque,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530258957,439,12,1,44,11,cu0eztmjcsbydyp53aleznorw,1,7.3,51.5,2023-04-08T14:15:06.863Z,2023-04-09T05:49:38Z,4172347901,213,5.6,4175327683,178,,4172347895,140,31.1,4172347899,212,33.5,4172347893,56,Back,4172347897,141,18.8,,,,,,,2p48525x4ap9m81g6ode51cyd,N. Stark,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530258859,420,1,1,44,17,1c7qokc1j5z50cjj4tcu32haa,1,84.1,79.2,2023-04-08T14:15:12.283Z,2023-04-09T05:49:47Z,4175327807,178,,4172347339,141,71.3,4172347335,56,Center,4172347341,212,5.5,4172347343,213,4.5,4172347337,140,83.2,,,,,,,l469vtpe0jbgg5sq1v2e67e1,L. Barreiro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530258895,421,1,1,44,18,1c7qokc1j5z50cjj4tcu32haa,1,81.2,73,2023-04-08T14:15:14.135Z,2023-04-09T05:49:53Z,4172347547,141,81.8,4172347551,212,7.7,4172347555,213,2.2,4175327931,178,,4172347543,56,Left,4172347545,140,76.6,,,,,,,4rgz5z372h6sbwhpxl69cb6c5,M. Ingvartsen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530259041,422,1,1,44,20,1c7qokc1j5z50cjj4tcu32haa,1,74.1,78.1,2023-04-08T14:15:16.013Z,2023-04-09T05:49:58Z,4175328093,178,,4172348207,212,37.3,4172348211,1,,4172348199,155,,4174070717,20,,4172348203,140,95.3,4172348201,56,Center,4172348209,213,5.4,6u47fsriz3ejlf72hxtsew5bd,A. Caci,4172348205,141,34.0,4174070715,223,4172348197,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530259053,423,44,1,44,23,1c7qokc1j5z50cjj4tcu32haa,1,97.8,34.4,2023-04-08T14:15:18.477Z,2023-04-09T10:07:44Z,4172348249,286,,4172348245,56,Center,4172348287,233,440,,,,,,,,,,,,,,,,4baqlwfu312pctopy1cx6s2c5,S. Widmer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530258963,440,44,1,44,23,cu0eztmjcsbydyp53aleznorw,0,2.2,65.6,2023-04-08T14:15:18.478Z,2023-04-09T05:50:04Z,4172347933,285,,4172348343,233,423,4172347931,56,Back,,,,,,,,,,,,,,,,8nug6t1cmn9pwhnwdf6nyhrrp,A. Jung,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530259081,424,1,1,44,23,1c7qokc1j5z50cjj4tcu32haa,0,97,35.4,2023-04-08T14:15:18.544Z,2023-04-09T10:07:44Z,4175328455,388,,4172348355,3,,4172348361,140,100.0,4172348369,212,6.6,4172348357,56,Center,4172348371,213,0.6,4172348365,141,41.2,,,,4baqlwfu312pctopy1cx6s2c5,S. Widmer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530259091,425,5,1,44,24,1c7qokc1j5z50cjj4tcu32haa,0,101.7,36.5,2023-04-08T14:15:19.191Z,2023-04-09T05:50:19Z,4172348421,346,,4172348419,56,Center,4172348551,233,441,,,,,,,,,,,,,,,,4baqlwfu312pctopy1cx6s2c5,S. Widmer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530258985,441,5,1,44,24,cu0eztmjcsbydyp53aleznorw,1,-1.7,63.5,2023-04-08T14:15:19.191Z,2023-04-09T05:50:19Z,4172348491,233,425,4172348007,56,Back,4172348009,346,,,,,,,,,,,,,,,,,8nug6t1cmn9pwhnwdf6nyhrrp,A. Jung,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530259813,442,1,1,44,54,cu0eztmjcsbydyp53aleznorw,0,2.9,52.2,2023-04-08T14:15:50.005Z,2023-04-09T05:50:25Z,4172352057,212,69.4,4172352061,1,,4172352069,74,,4172352053,140,68.7,4172352049,124,,4172352051,56,Center,4172352055,141,42.8,4172352059,213,6.2,expxslws50h0iw0logr02gs7p,J. Pavlenka,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530259821,426,44,1,44,58,1c7qokc1j5z50cjj4tcu32haa,1,33.2,57.8,2023-04-08T14:15:53.654Z,2023-04-09T10:07:44Z,4172352165,233,443,4172352087,56,Back,4172352089,285,,,,,,,,,,,,,,,,,bvifdvoxv9e8nq8qe37c0gvrp,S. Bell,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530259827,443,44,1,44,58,cu0eztmjcsbydyp53aleznorw,0,66.8,42.2,2023-04-08T14:15:53.655Z,2023-04-09T05:50:34Z,4172352123,286,,4172352119,56,Center,4172352253,233,426,,,,,,,,,,,,,,,,cjq9g6zgcxk1ceo2xzpe1qnyt,N. Füllkrug,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530259837,427,1,1,44,58,1c7qokc1j5z50cjj4tcu32haa,1,38.7,59.8,2023-04-08T14:15:53.751Z,2023-04-09T10:07:45Z,4172352187,140,52.7,4175329301,388,,4172352185,56,Center,4172352193,213,6.2,4172352191,212,14.7,4172352189,141,58.1,4172352181,3,,,,,bvifdvoxv9e8nq8qe37c0gvrp,S. Bell,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530259881,428,1,1,45,0,1c7qokc1j5z50cjj4tcu32haa,1,56.6,56.3,2023-04-08T14:15:55.772Z,2023-04-09T05:50:56Z,4172352427,212,4.9,4172352419,3,,4172352423,140,52.2,4172352425,141,58.7,4172352429,213,2.8,4172352421,56,Center,4175329785,178,,,,,am0pcyvtaws1i69jt09dgnsnp,L. Ajorque,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530261123,450,70,1,45,0,cu0eztmjcsbydyp53aleznorw,1,0,0,2023-04-08T14:15:55.900Z,2023-04-08T14:16:56Z,4172358827,277,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530259887,429,49,1,45,1,1c7qokc1j5z50cjj4tcu32haa,1,52.2,58.7,2023-04-08T14:15:56.322Z,2023-04-09T05:51:02Z,,,,,,,,,,,,,,,,,,,,,,,,,4rgz5z372h6sbwhpxl69cb6c5,M. Ingvartsen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530259937,430,1,1,45,1,1c7qokc1j5z50cjj4tcu32haa,0,52.2,58.7,2023-04-08T14:15:56.371Z,2023-04-09T05:51:07Z,4172352753,213,6.1,4172352745,56,Center,4172352749,141,49.9,4172352751,212,27.8,4175330179,178,,4172352747,140,78.1,,,,,,,4rgz5z372h6sbwhpxl69cb6c5,M. Ingvartsen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530259949,444,49,1,45,6,cu0eztmjcsbydyp53aleznorw,1,26,48.5,2023-04-08T14:16:01.390Z,2023-04-09T05:51:12Z,,,,,,,,,,,,,,,,,,,,,,,,,expxslws50h0iw0logr02gs7p,J. Pavlenka,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530260081,445,1,1,45,6,cu0eztmjcsbydyp53aleznorw,1,24.6,46.9,2023-04-08T14:16:01.521Z,2023-04-09T05:51:16Z,4175330499,178,,4172353499,140,26.8,4172353505,213,4.8,4172353501,141,16.2,4172353503,212,21.0,4172353497,56,Back,,,,,,,expxslws50h0iw0logr02gs7p,J. Pavlenka,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530260113,446,1,1,45,10,cu0eztmjcsbydyp53aleznorw,0,26.6,16.2,2023-04-08T14:16:05.573Z,2023-04-09T05:51:21Z,4172353667,56,Center,4172353675,213,0.5,4175330595,178,,4172353671,141,47.6,4172353665,155,,4172353669,140,68.1,4172353673,212,48.5,4172353677,1,,6kge6vcoa9ocnh6tb8qznfzkl,M. Veljković,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530260199,431,1,1,45,13,1c7qokc1j5z50cjj4tcu32haa,1,38.9,43.7,2023-04-08T14:16:08.450Z,2023-04-09T05:51:29Z,4172354183,213,1.2,4175330761,178,,4172354175,140,46.3,4172354171,3,,4172354173,56,Back,4172354177,141,70.0,4172354181,212,19.5,,,,bvifdvoxv9e8nq8qe37c0gvrp,S. Bell,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530260207,432,49,1,45,14,1c7qokc1j5z50cjj4tcu32haa,1,46,69.8,2023-04-08T14:16:10.047Z,2023-04-09T05:51:34Z,,,,,,,,,,,,,,,,,,,,,,,,,4rgz5z372h6sbwhpxl69cb6c5,M. Ingvartsen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530260289,433,1,1,45,16,1c7qokc1j5z50cjj4tcu32haa,1,40.8,72.2,2023-04-08T14:16:11.882Z,2023-04-09T05:51:41Z,4172354573,212,13.0,4172354569,141,89.6,4172354561,140,45.9,4175330971,178,,4172354559,56,Back,4172354575,213,1.1,,,,,,,4rgz5z372h6sbwhpxl69cb6c5,M. Ingvartsen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530260369,434,1,1,45,19,1c7qokc1j5z50cjj4tcu32haa,1,46.2,89.1,2023-04-08T14:16:14.252Z,2023-04-09T05:51:50Z,4175331179,178,,4172354933,141,91.6,4172354929,56,Back,4172354935,212,1.7,4172354939,213,1.6,4172354931,140,46.2,,,,,,,6u47fsriz3ejlf72hxtsew5bd,A. Caci,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530260373,435,4,1,45,20,1c7qokc1j5z50cjj4tcu32haa,1,58.8,88.6,2023-04-08T14:16:15.810Z,2023-04-09T05:51:55Z,4172354961,56,Left,4172355259,233,447,4172354965,265,,4172354967,286,,4172354963,152,,4172354959,13,,,,,,,,4rgz5z372h6sbwhpxl69cb6c5,M. Ingvartsen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530260331,447,4,1,45,20,cu0eztmjcsbydyp53aleznorw,0,41.2,11.4,2023-04-08T14:16:15.811Z,2023-04-09T05:51:54Z,4172355205,13,,4172355209,265,,4172354791,285,,4172355267,233,435,4172355207,152,,4175331289,178,,4172354789,56,Back,,,,26nfmfc8p2doisd9p8vtd33dh,L. Bittencourt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530260565,436,1,1,45,28,1c7qokc1j5z50cjj4tcu32haa,1,61.3,89.7,2023-04-08T14:16:24.132Z,2023-04-09T05:52:00Z,4172355981,56,Back,4172355993,213,3.9,4172355975,5,,4175331461,178,,4172355991,212,22.8,4172355987,141,66.8,4172355979,152,,4172355983,140,45.4,6u47fsriz3ejlf72hxtsew5bd,A. Caci,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530260615,437,1,1,45,30,1c7qokc1j5z50cjj4tcu32haa,1,45.4,66.8,2023-04-08T14:16:26.029Z,2023-04-09T05:52:05Z,4172356253,212,15.3,4172356249,140,30.9,4175331579,178,,4172356247,56,Back,4172356251,141,65.4,4172356255,213,3.2,,,,,,,d608s0948uh3owqee7t0en7px,D. Kohr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530260679,438,1,1,45,33,1c7qokc1j5z50cjj4tcu32haa,1,34.8,58.4,2023-04-08T14:16:29.113Z,2023-04-09T05:52:10Z,4172356607,1,,4175331661,178,,4172356603,212,46.4,4172356595,155,,4172356599,140,67.0,4172356605,213,5.5,4172356601,141,11.7,4172356597,56,Right,dnt7ahwfj8endqngxwfll1tjp,A. Hanche-Olsen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530260697,439,1,1,45,36,1c7qokc1j5z50cjj4tcu32haa,1,68.9,11.9,2023-04-08T14:16:32.032Z,2023-04-09T05:52:26Z,4172356701,213,3.8,4175332041,178,,4172356699,212,7.2,4172356695,140,63.6,4172356693,56,Right,4172356697,141,5.2,,,,,,,4baqlwfu312pctopy1cx6s2c5,S. Widmer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530260749,440,1,1,45,38,1c7qokc1j5z50cjj4tcu32haa,1,61.6,5.2,2023-04-08T14:16:33.683Z,2023-04-09T05:52:33Z,4172356947,56,Back,4175332231,178,,4172356951,141,10.3,4172356955,213,3.0,4172356953,212,23.6,4172356949,140,39.4,,,,,,,6uurhe88nry4hyelll8ifzd91,E. Fernandes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530260799,441,1,1,45,40,1c7qokc1j5z50cjj4tcu32haa,0,39.4,10.3,2023-04-08T14:16:35.990Z,2023-04-09T05:52:39Z,4172357229,212,37.6,4172357225,140,65.2,4175332449,178,,4172357221,155,,4172357231,213,0.8,4172357227,141,48.6,4172357233,1,,4172357223,56,Center,bvifdvoxv9e8nq8qe37c0gvrp,S. Bell,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530857483,1163,67,1,45,42,cu0eztmjcsbydyp53aleznorw,1,29.3,48.5,2023-04-08T14:16:38.143Z,2023-04-09T10:07:45Z,4175527981,233,1152,,,,,,,,,,,,,,,,,,,,,,6kge6vcoa9ocnh6tb8qznfzkl,M. Veljković,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530857477,1152,67,1,45,42,1c7qokc1j5z50cjj4tcu32haa,0,70.7,51.5,2023-04-08T14:16:38.144Z,2023-04-09T07:17:16Z,4175527985,233,1163,,,,,,,,,,,,,,,,,,,,,,4rgz5z372h6sbwhpxl69cb6c5,M. Ingvartsen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530260819,448,8,1,45,43,cu0eztmjcsbydyp53aleznorw,1,31.3,61.2,2023-04-08T14:16:38.148Z,2023-04-09T10:07:45Z,4172357361,56,Back,4175332637,178,,4174074735,385,,,,,,,,,,,,,,,,,6kge6vcoa9ocnh6tb8qznfzkl,M. Veljković,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530260849,442,1,1,45,44,1c7qokc1j5z50cjj4tcu32haa,0,53.8,44.1,2023-04-08T14:16:39.201Z,2023-04-09T05:52:54Z,4175332863,178,,4172357509,155,,4172357517,212,40.6,4172357521,1,,4172357513,140,91.2,4172357511,56,Center,4172357519,213,6.0,4172357515,141,28.9,d608s0948uh3owqee7t0en7px,D. Kohr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530260947,449,49,1,45,48,cu0eztmjcsbydyp53aleznorw,1,9.7,72.1,2023-04-08T14:16:44.141Z,2023-04-09T05:53:00Z,,,,,,,,,,,,,,,,,,,,,,,,,expxslws50h0iw0logr02gs7p,J. Pavlenka,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530261373,443,30,1,46,1,1c7qokc1j5z50cjj4tcu32haa,1,0,0,2023-04-08T14:16:56.641Z,2023-04-09T05:53:03Z,4172360143,57,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530261383,451,30,1,46,1,cu0eztmjcsbydyp53aleznorw,1,0,0,2023-04-08T14:16:56.641Z,2023-04-09T05:53:03Z,4172360175,57,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530280489,445,32,2,45,0,1c7qokc1j5z50cjj4tcu32haa,1,0,0,2023-04-08T14:34:24.667Z,2023-04-09T00:08:24Z,4172462985,127,Left to Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530280447,460,32,2,45,0,cu0eztmjcsbydyp53aleznorw,1,0,0,2023-04-08T14:34:24.667Z,2023-04-08T14:34:24Z,4172462793,127,Right to Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530280605,461,1,2,45,0,cu0eztmjcsbydyp53aleznorw,1,49.9,49.7,2023-04-08T14:34:24.687Z,2023-04-09T05:56:35Z,4172463471,140,36.1,4172463475,212,16.0,4175338527,178,,4172463473,141,39.8,4172463469,56,Back,4172463481,279,S,4172463477,213,3.6,,,,ec5ng4j3rcjwsjz1v05e1z3dh,C. Groß,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530280655,462,1,2,45,3,cu0eztmjcsbydyp53aleznorw,1,33.5,41.3,2023-04-08T14:34:28.462Z,2023-04-09T05:56:46Z,4172463693,56,Center,4172463703,1,,4175338799,178,,4172463697,141,77.8,4172463701,213,0.8,4172463691,155,,4172463699,212,34.0,4172463695,140,55.7,6kge6vcoa9ocnh6tb8qznfzkl,M. Veljković,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530280671,463,1,2,45,6,cu0eztmjcsbydyp53aleznorw,0,55.8,77.8,2023-04-08T14:34:31.057Z,2023-04-09T09:17:04Z,4172463749,140,62.7,4175748435,388,,4172463753,212,9.5,4172463751,141,68.7,4172463755,213,5.6,4172463747,56,Center,,,,,,,cjq9g6zgcxk1ceo2xzpe1qnyt,N. Füllkrug,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530280711,446,3,2,45,8,1c7qokc1j5z50cjj4tcu32haa,0,42.5,33.6,2023-04-08T14:34:32.813Z,2023-04-09T05:57:30Z,4174091595,464,,4172463979,56,Back,4172463983,286,,4172464207,233,464,4175339137,178,,,,,,,,,,,l469vtpe0jbgg5sq1v2e67e1,L. Barreiro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530280747,464,7,2,45,8,cu0eztmjcsbydyp53aleznorw,0,57.5,66.4,2023-04-08T14:34:32.886Z,2023-04-09T05:57:25Z,4174091669,385,,4172464171,285,,4175339349,178,,4172464193,233,446,4172464169,56,Center,,,,,,,,,,ec5ng4j3rcjwsjz1v05e1z3dh,C. Groß,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530280755,447,49,2,45,9,1c7qokc1j5z50cjj4tcu32haa,1,42.6,30.8,2023-04-08T14:34:34.539Z,2023-04-09T05:57:45Z,,,,,,,,,,,,,,,,,,,,,,,,,l469vtpe0jbgg5sq1v2e67e1,L. Barreiro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530280767,448,1,2,45,9,1c7qokc1j5z50cjj4tcu32haa,1,42.6,30.8,2023-04-08T14:34:34.601Z,2023-04-09T05:57:41Z,4175340165,178,,4172464217,56,Back,4172464221,140,33.7,4172464225,141,30.0,4172464235,213,3.2,4172464229,212,9.4,,,,,,,l469vtpe0jbgg5sq1v2e67e1,L. Barreiro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530280859,449,1,2,45,10,1c7qokc1j5z50cjj4tcu32haa,1,33.6,30,2023-04-08T14:34:35.267Z,2023-04-09T05:57:49Z,4172464677,155,,4172464685,212,19.4,4172464681,140,51.6,4175340385,178,,4172464687,213,0.2,4172464679,56,Center,4172464683,141,36.5,,,,bvifdvoxv9e8nq8qe37c0gvrp,S. Bell,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530280871,450,1,2,45,12,1c7qokc1j5z50cjj4tcu32haa,1,56.4,33.2,2023-04-08T14:34:36.897Z,2023-04-09T05:57:58Z,4172464733,213,2.9,4175340543,178,,4172464727,140,43.9,4175340565,21,,4172464765,156,,4172464731,212,13.4,4172464725,56,Back,4172464729,141,37.3,am0pcyvtaws1i69jt09dgnsnp,L. Ajorque,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530280909,451,1,2,45,13,1c7qokc1j5z50cjj4tcu32haa,0,42.6,40.4,2023-04-08T14:34:38.636Z,2023-04-09T05:58:04Z,4172464921,141,52.8,4172464925,213,0.7,4175340655,178,,4172464923,212,12.7,4172464917,56,Center,4172464919,140,51.7,,,,,,,d608s0948uh3owqee7t0en7px,D. Kohr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530280951,465,49,2,45,16,cu0eztmjcsbydyp53aleznorw,1,47.1,41,2023-04-08T14:34:40.918Z,2023-04-09T05:58:11Z,,,,,,,,,,,,,,,,,,,,,,,,,6kge6vcoa9ocnh6tb8qznfzkl,M. Veljković,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530280987,466,1,2,45,16,cu0eztmjcsbydyp53aleznorw,1,48.2,39.2,2023-04-08T14:34:41.476Z,2023-04-09T05:58:15Z,4172465283,141,23.0,4175340889,178,,4172465279,56,Back,4172465287,213,4.8,4172465285,212,11.1,4172465281,140,49.5,,,,,,,6kge6vcoa9ocnh6tb8qznfzkl,M. Veljković,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530281073,467,1,2,45,19,cu0eztmjcsbydyp53aleznorw,1,45.8,24.3,2023-04-08T14:34:43.874Z,2023-04-09T05:58:26Z,4172465725,140,31.7,4172465729,212,17.1,4172465731,213,2.6,4175341155,178,,4172465727,141,36.9,4172465723,56,Back,,,,,,,7k7whr0pdbw5wtk7g0cwozw0l,M. Weiser,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530281131,468,1,2,45,22,cu0eztmjcsbydyp53aleznorw,1,30.5,39.4,2023-04-08T14:34:46.725Z,2023-04-09T05:58:32Z,4172466025,213,1.8,4172466021,141,67.0,4172466017,140,27.2,4175341371,178,,4172466015,56,Back,4172466023,212,19.1,,,,,,,2p48525x4ap9m81g6ode51cyd,N. Stark,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530281173,469,1,2,45,24,cu0eztmjcsbydyp53aleznorw,0,23.5,72.6,2023-04-08T14:34:49.496Z,2023-04-09T05:58:40Z,4172466237,141,100.0,4172466233,56,Back,4175341519,178,,4172466235,140,32.2,4172466239,212,21.7,4172466241,213,1.1,,,,,,,aaoycxwi9jny6flm4apz8a2uh,M. Friedl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530281241,452,5,2,45,27,1c7qokc1j5z50cjj4tcu32haa,1,68.8,-1.6,2023-04-08T14:34:52.216Z,2023-04-09T05:58:45Z,4172466571,56,Right,4172466711,233,470,4172466573,347,,,,,,,,,,,,,,,,,d608s0948uh3owqee7t0en7px,D. Kohr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530281247,470,5,2,45,27,cu0eztmjcsbydyp53aleznorw,0,31.2,101.6,2023-04-08T14:34:52.216Z,2023-04-09T05:58:45Z,4172466601,56,Back,4172466739,233,452,4172466603,347,,,,,,,,,,,,,,,,,8nug6t1cmn9pwhnwdf6nyhrrp,A. Jung,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530281605,453,1,2,45,42,1c7qokc1j5z50cjj4tcu32haa,1,72.8,0,2023-04-08T14:35:07.295Z,2023-04-09T05:58:49Z,4172468351,141,13.9,4172468355,213,0.7,4172468353,212,17.3,4172468345,107,,4172468347,56,Right,4172468349,140,85.7,,,,,,,4baqlwfu312pctopy1cx6s2c5,S. Widmer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530281617,454,1,2,45,44,1c7qokc1j5z50cjj4tcu32haa,0,85.7,14.7,2023-04-08T14:35:08.879Z,2023-04-09T05:59:03Z,4172468395,140,74.7,4172468403,213,3.2,4172468391,3,,4172468393,56,Right,4172468401,212,11.6,4172468397,141,13.4,4175342081,178,,,,,am0pcyvtaws1i69jt09dgnsnp,L. Ajorque,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530281653,471,49,2,45,45,cu0eztmjcsbydyp53aleznorw,1,37.4,82.7,2023-04-08T14:35:09.718Z,2023-04-09T07:34:39Z,,,,,,,,,,,,,,,,,,,,,,,,,ec5ng4j3rcjwsjz1v05e1z3dh,C. Groß,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
