id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/8/value,qualifier/9/value,qualifier/10/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,keyPass,qualifier/12/value,qualifier/15/value,qualifier/16/value,qualifier/14/value,assist,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/19/id,qualifier/19/qualifierId,qualifier/19/value,qualifier/20/id,qualifier/20/qualifierId,qualifier/21/id,qualifier/21/qualifierId
2526607179,649,61,2,75,48,cz4a6wmzx2obyisadhgaccx7b,0,68,79.4,2023-04-01T15:04:03.328Z,2023-04-02T12:39:16Z,4157442667,178,,4152914023,56,Left,,,,,,,,,,,,,,,,,,,w2jovd0ta6to004lvlri5gtm,H. Matriciani,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526607173,688,49,2,75,49,7ad69ngbpjuyzv96drf8d9sn2,1,24.7,17,2023-04-01T15:04:04.071Z,2023-04-02T12:39:23Z,,,,,,,,,,,,,,,,,,,,,,,,,cis0z72hgahfnfjduk7hdnz3e,O. Kossounou,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526607185,689,1,2,75,50,7ad69ngbpjuyzv96drf8d9sn2,1,24.7,17,2023-04-01T15:04:04.903Z,2023-04-02T12:39:49Z,4152914055,56,Back,4152914059,140,30.0,4152914063,141,22.8,4152914067,212,6.8,4152914071,213,0.6,4157446189,178,,,,,,,,cis0z72hgahfnfjduk7hdnz3e,O. Kossounou,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526607233,690,1,2,75,51,7ad69ngbpjuyzv96drf8d9sn2,1,30,22.8,2023-04-01T15:04:06Z,2023-04-02T12:39:57Z,4152914339,140,36.2,4152914343,141,17.9,4152914333,56,Back,4152914351,212,7.3,4157447149,178,,4152914361,213,5.8,,,,,,,2cq6ocr7j487do4nrm3sreg9h,K. Demirbay,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526607273,691,1,2,75,52,7ad69ngbpjuyzv96drf8d9sn2,1,36.2,17.9,2023-04-01T15:04:07.260Z,2023-04-02T12:40:02Z,4152914561,141,16.9,4152914565,213,3.2,4157447627,178,,4152914563,212,15.9,4152914559,140,21.1,4152914555,56,Back,,,,,,,9qo448ueot8pfc5oqo378wag9,J. Frimpong,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526607311,692,1,2,75,54,7ad69ngbpjuyzv96drf8d9sn2,1,21.1,16.9,2023-04-01T15:04:09.240Z,2023-04-02T12:40:07Z,4157448155,178,,4152914727,140,12.2,4152914725,56,Back,4152914729,141,43.2,4152914733,213,2.1,4152914731,212,20.2,,,,,,,cis0z72hgahfnfjduk7hdnz3e,O. Kossounou,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526607407,693,1,2,75,56,7ad69ngbpjuyzv96drf8d9sn2,0,12.2,43.2,2023-04-01T15:04:11.513Z,2023-04-02T12:40:11Z,4157448583,178,,4152915241,56,Back,4152915251,1,,4152915243,140,31.4,4152915247,212,21.1,4152915249,213,6.0,4152915245,141,34.1,4152915239,157,,cg6h7oq0b5zpx1g4brhzyk1xx,L. Hrádecký,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526607413,650,1,2,75,59,cz4a6wmzx2obyisadhgaccx7b,0,64.1,73.3,2023-04-01T15:04:14.651Z,2023-04-02T12:40:16Z,4152915279,3,,4152915281,56,Center,4152915285,141,66.0,4152915289,213,5.5,4157449163,388,,4152915283,140,69.1,4152915287,212,7.2,,,,3qbl0ps3ms998s0apmpkre3md,É. Balanta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526607439,694,1,2,76,1,7ad69ngbpjuyzv96drf8d9sn2,0,26,37.4,2023-04-01T15:04:16.711Z,2023-04-02T12:40:20Z,4152915421,140,39.4,4152915425,212,15.3,4152915419,56,Back,4157449667,178,,4152915423,141,28.7,4152915427,213,5.9,4152915417,3,,,,,4tev0kk0om8cr1xbwpt8bozit,R. Andrich,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526607489,651,49,2,76,3,cz4a6wmzx2obyisadhgaccx7b,1,62.4,73.9,2023-04-01T15:04:17.987Z,2023-04-02T12:40:25Z,,,,,,,,,,,,,,,,,,,,,,,,,w2jovd0ta6to004lvlri5gtm,H. Matriciani,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526607519,652,1,2,76,4,cz4a6wmzx2obyisadhgaccx7b,0,62.4,73.9,2023-04-01T15:04:18.768Z,2023-04-02T12:40:29Z,4157450667,178,,4152915815,141,89.3,4152915819,213,0.9,4152915813,140,70.0,4152915817,212,13.2,4152915811,56,Left,,,,,,,w2jovd0ta6to004lvlri5gtm,H. Matriciani,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526607645,653,4,2,76,5,cz4a6wmzx2obyisadhgaccx7b,1,68.6,85.9,2023-04-01T15:04:20.117Z,2023-04-02T12:40:42Z,4152916419,56,Left,4152916425,286,,4152916423,265,,4152916417,13,,4152916421,152,,4152916435,233,695,,,,,,,6b7p3ncup75mpop91n0u1mw2d,M. Bülter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526607607,695,4,2,76,5,7ad69ngbpjuyzv96drf8d9sn2,0,31.4,14.1,2023-04-01T15:04:20.118Z,2023-04-02T12:40:41Z,4152916251,152,,4152916255,265,,4152916247,56,Back,4157452103,178,,4152916243,13,,4152916469,233,653,4152916257,285,,,,,cis0z72hgahfnfjduk7hdnz3e,O. Kossounou,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526608743,655,1,2,76,51,cz4a6wmzx2obyisadhgaccx7b,1,73.5,83.5,2023-04-01T15:05:06.136Z,2023-04-02T12:40:59Z,4152924227,210,13,4152922293,152,,4155003341,20,,4152922299,141,49.1,4152922295,56,Center,4152922287,2,,4152922303,213,5.5,4152922305,1,,bax0ggbhejk7kpcezkyg3hai2,R. Zalazar,4157452781,178,4152922301,212,4152922297,140,4152924229,154,,,32.4,94.9,4152922291,155,4155003339,223,,4152922289,5,,,,,1,,,,,,,,,,,,,,,,,,
2526608753,656,13,2,76,53,cz4a6wmzx2obyisadhgaccx7b,1,94.9,49.1,2023-04-01T15:05:07.825Z,2023-04-02T12:41:00Z,4152924281,55,655,4152924275,154,,4152922669,24,,4152924309,231,49.6,4152922355,56,Center,4152924267,75,,4152924301,230,99.0,4152924271,29,,4fvtwbl1hrxgs9lg957rxladx,M. Yoshida,4152924285,102,4152924289,214,4152924295,328,4157454181,388,,39.5,,,4152922353,16,4152924287,103,16.7,4152924291,108,4152922671,20,,,,,,,,,,,,,,,,,,,,,
2526608767,657,5,2,76,54,cz4a6wmzx2obyisadhgaccx7b,0,101.1,46.2,2023-04-01T15:05:08.846Z,2023-04-02T12:41:04Z,4152922431,56,Center,4152922433,346,,4152922581,233,696,,,,,,,,,,,,,,,,4fvtwbl1hrxgs9lg957rxladx,M. Yoshida,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526608721,696,5,2,76,54,7ad69ngbpjuyzv96drf8d9sn2,1,-1.1,53.8,2023-04-01T15:05:08.846Z,2023-04-02T12:41:04Z,4152922177,346,,4152922527,233,657,4152922175,56,Back,,,,,,,,,,,,,,,,cis0z72hgahfnfjduk7hdnz3e,O. Kossounou,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526643965,831,1,2,77,11,7ad69ngbpjuyzv96drf8d9sn2,1,4.9,55.6,2023-04-01T15:05:26.150Z,2023-04-02T12:41:07Z,4153106083,140,9.8,4153106091,213,0.3,4153107329,189,,4153106089,212,5.4,4153106085,141,57.8,4153106081,56,Back,4153106097,237,,4153106079,124,,cg6h7oq0b5zpx1g4brhzyk1xx,L. Hrádecký,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526609267,697,1,2,77,13,7ad69ngbpjuyzv96drf8d9sn2,1,9.6,56.8,2023-04-01T15:05:27.872Z,2023-04-02T12:41:12Z,4157455351,178,,4152924931,56,Back,4152924933,140,29.3,4152924937,212,24.8,4152924935,141,36.6,4152924939,213,5.7,,,,,,,djha3ac2mfhyb7oia64hq2nd,E. Tapsoba,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526609343,698,1,2,77,15,7ad69ngbpjuyzv96drf8d9sn2,1,29.3,36.6,2023-04-01T15:05:29.884Z,2023-04-02T12:41:19Z,4152925291,140,44.7,4152925287,56,Back,4152925293,141,19.4,4157456331,178,,4152925297,213,5.7,4152925295,212,20.0,,,,,,,4tev0kk0om8cr1xbwpt8bozit,R. Andrich,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526609371,658,45,2,77,17,cz4a6wmzx2obyisadhgaccx7b,0,55.1,85.6,2023-04-01T15:05:31.775Z,2023-04-02T12:41:30Z,4152925429,285,,4152926651,233,699,4152925427,56,Left,,,,,,,,,,,,,,,,w2jovd0ta6to004lvlri5gtm,H. Matriciani,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526609575,699,3,2,77,17,7ad69ngbpjuyzv96drf8d9sn2,1,44.9,14.4,2023-04-01T15:05:31.775Z,2023-04-02T12:41:30Z,4157457363,178,,4155005643,465,,4152926441,286,,4152926617,233,658,4152926439,56,Back,,,,,,,,,,9qo448ueot8pfc5oqo378wag9,J. Frimpong,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526609685,700,1,2,77,24,7ad69ngbpjuyzv96drf8d9sn2,1,88.2,39.8,2023-04-01T15:05:39.185Z,2023-04-02T12:41:47Z,4152927075,56,Center,4152927079,141,55.8,4152927077,140,90.0,4152932251,210,13,4152927081,212,11.0,4157458697,178,,4152932255,154,,4152927083,213,1.4,9qo448ueot8pfc5oqo378wag9,J. Frimpong,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,
2526609699,701,13,2,77,26,7ad69ngbpjuyzv96drf8d9sn2,1,90,55.8,2023-04-01T15:05:40.861Z,2023-04-02T12:41:47Z,4152932405,29,,4152932409,55,700,4152927131,22,,4152932403,83,,4152932421,328,,4152927137,56,Center,4157459123,178,,4152932413,102,58.0,9ydkbbygq6uocors9kcdnzbop,M. Diaby,4152932423,230,4152932425,231,4152932407,154,4152932415,103,4.2,98.6,51.3,,4152931657,72,4152927135,17,,,,,,,,,,,,,,,,,,,,,,,,,,
2526609709,659,5,2,77,27,cz4a6wmzx2obyisadhgaccx7b,1,-1,43.4,2023-04-01T15:05:41.800Z,2023-04-02T12:41:53Z,4152927337,233,702,4152927187,56,Back,4152927191,346,,,,,,,,,,,,,,,,,w2jovd0ta6to004lvlri5gtm,H. Matriciani,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526609715,702,5,2,77,27,7ad69ngbpjuyzv96drf8d9sn2,0,101,56.6,2023-04-01T15:05:41.800Z,2023-04-02T12:41:52Z,4152927213,56,Center,4152927215,346,,4152927373,233,659,,,,,,,,,,,,,,,,9ydkbbygq6uocors9kcdnzbop,M. Diaby,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526610453,660,1,2,77,47,cz4a6wmzx2obyisadhgaccx7b,0,2.1,43.1,2023-04-01T15:06:02.150Z,2023-04-02T12:42:26Z,4152930737,124,,4152930743,141,6.4,4152930747,213,5.9,4152930745,212,64.3,4152930749,1,,4152930739,56,Right,4152930741,140,58.5,4152938667,74,,8td0ccul6gf7r5benk1pxqrx1,R. Fährmann,4152932369,189,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526612663,712,61,2,77,49,7ad69ngbpjuyzv96drf8d9sn2,1,41,94,2023-04-01T15:06:04.152Z,2023-04-02T12:42:23Z,4157460547,178,,4152943269,189,,4152941849,56,Back,,,,,,,,,,,,,,,,4foax2b7unlkev1eq6py86lii,P. Hincapié,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526610625,662,2,2,77,50,cz4a6wmzx2obyisadhgaccx7b,1,58.3,4.6,2023-04-01T15:06:05.272Z,2023-04-02T12:42:16Z,4152931479,7,8prrhz0d1i4vxkhgro8p42bxl,4157461843,178,,4152931491,141,7.0,4152931487,140,75.6,4152931481,56,Right,,,,,,,,,,9taxidttdt94nmvc3mqhqq0ut,A. Král,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526610485,703,55,2,77,50,7ad69ngbpjuyzv96drf8d9sn2,1,27.2,90.5,2023-04-01T15:06:05.273Z,2023-04-02T12:42:17Z,,,,,,,,,,,,,,,,,,,,,,,,,djha3ac2mfhyb7oia64hq2nd,E. Tapsoba,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526610525,661,43,2,77,53,cz4a6wmzx2obyisadhgaccx7b,1,0,0,2023-04-01T15:06:07.962Z,2023-04-01T15:06:58Z,4152931023,141,8.5,4152931027,213,6.2,4152939363,144,1,4152932599,189,0,4152931019,56,Right,4152931025,212,31.1,4152931021,140,52.5,,,,f3xm12deg7xf3g2n3yk11npat,C. Brunner,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526611449,704,1,2,78,17,7ad69ngbpjuyzv96drf8d9sn2,1,25.1,84.5,2023-04-01T15:06:32.658Z,2023-04-02T12:42:20Z,4152935845,140,55.6,4152935849,212,56.0,4152935839,196,,4152935835,5,,4152935853,1,,4152935843,56,Right,4157462159,178,,4152935837,155,,djha3ac2mfhyb7oia64hq2nd,E. Tapsoba,4152935847,141,4152935851,213,4152935841,241,,,,16.9,5.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526611457,705,61,2,78,21,7ad69ngbpjuyzv96drf8d9sn2,0,55.6,16.9,2023-04-01T15:06:36.572Z,2023-04-02T12:45:10Z,4157475421,388,,4152935911,56,Right,,,,,,,,,,,,,,,,,,,9qo448ueot8pfc5oqo378wag9,J. Frimpong,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526611513,663,49,2,78,23,cz4a6wmzx2obyisadhgaccx7b,1,46.4,68.5,2023-04-01T15:06:38.356Z,2023-04-02T12:45:16Z,,,,,,,,,,,,,,,,,,,,,,,,,3qbl0ps3ms998s0apmpkre3md,É. Balanta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526611603,664,1,2,78,23,cz4a6wmzx2obyisadhgaccx7b,0,44.2,71.1,2023-04-01T15:06:38.391Z,2023-04-02T12:45:21Z,4152936595,1,,4157481103,178,,4152936593,213,0.0,4152936585,56,Center,4152936589,141,73.5,4152936587,140,89.4,4152936591,212,47.5,,,,3qbl0ps3ms998s0apmpkre3md,É. Balanta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526611707,706,52,2,78,29,7ad69ngbpjuyzv96drf8d9sn2,1,12.7,26.3,2023-04-01T15:06:43.940Z,2023-04-02T12:45:26Z,4155010867,376,,4157481599,178,,,,,,,,,,,,,,,,,,,,cg6h7oq0b5zpx1g4brhzyk1xx,L. Hrádecký,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526612133,707,1,2,78,37,7ad69ngbpjuyzv96drf8d9sn2,1,15.2,46.9,2023-04-01T15:06:52.370Z,2023-04-02T12:45:30Z,4157482091,178,,4152939261,141,34.4,4152939265,213,5.7,4152939257,56,Back,4152939259,140,27.5,4152939255,123,,4152939263,212,15.5,,,,cg6h7oq0b5zpx1g4brhzyk1xx,L. Hrádecký,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526612227,708,1,2,78,41,7ad69ngbpjuyzv96drf8d9sn2,1,14.6,41.7,2023-04-01T15:06:56.431Z,2023-04-02T12:45:36Z,4152939751,213,1.6,4152939753,1,,4152939749,212,33.0,4152939717,56,Back,4152939719,140,15.1,4157482627,178,,4152939747,141,90.2,,,,2cq6ocr7j487do4nrm3sreg9h,K. Demirbay,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526612295,709,1,2,78,44,7ad69ngbpjuyzv96drf8d9sn2,1,17.4,91.5,2023-04-01T15:06:59.198Z,2023-04-02T12:45:39Z,4152940085,213,0.1,4152940071,56,Back,4152940073,140,34.8,4152940081,212,18.4,4152940077,141,94.9,4157483003,178,,,,,,,,4foax2b7unlkev1eq6py86lii,P. Hincapié,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526612325,710,1,2,78,46,7ad69ngbpjuyzv96drf8d9sn2,1,34.8,94.9,2023-04-01T15:07:00.743Z,2023-04-02T12:45:46Z,4152940219,140,34.9,4152940225,212,5.5,4152940221,141,86.8,4152940227,213,4.7,4152940217,56,Back,4157483791,178,,,,,,,,9ydkbbygq6uocors9kcdnzbop,M. Diaby,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526612545,711,4,2,78,47,7ad69ngbpjuyzv96drf8d9sn2,1,37.8,82.6,2023-04-01T15:07:02.182Z,2023-04-02T12:46:00Z,4152941291,286,,4152941287,265,,4152941283,56,Back,4152941285,152,,4152941369,233,665,4152941281,13,,,,,,,,4foax2b7unlkev1eq6py86lii,P. Hincapié,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526612475,665,4,2,78,47,cz4a6wmzx2obyisadhgaccx7b,0,62.2,17.4,2023-04-01T15:07:02.183Z,2023-04-02T12:45:59Z,4152940921,56,Right,4152940929,152,,4152941527,233,711,4152940935,265,,4157485285,178,,4152940939,285,,4152940913,13,,,,,f3xm12deg7xf3g2n3yk11npat,C. Brunner,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526613091,713,1,2,79,6,7ad69ngbpjuyzv96drf8d9sn2,1,34.7,79.4,2023-04-01T15:07:21.060Z,2023-04-02T12:46:03Z,4152944141,212,7.4,4152944131,5,,4157485701,178,,4152944133,152,,4152944137,140,38.6,4152944143,213,1.0,4152944139,141,88.5,4152944135,56,Back,djha3ac2mfhyb7oia64hq2nd,E. Tapsoba,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526613207,714,1,2,79,7,7ad69ngbpjuyzv96drf8d9sn2,1,38.6,88.5,2023-04-01T15:07:22.534Z,2023-04-02T12:46:10Z,4152944737,56,Back,4152944743,212,11.3,4152944745,213,3.6,4152944739,140,28.8,4157486415,178,,4152944741,141,81.8,,,,,,,4foax2b7unlkev1eq6py86lii,P. Hincapié,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526613303,715,1,2,79,10,7ad69ngbpjuyzv96drf8d9sn2,1,28.9,74.2,2023-04-01T15:07:25.415Z,2023-04-02T12:46:16Z,4152945237,213,4.9,4152945215,56,Back,4152945225,141,49.1,4152945221,140,32.4,4157486925,178,,4152945231,212,17.5,,,,,,,djha3ac2mfhyb7oia64hq2nd,E. Tapsoba,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526613455,716,1,2,79,13,7ad69ngbpjuyzv96drf8d9sn2,1,32.2,52.9,2023-04-01T15:07:28.449Z,2023-04-02T12:46:21Z,4152945957,56,Back,4152945979,140,20.8,4152946031,213,2.7,4157487401,178,,4152946029,212,13.1,4152946027,141,60.9,,,,,,,4tev0kk0om8cr1xbwpt8bozit,R. Andrich,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526613557,717,1,2,79,16,7ad69ngbpjuyzv96drf8d9sn2,1,28.5,52.4,2023-04-01T15:07:31.635Z,2023-04-02T12:46:26Z,4152946457,56,Center,4157487825,178,,4152946499,4,,4152946465,213,0.0,4152946467,1,,4152946463,212,41.3,4152946459,140,67.8,4152946455,155,,djha3ac2mfhyb7oia64hq2nd,E. Tapsoba,4152946461,141,,,,,,,,53.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526613751,718,1,2,79,23,7ad69ngbpjuyzv96drf8d9sn2,1,91.5,66.9,2023-04-01T15:07:37.742Z,2023-04-02T12:46:38Z,4152965601,210,15,4152947421,212,3.5,4152947407,56,Center,4157488499,178,,4152965603,154,,4152947417,141,64.1,4152947413,140,88.7,4152947423,213,3.7,2k5g68ywtr79lc45wozvifqlm,F. Wirtz,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,
2526613761,719,15,2,79,24,7ad69ngbpjuyzv96drf8d9sn2,1,91.8,61,2023-04-01T15:07:39.098Z,2023-04-02T12:46:38Z,4152965615,55,718,4152965619,102,49.3,4152965625,100,,4152965629,146,99.1,4152962039,72,,4152965635,231,57.4,4152965631,147,50.5,4152965611,29,,9ydkbbygq6uocors9kcdnzbop,M. Diaby,4152965621,103,4152947451,56,4152947447,22,4152962201,233,666,19,Center,,4153002663,138,4157488989,178,,4153002661,275,4152965633,230,4152965623,214,,,95.1,,,,4152962045,82,,4152965613,154,,4152962041,17,,4152965609,78,4152965627,101
2526613883,666,10,2,79,24,cz4a6wmzx2obyisadhgaccx7b,1,2,49.9,2023-04-01T15:07:39.616Z,2023-04-02T12:47:58Z,4152948021,94,,4152962253,233,719,4152948023,56,Back,4152950695,14,,4157496725,178,,,,,,,,,,,w2jovd0ta6to004lvlri5gtm,H. Matriciani,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526613849,720,1,2,79,27,7ad69ngbpjuyzv96drf8d9sn2,1,89.1,59.4,2023-04-01T15:07:41.890Z,2023-04-02T12:48:04Z,4152947891,3,,4152947901,213,5.2,4152947893,56,Center,4152947897,141,50.9,4152947899,212,6.6,4152947895,140,92.2,4157497267,178,,,,,59pu8nnghyxvvt8r3zyndpfpx,S. Azmoun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526613865,721,61,2,79,27,7ad69ngbpjuyzv96drf8d9sn2,0,92.2,50.9,2023-04-01T15:07:42.519Z,2023-04-02T12:48:11Z,4152947955,56,Center,4157497961,178,,,,,,,,,,,,,,,,,,,,9qo448ueot8pfc5oqo378wag9,J. Frimpong,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526613965,667,12,2,79,28,cz4a6wmzx2obyisadhgaccx7b,1,8.4,47.9,2023-04-01T15:07:43.141Z,2023-04-02T12:48:17Z,4152948485,56,Back,4152948489,141,41.9,4152948491,212,17.7,4152948487,140,24.8,4157498569,389,,4152948495,213,6.1,,,,,,,8td0ccul6gf7r5benk1pxqrx1,R. Fährmann,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526613983,668,49,2,79,30,cz4a6wmzx2obyisadhgaccx7b,1,24.8,41.9,2023-04-01T15:07:45.573Z,2023-04-02T12:48:34Z,,,,,,,,,,,,,,,,,,,,,,,,,9taxidttdt94nmvc3mqhqq0ut,A. Král,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526614065,669,1,2,79,30,cz4a6wmzx2obyisadhgaccx7b,1,25.6,38.5,2023-04-01T15:07:45.585Z,2023-04-02T12:48:38Z,4152948923,212,18.0,4152948927,213,5.1,4152948917,56,Back,4152948919,140,32.2,4152948921,141,14.0,4157500813,178,,,,,,,,9taxidttdt94nmvc3mqhqq0ut,A. Král,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526614083,670,1,2,79,32,cz4a6wmzx2obyisadhgaccx7b,0,30.8,11.2,2023-04-01T15:07:47.461Z,2023-04-02T12:48:42Z,4152949035,56,Back,4152949039,141,35.1,4157501283,178,,4152949041,212,24.3,4152949037,140,48.0,4152949043,213,0.7,,,,,,,f3xm12deg7xf3g2n3yk11npat,C. Brunner,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526614135,722,49,2,79,34,7ad69ngbpjuyzv96drf8d9sn2,1,53.6,59.5,2023-04-01T15:07:49.074Z,2023-04-02T12:48:51Z,,,,,,,,,,,,,,,,,,,,,,,,,djha3ac2mfhyb7oia64hq2nd,E. Tapsoba,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526614193,723,1,2,79,35,7ad69ngbpjuyzv96drf8d9sn2,1,53.6,59.5,2023-04-01T15:07:50.069Z,2023-04-02T12:48:55Z,4152949561,212,11.4,4157502471,178,,4152949563,213,3.0,4152949555,56,Back,4152949559,141,62.1,4152949557,140,42.9,,,,,,,djha3ac2mfhyb7oia64hq2nd,E. Tapsoba,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526614325,724,1,2,79,37,7ad69ngbpjuyzv96drf8d9sn2,1,42.9,62.1,2023-04-01T15:07:52.152Z,2023-04-02T12:49:08Z,4152950173,56,Left,4152950181,213,1.2,4152950177,141,93.9,4152950175,140,51.6,4152950179,212,23.5,4157503683,178,,,,,,,,5ec2ede9uwbft3wby33mwowyd,J. Tah,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526614395,725,1,2,79,40,7ad69ngbpjuyzv96drf8d9sn2,1,51.6,93.9,2023-04-01T15:07:54.914Z,2023-04-02T12:49:13Z,4152950543,212,16.2,4152950537,140,66.9,4157504215,178,,4152950533,56,Left,4152950545,213,6.2,4152950539,141,90.9,,,,,,,4foax2b7unlkev1eq6py86lii,P. Hincapié,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526614443,726,1,2,79,42,7ad69ngbpjuyzv96drf8d9sn2,1,66.9,88.3,2023-04-01T15:07:57.316Z,2023-04-02T12:49:18Z,4157504645,178,,4152950777,56,Center,4152950781,140,67.1,4152950783,141,71.3,4152950785,212,11.6,4152950789,213,4.7,,,,,,,2k5g68ywtr79lc45wozvifqlm,F. Wirtz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
