id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,keyPass,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/8/value,qualifier/11/value,qualifier/14/value,assist,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value
2473092047,487,1,1,40,9,dt4pinj0vw0t0cvz7za6mhmzy,1,36.9,23,2022-10-16T16:10:35.239Z,2022-10-17T05:46:19Z,3849899027,212,24.0,3849899021,140,21.7,3851663429,178,,3849899029,213,2.3,3849899019,56,Back,3849899025,141,49.3,,,,,,,4vy3j1o829f561jf4fqum7ob9,N. Süle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473092061,488,1,1,40,13,dt4pinj0vw0t0cvz7za6mhmzy,1,21.7,49.3,2022-10-16T16:10:38.755Z,2022-10-17T05:46:24Z,3849899121,141,76.7,3851663527,178,,3849899117,140,27.7,3849899113,56,Back,3849899127,212,19.7,3849899129,213,1.2,,,,,,,9rjd95oqotnalxmv56v7p1r6d,G. Kobel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473092093,489,1,1,40,15,dt4pinj0vw0t0cvz7za6mhmzy,1,28.6,76.9,2022-10-16T16:10:41.174Z,2022-10-17T05:46:29Z,3849899277,141,93.6,3849899273,56,Back,3849899281,213,0.8,3849899275,140,38.8,3851663607,178,,3849899279,212,15.6,,,,,,,d5mck7rf48chzersephpx29d5,N. Schlotterbeck,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473092127,490,1,1,40,18,dt4pinj0vw0t0cvz7za6mhmzy,1,46.1,90.3,2022-10-16T16:10:44.062Z,2022-10-17T05:46:33Z,3849899427,56,Center,3849899435,213,5.6,3849899433,212,13.5,3849899429,140,56.4,3849899431,141,78.5,3851663687,178,,,,,,,,6ie5meimavc8kwohr6lrdyket,Raphaël Guerreiro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473092157,491,1,1,40,20,dt4pinj0vw0t0cvz7za6mhmzy,1,46.6,79,2022-10-16T16:10:46.046Z,2022-10-17T05:46:40Z,3849899637,212,15.5,3849899633,140,33.7,3851663769,178,,3849899631,56,Back,3849899639,213,3.6,3849899635,141,67.9,,,,,,,ebj6t5jqzixrnww1z7qofznu2,K. Adeyemi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473092233,492,1,1,40,23,dt4pinj0vw0t0cvz7za6mhmzy,1,39.1,67.8,2022-10-16T16:10:49.392Z,2022-10-17T05:46:42Z,3851663801,178,,3849900031,140,46.7,3849900037,213,4.9,3849900033,141,9.1,3849900029,56,Back,3849900035,212,40.7,3849900039,1,,,,,d5mck7rf48chzersephpx29d5,N. Schlotterbeck,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473092269,493,1,1,40,27,dt4pinj0vw0t0cvz7za6mhmzy,1,46.4,11.4,2022-10-16T16:10:53.599Z,2022-10-17T05:46:46Z,3849900203,213,0.1,3849900201,212,18.5,3849900197,140,63.9,3849900195,56,Right,3851663847,178,,3849900199,141,14.1,,,,,,,4vy3j1o829f561jf4fqum7ob9,N. Süle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473092285,494,1,1,40,28,dt4pinj0vw0t0cvz7za6mhmzy,0,63.9,14.1,2022-10-16T16:10:54.687Z,2022-10-17T05:46:55Z,3849900287,140,62.5,3849900295,213,4.4,3849900293,212,5.4,3849900285,56,Right,3849900291,141,6.4,3851663949,178,,,,,,,,e83ula4wockmc2xid7185kcq2,J. Bellingham,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473092311,262,49,1,40,29,a8d2gb2nag8fy0itbuxmcibh2,1,41.9,94.8,2022-10-16T16:10:55.692Z,2022-10-17T05:47:00Z,,,,,,,,,,,,,,,,,,,,,,,,,cl6720rdjeubt0bc3su0qg3qh,J. Ryerson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473092443,496,43,1,40,33,dt4pinj0vw0t0cvz7za6mhmzy,1,0,0,2022-10-16T16:10:59.201Z,2022-10-16T16:11:31Z,3849901091,56,Back,3849901095,285,0,3849904049,144,7,3849901149,233,264,,,,,,,,,,,,,bb6glt8n0ar47cmhmj6gnfiz9,T. Meunier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473092423,263,3,1,40,33,a8d2gb2nag8fy0itbuxmcibh2,0,60.8,96.3,2022-10-16T16:10:59.574Z,2022-10-17T05:47:20Z,3849901057,233,495,3851295167,464,,3849900989,56,Left,3849900991,286,,3851664035,178,,,,,,,,,,,cl6720rdjeubt0bc3su0qg3qh,J. Ryerson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473092373,495,7,1,40,34,dt4pinj0vw0t0cvz7za6mhmzy,0,39.2,3.7,2022-10-16T16:11:00.177Z,2022-10-17T05:47:24Z,3849900765,56,Back,3849901039,233,263,3849900767,285,,3851295195,385,,3851664323,178,,,,,,,,,,,bb6glt8n0ar47cmhmj6gnfiz9,T. Meunier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473092441,264,61,1,40,36,a8d2gb2nag8fy0itbuxmcibh2,0,67,93.8,2022-10-16T16:11:01.719Z,2022-10-17T05:47:37Z,3851664493,178,,3849901077,56,Left,,,,,,,,,,,,,,,,,,,cl6720rdjeubt0bc3su0qg3qh,J. Ryerson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473092451,497,49,1,40,38,dt4pinj0vw0t0cvz7za6mhmzy,1,9.7,12.3,2022-10-16T16:11:04.576Z,2022-10-17T05:47:44Z,,,,,,,,,,,,,,,,,,,,,,,,,4vy3j1o829f561jf4fqum7ob9,N. Süle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473430979,1636,43,1,40,43,dt4pinj0vw0t0cvz7za6mhmzy,1,0,0,2022-10-16T16:11:08.746Z,2022-10-17T06:47:20Z,3851727249,144,82,3851726703,178,0,,,,,,,,,,,,,,,,,,,4vy3j1o829f561jf4fqum7ob9,N. Süle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473431039,1638,43,1,40,45,dt4pinj0vw0t0cvz7za6mhmzy,1,0,0,2022-10-16T16:11:11Z,2022-10-17T06:47:13Z,3851726931,178,0,3851727019,144,82,,,,,,,,,,,,,,,,,,,4vy3j1o829f561jf4fqum7ob9,N. Süle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473092625,498,1,1,40,45,dt4pinj0vw0t0cvz7za6mhmzy,1,35.6,31.8,2022-10-16T16:11:11.666Z,2022-10-17T05:47:47Z,3849902057,141,45.5,3849902053,56,Back,3851664645,178,,3849902061,213,2.1,3849902059,212,11.1,3849902055,140,29.9,,,,,,,4vy3j1o829f561jf4fqum7ob9,N. Süle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473092719,499,1,1,40,48,dt4pinj0vw0t0cvz7za6mhmzy,1,31.4,49.9,2022-10-16T16:11:14.472Z,2022-10-17T05:48:39Z,3849902513,141,73.9,3849902517,213,1.4,3849902511,140,34.2,3851665385,178,,3849902515,212,16.6,3849902509,56,Back,,,,,,,cd6i7khi5wgsfsg19c9tcjydx,M. Hummels,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473092751,500,1,1,40,52,dt4pinj0vw0t0cvz7za6mhmzy,1,45.4,90.5,2022-10-16T16:11:18.067Z,2022-10-17T05:48:45Z,3849902701,212,10.1,3849902695,140,52.6,3849902697,141,80.6,3849902693,56,Left,3849902705,213,5.6,3851665475,178,,,,,,,,d5mck7rf48chzersephpx29d5,N. Schlotterbeck,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473092767,501,1,1,40,53,dt4pinj0vw0t0cvz7za6mhmzy,1,55.2,81.7,2022-10-16T16:11:19.409Z,2022-10-17T05:48:51Z,3849902771,56,Left,3851665587,178,,3849902773,140,54.2,3849902777,212,5.9,3849902775,141,90.3,3849902779,213,1.7,,,,,,,ebj6t5jqzixrnww1z7qofznu2,K. Adeyemi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473092779,502,1,1,40,54,dt4pinj0vw0t0cvz7za6mhmzy,1,54,89.4,2022-10-16T16:11:19.906Z,2022-10-17T05:48:56Z,3849902841,56,Back,3849902847,212,15.5,3849902843,140,40.8,3851665675,178,,3849902845,141,79.1,3849902849,213,3.6,,,,,,,6ie5meimavc8kwohr6lrdyket,Raphaël Guerreiro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473092921,503,1,1,40,56,dt4pinj0vw0t0cvz7za6mhmzy,1,40.8,77.8,2022-10-16T16:11:22.259Z,2022-10-17T05:49:01Z,3849903571,141,59.3,3849903569,140,35.3,3851665741,178,,3849903573,212,13.8,3849903575,213,4.3,3849903567,56,Back,,,,,,,d5mck7rf48chzersephpx29d5,N. Schlotterbeck,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473092947,504,1,1,41,1,dt4pinj0vw0t0cvz7za6mhmzy,0,36.4,54.3,2022-10-16T16:11:26.824Z,2022-10-17T05:49:03Z,3849903725,212,40.1,3851665785,178,,3849903719,56,Back,3849903729,1,,3849903721,140,47.9,3849903727,213,5.0,3849903723,141,0.0,,,,cd6i7khi5wgsfsg19c9tcjydx,M. Hummels,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473093061,265,5,1,41,4,a8d2gb2nag8fy0itbuxmcibh2,1,55.3,101.8,2022-10-16T16:11:29.940Z,2022-10-17T05:49:07Z,3849904225,347,,3849904247,233,505,3849904223,56,Left,,,,,,,,,,,,,,,,cl6720rdjeubt0bc3su0qg3qh,J. Ryerson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473092949,505,5,1,41,4,dt4pinj0vw0t0cvz7za6mhmzy,0,44.7,-1.8,2022-10-16T16:11:29.940Z,2022-10-17T05:49:07Z,3849903737,347,,3849904281,233,265,3849903735,56,Back,,,,,,,,,,,,,,,,cd6i7khi5wgsfsg19c9tcjydx,M. Hummels,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473093487,266,1,1,41,28,a8d2gb2nag8fy0itbuxmcibh2,1,52.9,100,2022-10-16T16:11:54.414Z,2022-10-17T05:49:13Z,3849906129,212,9.3,3849906125,140,47.4,3849906131,213,4.0,3849906127,141,90.9,3849906123,56,Back,3849906121,107,,,,,,,,cl6720rdjeubt0bc3su0qg3qh,J. Ryerson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473093545,267,1,1,41,29,a8d2gb2nag8fy0itbuxmcibh2,0,47.4,90.9,2022-10-16T16:11:55.530Z,2022-10-17T05:49:18Z,3849906447,141,82.3,3849906443,140,72.4,3849906437,157,,3851666025,178,,3849906455,1,,3849906439,56,Left,3849906449,212,26.9,3849906453,213,6.1,3g9riero16s160evc28u3q3u1,Diogo Leite,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473093541,506,44,1,41,33,dt4pinj0vw0t0cvz7za6mhmzy,1,29.5,24.4,2022-10-16T16:11:58.949Z,2022-10-17T08:31:08Z,3849906503,233,268,3849906429,285,,3849906427,56,Back,,,,,,,,,,,,,,,,4vy3j1o829f561jf4fqum7ob9,N. Süle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473093549,268,44,1,41,33,a8d2gb2nag8fy0itbuxmcibh2,0,70.5,75.6,2022-10-16T16:11:58.950Z,2022-10-17T07:01:02Z,3849906469,286,,3849906609,233,506,3849906467,56,Center,,,,,,,,,,,,,,,,5xhjvappzv6swoof5qpi0yj9,J. Siebatcheu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473093563,507,1,1,41,33,dt4pinj0vw0t0cvz7za6mhmzy,1,31.2,30.7,2022-10-16T16:11:59.163Z,2022-10-17T08:31:09Z,3849906533,140,45.9,3849906537,212,15.8,3849906529,3,,3849906531,56,Back,3851666259,178,,3849906539,213,6.1,3849906535,141,25.8,,,,4vy3j1o829f561jf4fqum7ob9,N. Süle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473093581,508,44,1,41,35,dt4pinj0vw0t0cvz7za6mhmzy,1,45.1,27.8,2022-10-16T16:12:01.122Z,2022-10-17T08:31:09Z,3849906653,56,Back,3849906655,285,,3849906745,233,269,,,,,,,,,,,,,,,,ebj6t5jqzixrnww1z7qofznu2,K. Adeyemi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473093573,269,44,1,41,35,a8d2gb2nag8fy0itbuxmcibh2,0,54.9,72.2,2022-10-16T16:12:01.123Z,2022-10-17T07:01:37Z,3849906617,56,Center,3849906621,286,,3849906751,233,508,,,,,,,,,,,,,,,,3g9riero16s160evc28u3q3u1,Diogo Leite,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473093593,509,1,1,41,35,dt4pinj0vw0t0cvz7za6mhmzy,0,45.3,25.9,2022-10-16T16:12:01.161Z,2022-10-17T08:31:09Z,3849906721,140,46.1,3849906735,213,0.0,3851666365,388,,3849906727,141,25.9,3849906713,56,Back,3849906701,3,,3849906731,212,0.8,3849906709,168,,ebj6t5jqzixrnww1z7qofznu2,K. Adeyemi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473093597,270,61,1,41,35,a8d2gb2nag8fy0itbuxmcibh2,1,54.5,70.5,2022-10-16T16:12:01.195Z,2022-10-17T05:50:30Z,3849906739,56,Center,3851667031,15,,3851666585,178,,,,,,,,,,,,,,,,,3g9riero16s160evc28u3q3u1,Diogo Leite,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473431687,775,43,1,41,40,a8d2gb2nag8fy0itbuxmcibh2,1,0,0,2022-10-16T16:12:05.877Z,2022-10-17T06:48:48Z,3851729955,144,82,3851729853,178,0,,,,,,,,,,,,,,,,,,,cl6720rdjeubt0bc3su0qg3qh,J. Ryerson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473093695,271,1,1,41,41,a8d2gb2nag8fy0itbuxmcibh2,1,61.5,88.6,2022-10-16T16:12:06.798Z,2022-10-17T05:50:17Z,3849907279,140,61.5,3849907283,212,11.1,3849907281,141,72.3,3849907277,56,Center,3851666823,178,,3849907285,213,4.7,,,,,,,cl6720rdjeubt0bc3su0qg3qh,J. Ryerson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473093713,272,1,1,41,41,a8d2gb2nag8fy0itbuxmcibh2,1,61.7,75.1,2022-10-16T16:12:06.837Z,2022-10-17T05:50:57Z,3849907391,141,86.8,3849907385,56,Left,3849907393,212,11.6,3849907395,213,2.4,3851667395,178,,3849907387,140,53.6,,,,,,,f0x3pa532agezdjdzcsp94l49,A. Schäfer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473093885,273,1,1,41,43,a8d2gb2nag8fy0itbuxmcibh2,1,53.6,86.8,2022-10-16T16:12:09.439Z,2022-10-17T05:51:06Z,3849908315,196,,3849908325,213,4.4,3849908319,140,38.0,3849908321,141,21.6,3851667541,178,,3849908323,212,47.3,3849908317,56,Back,3849908327,1,,3g9riero16s160evc28u3q3u1,Diogo Leite,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473093937,274,1,1,41,50,a8d2gb2nag8fy0itbuxmcibh2,1,39.4,15.9,2022-10-16T16:12:16.552Z,2022-10-17T05:51:29Z,3849908563,140,55.5,3851667881,178,,3849908567,212,17.7,3849908561,56,Right,3849908569,213,6.0,3849908565,141,8.3,,,,,,,d3xe46be1ajvxzxzboiaoy385,T. Baumgartl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473093967,510,43,1,41,52,dt4pinj0vw0t0cvz7za6mhmzy,1,0,0,2022-10-16T16:12:17.776Z,2022-10-16T16:12:25Z,3849909397,144,49,,,,,,,,,,,,,,,,,,,,,,d5mck7rf48chzersephpx29d5,N. Schlotterbeck,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473431875,778,43,1,41,52,a8d2gb2nag8fy0itbuxmcibh2,1,0,0,2022-10-16T16:12:17.980Z,2022-10-17T06:49:16Z,3851730723,144,82,3851730539,178,0,,,,,,,,,,,,,,,,,,,52t6t7cdsr0fjs9ukmwo9y7rp,C. Trimmel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473093989,275,2,1,41,53,a8d2gb2nag8fy0itbuxmcibh2,1,55.5,8.3,2022-10-16T16:12:18.873Z,2022-10-17T05:51:35Z,3849908801,56,Center,3849909211,7,f0x3pa532agezdjdzcsp94l49,3849908803,140,66.3,3851667953,178,,3849908805,141,21.8,,,,,,,,,,52t6t7cdsr0fjs9ukmwo9y7rp,C. Trimmel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473094007,511,55,1,41,53,dt4pinj0vw0t0cvz7za6mhmzy,1,33.9,75.8,2022-10-16T16:12:18.874Z,2022-10-17T05:51:35Z,,,,,,,,,,,,,,,,,,,,,,,,,d5mck7rf48chzersephpx29d5,N. Schlotterbeck,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473094221,512,1,1,42,7,dt4pinj0vw0t0cvz7za6mhmzy,1,44.6,82.6,2022-10-16T16:12:32.956Z,2022-10-17T05:51:41Z,3849909871,212,13.0,3849909865,56,Back,3849909873,213,3.8,3849909869,141,70.6,3851668043,178,,3849909861,5,,3849909863,241,,3849909867,140,35.0,emvi36y613e4lqlat3wfdih9l,S. Özcan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473094291,513,1,1,42,9,dt4pinj0vw0t0cvz7za6mhmzy,1,35,70.6,2022-10-16T16:12:34.790Z,2022-10-17T05:52:07Z,3849910245,141,53.9,3849910249,213,4.6,3851668393,178,,3849910241,56,Back,3849910243,140,33.8,3849910247,212,11.4,,,,,,,d5mck7rf48chzersephpx29d5,N. Schlotterbeck,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473094313,514,1,1,42,14,dt4pinj0vw0t0cvz7za6mhmzy,1,43,49,2022-10-16T16:12:39.735Z,2022-10-17T05:52:15Z,3849910385,212,16.0,3851668403,178,,3849910381,140,41.8,3849910379,56,Back,3849910387,213,4.6,3849910383,141,25.6,,,,,,,cd6i7khi5wgsfsg19c9tcjydx,M. Hummels,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473432095,1707,43,1,42,16,dt4pinj0vw0t0cvz7za6mhmzy,1,0,0,2022-10-16T16:12:42.539Z,2022-10-17T06:49:45Z,3851731569,144,82,3851731387,178,0,,,,,,,,,,,,,,,,,,,4vy3j1o829f561jf4fqum7ob9,N. Süle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473094351,515,1,1,42,16,dt4pinj0vw0t0cvz7za6mhmzy,1,42.1,25.8,2022-10-16T16:12:42.632Z,2022-10-17T05:52:21Z,3849910561,213,2.1,3849910559,212,17.2,3849910555,140,34.3,3849910557,141,48.1,3849910553,56,Back,3851668651,178,,,,,,,,4vy3j1o829f561jf4fqum7ob9,N. Süle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473094419,516,1,1,42,19,dt4pinj0vw0t0cvz7za6mhmzy,1,34.7,53.4,2022-10-16T16:12:45.203Z,2022-10-17T05:52:30Z,3851668779,178,,3849910875,212,22.4,3849910873,141,85.1,3849910877,213,1.3,3849910869,56,Back,3849910871,140,40.4,,,,,,,cd6i7khi5wgsfsg19c9tcjydx,M. Hummels,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473094513,517,1,1,42,22,dt4pinj0vw0t0cvz7za6mhmzy,1,37.5,86,2022-10-16T16:12:47.840Z,2022-10-17T05:52:35Z,3849911377,140,14.5,3851668851,178,,3849911381,212,31.8,3849911375,56,Back,3849911379,141,55.5,3849911383,213,3.9,,,,,,,d5mck7rf48chzersephpx29d5,N. Schlotterbeck,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473094587,518,1,1,42,26,dt4pinj0vw0t0cvz7za6mhmzy,1,13.5,53.9,2022-10-16T16:12:51.890Z,2022-10-17T05:52:40Z,3849911791,213,5.3,3851668939,178,,3849911775,56,Back,3849911781,140,26.3,3849911783,141,21.2,3849911787,212,26.0,,,,,,,9rjd95oqotnalxmv56v7p1r6d,G. Kobel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473094623,519,1,1,42,29,dt4pinj0vw0t0cvz7za6mhmzy,1,27.5,13.5,2022-10-16T16:12:55.024Z,2022-10-17T05:52:47Z,3849911997,140,39.4,3849911995,56,Back,3851669033,178,,3849912001,212,14.5,3849911999,141,24.3,3849912003,213,0.5,,,,,,,4vy3j1o829f561jf4fqum7ob9,N. Süle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473097617,563,43,1,42,30,dt4pinj0vw0t0cvz7za6mhmzy,1,0,0,2022-10-16T16:12:56.473Z,2022-10-16T16:15:52Z,3849929361,144,61,3849928069,56,Center,,,,,,,,,,,,,,,,,,,e83ula4wockmc2xid7185kcq2,J. Bellingham,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473094683,520,1,1,42,31,dt4pinj0vw0t0cvz7za6mhmzy,1,38.2,23.3,2022-10-16T16:12:56.741Z,2022-10-17T05:52:53Z,3849912299,213,4.7,3849912295,141,7.6,3849912297,212,10.7,3849912293,140,38.0,3851669115,178,,3849912291,56,Back,,,,,,,e83ula4wockmc2xid7185kcq2,J. Bellingham,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473432529,1733,67,1,42,32,dt4pinj0vw0t0cvz7za6mhmzy,1,34.1,4.3,2022-10-16T16:12:57.784Z,2022-10-17T08:31:10Z,3851732895,233,781,,,,,,,,,,,,,,,,,,,,,,bb6glt8n0ar47cmhmj6gnfiz9,T. Meunier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473432527,781,67,1,42,32,a8d2gb2nag8fy0itbuxmcibh2,0,65.9,95.7,2022-10-16T16:12:57.785Z,2022-10-17T06:50:34Z,3851732907,233,1733,,,,,,,,,,,,,,,,,,,,,,cl6720rdjeubt0bc3su0qg3qh,J. Ryerson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473094697,521,1,1,42,32,dt4pinj0vw0t0cvz7za6mhmzy,0,38,8.2,2022-10-16T16:12:57.827Z,2022-10-17T08:31:10Z,3849920697,286,,3849912355,212,1.4,3849920693,233,276,3851669253,178,,3849912347,155,,3849920691,236,,3849912351,140,38.1,3849912353,141,10.3,bb6glt8n0ar47cmhmj6gnfiz9,T. Meunier,,3849912349,56,3849912357,213,1.5,,,,,,,,,,,,,,,,,,,,,,Back,,,,,,,
2473094689,276,74,1,42,32,a8d2gb2nag8fy0itbuxmcibh2,1,58.2,93.5,2022-10-16T16:12:57.930Z,2022-10-17T05:53:07Z,3849920719,233,521,3849920593,285,,3851669317,178,,3849912321,56,Left,,,,,,,,,,,,,cl6720rdjeubt0bc3su0qg3qh,J. Ryerson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473094731,277,1,1,42,34,a8d2gb2nag8fy0itbuxmcibh2,0,59.3,68.5,2022-10-16T16:13:00.422Z,2022-10-17T05:53:15Z,3851669447,388,,3849912503,213,0.6,3849912495,56,Left,3849912497,140,73.8,3849912501,212,19.0,3849912493,3,,3849912499,141,85.3,,,,f0x3pa532agezdjdzcsp94l49,A. Schäfer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473094803,522,1,1,42,36,dt4pinj0vw0t0cvz7za6mhmzy,1,26,14.4,2022-10-16T16:13:02.529Z,2022-10-17T05:53:24Z,3849912819,212,12.2,3849912815,140,35.7,3849912813,56,Back,3851669591,178,,3849912817,141,4.4,3849912811,155,,3849912821,213,5.7,,,,4vy3j1o829f561jf4fqum7ob9,N. Süle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473094831,523,1,1,42,38,dt4pinj0vw0t0cvz7za6mhmzy,1,35.7,4.4,2022-10-16T16:13:04.694Z,2022-10-17T05:53:44Z,3849912987,56,Center,3849912999,1,,3849912995,212,40.2,3851669881,178,,3849912997,213,0.9,3849912993,141,51.8,3849912985,155,,3849912991,140,58.5,bb6glt8n0ar47cmhmj6gnfiz9,T. Meunier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473432637,1737,43,1,42,41,dt4pinj0vw0t0cvz7za6mhmzy,1,0,0,2022-10-16T16:13:06.797Z,2022-10-17T06:50:53Z,3851733277,178,0,3851733279,21,0,3851733355,144,82,,,,,,,,,,,,,,,,ebj6t5jqzixrnww1z7qofznu2,K. Adeyemi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473094837,524,61,1,42,41,dt4pinj0vw0t0cvz7za6mhmzy,0,58.1,52.8,2022-10-16T16:13:06.803Z,2022-10-17T05:54:01Z,3849913017,56,Center,3851670165,178,,,,,,,,,,,,,,,,,,,,ebj6t5jqzixrnww1z7qofznu2,K. Adeyemi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473094869,278,49,1,42,42,a8d2gb2nag8fy0itbuxmcibh2,1,35.6,39.8,2022-10-16T16:13:08.687Z,2022-10-17T05:54:07Z,,,,,,,,,,,,,,,,,,,,,,,,,52t6t7cdsr0fjs9ukmwo9y7rp,C. Trimmel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473094907,279,1,1,42,43,a8d2gb2nag8fy0itbuxmcibh2,1,35.6,39.8,2022-10-16T16:13:08.760Z,2022-10-17T05:54:13Z,3849913369,141,44.3,3851670349,178,,3849913373,213,2.4,3849913365,56,Back,3849913371,212,4.7,3849913367,140,32.2,,,,,,,52t6t7cdsr0fjs9ukmwo9y7rp,C. Trimmel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473094987,280,1,1,42,45,a8d2gb2nag8fy0itbuxmcibh2,0,32.2,44.3,2022-10-16T16:13:10.784Z,2022-10-17T05:54:22Z,3849913797,56,Center,3849913805,213,0.3,3849913801,141,60.0,3849913799,140,66.8,3849913807,1,,3849913803,212,37.9,3849913795,155,,3851670497,178,,d3xe46be1ajvxzxzboiaoy385,T. Baumgartl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
