id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,keyPass,qualifier/9/value,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/12/value,qualifier/14/value,qualifier/11/value,qualifier/17/value,assist,qualifier/19/id,qualifier/19/qualifierId,qualifier/19/value
2537178057,969,6,2,77,15,apoawtpvac4zqlancmvw4nk4o,0,9.1,41.6,2023-04-22T15:08:14.271Z,2023-04-23T04:16:32Z,4209087293,233,562,4209086807,73,,4209086743,56,Back,,,,,,,,,,,,,,,,4skrm2y64va3y5jk70gz4ylpm,J. Stanišić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537179293,563,1,2,77,54,1c7qokc1j5z50cjj4tcu32haa,0,99.5,99.5,2023-04-22T15:08:53.526Z,2023-04-23T04:16:38Z,4209093143,212,31.3,4209093127,6,,4209093141,141,56.3,4212084931,178,,4209093135,56,Center,4209093139,140,89.3,4211248005,72,,4209093123,2,,eh9sh9aa10zrp80l6e4l0c7h1,Aarón Martín,4209093133,224,,4209093131,155,4209093147,213,,,4.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537179357,970,12,2,77,56,apoawtpvac4zqlancmvw4nk4o,1,9,36.7,2023-04-22T15:08:54.874Z,2023-04-23T04:16:44Z,4209093509,213,0.3,4209093505,141,46.3,4209093507,212,25.9,4209093501,56,Back,4209093561,15,,4212084987,388,,4209093503,140,32.9,,,,cotiiu6mjkfx5xa63nhfbdf4l,S. Mané,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537179583,564,1,2,77,59,1c7qokc1j5z50cjj4tcu32haa,1,63.2,59.3,2023-04-22T15:08:58.507Z,2023-04-23T04:16:49Z,4209094675,213,3.9,4212085083,178,,4209094659,140,54.1,4209094671,212,13.1,4209094653,56,Center,4209094665,141,46.1,,,,,,,2w76r8guf9sacoriu0ivytyax,A. Barkok,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537179617,565,1,2,78,2,1c7qokc1j5z50cjj4tcu32haa,1,54.1,46.1,2023-04-22T15:09:01.365Z,2023-04-23T04:16:55Z,4209094817,140,76.1,4209094815,56,Right,4209094819,141,3.8,4209094831,1,,4209094821,212,36.9,4212085143,178,,4209094825,213,5.4,,,,l469vtpe0jbgg5sq1v2e67e1,L. Barreiro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537179659,566,1,2,78,5,1c7qokc1j5z50cjj4tcu32haa,0,76.1,3.8,2023-04-22T15:09:04.466Z,2023-04-23T04:16:58Z,4212085221,178,,4211249193,20,,4209095083,141,53.9,4209095079,56,Center,4209095075,2,,4209095085,212,36.0,4209095089,1,,4209095087,213,1.2,az7owi5t4bclkamjsjuyxzv1l,A. Stach,4209095081,140,87.1,4211249191,224,4209095077,155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537179695,971,61,2,78,6,apoawtpvac4zqlancmvw4nk4o,1,14.8,60.5,2023-04-22T15:09:05.564Z,2023-04-23T04:17:11Z,4209095357,56,Back,4212085363,388,,,,,,,,,,,,,,,,,,,,4w4ldzomkj7fhrc51iimz8no5,L. Goretzka,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537179775,567,1,2,78,9,1c7qokc1j5z50cjj4tcu32haa,1,83.8,58.4,2023-04-22T15:09:08.673Z,2023-04-23T04:17:15Z,4209095739,140,77.6,4209095745,213,4.2,4209095741,141,40.4,4212085431,178,,4209095737,56,Center,4209095743,212,13.9,,,,,,,dzolxp2oixtakcrqfyibpu76d,K. Onisiwo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537179911,568,1,2,78,10,1c7qokc1j5z50cjj4tcu32haa,1,81.5,44.7,2023-04-22T15:09:09.273Z,2023-04-23T04:17:29Z,4209096565,140,81.2,4212085495,178,,4209096569,212,20.7,4209107447,210,16,4209107449,22,,4209096567,141,75.2,4209096561,56,Center,4209096571,213,1.6,dnt7ahwfj8endqngxwfll1tjp,A. Hanche-Olsen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,
2537179927,569,16,2,78,14,1c7qokc1j5z50cjj4tcu32haa,1,84.7,72.9,2023-04-22T15:09:13.075Z,2023-04-23T04:17:30Z,4209107649,215,,4209096645,22,,4209101845,374,2023-04-22 16:09:11.980,4209107659,231,54.2,4211252769,395,98.4,4209107663,273,,4209107637,55,568,4209107641,102,45.8,eh9sh9aa10zrp80l6e4l0c7h1,Aarón Martín,4209096649,56,Center,4209107645,103,4211252771,396,,5.7,50,4209101849,375,4209107661,138,4209096647,64,,4209107655,230,4209107633,80,,4212085665,178,,4209107635,29,4209101839,72,,,97.5,78:13.212,,,,,
2537180007,972,43,2,78,16,apoawtpvac4zqlancmvw4nk4o,1,0,0,2023-04-22T15:09:15.474Z,2023-04-22T15:10:10Z,4209106503,144,51,4209097113,170,0,,,,,,,,,,,,,,,,,,,bagn0ce4xunsiz3mezrtqx1p1,Y. Sommer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537183301,973,18,2,79,25,apoawtpvac4zqlancmvw4nk4o,1,0,0,2023-04-22T15:10:24.396Z,2023-04-23T04:17:51Z,4209114839,44,Forward,4209114837,42,,4209114961,55,974,4209114841,59,17,,,,,,,,,,,,,cotiiu6mjkfx5xa63nhfbdf4l,S. Mané,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537183315,974,19,2,79,25,apoawtpvac4zqlancmvw4nk4o,1,0,0,2023-04-22T15:10:24.397Z,2023-04-23T04:17:51Z,4209114935,55,973,4209114931,293,1,4209114921,59,10,4209114927,292,9,4209114919,145,10,4209114915,42,,4209114933,44,Forward,,,,4603xrdk721lqhd1ejn62x5n9,L. Sané,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537185795,996,18,2,79,35,apoawtpvac4zqlancmvw4nk4o,1,0,0,2023-04-22T15:10:34.659Z,2023-04-23T04:18:05Z,4209127913,55,997,4209127751,59,42,4209127747,42,,4209127749,44,Forward,,,,,,,,,,,,,bhsdzppop8jwjsxwftizot1t6,J. Musiala,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537185819,997,19,2,79,35,apoawtpvac4zqlancmvw4nk4o,1,0,0,2023-04-22T15:10:34.660Z,2023-04-23T04:18:06Z,4209127843,293,4,4209127833,145,11,4209127841,292,7,4209127847,55,996,4209127845,44,Midfielder,4209127829,42,,4209127835,59,7,,,,4ysxvym6ww4f9d3hflkqsbf11,S. Gnabry,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537192019,1026,40,2,79,41,apoawtpvac4zqlancmvw4nk4o,1,0,0,2023-04-22T15:10:40.416Z,2023-04-23T04:18:08Z,4209160189,319,,4209160185,194,4w4ldzomkj7fhrc51iimz8no5,4209160175,59,"27, 40, 7, 2, 44, 4, 38, 8, 10, 39, 22, 11, 23, 26",4209160179,130,19,4209160171,44,"1, 3, 3, 2, 2, 2, 3, 3, 4, 4, 3, 5, 5, 5",4209160181,131,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 0, 0, 0",4209160169,30,"bagn0ce4xunsiz3mezrtqx1p1, 7vhnftizqlyu31st2vsmgh6tx, 4ysxvym6ww4f9d3hflkqsbf11, x4qyxhfr2vi007sazoqe5vit, 4skrm2y64va3y5jk70gz4ylpm, 10zt8rbgbmyqxr1m13wm5gfs9, 5ga7g20wsa7oqjbh4ijoeknl6, 4w4ldzomkj7fhrc51iimz8no5, 4603xrdk721lqhd1ejn62x5n9, cv1d56d42wujfuc4kt6bn53x0, 29pq64smaxdwlraopnxoleqxh, 1u1u438ql6xrordkb65wsxo7p, 3kx4mltrob4yta5g6kr2u8ic5, br2uswvdgoj7ndkx7mnbwgyd",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537183615,975,1,2,79,55,apoawtpvac4zqlancmvw4nk4o,1,50.3,50.1,2023-04-22T15:10:54.432Z,2023-04-23T04:18:10Z,4209116413,212,25.9,4209116407,56,Back,4209140035,189,,4209116409,140,32.0,4209116411,141,75.6,4209116417,279,G,4209116415,213,2.4,4212086445,178,,4603xrdk721lqhd1ejn62x5n9,L. Sané,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537188047,999,1,2,79,56,apoawtpvac4zqlancmvw4nk4o,1,31.9,76.4,2023-04-22T15:10:55.177Z,2023-04-23T04:18:16Z,4212086553,178,,4209139751,56,Back,4209139757,212,13.8,4209139759,213,4.3,4209139755,141,57.9,4209139753,140,26.6,,,,,,,10zt8rbgbmyqxr1m13wm5gfs9,M. de Ligt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537183671,976,1,2,79,59,apoawtpvac4zqlancmvw4nk4o,1,20.4,36.5,2023-04-22T15:10:58.331Z,2023-04-23T04:18:19Z,4209116777,56,Back,4209116781,140,20.9,4209116785,141,8.5,4209116789,212,19.0,4212086605,178,,4209116793,213,4.7,,,,,,,x4qyxhfr2vi007sazoqe5vit,D. Upamecano,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537183681,977,4,2,80,3,apoawtpvac4zqlancmvw4nk4o,1,23.1,13.6,2023-04-22T15:11:02.237Z,2023-04-23T04:56:24Z,4209117125,233,570,4209116843,152,,4209116841,56,Back,4209116847,285,,4209116845,265,,4209116839,13,,,,,,,,4skrm2y64va3y5jk70gz4ylpm,J. Stanišić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537183725,570,4,2,80,3,1c7qokc1j5z50cjj4tcu32haa,0,76.9,86.4,2023-04-22T15:11:02.238Z,2023-04-23T04:56:23Z,4209117071,13,,4209117091,265,,4209117077,56,Left,4209117095,286,,4209117215,233,977,4209117085,152,,4212086653,178,,,,,4rgz5z372h6sbwhpxl69cb6c5,M. Ingvartsen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537183763,978,1,2,80,8,apoawtpvac4zqlancmvw4nk4o,1,26.3,12.6,2023-04-22T15:11:07.435Z,2023-04-23T04:18:30Z,4209117291,213,5.8,4212086765,178,,4209117281,152,,4209117287,141,5.0,4209117289,212,12.2,4209117285,140,36.8,4209117279,5,,4209117283,56,Back,4skrm2y64va3y5jk70gz4ylpm,J. Stanišić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537183801,979,1,2,80,12,apoawtpvac4zqlancmvw4nk4o,1,34,5.8,2023-04-22T15:11:11.093Z,2023-04-23T04:18:39Z,4212086957,178,,4209117483,140,20.9,4209117489,213,2.9,4209117485,141,11.7,4209117487,212,14.3,4209117481,56,Back,,,,,,,5ga7g20wsa7oqjbh4ijoeknl6,R. Gravenberch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537183903,980,1,2,80,13,apoawtpvac4zqlancmvw4nk4o,1,21.8,11.6,2023-04-22T15:11:11.993Z,2023-04-23T04:18:50Z,4212087143,178,,4209117983,213,1.0,4209117979,141,21.6,4209117975,56,Back,4209117981,212,8.3,4209117977,140,26.4,,,,,,,4skrm2y64va3y5jk70gz4ylpm,J. Stanišić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537183949,981,1,2,80,17,apoawtpvac4zqlancmvw4nk4o,1,26.4,31,2023-04-22T15:11:16.350Z,2023-04-23T04:18:58Z,4209118251,213,0.8,4209118243,56,Back,4212087315,178,,4209118245,140,31.8,4209118249,212,7.8,4209118247,141,38.9,,,,,,,4w4ldzomkj7fhrc51iimz8no5,L. Goretzka,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537184027,982,1,2,80,18,apoawtpvac4zqlancmvw4nk4o,1,31.3,37.6,2023-04-22T15:11:17.301Z,2023-04-23T04:19:02Z,4209118623,140,24.8,4209118625,141,28.8,4209118629,213,3.9,4212087351,178,,4209118627,212,9.1,4209118621,56,Back,,,,,,,29pq64smaxdwlraopnxoleqxh,João Cancelo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537184141,983,1,2,80,19,apoawtpvac4zqlancmvw4nk4o,1,28.7,33.6,2023-04-22T15:11:18.252Z,2023-04-23T04:19:06Z,4209119253,56,Back,4212087413,178,,4209119261,212,15.5,4209119257,140,21.1,4209119263,213,2.1,4209119259,141,53.1,,,,,,,4w4ldzomkj7fhrc51iimz8no5,L. Goretzka,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537184197,984,1,2,80,22,apoawtpvac4zqlancmvw4nk4o,1,23.3,61.4,2023-04-22T15:11:21.305Z,2023-04-23T04:19:15Z,4209119555,212,11.8,4209119557,213,1.3,4209119551,140,26.4,4212087583,178,,4209119553,141,78.1,4209119549,56,Back,,,,,,,x4qyxhfr2vi007sazoqe5vit,D. Upamecano,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537184301,985,1,2,80,26,apoawtpvac4zqlancmvw4nk4o,1,24.4,75.6,2023-04-22T15:11:25.306Z,2023-04-23T04:19:19Z,4212087611,178,,4209120067,56,Back,4209120073,141,61.5,4209120081,213,4.3,4209120071,140,20.8,4209120077,212,10.3,,,,,,,10zt8rbgbmyqxr1m13wm5gfs9,M. de Ligt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537184427,986,1,2,80,29,apoawtpvac4zqlancmvw4nk4o,1,22.4,58.2,2023-04-22T15:11:27.925Z,2023-04-23T04:19:23Z,4209120753,212,19.8,4209120749,140,26.4,4212087703,178,,4209120747,56,Back,4209120751,141,29.8,4209120755,213,4.9,,,,,,,x4qyxhfr2vi007sazoqe5vit,D. Upamecano,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537184475,987,1,2,80,33,apoawtpvac4zqlancmvw4nk4o,1,29.3,28.6,2023-04-22T15:11:32.269Z,2023-04-23T04:19:27Z,4209120939,56,Back,4209120949,212,7.0,4209120945,141,38.3,4209120951,213,1.2,4209120943,140,31.4,4212087763,178,,,,,,,,4skrm2y64va3y5jk70gz4ylpm,J. Stanišić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537184527,988,1,2,80,34,apoawtpvac4zqlancmvw4nk4o,0,32.3,31,2023-04-22T15:11:32.964Z,2023-04-23T04:19:47Z,4209121207,212,20.3,4209121201,56,Back,4209121209,213,5.2,4209121205,141,4.9,4209121203,140,41.6,4212088105,178,,,,,,,,4w4ldzomkj7fhrc51iimz8no5,L. Goretzka,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537184653,571,1,2,80,36,1c7qokc1j5z50cjj4tcu32haa,0,54.4,94.7,2023-04-22T15:11:35.528Z,2023-04-23T04:19:52Z,4209121871,56,Left,4209121877,212,29.0,4209121879,213,0.0,4209121875,141,96.3,4209121873,140,82.0,4212088175,389,,,,,,,,eh9sh9aa10zrp80l6e4l0c7h1,Aarón Martín,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537184887,989,1,2,80,41,apoawtpvac4zqlancmvw4nk4o,1,9.7,6.4,2023-04-22T15:11:40.324Z,2023-04-23T04:19:56Z,4209123073,56,Back,4209123079,212,16.1,4209123075,140,8.8,4209123077,141,30.1,4209123081,213,1.6,4212088215,178,,,,,,,,4w4ldzomkj7fhrc51iimz8no5,L. Goretzka,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537184989,990,1,2,80,45,apoawtpvac4zqlancmvw4nk4o,0,14.5,27.1,2023-04-22T15:11:44.286Z,2023-04-23T04:20:02Z,4209123531,1,,4209123527,212,44.9,4209123521,56,Center,4209123525,141,51.2,4209123529,213,0.4,4209123523,140,54.3,4211259211,157,,4212088399,178,,bagn0ce4xunsiz3mezrtqx1p1,Y. Sommer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537185077,572,1,2,80,48,1c7qokc1j5z50cjj4tcu32haa,0,44.7,45.4,2023-04-22T15:11:46.953Z,2023-04-23T04:20:06Z,4209123967,140,70.0,4209123973,213,0.2,4209123965,56,Center,4209123969,141,53.6,4209123971,212,27.1,4209123963,3,,4212088445,388,,,,,dnt7ahwfj8endqngxwfll1tjp,A. Hanche-Olsen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537185121,991,1,2,80,49,apoawtpvac4zqlancmvw4nk4o,0,37,46.4,2023-04-22T15:11:48.331Z,2023-04-23T04:20:11Z,4209124217,213,5.9,4209124211,140,59.4,4212088473,388,,4209124215,212,25.5,4209124213,141,31.9,4209124207,3,,4209124209,56,Center,,,,29pq64smaxdwlraopnxoleqxh,João Cancelo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537739475,930,67,2,80,51,1c7qokc1j5z50cjj4tcu32haa,1,43,64.1,2023-04-22T15:11:50.378Z,2023-04-23T06:31:58Z,4212124415,233,2070,,,,,,,,,,,,,,,,,,,,,,6uurhe88nry4hyelll8ifzd91,E. Fernandes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537739473,2070,67,2,80,51,apoawtpvac4zqlancmvw4nk4o,0,57,35.9,2023-04-22T15:11:50.379Z,2023-04-23T05:01:16Z,4212124419,233,930,,,,,,,,,,,,,,,,,,,,,,7vhnftizqlyu31st2vsmgh6tx,N. Mazraoui,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537185221,573,1,2,80,51,1c7qokc1j5z50cjj4tcu32haa,1,43.5,64.2,2023-04-22T15:11:50.387Z,2023-04-23T06:31:58Z,4209124811,141,45.1,4209124803,157,,4209124813,212,16.3,4212088575,178,,4209124817,1,,4209124815,213,5.4,4209124807,56,Center,4209124809,140,52.9,6uurhe88nry4hyelll8ifzd91,E. Fernandes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537185235,574,49,2,80,52,1c7qokc1j5z50cjj4tcu32haa,1,52.9,45.1,2023-04-22T15:11:51.056Z,2023-04-23T04:20:19Z,,,,,,,,,,,,,,,,,,,,,,,,,l469vtpe0jbgg5sq1v2e67e1,L. Barreiro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537185261,575,1,2,80,53,1c7qokc1j5z50cjj4tcu32haa,1,52.9,45.1,2023-04-22T15:11:51.984Z,2023-04-23T04:20:22Z,4209125029,212,12.3,4209125031,213,4.9,4212088643,178,,4209125027,141,27.4,4209125021,56,Center,4209125023,140,55.5,,,,,,,l469vtpe0jbgg5sq1v2e67e1,L. Barreiro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537185289,576,1,2,80,54,1c7qokc1j5z50cjj4tcu32haa,1,55.5,27.4,2023-04-22T15:11:52.887Z,2023-04-23T04:20:27Z,4209125163,212,10.2,4209125157,141,42.1,4209125167,213,1.4,4212088713,178,,4209125153,140,57.4,4209125145,56,Center,,,,,,,2w76r8guf9sacoriu0ivytyax,A. Barkok,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537185333,577,1,2,80,55,1c7qokc1j5z50cjj4tcu32haa,0,57.4,42.1,2023-04-22T15:11:54.485Z,2023-04-23T04:20:32Z,4209125339,140,72.8,4212088779,178,,4209125349,213,6.0,4209125345,141,34.0,4209125347,212,17.1,4209125337,56,Center,,,,,,,l469vtpe0jbgg5sq1v2e67e1,L. Barreiro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537185349,992,49,2,80,57,apoawtpvac4zqlancmvw4nk4o,1,23.2,64,2023-04-22T15:11:55.985Z,2023-04-23T04:20:50Z,,,,,,,,,,,,,,,,,,,,,,,,,10zt8rbgbmyqxr1m13wm5gfs9,M. de Ligt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537185425,993,1,2,80,57,apoawtpvac4zqlancmvw4nk4o,1,23.2,64,2023-04-22T15:11:56.093Z,2023-04-23T04:21:01Z,4209125771,212,19.1,4212089247,178,,4209125773,213,3.8,4209125767,140,8.3,4209125765,56,Back,4209125769,141,47.9,,,,,,,10zt8rbgbmyqxr1m13wm5gfs9,M. de Ligt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537185603,994,1,2,81,0,apoawtpvac4zqlancmvw4nk4o,1,8,46.1,2023-04-22T15:11:59.542Z,2023-04-23T04:21:06Z,4209126761,212,17.2,4212089315,178,,4209126749,56,Back,4209126753,140,17.6,4209126763,213,5.3,4209126757,141,25.6,,,,,,,bagn0ce4xunsiz3mezrtqx1p1,Y. Sommer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537185793,995,1,2,81,6,apoawtpvac4zqlancmvw4nk4o,1,10.7,32.7,2023-04-22T15:12:05.001Z,2023-04-23T04:21:16Z,4209127727,140,30.4,4212089541,178,,4209127731,212,40.8,4209127735,1,,4209127729,141,84.5,4209127725,56,Back,4209127733,213,1.0,,,,4skrm2y64va3y5jk70gz4ylpm,J. Stanišić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537186601,578,27,2,81,10,1c7qokc1j5z50cjj4tcu32haa,1,0,0,2023-04-22T15:12:09.256Z,2023-04-23T04:21:23Z,4209131929,41,Injury,4209284869,233,1170,4209131937,53,6uurhe88nry4hyelll8ifzd91,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537215857,1170,27,2,81,10,apoawtpvac4zqlancmvw4nk4o,1,0,0,2023-04-22T15:12:09.256Z,2023-04-23T04:21:24Z,4209285131,233,578,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537188907,581,28,2,82,40,1c7qokc1j5z50cjj4tcu32haa,1,0,0,2023-04-22T15:13:39.347Z,2023-04-23T04:21:30Z,4209285075,233,1171,4209144217,55,578,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537215893,1171,28,2,82,40,apoawtpvac4zqlancmvw4nk4o,1,0,0,2023-04-22T15:13:39.347Z,2023-04-23T04:21:30Z,4209285033,233,581,4209284501,55,1170,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537188869,579,18,2,82,43,1c7qokc1j5z50cjj4tcu32haa,1,0,0,2023-04-22T15:13:42.098Z,2023-04-23T04:21:41Z,4209144023,44,Midfielder,4209144125,55,580,4209144025,59,20,4209144021,41,,,,,,,,,,,,,,6uurhe88nry4hyelll8ifzd91,E. Fernandes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537188877,580,19,2,82,43,1c7qokc1j5z50cjj4tcu32haa,1,0,0,2023-04-22T15:13:42.099Z,2023-04-23T04:21:42Z,4209144047,41,,4209144061,293,1,4209144065,55,579,4209144063,44,Defender,4209144059,292,3,4209144055,145,4,4209144057,59,42,,,,ernbjicg113inzsubzrfm8fyt,A. Hack,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537217741,1172,68,2,82,45,apoawtpvac4zqlancmvw4nk4o,1,0,0,2023-04-22T15:13:44.350Z,2023-04-23T04:21:45Z,4211262013,189,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537189041,582,68,2,82,46,1c7qokc1j5z50cjj4tcu32haa,0,0,0,2023-04-22T15:13:45.639Z,2023-04-23T04:21:48Z,4209148099,189,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537217971,1173,1,2,82,47,apoawtpvac4zqlancmvw4nk4o,1,27.8,71.8,2023-04-22T15:13:45.849Z,2023-04-23T04:21:58Z,4209296275,212,18.2,4209296259,189,,4209296277,213,0.9,4209296263,56,Back,4209296271,141,93.0,4209296267,140,38.4,4212090205,178,,,,,10zt8rbgbmyqxr1m13wm5gfs9,M. de Ligt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537188913,1000,1,2,82,47,apoawtpvac4zqlancmvw4nk4o,1,37.6,93.9,2023-04-22T15:13:46.657Z,2023-04-23T04:22:03Z,4209144265,213,4.1,4209144253,56,Back,4212090339,178,,4209144263,212,18.2,4209144255,140,27.9,4209144259,141,71.8,,,,,,,4ysxvym6ww4f9d3hflkqsbf11,S. Gnabry,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537188977,1001,1,2,82,50,apoawtpvac4zqlancmvw4nk4o,1,27.9,69.7,2023-04-22T15:13:48.905Z,2023-04-23T04:22:08Z,4209144613,141,43.4,4212090417,178,,4209144609,56,Back,4209144611,140,25.6,4209144615,212,18.0,4209144619,213,4.6,,,,,,,10zt8rbgbmyqxr1m13wm5gfs9,M. de Ligt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537189023,1002,1,2,82,53,apoawtpvac4zqlancmvw4nk4o,1,27.5,41,2023-04-22T15:13:52.206Z,2023-04-23T04:22:11Z,4209144913,56,Back,4209144921,213,4.8,4209144917,141,20.0,4212090467,178,,4209144919,212,14.3,4209144915,140,28.7,,,,,,,x4qyxhfr2vi007sazoqe5vit,D. Upamecano,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537189101,1003,1,2,82,55,apoawtpvac4zqlancmvw4nk4o,1,28.6,19.5,2023-04-22T15:13:54.414Z,2023-04-23T04:22:16Z,4209145327,140,36.4,4209145331,212,12.4,4209145329,141,5.9,4209145325,56,Back,4212090535,178,,4209145333,213,5.4,,,,,,,4skrm2y64va3y5jk70gz4ylpm,J. Stanišić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537189245,583,45,2,82,57,1c7qokc1j5z50cjj4tcu32haa,0,53.7,87.6,2023-04-22T15:13:56.063Z,2023-04-23T04:22:21Z,4209146111,56,Left,4209146305,233,1004,4209146115,285,,,,,,,,,,,,,,,,,eh9sh9aa10zrp80l6e4l0c7h1,Aarón Martín,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
