id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,keyPass,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/9/value,qualifier/11/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,assist,qualifier/14/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/16/value,qualifier/15/value,qualifier/17/value
2448387261,28,1,1,2,29,3dwlvz6cl4lcavvrg0y2dycrt,1,26.5,21.7,2022-08-20T13:36:05.060Z,2022-08-21T04:35:27Z,3718445607,56,Back,3718445615,213,2.4,3722097853,178,,3718445611,141,46.4,3718445609,140,10.4,3718445613,212,23.8,,,,,,,5l8wtw156meo2vrtrgasif6jt,K. Mavropanos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448387331,29,1,1,2,31,3dwlvz6cl4lcavvrg0y2dycrt,1,10.4,46.4,2022-08-20T13:36:07.206Z,2022-08-21T04:35:30Z,3718445931,56,Center,3718445939,213,0.0,3722097907,178,,3718445935,141,47.2,3718445929,157,,3718445933,140,58.0,3718445937,212,50.0,3718445941,1,,5bzowvtg5vhntcx1w3roriehh,F. Müller,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448387409,30,1,1,2,36,3dwlvz6cl4lcavvrg0y2dycrt,1,58,47.2,2022-08-20T13:36:11.609Z,2022-08-21T04:35:44Z,3718446265,212,9.1,3718446259,56,Center,3718446255,3,,3718446261,140,66.5,3722098115,178,,3718446263,141,44.9,3718446267,213,6.1,3718446257,168,,33hs47yxefec8e9ntgqgr49n9,S. Kalajdzic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448387447,31,1,1,2,44,3dwlvz6cl4lcavvrg0y2dycrt,1,92.3,24.4,2022-08-20T13:36:19.891Z,2022-08-21T04:35:52Z,3718446433,140,84.9,3722098233,178,,3718446437,212,7.8,3718446439,213,3.1,3718446431,56,Center,3718446435,141,25.2,,,,,,,9fd19beamnr8qmhqdvzr7fcyy,S. Katompa Mvumpa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448387449,32,1,1,2,46,3dwlvz6cl4lcavvrg0y2dycrt,0,85.5,24.4,2022-08-20T13:36:21.334Z,2022-08-21T04:35:57Z,3718446451,141,43.7,3718446453,212,13.5,3718446447,56,Center,3722098285,178,,3718446443,2,,3718446455,213,1.3,3718446449,140,88.5,3720991491,224,,3havaatbnk8p6gc9srgajc25l,C. Führich,3718446445,155,,3720991493,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448387463,26,8,1,2,46,6k5zscdm9ufw0tguvzyjlp5hq,1,11.8,55.5,2022-08-20T13:36:22.101Z,2022-08-21T04:36:04Z,3718446507,56,Back,3722098417,388,,3720991605,385,,,,,,,,,,,,,,,,,b7ve7k983eaewnupejiow3jdh,C. Günter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448387541,28,44,1,2,48,6k5zscdm9ufw0tguvzyjlp5hq,1,2.7,45.8,2022-08-20T13:36:24.154Z,2022-08-21T06:30:07Z,3718446901,56,Back,3718446903,285,,3718446911,233,33,,,,,,,,,,,,,,,,920yurg08gqayxwc80q9f8ixh,M. Flekken,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448387495,33,44,1,2,48,3dwlvz6cl4lcavvrg0y2dycrt,0,97.3,54.2,2022-08-20T13:36:24.155Z,2022-08-21T04:36:12Z,3718446983,233,28,3718446663,56,Center,3718446667,286,,,,,,,,,,,,,,,,,33hs47yxefec8e9ntgqgr49n9,S. Kalajdzic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448387479,27,52,1,2,48,6k5zscdm9ufw0tguvzyjlp5hq,1,3.1,46.2,2022-08-20T13:36:24.235Z,2022-08-21T06:30:08Z,3722098609,388,,3720992371,378,,,,,,,,,,,,,,,,,,,,920yurg08gqayxwc80q9f8ixh,M. Flekken,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448387707,29,1,1,3,0,6k5zscdm9ufw0tguvzyjlp5hq,1,14.2,51.2,2022-08-20T13:36:35.946Z,2022-08-21T04:36:33Z,3718447663,212,21.6,3722098913,178,,3718447657,56,Back,3718447665,213,1.3,3718447659,140,19.4,3718824617,189,,3718447655,123,,3718447661,141,82.0,920yurg08gqayxwc80q9f8ixh,M. Flekken,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448387719,30,1,1,3,2,6k5zscdm9ufw0tguvzyjlp5hq,1,10.4,77.3,2022-08-20T13:36:37.494Z,2022-08-21T04:36:39Z,3718824863,189,,3718447739,213,0.8,3718447731,56,Back,3718447735,141,93.1,3722098969,178,,3718447737,212,15.1,3718447733,140,20.5,,,,6o2v57d92t1mejod24gmufcut,P. Lienhart,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448387747,31,1,1,3,3,6k5zscdm9ufw0tguvzyjlp5hq,1,22.2,90.9,2022-08-20T13:36:38.510Z,2022-08-21T04:36:58Z,3718447847,212,17.7,3718447843,141,67.9,3718447837,56,Back,3722099133,178,,3718447851,213,5.2,3718447841,140,30.1,,,,,,,b7ve7k983eaewnupejiow3jdh,C. Günter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448387785,32,1,1,3,5,6k5zscdm9ufw0tguvzyjlp5hq,1,29.2,68,2022-08-20T13:36:40.509Z,2022-08-21T04:37:03Z,3718447987,56,Back,3718447993,212,30.0,3718447989,140,3.4,3722099195,178,,3718447991,141,48.9,3718447995,213,3.6,,,,,,,2az0f39bhz2kvxhopalzi0h5h,V. Grifo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448387831,33,1,1,3,12,6k5zscdm9ufw0tguvzyjlp5hq,1,12,47.6,2022-08-20T13:36:48.086Z,2022-08-21T04:37:08Z,3718448189,56,Back,3718448195,212,17.8,3718448191,140,9.7,3718448193,141,73.6,3718448197,213,1.7,3722099271,178,,,,,,,,920yurg08gqayxwc80q9f8ixh,M. Flekken,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448387857,34,1,1,3,17,6k5zscdm9ufw0tguvzyjlp5hq,1,14.4,55.5,2022-08-20T13:36:52.374Z,2022-08-21T04:37:13Z,3722099329,178,,3718448283,140,3.9,3718448287,212,13.1,3718448281,56,Back,3718448289,213,3.7,3718448285,141,45.1,,,,,,,6o2v57d92t1mejod24gmufcut,P. Lienhart,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448387909,35,1,1,3,20,6k5zscdm9ufw0tguvzyjlp5hq,1,3.1,35.3,2022-08-20T13:36:55.505Z,2022-08-21T04:37:18Z,3722099407,178,,3718448513,213,5.7,3718448505,56,Back,3718448509,141,2.1,3718448515,1,,3718448511,212,41.7,3718448503,155,,3718448507,140,36.5,920yurg08gqayxwc80q9f8ixh,M. Flekken,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448387913,36,1,1,3,23,6k5zscdm9ufw0tguvzyjlp5hq,0,38,0.7,2022-08-20T13:36:58.434Z,2022-08-21T04:37:21Z,3718448541,213,0.3,3720994667,168,,3718448537,141,6.9,3718448533,56,Right,3718448531,3,,3718448539,212,16.3,3722099487,388,,3718448535,140,53.0,d36na8jr6xcc8eronhy8mcz1m,K. Sildillia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448387939,34,1,1,3,24,3dwlvz6cl4lcavvrg0y2dycrt,1,47.3,93.8,2022-08-20T13:36:59.914Z,2022-08-21T04:37:24Z,3718448671,213,0.5,3722099531,388,,3718448667,141,98.5,3718448663,56,Left,3718448669,212,6.8,3718448661,3,,3718448665,140,53.0,,,,8p2yagsx6ujdbmeonkd3u4c89,H. Ito,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448387943,35,49,1,3,26,3dwlvz6cl4lcavvrg0y2dycrt,1,52.4,98.5,2022-08-20T13:37:01.442Z,2022-08-21T04:37:28Z,,,,,,,,,,,,,,,,,,,,,,,,,e9u7cmvaem5p7x9px3yq9f179,B. Sosa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448387987,36,1,1,3,27,3dwlvz6cl4lcavvrg0y2dycrt,0,48.7,97.7,2022-08-20T13:37:02.498Z,2022-08-21T04:37:31Z,3718448879,140,56.1,3718448885,213,0.0,3718448881,141,98.1,3718448877,56,Left,3722099631,178,,3718448883,212,7.8,,,,,,,e9u7cmvaem5p7x9px3yq9f179,B. Sosa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448387967,37,49,1,3,30,6k5zscdm9ufw0tguvzyjlp5hq,1,42.2,2,2022-08-20T13:37:05.287Z,2022-08-21T04:39:07Z,,,,,,,,,,,,,,,,,,,,,,,,,f5ln82l8q7gvouj3zhsp5t4gl,M. Eggestein,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448387991,38,1,1,3,30,6k5zscdm9ufw0tguvzyjlp5hq,1,42.3,2,2022-08-20T13:37:06.041Z,2022-08-21T04:39:26Z,3718448911,140,52.8,3718448915,212,11.6,3722099977,178,,3718448913,141,7.4,3718448917,213,0.3,3718448909,56,Right,,,,,,,f5ln82l8q7gvouj3zhsp5t4gl,M. Eggestein,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448388021,39,1,1,3,31,6k5zscdm9ufw0tguvzyjlp5hq,1,52.7,6.4,2022-08-20T13:37:06.764Z,2022-08-21T04:39:33Z,3718449033,56,Back,3718449037,141,22.9,3718449041,213,2.3,3722099751,178,,3718449039,212,15.4,3718449035,140,42.7,,,,,,,dglkt5h4m18p1qcj2uhqymvv9,R. Sallai,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448388051,40,1,1,3,34,6k5zscdm9ufw0tguvzyjlp5hq,1,41,27.9,2022-08-20T13:37:09.928Z,2022-08-21T04:40:02Z,3718449171,212,19.4,3718449167,140,30.5,3718449169,141,51.3,3722101887,178,,3718449173,213,2.2,3718449165,56,Back,,,,,,,f5ln82l8q7gvouj3zhsp5t4gl,M. Eggestein,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448388085,41,1,1,3,37,6k5zscdm9ufw0tguvzyjlp5hq,1,31.2,59.4,2022-08-20T13:37:12.870Z,2022-08-21T04:39:47Z,3718449351,140,41.2,3718449355,212,24.8,3718449349,56,Back,3722102005,178,,3718449357,213,1.1,3718449353,141,92.5,,,,,,,6o2v57d92t1mejod24gmufcut,P. Lienhart,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448388157,42,1,1,3,43,6k5zscdm9ufw0tguvzyjlp5hq,1,44.5,80.9,2022-08-20T13:37:19.016Z,2022-08-21T04:39:51Z,3718449715,56,Back,3718449723,213,4.1,3718449719,141,57.5,3722102057,178,,3718449717,140,33.6,3718449721,212,19.6,,,,,,,2az0f39bhz2kvxhopalzi0h5h,V. Grifo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448388221,43,1,1,3,46,6k5zscdm9ufw0tguvzyjlp5hq,1,33.6,57.5,2022-08-20T13:37:21.497Z,2022-08-21T04:39:56Z,3718449997,212,32.2,3718449993,140,47.9,3722102127,178,,3718450001,1,,3718449999,213,5.2,3718449995,141,15.6,3718449989,56,Back,,,,6o2v57d92t1mejod24gmufcut,P. Lienhart,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448388243,44,1,1,3,50,6k5zscdm9ufw0tguvzyjlp5hq,1,62.4,12.2,2022-08-20T13:37:25.979Z,2022-08-21T04:40:11Z,3718450127,56,Right,3722102375,178,,3718450137,213,5.9,3718450133,141,7.0,3718450129,140,70.3,3718450135,212,9.0,,,,,,,84mp3eqt1ckw107hwxpby9cd1,M. Ginter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448388269,45,1,1,3,51,6k5zscdm9ufw0tguvzyjlp5hq,1,70.3,7,2022-08-20T13:37:26.768Z,2022-08-21T04:40:20Z,3718450267,212,9.9,3718450263,140,61.5,3718450269,213,2.8,3718450261,56,Right,3718450265,141,12.2,3722102511,178,,,,,,,,dglkt5h4m18p1qcj2uhqymvv9,R. Sallai,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448388291,46,1,1,3,55,6k5zscdm9ufw0tguvzyjlp5hq,0,63.1,12,2022-08-20T13:37:30.453Z,2022-08-21T04:40:38Z,3722102843,178,,3718450361,141,9.7,3718450357,56,Right,3718450365,213,6.2,3718450363,212,14.5,3718450359,140,76.8,,,,,,,84mp3eqt1ckw107hwxpby9cd1,M. Ginter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448388307,37,49,1,3,55,3dwlvz6cl4lcavvrg0y2dycrt,1,23.8,90.9,2022-08-20T13:37:31.206Z,2022-08-21T04:40:44Z,,,,,,,,,,,,,,,,,,,,,,,,,e9u7cmvaem5p7x9px3yq9f179,B. Sosa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448388327,38,1,1,3,57,3dwlvz6cl4lcavvrg0y2dycrt,0,36.2,91.5,2022-08-20T13:37:33.242Z,2022-08-21T04:40:51Z,3718450575,1,,3718450531,140,57.0,3718450543,213,5.5,3718450529,56,Center,3718450537,212,32.1,3718450533,141,56.9,3718450527,155,,3722103075,178,,e9u7cmvaem5p7x9px3yq9f179,B. Sosa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448388367,47,1,1,4,0,6k5zscdm9ufw0tguvzyjlp5hq,0,43.1,43.6,2022-08-20T13:37:36.135Z,2022-08-21T04:40:57Z,3718450725,141,21.9,3718450729,213,5.6,3718450721,56,Center,3722103219,388,,3718450723,140,59.8,3718450727,212,22.9,3718450719,3,,,,,6o2v57d92t1mejod24gmufcut,P. Lienhart,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448388391,39,1,1,4,3,3dwlvz6cl4lcavvrg0y2dycrt,1,42.6,78.7,2022-08-20T13:37:39.104Z,2022-08-21T04:41:03Z,3718450839,140,37.7,3718450843,212,5.8,3718450837,56,Back,3722103333,178,,3718450845,213,2.7,3718450841,141,82.6,,,,,,,9dnne0ny6o6d5c6w3ayoo4vvu,N. Ahamada,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448388415,40,1,1,4,5,3dwlvz6cl4lcavvrg0y2dycrt,1,38.1,84,2022-08-20T13:37:41.155Z,2022-08-21T04:41:09Z,3718450953,212,29.8,3718450947,56,Back,3718450955,213,4.5,3718450951,141,41.5,3718450949,140,31.0,3722103443,178,,,,,,,,8p2yagsx6ujdbmeonkd3u4c89,H. Ito,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448388463,41,1,1,4,9,3dwlvz6cl4lcavvrg0y2dycrt,1,30.9,39.2,2022-08-20T13:37:44.299Z,2022-08-21T04:41:11Z,3718451181,213,5.3,3718451175,140,45.1,3718451179,212,26.6,3718451173,56,Back,3718451177,141,6.8,3722103479,178,,,,,,,,5l8wtw156meo2vrtrgasif6jt,K. Mavropanos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448388475,42,1,1,4,14,3dwlvz6cl4lcavvrg0y2dycrt,1,63,9.5,2022-08-20T13:37:49.663Z,2022-08-21T04:41:15Z,3722103529,178,,3718451237,212,4.3,3718451241,213,5.2,3718451231,140,64.8,3718451235,141,3.8,3718451229,56,Right,,,,,,,bibz1qxakmbflq73marmo4nop,J. Vagnoman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448388551,43,1,1,4,16,3dwlvz6cl4lcavvrg0y2dycrt,1,60.8,4.9,2022-08-20T13:37:51.737Z,2022-08-21T04:41:17Z,3718451517,56,Back,3718451525,141,14.9,3718451521,140,41.8,3722103567,178,,3718451531,213,2.8,3718451527,212,21.1,,,,,,,9fd19beamnr8qmhqdvzr7fcyy,S. Katompa Mvumpa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448388597,44,1,1,4,18,3dwlvz6cl4lcavvrg0y2dycrt,1,41.5,16,2022-08-20T13:37:54.163Z,2022-08-21T04:41:21Z,3722103607,178,,3718451735,56,Back,3718451739,141,78.6,3718451743,213,1.8,3718451737,140,32.1,3718451733,196,,3718451745,1,,3718451741,212,43.7,5l8wtw156meo2vrtrgasif6jt,K. Mavropanos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448388665,45,1,1,4,25,3dwlvz6cl4lcavvrg0y2dycrt,1,27.9,82.2,2022-08-20T13:38:00.843Z,2022-08-21T04:41:26Z,3718452051,213,4.9,3718452049,212,18.2,3722103701,178,,3718452045,140,31.8,3718452047,141,56.1,3718452043,56,Back,,,,,,,8p2yagsx6ujdbmeonkd3u4c89,H. Ito,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448388671,46,4,1,4,27,3dwlvz6cl4lcavvrg0y2dycrt,1,30.2,56.7,2022-08-20T13:38:02.631Z,2022-08-21T04:41:30Z,3718452069,56,Back,3718452073,265,,3718452091,233,48,3718452071,152,,3718452075,285,,3718452067,13,,,,,,,,3kti58d195gmtzwrjh5nprx05,W. Endo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448388615,48,4,1,4,27,6k5zscdm9ufw0tguvzyjlp5hq,0,69.8,43.3,2022-08-20T13:38:02.632Z,2022-08-21T04:41:30Z,3718451823,13,,3718451827,152,,3722103735,178,,3718452115,233,46,3718451831,286,,3718451825,56,Center,3718451829,265,,,,,7o11dzx2cccrslutrjl16ik89,R. Dōan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448388707,47,1,1,4,36,3dwlvz6cl4lcavvrg0y2dycrt,1,32.2,53.6,2022-08-20T13:38:12.186Z,2022-08-21T04:41:35Z,3718452239,141,58.8,3718452231,5,,3718452235,56,Back,3718452243,213,2.0,3722103819,178,,3718452233,152,,3718452237,140,30.7,3718452241,212,3.9,3kti58d195gmtzwrjh5nprx05,W. Endo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448388733,48,1,1,4,37,3dwlvz6cl4lcavvrg0y2dycrt,1,30.7,58.8,2022-08-20T13:38:13.153Z,2022-08-21T04:41:42Z,3722103981,178,,3718452353,140,32.0,3718452357,212,3.9,3718452355,141,53.4,3718452351,56,Back,3718452359,213,5.1,,,,,,,8p2yagsx6ujdbmeonkd3u4c89,H. Ito,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448388789,49,1,1,4,40,3dwlvz6cl4lcavvrg0y2dycrt,1,31.4,52.5,2022-08-20T13:38:15.557Z,2022-08-21T04:41:48Z,3718452685,56,Back,3722104081,178,,3718452689,141,6.5,3718452691,212,31.3,3718452687,140,32.6,3718452693,213,4.8,,,,,,,3kti58d195gmtzwrjh5nprx05,W. Endo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448388819,50,1,1,4,45,3dwlvz6cl4lcavvrg0y2dycrt,1,37.6,17.9,2022-08-20T13:38:21.169Z,2022-08-21T04:41:51Z,3718452841,141,97.5,3718452843,212,63.0,3718452847,1,,3718452839,140,68.3,3718452835,196,,3718452845,213,1.0,3722104127,178,,3718452833,155,,5l8wtw156meo2vrtrgasif6jt,K. Mavropanos,3718452837,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448388853,51,1,1,4,49,3dwlvz6cl4lcavvrg0y2dycrt,1,68.3,97.5,2022-08-20T13:38:24.683Z,2022-08-21T04:41:57Z,3718453001,213,5.7,3722104241,178,,3718452997,141,91.2,3718452993,56,Left,3718452999,212,8.4,3718452995,140,75.2,,,,,,,e9u7cmvaem5p7x9px3yq9f179,B. Sosa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448388861,52,1,1,4,53,3dwlvz6cl4lcavvrg0y2dycrt,0,93.7,75,2022-08-20T13:38:29.177Z,2022-08-21T04:42:02Z,3722104313,178,,3718453059,212,15.9,3718453055,140,95.3,3718453053,56,Center,3718453057,141,51.8,3718453061,213,4.8,,,,,,,9dnne0ny6o6d5c6w3ayoo4vvu,N. Ahamada,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448388879,49,12,1,4,54,6k5zscdm9ufw0tguvzyjlp5hq,1,4.3,49.5,2022-08-20T13:38:29.891Z,2022-08-21T04:42:06Z,3718453103,56,Back,3718453105,140,8.0,3718453107,141,6.9,3718453109,212,29.2,3722104383,178,,3718453111,213,4.8,,,,,,,6o2v57d92t1mejod24gmufcut,P. Lienhart,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448388881,50,49,1,4,58,6k5zscdm9ufw0tguvzyjlp5hq,1,9.1,9.1,2022-08-20T13:38:33.920Z,2022-08-21T04:42:15Z,,,,,,,,,,,,,,,,,,,,,,,,,d36na8jr6xcc8eronhy8mcz1m,K. Sildillia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448388903,51,1,1,4,58,6k5zscdm9ufw0tguvzyjlp5hq,0,10.2,6.5,2022-08-20T13:38:33.934Z,2022-08-21T04:42:22Z,3718453207,56,Back,3718453215,213,0.8,3718453211,141,15.2,3718453209,140,15.7,3718453213,212,8.3,3722104757,178,,,,,,,,d36na8jr6xcc8eronhy8mcz1m,K. Sildillia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448388905,53,8,1,4,59,3dwlvz6cl4lcavvrg0y2dycrt,1,84.5,83.9,2022-08-20T13:38:34.688Z,2022-08-21T04:42:27Z,3718453217,56,Left,3721012865,383,,3722104853,178,,,,,,,,,,,,,,,,,9dnne0ny6o6d5c6w3ayoo4vvu,N. Ahamada,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448388913,54,49,1,4,59,3dwlvz6cl4lcavvrg0y2dycrt,1,83.6,85.3,2022-08-20T13:38:34.972Z,2022-08-21T04:42:34Z,,,,,,,,,,,,,,,,,,,,,,,,,9dnne0ny6o6d5c6w3ayoo4vvu,N. Ahamada,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448388953,55,1,1,5,1,3dwlvz6cl4lcavvrg0y2dycrt,1,76.5,97.3,2022-08-20T13:38:36.592Z,2022-08-21T04:42:41Z,3718453437,213,4.4,3718453433,141,85.7,3718453431,140,74.1,3718453435,212,8.3,3722105131,178,,3718453429,56,Left,,,,,,,9dnne0ny6o6d5c6w3ayoo4vvu,N. Ahamada,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448388985,56,1,1,5,3,3dwlvz6cl4lcavvrg0y2dycrt,1,78.6,77.5,2022-08-20T13:38:38.701Z,2022-08-21T04:42:48Z,3718453573,140,85.6,3718453577,212,14.8,3722105219,178,,3718453575,141,96.4,3718453579,213,1.1,3718453571,56,Left,,,,,,,3kti58d195gmtzwrjh5nprx05,W. Endo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448389015,57,1,1,5,6,3dwlvz6cl4lcavvrg0y2dycrt,1,86.3,92.1,2022-08-20T13:38:42.233Z,2022-08-21T06:30:09Z,3721013577,223,,3718453737,213,4.9,3718453733,141,49.3,3718453725,2,,3718454307,210,13,3718453729,56,Center,3718453731,140,91.3,3718453727,155,,e9u7cmvaem5p7x9px3yq9f179,B. Sosa,3718454309,154,,3722105311,178,1,3718453735,212,29.6,3721013579,20,,,,,,,,,,,,,,,,,,,,,,,,
2448389027,58,44,1,5,8,3dwlvz6cl4lcavvrg0y2dycrt,1,91.6,48.8,2022-08-20T13:38:43.996Z,2022-08-21T06:30:08Z,3718453811,233,52,3718453777,286,,3718453775,56,Center,,,,,,,,,,,,,,,,bibz1qxakmbflq73marmo4nop,J. Vagnoman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448389021,52,44,1,5,8,6k5zscdm9ufw0tguvzyjlp5hq,0,8.4,51.2,2022-08-20T13:38:43.997Z,2022-08-21T04:43:02Z,3718453761,285,,3718453845,233,58,3718453759,56,Back,,,,,,,,,,,,,,,,b7ve7k983eaewnupejiow3jdh,C. Günter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448389033,59,13,1,5,8,3dwlvz6cl4lcavvrg0y2dycrt,1,91,49.1,2022-08-20T13:38:44.021Z,2022-08-21T06:30:09Z,3718454317,75,,3718454329,103,9.7,3718453799,22,,3718454113,15,,3722105463,388,,3718454327,102,35.5,3718454319,29,,3718454331,230,98.9,bibz1qxakmbflq73marmo4nop,J. Vagnoman,3718454333,231,50.4,3718454321,154,,3718454117,328,,3718453801,17,3718454323,55,57,3718453803,56,Center,,,,,,,,,,,,,,,,,,
2448389069,53,5,1,5,10,6k5zscdm9ufw0tguvzyjlp5hq,1,-0.7,60.1,2022-08-20T13:38:45.493Z,2022-08-21T04:43:09Z,3718454015,233,60,3718453985,346,,3718453983,56,Back,,,,,,,,,,,,,,,,b7ve7k983eaewnupejiow3jdh,C. Günter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448389045,60,5,1,5,10,3dwlvz6cl4lcavvrg0y2dycrt,0,100.7,39.9,2022-08-20T13:38:45.493Z,2022-08-21T04:43:09Z,3718453863,346,,3718453861,56,Center,3718454023,233,53,,,,,,,,,,,,,,,,bibz1qxakmbflq73marmo4nop,J. Vagnoman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448389423,55,1,1,5,38,6k5zscdm9ufw0tguvzyjlp5hq,1,4.8,61.6,2022-08-20T13:39:13.885Z,2022-08-21T04:43:13Z,3718455703,212,19.3,3718455699,140,5.7,3718847027,237,,3718455705,213,4.8,3718847023,124,,3718847351,189,,3718455697,56,Back,3718455701,141,33.2,6o2v57d92t1mejod24gmufcut,P. Lienhart,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448389397,54,43,1,5,39,6k5zscdm9ufw0tguvzyjlp5hq,1,0,0,2022-08-20T13:39:14.984Z,2022-08-20T14:34:14Z,3718846041,144,1,3718455583,237,0,3718455573,140,7.7,3718455577,212,9.0,3718455569,124,0,3718455575,141,58.5,3718455571,56,Back,3718455579,213,1.2,920yurg08gqayxwc80q9f8ixh,M. Flekken,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
