id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,keyPass,qualifier/9/value,qualifier/10/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/8/value,qualifier/12/value,qualifier/16/value,qualifier/11/value,qualifier/14/value,assist,qualifier/17/id,qualifier/17/qualifierId,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/19/id,qualifier/19/qualifierId
2451556443,509,1,2,52,20,1c7qokc1j5z50cjj4tcu32haa,1,41.6,36.4,2022-08-27T14:40:54.452Z,2022-08-28T03:44:09Z,3738686869,178,,3735233313,1,,3735233311,213,3.7,3735233309,212,36.5,3735233307,141,7.6,3735233305,140,12.3,3735233303,56,Back,,,,cjok1odm3twxo7sqye3hua6eh,M. Leitsch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451556543,510,1,2,52,29,1c7qokc1j5z50cjj4tcu32haa,1,12.8,27,2022-08-27T14:41:03.354Z,2022-08-28T03:44:21Z,3735233865,213,1.2,3735233863,212,29.3,3738687393,178,,3735233861,141,66.6,3735233857,56,Back,3735233859,140,23.7,,,,,,,ci1nu5z8aiiikco8af0zk1lud,R. Zentner,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451556739,511,1,2,52,32,1c7qokc1j5z50cjj4tcu32haa,1,21.8,65.4,2022-08-27T14:41:06.253Z,2022-08-28T03:44:27Z,3738687631,178,,3735234887,213,1.2,3735234881,140,28.5,3735234879,56,Back,3735234885,212,21.3,3735234883,141,95.0,,,,,,,cjok1odm3twxo7sqye3hua6eh,M. Leitsch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451556779,512,1,2,52,36,1c7qokc1j5z50cjj4tcu32haa,1,38.5,80,2022-08-27T14:41:10.687Z,2022-08-28T03:44:32Z,3735235093,56,Back,3735235095,140,45.5,3735235097,141,67.0,3735235101,213,5.4,3735235099,212,11.5,3738687811,178,,,,,,,,eh9sh9aa10zrp80l6e4l0c7h1,Aarón Martín,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451556887,513,1,2,52,38,1c7qokc1j5z50cjj4tcu32haa,1,40.7,67.8,2022-08-27T14:41:12.613Z,2022-08-28T03:44:37Z,3735235719,213,2.9,3735235717,212,16.9,3738688091,178,,3735235715,141,72.7,3735235713,140,24.9,3735235711,56,Back,,,,,,,3n2imac1yp8jppsf36a4qg76y,D. Burgzorg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451557035,514,1,2,52,42,1c7qokc1j5z50cjj4tcu32haa,1,29.3,69.1,2022-08-27T14:41:16.169Z,2022-08-28T03:44:45Z,3735236557,213,4.6,3735236551,140,27.3,3735236549,56,Back,3735236555,212,24.0,3738688363,178,,3735236553,141,33.9,,,,,,,cjok1odm3twxo7sqye3hua6eh,M. Leitsch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451557175,515,1,2,52,46,1c7qokc1j5z50cjj4tcu32haa,1,27.4,31.2,2022-08-27T14:41:19.984Z,2022-08-28T03:44:50Z,3738688575,178,,3735237331,212,18.2,3735237325,56,Back,3735237333,213,5.4,3735237327,140,37.8,3735237329,141,9.7,,,,,,,bvifdvoxv9e8nq8qe37c0gvrp,S. Bell,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451557247,516,1,2,52,50,1c7qokc1j5z50cjj4tcu32haa,1,37.8,9.7,2022-08-27T14:41:24.059Z,2022-08-28T03:44:55Z,3735237751,141,27.6,3735237755,213,2.2,3738688801,178,,3735237749,140,29.7,3735237753,212,14.8,3735237747,56,Back,,,,,,,24w7jq5qou30k8f76lmr20ju2,N. Tauer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451557343,517,1,2,52,52,1c7qokc1j5z50cjj4tcu32haa,1,29.7,27.6,2022-08-27T14:41:26.342Z,2022-08-28T03:45:01Z,3735238197,56,Back,3735238209,213,1.6,3735238207,212,28.8,3735238205,141,70.0,3738688971,178,,3735238201,140,30.2,,,,,,,bvifdvoxv9e8nq8qe37c0gvrp,S. Bell,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451557493,518,1,2,52,55,1c7qokc1j5z50cjj4tcu32haa,1,30.8,71.5,2022-08-27T14:41:29.242Z,2022-08-28T03:45:06Z,3735239083,212,17.4,3735239077,56,Back,3735239079,140,38.9,3735239085,213,1.1,3735239081,141,93.8,3738689233,178,,,,,,,,cjok1odm3twxo7sqye3hua6eh,M. Leitsch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451557559,519,1,2,52,58,1c7qokc1j5z50cjj4tcu32haa,1,39.2,80,2022-08-27T14:41:32.504Z,2022-08-28T03:45:10Z,3735239437,141,65.8,3735239429,56,Back,3735239447,213,5.3,3738689501,178,,3735239433,140,45.0,3735239441,212,11.4,,,,,,,eh9sh9aa10zrp80l6e4l0c7h1,Aarón Martín,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451557641,520,1,2,53,0,1c7qokc1j5z50cjj4tcu32haa,1,39,65.1,2022-08-27T14:41:34.071Z,2022-08-28T03:45:15Z,3735239865,56,Back,3738689723,178,,3735239871,212,17.5,3735239867,140,30.6,3735239873,213,4.2,3735239869,141,42.8,,,,,,,bwqqecmqm76v5b83v1cz891p1,Lee Jae-Sung,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451557859,521,1,2,53,3,1c7qokc1j5z50cjj4tcu32haa,1,30.6,42.8,2022-08-27T14:41:37.199Z,2022-08-28T03:45:21Z,3735240987,140,39.4,3735240989,141,21.5,3735240991,212,17.2,3738690075,178,,3735240993,213,5.3,3735240985,56,Back,,,,,,,bvifdvoxv9e8nq8qe37c0gvrp,S. Bell,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451557943,522,1,2,53,7,1c7qokc1j5z50cjj4tcu32haa,1,45.9,21.3,2022-08-27T14:41:40.931Z,2022-08-28T03:45:28Z,3738690337,178,,3735241443,141,4.0,3735241441,140,60.3,3735241439,56,Right,3735241451,213,5.6,3735241447,212,19.2,,,,,,,az7owi5t4bclkamjsjuyxzv1l,A. Stach,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2452234099,1122,83,2,53,9,7ad69ngbpjuyzv96drf8d9sn2,1,47.2,97,2022-08-27T14:41:42.850Z,2022-08-28T06:15:48Z,3738923655,399,492381,,,,,,,,,,,,,,,,,,,,,,2cq6ocr7j487do4nrm3sreg9h,K. Demirbay,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451557979,523,1,2,53,9,1c7qokc1j5z50cjj4tcu32haa,0,52.5,4.6,2022-08-27T14:41:42.965Z,2022-08-28T03:45:53Z,3735241593,213,6.2,3735244317,286,,3735241589,141,3.7,3735241591,212,7.8,3735241579,56,Right,3735244309,236,,3735241585,140,59.9,3735244311,233,498,24w7jq5qou30k8f76lmr20ju2,N. Tauer,3738691419,178,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451558443,498,74,2,53,9,7ad69ngbpjuyzv96drf8d9sn2,1,34.7,95.4,2022-08-27T14:41:43.014Z,2022-08-28T03:47:07Z,3738691703,178,,3735244333,233,523,3735243699,56,Back,3735243701,285,,,,,,,,,,,,,,2cq6ocr7j487do4nrm3sreg9h,K. Demirbay,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451558015,494,49,2,53,10,7ad69ngbpjuyzv96drf8d9sn2,1,28.9,89.9,2022-08-27T14:41:44.731Z,2022-08-28T03:46:53Z,,,,,,,,,,,,,,,,,,,,,,,,,a41r2ob5fhirgdwxwox6nr4yx,M. Bakker,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451558349,495,1,2,53,10,7ad69ngbpjuyzv96drf8d9sn2,1,28.8,89.9,2022-08-27T14:41:44.766Z,2022-08-28T03:46:33Z,3738692799,178,,3735243303,213,0.7,3735243299,212,7.9,3735243293,141,97.7,3735243291,140,34.4,3735243289,56,Back,,,,,,,a41r2ob5fhirgdwxwox6nr4yx,M. Bakker,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451558365,496,61,2,53,11,7ad69ngbpjuyzv96drf8d9sn2,0,34.4,97.7,2022-08-27T14:41:45.099Z,2022-08-28T03:47:24Z,3738694899,178,,3735243365,56,Back,,,,,,,,,,,,,,,,,,,2cq6ocr7j487do4nrm3sreg9h,K. Demirbay,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451558387,497,5,2,53,11,7ad69ngbpjuyzv96drf8d9sn2,0,38.6,101.6,2022-08-27T14:41:45.602Z,2022-08-28T03:47:30Z,3735243451,347,,3735255989,233,524,3735243449,56,Back,,,,,,,,,,,,,,,,2cq6ocr7j487do4nrm3sreg9h,K. Demirbay,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451558571,524,5,2,53,11,1c7qokc1j5z50cjj4tcu32haa,1,61.4,-1.6,2022-08-27T14:41:45.602Z,2022-08-28T03:47:30Z,3735255949,233,497,3735244421,56,Right,3735244427,347,,,,,,,,,,,,,,,,,24w7jq5qou30k8f76lmr20ju2,N. Tauer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451558687,525,1,2,53,24,1c7qokc1j5z50cjj4tcu32haa,1,63,0,2022-08-27T14:41:58.006Z,2022-08-28T03:47:36Z,3735245003,140,39.8,3735245005,141,9.8,3735245001,56,Back,3735245013,1,,3735245007,212,25.6,3735245011,213,2.8,3735244999,107,,,,,4baqlwfu312pctopy1cx6s2c5,S. Widmer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451558881,526,1,2,53,27,1c7qokc1j5z50cjj4tcu32haa,1,39.5,11,2022-08-27T14:42:01.526Z,2022-08-28T03:48:13Z,3735245857,140,53.2,3735245865,212,19.2,3735245853,56,Center,3735245869,213,0.7,3735245861,141,29.8,3738697151,178,,,,,,,,bvifdvoxv9e8nq8qe37c0gvrp,S. Bell,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2452234289,1126,83,2,53,31,7ad69ngbpjuyzv96drf8d9sn2,1,53.1,68.8,2022-08-27T14:42:05.223Z,2022-08-28T06:16:21Z,3738924447,399,205308,,,,,,,,,,,,,,,,,,,,,,4tev0kk0om8cr1xbwpt8bozit,R. Andrich,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451559051,527,1,2,53,31,1c7qokc1j5z50cjj4tcu32haa,1,46.7,32.5,2022-08-27T14:42:05.263Z,2022-08-28T03:48:20Z,3735246797,213,6.2,3738697471,178,,3735246793,141,31.0,3735246795,212,12.4,3735246791,140,58.5,3735246789,56,Center,,,,,,,bwqqecmqm76v5b83v1cz891p1,Lee Jae-Sung,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451559069,528,3,2,53,32,1c7qokc1j5z50cjj4tcu32haa,0,62.3,31,2022-08-27T14:42:06.645Z,2022-08-28T03:48:34Z,3735246897,286,,3735246943,233,499,3737661675,465,,3735246895,56,Center,3738698313,178,,,,,,,,,,,d608s0948uh3owqee7t0en7px,D. Kohr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451558949,499,7,2,53,33,7ad69ngbpjuyzv96drf8d9sn2,0,37.7,69,2022-08-27T14:42:06.783Z,2022-08-28T03:48:40Z,3735246907,233,528,3735246221,56,Back,3738698619,178,,3737661799,383,,3735246223,285,,,,,,,,,,,6rg37ej1x7pwi7r4aq1107pih,E. Palacios,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451559221,529,1,2,53,36,1c7qokc1j5z50cjj4tcu32haa,1,71.8,16.3,2022-08-27T14:42:09.950Z,2022-08-28T03:49:03Z,3735247683,212,10.0,3735247685,213,5.9,3735247679,141,10.4,3735247675,140,80.5,3735247671,56,Right,3738699595,178,,,,,,,,az7owi5t4bclkamjsjuyxzv1l,A. Stach,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451559165,500,45,2,53,39,7ad69ngbpjuyzv96drf8d9sn2,0,7.8,92.2,2022-08-27T14:42:13.565Z,2022-08-28T03:49:10Z,3735247425,56,Back,3735248267,233,530,3735247429,285,,,,,,,,,,,,,,,,,a41r2ob5fhirgdwxwox6nr4yx,M. Bakker,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451559315,530,3,2,53,39,1c7qokc1j5z50cjj4tcu32haa,1,92.2,7.8,2022-08-27T14:42:13.565Z,2022-08-28T03:49:10Z,3735248157,286,,3735248217,233,500,3737662789,465,,3735248155,56,Right,3738699877,178,,,,,,,,,,,dzolxp2oixtakcrqfyibpu76d,K. Onisiwo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451559339,531,1,2,53,41,1c7qokc1j5z50cjj4tcu32haa,0,95.3,15.3,2022-08-27T14:42:15.204Z,2022-08-28T03:49:16Z,3738700153,178,,3735248297,56,Center,3735248305,213,1.7,3735248303,212,10.9,3735248299,140,94.0,3735248301,141,31.2,,,,,,,dzolxp2oixtakcrqfyibpu76d,K. Onisiwo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451559275,501,8,2,53,41,7ad69ngbpjuyzv96drf8d9sn2,1,6.1,68.6,2022-08-27T14:42:15.565Z,2022-08-28T03:49:26Z,3735247949,56,Back,3737663549,385,,3738700559,178,,,,,,,,,,,,,,,,,4foax2b7unlkev1eq6py86lii,P. Hincapié,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451559433,532,15,2,53,46,1c7qokc1j5z50cjj4tcu32haa,1,73.9,51.5,2022-08-27T14:42:20.390Z,2022-08-28T03:49:38Z,3735248781,56,Center,3735248779,18,,3735248777,22,,3738701001,178,,3735349275,146,81.8,3735272823,233,502,3735272763,82,,3735349281,231,50.2,cjok1odm3twxo7sqye3hua6eh,M. Leitsch,3735349277,147,3735349279,230,3735349269,103,3735349273,458,,98.6,19.4,3735349515,72,3735349267,102,53.1,3735349271,215,3737664245,76,,,,53.2,,,,,,,,,,,,
2451559445,502,10,2,53,46,7ad69ngbpjuyzv96drf8d9sn2,1,18.7,45.5,2022-08-27T14:42:20.638Z,2022-08-28T03:49:44Z,3735248843,56,Back,3738701135,178,,3735272897,233,532,3735248837,94,,3738701137,21,,,,,,,,,,,2cq6ocr7j487do4nrm3sreg9h,K. Demirbay,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451559729,533,1,2,53,50,1c7qokc1j5z50cjj4tcu32haa,1,69.2,44.2,2022-08-27T14:42:24.362Z,2022-08-28T03:49:50Z,3735250243,56,Center,3735250245,140,58.2,3738701461,178,,3735250251,213,2.1,3735250247,141,71.2,3735250249,212,21.7,,,,,,,az7owi5t4bclkamjsjuyxzv1l,A. Stach,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2452005497,963,1,2,53,52,1c7qokc1j5z50cjj4tcu32haa,1,56.6,70.9,2022-08-27T14:42:26.074Z,2022-08-28T03:49:56Z,3738701661,178,,3737669517,213,0.9,3737669513,141,88.7,3737669515,212,15.7,3737669511,140,66.1,3737669509,56,Left,,,,,,,24w7jq5qou30k8f76lmr20ju2,N. Tauer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451559819,534,1,2,53,54,1c7qokc1j5z50cjj4tcu32haa,1,62.4,90.7,2022-08-27T14:42:28.241Z,2022-08-28T03:50:13Z,3735250703,212,11.2,3735250695,140,71.5,3735250691,56,Left,3735250707,213,5.7,3738702317,178,,3735250699,141,82.0,,,,,,,eh9sh9aa10zrp80l6e4l0c7h1,Aarón Martín,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451559909,535,1,2,53,55,1c7qokc1j5z50cjj4tcu32haa,1,71.7,82.2,2022-08-27T14:42:28.963Z,2022-08-28T03:50:19Z,3735251185,141,87.0,3735251183,140,60.1,3738702541,178,,3735251181,56,Left,3735251191,213,2.9,3735251187,212,12.6,,,,,,,d608s0948uh3owqee7t0en7px,D. Kohr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451559947,536,1,2,54,0,1c7qokc1j5z50cjj4tcu32haa,1,71.2,58.1,2022-08-27T14:42:34.019Z,2022-08-28T03:50:42Z,3735251399,212,14.5,3735251397,141,77.9,3735251395,140,66.1,3735251401,213,1.9,3735251393,56,Center,3738703363,178,,,,,,,,eh9sh9aa10zrp80l6e4l0c7h1,Aarón Martín,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451560001,537,1,2,54,2,1c7qokc1j5z50cjj4tcu32haa,1,65.7,79.4,2022-08-27T14:42:35.977Z,2022-08-28T03:50:46Z,3735251659,56,Center,3735251671,213,3.3,3738703567,178,,3735251667,212,14.4,3735251663,141,75.9,3735251661,140,52.2,,,,,,,d608s0948uh3owqee7t0en7px,D. Kohr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451560145,538,1,2,54,4,1c7qokc1j5z50cjj4tcu32haa,1,52.8,75.3,2022-08-27T14:42:38.363Z,2022-08-28T03:50:50Z,3735252369,141,80.6,3735252367,140,61.1,3735252375,213,0.4,3738703661,178,,3735252371,212,9.4,3735252365,56,Left,,,,,,,cjok1odm3twxo7sqye3hua6eh,M. Leitsch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451560263,539,1,2,54,7,1c7qokc1j5z50cjj4tcu32haa,1,61.1,79.1,2022-08-27T14:42:41.615Z,2022-08-28T03:50:56Z,3735252931,56,Center,3735252945,213,6.0,3735252933,140,69.4,3735252935,141,75.6,3738703981,178,,3735252939,212,9.0,,,,,,,d608s0948uh3owqee7t0en7px,D. Kohr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451560417,540,1,2,54,11,1c7qokc1j5z50cjj4tcu32haa,1,72.7,82,2022-08-27T14:42:44.845Z,2022-08-28T03:51:02Z,3735253775,141,95.3,3738704297,178,,3735253781,213,0.5,3735253769,56,Left,3735253777,212,19.9,3735253771,140,89.6,,,,,,,3n2imac1yp8jppsf36a4qg76y,D. Burgzorg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451560625,541,1,2,54,14,1c7qokc1j5z50cjj4tcu32haa,1,87.2,90,2022-08-27T14:42:48.519Z,2022-08-28T03:51:07Z,3738704605,178,,3735254847,56,Left,3735254853,212,6.5,3735254849,140,83.4,3735254855,213,4.1,3735254851,141,82.4,,,,,,,bwqqecmqm76v5b83v1cz891p1,Lee Jae-Sung,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451560753,542,1,2,54,18,1c7qokc1j5z50cjj4tcu32haa,1,76.3,72.7,2022-08-27T14:42:52.251Z,2022-08-28T03:51:14Z,3735255467,212,14.9,3735255457,56,Center,3735255471,213,5.8,3738704963,178,,3735255459,140,88.8,3735255463,141,62.4,,,,,,,3n2imac1yp8jppsf36a4qg76y,D. Burgzorg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451630429,955,1,2,54,19,1c7qokc1j5z50cjj4tcu32haa,0,89.2,60,2022-08-27T14:42:52.967Z,2022-08-28T03:51:23Z,3735613667,213,3.0,3738705501,178,,3735613659,56,Center,3735613661,140,82.6,3735613665,212,7.0,3735614153,156,,3735613663,141,61.0,,,,4baqlwfu312pctopy1cx6s2c5,S. Widmer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451560685,503,49,2,54,19,7ad69ngbpjuyzv96drf8d9sn2,1,18.3,39.1,2022-08-27T14:42:53.416Z,2022-08-28T03:51:33Z,,,,,,,,,,,,,,,,,,,,,,,,,2cq6ocr7j487do4nrm3sreg9h,K. Demirbay,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451560791,504,1,2,54,20,7ad69ngbpjuyzv96drf8d9sn2,0,18.3,39.1,2022-08-27T14:42:54.128Z,2022-08-28T03:51:38Z,3735255643,157,,3735255671,213,0.5,3735255659,141,79.4,3738706179,178,,3735255675,1,,3735255665,212,58.2,3735255647,56,Left,3735255653,140,67.2,2cq6ocr7j487do4nrm3sreg9h,K. Demirbay,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451560873,543,49,2,54,25,1c7qokc1j5z50cjj4tcu32haa,1,37.7,17.9,2022-08-27T14:42:58.910Z,2022-08-28T03:51:55Z,,,,,,,,,,,,,,,,,,,,,,,,,ci1nu5z8aiiikco8af0zk1lud,R. Zentner,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451561011,544,1,2,54,25,1c7qokc1j5z50cjj4tcu32haa,1,37.7,17.9,2022-08-27T14:42:58.918Z,2022-08-28T03:51:53Z,3735256861,56,Right,3738706823,178,,3735256863,140,55.8,3735256865,141,6.1,3735256867,212,20.6,3735256869,213,5.9,,,,,,,ci1nu5z8aiiikco8af0zk1lud,R. Zentner,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451561043,545,1,2,54,29,1c7qokc1j5z50cjj4tcu32haa,0,64.1,13.5,2022-08-27T14:43:03.266Z,2022-08-28T03:52:01Z,3735257083,56,Center,3735257073,2,,3735257087,140,88.9,3737670241,224,,3737670243,20,,3735257099,213,0.7,3738707165,178,,3735257101,1,,bvifdvoxv9e8nq8qe37c0gvrp,S. Bell,3735257097,212,3735257075,155,3735257093,141,,,,,46.9,,,,,,,,,,,,,34.6,,,,,,,,,,,,
2451561105,505,12,2,54,31,7ad69ngbpjuyzv96drf8d9sn2,1,11.3,55.1,2022-08-27T14:43:04.852Z,2022-08-28T03:52:08Z,3735257405,141,72.0,3735257403,140,20.8,3735257401,56,Back,3738707469,178,,3735257409,213,0.9,3735257451,15,,3735257407,212,15.2,,,,5ec2ede9uwbft3wby33mwowyd,J. Tah,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451561205,546,1,2,54,32,1c7qokc1j5z50cjj4tcu32haa,1,77.8,23.7,2022-08-27T14:43:06.363Z,2022-08-28T03:52:16Z,3735257879,212,11.1,3735257877,141,26.6,3735257881,213,0.2,3738707829,178,,3735257871,155,,3735257875,140,88.2,3735257873,56,Center,,,,az7owi5t4bclkamjsjuyxzv1l,A. Stach,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451561475,547,1,2,54,34,1c7qokc1j5z50cjj4tcu32haa,1,88.2,27.2,2022-08-27T14:43:08.151Z,2022-08-28T03:52:22Z,3735259333,3,,3735259341,56,Center,3735259345,140,88.9,3735259349,141,45.0,3735259353,213,1.5,3738708001,178,,3735259351,212,12.1,,,,4baqlwfu312pctopy1cx6s2c5,S. Widmer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451632541,956,61,2,54,36,1c7qokc1j5z50cjj4tcu32haa,0,90,44.8,2022-08-27T14:43:10.183Z,2022-08-28T03:52:34Z,3738708553,178,,3735625149,56,Center,,,,,,,,,,,,,,,,,,,3n2imac1yp8jppsf36a4qg76y,D. Burgzorg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451561589,506,12,2,54,37,7ad69ngbpjuyzv96drf8d9sn2,1,6.4,49.9,2022-08-27T14:43:11.245Z,2022-08-28T03:52:39Z,3735259891,56,Back,3735259893,140,20.4,3738708733,178,,3735259895,141,27.5,3735259897,212,21.2,3735259899,213,5.5,,,,,,,4foax2b7unlkev1eq6py86lii,P. Hincapié,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451561495,548,14,2,54,38,1c7qokc1j5z50cjj4tcu32haa,1,81.2,70.5,2022-08-27T14:43:12.703Z,2022-08-28T03:52:50Z,3735271601,231,53.1,3735259459,22,,3735271595,215,,3735271589,74,,3735259467,56,Center,3738709173,178,,3735270923,72,,3735271597,458,,eh9sh9aa10zrp80l6e4l0c7h1,Aarón Martín,3735271599,230,3735271593,103,3735271591,102,3735259463,18,,39.2,46.3,,,,,,,,,,,,,98.6,,,,,,,,,,,,
2451561605,507,49,2,54,45,7ad69ngbpjuyzv96drf8d9sn2,1,19.5,87.6,2022-08-27T14:43:19.122Z,2022-08-28T03:53:03Z,,,,,,,,,,,,,,,,,,,,,,,,,6rg37ej1x7pwi7r4aq1107pih,E. Palacios,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451561749,508,1,2,54,47,7ad69ngbpjuyzv96drf8d9sn2,1,12.5,89.4,2022-08-27T14:43:21.183Z,2022-08-28T03:53:15Z,3735260819,213,0.2,3738710095,178,,3735260815,212,10.2,3735260813,141,91.8,3735260809,56,Back,3735260811,140,22.1,,,,,,,6rg37ej1x7pwi7r4aq1107pih,E. Palacios,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451561793,509,1,2,54,49,7ad69ngbpjuyzv96drf8d9sn2,0,22.1,91.8,2022-08-27T14:43:23.266Z,2022-08-28T03:53:25Z,3735261051,141,93.2,3735261053,212,11.9,3735261047,56,Back,3735261055,213,0.1,3735261049,140,33.4,3738710573,178,,,,,,,,a41r2ob5fhirgdwxwox6nr4yx,M. Bakker,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2452235321,1636,67,2,54,50,1c7qokc1j5z50cjj4tcu32haa,1,65.8,7.4,2022-08-27T14:43:24.309Z,2022-08-28T08:09:21Z,3738928549,233,1145,,,,,,,,,,,,,,,,,,,,,,24w7jq5qou30k8f76lmr20ju2,N. Tauer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2452235315,1145,67,2,54,50,7ad69ngbpjuyzv96drf8d9sn2,0,34.2,92.6,2022-08-27T14:43:24.310Z,2022-08-28T06:19:21Z,3738928559,233,1636,,,,,,,,,,,,,,,,,,,,,,c0ewvrtk657uw4t5rlv87mq51,P. Schick,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451561779,549,8,2,54,50,1c7qokc1j5z50cjj4tcu32haa,1,61.4,7.6,2022-08-27T14:43:24.337Z,2022-08-28T08:09:21Z,3737673291,384,,3735260977,56,Right,3738710859,178,,,,,,,,,,,,,,,,,24w7jq5qou30k8f76lmr20ju2,N. Tauer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451561875,550,61,2,54,50,1c7qokc1j5z50cjj4tcu32haa,1,62.6,2.9,2022-08-27T14:43:24.651Z,2022-08-28T03:53:41Z,3738711179,178,,3738711177,21,,3735261553,56,Right,,,,,,,,,,,,,,,,az7owi5t4bclkamjsjuyxzv1l,A. Stach,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
