id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,keyPass,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/11/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/12/value,qualifier/15/value,qualifier/16/value,qualifier/17/value,assist,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/19/id,qualifier/19/qualifierId,qualifier/20/id,qualifier/20/qualifierId,qualifier/20/value,qualifier/19/value
2503761109,160,1,1,13,48,c5hderjlkcoaze51e5wgvptk,1,55.5,35.1,2023-02-04T14:45:36.064Z,2023-02-05T04:34:19Z,4011417185,140,60.1,4011417191,213,5.4,4011417183,56,Center,4011417189,212,7.5,4011417187,141,26.7,4013948409,178,,,,,,,,bd4p670s36cp1dh4fadv84qcq,Tuta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503761195,161,1,1,13,50,c5hderjlkcoaze51e5wgvptk,1,60.1,26.7,2023-02-04T14:45:37.941Z,2023-02-05T04:34:22Z,4013948449,178,,4011417617,141,1.9,4011417619,212,17.9,4011417613,56,Right,4011417621,213,5.1,4011417615,140,65.9,,,,,,,7cdiijsvnfc7tafy0zkf4uz9,D. Sow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503761205,162,1,1,13,53,c5hderjlkcoaze51e5wgvptk,0,75.9,8.1,2023-02-04T14:45:41.553Z,2023-02-05T04:34:25Z,4011417655,56,Right,4013948491,178,,4013232695,225,,4011417653,155,,4011417651,2,,4011417659,141,14.7,4011417657,140,80.3,4013232697,386,,e91s5lp3fvfaav8w8xi7wdx3p,Aurélio Buta,4011417993,233,132,,4011417997,286,,4011417991,236,,4013232701,20,4011417663,212,4011417667,213,0.8,,,,,,,,,,,6.4,,,,,,,,,,,,,
2503761255,132,12,1,13,54,f0w62l8zql3tukxsy8fqwp72x,1,18.4,88,2023-02-04T14:45:41.671Z,2023-02-05T04:34:30Z,4013948579,178,,4011417905,185,,4011418037,233,162,4011417907,56,Back,,,,,,,,,,,,,2ebiw2w6d76sttjh8n8871kgl,M. Plattenhardt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503761297,133,6,1,13,56,f0w62l8zql3tukxsy8fqwp72x,0,16.4,86.8,2023-02-04T14:45:44.259Z,2023-02-05T04:34:34Z,4011418063,56,Back,4011418065,73,,4011418247,233,163,,,,,,,,,,,,,,,,2ebiw2w6d76sttjh8n8871kgl,M. Plattenhardt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503761273,163,6,1,13,56,c5hderjlkcoaze51e5wgvptk,1,83.6,13.2,2023-02-04T14:45:44.259Z,2023-02-05T04:34:34Z,4011418197,233,133,4011417975,56,Right,4011417977,75,,,,,,,,,,,,,,,,,e91s5lp3fvfaav8w8xi7wdx3p,Aurélio Buta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503762095,164,1,1,14,35,c5hderjlkcoaze51e5wgvptk,0,99.7,0.7,2023-02-04T14:46:22.886Z,2023-02-05T04:34:39Z,4013948715,178,,4011422125,155,,4011422133,141,70.4,4011422119,2,,4011422139,1,,4011422137,213,1.7,4011422131,140,92.2,4011422123,6,,5mbkc1nqmirbtfml9aklqr5xx,P. Max,4011422129,56,Center,,4011422127,223,,4013234179,72,,4011422135,212,,,,,,48.0,,,,,,,,,,,,,,,,,,,,,,,
2503762117,135,61,1,14,41,f0w62l8zql3tukxsy8fqwp72x,0,9.7,5.2,2023-02-04T14:46:28.924Z,2023-02-05T04:34:45Z,4011422243,56,Back,4013948803,178,,,,,,,,,,,,,,,,,,,,drv9wksjusdgp1np315rokzit,J. Kenny,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503762127,136,5,1,14,42,f0w62l8zql3tukxsy8fqwp72x,0,19.4,-1.9,2023-02-04T14:46:29.800Z,2023-02-05T04:34:47Z,4011422415,233,165,4011422281,347,,4011422279,56,Back,,,,,,,,,,,,,,,,drv9wksjusdgp1np315rokzit,J. Kenny,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503762153,165,5,1,14,42,c5hderjlkcoaze51e5wgvptk,1,80.6,101.9,2023-02-04T14:46:29.800Z,2023-02-05T04:34:47Z,4011422389,56,Left,4011422407,233,136,4011422391,347,,,,,,,,,,,,,,,,,5mbkc1nqmirbtfml9aklqr5xx,P. Max,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503762633,166,1,1,15,2,c5hderjlkcoaze51e5wgvptk,1,74.1,100,2023-02-04T14:46:49.872Z,2023-02-05T04:37:13Z,4011424691,213,3.5,4011424693,1,,4011424685,140,53.9,4011424681,107,,4011424689,212,22.6,4011424687,141,90.1,4011424683,56,Left,,,,5mbkc1nqmirbtfml9aklqr5xx,P. Max,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503762671,167,1,1,15,5,c5hderjlkcoaze51e5wgvptk,1,53.7,89.1,2023-02-04T14:46:52.820Z,2023-02-05T04:37:17Z,4013951139,178,,4011424837,141,67.4,4011424839,212,15.9,4011424833,56,Back,4011424843,213,4.3,4011424835,140,48.1,,,,,,,efzokrggje7s9wc6hg75yc6ax,E. Ndicka,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503762705,168,1,1,15,7,c5hderjlkcoaze51e5wgvptk,1,48.9,65.2,2023-02-04T14:46:55.209Z,2023-02-05T04:37:20Z,4013951215,178,,4011424943,56,Left,4011424947,141,82.0,4011424949,212,12.1,4011424951,213,1.2,4011424945,140,52.7,,,,,,,8kqmsuo668wpuzoyyxf4o2vo5,M. Hasebe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503762757,169,1,1,15,10,c5hderjlkcoaze51e5wgvptk,1,55.9,83.8,2023-02-04T14:46:57.699Z,2023-02-05T04:37:24Z,4011425125,141,96.7,4013951273,178,,4011425127,212,15.2,4011425129,213,0.6,4011425121,56,Left,4011425123,140,67.7,,,,,,,efzokrggje7s9wc6hg75yc6ax,E. Ndicka,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503762793,170,1,1,15,12,c5hderjlkcoaze51e5wgvptk,1,72.9,97.7,2023-02-04T14:47:00.132Z,2023-02-05T04:37:28Z,4011425313,141,88.0,4011425317,213,4.7,4011425311,140,73.0,4011425309,56,Left,4013951331,178,,4011425315,212,6.6,,,,,,,5mbkc1nqmirbtfml9aklqr5xx,P. Max,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503762817,171,1,1,15,13,c5hderjlkcoaze51e5wgvptk,1,73.1,88,2023-02-04T14:47:00.637Z,2023-02-05T04:37:32Z,4011425439,56,Left,4011425445,141,88.0,4011425441,140,86.9,4011425449,212,14.5,4011425453,213,0,4013951399,178,,,,,,,,eqtsanns36za56h4pfqhbnh05,M. Götze,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503762829,172,1,1,15,15,c5hderjlkcoaze51e5wgvptk,0,90.1,87.7,2023-02-04T14:47:02.975Z,2023-02-05T04:37:35Z,4011425519,140,90.6,4011425517,56,Left,4011425525,213,4.8,4011425523,212,5.7,4011425521,141,79.3,4013951465,178,,4013240247,225,,4013240249,386,,5mbkc1nqmirbtfml9aklqr5xx,P. Max,4011425509,2,,,4013240251,72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503762861,138,61,1,15,15,f0w62l8zql3tukxsy8fqwp72x,1,10,20.4,2023-02-04T14:47:03.188Z,2023-02-05T04:37:41Z,4011425677,56,Back,4013951645,178,,,,,,,,,,,,,,,,,,,,eg9xhi6wfp1duf01pcsn8vfmd,L. Tousart,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503762857,137,43,1,15,15,f0w62l8zql3tukxsy8fqwp72x,1,0,0,2023-02-04T14:47:03.557Z,2023-02-04T14:49:42Z,4011440653,144,7,4011425657,56,Back,4011425659,285,0,,,,,,,,,,,,,,,,eg9xhi6wfp1duf01pcsn8vfmd,L. Tousart,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503762915,173,2,1,15,17,c5hderjlkcoaze51e5wgvptk,1,88.9,70.1,2023-02-04T14:47:05.435Z,2023-02-05T04:37:44Z,4011432459,7,5mbkc1nqmirbtfml9aklqr5xx,4011425977,141,87.8,4011425971,56,Left,4013951685,178,,4011425973,140,93.9,,,,,,,,,,7cdiijsvnfc7tafy0zkf4uz9,D. Sow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503763001,140,55,1,15,17,f0w62l8zql3tukxsy8fqwp72x,1,8.3,25,2023-02-04T14:47:05.436Z,2023-02-05T04:37:44Z,,,,,,,,,,,,,,,,,,,,,,,,,eg9xhi6wfp1duf01pcsn8vfmd,L. Tousart,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503762941,174,43,1,15,19,c5hderjlkcoaze51e5wgvptk,1,0,0,2023-02-04T14:47:07.269Z,2023-02-04T14:48:14Z,4011426145,213,4.5,4011426133,2,0,4011426139,140,93.4,4011426137,56,Center,4011431803,144,1,4011426135,155,0,4011426143,212,21.6,4011426141,141,56.0,5mbkc1nqmirbtfml9aklqr5xx,P. Max,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503762985,175,43,1,15,21,c5hderjlkcoaze51e5wgvptk,1,0,0,2023-02-04T14:47:09.606Z,2023-02-04T14:47:45Z,4011429131,144,6,4011426287,56,Center,4011426435,233,140,4011426291,73,0,,,,,,,,,,,,,5mbkc1nqmirbtfml9aklqr5xx,P. Max,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503762997,139,43,1,15,22,f0w62l8zql3tukxsy8fqwp72x,1,0,0,2023-02-04T14:47:09.981Z,2023-02-04T14:49:45Z,4011426333,212,15.4,4011426331,141,25.5,4011426425,167,0,4011426335,213,4.0,4011426525,15,0,4011441005,144,12,4011426323,56,Back,4011426327,140,0.0,1zo6iikznwkd2vuhqykt7jw7p,F. Uremović,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503763561,141,1,1,15,56,f0w62l8zql3tukxsy8fqwp72x,0,13.5,18.4,2023-02-04T14:47:44.201Z,2023-02-05T04:37:57Z,4011429243,241,,4011429247,140,72.4,4011429241,157,,4011429249,141,24.7,4011429253,213,0.1,4011429251,212,62.0,4011429239,5,,4011429255,1,,1sjt0nj0232gu88x50c3d16nd,O. Christensen,4011429245,56,Center,,4013951887,178,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503763585,176,1,1,16,0,c5hderjlkcoaze51e5wgvptk,0,29.4,69.8,2023-02-04T14:47:47.689Z,2023-02-05T04:38:01Z,4011429369,56,Back,4011429367,3,,4011429375,212,13.9,4013951959,388,,4011429373,141,70.3,4011429371,140,42.6,4011429377,213,0.0,,,,efzokrggje7s9wc6hg75yc6ax,E. Ndicka,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503763643,142,1,1,16,1,f0w62l8zql3tukxsy8fqwp72x,0,55.7,24.9,2023-02-04T14:47:48.985Z,2023-02-05T04:38:08Z,4011429677,141,37.7,4011429671,3,,4011429679,212,10.7,4011429673,56,Center,4011429681,213,0.9,4011429675,140,61.7,4013952113,388,,,,,eg9xhi6wfp1duf01pcsn8vfmd,L. Tousart,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503763635,177,44,1,16,3,c5hderjlkcoaze51e5wgvptk,1,34.9,62.4,2023-02-04T14:47:51.292Z,2023-02-05T08:50:12Z,4011429639,285,,4011429637,56,Back,4011429763,233,143,,,,,,,,,,,,,,,,az15xx7m923srf9gdbwmiyga1,D. Kamada,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503763651,143,44,1,16,3,f0w62l8zql3tukxsy8fqwp72x,0,65.1,37.6,2023-02-04T14:47:51.293Z,2023-02-05T04:38:10Z,4011429837,233,177,4011429699,56,Center,4011429701,286,,,,,,,,,,,,,,,,,48xfkorlx0hu677np4669wbth,F. Niederlechner,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503763639,178,1,1,16,3,c5hderjlkcoaze51e5wgvptk,0,31.6,62.8,2023-02-04T14:47:51.345Z,2023-02-05T08:50:12Z,4011429655,213,0.3,4013952257,388,,4011429645,3,,4011429649,140,34.0,4011429647,56,Back,4011429653,212,2.6,4011429651,141,63.8,,,,az15xx7m923srf9gdbwmiyga1,D. Kamada,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503763669,144,61,1,16,3,f0w62l8zql3tukxsy8fqwp72x,1,61.7,37.7,2023-02-04T14:47:51.391Z,2023-02-05T04:38:20Z,4013952345,15,,4011429811,56,Center,4013952347,388,,,,,,,,,,,,,,,,,48xfkorlx0hu677np4669wbth,F. Niederlechner,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503763679,179,49,1,16,5,c5hderjlkcoaze51e5wgvptk,1,31.3,60.1,2023-02-04T14:47:52.775Z,2023-02-05T04:38:26Z,,,,,,,,,,,,,,,,,,,,,,,,,5ph2ln91ycq1qlq03cnqqs9re,J. Lindstrøm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503763783,180,1,1,16,5,c5hderjlkcoaze51e5wgvptk,1,31.3,60.1,2023-02-04T14:47:52.832Z,2023-02-05T04:38:30Z,4011430239,140,7.0,4011430237,56,Back,4013952433,178,,4011430241,141,63.8,4011430247,213,3.0,4011430243,212,25.6,,,,,,,5ph2ln91ycq1qlq03cnqqs9re,J. Lindstrøm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503763827,181,1,1,16,10,c5hderjlkcoaze51e5wgvptk,1,8.5,61,2023-02-04T14:47:57.688Z,2023-02-05T04:38:34Z,4013952501,178,,4011430505,213,5.7,4011430497,56,Back,4011430499,140,15.7,4011430503,212,8.9,4011430501,141,54.1,,,,,,,7obuhegyo1qcoikt23egcsr85,K. Trapp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503763851,182,1,1,16,11,c5hderjlkcoaze51e5wgvptk,1,15.7,54.8,2023-02-04T14:47:59.334Z,2023-02-05T04:38:41Z,4011430605,140,18.6,4013952603,178,,4011430613,213,1.4,4011430609,212,14.9,4011430607,141,76.3,4011430603,56,Back,,,,,,,8kqmsuo668wpuzoyyxf4o2vo5,M. Hasebe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503763887,183,1,1,16,13,c5hderjlkcoaze51e5wgvptk,1,18.7,76.5,2023-02-04T14:48:00.892Z,2023-02-05T04:38:43Z,4011430767,141,59.9,4013952663,178,,4011430769,212,11.7,4011430763,56,Back,4011430765,140,15.6,4011430771,213,4.4,,,,,,,efzokrggje7s9wc6hg75yc6ax,E. Ndicka,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503763911,184,1,1,16,15,c5hderjlkcoaze51e5wgvptk,0,15.6,64,2023-02-04T14:48:03.291Z,2023-02-05T04:38:45Z,4011430889,213,0.7,4011430887,212,20.4,4011430881,56,Back,4011430883,140,30.7,4011430885,141,82.8,4013952711,178,,,,,,,,8kqmsuo668wpuzoyyxf4o2vo5,M. Hasebe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503763949,145,49,1,16,16,f0w62l8zql3tukxsy8fqwp72x,1,69.1,19,2023-02-04T14:48:04.448Z,2023-02-05T04:39:08Z,,,,,,,,,,,,,,,,,,,,,,,,,9j1fd0mz39tl1h5che3f357md,S. Serdar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503763989,146,1,1,16,16,f0w62l8zql3tukxsy8fqwp72x,0,68.4,18.4,2023-02-04T14:48:04.491Z,2023-02-05T04:39:11Z,4011431263,140,95.4,4011431269,212,29.7,4011431267,141,31.2,4011431261,56,Center,4013953179,178,,4011431271,213,0.3,,,,,,,9j1fd0mz39tl1h5che3f357md,S. Serdar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503763997,185,49,1,16,21,c5hderjlkcoaze51e5wgvptk,1,4.7,68.8,2023-02-04T14:48:08.795Z,2023-02-05T04:39:21Z,,,,,,,,,,,,,,,,,,,,,,,,,efzokrggje7s9wc6hg75yc6ax,E. Ndicka,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503764029,186,12,1,16,22,c5hderjlkcoaze51e5wgvptk,1,2.3,69.4,2023-02-04T14:48:09.659Z,2023-02-05T04:39:24Z,4011431429,56,Back,4011431533,167,,4011431435,212,22.0,4013953405,178,,4011431433,141,100.0,4011431437,213,1.4,4011431431,140,5.9,,,,efzokrggje7s9wc6hg75yc6ax,E. Ndicka,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503764221,147,5,1,16,23,f0w62l8zql3tukxsy8fqwp72x,1,94.9,-1,2023-02-04T14:48:11.524Z,2023-02-05T04:39:31Z,4011432223,56,Right,4011432225,347,,4011432251,233,187,,,,,,,,,,,,,,,,9j1fd0mz39tl1h5che3f357md,S. Serdar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503764043,187,5,1,16,23,c5hderjlkcoaze51e5wgvptk,0,5.1,101,2023-02-04T14:48:11.524Z,2023-02-05T04:39:31Z,4011431501,347,,4011431499,56,Back,4011432285,233,147,,,,,,,,,,,,,,,,efzokrggje7s9wc6hg75yc6ax,E. Ndicka,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503764295,148,1,1,16,34,f0w62l8zql3tukxsy8fqwp72x,1,83.6,0,2023-02-04T14:48:22.004Z,2023-02-05T04:39:36Z,4011432573,141,7.4,4011432577,213,0.6,4011432571,140,92.5,4011432575,212,11.2,4011432563,107,,4011432567,56,Right,,,,,,,drv9wksjusdgp1np315rokzit,J. Kenny,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503764359,149,1,1,16,36,f0w62l8zql3tukxsy8fqwp72x,1,91.8,7.7,2023-02-04T14:48:24.313Z,2023-02-05T04:39:40Z,4011432853,213,3.4,4011432851,212,13.0,4011432849,141,2.2,4011432847,140,79.9,4011432845,56,Right,4013953739,178,,,,,,,,djggrnjp9s4p2mlbzhx6arbh1,M. Richter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503764415,150,1,1,16,38,f0w62l8zql3tukxsy8fqwp72x,1,78.7,10.1,2023-02-04T14:48:26.525Z,2023-02-05T04:39:46Z,4013953915,178,,4011433133,140,61.5,4011433139,213,2.8,4011433131,56,Right,4011433137,212,18.9,4011433135,141,18.5,,,,,,,drv9wksjusdgp1np315rokzit,J. Kenny,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503764535,151,1,1,16,41,f0w62l8zql3tukxsy8fqwp72x,1,60.5,26.4,2023-02-04T14:48:29.573Z,2023-02-05T04:39:51Z,4011433705,212,13.4,4011433695,56,Center,4013954033,178,,4011433699,140,51.9,4011433703,141,40.9,4011433709,213,2.3,,,,,,,1zo6iikznwkd2vuhqykt7jw7p,F. Uremović,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503764559,152,1,1,16,44,f0w62l8zql3tukxsy8fqwp72x,1,51.9,40.9,2023-02-04T14:48:31.786Z,2023-02-05T04:39:54Z,4013954087,178,,4011433813,56,Center,4011433819,212,12.3,4011433817,141,37.7,4011433821,213,6.1,4011433815,140,63.4,,,,,,,djpsc1fvcnrh61c071t00gmad,M. Kempf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503764591,153,1,1,16,45,f0w62l8zql3tukxsy8fqwp72x,1,62.5,37.3,2023-02-04T14:48:32.674Z,2023-02-05T04:40:22Z,4011433991,213,4.0,4011433985,140,54.7,4011433989,212,12.7,4011433987,141,23.1,4011433983,56,Center,4013954187,178,,,,,,,,b2oa5dzw40auj5cgxfrp4b4r9,J. Boëtius,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503764603,154,61,1,16,46,f0w62l8zql3tukxsy8fqwp72x,0,52.6,26.7,2023-02-04T14:48:33.903Z,2023-02-05T04:40:35Z,4013954939,178,,4011434037,56,Center,,,,,,,,,,,,,,,,,,,eg9xhi6wfp1duf01pcsn8vfmd,L. Tousart,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503764633,188,1,1,16,46,c5hderjlkcoaze51e5wgvptk,1,42.7,83.1,2023-02-04T14:48:34.255Z,2023-02-05T04:40:41Z,4011434189,212,7.3,4011434187,141,78.5,4011434183,56,Back,4011434185,140,49.0,4011434191,213,5.8,4013955113,178,,,,,,,,eqtsanns36za56h4pfqhbnh05,M. Götze,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503764641,189,49,1,16,48,c5hderjlkcoaze51e5wgvptk,1,53.3,76.3,2023-02-04T14:48:35.703Z,2023-02-05T04:40:46Z,,,,,,,,,,,,,,,,,,,,,,,,,7cdiijsvnfc7tafy0zkf4uz9,D. Sow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503764709,190,1,1,16,51,c5hderjlkcoaze51e5wgvptk,1,72.1,57.2,2023-02-04T14:48:38.936Z,2023-02-05T04:40:51Z,4011434545,213,5.4,4011434537,56,Center,4011434539,140,82.4,4013955367,178,,4011434543,212,17.8,4011434541,141,36.5,,,,,,,7cdiijsvnfc7tafy0zkf4uz9,D. Sow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503764721,191,3,1,16,53,c5hderjlkcoaze51e5wgvptk,0,89.7,39.5,2023-02-04T14:48:41.111Z,2023-02-05T04:40:56Z,4011434617,56,Center,4013248883,465,,4011434879,233,155,4013955469,178,,4011434621,286,,,,,,,,,,,5ph2ln91ycq1qlq03cnqqs9re,J. Lindstrøm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503764749,155,7,1,16,53,f0w62l8zql3tukxsy8fqwp72x,1,10.3,60.5,2023-02-04T14:48:41.241Z,2023-02-05T04:41:00Z,4013248981,385,,4011434837,233,191,4013955561,389,,4011434761,56,Back,4011434763,285,,,,,,,,,,,djpsc1fvcnrh61c071t00gmad,M. Kempf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503764757,156,52,1,16,56,f0w62l8zql3tukxsy8fqwp72x,1,2.9,75.4,2023-02-04T14:48:43.732Z,2023-02-05T04:41:05Z,4013955647,389,,4013249773,376,,,,,,,,,,,,,,,,,,,,1sjt0nj0232gu88x50c3d16nd,O. Christensen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503765049,157,80,1,17,9,f0w62l8zql3tukxsy8fqwp72x,0,8.3,47.9,2023-02-04T14:48:57.272Z,2023-02-05T04:41:13Z,4013955787,178,,,,,,,,,,,,,,,,,,,,,,,1sjt0nj0232gu88x50c3d16nd,O. Christensen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503765123,158,1,1,17,11,f0w62l8zql3tukxsy8fqwp72x,1,8.3,47.9,2023-02-04T14:48:58.687Z,2023-02-05T04:41:17Z,4011436675,141,73.3,4011436683,213,1.2,4011436679,212,18.5,4011436669,56,Back,4011436671,140,14.6,4013955887,178,,,,,,,,1sjt0nj0232gu88x50c3d16nd,O. Christensen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503765167,159,1,1,17,13,f0w62l8zql3tukxsy8fqwp72x,1,14.6,73.3,2023-02-04T14:49:01.096Z,2023-02-05T04:41:20Z,4011436905,140,26.3,4013955987,178,,4011436911,213,0.9,4011436909,212,19.6,4011436907,141,95.7,4011436903,56,Back,,,,,,,djpsc1fvcnrh61c071t00gmad,M. Kempf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503765375,160,1,1,17,16,f0w62l8zql3tukxsy8fqwp72x,0,28,96.9,2023-02-04T14:49:04.175Z,2023-02-05T04:41:25Z,4011437859,212,53.4,4011437857,141,76.4,4011437851,155,,4011437853,56,Center,4013956111,178,,4011437861,213,6.0,4011437863,1,,4011437855,140,77.1,2ebiw2w6d76sttjh8n8871kgl,M. Plattenhardt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503765345,192,4,1,17,19,c5hderjlkcoaze51e5wgvptk,1,23.2,23.9,2023-02-04T14:49:06.995Z,2023-02-05T04:41:30Z,4011437711,294,,4011437717,285,,4011437713,56,Back,4011437709,13,,4011437977,233,161,4011437715,152,,,,,,,,8kqmsuo668wpuzoyyxf4o2vo5,M. Hasebe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503765385,161,4,1,17,19,f0w62l8zql3tukxsy8fqwp72x,0,76.8,76.1,2023-02-04T14:49:06.996Z,2023-02-05T04:41:30Z,4011437895,56,Center,4011437901,286,,4011437891,13,,4011437897,152,,4011438015,233,192,4011437893,294,,4013956195,178,,,,,48xfkorlx0hu677np4669wbth,F. Niederlechner,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503765817,193,1,1,17,43,c5hderjlkcoaze51e5wgvptk,1,25.9,26.2,2023-02-04T14:49:31.593Z,2023-02-05T04:41:37Z,4011440027,152,,4011440029,56,Back,4011440035,212,16.0,4011442159,189,,4013956251,178,,4011440025,5,,4011440033,141,49.1,4011440031,140,29.2,bd4p670s36cp1dh4fadv84qcq,Tuta,4011440037,213,1.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503765853,194,1,1,17,45,c5hderjlkcoaze51e5wgvptk,1,28.9,50.9,2023-02-04T14:49:32.942Z,2023-02-05T04:41:43Z,4011440217,212,20.4,4011440219,213,1.5,4011440211,56,Back,4011440213,140,30.0,4011440215,141,80.8,4013956477,178,,,,,,,,8kqmsuo668wpuzoyyxf4o2vo5,M. Hasebe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
