id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,keyPass,qualifier/8/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,assist,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/19/id,qualifier/19/qualifierId,qualifier/13/value
2533750001,668,1,2,77,22,1c7qokc1j5z50cjj4tcu32haa,1,64.8,20.9,2023-04-15T15:06:38.207Z,2023-04-16T00:53:55Z,4190905991,56,Center,4190905999,213,1.6,4190905997,212,14.7,4193330839,178,,4190905993,140,64.7,4190905995,141,42.5,,,,,,,4rgz5z372h6sbwhpxl69cb6c5,M. Ingvartsen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533750009,669,1,2,77,26,1c7qokc1j5z50cjj4tcu32haa,0,72.9,62.3,2023-04-15T15:06:42.685Z,2023-04-16T00:54:10Z,4190906041,141,64.9,4190906039,140,74.9,4190906377,286,,4190906367,233,755,4190906035,56,Center,4193332243,178,,4190906043,212,2.7,4190906359,236,,bwqqecmqm76v5b83v1cz891p1,Lee Jae-Sung,4190906045,213,,,,,,,,0.7,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533750039,755,74,2,77,27,8q1ul09cygzswb7tb456bmifv,1,24.6,35.7,2023-04-15T15:06:42.776Z,2023-04-16T00:54:16Z,4190906185,285,,4190906387,233,669,4193332677,178,,4190906183,56,Back,,,,,,,,,,,,,38knnji3m4qg6pqohph35n74l,B. Schmitz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533750151,756,61,2,77,27,8q1ul09cygzswb7tb456bmifv,1,30.3,32.6,2023-04-15T15:06:43.224Z,2023-04-16T00:54:33Z,4192298723,189,,4193333563,178,,4190906801,56,Back,,,,,,,,,,,,,,,,7rltyxkrvvfg7q1hppl631soa,J. Thielmann,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533750123,670,43,2,77,30,1c7qokc1j5z50cjj4tcu32haa,1,0,0,2023-04-15T15:06:46.699Z,2023-04-15T15:10:07Z,4190906641,56,Center,4190941423,144,61,,,,,,,,,,,,,,,,,,,d608s0948uh3owqee7t0en7px,D. Kohr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533750229,671,1,2,77,32,1c7qokc1j5z50cjj4tcu32haa,1,46.3,42.1,2023-04-15T15:06:47.985Z,2023-04-16T00:54:41Z,4190907269,213,1.7,4190907261,140,44.4,4190907259,56,Back,4193334771,178,,4190907263,141,66.6,4190907267,212,16.8,,,,,,,bvifdvoxv9e8nq8qe37c0gvrp,S. Bell,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533750251,672,1,2,77,34,1c7qokc1j5z50cjj4tcu32haa,1,43.8,71.4,2023-04-15T15:06:50.336Z,2023-04-16T00:54:53Z,4190907381,56,Left,4193335589,178,,4190907387,212,21.2,4190907385,141,91.2,4190907391,213,0.7,4190907383,140,59.4,,,,,,,dnt7ahwfj8endqngxwfll1tjp,A. Hanche-Olsen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533750337,673,1,2,77,37,1c7qokc1j5z50cjj4tcu32haa,1,61.4,89.1,2023-04-15T15:06:53.136Z,2023-04-16T00:55:01Z,4190907829,140,72.0,4190907833,212,18.3,4190907835,213,5.4,4190907825,56,Center,4193336705,178,,4190907831,141,67.8,,,,,,,eh9sh9aa10zrp80l6e4l0c7h1,Aarón Martín,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533750397,674,1,2,77,41,1c7qokc1j5z50cjj4tcu32haa,1,75.6,76.9,2023-04-15T15:06:57.046Z,2023-04-16T00:55:08Z,4190908193,213,0.9,4190908189,141,93.8,4193337357,178,,4190908187,140,84.6,4190908191,212,14.9,4190908185,56,Left,,,,,,,4rgz5z372h6sbwhpxl69cb6c5,M. Ingvartsen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533750445,676,1,2,77,43,1c7qokc1j5z50cjj4tcu32haa,0,85,93.8,2023-04-15T15:06:59.441Z,2023-04-16T00:55:15Z,4190908403,56,Center,4190908399,2,,4190908409,212,27.2,4193338083,178,,4190908401,155,,4190908405,140,91.9,4192303481,224,,4190908407,141,55.3,bwqqecmqm76v5b83v1cz891p1,Lee Jae-Sung,4190908411,213,4192303483,72,,,,,,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533750427,675,43,2,77,43,1c7qokc1j5z50cjj4tcu32haa,1,0,0,2023-04-15T15:06:59.562Z,2023-04-15T15:07:03Z,4190908663,144,3,4190908323,56,Left,4190908325,286,0,,,,,,,,,,,,,,,,4rgz5z372h6sbwhpxl69cb6c5,M. Ingvartsen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533750563,757,12,2,77,44,8q1ul09cygzswb7tb456bmifv,1,7.4,38.4,2023-04-15T15:07:00.605Z,2023-04-16T00:55:25Z,4190909081,141,10.4,4193338875,388,,4190909077,56,Back,4190909085,213,5.6,4190909083,212,29.5,4190909079,140,28.8,,,,,,,3tdsezcgdlm4laybvh4u49cr9,T. Hübers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533750589,677,61,2,77,49,1c7qokc1j5z50cjj4tcu32haa,0,70.9,95.8,2023-04-15T15:07:05.499Z,2023-04-16T00:56:16Z,4190909195,56,Left,4193340697,178,,,,,,,,,,,,,,,,,,,,eh9sh9aa10zrp80l6e4l0c7h1,Aarón Martín,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533750619,678,5,2,77,50,1c7qokc1j5z50cjj4tcu32haa,0,73.8,102,2023-04-15T15:07:06.536Z,2023-04-16T00:56:02Z,4190909307,347,,4190910943,233,758,4190909305,56,Left,,,,,,,,,,,,,,,,eh9sh9aa10zrp80l6e4l0c7h1,Aarón Martín,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533750915,758,5,2,77,50,8q1ul09cygzswb7tb456bmifv,1,26.2,-2,2023-04-15T15:07:06.536Z,2023-04-16T00:56:02Z,4190910729,347,,4190910847,233,678,4190910725,56,Back,,,,,,,,,,,,,,,,3tdsezcgdlm4laybvh4u49cr9,T. Hübers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533750979,759,1,2,77,57,8q1ul09cygzswb7tb456bmifv,1,30.8,0,2023-04-15T15:07:13.404Z,2023-04-16T00:56:23Z,4190911045,56,Back,4190911069,1,,4190911043,107,,4190911061,213,0.7,4190911047,140,47.0,4190911049,141,18.8,4190911051,212,21.5,,,,38knnji3m4qg6pqohph35n74l,B. Schmitz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533751025,760,1,2,77,59,8q1ul09cygzswb7tb456bmifv,0,45.9,21.9,2023-04-15T15:07:14.954Z,2023-04-16T00:56:36Z,4190911271,3,,4190911279,212,13.7,4190911281,213,2.6,4193344537,178,,4190911277,141,32.6,4190911275,140,34.9,4190911273,56,Back,,,,8n4b6j21nxf1nf628ugg3xsdl,S. Tigges,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533751035,761,43,2,78,1,8q1ul09cygzswb7tb456bmifv,1,0,0,2023-04-15T15:07:17.056Z,2023-04-15T19:17:24Z,4190911341,56,Back,4192310801,144,61,,,,,,,,,,,,,,,,,,,55z0yap5tml66nes2cchg7ahh,F. Kainz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533751005,679,49,2,78,1,1c7qokc1j5z50cjj4tcu32haa,1,64.2,63.3,2023-04-15T15:07:17.125Z,2023-04-16T00:57:23Z,,,,,,,,,,,,,,,,,,,,,,,,,am0pcyvtaws1i69jt09dgnsnp,L. Ajorque,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533751081,680,1,2,78,3,1c7qokc1j5z50cjj4tcu32haa,1,70.2,59.2,2023-04-15T15:07:19.435Z,2023-04-16T00:57:38Z,4190911531,140,74.8,4190911533,141,66.6,4190911535,212,7.0,4193345737,178,,4190911537,213,0.8,4190911529,56,Center,,,,,,,am0pcyvtaws1i69jt09dgnsnp,L. Ajorque,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533751085,681,1,2,78,5,1c7qokc1j5z50cjj4tcu32haa,0,75.2,69.5,2023-04-15T15:07:20.741Z,2023-04-16T00:57:49Z,4190911853,286,,4190911561,212,2.2,4190911845,236,,4190911557,140,76.8,4190911555,56,Center,4190911847,233,762,4193350105,178,,4190911563,213,5.6,4rgz5z372h6sbwhpxl69cb6c5,M. Ingvartsen,4190911559,141,,,,,,,,67.4,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533751113,762,74,2,78,5,8q1ul09cygzswb7tb456bmifv,1,25.4,31.2,2023-04-15T15:07:20.976Z,2023-04-16T00:58:04Z,4190911729,56,Back,4193351421,178,,4190911731,285,,4190911905,233,681,,,,,,,,,,,,,3tdsezcgdlm4laybvh4u49cr9,T. Hübers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533751119,682,3,2,78,6,1c7qokc1j5z50cjj4tcu32haa,0,77,69.8,2023-04-15T15:07:21.745Z,2023-04-16T00:58:11Z,4193352035,178,,4190911751,56,Center,4192314071,465,,4190911753,286,,4190912469,233,763,,,,,,,,,,4rgz5z372h6sbwhpxl69cb6c5,M. Ingvartsen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533751163,763,7,2,78,6,8q1ul09cygzswb7tb456bmifv,1,23,30.2,2023-04-15T15:07:21.766Z,2023-04-16T00:58:27Z,4192314277,383,,4190912201,233,682,4190911975,285,,4193352727,178,,4190911971,56,Back,,,,,,,,,,3tdsezcgdlm4laybvh4u49cr9,T. Hübers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533751191,764,49,2,78,7,8q1ul09cygzswb7tb456bmifv,1,25.5,26,2023-04-15T15:07:22.909Z,2023-04-16T00:58:36Z,,,,,,,,,,,,,,,,,,,,,,,,,3tdsezcgdlm4laybvh4u49cr9,T. Hübers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533751443,765,1,2,78,8,8q1ul09cygzswb7tb456bmifv,1,31.2,22.9,2023-04-15T15:07:24.645Z,2023-04-16T00:58:40Z,4190913421,141,47.0,4193354189,178,,4190913425,212,21.0,4190913417,140,43.7,4190913427,213,0.9,4190913413,56,Back,,,,,,,3tdsezcgdlm4laybvh4u49cr9,T. Hübers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533751537,766,1,2,78,16,8q1ul09cygzswb7tb456bmifv,1,73.6,50.5,2023-04-15T15:07:31.734Z,2023-04-16T00:58:52Z,4190913911,213,5.4,4190915117,154,,4190913909,212,18.0,4190913907,141,30.7,4190913905,140,85.0,4190915111,210,15,4193354575,178,,4190913903,56,Center,55z0yap5tml66nes2cchg7ahh,F. Kainz,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533751545,767,15,2,78,17,8q1ul09cygzswb7tb456bmifv,1,87.3,33,2023-04-15T15:07:33.602Z,2023-04-16T00:58:53Z,4190915167,154,,4193355083,178,,4190915177,102,49.8,4190913943,56,Center,4190913941,63,,4190914355,20,,4190915183,147,47.5,4190915179,103,6.3,7rltyxkrvvfg7q1hppl631soa,J. Thielmann,4190914417,233,4190915163,29,,4190915159,78,,,684,4190915173,55,766,4190915153,23,,,4190915181,146,,,,,,,,,,,,,,,,,,98.4
2533751609,684,10,2,78,18,1c7qokc1j5z50cjj4tcu32haa,1,2.4,52.9,2023-04-15T15:07:34.258Z,2023-04-16T00:58:59Z,4190914471,233,767,4190914271,177,,4192318547,376,,4190914277,56,Back,4190914275,182,,4190914273,179,,,,,,,,ci1nu5z8aiiikco8af0zk1lud,R. Zentner,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533751599,683,52,2,78,19,1c7qokc1j5z50cjj4tcu32haa,1,2.3,50.6,2023-04-15T15:07:34.755Z,2023-04-16T00:59:03Z,4192318811,376,,4193355813,178,,,,,,,,,,,,,,,,,,,,ci1nu5z8aiiikco8af0zk1lud,R. Zentner,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533752221,685,1,2,78,33,1c7qokc1j5z50cjj4tcu32haa,1,15.2,50.3,2023-04-15T15:07:49.315Z,2023-04-16T00:59:09Z,4190917489,140,13.6,4193356197,178,,4190917495,213,1.8,4190917493,212,6.9,4190917491,141,60.2,4190917485,123,,4190917487,56,Back,,,,ci1nu5z8aiiikco8af0zk1lud,R. Zentner,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533752267,686,1,2,78,35,1c7qokc1j5z50cjj4tcu32haa,1,13.4,62.7,2023-04-15T15:07:50.916Z,2023-04-16T00:59:28Z,4190917751,141,73.2,4193357741,178,,4190917745,56,Back,4190917755,212,20.0,4190917757,213,0.4,4190917747,140,31.2,,,,,,,dnt7ahwfj8endqngxwfll1tjp,A. Hanche-Olsen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533752371,687,1,2,78,36,1c7qokc1j5z50cjj4tcu32haa,1,32,74.4,2023-04-15T15:07:52.355Z,2023-04-16T00:59:40Z,4190918209,140,30.8,4193358411,178,,4190918213,141,89.8,4190918215,212,10.5,4190918205,56,Back,4190918217,213,1.7,,,,,,,d608s0948uh3owqee7t0en7px,D. Kohr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533752441,688,1,2,78,39,1c7qokc1j5z50cjj4tcu32haa,1,30.1,92.9,2023-04-15T15:07:54.904Z,2023-04-16T00:59:50Z,4193359267,178,,4190918543,212,28.6,4190918529,56,Center,4190918533,140,54.7,4190918547,213,5.8,4190918539,141,75.0,,,,,,,eh9sh9aa10zrp80l6e4l0c7h1,Aarón Martín,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533752513,689,1,2,78,41,1c7qokc1j5z50cjj4tcu32haa,1,57.3,71.9,2023-04-15T15:07:57.005Z,2023-04-16T00:59:59Z,4190918861,212,7.0,4190918857,140,51.4,4193359999,178,,4190918855,56,Center,4190918859,141,76.7,4190918863,213,2.7,,,,,,,4rgz5z372h6sbwhpxl69cb6c5,M. Ingvartsen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533752601,690,1,2,78,44,1c7qokc1j5z50cjj4tcu32haa,1,57.9,77,2023-04-15T15:08:00.316Z,2023-04-16T01:00:07Z,4190919325,140,65.9,4190919323,56,Center,4193360545,178,,4190919337,213,5.2,4190919329,141,53.4,4190919333,212,18.1,,,,,,,d608s0948uh3owqee7t0en7px,D. Kohr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533752711,692,4,2,78,46,1c7qokc1j5z50cjj4tcu32haa,1,66.4,50.7,2023-04-15T15:08:02.048Z,2023-04-16T01:00:15Z,4190919861,13,,4190919869,286,,4190919867,265,,4190919865,152,,4190920347,233,768,4190919863,56,Center,,,,,,,l469vtpe0jbgg5sq1v2e67e1,L. Barreiro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533752759,768,4,2,78,46,8q1ul09cygzswb7tb456bmifv,0,33.6,49.3,2023-04-15T15:08:02.049Z,2023-04-16T01:00:15Z,4190920403,233,692,4190920089,285,,4190920073,13,,4190920081,152,,4190920077,56,Back,4190920085,265,,4193361345,178,,,,,21vfv10e7fh6b2xtcu55ihn11,J. Hector,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533752617,691,43,2,78,46,1c7qokc1j5z50cjj4tcu32haa,1,0,0,2023-04-15T15:08:02.300Z,2023-04-15T15:08:07Z,4190919419,56,Center,4190920317,144,3,4190919423,286,0,,,,,,,,,,,,,,,,l469vtpe0jbgg5sq1v2e67e1,L. Barreiro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533754007,693,1,2,79,20,1c7qokc1j5z50cjj4tcu32haa,1,63.8,52.2,2023-04-15T15:08:36.068Z,2023-04-16T01:00:29Z,4190926427,212,7.2,4193362557,178,,4190926417,5,,4190926425,141,59.2,4190926423,140,68.9,4190926419,152,,4190926421,56,Center,4190926429,213,0.7,d608s0948uh3owqee7t0en7px,D. Kohr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533754073,694,1,2,79,22,1c7qokc1j5z50cjj4tcu32haa,1,68.4,64.3,2023-04-15T15:08:38.337Z,2023-04-16T01:00:39Z,4190926785,140,55.8,4190926791,212,13.5,4190926795,213,2.9,4190926781,56,Center,4193363283,178,,4190926787,141,68.2,,,,,,,bwqqecmqm76v5b83v1cz891p1,Lee Jae-Sung,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533754151,695,1,2,79,24,1c7qokc1j5z50cjj4tcu32haa,1,59.3,69.9,2023-04-15T15:08:39.866Z,2023-04-16T01:00:47Z,4190927197,56,Left,4190927211,212,18.4,4193363885,178,,4190927203,140,69.1,4190927213,213,1.0,4190927207,141,92.3,,,,,,,dnt7ahwfj8endqngxwfll1tjp,A. Hanche-Olsen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533754227,696,1,2,79,27,1c7qokc1j5z50cjj4tcu32haa,1,64.4,95.3,2023-04-15T15:08:43.050Z,2023-04-16T01:00:53Z,4193364243,178,,4190927549,140,65.1,4190927553,212,13.8,4190927555,213,4.8,4190927547,56,Center,4190927551,141,75.1,,,,,,,eh9sh9aa10zrp80l6e4l0c7h1,Aarón Martín,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534329289,1060,67,2,79,28,1c7qokc1j5z50cjj4tcu32haa,1,63.4,74,2023-04-15T15:08:44.265Z,2023-04-16T08:19:55Z,4194063529,233,1254,,,,,,,,,,,,,,,,,,,,,,d608s0948uh3owqee7t0en7px,D. Kohr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534329285,1254,67,2,79,28,8q1ul09cygzswb7tb456bmifv,0,36.6,26,2023-04-15T15:08:44.266Z,2023-04-16T06:33:50Z,4194063549,233,1060,,,,,,,,,,,,,,,,,,,,,,8n4b6j21nxf1nf628ugg3xsdl,S. Tigges,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533754255,697,1,2,79,28,1c7qokc1j5z50cjj4tcu32haa,0,65.2,74.5,2023-04-15T15:08:44.277Z,2023-04-16T08:19:55Z,4193364783,178,,4190927699,212,8.1,4190927695,140,72.9,4190927693,56,Center,4190927701,213,6.2,4190927697,141,73.0,,,,,,,d608s0948uh3owqee7t0en7px,D. Kohr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534329013,1245,43,2,79,28,8q1ul09cygzswb7tb456bmifv,1,0,0,2023-04-15T15:08:44.288Z,2023-04-16T06:33:06Z,4194062493,144,67,4194061575,233,1056,,,,,,,,,,,,,,,,,,,55z0yap5tml66nes2cchg7ahh,F. Kainz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534329011,1056,43,2,79,28,1c7qokc1j5z50cjj4tcu32haa,1,0,0,2023-04-15T15:08:44.289Z,2023-04-16T06:33:07Z,4194062505,144,67,4194061583,233,1245,,,,,,,,,,,,,,,,,,,d608s0948uh3owqee7t0en7px,D. Kohr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533754265,769,8,2,79,28,8q1ul09cygzswb7tb456bmifv,1,29.1,26.2,2023-04-15T15:08:44.676Z,2023-04-16T01:01:08Z,4190927745,56,Back,4193365171,178,,4192329217,384,,,,,,,,,,,,,,,,,55z0yap5tml66nes2cchg7ahh,F. Kainz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533754439,770,4,2,79,31,8q1ul09cygzswb7tb456bmifv,1,29.4,43.8,2023-04-15T15:08:47.122Z,2023-04-16T01:01:15Z,4190928663,285,,4190928659,56,Back,4190928765,233,698,4190928655,13,,4190928657,294,,4190928661,152,,,,,,,,cnf7quyillyf560nh14taliw9,L. Maina,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533754401,698,4,2,79,31,1c7qokc1j5z50cjj4tcu32haa,0,70.6,56.2,2023-04-15T15:08:47.123Z,2023-04-16T01:01:14Z,4190928415,56,Center,4190928413,294,,4193365591,178,,4190928417,152,,4190928419,286,,4190928795,233,770,4190928411,13,,,,,l469vtpe0jbgg5sq1v2e67e1,L. Barreiro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533754707,771,1,2,79,39,8q1ul09cygzswb7tb456bmifv,1,34.3,55.3,2023-04-15T15:08:55.088Z,2023-04-16T01:01:22Z,4190929999,140,31.5,4190930001,141,73.2,4190930009,213,1.8,4190929993,5,,4190929995,152,,4190929997,56,Back,4193366069,178,,4190930005,212,12.5,cnf7quyillyf560nh14taliw9,L. Maina,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533754747,772,1,2,79,42,8q1ul09cygzswb7tb456bmifv,1,32.5,67,2023-04-15T15:08:58.608Z,2023-04-16T01:01:28Z,4190930227,140,25.9,4190930225,56,Back,4190930231,212,8.8,4193366421,178,,4190930233,213,3.8,4190930229,141,59.0,,,,,,,21vfv10e7fh6b2xtcu55ihn11,J. Hector,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533754955,773,1,2,79,44,8q1ul09cygzswb7tb456bmifv,1,23.9,61.1,2023-04-15T15:09:00.009Z,2023-04-16T01:01:38Z,4190931325,140,35.3,4190931331,213,1.1,4190931323,56,Back,4190931327,141,91.8,4190931329,212,24.1,4193366799,178,,,,,,,,mgwgcv336wb93xvv0pfr6dih,J. Chabot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533754991,774,1,2,79,50,8q1ul09cygzswb7tb456bmifv,0,36.9,91.2,2023-04-15T15:09:06.257Z,2023-04-16T01:01:45Z,4190931529,140,48.0,4190931533,141,93.0,4193367449,178,,4190931535,212,11.7,4190931525,56,Back,4190931539,213,0.1,,,,,,,cnf7quyillyf560nh14taliw9,L. Maina,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533755083,699,8,2,79,51,1c7qokc1j5z50cjj4tcu32haa,1,53,5.6,2023-04-15T15:09:06.757Z,2023-04-16T01:01:52Z,4192332255,385,,4190932045,56,Right,4193367733,178,,,,,,,,,,,,,,,,,4baqlwfu312pctopy1cx6s2c5,S. Widmer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533755105,700,5,2,79,51,1c7qokc1j5z50cjj4tcu32haa,0,43.4,-1.2,2023-04-15T15:09:07.128Z,2023-04-16T01:02:02Z,4190932129,56,Back,4190932133,347,,4190933923,233,775,,,,,,,,,,,,,,,,4baqlwfu312pctopy1cx6s2c5,S. Widmer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533755439,775,5,2,79,51,8q1ul09cygzswb7tb456bmifv,1,56.6,101.2,2023-04-15T15:09:07.128Z,2023-04-16T01:02:02Z,4190933845,233,700,4190933807,347,,4190933805,56,Left,,,,,,,,,,,,,,,,cnf7quyillyf560nh14taliw9,L. Maina,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533755559,776,1,2,80,5,8q1ul09cygzswb7tb456bmifv,1,56.1,100,2023-04-15T15:09:21.497Z,2023-04-16T01:02:11Z,4190934435,56,Back,4190934445,141,89.8,4192333601,1,,4190934451,213,3.5,4190934441,140,36.3,4190934431,107,,4190934449,212,22.3,,,,21vfv10e7fh6b2xtcu55ihn11,J. Hector,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533755845,777,1,2,80,9,8q1ul09cygzswb7tb456bmifv,1,33.6,88.3,2023-04-15T15:09:25.316Z,2023-04-16T01:02:17Z,4193369499,178,,4190935981,140,23.7,4190935983,141,54.9,4190935979,56,Back,4190935985,212,25.0,4190935987,213,4.3,,,,,,,mgwgcv336wb93xvv0pfr6dih,J. Chabot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533755973,778,1,2,80,19,8q1ul09cygzswb7tb456bmifv,1,26.9,52.1,2023-04-15T15:09:34.818Z,2023-04-16T01:02:23Z,4190936631,155,,4190936651,1,,4193369961,178,,4190936637,141,80.5,4190936643,212,40.6,4190936633,56,Left,4190936647,213,0.5,4190936635,140,60.9,4zfgh6wq7svx418tzwf0gfavp,M. Schwäbe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533755995,779,44,2,80,22,8q1ul09cygzswb7tb456bmifv,1,59.8,76.2,2023-04-15T15:09:37.930Z,2023-04-16T08:19:55Z,4190936779,56,Center,4190936869,233,701,4190936781,286,,,,,,,,,,,,,,,,,8n4b6j21nxf1nf628ugg3xsdl,S. Tigges,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533755989,701,44,2,80,22,1c7qokc1j5z50cjj4tcu32haa,0,40.2,23.8,2023-04-15T15:09:37.931Z,2023-04-16T01:02:30Z,4190936747,56,Back,4190936895,233,779,4190936749,285,,,,,,,,,,,,,,,,,6uurhe88nry4hyelll8ifzd91,E. Fernandes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533756001,780,1,2,80,22,8q1ul09cygzswb7tb456bmifv,0,60.5,80.6,2023-04-15T15:09:37.995Z,2023-04-16T08:19:56Z,4190936811,3,,4190936819,212,1.3,4190936821,213,5.5,4190936817,141,79.3,4193370621,388,,4190936813,56,Left,4190936815,140,61.4,,,,8n4b6j21nxf1nf628ugg3xsdl,S. Tigges,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533756007,702,61,2,80,22,1c7qokc1j5z50cjj4tcu32haa,1,38.3,23.7,2023-04-15T15:09:38.018Z,2023-04-16T01:02:53Z,4193371375,15,,4193371587,388,,4190936859,56,Back,,,,,,,,,,,,,,,,6uurhe88nry4hyelll8ifzd91,E. Fernandes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533756033,781,3,2,80,23,8q1ul09cygzswb7tb456bmifv,0,65.1,69.9,2023-04-15T15:09:39.627Z,2023-04-16T01:03:04Z,4190936951,286,,4193372589,178,,4190936947,56,Center,4192337627,465,,4190937559,233,703,,,,,,,,,,bkonv3y0vn24mpn6j8abjtux,D. Ljubičić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
