id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/9/value,keyPass,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/11/value,qualifier/12/value,qualifier/13/value,qualifier/16/value,qualifier/17/value,qualifier/15/value,assist,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/19/id,qualifier/19/qualifierId,qualifier/19/value,qualifier/20/id,qualifier/20/qualifierId
2451599313,729,5,2,82,13,ex3psl8e3ajeypwjy4xfltpx6,0,5.8,101.8,2022-08-27T15:10:38.761Z,2022-08-28T00:56:50Z,3735449803,347,,3735456817,233,750,3735449801,56,Back,,,,,,,,,,,,,,,,egmcpa7j5clzga5m0zvg2f105,M. Pedersen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451599349,750,5,2,82,13,4l9mrqzmajz5crzlz50mtbt6x,1,94.2,-1.8,2022-08-27T15:10:38.761Z,2022-08-28T00:56:49Z,3735456533,233,729,3735449975,347,,3735449973,56,Right,,,,,,,,,,,,,,,,shbxc528h0udd6rdf3ax2itx,P. Kadeřábek,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451598027,728,43,2,82,16,ex3psl8e3ajeypwjy4xfltpx6,1,0,0,2022-08-27T15:10:41.631Z,2022-08-27T15:11:23Z,3735443053,56,Back,3735443107,73,0,3735450463,144,6,,,,,,,,,,,,,,,,egmcpa7j5clzga5m0zvg2f105,M. Pedersen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451598093,749,43,2,82,16,4l9mrqzmajz5crzlz50mtbt6x,1,0,0,2022-08-27T15:10:41.679Z,2022-08-27T15:11:19Z,3735443379,56,Right,3735443383,75,0,3735443471,233,728,3735449643,144,6,,,,,,,,,,,,,shbxc528h0udd6rdf3ax2itx,P. Kadeřábek,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451599391,751,1,2,82,53,4l9mrqzmajz5crzlz50mtbt6x,0,92.7,0,2022-08-27T15:11:19.032Z,2022-08-28T00:57:02Z,3735450195,141,14.9,3735450191,140,94.4,3735676725,189,,3735450205,213,1.4,3735450179,107,,3735450199,212,11.6,3735450181,56,Right,,,,shbxc528h0udd6rdf3ax2itx,P. Kadeřábek,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451599569,730,49,2,82,55,ex3psl8e3ajeypwjy4xfltpx6,1,7.6,95,2022-08-27T15:11:20.976Z,2022-08-28T00:57:25Z,,,,,,,,,,,,,,,,,,,,,,,,,egmcpa7j5clzga5m0zvg2f105,M. Pedersen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451599657,731,1,2,82,55,ex3psl8e3ajeypwjy4xfltpx6,1,7.6,95,2022-08-27T15:11:20.980Z,2022-08-28T00:57:31Z,3735451387,213,0.0,3735451379,56,Back,3735451383,141,95.3,3738200501,178,,3735451385,212,7.6,3735451381,140,14.8,,,,,,,egmcpa7j5clzga5m0zvg2f105,M. Pedersen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451599667,732,4,2,82,57,ex3psl8e3ajeypwjy4xfltpx6,1,15.1,94.7,2022-08-27T15:11:22.474Z,2022-08-28T00:57:47Z,3735451419,285,,3735451413,295,,3735451473,233,752,3735451417,152,,3735451411,13,,3735451415,56,Back,,,,,,,4kolmisdpprx0wrahisadl5n9,E. Rexhbeçaj,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451599511,752,4,2,82,57,4l9mrqzmajz5crzlz50mtbt6x,0,84.9,5.3,2022-08-27T15:11:22.475Z,2022-08-28T00:57:47Z,3735450703,56,Right,3735451589,233,732,3735450711,286,,3735450709,152,,3735450699,295,,3735450697,13,,3738201651,178,,,,,shbxc528h0udd6rdf3ax2itx,P. Kadeřábek,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451600007,733,1,2,83,3,ex3psl8e3ajeypwjy4xfltpx6,1,23.2,98.1,2022-08-27T15:11:29.347Z,2022-08-28T00:57:58Z,3735453165,152,,3735453173,212,31.7,3738202329,178,,3735453175,213,4.9,3735453163,5,,3735453167,56,Back,3735453171,141,52.2,3735453169,140,28.3,egmcpa7j5clzga5m0zvg2f105,M. Pedersen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451600027,734,1,2,83,9,ex3psl8e3ajeypwjy4xfltpx6,0,35.6,34.5,2022-08-27T15:11:35.060Z,2022-08-28T00:58:40Z,3735453265,140,65.2,3735453263,56,Center,3735453267,141,23.3,3735453269,212,32.0,3735453271,213,6.0,3738205303,178,,,,,,,,8ls8npa774mbrxje10ff46sb9,C. Gruezo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451600037,753,49,2,83,12,4l9mrqzmajz5crzlz50mtbt6x,1,29.7,82,2022-08-27T15:11:37.730Z,2022-08-28T00:58:45Z,,,,,,,,,,,,,,,,,,,,,,,,,6yhylu5q0y924amgv7vlodkgl,K. Akpoguma,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451600087,754,1,2,83,12,4l9mrqzmajz5crzlz50mtbt6x,1,29.7,82,2022-08-27T15:11:37.761Z,2022-08-28T00:58:50Z,3735453603,141,93.8,3735453615,213,0.8,3735453609,212,10.7,3738206103,178,,3735453599,56,Back,3735453601,140,36.5,,,,,,,6yhylu5q0y924amgv7vlodkgl,K. Akpoguma,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2452238287,1470,43,2,83,13,4l9mrqzmajz5crzlz50mtbt6x,1,0,0,2022-08-27T15:11:38.591Z,2022-08-28T06:27:10Z,3738939907,178,0,3738939951,144,82,,,,,,,,,,,,,,,,,,,9uthj64y9f77y63tq7did539x,Angeliño,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451600111,755,1,2,83,13,4l9mrqzmajz5crzlz50mtbt6x,1,41.6,96.4,2022-08-27T15:11:38.717Z,2022-08-28T00:58:53Z,3735453747,140,43.6,3738206277,178,,3735453753,213,4.8,3735453749,141,69.9,3735453745,56,Back,3735453751,212,18.1,,,,,,,9uthj64y9f77y63tq7did539x,Angeliño,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451600177,756,1,2,83,15,4l9mrqzmajz5crzlz50mtbt6x,1,43.4,68,2022-08-27T15:11:40.650Z,2022-08-28T00:58:59Z,3735454023,141,63.3,3735454027,213,6.0,3735454021,140,54.1,3735454025,212,11.7,3738206619,178,,3735454017,56,Center,,,,,,,3rj7x05qx17n925xfpcrl0jpx,S. Rudy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2452238407,1473,43,2,83,15,4l9mrqzmajz5crzlz50mtbt6x,1,0,0,2022-08-27T15:11:41.354Z,2022-08-28T06:27:30Z,3738940365,144,82,3738940275,178,0,,,,,,,,,,,,,,,,,,,e9c0v3ik308t91njildxzc6vp,M. Dabbur,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451600215,757,1,2,83,16,4l9mrqzmajz5crzlz50mtbt6x,1,54.8,64.3,2022-08-27T15:11:41.696Z,2022-08-28T00:59:09Z,3735454247,168,,3735454253,141,53.8,3735454249,56,Center,3735454257,213,5.0,3738207297,178,,3735454251,140,56.6,3735454255,212,7.4,,,,e9c0v3ik308t91njildxzc6vp,M. Dabbur,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451600359,758,1,2,83,19,4l9mrqzmajz5crzlz50mtbt6x,1,71.3,47.5,2022-08-27T15:11:45.136Z,2022-08-28T00:59:24Z,3735454975,140,81.0,3735456503,210,15,3738207653,178,,3735454979,212,14.9,3735456505,154,,3735454973,56,Center,3735454977,141,31.6,3735454981,213,5.5,57c808184l80uuuv7z3flcu6t,G. Prömel,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451600389,759,15,2,83,22,4l9mrqzmajz5crzlz50mtbt6x,1,93.2,31,2022-08-27T15:11:47.820Z,2022-08-28T00:59:25Z,3735456671,146,98.2,3735455979,20,,3735455119,56,Center,3735456009,233,735,3738208307,178,,3735456675,147,43.5,3735455981,63,,3735502809,81,,9dnrpl2c7n769i8nbfnboq2tx,J. Bruun Larsen,3735456665,102,45.8,3735456667,103,3735455977,23,,3735456661,55,22.2,,3735456653,29,3735456657,154,,,,,,,,,,758,,,,,,,,,,,,,,
2451600423,735,10,2,83,22,ex3psl8e3ajeypwjy4xfltpx6,1,2,57.1,2022-08-27T15:11:48.166Z,2022-08-28T00:59:34Z,3737688339,377,,3735455351,182,,3735455341,173,,3735455355,56,Back,3735495475,178,,3735456075,233,759,,,,,,,61xxo4zsk6hby0swa756l3wlx,R. Gikiewicz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451600469,736,6,2,83,23,ex3psl8e3ajeypwjy4xfltpx6,0,2.9,62.8,2022-08-27T15:11:49.300Z,2022-08-28T00:59:51Z,3735455693,233,760,3735455571,73,,3735455569,56,Back,,,,,,,,,,,,,,,,61xxo4zsk6hby0swa756l3wlx,R. Gikiewicz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451600449,760,6,2,83,23,4l9mrqzmajz5crzlz50mtbt6x,1,97.1,37.2,2022-08-27T15:11:49.300Z,2022-08-28T00:59:51Z,3735455459,75,,3735455675,233,736,3735455457,56,Center,,,,,,,,,,,,,,,,9dnrpl2c7n769i8nbfnboq2tx,J. Bruun Larsen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451601559,761,1,2,83,51,4l9mrqzmajz5crzlz50mtbt6x,0,99.5,0.5,2022-08-27T15:12:17.048Z,2022-08-28T01:00:05Z,3735461077,6,,3737688917,20,,3735461085,56,Center,3735461093,212,29.0,3735461079,155,,3735461091,141,42.2,3735461075,2,,3738210987,178,,3rj7x05qx17n925xfpcrl0jpx,S. Rudy,3735461089,140,93.9,3735461095,213,3735461083,224,,,,1.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451601661,737,12,2,83,54,ex3psl8e3ajeypwjy4xfltpx6,1,4.6,59.4,2022-08-27T15:12:19.398Z,2022-08-28T01:00:24Z,3735461595,212,19.3,3735461591,140,20.7,3735461589,56,Back,3735461593,141,73.0,3735461597,213,0.5,3735461601,15,,3738212293,388,,,,,8ls8npa774mbrxje10ff46sb9,C. Gruezo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451601707,738,44,2,83,56,ex3psl8e3ajeypwjy4xfltpx6,1,20.6,73.4,2022-08-27T15:12:21.599Z,2022-08-28T07:07:21Z,3735461887,233,762,3735461833,56,Back,3735461835,285,,,,,,,,,,,,,,,,,4zrut521fzw9fddqt74pnl756,R. Vargas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451601627,762,44,2,83,56,4l9mrqzmajz5crzlz50mtbt6x,0,79.4,26.6,2022-08-27T15:12:21.600Z,2022-08-28T01:00:30Z,3735461969,233,738,3735461395,56,Center,3735461399,286,,,,,,,,,,,,,,,,,9uthj64y9f77y63tq7did539x,Angeliño,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451601737,739,1,2,83,56,ex3psl8e3ajeypwjy4xfltpx6,0,20.7,73,2022-08-27T15:12:21.622Z,2022-08-28T07:07:21Z,3738213139,388,,3735462001,56,Back,3735461997,168,,3735462009,141,84.2,3735461991,3,,3735462017,213,0.6,3735462005,140,31.9,3735462013,212,14.0,4zrut521fzw9fddqt74pnl756,R. Vargas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451601801,763,1,2,83,57,4l9mrqzmajz5crzlz50mtbt6x,1,69.9,29.7,2022-08-27T15:12:22.960Z,2022-08-28T01:00:40Z,3735462379,213,5.1,3735462377,212,19.4,3735462373,140,77.0,3735462369,155,,3735462371,56,Right,3735462375,141,3.4,3738213429,178,,,,,c1nt67z429kirthuhkdxouor9,D. Samassékou,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451601833,764,1,2,84,1,4l9mrqzmajz5crzlz50mtbt6x,1,74.6,2.5,2022-08-27T15:12:26.435Z,2022-08-28T01:00:53Z,3735462585,213,2.2,3735462579,140,69.9,3735462583,212,8.9,3738214463,178,,3735462581,141,13.4,3735462577,56,Right,,,,,,,3rj7x05qx17n925xfpcrl0jpx,S. Rudy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451601943,765,1,2,84,3,4l9mrqzmajz5crzlz50mtbt6x,1,69.9,13.4,2022-08-27T15:12:28.478Z,2022-08-28T01:01:16Z,3738215977,178,,3735463135,212,16.6,3735463131,140,62.5,3735463129,56,Center,3735463137,213,2.1,3735463133,141,34.9,,,,,,,c1nt67z429kirthuhkdxouor9,D. Samassékou,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451602033,766,1,2,84,6,4l9mrqzmajz5crzlz50mtbt6x,1,58.8,39.4,2022-08-27T15:12:31.971Z,2022-08-28T01:01:20Z,3735463679,141,31.8,3735463681,212,14.5,3735463677,140,71.7,3738216241,178,,3735463683,213,5.9,3735463675,56,Center,,,,,,,elh8kttxq9xfpoqfmpxv9jr2t,K. Vogt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451602095,767,1,2,84,7,4l9mrqzmajz5crzlz50mtbt6x,0,75.8,30.7,2022-08-27T15:12:32.766Z,2022-08-28T01:01:27Z,3738216753,178,,3735464049,155,,3735464053,140,93.2,3735464057,212,18.5,3735464059,213,0.2,3735464055,141,34.8,3735464051,56,Center,,,,57c808184l80uuuv7z3flcu6t,G. Prömel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451602111,740,52,2,84,10,ex3psl8e3ajeypwjy4xfltpx6,1,6.7,66.4,2022-08-27T15:12:36.101Z,2022-08-28T01:01:40Z,3737690319,377,,3738217769,178,,,,,,,,,,,,,,,,,,,,61xxo4zsk6hby0swa756l3wlx,R. Gikiewicz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451602471,741,1,2,84,17,ex3psl8e3ajeypwjy4xfltpx6,1,15.4,52,2022-08-27T15:12:43.011Z,2022-08-28T01:01:47Z,3735465965,213,0.9,3735465961,141,84.7,3738218249,178,,3735465955,123,,3735465959,140,31.1,3735465975,287,,3735465963,212,27.7,3735465957,56,Back,61xxo4zsk6hby0swa756l3wlx,R. Gikiewicz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451602655,742,1,2,84,23,ex3psl8e3ajeypwjy4xfltpx6,1,24.8,92.4,2022-08-27T15:12:48.491Z,2022-08-28T01:01:55Z,3735466957,212,10.2,3735466961,213,3.6,3735466953,141,86.0,3735466949,140,16.0,3738218737,178,,3735466945,56,Back,,,,,,,egmcpa7j5clzga5m0zvg2f105,M. Pedersen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451602907,743,1,2,84,24,ex3psl8e3ajeypwjy4xfltpx6,1,16,86,2022-08-27T15:12:49.847Z,2022-08-28T01:01:59Z,3735468167,213,0.1,3735468163,141,91.4,3738219069,178,,3735468153,155,,3735468157,56,Back,3735468165,212,30.0,3735468161,140,44.4,,,,4gmknefwu0tt33z88tu75xmg9,Iago,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451602913,744,4,2,84,27,ex3psl8e3ajeypwjy4xfltpx6,1,46.2,92.2,2022-08-27T15:12:52.757Z,2022-08-28T01:02:11Z,3735468471,233,768,3735468199,295,,3735468201,56,Back,3735468197,13,,3735468203,152,,3735468205,286,,,,,,,,4zrut521fzw9fddqt74pnl756,R. Vargas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451602933,768,4,2,84,27,4l9mrqzmajz5crzlz50mtbt6x,0,53.8,7.8,2022-08-27T15:12:52.758Z,2022-08-28T01:02:10Z,3735468311,13,,3735468315,295,,3735468577,233,744,3738219721,178,,3735468321,285,,3735468319,152,,3735468317,56,Right,,,,3rj7x05qx17n925xfpcrl0jpx,S. Rudy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451603621,745,1,2,84,47,ex3psl8e3ajeypwjy4xfltpx6,1,44.4,91.4,2022-08-27T15:13:12.679Z,2022-08-28T01:02:16Z,3738220153,178,,3735472469,189,,3735471807,213,4.3,3735471803,212,25.0,3735471801,141,57.2,3735471795,152,,3735471799,140,35.7,3735471797,56,Back,4gmknefwu0tt33z88tu75xmg9,Iago,3735471793,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451603705,746,1,2,84,49,ex3psl8e3ajeypwjy4xfltpx6,1,35.7,57.2,2022-08-27T15:13:14.552Z,2022-08-28T01:02:27Z,3738220895,178,,3735472243,141,88.6,3735472239,56,Back,3735472247,213,1.1,3735472245,212,23.7,3735472241,140,45.4,,,,,,,tedxo29s8xx0a71z6sidw7v9,J. Gouweleeuw,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451603793,747,1,2,84,52,ex3psl8e3ajeypwjy4xfltpx6,0,53.9,91.2,2022-08-27T15:13:17.969Z,2022-08-28T01:02:34Z,3735472673,140,57.4,3735472677,141,90.2,3735472679,212,3.7,3735472667,56,Left,3738221437,178,,3735472683,213,6.1,,,,,,,4gmknefwu0tt33z88tu75xmg9,Iago,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451603807,769,61,2,84,52,4l9mrqzmajz5crzlz50mtbt6x,1,41,10.7,2022-08-27T15:13:18.121Z,2022-08-28T01:02:42Z,3738222023,388,,3738222021,21,,3735472723,56,Back,,,,,,,,,,,,,,,,57c808184l80uuuv7z3flcu6t,G. Prömel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451604015,770,44,2,84,55,4l9mrqzmajz5crzlz50mtbt6x,1,54.2,16.8,2022-08-27T15:13:20.864Z,2022-08-28T07:07:21Z,3735473761,286,,3735473759,56,Right,3735474013,233,748,,,,,,,,,,,,,,,,9dnrpl2c7n769i8nbfnboq2tx,J. Bruun Larsen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451603931,748,44,2,84,55,ex3psl8e3ajeypwjy4xfltpx6,0,45.8,83.2,2022-08-27T15:13:20.865Z,2022-08-28T01:02:57Z,3735474055,233,770,3735473325,56,Back,3735473327,285,,,,,,,,,,,,,,,,,4gmknefwu0tt33z88tu75xmg9,Iago,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451604035,771,61,2,84,55,4l9mrqzmajz5crzlz50mtbt6x,0,54.2,18.5,2022-08-27T15:13:20.930Z,2022-08-28T07:07:22Z,3738228485,178,,3735473861,56,Right,3738228483,21,,,,,,,,,,,,,,,,,9dnrpl2c7n769i8nbfnboq2tx,J. Bruun Larsen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451604053,749,4,2,84,56,ex3psl8e3ajeypwjy4xfltpx6,1,45.8,83.2,2022-08-27T15:13:21.864Z,2022-08-28T01:04:44Z,3735473963,13,,3735473975,286,,3735473971,56,Back,3735473965,295,,3735473973,152,,3735474243,233,772,,,,,,,4gmknefwu0tt33z88tu75xmg9,Iago,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451604083,772,4,2,84,56,4l9mrqzmajz5crzlz50mtbt6x,0,54.2,16.8,2022-08-27T15:13:21.865Z,2022-08-28T01:04:43Z,3735474141,56,Right,3735474135,13,,3735474297,233,749,3738230151,178,,3735474137,295,,3735474149,285,,3735474143,152,,,,,9dnrpl2c7n769i8nbfnboq2tx,J. Bruun Larsen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451604595,750,1,2,85,8,ex3psl8e3ajeypwjy4xfltpx6,1,45.7,85,2022-08-27T15:13:34.357Z,2022-08-28T01:04:48Z,3735476847,212,9.4,3735476839,152,,3735476843,140,39.2,3735476837,5,,3735476849,213,3.9,3738230513,178,,3735476845,141,75.4,3735476841,56,Back,4gmknefwu0tt33z88tu75xmg9,Iago,3735476835,189,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451604817,751,1,2,85,13,ex3psl8e3ajeypwjy4xfltpx6,1,36.3,68.2,2022-08-27T15:13:38.395Z,2022-08-28T01:04:54Z,3735478129,212,35.7,3735478133,1,,3735478127,141,18.0,3738230821,178,,3735478123,56,Back,3735478131,213,5.0,3735478125,140,46.4,,,,tedxo29s8xx0a71z6sidw7v9,J. Gouweleeuw,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451605075,752,1,2,85,18,ex3psl8e3ajeypwjy4xfltpx6,1,47.4,17.1,2022-08-27T15:13:43.507Z,2022-08-28T01:04:56Z,3735479547,212,32.5,3735479543,140,78.1,3735479537,155,,3735479549,213,6.2,3738231011,178,,3735479551,1,,3735479545,141,11.4,3735479541,56,Right,bs6f5ag1f47ropxefrybtaktl,M. Bauer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451605085,753,61,2,85,20,ex3psl8e3ajeypwjy4xfltpx6,0,78.1,11.4,2022-08-27T15:13:45.653Z,2022-08-28T01:05:27Z,3735479587,56,Right,3738232905,178,,,,,,,,,,,,,,,,,,,,48xfkorlx0hu677np4669wbth,F. Niederlechner,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451605099,754,5,2,85,23,ex3psl8e3ajeypwjy4xfltpx6,0,101.2,17,2022-08-27T15:13:49.072Z,2022-08-28T01:05:39Z,3735479805,233,773,3735479661,56,Right,3735479665,346,,,,,,,,,,,,,,,,,48xfkorlx0hu677np4669wbth,F. Niederlechner,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451605091,773,5,2,85,23,4l9mrqzmajz5crzlz50mtbt6x,1,-1.2,83,2022-08-27T15:13:49.072Z,2022-08-28T01:05:40Z,3735479609,346,,3735479787,233,754,3735479607,56,Back,,,,,,,,,,,,,,,,elh8kttxq9xfpoqfmpxv9jr2t,K. Vogt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451605383,774,1,2,85,32,4l9mrqzmajz5crzlz50mtbt6x,1,5,63,2022-08-27T15:13:57.470Z,2022-08-28T01:05:44Z,3735481293,212,21.0,3735481285,124,,3735481303,237,,3735481287,56,Back,3735481295,213,4.9,3735481291,141,32.5,3735481289,140,8.0,,,,cm8po8ez5w9ms01gid6w3kwk5,O. Baumann,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451605455,775,1,2,85,34,4l9mrqzmajz5crzlz50mtbt6x,1,8,32.5,2022-08-27T15:13:59.976Z,2022-08-28T01:05:50Z,3738233997,178,,3735481605,140,39.3,3735481613,1,,3735481611,213,6.2,3735481609,212,33.2,3735481607,141,26.1,3735481603,56,Back,,,,6ki6rv564ybctrajr2xtgyeax,O. Kabak,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451605497,776,1,2,85,36,4l9mrqzmajz5crzlz50mtbt6x,1,39.9,26.2,2022-08-27T15:14:02.193Z,2022-08-28T01:05:57Z,3735481847,213,3.2,3735481839,56,Back,3735481843,141,25.5,3735481845,212,8.9,3738234409,178,,3735481841,140,31.4,,,,,,,9dnrpl2c7n769i8nbfnboq2tx,J. Bruun Larsen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451605557,777,1,2,85,38,4l9mrqzmajz5crzlz50mtbt6x,1,31.7,14.9,2022-08-27T15:14:04.016Z,2022-08-28T01:06:01Z,3735482185,141,4.6,3735482181,56,Back,3735482187,212,9.2,3735482183,140,26.0,3735482189,213,4.0,3738234605,178,,,,,,,,57c808184l80uuuv7z3flcu6t,G. Prömel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451605591,778,1,2,85,40,4l9mrqzmajz5crzlz50mtbt6x,1,26,4.6,2022-08-27T15:14:05.434Z,2022-08-28T01:06:27Z,3735482321,141,15.2,3738236115,178,,3735482317,140,20.3,3735482313,56,Back,3735482331,213,2.3,3735482327,212,9.4,,,,,,,shbxc528h0udd6rdf3ax2itx,P. Kadeřábek,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451605763,779,1,2,85,41,4l9mrqzmajz5crzlz50mtbt6x,0,20.3,15.2,2022-08-27T15:14:07.020Z,2022-08-28T01:06:36Z,3735483181,56,Center,3735483177,157,,3738236665,178,,3735483185,141,25.8,3735483191,1,,3735483189,213,0.1,3735483187,212,59.7,3735483183,140,76.7,6ki6rv564ybctrajr2xtgyeax,O. Kabak,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451605971,756,1,2,85,45,ex3psl8e3ajeypwjy4xfltpx6,1,22.7,65.5,2022-08-27T15:14:10.889Z,2022-08-28T01:06:52Z,3735484335,212,24.6,3738237525,178,,3735484347,213,3.8,3735484315,140,4.5,3735484307,56,Back,3735484323,141,42.8,,,,,,,tedxo29s8xx0a71z6sidw7v9,J. Gouweleeuw,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451605737,755,49,2,85,45,ex3psl8e3ajeypwjy4xfltpx6,1,22.7,65.5,2022-08-27T15:14:10.895Z,2022-08-28T01:06:45Z,,,,,,,,,,,,,,,,,,,,,,,,,tedxo29s8xx0a71z6sidw7v9,J. Gouweleeuw,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451606113,757,1,2,85,50,ex3psl8e3ajeypwjy4xfltpx6,1,4.4,29.7,2022-08-27T15:14:15.679Z,2022-08-28T01:07:17Z,3735485055,56,Back,3735485061,212,47.5,3735485065,1,,3735485053,157,,3735485057,140,48.2,3735485059,141,12.2,3735485063,213,6.0,3738239295,178,,61xxo4zsk6hby0swa756l3wlx,R. Gikiewicz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
