id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,keyPass,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/19/id,qualifier/19/qualifierId,qualifier/19/value,qualifier/20/id,qualifier/20/qualifierId,qualifier/20/value,assist,qualifier/13/value,qualifier/10/value,qualifier/11/value
2452540717,378,30,1,47,3,cu0eztmjcsbydyp53aleznorw,1,0,0,2022-08-28T16:18:39.181Z,2022-08-29T04:44:18Z,3740511297,57,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2452540709,404,30,1,47,3,c5hderjlkcoaze51e5wgvptk,1,0,0,2022-08-28T16:18:39.181Z,2022-08-29T04:44:19Z,3740511277,57,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2452554273,381,32,2,45,0,cu0eztmjcsbydyp53aleznorw,1,0,0,2022-08-28T16:35:27.078Z,2022-08-29T03:48:50Z,3740586809,127,Left to Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2452554249,406,32,2,45,0,c5hderjlkcoaze51e5wgvptk,1,0,0,2022-08-28T16:35:27.078Z,2022-08-28T16:35:27Z,3740586727,127,Right to Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2452554307,407,1,2,45,0,c5hderjlkcoaze51e5wgvptk,1,50.1,50.7,2022-08-28T16:35:27.128Z,2022-08-29T05:53:35Z,3740586977,141,49.7,3740586973,56,Center,3742080697,278,,3742538535,178,,3740586983,279,S,3740586979,212,0.9,3740586981,213,5.4,3740586975,140,50.6,78e1qvft3ser2tyayjlmemdp1,S. Rode,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2452554329,408,1,2,45,1,c5hderjlkcoaze51e5wgvptk,1,48.5,44.5,2022-08-28T16:35:28.394Z,2022-08-29T05:53:49Z,3740587119,213,4.4,3740587117,212,24.8,3742538673,178,,3740587111,56,Back,3740587113,140,41.5,3740587115,141,9.7,,,,,,,eqtsanns36za56h4pfqhbnh05,M. Götze,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2452554359,409,1,2,45,4,c5hderjlkcoaze51e5wgvptk,1,40.5,14.7,2022-08-28T16:35:31.559Z,2022-08-29T05:53:57Z,3740587287,56,Back,3740587295,213,2.2,3740587289,140,31.7,3740587291,141,31.8,3742538799,178,,3740587293,212,14.9,,,,,,,a3ib09ji7qsz6cgj3vmz5qort,K. Jakić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2452554461,410,1,2,45,5,c5hderjlkcoaze51e5wgvptk,1,32.4,31,2022-08-28T16:35:32.879Z,2022-08-29T05:54:14Z,3740587823,141,7.0,3740587817,56,Back,3740587821,140,39.3,3740587827,212,17.9,3742539041,178,,3740587829,213,5.1,,,,,,,bd4p670s36cp1dh4fadv84qcq,Tuta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2452554519,411,1,2,45,12,c5hderjlkcoaze51e5wgvptk,1,66.7,14.7,2022-08-28T16:35:39.132Z,2022-08-29T05:54:29Z,3740588089,213,6.1,3740588085,141,7.1,3742539247,178,,3740588081,56,Right,3740588087,212,22.7,3740588083,140,87.8,,,,,,,a3ib09ji7qsz6cgj3vmz5qort,K. Jakić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2452554551,412,1,2,45,14,c5hderjlkcoaze51e5wgvptk,0,89.3,7.4,2022-08-28T16:35:41.241Z,2022-08-29T05:54:38Z,3742539357,178,,3740588269,141,54.0,3742081103,224,,3740588271,212,32.0,3740588273,213,1.4,3740588257,2,,3742081105,20,,3740588261,56,Center,5ph2ln91ycq1qlq03cnqqs9re,J. Lindstrøm,3740588267,140,93.4,,3740588259,155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2452554607,382,12,2,45,15,cu0eztmjcsbydyp53aleznorw,1,7.3,46.7,2022-08-28T16:35:42.781Z,2022-08-29T05:54:47Z,3740588541,212,18.6,3742539483,388,,3740588535,56,Back,3740588539,141,22.9,3740588543,213,5.2,3740588537,140,16.1,3740588589,15,,,,,1psr9ra8k9j4r94p1xixagzbp,A. Pieper,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2452554649,383,49,2,45,18,cu0eztmjcsbydyp53aleznorw,1,15.8,23.2,2022-08-28T16:35:45.112Z,2022-08-29T05:55:31Z,,,,,,,,,,,,,,,,,,,,,,,,,7k7whr0pdbw5wtk7g0cwozw0l,M. Weiser,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2452554663,384,1,2,45,18,cu0eztmjcsbydyp53aleznorw,0,15.8,23.2,2022-08-28T16:35:45.131Z,2022-08-29T05:55:36Z,3740588821,56,Back,3740588827,212,15.5,3740588823,140,30.5,3740588829,213,6.2,3740588825,141,20.5,3742540125,178,,,,,,,,7k7whr0pdbw5wtk7g0cwozw0l,M. Weiser,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2452554645,413,49,2,45,20,c5hderjlkcoaze51e5wgvptk,1,67,82.9,2022-08-28T16:35:47.099Z,2022-08-29T05:55:52Z,,,,,,,,,,,,,,,,,,,,,,,,,7cdiijsvnfc7tafy0zkf4uz9,D. Sow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2452554681,414,1,2,45,21,c5hderjlkcoaze51e5wgvptk,1,65.6,85.7,2022-08-28T16:35:48.340Z,2022-08-29T05:56:00Z,3740588891,213,6.0,3740588889,212,10.1,3740588885,140,74.9,3742540435,178,,3740588887,141,81.8,3740588883,56,Left,,,,,,,7cdiijsvnfc7tafy0zkf4uz9,D. Sow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2452554771,415,1,2,45,22,c5hderjlkcoaze51e5wgvptk,1,74.4,79.3,2022-08-28T16:35:49.657Z,2022-08-29T05:56:10Z,3740589385,56,Left,3742540539,178,,3740589401,213,0.3,3740589389,140,93.0,3740589395,141,86.9,3740589399,212,20.2,,,,,,,az15xx7m923srf9gdbwmiyga1,D. Kamada,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2452554793,416,1,2,45,25,c5hderjlkcoaze51e5wgvptk,0,89.3,88.4,2022-08-28T16:35:52.965Z,2022-08-29T05:56:17Z,3740589519,213,4.8,3742081697,20,,3742081693,225,,3740589517,212,25.7,3740589513,140,90.7,3740589507,2,,3740589515,141,50.6,3740589509,155,,d7xdtkzw3h749ngi4sobn6kmh,L. Pellegrini,3742540645,178,,,3740589511,56,Center,3742081695,387,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2452554841,385,12,2,45,27,cu0eztmjcsbydyp53aleznorw,1,9.7,46.3,2022-08-28T16:35:54.567Z,2022-08-29T05:56:22Z,3740589795,213,5.9,3742540705,388,,3740589787,56,Back,3740589793,212,24.2,3740589789,140,31.4,3740589791,141,34.1,3740589809,15,,,,,6kge6vcoa9ocnh6tb8qznfzkl,M. Veljković,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2452554863,417,1,2,45,29,c5hderjlkcoaze51e5wgvptk,1,68.5,73.5,2022-08-28T16:35:56.679Z,2022-08-29T05:56:38Z,3740589905,140,76.8,3740589909,212,8.7,3740589911,213,0.1,3740589903,56,Center,3742540991,178,,3740589907,141,74.4,3740589901,3,,,,,7cdiijsvnfc7tafy0zkf4uz9,D. Sow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2452554875,418,1,2,45,30,c5hderjlkcoaze51e5wgvptk,1,75.2,75,2022-08-28T16:35:57.792Z,2022-08-29T05:56:52Z,3740590001,140,75.5,3740590007,213,4.8,3742541297,178,,3740590003,141,68.7,3740590005,212,4.3,3740589999,56,Center,,,,,,,az15xx7m923srf9gdbwmiyga1,D. Kamada,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2452930587,1162,67,2,45,31,c5hderjlkcoaze51e5wgvptk,1,75.5,67.9,2022-08-28T16:35:58.163Z,2022-08-29T12:39:46Z,3742588777,233,1277,,,,,,,,,,,,,,,,,,,,,,eqtsanns36za56h4pfqhbnh05,M. Götze,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2452930585,1277,67,2,45,31,cu0eztmjcsbydyp53aleznorw,0,24.5,32.1,2022-08-28T16:35:58.164Z,2022-08-29T08:32:50Z,3742588789,233,1162,,,,,,,,,,,,,,,,,,,,,,ec5ng4j3rcjwsjz1v05e1z3dh,C. Groß,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2452554893,419,1,2,45,32,c5hderjlkcoaze51e5wgvptk,1,71.9,66.7,2022-08-28T16:35:59.469Z,2022-08-29T05:57:00Z,3740590113,213,3.6,3742541451,178,,3740590109,212,4.2,3740590103,140,68.2,3740590101,56,Center,3740590107,141,64.2,,,,,,,eqtsanns36za56h4pfqhbnh05,M. Götze,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2452554985,420,1,2,45,33,c5hderjlkcoaze51e5wgvptk,1,69.4,65.2,2022-08-28T16:36:00.145Z,2022-08-29T05:57:09Z,3740590585,212,18.9,3742541557,178,,3740590579,56,Left,3740590583,141,93.0,3740590581,140,70.1,3740590587,213,1.5,,,,,,,78e1qvft3ser2tyayjlmemdp1,S. Rode,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2452554995,421,61,2,45,36,c5hderjlkcoaze51e5wgvptk,0,71.1,90,2022-08-28T16:36:03.439Z,2022-08-29T05:57:25Z,3740590623,56,Left,3742541723,178,,,,,,,,,,,,,,,,,,,,d7xdtkzw3h749ngi4sobn6kmh,L. Pellegrini,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2452930711,1285,43,2,45,39,cu0eztmjcsbydyp53aleznorw,1,0,0,2022-08-28T16:36:06.497Z,2022-08-29T08:33:40Z,3742589117,144,82,3742589095,178,0,,,,,,,,,,,,,,,,,,,b4q9q0qgmtz959rygieg9ln1l,R. Schmid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2452930733,1287,43,2,45,39,cu0eztmjcsbydyp53aleznorw,1,0,0,2022-08-28T16:36:06.582Z,2022-08-29T08:33:48Z,3742589199,144,82,3742589167,178,0,,,,,,,,,,,,,,,,,,,b4q9q0qgmtz959rygieg9ln1l,R. Schmid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2452555031,386,49,2,45,39,cu0eztmjcsbydyp53aleznorw,1,28.3,23.9,2022-08-28T16:36:06.585Z,2022-08-29T05:57:52Z,,,,,,,,,,,,,,,,,,,,,,,,,b4q9q0qgmtz959rygieg9ln1l,R. Schmid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2452555089,387,1,2,45,39,cu0eztmjcsbydyp53aleznorw,1,28.2,23.8,2022-08-28T16:36:06.792Z,2022-08-29T05:58:00Z,3740591185,141,9.1,3740591193,213,4.9,3740591189,212,10.1,3740591175,56,Back,3742542237,178,,3740591181,140,29.8,,,,,,,b4q9q0qgmtz959rygieg9ln1l,R. Schmid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2452555123,388,1,2,45,42,cu0eztmjcsbydyp53aleznorw,0,29.8,9.1,2022-08-28T16:36:09.264Z,2022-08-29T05:58:08Z,3740591397,212,11.6,3740591391,56,Back,3740591393,140,38.9,3742542347,178,,3740591399,213,0.6,3740591395,141,18.8,,,,,,,7k7whr0pdbw5wtk7g0cwozw0l,M. Weiser,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2452555137,422,49,2,45,42,c5hderjlkcoaze51e5wgvptk,1,60.1,84.5,2022-08-28T16:36:10.066Z,2022-08-29T05:58:17Z,,,,,,,,,,,,,,,,,,,,,,,,,d7xdtkzw3h749ngi4sobn6kmh,L. Pellegrini,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2452930841,1167,43,2,45,42,c5hderjlkcoaze51e5wgvptk,1,0,0,2022-08-28T16:36:10.066Z,2022-08-29T08:34:29Z,3742589471,144,82,3742589433,178,0,,,,,,,,,,,,,,,,,,,d7xdtkzw3h749ngi4sobn6kmh,L. Pellegrini,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2452555187,423,1,2,45,43,c5hderjlkcoaze51e5wgvptk,1,61.1,84.5,2022-08-28T16:36:10.668Z,2022-08-29T05:58:26Z,3742542587,178,,3740591747,140,56.8,3740591745,56,Left,3740591751,212,8.2,3740591753,213,2.2,3740591749,141,94.5,,,,,,,d7xdtkzw3h749ngi4sobn6kmh,L. Pellegrini,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2452555203,424,1,2,45,46,c5hderjlkcoaze51e5wgvptk,0,55.5,93.8,2022-08-28T16:36:13.544Z,2022-08-29T05:58:44Z,3740591823,56,Center,3740591827,141,75.0,3742542839,178,,3740591835,213,5.6,3740591831,212,19.6,3740591825,140,69.7,,,,,,,7cdiijsvnfc7tafy0zkf4uz9,D. Sow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2452555211,389,49,2,45,47,cu0eztmjcsbydyp53aleznorw,1,33.5,26.9,2022-08-28T16:36:14.132Z,2022-08-29T08:35:23Z,,,,,,,,,,,,,,,,,,,,,,,,,ec5ng4j3rcjwsjz1v05e1z3dh,C. Groß,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2452930929,1306,43,2,45,47,cu0eztmjcsbydyp53aleznorw,1,0,0,2022-08-28T16:36:14.185Z,2022-08-29T08:35:01Z,3742589657,178,0,3742589679,144,82,,,,,,,,,,,,,,,,,,,ec5ng4j3rcjwsjz1v05e1z3dh,C. Groß,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2452555269,390,1,2,45,48,cu0eztmjcsbydyp53aleznorw,1,35.1,29.2,2022-08-28T16:36:15.739Z,2022-08-29T05:59:11Z,3740595493,155,,3740592239,213,0.5,3740592235,141,54.6,3740592241,1,,3740592237,212,36.5,3742543249,178,,3740592229,56,Center,3740592233,140,65.7,ec5ng4j3rcjwsjz1v05e1z3dh,C. Groß,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2452555315,391,1,2,45,50,cu0eztmjcsbydyp53aleznorw,1,65.3,54.6,2022-08-28T16:36:17.369Z,2022-08-29T05:59:23Z,3740592469,213,5.3,3740592457,3,,3740592465,141,33.1,3742543389,388,,3740592467,212,17.8,3740592461,56,Center,3740592463,140,74.9,,,,5ndmhtdu5jfgvzuddd7fu2fh1,M. Ducksch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2452555339,392,3,2,45,53,cu0eztmjcsbydyp53aleznorw,1,75,30.6,2022-08-28T16:36:20.160Z,2022-08-29T05:59:46Z,3740592589,56,Center,3740592591,286,,3742543695,178,,3740592649,233,425,3742083371,464,,,,,,,,,,,cjq9g6zgcxk1ceo2xzpe1qnyt,N. Füllkrug,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2452555331,425,45,2,45,53,c5hderjlkcoaze51e5wgvptk,0,25,69.4,2022-08-28T16:36:20.160Z,2022-08-29T05:59:46Z,3740592547,285,,3740592545,56,Back,3740592679,233,392,,,,,,,,,,,,,,,,bd4p670s36cp1dh4fadv84qcq,Tuta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2452555385,393,1,2,45,54,cu0eztmjcsbydyp53aleznorw,1,76.7,40.7,2022-08-28T16:36:21.841Z,2022-08-29T06:00:06Z,3740592839,213,1.1,3740592833,141,65.7,3740592829,56,Center,3742543997,178,,3740592831,140,85.5,3740592837,212,19.3,,,,,,,cjq9g6zgcxk1ceo2xzpe1qnyt,N. Füllkrug,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2452555395,394,1,2,45,56,cu0eztmjcsbydyp53aleznorw,0,85.5,65.7,2022-08-28T16:36:23.094Z,2022-08-29T06:00:17Z,3740592899,141,50.9,3740592895,56,Center,3742544165,178,,3740592901,212,10.5,3740592897,140,88.2,3740592903,213,5.0,,,,,,,5ndmhtdu5jfgvzuddd7fu2fh1,M. Ducksch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2452555405,426,49,2,45,57,c5hderjlkcoaze51e5wgvptk,1,12.5,43.4,2022-08-28T16:36:24.489Z,2022-08-29T06:00:26Z,,,,,,,,,,,,,,,,,,,,,,,,,efzokrggje7s9wc6hg75yc6ax,E. Ndicka,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2452555481,427,1,2,45,57,c5hderjlkcoaze51e5wgvptk,1,12.6,43.4,2022-08-28T16:36:24.561Z,2022-08-29T06:00:37Z,3742544495,178,,3740593363,140,48.2,3740593361,56,Back,3740593367,212,45.5,3740593365,141,5.2,3740593369,213,5.7,3740593371,1,,,,,efzokrggje7s9wc6hg75yc6ax,E. Ndicka,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2452555491,428,61,2,46,0,c5hderjlkcoaze51e5wgvptk,0,49.1,6.5,2022-08-28T16:36:27.685Z,2022-08-29T06:00:59Z,3742544753,178,,3740593431,56,Back,,,,,,,,,,,,,,,,,,,g3fgd752o63acmmuahdvppm1,R. Kolo Muani,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2452555503,395,49,2,46,2,cu0eztmjcsbydyp53aleznorw,1,48.5,92.7,2022-08-28T16:36:29.653Z,2022-08-29T06:01:11Z,,,,,,,,,,,,,,,,,,,,,,,,,aaoycxwi9jny6flm4apz8a2uh,M. Friedl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2452555551,396,1,2,46,2,cu0eztmjcsbydyp53aleznorw,1,48.5,92.7,2022-08-28T16:36:29.775Z,2022-08-29T06:01:19Z,3740593709,141,71.6,3740593711,212,18.1,3740593713,213,4.1,3742545097,178,,3740593705,140,38.0,3740593701,56,Back,,,,,,,aaoycxwi9jny6flm4apz8a2uh,M. Friedl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2452555579,397,1,2,46,5,cu0eztmjcsbydyp53aleznorw,1,39,69.9,2022-08-28T16:36:32.078Z,2022-08-29T06:01:27Z,3742545189,178,,3740593865,212,22.8,3740593867,213,4.6,3740593861,140,36.8,3740593859,56,Back,3740593863,141,36.5,,,,,,,6kge6vcoa9ocnh6tb8qznfzkl,M. Veljković,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2452555643,398,1,2,46,8,cu0eztmjcsbydyp53aleznorw,1,40.3,33.4,2022-08-28T16:36:35.318Z,2022-08-29T06:01:37Z,3740594239,140,57.2,3740594243,212,25.0,3740594241,141,7.4,3742545315,178,,3740594245,213,5.5,3740594237,56,Right,,,,,,,1psr9ra8k9j4r94p1xixagzbp,A. Pieper,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2452555691,399,1,2,46,11,cu0eztmjcsbydyp53aleznorw,0,61.3,8.3,2022-08-28T16:36:38.817Z,2022-08-29T06:01:44Z,3740594469,141,49.1,3740594471,212,45.0,3740594465,56,Center,3740594473,213,0.7,3740594467,140,95.0,3742545423,178,,3740594475,1,,3740594463,155,,7k7whr0pdbw5wtk7g0cwozw0l,M. Weiser,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2452555699,429,52,2,46,15,c5hderjlkcoaze51e5wgvptk,1,5,53.6,2022-08-28T16:36:42.326Z,2022-08-29T06:01:48Z,3742084669,378,,3742545485,178,,,,,,,,,,,,,,,,,,,,7obuhegyo1qcoikt23egcsr85,K. Trapp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2452556049,430,1,2,46,33,c5hderjlkcoaze51e5wgvptk,0,13.4,44.3,2022-08-28T16:37:00.261Z,2022-08-29T06:01:59Z,3740596427,56,Center,3740596435,213,6.0,3740596437,1,,3740596425,199,,3740596431,141,24.7,3740596433,212,55.6,3740596429,140,64.8,,,,7obuhegyo1qcoikt23egcsr85,K. Trapp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2452556101,400,1,2,46,36,cu0eztmjcsbydyp53aleznorw,0,32.8,66.2,2022-08-28T16:37:03.705Z,2022-08-29T06:02:14Z,3740596737,140,60.7,3740596733,3,,3740596739,141,65.1,3740596743,213,6.3,3742545839,388,,3740596741,212,29.3,3740596735,56,Center,,,,aaoycxwi9jny6flm4apz8a2uh,M. Friedl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2452931439,1174,43,2,46,37,c5hderjlkcoaze51e5wgvptk,1,0,0,2022-08-28T16:37:05.031Z,2022-08-29T12:11:00Z,3742590989,233,1321,3742944927,144,67,,,,,,,,,,,,,,,,,,,bd4p670s36cp1dh4fadv84qcq,Tuta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2452931437,1321,43,2,46,37,cu0eztmjcsbydyp53aleznorw,1,0,0,2022-08-28T16:37:05.032Z,2022-08-29T12:10:59Z,3742944917,144,67,3742590997,233,1174,,,,,,,,,,,,,,,,,,,5ndmhtdu5jfgvzuddd7fu2fh1,M. Ducksch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2452556169,431,1,2,46,38,c5hderjlkcoaze51e5wgvptk,0,41.8,32.7,2022-08-28T16:37:05.080Z,2022-08-29T06:02:42Z,3740597159,157,,3740597163,140,86.0,3740597161,56,Center,3740597167,212,53.5,3740597165,141,71.8,3742546205,178,,3740597171,1,,3740597169,213,0.5,bd4p670s36cp1dh4fadv84qcq,Tuta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2452556181,401,52,2,46,43,cu0eztmjcsbydyp53aleznorw,1,12.2,27.1,2022-08-28T16:37:10.835Z,2022-08-29T06:02:49Z,3742085323,378,,3742546317,178,,,,,,,,,,,,,,,,,,,,expxslws50h0iw0logr02gs7p,J. Pavlenka,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2452556303,402,80,2,46,49,cu0eztmjcsbydyp53aleznorw,0,12.3,29.6,2022-08-28T16:37:16.836Z,2022-08-29T06:03:05Z,3742546547,178,,,,,,,,,,,,,,,,,,,,,,,expxslws50h0iw0logr02gs7p,J. Pavlenka,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2452556445,403,1,2,46,52,cu0eztmjcsbydyp53aleznorw,1,13.2,23.9,2022-08-28T16:37:19.721Z,2022-08-29T06:03:11Z,3740598729,56,Center,3740598733,141,43.6,3740598731,140,66.9,3740598737,213,0.2,3740598735,212,58.0,3740598727,155,,3740598739,1,,3742546631,178,,expxslws50h0iw0logr02gs7p,J. Pavlenka,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2452931701,1322,43,2,46,56,cu0eztmjcsbydyp53aleznorw,1,0,0,2022-08-28T16:37:23.146Z,2022-08-29T12:11:10Z,3742591847,233,1175,3742945163,144,67,,,,,,,,,,,,,,,,,,,cjq9g6zgcxk1ceo2xzpe1qnyt,N. Füllkrug,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2452931695,1175,43,2,46,56,c5hderjlkcoaze51e5wgvptk,1,0,0,2022-08-28T16:37:23.147Z,2022-08-29T12:11:10Z,3742591851,233,1322,3742945137,144,67,,,,,,,,,,,,,,,,,,,efzokrggje7s9wc6hg75yc6ax,E. Ndicka,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2452556509,404,1,2,46,56,cu0eztmjcsbydyp53aleznorw,1,66.9,43.6,2022-08-28T16:37:23.168Z,2022-08-29T06:03:32Z,3742546907,178,,3740599089,140,63.6,3740599091,141,82.2,3740599093,212,26.5,3740599087,56,Left,3740599095,213,1.7,,,,,,,cjq9g6zgcxk1ceo2xzpe1qnyt,N. Füllkrug,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2452556533,405,1,2,46,58,cu0eztmjcsbydyp53aleznorw,1,63.6,82.2,2022-08-28T16:37:25.856Z,2022-08-29T06:03:49Z,3740599215,213,0.7,3740599207,56,Left,3740599205,3,,3740599213,212,9.4,3742547125,178,,3740599211,141,91.1,3740599209,140,70.4,,,,8nug6t1cmn9pwhnwdf6nyhrrp,A. Jung,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2452556567,406,1,2,47,1,cu0eztmjcsbydyp53aleznorw,0,72.4,91.7,2022-08-28T16:37:28.764Z,2022-08-29T06:03:59Z,3740599411,212,18.6,3740599409,141,72.8,3742547293,178,,3740599405,56,Center,3740599413,213,5.5,3740599407,140,85.2,,,,,,,14fw7p4fzaxprndgxnx0gxgbt,J. Stage,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2452556583,432,49,2,47,3,c5hderjlkcoaze51e5wgvptk,1,13.8,28,2022-08-28T16:37:30.237Z,2022-08-29T06:04:13Z,,,,,,,,,,,,,,,,,,,,,,,,,bd4p670s36cp1dh4fadv84qcq,Tuta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2452932235,1186,43,2,47,3,c5hderjlkcoaze51e5wgvptk,1,0,0,2022-08-28T16:37:30.243Z,2022-08-29T12:11:19Z,3742945399,144,67,3742593555,233,1324,,,,,,,,,,,,,,,,,,,bd4p670s36cp1dh4fadv84qcq,Tuta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
