id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/9/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,assist,qualifier/12/value,qualifier/13/value,qualifier/10/value,qualifier/15/value,keyPass,qualifier/16/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/19/id,qualifier/19/qualifierId,qualifier/19/value,qualifier/20/id,qualifier/20/qualifierId
2521847273,509,1,1,46,45,dt4pinj0vw0t0cvz7za6mhmzy,1,30,66.1,2023-03-18T18:16:55.476Z,2023-03-19T01:59:31Z,4106899253,213,0.8,4106899249,141,76.4,4106899245,56,Back,4106899251,212,9.6,4106899247,140,36.2,4108401247,178,,,,,,,,2nqhczrkd45rdu5fcmq1wjo45,M. Dahoud,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521847353,510,1,1,46,47,dt4pinj0vw0t0cvz7za6mhmzy,1,36.8,77.1,2023-03-18T18:16:57.642Z,2023-03-19T01:59:34Z,4106899717,141,96.3,4106899713,56,Back,4106899721,213,1.1,4106899719,212,14.5,4106899715,140,42.9,4108401391,178,,,,,,,,d5mck7rf48chzersephpx29d5,N. Schlotterbeck,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521847467,511,1,1,46,50,dt4pinj0vw0t0cvz7za6mhmzy,1,41.3,94.7,2023-03-18T18:17:00.940Z,2023-03-19T01:59:38Z,4106900375,56,Back,4106900381,212,14.2,4106900385,213,4.7,4108401551,178,,4106900379,141,73.8,4106900377,140,41.4,,,,,,,cl6720rdjeubt0bc3su0qg3qh,J. Ryerson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521847473,512,4,1,46,53,dt4pinj0vw0t0cvz7za6mhmzy,1,52,67.8,2023-03-18T18:17:04.038Z,2023-03-19T01:59:56Z,4106900425,152,,4106900429,286,,4106900627,233,357,4106900423,56,Center,4106900427,265,,4106900421,13,,,,,,,,e83ula4wockmc2xid7185kcq2,J. Bellingham,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521847493,357,4,1,46,53,8q1ul09cygzswb7tb456bmifv,0,48,32.2,2023-03-18T18:17:04.039Z,2023-03-19T01:59:56Z,4106900509,56,Back,4106900641,233,512,4108401977,178,,4106900505,13,,4106900513,152,,4106900517,265,,4106900523,285,,,,,bkonv3y0vn24mpn6j8abjtux,D. Ljubičić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521847583,358,30,1,46,57,8q1ul09cygzswb7tb456bmifv,1,0,0,2023-03-18T18:17:07.698Z,2023-03-19T02:00:03Z,4106901023,57,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521847579,513,30,1,46,57,dt4pinj0vw0t0cvz7za6mhmzy,1,0,0,2023-03-18T18:17:07.698Z,2023-03-19T02:00:04Z,4106901017,57,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521862807,360,32,2,45,0,8q1ul09cygzswb7tb456bmifv,1,0,0,2023-03-18T18:33:54.161Z,2023-03-18T18:33:54Z,4106988249,127,Left to Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521862825,517,32,2,45,0,dt4pinj0vw0t0cvz7za6mhmzy,1,0,0,2023-03-18T18:33:54.161Z,2023-03-18T23:49:07Z,4106988311,127,Right to Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521862857,518,1,2,45,0,dt4pinj0vw0t0cvz7za6mhmzy,1,50,49.9,2023-03-18T18:33:54.166Z,2023-03-19T14:37:22Z,4106988495,279,S,4106988487,140,33.0,4108503145,178,,4106988485,56,Back,4106988493,213,3.2,4106988489,141,49.5,4106988491,212,17.9,,,,btzfq6521zl3q5uqus8ltov6d,M. Reus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521862935,519,1,2,45,3,dt4pinj0vw0t0cvz7za6mhmzy,1,31.1,51,2023-03-18T18:33:57.323Z,2023-03-19T02:36:45Z,4106988875,213,5.9,4108503353,178,,4106988867,56,Center,4106988865,155,,4106988873,212,42.2,4106988877,1,,4106988869,140,68.5,4106988871,141,28.4,d5mck7rf48chzersephpx29d5,N. Schlotterbeck,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521862961,520,1,2,45,6,dt4pinj0vw0t0cvz7za6mhmzy,1,68.5,28.4,2023-03-18T18:34:00.340Z,2023-03-19T02:36:53Z,4106989005,141,18.9,4108503641,388,,4106988999,56,Right,4106989011,213,4.1,4106989007,212,8.0,4106989001,140,64.0,,,,,,,cy0lv5u16obr2ne4xiins43x1,S. Haller,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521863033,521,1,2,45,7,dt4pinj0vw0t0cvz7za6mhmzy,1,64,18.9,2023-03-18T18:34:01.988Z,2023-03-19T02:36:58Z,4106989399,140,71.0,4106989403,212,11.5,4108503829,178,,4106989401,141,5.8,4106989405,213,5.4,4106989397,56,Right,,,,,,,e83ula4wockmc2xid7185kcq2,J. Bellingham,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521863059,522,1,2,45,10,dt4pinj0vw0t0cvz7za6mhmzy,1,72.1,7,2023-03-18T18:34:04.908Z,2023-03-19T02:37:03Z,4106989503,213,4.7,4106989497,140,72.1,4106989501,212,3.4,4108503973,178,,4106989499,141,2.0,4106989495,56,Right,,,,,,,7q96z3aaee5jyccb8pjthi8kp,D. Malen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521863129,523,1,2,45,11,dt4pinj0vw0t0cvz7za6mhmzy,1,72.1,2,2023-03-18T18:34:05.994Z,2023-03-19T02:37:06Z,4106989847,140,60.7,4108504087,178,,4106989851,212,13.1,4106989845,56,Right,4106989853,213,2.7,4106989849,141,9.7,,,,,,,5irixhhyayq9yl7sb2kohjrv9,M. Wolf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521863173,524,1,2,45,15,dt4pinj0vw0t0cvz7za6mhmzy,1,58.1,11.6,2023-03-18T18:34:09.899Z,2023-03-19T02:37:11Z,4108504249,178,,4106990027,140,43.1,4106990025,56,Back,4106990033,213,2.5,4106990031,212,19.3,4106990029,141,27.9,,,,,,,e83ula4wockmc2xid7185kcq2,J. Bellingham,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521863227,525,1,2,45,17,dt4pinj0vw0t0cvz7za6mhmzy,1,43.1,27.9,2023-03-18T18:34:11.859Z,2023-03-19T02:37:16Z,4106990291,56,Back,4106990297,141,72.5,4108504341,178,,4106990295,140,39.1,4106990301,213,1.7,4106990299,212,30.6,,,,,,,4vy3j1o829f561jf4fqum7ob9,N. Süle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521863277,526,1,2,45,20,dt4pinj0vw0t0cvz7za6mhmzy,1,39.1,72.5,2023-03-18T18:34:14.216Z,2023-03-19T02:37:18Z,4106990549,140,44.5,4108504507,178,,4106990551,141,88.9,4106990557,213,1.1,4106990555,212,12.5,4106990547,56,Back,,,,,,,d5mck7rf48chzersephpx29d5,N. Schlotterbeck,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521863293,527,1,2,45,23,dt4pinj0vw0t0cvz7za6mhmzy,1,57.6,90.9,2023-03-18T18:34:17.928Z,2023-03-19T02:37:23Z,4106990665,212,10.1,4106990659,56,Left,4108504673,178,,4106990661,140,67.1,4106990667,213,6.2,4106990663,141,89.0,,,,,,,cl6720rdjeubt0bc3su0qg3qh,J. Ryerson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521863315,528,1,2,45,24,dt4pinj0vw0t0cvz7za6mhmzy,1,67.1,89,2023-03-18T18:34:19.059Z,2023-03-19T02:37:28Z,4106990829,213,1.2,4108504825,178,,4106990825,141,95.8,4106990821,56,Left,4106990827,212,4.9,4106990823,140,68.7,,,,,,,6ie5meimavc8kwohr6lrdyket,Raphaël Guerreiro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521863329,529,1,2,45,26,dt4pinj0vw0t0cvz7za6mhmzy,1,68.9,96.3,2023-03-18T18:34:20.878Z,2023-03-19T02:37:36Z,4106990891,56,Left,4106990897,212,7.8,4106990893,140,61.5,4106990899,213,3.2,4106990895,141,96.0,4108505069,178,,,,,,,,btzfq6521zl3q5uqus8ltov6d,M. Reus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521863367,530,1,2,45,27,dt4pinj0vw0t0cvz7za6mhmzy,1,61.5,96,2023-03-18T18:34:22.066Z,2023-03-19T02:37:39Z,4106991141,213,3.5,4106991133,56,Back,4106991137,141,83.5,4106991135,140,37.5,4106991139,212,26.6,4108505147,178,,,,,,,,6ie5meimavc8kwohr6lrdyket,Raphaël Guerreiro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521863409,531,1,2,45,30,dt4pinj0vw0t0cvz7za6mhmzy,1,37.5,83.5,2023-03-18T18:34:24.872Z,2023-03-19T02:37:42Z,4106991323,141,38.8,4106991327,213,4.7,4108505243,178,,4106991321,140,37.0,4106991325,212,30.4,4106991319,56,Back,,,,,,,d5mck7rf48chzersephpx29d5,N. Schlotterbeck,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521863433,532,1,2,45,33,dt4pinj0vw0t0cvz7za6mhmzy,1,37,38.8,2023-03-18T18:34:28.129Z,2023-03-19T02:37:47Z,4106991565,213,4.9,4108505393,178,,4106991559,140,41.3,4106991563,212,20.3,4106991557,56,Back,4106991561,141,9.7,,,,,,,4vy3j1o829f561jf4fqum7ob9,N. Süle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521863475,533,1,2,45,36,dt4pinj0vw0t0cvz7za6mhmzy,1,41.3,9.7,2023-03-18T18:34:31.008Z,2023-03-19T02:37:50Z,4106991809,212,14.0,4108505509,178,,4106991805,140,53.9,4106991807,141,3.0,4106991811,213,6.0,4106991803,56,Right,,,,,,,e83ula4wockmc2xid7185kcq2,J. Bellingham,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521863503,534,1,2,45,38,dt4pinj0vw0t0cvz7za6mhmzy,1,54,3.2,2023-03-18T18:34:33.054Z,2023-03-19T02:37:56Z,4106991981,213,0.6,4106991975,141,9.1,4106991971,56,Right,4108505751,178,,4106991977,212,7.3,4106991973,140,59.8,,,,,,,5irixhhyayq9yl7sb2kohjrv9,M. Wolf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521863519,535,1,2,45,41,dt4pinj0vw0t0cvz7za6mhmzy,0,64.5,5.8,2023-03-18T18:34:35.247Z,2023-03-19T02:39:41Z,4108509109,178,,4106992099,213,0.0,4106992095,141,5.9,4106992097,212,3.6,4106992091,56,Right,4106992093,140,67.9,,,,,,,2nqhczrkd45rdu5fcmq1wjo45,M. Dahoud,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521863529,361,61,2,45,41,8q1ul09cygzswb7tb456bmifv,1,34.5,86,2023-03-18T18:34:35.332Z,2023-03-19T02:39:50Z,4108509465,178,,4106992135,56,Back,,,,,,,,,,,,,,,,,,,ojqb7kv87o0cidbckgtg1rdh,E. Skhiri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521863549,536,1,2,45,43,dt4pinj0vw0t0cvz7za6mhmzy,0,84.5,3,2023-03-18T18:34:37.531Z,2023-03-19T02:39:56Z,4106992273,2,,4108509653,178,,4106992285,212,4.6,4106992277,56,Right,4106992275,155,,4106992383,233,362,4106992281,141,8.9,4106992381,236,,7q96z3aaee5jyccb8pjthi8kp,D. Malen,4106992387,286,,4107674723,224,4106992289,213,4107674725,20,,,4106992279,140,,,,,,,,,,,,,,86.6,,1.1,,,,,,,,,,,
2521863567,362,12,2,45,43,8q1ul09cygzswb7tb456bmifv,1,15.7,88.1,2023-03-18T18:34:37.663Z,2023-03-19T02:40:00Z,4108509773,21,,4106992433,233,536,4108509771,178,,4106992361,185,,4106992367,56,Back,,,,,,,,,,3tdsezcgdlm4laybvh4u49cr9,T. Hübers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521863651,363,5,2,45,46,8q1ul09cygzswb7tb456bmifv,0,9,101.8,2023-03-18T18:34:40.251Z,2023-03-19T02:40:02Z,4106992791,56,Back,4106992795,347,,4106993121,233,537,,,,,,,,,,,,,,,,3tdsezcgdlm4laybvh4u49cr9,T. Hübers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521863689,537,5,2,45,46,dt4pinj0vw0t0cvz7za6mhmzy,1,91,-1.8,2023-03-18T18:34:40.251Z,2023-03-19T02:40:02Z,4106993061,56,Right,4106993109,233,363,4106993063,347,,,,,,,,,,,,,,,,,7q96z3aaee5jyccb8pjthi8kp,D. Malen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521863879,538,1,2,46,2,dt4pinj0vw0t0cvz7za6mhmzy,1,80.6,0,2023-03-18T18:34:56.203Z,2023-03-19T02:40:04Z,4106994073,141,12.0,4106994071,140,80.3,4106994069,56,Right,4106994077,213,1.6,4106994075,212,9.3,4106994067,107,,,,,,,,5irixhhyayq9yl7sb2kohjrv9,M. Wolf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521863891,539,1,2,46,3,dt4pinj0vw0t0cvz7za6mhmzy,1,80.2,12,2023-03-18T18:34:57.283Z,2023-03-19T02:40:24Z,4106994177,56,Right,4106994185,212,6.5,4108510551,178,,4106994183,141,2.5,4106994187,213,4.8,4106994181,140,81.0,4106996685,156,,,,,cy0lv5u16obr2ne4xiins43x1,S. Haller,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521863903,540,1,2,46,4,dt4pinj0vw0t0cvz7za6mhmzy,1,81,2.5,2023-03-18T18:34:58.682Z,2023-03-19T02:42:20Z,4106994241,56,Right,4106994249,213,3.0,4106994247,212,5.6,4108514901,178,,4106994243,140,75.8,4106994245,141,4.0,,,,,,,5irixhhyayq9yl7sb2kohjrv9,M. Wolf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521863917,541,1,2,46,5,dt4pinj0vw0t0cvz7za6mhmzy,1,75.8,4,2023-03-18T18:35:00.089Z,2023-03-19T02:45:29Z,4106994297,212,5.6,4106994299,213,0.4,4106994291,56,Right,4108522477,178,,4106994293,140,80.6,4106994295,141,7.5,,,,,,,7q96z3aaee5jyccb8pjthi8kp,D. Malen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521863927,542,1,2,46,6,dt4pinj0vw0t0cvz7za6mhmzy,1,78.6,8.1,2023-03-18T18:35:00.610Z,2023-03-19T02:45:34Z,4106994345,141,3.6,4106994339,56,Right,4106994349,213,4.3,4108522613,178,,4106994347,212,3.3,4106994369,156,,4106994341,140,77.4,,,,cy0lv5u16obr2ne4xiins43x1,S. Haller,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521863997,543,1,2,46,8,dt4pinj0vw0t0cvz7za6mhmzy,1,80.6,2.5,2023-03-18T18:35:02.419Z,2023-03-19T02:45:44Z,4106994665,212,18.0,4106994659,56,Right,4106994669,213,0.6,4106994663,141,17.3,4108522989,178,,4106994661,140,94.8,,,,,,,5irixhhyayq9yl7sb2kohjrv9,M. Wolf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521864005,544,4,2,46,10,dt4pinj0vw0t0cvz7za6mhmzy,1,95.9,16.8,2023-03-18T18:35:04.216Z,2023-03-19T02:45:47Z,4106994709,56,Right,4106994719,286,,4106994713,152,,4106994707,13,,4106994883,233,364,4106994717,265,,,,,,,,7q96z3aaee5jyccb8pjthi8kp,D. Malen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521864009,364,4,2,46,10,8q1ul09cygzswb7tb456bmifv,0,4.1,83.2,2023-03-18T18:35:04.217Z,2023-03-19T02:45:47Z,4106994895,233,544,4106994739,56,Back,4106994745,285,,4106994741,152,,4106994737,13,,4106994743,265,,4108523071,178,,,,,mgwgcv336wb93xvv0pfr6dih,J. Chabot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521864703,545,1,2,46,53,dt4pinj0vw0t0cvz7za6mhmzy,0,96.9,13.4,2023-03-18T18:35:47.818Z,2023-03-19T02:45:51Z,4106998599,213,1.6,4107676115,223,,4106998579,2,,4108523311,178,,4106998589,152,,4107676117,72,,4106998587,155,,4106998583,5,,6ie5meimavc8kwohr6lrdyket,Raphaël Guerreiro,4106998595,141,45.4,4106998597,212,4106998591,56,4106998593,140,96.2,21.8,,,,,,,,,,,,,,,,,,Center,,,,,,,,,,,
2521865145,367,12,2,46,54,8q1ul09cygzswb7tb456bmifv,1,4.1,55.8,2023-03-18T18:35:48.429Z,2023-03-19T02:47:59Z,4107001009,141,38.8,4107001005,56,Back,4107001007,140,20.8,4107001045,15,,4107001013,213,5.7,4108528293,388,,4107001011,212,21.0,,,,6yc09eth94qsachf595dyx6fp,D. Selke,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521864751,546,1,2,46,57,dt4pinj0vw0t0cvz7za6mhmzy,1,77.7,84.2,2023-03-18T18:35:51.249Z,2023-03-19T02:48:03Z,4108528405,178,,4106998855,212,11.9,4106998857,213,0,4106998851,140,89.0,4106998853,141,84.2,4106998849,56,Left,,,,,,,btzfq6521zl3q5uqus8ltov6d,M. Reus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521864763,547,1,2,46,58,dt4pinj0vw0t0cvz7za6mhmzy,1,89,84.2,2023-03-18T18:35:52.228Z,2023-03-19T02:48:09Z,4106998925,213,3.2,4106998919,140,75.2,4106998921,141,82.7,4106998923,212,14.5,4108528761,178,,4106998917,56,Left,,,,,,,5irixhhyayq9yl7sb2kohjrv9,M. Wolf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521864801,548,1,2,47,0,dt4pinj0vw0t0cvz7za6mhmzy,1,75.2,82.7,2023-03-18T18:35:54.331Z,2023-03-19T02:48:12Z,4106999131,213,3.8,4106999129,212,22.4,4106999125,140,58.3,4106999127,141,62.6,4106999123,56,Center,4108528913,178,,,,,,,,btzfq6521zl3q5uqus8ltov6d,M. Reus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521864827,549,1,2,47,2,dt4pinj0vw0t0cvz7za6mhmzy,1,57.2,62.4,2023-03-18T18:35:56.706Z,2023-03-19T02:48:15Z,4106999255,140,56.6,4106999253,56,Center,4108529043,178,,4106999261,213,4.7,4106999259,212,12.5,4106999257,141,44.1,,,,,,,cl6720rdjeubt0bc3su0qg3qh,J. Ryerson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521864861,550,1,2,47,6,dt4pinj0vw0t0cvz7za6mhmzy,1,55.3,44.5,2023-03-18T18:36:00.370Z,2023-03-19T02:48:19Z,4106999489,213,2.0,4106999485,141,67.6,4108529179,178,,4106999481,56,Back,4106999487,212,17.1,4106999483,140,48.8,,,,,,,2nqhczrkd45rdu5fcmq1wjo45,M. Dahoud,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521864907,551,1,2,47,8,dt4pinj0vw0t0cvz7za6mhmzy,1,49,69.5,2023-03-18T18:36:02.372Z,2023-03-19T02:48:22Z,4106999749,213,0.7,4106999745,141,96.3,4108529293,178,,4106999741,56,Left,4106999747,212,27.6,4106999743,140,68.7,,,,,,,cl6720rdjeubt0bc3su0qg3qh,J. Ryerson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521864939,552,1,2,47,12,dt4pinj0vw0t0cvz7za6mhmzy,1,68.7,96.3,2023-03-18T18:36:06.828Z,2023-03-19T02:48:25Z,4106999929,141,89.9,4106999937,212,23.1,4108529379,178,,4106999941,213,3.3,4106999925,140,47.1,4106999923,56,Back,,,,,,,5irixhhyayq9yl7sb2kohjrv9,M. Wolf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521864995,366,45,2,47,14,8q1ul09cygzswb7tb456bmifv,0,52.6,7.9,2023-03-18T18:36:08.798Z,2023-03-19T02:48:37Z,4107000217,285,,4107000215,56,Right,4107000317,233,553,,,,,,,,,,,,,,,,bkonv3y0vn24mpn6j8abjtux,D. Ljubičić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521864999,553,3,2,47,14,dt4pinj0vw0t0cvz7za6mhmzy,1,47.4,92.1,2023-03-18T18:36:08.798Z,2023-03-19T02:48:36Z,4107000221,56,Back,4107000251,233,366,4108529781,178,,4107676861,465,,4107000223,286,,,,,,,,,,,cl6720rdjeubt0bc3su0qg3qh,J. Ryerson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521865021,554,1,2,47,16,dt4pinj0vw0t0cvz7za6mhmzy,1,54.3,95.8,2023-03-18T18:36:10.915Z,2023-03-19T02:48:45Z,4107000339,141,88.9,4108530141,178,,4107000335,56,Left,4107000337,140,60.5,4107000343,213,5.7,4107000341,212,8.0,,,,,,,cl6720rdjeubt0bc3su0qg3qh,J. Ryerson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521865033,555,1,2,47,17,dt4pinj0vw0t0cvz7za6mhmzy,1,60.5,88.9,2023-03-18T18:36:11.509Z,2023-03-19T02:48:51Z,4107000479,156,,4107000403,141,66.1,4107000399,56,Back,4107000401,140,42.5,4107000407,213,3.8,4107000405,212,24.4,4108530471,178,,,,,e83ula4wockmc2xid7185kcq2,J. Bellingham,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521865121,556,1,2,47,20,dt4pinj0vw0t0cvz7za6mhmzy,1,40.6,66.4,2023-03-18T18:36:14.599Z,2023-03-19T02:48:55Z,4108530637,178,,4107000895,212,4.5,4107000889,56,Back,4107000897,213,6.1,4107000891,140,44.8,4107000893,141,64.9,,,,,,,d5mck7rf48chzersephpx29d5,N. Schlotterbeck,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521865135,557,1,2,47,21,dt4pinj0vw0t0cvz7za6mhmzy,1,44.8,64.9,2023-03-18T18:36:15.866Z,2023-03-19T02:48:58Z,4107000965,140,44.8,4107000971,213,4.7,4107000969,212,15.9,4108530763,178,,4107000963,56,Back,4107000967,141,41.5,,,,,,,e83ula4wockmc2xid7185kcq2,J. Bellingham,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521865199,558,1,2,47,23,dt4pinj0vw0t0cvz7za6mhmzy,1,44.8,41.5,2023-03-18T18:36:18.011Z,2023-03-19T02:49:01Z,4107001253,141,52.4,4107001249,56,Back,4107001251,140,39.6,4108530907,178,,4107001257,213,2.2,4107001255,212,9.2,,,,,,,4vy3j1o829f561jf4fqum7ob9,N. Süle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521865251,559,1,2,47,27,dt4pinj0vw0t0cvz7za6mhmzy,1,46.1,46.2,2023-03-18T18:36:21.905Z,2023-03-19T02:49:03Z,4107001535,56,Right,4107001539,141,4.0,4107001545,1,,4107001533,155,,4107001541,212,42.7,4107001537,140,76.2,4107001543,213,5.5,4108531007,178,,e83ula4wockmc2xid7185kcq2,J. Bellingham,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521865279,560,1,2,47,30,dt4pinj0vw0t0cvz7za6mhmzy,1,76.2,4,2023-03-18T18:36:24.806Z,2023-03-19T02:49:10Z,4108531313,388,,4107001677,56,Right,4107001685,213,1.0,4107001679,140,78.5,4107001683,212,4.6,4107001681,141,9.7,4107001675,3,,,,,6ie5meimavc8kwohr6lrdyket,Raphaël Guerreiro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521865289,561,3,2,47,31,dt4pinj0vw0t0cvz7za6mhmzy,0,80.3,10.1,2023-03-18T18:36:25.792Z,2023-03-19T02:49:15Z,4108531439,178,,4107001727,286,,4107001725,56,Right,4107002535,233,368,4107679349,465,,,,,,,,,,,5irixhhyayq9yl7sb2kohjrv9,M. Wolf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521865405,368,7,2,47,32,8q1ul09cygzswb7tb456bmifv,1,19.7,89.9,2023-03-18T18:36:26.926Z,2023-03-19T02:49:24Z,4107679589,383,,4107002341,285,,4108531773,178,,4107002339,56,Back,4107002479,233,561,4108531775,15,,,,,,,,21vfv10e7fh6b2xtcu55ihn11,J. Hector,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521865415,369,4,2,47,34,8q1ul09cygzswb7tb456bmifv,1,18,91.6,2023-03-18T18:36:28.617Z,2023-03-19T02:49:29Z,4107002377,285,,4107002371,294,,4107002369,13,,4107002389,233,562,4107002373,56,Back,4107002375,152,,,,,,,,21vfv10e7fh6b2xtcu55ihn11,J. Hector,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521865363,562,4,2,47,34,dt4pinj0vw0t0cvz7za6mhmzy,0,82,8.4,2023-03-18T18:36:28.618Z,2023-03-19T02:49:28Z,4107258917,294,,4107002087,152,,4107002451,233,369,4107002083,13,,4107002091,286,,4107002085,56,Right,4108531897,178,,,,,5irixhhyayq9yl7sb2kohjrv9,M. Wolf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521865631,370,1,2,47,45,8q1ul09cygzswb7tb456bmifv,1,19.2,91.1,2023-03-18T18:36:39.720Z,2023-03-19T02:49:41Z,4107003551,56,Back,4107003563,213,3.6,4107003553,140,8.3,4107003549,152,,4108532257,178,,4107003559,212,12.7,4107003555,141,83.1,4107003547,5,,mgwgcv336wb93xvv0pfr6dih,J. Chabot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
