id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/8/value,keyPass,qualifier/13/value,qualifier/12/value,assist,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/19/id,qualifier/19/qualifierId,qualifier/20/id,qualifier/20/qualifierId,qualifier/18/value,qualifier/19/value
2500324453,550,43,2,62,47,cz4a6wmzx2obyisadhgaccx7b,1,0,0,2023-01-24T18:55:21.474Z,2023-01-24T18:55:26Z,3993459887,56,Back,3993460025,144,61,,,,,,,,,,,,,,,,,,,w2jovd0ta6to004lvlri5gtm,H. Matriciani,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500324503,552,1,2,62,55,cz4a6wmzx2obyisadhgaccx7b,1,36.6,82.4,2023-01-24T18:55:29.173Z,2023-01-25T01:51:30Z,3994033695,178,,3993460155,140,27.2,3993460151,152,,3993460149,5,,3993460159,212,32.5,3993460167,1,,3993460163,213,4.4,3993460157,141,36.9,w2jovd0ta6to004lvlri5gtm,H. Matriciani,3993460153,56,,,,,,,,,,,,,,,,,,,,Back,,,,,,,,,,,,,,,,,,
2500324513,553,1,2,63,0,cz4a6wmzx2obyisadhgaccx7b,1,27,30.4,2023-01-24T18:55:34.869Z,2023-01-25T01:51:35Z,3993460205,140,25.9,3993460211,213,1.7,3993460203,56,Back,3993460207,141,45.8,3994033723,178,,3993460209,212,10.5,,,,,,,4fvtwbl1hrxgs9lg957rxladx,M. Yoshida,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500324523,554,1,2,63,2,cz4a6wmzx2obyisadhgaccx7b,1,25.7,47.3,2023-01-24T18:55:36.529Z,2023-01-25T01:51:44Z,3994033769,178,,3993460245,56,Back,3993460251,212,9.4,3993460253,213,4.8,3993460247,140,26.7,3993460249,141,33.6,,,,,,,8n0dskalmx94ofiq6jewa22tx,D. Latza,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500324533,555,1,2,63,4,cz4a6wmzx2obyisadhgaccx7b,1,26.7,32.4,2023-01-24T18:55:38.619Z,2023-01-25T01:51:49Z,3994033787,178,,3993460287,56,Back,3993460289,140,30.8,3993460297,212,6.5,3993460293,141,39.5,3993460301,213,0.8,,,,,,,4fvtwbl1hrxgs9lg957rxladx,M. Yoshida,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500324541,556,1,2,63,7,cz4a6wmzx2obyisadhgaccx7b,1,30.9,40.4,2023-01-24T18:55:41.482Z,2023-01-25T01:51:53Z,3993460343,140,21.9,3993460347,212,9.5,3993460349,213,3.1,3994033805,178,,3993460341,56,Back,3993460345,141,41.5,,,,,,,58c19piq01hbllnokygtm5l91,A. Ivan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500324553,557,1,2,63,9,cz4a6wmzx2obyisadhgaccx7b,1,22.1,41.9,2023-01-24T18:55:43.854Z,2023-01-25T01:52:23Z,3993460403,56,Back,3993460407,141,69.7,3993460409,212,19.1,3993460411,213,1.4,3994033977,178,,3993460405,140,24.4,,,,,,,8n0dskalmx94ofiq6jewa22tx,D. Latza,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500324565,558,1,2,63,12,cz4a6wmzx2obyisadhgaccx7b,1,24.4,69.7,2023-01-24T18:55:46.072Z,2023-01-25T01:52:32Z,3993460449,213,1.0,3993460447,212,19.2,3993460443,140,34.2,3994034055,178,,3993460445,141,93.6,3993460441,56,Back,,,,,,,w2jovd0ta6to004lvlri5gtm,H. Matriciani,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500324581,559,3,2,63,13,cz4a6wmzx2obyisadhgaccx7b,1,40.9,95.2,2023-01-24T18:55:47.513Z,2023-01-25T01:52:38Z,3993931245,465,,3993460523,286,,3994034121,178,,3993460531,233,638,3993460521,56,Back,,,,,,,,,,2rsdnuf5kuu8kxybsjq7ogbje,M. Aydın,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500324561,638,45,2,63,13,9gefq4dz9b2hl8rqrxwrlrzmp,0,59.1,4.8,2023-01-24T18:55:47.513Z,2023-01-25T01:52:38Z,3993460431,56,Right,3993460551,233,559,3993460433,285,,,,,,,,,,,,,,,,,3isbv9egu9vzxnna4ix8gcudx,B. Henrichs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500324583,560,61,2,63,19,cz4a6wmzx2obyisadhgaccx7b,0,67.8,96.2,2023-01-24T18:55:53.496Z,2023-01-25T01:52:45Z,3994034187,389,,3993460525,56,Left,,,,,,,,,,,,,,,,,,,2rsdnuf5kuu8kxybsjq7ogbje,M. Aydın,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500324591,561,5,2,63,19,cz4a6wmzx2obyisadhgaccx7b,0,60.4,101.9,2023-01-24T18:55:53.901Z,2023-01-25T01:52:49Z,3993460557,347,,3993460611,233,639,3993460555,56,Left,,,,,,,,,,,,,,,,2rsdnuf5kuu8kxybsjq7ogbje,M. Aydın,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500324605,639,5,2,63,19,9gefq4dz9b2hl8rqrxwrlrzmp,1,39.6,-1.9,2023-01-24T18:55:53.901Z,2023-01-25T01:52:49Z,3993460601,56,Back,3993460603,347,,3993460607,233,561,,,,,,,,,,,,,,,,3isbv9egu9vzxnna4ix8gcudx,B. Henrichs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500324617,640,1,2,63,23,9gefq4dz9b2hl8rqrxwrlrzmp,1,33.1,0,2023-01-24T18:55:57.098Z,2023-01-25T01:52:57Z,3993460661,141,6.2,3993460655,107,,3993460665,213,0.3,3993460657,56,Right,3993460659,140,51.3,3993460663,212,19.9,,,,,,,3isbv9egu9vzxnna4ix8gcudx,B. Henrichs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500324625,641,1,2,63,26,9gefq4dz9b2hl8rqrxwrlrzmp,0,52.4,6.5,2023-01-24T18:56:00.190Z,2023-01-25T01:53:02Z,3993460711,1,,3993460709,213,0.5,3994034285,178,,3993460703,140,84.1,3993460707,212,37.4,3993460705,141,31.7,3993460701,56,Center,,,,4gq1u1mqg0qzekh1u5djleeax,Dani Olmo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500324627,562,52,2,63,28,cz4a6wmzx2obyisadhgaccx7b,1,14.8,70,2023-01-24T18:56:02.911Z,2023-01-25T01:53:13Z,3993931687,376,,3994034373,178,,,,,,,,,,,,,,,,,,,,dvo2f7d0yosn404wsrsgeprdh,A. Schwolow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500324643,563,1,2,63,30,cz4a6wmzx2obyisadhgaccx7b,1,13.4,66.9,2023-01-24T18:56:04.884Z,2023-01-25T01:53:18Z,3994034391,178,,3993460771,141,82.3,3993460765,123,,3993460775,213,0.6,3993460767,56,Back,3993460769,140,28.4,3993460773,212,18.9,,,,dvo2f7d0yosn404wsrsgeprdh,A. Schwolow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500324651,564,1,2,63,34,cz4a6wmzx2obyisadhgaccx7b,1,29.1,82,2023-01-24T18:56:08.664Z,2023-01-25T01:53:23Z,3994034423,178,,3993460803,212,14.2,3993460797,56,Back,3993460799,140,22.6,3993460801,141,63.7,3993460805,213,4.2,,,,,,,w2jovd0ta6to004lvlri5gtm,H. Matriciani,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500324655,565,1,2,63,37,cz4a6wmzx2obyisadhgaccx7b,1,23.6,63.7,2023-01-24T18:56:11.460Z,2023-01-25T01:53:29Z,3993460833,141,32.4,3993460837,213,4.9,3993460829,56,Back,3993460831,140,26.5,3994034473,178,,3993460835,212,21.5,,,,,,,8n0dskalmx94ofiq6jewa22tx,D. Latza,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500324667,566,1,2,63,42,cz4a6wmzx2obyisadhgaccx7b,1,28.3,28.6,2023-01-24T18:56:16.042Z,2023-01-25T01:53:35Z,3993460879,212,15.2,3993460873,56,Back,3993460877,141,50.7,3993460875,140,25.9,3993460881,213,1.7,3994034543,178,,,,,,,,4fvtwbl1hrxgs9lg957rxladx,M. Yoshida,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500324679,567,1,2,63,49,cz4a6wmzx2obyisadhgaccx7b,1,33.8,49.7,2023-01-24T18:56:23.109Z,2023-01-25T01:53:42Z,3993460921,213,1.0,3993460915,140,39.8,3994034599,178,,3993460919,212,11.0,3993460917,141,63.0,3993460913,56,Back,,,,,,,8n0dskalmx94ofiq6jewa22tx,D. Latza,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500324701,568,1,2,63,52,cz4a6wmzx2obyisadhgaccx7b,1,46.5,52.5,2023-01-24T18:56:26.366Z,2023-01-25T01:53:48Z,3993461021,56,Center,3993461025,141,47.2,3993461029,213,6.0,3994034673,178,,3993461027,212,11.6,3993461023,140,57.0,,,,,,,58c19piq01hbllnokygtm5l91,A. Ivan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500324707,569,1,2,63,57,cz4a6wmzx2obyisadhgaccx7b,0,68.9,71.1,2023-01-24T18:56:31.600Z,2023-01-25T01:57:10Z,3993461061,212,3.8,3993461055,56,Center,3993461063,213,0.1,3993461059,141,71.9,3993461057,140,72.5,3994035653,178,,,,,,,,e1wv1pujaj9nf92pgs7sm1wtm,S. Kozuki,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500324709,643,49,2,63,57,9gefq4dz9b2hl8rqrxwrlrzmp,1,29,29.8,2023-01-24T18:56:31.990Z,2023-01-25T01:57:29Z,,,,,,,,,,,,,,,,,,,,,,,,,4gq1u1mqg0qzekh1u5djleeax,Dani Olmo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500324713,570,45,2,63,58,cz4a6wmzx2obyisadhgaccx7b,0,67.6,67.6,2023-01-24T18:56:32.526Z,2023-01-25T01:57:35Z,3993461133,286,,3993461083,56,Center,3993461127,233,644,,,,,,,,,,,,,,,,58c19piq01hbllnokygtm5l91,A. Ivan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500324721,644,3,2,63,58,9gefq4dz9b2hl8rqrxwrlrzmp,1,32.4,32.4,2023-01-24T18:56:32.526Z,2023-01-25T01:57:35Z,3993461119,285,,3993461117,56,Back,3993932259,464,,3994035751,178,,3993461121,233,570,,,,,,,,,,4gq1u1mqg0qzekh1u5djleeax,Dani Olmo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500324725,645,1,2,64,3,9gefq4dz9b2hl8rqrxwrlrzmp,0,42.8,33.2,2023-01-24T18:56:37.085Z,2023-01-25T01:57:40Z,3993461149,213,0.9,3993461139,155,,3993461143,140,68.7,3993461147,212,44.4,3993461141,56,Left,3993461151,1,,3994035823,178,,3993461145,141,84.9,4gq1u1mqg0qzekh1u5djleeax,Dani Olmo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500324735,571,8,2,64,5,cz4a6wmzx2obyisadhgaccx7b,1,30.6,15.2,2023-01-24T18:56:39.274Z,2023-01-25T01:57:47Z,3993461183,56,Back,3993932407,385,,3994035849,388,,3993461195,15,,,,,,,,,,,,,,4fvtwbl1hrxgs9lg957rxladx,M. Yoshida,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500324743,572,5,2,64,8,cz4a6wmzx2obyisadhgaccx7b,0,34.4,-1.4,2023-01-24T18:56:42.538Z,2023-01-25T01:57:52Z,3993461213,347,,3993461313,233,646,3993461211,56,Back,,,,,,,,,,,,,,,,4fvtwbl1hrxgs9lg957rxladx,M. Yoshida,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500324763,646,5,2,64,8,9gefq4dz9b2hl8rqrxwrlrzmp,1,65.6,101.4,2023-01-24T18:56:42.538Z,2023-01-25T01:57:52Z,3993461305,347,,3993461303,56,Left,3993461307,233,572,,,,,,,,,,,,,,,,4gq1u1mqg0qzekh1u5djleeax,Dani Olmo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500324765,647,1,2,64,12,9gefq4dz9b2hl8rqrxwrlrzmp,1,65.8,100,2023-01-24T18:56:46.279Z,2023-01-25T01:57:57Z,3993461327,212,14.9,3993461323,140,52.2,3993461329,213,3.4,3993461319,107,,3993461321,56,Left,3993461325,141,95.8,,,,,,,2pjr6yz65f4uqvwniy4vphn85,T. Werner,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500324779,648,1,2,64,15,9gefq4dz9b2hl8rqrxwrlrzmp,1,52.1,94.5,2023-01-24T18:56:49.384Z,2023-01-25T01:58:04Z,3993461387,56,Center,3993461389,140,51.1,3993461393,212,12.8,3994035971,178,,3993461391,141,75.8,3993461395,213,4.6,,,,,,,4qkv71pjmzw66crfaktr6tihh,M. Halstenberg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500324785,649,1,2,64,17,9gefq4dz9b2hl8rqrxwrlrzmp,1,46.4,75.1,2023-01-24T18:56:51.342Z,2023-01-25T01:58:09Z,3993461423,141,72.2,3993461427,213,3.4,3993461421,140,38.7,3993461419,56,Back,3994035989,178,,3993461425,212,8.3,,,,,,,1s1v1tweyx8wxc9hj2jrnaggl,X. Schlager,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500324791,650,1,2,64,19,9gefq4dz9b2hl8rqrxwrlrzmp,1,37.8,67.4,2023-01-24T18:56:53.153Z,2023-01-25T01:58:15Z,3994036031,178,,3993461451,56,Back,3993461455,141,39.5,3993461459,213,4.6,3993461453,140,36.2,3993461457,212,19.0,,,,,,,9prtaifv6stlujgywgq4wd08a,J. Gvardiol,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500324801,651,1,2,64,22,9gefq4dz9b2hl8rqrxwrlrzmp,1,36.1,31.5,2023-01-24T18:56:56.516Z,2023-01-25T01:58:20Z,3993461511,141,18.8,3993461515,213,5.0,3994036085,178,,3993461507,56,Back,3993461509,140,38.6,3993461513,212,9.0,,,,,,,eapihgte8ydc4g6hzygsx2e39,W. Orbán,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500324819,652,1,2,64,24,9gefq4dz9b2hl8rqrxwrlrzmp,1,35.8,18,2023-01-24T18:56:58.555Z,2023-01-25T01:58:24Z,3993461605,213,2.7,3993461597,56,Back,3993461599,140,18.3,3993461601,141,32.0,3994036117,178,,3993461603,212,20.7,,,,,,,3isbv9egu9vzxnna4ix8gcudx,B. Henrichs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500324827,653,1,2,64,30,9gefq4dz9b2hl8rqrxwrlrzmp,1,19.7,30.9,2023-01-24T18:57:04.654Z,2023-01-25T01:58:33Z,3993461659,140,37.3,3993461663,212,19.1,3993461657,56,Back,3993461661,141,23.7,3994036157,178,,3993461665,213,6.0,,,,,,,axcrcuv22693vn0a887samsph,J. Blaswich,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500446819,957,43,2,64,33,cz4a6wmzx2obyisadhgaccx7b,1,0,0,2023-01-24T18:57:07.250Z,2023-01-25T05:48:03Z,3994066091,399,204561,3994095355,144,83,,,,,,,,,,,,,,,,,,,e1wv1pujaj9nf92pgs7sm1wtm,S. Kozuki,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500324833,654,1,2,64,34,9gefq4dz9b2hl8rqrxwrlrzmp,1,37.3,16.3,2023-01-24T18:57:08.192Z,2023-01-25T01:58:38Z,3993461689,212,6.0,3993461687,141,9.1,3993461683,56,Back,3993461691,213,4.1,3994036217,178,,3993461685,140,34.0,,,,,,,1s1v1tweyx8wxc9hj2jrnaggl,X. Schlager,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500324837,655,1,2,64,34,9gefq4dz9b2hl8rqrxwrlrzmp,1,34,9.1,2023-01-24T18:57:08.856Z,2023-01-25T01:58:45Z,3993461719,56,Back,3993461727,213,2.4,3993461723,141,20.9,3993461725,212,11.5,3994036241,178,,3993461721,140,26.2,,,,,,,3isbv9egu9vzxnna4ix8gcudx,B. Henrichs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500324847,656,1,2,64,38,9gefq4dz9b2hl8rqrxwrlrzmp,1,23.5,27.2,2023-01-24T18:57:12.900Z,2023-01-25T01:58:49Z,3993461755,56,Back,3993461761,212,18.1,3993461763,213,1.6,3994036267,178,,3993461759,141,53.8,3993461757,140,23.0,,,,,,,eapihgte8ydc4g6hzygsx2e39,W. Orbán,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500324865,657,1,2,64,42,9gefq4dz9b2hl8rqrxwrlrzmp,1,24.7,58.6,2023-01-24T18:57:16.800Z,2023-01-25T01:58:54Z,3993461885,140,23.9,3994036305,178,,3993461891,213,4.6,3993461887,141,40.2,3993461883,56,Back,3993461889,212,12.5,,,,,,,9prtaifv6stlujgywgq4wd08a,J. Gvardiol,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500324869,658,1,2,64,46,9gefq4dz9b2hl8rqrxwrlrzmp,1,26.1,29.8,2023-01-24T18:57:20.956Z,2023-01-25T01:58:58Z,3994036325,178,,3993461925,212,14.5,3993461921,140,29.6,3993461919,56,Back,3993461923,141,9.2,3993461927,213,5.0,,,,,,,eapihgte8ydc4g6hzygsx2e39,W. Orbán,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500324895,659,1,2,64,49,9gefq4dz9b2hl8rqrxwrlrzmp,1,31.6,6.9,2023-01-24T18:57:23.090Z,2023-01-25T01:59:03Z,3993462015,56,Back,3993462021,212,16.1,3993462017,140,46.7,3993462019,141,3.1,3993462023,213,6.1,3994036363,178,,,,,,,,3isbv9egu9vzxnna4ix8gcudx,B. Henrichs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500324905,660,1,2,64,52,9gefq4dz9b2hl8rqrxwrlrzmp,1,40,3.7,2023-01-24T18:57:26.870Z,2023-01-25T01:59:07Z,3993462081,212,21.5,3993462075,56,Back,3993462077,140,20.3,3993462083,213,2.9,3993462079,141,12.5,3994036373,178,,,,,,,,dhhmffih4gl51nlu92hfctqs5,André Silva,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500324917,661,1,2,64,56,9gefq4dz9b2hl8rqrxwrlrzmp,1,18.4,14,2023-01-24T18:57:30.608Z,2023-01-25T01:59:13Z,3993462121,140,11.1,3993462125,212,20.4,3993462123,141,41.8,3993462127,213,2.0,3993462119,56,Back,3994036381,178,,,,,,,,eapihgte8ydc4g6hzygsx2e39,W. Orbán,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500324927,662,1,2,64,58,9gefq4dz9b2hl8rqrxwrlrzmp,1,11,42.8,2023-01-24T18:57:32.886Z,2023-01-25T01:59:17Z,3994036391,178,,3993462173,213,1.4,3993462169,141,64.6,3993462167,140,14.0,3993462165,56,Back,3993462171,212,15.2,,,,,,,axcrcuv22693vn0a887samsph,J. Blaswich,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500324945,663,1,2,65,1,9gefq4dz9b2hl8rqrxwrlrzmp,1,14.1,67.7,2023-01-24T18:57:35.075Z,2023-01-25T01:59:27Z,3994036477,178,,3993462245,140,22.7,3993462251,213,1.1,3993462243,56,Back,3993462247,141,94.2,3993462249,212,20.2,,,,,,,9prtaifv6stlujgywgq4wd08a,J. Gvardiol,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500324979,664,1,2,65,4,9gefq4dz9b2hl8rqrxwrlrzmp,1,23.5,85.8,2023-01-24T18:57:38.552Z,2023-01-25T01:59:33Z,3993462375,155,,3993462385,213,5.9,3994036505,178,,3993462381,141,72.6,3993462377,56,Back,3993462379,140,47.6,3993462383,212,26.8,,,,4qkv71pjmzw66crfaktr6tihh,M. Halstenberg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500324995,665,1,2,65,10,9gefq4dz9b2hl8rqrxwrlrzmp,1,78.8,68.8,2023-01-24T18:57:44.832Z,2023-01-25T01:59:45Z,3993462457,141,30.2,3993463171,154,,3993462459,212,28.8,3993462455,140,90.1,3993463169,210,15,3994036583,178,,3993462451,155,,3993462461,213,5.1,1qthvf5krys0pzk24h8wtr9at,K. Laimer,3993462453,56,,,,,,,,,,,,,,,,,,,,Center,1,,,,,,,,,,,,,,,,,
2500324999,666,15,2,65,13,9gefq4dz9b2hl8rqrxwrlrzmp,1,93.2,32.8,2023-01-24T18:57:47.636Z,2023-01-25T01:59:46Z,3993463189,328,,3993463177,154,,3993462481,63,,3993463175,29,,3993463191,146,97.7,3993462479,22,,3993463183,102,47.3,3993463187,214,,dhhmffih4gl51nlu92hfctqs5,André Silva,3993463179,55,3993463077,233,573,3993463069,20,,3993463185,103,5.7,3993463193,147,3993463173,80,3994036621,178,,3993462483,56,Center,665,,,44.9,,,,,,,,,,,,,,,
2500324997,573,10,2,65,13,cz4a6wmzx2obyisadhgaccx7b,1,0.6,53.9,2023-01-24T18:57:47.925Z,2023-01-25T01:59:51Z,3993463083,233,666,3993462473,56,Back,3993933323,180,,3993462851,174,,3993933325,376,,3993462471,182,,,,,,,,dvo2f7d0yosn404wsrsgeprdh,A. Schwolow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500325017,667,15,2,65,16,9gefq4dz9b2hl8rqrxwrlrzmp,1,86.5,51.3,2023-01-24T18:57:50.237Z,2023-01-25T02:00:07Z,3993462671,82,,3993463029,230,99.0,3993462697,233,574,3993463015,102,50.6,3993463017,103,19,3993462547,22,,3993463023,100,,3994036709,178,,1qthvf5krys0pzk24h8wtr9at,K. Laimer,3993463025,146,3993463031,231,48.7,3993463021,458,,3993463013,78,,3993462667,20,3993463027,147,3993462551,56,Center,3993463019,214,,95.8,,50.7,,,3993462549,17,,,,,,,,,,,,
2500325021,574,10,2,65,16,cz4a6wmzx2obyisadhgaccx7b,1,7.5,50.1,2023-01-24T18:57:50.482Z,2023-01-25T02:00:45Z,3994036927,178,,3993462713,233,667,3993462563,94,,3993462565,56,Back,,,,,,,,,,,,,w2jovd0ta6to004lvlri5gtm,H. Matriciani,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500325029,575,6,2,65,17,cz4a6wmzx2obyisadhgaccx7b,0,9.6,50.2,2023-01-24T18:57:51.705Z,2023-01-25T02:00:49Z,3993462593,73,,3993462629,233,668,3993462591,56,Back,,,,,,,,,,,,,,,,w2jovd0ta6to004lvlri5gtm,H. Matriciani,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500325031,668,6,2,65,17,9gefq4dz9b2hl8rqrxwrlrzmp,1,90.4,49.8,2023-01-24T18:57:51.705Z,2023-01-25T02:00:49Z,3993462601,75,,3993462599,56,Center,3993462611,233,575,,,,,,,,,,,,,,,,1qthvf5krys0pzk24h8wtr9at,K. Laimer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500325179,669,1,2,65,57,9gefq4dz9b2hl8rqrxwrlrzmp,0,99.5,0.5,2023-01-24T18:58:31.691Z,2023-01-25T02:00:55Z,3993463375,224,,3993463385,213,1.7,3994036953,178,,3993463371,6,,3993463381,141,40.0,3993933757,20,,3993463369,2,,3993463377,56,Center,avh60ensgiwz1qalvn1bbqkfd,D. Szoboszlai,3993463373,155,3993463383,212,27.1,3993463379,140,96.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500325191,576,12,2,65,58,cz4a6wmzx2obyisadhgaccx7b,1,3.4,53.9,2023-01-24T18:58:32.817Z,2023-01-25T02:01:03Z,3993463425,56,Back,3994036973,178,,3993463431,212,22.5,3993463427,140,7.6,3993463429,141,86.3,3993463433,213,1.4,,,,,,,4fvtwbl1hrxgs9lg957rxladx,M. Yoshida,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500325199,577,12,2,65,59,cz4a6wmzx2obyisadhgaccx7b,1,7.1,84.1,2023-01-24T18:58:33.739Z,2023-01-25T02:01:08Z,3993463459,212,7.3,3993463461,213,0.4,3993463453,56,Back,3993463457,141,88.4,3994036983,178,,3993463455,140,13.5,,,,,,,58c19piq01hbllnokygtm5l91,A. Ivan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500326555,702,61,2,65,59,9gefq4dz9b2hl8rqrxwrlrzmp,1,87.5,12.8,2023-01-24T18:58:33.999Z,2023-01-25T02:01:17Z,3994037005,389,,3993469815,56,Right,,,,,,,,,,,,,,,,,,,1s1v1tweyx8wxc9hj2jrnaggl,X. Schlager,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500325203,670,1,2,66,2,9gefq4dz9b2hl8rqrxwrlrzmp,1,75.4,19.4,2023-01-24T18:58:36.493Z,2023-01-25T02:01:22Z,3994037021,178,,3993463473,56,Right,3993463477,141,6.5,3993463479,212,10.8,3993463475,140,81.4,3993463481,213,5.3,,,,,,,1qthvf5krys0pzk24h8wtr9at,K. Laimer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500325225,671,1,2,66,6,9gefq4dz9b2hl8rqrxwrlrzmp,1,78.1,8.6,2023-01-24T18:58:40.224Z,2023-01-25T02:01:30Z,3993463571,212,20.0,3994037039,178,,3993463565,56,Center,3993463567,140,65.9,3993463573,213,2.3,3993463569,141,31.1,,,,,,,avh60ensgiwz1qalvn1bbqkfd,D. Szoboszlai,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
