id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,keyPass,qualifier/11/value,qualifier/13/id,qualifier/13/qualifierId,assist,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/19/id,qualifier/19/qualifierId
2465656271,617,52,2,69,21,a8d2gb2nag8fy0itbuxmcibh2,1,3.8,49.1,2022-10-01T14:58:01.352Z,2022-10-02T04:18:03Z,3812371235,376,,3813325325,179,,,,,,,,,,,,,,,,,,,,8l1mv5qd9vwade754v3l8epjp,F. Rønnow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465656437,618,1,2,69,28,a8d2gb2nag8fy0itbuxmcibh2,1,10.9,48.7,2022-10-01T14:58:08.868Z,2022-10-02T04:18:09Z,3810213339,212,15.4,3810213331,123,,3810213341,213,4.9,3810213335,140,14.3,3810213333,56,Back,3813325463,178,,3810213337,141,26.7,,,,8l1mv5qd9vwade754v3l8epjp,F. Rønnow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465656491,619,1,2,69,32,a8d2gb2nag8fy0itbuxmcibh2,1,34.9,26.7,2022-10-01T14:58:12.714Z,2022-10-02T04:18:13Z,3810213593,212,10.2,3810213581,56,Back,3810213597,213,2.0,3813325537,178,,3810213583,140,30.8,3810213587,141,40.3,,,,,,,87jamhsc8ps9kh5432u36kjc9,P. Jaeckel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465656561,620,1,2,69,36,a8d2gb2nag8fy0itbuxmcibh2,1,33.6,47.3,2022-10-01T14:58:16.568Z,2022-10-02T04:18:15Z,3810213957,213,1.0,3810213947,140,41.1,3810213955,212,14.8,3810213951,141,65.7,3813325581,178,,3810213945,56,Back,,,,,,,d3xe46be1ajvxzxzboiaoy385,T. Baumgartl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465656623,621,1,2,69,42,a8d2gb2nag8fy0itbuxmcibh2,1,55,79,2022-10-01T14:58:22.228Z,2022-10-02T04:18:18Z,3810214269,213,4.4,3810214261,56,Back,3810214265,141,42.7,3810214263,140,46.6,3813325645,178,,3810214267,212,26.2,,,,,,,f0x3pa532agezdjdzcsp94l49,A. Schäfer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465656659,622,1,2,69,46,a8d2gb2nag8fy0itbuxmcibh2,1,45.7,32.7,2022-10-01T14:58:26.647Z,2022-10-02T04:18:20Z,3810214443,141,28.9,3813325705,178,,3810214435,56,Center,3810214445,212,20.0,3810214439,140,64.6,3810214449,213,6.2,,,,,,,d3xe46be1ajvxzxzboiaoy385,T. Baumgartl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465656713,623,1,2,69,48,a8d2gb2nag8fy0itbuxmcibh2,0,66.2,28.8,2022-10-01T14:58:28.815Z,2022-10-02T04:18:54Z,3810214707,140,100.0,3810214715,1,,3810214711,212,36.1,3810214705,56,Center,3810214709,141,27.3,3810214713,213,6.3,3813326461,178,,,,,602fyni27c129xjs9ziyn5as5,P. Seguin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465656723,728,56,2,69,51,c5hderjlkcoaze51e5wgvptk,1,0,0,2022-10-01T14:58:31.552Z,2022-10-02T04:19:13Z,3810214755,56,Back,,,,,,,,,,,,,,,,,,,,,,d7xdtkzw3h749ngi4sobn6kmh,L. Pellegrini,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465656717,624,5,2,69,51,a8d2gb2nag8fy0itbuxmcibh2,0,100.9,26.1,2022-10-01T14:58:32.057Z,2022-10-02T04:19:09Z,3810214723,346,,3810214721,56,Center,3810214961,233,729,,,,,,,,,,,,,,,,602fyni27c129xjs9ziyn5as5,P. Seguin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465656747,729,5,2,69,51,c5hderjlkcoaze51e5wgvptk,1,-0.9,73.9,2022-10-01T14:58:32.057Z,2022-10-02T04:19:09Z,3810214919,233,624,3810214881,346,,3810214879,56,Back,,,,,,,,,,,,,,,,d7xdtkzw3h749ngi4sobn6kmh,L. Pellegrini,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465657257,733,18,2,70,33,c5hderjlkcoaze51e5wgvptk,1,0,0,2022-10-01T14:59:14.045Z,2022-10-02T04:19:22Z,3810217387,44,Defender,3810217385,42,,3810217389,59,33,3810217415,55,734,,,,,,,,,,,,,d7xdtkzw3h749ngi4sobn6kmh,L. Pellegrini,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465657259,734,19,2,70,33,c5hderjlkcoaze51e5wgvptk,1,0,0,2022-10-01T14:59:14.046Z,2022-10-02T04:19:23Z,3810217407,293,1,3810217411,55,733,3810217403,59,25,3810217397,42,,3810217409,44,Defender,3810217405,292,3,3810217401,145,3,,,,3qy1qlzezgfkxeom5n1r9h13p,C. Lenz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465657169,731,18,2,70,36,c5hderjlkcoaze51e5wgvptk,1,0,0,2022-10-01T14:59:16.382Z,2022-10-02T04:19:37Z,3810216929,59,17,3810216925,42,,3810216927,44,Midfielder,3810216989,55,732,,,,,,,,,,,,,78e1qvft3ser2tyayjlmemdp1,S. Rode,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465657173,732,19,2,70,36,c5hderjlkcoaze51e5wgvptk,1,0,0,2022-10-01T14:59:16.383Z,2022-10-02T04:19:38Z,3810216955,293,3,3810216951,59,26,3810216959,55,731,3810216945,42,,3810216949,145,7,3810216957,44,Midfielder,3810216953,292,7,,,,f5lfo1hz7u5bk494w53arcacq,E. Ebimbe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465657849,735,1,2,71,3,c5hderjlkcoaze51e5wgvptk,0,3.6,50,2022-10-01T14:59:43.395Z,2022-10-02T04:19:43Z,3810220191,141,78.8,3810220195,213,0.3,3810220187,56,Center,3810220199,74,,3810220183,124,,3810220189,140,65.2,3810220197,1,,3810220193,212,67.6,7obuhegyo1qcoikt23egcsr85,K. Trapp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465657943,626,1,2,71,7,a8d2gb2nag8fy0itbuxmcibh2,1,41,26.4,2022-10-01T14:59:47.366Z,2022-10-02T04:19:48Z,3810220613,213,5.8,3810220609,141,11.4,3810220605,56,Right,3810220607,140,58.9,3813327783,388,,3810220611,212,21.4,3810220603,3,,,,,87jamhsc8ps9kh5432u36kjc9,P. Jaeckel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465657957,627,1,2,71,10,a8d2gb2nag8fy0itbuxmcibh2,1,59.9,11.7,2022-10-01T14:59:50.807Z,2022-10-02T04:20:01Z,3810220713,213,3.4,3810220701,3,,3810220705,56,Back,3810220709,141,7.3,3810220707,140,49.1,3813328065,388,,3810220711,212,11.7,,,,5xhjvappzv6swoof5qpi0yj9,J. Siebatcheu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465657965,628,49,2,71,12,a8d2gb2nag8fy0itbuxmcibh2,1,49.1,6.7,2022-10-01T14:59:52.610Z,2022-10-02T04:20:07Z,,,,,,,,,,,,,,,,,,,,,,,,,602fyni27c129xjs9ziyn5as5,P. Seguin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465657991,629,1,2,71,12,a8d2gb2nag8fy0itbuxmcibh2,1,49.1,6.7,2022-10-01T14:59:53.050Z,2022-10-02T04:20:09Z,3810220915,56,Back,3813328267,178,,3810220919,141,6.5,3810220921,212,5.9,3810220917,140,43.5,3810220923,213,3.2,,,,,,,602fyni27c129xjs9ziyn5as5,P. Seguin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465658013,630,1,2,71,13,a8d2gb2nag8fy0itbuxmcibh2,1,43.6,6.1,2022-10-01T14:59:54.171Z,2022-10-02T04:20:16Z,3810221007,213,2.2,3810221003,141,22.8,3810220999,56,Back,3810221001,140,35.0,3810221005,212,14.5,3813328367,178,,,,,,,,52t6t7cdsr0fjs9ukmwo9y7rp,C. Trimmel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465658119,631,1,2,71,16,a8d2gb2nag8fy0itbuxmcibh2,1,35,22.8,2022-10-01T14:59:56.602Z,2022-10-02T04:20:19Z,3810221499,140,38.7,3810221503,212,25.7,3813328431,178,,3810221497,56,Back,3810221505,213,1.4,3810221501,141,60.2,,,,,,,87jamhsc8ps9kh5432u36kjc9,P. Jaeckel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465658165,632,1,2,71,23,a8d2gb2nag8fy0itbuxmcibh2,1,67.4,73.2,2022-10-01T15:00:04.131Z,2022-10-02T04:20:25Z,3810221693,212,10.3,3810221689,140,71.7,3813328547,178,,3810221695,213,1.1,3810221687,56,Left,3810221691,141,86.8,,,,,,,3g9riero16s160evc28u3q3u1,Diogo Leite,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465658193,633,1,2,71,27,a8d2gb2nag8fy0itbuxmcibh2,1,73,92.9,2022-10-01T15:00:07.347Z,2022-10-02T10:27:36Z,3810221857,140,80.5,3810221863,213,0.2,3810221855,56,Left,3810221859,141,95.7,3813755631,178,,3810221861,212,8.1,,,,,,,f0x3pa532agezdjdzcsp94l49,A. Schäfer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465658203,634,1,2,71,28,a8d2gb2nag8fy0itbuxmcibh2,1,80.6,95.7,2022-10-01T15:00:08.660Z,2022-10-02T10:27:42Z,3810221907,140,74.6,3810221911,212,7.9,3810221913,213,3.8,3810221905,56,Left,3810221909,141,88.6,3813755825,178,,,,,,,,emtrl7rrhp3ybsibf1f89kyj9,N. Gießelmann,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465658207,635,50,2,71,29,a8d2gb2nag8fy0itbuxmcibh2,1,70.6,88.2,2022-10-01T15:00:09.666Z,2022-10-02T10:27:48Z,3810222221,233,736,3810221935,56,Left,3810221937,286,,,,,,,,,,,,,,,,,3g9riero16s160evc28u3q3u1,Diogo Leite,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465658255,736,7,2,71,29,c5hderjlkcoaze51e5wgvptk,0,29.4,11.8,2022-10-01T15:00:09.723Z,2022-10-02T10:27:50Z,3812379121,383,,3810222195,285,,3810222207,233,635,3810222193,56,Back,3813756099,178,,,,,,,,,,,5ph2ln91ycq1qlq03cnqqs9re,J. Lindstrøm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465658243,636,3,2,71,30,a8d2gb2nag8fy0itbuxmcibh2,0,72.1,91.3,2022-10-01T15:00:11.107Z,2022-10-02T10:27:56Z,3810222131,56,Left,3812379575,464,,3813756283,178,,3810222385,233,737,3810222133,286,,,,,,,,,,,emtrl7rrhp3ybsibf1f89kyj9,N. Gießelmann,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465658281,737,7,2,71,30,c5hderjlkcoaze51e5wgvptk,1,27.9,8.7,2022-10-01T15:00:11.122Z,2022-10-02T10:27:58Z,3812379779,385,,3810222363,233,636,3810222313,56,Back,3813756381,178,,3810222311,167,,3810222315,285,,,,,,,,5ph2ln91ycq1qlq03cnqqs9re,J. Lindstrøm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465658335,637,5,2,71,31,a8d2gb2nag8fy0itbuxmcibh2,1,71.4,100.8,2022-10-01T15:00:11.931Z,2022-10-02T10:28:01Z,3810222645,233,738,3810222639,347,,3810222637,56,Left,,,,,,,,,,,,,,,,emtrl7rrhp3ybsibf1f89kyj9,N. Gießelmann,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465658287,738,5,2,71,31,c5hderjlkcoaze51e5wgvptk,0,28.6,-0.8,2022-10-01T15:00:11.931Z,2022-10-02T10:28:01Z,3810222649,233,637,3810222345,347,,3810222343,56,Back,,,,,,,,,,,,,,,,5ph2ln91ycq1qlq03cnqqs9re,J. Lindstrøm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465658377,638,1,2,71,38,a8d2gb2nag8fy0itbuxmcibh2,1,73.9,100,2022-10-01T15:00:18.531Z,2022-10-02T10:28:04Z,3810222865,107,,3810222875,213,4.0,3810222871,141,76.0,3810222869,140,58.6,3810222877,1,,3810222867,56,Center,3810222873,212,23.4,,,,emtrl7rrhp3ybsibf1f89kyj9,N. Gießelmann,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465658451,639,1,2,71,43,a8d2gb2nag8fy0itbuxmcibh2,1,59.8,66,2022-10-01T15:00:23.378Z,2022-10-02T10:28:08Z,3810223175,213,4.8,3810223145,56,Center,3810223169,212,25.6,3810223155,140,61.6,3813756715,178,,3810223163,141,28.5,,,,,,,d3xe46be1ajvxzxzboiaoy385,T. Baumgartl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465658507,640,1,2,71,46,a8d2gb2nag8fy0itbuxmcibh2,1,66.4,36.1,2022-10-01T15:00:27.161Z,2022-10-02T04:26:46Z,3810223393,212,23.0,3810223389,141,69.6,3810223397,213,1.4,3810223381,56,Center,3810223385,140,69.7,3813337193,178,,,,,,,,87jamhsc8ps9kh5432u36kjc9,P. Jaeckel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465658535,641,1,2,71,51,a8d2gb2nag8fy0itbuxmcibh2,0,70.2,75.4,2022-10-01T15:00:31.355Z,2022-10-02T04:26:49Z,3810223517,155,,3810223523,141,43.6,3810223527,213,5.4,3813337251,178,,3810223519,56,Center,3810223525,212,28.4,3810223521,140,87.7,,,,3g9riero16s160evc28u3q3u1,Diogo Leite,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465658567,739,12,2,71,52,c5hderjlkcoaze51e5wgvptk,1,11.6,56.7,2022-10-01T15:00:33.052Z,2022-10-02T04:26:54Z,3810223695,140,23.3,3810223699,212,14.4,3810223713,15,,3810223703,213,0.6,3813337315,388,,3810223697,141,67.8,3810223693,56,Back,,,,efzokrggje7s9wc6hg75yc6ax,E. Ndicka,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465658585,642,1,2,71,54,a8d2gb2nag8fy0itbuxmcibh2,1,73.1,34.3,2022-10-01T15:00:35.198Z,2022-10-02T04:26:57Z,3810223777,3,,3810223781,140,79.1,3810223785,212,15.3,3810223783,141,13.8,3810223787,213,5.1,3810223779,56,Right,3813337375,388,,,,,1vv29mash2uijx542ssjk666t,R. Khedira,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465658659,643,1,2,71,57,a8d2gb2nag8fy0itbuxmcibh2,0,79.1,13.8,2022-10-01T15:00:37.314Z,2022-10-02T04:27:01Z,3813337409,178,,3810224199,213,1.3,3810224191,56,Center,3810224193,140,87.3,3810224197,212,28.2,3812381683,72,,3810224195,141,53.3,3810224187,2,,52t6t7cdsr0fjs9ukmwo9y7rp,C. Trimmel,3812381681,223,,3810224189,155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465658661,740,12,2,71,58,c5hderjlkcoaze51e5wgvptk,1,11.6,52.4,2022-10-01T15:00:39.080Z,2022-10-02T04:27:05Z,3810224211,15,,3810224203,140,33.9,3810224207,212,29.0,3813337527,388,,3810224201,56,Back,3810224205,141,27.3,3810224209,213,5.7,,,,bd4p670s36cp1dh4fadv84qcq,Tuta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465658757,644,1,2,72,6,a8d2gb2nag8fy0itbuxmcibh2,0,69.1,84.4,2022-10-01T15:00:46.647Z,2022-10-02T04:27:08Z,3810224667,140,81.1,3810224671,212,14.1,3810224665,56,Left,3810224669,141,93.8,3813337587,178,,3810224673,213,0.5,,,,,,,3g9riero16s160evc28u3q3u1,Diogo Leite,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466256107,1025,67,2,72,7,c5hderjlkcoaze51e5wgvptk,1,18.4,6,2022-10-01T15:00:47.388Z,2022-10-02T10:59:43Z,3813467221,233,1013,,,,,,,,,,,,,,,,,,,,,,byn8dfwg5zdefrca7wgn32qne,A. Knauff,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466256101,1013,67,2,72,7,a8d2gb2nag8fy0itbuxmcibh2,0,81.6,94,2022-10-01T15:00:47.389Z,2022-10-02T06:18:06Z,3813467241,233,1025,,,,,,,,,,,,,,,,,,,,,,emtrl7rrhp3ybsibf1f89kyj9,N. Gießelmann,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465658769,741,8,2,72,7,c5hderjlkcoaze51e5wgvptk,1,25.6,4.9,2022-10-01T15:00:47.556Z,2022-10-02T10:59:44Z,3812382419,383,,3813337907,388,,3810224709,56,Back,,,,,,,,,,,,,,,,byn8dfwg5zdefrca7wgn32qne,A. Knauff,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466255995,1023,43,2,72,7,c5hderjlkcoaze51e5wgvptk,1,0,0,2022-10-01T15:00:47.556Z,2022-10-02T06:17:57Z,3813466783,233,1010,3813466995,144,67,,,,,,,,,,,,,,,,,,,byn8dfwg5zdefrca7wgn32qne,A. Knauff,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466255991,1010,43,2,72,7,a8d2gb2nag8fy0itbuxmcibh2,1,0,0,2022-10-01T15:00:47.557Z,2022-10-02T06:17:57Z,3813467005,144,67,3813466797,233,1023,,,,,,,,,,,,,,,,,,,emtrl7rrhp3ybsibf1f89kyj9,N. Gießelmann,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466255907,1021,43,2,72,7,c5hderjlkcoaze51e5wgvptk,1,0,0,2022-10-01T15:00:47.564Z,2022-10-02T06:17:37Z,3813466543,144,67,3813466411,233,1009,,,,,,,,,,,,,,,,,,,byn8dfwg5zdefrca7wgn32qne,A. Knauff,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466255901,1009,43,2,72,7,a8d2gb2nag8fy0itbuxmcibh2,1,0,0,2022-10-01T15:00:47.565Z,2022-10-02T06:17:38Z,3813466431,233,1021,3813466545,144,67,,,,,,,,,,,,,,,,,,,emtrl7rrhp3ybsibf1f89kyj9,N. Gießelmann,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465658787,742,49,2,72,8,c5hderjlkcoaze51e5wgvptk,1,27.7,4.4,2022-10-01T15:00:48.767Z,2022-10-02T04:27:42Z,,,,,,,,,,,,,,,,,,,,,,,,,byn8dfwg5zdefrca7wgn32qne,A. Knauff,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465658825,743,61,2,72,8,c5hderjlkcoaze51e5wgvptk,0,27.7,4.4,2022-10-01T15:00:48.803Z,2022-10-02T04:27:39Z,3813338237,178,,3810224975,56,Back,,,,,,,,,,,,,,,,,,,byn8dfwg5zdefrca7wgn32qne,A. Knauff,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466256129,1015,43,2,72,8,a8d2gb2nag8fy0itbuxmcibh2,1,0,0,2022-10-01T15:00:48.843Z,2022-10-02T06:18:18Z,3813467485,144,82,3813467331,178,0,,,,,,,,,,,,,,,,,,,emtrl7rrhp3ybsibf1f89kyj9,N. Gießelmann,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465658865,645,1,2,72,10,a8d2gb2nag8fy0itbuxmcibh2,0,74.4,95,2022-10-01T15:00:50.578Z,2022-10-02T04:27:53Z,3813338501,389,,3810225145,56,Left,3810225149,141,100.0,3810225151,212,6.8,3810546747,157,,3810225153,213,2.4,3810225147,140,69.5,3810546749,1,,emtrl7rrhp3ybsibf1f89kyj9,N. Gießelmann,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465658867,646,5,2,72,10,a8d2gb2nag8fy0itbuxmcibh2,0,64.8,101.8,2022-10-01T15:00:51.168Z,2022-10-02T04:27:58Z,3810225163,56,Left,3810486043,233,744,3810225165,347,,,,,,,,,,,,,,,,,emtrl7rrhp3ybsibf1f89kyj9,N. Gießelmann,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465659091,744,5,2,72,10,c5hderjlkcoaze51e5wgvptk,1,35.2,-1.8,2022-10-01T15:00:51.168Z,2022-10-02T04:27:58Z,3810226213,56,Back,3810226215,347,,3810486031,233,646,,,,,,,,,,,,,,,,byn8dfwg5zdefrca7wgn32qne,A. Knauff,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465659201,745,1,2,72,32,c5hderjlkcoaze51e5wgvptk,1,40,0,2022-10-01T15:01:12.655Z,2022-10-02T04:28:03Z,3810226809,141,10.7,3810226801,56,Right,3810226805,140,55.8,3810226799,107,,3810226815,213,0.5,3810226811,212,18.7,,,,,,,byn8dfwg5zdefrca7wgn32qne,A. Knauff,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465659233,746,1,2,72,33,c5hderjlkcoaze51e5wgvptk,1,55.8,10.7,2022-10-01T15:01:13.605Z,2022-10-02T04:28:09Z,3810226947,213,3.7,3810226943,141,4.9,3810226939,56,Right,3810226941,140,50.1,3813338883,178,,3810226945,212,7.2,3810228553,156,,,,,f5lfo1hz7u5bk494w53arcacq,E. Ebimbe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465659241,747,1,2,72,34,c5hderjlkcoaze51e5wgvptk,0,49.9,4.4,2022-10-01T15:01:14.262Z,2022-10-02T04:28:16Z,3810226973,141,0.0,3810226971,140,63.2,3810226975,212,14.5,3810226969,56,Right,3813339025,178,,3810226977,213,6.0,,,,,,,byn8dfwg5zdefrca7wgn32qne,A. Knauff,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465659285,647,5,2,72,35,a8d2gb2nag8fy0itbuxmcibh2,1,40.9,100.8,2022-10-01T15:01:15.813Z,2022-10-02T04:28:25Z,3810227127,347,,3810227125,56,Back,3810366047,233,748,,,,,,,,,,,,,,,,emtrl7rrhp3ybsibf1f89kyj9,N. Gießelmann,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465659343,748,5,2,72,35,c5hderjlkcoaze51e5wgvptk,0,59.1,-0.8,2022-10-01T15:01:15.813Z,2022-10-02T04:28:25Z,3810366157,233,647,3810227425,347,,3810227423,56,Right,,,,,,,,,,,,,,,,byn8dfwg5zdefrca7wgn32qne,A. Knauff,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465659445,648,1,2,72,41,a8d2gb2nag8fy0itbuxmcibh2,1,40.5,100,2022-10-01T15:01:21.692Z,2022-10-02T04:28:40Z,3810227947,1,,3810227937,56,Back,3810227943,212,25.5,3810227945,213,4.6,3810227941,141,64.9,3810227935,107,,3810227939,140,37.0,,,,3g9riero16s160evc28u3q3u1,Diogo Leite,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465659485,649,1,2,72,48,a8d2gb2nag8fy0itbuxmcibh2,1,46.6,55.1,2022-10-01T15:01:29.143Z,2022-10-02T04:28:47Z,3813339743,178,,3810228129,141,94.1,3810228125,140,63.2,3810228121,56,Left,3810228135,212,31.7,3810228139,213,1.0,,,,,,,d3xe46be1ajvxzxzboiaoy385,T. Baumgartl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465659515,650,1,2,72,50,a8d2gb2nag8fy0itbuxmcibh2,1,63.3,95,2022-10-01T15:01:30.798Z,2022-10-02T04:28:50Z,3810228293,212,8.0,3813339809,178,,3810228297,213,4.1,3810228285,56,Left,3810228289,141,85.4,3810228287,140,58.9,,,,,,,emtrl7rrhp3ybsibf1f89kyj9,N. Gießelmann,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466256435,1022,43,2,72,50,a8d2gb2nag8fy0itbuxmcibh2,1,0,0,2022-10-01T15:01:30.906Z,2022-10-02T06:19:11Z,3813468725,144,82,3813468617,178,0,,,,,,,,,,,,,,,,,,,3g9riero16s160evc28u3q3u1,Diogo Leite,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465659613,651,1,2,72,52,a8d2gb2nag8fy0itbuxmcibh2,1,58.9,85.3,2022-10-01T15:01:32.293Z,2022-10-02T04:28:54Z,3813339873,178,,3810228781,212,22.5,3810228785,213,4.1,3810228777,140,47.2,3810228775,56,Back,3810228779,141,57.6,,,,,,,3g9riero16s160evc28u3q3u1,Diogo Leite,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465659681,652,1,2,72,55,a8d2gb2nag8fy0itbuxmcibh2,1,56,46.4,2022-10-01T15:01:35.970Z,2022-10-02T04:28:57Z,3810229173,141,54.3,3810229177,213,0.2,3813339931,178,,3810229175,212,23.1,3810229171,140,77.4,3810229169,56,Center,,,,,,,d3xe46be1ajvxzxzboiaoy385,T. Baumgartl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465659697,653,1,2,72,56,a8d2gb2nag8fy0itbuxmcibh2,0,77.5,54.5,2022-10-01T15:01:37.093Z,2022-10-02T04:29:09Z,3810229399,156,,3810229285,213,4.1,3810229273,56,Center,3810229279,141,50.0,3810229275,140,75.5,3813340167,178,,3810229283,212,3.7,,,,5xhjvappzv6swoof5qpi0yj9,J. Siebatcheu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465659715,749,49,2,72,57,c5hderjlkcoaze51e5wgvptk,1,25.3,49.4,2022-10-01T15:01:37.856Z,2022-10-02T04:29:16Z,,,,,,,,,,,,,,,,,,,,,,,,,7cdiijsvnfc7tafy0zkf4uz9,D. Sow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465659745,750,1,2,72,57,c5hderjlkcoaze51e5wgvptk,0,25.3,49.4,2022-10-01T15:01:37.891Z,2022-10-02T04:29:24Z,3810229531,213,5.8,3810229517,56,Back,3810229515,155,,3810229519,140,43.2,3810229523,141,35.4,3810229527,212,21.1,3813340599,388,,,,,7cdiijsvnfc7tafy0zkf4uz9,D. Sow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
