id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,keyPass,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/11/value,qualifier/10/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/13/value,qualifier/15/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/14/value,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/19/id,qualifier/19/qualifierId,qualifier/19/value,qualifier/20/id,qualifier/20/qualifierId,assist,qualifier/18/value
2458150313,584,49,2,61,13,eq1oq6y61xnzq88zu0cnw131z,1,28.3,33.1,2022-09-10T17:52:40.914Z,2022-09-11T04:02:08Z,,,,,,,,,,,,,,,,,,,,,,,,,b7fqivvacy7mmarlp180k276d,V. Lampropoulos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458150343,585,1,2,61,13,eq1oq6y61xnzq88zu0cnw131z,1,28.3,33.1,2022-09-10T17:52:40.984Z,2022-09-11T04:02:15Z,3770387459,140,14.3,3770387463,212,19.1,3772222723,178,,3770387465,213,2.4,3770387461,141,51.0,3770387457,56,Back,,,,,,,b7fqivvacy7mmarlp180k276d,V. Lampropoulos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458150369,586,1,2,61,17,eq1oq6y61xnzq88zu0cnw131z,1,14.3,51,2022-09-10T17:52:44.618Z,2022-09-11T04:02:18Z,3770387641,213,5.7,3770387643,1,,3770387635,140,52.7,3770387631,155,,3770387637,141,12.5,3770387633,56,Right,3772222797,178,,3770387639,212,48.1,clmq1s26z0i3lqr1jqnd5wzit,M. Riemann,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458150405,587,1,2,61,21,eq1oq6y61xnzq88zu0cnw131z,1,54.5,15.4,2022-09-10T17:52:49.128Z,2022-09-11T04:02:25Z,3772222917,178,,3770387835,141,7.3,3770387839,213,6.1,3770387831,56,Right,3770387837,212,26.9,3770387833,140,79.6,,,,,,,719bo3u7wz5doaadx7k45trdh,S. Janko,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458150409,588,1,2,61,25,eq1oq6y61xnzq88zu0cnw131z,0,90.5,9.6,2022-09-10T17:52:52.888Z,2022-09-11T04:02:40Z,3772223173,178,,3770387869,56,Right,3770387877,213,1.6,3770388037,233,536,3770388035,236,,3770387875,212,6.5,3770388041,286,,3771170123,20,,9xftmtdsxbuu2itzhi3v1xbdh,S. Zoller,3771170121,224,,3770387867,155,,,3770387873,141,3770387871,140,3770387865,2,,,,,,90.6,19.1,,,,,,,,,,,,,,,,,,,,
2458150437,536,12,2,61,25,cz4a6wmzx2obyisadhgaccx7b,1,5.8,88.4,2022-09-10T17:52:53.117Z,2022-09-11T04:02:48Z,3770388029,56,Back,3770388027,185,,3772223283,21,,3772223281,178,,3770388075,233,588,,,,,,,,,,4fvtwbl1hrxgs9lg957rxladx,M. Yoshida,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458150451,537,6,2,61,27,cz4a6wmzx2obyisadhgaccx7b,0,7.6,84.6,2022-09-10T17:52:54.545Z,2022-09-11T04:02:53Z,3770388109,73,,3770388131,233,589,3770388107,56,Back,,,,,,,,,,,,,,,,4fvtwbl1hrxgs9lg957rxladx,M. Yoshida,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458150423,589,6,2,61,27,eq1oq6y61xnzq88zu0cnw131z,1,92.4,15.4,2022-09-10T17:52:54.545Z,2022-09-11T04:02:54Z,3770387951,56,Right,3770387953,75,,3770388115,233,537,,,,,,,,,,,,,,,,9xftmtdsxbuu2itzhi3v1xbdh,S. Zoller,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458150625,590,1,2,61,51,eq1oq6y61xnzq88zu0cnw131z,0,99.5,0.5,2022-09-10T17:53:18.999Z,2022-09-11T04:02:58Z,3770389261,56,Center,3770389277,140,93.9,3770389253,2,,3770389259,223,,3772223505,178,,3771170583,72,,3770389285,1,,3770389255,6,,f2o5hj0e2k3kw0fj1xzom0cet,K. Stöger,3770389257,155,,3770389279,141,47.1,,3770389281,212,3770389283,213,,,,,,,,1.8,32.2,,,,,,,,,,,,,,,,,,,,
2458150647,538,12,2,61,53,cz4a6wmzx2obyisadhgaccx7b,1,7.4,52.7,2022-09-10T17:53:20.486Z,2022-09-11T04:03:02Z,3772223575,388,,3770389411,15,,3770389379,56,Back,3770389383,141,23.4,3770389387,213,5.5,3770389381,140,27.3,3770389385,212,28.9,,,,58ixsja4yf7pskmshzo7ohwfe,S. van den Berg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458150685,591,1,2,61,56,eq1oq6y61xnzq88zu0cnw131z,1,75,78.5,2022-09-10T17:53:23.373Z,2022-09-11T04:03:10Z,3770389559,140,94.3,3772223687,388,,3770389557,56,Left,3770389553,3,,3770389563,212,20.5,3770389561,141,82.8,3770389565,213,0.1,,,,6sc9zsev9an853nop6pn6mxg5,Danilo Soares,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458150691,592,1,2,61,58,eq1oq6y61xnzq88zu0cnw131z,0,94.3,82.8,2022-09-10T17:53:25.416Z,2022-09-11T04:03:17Z,3770389607,155,,3770389605,2,,3772223803,178,,3770389725,236,,3770389727,233,539,3770389731,286,,3770389615,212,5.1,3771170809,225,,3nins3wtqjz9vt8q06s087vth,G. Holtmann,3771170813,72,,3771170811,386,,,3770389619,213,3770389609,56,3770389611,140,92.7,3770389613,141,,,Center,4.4,,,,,,75.7,,,,,,,,,,,,,,
2458150707,539,12,2,61,58,cz4a6wmzx2obyisadhgaccx7b,1,9.7,16.8,2022-09-10T17:53:25.523Z,2022-09-11T04:03:21Z,3770389719,56,Back,3770389717,185,,3772223877,178,,3770389735,233,592,,,,,,,,,,,,,7lohomjw8xbl5eymcqhrtytw5,D. Drexler,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458150713,540,12,2,61,59,cz4a6wmzx2obyisadhgaccx7b,1,6.8,27.6,2022-09-10T17:53:26.930Z,2022-09-11T04:03:32Z,3770389821,213,5.3,3770389817,212,24.4,3770389815,141,0.0,3770389811,140,20.3,3770389809,56,Back,3770389857,167,,3772224069,388,,,,,4fvtwbl1hrxgs9lg957rxladx,M. Yoshida,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458150717,541,5,2,62,1,cz4a6wmzx2obyisadhgaccx7b,0,17.4,-1.4,2022-09-10T17:53:29.299Z,2022-09-11T04:03:36Z,3770389835,56,Back,3770389837,347,,3770390761,233,593,,,,,,,,,,,,,,,,4fvtwbl1hrxgs9lg957rxladx,M. Yoshida,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458150847,593,5,2,62,1,eq1oq6y61xnzq88zu0cnw131z,1,82.6,101.4,2022-09-10T17:53:29.299Z,2022-09-11T04:03:36Z,3770390729,56,Left,3770390731,347,,3770390749,233,541,,,,,,,,,,,,,,,,3nins3wtqjz9vt8q06s087vth,G. Holtmann,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458150881,594,1,2,62,21,eq1oq6y61xnzq88zu0cnw131z,1,79.7,100,2022-09-10T17:53:49.144Z,2022-09-11T04:03:40Z,3770390967,141,76.0,3770390963,56,Center,3770390971,213,5.3,3770390961,107,,3770390965,140,91.5,3770390969,212,21.2,,,,,,,6sc9zsev9an853nop6pn6mxg5,Danilo Soares,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458150885,595,1,2,62,25,eq1oq6y61xnzq88zu0cnw131z,0,94.1,77.4,2022-09-10T17:53:52.747Z,2022-09-11T04:03:49Z,3770390991,140,94.1,3770390993,141,75.3,3770390989,56,Center,3770391111,236,,3770391113,233,542,3771171351,72,,3771171349,224,,3770390995,212,1.4,d2pco79bmi3f9x3zahtf9q2mt,P. Hofmann,3770390997,213,4.7,3770391117,286,,,3770390987,155,3772224337,178,3770390985,2,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458150899,542,12,2,62,25,cz4a6wmzx2obyisadhgaccx7b,1,5.7,24.7,2022-09-10T17:53:52.957Z,2022-09-11T04:03:53Z,3770391133,233,595,3770391075,56,Back,3770391073,185,,3772224379,178,,,,,,,,,,,,,,4fvtwbl1hrxgs9lg957rxladx,M. Yoshida,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458150911,543,6,2,62,26,cz4a6wmzx2obyisadhgaccx7b,0,5.8,24.7,2022-09-10T17:53:53.725Z,2022-09-11T04:03:59Z,3770391161,73,,3770391185,233,596,3770391159,56,Back,,,,,,,,,,,,,,,,4fvtwbl1hrxgs9lg957rxladx,M. Yoshida,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458150897,596,6,2,62,26,eq1oq6y61xnzq88zu0cnw131z,1,94.2,75.3,2022-09-10T17:53:53.725Z,2022-09-11T04:03:59Z,3770391179,233,543,3770391067,73,,3770391065,56,Center,,,,,,,,,,,,,,,,d2pco79bmi3f9x3zahtf9q2mt,P. Hofmann,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458151101,597,1,2,62,47,eq1oq6y61xnzq88zu0cnw131z,0,99.5,99.5,2022-09-10T17:54:15.060Z,2022-09-11T04:04:06Z,3770392313,140,90.3,3770392311,56,Center,3770392309,224,,3770392319,213,4.4,3770392303,2,,3770392317,212,33.3,3770392315,141,52.7,3771171605,72,,f2o5hj0e2k3kw0fj1xzom0cet,K. Stöger,3770392305,6,,3770392307,155,,,3770392321,1,3772224545,178,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458151119,544,12,2,62,49,cz4a6wmzx2obyisadhgaccx7b,1,7.9,46.4,2022-09-10T17:54:16.575Z,2022-09-11T04:04:11Z,3770392413,15,,3770392399,140,31.1,3770392403,212,28.9,3770392405,213,5.7,3770392401,141,23.6,3770392397,56,Back,3772224597,388,,,,,4fvtwbl1hrxgs9lg957rxladx,M. Yoshida,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458151153,598,1,2,62,51,eq1oq6y61xnzq88zu0cnw131z,0,72.9,74,2022-09-10T17:54:19.071Z,2022-09-11T04:04:22Z,3770392649,141,79.9,3770392653,213,0.2,3770392651,212,19.4,3770392645,56,Left,3770392647,140,91.0,3772224763,178,,3770392643,3,,,,,3nins3wtqjz9vt8q06s087vth,G. Holtmann,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458151149,545,49,2,62,54,cz4a6wmzx2obyisadhgaccx7b,1,4.7,20.6,2022-09-10T17:54:22.121Z,2022-09-11T04:04:29Z,,,,,,,,,,,,,,,,,,,,,,,,,w2jovd0ta6to004lvlri5gtm,H. Matriciani,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458151181,546,1,2,62,54,cz4a6wmzx2obyisadhgaccx7b,0,4.7,20.6,2022-09-10T17:54:22.155Z,2022-09-11T04:04:32Z,3770392809,140,54.2,3770392815,213,6.2,3770392811,141,13.1,3770392817,1,,3770392813,212,52.2,3770392807,56,Right,3770392805,157,,3772224945,178,,w2jovd0ta6to004lvlri5gtm,H. Matriciani,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458151193,599,49,2,62,58,eq1oq6y61xnzq88zu0cnw131z,1,43.8,79.7,2022-09-10T17:54:25.744Z,2022-09-11T04:04:36Z,,,,,,,,,,,,,,,,,,,,,,,,,6sc9zsev9an853nop6pn6mxg5,Danilo Soares,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458151261,600,1,2,62,58,eq1oq6y61xnzq88zu0cnw131z,1,43.8,79.7,2022-09-10T17:54:25.832Z,2022-09-11T04:04:41Z,3770393297,140,61.1,3770393293,155,,3770393295,56,Left,3772225061,178,,3770393299,141,87.8,3770393301,212,19.0,3770393303,213,0.3,,,,6sc9zsev9an853nop6pn6mxg5,Danilo Soares,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458151271,601,1,2,63,4,eq1oq6y61xnzq88zu0cnw131z,1,76.4,81.6,2022-09-10T17:54:31.466Z,2022-09-11T04:04:47Z,3770393375,140,86.9,3770393379,212,11.6,3770393369,56,Left,3770393377,141,87.1,3772225159,178,,3770393381,213,0.3,,,,,,,3nins3wtqjz9vt8q06s087vth,G. Holtmann,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458151305,602,1,2,63,5,eq1oq6y61xnzq88zu0cnw131z,1,86.9,87.1,2022-09-10T17:54:32.887Z,2022-09-11T04:04:54Z,3770393589,155,,3772225245,178,,3770393591,56,Center,3770393593,140,96.3,3771172125,72,,3770393599,213,4.9,3770393601,1,,3770393595,141,24.2,f2o5hj0e2k3kw0fj1xzom0cet,K. Stöger,3770393597,212,43.9,3770393587,2,,,3771172123,387,3771172121,225,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458151319,603,1,2,63,10,eq1oq6y61xnzq88zu0cnw131z,1,92.3,13.2,2022-09-10T17:54:37.900Z,2022-09-11T04:05:00Z,3772225347,178,,3770393715,140,74.8,3770393719,212,18.5,3770393713,56,Right,3770393717,141,10.5,3770393721,213,3.2,,,,,,,9xftmtdsxbuu2itzhi3v1xbdh,S. Zoller,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458151335,604,1,2,63,13,eq1oq6y61xnzq88zu0cnw131z,1,72.9,17.4,2022-09-10T17:54:40.865Z,2022-09-11T04:05:04Z,3772225425,178,,3770393831,212,11.2,3770393827,140,67.5,3770393825,56,Center,3770393833,213,2.1,3770393829,141,31.6,,,,,,,719bo3u7wz5doaadx7k45trdh,S. Janko,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458151363,605,1,2,63,15,eq1oq6y61xnzq88zu0cnw131z,1,67.5,31.6,2022-09-10T17:54:43.223Z,2022-09-11T04:05:07Z,3770393965,141,74.3,3770393961,56,Center,3770393967,212,29.3,3770393963,140,64.1,3772225451,178,,3770393969,213,1.7,,,,,,,82r0liyptyapc8rfuo32qcqtx,A. Losilla,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458151375,606,1,2,63,19,eq1oq6y61xnzq88zu0cnw131z,1,64.1,74.3,2022-09-10T17:54:46.521Z,2022-09-11T04:05:11Z,3770394083,141,96.9,3770394087,213,0.8,3770394081,140,78.3,3770394085,212,21.4,3770394079,56,Left,3772225499,178,,,,,,,,6sc9zsev9an853nop6pn6mxg5,Danilo Soares,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458151383,607,1,2,63,20,eq1oq6y61xnzq88zu0cnw131z,1,78.3,96.9,2022-09-10T17:54:47.824Z,2022-09-11T04:05:19Z,3770394121,212,12.3,3770394123,213,3.8,3770394119,141,85.3,3772225651,178,,3770394113,140,69.3,3770394111,56,Left,,,,,,,f2o5hj0e2k3kw0fj1xzom0cet,K. Stöger,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458151393,608,1,2,63,23,eq1oq6y61xnzq88zu0cnw131z,0,69.3,85.3,2022-09-10T17:54:50.766Z,2022-09-11T04:05:23Z,3770394187,56,Center,3770394183,2,,3770394185,155,,3772225705,178,,3771172587,72,,3771172585,224,,3770394189,140,92.6,3770394195,213,5.5,6sc9zsev9an853nop6pn6mxg5,Danilo Soares,3770394191,141,50.7,3770394197,1,,,3770394193,212,,,,,,,,,,,33.9,,,,,,,,,,,,,,,,,,,,
2458151401,547,52,2,63,25,cz4a6wmzx2obyisadhgaccx7b,1,8.6,52.5,2022-09-10T17:54:52.706Z,2022-09-11T04:05:32Z,3772225853,388,,3771172729,378,,,,,,,,,,,,,,,,,,,,dvo2f7d0yosn404wsrsgeprdh,A. Schwolow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458151495,548,1,2,63,35,cz4a6wmzx2obyisadhgaccx7b,1,10.9,51.5,2022-09-10T17:55:02.753Z,2022-09-11T04:05:49Z,3772226139,178,,3770394819,213,1.0,3770394801,123,,3770394805,56,Back,3770394813,141,67.6,3770394817,212,12.8,3770394809,140,17.2,,,,dvo2f7d0yosn404wsrsgeprdh,A. Schwolow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458151527,549,1,2,63,38,cz4a6wmzx2obyisadhgaccx7b,1,19.4,69.3,2022-09-10T17:55:05.762Z,2022-09-11T04:05:58Z,3772226337,178,,3770394987,212,20.0,3770394983,140,29.6,3770394989,213,1.0,3770394985,141,94.2,3770394981,56,Back,,,,,,,4fvtwbl1hrxgs9lg957rxladx,M. Yoshida,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458151541,551,3,2,63,40,cz4a6wmzx2obyisadhgaccx7b,0,28.5,93.3,2022-09-10T17:55:07.671Z,2022-09-11T04:06:17Z,3771173209,465,,3770395083,211,,3770395073,285,,3772226705,178,,3770395071,56,Back,,,,,,,,,,5qc0owkwmgk74qy13ft3kpg5,T. Mohr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458151539,550,43,2,63,41,cz4a6wmzx2obyisadhgaccx7b,1,0,0,2022-09-10T17:55:08.520Z,2022-09-10T17:55:15Z,3770395067,56,Back,3770395069,285,0,3770395243,144,7,,,,,,,,,,,,,,,,5qc0owkwmgk74qy13ft3kpg5,T. Mohr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458151547,609,49,2,63,43,eq1oq6y61xnzq88zu0cnw131z,1,65.5,18.4,2022-09-10T17:55:10.583Z,2022-09-11T04:06:24Z,,,,,,,,,,,,,,,,,,,,,,,,,719bo3u7wz5doaadx7k45trdh,S. Janko,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458151581,610,1,2,63,48,eq1oq6y61xnzq88zu0cnw131z,0,87.7,19.4,2022-09-10T17:55:16.259Z,2022-09-11T04:06:32Z,3770395253,56,Center,3770395261,213,0.7,3770395259,212,3.1,3770396137,233,552,3770396135,236,,3770396141,286,,3772227057,178,,3770395257,141,22.3,719bo3u7wz5doaadx7k45trdh,S. Janko,3770395255,140,90.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458151619,552,74,2,63,49,cz4a6wmzx2obyisadhgaccx7b,1,9.1,77.5,2022-09-10T17:55:16.399Z,2022-09-11T04:06:42Z,3770395555,285,,3770395551,56,Back,3770396157,233,610,3772227337,178,,,,,,,,,,,,,,4fvtwbl1hrxgs9lg957rxladx,M. Yoshida,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458151635,553,6,2,63,50,cz4a6wmzx2obyisadhgaccx7b,0,9.6,77.6,2022-09-10T17:55:18.203Z,2022-09-11T04:06:50Z,3770395639,56,Back,3770395641,73,,3770395701,233,611,,,,,,,,,,,,,,,,4fvtwbl1hrxgs9lg957rxladx,M. Yoshida,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458151639,611,6,2,63,50,eq1oq6y61xnzq88zu0cnw131z,1,90.4,22.4,2022-09-10T17:55:18.203Z,2022-09-11T04:06:50Z,3770395679,233,553,3770395645,56,Center,3770395647,75,,,,,,,,,,,,,,,,,719bo3u7wz5doaadx7k45trdh,S. Janko,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458151813,612,1,2,64,17,eq1oq6y61xnzq88zu0cnw131z,0,99.5,0.5,2022-09-10T17:55:44.735Z,2022-09-11T04:06:57Z,3770396639,56,Center,3772227603,178,,3771173855,72,,3770396645,212,41.8,3770396647,213,1.8,3770396631,2,,3770396633,6,,3770396649,1,,f2o5hj0e2k3kw0fj1xzom0cet,K. Stöger,3770396641,140,91.9,3770396643,141,60.8,,3770396635,155,3770396637,223,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458151847,554,12,2,64,19,cz4a6wmzx2obyisadhgaccx7b,1,10,30,2022-09-10T17:55:47.168Z,2022-09-11T04:07:04Z,3770396867,56,Back,3770396873,212,28.5,3772227783,388,,3770396875,213,5.4,3770396871,141,0.0,3770396891,15,,3770396869,140,27.6,3770396903,167,,dgysidzshgxqm3jegaihwi5wq,T. Krauß,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458151853,555,5,2,64,24,cz4a6wmzx2obyisadhgaccx7b,0,29.4,-2,2022-09-10T17:55:51.969Z,2022-09-11T04:07:08Z,3770397041,233,613,3770396895,56,Back,3770396897,347,,,,,,,,,,,,,,,,,dgysidzshgxqm3jegaihwi5wq,T. Krauß,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458151869,613,5,2,64,24,eq1oq6y61xnzq88zu0cnw131z,1,70.6,102,2022-09-10T17:55:51.969Z,2022-09-11T04:07:08Z,3770397009,56,Left,3770397037,233,555,3770397013,347,,,,,,,,,,,,,,,,,f2o5hj0e2k3kw0fj1xzom0cet,K. Stöger,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458151889,614,1,2,64,26,eq1oq6y61xnzq88zu0cnw131z,1,68.7,100,2022-09-10T17:55:54.081Z,2022-09-11T04:07:13Z,3770397199,213,3.7,3770397201,1,,3770397193,140,51.7,3770397197,212,21.6,3770397191,56,Left,3770397195,141,84.1,3770397189,107,,,,,6sc9zsev9an853nop6pn6mxg5,Danilo Soares,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458151901,615,1,2,64,31,eq1oq6y61xnzq88zu0cnw131z,0,53.1,78.7,2022-09-10T17:55:58.604Z,2022-09-11T04:07:17Z,3770397279,56,Right,3770397285,212,50.5,3770397359,196,,3770397281,140,77.3,3770397287,213,5.2,3770397283,141,14.5,3770397361,1,,3772227971,178,,clmq1s26z0i3lqr1jqnd5wzit,M. Riemann,3770397277,155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458151943,556,12,2,64,33,cz4a6wmzx2obyisadhgaccx7b,1,22.4,90.8,2022-09-10T17:56:01.263Z,2022-09-11T04:07:36Z,3772228211,388,,3770397561,15,,3770397539,141,100.0,3770397579,167,,3770397535,56,Back,3770397537,140,42.1,3770397541,212,22.0,3770397543,213,0.4,bax0ggbhejk7kpcezkyg3hai2,R. Zalazar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458151947,557,5,2,64,38,cz4a6wmzx2obyisadhgaccx7b,0,37.8,102,2022-09-10T17:56:05.537Z,2022-09-11T04:07:43Z,3770398067,233,616,3770397569,347,,3770397567,56,Back,,,,,,,,,,,,,,,,bax0ggbhejk7kpcezkyg3hai2,R. Zalazar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458152005,616,5,2,64,38,eq1oq6y61xnzq88zu0cnw131z,1,62.2,-2,2022-09-10T17:56:05.537Z,2022-09-11T04:07:42Z,3770398057,233,557,3770398027,347,,3770398025,56,Right,,,,,,,,,,,,,,,,clmq1s26z0i3lqr1jqnd5wzit,M. Riemann,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458152045,558,27,2,64,46,cz4a6wmzx2obyisadhgaccx7b,1,0,0,2022-09-10T17:56:14.113Z,2022-09-11T04:08:08Z,3770398419,233,617,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458152025,617,27,2,64,46,eq1oq6y61xnzq88zu0cnw131z,1,0,0,2022-09-10T17:56:14.113Z,2022-09-11T04:08:08Z,3770398465,233,558,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458152463,559,28,2,66,8,cz4a6wmzx2obyisadhgaccx7b,1,0,0,2022-09-10T17:57:35.890Z,2022-09-11T04:08:23Z,3770403375,233,618,3770401167,55,558,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458152413,618,28,2,66,8,eq1oq6y61xnzq88zu0cnw131z,1,0,0,2022-09-10T17:57:35.890Z,2022-09-11T04:08:24Z,3770403399,233,559,3770400867,55,617,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458152481,619,1,2,66,9,eq1oq6y61xnzq88zu0cnw131z,1,60.3,0,2022-09-10T17:57:36.416Z,2022-09-11T04:08:26Z,3770401303,107,,3770401307,140,39.0,3770401305,56,Back,3770401311,212,23.6,3770401315,1,,3770401313,213,2.8,3770401309,141,9.0,,,,719bo3u7wz5doaadx7k45trdh,S. Janko,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458152521,620,1,2,66,14,eq1oq6y61xnzq88zu0cnw131z,1,37.3,12.2,2022-09-10T17:57:41.444Z,2022-09-11T04:08:33Z,3770401559,141,64.2,3772229417,178,,3770401561,212,35.7,3770401565,1,,3770401563,213,1.7,3770401553,140,32.7,3770401549,56,Back,,,,8ksi5s9he1uxai3lfcq46grf9,E. Mašović,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458152569,621,1,2,66,19,eq1oq6y61xnzq88zu0cnw131z,1,33.6,63.3,2022-09-10T17:57:46.956Z,2022-09-11T04:08:38Z,3770401869,213,4.6,3772229553,178,,3770401863,140,32.0,3770401867,212,24.4,3770401865,141,27.5,3770401861,56,Back,,,,,,,b7fqivvacy7mmarlp180k276d,V. Lampropoulos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458152599,622,1,2,66,24,eq1oq6y61xnzq88zu0cnw131z,1,31.7,15.7,2022-09-10T17:57:51.919Z,2022-09-11T04:08:46Z,3770402065,212,17.6,3770402061,140,25.7,3770402063,141,39.9,3770402067,213,1.9,3772229703,178,,3770402059,56,Back,,,,,,,8ksi5s9he1uxai3lfcq46grf9,E. Mašović,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458152633,623,1,2,66,29,eq1oq6y61xnzq88zu0cnw131z,1,27.6,43.2,2022-09-10T17:57:56.568Z,2022-09-11T04:08:51Z,3772229785,178,,3770402329,141,76.8,3770402327,140,32.6,3770402331,212,23.4,3770402325,56,Back,3770402333,213,1.3,,,,,,,82r0liyptyapc8rfuo32qcqtx,A. Losilla,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
