id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/10/value,qualifier/12/value,keyPass,assist,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/15/value,qualifier/18/value,qualifier/19/id,qualifier/19/qualifierId,qualifier/19/value,qualifier/20/id,qualifier/20/qualifierId,qualifier/20/value
2522603143,397,49,1,41,39,7ad69ngbpjuyzv96drf8d9sn2,1,35,13.2,2023-03-19T17:12:13.864Z,2023-03-20T08:40:29Z,,,,,,,,,,,,,,,,,,,,,,,,,cis0z72hgahfnfjduk7hdnz3e,O. Kossounou,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522603183,398,1,1,41,39,7ad69ngbpjuyzv96drf8d9sn2,1,35.5,15.7,2023-03-19T17:12:14.522Z,2023-03-20T08:40:33Z,4110907289,56,Back,4110907297,213,1.6,4110907291,140,35.5,4112476743,178,,4110907295,212,7.5,4110907293,141,26.8,,,,,,,cis0z72hgahfnfjduk7hdnz3e,O. Kossounou,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522603225,399,1,1,41,41,7ad69ngbpjuyzv96drf8d9sn2,1,39,30.2,2023-03-19T17:12:16.037Z,2023-03-20T08:40:36Z,4110907501,213,0.9,4110907493,56,Center,4110907499,212,20.0,4110907497,141,52.4,4110907495,140,51.5,4112476807,178,,,,,,,,6rg37ej1x7pwi7r4aq1107pih,E. Palacios,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522603275,400,1,1,41,44,7ad69ngbpjuyzv96drf8d9sn2,1,53.2,53.7,2023-03-19T17:12:18.987Z,2023-03-20T08:40:42Z,4110907749,213,0.5,4112476883,178,,4110907743,140,76.2,4110907741,56,Center,4110907745,141,74.7,4110907747,212,28.1,,,,,,,2k5g68ywtr79lc45wozvifqlm,F. Wirtz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522603303,401,1,1,41,47,7ad69ngbpjuyzv96drf8d9sn2,0,78.6,73.5,2023-03-19T17:12:22.381Z,2023-03-20T08:40:47Z,4110907881,140,81.6,4110907885,212,15.6,4110907887,213,4.9,4112476943,178,,4110907879,56,Center,4110907883,141,51.0,,,,,,,4foax2b7unlkev1eq6py86lii,P. Hincapié,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522603293,398,8,1,41,48,apoawtpvac4zqlancmvw4nk4o,1,17.2,46.9,2023-03-19T17:12:23.153Z,2023-03-20T08:40:51Z,4112221583,383,,4112477013,178,,4110907829,56,Back,,,,,,,,,,,,,,,,x4qyxhfr2vi007sazoqe5vit,D. Upamecano,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522603315,399,49,1,41,49,apoawtpvac4zqlancmvw4nk4o,1,24.9,47.2,2023-03-19T17:12:24.309Z,2023-03-20T08:40:57Z,,,,,,,,,,,,,,,,,,,,,,,,,x4qyxhfr2vi007sazoqe5vit,D. Upamecano,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522603437,400,1,1,41,49,apoawtpvac4zqlancmvw4nk4o,1,27.7,47.5,2023-03-19T17:12:24.329Z,2023-03-20T08:41:02Z,4110908555,141,43.4,4110908557,212,12.8,4110908559,213,6.1,4110908553,140,39.6,4110908547,56,Back,4112477223,178,,,,,,,,x4qyxhfr2vi007sazoqe5vit,D. Upamecano,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522603527,401,1,1,41,56,apoawtpvac4zqlancmvw4nk4o,1,72.9,67.8,2023-03-19T17:12:31.305Z,2023-03-20T08:41:07Z,4110909015,140,80.6,4110909017,141,77.9,4112477311,178,,4110909021,213,0.7,4110909019,212,10.6,4110909013,56,Center,,,,,,,4603xrdk721lqhd1ejn62x5n9,L. Sané,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522603541,402,1,1,42,2,apoawtpvac4zqlancmvw4nk4o,0,79.6,76.6,2023-03-19T17:12:36.783Z,2023-03-20T08:41:11Z,4110909069,141,75.3,4110909071,212,3.2,4112477393,178,,4110909073,213,6.0,4110909067,140,82.5,4110909065,56,Center,,,,,,,cotiiu6mjkfx5xa63nhfbdf4l,S. Mané,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522603553,402,8,1,42,2,7ad69ngbpjuyzv96drf8d9sn2,1,17.1,26.4,2023-03-19T17:12:37.034Z,2023-03-20T08:41:18Z,4112221731,385,,4112477487,178,,4110909127,56,Back,,,,,,,,,,,,,,,,cis0z72hgahfnfjduk7hdnz3e,O. Kossounou,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522603621,403,5,1,42,6,apoawtpvac4zqlancmvw4nk4o,1,83.4,101.4,2023-03-19T17:12:41.348Z,2023-03-20T08:41:22Z,4110909645,233,403,4110909517,56,Left,4110909519,347,,,,,,,,,,,,,,,,,cotiiu6mjkfx5xa63nhfbdf4l,S. Mané,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522603633,403,5,1,42,6,7ad69ngbpjuyzv96drf8d9sn2,0,16.6,-1.4,2023-03-19T17:12:41.348Z,2023-03-20T08:41:22Z,4110909581,347,,4110909663,233,403,4110909579,56,Back,,,,,,,,,,,,,,,,cis0z72hgahfnfjduk7hdnz3e,O. Kossounou,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522603827,404,1,1,42,15,apoawtpvac4zqlancmvw4nk4o,1,81.8,100,2023-03-19T17:12:50.627Z,2023-03-20T08:41:26Z,4110910663,141,93.5,4110910657,107,,4110910669,1,,4110910667,213,3.4,4110910659,56,Left,4110910665,212,26.2,4110910661,140,57.4,,,,582uvj0i3dvm0zwbou9q68pgp,A. Davies,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522603867,405,1,1,42,18,apoawtpvac4zqlancmvw4nk4o,1,57.4,93.5,2023-03-19T17:12:53.378Z,2023-03-20T08:41:38Z,4112477707,178,,4110910855,140,50.9,4110910865,213,4.3,4110910853,56,Center,4110910861,212,16.3,4110910859,141,71.8,,,,,,,10zt8rbgbmyqxr1m13wm5gfs9,M. de Ligt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522603969,406,1,1,42,20,apoawtpvac4zqlancmvw4nk4o,1,51.3,67,2023-03-19T17:12:55.604Z,2023-03-20T08:41:40Z,4110911443,212,21.8,4110911435,56,Center,4112477757,178,,4110911439,140,57.8,4110911445,213,5.0,4110911441,141,36.6,,,,,,,x4qyxhfr2vi007sazoqe5vit,D. Upamecano,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522604001,407,1,1,42,23,apoawtpvac4zqlancmvw4nk4o,0,64.3,31.9,2023-03-19T17:12:58.611Z,2023-03-20T08:41:47Z,4110911633,140,89.5,4110911639,213,0.4,4112477831,178,,4110911627,155,,4110911637,212,29.1,4110911631,56,Center,4110911635,141,49.7,,,,yq0cm7vwr0tkv7nvt9vo77bp,B. Pavard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522604009,404,44,1,42,25,7ad69ngbpjuyzv96drf8d9sn2,1,11,49.8,2023-03-19T17:13:00.701Z,2023-03-20T09:47:29Z,4110911667,285,,4110911841,233,408,4110911665,56,Back,,,,,,,,,,,,,,,,cis0z72hgahfnfjduk7hdnz3e,O. Kossounou,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522604019,408,44,1,42,25,apoawtpvac4zqlancmvw4nk4o,0,89,50.2,2023-03-19T17:13:00.702Z,2023-03-20T08:41:55Z,4110911715,56,Center,4110911717,286,,4110912101,233,404,,,,,,,,,,,,,,,,4fq74wp7xzwm214veuxqpdz9x,T. Müller,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522604063,405,12,1,42,26,7ad69ngbpjuyzv96drf8d9sn2,1,13.9,47,2023-03-19T17:13:00.763Z,2023-03-20T09:47:30Z,4112478027,388,,4110911965,56,Back,4110911973,141,60.3,4110911969,140,23.2,4112222069,15,,4110911981,213,0.7,4110911977,212,13.3,,,,cis0z72hgahfnfjduk7hdnz3e,O. Kossounou,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522604067,406,49,1,42,28,7ad69ngbpjuyzv96drf8d9sn2,1,23.2,60.9,2023-03-19T17:13:03.259Z,2023-03-20T09:32:52Z,,,,,,,,,,,,,,,,,,,,,,,,,djha3ac2mfhyb7oia64hq2nd,E. Tapsoba,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522604155,407,1,1,42,29,7ad69ngbpjuyzv96drf8d9sn2,1,23.5,62.7,2023-03-19T17:13:03.979Z,2023-03-20T08:42:13Z,4110912441,140,33.1,4110912445,212,15.3,4110912447,213,0.9,4110912439,56,Back,4112478225,178,,4110912443,141,79.7,,,,,,,djha3ac2mfhyb7oia64hq2nd,E. Tapsoba,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522604303,408,4,1,42,33,7ad69ngbpjuyzv96drf8d9sn2,1,48.4,85.7,2023-03-19T17:13:08.608Z,2023-03-20T08:42:19Z,4110913253,265,,4110913305,233,409,4110913247,56,Back,4110913251,152,,4110913243,13,,4110913257,286,,,,,,,,4foax2b7unlkev1eq6py86lii,P. Hincapié,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522604215,409,4,1,42,33,apoawtpvac4zqlancmvw4nk4o,0,51.6,14.3,2023-03-19T17:13:08.609Z,2023-03-20T08:42:18Z,4110913315,233,408,4110912739,13,,4110912747,152,,4112478297,178,,4110912755,285,,4110912751,265,,4110912743,56,Right,,,,yq0cm7vwr0tkv7nvt9vo77bp,B. Pavard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522604293,410,17,1,42,44,apoawtpvac4zqlancmvw4nk4o,1,0,0,2023-03-19T17:13:18.830Z,2023-03-20T08:42:23Z,4110913203,13,243,4110913195,31,,4110913197,392,,,,,,,,,,,,,,,,,yq0cm7vwr0tkv7nvt9vo77bp,B. Pavard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522604687,409,1,1,43,7,7ad69ngbpjuyzv96drf8d9sn2,1,50.7,80.3,2023-03-19T17:13:42.048Z,2023-03-20T08:43:01Z,4110915473,152,,4110915483,213,6.0,4110915479,141,77.0,4110915477,140,57.5,4110915481,212,7.5,4110915475,56,Center,4112478963,178,,4110915471,5,,djha3ac2mfhyb7oia64hq2nd,E. Tapsoba,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522604763,410,1,1,43,8,7ad69ngbpjuyzv96drf8d9sn2,1,57.5,77,2023-03-19T17:13:43.026Z,2023-03-20T08:43:06Z,4110915879,56,Back,4112479029,178,,4110915883,141,81.3,4110915887,213,3.0,4110915881,140,42.6,4110915885,212,15.9,,,,,,,8mcf8c8ht32as6xxrf1gb51m2,A. Adli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522604819,411,1,1,43,13,7ad69ngbpjuyzv96drf8d9sn2,1,40.3,70.2,2023-03-19T17:13:47.979Z,2023-03-20T08:43:16Z,4110916251,213,4.2,4110916249,212,16.3,4112479151,178,,4110916243,56,Back,4110916245,140,32.3,4110916247,141,49.7,,,,,,,djha3ac2mfhyb7oia64hq2nd,E. Tapsoba,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522604869,412,1,1,43,16,7ad69ngbpjuyzv96drf8d9sn2,1,31.4,40,2023-03-19T17:13:51.304Z,2023-03-20T08:43:21Z,4110916531,141,36.5,4110916535,213,6.2,4110916529,140,51.4,4112479205,178,,4110916527,56,Center,4110916533,212,21.1,,,,,,,4tev0kk0om8cr1xbwpt8bozit,R. Andrich,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522604903,413,1,1,43,18,7ad69ngbpjuyzv96drf8d9sn2,1,44.4,35,2023-03-19T17:13:53.294Z,2023-03-20T08:43:26Z,4110916697,56,Back,4110916703,212,5.8,4110916705,213,4.0,4112479317,178,,4110916701,141,28.4,4110916699,140,40.9,,,,,,,2k5g68ywtr79lc45wozvifqlm,F. Wirtz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522604931,414,1,1,43,19,7ad69ngbpjuyzv96drf8d9sn2,1,41.5,26.8,2023-03-19T17:13:54.316Z,2023-03-20T08:43:31Z,4110916843,140,54.0,4110916849,213,5.5,4110916847,212,18.7,4112479349,178,,4110916845,141,7.3,4110916841,56,Right,,,,,,,6rg37ej1x7pwi7r4aq1107pih,E. Palacios,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522605011,415,1,1,43,22,7ad69ngbpjuyzv96drf8d9sn2,1,52.1,7.4,2023-03-19T17:13:56.824Z,2023-03-20T08:43:33Z,4110917319,212,15.8,4110917313,56,Back,4110917315,140,37.1,4112479373,178,,4110917321,213,3.0,4110917317,141,9.8,,,,,,,9ydkbbygq6uocors9kcdnzbop,M. Diaby,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522605031,416,1,1,43,26,7ad69ngbpjuyzv96drf8d9sn2,1,44.7,5,2023-03-19T17:14:00.775Z,2023-03-20T08:43:53Z,4110917413,56,Right,4112479657,178,,4110917417,141,2.0,4110917421,212,13.1,4110917427,213,6.1,4110917415,140,57.0,,,,,,,cis0z72hgahfnfjduk7hdnz3e,O. Kossounou,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522605039,417,61,1,43,26,7ad69ngbpjuyzv96drf8d9sn2,1,57,2,2023-03-19T17:14:01.252Z,2023-03-20T08:44:00Z,4110917465,56,Right,4112479733,178,,,,,,,,,,,,,,,,,,,,9ydkbbygq6uocors9kcdnzbop,M. Diaby,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522605063,411,5,1,43,27,apoawtpvac4zqlancmvw4nk4o,1,44.4,101.2,2023-03-19T17:14:02.055Z,2023-03-20T08:44:04Z,4110917603,233,418,4110917591,56,Back,4110917595,347,,,,,,,,,,,,,,,,,yq0cm7vwr0tkv7nvt9vo77bp,B. Pavard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522605043,418,5,1,43,27,7ad69ngbpjuyzv96drf8d9sn2,0,55.6,-1.2,2023-03-19T17:14:02.055Z,2023-03-20T08:44:04Z,4110917495,347,,4110917621,233,411,4110917493,56,Right,,,,,,,,,,,,,,,,9ydkbbygq6uocors9kcdnzbop,M. Diaby,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522605199,412,1,1,43,32,apoawtpvac4zqlancmvw4nk4o,1,41.9,100,2023-03-19T17:14:06.984Z,2023-03-20T08:44:06Z,4110918341,141,85.7,4110918345,213,3.8,4110918339,140,28.0,4110918337,56,Back,4110918335,107,,4110918343,212,18.0,,,,,,,582uvj0i3dvm0zwbou9q68pgp,A. Davies,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522605365,413,1,1,43,36,apoawtpvac4zqlancmvw4nk4o,1,29.7,76.7,2023-03-19T17:14:11.294Z,2023-03-20T08:44:10Z,4110919279,56,Back,4110919283,141,56.7,4112479841,178,,4110919287,213,4.5,4110919281,140,26.5,4110919285,212,14.0,,,,,,,10zt8rbgbmyqxr1m13wm5gfs9,M. de Ligt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522605425,414,1,1,43,45,apoawtpvac4zqlancmvw4nk4o,1,37.2,40.1,2023-03-19T17:14:20.020Z,2023-03-20T08:44:13Z,4110919595,212,23.1,4110919591,140,33.3,4110919597,213,1.7,4110919589,56,Back,4112479875,178,,4110919593,141,73.5,,,,,,,x4qyxhfr2vi007sazoqe5vit,D. Upamecano,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522605507,415,1,1,43,48,apoawtpvac4zqlancmvw4nk4o,1,33.7,70.8,2023-03-19T17:14:23.580Z,2023-03-20T08:44:18Z,4110920061,212,13.3,4110920059,141,51.3,4112479973,178,,4110920063,213,4.7,4110920055,140,33.4,4110920051,56,Back,,,,,,,10zt8rbgbmyqxr1m13wm5gfs9,M. de Ligt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522605583,416,1,1,43,52,apoawtpvac4zqlancmvw4nk4o,1,37.5,42.1,2023-03-19T17:14:26.922Z,2023-03-20T08:44:22Z,4110920441,140,48.2,4110920445,212,24.7,4110920447,213,5.2,4110920439,56,Back,4112480007,178,,4110920443,141,9.7,,,,,,,x4qyxhfr2vi007sazoqe5vit,D. Upamecano,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522605731,417,1,1,43,57,apoawtpvac4zqlancmvw4nk4o,1,37.2,6.7,2023-03-19T17:14:31.780Z,2023-03-20T08:44:27Z,4110921229,140,32.0,4110921235,213,1.9,4110921231,141,31.2,4110921233,212,17.5,4112480107,178,,4110921227,56,Back,,,,,,,4603xrdk721lqhd1ejn62x5n9,L. Sané,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522605793,418,1,1,44,1,apoawtpvac4zqlancmvw4nk4o,1,36.8,53.4,2023-03-19T17:14:36.688Z,2023-03-20T08:44:33Z,4110921557,212,17.3,4110921555,141,69.7,4110921551,56,Back,4110921553,140,24.2,4112480169,178,,4110921559,213,2.4,,,,,,,yq0cm7vwr0tkv7nvt9vo77bp,B. Pavard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522605901,419,1,1,44,4,apoawtpvac4zqlancmvw4nk4o,1,19.7,69,2023-03-19T17:14:39.632Z,2023-03-20T08:44:41Z,4110922153,141,26.4,4110922157,213,4.7,4110922149,56,Back,4110922151,140,18.3,4110922155,212,29.0,4112480261,178,,,,,,,,10zt8rbgbmyqxr1m13wm5gfs9,M. de Ligt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522605957,420,1,1,44,10,apoawtpvac4zqlancmvw4nk4o,1,15.5,26.2,2023-03-19T17:14:44.934Z,2023-03-20T08:44:47Z,4110922467,141,34.5,4110922465,140,4.9,4110922463,56,Back,4112480331,178,,4110922471,213,2.7,4110922469,212,12.5,,,,,,,x4qyxhfr2vi007sazoqe5vit,D. Upamecano,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522606027,421,1,1,44,12,apoawtpvac4zqlancmvw4nk4o,1,6.7,32.2,2023-03-19T17:14:47.630Z,2023-03-20T08:44:52Z,4110922853,141,22.4,4110922847,155,,4110922859,1,,4110922857,213,6.1,4112480385,178,,4110922855,212,46.2,4110922849,56,Center,4110922851,140,50.2,bagn0ce4xunsiz3mezrtqx1p1,Y. Sommer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522606053,422,1,1,44,15,apoawtpvac4zqlancmvw4nk4o,0,50.3,22.7,2023-03-19T17:14:50.670Z,2023-03-20T08:44:56Z,4110922987,168,,4110922985,3,,4110922993,141,43.9,4110922991,140,63.3,4110922995,212,19.9,4110922989,56,Center,4112480429,388,,4110922997,213,0.8,4fq74wp7xzwm214veuxqpdz9x,T. Müller,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522606063,419,49,1,44,18,7ad69ngbpjuyzv96drf8d9sn2,1,39.5,59.1,2023-03-19T17:14:53.154Z,2023-03-20T08:45:03Z,,,,,,,,,,,,,,,,,,,,,,,,,cis0z72hgahfnfjduk7hdnz3e,O. Kossounou,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522606161,420,1,1,44,19,7ad69ngbpjuyzv96drf8d9sn2,1,39.9,47.8,2023-03-19T17:14:54.535Z,2023-03-20T08:45:08Z,4110923539,140,43.7,4110923545,213,4.9,4110923541,141,12.1,4110923543,212,24.6,4110923537,56,Back,4112480613,178,,,,,,,,cis0z72hgahfnfjduk7hdnz3e,O. Kossounou,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522606171,421,50,1,44,21,7ad69ngbpjuyzv96drf8d9sn2,1,39,11.7,2023-03-19T17:14:56.306Z,2023-03-20T08:45:33Z,4110923601,56,Back,4110923719,233,423,4110923603,286,,,,,,,,,,,,,,,,,9qo448ueot8pfc5oqo378wag9,J. Frimpong,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522606151,423,7,1,44,22,apoawtpvac4zqlancmvw4nk4o,0,61,88.3,2023-03-19T17:14:57.308Z,2023-03-20T08:45:40Z,4112481077,178,,4112225643,383,,4110923489,285,,4110923487,56,Left,4110923699,233,421,,,,,,,,,,582uvj0i3dvm0zwbou9q68pgp,A. Davies,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522606179,422,61,1,44,22,7ad69ngbpjuyzv96drf8d9sn2,1,42.9,14.9,2023-03-19T17:14:57.698Z,2023-03-20T08:45:48Z,4112481173,178,,4110923631,56,Back,,,,,,,,,,,,,,,,,,,9qo448ueot8pfc5oqo378wag9,J. Frimpong,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522606987,430,61,1,44,23,apoawtpvac4zqlancmvw4nk4o,1,61.5,84.3,2023-03-19T17:14:57.758Z,2023-03-20T08:45:55Z,4112481267,178,,4110944321,56,Left,,,,,,,,,,,,,,,,,,,582uvj0i3dvm0zwbou9q68pgp,A. Davies,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522609927,458,61,1,44,23,7ad69ngbpjuyzv96drf8d9sn2,1,43.6,16.6,2023-03-19T17:14:58.048Z,2023-03-20T08:47:08Z,4112481833,389,,4110943837,56,Back,,,,,,,,,,,,,,,,,,,9qo448ueot8pfc5oqo378wag9,J. Frimpong,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522607073,431,43,1,44,23,7ad69ngbpjuyzv96drf8d9sn2,1,0,0,2023-03-19T17:14:58.608Z,2023-03-19T17:16:05Z,4110928549,56,Back,4110930083,144,61,,,,,,,,,,,,,,,,,,,9qo448ueot8pfc5oqo378wag9,J. Frimpong,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522606205,423,45,1,44,24,7ad69ngbpjuyzv96drf8d9sn2,0,41,23.1,2023-03-19T17:14:58.989Z,2023-03-20T08:53:48Z,4110923991,233,424,4110923767,285,,4110923765,56,Back,,,,,,,,,,,,,,,,6rg37ej1x7pwi7r4aq1107pih,E. Palacios,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522606175,424,3,1,44,24,apoawtpvac4zqlancmvw4nk4o,1,59,76.9,2023-03-19T17:14:58.989Z,2023-03-20T08:53:48Z,4110923611,56,Center,4112225705,464,,4110923973,233,423,4112488147,178,,4110923613,286,,,,,,,,,,,582uvj0i3dvm0zwbou9q68pgp,A. Davies,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522606183,425,49,1,44,25,apoawtpvac4zqlancmvw4nk4o,1,64,76.3,2023-03-19T17:15:00.408Z,2023-03-20T08:53:55Z,,,,,,,,,,,,,,,,,,,,,,,,,582uvj0i3dvm0zwbou9q68pgp,A. Davies,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522606223,426,50,1,44,25,apoawtpvac4zqlancmvw4nk4o,1,64.8,75.8,2023-03-19T17:15:00.444Z,2023-03-20T08:54:05Z,4110923849,56,Center,4110926385,233,424,4110923851,286,,,,,,,,,,,,,,,,,582uvj0i3dvm0zwbou9q68pgp,A. Davies,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522606245,424,7,1,44,25,7ad69ngbpjuyzv96drf8d9sn2,0,35.2,24.2,2023-03-19T17:15:00.605Z,2023-03-20T08:54:10Z,4112488451,389,,4110923953,56,Back,4110923955,285,,4110923981,233,426,4112225849,383,,,,,,,,,,,cis0z72hgahfnfjduk7hdnz3e,O. Kossounou,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522606327,427,1,1,44,28,apoawtpvac4zqlancmvw4nk4o,1,60.4,65.8,2023-03-19T17:15:02.762Z,2023-03-20T08:54:15Z,4112488581,178,,4110924273,155,,4110924283,213,5.5,4110924279,141,27.9,4110924277,140,85.3,4110924285,1,,4110924281,212,36.7,4110924275,56,Center,97nv3y9z2ajz6b4ynoo0jn3kl,J. Kimmich,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522606337,428,3,1,44,30,apoawtpvac4zqlancmvw4nk4o,0,85,28.6,2023-03-19T17:15:05.296Z,2023-03-20T08:54:20Z,4110924343,56,Center,4112225953,464,,4110924937,233,425,4110924345,286,,4112488661,178,,,,,,,,,,,4fq74wp7xzwm214veuxqpdz9x,T. Müller,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522606355,425,7,1,44,30,7ad69ngbpjuyzv96drf8d9sn2,0,15,71.4,2023-03-19T17:15:05.561Z,2023-03-20T08:54:23Z,4110924425,285,,4110924421,56,Back,4110924571,233,428,4112225979,383,,4112488681,178,,,,,,,,,,,4foax2b7unlkev1eq6py86lii,P. Hincapié,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522606533,426,4,1,44,31,7ad69ngbpjuyzv96drf8d9sn2,1,14.8,71.4,2023-03-19T17:15:05.772Z,2023-03-20T08:55:09Z,4110925507,233,429,4110925449,56,Back,4110925451,152,,4110925447,295,,4110925453,285,,4110925445,13,,,,,,,,4foax2b7unlkev1eq6py86lii,P. Hincapié,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
