id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/9/value,qualifier/10/value,keyPass,qualifier/12/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/14/value,assist,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/19/id,qualifier/19/qualifierId,qualifier/19/value,qualifier/20/id,qualifier/20/qualifierId
2475531061,602,1,2,74,20,a8l3w3n0j99qjlsxj3jnmgkz1,1,13.4,54.2,2022-10-22T15:02:53.691Z,2022-10-23T03:29:11Z,3862751813,141,25.2,3862751781,5,,3862751785,241,,3862751787,56,Center,3865212681,178,,3862751789,140,66.4,3862751783,157,,3862751815,212,59.0,bfpax581lm91ebz4xgz40a191,K. Casteels,3862751817,213,5.9,3862751819,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475531089,603,1,2,74,23,a8l3w3n0j99qjlsxj3jnmgkz1,1,65.1,24,2022-10-22T15:02:56.991Z,2022-10-23T03:29:20Z,3862751943,3,,3865212755,178,,3862751951,212,8.1,3862751953,213,4.2,3862751945,56,Right,3862751947,140,61.4,3862751949,141,13.5,,,,eswxx8pxqyuj7rnpvqawpej1l,J. Wind,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475531131,604,1,2,74,24,a8l3w3n0j99qjlsxj3jnmgkz1,1,61.5,14,2022-10-22T15:02:57.772Z,2022-10-23T03:29:29Z,3862752149,212,7.7,3865212869,178,,3862752147,141,24.9,3862752139,56,Center,3862752151,213,1.8,3862752143,140,59.5,,,,,,,4sd2zs6d5cd4d9n3oo54lglat,M. Svanberg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475531167,605,1,2,74,25,a8l3w3n0j99qjlsxj3jnmgkz1,1,59.6,23.9,2022-10-22T15:02:59.480Z,2022-10-23T03:29:35Z,3862752359,213,4.6,3865212945,178,,3862752357,212,10.7,3862752351,56,Right,3862752355,141,8.2,3862752353,140,58.6,,,,,,,6384gzzxuxs6pvmrn8qx4d7u1,F. Nmecha,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475531219,606,1,2,74,27,a8l3w3n0j99qjlsxj3jnmgkz1,1,58.6,8.2,2022-10-22T15:03:00.761Z,2022-10-23T03:29:46Z,3865213099,178,,3862752591,212,14.5,3862752585,56,Right,3862752587,140,72.3,3862752593,213,6.1,3862752589,141,5.0,,,,,,,23l48u4w5nj4036whjm3s49gp,R. Baku,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475531227,607,61,2,74,28,a8l3w3n0j99qjlsxj3jnmgkz1,0,72.3,5,2022-10-22T15:03:01.908Z,2022-10-23T03:30:04Z,3865213269,178,,3862752641,56,Right,,,,,,,,,,,,,,,,,,,4sd2zs6d5cd4d9n3oo54lglat,M. Svanberg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475531253,608,5,2,74,28,a8l3w3n0j99qjlsxj3jnmgkz1,0,67.8,-1.8,2022-10-22T15:03:02.551Z,2022-10-23T03:30:11Z,3862752783,347,,3862753119,233,712,3862752779,56,Right,,,,,,,,,,,,,,,,4sd2zs6d5cd4d9n3oo54lglat,M. Svanberg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475531293,712,5,2,74,28,7ad69ngbpjuyzv96drf8d9sn2,1,32.2,101.8,2022-10-22T15:03:02.551Z,2022-10-23T03:30:11Z,3862752999,347,,3862753081,233,608,3862752997,56,Back,,,,,,,,,,,,,,,,4tev0kk0om8cr1xbwpt8bozit,R. Andrich,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475531333,713,1,2,74,33,7ad69ngbpjuyzv96drf8d9sn2,1,33,100,2022-10-22T15:03:06.701Z,2022-10-23T03:30:45Z,3862753157,140,33.7,3862753155,56,Back,3862753167,213,4.8,3862753159,141,91.7,3862753153,107,,3862753163,212,7.0,,,,,,,aze5i6ssy55jrc8k9vhrs8o9h,D. Sinkgraven,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475531409,714,1,2,74,35,7ad69ngbpjuyzv96drf8d9sn2,1,30.8,96.4,2022-10-22T15:03:08.702Z,2022-10-23T03:30:56Z,3862753533,56,Back,3862753541,213,3.5,3865213723,178,,3862753539,212,21.8,3862753535,140,11.0,3862753537,141,86.6,,,,,,,4tev0kk0om8cr1xbwpt8bozit,R. Andrich,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475531535,715,1,2,74,37,7ad69ngbpjuyzv96drf8d9sn2,0,11.4,84.9,2022-10-22T15:03:11.552Z,2022-10-23T03:31:01Z,3862754121,1,,3862754101,155,,3862754105,56,Back,3862754117,212,48.6,3862754119,213,5.4,3862754109,140,40.3,3865213789,178,,3862754113,141,29.1,djha3ac2mfhyb7oia64hq2nd,E. Tapsoba,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475531517,609,44,2,74,41,a8l3w3n0j99qjlsxj3jnmgkz1,1,60,73.4,2022-10-22T15:03:14.895Z,2022-10-23T05:38:36Z,3862754039,56,Center,3862754315,233,716,3862754047,286,,,,,,,,,,,,,,,,,76h7b6dhpyotolq68f84lqifp,Paulo Otávio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475531549,716,44,2,74,41,7ad69ngbpjuyzv96drf8d9sn2,0,40,26.6,2022-10-22T15:03:14.896Z,2022-10-23T03:31:10Z,3862754207,56,Back,3862754333,233,609,3862754209,285,,,,,,,,,,,,,,,,,9qo448ueot8pfc5oqo378wag9,J. Frimpong,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475531561,610,1,2,74,41,a8l3w3n0j99qjlsxj3jnmgkz1,0,60.3,76,2022-10-22T15:03:14.971Z,2022-10-23T05:38:37Z,3862754275,212,17.4,3862754263,3,,3862754279,213,6.1,3862754273,141,72.4,3865213971,388,,3862754269,140,76.7,3862754265,56,Center,,,,76h7b6dhpyotolq68f84lqifp,Paulo Otávio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475531605,717,1,2,74,43,7ad69ngbpjuyzv96drf8d9sn2,1,25.5,25.1,2022-10-22T15:03:17.532Z,2022-10-23T03:31:54Z,3862754433,212,10.2,3862754429,140,32.3,3865214245,388,,3862754427,56,Back,3862754425,3,,3862754431,141,14.4,3862754435,213,5.5,,,,5ec2ede9uwbft3wby33mwowyd,J. Tah,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475531749,718,1,2,74,45,7ad69ngbpjuyzv96drf8d9sn2,1,32.3,14.4,2022-10-22T15:03:18.781Z,2022-10-23T03:31:58Z,3862755063,140,32.1,3865214311,178,,3862755065,141,25.7,3862755061,56,Back,3862755067,212,7.7,3862755069,213,1.6,,,,,,,3ojzrb5okc6i1jf1o7okovnjd,T. Fosu-Mensah,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475531845,719,1,2,74,49,7ad69ngbpjuyzv96drf8d9sn2,1,45,32.3,2022-10-22T15:03:23.151Z,2022-10-23T03:32:02Z,3862755503,213,1.7,3862755501,212,13.9,3862755499,141,52.6,3862755495,56,Back,3865214381,178,,3862755497,140,43.9,,,,,,,7w63iqek6hmnizlirurla1cr9,N. Amiri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475531909,720,1,2,74,51,7ad69ngbpjuyzv96drf8d9sn2,1,49.9,56.3,2022-10-22T15:03:25.531Z,2022-10-23T03:32:07Z,3865214443,178,,3862755771,140,59.6,3862755775,212,17.5,3862755777,213,1.0,3862755773,141,77.3,3862755769,56,Center,,,,,,,4tev0kk0om8cr1xbwpt8bozit,R. Andrich,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475532031,721,1,2,74,56,7ad69ngbpjuyzv96drf8d9sn2,1,72.3,80.5,2022-10-22T15:03:29.987Z,2022-10-23T03:32:25Z,3862756483,213,5.8,3862766477,210,13,3862756477,140,88.2,3862756481,212,18.8,3862756475,56,Center,3865214529,178,,3862756479,141,67.7,,,,8mcf8c8ht32as6xxrf1gb51m2,A. Adli,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,
2475884763,753,45,2,74,58,a8l3w3n0j99qjlsxj3jnmgkz1,0,13.3,29.4,2022-10-22T15:03:31.928Z,2022-10-23T03:32:20Z,3864649119,56,Back,3864649121,285,,3864649793,233,891,,,,,,,,,,,,,,,,4sd2zs6d5cd4d9n3oo54lglat,M. Svanberg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475884757,891,3,2,74,58,7ad69ngbpjuyzv96drf8d9sn2,1,86.7,70.6,2022-10-22T15:03:31.928Z,2022-10-23T03:32:20Z,3865214621,178,,3864649333,465,,3864649785,233,753,3864649095,56,Center,3864649097,286,,,,,,,,,,,aze5i6ssy55jrc8k9vhrs8o9h,D. Sinkgraven,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475532037,722,13,2,74,59,7ad69ngbpjuyzv96drf8d9sn2,1,89.3,61.6,2022-10-22T15:03:32.980Z,2022-10-23T03:32:25Z,3862766647,17,,3862759955,20,,3862766667,102,39.5,3865214715,178,,3862756509,22,,3862766671,215,,3862766679,231,53.4,3862766663,55,721,aze5i6ssy55jrc8k9vhrs8o9h,D. Sinkgraven,3862766655,75,,3862759959,153,3862766669,103,3862766673,146,98.4,3862756513,56,3862766677,230,98.5,,4.2,,Center,3862766675,147,3862766659,29,,,,,43.5,1,,,,,,,,,,,
2475532083,723,16,2,75,1,7ad69ngbpjuyzv96drf8d9sn2,1,98.4,43.9,2022-10-22T15:03:34.841Z,2022-10-23T03:37:34Z,3864647179,396,52.7,3862763551,230,97.3,3862761123,375,75:00.968,3862763537,103,4.4,3862763535,102,46.6,3862761115,20,,3864647175,80,,3864647177,395,2.7,9qo448ueot8pfc5oqo378wag9,J. Frimpong,3862763543,328,,3862756711,22,3865218587,178,3862763555,231,47.3,3864647173,60,3862763529,29,,,,,,3862763539,214,3862761119,374,2022-10-22 16:03:34.644,3862763531,55,722,,,3862756721,56,Center,,,,,,,,
2475534649,621,18,2,75,34,a8l3w3n0j99qjlsxj3jnmgkz1,1,0,0,2022-10-22T15:04:08.271Z,2022-10-23T03:37:46Z,3862769223,42,,3862769227,59,16,3862769225,44,Midfielder,3862772557,189,,3862769373,55,622,,,,,,,,,,b7cso5zljdvzfila9zd4fz4ve,J. Kamiński,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475534669,622,19,2,75,34,a8l3w3n0j99qjlsxj3jnmgkz1,1,0,0,2022-10-22T15:04:08.272Z,2022-10-23T03:37:47Z,3862769277,42,,3862769293,59,15,3862771997,293,1,3862769289,145,11,3862771995,292,7,3862772845,189,,3862769301,55,621,3862769297,44,Midfielder,40rzvcdss138e6futx3bht3o5,J. Roussillon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475533553,611,1,2,75,58,a8l3w3n0j99qjlsxj3jnmgkz1,1,49.8,49.9,2022-10-22T15:04:32.310Z,2022-10-23T03:37:55Z,3865218897,178,,3862764049,213,3.4,3862764041,56,Back,3862764045,141,43.4,3862764047,212,18.8,3862764043,140,32.4,3862764051,279,G,,,,eswxx8pxqyuj7rnpvqawpej1l,J. Wind,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475533589,612,1,2,76,1,a8l3w3n0j99qjlsxj3jnmgkz1,1,32.7,42.1,2022-10-22T15:04:35.111Z,2022-10-23T03:38:03Z,3862764249,140,30.9,3862764247,56,Back,3862764253,212,16.0,3865218977,178,,3862764251,141,18.8,3862764255,213,4.6,,,,,,,acxwc7xxrtyssiy390t859kgl,M. Arnold,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475533593,613,1,2,76,4,a8l3w3n0j99qjlsxj3jnmgkz1,0,29.9,18.5,2022-10-22T15:04:37.782Z,2022-10-23T03:39:29Z,3862764291,213,5.6,3862764283,56,Back,3862764855,233,724,3862764859,286,,3862764853,236,,3862764289,212,2.9,3865219977,178,,3862764287,141,15.9,fr9ac60188vlmtbrcddhxii1,S. Bornauw,3862764285,140,32.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475533695,724,74,2,76,4,7ad69ngbpjuyzv96drf8d9sn2,1,70.1,80.2,2022-10-22T15:04:37.845Z,2022-10-23T03:40:21Z,3865220603,178,,3862764747,56,Left,3862764749,285,,3862764971,233,613,,,,,,,,,,,,,8mcf8c8ht32as6xxrf1gb51m2,A. Adli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475533869,614,5,2,76,5,a8l3w3n0j99qjlsxj3jnmgkz1,1,34.2,-2,2022-10-22T15:04:39.403Z,2022-10-23T03:40:28Z,3862765511,347,,3862765509,56,Back,3862765583,233,725,,,,,,,,,,,,,,,,fr9ac60188vlmtbrcddhxii1,S. Bornauw,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475533709,725,5,2,76,5,7ad69ngbpjuyzv96drf8d9sn2,0,65.8,102,2022-10-22T15:04:39.403Z,2022-10-23T03:40:29Z,3862764819,347,,3862764817,56,Left,3862765619,233,614,,,,,,,,,,,,,,,,8mcf8c8ht32as6xxrf1gb51m2,A. Adli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475533921,615,1,2,76,14,a8l3w3n0j99qjlsxj3jnmgkz1,1,34.3,0,2022-10-22T15:04:48.572Z,2022-10-23T03:40:33Z,3862765683,56,Back,3862765691,213,1.2,3862765687,141,9.8,3862765685,140,37.3,3862765681,107,,3862765689,212,8.6,,,,,,,23l48u4w5nj4036whjm3s49gp,R. Baku,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475533957,616,1,2,76,15,a8l3w3n0j99qjlsxj3jnmgkz1,1,37.3,9.8,2022-10-22T15:04:49.524Z,2022-10-23T03:40:36Z,3862765853,212,5.4,3862765847,56,Back,3862765849,140,33.3,3862765855,213,3.8,3862765851,141,4.9,3865220793,178,,,,,,,,6384gzzxuxs6pvmrn8qx4d7u1,F. Nmecha,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475534039,617,1,2,76,16,a8l3w3n0j99qjlsxj3jnmgkz1,1,33.3,4.9,2022-10-22T15:04:50.455Z,2022-10-23T03:41:06Z,3862766309,213,2.9,3862766301,140,22.8,3862766305,141,9.7,3862766297,56,Back,3862766307,212,11.5,3865220801,178,,,,,,,,23l48u4w5nj4036whjm3s49gp,R. Baku,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475534231,618,1,2,76,18,a8l3w3n0j99qjlsxj3jnmgkz1,1,22.9,9.1,2022-10-22T15:04:52.612Z,2022-10-23T03:41:14Z,3862767219,141,18.5,3862767217,140,57.9,3862767225,1,,3862767215,56,Right,3862767221,212,37.3,3862767213,155,,3862767223,213,0.2,3865220853,178,,fr9ac60188vlmtbrcddhxii1,S. Bornauw,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475885673,754,44,2,76,20,a8l3w3n0j99qjlsxj3jnmgkz1,1,57,22.8,2022-10-22T15:04:54.232Z,2022-10-23T05:38:37Z,3864653721,56,Center,3864653723,286,,3864654299,233,892,,,,,,,,,,,,,,,,eswxx8pxqyuj7rnpvqawpej1l,J. Wind,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475885683,892,44,2,76,20,7ad69ngbpjuyzv96drf8d9sn2,0,43,77.2,2022-10-22T15:04:54.233Z,2022-10-23T03:41:19Z,3864654315,233,754,3864653769,285,,3864653767,56,Back,,,,,,,,,,,,,,,,djha3ac2mfhyb7oia64hq2nd,E. Tapsoba,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475534235,619,1,2,76,20,a8l3w3n0j99qjlsxj3jnmgkz1,0,58.1,18.8,2022-10-22T15:04:54.301Z,2022-10-23T05:38:37Z,3863005593,3,,3862767233,56,Right,3863005599,212,14.3,3865221505,388,,3863005597,141,0.0,3863005595,140,61.4,3863005601,213,5.0,,,,eswxx8pxqyuj7rnpvqawpej1l,J. Wind,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475534269,620,5,2,76,22,a8l3w3n0j99qjlsxj3jnmgkz1,0,58.4,-2,2022-10-22T15:04:56.271Z,2022-10-23T03:41:34Z,3862767405,347,,3862767399,56,Right,3862768745,233,726,,,,,,,,,,,,,,,,eswxx8pxqyuj7rnpvqawpej1l,J. Wind,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475534533,726,5,2,76,22,7ad69ngbpjuyzv96drf8d9sn2,1,41.6,102,2022-10-22T15:04:56.271Z,2022-10-23T03:41:34Z,3862768727,233,620,3862768685,56,Back,3862768687,347,,,,,,,,,,,,,,,,,8mcf8c8ht32as6xxrf1gb51m2,A. Adli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475534621,727,1,2,76,32,7ad69ngbpjuyzv96drf8d9sn2,1,41.3,100,2022-10-22T15:05:06.334Z,2022-10-23T03:41:56Z,3862769109,141,95.1,3862769107,140,45.8,3862769105,56,Back,3862769111,212,5.8,3862770059,189,,3862769113,213,5.7,3862769103,107,,,,,aze5i6ssy55jrc8k9vhrs8o9h,D. Sinkgraven,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475534663,728,1,2,76,33,7ad69ngbpjuyzv96drf8d9sn2,1,45.8,95.1,2022-10-22T15:05:07.119Z,2022-10-23T03:41:54Z,3865221907,178,,3862769265,213,3.3,3862769261,141,93.7,3862769259,140,39.6,3862770515,189,,3862769257,56,Back,3862769263,212,6.6,,,,8mcf8c8ht32as6xxrf1gb51m2,A. Adli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475534703,729,1,2,76,36,7ad69ngbpjuyzv96drf8d9sn2,1,39.6,93.7,2022-10-22T15:05:09.692Z,2022-10-23T03:41:50Z,3862769397,56,Back,3862769409,213,4.2,3862769405,212,23.9,3862769401,141,63.6,3862769399,140,27.8,3865221865,178,,,,,,,,aze5i6ssy55jrc8k9vhrs8o9h,D. Sinkgraven,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475534721,730,1,2,76,37,7ad69ngbpjuyzv96drf8d9sn2,1,27.8,63.6,2022-10-22T15:05:11.151Z,2022-10-23T03:43:03Z,3862769507,212,13.2,3862769505,141,81.7,3862769501,56,Back,3862769509,213,1.9,3862769503,140,23.2,3865222883,178,,,,,,,,5ec2ede9uwbft3wby33mwowyd,J. Tah,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476019917,1509,43,2,76,37,7ad69ngbpjuyzv96drf8d9sn2,1,0,0,2022-10-22T15:05:11.186Z,2022-10-23T06:05:04Z,3865379859,178,0,3865380119,144,82,,,,,,,,,,,,,,,,,,,djha3ac2mfhyb7oia64hq2nd,E. Tapsoba,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475534819,731,1,2,76,40,7ad69ngbpjuyzv96drf8d9sn2,1,23.2,81.7,2022-10-22T15:05:13.942Z,2022-10-23T03:43:07Z,3862770035,213,4.0,3862770031,141,52.8,3865222969,178,,3862770027,56,Back,3862770029,140,8.1,3862770033,212,25.3,,,,,,,djha3ac2mfhyb7oia64hq2nd,E. Tapsoba,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475534915,732,1,2,76,43,7ad69ngbpjuyzv96drf8d9sn2,1,10,46.5,2022-10-22T15:05:16.913Z,2022-10-23T03:43:11Z,3862770455,213,5.8,3862770443,140,23.6,3865223039,178,,3862770449,212,16.2,3862770441,56,Back,3862770445,141,35.4,,,,,,,cg6h7oq0b5zpx1g4brhzyk1xx,L. Hrádecký,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475535029,733,1,2,76,46,7ad69ngbpjuyzv96drf8d9sn2,1,27,25.6,2022-10-22T15:05:20.612Z,2022-10-23T03:43:14Z,3862770985,212,8.4,3862770981,140,35.0,3862770987,213,0.0,3865223069,178,,3862770979,56,Back,3862770983,141,25.9,,,,,,,5ec2ede9uwbft3wby33mwowyd,J. Tah,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475535091,734,1,2,76,49,7ad69ngbpjuyzv96drf8d9sn2,1,35,25.9,2022-10-22T15:05:23.035Z,2022-10-23T03:43:29Z,3862771301,212,23.5,3862771299,141,60.4,3862771303,213,1.6,3862771293,140,33.6,3862771289,56,Back,3865223271,178,,,,,,,,7w63iqek6hmnizlirurla1cr9,N. Amiri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475535239,735,1,2,76,53,7ad69ngbpjuyzv96drf8d9sn2,1,46.1,78.2,2022-10-22T15:05:27.533Z,2022-10-23T03:43:32Z,3862771965,212,15.8,3862771961,140,57.4,3862771967,213,0.7,3862771959,56,Left,3865223303,178,,3862771963,141,93.5,,,,,,,djha3ac2mfhyb7oia64hq2nd,E. Tapsoba,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475535267,736,1,2,76,56,7ad69ngbpjuyzv96drf8d9sn2,1,57.4,93.5,2022-10-22T15:05:30.149Z,2022-10-23T03:43:43Z,3862772099,141,94.6,3862772103,212,10.4,3862772097,140,67.3,3862772107,213,0.1,3862772093,56,Left,3865223433,178,,,,,,,,aze5i6ssy55jrc8k9vhrs8o9h,D. Sinkgraven,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475535279,737,1,2,76,57,7ad69ngbpjuyzv96drf8d9sn2,1,67.3,94.6,2022-10-22T15:05:30.943Z,2022-10-23T03:43:47Z,3862772147,141,84.9,3862772145,140,64.0,3862772149,212,7.5,3862772151,213,4.2,3865223493,178,,3862772143,56,Left,,,,,,,7y6f63pj7horkzhdzbge02rqh,C. Hudson-Odoi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475535337,738,1,2,76,58,7ad69ngbpjuyzv96drf8d9sn2,1,64,84.9,2022-10-22T15:05:32.383Z,2022-10-23T03:43:51Z,3862772411,56,Left,3862772421,213,2.3,3862772417,141,97.8,3862772419,212,12.1,3865223537,178,,3862772413,140,56.0,,,,,,,8mcf8c8ht32as6xxrf1gb51m2,A. Adli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475535455,739,1,2,77,1,7ad69ngbpjuyzv96drf8d9sn2,1,51.2,95.6,2022-10-22T15:05:35.002Z,2022-10-23T03:43:58Z,3862773059,56,Back,3862773061,140,31.6,3862773065,212,27.4,3862773067,213,3.9,3862773063,141,69.0,3865223625,178,,,,,,,,aze5i6ssy55jrc8k9vhrs8o9h,D. Sinkgraven,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475535581,740,1,2,77,5,7ad69ngbpjuyzv96drf8d9sn2,1,32.8,64.3,2022-10-22T15:05:39.124Z,2022-10-23T03:44:07Z,3865223777,178,,3862773593,56,Back,3862773599,212,17.8,3862773597,141,41.3,3862773601,213,5.2,3862773595,140,40.9,,,,,,,djha3ac2mfhyb7oia64hq2nd,E. Tapsoba,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475535709,741,1,2,77,9,7ad69ngbpjuyzv96drf8d9sn2,1,40.2,40.6,2022-10-22T15:05:43.482Z,2022-10-23T03:44:11Z,3865223851,178,,3862774213,56,Back,3862774219,141,62.3,3862774225,213,1.6,3862774221,212,14.8,3862774215,140,39.5,,,,,,,7w63iqek6hmnizlirurla1cr9,N. Amiri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475535765,742,1,2,77,12,7ad69ngbpjuyzv96drf8d9sn2,1,46.1,70.5,2022-10-22T15:05:46.323Z,2022-10-23T03:44:18Z,3865223955,178,,3862774513,140,60.1,3862774517,212,22.8,3862774525,213,0.9,3862774511,56,Left,3862774515,141,96.1,,,,,,,djha3ac2mfhyb7oia64hq2nd,E. Tapsoba,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475535895,743,1,2,77,14,7ad69ngbpjuyzv96drf8d9sn2,1,60.1,96.1,2022-10-22T15:05:48.037Z,2022-10-23T03:44:23Z,3862775157,56,Left,3862775161,141,96.1,3862775165,213,0.0,3862775159,140,80.3,3865224027,178,,3862775163,212,21.2,,,,,,,7y6f63pj7horkzhdzbge02rqh,C. Hudson-Odoi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475535921,744,1,2,77,17,7ad69ngbpjuyzv96drf8d9sn2,0,81.2,96.1,2022-10-22T15:05:51.224Z,2022-10-23T03:44:28Z,3862775319,212,12.3,3862775315,140,80.3,3862775321,213,4.6,3862775317,141,78.0,3865224079,178,,3862775313,56,Center,,,,,,,aze5i6ssy55jrc8k9vhrs8o9h,D. Sinkgraven,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475535973,623,49,2,77,18,a8l3w3n0j99qjlsxj3jnmgkz1,1,12.8,19.5,2022-10-22T15:05:52.059Z,2022-10-23T03:44:36Z,,,,,,,,,,,,,,,,,,,,,,,,,4sd2zs6d5cd4d9n3oo54lglat,M. Svanberg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475536013,624,1,2,77,20,a8l3w3n0j99qjlsxj3jnmgkz1,0,9.1,18.5,2022-10-22T15:05:54.633Z,2022-10-23T03:44:45Z,3862775703,1,,3862775693,56,Back,3862775699,212,2.9,3862775691,157,,3862775695,140,11.0,3862775701,213,5.5,3862775697,141,15.5,3865224317,178,,4sd2zs6d5cd4d9n3oo54lglat,M. Svanberg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475536045,745,61,2,77,20,7ad69ngbpjuyzv96drf8d9sn2,1,88.6,83.9,2022-10-22T15:05:54.648Z,2022-10-23T03:44:49Z,3862775843,56,Left,3865224367,178,,,,,,,,,,,,,,,,,,,,8mcf8c8ht32as6xxrf1gb51m2,A. Adli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
