id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/8/value,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,keyPass,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,assist,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/18/id,qualifier/18/qualifierId,qualifier/17/value
2442614333,781,1,2,79,55,eq1oq6y61xnzq88zu0cnw131z,1,78.3,72.1,2022-08-06T15:12:43.486Z,2022-08-07T03:35:01Z,3690344029,178,,3687710229,212,6.3,3687710223,56,Center,3687710227,141,67.7,3687710231,213,3.6,3687710225,140,73.0,,,,,,,ep1bhk6t6sudlhjjz20j199ed,S. Ganvoula,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442614453,782,1,2,79,57,eq1oq6y61xnzq88zu0cnw131z,1,73,67.7,2022-08-06T15:12:45.044Z,2022-08-07T03:35:14Z,3687710885,213,4.6,3687710877,56,Center,3687710881,141,31.9,3687710879,140,71.1,3690344197,178,,3687715993,210,13,3687710883,212,24.4,,,,82r0liyptyapc8rfuo32qcqtx,A. Losilla,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,
2442614465,783,13,2,80,0,eq1oq6y61xnzq88zu0cnw131z,1,71.1,32.8,2022-08-06T15:12:48.175Z,2022-08-07T03:35:14Z,3687711999,20,,3687716223,230,97.7,3690344335,178,,3687716211,74,,3687716221,103,68.1,3687716219,102,45.9,3687716213,29,,3687710947,18,,2earc7j2kp3tveehpnxtv1exh,C. Gamboa,3687710949,56,3687710943,22,,3687716215,55,Center,782,3687716225,231,47.3,,,,,,,,,,,,,,,,,,,,,,
2442614507,654,5,2,80,2,1c7qokc1j5z50cjj4tcu32haa,1,-1,56.4,2022-08-06T15:12:49.777Z,2022-08-07T03:35:19Z,3687711157,56,Back,3687711663,233,785,3687711159,346,,,,,,,,,,,,,,,,,az7owi5t4bclkamjsjuyxzv1l,A. Stach,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442614575,785,5,2,80,2,eq1oq6y61xnzq88zu0cnw131z,0,101,43.6,2022-08-06T15:12:49.777Z,2022-08-07T03:35:18Z,3687711473,56,Center,3687711475,346,,3687711773,233,654,,,,,,,,,,,,,,,,2earc7j2kp3tveehpnxtv1exh,C. Gamboa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442614473,784,43,2,80,2,eq1oq6y61xnzq88zu0cnw131z,1,0,0,2022-08-06T15:12:49.903Z,2022-08-06T15:12:52Z,3687711297,144,50,3687710997,286,0,3687710995,56,Center,,,,,,,,,,,,,,,,2earc7j2kp3tveehpnxtv1exh,C. Gamboa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442615601,786,18,2,80,30,eq1oq6y61xnzq88zu0cnw131z,1,0,0,2022-08-06T15:13:17.792Z,2022-08-07T03:35:23Z,3687717055,55,787,3687716917,42,,3687716919,44,Forward,3687716921,59,17,,,,,,,,,,,,,3nins3wtqjz9vt8q06s087vth,G. Holtmann,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442615609,787,19,2,80,30,eq1oq6y61xnzq88zu0cnw131z,1,0,0,2022-08-06T15:13:17.793Z,2022-08-07T03:35:24Z,3687894645,292,6,3687716957,42,,3687716965,44,Midfielder,3687716961,145,11,3687716967,55,786,3687894647,293,3,3687716963,59,10,,,,98e7uohj6lcvf59sfssff2y8l,P. Förster,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442616217,655,1,2,80,46,1c7qokc1j5z50cjj4tcu32haa,0,5.2,44.9,2022-08-06T15:13:34.055Z,2022-08-07T03:35:28Z,3687720257,141,53.5,3687720265,74,,3687720259,212,65.9,3687720261,213,0.1,3687720253,56,Center,3687720255,140,67.7,3687720251,124,,3687720263,1,,ci1nu5z8aiiikco8af0zk1lud,R. Zentner,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442616327,789,1,2,80,50,eq1oq6y61xnzq88zu0cnw131z,1,29.1,46.1,2022-08-06T15:13:38.168Z,2022-08-07T03:35:50Z,3687720845,3,,3687720851,141,28.7,3687720855,213,3.7,3687720847,56,Back,3687720853,212,22.1,3687720849,140,11.3,3690345259,388,,,,,8ksi5s9he1uxai3lfcq46grf9,E. Mašović,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442616339,790,52,2,80,54,eq1oq6y61xnzq88zu0cnw131z,1,10.1,25.2,2022-08-06T15:13:42.040Z,2022-08-07T03:35:54Z,3690345351,178,,3689562287,377,,,,,,,,,,,,,,,,,,,,clmq1s26z0i3lqr1jqnd5wzit,M. Riemann,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442616519,791,1,2,80,56,eq1oq6y61xnzq88zu0cnw131z,1,14.8,28.2,2022-08-06T15:13:44.023Z,2022-08-07T03:36:01Z,3687721793,140,68.9,3687721799,213,0.3,3687721797,212,59.9,3687721791,56,Center,3687721795,141,56.2,3687721789,199,,3687721801,1,,,,,clmq1s26z0i3lqr1jqnd5wzit,M. Riemann,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442616541,792,44,2,80,59,eq1oq6y61xnzq88zu0cnw131z,1,67.5,52.6,2022-08-06T15:13:47.496Z,2022-08-07T09:16:46Z,3687721891,286,,3687734351,233,656,3687721889,56,Center,,,,,,,,,,,,,,,,ep1bhk6t6sudlhjjz20j199ed,S. Ganvoula,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442616531,656,44,2,80,59,1c7qokc1j5z50cjj4tcu32haa,0,32.5,47.4,2022-08-06T15:13:47.497Z,2022-08-07T03:36:07Z,3687721855,56,Back,3687735467,233,792,3687721857,285,,,,,,,,,,,,,,,,,bvifdvoxv9e8nq8qe37c0gvrp,S. Bell,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442616551,793,1,2,80,59,eq1oq6y61xnzq88zu0cnw131z,0,68.9,56.2,2022-08-06T15:13:47.531Z,2022-08-07T09:16:47Z,3687721937,212,1.6,3687721921,168,,3687721933,141,57.4,3687721917,3,,3687721941,213,0.5,3690346031,388,,3687721927,56,Center,3687721931,140,70.2,ep1bhk6t6sudlhjjz20j199ed,S. Ganvoula,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442616589,657,61,2,81,1,1c7qokc1j5z50cjj4tcu32haa,1,33,48.5,2022-08-06T15:13:49.613Z,2022-08-07T03:36:25Z,3687722141,56,Back,3690346133,178,,,,,,,,,,,,,,,,,,,,bvifdvoxv9e8nq8qe37c0gvrp,S. Bell,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442616603,794,61,2,81,2,eq1oq6y61xnzq88zu0cnw131z,1,69.1,60.6,2022-08-06T15:13:50.275Z,2022-08-07T03:36:29Z,3687722211,56,Center,3690346195,178,,,,,,,,,,,,,,,,,,,,2bzdn7cqqonejqmlq85w8z6qd,T. Asano,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442616667,795,61,2,81,2,eq1oq6y61xnzq88zu0cnw131z,0,68.8,53.9,2022-08-06T15:13:50.519Z,2022-08-07T03:36:38Z,3690346461,178,,3687722541,56,Center,,,,,,,,,,,,,,,,,,,98e7uohj6lcvf59sfssff2y8l,P. Förster,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442616637,658,49,2,81,3,1c7qokc1j5z50cjj4tcu32haa,1,29.7,53.8,2022-08-06T15:13:51.382Z,2022-08-07T03:36:47Z,,,,,,,,,,,,,,,,,,,,,,,,,d608s0948uh3owqee7t0en7px,D. Kohr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442616761,659,1,2,81,3,1c7qokc1j5z50cjj4tcu32haa,1,29.7,53.8,2022-08-06T15:13:51.428Z,2022-08-07T03:36:52Z,3690346749,178,,3687723083,213,0.1,3687723075,56,Center,3687723079,141,58.6,3687723081,212,22.3,3687723077,140,50.7,,,,,,,d608s0948uh3owqee7t0en7px,D. Kohr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443172329,1214,67,2,81,5,1c7qokc1j5z50cjj4tcu32haa,1,51.9,58.3,2022-08-06T15:13:53.220Z,2022-08-07T09:16:47Z,3690714233,233,1650,,,,,,,,,,,,,,,,,,,,,,3n2imac1yp8jppsf36a4qg76y,D. Burgzorg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443172325,1650,67,2,81,5,eq1oq6y61xnzq88zu0cnw131z,0,48.1,41.7,2022-08-06T15:13:53.221Z,2022-08-07T09:08:20Z,3690714241,233,1214,,,,,,,,,,,,,,,,,,,,,,82r0liyptyapc8rfuo32qcqtx,A. Losilla,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442616771,660,61,2,81,5,1c7qokc1j5z50cjj4tcu32haa,0,50.7,58.6,2022-08-06T15:13:53.269Z,2022-08-07T09:16:48Z,3690347577,178,,3687723139,56,Center,,,,,,,,,,,,,,,,,,,3n2imac1yp8jppsf36a4qg76y,D. Burgzorg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442616779,796,49,2,81,7,eq1oq6y61xnzq88zu0cnw131z,1,45.9,39.7,2022-08-06T15:13:55.631Z,2022-08-07T03:37:37Z,,,,,,,,,,,,,,,,,,,,,,,,,f2o5hj0e2k3kw0fj1xzom0cet,K. Stöger,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442616889,797,1,2,81,7,eq1oq6y61xnzq88zu0cnw131z,1,45.9,39.7,2022-08-06T15:13:55.647Z,2022-08-07T03:37:43Z,3687723755,212,20.5,3687723751,140,53.6,3687723749,56,Right,3687723757,213,5.1,3687723753,141,12.0,3690347865,178,,,,,,,,f2o5hj0e2k3kw0fj1xzom0cet,K. Stöger,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442616943,798,1,2,81,11,eq1oq6y61xnzq88zu0cnw131z,1,54.4,13.5,2022-08-06T15:13:59.227Z,2022-08-07T03:37:52Z,3687724007,141,26.2,3687724013,213,1.5,3687724003,56,Center,3690348129,178,,3687724011,212,8.7,3687724005,140,55.2,,,,,,,2earc7j2kp3tveehpnxtv1exh,C. Gamboa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442617017,799,1,2,81,13,eq1oq6y61xnzq88zu0cnw131z,1,60.3,26,2022-08-06T15:14:01.291Z,2022-08-07T03:37:58Z,3687724443,212,12.9,3687724437,56,Right,3687724439,140,70.4,3687724441,141,15.2,3687724445,213,5.7,3690348399,178,,,,,,,,f2o5hj0e2k3kw0fj1xzom0cet,K. Stöger,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442617049,800,1,2,81,15,eq1oq6y61xnzq88zu0cnw131z,1,72.4,17.4,2022-08-06T15:14:03.485Z,2022-08-07T03:38:04Z,3687724615,213,1.1,3690348633,178,,3687724601,56,Center,3687724611,212,7.3,3687724605,140,75.6,3687724607,141,27.0,,,,,,,4oic5vu1qv89061hflasl3r3d,J. Osei-Tutu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442617059,801,1,2,81,17,eq1oq6y61xnzq88zu0cnw131z,0,75.6,27,2022-08-06T15:14:05.057Z,2022-08-07T03:38:15Z,3687724871,233,661,3687724869,236,,3687724635,140,77.0,3687724875,286,,3687724641,213,5.5,3687724633,56,Center,3687724639,212,2.1,3690348951,178,,98e7uohj6lcvf59sfssff2y8l,P. Förster,3687724637,141,,,,,,24.8,,,,,,,,,,,,,,,,,,,,,,,,,,
2442617087,661,74,2,81,17,1c7qokc1j5z50cjj4tcu32haa,1,21.7,83.2,2022-08-06T15:14:05.255Z,2022-08-07T03:38:22Z,3687724807,285,,3687724805,56,Back,3687724969,233,801,3690349143,178,,,,,,,,,,,,,,ernbjicg113inzsubzrfm8fyt,A. Hack,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442617171,662,49,2,81,19,1c7qokc1j5z50cjj4tcu32haa,1,32.6,95.8,2022-08-06T15:14:07.228Z,2022-08-07T03:38:29Z,,,,,,,,,,,,,,,,,,,,,,,,,ernbjicg113inzsubzrfm8fyt,A. Hack,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442617261,663,1,2,81,21,1c7qokc1j5z50cjj4tcu32haa,0,32.6,95.8,2022-08-06T15:14:08.962Z,2022-08-07T03:38:35Z,3687725675,56,Left,3687725691,1,,3687725689,213,6.3,3687725685,212,39.7,3687725677,140,70.4,3690349659,178,,3687725679,141,94.8,,,,ernbjicg113inzsubzrfm8fyt,A. Hack,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442617477,803,12,2,81,24,eq1oq6y61xnzq88zu0cnw131z,1,32.5,12.4,2022-08-06T15:14:12.237Z,2022-08-07T03:38:51Z,3690350139,178,,3687726799,56,Right,3687726813,212,26.2,3687726817,213,0.2,3687726809,141,21.1,3687726801,140,56.8,,,,,,,clmq1s26z0i3lqr1jqnd5wzit,M. Riemann,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442617349,802,59,2,81,24,eq1oq6y61xnzq88zu0cnw131z,1,0,0,2022-08-06T15:14:12.269Z,2022-08-07T03:38:41Z,3687726169,56,Back,,,,,,,,,,,,,,,,,,,,,,clmq1s26z0i3lqr1jqnd5wzit,M. Riemann,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442617489,664,1,2,81,26,1c7qokc1j5z50cjj4tcu32haa,0,39,71.8,2022-08-06T15:14:14.653Z,2022-08-07T03:38:57Z,3687726875,140,68.5,3687726867,157,,3687726883,1,,3690350299,178,,3687726877,141,93.9,3687726873,56,Left,3687726881,213,0.5,3687726879,212,34.4,d608s0948uh3owqee7t0en7px,D. Kohr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442617561,804,1,2,81,30,eq1oq6y61xnzq88zu0cnw131z,1,36.4,8.5,2022-08-06T15:14:18.542Z,2022-08-07T03:39:08Z,3690350601,388,,3687727221,3,,3687727225,140,42.4,3687727229,212,9.2,3687727223,56,Back,3687727227,141,18.4,3687727231,213,0.8,,,,2earc7j2kp3tveehpnxtv1exh,C. Gamboa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442617571,805,49,2,81,32,eq1oq6y61xnzq88zu0cnw131z,1,42.4,18.4,2022-08-06T15:14:20.097Z,2022-08-07T03:48:56Z,,,,,,,,,,,,,,,,,,,,,,,,,f2o5hj0e2k3kw0fj1xzom0cet,K. Stöger,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442617693,806,1,2,81,32,eq1oq6y61xnzq88zu0cnw131z,1,42.4,18.4,2022-08-06T15:14:20.282Z,2022-08-07T03:49:00Z,3687727911,213,4.6,3690374779,178,,3687727905,140,41.6,3687727901,155,,3687727907,141,4.9,3687727909,212,9.2,3687727903,56,Back,,,,f2o5hj0e2k3kw0fj1xzom0cet,K. Stöger,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442617717,807,1,2,81,36,eq1oq6y61xnzq88zu0cnw131z,0,42.8,4.8,2022-08-06T15:14:24.006Z,2022-08-07T03:49:12Z,3687728043,56,Back,3690375243,178,,3687728049,212,8.0,3687728047,141,11.8,3687728041,155,,3687728045,140,48.9,3687728051,213,0.6,,,,2earc7j2kp3tveehpnxtv1exh,C. Gamboa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442617731,665,61,2,81,36,1c7qokc1j5z50cjj4tcu32haa,1,52.9,92.5,2022-08-06T15:14:24.087Z,2022-08-07T03:49:24Z,3690375663,178,,3687728099,56,Left,,,,,,,,,,,,,,,,,,,l469vtpe0jbgg5sq1v2e67e1,L. Barreiro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442617799,808,1,2,81,38,eq1oq6y61xnzq88zu0cnw131z,1,41.6,18.6,2022-08-06T15:14:25.912Z,2022-08-07T03:49:32Z,3687728481,56,Back,3687728491,213,4.7,3687728487,141,10.3,3690376013,178,,3687728489,212,5.6,3687728483,140,41.6,,,,,,,f2o5hj0e2k3kw0fj1xzom0cet,K. Stöger,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442617881,809,1,2,81,40,eq1oq6y61xnzq88zu0cnw131z,1,41.6,10.3,2022-08-06T15:14:27.864Z,2022-08-07T03:49:36Z,3687729059,141,22.0,3687729061,212,11.5,3687729057,140,33.7,3687729063,213,2.4,3690376169,178,,3687729055,56,Back,,,,,,,2earc7j2kp3tveehpnxtv1exh,C. Gamboa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442618031,810,1,2,81,42,eq1oq6y61xnzq88zu0cnw131z,1,32.7,25,2022-08-06T15:14:30.160Z,2022-08-07T03:49:41Z,3687729945,140,30.9,3687729951,213,1.7,3690376297,178,,3687729947,141,44.3,3687729943,56,Back,3687729949,212,13.3,,,,,,,8ksi5s9he1uxai3lfcq46grf9,E. Mašović,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442618221,811,1,2,81,46,eq1oq6y61xnzq88zu0cnw131z,1,31.6,46.5,2022-08-06T15:14:33.787Z,2022-08-07T03:49:47Z,3687730913,141,26.7,3687730911,140,36.4,3690376469,178,,3687730909,56,Back,3687730915,212,14.4,3687730917,213,5.1,,,,,,,8gnpf9kwx2n2rqwf1gixc4bth,I. Ordets,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442618269,812,1,2,81,52,eq1oq6y61xnzq88zu0cnw131z,1,41.1,20.1,2022-08-06T15:14:40.026Z,2022-08-07T03:49:55Z,3687731183,141,5.4,3690376709,178,,3687731189,213,5.1,3687731187,212,10.9,3687731179,140,45.2,3687731177,56,Back,,,,,,,8ksi5s9he1uxai3lfcq46grf9,E. Mašović,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442618327,813,1,2,81,54,eq1oq6y61xnzq88zu0cnw131z,1,45.2,5.4,2022-08-06T15:14:42.012Z,2022-08-07T03:50:03Z,3687731455,140,54.5,3687731453,56,Center,3687731461,213,1.0,3687731459,212,18.3,3690376973,178,,3687731457,141,28.1,,,,,,,2earc7j2kp3tveehpnxtv1exh,C. Gamboa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442618419,814,1,2,81,55,eq1oq6y61xnzq88zu0cnw131z,1,54.5,28.1,2022-08-06T15:14:43.484Z,2022-08-07T03:50:07Z,3687731897,212,12.3,3687731899,213,5.8,3687731893,140,64.8,3687731895,141,19.4,3690377211,178,,3687731891,56,Right,,,,,,,f2o5hj0e2k3kw0fj1xzom0cet,K. Stöger,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442618513,815,1,2,81,58,eq1oq6y61xnzq88zu0cnw131z,1,67.4,17.9,2022-08-06T15:14:45.711Z,2022-08-07T03:50:12Z,3690377457,178,,3687732421,212,10.0,3687732419,141,26.9,3687732417,140,74.9,3687732423,213,0.7,3687732415,56,Center,,,,,,,98e7uohj6lcvf59sfssff2y8l,P. Förster,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442618523,816,50,2,81,59,eq1oq6y61xnzq88zu0cnw131z,1,74.8,25,2022-08-06T15:14:47.002Z,2022-08-07T03:50:23Z,3687733063,233,666,3687732469,56,Center,3687732473,286,,,,,,,,,,,,,,,,,4oic5vu1qv89061hflasl3r3d,J. Osei-Tutu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442618637,666,7,2,81,59,1c7qokc1j5z50cjj4tcu32haa,1,25.2,75,2022-08-06T15:14:47.376Z,2022-08-07T03:50:30Z,3687732947,56,Back,3687733031,233,816,3690378327,178,,3687732949,285,,3689567895,384,,,,,,,,,,,ernbjicg113inzsubzrfm8fyt,A. Hack,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442618645,667,49,2,82,2,1c7qokc1j5z50cjj4tcu32haa,1,27.2,95.3,2022-08-06T15:14:50.284Z,2022-08-07T03:50:38Z,,,,,,,,,,,,,,,,,,,,,,,,,eh9sh9aa10zrp80l6e4l0c7h1,Aarón Martín,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442618707,668,1,2,82,5,1c7qokc1j5z50cjj4tcu32haa,0,27.6,97.2,2022-08-06T15:14:52.894Z,2022-08-07T03:50:43Z,3687733327,212,1.3,3687733639,236,,3687733329,213,6.2,3687733323,140,28.8,3687733641,233,817,3687733321,56,Back,3687733645,286,,3687733325,141,97.0,eh9sh9aa10zrp80l6e4l0c7h1,Aarón Martín,3690378885,178,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442618751,817,74,2,82,5,eq1oq6y61xnzq88zu0cnw131z,1,70.3,2.6,2022-08-06T15:14:52.917Z,2022-08-07T03:50:52Z,3687733533,56,Right,3690379273,178,,3687733791,233,668,3687733535,285,,,,,,,,,,,,,,4oic5vu1qv89061hflasl3r3d,J. Osei-Tutu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442618825,669,5,2,82,7,1c7qokc1j5z50cjj4tcu32haa,1,29.6,101.7,2022-08-06T15:14:55.519Z,2022-08-07T03:50:54Z,3687733999,347,,3687733993,56,Back,3687734101,233,818,,,,,,,,,,,,,,,,eh9sh9aa10zrp80l6e4l0c7h1,Aarón Martín,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442618767,818,5,2,82,7,eq1oq6y61xnzq88zu0cnw131z,0,70.4,-1.7,2022-08-06T15:14:55.519Z,2022-08-07T03:50:54Z,3687733655,347,,3687733653,56,Right,3687734231,233,669,,,,,,,,,,,,,,,,4oic5vu1qv89061hflasl3r3d,J. Osei-Tutu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442619431,670,1,2,82,25,1c7qokc1j5z50cjj4tcu32haa,1,32.1,100,2022-08-06T15:15:13.173Z,2022-08-07T03:51:08Z,3687737201,212,10.8,3687737195,56,Back,3687737199,141,95.6,3687737193,107,,3687737203,213,5.9,3687737197,140,41.5,,,,,,,eh9sh9aa10zrp80l6e4l0c7h1,Aarón Martín,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442619475,671,1,2,82,26,1c7qokc1j5z50cjj4tcu32haa,0,41.5,95.6,2022-08-06T15:15:14.296Z,2022-08-07T03:51:14Z,3687737465,140,52.3,3687737461,168,,3687737459,3,,3687737467,141,95.5,3690380199,388,,3687737463,56,Left,3687737471,213,6.3,3687737469,212,11.3,dzolxp2oixtakcrqfyibpu76d,K. Onisiwo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442619479,819,49,2,82,28,eq1oq6y61xnzq88zu0cnw131z,1,47.9,5.6,2022-08-06T15:15:15.763Z,2022-08-07T03:51:21Z,,,,,,,,,,,,,,,,,,,,,,,,,8ksi5s9he1uxai3lfcq46grf9,E. Mašović,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442619515,820,1,2,82,28,eq1oq6y61xnzq88zu0cnw131z,1,47.9,5.6,2022-08-06T15:15:15.822Z,2022-08-07T03:51:27Z,3687737677,56,Right,3687737693,213,0.2,3687737681,140,67.7,3690380663,178,,3687737687,141,10.7,3687737691,212,21.1,3687737671,155,,,,,8ksi5s9he1uxai3lfcq46grf9,E. Mašović,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442619563,821,1,2,82,29,eq1oq6y61xnzq88zu0cnw131z,1,67.7,10.7,2022-08-06T15:15:17.025Z,2022-08-07T03:51:32Z,3687737999,213,2.2,3687737993,140,61.5,3687737997,212,11.8,3690380891,178,,3687737991,56,Center,3687737995,141,25.2,,,,,,,4oic5vu1qv89061hflasl3r3d,J. Osei-Tutu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442619725,822,1,2,82,31,eq1oq6y61xnzq88zu0cnw131z,1,61.5,25.2,2022-08-06T15:15:19.356Z,2022-08-07T03:51:38Z,3687738775,140,63.0,3687738777,141,52.0,3690381137,178,,3687738781,213,1.5,3687738773,56,Center,3687738779,212,18.3,,,,,,,f2o5hj0e2k3kw0fj1xzom0cet,K. Stöger,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442619797,823,1,2,82,36,eq1oq6y61xnzq88zu0cnw131z,1,75.5,73,2022-08-06T15:15:24.041Z,2022-08-07T03:51:45Z,3687739187,213,1.7,3687739175,56,Left,3687739183,141,84.3,3687739185,212,7.7,3690381431,178,,3687739179,140,74.9,,,,,,,2bzdn7cqqonejqmlq85w8z6qd,T. Asano,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442619897,824,1,2,82,38,eq1oq6y61xnzq88zu0cnw131z,1,74.9,84.3,2022-08-06T15:15:26.277Z,2022-08-07T03:51:50Z,3687739661,141,68.7,3687739659,140,69.5,3687739665,213,4.2,3687739657,56,Center,3687739663,212,12.0,3690381671,178,,,,,,,,11dqnpwlb2clu2v7rnghsrlcl,K. Stafylidis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442619989,825,1,2,82,41,eq1oq6y61xnzq88zu0cnw131z,1,69.5,68.7,2022-08-06T15:15:29.280Z,2022-08-07T03:51:57Z,3690381963,178,,3687740043,212,16.7,3687740037,56,Center,3687740041,141,56.1,3687740039,140,55.9,3687740045,213,3.7,,,,,,,f2o5hj0e2k3kw0fj1xzom0cet,K. Stöger,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442620085,826,1,2,82,44,eq1oq6y61xnzq88zu0cnw131z,1,54.7,53.2,2022-08-06T15:15:31.741Z,2022-08-07T03:52:03Z,3687740593,213,4.2,3687740585,56,Back,3690382247,178,,3687740591,212,16.7,3687740587,140,46.6,3687740589,141,32.1,,,,,,,82r0liyptyapc8rfuo32qcqtx,A. Losilla,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442620225,827,1,2,82,46,eq1oq6y61xnzq88zu0cnw131z,1,46.4,26.5,2022-08-06T15:15:34.289Z,2022-08-07T03:52:08Z,3687741325,140,60.4,3687741331,213,5.5,3687741327,141,5.8,3687741323,56,Right,3690382493,178,,3687741329,212,20.4,,,,,,,8ksi5s9he1uxai3lfcq46grf9,E. Mašović,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442620349,828,1,2,82,50,eq1oq6y61xnzq88zu0cnw131z,1,61.7,18.6,2022-08-06T15:15:38.107Z,2022-08-07T03:52:15Z,3687741939,56,Back,3687741947,213,3.1,3687741943,141,18.8,3687741945,212,21.5,3690382797,178,,3687741941,140,41.2,,,,,,,2earc7j2kp3tveehpnxtv1exh,C. Gamboa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
