id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,keyPass,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/8/value,assist,qualifier/10/value,qualifier/12/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/13/value,qualifier/16/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/19/id,qualifier/19/qualifierId,qualifier/20/id,qualifier/20/qualifierId,qualifier/20/value
2483722155,394,1,1,40,42,c5hderjlkcoaze51e5wgvptk,1,65.8,28.3,2022-11-09T20:11:09.615Z,2022-11-10T08:28:17Z,3905876169,56,Right,3905876173,140,66.3,3906745417,178,,3905876177,212,7.6,3905876175,141,17.1,3905876179,213,4.8,,,,,,,eqtsanns36za56h4pfqhbnh05,M. Götze,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2483722183,395,1,1,40,43,c5hderjlkcoaze51e5wgvptk,1,66.3,17.1,2022-11-09T20:11:11.084Z,2022-11-10T08:28:30Z,3905876283,56,Center,3906745563,178,,3905876287,141,29.0,3905876289,212,8.1,3905876291,213,1.5,3905876285,140,66.8,,,,,,,f5lfo1hz7u5bk494w53arcacq,E. Ebimbe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2483722197,396,1,1,40,43,c5hderjlkcoaze51e5wgvptk,1,66.8,29,2022-11-09T20:11:11.456Z,2022-11-10T08:28:35Z,3906745653,178,,3905876341,212,6.3,3905876337,140,72.7,3905876343,213,6.1,3905876339,141,27.5,3905876335,56,Center,,,,,,,eqtsanns36za56h4pfqhbnh05,M. Götze,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2483722231,397,1,1,40,44,c5hderjlkcoaze51e5wgvptk,1,72.7,27.5,2022-11-09T20:11:12.068Z,2022-11-10T08:28:39Z,3905876507,140,70.8,3905876505,56,Center,3905876509,141,47.2,3905876513,213,1.7,3905876511,212,13.5,3906745747,178,,,,,,,,az15xx7m923srf9gdbwmiyga1,D. Kamada,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2483722307,398,1,1,40,46,c5hderjlkcoaze51e5wgvptk,1,69.9,49.9,2022-11-09T20:11:14.399Z,2022-11-10T08:28:46Z,3905876905,140,82.2,3905880209,210,15,3905876909,212,21.7,3905876907,141,75.6,3905876911,213,0.9,3905876903,56,Center,3906745841,178,,,,,7cdiijsvnfc7tafy0zkf4uz9,D. Sow,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2483722313,399,15,1,40,51,c5hderjlkcoaze51e5wgvptk,1,86,67.4,2022-11-09T20:11:19.208Z,2022-11-10T08:28:46Z,3905880303,230,98.8,3905879581,20,,3906745935,178,,3905880301,147,63.4,3905880297,215,,3905876925,64,,3905879619,233,346,3905876927,56,Center,byn8dfwg5zdefrca7wgn32qne,A. Knauff,,3905880295,103,3905880283,29,,3905879585,82,3905880285,55,398,3905876923,22,3905880293,102,3905885471,80,,19,,,,3905880299,146,88.9,3905880305,231,,,,47.8,53.1,,,,,,,,
2483722327,346,10,1,40,51,4l9mrqzmajz5crzlz50mtbt6x,1,12.4,34.5,2022-11-09T20:11:19.300Z,2022-11-10T08:28:52Z,3905877005,56,Back,3906746049,178,,3905877003,94,,3905879653,233,399,,,,,,,,,,,,,5neiwdz7rtkhzj0cneic4xcoa,Eduardo Quaresma,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2483906263,1215,67,1,40,54,c5hderjlkcoaze51e5wgvptk,1,95.2,71.9,2022-11-09T20:11:22.084Z,2022-11-10T10:00:17Z,3906834351,233,1135,,,,,,,,,,,,,,,,,,,,,,g3fgd752o63acmmuahdvppm1,R. Kolo Muani,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2483906261,1135,67,1,40,54,4l9mrqzmajz5crzlz50mtbt6x,0,4.8,28.1,2022-11-09T20:11:22.085Z,2022-11-10T09:49:04Z,3906834359,233,1215,,,,,,,,,,,,,,,,,,,,,,elh8kttxq9xfpoqfmpxv9jr2t,K. Vogt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2483722531,400,1,1,41,1,c5hderjlkcoaze51e5wgvptk,0,98,94.5,2022-11-09T20:11:29.097Z,2022-11-10T08:29:01Z,3905878077,141,95.7,3905878325,286,,3905878079,212,2.7,3905878075,140,95.5,3905878319,236,,3906746225,178,,3905878073,56,Left,3905878321,233,347,g3fgd752o63acmmuahdvppm1,R. Kolo Muani,,3905878083,213,,,,,,,,,,,,,,,,2.8,,,,,,,,,,,,,,,,,,,,,
2483722567,347,74,1,41,1,4l9mrqzmajz5crzlz50mtbt6x,1,4.3,2.2,2022-11-09T20:11:29.139Z,2022-11-10T08:29:06Z,3905878231,285,,3905878229,56,Back,3905878357,233,400,3906746339,178,,,,,,,,,,,,,,shbxc528h0udd6rdf3ax2itx,P. Kadeřábek,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2483722605,348,5,1,41,2,4l9mrqzmajz5crzlz50mtbt6x,0,11.4,-0.8,2022-11-09T20:11:30.016Z,2022-11-10T08:29:10Z,3905878543,233,401,3905878389,347,,3905878387,56,Back,,,,,,,,,,,,,,,,shbxc528h0udd6rdf3ax2itx,P. Kadeřábek,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2483722627,401,5,1,41,2,c5hderjlkcoaze51e5wgvptk,1,88.6,100.8,2022-11-09T20:11:30.016Z,2022-11-10T08:29:10Z,3905878513,56,Left,3905878517,233,348,3905878515,347,,,,,,,,,,,,,,,,,g3fgd752o63acmmuahdvppm1,R. Kolo Muani,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2483722691,402,1,1,41,7,c5hderjlkcoaze51e5wgvptk,1,83.4,100,2022-11-09T20:11:34.637Z,2022-11-10T08:29:13Z,3905878783,107,,3905878785,56,Left,3905878789,141,84.1,3905878791,212,11.8,3905878787,140,86.6,3905878793,213,5.0,,,,,,,byn8dfwg5zdefrca7wgn32qne,A. Knauff,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2483722747,403,2,1,41,9,c5hderjlkcoaze51e5wgvptk,1,86.6,84.1,2022-11-09T20:11:37.292Z,2022-11-10T08:29:22Z,3905879041,7,g3fgd752o63acmmuahdvppm1,3906746533,178,,3905879043,56,Left,3905879047,141,95.1,3905879045,140,90.6,,,,,,,,,,f5lfo1hz7u5bk494w53arcacq,E. Ebimbe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2483722755,349,55,1,41,9,4l9mrqzmajz5crzlz50mtbt6x,1,8.8,20.2,2022-11-09T20:11:37.293Z,2022-11-10T08:29:22Z,,,,,,,,,,,,,,,,,,,,,,,,,elh8kttxq9xfpoqfmpxv9jr2t,K. Vogt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2483723405,350,1,1,41,44,4l9mrqzmajz5crzlz50mtbt6x,0,14.1,7.4,2022-11-09T20:12:11.930Z,2022-11-10T08:29:24Z,3906746573,178,,3905882403,140,76.8,3905882405,141,10.9,3905882409,213,0.0,3905882407,212,65.9,3905882399,241,,3905882395,155,,3905882411,1,,cm8po8ez5w9ms01gid6w3kwk5,O. Baumann,,3905882401,56,3905882391,5,,,,,,,,,,,,,,Right,,,,,,,,,,,,,,,,,,,,,
2483723459,404,12,1,41,49,c5hderjlkcoaze51e5wgvptk,1,26.9,88.1,2022-11-09T20:12:16.788Z,2022-11-10T08:29:27Z,3905882643,140,37.4,3905882697,167,,3906746627,178,,3905882641,56,Back,3905882647,212,14.4,3905882645,141,100.0,3905882649,213,0.7,,,,efzokrggje7s9wc6hg75yc6ax,E. Ndicka,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2483723501,351,5,1,41,51,4l9mrqzmajz5crzlz50mtbt6x,1,65.2,-1.8,2022-11-09T20:12:18.955Z,2022-11-10T08:29:30Z,3905882799,56,Right,3905882893,233,405,3905882803,347,,,,,,,,,,,,,,,,,cm8po8ez5w9ms01gid6w3kwk5,O. Baumann,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2483723467,405,5,1,41,51,c5hderjlkcoaze51e5wgvptk,0,34.8,101.8,2022-11-09T20:12:18.955Z,2022-11-10T08:29:31Z,3905882935,233,351,3905882679,56,Back,3905882685,347,,,,,,,,,,,,,,,,,efzokrggje7s9wc6hg75yc6ax,E. Ndicka,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2483723889,352,1,1,42,10,4l9mrqzmajz5crzlz50mtbt6x,0,66,0,2022-11-09T20:12:37.687Z,2022-11-10T08:29:35Z,3905884715,141,12.0,3905884719,213,1.6,3905884717,212,8.8,3905884711,140,65.8,3905884705,107,,3905884707,56,Right,,,,,,,shbxc528h0udd6rdf3ax2itx,P. Kadeřábek,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2483879199,924,8,1,42,11,c5hderjlkcoaze51e5wgvptk,1,34.1,87.9,2022-11-09T20:12:38.530Z,2022-11-10T08:29:38Z,3906746869,178,,3906699597,384,,3906699395,56,Back,,,,,,,,,,,,,,,,7cdiijsvnfc7tafy0zkf4uz9,D. Sow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2483723925,406,49,1,42,11,c5hderjlkcoaze51e5wgvptk,1,32,84.7,2022-11-09T20:12:38.729Z,2022-11-10T08:29:45Z,,,,,,,,,,,,,,,,,,,,,,,,,eqtsanns36za56h4pfqhbnh05,M. Götze,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2483723935,407,1,1,42,12,c5hderjlkcoaze51e5wgvptk,1,30.2,82.2,2022-11-09T20:12:40.206Z,2022-11-10T08:29:50Z,3906747005,178,,3905884943,212,8.6,3905884937,56,Back,3905884939,140,33.5,3905884945,213,5.1,3905884941,141,70.7,,,,,,,eqtsanns36za56h4pfqhbnh05,M. Götze,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2483723953,408,1,1,42,13,c5hderjlkcoaze51e5wgvptk,1,34.1,70.6,2022-11-09T20:12:40.719Z,2022-11-10T08:29:54Z,3905885039,213,0.3,3905885035,141,75.1,3905885037,212,9.1,3905885033,140,42.3,3905885031,56,Back,3906747057,178,,,,,,,,az15xx7m923srf9gdbwmiyga1,D. Kamada,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2483723981,409,1,1,42,14,c5hderjlkcoaze51e5wgvptk,1,42.7,75,2022-11-09T20:12:41.999Z,2022-11-10T08:29:57Z,3905885201,56,Back,3905885203,140,40.2,3905885207,212,5.4,3905885209,213,4.2,3906747119,178,,3905885205,141,68.0,3905885225,156,,,,,g3fgd752o63acmmuahdvppm1,R. Kolo Muani,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2483724051,410,1,1,42,19,c5hderjlkcoaze51e5wgvptk,0,68.8,55.3,2022-11-09T20:12:46.963Z,2022-11-10T08:30:03Z,3905885541,212,6.8,3906747233,178,,3905885543,213,0.4,3905885537,140,74.8,3905885539,141,59.0,3905885535,56,Center,,,,,,,5ph2ln91ycq1qlq03cnqqs9re,J. Lindstrøm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2483724063,353,8,1,42,19,4l9mrqzmajz5crzlz50mtbt6x,1,25.9,41.5,2022-11-09T20:12:47.234Z,2022-11-10T08:30:07Z,3906700337,385,,3906747387,178,,3905885587,56,Back,,,,,,,,,,,,,,,,elh8kttxq9xfpoqfmpxv9jr2t,K. Vogt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2483724107,354,49,1,42,22,4l9mrqzmajz5crzlz50mtbt6x,1,32.4,62.9,2022-11-09T20:12:50.137Z,2022-11-10T08:30:14Z,,,,,,,,,,,,,,,,,,,,,,,,,elh8kttxq9xfpoqfmpxv9jr2t,K. Vogt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2483724235,355,1,1,42,26,4l9mrqzmajz5crzlz50mtbt6x,1,40,69.9,2022-11-09T20:12:53.839Z,2022-11-10T08:30:19Z,3905886411,140,55.0,3906747539,178,,3905886413,141,42.9,3905886409,56,Center,3905886417,213,5.4,3905886415,212,24.2,,,,,,,elh8kttxq9xfpoqfmpxv9jr2t,K. Vogt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2483724315,356,1,1,42,27,4l9mrqzmajz5crzlz50mtbt6x,1,55.3,42.7,2022-11-09T20:12:55.288Z,2022-11-10T08:30:22Z,3906747637,178,,3905886817,213,0.9,3905886815,212,14.5,3905886809,56,Center,3905886813,141,59.8,3905886811,140,63.5,,,,,,,5pousbiuqbus68yekd0mhc5pl,C. Baumgartner,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2483724351,357,1,1,42,31,4l9mrqzmajz5crzlz50mtbt6x,0,70.1,59.4,2022-11-09T20:12:58.720Z,2022-11-10T08:30:28Z,3905887001,213,6.1,3905886997,141,57.9,3905886995,140,74.2,3905886999,212,4.4,3905886993,56,Center,3906747717,178,,,,,,,,65v1s740zfmpwkc0z1v3aisd0,M. Damar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2483724419,411,61,1,42,31,c5hderjlkcoaze51e5wgvptk,1,24.2,42.7,2022-11-09T20:12:59.101Z,2022-11-10T08:30:35Z,3906747861,21,,3905887311,56,Back,3906747863,389,,,,,,,,,,,,,,,,,efzokrggje7s9wc6hg75yc6ax,E. Ndicka,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2483724529,412,12,1,42,33,c5hderjlkcoaze51e5wgvptk,1,19.5,30.1,2022-11-09T20:13:00.775Z,2022-11-10T08:30:39Z,3906747927,178,,3905887801,141,0.0,3905887803,212,24.1,3905887837,167,,3905887805,213,5.2,3905887799,140,30.2,3905887797,56,Back,,,,5ph2ln91ycq1qlq03cnqqs9re,J. Lindstrøm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2483724607,358,5,1,42,36,4l9mrqzmajz5crzlz50mtbt6x,1,69.6,101.6,2022-11-09T20:13:04.408Z,2022-11-10T08:30:46Z,3905888153,56,Left,3905888163,233,413,3905888155,347,,,,,,,,,,,,,,,,,65v1s740zfmpwkc0z1v3aisd0,M. Damar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2483724531,413,5,1,42,36,c5hderjlkcoaze51e5wgvptk,0,30.4,-1.6,2022-11-09T20:13:04.408Z,2022-11-10T08:30:47Z,3905888215,233,358,3905887823,347,,3905887821,56,Back,,,,,,,,,,,,,,,,5ph2ln91ycq1qlq03cnqqs9re,J. Lindstrøm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2483724629,359,1,1,42,43,4l9mrqzmajz5crzlz50mtbt6x,1,69.1,100,2022-11-09T20:13:11.152Z,2022-11-10T08:30:49Z,3905888271,56,Left,3905888269,107,,3905888273,140,65.5,3905888275,141,95.9,3905888279,213,4.0,3905888277,212,5.6,,,,,,,9uthj64y9f77y63tq7did539x,Angeliño,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2483724727,360,1,1,42,45,4l9mrqzmajz5crzlz50mtbt6x,1,61.7,94,2022-11-09T20:13:13.275Z,2022-11-10T08:30:55Z,3905888833,212,8.7,3906748135,178,,3905888827,56,Left,3905888831,141,98.5,3905888837,213,0.4,3905888829,140,69.5,,,,,,,f3v95yyj6j7h7qpprxm4zlre1,D. Geiger,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2483724747,361,3,1,42,48,4l9mrqzmajz5crzlz50mtbt6x,1,70.9,98.1,2022-11-09T20:13:16.236Z,2022-11-10T08:31:05Z,3906701409,464,,3905889151,233,414,3905888927,56,Left,3905888929,286,,3906748245,178,,,,,,,,,,,9uthj64y9f77y63tq7did539x,Angeliño,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2483724785,414,45,1,42,48,c5hderjlkcoaze51e5wgvptk,0,29.1,1.9,2022-11-09T20:13:16.236Z,2022-11-10T08:31:06Z,3905889109,285,,3905889107,56,Back,3905889185,233,361,,,,,,,,,,,,,,,,5ph2ln91ycq1qlq03cnqqs9re,J. Lindstrøm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2483724757,362,3,1,42,50,4l9mrqzmajz5crzlz50mtbt6x,0,78.8,95.8,2022-11-09T20:13:17.807Z,2022-11-10T08:31:19Z,3905888973,286,,3905888971,56,Left,3905889517,233,415,3906748585,178,,3906701537,464,,,,,,,,,,,9uthj64y9f77y63tq7did539x,Angeliño,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2483724831,415,7,1,42,50,c5hderjlkcoaze51e5wgvptk,1,21.2,4.2,2022-11-09T20:13:17.825Z,2022-11-10T08:31:22Z,3906748643,178,,3905889445,233,362,3905889301,167,,3905889311,285,,3906701599,385,,3905889305,56,Back,,,,,,,bd4p670s36cp1dh4fadv84qcq,Tuta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2483724817,363,5,1,42,51,4l9mrqzmajz5crzlz50mtbt6x,1,84.3,101.4,2022-11-09T20:13:18.747Z,2022-11-10T08:31:27Z,3905889267,56,Left,3905889495,233,416,3905889269,347,,,,,,,,,,,,,,,,,9uthj64y9f77y63tq7did539x,Angeliño,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2483724837,416,5,1,42,51,c5hderjlkcoaze51e5wgvptk,0,15.7,-1.4,2022-11-09T20:13:18.747Z,2022-11-10T08:31:26Z,3905889351,347,,3905889539,233,363,3905889349,56,Back,,,,,,,,,,,,,,,,bd4p670s36cp1dh4fadv84qcq,Tuta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2483724919,364,1,1,42,55,4l9mrqzmajz5crzlz50mtbt6x,1,83.1,100,2022-11-09T20:13:22.620Z,2022-11-10T08:31:29Z,3905889777,1,,3905889775,213,3.3,3905889773,212,25.9,3905889771,141,95.2,3905889769,140,58.7,3905889765,107,,3905889767,56,Left,,,,9uthj64y9f77y63tq7did539x,Angeliño,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2483724967,365,1,1,42,59,4l9mrqzmajz5crzlz50mtbt6x,0,58.3,87.8,2022-11-09T20:13:26.581Z,2022-11-10T08:31:33Z,3905890007,213,5.3,3905890009,1,,3905890005,212,32.4,3905890003,141,48.0,3905889997,155,,3905889999,56,Center,3905890001,140,75.2,3906748953,178,,6ki6rv564ybctrajr2xtgyeax,O. Kabak,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2483724987,417,8,1,43,1,c5hderjlkcoaze51e5wgvptk,1,25.6,52.8,2022-11-09T20:13:29.083Z,2022-11-10T08:31:37Z,3905890107,56,Back,3906702293,385,,3906749005,388,,,,,,,,,,,,,,,,,byn8dfwg5zdefrca7wgn32qne,A. Knauff,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2483725007,418,49,1,43,3,c5hderjlkcoaze51e5wgvptk,1,40,34.2,2022-11-09T20:13:30.748Z,2022-11-10T08:31:45Z,,,,,,,,,,,,,,,,,,,,,,,,,eqtsanns36za56h4pfqhbnh05,M. Götze,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2483725043,419,1,1,43,4,c5hderjlkcoaze51e5wgvptk,1,40,34.2,2022-11-09T20:13:32.246Z,2022-11-10T08:31:49Z,3906749195,178,,3905890415,141,32.6,3905890419,212,5.5,3905890421,213,3.3,3905890411,140,34.9,3905890407,56,Back,,,,,,,eqtsanns36za56h4pfqhbnh05,M. Götze,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2483725209,420,1,1,43,5,c5hderjlkcoaze51e5wgvptk,1,33.3,29.1,2022-11-09T20:13:32.939Z,2022-11-10T08:31:53Z,3905891213,56,Left,3905891211,155,,3906749263,178,,3905891221,213,0.9,3905891223,1,,3905891217,141,85.7,3905891219,212,51.2,3905891215,140,65.4,az15xx7m923srf9gdbwmiyga1,D. Kamada,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2483725335,421,4,1,43,14,c5hderjlkcoaze51e5wgvptk,1,70.8,86.9,2022-11-09T20:13:41.783Z,2022-11-10T08:31:58Z,3905891901,56,Left,3905891903,152,,3905891899,13,,3905891907,286,,3905891905,265,,3905891971,233,366,,,,,,,byn8dfwg5zdefrca7wgn32qne,A. Knauff,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2483725305,366,4,1,43,14,4l9mrqzmajz5crzlz50mtbt6x,0,29.2,13.1,2022-11-09T20:13:41.784Z,2022-11-10T08:31:57Z,3905891759,152,,3905891755,13,,3905891757,56,Back,3906749295,178,,3905891763,285,,3905891979,233,421,3905891761,265,,,,,5neiwdz7rtkhzj0cneic4xcoa,Eduardo Quaresma,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2483726057,422,1,1,43,54,c5hderjlkcoaze51e5wgvptk,0,71.5,86.6,2022-11-09T20:14:22.037Z,2022-11-10T08:32:02Z,3905895567,56,Center,3905895565,152,,3905895569,140,94.7,3905895573,212,39.0,3905895561,5,,3906703571,223,,3905895661,233,367,3905895571,141,41.9,eqtsanns36za56h4pfqhbnh05,M. Götze,,3905895559,2,3906749371,178,,3905895575,213,3905895577,1,,3906703573,20,3905895563,155,,,,,,5.4,,,,,,,,,,,,,,,,,,,
2483726065,367,11,1,43,56,4l9mrqzmajz5crzlz50mtbt6x,1,5.6,57.7,2022-11-09T20:14:24.341Z,2022-11-10T08:32:07Z,3905895595,88,,3905895665,233,422,3905895593,56,Back,3906749423,388,,3906703657,378,,,,,,,,,,,cm8po8ez5w9ms01gid6w3kwk5,O. Baumann,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2483726225,368,1,1,43,58,4l9mrqzmajz5crzlz50mtbt6x,1,10.5,60,2022-11-09T20:14:25.906Z,2022-11-10T08:32:11Z,3905896361,141,72.8,3905896363,212,17.4,3906749509,178,,3905896365,213,0.5,3905896355,123,,3905896359,140,24.9,3905896357,56,Back,,,,cm8po8ez5w9ms01gid6w3kwk5,O. Baumann,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2483726229,369,4,1,44,1,4l9mrqzmajz5crzlz50mtbt6x,1,37.9,78.1,2022-11-09T20:14:29.410Z,2022-11-10T08:32:16Z,3905896415,233,423,3905896387,294,,3905896391,152,,3905896385,13,,3905896389,56,Back,3905896393,286,,,,,,,,5pousbiuqbus68yekd0mhc5pl,C. Baumgartner,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2483726201,423,4,1,44,1,c5hderjlkcoaze51e5wgvptk,0,62.1,21.9,2022-11-09T20:14:29.411Z,2022-11-10T08:32:16Z,3906749591,178,,3905896453,233,369,3905896235,13,,3905896239,56,Center,3905896243,285,,3905896237,294,,3905896241,152,,,,,bd4p670s36cp1dh4fadv84qcq,Tuta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2483726399,370,1,1,44,15,4l9mrqzmajz5crzlz50mtbt6x,1,41,73,2022-11-09T20:14:43.198Z,2022-11-10T08:32:20Z,3905897343,141,48.9,3905897337,152,,3905897335,5,,3905897339,56,Back,3905897341,140,35.8,3905897345,212,17.3,3905897347,213,4.4,3906749649,178,,6ki6rv564ybctrajr2xtgyeax,O. Kabak,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2483726469,371,1,1,44,18,4l9mrqzmajz5crzlz50mtbt6x,1,34.7,44,2022-11-09T20:14:45.596Z,2022-11-10T08:32:24Z,3906749747,178,,3905897639,140,56.5,3905897651,213,5.5,3905897653,1,,3905897645,141,8.2,3905897649,212,33.4,3905897633,56,Right,,,,elh8kttxq9xfpoqfmpxv9jr2t,K. Vogt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2483726503,372,1,1,44,21,4l9mrqzmajz5crzlz50mtbt6x,1,60,6.8,2022-11-09T20:14:48.859Z,2022-11-10T08:32:27Z,3905897801,212,16.9,3905897803,213,6.1,3906749823,178,,3905897795,56,Right,3905897799,141,2.6,3905897797,140,75.9,,,,,,,5neiwdz7rtkhzj0cneic4xcoa,Eduardo Quaresma,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2483726525,373,3,1,44,22,4l9mrqzmajz5crzlz50mtbt6x,1,73.8,3.8,2022-11-09T20:14:50.298Z,2022-11-10T08:32:30Z,3906749881,178,,3905897925,286,,3905897923,56,Right,3905898155,233,424,3906704407,464,,,,,,,,,,,shbxc528h0udd6rdf3ax2itx,P. Kadeřábek,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2483726559,424,45,1,44,22,c5hderjlkcoaze51e5wgvptk,0,26.2,96.2,2022-11-09T20:14:50.298Z,2022-11-10T08:32:30Z,3905898097,285,,3905898191,233,373,3905898095,56,Back,,,,,,,,,,,,,,,,byn8dfwg5zdefrca7wgn32qne,A. Knauff,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2483726567,374,1,1,44,23,4l9mrqzmajz5crzlz50mtbt6x,1,72.2,3.4,2022-11-09T20:14:51.287Z,2022-11-10T08:32:33Z,3905898121,213,3.1,3905898117,212,13.0,3906749961,178,,3905898113,141,4.0,3905898109,56,Right,3905898111,140,59.8,,,,,,,shbxc528h0udd6rdf3ax2itx,P. Kadeřábek,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2483726613,375,1,1,44,26,4l9mrqzmajz5crzlz50mtbt6x,1,59.9,4.6,2022-11-09T20:14:53.769Z,2022-11-10T08:32:38Z,3905898323,140,60.5,3905898321,56,Right,3906750057,178,,3905898329,213,1.5,3905898325,141,17.9,3905898327,212,9.1,,,,,,,5neiwdz7rtkhzj0cneic4xcoa,Eduardo Quaresma,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
