id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,keyPass,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/10/value,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/19/id,qualifier/19/qualifierId,qualifier/20/id,qualifier/20/qualifierId,assist
2518448169,812,61,2,79,20,c5hderjlkcoaze51e5wgvptk,0,41.6,5.6,2023-03-11T16:08:08.739Z,2023-03-12T01:12:14Z,4088910451,56,Back,4090975323,178,,,,,,,,,,,,,,,,,,,,eqtsanns36za56h4pfqhbnh05,M. Götze,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518930675,1329,67,2,79,21,3dwlvz6cl4lcavvrg0y2dycrt,1,46.5,91.6,2023-03-11T16:08:10.289Z,2023-03-12T06:46:47Z,4091505469,233,1432,,,,,,,,,,,,,,,,,,,,,,8p2yagsx6ujdbmeonkd3u4c89,H. Ito,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518930669,1432,67,2,79,21,c5hderjlkcoaze51e5wgvptk,0,53.5,8.4,2023-03-11T16:08:10.290Z,2023-03-12T04:38:37Z,4091505487,233,1329,,,,,,,,,,,,,,,,,,,,,,g3fgd752o63acmmuahdvppm1,R. Kolo Muani,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518448383,776,1,2,79,21,3dwlvz6cl4lcavvrg0y2dycrt,0,47.5,92,2023-03-11T16:08:10.295Z,2023-03-12T01:12:27Z,4088911641,140,68.0,4088911651,1,,4088911645,141,100.0,4088911647,212,22.3,4088911649,213,0.3,4088911635,157,,4088911639,56,Left,4090976043,178,,8p2yagsx6ujdbmeonkd3u4c89,H. Ito,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518448393,777,5,2,79,25,3dwlvz6cl4lcavvrg0y2dycrt,0,70.5,100.8,2023-03-11T16:08:14.065Z,2023-03-12T01:12:44Z,4088911699,347,,4088911697,56,Left,4088913153,233,813,,,,,,,,,,,,,,,,8p2yagsx6ujdbmeonkd3u4c89,H. Ito,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518448641,813,5,2,79,25,c5hderjlkcoaze51e5wgvptk,1,29.5,-0.8,2023-03-11T16:08:14.065Z,2023-03-12T01:12:44Z,4088913009,347,,4088913117,233,777,4088913007,56,Back,,,,,,,,,,,,,,,,eqtsanns36za56h4pfqhbnh05,M. Götze,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518448709,814,1,2,79,35,c5hderjlkcoaze51e5wgvptk,1,34.8,0,2023-03-11T16:08:24.468Z,2023-03-12T01:12:48Z,4088913397,56,Back,4088913399,140,34.1,4088913395,107,,4088913405,213,1.7,4088913401,141,9.7,4088913403,212,7.2,,,,,,,e91s5lp3fvfaav8w8xi7wdx3p,Aurélio Buta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518448953,815,1,2,79,36,c5hderjlkcoaze51e5wgvptk,1,34.1,9.7,2023-03-11T16:08:25.523Z,2023-03-12T01:12:54Z,4088914567,140,60.8,4088914569,141,7.9,4090977455,178,,4088914565,56,Right,4088914575,212,28.1,4088914577,213,6.2,,,,,,,eqtsanns36za56h4pfqhbnh05,M. Götze,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518448975,816,3,2,79,42,c5hderjlkcoaze51e5wgvptk,0,64.5,5.8,2023-03-11T16:08:31.169Z,2023-03-12T01:13:28Z,4090074419,465,,4088914967,233,778,4088914675,56,Right,4090979699,178,,4088914677,286,,,,,,,,,,,g3fgd752o63acmmuahdvppm1,R. Kolo Muani,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518448993,778,7,2,79,43,3dwlvz6cl4lcavvrg0y2dycrt,1,35.5,94.2,2023-03-11T16:08:31.984Z,2023-03-12T01:13:32Z,4088914769,285,,4088914767,56,Back,4090979939,178,,4090074301,384,,4088914877,233,816,,,,,,,,,,e9u7cmvaem5p7x9px3yq9f179,B. Sosa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518449009,779,49,2,79,44,3dwlvz6cl4lcavvrg0y2dycrt,1,35.2,94.4,2023-03-11T16:08:33.471Z,2023-03-12T05:15:18Z,,,,,,,,,,,,,,,,,,,,,,,,,a4p1m3cqm6z2p1bw97s6k46ad,A. Karazor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518930895,1337,67,2,79,44,3dwlvz6cl4lcavvrg0y2dycrt,1,35.3,93.4,2023-03-11T16:08:33.483Z,2023-03-12T06:46:48Z,4091506575,233,1454,,,,,,,,,,,,,,,,,,,,,,a4p1m3cqm6z2p1bw97s6k46ad,A. Karazor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518930891,1454,67,2,79,44,c5hderjlkcoaze51e5wgvptk,0,64.7,6.6,2023-03-11T16:08:33.484Z,2023-03-12T04:39:29Z,4091506593,233,1337,,,,,,,,,,,,,,,,,,,,,,g3fgd752o63acmmuahdvppm1,R. Kolo Muani,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518449047,780,1,2,79,44,3dwlvz6cl4lcavvrg0y2dycrt,1,37,95,2023-03-11T16:08:33.535Z,2023-03-12T06:46:48Z,4090980641,178,,4088926123,212,6.2,4088926125,213,6.2,4088926119,140,42.9,4088926121,141,94.0,4088915019,56,Back,,,,,,,a4p1m3cqm6z2p1bw97s6k46ad,A. Karazor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518449129,781,1,2,79,45,3dwlvz6cl4lcavvrg0y2dycrt,1,41,89.3,2023-03-11T16:08:34.202Z,2023-03-12T01:13:51Z,4090980955,178,,4088915483,213,0.8,4088915477,140,45.5,4088915479,141,96.5,4088915481,212,6.8,4088915475,56,Back,,,,,,,d1gc59ozyrrnl82rog6fbm0dm,E. Millot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518449171,782,1,2,79,47,3dwlvz6cl4lcavvrg0y2dycrt,1,60.8,95.9,2023-03-11T16:08:36.394Z,2023-03-12T01:13:55Z,4088915693,212,4.0,4088915689,140,62.0,4088915691,141,90.3,4088915695,213,5.0,4088915687,56,Left,4090981123,178,,,,,,,,3havaatbnk8p6gc9srgajc25l,C. Führich,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518932197,1531,43,2,79,48,c5hderjlkcoaze51e5wgvptk,1,0,0,2023-03-11T16:08:37.515Z,2023-03-12T04:43:53Z,4091513017,399,465526,4091513065,144,83,,,,,,,,,,,,,,,,,,,7cdiijsvnfc7tafy0zkf4uz9,D. Sow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518932377,1538,83,2,79,48,c5hderjlkcoaze51e5wgvptk,1,36.9,9.4,2023-03-11T16:08:37.541Z,2023-03-12T04:44:45Z,4091513969,399,465526,,,,,,,,,,,,,,,,,,,,,,7cdiijsvnfc7tafy0zkf4uz9,D. Sow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518449179,783,61,2,79,48,3dwlvz6cl4lcavvrg0y2dycrt,0,62,89.1,2023-03-11T16:08:37.554Z,2023-03-12T04:44:16Z,4090981771,178,,4088915751,56,Left,,,,,,,,,,,,,,,,,,,d1gc59ozyrrnl82rog6fbm0dm,E. Millot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518449221,817,49,2,79,49,c5hderjlkcoaze51e5wgvptk,1,28.4,12.8,2023-03-11T16:08:38.555Z,2023-03-12T04:44:22Z,,,,,,,,,,,,,,,,,,,,,,,,,bd4p670s36cp1dh4fadv84qcq,Tuta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518449361,818,1,2,79,49,c5hderjlkcoaze51e5wgvptk,1,28.4,12.8,2023-03-11T16:08:38.556Z,2023-03-12T04:44:27Z,4088916591,213,6.2,4088916585,140,39.9,4090982507,178,,4088916583,56,Back,4088916587,141,11.8,4088916589,212,12.1,,,,,,,bd4p670s36cp1dh4fadv84qcq,Tuta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518449415,819,1,2,79,52,c5hderjlkcoaze51e5wgvptk,1,40.2,11.6,2023-03-11T16:08:41.099Z,2023-03-12T01:14:31Z,4088916847,141,10.9,4088916843,56,Right,4088916849,212,14.6,4088916845,140,54.1,4090983021,178,,4088916851,213,6.3,,,,,,,a3ib09ji7qsz6cgj3vmz5qort,K. Jakić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518449425,820,61,2,79,52,c5hderjlkcoaze51e5wgvptk,0,55.9,10.9,2023-03-11T16:08:41.577Z,2023-03-12T01:14:37Z,4088916903,56,Right,4090983335,178,,,,,,,,,,,,,,,,,,,,eqtsanns36za56h4pfqhbnh05,M. Götze,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518449375,784,1,2,79,53,3dwlvz6cl4lcavvrg0y2dycrt,0,42.5,96.3,2023-03-11T16:08:42.452Z,2023-03-12T01:14:46Z,4088916651,212,3.2,4088916645,56,Back,4088916649,141,96.2,4088916653,213,6.3,4088916647,140,45.5,4090983839,178,,,,,,,,e9u7cmvaem5p7x9px3yq9f179,B. Sosa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518449437,821,61,2,79,53,c5hderjlkcoaze51e5wgvptk,1,55.9,10.9,2023-03-11T16:08:42.535Z,2023-03-12T01:14:52Z,4088916945,56,Right,4090984123,178,,,,,,,,,,,,,,,,,,,,eqtsanns36za56h4pfqhbnh05,M. Götze,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518449407,785,49,2,79,55,3dwlvz6cl4lcavvrg0y2dycrt,1,45.8,95.4,2023-03-11T16:08:44.131Z,2023-03-12T01:15:13Z,,,,,,,,,,,,,,,,,,,,,,,,,d1gc59ozyrrnl82rog6fbm0dm,E. Millot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518449413,786,50,2,79,55,3dwlvz6cl4lcavvrg0y2dycrt,1,45.9,93.8,2023-03-11T16:08:44.176Z,2023-03-12T01:15:29Z,4088916831,286,,4089117675,233,936,4088916829,56,Back,,,,,,,,,,,,,,,,d1gc59ozyrrnl82rog6fbm0dm,E. Millot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518487885,936,7,2,79,55,c5hderjlkcoaze51e5wgvptk,0,54.1,6.2,2023-03-11T16:08:44.212Z,2023-03-12T01:15:25Z,4090076215,385,,4089117613,233,786,4089117589,285,,4090986363,178,,4089117577,56,Right,,,,,,,,,,e91s5lp3fvfaav8w8xi7wdx3p,Aurélio Buta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518449587,787,1,2,79,57,3dwlvz6cl4lcavvrg0y2dycrt,1,56,88.3,2023-03-11T16:08:45.959Z,2023-03-12T01:15:37Z,4090987187,178,,4088917731,212,20.2,4088917729,141,74.4,4088917727,140,73.0,4088917725,56,Center,4088917737,213,5.8,,,,,,,a4p1m3cqm6z2p1bw97s6k46ad,A. Karazor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518449603,788,61,2,79,59,3dwlvz6cl4lcavvrg0y2dycrt,0,75.9,72.4,2023-03-11T16:08:48.552Z,2023-03-12T01:16:02Z,4090988605,178,,4088917811,56,Center,,,,,,,,,,,,,,,,,,,9fd19beamnr8qmhqdvzr7fcyy,S. Katompa Mvumpa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518449637,822,49,2,80,1,c5hderjlkcoaze51e5wgvptk,1,26.1,35.9,2023-03-11T16:08:50.272Z,2023-03-12T01:16:08Z,,,,,,,,,,,,,,,,,,,,,,,,,8kqmsuo668wpuzoyyxf4o2vo5,M. Hasebe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518449665,823,1,2,80,1,c5hderjlkcoaze51e5wgvptk,1,26.1,35.9,2023-03-11T16:08:50.347Z,2023-03-12T01:16:22Z,4090989871,178,,4088918101,140,34.2,4088918105,212,8.5,4088918103,141,35.3,4088918099,56,Back,4088918107,213,6.2,,,,,,,8kqmsuo668wpuzoyyxf4o2vo5,M. Hasebe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518449673,824,1,2,80,2,c5hderjlkcoaze51e5wgvptk,0,34.4,34.7,2023-03-11T16:08:51.575Z,2023-03-12T01:16:27Z,4088924045,286,,4090990151,178,,4088918135,140,31.2,4088918139,212,3.8,4088918137,141,32.2,4088918141,213,3.6,4088924041,233,789,4088918133,56,Back,7cdiijsvnfc7tafy0zkf4uz9,D. Sow,4088924039,236,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518449685,789,74,2,80,3,3dwlvz6cl4lcavvrg0y2dycrt,1,72.8,72.3,2023-03-11T16:08:51.763Z,2023-03-12T01:16:31Z,4088924057,233,824,4088923945,285,,4088918199,56,Center,4090990381,178,,,,,,,,,,,,,,9fd19beamnr8qmhqdvzr7fcyy,S. Katompa Mvumpa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518449775,825,1,2,80,4,c5hderjlkcoaze51e5wgvptk,1,31.1,34,2023-03-11T16:08:52.769Z,2023-03-12T01:16:36Z,4090990601,178,,4088918727,212,13.4,4088918729,213,4.2,4088918709,56,Back,4088918719,141,17.0,4088918713,140,24.7,,,,,,,efzokrggje7s9wc6hg75yc6ax,E. Ndicka,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518449827,826,1,2,80,5,c5hderjlkcoaze51e5wgvptk,1,24.7,17,2023-03-11T16:08:54.197Z,2023-03-12T01:16:41Z,4090990925,178,,4088918941,213,5.6,4088918937,141,5.9,4088918939,212,12.0,4088918931,56,Back,4088918929,155,,4088918935,140,33.6,,,,bd4p670s36cp1dh4fadv84qcq,Tuta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518449903,827,1,2,80,8,c5hderjlkcoaze51e5wgvptk,1,33.6,5.5,2023-03-11T16:08:56.772Z,2023-03-12T01:16:48Z,4088919415,212,5.7,4088919411,140,38.0,4088919409,56,Back,4088919413,141,10.3,4088919417,213,0.6,4090991333,178,,,,,,,,e91s5lp3fvfaav8w8xi7wdx3p,Aurélio Buta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518449923,828,3,2,80,9,c5hderjlkcoaze51e5wgvptk,0,38,11,2023-03-11T16:08:58.508Z,2023-03-12T01:17:21Z,4088919541,286,,4088919603,211,,4090993257,178,,4088919539,56,Back,4090077959,464,,,,,,,,,,,eqtsanns36za56h4pfqhbnh05,M. Götze,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518449957,790,49,2,80,11,3dwlvz6cl4lcavvrg0y2dycrt,1,65.5,90.2,2023-03-11T16:09:00.446Z,2023-03-12T01:17:26Z,,,,,,,,,,,,,,,,,,,,,,,,,3kti58d195gmtzwrjh5nprx05,W. Endo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518450025,791,1,2,80,12,3dwlvz6cl4lcavvrg0y2dycrt,1,65.3,89.1,2023-03-11T16:09:01.368Z,2023-03-12T01:17:32Z,4090993859,178,,4088920069,56,Left,4088920077,212,5.1,4088920073,140,64.8,4088920079,213,1.7,4088920075,141,96.5,,,,,,,3kti58d195gmtzwrjh5nprx05,W. Endo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518450043,792,1,2,80,14,3dwlvz6cl4lcavvrg0y2dycrt,0,64.2,96.2,2023-03-11T16:09:02.850Z,2023-03-12T01:17:37Z,4088920189,56,Left,4088920179,155,,4088920201,213,5.6,4088920197,141,87.8,4088920193,140,71.6,4090994181,178,,4088920199,212,9.6,,,,e9u7cmvaem5p7x9px3yq9f179,B. Sosa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518450117,829,1,2,80,14,c5hderjlkcoaze51e5wgvptk,0,28.8,16.6,2023-03-11T16:09:03.594Z,2023-03-12T01:17:42Z,4088920597,212,15.1,4088920599,213,1.1,4088920591,141,36.1,4090994583,388,,4088920585,140,35.6,4088920571,3,,4088920577,56,Back,,,,bd4p670s36cp1dh4fadv84qcq,Tuta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518450325,793,1,2,80,18,3dwlvz6cl4lcavvrg0y2dycrt,1,69.2,45.4,2023-03-11T16:09:07.502Z,2023-03-12T01:17:48Z,4090994869,178,,4088921645,140,76.4,4088921651,213,6.0,4088921649,212,7.9,4088921647,141,41.8,4088921643,56,Center,,,,,,,3kti58d195gmtzwrjh5nprx05,W. Endo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518450341,794,61,2,80,19,3dwlvz6cl4lcavvrg0y2dycrt,0,75,42.4,2023-03-11T16:09:08.441Z,2023-03-12T01:17:52Z,4088921709,56,Center,4090995147,178,,,,,,,,,,,,,,,,,,,,5eym30brgmujovaeyb6dhhgfe,T. Coulibaly,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518450291,830,3,2,80,20,c5hderjlkcoaze51e5wgvptk,0,28.7,56.2,2023-03-11T16:09:09.471Z,2023-03-12T06:41:32Z,4090079253,464,,4090995647,178,,4088922345,233,795,4088921489,56,Back,4088921491,285,,,,,,,,,,,7cdiijsvnfc7tafy0zkf4uz9,D. Sow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518450433,795,7,2,80,20,3dwlvz6cl4lcavvrg0y2dycrt,1,71.3,43.8,2023-03-11T16:09:09.480Z,2023-03-12T06:41:29Z,4090997973,178,,4088922217,56,Center,4088922219,286,,4088922309,233,830,4090079083,384,,,,,,,,,,,5eym30brgmujovaeyb6dhhgfe,T. Coulibaly,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518450623,796,1,2,80,23,3dwlvz6cl4lcavvrg0y2dycrt,1,69.9,45.4,2023-03-11T16:09:11.708Z,2023-03-12T01:19:24Z,4091000673,178,,4088923133,212,21.8,4088923125,140,78.0,4088923121,56,Right,4088923129,141,15.9,4088923135,213,5.1,,,,,,,3kti58d195gmtzwrjh5nprx05,W. Endo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518450675,797,1,2,80,30,3dwlvz6cl4lcavvrg0y2dycrt,0,84.7,25,2023-03-11T16:09:19.152Z,2023-03-12T01:19:31Z,4088923391,56,Center,4088923395,141,43.1,4088923393,140,95.2,4088923397,212,16.5,4088923399,213,0.8,4091001063,178,,,,,,,,3uqn1adw8rarez1gpen9vng7p,W. Anton,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518450747,831,52,2,80,32,c5hderjlkcoaze51e5wgvptk,1,1.3,57.5,2023-03-11T16:09:21.180Z,2023-03-12T01:19:35Z,4090080239,376,,4091001313,178,,,,,,,,,,,,,,,,,,,,7obuhegyo1qcoikt23egcsr85,K. Trapp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518451533,832,1,2,80,49,c5hderjlkcoaze51e5wgvptk,1,13.1,46,2023-03-11T16:09:38.063Z,2023-03-12T01:19:44Z,4088928047,140,74.5,4088928043,199,,4088928053,213,0.4,4088928049,141,83.0,4088928055,1,,4088928045,56,Left,4088928051,212,69.2,,,,7obuhegyo1qcoikt23egcsr85,K. Trapp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518451599,833,1,2,80,56,c5hderjlkcoaze51e5wgvptk,1,74.5,83,2023-03-11T16:09:44.793Z,2023-03-12T01:19:51Z,4088928403,212,10.6,4088928401,141,67.7,4088928405,213,4.9,4088928395,56,Center,4091002153,178,,4088928397,140,76.4,,,,,,,g3fgd752o63acmmuahdvppm1,R. Kolo Muani,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518451609,834,3,2,80,57,c5hderjlkcoaze51e5wgvptk,0,76.1,61,2023-03-11T16:09:46.462Z,2023-03-12T01:19:57Z,4088928467,286,,4090091289,464,,4088928465,56,Center,4091002391,178,,4088928609,233,798,,,,,,,,,,eqtsanns36za56h4pfqhbnh05,M. Götze,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518451619,798,7,2,80,58,3dwlvz6cl4lcavvrg0y2dycrt,0,23.9,39,2023-03-11T16:09:46.648Z,2023-03-12T01:20:02Z,4088928499,56,Back,4088928549,233,834,4090091033,385,,4088928501,285,,4091002705,178,,,,,,,,,,,a4p1m3cqm6z2p1bw97s6k46ad,A. Karazor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518451697,799,45,2,80,59,3dwlvz6cl4lcavvrg0y2dycrt,0,24.2,42.5,2023-03-11T16:09:48.501Z,2023-03-12T01:20:13Z,4088929425,233,835,4088928883,56,Back,4088928887,285,,,,,,,,,,,,,,,,,a4p1m3cqm6z2p1bw97s6k46ad,A. Karazor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518451755,835,3,2,80,59,c5hderjlkcoaze51e5wgvptk,1,75.8,57.5,2023-03-11T16:09:48.501Z,2023-03-12T01:20:13Z,4088929173,286,,4090091603,464,,4088929341,233,799,4091003317,178,,4088929167,56,Center,,,,,,,,,,eqtsanns36za56h4pfqhbnh05,M. Götze,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518451891,836,1,2,81,0,c5hderjlkcoaze51e5wgvptk,1,72.5,62.6,2023-03-11T16:09:49.600Z,2023-03-12T01:20:17Z,4088929871,212,14.3,4088929873,213,0.3,4088929867,140,85.6,4091003511,178,,4088929869,141,68.6,4088929865,56,Center,,,,,,,eqtsanns36za56h4pfqhbnh05,M. Götze,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518451979,837,1,2,81,4,c5hderjlkcoaze51e5wgvptk,1,79.5,65.3,2023-03-11T16:09:53.185Z,2023-03-12T01:20:25Z,4088930387,212,24.1,4088930377,140,88.3,4088930371,56,Center,4088930381,141,32.6,4088930391,213,5.1,4088930369,155,,4091003899,178,,,,,g3fgd752o63acmmuahdvppm1,R. Kolo Muani,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518452001,838,1,2,81,6,c5hderjlkcoaze51e5wgvptk,0,88.3,32.3,2023-03-11T16:09:54.642Z,2023-03-12T04:47:49Z,4088930477,141,45.1,4088930483,213,0.8,4088930473,140,96.4,4088930481,212,12.2,4091520293,388,,4088930463,155,,4088930467,56,Center,,,,e91s5lp3fvfaav8w8xi7wdx3p,Aurélio Buta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518452061,800,52,2,81,8,3dwlvz6cl4lcavvrg0y2dycrt,1,7.5,56.4,2023-03-11T16:09:56.607Z,2023-03-12T01:20:36Z,4090092333,377,,4091004457,178,,,,,,,,,,,,,,,,,,,,62gct49oglcdzxafhrfucrb2t,F. Bredlow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518452781,801,1,2,81,23,3dwlvz6cl4lcavvrg0y2dycrt,1,2.5,51.2,2023-03-11T16:10:11.862Z,2023-03-12T01:20:41Z,4088934485,140,8.4,4088934481,123,,4088934489,212,20.2,4088934483,56,Back,4088934487,141,23.0,4088934491,213,5.0,4091004643,178,,,,,62gct49oglcdzxafhrfucrb2t,F. Bredlow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518452877,802,1,2,81,26,3dwlvz6cl4lcavvrg0y2dycrt,1,11.1,19.5,2023-03-11T16:10:15.545Z,2023-03-12T01:20:48Z,4088934921,141,35.2,4088934919,140,34.3,4088934917,56,Back,4088934925,213,0.4,4088934923,212,26.6,4091005269,178,,,,,,,,5l8wtw156meo2vrtrgasif6jt,K. Mavropanos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518452903,803,1,2,81,30,3dwlvz6cl4lcavvrg0y2dycrt,1,34.9,38.3,2023-03-11T16:10:18.906Z,2023-03-12T01:20:59Z,4088935035,140,29.5,4091005947,178,,4088935037,141,43.9,4088935033,56,Back,4088935039,212,6.8,4088935041,213,2.6,,,,,,,d1gc59ozyrrnl82rog6fbm0dm,E. Millot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518452917,804,1,2,81,30,3dwlvz6cl4lcavvrg0y2dycrt,1,29.2,43.9,2023-03-11T16:10:19.521Z,2023-03-12T01:21:10Z,4091006385,178,,4088935155,213,5.1,4088935151,141,39.4,4088935147,56,Back,4088935149,140,30.3,4088935153,212,3.3,,,,,,,a4p1m3cqm6z2p1bw97s6k46ad,A. Karazor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518453055,805,1,2,81,31,3dwlvz6cl4lcavvrg0y2dycrt,1,30.4,39.1,2023-03-11T16:10:20.569Z,2023-03-12T01:21:18Z,4088935957,56,Back,4088935969,212,30.5,4088935961,140,28.4,4088935965,141,83.9,4088935971,213,1.6,4091006823,178,,,,,,,,3kti58d195gmtzwrjh5nprx05,W. Endo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518453165,806,1,2,81,36,3dwlvz6cl4lcavvrg0y2dycrt,1,40.7,88.7,2023-03-11T16:10:25.161Z,2023-03-12T01:21:23Z,4088936517,56,Left,4088936519,140,60.0,4088936521,141,96.2,4088936529,213,0.2,4088936527,212,20.9,4091007177,178,,,,,,,,8p2yagsx6ujdbmeonkd3u4c89,H. Ito,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518453335,807,1,2,81,40,3dwlvz6cl4lcavvrg0y2dycrt,1,66.4,90.9,2023-03-11T16:10:29.504Z,2023-03-12T01:21:28Z,4088937371,212,5.1,4088937373,213,0.5,4091007407,178,,4088937367,140,70.7,4088937369,141,94.5,4088937365,56,Left,,,,,,,e9u7cmvaem5p7x9px3yq9f179,B. Sosa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
