id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/9/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,assist,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,keyPass,qualifier/10/value,qualifier/11/value,qualifier/15/value,qualifier/17/value,qualifier/16/value,qualifier/19/id,qualifier/19/qualifierId,qualifier/19/value
2533953339,780,49,2,70,31,c5hderjlkcoaze51e5wgvptk,1,36.7,31.8,2023-04-15T18:00:33.394Z,2023-04-16T07:49:10Z,,,,,,,,,,,,,,,,,,,,,,,,,3qy1qlzezgfkxeom5n1r9h13p,C. Lenz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533953351,781,1,2,70,32,c5hderjlkcoaze51e5wgvptk,1,36.6,30.1,2023-04-15T18:00:34.748Z,2023-04-16T07:49:15Z,4191991441,213,5.1,4191991439,212,10.6,4194160419,178,,4191991435,140,40.6,4191991437,141,15.8,4191991433,56,Back,,,,,,,3qy1qlzezgfkxeom5n1r9h13p,C. Lenz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533953363,782,1,2,70,35,c5hderjlkcoaze51e5wgvptk,1,36,23.9,2023-04-15T18:00:37.487Z,2023-04-16T07:49:28Z,4191991553,140,49.2,4191991555,141,31.5,4191991557,212,14.8,4191991559,213,0.4,4194160583,178,,4191991551,56,Back,,,,,,,az15xx7m923srf9gdbwmiyga1,D. Kamada,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534655537,1189,83,2,70,37,go76xxm0xyfgqt1h6tcrtimm,1,45.4,65.4,2023-04-15T18:00:39.430Z,2023-04-16T14:43:07Z,4195699613,399,185524,,,,,,,,,,,,,,,,,,,,,,au5tbnn48ve4kqnuu3dhmk296,K. Koné,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533953393,783,1,2,70,37,c5hderjlkcoaze51e5wgvptk,1,56,31.2,2023-04-15T18:00:39.542Z,2023-04-16T07:49:34Z,4191991723,213,5.2,4191991719,212,6.5,4194160639,178,,4191991715,140,58.9,4191991717,141,22.8,4191991713,56,Center,,,,,,,7cdiijsvnfc7tafy0zkf4uz9,D. Sow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533953435,784,1,2,70,40,c5hderjlkcoaze51e5wgvptk,0,63.4,16.1,2023-04-15T18:00:42.318Z,2023-04-16T07:49:37Z,4191992013,141,24.7,4194160695,178,,4191992017,213,0.1,4191992009,56,Center,4191992015,212,39.3,4191992007,155,,4191992019,1,,4191992011,140,100.0,42eyoeidtcnf2l4eag73qp36y,P. Aaronson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533953469,653,56,2,70,44,go76xxm0xyfgqt1h6tcrtimm,1,0,0,2023-04-15T18:00:46.625Z,2023-04-16T07:49:41Z,4191992247,56,Back,,,,,,,,,,,,,,,,,,,,,,8k5c8po5gx3vnxx36viq08xqt,N. Elvedi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533953483,654,5,2,70,45,go76xxm0xyfgqt1h6tcrtimm,1,-1.2,72.8,2023-04-15T18:00:47.431Z,2023-04-16T07:49:42Z,4191992333,346,,4191992339,233,785,4191992331,56,Back,,,,,,,,,,,,,,,,8k5c8po5gx3vnxx36viq08xqt,N. Elvedi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533953443,785,5,2,70,45,c5hderjlkcoaze51e5wgvptk,0,101.2,27.2,2023-04-15T18:00:47.431Z,2023-04-16T07:49:42Z,4191992381,233,654,4191992041,346,,4191992039,56,Center,,,,,,,,,,,,,,,,42eyoeidtcnf2l4eag73qp36y,P. Aaronson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533953873,655,1,2,71,17,go76xxm0xyfgqt1h6tcrtimm,0,3.6,54.5,2023-04-15T18:01:19.891Z,2023-04-16T07:49:55Z,4191994441,141,100.0,4191994439,140,58.9,4191994449,74,,4191994437,56,Left,4191994447,1,,4191994445,213,0.5,4191994435,124,,4191994443,212,66.2,3z6ekzop4y7cjuatzz9ua74k5,J. Omlin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533953877,656,5,2,71,22,go76xxm0xyfgqt1h6tcrtimm,0,57.5,101.2,2023-04-15T18:01:24.432Z,2023-04-16T07:49:59Z,4191994467,56,Left,4191994635,233,786,4191994469,347,,,,,,,,,,,,,,,,,3z6ekzop4y7cjuatzz9ua74k5,J. Omlin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533953895,786,5,2,71,22,c5hderjlkcoaze51e5wgvptk,1,42.5,-1.2,2023-04-15T18:01:24.432Z,2023-04-16T07:49:59Z,4191994615,233,656,4191994571,347,,4191994569,56,Back,,,,,,,,,,,,,,,,42eyoeidtcnf2l4eag73qp36y,P. Aaronson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533953933,787,1,2,71,24,c5hderjlkcoaze51e5wgvptk,1,46,0,2023-04-15T18:01:26.519Z,2023-04-16T07:50:02Z,4191994801,212,8.8,4191994795,141,4.9,4191994789,107,,4191994793,140,38.5,4191994791,56,Back,4191994805,213,2.7,,,,,,,e91s5lp3fvfaav8w8xi7wdx3p,Aurélio Buta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533954013,788,1,2,71,27,c5hderjlkcoaze51e5wgvptk,1,37.6,7.6,2023-04-15T18:01:29.435Z,2023-04-16T07:50:11Z,4191995235,213,2.2,4194161233,178,,4191995227,56,Back,4191995233,212,18.0,4191995231,141,29.5,4191995229,140,28.0,,,,,,,bd4p670s36cp1dh4fadv84qcq,Tuta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533954081,789,1,2,71,31,c5hderjlkcoaze51e5wgvptk,1,30.3,36,2023-04-15T18:01:33.358Z,2023-04-16T07:50:15Z,4191995639,141,10.0,4194161311,178,,4191995643,213,5.1,4191995635,56,Back,4191995637,140,36.4,4191995641,212,18.8,,,,,,,8kqmsuo668wpuzoyyxf4o2vo5,M. Hasebe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533954139,790,1,2,71,37,c5hderjlkcoaze51e5wgvptk,1,42.1,11,2023-04-15T18:01:39.382Z,2023-04-16T07:50:18Z,4191995951,141,48.1,4191995947,56,Back,4191995949,140,25.3,4191995955,213,2.2,4191995953,212,30.8,4194161361,178,,,,,,,,bd4p670s36cp1dh4fadv84qcq,Tuta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533954207,791,1,2,71,41,c5hderjlkcoaze51e5wgvptk,1,25.3,48.1,2023-04-15T18:01:42.932Z,2023-04-16T07:50:22Z,4194161437,178,,4191996273,56,Back,4191996275,140,35.8,4191996277,141,77.6,4191996279,212,22.9,4191996281,213,1.1,,,,,,,8kqmsuo668wpuzoyyxf4o2vo5,M. Hasebe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533954241,792,1,2,71,46,c5hderjlkcoaze51e5wgvptk,1,40.7,87.2,2023-04-15T18:01:48.081Z,2023-04-16T07:50:26Z,4191996425,140,45.7,4191996427,141,93.0,4194161493,178,,4191996423,56,Back,4191996429,212,6.6,4191996431,213,0.6,,,,,,,3qy1qlzezgfkxeom5n1r9h13p,C. Lenz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533954269,793,1,2,71,48,c5hderjlkcoaze51e5wgvptk,1,54.9,91.4,2023-04-15T18:01:49.965Z,2023-04-16T07:50:33Z,4191996567,141,81.7,4191996565,140,45.9,4191996563,56,Back,4191996573,213,3.8,4194161601,178,,4191996569,212,11.5,,,,,,,byn8dfwg5zdefrca7wgn32qne,A. Knauff,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533954283,794,1,2,71,48,c5hderjlkcoaze51e5wgvptk,1,44.5,81.1,2023-04-15T18:01:50.632Z,2023-04-16T07:51:07Z,4191996639,56,Back,4191996643,141,87.5,4191996645,212,7.1,4191996641,140,39.2,4191996647,213,2.5,4194161715,178,,,,,,,,7cdiijsvnfc7tafy0zkf4uz9,D. Sow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533954303,795,1,2,71,50,c5hderjlkcoaze51e5wgvptk,1,39.2,87.5,2023-04-15T18:01:52.522Z,2023-04-16T07:51:11Z,4191996769,140,33.6,4194162287,178,,4191996771,141,50.7,4191996773,212,25.7,4191996775,213,4.5,4191996767,56,Back,,,,,,,3qy1qlzezgfkxeom5n1r9h13p,C. Lenz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533954353,796,1,2,71,53,c5hderjlkcoaze51e5wgvptk,1,33.6,50.7,2023-04-15T18:01:55.652Z,2023-04-16T07:51:14Z,4191997047,56,Back,4191997051,141,21.3,4194162343,178,,4191997053,212,21.3,4191997049,140,40.6,4191997055,213,5.1,,,,,,,8kqmsuo668wpuzoyyxf4o2vo5,M. Hasebe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533954399,797,1,2,71,58,c5hderjlkcoaze51e5wgvptk,1,54.9,15,2023-04-15T18:01:59.933Z,2023-04-16T07:51:18Z,4194162399,178,,4191997269,213,5.5,4191997245,56,Right,4191997259,141,2.6,4191997255,140,63.4,4191997265,212,12.3,,,,,,,bd4p670s36cp1dh4fadv84qcq,Tuta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533954421,798,1,2,72,1,c5hderjlkcoaze51e5wgvptk,1,59.4,6.7,2023-04-15T18:02:03.597Z,2023-04-16T07:51:21Z,4191997381,212,14.5,4191997379,141,8.9,4191997383,213,3.0,4191997377,140,45.7,4191997375,56,Back,4194162457,178,,,,,,,,e91s5lp3fvfaav8w8xi7wdx3p,Aurélio Buta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533954463,799,1,2,72,3,c5hderjlkcoaze51e5wgvptk,1,45.5,9.2,2023-04-15T18:02:05.833Z,2023-04-16T07:51:25Z,4191997623,212,29.9,4191997625,213,1.6,4194162497,178,,4191997619,140,43.6,4191997617,56,Back,4191997621,141,53.1,,,,,,,bd4p670s36cp1dh4fadv84qcq,Tuta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533954539,800,1,2,72,7,c5hderjlkcoaze51e5wgvptk,1,49.3,59.3,2023-04-15T18:02:09.362Z,2023-04-16T07:51:29Z,4194162579,178,,4191998049,56,Left,4191998055,212,14.6,4191998057,213,1.3,4191998053,141,80.0,4191998051,140,53.0,,,,,,,8kqmsuo668wpuzoyyxf4o2vo5,M. Hasebe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533954571,657,45,2,72,12,go76xxm0xyfgqt1h6tcrtimm,0,32,16.2,2023-04-15T18:02:14.898Z,2023-04-16T07:51:36Z,4191998231,233,801,4191998195,56,Back,4191998197,285,,,,,,,,,,,,,,,,,7kjhx78gpi6m3r4j1b4jdyh91,J. Hofmann,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533954555,801,3,2,72,12,c5hderjlkcoaze51e5wgvptk,1,68,83.8,2023-04-15T18:02:14.898Z,2023-04-16T07:51:35Z,4191998101,56,Left,4193696461,465,,4191998213,233,657,4194162757,178,,4191998103,286,,,,,,,,,,,3qy1qlzezgfkxeom5n1r9h13p,C. Lenz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533954591,802,1,2,72,14,c5hderjlkcoaze51e5wgvptk,1,69.8,89.9,2023-04-15T18:02:16.381Z,2023-04-16T07:51:41Z,4191998291,140,90.7,4191998297,213,6.2,4191998289,56,Left,4191998295,212,22.1,4194162917,178,,4191998293,141,85.6,,,,,,,3qy1qlzezgfkxeom5n1r9h13p,C. Lenz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533954609,803,1,2,72,17,c5hderjlkcoaze51e5wgvptk,0,93.3,77.5,2023-04-15T18:02:19.103Z,2023-04-16T07:51:47Z,4191998363,213,4.5,4191998357,140,89.9,4191998355,56,Center,4194163033,178,,4191998361,212,15.1,4191998359,141,55.9,,,,,,,byn8dfwg5zdefrca7wgn32qne,A. Knauff,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533954623,658,12,2,72,17,go76xxm0xyfgqt1h6tcrtimm,1,11.3,44.8,2023-04-15T18:02:19.889Z,2023-04-16T07:51:52Z,4191998413,140,15.3,4191998415,141,0.0,4191998417,212,31.7,4191998419,213,4.8,4191998425,167,,4191998411,56,Back,4194163197,178,,,,,dqrzogrwznyks6whhfhq748ut,R. Bensebaïni,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533954625,659,5,2,72,20,go76xxm0xyfgqt1h6tcrtimm,0,18.4,-1.5,2023-04-15T18:02:22.182Z,2023-04-16T07:51:54Z,4191999805,233,804,4191998423,347,,4191998421,56,Back,,,,,,,,,,,,,,,,dqrzogrwznyks6whhfhq748ut,R. Bensebaïni,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533954867,804,5,2,72,20,c5hderjlkcoaze51e5wgvptk,1,81.6,101.5,2023-04-15T18:02:22.182Z,2023-04-16T07:51:54Z,4191999787,233,659,4191999759,56,Left,4191999761,347,,,,,,,,,,,,,,,,,byn8dfwg5zdefrca7wgn32qne,A. Knauff,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533954887,805,1,2,72,37,c5hderjlkcoaze51e5wgvptk,1,79.5,100,2023-04-15T18:02:39.787Z,2023-04-16T07:52:12Z,4191999931,140,61.9,4191999939,212,18.8,4191999923,107,,4191999935,141,96.3,4191999927,56,Left,4191999943,213,3.3,,,,,,,byn8dfwg5zdefrca7wgn32qne,A. Knauff,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533954909,806,1,2,72,39,c5hderjlkcoaze51e5wgvptk,1,59.2,95.9,2023-04-15T18:02:41.132Z,2023-04-16T07:52:18Z,4192000053,56,Left,4192000061,213,4.7,4192000059,212,8.2,4192000057,141,83.9,4194163653,178,,4192000055,140,58.8,,,,,,,3qy1qlzezgfkxeom5n1r9h13p,C. Lenz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533954945,807,1,2,72,40,c5hderjlkcoaze51e5wgvptk,0,58.5,83.6,2023-04-15T18:02:42.071Z,2023-04-16T07:52:23Z,4192000217,56,Left,4192000215,155,,4194163735,178,,4192000221,141,100.0,4192000223,212,19.2,4192000225,213,0.7,4192000219,140,72.9,,,,8kqmsuo668wpuzoyyxf4o2vo5,M. Hasebe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533955393,660,5,2,72,42,go76xxm0xyfgqt1h6tcrtimm,1,27.7,-1.6,2023-04-15T18:02:44.433Z,2023-04-16T07:52:28Z,4192002927,233,808,4192002749,347,,4192002747,56,Back,,,,,,,,,,,,,,,,dqrzogrwznyks6whhfhq748ut,R. Bensebaïni,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533954949,808,5,2,72,42,c5hderjlkcoaze51e5wgvptk,0,72.3,101.6,2023-04-15T18:02:44.433Z,2023-04-16T07:52:28Z,4192000247,56,Left,4192000249,347,,4192002939,233,660,,,,,,,,,,,,,,,,8kqmsuo668wpuzoyyxf4o2vo5,M. Hasebe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533955395,661,18,2,73,19,go76xxm0xyfgqt1h6tcrtimm,1,0,0,2023-04-15T18:03:21.152Z,2023-04-16T07:52:34Z,4192002751,42,,4192002859,55,662,4192002755,59,32,4192002753,44,Midfielder,,,,,,,,,,,,,514es9hzl2skv9dl5cofgkogl,F. Neuhaus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533955407,662,19,2,73,19,go76xxm0xyfgqt1h6tcrtimm,1,0,0,2023-04-15T18:03:21.153Z,2023-04-16T07:52:35Z,4192002827,55,661,4192002825,44,Midfielder,4192004471,292,6,4192002823,59,13,4192002821,145,10,4192004473,293,3,4192002817,42,,,,,9bdxi3mvkftmqts59jptqq76d,L. Stindl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533959067,692,40,2,73,21,go76xxm0xyfgqt1h6tcrtimm,1,0,0,2023-04-15T18:03:23Z,2023-04-15T18:07:21Z,4192022097,131,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 0, 0, 0, 0, 0, 0, 0",4192022101,319,,4192022095,130,8,4192022089,30,"3z6ekzop4y7cjuatzz9ua74k5, 43eq31reskwn9veb3vickralm, dqrzogrwznyks6whhfhq748ut, au5tbnn48ve4kqnuu3dhmk296, 70tsvrcmklvp4ecdhxlugf8ix, 8k5c8po5gx3vnxx36viq08xqt, 7kjhx78gpi6m3r4j1b4jdyh91, 5i8dbjuewybsfgyym63clfw0l, 66nvc8a4kd3cyeyj3i474cudx, 9bdxi3mvkftmqts59jptqq76d, d0qyia80j5079xq5olbttqfl6, ckjid5lfgbx8tdyoi32vbwn9x, 1mkbxdrj3myvt6jm4tx8sywgl, l8bphgwl3llcckvf9zr6ptqt, cgzcn8oo03wda4e5o0jxgy4tl, ao00a4lfe5vs9enjgkuu7vglx, 22zaq3o78o5feeogqdsvig02y, 8dq80nkl6nbdejj2ti0mb2w6i",4192022093,59,"1, 29, 25, 17, 3, 30, 23, 8, 10, 13, 19, 5, 6, 7, 11, 18, 20, 41",4192022091,44,"1, 2, 2, 3, 2, 2, 3, 3, 4, 3, 3, 5, 5, 5, 5, 5, 5, 5",4192022099,194,9bdxi3mvkftmqts59jptqq76d,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533955535,664,1,2,73,29,go76xxm0xyfgqt1h6tcrtimm,1,35.9,0,2023-04-15T18:03:31.341Z,2023-04-16T07:52:41Z,4192003595,56,Back,4192003603,213,1.8,4192003591,107,,4192003597,140,34.4,4192003601,212,6.4,4192003599,141,7.3,,,,,,,43eq31reskwn9veb3vickralm,J. Scally,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533955555,665,1,2,73,30,go76xxm0xyfgqt1h6tcrtimm,1,34.3,7.3,2023-04-15T18:03:32.280Z,2023-04-16T07:52:44Z,4194164227,178,,4192003681,140,35.9,4192003687,213,5.2,4192003685,212,3.8,4192003679,56,Back,4192003683,141,2.3,,,,,,,5i8dbjuewybsfgyym63clfw0l,J. Weigl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533955565,666,61,2,73,30,go76xxm0xyfgqt1h6tcrtimm,0,35.8,2.3,2023-04-15T18:03:32.900Z,2023-04-16T07:52:51Z,4192003739,56,Back,4194164353,178,,,,,,,,,,,,,,,,,,,,43eq31reskwn9veb3vickralm,J. Scally,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533955567,667,5,2,73,32,go76xxm0xyfgqt1h6tcrtimm,0,32.6,-1.5,2023-04-15T18:03:34.683Z,2023-04-16T07:52:53Z,4192003753,347,,4192004845,233,809,4192003751,56,Back,,,,,,,,,,,,,,,,43eq31reskwn9veb3vickralm,J. Scally,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533955747,809,5,2,73,32,c5hderjlkcoaze51e5wgvptk,1,67.4,101.5,2023-04-15T18:03:34.683Z,2023-04-16T07:52:52Z,4192004761,56,Left,4192004763,347,,4192004835,233,667,,,,,,,,,,,,,,,,f5lfo1hz7u5bk494w53arcacq,E. Ebimbe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533955773,810,1,2,73,46,c5hderjlkcoaze51e5wgvptk,0,70,100,2023-04-15T18:03:48.399Z,2023-04-16T07:52:57Z,4192004951,141,76.9,4192004947,56,Center,4192004945,107,,4192004949,140,72.2,4192004955,213,4.8,4192004953,212,17.2,,,,,,,byn8dfwg5zdefrca7wgn32qne,A. Knauff,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533955793,668,49,2,73,47,go76xxm0xyfgqt1h6tcrtimm,1,28.7,21.1,2023-04-15T18:03:49.601Z,2023-04-16T07:53:03Z,,,,,,,,,,,,,,,,,,,,,,,,,5i8dbjuewybsfgyym63clfw0l,J. Weigl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533955835,669,1,2,73,47,go76xxm0xyfgqt1h6tcrtimm,1,28.7,21.1,2023-04-15T18:03:49.655Z,2023-04-16T07:53:08Z,4192005309,213,5.6,4192005301,140,38.4,4192005299,56,Back,4194164799,178,,4192005303,141,8.1,4192005305,212,13.5,,,,,,,5i8dbjuewybsfgyym63clfw0l,J. Weigl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533955839,670,50,2,73,49,go76xxm0xyfgqt1h6tcrtimm,1,38.6,15.6,2023-04-15T18:03:51.604Z,2023-04-16T07:53:23Z,4192005315,286,,4192005633,233,811,4192005313,56,Back,,,,,,,,,,,,,,,,66nvc8a4kd3cyeyj3i474cudx,M. Thuram,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533955889,811,7,2,73,50,c5hderjlkcoaze51e5wgvptk,1,61.4,84.4,2023-04-15T18:03:51.984Z,2023-04-16T07:53:28Z,4194165197,178,,4192005569,56,Left,4192005571,285,,4193702331,384,,4192005629,233,670,,,,,,,,,,byn8dfwg5zdefrca7wgn32qne,A. Knauff,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533955895,812,49,2,73,52,c5hderjlkcoaze51e5wgvptk,1,64.6,76.6,2023-04-15T18:03:54.256Z,2023-04-16T07:53:34Z,,,,,,,,,,,,,,,,,,,,,,,,,3qy1qlzezgfkxeom5n1r9h13p,C. Lenz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533955907,813,1,2,73,53,c5hderjlkcoaze51e5wgvptk,1,66.1,75.2,2023-04-15T18:03:55.640Z,2023-04-16T07:53:38Z,4192005673,140,65.2,4194165457,178,,4192005675,141,60.6,4192005677,212,10.0,4192005679,213,4.6,4192005671,56,Center,,,,,,,3qy1qlzezgfkxeom5n1r9h13p,C. Lenz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533955985,814,1,2,73,53,c5hderjlkcoaze51e5wgvptk,1,66.8,54.2,2023-04-15T18:03:55.672Z,2023-04-16T07:53:44Z,4192005993,140,70.5,4192005997,212,23.3,4194165577,178,,4192005995,141,20.4,4192005999,213,4.9,4192005991,56,Right,,,,,,,az15xx7m923srf9gdbwmiyga1,D. Kamada,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533956027,815,1,2,73,57,c5hderjlkcoaze51e5wgvptk,1,70.5,18.6,2023-04-15T18:03:59.496Z,2023-04-16T07:53:52Z,4194165725,178,,4192006261,140,67.5,4192006259,56,Center,4192006263,141,38.5,4192006267,213,1.8,4192006265,212,13.9,,,,,,,e91s5lp3fvfaav8w8xi7wdx3p,Aurélio Buta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533956091,816,1,2,74,0,c5hderjlkcoaze51e5wgvptk,1,66.1,44.6,2023-04-15T18:04:02.683Z,2023-04-16T07:53:57Z,4192006565,56,Center,4192006567,140,54.6,4194165813,178,,4192006573,213,2.6,4192006571,212,14.5,4192006569,141,56.4,,,,,,,az15xx7m923srf9gdbwmiyga1,D. Kamada,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533956165,817,1,2,74,4,c5hderjlkcoaze51e5wgvptk,1,57,54.9,2023-04-15T18:04:06.580Z,2023-04-16T07:54:00Z,4192006949,56,Right,4192006955,212,27.0,4192006957,213,5.0,4192006953,141,16.7,4194165871,178,,4192006951,140,64.1,,,,,,,8kqmsuo668wpuzoyyxf4o2vo5,M. Hasebe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533956179,818,1,2,74,9,c5hderjlkcoaze51e5wgvptk,1,71.1,12.8,2023-04-15T18:04:11.234Z,2023-04-16T07:54:06Z,4192007047,212,7.5,4192007045,141,4.4,4192007043,140,75.7,4194165973,178,,4192007041,56,Right,4192007049,213,5.4,,,,,,,bd4p670s36cp1dh4fadv84qcq,Tuta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533956267,819,1,2,74,10,c5hderjlkcoaze51e5wgvptk,1,75.7,4.3,2023-04-15T18:04:12.061Z,2023-04-16T07:54:09Z,4192007471,212,15.1,4192007469,141,15.6,4192007465,56,Right,4192007467,140,63.3,4194166035,178,,4192007473,213,2.6,,,,,,,e91s5lp3fvfaav8w8xi7wdx3p,Aurélio Buta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533956279,820,4,2,74,13,c5hderjlkcoaze51e5wgvptk,1,62.6,11.3,2023-04-15T18:04:15.432Z,2023-04-16T07:54:12Z,4192007683,233,671,4192007525,265,,4192007517,56,Right,4192007531,286,,4192007515,13,,4192007521,152,,,,,,,,az15xx7m923srf9gdbwmiyga1,D. Kamada,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533956299,671,4,2,74,13,go76xxm0xyfgqt1h6tcrtimm,0,37.4,88.7,2023-04-15T18:04:15.433Z,2023-04-16T07:54:12Z,4192007629,152,,4192007631,265,,4192007711,233,820,4194166103,178,,4192007627,56,Back,4192007625,13,,4192007633,285,,,,,au5tbnn48ve4kqnuu3dhmk296,K. Koné,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533956361,821,1,2,74,16,c5hderjlkcoaze51e5wgvptk,1,61.3,11.1,2023-04-15T18:04:18.124Z,2023-04-16T07:54:19Z,4192007951,140,57.0,4192007947,152,,4192007945,5,,4192007957,213,1.9,4194166243,178,,4192007955,212,14.8,4192007949,56,Center,4192007953,141,31.8,az15xx7m923srf9gdbwmiyga1,D. Kamada,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
