id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/8/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,keyPass,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/12/value,qualifier/11/value,assist,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/14/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/19/id,qualifier/19/qualifierId,qualifier/19/value
2472459539,855,3,2,78,51,a8l3w3n0j99qjlsxj3jnmgkz1,0,59,96.2,2022-10-15T15:09:15.415Z,2022-10-15T23:12:49Z,3846561643,56,Left,3847067253,178,,3846561647,465,,3846561649,467,7kjhx78gpi6m3r4j1b4jdyh91,3846561645,286,,,,,,,,,,,b7cso5zljdvzfila9zd4fz4ve,J. Kamiński,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472180635,659,45,2,78,56,go76xxm0xyfgqt1h6tcrtimm,0,29.3,5.7,2022-10-15T15:09:20.134Z,2022-10-15T23:13:13Z,3845056675,285,,3845056673,56,Back,3845056835,233,732,,,,,,,,,,,,,,,,7kjhx78gpi6m3r4j1b4jdyh91,J. Hofmann,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472180619,732,3,2,78,56,a8l3w3n0j99qjlsxj3jnmgkz1,1,70.7,94.3,2022-10-15T15:09:20.134Z,2022-10-15T23:13:12Z,3846560667,464,,3845056745,233,659,3847068077,178,,3845056619,56,Left,3845056621,286,,,,,,,,,,,b7cso5zljdvzfila9zd4fz4ve,J. Kamiński,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472180729,733,1,2,78,58,a8l3w3n0j99qjlsxj3jnmgkz1,1,67.8,89.3,2022-10-15T15:09:21.888Z,2022-10-15T23:13:22Z,3845057121,213,4.7,3845057119,212,25.7,3845057115,140,67.0,3845057117,141,51.5,3845057113,56,Center,3847068419,178,,,,,,,,b7cso5zljdvzfila9zd4fz4ve,J. Kamiński,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472180825,734,1,2,79,1,a8l3w3n0j99qjlsxj3jnmgkz1,1,64.8,42.2,2022-10-15T15:09:25.039Z,2022-10-15T23:13:24Z,3845057633,140,73.5,3847068527,178,,3845057637,212,24.4,3845057631,56,Right,3845057635,141,8.9,3845057639,213,5.1,,,,,,,d2ykrr75737c8bzlwhjj90vkl,Y. Gerhardt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472180977,735,1,2,79,6,a8l3w3n0j99qjlsxj3jnmgkz1,1,67.5,10.6,2022-10-15T15:09:30.081Z,2022-10-15T23:13:29Z,3845058477,56,Center,3845058479,140,65.5,3845058483,212,14.7,3845058481,141,32.0,3847068837,178,,3845058485,213,1.7,,,,,,,23l48u4w5nj4036whjm3s49gp,R. Baku,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472181071,736,1,2,79,9,a8l3w3n0j99qjlsxj3jnmgkz1,1,65.2,30.7,2022-10-15T15:09:32.869Z,2022-10-15T23:13:32Z,3845059005,140,71.1,3845059009,212,10.5,3845059011,213,5.3,3845059007,141,18.2,3845059003,56,Right,3847069023,178,,,,,,,,d2ykrr75737c8bzlwhjj90vkl,Y. Gerhardt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472668647,1180,43,2,79,10,a8l3w3n0j99qjlsxj3jnmgkz1,1,0,0,2022-10-15T15:09:33.723Z,2022-10-16T05:04:36Z,3847719315,144,82,3847718931,178,0,,,,,,,,,,,,,,,,,,,23l48u4w5nj4036whjm3s49gp,R. Baku,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472181129,738,61,2,79,10,a8l3w3n0j99qjlsxj3jnmgkz1,0,71.4,18.8,2022-10-15T15:09:33.764Z,2022-10-15T23:13:37Z,3845059271,56,Right,3847069183,178,,,,,,,,,,,,,,,,,,,,23l48u4w5nj4036whjm3s49gp,R. Baku,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472181063,660,3,2,79,11,go76xxm0xyfgqt1h6tcrtimm,0,30.4,77,2022-10-15T15:09:34.885Z,2022-10-15T23:13:41Z,3845111777,233,737,3845058997,285,,3845058995,56,Back,3847069361,178,,3846563549,464,,,,,,,,,,,au5tbnn48ve4kqnuu3dhmk296,K. Koné,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472181101,737,7,2,79,11,a8l3w3n0j99qjlsxj3jnmgkz1,0,69.6,23,2022-10-15T15:09:34.938Z,2022-10-15T23:13:45Z,3847069537,178,,3845111731,233,660,3846563655,383,,3845059137,56,Center,3845059141,286,,,,,,,,,,,23l48u4w5nj4036whjm3s49gp,R. Baku,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472181115,661,49,2,79,11,go76xxm0xyfgqt1h6tcrtimm,1,30.5,78.2,2022-10-15T15:09:35.208Z,2022-10-16T05:05:04Z,,,,,,,,,,,,,,,,,,,,,,,,,au5tbnn48ve4kqnuu3dhmk296,K. Koné,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472181187,662,1,2,79,13,go76xxm0xyfgqt1h6tcrtimm,1,30.6,79.1,2022-10-15T15:09:37.429Z,2022-10-15T23:14:00Z,3845059643,212,7.8,3845059641,141,70.8,3845059637,56,Back,3845059639,140,35.7,3847070215,178,,3845059645,213,5.5,,,,,,,au5tbnn48ve4kqnuu3dhmk296,K. Koné,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472181315,663,1,2,79,15,go76xxm0xyfgqt1h6tcrtimm,1,36.5,72.2,2022-10-15T15:09:39.410Z,2022-10-15T23:14:03Z,3845060253,141,71.0,3847070343,178,,3845060249,56,Back,3845060255,212,12.3,3845060257,213,6.2,3845060251,140,48.2,,,,,,,d0qyia80j5079xq5olbttqfl6,N. Ngoumou,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472181333,664,4,2,79,17,go76xxm0xyfgqt1h6tcrtimm,1,47.4,73.2,2022-10-15T15:09:40.741Z,2022-10-15T23:14:14Z,3845060343,13,,3845060351,152,,3845060355,286,,3845060347,56,Back,3845060925,233,739,3845060353,265,,,,,,,,66nvc8a4kd3cyeyj3i474cudx,M. Thuram,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472181405,739,4,2,79,17,a8l3w3n0j99qjlsxj3jnmgkz1,0,52.6,26.8,2022-10-15T15:09:40.742Z,2022-10-15T23:14:14Z,3845060809,152,,3845061041,233,664,3847070905,178,,3845060805,13,,3845060811,265,,3845060807,56,Center,3845060813,285,,,,,7e7w34imugzsufvytjxytupd5,M. Lacroix,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472182833,665,1,2,79,57,go76xxm0xyfgqt1h6tcrtimm,1,54.3,70.4,2022-10-15T15:10:21.308Z,2022-10-15T23:14:21Z,3845068405,213,3.2,3845068397,56,Back,3845068399,140,36.6,3845068401,141,69.5,3845068395,152,,3847071247,178,,3845068403,212,18.6,3845068393,5,,5i8dbjuewybsfgyym63clfw0l,J. Weigl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472183017,666,1,2,79,58,go76xxm0xyfgqt1h6tcrtimm,1,34.7,69.6,2022-10-15T15:10:22.504Z,2022-10-15T23:14:26Z,3845069339,213,3.9,3845069335,141,48.8,3847071503,178,,3845069331,56,Back,3845069337,212,19.9,3845069333,140,21.4,,,,,,,8k5c8po5gx3vnxx36viq08xqt,N. Elvedi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472183139,667,1,2,80,5,go76xxm0xyfgqt1h6tcrtimm,1,23.9,44.2,2022-10-15T15:10:28.891Z,2022-10-15T23:14:32Z,3845069935,212,36.0,3845069927,155,,3845069929,56,Center,3845069941,1,,3845069937,213,0.2,3845069931,140,57.4,3845069933,141,55.7,3847071789,178,,bagn0ce4xunsiz3mezrtqx1p1,Y. Sommer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472183149,668,1,2,80,7,go76xxm0xyfgqt1h6tcrtimm,1,57.7,55.8,2022-10-15T15:10:31.155Z,2022-10-15T23:14:40Z,3847072273,178,,3845070023,56,Center,3845070021,168,,3845070027,141,47.6,3845070029,212,9.3,3845070025,140,64.8,3845070031,213,5.6,,,,66nvc8a4kd3cyeyj3i474cudx,M. Thuram,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472183313,669,1,2,80,11,go76xxm0xyfgqt1h6tcrtimm,1,72.9,54.3,2022-10-15T15:10:35.388Z,2022-10-15T23:14:49Z,3847072807,178,,3845070933,140,74.2,3845070941,213,4.9,3845070937,212,6.9,3845070931,56,Center,3845070935,141,44.3,,,,,,,9bdxi3mvkftmqts59jptqq76d,L. Stindl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472669113,957,43,2,80,12,go76xxm0xyfgqt1h6tcrtimm,1,0,0,2022-10-15T15:10:36.245Z,2022-10-16T05:06:19Z,3847721287,144,82,3847721147,178,0,,,,,,,,,,,,,,,,,,,66nvc8a4kd3cyeyj3i474cudx,M. Thuram,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472669137,958,43,2,80,12,go76xxm0xyfgqt1h6tcrtimm,1,0,0,2022-10-15T15:10:36.655Z,2022-10-16T05:06:21Z,3847721313,144,82,3847721247,178,0,,,,,,,,,,,,,,,,,,,66nvc8a4kd3cyeyj3i474cudx,M. Thuram,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472460665,754,3,2,80,13,go76xxm0xyfgqt1h6tcrtimm,0,76.3,47.6,2022-10-15T15:10:36.984Z,2022-10-15T23:14:54Z,3846567423,286,,3847073073,178,,3846567425,465,,3846567427,467,76h7b6dhpyotolq68f84lqifp,3846567421,56,Center,,,,,,,,,,66nvc8a4kd3cyeyj3i474cudx,M. Thuram,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472183415,670,43,2,80,13,go76xxm0xyfgqt1h6tcrtimm,1,0,0,2022-10-15T15:10:37.150Z,2022-10-15T15:10:42Z,3845071485,56,Center,3845071847,144,3,3845071487,286,0,,,,,,,,,,,,,,,,66nvc8a4kd3cyeyj3i474cudx,M. Thuram,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472183425,671,4,2,80,14,go76xxm0xyfgqt1h6tcrtimm,1,80.2,43.2,2022-10-15T15:10:37.800Z,2022-10-15T23:15:05Z,3845071557,56,Center,3845071971,233,741,3845071563,286,,3845071559,152,,3845071553,13,,3845071561,265,,,,,,,,66nvc8a4kd3cyeyj3i474cudx,M. Thuram,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472183499,741,4,2,80,14,a8l3w3n0j99qjlsxj3jnmgkz1,0,19.8,56.8,2022-10-15T15:10:37.801Z,2022-10-15T23:15:05Z,3845071881,285,,3845071863,13,,3845072023,233,671,3845071871,152,,3847073517,178,,3845071867,56,Back,3845071875,265,,,,,76h7b6dhpyotolq68f84lqifp,Paulo Otávio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472184405,742,17,2,80,19,a8l3w3n0j99qjlsxj3jnmgkz1,1,0,0,2022-10-15T15:10:43.644Z,2022-10-15T23:15:11Z,3845076829,31,,3845076831,393,,3845076833,13,243,,,,,,,,,,,,,,,,76h7b6dhpyotolq68f84lqifp,Paulo Otávio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472186123,672,1,2,81,29,go76xxm0xyfgqt1h6tcrtimm,1,81,45.4,2022-10-15T15:11:52.709Z,2022-10-15T23:16:17Z,3845086001,213,1.4,3847077161,178,,3845085993,56,Center,3845098761,278,,3845085991,152,,3845085997,141,52.7,3845085989,5,,3845085999,212,5.1,9bdxi3mvkftmqts59jptqq76d,L. Stindl,3845085995,140,,,,81.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472187003,675,1,2,81,29,go76xxm0xyfgqt1h6tcrtimm,1,80.5,51.2,2022-10-15T15:11:53.115Z,2022-10-15T23:58:17Z,3845090643,141,49.3,3845090651,213,5.0,3845098683,278,,3847077383,178,,3845098799,154,,3845090641,140,80.8,3845090639,56,Center,3845090645,212,1.3,7kjhx78gpi6m3r4j1b4jdyh91,J. Hofmann,3845098795,210,,,,15,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,
2472186143,673,15,2,81,30,go76xxm0xyfgqt1h6tcrtimm,1,81.7,51.5,2022-10-15T15:11:53.717Z,2022-10-15T23:16:33Z,3845094627,233,743,3846569389,113,,3845098875,147,49.1,3845098855,80,,3845098861,55,675,3845098857,29,,3845098859,154,,3847077751,178,,dqrzogrwznyks6whhfhq748ut,R. Bensebaïni,3845098865,102,3845094503,72,,46.1,3845094501,26,,3845086089,56,,3845086087,18,3845098871,328,,3845098869,215,,Center,,3845098867,103,13.9,3845098873,146,97.6,,,,,,,,,
2472185969,743,10,2,81,30,a8l3w3n0j99qjlsxj3jnmgkz1,1,1.4,52.5,2022-10-15T15:11:54.320Z,2022-10-15T23:16:51Z,3846569647,376,,3845085283,182,,3845086765,179,,3845094753,233,673,3845086761,174,,3845085287,56,Back,,,,,,,bfpax581lm91ebz4xgz40a191,K. Casteels,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472669523,1220,67,2,81,33,a8l3w3n0j99qjlsxj3jnmgkz1,1,1,70.3,2022-10-15T15:11:56.813Z,2022-10-16T08:46:56Z,3847723255,233,963,,,,,,,,,,,,,,,,,,,,,,acxwc7xxrtyssiy390t859kgl,M. Arnold,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472669521,963,67,2,81,33,go76xxm0xyfgqt1h6tcrtimm,0,99,29.7,2022-10-15T15:11:56.814Z,2022-10-16T05:07:48Z,3847723263,233,1220,,,,,,,,,,,,,,,,,,,,,,66nvc8a4kd3cyeyj3i474cudx,M. Thuram,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472188305,745,61,2,81,33,a8l3w3n0j99qjlsxj3jnmgkz1,1,3,70.2,2022-10-15T15:11:56.920Z,2022-10-16T08:46:56Z,3845097765,56,Back,3847079307,178,,,,,,,,,,,,,,,,,,,,acxwc7xxrtyssiy390t859kgl,M. Arnold,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472186283,674,6,2,81,34,go76xxm0xyfgqt1h6tcrtimm,1,90.2,49.5,2022-10-15T15:11:58.206Z,2022-10-15T23:17:22Z,3845086865,56,Center,3845086989,233,744,3845086867,73,,,,,,,,,,,,,,,,,dqrzogrwznyks6whhfhq748ut,R. Bensebaïni,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472186133,744,6,2,81,34,a8l3w3n0j99qjlsxj3jnmgkz1,0,9.8,50.5,2022-10-15T15:11:58.206Z,2022-10-15T23:17:23Z,3845086047,73,,3845086045,56,Back,3845087109,233,674,,,,,,,,,,,,,,,,acxwc7xxrtyssiy390t859kgl,M. Arnold,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472189649,746,17,2,83,7,a8l3w3n0j99qjlsxj3jnmgkz1,1,0,0,2022-10-15T15:13:31.593Z,2022-10-15T23:18:03Z,3845105117,35,,3845105115,31,,,,,,,,,,,,,,,,,,,,acxwc7xxrtyssiy390t859kgl,M. Arnold,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472189697,676,17,2,83,8,go76xxm0xyfgqt1h6tcrtimm,1,0,0,2022-10-15T15:13:32.292Z,2022-10-15T23:18:07Z,3845105347,31,,3845105349,35,,,,,,,,,,,,,,,,,,,,9bdxi3mvkftmqts59jptqq76d,L. Stindl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472190365,677,1,2,83,37,go76xxm0xyfgqt1h6tcrtimm,1,99.7,0.4,2022-10-15T15:14:01.579Z,2022-10-16T08:46:57Z,3845108985,2,,3847088275,178,,3845110485,154,,3845108997,224,,3845109075,212,36.8,3845108993,155,,3845108989,6,,3845109077,213,1.7,7kjhx78gpi6m3r4j1b4jdyh91,J. Hofmann,3845109009,140,3845109079,1,,93.5,3846578561,20,,3845109003,56,1,3845110483,210,3845109073,141,53.7,,,13,Center,,,,,,,,,,,,,,,,
2472190431,678,44,2,83,39,go76xxm0xyfgqt1h6tcrtimm,1,92.8,52.5,2022-10-15T15:14:03.554Z,2022-10-16T08:46:56Z,3845109255,56,Center,3845109451,233,747,3845109259,286,,,,,,,,,,,,,,,,,dqrzogrwznyks6whhfhq748ut,R. Bensebaïni,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472190465,747,44,2,83,39,a8l3w3n0j99qjlsxj3jnmgkz1,0,7.2,47.5,2022-10-15T15:14:03.555Z,2022-10-15T23:20:38Z,3845109361,285,,3845109517,233,678,3845109359,56,Back,,,,,,,,,,,,,,,,dodddfi0l5i36vlgbaybhzeqy,M. van de Ven,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472190451,679,13,2,83,39,go76xxm0xyfgqt1h6tcrtimm,1,94.3,53.7,2022-10-15T15:14:03.601Z,2022-10-16T08:46:57Z,3845110643,103,70.8,3845110635,154,,3845110641,102,48.1,3845109911,25,,3845109303,56,Center,3847088747,388,,3845109301,16,,3845110637,55,677,dqrzogrwznyks6whhfhq748ut,R. Bensebaïni,3845109923,328,3845110647,231,51.1,,3845110633,29,,3845109915,15,,3845110645,230,3845110631,74,,,,98.8,,,,,,,,,,,,,,,,,
2472190473,680,5,2,83,40,go76xxm0xyfgqt1h6tcrtimm,0,100.6,47.8,2022-10-15T15:14:04.544Z,2022-10-15T23:20:50Z,3845109387,346,,3845109797,233,748,3845109385,56,Center,3845117063,361,,,,,,,,,,,,,,dqrzogrwznyks6whhfhq748ut,R. Bensebaïni,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472190525,748,5,2,83,40,a8l3w3n0j99qjlsxj3jnmgkz1,1,-0.6,52.2,2022-10-15T15:14:04.544Z,2022-10-15T23:20:49Z,3845109725,233,680,3845109611,56,Back,3845109613,346,,3845111507,361,,,,,,,,,,,,,,dodddfi0l5i36vlgbaybhzeqy,M. van de Ven,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472190923,749,1,2,83,52,a8l3w3n0j99qjlsxj3jnmgkz1,1,3.9,51.2,2022-10-15T15:14:16.399Z,2022-10-15T23:21:20Z,3845111851,56,Back,3845111857,141,70.8,3845111859,212,14.9,3845111855,140,10.2,3845111865,237,,3845111849,124,,3845127635,189,,3845111861,213,1.1,bfpax581lm91ebz4xgz40a191,K. Casteels,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472190963,750,1,2,83,53,a8l3w3n0j99qjlsxj3jnmgkz1,0,10.2,70.8,2022-10-15T15:14:17.197Z,2022-10-15T23:21:13Z,3847090535,178,,3845112087,212,52.0,3845112091,1,,3845112081,56,Center,3845112085,141,68.7,3845112089,213,6.3,3845127739,189,,3845112083,140,59.7,dodddfi0l5i36vlgbaybhzeqy,M. van de Ven,3845112079,155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472191085,681,1,2,83,58,go76xxm0xyfgqt1h6tcrtimm,1,35.8,22.7,2022-10-15T15:14:22.462Z,2022-10-15T23:21:24Z,3845112821,56,Right,3845112819,3,,3845112829,212,27.6,3845112825,141,11.6,3845112833,213,6.0,3845112823,140,61.1,3847091089,178,,,,,ckjid5lfgbx8tdyoi32vbwn9x,M. Friedrich,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472191093,682,44,2,84,1,go76xxm0xyfgqt1h6tcrtimm,1,62.2,12.9,2022-10-15T15:14:25.081Z,2022-10-16T08:46:57Z,3845112845,56,Right,3845112847,286,,3845113019,233,751,,,,,,,,,,,,,,,,7kjhx78gpi6m3r4j1b4jdyh91,J. Hofmann,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472191047,751,44,2,84,1,a8l3w3n0j99qjlsxj3jnmgkz1,0,37.8,87.1,2022-10-15T15:14:25.082Z,2022-10-15T23:21:28Z,3845112631,285,,3845112629,56,Back,3845113071,233,682,,,,,,,,,,,,,,,,76h7b6dhpyotolq68f84lqifp,Paulo Otávio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472191099,683,1,2,84,1,go76xxm0xyfgqt1h6tcrtimm,0,61.2,11.8,2022-10-15T15:14:25.123Z,2022-10-16T08:46:58Z,3845112883,3,,3845112889,140,69.0,3845112895,213,0.1,3845112887,56,Right,3845112893,212,8.2,3847091775,388,,3845112885,168,,3845112891,141,13.0,7kjhx78gpi6m3r4j1b4jdyh91,J. Hofmann,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472191209,752,1,2,84,2,a8l3w3n0j99qjlsxj3jnmgkz1,0,28.5,75.5,2022-10-15T15:14:26.641Z,2022-10-15T23:21:45Z,3845113447,213,6.2,3845113437,157,,3845113441,140,58.8,3845113439,56,Center,3845113445,212,31.9,3845113449,1,,3847092175,178,,3845113443,141,71.4,dodddfi0l5i36vlgbaybhzeqy,M. van de Ven,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472191199,684,44,2,84,5,go76xxm0xyfgqt1h6tcrtimm,1,39,25.8,2022-10-15T15:14:28.881Z,2022-10-16T08:46:58Z,3845113391,285,,3845113389,56,Back,3845113667,233,753,,,,,,,,,,,,,,,,ckjid5lfgbx8tdyoi32vbwn9x,M. Friedrich,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472191227,753,44,2,84,5,a8l3w3n0j99qjlsxj3jnmgkz1,0,61,74.2,2022-10-15T15:14:28.882Z,2022-10-15T23:21:59Z,3845113723,233,684,3845113529,56,Center,3845113535,286,,,,,,,,,,,,,,,,,b8if5dg0k9prjik99aiutewh5,Omar Marmoush,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472191277,685,1,2,84,5,go76xxm0xyfgqt1h6tcrtimm,1,36.7,23,2022-10-15T15:14:28.891Z,2022-10-16T08:46:58Z,3845113827,212,23.8,3845113819,3,,3845113821,56,Right,3845113825,141,20.8,3845113829,213,6.2,3847093277,388,,3845113823,140,59.3,,,,ckjid5lfgbx8tdyoi32vbwn9x,M. Friedrich,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472191289,686,44,2,84,6,go76xxm0xyfgqt1h6tcrtimm,1,60.1,21.6,2022-10-15T15:14:30.574Z,2022-10-16T08:46:59Z,3845113893,233,754,3845113869,56,Center,3845113871,286,,,,,,,,,,,,,,,,,7kjhx78gpi6m3r4j1b4jdyh91,J. Hofmann,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472191273,754,44,2,84,6,a8l3w3n0j99qjlsxj3jnmgkz1,0,39.9,78.4,2022-10-15T15:14:30.575Z,2022-10-15T23:22:15Z,3845113805,285,,3845113957,233,686,3845113801,56,Back,,,,,,,,,,,,,,,,76h7b6dhpyotolq68f84lqifp,Paulo Otávio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472191325,687,1,2,84,6,go76xxm0xyfgqt1h6tcrtimm,1,59.4,20.8,2022-10-15T15:14:30.629Z,2022-10-16T08:46:59Z,3845114113,56,Right,3845114107,3,,3845114111,168,,3845114117,141,20.9,3845114119,212,6.3,3845114121,213,0.0,3847093903,388,,3845114115,140,65.4,7kjhx78gpi6m3r4j1b4jdyh91,J. Hofmann,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472191347,688,49,2,84,7,go76xxm0xyfgqt1h6tcrtimm,1,64.6,20,2022-10-15T15:14:31.421Z,2022-10-15T23:22:27Z,,,,,,,,,,,,,,,,,,,,,,,,,9bdxi3mvkftmqts59jptqq76d,L. Stindl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472191363,689,1,2,84,8,go76xxm0xyfgqt1h6tcrtimm,0,63.4,20,2022-10-15T15:14:32.112Z,2022-10-15T23:22:30Z,3845114303,155,,3845114313,213,1.4,3845114307,140,65.2,3845114311,212,9.0,3847094289,178,,3845114305,56,Center,3845114309,141,32.9,,,,9bdxi3mvkftmqts59jptqq76d,L. Stindl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472191477,755,1,2,84,9,a8l3w3n0j99qjlsxj3jnmgkz1,1,30.9,57.2,2022-10-15T15:14:33.601Z,2022-10-15T23:22:34Z,3845114923,213,0.3,3845114913,3,,3847094565,178,,3845114917,140,47.8,3845114915,56,Back,3845114921,212,18.4,3845114919,141,64.4,,,,7e7w34imugzsufvytjxytupd5,M. Lacroix,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472191489,756,49,2,84,11,a8l3w3n0j99qjlsxj3jnmgkz1,1,47.9,64.2,2022-10-15T15:14:35.523Z,2022-10-15T23:22:40Z,,,,,,,,,,,,,,,,,,,,,,,,,b8if5dg0k9prjik99aiutewh5,Omar Marmoush,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472191561,757,1,2,84,12,a8l3w3n0j99qjlsxj3jnmgkz1,1,47.9,64.2,2022-10-15T15:14:35.969Z,2022-10-15T23:22:46Z,3847094983,178,,3845115301,141,57.6,3845115297,140,43.3,3845115307,213,3.9,3845115293,56,Back,3845115303,212,6.6,,,,,,,b8if5dg0k9prjik99aiutewh5,Omar Marmoush,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472191601,758,1,2,84,12,a8l3w3n0j99qjlsxj3jnmgkz1,1,43.3,58.5,2022-10-15T15:14:36.599Z,2022-10-15T23:22:53Z,3845115513,213,1.5,3845115507,140,45.1,3845115511,212,22.9,3845115509,141,92.1,3847095225,178,,3845115505,56,Back,,,,,,,d2ykrr75737c8bzlwhjj90vkl,Y. Gerhardt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472191655,759,1,2,84,15,a8l3w3n0j99qjlsxj3jnmgkz1,1,45.1,92.1,2022-10-15T15:14:39.361Z,2022-10-15T23:22:57Z,3845115863,140,33.3,3845115859,56,Back,3845115869,213,3.4,3845115865,141,87.3,3847095347,178,,3845115867,212,12.8,,,,,,,b7cso5zljdvzfila9zd4fz4ve,J. Kamiński,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
