id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,keyPass,qualifier/12/value,qualifier/13/value,qualifier/11/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,assist
2451149661,650,49,2,71,7,cv5ftekuejf0ryxvd5h2my47r,1,36,25.2,2022-08-26T19:29:38.561Z,2022-08-26T19:29:38Z,,,,,,,,,,,,,,,,,,,,,,,,,qgusrrldd48qxku8yna03ap5,K. de Boer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451149717,651,1,2,71,10,cv5ftekuejf0ryxvd5h2my47r,1,57.8,6.2,2022-08-26T19:29:41.777Z,2022-08-26T19:29:43Z,3733105567,141,23.1,3733105571,213,0.7,3733105569,212,17.8,3733105565,140,70.8,3733105563,56,Center,,,,,,,,,,qgusrrldd48qxku8yna03ap5,K. de Boer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451149739,652,1,2,71,12,cv5ftekuejf0ryxvd5h2my47r,1,70.8,26.2,2022-08-26T19:29:43.696Z,2022-08-26T19:29:44Z,3733105645,212,11.2,3733105643,141,40.3,3733105647,213,2.1,3733105641,140,65.2,3733105639,56,Center,,,,,,,,,,d6rg9ntx9qa2eh8yiflbke1ux,N. Venema,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451149749,653,1,2,71,13,cv5ftekuejf0ryxvd5h2my47r,0,65.2,40.3,2022-08-26T19:29:44.832Z,2022-08-26T19:29:45Z,3733105693,56,Center,3733105701,213,5.4,3733105697,141,26.7,3733105695,140,72.5,3733105699,212,12.0,,,,,,,,,,alimpjocr7xtxu21sumg3b2l1,S. Braken,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451149771,680,49,2,71,15,dnzj0iv5qtaemm9kthh9pos8q,1,22.6,77.2,2022-08-26T19:29:46.621Z,2022-08-26T19:29:46Z,,,,,,,,,,,,,,,,,,,,,,,,,4zow18ykkg1gvw40r7jsrzkl,D. van der Sluys,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451149815,681,1,2,71,17,dnzj0iv5qtaemm9kthh9pos8q,0,25.3,89.9,2022-08-26T19:29:49.069Z,2022-08-26T19:29:51Z,3733106073,141,87.4,3733106083,1,,3733106077,212,37.7,3733106071,140,61.2,3733106069,56,Left,3733106081,213,6.2,,,,,,,4zow18ykkg1gvw40r7jsrzkl,D. van der Sluys,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451149819,654,49,2,71,19,cv5ftekuejf0ryxvd5h2my47r,1,43.5,9.8,2022-08-26T19:29:51.313Z,2022-08-26T19:29:51Z,,,,,,,,,,,,,,,,,,,,,,,,,b3gyml6d5i3lqxsnh072nhuqd,R. Ketting,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451149837,655,1,2,71,19,cv5ftekuejf0ryxvd5h2my47r,1,43.5,9.8,2022-08-26T19:29:51.472Z,2022-08-26T19:29:52Z,3733106173,212,14.5,3733106175,213,6.1,3733106169,140,57.0,3733106167,56,Right,3733106171,141,5.3,,,,,,,,,,b3gyml6d5i3lqxsnh072nhuqd,R. Ketting,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451149875,656,1,2,71,21,cv5ftekuejf0ryxvd5h2my47r,1,56.6,6.2,2022-08-26T19:29:52.688Z,2022-08-26T19:29:55Z,3733106363,56,Back,3733106369,212,20.9,3733106371,213,2.7,3733106365,140,38.4,3733106367,141,18.6,,,,,,,,,,3p95pudljhqzrnegmko7z56uh,R. Sedláček,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451149947,657,1,2,71,23,cv5ftekuejf0ryxvd5h2my47r,1,39.1,31,2022-08-26T19:29:54.960Z,2022-08-26T19:30:00Z,3733106763,1,,3733106755,140,51.5,3733106759,212,40.1,3733106761,213,1.2,3733106751,56,Left,3733106757,141,86.8,,,,,,,aasoq3euk6e6zqhh08n0wocet,R. Klaasen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451150003,658,1,2,71,28,cv5ftekuejf0ryxvd5h2my47r,1,52.3,87.4,2022-08-26T19:29:59.952Z,2022-08-26T19:30:05Z,3733107131,212,6.4,3733107125,56,Left,3733107129,141,94.8,3733107133,213,0.9,3733107127,140,56.0,,,,,,,,,,5pg02unrm16jaa8vt5ego9z6y,S. Janssen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451150025,659,1,2,71,34,cv5ftekuejf0ryxvd5h2my47r,1,53.6,85.4,2022-08-26T19:30:05.600Z,2022-08-26T19:30:08Z,3733107257,56,Center,3733107261,141,73.0,3733107263,212,22.0,3733107265,213,5.9,3733107259,140,73.0,,,,,,,,,,3jyb1qtjsf7li8zunui2qpq3u,T. Verheijen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451150029,660,50,2,71,36,cv5ftekuejf0ryxvd5h2my47r,1,74.2,73.3,2022-08-26T19:30:08.256Z,2022-08-26T19:30:11Z,3733107285,286,,3733107481,233,682,3733107283,56,Center,,,,,,,,,,,,,,,,5pg02unrm16jaa8vt5ego9z6y,S. Janssen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451150059,682,7,2,71,36,dnzj0iv5qtaemm9kthh9pos8q,1,25.8,26.7,2022-08-26T19:30:08.257Z,2022-08-26T19:30:10Z,3733107417,285,,3733107415,56,Back,3733107463,233,660,,,,,,,,,,,,,,,,5e9ek4qs1dnp69oojzpvrltrd,T. David,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451150065,683,49,2,71,38,dnzj0iv5qtaemm9kthh9pos8q,1,22,38,2022-08-26T19:30:10.239Z,2022-08-26T19:30:10Z,,,,,,,,,,,,,,,,,,,,,,,,,1jn9jog8ou8uxnmypneksizxm,R. van Eijma,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451150075,684,1,2,71,38,dnzj0iv5qtaemm9kthh9pos8q,1,22,38,2022-08-26T19:30:10.437Z,2022-08-26T19:30:11Z,3733107507,141,41.0,3733107511,213,0.2,3733107503,56,Back,3733107509,212,10.9,3733107505,140,32.2,,,,,,,,,,1jn9jog8ou8uxnmypneksizxm,R. van Eijma,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451150089,685,1,2,71,39,dnzj0iv5qtaemm9kthh9pos8q,1,32.2,41,2022-08-26T19:30:11.381Z,2022-08-26T19:30:12Z,3733107587,213,4.7,3733107581,140,31.8,3733107583,141,23.6,3733107579,56,Back,3733107585,212,11.8,,,,,,,,,,dh3ksith5iat573zuhdhv91w5,R. Stuy van den Herik,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451150119,686,1,2,71,40,dnzj0iv5qtaemm9kthh9pos8q,1,31.8,23.6,2022-08-26T19:30:12.469Z,2022-08-26T19:30:14Z,3733107685,56,Back,3733107689,141,5.2,3733107691,212,14.2,3733107687,140,38.2,3733107693,213,5.2,,,,,,,,,,ebj7cl31vlr8nrltm42ydrdka,J. Sanches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451150175,687,1,2,71,42,dnzj0iv5qtaemm9kthh9pos8q,1,38.2,5.2,2022-08-26T19:30:14.405Z,2022-08-26T19:30:17Z,3733107923,212,13.8,3733107919,140,44.3,3733107925,213,1.1,3733107921,141,23.1,3733107917,56,Back,,,,,,,,,,5e9ek4qs1dnp69oojzpvrltrd,T. David,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451150335,688,1,2,71,45,dnzj0iv5qtaemm9kthh9pos8q,1,50.7,24.4,2022-08-26T19:30:17.414Z,2022-08-26T19:30:28Z,3733108783,155,,3733108797,1,,3733108791,141,94.7,3733108789,140,86.1,3733108785,196,,3733108793,212,60.6,3733108787,56,Left,3733108795,213,0.9,a9233dwa5vm9qv2lncq3kawut,J. Mathieu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451150361,689,1,2,71,56,dnzj0iv5qtaemm9kthh9pos8q,0,83.6,89.4,2022-08-26T19:30:28.157Z,2022-08-26T19:30:30Z,3733108951,213,5.2,3733108947,141,66.3,3733108945,140,91.8,3733108949,212,17.9,3733108943,56,Center,,,,,,,,,,5c5quyl7qxptstbge87w2eqqx,D. Ladan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451150371,661,8,2,71,59,cv5ftekuejf0ryxvd5h2my47r,1,7.5,30.9,2022-08-26T19:30:31.136Z,2022-08-26T19:30:31Z,3733109005,56,Back,,,,,,,,,,,,,,,,,,,,,,aasoq3euk6e6zqhh08n0wocet,R. Klaasen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451150423,690,1,2,72,1,dnzj0iv5qtaemm9kthh9pos8q,1,81.3,87.4,2022-08-26T19:30:32.572Z,2022-08-26T19:30:35Z,3733109223,212,19.3,3733109219,140,69.2,3733109225,213,4.0,3733109221,141,66.1,3733109217,56,Center,,,,,,,,,,5c5quyl7qxptstbge87w2eqqx,D. Ladan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451150463,691,1,2,72,3,dnzj0iv5qtaemm9kthh9pos8q,1,69.2,66.1,2022-08-26T19:30:35.373Z,2022-08-26T19:30:38Z,3733109417,140,56.1,3733109421,212,23.7,3733109415,56,Center,3733109419,141,37.7,3733109423,213,4.1,,,,,,,,,,8uw9w30592omb8acpnssgdlh,R. Dekker,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451150489,692,1,2,72,6,dnzj0iv5qtaemm9kthh9pos8q,0,56.1,37.7,2022-08-26T19:30:38.357Z,2022-08-26T19:30:41Z,3733109547,155,,3733109559,213,0.9,3733109555,141,100.0,3733109553,140,87.0,3733109557,212,54.1,3733109551,56,Left,3733109549,196,,3733109561,1,,7cetznpb0tnu6kdz7bvm8gyxh,L. Piqué,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451150523,662,5,2,72,9,cv5ftekuejf0ryxvd5h2my47r,1,10.4,-1.7,2022-08-26T19:30:40.656Z,2022-08-26T19:30:43Z,3733109683,56,Back,3733109693,347,,3733109685,233,693,,,,,,,,,,,,,,,,aasoq3euk6e6zqhh08n0wocet,R. Klaasen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451150491,693,5,2,72,9,dnzj0iv5qtaemm9kthh9pos8q,0,89.6,101.7,2022-08-26T19:30:40.656Z,2022-08-26T19:30:43Z,3733109563,56,Left,3733109727,233,662,3733109565,347,,,,,,,,,,,,,,,,,7cetznpb0tnu6kdz7bvm8gyxh,L. Piqué,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451151129,669,18,2,72,41,cv5ftekuejf0ryxvd5h2my47r,1,0,0,2022-08-26T19:31:13.298Z,2022-08-26T19:31:51Z,3733113261,42,,3733113265,59,19,3733113335,55,670,3733113263,44,Forward,,,,,,,,,,,,,5et3jsqqhg08ykfqgdniq8fhm,Y. Roemer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451151137,670,19,2,72,41,cv5ftekuejf0ryxvd5h2my47r,1,0,0,2022-08-26T19:31:13.299Z,2022-08-26T19:31:51Z,3733113327,55,669,3733113307,145,8,3733113323,44,Midfielder,3733113303,42,,3733113313,292,6,3733113309,59,29,3733113319,293,4,,,,8z868vetpqyeatv2rtfwpsbje,Ö. Yaşar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451150935,663,1,2,72,43,cv5ftekuejf0ryxvd5h2my47r,1,10.1,0,2022-08-26T19:31:14.751Z,2022-08-26T19:31:15Z,3733112113,212,13.4,3733112105,107,,3733112109,140,20.6,3733112115,213,0.6,3733112111,141,10.1,3733112107,56,Back,,,,,,,3p95pudljhqzrnegmko7z56uh,R. Sedláček,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451150951,664,1,2,72,44,cv5ftekuejf0ryxvd5h2my47r,1,23.5,17.1,2022-08-26T19:31:15.872Z,2022-08-26T19:31:17Z,3733112197,56,Back,3733112201,141,48.8,3733112203,212,21.6,3733112199,140,25.4,3733112205,213,1.5,,,,,,,,,,b3gyml6d5i3lqxsnh072nhuqd,R. Ketting,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451150987,665,1,2,72,45,cv5ftekuejf0ryxvd5h2my47r,1,25.4,49,2022-08-26T19:31:16.944Z,2022-08-26T19:31:19Z,3733112399,56,Back,3733112405,212,23.5,3733112403,141,51.5,3733112401,140,47.7,3733112407,213,0.1,,,,,,,,,,7i9hjqjogg1iowfo4fu5zpcyd,B. Koglin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451151021,666,1,2,72,48,cv5ftekuejf0ryxvd5h2my47r,1,47.8,51.5,2022-08-26T19:31:19.759Z,2022-08-26T19:32:18Z,3733112571,141,66.7,3733112567,56,Back,3733112569,140,45.7,3733112575,213,1.8,3733112573,212,10.6,,,,,,,,,,8z868vetpqyeatv2rtfwpsbje,Ö. Yaşar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451151035,667,1,2,72,50,cv5ftekuejf0ryxvd5h2my47r,0,44.9,67.9,2022-08-26T19:31:22.016Z,2022-08-26T19:31:23Z,3733112661,1,,3733112655,141,100.0,3733112659,213,0.6,3733112651,56,Left,3733112657,212,40.8,3733112653,140,77.3,,,,,,,3jyb1qtjsf7li8zunui2qpq3u,T. Verheijen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451151043,668,5,2,72,51,cv5ftekuejf0ryxvd5h2my47r,0,79.8,101.2,2022-08-26T19:31:23.022Z,2022-08-26T19:31:31Z,3733112697,347,,3733112695,56,Left,3733113373,233,694,,,,,,,,,,,,,,,,3jyb1qtjsf7li8zunui2qpq3u,T. Verheijen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451151145,694,5,2,72,51,dnzj0iv5qtaemm9kthh9pos8q,1,20.2,-1.2,2022-08-26T19:31:23.022Z,2022-08-26T19:41:16Z,3733113367,233,668,3733113365,347,,3733113363,56,Back,,,,,,,,,,,,,,,,ebj7cl31vlr8nrltm42ydrdka,J. Sanches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451151161,695,1,2,72,59,dnzj0iv5qtaemm9kthh9pos8q,1,21.6,0,2022-08-26T19:31:31.268Z,2022-08-26T19:31:32Z,3733113445,107,,3733113449,140,18.4,3733113451,141,15.8,3733113453,212,12.3,3733113455,213,1.8,3733113447,56,Back,,,,,,,5e9ek4qs1dnp69oojzpvrltrd,T. David,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451151311,696,1,2,73,1,dnzj0iv5qtaemm9kthh9pos8q,1,18.4,15.8,2022-08-26T19:31:32.660Z,2022-08-26T19:31:41Z,3733114179,141,5.5,3733114175,56,Right,3733114185,1,,3733114173,157,,3733114183,213,6.2,3733114177,140,73.2,3733114181,212,58.0,,,,7cetznpb0tnu6kdz7bvm8gyxh,L. Piqué,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451151325,697,61,2,73,9,dnzj0iv5qtaemm9kthh9pos8q,0,74.9,4.6,2022-08-26T19:31:41.197Z,2022-08-26T19:31:41Z,3733114249,56,Right,,,,,,,,,,,,,,,,,,,,,,b950jt347chmq9whlkgl6fxpm,K. Leidsman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451151465,671,5,2,73,10,cv5ftekuejf0ryxvd5h2my47r,1,21.8,101.6,2022-08-26T19:31:42.044Z,2022-08-26T19:41:16Z,3733115013,56,Back,3733115015,347,,3733115145,233,698,,,,,,,,,,,,,,,,3jyb1qtjsf7li8zunui2qpq3u,T. Verheijen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451151331,698,5,2,73,10,dnzj0iv5qtaemm9kthh9pos8q,0,78.2,-1.6,2022-08-26T19:31:42.044Z,2022-08-26T19:31:52Z,3733114271,347,,3733114269,56,Right,3733115181,233,671,,,,,,,,,,,,,,,,b950jt347chmq9whlkgl6fxpm,K. Leidsman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451151585,672,1,2,73,23,cv5ftekuejf0ryxvd5h2my47r,0,23.3,100,2022-08-26T19:31:54.943Z,2022-08-26T19:31:58Z,3733115683,140,35.3,3733115689,213,5.7,3733115685,141,89.4,3733115679,107,,3733115681,56,Back,3733115687,212,15.1,,,,,,,5pg02unrm16jaa8vt5ego9z6y,S. Janssen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451151591,699,44,2,73,25,dnzj0iv5qtaemm9kthh9pos8q,1,62.2,8.2,2022-08-26T19:31:56.716Z,2022-08-26T19:31:57Z,3733115729,56,Right,3733115769,233,673,3733115731,286,,,,,,,,,,,,,,,,,5e9ek4qs1dnp69oojzpvrltrd,T. David,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451151597,673,44,2,73,25,cv5ftekuejf0ryxvd5h2my47r,0,37.8,91.8,2022-08-26T19:31:56.717Z,2022-08-26T19:31:58Z,3733115751,285,,3733115749,56,Back,3733115809,233,699,,,,,,,,,,,,,,,,alimpjocr7xtxu21sumg3b2l1,S. Braken,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451151607,700,1,2,73,25,dnzj0iv5qtaemm9kthh9pos8q,0,59.6,5.9,2022-08-26T19:31:57.029Z,2022-08-26T19:31:58Z,3733115783,56,Right,3733115791,141,3.1,3733115779,3,,3733115787,140,69.7,3733115795,212,10.8,3733115799,213,6.1,,,,,,,5e9ek4qs1dnp69oojzpvrltrd,T. David,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451151651,674,1,2,73,26,cv5ftekuejf0ryxvd5h2my47r,1,25,93.2,2022-08-26T19:31:58.336Z,2022-08-26T19:32:01Z,3733116019,1,,3733116009,56,Back,3733116015,212,19.2,3733116013,141,87.4,3733116007,157,,3733116011,140,42.9,3733116017,213,6.1,,,,5pg02unrm16jaa8vt5ego9z6y,S. Janssen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451151667,675,44,2,73,28,cv5ftekuejf0ryxvd5h2my47r,1,45,89.8,2022-08-26T19:32:00.331Z,2022-08-26T19:32:01Z,3733116119,233,701,3733116075,285,,3733116073,56,Back,,,,,,,,,,,,,,,,8z868vetpqyeatv2rtfwpsbje,Ö. Yaşar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451151663,701,44,2,73,28,dnzj0iv5qtaemm9kthh9pos8q,0,55,10.2,2022-08-26T19:32:00.332Z,2022-08-26T19:32:02Z,3733116059,56,Right,3733116061,286,,3733116137,233,675,,,,,,,,,,,,,,,,8uw9w30592omb8acpnssgdlh,R. Dekker,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451151699,676,1,2,73,29,cv5ftekuejf0ryxvd5h2my47r,1,43.5,87.2,2022-08-26T19:32:01.392Z,2022-08-26T19:32:02Z,3733116193,212,2.0,3733116195,213,3.8,3733116187,56,Back,3733116185,3,,3733116189,140,42.0,3733116191,141,85.4,,,,,,,8z868vetpqyeatv2rtfwpsbje,Ö. Yaşar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451151713,677,1,2,73,31,cv5ftekuejf0ryxvd5h2my47r,0,40,85.6,2022-08-26T19:32:02.768Z,2022-08-26T19:32:04Z,3733116257,213,5.4,3733116251,140,42.6,3733116255,212,4.3,3733116249,56,Back,3733116253,141,80.8,,,,,,,,,,alimpjocr7xtxu21sumg3b2l1,S. Braken,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451151707,702,61,2,73,31,dnzj0iv5qtaemm9kthh9pos8q,1,59.1,11.6,2022-08-26T19:32:03.300Z,2022-08-26T19:32:03Z,3733116235,56,Right,,,,,,,,,,,,,,,,,,,,,,5e9ek4qs1dnp69oojzpvrltrd,T. David,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451151729,703,49,2,73,33,dnzj0iv5qtaemm9kthh9pos8q,1,55.7,24.4,2022-08-26T19:32:04.814Z,2022-08-26T19:32:04Z,,,,,,,,,,,,,,,,,,,,,,,,,a9233dwa5vm9qv2lncq3kawut,J. Mathieu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451151759,704,1,2,73,33,dnzj0iv5qtaemm9kthh9pos8q,1,55.7,24.4,2022-08-26T19:32:05.119Z,2022-08-26T19:32:07Z,3733116553,56,Back,3733116561,213,3.9,3733116555,140,42.3,3733116559,212,19.8,3733116551,155,,3733116557,141,4.0,,,,,,,a9233dwa5vm9qv2lncq3kawut,J. Mathieu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451151837,705,2,2,73,35,dnzj0iv5qtaemm9kthh9pos8q,1,42.3,4,2022-08-26T19:32:07.383Z,2022-08-26T19:32:20Z,3733116947,141,23.6,3733116945,140,75.5,3733116943,56,Center,3733116953,1,,3733117437,7,b950jt347chmq9whlkgl6fxpm,,,,,,,,,,7cetznpb0tnu6kdz7bvm8gyxh,L. Piqué,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451151809,678,55,2,73,35,cv5ftekuejf0ryxvd5h2my47r,1,20,74.7,2022-08-26T19:32:07.384Z,2022-08-26T19:41:15Z,,,,,,,,,,,,,,,,,,,,,,,,,7i9hjqjogg1iowfo4fu5zpcyd,B. Koglin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451151973,679,1,2,73,50,cv5ftekuejf0ryxvd5h2my47r,1,23.1,76.7,2022-08-26T19:32:22.399Z,2022-08-26T19:32:23Z,3733117737,213,4.2,3733117731,140,8.7,3733117725,5,,3733117729,56,Back,3733117735,212,28.8,3733117733,141,40.6,3733117727,241,,,,,7i9hjqjogg1iowfo4fu5zpcyd,B. Koglin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451151995,680,1,2,73,51,cv5ftekuejf0ryxvd5h2my47r,1,8.7,40.6,2022-08-26T19:32:23.487Z,2022-08-26T19:32:24Z,3733117829,56,Back,3733117831,140,21.1,3733117837,213,5.5,3733117833,141,21.5,3733117835,212,18.4,,,,,,,,,,dhb6r3msmmayy7v0b1gb40445,L. Zima,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451152017,681,1,2,73,52,cv5ftekuejf0ryxvd5h2my47r,1,21.8,21.6,2022-08-26T19:32:24.432Z,2022-08-26T19:32:26Z,3733117951,141,6.1,3733117949,140,27.7,3733117947,56,Back,3733117955,213,5.2,3733117953,212,12.2,,,,,,,,,,b3gyml6d5i3lqxsnh072nhuqd,R. Ketting,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451152039,682,1,2,73,54,cv5ftekuejf0ryxvd5h2my47r,1,28.1,5.6,2022-08-26T19:32:26.063Z,2022-08-26T19:32:28Z,3733118061,212,9.6,3733118059,141,16.7,3733118055,56,Back,3733118057,140,33.7,3733118063,213,0.9,,,,,,,,,,3p95pudljhqzrnegmko7z56uh,R. Sedláček,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451152135,683,1,2,73,56,cv5ftekuejf0ryxvd5h2my47r,1,36.1,15.2,2022-08-26T19:32:27.952Z,2022-08-26T19:32:32Z,3733118607,141,5.0,3733118611,213,5.6,3733118609,212,11.3,3733118605,140,44.6,3733118603,56,Back,,,,,,,,,,qgusrrldd48qxku8yna03ap5,K. de Boer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451152139,684,4,2,74,1,cv5ftekuejf0ryxvd5h2my47r,1,64.5,5,2022-08-26T19:32:32.529Z,2022-08-26T19:41:11Z,3733119887,13,,3733158963,233,708,3733118621,286,,3733119891,265,,3733118619,56,Right,3733119889,152,,,,,,,,3p95pudljhqzrnegmko7z56uh,R. Sedláček,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451152157,706,43,2,74,1,dnzj0iv5qtaemm9kthh9pos8q,1,0,0,2022-08-26T19:32:32.530Z,2022-08-26T19:32:48Z,3733118719,285,0,3733118715,167,0,3733119905,144,7,3733118765,233,684,3733118717,56,Back,,,,,,,,,,5c5quyl7qxptstbge87w2eqqx,D. Ladan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451152333,708,4,2,74,1,dnzj0iv5qtaemm9kthh9pos8q,0,35.5,95,2022-08-26T19:32:32.530Z,2022-08-26T19:41:12Z,3733119623,56,Back,3733119627,265,,3733119621,13,,3733119629,285,,3733119625,152,,3733158977,233,684,,,,,,,5c5quyl7qxptstbge87w2eqqx,D. Ladan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451152189,685,43,2,74,2,cv5ftekuejf0ryxvd5h2my47r,1,0,0,2022-08-26T19:32:33.840Z,2022-08-26T19:32:49Z,3733118857,56,Right,3733118859,347,0,3733119997,144,5,,,,,,,,,,,,,,,,3p95pudljhqzrnegmko7z56uh,R. Sedláček,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451152165,707,43,2,74,3,dnzj0iv5qtaemm9kthh9pos8q,1,0,0,2022-08-26T19:32:34.700Z,2022-08-26T19:32:46Z,3733119829,144,5,3733118739,347,0,3733118941,233,685,3733118737,56,Back,,,,,,,,,,,,,5c5quyl7qxptstbge87w2eqqx,D. Ladan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451153733,720,18,2,74,38,dnzj0iv5qtaemm9kthh9pos8q,1,0,0,2022-08-26T19:33:10.318Z,2022-08-26T19:57:15Z,3733127029,44,Forward,3733228267,189,,3733127031,59,9,3733127027,42,,3733127125,55,721,,,,,,,,,,5c5quyl7qxptstbge87w2eqqx,D. Ladan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451153745,721,19,2,74,38,dnzj0iv5qtaemm9kthh9pos8q,1,0,0,2022-08-26T19:33:10.319Z,2022-08-26T19:57:18Z,3733228375,189,,3733127097,293,1,3733127091,145,11,3733127093,59,7,3733127087,42,,3733127101,55,720,3733127095,292,6,3733127099,44,Midfielder,6dpxvfpnaua6y4gevop02qc8a,J. Margaritha,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451152885,686,1,2,74,41,cv5ftekuejf0ryxvd5h2my47r,1,63.9,7.9,2022-08-26T19:33:12.703Z,2022-08-26T19:33:14Z,3733122455,140,77.4,3733122459,212,14.3,3733122453,56,Right,3733122451,152,,3733122457,141,5.5,3733122461,213,6.2,3733122449,5,,,,,qgusrrldd48qxku8yna03ap5,K. de Boer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
