id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,keyPass,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/10/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/16/value,qualifier/14/value,qualifier/12/value,qualifier/17/value,assist
2516618845,664,1,2,67,9,ch82doz9w9t1sw9ae3a4ffh0j,1,66,83.3,2023-03-06T20:31:57.024Z,2023-03-06T20:31:58Z,4079250035,212,10.5,4079250027,3,,4079250033,141,70.3,4079250029,56,Center,4079250031,140,71.4,4079250039,213,5.3,,,,,,,2n5747kdxok0ifg5o37336plg,L. Edhart,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516618849,665,1,2,67,10,ch82doz9w9t1sw9ae3a4ffh0j,0,71.3,70.3,2023-03-06T20:31:58.305Z,2023-03-06T20:31:58Z,4079250069,212,11.6,4079250065,141,62.4,4079250071,213,3.6,4079250053,3,,4079250061,140,61.5,4079250057,56,Center,,,,,,,5nhideyjwp2347ryi1n9wfq50,D. Sanches Fernandes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516618905,528,1,2,67,11,7rmv5ns2rj7bn4otpkur0mx0x,1,20.8,35.1,2023-03-06T20:31:58.638Z,2023-03-06T20:32:02Z,4079250349,213,0.9,4079250335,56,Back,4079250341,141,55.1,4079250331,3,,4079250339,140,30.2,4079250345,212,16.8,,,,,,,8r6dkzf3yjnvlz4go6xct0kid,N. Röseler,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516618909,529,49,2,67,14,7rmv5ns2rj7bn4otpkur0mx0x,1,37,59,2023-03-06T20:32:02.110Z,2023-03-06T20:32:02Z,,,,,,,,,,,,,,,,,,,,,,,,,c9shc6t28oroqthopifjvg9ux,D. Vente,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516618967,530,1,2,67,15,7rmv5ns2rj7bn4otpkur0mx0x,1,44.5,67.6,2023-03-06T20:32:03.150Z,2023-03-06T20:32:08Z,4079250673,141,89.1,4079250675,212,22.5,4079250669,56,Left,4079250671,140,60.8,4079250677,213,0.7,,,,,,,,,,c9shc6t28oroqthopifjvg9ux,D. Vente,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516618977,531,61,2,67,21,7rmv5ns2rj7bn4otpkur0mx0x,0,70.1,91.4,2023-03-06T20:32:08.734Z,2023-03-06T20:32:13Z,4079250709,56,Left,,,,,,,,,,,,,,,,,,,,,,ma3my4q4wln06xyl1z3v9fmy,T. Douglas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516618973,666,49,2,67,21,ch82doz9w9t1sw9ae3a4ffh0j,1,22.4,11,2023-03-06T20:32:09.313Z,2023-03-06T20:32:09Z,,,,,,,,,,,,,,,,,,,,,,,,,c3akpx5mnexpkslo0sqqezsru,E. Reijnders,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516619071,667,1,2,67,25,ch82doz9w9t1sw9ae3a4ffh0j,1,38.6,5.3,2023-03-06T20:32:13.457Z,2023-03-06T20:32:17Z,4079251217,56,Center,4079251223,212,23.6,4079251225,213,0.6,4079251221,141,24.7,4079251219,140,57.2,,,,,,,,,,c3akpx5mnexpkslo0sqqezsru,E. Reijnders,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516619081,668,1,2,67,30,ch82doz9w9t1sw9ae3a4ffh0j,0,59.1,31.9,2023-03-06T20:32:17.793Z,2023-03-06T20:32:18Z,4079251279,140,76.2,4079251291,213,0.0,4079251283,141,32.1,4079251289,212,18.0,4079251275,56,Center,,,,,,,,,,5nhideyjwp2347ryi1n9wfq50,D. Sanches Fernandes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516619117,532,12,2,67,31,7rmv5ns2rj7bn4otpkur0mx0x,1,23.1,53.6,2023-03-06T20:32:19.358Z,2023-03-06T20:32:20Z,4079251455,56,Back,4079251463,213,6.0,4079251457,140,35.6,4079251459,141,47.8,4079251461,212,13.7,,,,,,,,,,c9pmoa9m23jh5emy6w4olm3xm,X. Lambrix,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516619123,533,49,2,67,33,7rmv5ns2rj7bn4otpkur0mx0x,1,35.1,48.2,2023-03-06T20:32:20.671Z,2023-03-06T20:32:21Z,,,,,,,,,,,,,,,,,,,,,,,,,2yivr64anye4c0p62m16l78yc,S. Ouaissa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516619187,534,1,2,67,34,7rmv5ns2rj7bn4otpkur0mx0x,1,33.5,59.7,2023-03-06T20:32:22.253Z,2023-03-06T20:32:26Z,4079251843,212,31.6,4079251839,140,52.7,4079251837,56,Left,4079251845,213,0.9,4079251841,141,95.4,,,,,,,,,,2yivr64anye4c0p62m16l78yc,S. Ouaissa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516619207,535,1,2,67,38,7rmv5ns2rj7bn4otpkur0mx0x,1,52.6,93.9,2023-03-06T20:32:26.254Z,2023-03-06T20:32:28Z,4079251965,56,Back,4079251971,212,16.6,4079251969,141,70.2,4079251967,140,48.9,4079251973,213,4.5,,,,,,,,,,c9shc6t28oroqthopifjvg9ux,D. Vente,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516619277,536,1,2,67,41,7rmv5ns2rj7bn4otpkur0mx0x,1,50.3,67.9,2023-03-06T20:32:28.734Z,2023-03-06T20:32:35Z,4079252317,140,72.7,4079252315,56,Right,4079252321,212,43.3,4079252319,141,14.4,4079252323,213,5.3,4079252325,1,,,,,,,,85rm5s7x9di62hw3l31y5w8o9,J. Schuurman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516619301,537,1,2,67,47,7rmv5ns2rj7bn4otpkur0mx0x,0,75.6,22.2,2023-03-06T20:32:34.942Z,2023-03-06T20:32:38Z,4079252423,2,,4079252425,155,,4079252437,213,0.9,4079252433,141,52.1,4079252427,56,Center,4079252435,212,25.4,4079252429,140,90.1,,,,3epda2hg43s8uxvf9xno74d4a,A. van der Heide,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516619343,669,12,2,67,50,ch82doz9w9t1sw9ae3a4ffh0j,1,10.1,47.8,2023-03-06T20:32:38.321Z,2023-03-06T20:32:40Z,4079252627,56,Back,4079252635,141,60.8,4079252643,213,0.8,4079252631,140,18.7,4079252639,212,12.6,4079252703,15,,,,,,,,9wo8twcbs1jnqzdy0c6y8adey,R. Kluivert,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516619407,670,1,2,67,55,ch82doz9w9t1sw9ae3a4ffh0j,1,18.2,60.2,2023-03-06T20:32:43.106Z,2023-03-06T20:32:44Z,4079252961,212,20.3,4079252951,140,19.1,4079252943,157,,4079252963,213,4.8,4079252955,141,30.4,4079252965,1,,4079252947,56,Back,,,,1s6yn52hlqtmmz4lerscf457u,R. Shein,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516619421,671,1,2,67,57,ch82doz9w9t1sw9ae3a4ffh0j,0,19,30.4,2023-03-06T20:32:44.576Z,2023-03-06T20:32:45Z,4079253031,212,25.0,4079253023,3,,4079253025,56,Back,4079253033,213,5.2,4079253027,140,30.4,4079253029,141,0.0,,,,,,,2tu58roj0u0vpaqcaz266a415,T. St. Jago,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516619557,538,5,2,67,57,7rmv5ns2rj7bn4otpkur0mx0x,1,70.9,101.8,2023-03-06T20:32:44.654Z,2023-03-06T20:33:14Z,4079253837,233,672,4079253835,347,,4079253833,56,Left,,,,,,,,,,,,,,,,3epda2hg43s8uxvf9xno74d4a,A. van der Heide,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516619425,672,5,2,67,57,ch82doz9w9t1sw9ae3a4ffh0j,0,29.1,-1.8,2023-03-06T20:32:44.654Z,2023-03-06T21:00:29Z,4079253049,347,,4079253047,56,Back,4079253851,233,538,,,,,,,,,,,,,,,,2tu58roj0u0vpaqcaz266a415,T. St. Jago,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516620087,673,18,2,68,52,ch82doz9w9t1sw9ae3a4ffh0j,1,0,0,2023-03-06T20:33:40.114Z,2023-03-06T20:33:40Z,4079256631,59,6,4079256627,42,,4079256707,55,674,4079256629,44,Midfielder,,,,,,,,,,,,,ed5sclhs7op7a2mdvetub4dwq,Y. Ikeshita,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516620093,674,19,2,68,52,ch82doz9w9t1sw9ae3a4ffh0j,1,0,0,2023-03-06T20:33:40.115Z,2023-03-06T20:33:41Z,4079256661,42,,4079256675,55,673,4079256673,44,Midfielder,4079256667,59,19,4079256665,145,4,4079256671,293,4,4079256669,292,5,,,,dodkgckgbecal0vivr1jf0hzo,M. Rijks,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516620161,675,18,2,68,58,ch82doz9w9t1sw9ae3a4ffh0j,1,0,0,2023-03-06T20:33:46.409Z,2023-03-06T20:33:47Z,4079257053,42,,4079257055,44,Defender,4079257115,55,676,4079257057,59,14,,,,,,,,,,,,,c3mpk7pjhma4lwkjl8v5mhox6,R. Hendriks,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516620167,676,19,2,68,58,ch82doz9w9t1sw9ae3a4ffh0j,1,0,0,2023-03-06T20:33:46.410Z,2023-03-06T20:33:47Z,4079257087,145,6,4079257083,42,,4079257093,293,4,4079257089,59,24,4079257095,44,Defender,4079257097,55,675,4079257091,292,4,,,,1kuswan9lk455u02x1ff389re,C. Mamengi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516620507,679,18,2,69,12,ch82doz9w9t1sw9ae3a4ffh0j,1,0,0,2023-03-06T20:33:59.713Z,2023-03-06T22:05:05Z,4079259007,55,680,4079258951,59,2,4079258949,44,Defender,4079258947,42,,,,,,,,,,,,,,2tu58roj0u0vpaqcaz266a415,T. St. Jago,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516620511,680,19,2,69,12,ch82doz9w9t1sw9ae3a4ffh0j,1,0,0,2023-03-06T20:33:59.714Z,2023-03-06T22:05:05Z,4079258977,44,Midfielder,4079258979,55,679,4079258971,59,15,4079258965,42,,4079258969,145,2,4079258975,293,4,4079258973,292,6,,,,81lcssd0e5g5rerdpyjlrkkyc,A. Boumenjal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516620377,677,18,2,69,13,ch82doz9w9t1sw9ae3a4ffh0j,1,0,0,2023-03-06T20:34:01.297Z,2023-03-06T22:05:09Z,4079258205,42,,4079258273,55,678,4079258213,59,9,4079258209,44,Midfielder,,,,,,,,,,,,,2n5747kdxok0ifg5o37336plg,L. Edhart,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516620381,678,19,2,69,13,ch82doz9w9t1sw9ae3a4ffh0j,1,0,0,2023-03-06T20:34:01.298Z,2023-03-06T22:05:09Z,4079258239,145,11,4079258249,55,677,4079258245,293,2,4079258243,292,3,4079258231,42,,4079258241,59,18,4079258247,44,Defender,,,,btrg844mxkl6kbn89s7aecj8q,G. Yah,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516620345,540,1,2,69,14,7rmv5ns2rj7bn4otpkur0mx0x,0,70,100,2023-03-06T20:34:01.629Z,2023-03-06T20:34:41Z,4079258033,107,,4079258035,56,Left,4079258041,212,11.1,4079258043,213,5.2,4079258037,140,74.8,4079258039,141,87.2,,,,,,,ma3my4q4wln06xyl1z3v9fmy,T. Douglas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516620825,688,8,2,69,15,ch82doz9w9t1sw9ae3a4ffh0j,1,24.5,10.9,2023-03-06T20:34:02.656Z,2023-03-06T20:34:48Z,4079260677,56,Back,,,,,,,,,,,,,,,,,,,,,,9wo8twcbs1jnqzdy0c6y8adey,R. Kluivert,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516620417,541,1,2,69,20,7rmv5ns2rj7bn4otpkur0mx0x,0,73.7,87.2,2023-03-06T20:34:08.238Z,2023-03-06T20:34:09Z,4079258417,155,,4079258419,56,Left,4079258427,213,0.0,4079258421,140,100.0,4079258425,212,28.4,4079258423,141,89.0,,,,,,,c9shc6t28oroqthopifjvg9ux,D. Vente,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516620421,542,5,2,69,21,7rmv5ns2rj7bn4otpkur0mx0x,0,100.7,73.6,2023-03-06T20:34:08.569Z,2023-03-06T21:00:29Z,4079258449,56,Center,4079339731,233,900,4079258451,346,,,,,,,,,,,,,,,,,c9shc6t28oroqthopifjvg9ux,D. Vente,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516635467,900,5,2,69,21,ch82doz9w9t1sw9ae3a4ffh0j,1,-0.7,26.4,2023-03-06T20:34:08.569Z,2023-03-06T21:00:17Z,4079339697,346,,4079339695,56,Back,4079339727,233,542,,,,,,,,,,,,,,,,ebqj8v33xv3otev2pycc6xomh,T. Nijhuis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516620535,681,43,2,69,21,ch82doz9w9t1sw9ae3a4ffh0j,1,0,0,2023-03-06T20:34:08.824Z,2023-03-06T21:00:09Z,4079259119,346,0,4079296507,233,542,4079339433,144,5,4079259117,56,Back,,,,,,,,,,,,,2tu58roj0u0vpaqcaz266a415,T. St. Jago,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516620579,682,1,2,69,34,ch82doz9w9t1sw9ae3a4ffh0j,1,4.2,42.7,2023-03-06T20:34:21.599Z,2023-03-06T20:34:23Z,4079259333,140,14.7,4079259335,141,34.5,4079259343,237,,4079259337,212,12.4,4079259331,56,Back,4079259329,124,,4079259339,213,5.8,,,,ebqj8v33xv3otev2pycc6xomh,T. Nijhuis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516620609,683,1,2,69,35,ch82doz9w9t1sw9ae3a4ffh0j,1,14.6,34.5,2023-03-06T20:34:22.944Z,2023-03-06T20:34:25Z,4079259509,212,37.6,4079259511,213,5.8,4079259503,56,Back,4079259505,140,46.4,4079259513,1,,4079259507,141,9.2,,,,,,,9wo8twcbs1jnqzdy0c6y8adey,R. Kluivert,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516620639,684,1,2,69,37,ch82doz9w9t1sw9ae3a4ffh0j,1,46.4,9.1,2023-03-06T20:34:25.199Z,2023-03-06T20:34:27Z,4079259659,212,12.5,4079259661,213,1.5,4079259657,141,27.4,4079259655,140,47.1,4079259653,56,Back,,,,,,,,,,5nhideyjwp2347ryi1n9wfq50,D. Sanches Fernandes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516620641,685,61,2,69,37,ch82doz9w9t1sw9ae3a4ffh0j,0,47.1,27.4,2023-03-06T20:34:25.551Z,2023-03-06T20:55:44Z,4079259665,56,Back,,,,,,,,,,,,,,,,,,,,,,btrg844mxkl6kbn89s7aecj8q,G. Yah,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516620685,543,4,2,69,38,7rmv5ns2rj7bn4otpkur0mx0x,1,35,73.2,2023-03-06T20:34:25.885Z,2023-03-06T20:34:32Z,4079260021,286,,4079259893,13,,4079259905,265,,4079260015,233,686,4079259897,56,Back,4079259901,152,,,,,,,,85rm5s7x9di62hw3l31y5w8o9,J. Schuurman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516620689,686,4,2,69,38,ch82doz9w9t1sw9ae3a4ffh0j,0,65,26.8,2023-03-06T20:34:25.886Z,2023-03-06T20:34:33Z,4079259939,152,,4079259937,56,Center,4079259943,285,,4079259935,13,,4079260027,233,543,4079259941,265,,,,,,,,btrg844mxkl6kbn89s7aecj8q,G. Yah,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516620709,687,17,2,69,44,ch82doz9w9t1sw9ae3a4ffh0j,1,0,0,2023-03-06T20:34:32.383Z,2023-03-06T20:34:33Z,4079260043,31,,4079260045,392,,4079260047,13,243,,,,,,,,,,,,,,,,btrg844mxkl6kbn89s7aecj8q,G. Yah,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516621007,544,27,2,70,9,7rmv5ns2rj7bn4otpkur0mx0x,1,0,0,2023-03-06T20:34:57.127Z,2023-03-06T20:35:03Z,4079261705,41,Injury,4079261749,233,689,4079261707,53,85rm5s7x9di62hw3l31y5w8o9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516620953,689,27,2,70,9,ch82doz9w9t1sw9ae3a4ffh0j,1,0,0,2023-03-06T20:34:57.127Z,2023-03-06T20:35:03Z,4079261713,233,544,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516621217,545,43,2,70,33,7rmv5ns2rj7bn4otpkur0mx0x,1,0,0,2023-03-06T20:35:20.766Z,2023-03-06T20:35:44Z,4079262883,55,544,4079264317,144,28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516621495,547,28,2,70,53,7rmv5ns2rj7bn4otpkur0mx0x,1,0,0,2023-03-06T20:35:40.840Z,2023-03-06T20:35:46Z,4079264407,233,690,4079264359,55,544,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516621433,690,28,2,70,53,ch82doz9w9t1sw9ae3a4ffh0j,1,0,0,2023-03-06T20:35:40.840Z,2023-03-06T20:35:46Z,4079264395,233,547,4079264031,55,689,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516621563,548,1,2,71,0,7rmv5ns2rj7bn4otpkur0mx0x,1,39.8,78.7,2023-03-06T20:35:47.855Z,2023-03-06T20:35:51Z,4079264733,141,27.0,4079264727,152,,4079264735,212,48.3,4079264731,140,71.4,4079264723,5,,4079264737,213,5.5,4079264725,155,,4079264729,56,Center,c9pmoa9m23jh5emy6w4olm3xm,X. Lambrix,,4079264739,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516621593,549,1,2,71,3,7rmv5ns2rj7bn4otpkur0mx0x,1,71.3,26.1,2023-03-06T20:35:51.245Z,2023-03-06T20:35:54Z,4079264899,141,12.5,4079264897,140,83.8,4079264901,212,16.1,4079264895,56,Right,4079264903,213,5.7,,,,,,,,,,4qj88r9cjfbu05ly92vfhpi39,N. Vossebelt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516621603,550,1,2,71,6,7rmv5ns2rj7bn4otpkur0mx0x,1,85,11.6,2023-03-06T20:35:54.126Z,2023-03-06T20:35:55Z,4079264963,141,53.3,4079264955,2,,4079264965,212,28.5,4079264957,155,,4079264967,213,1.5,4079264961,140,87.5,4079264959,56,Center,,,,dsi2wezhn07auutl4wzckh6uh,B. Reith,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516621609,551,1,2,71,8,7rmv5ns2rj7bn4otpkur0mx0x,0,87.3,52.8,2023-03-06T20:35:55.740Z,2023-03-06T20:35:56Z,4079264985,56,Center,4079264991,212,6.3,4079264987,140,82.3,4079264993,213,3.7,4079264989,141,47.8,,,,,,,,,,2yivr64anye4c0p62m16l78yc,S. Ouaissa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516621619,691,49,2,71,9,ch82doz9w9t1sw9ae3a4ffh0j,1,23.6,47.2,2023-03-06T20:35:57.128Z,2023-03-06T20:35:57Z,,,,,,,,,,,,,,,,,,,,,,,,,btrg844mxkl6kbn89s7aecj8q,G. Yah,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516621631,692,1,2,71,9,ch82doz9w9t1sw9ae3a4ffh0j,1,25.4,47.2,2023-03-06T20:35:57.439Z,2023-03-06T20:35:58Z,4079265097,141,57.0,4079265093,56,Back,4079265095,140,25.7,4079265101,213,1.5,4079265099,212,6.7,,,,,,,,,,btrg844mxkl6kbn89s7aecj8q,G. Yah,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516621645,693,1,2,71,10,ch82doz9w9t1sw9ae3a4ffh0j,0,25.4,56.7,2023-03-06T20:35:58.335Z,2023-03-06T20:36:00Z,4079265219,56,Back,4079265227,213,5.5,4079265221,140,41.8,4079265223,141,29.8,4079265225,212,25.1,,,,,,,,,,1s6yn52hlqtmmz4lerscf457u,R. Shein,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516621677,552,49,2,71,15,7rmv5ns2rj7bn4otpkur0mx0x,1,43.9,79,2023-03-06T20:36:02.620Z,2023-03-06T20:36:02Z,,,,,,,,,,,,,,,,,,,,,,,,,ma3my4q4wln06xyl1z3v9fmy,T. Douglas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516621703,553,1,2,71,15,7rmv5ns2rj7bn4otpkur0mx0x,1,44.2,77.3,2023-03-06T20:36:03.373Z,2023-03-06T20:36:04Z,4079265529,212,20.9,4079265527,141,51.6,4079265523,56,Back,4079265525,140,33.3,4079265531,213,4.1,,,,,,,,,,ma3my4q4wln06xyl1z3v9fmy,T. Douglas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516621755,554,1,2,71,17,7rmv5ns2rj7bn4otpkur0mx0x,1,33.3,51,2023-03-06T20:36:04.686Z,2023-03-06T20:36:07Z,4079265787,213,1.8,4079265781,140,29.3,4079265779,56,Back,4079265783,141,76.9,4079265785,212,18.1,,,,,,,,,,8r6dkzf3yjnvlz4go6xct0kid,N. Röseler,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516621807,555,1,2,71,20,7rmv5ns2rj7bn4otpkur0mx0x,1,33.8,81.2,2023-03-06T20:36:07.820Z,2023-03-06T20:36:13Z,4079266119,141,86.8,4079266117,140,46.1,4079266121,212,13.5,4079266123,213,0.3,4079266115,56,Back,,,,,,,,,,c9pmoa9m23jh5emy6w4olm3xm,X. Lambrix,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516621809,556,61,2,71,26,7rmv5ns2rj7bn4otpkur0mx0x,0,43.8,92,2023-03-06T20:36:13.676Z,2023-03-06T20:36:14Z,4079266127,56,Back,,,,,,,,,,,,,,,,,,,,,,ma3my4q4wln06xyl1z3v9fmy,T. Douglas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516621815,694,40,2,71,27,ch82doz9w9t1sw9ae3a4ffh0j,1,0,0,2023-03-06T20:36:14.721Z,2023-03-06T20:36:14Z,4079266155,44,"1, 2, 2, 3, 2, 2, 3, 3, 4, 3, 3, 5, 5, 5, 5, 5, 5, 5",4079266153,30,"ebqj8v33xv3otev2pycc6xomh, 81lcssd0e5g5rerdpyjlrkkyc, ealh7n21gctxxw5ol3l3yxzze, dodkgckgbecal0vivr1jf0hzo, 9wo8twcbs1jnqzdy0c6y8adey, 1kuswan9lk455u02x1ff389re, 5nhideyjwp2347ryi1n9wfq50, 1s6yn52hlqtmmz4lerscf457u, d7ml58kwwpetvnw46qja9ru5m, c3akpx5mnexpkslo0sqqezsru, btrg844mxkl6kbn89s7aecj8q, deb7ysp5fwiouttlarstuxgyc, enyk37znns1ie2djrh4y3uck4, ah3d8xugrx3pqaqxcmg06iyok, a6vduk9b8pcf250he49x1vitw, et56bifus2obkmtcwzhqpzxn8, 5q6qsh7qw0f9y754i3ylqfl04, cvobl9pqqtj7hrgtu28grvdre",4079266163,194,9wo8twcbs1jnqzdy0c6y8adey,4079266157,59,"1, 15, 5, 19, 3, 24, 11, 8, 10, 7, 18, 16, 17, 23, 21, 31, 22, 12",4079266161,131,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 0, 0, 0, 0, 0, 0, 0",4079266159,130,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516621821,557,5,2,71,27,7rmv5ns2rj7bn4otpkur0mx0x,0,47.8,102,2023-03-06T20:36:14.734Z,2023-03-06T20:36:28Z,4079266189,347,,4079266187,56,Back,4079266775,233,695,,,,,,,,,,,,,,,,ma3my4q4wln06xyl1z3v9fmy,T. Douglas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516621925,695,5,2,71,27,ch82doz9w9t1sw9ae3a4ffh0j,1,52.2,-2,2023-03-06T20:36:14.734Z,2023-03-06T21:00:30Z,4079266769,233,557,4079266751,347,,4079266749,56,Right,,,,,,,,,,,,,,,,1s6yn52hlqtmmz4lerscf457u,R. Shein,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516621949,696,1,2,71,40,ch82doz9w9t1sw9ae3a4ffh0j,1,55.3,0,2023-03-06T20:36:27.615Z,2023-03-06T20:36:31Z,4079266891,140,35.3,4079266899,1,,4079266897,213,2.9,4079266889,56,Back,4079266893,141,6.1,4079266887,107,,4079266895,212,21.6,,,,81lcssd0e5g5rerdpyjlrkkyc,A. Boumenjal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516622089,697,1,2,71,44,ch82doz9w9t1sw9ae3a4ffh0j,1,34.8,8.5,2023-03-06T20:36:31.583Z,2023-03-06T20:36:49Z,4079267771,212,18.7,4079267765,140,25.7,4079267763,56,Back,4079267767,141,32.2,4079267773,213,2.1,,,,,,,,,,btrg844mxkl6kbn89s7aecj8q,G. Yah,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516622103,698,3,2,72,1,ch82doz9w9t1sw9ae3a4ffh0j,0,69.8,44.9,2023-03-06T20:36:48.988Z,2023-03-06T20:36:50Z,4079267859,233,559,4079267829,286,,4079267827,56,Center,,,,,,,,,,,,,,,,9wo8twcbs1jnqzdy0c6y8adey,R. Kluivert,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516622097,559,7,2,72,1,7rmv5ns2rj7bn4otpkur0mx0x,0,30.2,55.1,2023-03-06T20:36:48.989Z,2023-03-06T20:36:50Z,4079267851,233,698,4079267801,56,Back,4079267803,285,,,,,,,,,,,,,,,,,4qj88r9cjfbu05ly92vfhpi39,N. Vossebelt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516622117,699,15,2,72,3,ch82doz9w9t1sw9ae3a4ffh0j,1,73.2,42.8,2023-03-06T20:36:51.551Z,2023-03-06T20:38:16Z,4079273167,230,99.4,4079267915,22,,4079272451,82,,4079273153,78,,4079273155,102,50.5,4079272447,20,,4079272453,233,560,4079273169,231,49.3,dodkgckgbecal0vivr1jf0hzo,M. Rijks,,4079273161,458,,4079273157,103,19,4079273163,146,4079267917,18,,78.8,4079273165,147,4079273159,215,,4079267919,56,,,,,,,,,Center,44.4,,
