id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,keyPass,qualifier/8/value,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/14/value,qualifier/10/value,qualifier/11/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,assist,qualifier/16/value
2468511497,528,1,2,67,40,1fttb31hnskynpku8qd09yhm8,0,5,44.3,2022-10-07T19:28:20.390Z,2022-10-07T19:28:27Z,3825502583,124,,3825502597,140,68.5,3825502599,141,25.3,3825502601,212,67.9,3825502603,213,6.1,3825502605,1,,3825502593,56,Center,3825502589,155,,6q72mpmc478hlf4f7ths9ez56,N. Bakker,3825502609,74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468511499,617,44,2,67,46,ch82doz9w9t1sw9ae3a4ffh0j,1,29.6,77,2022-10-07T19:28:25.691Z,2022-10-07T19:28:26Z,3825502617,285,,3825502613,56,Back,3825502727,233,529,,,,,,,,,,,,,,,,55nra47i364xh4jpkmo93rzai,R. Akmum,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468511505,529,44,2,67,46,1fttb31hnskynpku8qd09yhm8,0,70.4,23,2022-10-07T19:28:25.692Z,2022-10-07T19:28:27Z,3825502639,286,,3825502637,56,Center,3825502795,233,617,,,,,,,,,,,,,,,,bs14utcyx2am6s46cuv52nf56,J. Hilterman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468511527,618,1,2,67,46,ch82doz9w9t1sw9ae3a4ffh0j,1,27.2,79.6,2022-10-07T19:28:25.938Z,2022-10-07T20:00:45Z,3825502769,56,Back,3825502767,3,,3825502777,213,0.9,3825502775,212,12.5,3825502771,140,34.6,3825502773,141,94.0,,,,,,,55nra47i364xh4jpkmo93rzai,R. Akmum,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468511535,619,49,2,67,48,ch82doz9w9t1sw9ae3a4ffh0j,1,39.3,96.6,2022-10-07T19:28:27.716Z,2022-10-07T20:00:44Z,,,,,,,,,,,,,,,,,,,,,,,,,5nhideyjwp2347ryi1n9wfq50,D. Sanches Fernandes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468511557,620,50,2,67,49,ch82doz9w9t1sw9ae3a4ffh0j,1,39.2,92,2022-10-07T19:28:29.332Z,2022-10-07T19:28:32Z,3825502939,56,Back,3825502941,286,,3825503175,233,530,,,,,,,,,,,,,,,,5nhideyjwp2347ryi1n9wfq50,D. Sanches Fernandes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468511585,530,7,2,67,49,1fttb31hnskynpku8qd09yhm8,0,60.8,8,2022-10-07T19:28:29.333Z,2022-10-07T19:28:31Z,3825503099,56,Right,3825503101,285,,3825503129,233,620,,,,,,,,,,,,,,,,dolfy51fw3jycb0cfhoecbo16,H. Akujobi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468511583,621,1,2,67,50,ch82doz9w9t1sw9ae3a4ffh0j,1,37.2,86.2,2022-10-07T19:28:30.017Z,2022-10-07T19:28:31Z,3825503061,213,5.2,3825503055,140,43.4,3825503051,56,Back,3825503059,212,14.0,3825503057,141,67.9,,,,,,,,,,c2d9oidweb7cj1g39jwuugro4,O. van Eldik,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468511595,622,1,2,67,51,ch82doz9w9t1sw9ae3a4ffh0j,1,43.4,67.9,2022-10-07T19:28:30.881Z,2022-10-07T19:28:32Z,3825503151,141,51.2,3825503155,212,14.9,3825503157,213,4.0,3825503149,140,34.2,3825503147,56,Back,,,,,,,,,,2n5747kdxok0ifg5o37336plg,L. Edhart,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468511675,623,1,2,67,52,ch82doz9w9t1sw9ae3a4ffh0j,1,34.2,51.2,2022-10-07T19:28:31.857Z,2022-10-07T19:28:36Z,3825503547,213,3.9,3825503539,56,Back,3825503545,212,19.2,3825503541,140,21.1,3825503543,141,31.5,,,,,,,,,,ed5sclhs7op7a2mdvetub4dwq,Y. Ikeshita,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468511773,624,1,2,67,56,ch82doz9w9t1sw9ae3a4ffh0j,1,21.8,30.3,2022-10-07T19:28:36.081Z,2022-10-07T19:28:43Z,3825504089,213,1.3,3825504087,212,14.3,3825504085,141,50.7,3825504081,56,Back,3825504083,140,25.2,,,,,,,,,,9wo8twcbs1jnqzdy0c6y8adey,R. Kluivert,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468511847,625,1,2,68,3,ch82doz9w9t1sw9ae3a4ffh0j,1,43.9,47.2,2022-10-07T19:28:43.345Z,2022-10-07T19:28:48Z,3825504479,212,23.6,3825504481,213,4.4,3825504477,141,14.0,3825504475,140,37.5,3825504473,56,Back,,,,,,,,,,c6i4usq34m3389rtbqptahrai,R. Meissen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468512011,626,1,2,68,9,ch82doz9w9t1sw9ae3a4ffh0j,1,39.7,22.8,2022-10-07T19:28:48.737Z,2022-10-07T19:28:58Z,3825505301,213,2.2,3825505293,56,Back,3825505295,140,28.8,3825505299,212,19.9,3825505297,141,46.7,,,,,,,,,,9wo8twcbs1jnqzdy0c6y8adey,R. Kluivert,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468512061,627,1,2,68,19,ch82doz9w9t1sw9ae3a4ffh0j,1,44.8,39.1,2022-10-07T19:28:58.866Z,2022-10-07T19:29:03Z,3825505561,213,5.7,3825505563,1,,3825505553,56,Right,3825505555,140,70.9,3825505557,141,10.1,3825505559,212,33.8,,,,,,,c6i4usq34m3389rtbqptahrai,R. Meissen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468512159,628,1,2,68,23,ch82doz9w9t1sw9ae3a4ffh0j,1,73.1,9.1,2022-10-07T19:29:02.913Z,2022-10-07T19:29:09Z,3825506063,213,3.1,3825506061,212,8.6,3825506057,140,64.9,3825506055,56,Right,3825506059,141,9.2,,,,,,,,,,4lsj3yc6adimhltkab6tzfj84,D. Versluis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468512165,629,1,2,68,29,ch82doz9w9t1sw9ae3a4ffh0j,0,72.8,43.3,2022-10-07T19:29:08.913Z,2022-10-07T19:29:09Z,3825506095,140,74.1,3825506097,141,53.1,3825506091,56,Center,3825506099,212,6.8,3825506101,213,1.4,,,,,,,,,,c3akpx5mnexpkslo0sqqezsru,E. Reijnders,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468512173,630,61,2,68,30,ch82doz9w9t1sw9ae3a4ffh0j,1,74.1,53.1,2022-10-07T19:29:09.772Z,2022-10-07T19:29:09Z,3825506117,56,Center,,,,,,,,,,,,,,,,,,,,,,c3akpx5mnexpkslo0sqqezsru,E. Reijnders,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468512191,532,61,2,68,31,1fttb31hnskynpku8qd09yhm8,1,26.6,37.6,2022-10-07T19:29:11.031Z,2022-10-07T19:29:11Z,3825506189,56,Back,,,,,,,,,,,,,,,,,,,,,,dolfy51fw3jycb0cfhoecbo16,H. Akujobi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468512245,533,49,2,68,33,1fttb31hnskynpku8qd09yhm8,1,22.7,38.2,2022-10-07T19:29:13.047Z,2022-10-07T19:29:13Z,,,,,,,,,,,,,,,,,,,,,,,,,6ylzm57bvpufg3cenadtv7qhh,D. van Bruggen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468512295,534,1,2,68,35,1fttb31hnskynpku8qd09yhm8,1,16.6,36.4,2022-10-07T19:29:15.100Z,2022-10-07T19:29:16Z,3825506677,213,2.7,3825506675,212,7.1,3825506673,141,41.2,3825506671,140,10.6,3825506669,56,Back,,,,,,,,,,6ylzm57bvpufg3cenadtv7qhh,D. van Bruggen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468512313,535,1,2,68,37,1fttb31hnskynpku8qd09yhm8,0,10.6,41.3,2022-10-07T19:29:16.502Z,2022-10-07T19:29:18Z,3825506759,141,34.2,3825506757,140,58.7,3825506765,1,,3825506761,212,50.7,3825506763,213,6.2,3825506749,157,,3825506753,56,Center,,,,6q72mpmc478hlf4f7ths9ez56,N. Bakker,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468512333,631,1,2,68,38,ch82doz9w9t1sw9ae3a4ffh0j,1,46.1,56.4,2022-10-07T19:29:17.505Z,2022-10-07T19:29:19Z,3825506907,213,5.8,3825506897,3,,3825506899,56,Center,3825506905,212,7.1,3825506903,141,51.8,3825506901,140,52.2,,,,,,,c6i4usq34m3389rtbqptahrai,R. Meissen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468512343,632,49,2,68,39,ch82doz9w9t1sw9ae3a4ffh0j,1,52.2,51.8,2022-10-07T19:29:19.170Z,2022-10-07T19:29:19Z,,,,,,,,,,,,,,,,,,,,,,,,,ed5sclhs7op7a2mdvetub4dwq,Y. Ikeshita,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468512385,633,1,2,68,40,ch82doz9w9t1sw9ae3a4ffh0j,0,44.7,54.5,2022-10-07T19:29:19.905Z,2022-10-07T19:29:22Z,3825507157,56,Back,3825507159,140,40.2,3825507165,213,1.9,3825507163,212,16.8,3825507161,141,78.2,,,,,,,,,,ed5sclhs7op7a2mdvetub4dwq,Y. Ikeshita,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468512407,536,49,2,68,43,1fttb31hnskynpku8qd09yhm8,1,55.5,27.7,2022-10-07T19:29:22.958Z,2022-10-07T19:29:23Z,,,,,,,,,,,,,,,,,,,,,,,,,bs14utcyx2am6s46cuv52nf56,J. Hilterman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468512523,537,1,2,68,46,1fttb31hnskynpku8qd09yhm8,1,55.3,22.5,2022-10-07T19:29:25.547Z,2022-10-07T19:29:29Z,3825507879,56,Back,3825507883,141,12.0,3825507881,140,48.1,3825507885,212,10.4,3825507887,213,3.9,,,,,,,,,,bs14utcyx2am6s46cuv52nf56,J. Hilterman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468512583,538,1,2,68,49,1fttb31hnskynpku8qd09yhm8,0,55.6,6.1,2022-10-07T19:29:29.132Z,2022-10-07T19:29:34Z,3825508249,213,6.2,3825508245,141,4.3,3825508247,212,21.7,3825508241,56,Right,3825508243,140,76.2,,,,,,,,,,dolfy51fw3jycb0cfhoecbo16,H. Akujobi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468512589,634,49,2,68,54,ch82doz9w9t1sw9ae3a4ffh0j,1,23.7,98.6,2022-10-07T19:29:33.890Z,2022-10-07T19:29:34Z,,,,,,,,,,,,,,,,,,,,,,,,,c2d9oidweb7cj1g39jwuugro4,O. van Eldik,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468512631,635,1,2,68,55,ch82doz9w9t1sw9ae3a4ffh0j,1,23.7,98.6,2022-10-07T19:29:34.594Z,2022-10-07T19:29:36Z,3825508529,212,21.6,3825508531,213,6.1,3825508527,141,91.7,3825508525,140,43.8,3825508523,56,Back,,,,,,,,,,c2d9oidweb7cj1g39jwuugro4,O. van Eldik,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468512661,636,1,2,68,56,ch82doz9w9t1sw9ae3a4ffh0j,1,43.8,91.7,2022-10-07T19:29:36.225Z,2022-10-07T19:29:38Z,3825508659,213,3.9,3825508657,212,15.2,3825508655,141,76.9,3825508653,140,32.9,3825508651,56,Back,,,,,,,,,,5nhideyjwp2347ryi1n9wfq50,D. Sanches Fernandes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468512681,637,1,2,68,58,ch82doz9w9t1sw9ae3a4ffh0j,1,32.9,76.9,2022-10-07T19:29:37.985Z,2022-10-07T19:29:40Z,3825508803,56,Back,3825508805,140,18.9,3825508807,141,39.1,3825508811,213,4.2,3825508809,212,29.6,,,,,,,,,,55nra47i364xh4jpkmo93rzai,R. Akmum,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468512727,638,1,2,69,0,ch82doz9w9t1sw9ae3a4ffh0j,1,18.9,39.1,2022-10-07T19:29:40.097Z,2022-10-07T19:29:43Z,3825509033,213,1.7,3825509031,212,14.3,3825509029,141,60.0,3825509027,140,17.8,3825509025,56,Back,,,,,,,,,,9wo8twcbs1jnqzdy0c6y8adey,R. Kluivert,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468512759,639,1,2,69,3,ch82doz9w9t1sw9ae3a4ffh0j,1,17.8,60,2022-10-07T19:29:42.897Z,2022-10-07T19:29:44Z,3825509239,56,Back,3825509243,141,53.3,3825509241,140,4.2,3825509245,212,15.0,3825509247,213,3.5,,,,,,,,,,c6i4usq34m3389rtbqptahrai,R. Meissen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468512897,640,1,2,69,5,ch82doz9w9t1sw9ae3a4ffh0j,1,4.2,53.3,2022-10-07T19:29:44.835Z,2022-10-07T19:29:53Z,3825509907,1,,3825509895,157,,3825509903,212,32.9,3825509901,141,61.2,3825509905,213,0.2,3825509897,56,Back,3825509899,140,35.1,,,,c1krps0yssh477m8umrruiqjt,F. de Keijzer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468512937,641,1,2,69,13,ch82doz9w9t1sw9ae3a4ffh0j,1,35.1,87.7,2022-10-07T19:29:53.185Z,2022-10-07T19:29:55Z,3825510107,56,Back,3825510113,212,8.8,3825510111,141,98.6,3825510115,213,1.0,3825510109,140,39.6,,,,,,,,,,ed5sclhs7op7a2mdvetub4dwq,Y. Ikeshita,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468512957,642,1,2,69,15,ch82doz9w9t1sw9ae3a4ffh0j,1,38,95.9,2022-10-07T19:29:55.025Z,2022-10-07T19:29:58Z,3825510269,141,77.8,3825510267,140,22.8,3825510265,56,Back,3825510271,212,20.2,3825510273,213,3.8,,,,,,,,,,5nhideyjwp2347ryi1n9wfq50,D. Sanches Fernandes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468513041,643,1,2,69,18,ch82doz9w9t1sw9ae3a4ffh0j,1,22.8,77.8,2022-10-07T19:29:57.953Z,2022-10-07T19:30:03Z,3825510709,213,4.5,3825510705,212,19.3,3825510703,141,50.3,3825510699,56,Back,3825510701,140,18.4,,,,,,,,,,55nra47i364xh4jpkmo93rzai,R. Akmum,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468513067,644,1,2,69,23,ch82doz9w9t1sw9ae3a4ffh0j,0,30.5,44.8,2022-10-07T19:30:03.393Z,2022-10-07T19:30:06Z,3825510883,56,Left,3825510881,155,,3825510885,140,69.6,3825510891,213,0.8,3825510893,1,,3825510887,141,100.0,3825510889,212,56.4,,,,c6i4usq34m3389rtbqptahrai,R. Meissen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468513397,540,5,2,69,26,1fttb31hnskynpku8qd09yhm8,1,30.2,-1.5,2022-10-07T19:30:06.046Z,2022-10-07T19:42:37Z,3825512783,233,645,3825512751,56,Back,3825512753,347,,,,,,,,,,,,,,,,,a49001euf7xwpx5wodembjbo5,Álvaro Peña,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468513069,645,5,2,69,26,ch82doz9w9t1sw9ae3a4ffh0j,0,69.8,101.5,2022-10-07T19:30:06.046Z,2022-10-07T19:30:33Z,3825510901,347,,3825512807,233,540,3825510899,56,Left,,,,,,,,,,,,,,,,c6i4usq34m3389rtbqptahrai,R. Meissen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468513423,541,1,2,69,53,1fttb31hnskynpku8qd09yhm8,0,30.6,0,2022-10-07T19:30:33.107Z,2022-10-07T19:30:36Z,3825512923,107,,3825512925,56,Back,3825512927,140,45.1,3825512933,213,0.2,3825512931,212,15.7,3825512929,141,3.7,,,,,,,dolfy51fw3jycb0cfhoecbo16,H. Akujobi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468513417,646,44,2,69,54,ch82doz9w9t1sw9ae3a4ffh0j,1,54,95.6,2022-10-07T19:30:34.081Z,2022-10-07T19:30:36Z,3825512883,56,Left,3825512885,286,,3825512999,233,542,,,,,,,,,,,,,,,,55nra47i364xh4jpkmo93rzai,R. Akmum,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468513431,542,44,2,69,54,1fttb31hnskynpku8qd09yhm8,0,46,4.4,2022-10-07T19:30:34.082Z,2022-10-07T19:30:36Z,3825513017,233,646,3825512975,285,,3825512973,56,Back,,,,,,,,,,,,,,,,bs14utcyx2am6s46cuv52nf56,J. Hilterman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468513419,647,1,2,69,54,ch82doz9w9t1sw9ae3a4ffh0j,0,53.1,95,2022-10-07T19:30:34.289Z,2022-10-07T19:30:35Z,3825512887,3,,3825512895,212,16.9,3825512891,140,69.1,3825512893,141,92.9,3825512889,56,Left,3825512899,213,6.2,,,,,,,55nra47i364xh4jpkmo93rzai,R. Akmum,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468513499,543,1,2,69,58,1fttb31hnskynpku8qd09yhm8,1,40.7,13.4,2022-10-07T19:30:38.283Z,2022-10-07T19:30:39Z,3825513357,141,30.6,3825513359,212,12.4,3825513361,213,1.2,3825513355,140,44.7,3825513353,56,Back,,,,,,,,,,dmtsvsqvdoqqtmrset0uz0and,Pascu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468513511,544,43,2,70,0,1fttb31hnskynpku8qd09yhm8,1,0,0,2022-10-07T19:30:39.708Z,2022-10-07T19:30:44Z,3825513849,144,49,,,,,,,,,,,,,,,,,,,,,,ccmmsnrfn58gwi1petlp08f3e,L. Duijvestijn,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468513559,545,1,2,70,1,1fttb31hnskynpku8qd09yhm8,0,44.7,30.6,2022-10-07T19:30:40.531Z,2022-10-07T19:30:42Z,3825513665,140,37.3,3825513663,56,Back,3825513661,196,,3825513671,213,1.7,3825513673,1,,3825513669,212,48.2,3825513667,141,100.0,,,,ccmmsnrfn58gwi1petlp08f3e,L. Duijvestijn,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468513565,546,5,2,70,2,1fttb31hnskynpku8qd09yhm8,0,39.8,101,2022-10-07T19:30:42.390Z,2022-10-07T19:30:48Z,3825514177,233,648,3825513699,347,,3825513697,56,Back,,,,,,,,,,,,,,,,ccmmsnrfn58gwi1petlp08f3e,L. Duijvestijn,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468513643,648,5,2,70,2,ch82doz9w9t1sw9ae3a4ffh0j,1,60.2,-1,2022-10-07T19:30:42.390Z,2022-10-07T19:42:37Z,3825514157,233,546,3825514127,56,Right,3825514129,347,,,,,,,,,,,,,,,,,55nra47i364xh4jpkmo93rzai,R. Akmum,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468513689,649,1,2,70,8,ch82doz9w9t1sw9ae3a4ffh0j,1,58,0,2022-10-07T19:30:48.273Z,2022-10-07T19:30:50Z,3825514389,1,,3825514387,213,1.1,3825514377,107,,3825514381,140,70.0,3825514383,141,30.9,3825514379,56,Center,3825514385,212,25.4,,,,c3akpx5mnexpkslo0sqqezsru,E. Reijnders,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468513771,650,1,2,70,11,ch82doz9w9t1sw9ae3a4ffh0j,1,70,30.9,2022-10-07T19:30:50.498Z,2022-10-07T19:30:55Z,3825514869,56,Center,3825514873,141,35.8,3825514871,140,73.7,3825514875,212,5.1,3825514877,213,0.7,,,,,,,,,,c2d9oidweb7cj1g39jwuugro4,O. van Eldik,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468513773,651,61,2,70,16,ch82doz9w9t1sw9ae3a4ffh0j,0,70.1,21.8,2022-10-07T19:30:55.585Z,2022-10-07T19:30:56Z,3825514881,56,Center,,,,,,,,,,,,,,,,,,,,,,5nhideyjwp2347ryi1n9wfq50,D. Sanches Fernandes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468513769,547,49,2,70,16,1fttb31hnskynpku8qd09yhm8,1,35.9,76.7,2022-10-07T19:30:55.588Z,2022-10-07T19:30:55Z,,,,,,,,,,,,,,,,,,,,,,,,,c46xp363o8m76eswzfmlsel4a,T. Poll,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468513847,548,1,2,70,16,1fttb31hnskynpku8qd09yhm8,1,35.9,76.7,2022-10-07T19:30:56.060Z,2022-10-07T19:30:59Z,3825515277,140,19.2,3825515275,56,Back,3825515283,213,2.7,3825515279,141,87.5,3825515281,212,19.0,,,,,,,,,,c46xp363o8m76eswzfmlsel4a,T. Poll,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468513979,549,1,2,70,19,1fttb31hnskynpku8qd09yhm8,1,16.2,88.4,2022-10-07T19:30:59.380Z,2022-10-07T19:31:08Z,3825516023,141,47.8,3825516021,140,24.1,3825516025,212,28.8,3825516027,213,5.0,3825516019,56,Back,,,,,,,,,,124bbojic7k5medlvgvxmcm39,Manel Royo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468514019,550,1,2,70,29,1fttb31hnskynpku8qd09yhm8,1,29.6,46.6,2022-10-07T19:31:08.604Z,2022-10-07T19:31:12Z,3825516285,213,4.9,3825516279,140,32.6,3825516283,212,14.3,3825516281,141,26.1,3825516277,56,Back,,,,,,,,,,6ylzm57bvpufg3cenadtv7qhh,D. van Bruggen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468514063,551,1,2,70,32,1fttb31hnskynpku8qd09yhm8,1,32.5,24.7,2022-10-07T19:31:11.979Z,2022-10-07T19:31:14Z,3825516521,141,42.4,3825516525,212,27.9,3825516529,213,2.7,3825516517,140,8.5,3825516513,56,Back,,,,,,,,,,dolfy51fw3jycb0cfhoecbo16,H. Akujobi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468514173,552,1,2,70,35,1fttb31hnskynpku8qd09yhm8,1,9.2,41.9,2022-10-07T19:31:14.596Z,2022-10-07T19:31:20Z,3825517089,140,15.8,3825517087,56,Back,3825517095,212,13.8,3825517091,141,24.4,3825517097,213,5.2,,,,,,,,,,6q72mpmc478hlf4f7ths9ez56,N. Bakker,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468514293,553,1,2,70,40,1fttb31hnskynpku8qd09yhm8,1,26.1,16.5,2022-10-07T19:31:20.083Z,2022-10-07T19:31:27Z,3825517769,140,8.1,3825517767,56,Back,3825517775,213,2.2,3825517773,212,30.2,3825517771,141,51.2,,,,,,,,,,6ylzm57bvpufg3cenadtv7qhh,D. van Bruggen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468514401,554,1,2,70,48,1fttb31hnskynpku8qd09yhm8,1,12.4,52.7,2022-10-07T19:31:27.790Z,2022-10-07T19:31:32Z,3825518329,56,Center,3825518335,212,63.9,3825518331,140,73.2,3825518333,141,56.0,3825518327,155,,3825518337,213,0.0,3825518339,1,,,,,6q72mpmc478hlf4f7ths9ez56,N. Bakker,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468514415,555,44,2,70,52,1fttb31hnskynpku8qd09yhm8,1,71,56.8,2022-10-07T19:31:31.647Z,2022-10-07T19:31:33Z,3825518423,233,652,3825518407,286,,3825518405,56,Center,,,,,,,,,,,,,,,,bs14utcyx2am6s46cuv52nf56,J. Hilterman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468514379,652,44,2,70,52,ch82doz9w9t1sw9ae3a4ffh0j,0,29,43.2,2022-10-07T19:31:31.648Z,2022-10-07T19:31:33Z,3825518247,56,Back,3825518249,285,,3825518433,233,555,,,,,,,,,,,,,,,,55nra47i364xh4jpkmo93rzai,R. Akmum,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468514501,556,1,2,70,53,1fttb31hnskynpku8qd09yhm8,1,73.2,56,2022-10-07T19:31:33.044Z,2022-10-07T19:31:37Z,3825518929,3,,3825518935,141,37.7,3825518931,56,Back,3825518933,140,47.3,3825518937,212,29.9,3825518939,213,3.6,,,,,,,bs14utcyx2am6s46cuv52nf56,J. Hilterman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468514547,557,1,2,70,58,1fttb31hnskynpku8qd09yhm8,1,43.8,38.6,2022-10-07T19:31:37.606Z,2022-10-07T19:31:40Z,3825519181,56,Right,3825519183,140,56.2,3825519179,155,,3825519185,141,3.2,3825519187,212,27.4,3825519189,213,5.2,,,,,,,a49001euf7xwpx5wodembjbo5,Álvaro Peña,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468514559,558,61,2,71,0,1fttb31hnskynpku8qd09yhm8,0,56.2,3.2,2022-10-07T19:31:40.157Z,2022-10-07T19:31:40Z,3825519261,56,Right,,,,,,,,,,,,,,,,,,,,,,dmtsvsqvdoqqtmrset0uz0and,Pascu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468514571,559,5,2,71,1,1fttb31hnskynpku8qd09yhm8,0,54,-1.7,2022-10-07T19:31:41.410Z,2022-10-07T19:42:37Z,3825519689,233,655,3825519315,347,,3825519311,56,Right,,,,,,,,,,,,,,,,dmtsvsqvdoqqtmrset0uz0and,Pascu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468514633,655,5,2,71,1,ch82doz9w9t1sw9ae3a4ffh0j,1,46,101.7,2022-10-07T19:31:41.410Z,2022-10-07T19:31:46Z,3825519607,347,,3825519605,56,Back,3825519655,233,559,,,,,,,,,,,,,,,,55nra47i364xh4jpkmo93rzai,R. Akmum,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468514831,656,1,2,71,16,ch82doz9w9t1sw9ae3a4ffh0j,1,42.1,100,2022-10-07T19:31:55.937Z,2022-10-07T19:31:59Z,3825520735,141,99.3,3825520729,107,,3825520733,140,72.9,3825520731,56,Left,3825520737,212,32.4,3825520741,1,,3825520739,213,6.2,,,,55nra47i364xh4jpkmo93rzai,R. Akmum,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468514833,657,61,2,71,19,ch82doz9w9t1sw9ae3a4ffh0j,0,72.9,99.3,2022-10-07T19:31:59.345Z,2022-10-07T19:32:14Z,3825520745,56,Left,,,,,,,,,,,,,,,,,,,,,,4lsj3yc6adimhltkab6tzfj84,D. Versluis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
