id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,keyPass,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/9/value,qualifier/10/value,assist,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId
2459338009,667,1,2,74,54,59t7flioj4w4mpwnrwbm0m8ck,0,33.2,78.8,2022-09-12T19:36:17.176Z,2022-09-12T19:36:19Z,3776707985,56,Back,3776707993,213,1.0,3776708065,286,,3776708061,233,678,3776708059,236,,3776707991,212,3.3,3776707987,140,34.9,3776707989,141,82.9,2an4s7uuqa9a6sl7vutznc7o5,J. van der Sande,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2459338019,678,74,2,74,54,6lzy9iiqoysvtdsgx719fng9n,1,62.9,11.9,2022-09-12T19:36:17.177Z,2022-09-12T20:14:48Z,3776708039,285,,3776708037,56,Right,3776708067,233,667,,,,,,,,,,,,,,,,80i3boeh7f1ghu4ka7r66izje,C. Rasmussen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2459338029,679,1,2,74,58,6lzy9iiqoysvtdsgx719fng9n,1,67.2,15.8,2022-09-12T19:36:20.322Z,2022-09-12T19:36:21Z,3776708115,56,Right,3776708123,213,5.2,3776708121,212,6.6,3776708119,141,7.4,3776708117,140,70.4,,,,,,,,,,b8ixf31bdyfqqcwoy4ulai73e,K. Fitz-Jim,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2459338033,680,61,2,74,58,6lzy9iiqoysvtdsgx719fng9n,0,70.4,7.4,2022-09-12T19:36:21.249Z,2022-09-12T19:36:21Z,3776708131,56,Right,,,,,,,,,,,,,,,,,,,,,,a7vlgirln231n3dqjhb72o0es,O. Aertssen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2459338055,668,1,2,75,2,59t7flioj4w4mpwnrwbm0m8ck,1,12.6,88.7,2022-09-12T19:36:24.616Z,2022-09-12T19:36:26Z,3776708249,212,12.0,3776708247,141,94.1,3776708251,213,0.3,3776708245,140,23.5,3776708243,56,Back,,,,,,,,,,89plvrt8pzppcclh4axvii0ru,A. Plat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2459338087,669,1,2,75,3,59t7flioj4w4mpwnrwbm0m8ck,1,23.5,94.1,2022-09-12T19:36:26.184Z,2022-09-12T19:36:29Z,3776708441,155,,3776708453,213,5.5,3776708445,56,Center,3776708447,140,65.1,3776708455,1,,3776708449,141,28.6,3776708443,196,,3776708451,212,62.4,6nd0ifv6ljza9nauxcpejqzft,O. Velanas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2459338125,670,1,2,75,7,59t7flioj4w4mpwnrwbm0m8ck,1,63.9,31,2022-09-12T19:36:29.512Z,2022-09-12T19:36:36Z,3776708663,141,10.0,3776708659,56,Right,3776708657,3,,3776708667,213,4.2,3776708665,212,16.1,3776708661,140,56.9,,,,,,,ekur9x1kzp8wq0lwfwev0b0bu,K. de Rooij,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2459338137,671,1,2,75,13,59t7flioj4w4mpwnrwbm0m8ck,0,60.2,17,2022-09-12T19:36:35.881Z,2022-09-12T20:02:30Z,3776708711,213,0.8,3776708705,140,78.1,3776708703,56,Center,3776708707,141,43.1,3776708701,155,,3776708709,212,25.9,,,,,,,4shkxwb3ujuajna3gdg34cxjp,M. Rutten,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2459338133,681,8,2,75,15,6lzy9iiqoysvtdsgx719fng9n,1,20.4,50.4,2022-09-12T19:36:37.634Z,2022-09-12T19:36:37Z,3776708699,56,Back,,,,,,,,,,,,,,,,,,,,,,4gso82x236c4xe0eovfr50sfd,K. Pierie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2459338155,672,1,2,75,16,59t7flioj4w4mpwnrwbm0m8ck,1,78.1,43.1,2022-09-12T19:36:39.016Z,2022-09-12T19:36:41Z,3776708799,213,2.8,3776708797,212,9.5,3776708791,56,Center,3776708795,141,47.2,3776708793,140,69.5,,,,,,,,,,ekur9x1kzp8wq0lwfwev0b0bu,K. de Rooij,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2459338169,673,1,2,75,18,59t7flioj4w4mpwnrwbm0m8ck,1,69.6,47.2,2022-09-12T19:36:40.984Z,2022-09-12T19:36:42Z,3776708877,140,65.3,3776708883,213,2.5,3776708879,141,52.4,3776708875,56,Center,3776708881,212,5.7,,,,,,,,,,2an4s7uuqa9a6sl7vutznc7o5,J. van der Sande,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2459338203,674,1,2,75,19,59t7flioj4w4mpwnrwbm0m8ck,1,65,53.6,2022-09-12T19:36:42.040Z,2022-09-12T19:36:47Z,3776709115,141,83.0,3776709111,56,Left,3776709113,140,78.0,3776709117,212,24.2,3776709119,213,1.0,,,,,,,,,,89plvrt8pzppcclh4axvii0ru,A. Plat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2459338207,675,1,2,75,24,59t7flioj4w4mpwnrwbm0m8ck,0,82,88.4,2022-09-12T19:36:47.208Z,2022-09-12T19:36:48Z,3776709139,213,4.9,3776709131,56,Left,3776709137,212,2.9,3776709135,141,84.2,3776709129,155,,3776709133,140,82.6,,,,,,,1falkoydwxoiazskcoalwll62,F. Di Michele Sanchez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2459338227,682,61,2,75,27,6lzy9iiqoysvtdsgx719fng9n,1,19.9,11.4,2022-09-12T19:36:49.839Z,2022-09-12T19:36:49Z,3776709239,56,Back,,,,,,,,,,,,,,,,,,,,,,80i3boeh7f1ghu4ka7r66izje,C. Rasmussen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2459338245,683,12,2,75,29,6lzy9iiqoysvtdsgx719fng9n,1,8.6,44.8,2022-09-12T19:36:51.746Z,2022-09-12T19:36:52Z,3776709319,212,16.7,3776709317,141,61.2,3776709321,213,0.7,3776709313,56,Back,3776709351,15,,3776709315,140,20.5,,,,,,,cxu054j55uj2s3p34rqfthch6,P. Delgado,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2459338249,676,15,2,75,29,59t7flioj4w4mpwnrwbm0m8ck,1,84.2,46,2022-09-12T19:36:52.152Z,2022-09-12T20:05:44Z,3776710337,80,,3776710349,146,89.4,3776709985,20,,3776710347,458,,3776710339,102,47.7,3776710351,147,46.6,3776710341,103,19,3776709339,22,,ekur9x1kzp8wq0lwfwev0b0bu,K. de Rooij,,3776710355,231,47.7,3776764855,108,3776710343,215,3776709343,56,Center,3776710353,230,98.5,3776709989,82,,3776764853,17,,3776710345,328,,,,,3776710007,233,684,,
2459338269,684,10,2,75,29,6lzy9iiqoysvtdsgx719fng9n,1,11.7,57,2022-09-12T19:36:52.252Z,2022-09-12T19:37:31Z,3776709461,94,,3776710017,233,676,3776709463,56,Back,,,,,,,,,,,,,,,,baghnvel8qsn5k9s79jiyldnu,A. Martha,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2459338297,677,6,2,75,32,59t7flioj4w4mpwnrwbm0m8ck,1,95.1,35.6,2022-09-12T19:36:54.770Z,2022-09-12T19:39:29Z,3776709585,56,Center,3776709587,75,,3776709589,233,685,,,,,,,,,,,,,,,,ekur9x1kzp8wq0lwfwev0b0bu,K. de Rooij,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2459338287,685,6,2,75,32,6lzy9iiqoysvtdsgx719fng9n,0,4.9,64.4,2022-09-12T19:36:54.770Z,2022-09-12T19:37:34Z,3776709595,233,677,3776709543,73,,3776709541,56,Back,,,,,,,,,,,,,,,,baghnvel8qsn5k9s79jiyldnu,A. Martha,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2459338505,678,1,2,75,55,59t7flioj4w4mpwnrwbm0m8ck,0,99.5,0.5,2022-09-12T19:37:17.274Z,2022-09-12T19:37:20Z,3776710833,224,,3776710829,6,,3776710843,213,1.8,3776710827,2,,3776710837,140,92.4,3776710839,141,52.8,3776710835,56,Center,3776710845,1,,6nd0ifv6ljza9nauxcpejqzft,O. Velanas,,3776710831,155,,3776710841,212,,,,,,,,,,,,,,,,,,36.3,,,,,,,
2459338515,679,44,2,75,58,59t7flioj4w4mpwnrwbm0m8ck,1,90.3,53.3,2022-09-12T19:37:20.367Z,2022-09-12T20:02:07Z,3776710933,56,Center,3776710935,286,,3776761117,233,711,,,,,,,,,,,,,,,,4mhahoh3a6rir882ug9hdb5nu,T. Velthuis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2459339221,711,44,2,75,58,6lzy9iiqoysvtdsgx719fng9n,0,9.7,46.7,2022-09-12T19:37:20.368Z,2022-09-12T20:02:10Z,3776761121,233,679,3776761115,285,,3776761113,56,Back,,,,,,,,,,,,,,,,3z9bdfblis9tl3e1uo7e72h62,D. Warmerdam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2459338553,680,1,2,75,59,59t7flioj4w4mpwnrwbm0m8ck,1,92.4,52.8,2022-09-12T19:37:21.528Z,2022-09-12T19:37:26Z,3776711093,213,4.9,3776711085,56,Right,3776711089,141,12.5,3776711087,140,98.7,3776711091,212,28.2,3776711083,3,,,,,,,,4mhahoh3a6rir882ug9hdb5nu,T. Velthuis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2459338561,681,1,2,76,3,59t7flioj4w4mpwnrwbm0m8ck,0,98.6,12.5,2022-09-12T19:37:25.880Z,2022-09-12T19:37:27Z,3776711137,140,97.2,3776711139,141,48.5,3776711133,155,,3776711143,213,1.6,3776711131,2,,3776711141,212,24.5,3776711135,56,Center,3776711157,233,686,6nd0ifv6ljza9nauxcpejqzft,O. Velanas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2459338557,686,11,2,76,4,6lzy9iiqoysvtdsgx719fng9n,1,3,47.9,2022-09-12T19:37:26.882Z,2022-09-12T19:37:28Z,3776711115,56,Back,3776711117,88,,3776711187,233,681,,,,,,,,,,,,,,,,ed0pwegj0n6iwb6oa52obcsgk,S. Kremers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2459338611,687,1,2,76,13,6lzy9iiqoysvtdsgx719fng9n,1,9.7,38,2022-09-12T19:37:35.634Z,2022-09-12T19:37:37Z,3776711481,140,13.8,3776711485,212,11.1,3776711487,213,5.1,3776711477,123,,3776711483,141,23.0,3776711479,56,Back,,,,,,,ed0pwegj0n6iwb6oa52obcsgk,S. Kremers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2459338613,688,1,2,76,14,6lzy9iiqoysvtdsgx719fng9n,1,21.9,24.9,2022-09-12T19:37:36.993Z,2022-09-12T19:37:38Z,3776711517,212,10.8,3776711519,213,5.1,3776711513,140,25.4,3776711511,56,Back,3776711515,141,10.0,,,,,,,,,,a7vlgirln231n3dqjhb72o0es,O. Aertssen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2459338637,689,1,2,76,16,6lzy9iiqoysvtdsgx719fng9n,1,24.2,8.9,2022-09-12T19:37:38.274Z,2022-09-12T19:37:41Z,3776711681,212,12.4,3776711675,56,Back,3776711679,141,19.2,3776711683,213,2.5,3776711677,140,14.5,,,,,,,,,,80i3boeh7f1ghu4ka7r66izje,C. Rasmussen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2459338649,690,1,2,76,18,6lzy9iiqoysvtdsgx719fng9n,1,12.5,16.2,2022-09-12T19:37:41.250Z,2022-09-12T19:37:44Z,3776711809,213,2.0,3776711793,56,Back,3776711801,141,44.8,3776711797,140,3.6,3776711805,212,21.6,,,,,,,,,,3z9bdfblis9tl3e1uo7e72h62,D. Warmerdam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2459338675,691,1,2,76,22,6lzy9iiqoysvtdsgx719fng9n,1,4.9,48.8,2022-09-12T19:37:44.609Z,2022-09-12T19:37:47Z,3776711999,140,10.6,3776712001,141,75.7,3776711997,56,Back,3776712005,213,1.3,3776712003,212,19.2,,,,,,,,,,ed0pwegj0n6iwb6oa52obcsgk,S. Kremers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2459338705,692,1,2,76,25,6lzy9iiqoysvtdsgx719fng9n,1,12,76.7,2022-09-12T19:37:47.521Z,2022-09-12T19:37:52Z,3776712161,212,21.3,3776712155,56,Back,3776712157,140,27.3,3776712159,141,97.2,3776712163,213,0.7,,,,,,,,,,4gso82x236c4xe0eovfr50sfd,K. Pierie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2459338729,693,1,2,76,29,6lzy9iiqoysvtdsgx719fng9n,1,37.3,93.2,2022-09-12T19:37:52.049Z,2022-09-12T19:37:55Z,3776712281,140,31.1,3776712287,213,4.4,3776712279,56,Back,3776712285,212,18.4,3776712283,141,67.9,,,,,,,,,,5hkkwzs8wgjj94vfe922nvthw,M. Milovanovic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2459338735,694,1,2,76,32,6lzy9iiqoysvtdsgx719fng9n,1,36.4,59.4,2022-09-12T19:37:55.217Z,2022-09-12T19:37:56Z,3776712335,212,15.8,3776712329,140,31.9,3776712333,141,37.3,3776712327,56,Back,3776712337,213,4.4,,,,,,,,,,cxu054j55uj2s3p34rqfthch6,P. Delgado,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2459338773,695,1,2,76,34,6lzy9iiqoysvtdsgx719fng9n,1,32.7,36.4,2022-09-12T19:37:56.721Z,2022-09-12T19:38:03Z,3776712547,140,52.8,3776712549,141,15.0,3776712551,212,25.6,3776712553,213,5.7,3776712545,56,Right,,,,,,,,,,3z9bdfblis9tl3e1uo7e72h62,D. Warmerdam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2459338803,696,1,2,76,41,6lzy9iiqoysvtdsgx719fng9n,1,72.2,29.4,2022-09-12T19:38:03.633Z,2022-09-12T19:38:07Z,3776712685,56,Center,3776712693,213,0.1,3776712687,140,91.5,3776712691,212,20.3,3776712689,141,31.5,,,,,,,,,,80i3boeh7f1ghu4ka7r66izje,C. Rasmussen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2459338811,683,45,2,76,44,59t7flioj4w4mpwnrwbm0m8ck,0,5.8,69.4,2022-09-12T19:38:07.201Z,2022-09-12T19:38:12Z,3776712727,56,Back,3776712729,285,,3776712849,233,697,,,,,,,,,,,,,,,,d5g7rl9a83vu3cyyzvu5yveqy,A. MacNulty,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2459338835,697,3,2,76,44,6lzy9iiqoysvtdsgx719fng9n,1,94.2,30.6,2022-09-12T19:38:07.201Z,2022-09-12T19:38:11Z,3776712845,233,683,3776712839,286,,3776712837,56,Center,,,,,,,,,,,,,,,,dlgqk5qe96gaxeq8vu4dozyms,G. Misehouy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2459338841,698,1,2,76,49,6lzy9iiqoysvtdsgx719fng9n,0,99.8,35.5,2022-09-12T19:38:11.521Z,2022-09-12T19:38:14Z,3776712871,212,6.9,3776712869,141,42.5,3776712867,140,95.0,3776712873,213,2.4,3776712865,56,Center,,,,,,,,,,dlgqk5qe96gaxeq8vu4dozyms,G. Misehouy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2459338849,684,43,2,76,49,59t7flioj4w4mpwnrwbm0m8ck,1,0,0,2022-09-12T19:38:12.184Z,2022-09-12T19:38:18Z,3776712905,56,Back,3776712911,212,0,3776712901,2,0,3776712903,155,0,3776713083,144,1,3776712907,140,5.1,3776712913,213,3.1,3776712909,141,49.0,4shkxwb3ujuajna3gdg34cxjp,M. Rutten,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2459338861,685,43,2,76,50,59t7flioj4w4mpwnrwbm0m8ck,1,0,0,2022-09-12T19:38:13.143Z,2022-09-12T19:38:19Z,3776712937,285,0,3776713139,144,3,3776712935,56,Back,,,,,,,,,,,,,,,,4shkxwb3ujuajna3gdg34cxjp,M. Rutten,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2459338927,686,12,2,76,52,59t7flioj4w4mpwnrwbm0m8ck,1,5.1,49,2022-09-12T19:38:14.568Z,2022-09-12T20:06:22Z,3776713299,213,1.6,3776713291,56,Back,3776713297,212,13.9,3776713295,141,69.4,3776713293,140,4.1,,,,,,,,,,4shkxwb3ujuajna3gdg34cxjp,M. Rutten,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2459348193,821,49,2,76,53,59t7flioj4w4mpwnrwbm0m8ck,1,3.2,60.8,2022-09-12T19:38:15.272Z,2022-09-12T20:06:45Z,,,,,,,,,,,,,,,,,,,,,,,,,1falkoydwxoiazskcoalwll62,F. Di Michele Sanchez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2459348255,822,1,2,76,54,59t7flioj4w4mpwnrwbm0m8ck,0,2.8,61.2,2022-09-12T19:38:16.272Z,2022-09-12T20:06:59Z,3776766681,212,50.6,3776766675,56,Center,3776766685,1,,3776766771,189,,3776766683,213,0.1,3776766679,141,68.4,3776766677,140,50.8,,,,1falkoydwxoiazskcoalwll62,F. Di Michele Sanchez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2459338905,699,49,2,76,58,6lzy9iiqoysvtdsgx719fng9n,1,46.8,33.1,2022-09-12T19:38:20.611Z,2022-09-12T19:38:20Z,,,,,,,,,,,,,,,,,,,,,,,,,4gso82x236c4xe0eovfr50sfd,K. Pierie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2459338923,700,1,2,76,58,6lzy9iiqoysvtdsgx719fng9n,1,46.8,33.1,2022-09-12T19:38:20.721Z,2022-09-12T19:38:23Z,3776713265,141,16.5,3776713263,140,56.6,3776713269,213,5.5,3776713267,212,15.3,3776713261,56,Right,,,,,,,,,,4gso82x236c4xe0eovfr50sfd,K. Pierie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2459338931,701,1,2,77,0,6lzy9iiqoysvtdsgx719fng9n,1,60.7,17.4,2022-09-12T19:38:22.897Z,2022-09-12T19:38:23Z,3776713331,213,1.0,3776713325,140,65.0,3776713329,212,7.8,3776713327,141,26.8,3776713323,56,Center,,,,,,,,,,cxu054j55uj2s3p34rqfthch6,P. Delgado,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2459338935,702,1,2,77,1,6lzy9iiqoysvtdsgx719fng9n,1,65,26.8,2022-09-12T19:38:23.665Z,2022-09-12T19:38:25Z,3776713337,56,Right,3776713347,213,4.1,3776713341,141,18.2,3776713339,140,60.8,3776713343,212,7.3,,,,,,,,,,80i3boeh7f1ghu4ka7r66izje,C. Rasmussen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2459338941,703,1,2,77,1,6lzy9iiqoysvtdsgx719fng9n,1,60.8,18.2,2022-09-12T19:38:24.209Z,2022-09-12T19:38:25Z,3776713371,56,Center,3776713377,212,7.7,3776713379,213,1.0,3776713373,140,64.6,3776713375,141,27.9,,,,,,,,,,cxu054j55uj2s3p34rqfthch6,P. Delgado,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2459338951,704,1,2,77,3,6lzy9iiqoysvtdsgx719fng9n,1,65.8,27.1,2022-09-12T19:38:25.634Z,2022-09-12T19:38:26Z,3776713417,140,65.0,3776713419,141,21.9,3776713421,212,3.6,3776713423,213,4.5,3776713415,56,Center,,,,,,,,,,80i3boeh7f1ghu4ka7r66izje,C. Rasmussen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2459338963,705,1,2,77,4,6lzy9iiqoysvtdsgx719fng9n,1,65,21.9,2022-09-12T19:38:26.657Z,2022-09-12T19:38:28Z,3776713481,56,Center,3776713485,141,36.7,3776713487,212,14.9,3776713489,213,2.4,3776713483,140,54.5,,,,,,,,,,cxu054j55uj2s3p34rqfthch6,P. Delgado,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2459339047,706,1,2,77,6,6lzy9iiqoysvtdsgx719fng9n,1,53.9,35.4,2022-09-12T19:38:28.306Z,2022-09-12T19:38:43Z,3776714041,140,43.5,3776714047,213,3.7,3776714039,56,Back,3776714045,212,12.6,3776714043,141,26.1,,,,,,,,,,4gso82x236c4xe0eovfr50sfd,K. Pierie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2459339057,707,1,2,77,21,6lzy9iiqoysvtdsgx719fng9n,1,43.7,30.1,2022-09-12T19:38:43.313Z,2022-09-12T19:38:44Z,3776714091,189,,3776714077,56,Center,3776714083,212,30.7,3776714079,140,54.0,3776714081,141,72.4,3776714085,213,1.2,,,,,,,3z9bdfblis9tl3e1uo7e72h62,D. Warmerdam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2459339089,708,1,2,77,23,6lzy9iiqoysvtdsgx719fng9n,1,67.5,69.6,2022-09-12T19:38:45.665Z,2022-09-12T19:39:02Z,3776714211,141,44.5,3776714585,210,15,3776714215,213,5.2,3776714207,56,Center,3776714213,212,19.3,3776714209,140,76.0,,,,,,,5hkkwzs8wgjj94vfe922nvthw,M. Milovanovic,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2459339091,709,15,2,77,26,6lzy9iiqoysvtdsgx719fng9n,1,75.8,44.2,2022-09-12T19:38:48.353Z,2022-09-12T19:39:02Z,3776714225,56,Center,3776714623,147,48.6,3776714221,22,,3776714621,146,96.9,3776714223,18,,3776714631,233,687,3776714615,103,25.9,3776714349,72,,baghnvel8qsn5k9s79jiyldnu,A. Martha,,3776714605,81,,3776714613,102,3776714607,29,3776714609,55,708,3776714617,215,,3776714619,108,,,,,,,,47.4,,,,,,,
2459339123,687,10,2,77,26,59t7flioj4w4mpwnrwbm0m8ck,1,2.3,50.7,2022-09-12T19:38:48.453Z,2022-09-12T19:38:56Z,3776714405,233,709,3776714381,182,,3776714377,173,,3776714383,56,Back,3776714379,179,,,,,,,,,,,8jml2tgzk1am30cy4gkgx0wd1,R. Kortsmit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2459339147,688,6,2,77,27,59t7flioj4w4mpwnrwbm0m8ck,0,11.4,59.4,2022-09-12T19:38:49.697Z,2022-09-12T19:39:29Z,3776714543,73,,3776714539,56,Back,3776715457,233,710,,,,,,,,,,,,,,,,8jml2tgzk1am30cy4gkgx0wd1,R. Kortsmit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2459339097,710,6,2,77,27,6lzy9iiqoysvtdsgx719fng9n,1,88.6,40.6,2022-09-12T19:38:49.697Z,2022-09-12T19:39:29Z,3776714251,56,Center,3776714253,75,,3776715439,233,688,,,,,,,,,,,,,,,,baghnvel8qsn5k9s79jiyldnu,A. Martha,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2459339501,716,18,2,78,0,6lzy9iiqoysvtdsgx719fng9n,1,0,0,2022-09-12T19:39:22.867Z,2022-09-12T19:40:03Z,3776716609,59,10,3776716643,55,717,3776716607,44,Forward,3776716605,42,,,,,,,,,,,,,,dlgqk5qe96gaxeq8vu4dozyms,G. Misehouy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2459339505,717,19,2,78,0,6lzy9iiqoysvtdsgx719fng9n,1,0,0,2022-09-12T19:39:22.868Z,2022-09-12T19:40:03Z,3776716625,55,716,3776716617,59,16,3776716619,292,7,3776716621,293,3,3776716623,44,Midfielder,3776716611,42,,3776716615,145,7,,,,6m0pdqqontm1tfxayxku0kv3e,Giovanni Manson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2459339365,712,1,2,78,14,6lzy9iiqoysvtdsgx719fng9n,0,99.5,0.5,2022-09-12T19:39:37.073Z,2022-09-12T19:39:38Z,3776715821,6,,3776715835,213,1.8,3776715825,223,,3776715831,141,47.6,3776715819,2,,3776715827,56,Center,3776715833,212,32.7,3776715829,140,93.2,baghnvel8qsn5k9s79jiyldnu,A. Martha,,3776715823,155,,3776715837,1,,,,,,,,,,,,,,,,,,,,,,,,,
2459339371,689,12,2,78,16,59t7flioj4w4mpwnrwbm0m8ck,1,8.4,53.1,2022-09-12T19:39:38.311Z,2022-09-12T19:39:40Z,3776715859,56,Back,3776715867,213,5.9,3776715863,141,39.2,3776715909,15,,3776715861,140,30.3,3776715865,212,24.9,,,,,,,4j9ug0ng9dhx6xwhdwx6fafx0,E. Banzuzi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2459339373,713,15,2,78,17,6lzy9iiqoysvtdsgx719fng9n,1,74.6,54.5,2022-09-12T19:39:39.696Z,2022-09-12T19:44:25Z,3776718189,458,,3776718187,108,,3776727459,328,,3776718183,103,19,3776718195,139,,3776718179,76,,3776718181,102,52.1,3776718185,215,,b8ixf31bdyfqqcwoy4ulai73e,K. Fitz-Jim,,3776718205,147,53.8,3776717741,25,3776718201,146,3776715877,56,Center,3776717747,82,,3776715875,18,,3776718213,231,49.5,3776717743,20,,,82.0,,3776718209,230,97.2,,
2459339543,718,61,2,78,18,6lzy9iiqoysvtdsgx719fng9n,1,99.5,99.5,2022-09-12T19:39:40.531Z,2022-09-12T19:40:10Z,3776716833,56,Left,,,,,,,,,,,,,,,,,,,,,,6m0pdqqontm1tfxayxku0kv3e,Giovanni Manson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2459339385,714,15,2,78,19,6lzy9iiqoysvtdsgx719fng9n,1,77.5,57.7,2022-09-12T19:39:41.969Z,2022-09-12T19:59:02Z,3776727277,458,,3776727283,230,97.7,3776727279,146,80.1,3776727273,215,,3776727271,103,19,3776757891,233,690,3776727285,231,51.3,3776727275,328,,cxu054j55uj2s3p34rqfthch6,P. Delgado,,3776727281,147,56.9,3776715989,56,3776727269,102,3776727097,82,,3776727267,78,,3776715987,18,,3776727093,20,,3776727091,25,,Center,50.3,,,,,,
2459339445,690,10,2,78,19,59t7flioj4w4mpwnrwbm0m8ck,1,20.9,39.5,2022-09-12T19:39:42.069Z,2022-09-12T20:07:36Z,3776757895,233,714,3776716359,56,Back,3776716357,94,,,,,,,,,,,,,,,,,89plvrt8pzppcclh4axvii0ru,A. Plat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2459339457,691,6,2,78,20,59t7flioj4w4mpwnrwbm0m8ck,0,13.4,37.7,2022-09-12T19:39:43.025Z,2022-09-12T20:07:38Z,3776716409,73,,3776740877,233,715,3776716407,56,Back,,,,,,,,,,,,,,,,89plvrt8pzppcclh4axvii0ru,A. Plat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
