id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,assist,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/8/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,keyPass,qualifier/10/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/12/value,qualifier/11/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/14/value,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value
2478381157,610,45,2,75,48,dvmw7d6jb38qvv7e6ziwu0vyr,0,20.3,50,2022-10-28T19:37:49.291Z,2022-10-28T19:37:53Z,3877866185,56,Back,3877866187,285,,3877866339,233,793,,,,,,,,,,,,,,,,7hsyytjjg6zw5knvav9xybbh1,C. Seedorf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478381161,793,3,2,75,48,2xlnfgrl6r18ftv38unwp7h4s,1,79.7,50,2022-10-28T19:37:49.291Z,2022-10-28T19:37:52Z,3877866293,233,610,3877866193,56,Center,3877866195,286,,,,,,,,,,,,,,,,,d785q9rpqlyuyswv8f9fx4cno,M. Nassoh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478381169,794,50,2,75,50,2xlnfgrl6r18ftv38unwp7h4s,1,85.5,43.4,2022-10-28T19:37:51.548Z,2022-10-28T19:37:54Z,3877866243,286,,3877866505,233,611,3877866241,56,Center,,,,,,,,,,,,,,,,d785q9rpqlyuyswv8f9fx4cno,M. Nassoh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478381197,611,7,2,75,50,dvmw7d6jb38qvv7e6ziwu0vyr,1,14.5,56.6,2022-10-28T19:37:51.549Z,2022-10-28T19:37:54Z,3877866427,56,Back,3877866429,285,,3877866489,233,794,,,,,,,,,,,,,,,,3v2grfhuisr456ibcvqjfx4yy,Y. Azzagari,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478381205,612,49,2,75,53,dvmw7d6jb38qvv7e6ziwu0vyr,1,21.2,35.1,2022-10-28T19:37:53.735Z,2022-10-28T19:37:54Z,,,,,,,,,,,,,,,,,,,,,,,,,c3j7ddqg0yzporam6gieibgiy,C. Brym,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478381229,613,1,2,75,54,dvmw7d6jb38qvv7e6ziwu0vyr,1,20.8,35.8,2022-10-28T19:37:55.557Z,2022-10-28T19:37:56Z,3877866613,140,46.2,3877866617,212,26.7,3877866615,141,37.4,3877866619,213,0.0,3877866611,56,Back,,,,,,,,,,c3j7ddqg0yzporam6gieibgiy,C. Brym,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478381255,614,3,2,75,56,dvmw7d6jb38qvv7e6ziwu0vyr,1,46.3,42.2,2022-10-28T19:37:56.854Z,2022-10-28T19:38:00Z,3877866781,233,795,3877866729,286,,3877866727,56,Back,,,,,,,,,,,,,,,,db32f79l8p19q2g45g885t7xm,L. Diaby-Fadiga,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478381233,795,45,2,75,56,2xlnfgrl6r18ftv38unwp7h4s,0,53.7,57.8,2022-10-28T19:37:56.854Z,2022-10-28T19:38:00Z,3877866795,233,614,3877866633,285,,3877866631,56,Center,,,,,,,,,,,,,,,,4iurx3g3hajlatv5gcxsqwm7e,D. Vos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478381259,615,43,2,75,58,dvmw7d6jb38qvv7e6ziwu0vyr,1,0,0,2022-10-28T19:37:59.574Z,2022-10-28T19:38:05Z,3877866749,286,0,3877867159,144,3,3877866747,56,Center,,,,,,,,,,,,,,,,db32f79l8p19q2g45g885t7xm,L. Diaby-Fadiga,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478381309,616,4,2,76,0,dvmw7d6jb38qvv7e6ziwu0vyr,1,55.6,48.4,2022-10-28T19:38:01.312Z,2022-10-28T19:38:34Z,3877867009,56,Center,3877867015,286,,3877869391,233,796,3877867011,152,,3877869015,295,,3877867007,13,,,,,,,,db32f79l8p19q2g45g885t7xm,L. Diaby-Fadiga,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478381461,796,4,2,76,0,2xlnfgrl6r18ftv38unwp7h4s,0,44.4,51.6,2022-10-28T19:38:01.313Z,2022-10-28T19:38:34Z,3877868695,295,,3877867805,152,,3877869397,233,616,3877867803,56,Back,3877867801,13,,3877867809,285,,,,,,,,4iurx3g3hajlatv5gcxsqwm7e,D. Vos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478381811,617,1,2,76,33,dvmw7d6jb38qvv7e6ziwu0vyr,1,55.6,53.4,2022-10-28T19:38:33.941Z,2022-10-28T19:38:39Z,3877869641,213,0.6,3877869627,5,,3877869639,212,41.4,3877869631,152,,3877869637,141,85.3,3877869633,56,Left,3877869629,155,,3877869643,1,,3v2grfhuisr456ibcvqjfx4yy,Y. Azzagari,,3877869635,140,,,,89.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478381829,618,1,2,76,38,dvmw7d6jb38qvv7e6ziwu0vyr,0,97.2,81.7,2022-10-28T19:38:38.901Z,2022-10-28T19:38:40Z,3877869735,212,34.9,3877869731,140,95.5,3877869737,213,4.7,3877869741,1,,3877869729,56,Center,3877869733,141,30.4,,,,,,,bnkzwpd607re6s01oa77wcodm,J. Dahlhaus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478381853,797,49,2,76,42,2xlnfgrl6r18ftv38unwp7h4s,1,4.5,75.6,2022-10-28T19:38:42.969Z,2022-10-28T19:38:43Z,,,,,,,,,,,,,,,,,,,,,,,,,cm78w42nflwgvshpnok680mlm,F. Oppegård,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478381893,798,1,2,76,42,2xlnfgrl6r18ftv38unwp7h4s,1,4.6,76.1,2022-10-28T19:38:43.401Z,2022-10-28T19:38:45Z,3877870049,212,6.4,3877870045,140,4.8,3877870043,56,Back,3877870047,141,66.7,3877870051,213,4.7,,,,,,,,,,cm78w42nflwgvshpnok680mlm,F. Oppegård,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478381935,799,1,2,76,44,2xlnfgrl6r18ftv38unwp7h4s,1,4.8,66.7,2022-10-28T19:38:45.562Z,2022-10-28T19:38:49Z,3877870267,212,15.0,3877870257,56,Back,3877870269,213,1.6,3877870265,141,88.7,3877870261,140,4.4,,,,,,,,,,4iurx3g3hajlatv5gcxsqwm7e,D. Vos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478381967,800,1,2,76,48,2xlnfgrl6r18ftv38unwp7h4s,1,15.4,96.2,2022-10-28T19:38:48.969Z,2022-10-28T19:38:52Z,3877870435,140,24.2,3877870439,212,15.9,3877870441,213,5.3,3877870437,141,77.2,3877870433,56,Back,,,,,,,,,,cm78w42nflwgvshpnok680mlm,F. Oppegård,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478382025,801,1,2,76,51,2xlnfgrl6r18ftv38unwp7h4s,1,28.9,75,2022-10-28T19:38:51.914Z,2022-10-28T19:38:57Z,3877870823,1,,3877870817,141,1.9,3877870813,56,Back,3877870809,155,,3877870815,140,35.0,3877870821,213,4.8,3877870811,196,,3877870819,212,50.1,8mkrj5bnkyhx8kutc4656cy96,M. Jiménez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478382029,802,61,2,76,55,2xlnfgrl6r18ftv38unwp7h4s,0,35,1.9,2022-10-28T19:38:55.873Z,2022-10-28T19:39:41Z,3877870833,56,Back,,,,,,,,,,,,,,,,,,,,,,bx6j2y1hnu63lawn3rdoep1m2,J. Bakayoko,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478382109,619,5,2,76,55,dvmw7d6jb38qvv7e6ziwu0vyr,1,65,101.6,2022-10-28T19:38:56.677Z,2022-10-28T19:39:02Z,3877871239,56,Left,3877871259,233,803,3877871241,347,,,,,,,,,,,,,,,,,bnkzwpd607re6s01oa77wcodm,J. Dahlhaus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478382067,803,5,2,76,55,2xlnfgrl6r18ftv38unwp7h4s,0,35,-1.6,2022-10-28T19:38:56.677Z,2022-10-28T20:03:11Z,3877871047,56,Back,3877871295,233,619,3877871049,347,,,,,,,,,,,,,,,,,bx6j2y1hnu63lawn3rdoep1m2,J. Bakayoko,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478382137,620,1,2,77,1,dvmw7d6jb38qvv7e6ziwu0vyr,1,65.2,100,2022-10-28T19:39:02.213Z,2022-10-28T19:39:04Z,3877871391,56,Left,3877871399,213,3.6,3877871395,141,94.1,3877871389,107,,3877871393,140,54.1,3877871397,212,12.8,,,,,,,bnkzwpd607re6s01oa77wcodm,J. Dahlhaus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478382259,621,1,2,77,3,dvmw7d6jb38qvv7e6ziwu0vyr,1,54.1,94.1,2022-10-28T19:39:04.181Z,2022-10-28T19:39:13Z,3877871967,141,88.0,3877871963,56,Left,3877871973,1,,3877871965,140,85.8,3877871971,213,6.2,3877871969,212,33.5,,,,,,,7hsyytjjg6zw5knvav9xybbh1,C. Seedorf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478382263,622,3,2,77,11,dvmw7d6jb38qvv7e6ziwu0vyr,0,87.1,96.8,2022-10-28T19:39:12.648Z,2022-10-28T19:39:15Z,3877871983,56,Left,3877872219,233,804,3877871985,286,,,,,,,,,,,,,,,,,5f8ajd8cgyvmmdzr0lzi1gtii,E. Rottier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478382283,804,7,2,77,11,2xlnfgrl6r18ftv38unwp7h4s,1,12.9,3.2,2022-10-28T19:39:12.649Z,2022-10-28T19:39:15Z,3877872123,167,,3877872199,233,622,3877872127,285,,3877872125,56,Back,,,,,,,,,,,,,bx6j2y1hnu63lawn3rdoep1m2,J. Bakayoko,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478382501,623,5,2,77,13,dvmw7d6jb38qvv7e6ziwu0vyr,1,93.6,101.2,2022-10-28T19:39:14.085Z,2022-10-28T19:39:30Z,3877873251,56,Left,3877873267,233,805,3877873253,347,,,,,,,,,,,,,,,,,5f8ajd8cgyvmmdzr0lzi1gtii,E. Rottier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478382293,805,5,2,77,13,2xlnfgrl6r18ftv38unwp7h4s,0,6.4,-1.2,2022-10-28T19:39:14.085Z,2022-10-28T20:03:12Z,3877872177,56,Back,3877873271,233,623,3877872179,347,,,,,,,,,,,,,,,,,bx6j2y1hnu63lawn3rdoep1m2,J. Bakayoko,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478382365,806,18,2,77,20,2xlnfgrl6r18ftv38unwp7h4s,1,0,0,2022-10-28T19:39:21.675Z,2022-10-28T19:39:22Z,3877872527,44,Forward,3877872525,42,,3877872529,59,11,3877872589,55,807,,,,,,,,,,,,,6nwn2522yescgrx57wkcxjhwq,Sávio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478382373,807,19,2,77,20,2xlnfgrl6r18ftv38unwp7h4s,1,0,0,2022-10-28T19:39:21.676Z,2022-10-28T19:39:22Z,3877872539,59,17,3877872541,292,8,3877872543,293,1,3877872547,55,806,3877872545,44,Forward,3877872537,145,11,3877872533,42,,,,,8tukt8jsmzkblxxs5w85x4dii,D. Sealy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478382549,624,1,2,77,29,dvmw7d6jb38qvv7e6ziwu0vyr,1,92.1,100,2022-10-28T19:39:29.749Z,2022-10-28T19:39:33Z,3877873501,212,5.8,3877873491,56,Left,3877873505,213,4.8,3877873497,141,93.2,3877873493,140,92.4,3877873489,107,,,,,,,,bnkzwpd607re6s01oa77wcodm,J. Dahlhaus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478382573,625,1,2,77,32,dvmw7d6jb38qvv7e6ziwu0vyr,0,90.8,93.3,2022-10-28T19:39:33.078Z,2022-10-28T19:39:34Z,3877873627,2,,3877873639,140,98.2,3877873649,213,5.0,3877873647,212,28.7,3877873645,141,52.7,3877873629,155,,3877873633,56,Center,,,,5f8ajd8cgyvmmdzr0lzi1gtii,E. Rottier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478382695,808,52,2,77,43,2xlnfgrl6r18ftv38unwp7h4s,1,3.7,41.5,2022-10-28T19:39:43.882Z,2022-10-28T19:39:44Z,,,,,,,,,,,,,,,,,,,,,,,,,4u12cln8rmtkwlu5q36ypjl2i,N. Schiks,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478382747,809,1,2,77,45,2xlnfgrl6r18ftv38unwp7h4s,1,11.5,44,2022-10-28T19:39:45.866Z,2022-10-28T19:39:47Z,3877874555,56,Back,3877874561,212,11.4,3877874553,123,,3877874557,140,11.6,3877874559,141,60.8,3877874563,213,1.6,,,,,,,4u12cln8rmtkwlu5q36ypjl2i,N. Schiks,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478382819,810,1,2,77,46,2xlnfgrl6r18ftv38unwp7h4s,1,11.6,60.8,2022-10-28T19:39:47.065Z,2022-10-28T19:39:51Z,3877874925,141,29.2,3877874927,212,23.1,3877874923,140,19.7,3877874929,213,5.1,3877874921,56,Back,,,,,,,,,,4iurx3g3hajlatv5gcxsqwm7e,D. Vos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478382853,811,1,2,77,50,2xlnfgrl6r18ftv38unwp7h4s,1,30.2,35.1,2022-10-28T19:39:50.905Z,2022-10-28T19:39:53Z,3877875139,212,21.7,3877875135,140,29.9,3877875137,141,67.0,3877875141,213,1.6,3877875133,56,Back,,,,,,,,,,e1islmeew98wa2ge0dicloay2,J. Seelt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478382959,812,1,2,77,52,2xlnfgrl6r18ftv38unwp7h4s,1,34.9,73.2,2022-10-28T19:39:53.321Z,2022-10-28T19:39:58Z,3877875679,213,0.7,3877875671,56,Left,3877875675,141,95.7,3877875673,140,54.0,3877875677,212,25.2,,,,,,,,,,4iurx3g3hajlatv5gcxsqwm7e,D. Vos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478383025,813,1,2,77,57,2xlnfgrl6r18ftv38unwp7h4s,1,58.8,96.6,2022-10-28T19:39:58.520Z,2022-10-28T19:40:02Z,3877875977,141,77.3,3877875973,56,Back,3877875981,213,3.7,3877875975,140,40.2,3877875979,212,23.5,,,,,,,,,,cm78w42nflwgvshpnok680mlm,F. Oppegård,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478383071,814,1,2,78,1,2xlnfgrl6r18ftv38unwp7h4s,1,39.7,73.3,2022-10-28T19:40:02.536Z,2022-10-28T19:40:05Z,3877876221,140,36.1,3877876219,56,Back,3877876225,212,23.4,3877876223,141,39.4,3877876227,213,4.5,,,,,,,,,,4iurx3g3hajlatv5gcxsqwm7e,D. Vos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478383105,815,1,2,78,4,2xlnfgrl6r18ftv38unwp7h4s,1,39.6,45.4,2022-10-28T19:40:05.289Z,2022-10-28T19:40:07Z,3877876367,213,1.0,3877876363,141,70.5,3877876365,212,20.0,3877876359,56,Back,3877876361,140,49.5,,,,,,,,,,e1islmeew98wa2ge0dicloay2,J. Seelt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478383229,816,1,2,78,6,2xlnfgrl6r18ftv38unwp7h4s,0,49.6,70.2,2022-10-28T19:40:07.193Z,2022-10-28T19:40:15Z,3877876973,141,71.1,3877876977,213,0.0,3877876969,56,Center,3877876975,212,21.4,3877876971,140,70.0,,,,,,,,,,8mkrj5bnkyhx8kutc4656cy96,M. Jiménez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478386529,870,50,2,78,10,2xlnfgrl6r18ftv38unwp7h4s,1,62.6,63.6,2022-10-28T19:40:11.604Z,2022-10-28T19:44:17Z,3877895247,233,626,3877894585,56,Center,3877894587,286,,,,,,,,,,,,,,,,,d785q9rpqlyuyswv8f9fx4cno,M. Nassoh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478383179,626,7,2,78,10,dvmw7d6jb38qvv7e6ziwu0vyr,1,37.4,36.4,2022-10-28T19:40:11.605Z,2022-10-28T19:44:16Z,3877876753,285,,3877876749,56,Back,3877895213,233,870,,,,,,,,,,,,,,,,3v2grfhuisr456ibcvqjfx4yy,Y. Azzagari,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478383187,627,49,2,78,11,dvmw7d6jb38qvv7e6ziwu0vyr,1,25.1,25,2022-10-28T19:40:11.950Z,2022-10-28T19:41:48Z,,,,,,,,,,,,,,,,,,,,,,,,,97p6b1r72br3soq4k7fpjnrl6,T. Persyn,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478383251,628,1,2,78,11,dvmw7d6jb38qvv7e6ziwu0vyr,1,25.1,25,2022-10-28T19:40:11.958Z,2022-10-28T19:41:49Z,3877877103,213,6.3,3877877099,141,24.1,3877877097,140,43.3,3877877101,212,19.1,3877877095,56,Back,,,,,,,,,,97p6b1r72br3soq4k7fpjnrl6,T. Persyn,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478384337,635,3,2,78,12,dvmw7d6jb38qvv7e6ziwu0vyr,1,39.7,14.9,2022-10-28T19:40:12.854Z,2022-10-28T19:45:25Z,3877882835,286,,3877882833,56,Back,3877900487,233,878,,,,,,,,,,,,,,,,bnkzwpd607re6s01oa77wcodm,J. Dahlhaus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478386993,878,45,2,78,12,2xlnfgrl6r18ftv38unwp7h4s,0,60.3,85.1,2022-10-28T19:40:12.854Z,2022-10-28T20:10:33Z,3877900491,233,635,3877898037,56,Left,3877898039,285,,,,,,,,,,,,,,,,,8mkrj5bnkyhx8kutc4656cy96,M. Jiménez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478383269,629,1,2,78,17,dvmw7d6jb38qvv7e6ziwu0vyr,0,83.6,25,2022-10-28T19:40:17.877Z,2022-10-28T19:40:21Z,3877877225,1,,3877877215,56,Center,3877877223,213,1.3,3877877217,140,92.5,3877877221,212,35.9,3877877219,141,75.9,,,,,,,c3j7ddqg0yzporam6gieibgiy,C. Brym,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478383279,817,52,2,78,21,2xlnfgrl6r18ftv38unwp7h4s,1,5.5,27.6,2022-10-28T19:40:21.960Z,2022-10-28T19:40:22Z,,,,,,,,,,,,,,,,,,,,,,,,,4u12cln8rmtkwlu5q36ypjl2i,N. Schiks,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478383419,818,1,2,78,25,2xlnfgrl6r18ftv38unwp7h4s,1,6,28.3,2022-10-28T19:40:26.520Z,2022-10-28T19:40:32Z,3877877937,213,6.1,3877877933,141,19.8,3877877929,56,Back,3877877935,212,26.9,3877877927,123,,3877877931,140,31.0,,,,,,,4u12cln8rmtkwlu5q36ypjl2i,N. Schiks,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478383465,819,1,2,78,31,2xlnfgrl6r18ftv38unwp7h4s,1,34.1,22.8,2022-10-28T19:40:32.360Z,2022-10-28T19:40:34Z,3877878111,56,Back,3877878119,213,1.7,3877878115,141,44.5,3877878113,140,32.6,3877878117,212,14.8,,,,,,,,,,e1islmeew98wa2ge0dicloay2,J. Seelt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478383511,820,1,2,78,33,2xlnfgrl6r18ftv38unwp7h4s,1,35.4,59.9,2022-10-28T19:40:34.328Z,2022-10-28T19:40:38Z,3877878321,56,Left,3877878329,213,0.7,3877878323,140,62.7,3877878331,1,,3877878327,212,36.7,3877878325,141,93.5,,,,,,,8mkrj5bnkyhx8kutc4656cy96,M. Jiménez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478383535,821,1,2,78,37,2xlnfgrl6r18ftv38unwp7h4s,1,68.4,95.6,2022-10-28T19:40:38.200Z,2022-10-28T19:40:39Z,3877878461,56,Left,3877878469,213,3.8,3877878465,141,84.7,3877878467,212,12.4,3877878463,140,58.9,,,,,,,,,,cm78w42nflwgvshpnok680mlm,F. Oppegård,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478383561,822,1,2,78,39,2xlnfgrl6r18ftv38unwp7h4s,1,59.3,85.7,2022-10-28T19:40:39.801Z,2022-10-28T19:40:42Z,3877878645,213,5.0,3877878641,141,67.6,3877878637,56,Center,3877878639,140,62.3,3877878643,212,12.7,,,,,,,,,,8mkrj5bnkyhx8kutc4656cy96,M. Jiménez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478383585,823,1,2,78,41,2xlnfgrl6r18ftv38unwp7h4s,1,62.3,67.6,2022-10-28T19:40:42.345Z,2022-10-28T19:40:44Z,3877878807,213,2.9,3877878803,141,75.3,3877878805,212,19.6,3877878799,56,Back,3877878801,140,44.3,,,,,,,,,,cvbasfoccmz0tijnkxyf57n8q,A. Doudah,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478383607,824,1,2,78,43,2xlnfgrl6r18ftv38unwp7h4s,1,44.3,75.3,2022-10-28T19:40:43.880Z,2022-10-28T19:40:45Z,3877878949,141,88.1,3877878953,213,0.6,3877878947,140,56.3,3877878951,212,15.3,3877878945,56,Left,,,,,,,,,,4iurx3g3hajlatv5gcxsqwm7e,D. Vos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478383663,825,1,2,78,44,2xlnfgrl6r18ftv38unwp7h4s,1,56.2,86,2022-10-28T19:40:45.608Z,2022-10-28T19:40:48Z,3877879211,213,4.0,3877879205,140,45.1,3877879209,212,18.0,3877879207,141,65.8,3877879203,56,Back,,,,,,,,,,8mkrj5bnkyhx8kutc4656cy96,M. Jiménez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478383701,826,1,2,78,47,2xlnfgrl6r18ftv38unwp7h4s,1,45.1,65.8,2022-10-28T19:40:47.976Z,2022-10-28T19:40:49Z,3877879371,212,17.3,3877879369,141,40.3,3877879361,56,Back,3877879373,213,4.7,3877879365,140,45.4,,,,,,,,,,4iurx3g3hajlatv5gcxsqwm7e,D. Vos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478383821,827,1,2,78,48,2xlnfgrl6r18ftv38unwp7h4s,1,44.8,40,2022-10-28T19:40:49.384Z,2022-10-28T19:40:59Z,3877879971,141,2.3,3877879969,140,70.0,3877879967,56,Right,3877879975,213,5.5,3877879977,1,,3877879973,212,36.8,,,,,,,e1islmeew98wa2ge0dicloay2,J. Seelt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478383861,828,1,2,78,57,2xlnfgrl6r18ftv38unwp7h4s,0,99.5,5.3,2022-10-28T19:40:58.568Z,2022-10-28T19:41:02Z,3877880201,213,1.7,3877880199,212,29.5,3877880183,155,,3877880187,56,Center,3877880193,140,96.5,3877880175,2,,3877880197,141,48.5,,,,bx6j2y1hnu63lawn3rdoep1m2,J. Bakayoko,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478383875,630,44,2,79,0,dvmw7d6jb38qvv7e6ziwu0vyr,1,4.6,50.8,2022-10-28T19:41:00.725Z,2022-10-28T19:41:01Z,3877880247,56,Back,3877880251,285,,3877880279,233,829,,,,,,,,,,,,,,,,eu901b75l2ly5p48jdw6kwmad,M. Amevor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478383871,829,44,2,79,0,2xlnfgrl6r18ftv38unwp7h4s,0,95.4,49.2,2022-10-28T19:41:00.726Z,2022-10-28T20:11:03Z,3877880387,233,630,3877880235,286,,3877880233,56,Center,,,,,,,,,,,,,,,,8tukt8jsmzkblxxs5w85x4dii,D. Sealy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478383893,631,12,2,79,0,dvmw7d6jb38qvv7e6ziwu0vyr,1,5.7,50.1,2022-10-28T19:41:01.173Z,2022-10-28T19:41:02Z,3877880335,212,37.2,3877880331,140,24.4,3877880439,15,,3877880333,141,96.6,3877880329,56,Back,3877880337,213,1.0,,,,,,,eu901b75l2ly5p48jdw6kwmad,M. Amevor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478383927,632,49,2,79,3,dvmw7d6jb38qvv7e6ziwu0vyr,1,24.4,96.6,2022-10-28T19:41:03.846Z,2022-10-28T19:41:03Z,,,,,,,,,,,,,,,,,,,,,,,,,5f8ajd8cgyvmmdzr0lzi1gtii,E. Rottier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478383949,633,50,2,79,4,dvmw7d6jb38qvv7e6ziwu0vyr,1,25,96,2022-10-28T19:41:05.384Z,2022-10-28T19:41:06Z,3877880623,285,,3877880701,233,830,3877880621,56,Back,,,,,,,,,,,,,,,,5f8ajd8cgyvmmdzr0lzi1gtii,E. Rottier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478383959,830,7,2,79,4,2xlnfgrl6r18ftv38unwp7h4s,0,75,4,2022-10-28T19:41:05.385Z,2022-10-28T19:41:06Z,3877880681,56,Right,3877880691,233,633,3877880683,286,,,,,,,,,,,,,,,,,2x0hbry9gpcq5cbujdee5u904,E. van de Blaak,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478384007,634,1,2,79,6,dvmw7d6jb38qvv7e6ziwu0vyr,0,10.4,92,2022-10-28T19:41:07.045Z,2022-10-28T19:41:09Z,3877880939,140,47.7,3877880955,1,,3877880943,141,98.0,3877880947,212,39.4,3877880951,213,0.1,3877880935,157,,3877880937,56,Back,,,,bnkzwpd607re6s01oa77wcodm,J. Dahlhaus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478384029,831,1,2,79,9,2xlnfgrl6r18ftv38unwp7h4s,1,60.3,1.7,2022-10-28T19:41:09.816Z,2022-10-28T19:41:11Z,3877881085,141,2.8,3877881083,140,70.1,3877881087,212,10.3,3877881089,213,0.1,3877881081,56,Right,,,,,,,,,,e1islmeew98wa2ge0dicloay2,J. Seelt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
