id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,keyPass,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/11/value,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/14/value,qualifier/13/value,assist,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value
2540299723,714,1,2,74,50,e8hiwrw6ocxm5iht6sp7jiv19,1,76.9,100,2023-04-28T19:35:38.857Z,2023-04-28T19:35:41Z,4232758421,212,14.7,4232758415,56,Left,4232758417,140,82.2,4232758423,213,5.1,4232758419,141,82.0,4232758413,107,,,,,,,,5l4fkm9a0pvfi9qiy6gipf71m,J. Zwarts,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540299749,715,1,2,74,53,e8hiwrw6ocxm5iht6sp7jiv19,1,82.1,82,2023-04-28T19:35:41.338Z,2023-04-28T19:35:43Z,4232758585,213,4.7,4232758569,3,,4232758573,56,Center,4232758579,141,59.4,4232758581,212,15.4,4232758571,168,,4232758577,140,82.3,,,,9tru2a7pof2r37s8ro29uv3dh,M. Bilate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540299769,716,1,2,74,55,e8hiwrw6ocxm5iht6sp7jiv19,1,83.3,49.1,2023-04-28T19:35:43.553Z,2023-04-28T19:35:47Z,4232758729,56,Center,4232758735,212,12.8,4232758737,213,5.1,4232758733,141,31.8,4232758731,140,88.0,,,,,,,,,,b1yxo0olp9c2ufh1l1qxsef9x,T. Verheydt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540299785,717,1,2,74,58,e8hiwrw6ocxm5iht6sp7jiv19,0,92.9,31.1,2023-04-28T19:35:46.984Z,2023-04-28T19:35:48Z,4232758825,141,46.7,4232758829,213,1.8,4232758821,56,Center,4232758823,140,90.1,4232758827,212,11.0,,,,,,,,,,9l5hp0tmizix8z6h5b5vqvhm1,A. Ćatić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540299809,743,12,2,74,59,b94pf87be9ojdgnrs5mst80un,1,5.5,59.7,2023-04-28T19:35:48.191Z,2023-04-28T19:35:51Z,4232758955,141,100.0,4232758983,167,,4232758959,213,1.4,4232758953,140,10.0,4232758951,56,Back,4232758957,212,28.7,,,,,,,zihddqvp0sjni8stcio8bgmh,F. Van Den Eynden,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540299885,718,43,2,75,0,e8hiwrw6ocxm5iht6sp7jiv19,1,0,0,2023-04-28T19:35:48.441Z,2023-04-28T19:58:47Z,4232759427,56,Center,4232857687,144,61,,,,,,,,,,,,,,,,,,,dbku5mn74cqjzu7o91vzrlbtg,S. Komljenovic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540299925,719,5,2,75,2,e8hiwrw6ocxm5iht6sp7jiv19,1,85,-1.7,2023-04-28T19:35:50.833Z,2023-04-28T19:46:56Z,4232759655,56,Right,4232810933,233,744,4232759657,347,,,,,,,,,,,,,,,,,dbku5mn74cqjzu7o91vzrlbtg,S. Komljenovic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540299813,744,5,2,75,2,b94pf87be9ojdgnrs5mst80un,0,15,101.7,2023-04-28T19:35:50.833Z,2023-04-28T19:46:56Z,4232758977,347,,4232810953,233,719,4232758975,56,Back,,,,,,,,,,,,,,,,zihddqvp0sjni8stcio8bgmh,F. Van Den Eynden,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540299943,720,1,2,75,14,e8hiwrw6ocxm5iht6sp7jiv19,1,87.6,0,2023-04-28T19:36:02.393Z,2023-04-28T19:36:03Z,4232759761,140,78.7,4232759771,213,2.4,4232759765,141,10.5,4232759769,212,12.6,4232759757,56,Right,4232759751,107,,,,,,,,1hpmrfb0mbmevf9edj0o0bv56,Guillem Rodríguez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540299963,721,1,2,75,15,e8hiwrw6ocxm5iht6sp7jiv19,1,78.5,10.5,2023-04-28T19:36:03.601Z,2023-04-28T19:36:05Z,4232759869,213,4.9,4232759863,140,79.1,4232759865,141,4.6,4232759861,56,Right,4232759867,212,4.1,,,,,,,,,,dbku5mn74cqjzu7o91vzrlbtg,S. Komljenovic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540299973,722,1,2,75,16,e8hiwrw6ocxm5iht6sp7jiv19,0,79.1,4.6,2023-04-28T19:36:05.088Z,2023-04-28T19:36:07Z,4232759915,213,2.0,4232759913,212,3.5,4232759911,141,9.3,4232759909,140,77.7,4232759907,56,Right,,,,,,,,,,1hpmrfb0mbmevf9edj0o0bv56,Guillem Rodríguez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540299991,745,49,2,75,19,b94pf87be9ojdgnrs5mst80un,1,26.6,82.1,2023-04-28T19:36:07.281Z,2023-04-28T19:36:07Z,,,,,,,,,,,,,,,,,,,,,,,,,11ngumxajbizagbzpm5kompxx,M. Chacón,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540299997,746,50,2,75,19,b94pf87be9ojdgnrs5mst80un,1,24.2,86,2023-04-28T19:36:07.792Z,2023-04-28T19:36:14Z,4232760001,56,Back,4232760003,285,,4232760449,233,723,,,,,,,,,,,,,,,,11ngumxajbizagbzpm5kompxx,M. Chacón,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540300013,723,7,2,75,19,e8hiwrw6ocxm5iht6sp7jiv19,0,75.8,14,2023-04-28T19:36:07.793Z,2023-04-28T19:36:14Z,4232760061,286,,4232760411,233,746,4232760057,56,Right,,,,,,,,,,,,,,,,1hpmrfb0mbmevf9edj0o0bv56,Guillem Rodríguez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540300021,724,61,2,75,21,e8hiwrw6ocxm5iht6sp7jiv19,0,78.4,14.6,2023-04-28T19:36:09.785Z,2023-04-28T19:36:09Z,4232760105,56,Right,,,,,,,,,,,,,,,,,,,,,,b1yxo0olp9c2ufh1l1qxsef9x,T. Verheydt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540300037,747,49,2,75,22,b94pf87be9ojdgnrs5mst80un,1,28.7,68,2023-04-28T19:36:11.010Z,2023-04-28T19:36:11Z,,,,,,,,,,,,,,,,,,,,,,,,,8im7pgnph2au11blma5pewe09,M. Kaars,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540300087,748,1,2,75,23,b94pf87be9ojdgnrs5mst80un,1,28.7,68,2023-04-28T19:36:11.248Z,2023-04-28T19:36:15Z,4232760489,140,42.8,4232760493,212,17.1,4232760487,56,Back,4232760491,141,55.4,4232760495,213,5.8,,,,,,,,,,8im7pgnph2au11blma5pewe09,M. Kaars,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540300103,749,1,2,75,27,b94pf87be9ojdgnrs5mst80un,0,43.5,48.7,2023-04-28T19:36:15.359Z,2023-04-28T19:36:17Z,4232760593,140,78.4,4232760599,213,0.4,4232760589,155,,4232760597,212,40.5,4232760601,1,,4232760591,56,Center,4232760595,141,74.1,,,,3mcj3wypzq3lno1ehc0vif1sl,J. Arias,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540300115,725,49,2,75,30,e8hiwrw6ocxm5iht6sp7jiv19,1,21.5,29.5,2023-04-28T19:36:18.290Z,2023-04-28T19:36:18Z,,,,,,,,,,,,,,,,,,,,,,,,,b1zeqxuwoyzx1eukf18ptdgq,D. Hall,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540300193,726,1,2,75,31,e8hiwrw6ocxm5iht6sp7jiv19,1,21.5,29.5,2023-04-28T19:36:19.513Z,2023-04-28T19:36:24Z,4232761111,141,38.2,4232761109,140,33.8,4232761115,213,0.4,4232761107,56,Back,4232761113,212,14.2,,,,,,,,,,b1zeqxuwoyzx1eukf18ptdgq,D. Hall,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540300217,727,1,2,75,35,e8hiwrw6ocxm5iht6sp7jiv19,1,34.3,35.2,2023-04-28T19:36:24.187Z,2023-04-28T19:36:28Z,4232761305,56,Right,4232761307,140,71.0,4232761313,213,5.8,4232761315,1,,4232761303,155,,4232761311,212,43.0,4232761309,141,7.1,,,,b4a2wu8fdbrh5sirpv34hoewa,T. Thomas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540300239,728,3,2,75,39,e8hiwrw6ocxm5iht6sp7jiv19,1,71.2,10.1,2023-04-28T19:36:28.144Z,2023-04-28T19:36:29Z,4232761417,56,Right,4232761437,233,750,4232761419,286,,,,,,,,,,,,,,,,,9l5hp0tmizix8z6h5b5vqvhm1,A. Ćatić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540300227,750,45,2,75,39,b94pf87be9ojdgnrs5mst80un,0,28.8,89.9,2023-04-28T19:36:28.144Z,2023-04-28T19:36:30Z,4232761371,285,,4232761369,56,Back,4232761465,233,728,,,,,,,,,,,,,,,,6qjbfua7nynaxrs5t8tygedp1,P. van Ooijen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540300261,729,1,2,75,41,e8hiwrw6ocxm5iht6sp7jiv19,1,66.6,15.9,2023-04-28T19:36:29.553Z,2023-04-28T19:36:31Z,4232761599,140,69.3,4232761603,212,15.4,4232761605,213,1.4,4232761597,56,Center,4232761601,141,38.1,,,,,,,,,,9l5hp0tmizix8z6h5b5vqvhm1,A. Ćatić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540300289,730,1,2,75,43,e8hiwrw6ocxm5iht6sp7jiv19,1,69.3,38.1,2023-04-28T19:36:31.713Z,2023-04-28T19:36:32Z,4232761775,213,1.0,4232761767,56,Center,4232761771,141,50.9,4232761773,212,10.4,4232761769,140,74.8,,,,,,,,,,b4a2wu8fdbrh5sirpv34hoewa,T. Thomas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540300299,731,1,2,75,44,e8hiwrw6ocxm5iht6sp7jiv19,0,74.8,50.9,2023-04-28T19:36:32.817Z,2023-04-28T19:36:34Z,4232761813,56,Center,4232761819,212,6.6,4232761817,141,44.8,4232761821,213,5.6,4232761843,156,,4232761815,140,79.7,,,,,,,9tru2a7pof2r37s8ro29uv3dh,M. Bilate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540300345,751,12,2,75,45,b94pf87be9ojdgnrs5mst80un,1,18.1,54,2023-04-28T19:36:33.600Z,2023-04-28T19:36:36Z,4232762045,140,40.5,4232762051,213,6.1,4232762047,141,47.8,4232762049,212,23.9,4232762043,56,Back,,,,,,,,,,zihddqvp0sjni8stcio8bgmh,F. Van Den Eynden,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540300353,752,49,2,75,47,b94pf87be9ojdgnrs5mst80un,1,40.5,47.9,2023-04-28T19:36:35.841Z,2023-04-28T19:36:36Z,,,,,,,,,,,,,,,,,,,,,,,,,3mcj3wypzq3lno1ehc0vif1sl,J. Arias,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540300371,753,1,2,75,47,b94pf87be9ojdgnrs5mst80un,1,40.5,47.9,2023-04-28T19:36:36.063Z,2023-04-28T19:36:39Z,4232762193,212,9.9,4232762189,140,33.6,4232762195,213,2.4,4232762187,56,Back,4232762191,141,57.8,,,,,,,,,,3mcj3wypzq3lno1ehc0vif1sl,J. Arias,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540300383,754,1,2,75,50,b94pf87be9ojdgnrs5mst80un,0,35.3,57.6,2023-04-28T19:36:38.959Z,2023-04-28T19:36:40Z,4232762261,213,5.1,4232762255,140,42.2,4232762257,141,29.2,4232762259,212,20.6,4232762253,56,Back,,,,,,,,,,11ngumxajbizagbzpm5kompxx,M. Chacón,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540300413,732,8,2,75,55,e8hiwrw6ocxm5iht6sp7jiv19,1,53.1,65.3,2023-04-28T19:36:43.257Z,2023-04-28T19:36:43Z,4232762385,56,Center,,,,,,,,,,,,,,,,,,,,,,12y6tmd1yr04c0ed2klslpwb9,J. Sleegers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540300423,733,49,2,75,56,e8hiwrw6ocxm5iht6sp7jiv19,1,38.7,61.1,2023-04-28T19:36:44.562Z,2023-04-28T19:36:44Z,,,,,,,,,,,,,,,,,,,,,,,,,5l4fkm9a0pvfi9qiy6gipf71m,J. Zwarts,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540300513,734,1,2,75,56,e8hiwrw6ocxm5iht6sp7jiv19,1,38.7,61.1,2023-04-28T19:36:44.954Z,2023-04-28T19:36:52Z,4232762933,141,7.6,4232762939,1,,4232762929,56,Right,4232762937,213,5.6,4232762931,140,82.4,4232762935,212,58.6,4232762927,155,,,,,5l4fkm9a0pvfi9qiy6gipf71m,J. Zwarts,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540300517,735,3,2,76,4,e8hiwrw6ocxm5iht6sp7jiv19,0,88.3,15.2,2023-04-28T19:36:52.811Z,2023-04-28T19:36:57Z,4232762957,286,,4232763161,233,755,4232762953,56,Right,,,,,,,,,,,,,,,,9l5hp0tmizix8z6h5b5vqvhm1,A. Ćatić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540300553,755,7,2,76,4,b94pf87be9ojdgnrs5mst80un,1,11.7,84.8,2023-04-28T19:36:52.812Z,2023-04-28T19:36:56Z,4232763133,285,,4232763131,56,Back,4232763145,233,735,,,,,,,,,,,,,,,,98wf7lrkbzi5f1l26hyxbph7u,E. Terzi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540300557,756,49,2,76,7,b94pf87be9ojdgnrs5mst80un,1,5.1,76.7,2023-04-28T19:36:56.112Z,2023-04-28T19:36:56Z,,,,,,,,,,,,,,,,,,,,,,,,,8im7pgnph2au11blma5pewe09,M. Kaars,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540300605,757,1,2,76,10,b94pf87be9ojdgnrs5mst80un,1,18.7,93.6,2023-04-28T19:36:59.167Z,2023-04-28T19:37:01Z,4232763345,56,Back,4232763349,141,83.1,4232763353,213,5.9,4232763351,212,18.7,4232763347,140,35.2,,,,,,,,,,8im7pgnph2au11blma5pewe09,M. Kaars,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540300617,736,45,2,76,12,e8hiwrw6ocxm5iht6sp7jiv19,0,66.3,13.9,2023-04-28T19:37:00.978Z,2023-04-28T19:37:05Z,4232763753,285,,4232763389,56,Right,4232763749,233,758,,,,,,,,,,,,,,,,1hpmrfb0mbmevf9edj0o0bv56,Guillem Rodríguez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540300681,758,3,2,76,12,b94pf87be9ojdgnrs5mst80un,1,33.7,86.1,2023-04-28T19:37:00.978Z,2023-04-28T19:37:05Z,4232763715,56,Back,4232763735,233,736,4232763717,286,,,,,,,,,,,,,,,,,6qjbfua7nynaxrs5t8tygedp1,P. van Ooijen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540300703,759,1,2,76,16,b94pf87be9ojdgnrs5mst80un,1,55,92,2023-04-28T19:37:04.976Z,2023-04-28T19:37:06Z,4232763855,212,24.5,4232763853,141,56.4,4232763851,140,58.6,4232763857,213,4.9,4232763849,56,Center,,,,,,,,,,6qjbfua7nynaxrs5t8tygedp1,P. van Ooijen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540300731,760,1,2,76,18,b94pf87be9ojdgnrs5mst80un,1,58.6,56.4,2023-04-28T19:37:06.623Z,2023-04-28T19:37:08Z,4232763983,56,Left,4232763989,212,19.9,4232763985,140,55.1,4232763991,213,1.8,4232763987,141,85.2,,,,,,,,,,8im7pgnph2au11blma5pewe09,M. Kaars,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540300763,761,1,2,76,19,b94pf87be9ojdgnrs5mst80un,1,55.1,85.4,2023-04-28T19:37:08.063Z,2023-04-28T19:37:10Z,4232764179,213,3.8,4232764173,140,43.9,4232764177,212,15.1,4232764171,56,Back,4232764175,141,71.4,,,,,,,,,,3mcj3wypzq3lno1ehc0vif1sl,J. Arias,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540300797,762,1,2,76,21,b94pf87be9ojdgnrs5mst80un,1,43.9,71.4,2023-04-28T19:37:10.015Z,2023-04-28T19:37:12Z,4232764357,213,2.1,4232764349,56,Back,4232764353,141,83.9,4232764351,140,39.2,4232764355,212,9.8,,,,,,,,,,11ngumxajbizagbzpm5kompxx,M. Chacón,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540300815,763,1,2,76,23,b94pf87be9ojdgnrs5mst80un,1,39.2,83.9,2023-04-28T19:37:11.967Z,2023-04-28T19:37:13Z,4232764469,140,31.0,4232764473,212,14.1,4232764471,141,67.5,4232764479,213,4.1,4232764467,56,Back,,,,,,,,,,8im7pgnph2au11blma5pewe09,M. Kaars,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540300909,764,1,2,76,24,b94pf87be9ojdgnrs5mst80un,1,31,67.5,2023-04-28T19:37:13.167Z,2023-04-28T19:37:19Z,4232764953,213,5.5,4232764951,212,18.2,4232764947,140,43.8,4232764949,141,49.4,4232764945,56,Back,,,,,,,,,,zihddqvp0sjni8stcio8bgmh,F. Van Den Eynden,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540300925,765,1,2,76,31,b94pf87be9ojdgnrs5mst80un,1,43.8,49.4,2023-04-28T19:37:19.279Z,2023-04-28T19:37:20Z,4232765003,141,55.5,4232765001,140,58.1,4232765007,213,0.3,4232764999,56,Center,4232765005,212,15.6,,,,,,,,,,9s22h996z2zpktwsx96cnz40k,L. Vankerkhoven,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540300967,766,1,2,76,32,b94pf87be9ojdgnrs5mst80un,1,58.1,55.5,2023-04-28T19:37:20.336Z,2023-04-28T19:37:24Z,4232765179,141,92.3,4232765181,212,25.1,4232765183,213,1.7,4232765177,140,55.8,4232765175,56,Left,,,,,,,,,,3mcj3wypzq3lno1ehc0vif1sl,J. Arias,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540300995,767,1,2,76,35,b94pf87be9ojdgnrs5mst80un,1,58,92.6,2023-04-28T19:37:23.871Z,2023-04-28T19:37:25Z,4232765369,212,24.4,4232765357,56,Back,4232765367,141,60.9,4232765361,140,47.1,4232765375,213,4.2,,,,,,,,,,6qjbfua7nynaxrs5t8tygedp1,P. van Ooijen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540301039,768,1,2,76,37,b94pf87be9ojdgnrs5mst80un,1,47.1,60.9,2023-04-28T19:37:25.392Z,2023-04-28T19:37:29Z,4232765627,212,26.7,4232765625,141,93.0,4232765623,140,32.5,4232765629,213,2.2,4232765619,56,Back,,,,,,,,,,9s22h996z2zpktwsx96cnz40k,L. Vankerkhoven,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540301081,769,1,2,76,40,b94pf87be9ojdgnrs5mst80un,1,33.6,90.2,2023-04-28T19:37:29.039Z,2023-04-28T19:37:31Z,4232765819,141,62.6,4232765823,213,5.7,4232765817,140,62.6,4232765825,1,,4232765815,56,Center,4232765821,212,35.8,,,,,,,98wf7lrkbzi5f1l26hyxbph7u,E. Terzi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540301089,770,1,2,76,43,b94pf87be9ojdgnrs5mst80un,0,62.6,62.6,2023-04-28T19:37:31.439Z,2023-04-28T19:37:32Z,4232765855,213,1.2,4232765845,56,Center,4232765851,141,71.3,4232765853,212,6.2,4232765849,140,64.5,,,,,,,,,,8im7pgnph2au11blma5pewe09,M. Kaars,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540301121,737,49,2,76,45,e8hiwrw6ocxm5iht6sp7jiv19,1,39.5,29.3,2023-04-28T19:37:33.538Z,2023-04-28T19:37:33Z,,,,,,,,,,,,,,,,,,,,,,,,,1hpmrfb0mbmevf9edj0o0bv56,Guillem Rodríguez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540301189,738,1,2,76,45,e8hiwrw6ocxm5iht6sp7jiv19,1,39.5,29.3,2023-04-28T19:37:33.640Z,2023-04-28T19:37:37Z,4232766305,140,20.4,4232766307,141,47.0,4232766311,213,2.6,4232766303,56,Back,4232766309,212,23.4,,,,,,,,,,1hpmrfb0mbmevf9edj0o0bv56,Guillem Rodríguez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540301213,739,1,2,76,49,e8hiwrw6ocxm5iht6sp7jiv19,1,20.4,46.9,2023-04-28T19:37:37.577Z,2023-04-28T19:37:39Z,4232766451,213,5.5,4232766447,141,29.5,4232766445,140,31.6,4232766449,212,16.7,4232766443,56,Back,,,,,,,,,,a8fr8gzw2n7gyl4kb58xjtknp,S. Stevens,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540301311,740,1,2,76,53,e8hiwrw6ocxm5iht6sp7jiv19,1,33.3,27.1,2023-04-28T19:37:41.738Z,2023-04-28T19:37:45Z,4232766901,140,60.4,4232766899,56,Center,4232766907,213,0.7,4232766893,155,,4232766905,212,36.8,4232766909,1,,4232766903,141,61.4,,,,b1zeqxuwoyzx1eukf18ptdgq,D. Hall,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540301315,741,44,2,76,56,e8hiwrw6ocxm5iht6sp7jiv19,1,61.2,65.6,2023-04-28T19:37:44.927Z,2023-04-28T19:37:46Z,4232766929,286,,4232766935,233,771,4232766927,56,Center,,,,,,,,,,,,,,,,9tru2a7pof2r37s8ro29uv3dh,M. Bilate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540301305,771,44,2,76,56,b94pf87be9ojdgnrs5mst80un,0,38.8,34.4,2023-04-28T19:37:44.928Z,2023-04-28T19:37:46Z,4232766871,285,,4232766869,56,Back,4232766947,233,741,,,,,,,,,,,,,,,,94h1esmbnvlcvdeq9ohs11boq,M. Kreekels,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540301331,742,1,2,76,57,e8hiwrw6ocxm5iht6sp7jiv19,1,61.8,60.1,2023-04-28T19:37:45.857Z,2023-04-28T19:37:49Z,4232767007,213,5.8,4232766999,56,Center,4232767003,141,51.6,4232766997,168,,4232767001,140,72.6,4232766995,3,,4232767005,212,12.7,,,,9tru2a7pof2r37s8ro29uv3dh,M. Bilate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540301337,743,61,2,76,58,e8hiwrw6ocxm5iht6sp7jiv19,0,72.6,50.4,2023-04-28T19:37:47.064Z,2023-04-28T19:58:25Z,4232767041,56,Center,,,,,,,,,,,,,,,,,,,,,,b1yxo0olp9c2ufh1l1qxsef9x,T. Verheydt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540301403,772,1,2,76,59,b94pf87be9ojdgnrs5mst80un,1,26.2,26.6,2023-04-28T19:37:47.895Z,2023-04-28T19:58:27Z,4232767415,141,18.1,4232767419,213,6.0,4232767411,140,42.6,4232767417,212,18.2,4232767407,56,Back,,,,,,,,,,cyquj9h6hjwbyp0b68b149qfo,J. Lion,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540301407,773,49,2,77,2,b94pf87be9ojdgnrs5mst80un,1,40.6,24.2,2023-04-28T19:37:50.976Z,2023-04-28T19:37:51Z,,,,,,,,,,,,,,,,,,,,,,,,,42lgdybjew0zrd18mmwwcpbhm,A. Van Keilegom,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540301503,774,1,2,77,3,b94pf87be9ojdgnrs5mst80un,1,40.2,26.5,2023-04-28T19:37:51.343Z,2023-04-28T19:37:57Z,4232767965,1,,4232767959,141,78.8,4232767961,212,35.9,4232767957,140,45.1,4232767955,56,Back,4232767963,213,1.4,,,,,,,42lgdybjew0zrd18mmwwcpbhm,A. Van Keilegom,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540301587,775,1,2,77,8,b94pf87be9ojdgnrs5mst80un,1,44.3,75,2023-04-28T19:37:57.119Z,2023-04-28T19:38:02Z,4232768461,213,0.4,4232768453,56,Left,4232768459,212,29.0,4232768455,140,70.1,4232768457,141,90.2,,,,,,,,,,6qjbfua7nynaxrs5t8tygedp1,P. van Ooijen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540301675,776,1,2,77,14,b94pf87be9ojdgnrs5mst80un,1,66.3,96.6,2023-04-28T19:38:02.703Z,2023-04-28T19:38:17Z,4232768929,140,81.3,4232769443,210,15,4232768933,212,17.2,4232768935,213,5.9,4232768927,56,Left,4232768931,141,86.6,,,,,,,11ngumxajbizagbzpm5kompxx,M. Chacón,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,
2540301677,777,15,2,77,20,b94pf87be9ojdgnrs5mst80un,1,87.2,76.2,2023-04-28T19:38:08.561Z,2023-04-28T19:38:17Z,4232769481,55,776,4232769491,103,7.6,4232768941,22,,4232769477,78,,4232769499,146,100,4232768945,56,Center,4232768943,64,,4232769487,102,50.3,6qjbfua7nynaxrs5t8tygedp1,P. van Ooijen,4232769169,20,,4232769479,29,,,4232769503,147,50.9,4232769493,215,4232769573,233,,744,,,,,,,,,,,,,,,,
2540301707,744,10,2,77,20,e8hiwrw6ocxm5iht6sp7jiv19,1,0.7,47.4,2023-04-28T19:38:08.661Z,2023-04-28T19:38:37Z,4232769377,233,777,4232769131,182,,4232769133,56,Back,4232769371,177,,4232769129,178,,,,,,,,,,,a8fr8gzw2n7gyl4kb58xjtknp,S. Stevens,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540301711,745,52,2,77,23,e8hiwrw6ocxm5iht6sp7jiv19,1,3.7,51.1,2023-04-28T19:38:11.697Z,2023-04-28T19:38:11Z,,,,,,,,,,,,,,,,,,,,,,,,,a8fr8gzw2n7gyl4kb58xjtknp,S. Stevens,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540301891,746,1,2,77,36,e8hiwrw6ocxm5iht6sp7jiv19,1,11.4,48.7,2023-04-28T19:38:24.504Z,2023-04-28T19:38:25Z,4232770101,141,69.0,4232770103,212,21.0,4232770097,56,Back,4232770099,140,26.5,4232770105,213,0.7,4232770095,123,,,,,,,,a8fr8gzw2n7gyl4kb58xjtknp,S. Stevens,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
