id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,keyPass,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,assist,qualifier/12/value,qualifier/11/value,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/14/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/16/value,qualifier/17/value
2444960735,304,1,1,41,44,zjawy6qdzk3y69v5pa3zl2cb,0,43,95.9,2022-08-12T18:43:55.132Z,2022-08-12T18:43:56Z,3700270385,212,22.1,3700270377,56,Center,3700270387,213,5.5,3700270379,140,58.0,3700270383,141,73.0,,,,,,,,,,da3d2iu2j4yb7q1ag063mu44q,J. Mulder,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2444960739,350,8,1,41,46,2uuh2bir8ktof0uxfo06lb4ox,1,41.1,27.6,2022-08-12T18:43:57.041Z,2022-08-12T18:43:57Z,3700270405,56,Back,,,,,,,,,,,,,,,,,,,,,,dmrznrol8qp7yk53r6ajhnkt0,T. Beelen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2444960813,305,1,1,41,48,zjawy6qdzk3y69v5pa3zl2cb,1,48.1,69.6,2022-08-12T18:43:58.926Z,2022-08-12T18:44:04Z,3700270855,140,89.4,3700270859,212,57.4,3700270857,141,14.4,3700270861,213,5.6,3700270851,155,,3700270863,1,,3700270853,56,Right,,,,a49duk4f5m5zmyvwht0ikal05,T. Overtoom,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2444960823,306,1,1,41,53,zjawy6qdzk3y69v5pa3zl2cb,0,93.8,12.8,2022-08-12T18:44:04.253Z,2022-08-12T18:44:05Z,3700270973,213,1.6,3700270965,140,92.2,3700270961,56,Center,3700270969,141,44.0,3700270953,2,,3700270971,212,21.3,3700270957,155,,,,,88vryegnhss2q5xz8aoj2phey,J. Kruiver,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2444960899,352,44,1,41,56,2uuh2bir8ktof0uxfo06lb4ox,1,22.4,66.2,2022-08-12T18:44:07.578Z,2022-08-12T18:53:59Z,3700271425,56,Back,3700271427,285,,3700309923,233,353,,,,,,,,,,,,,,,,by85t8ssyumcjcks1jx3v96vo,Y. Taha,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2444968133,353,44,1,41,57,zjawy6qdzk3y69v5pa3zl2cb,0,77.6,33.8,2022-08-12T18:44:07.579Z,2022-08-12T18:53:59Z,3700309947,233,352,3700309871,286,,3700309869,56,Center,,,,,,,,,,,,,,,,a49duk4f5m5zmyvwht0ikal05,T. Overtoom,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2444960879,351,12,1,41,57,2uuh2bir8ktof0uxfo06lb4ox,1,12.2,59,2022-08-12T18:44:07.744Z,2022-08-12T18:44:19Z,3700271853,15,,3700271301,141,65.7,3700271293,56,Back,3700271303,212,13.9,3700271305,213,0.3,3700271297,140,24.7,,,,,,,bjf602cvxm1ln8ekwboesqbu2,H. Gangstad,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2444960909,353,1,1,42,0,2uuh2bir8ktof0uxfo06lb4ox,1,24.5,63.9,2022-08-12T18:44:11.059Z,2022-08-12T18:44:12Z,3700271473,212,7.5,3700271465,3,,3700271469,140,29.7,3700271471,141,71.4,3700271467,56,Back,3700271475,213,0.8,,,,,,,by85t8ssyumcjcks1jx3v96vo,Y. Taha,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2444960911,354,49,1,42,1,2uuh2bir8ktof0uxfo06lb4ox,1,29.6,76.7,2022-08-12T18:44:12.401Z,2022-08-12T18:44:12Z,,,,,,,,,,,,,,,,,,,,,,,,,6ferzqtsot04cucvdh1cjex62,C. Landu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2444960921,355,61,1,42,2,2uuh2bir8ktof0uxfo06lb4ox,0,31.8,99,2022-08-12T18:44:13.289Z,2022-08-12T18:54:07Z,3700271517,56,Back,,,,,,,,,,,,,,,,,,,,,,6ferzqtsot04cucvdh1cjex62,C. Landu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2444960931,307,5,1,42,3,zjawy6qdzk3y69v5pa3zl2cb,1,70.8,-1.6,2022-08-12T18:44:13.756Z,2022-08-12T18:44:16Z,3700271551,347,,3700271601,233,356,3700271549,56,Right,,,,,,,,,,,,,,,,88vryegnhss2q5xz8aoj2phey,J. Kruiver,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2444960939,356,5,1,42,3,2uuh2bir8ktof0uxfo06lb4ox,0,29.2,101.6,2022-08-12T18:44:13.756Z,2022-08-12T18:49:51Z,3700271599,347,,3700271597,56,Back,3700271639,233,307,,,,,,,,,,,,,,,,6ferzqtsot04cucvdh1cjex62,C. Landu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2444961033,308,1,1,42,4,zjawy6qdzk3y69v5pa3zl2cb,1,73.4,0,2022-08-12T18:44:15.373Z,2022-08-12T18:44:23Z,3700272055,213,1.6,3700272045,107,,3700272051,141,12.3,3700272049,140,72.8,3700272047,56,Right,3700272053,212,9.7,,,,,,,476jyuzjm08o0d5g3t4nh1cyd,M. Apau,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2444961103,357,43,1,42,12,2uuh2bir8ktof0uxfo06lb4ox,1,0,0,2022-08-12T18:44:23.182Z,2022-08-12T18:44:59Z,3700272411,56,Back,3700272415,233,309,3700272409,167,0,3700272413,285,0,3700274355,144,7,,,,,,,,,,dse1rndtog4qn2mwv966vp6mt,B. van Hintum,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2444961071,310,61,1,42,14,zjawy6qdzk3y69v5pa3zl2cb,1,79.5,7,2022-08-12T18:44:24.649Z,2022-08-12T18:44:24Z,3700272241,56,Right,,,,,,,,,,,,,,,,,,,,,,9tmi00hx820vuwghg30jhzidx,M. Ainsalu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2444961081,311,5,1,42,14,zjawy6qdzk3y69v5pa3zl2cb,0,76.4,-1.8,2022-08-12T18:44:25.324Z,2022-08-12T18:44:35Z,3700272285,347,,3700272885,233,358,3700272283,56,Right,,,,,,,,,,,,,,,,9tmi00hx820vuwghg30jhzidx,M. Ainsalu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2444961173,358,5,1,42,14,2uuh2bir8ktof0uxfo06lb4ox,1,23.6,101.8,2022-08-12T18:44:25.324Z,2022-08-12T18:49:51Z,3700272835,56,Back,3700272837,347,,3700272843,233,311,,,,,,,,,,,,,,,,dse1rndtog4qn2mwv966vp6mt,B. van Hintum,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2444961187,359,1,1,42,24,2uuh2bir8ktof0uxfo06lb4ox,1,28.8,100,2022-08-12T18:44:34.896Z,2022-08-12T18:44:36Z,3700272937,140,34.0,3700272943,212,17.7,3700272929,107,,3700272941,141,76.9,3700272933,56,Back,3700272945,213,5.0,,,,,,,dse1rndtog4qn2mwv966vp6mt,B. van Hintum,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2444961213,360,1,1,42,25,2uuh2bir8ktof0uxfo06lb4ox,1,34,76.9,2022-08-12T18:44:36.512Z,2022-08-12T18:44:39Z,3700273145,213,4.5,3700273141,212,22.6,3700273129,56,Back,3700273133,140,30.0,3700273137,141,44.3,,,,,,,,,,a339o11ut8s1o9odm6ybc4pka,T. van den Belt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2444961231,361,1,1,42,28,2uuh2bir8ktof0uxfo06lb4ox,1,28.6,38.5,2022-08-12T18:44:39.360Z,2022-08-12T18:44:41Z,3700273229,140,55.3,3700273227,56,Center,3700273233,212,29.0,3700273235,213,0.3,3700273231,141,49.4,,,,,,,,,,bspl2le99ugt2ug4tcqsvp1w5,B. van Polen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2444961249,362,1,1,42,30,2uuh2bir8ktof0uxfo06lb4ox,1,56.1,49.3,2022-08-12T18:44:41.168Z,2022-08-12T18:44:43Z,3700273355,212,27.8,3700273351,140,30.5,3700273349,56,Back,3700273357,213,2.9,3700273353,141,59.7,,,,,,,,,,a4dg6hmhim8bhpl5d7me85al1,T. Mrkonjić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2444961253,363,1,1,42,33,2uuh2bir8ktof0uxfo06lb4ox,0,40.9,59.7,2022-08-12T18:44:43.744Z,2022-08-12T18:44:44Z,3700273381,140,57.8,3700273383,141,100.0,3700273379,56,Left,3700273385,212,33.0,3700273387,213,1.0,3700273389,1,,,,,,,,dmrznrol8qp7yk53r6ajhnkt0,T. Beelen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2444961351,312,5,1,42,33,zjawy6qdzk3y69v5pa3zl2cb,1,41.2,-1,2022-08-12T18:44:44.470Z,2022-08-12T18:49:51Z,3700273903,56,Back,3700273925,233,364,3700273905,347,,,,,,,,,,,,,,,,,c78t1bgro2lh7gvw8rwi6p239,G. Plet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2444961261,364,5,1,42,33,2uuh2bir8ktof0uxfo06lb4ox,0,58.8,101,2022-08-12T18:44:44.470Z,2022-08-12T18:44:52Z,3700273417,347,,3700273941,233,312,3700273415,56,Left,,,,,,,,,,,,,,,,dmrznrol8qp7yk53r6ajhnkt0,T. Beelen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2444961373,313,1,1,42,41,zjawy6qdzk3y69v5pa3zl2cb,1,40.2,0,2022-08-12T18:44:52.139Z,2022-08-12T18:44:54Z,3700274047,213,2.3,3700274037,107,,3700274039,56,Back,3700274043,141,17.1,3700274045,212,16.9,3700274041,140,29.4,,,,,,,88vryegnhss2q5xz8aoj2phey,J. Kruiver,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2444961413,314,1,1,42,43,zjawy6qdzk3y69v5pa3zl2cb,1,27.8,15.2,2022-08-12T18:44:53.916Z,2022-08-12T18:44:57Z,3700274223,56,Back,3700274231,213,1.0,3700274227,141,30.4,3700274229,212,12.6,3700274225,140,34.7,,,,,,,,,,476jyuzjm08o0d5g3t4nh1cyd,M. Apau,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2444961429,315,1,1,42,46,zjawy6qdzk3y69v5pa3zl2cb,1,33.3,29.7,2022-08-12T18:44:57.244Z,2022-08-12T18:44:59Z,3700274335,56,Back,3700274341,212,17.8,3700274337,140,40.0,3700274339,141,5.6,3700274343,213,5.1,,,,,,,,,,61wt62anweh75oguqg0vbozu2,A. Bensabouh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2444961473,316,1,1,42,48,zjawy6qdzk3y69v5pa3zl2cb,1,39.7,6.5,2022-08-12T18:44:58.940Z,2022-08-12T18:45:02Z,3700274523,212,8.7,3700274525,213,0.7,3700274517,56,Back,3700274519,140,46.0,3700274521,141,14.7,,,,,,,,,,88vryegnhss2q5xz8aoj2phey,J. Kruiver,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2444961475,317,50,1,42,51,zjawy6qdzk3y69v5pa3zl2cb,1,42.8,10.7,2022-08-12T18:45:02.063Z,2022-08-12T18:45:04Z,3700274709,233,365,3700274529,56,Back,3700274531,286,,,,,,,,,,,,,,,,,a49duk4f5m5zmyvwht0ikal05,T. Overtoom,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2444961489,365,7,1,42,51,2uuh2bir8ktof0uxfo06lb4ox,1,57.2,89.3,2022-08-12T18:45:02.064Z,2022-08-12T18:45:04Z,3700274679,233,317,3700274621,285,,3700274619,56,Left,,,,,,,,,,,,,,,,bjf602cvxm1ln8ekwboesqbu2,H. Gangstad,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2444961499,366,49,1,42,52,2uuh2bir8ktof0uxfo06lb4ox,1,60.7,89.1,2022-08-12T18:45:03.377Z,2022-08-12T18:45:03Z,,,,,,,,,,,,,,,,,,,,,,,,,6ferzqtsot04cucvdh1cjex62,C. Landu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2444961509,367,1,1,42,53,2uuh2bir8ktof0uxfo06lb4ox,1,60.7,89.1,2022-08-12T18:45:03.632Z,2022-08-12T18:45:04Z,3700274731,140,55.5,3700274739,212,7.7,3700274735,141,81.1,3700274741,213,3.9,3700274725,56,Left,,,,,,,,,,6ferzqtsot04cucvdh1cjex62,C. Landu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2444961533,368,1,1,42,53,2uuh2bir8ktof0uxfo06lb4ox,1,55.5,81.1,2022-08-12T18:45:04.496Z,2022-08-12T18:45:06Z,3700274877,141,60.8,3700274879,212,19.3,3700274881,213,5.5,3700274875,140,68.3,3700274873,56,Center,,,,,,,,,,a339o11ut8s1o9odm6ybc4pka,T. van den Belt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2444961543,318,45,1,42,55,zjawy6qdzk3y69v5pa3zl2cb,0,32.4,43.4,2022-08-12T18:45:06.128Z,2022-08-12T18:45:08Z,3700274931,285,,3700274981,233,369,3700274929,56,Back,,,,,,,,,,,,,,,,m10ml783dkbr4i0fpb06cm3t,A. Najah,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2444961549,369,3,1,42,55,2uuh2bir8ktof0uxfo06lb4ox,1,67.6,56.6,2022-08-12T18:45:06.128Z,2022-08-12T18:45:07Z,3700274957,286,,3700274973,233,318,3700274955,56,Center,,,,,,,,,,,,,,,,asn8og4yn5gj4it0qe6vulhat,A. Vellios,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2444961615,370,1,1,42,56,2uuh2bir8ktof0uxfo06lb4ox,1,64.4,58.8,2022-08-12T18:45:07.296Z,2022-08-12T18:45:13Z,3700275373,141,19.7,3700275377,213,4.8,3700275371,140,66.2,3700275369,56,Right,3700275375,212,26.7,,,,,,,,,,asn8og4yn5gj4it0qe6vulhat,A. Vellios,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2444961643,371,1,1,43,2,2uuh2bir8ktof0uxfo06lb4ox,1,68.7,26.2,2022-08-12T18:45:13.008Z,2022-08-12T18:45:16Z,3700275499,212,15.3,3700275501,213,5.1,3700275497,141,5.0,3700275493,56,Right,3700275495,140,73.6,,,,,,,,,,8fqnvz74z901a2h0kgk1zezje,L. Görlich,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2444961687,372,1,1,43,5,2uuh2bir8ktof0uxfo06lb4ox,1,78.2,8.2,2022-08-12T18:45:16.144Z,2022-08-12T18:45:40Z,3700275755,213,2.0,3700275753,212,13.5,3700275747,56,Center,3700275749,140,73.2,3700277031,210,13,3700275751,141,26.5,,,,,,,bspl2le99ugt2ug4tcqsvp1w5,B. van Polen,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2444961689,373,13,1,43,8,2uuh2bir8ktof0uxfo06lb4ox,1,71.2,32.4,2022-08-12T18:45:19.264Z,2022-08-12T18:45:41Z,3700276115,153,,3700277069,102,63.0,3700276105,72,,3700277065,55,372,3700277077,147,55.2,3700277071,103,38.9,3700275761,22,,3700277063,29,,by85t8ssyumcjcks1jx3v96vo,Y. Taha,,3700277081,231,49.3,3700275765,56,Center,3700277075,146,96.2,3700277079,230,3700277073,215,3700277061,73,,,97.3,,3700275763,18,,,,,,,,,,
2444961699,319,5,1,43,10,zjawy6qdzk3y69v5pa3zl2cb,1,-0.9,42.4,2022-08-12T18:45:20.843Z,2022-08-12T18:45:22Z,3700275803,56,Back,3700275805,346,,3700275919,233,374,,,,,,,,,,,,,,,,m10ml783dkbr4i0fpb06cm3t,A. Najah,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2444961715,374,5,1,43,10,2uuh2bir8ktof0uxfo06lb4ox,0,100.9,57.6,2022-08-12T18:45:20.843Z,2022-08-12T18:49:52Z,3700275891,56,Center,3700275939,233,319,3700275893,346,,,,,,,,,,,,,,,,,by85t8ssyumcjcks1jx3v96vo,Y. Taha,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2444961859,320,1,1,43,21,zjawy6qdzk3y69v5pa3zl2cb,1,4.5,55.1,2022-08-12T18:45:31.756Z,2022-08-12T18:45:32Z,3700276611,124,,3700276613,56,Back,3700276625,213,1.0,3700276633,237,,3700276615,140,12.0,3700276623,212,15.1,3700276619,141,74.1,,,,8l31bne12p5cp51o46h92zjrp,R. Koeman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2444961881,321,1,1,43,22,zjawy6qdzk3y69v5pa3zl2cb,1,11.8,73.6,2022-08-12T18:45:32.811Z,2022-08-12T18:45:34Z,3700276715,56,Back,3700276723,213,0.9,3700276721,212,18.3,3700276719,141,95.1,3700276717,140,22.3,,,,,,,,,,5wg2ysvwk3q67osv2nnbav4yx,T. Oude Kotte,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2444961937,322,1,1,43,23,zjawy6qdzk3y69v5pa3zl2cb,1,22.3,95.1,2022-08-12T18:45:34.075Z,2022-08-12T18:45:39Z,3700277005,213,0.0,3700277001,141,96.2,3700276997,56,Back,3700276999,140,44.4,3700277003,212,23.2,,,,,,,,,,da3d2iu2j4yb7q1ag063mu44q,J. Mulder,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2444961945,323,50,1,43,28,zjawy6qdzk3y69v5pa3zl2cb,1,43.8,96.6,2022-08-12T18:45:39.483Z,2022-08-12T18:45:44Z,3700277027,286,,3700277025,56,Back,3700277293,233,375,,,,,,,,,,,,,,,,c78t1bgro2lh7gvw8rwi6p239,G. Plet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2444961983,375,7,1,43,28,2uuh2bir8ktof0uxfo06lb4ox,0,56.2,3.4,2022-08-12T18:45:39.484Z,2022-08-12T18:46:01Z,3700277283,233,323,3700277267,56,Right,3700277269,285,,,,,,,,,,,,,,,,,dmrznrol8qp7yk53r6ajhnkt0,T. Beelen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2444962083,324,5,1,43,29,zjawy6qdzk3y69v5pa3zl2cb,1,42.9,101.2,2022-08-12T18:45:40.140Z,2022-08-12T18:45:50Z,3700277771,347,,3700277769,56,Back,3700277791,233,376,,,,,,,,,,,,,,,,c78t1bgro2lh7gvw8rwi6p239,G. Plet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2444962017,376,5,1,43,29,2uuh2bir8ktof0uxfo06lb4ox,0,57.1,-1.2,2022-08-12T18:45:40.140Z,2022-08-12T18:49:52Z,3700277431,347,,3700277795,233,324,3700277427,56,Right,,,,,,,,,,,,,,,,8fqnvz74z901a2h0kgk1zezje,L. Görlich,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2444962115,325,1,1,43,39,zjawy6qdzk3y69v5pa3zl2cb,1,39.9,100,2022-08-12T18:45:50.267Z,2022-08-12T18:45:53Z,3700277955,107,,3700277961,141,93.5,3700277965,213,3.4,3700277959,140,21.8,3700277963,212,19.7,3700277957,56,Back,,,,,,,da3d2iu2j4yb7q1ag063mu44q,J. Mulder,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2444962203,326,1,1,43,42,zjawy6qdzk3y69v5pa3zl2cb,1,21.7,92.7,2022-08-12T18:45:53.547Z,2022-08-12T18:46:00Z,3700278413,56,Back,3700278415,140,6.9,3700278417,141,55.7,3700278421,213,4.2,3700278419,212,29.6,,,,,,,,,,5wg2ysvwk3q67osv2nnbav4yx,T. Oude Kotte,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2444962269,327,1,1,43,49,zjawy6qdzk3y69v5pa3zl2cb,0,11,53.1,2022-08-12T18:46:00.027Z,2022-08-12T18:46:04Z,3700278753,56,Left,3700278763,1,,3700278751,157,,3700278761,213,0.4,3700278757,141,92.6,3700278759,212,72.4,3700278755,140,75.0,,,,8l31bne12p5cp51o46h92zjrp,R. Koeman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2444962293,377,49,1,43,55,2uuh2bir8ktof0uxfo06lb4ox,1,36.4,4.1,2022-08-12T18:46:06.305Z,2022-08-12T18:46:06Z,,,,,,,,,,,,,,,,,,,,,,,,,8fqnvz74z901a2h0kgk1zezje,L. Görlich,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2444962341,378,1,1,43,55,2uuh2bir8ktof0uxfo06lb4ox,1,36.4,4.1,2022-08-12T18:46:06.463Z,2022-08-12T18:46:10Z,3700279135,213,2.7,3700279127,141,24.1,3700279121,56,Back,3700279131,212,29.9,3700279123,140,11.0,,,,,,,,,,8fqnvz74z901a2h0kgk1zezje,L. Görlich,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2444962389,379,1,1,43,59,2uuh2bir8ktof0uxfo06lb4ox,0,14.3,19.5,2022-08-12T18:46:10.288Z,2022-08-12T18:46:23Z,3700279341,213,0.1,3700279335,140,58.5,3700279337,141,24.1,3700279339,212,46.5,3700279343,1,,3700279331,157,,3700279333,56,Center,,,,cetavjue5femoxid9fmcd0zjd,J. Schendelaar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2444962411,328,61,1,44,5,zjawy6qdzk3y69v5pa3zl2cb,1,40.6,88,2022-08-12T18:46:16.059Z,2022-08-12T18:46:16Z,3700279503,56,Back,,,,,,,,,,,,,,,,,,,,,,5wg2ysvwk3q67osv2nnbav4yx,T. Oude Kotte,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2444962427,380,1,1,44,6,2uuh2bir8ktof0uxfo06lb4ox,1,44.1,4.1,2022-08-12T18:46:16.591Z,2022-08-12T18:46:17Z,3700279619,212,10.0,3700279621,213,3.3,3700279617,141,2.5,3700279615,140,34.6,3700279613,56,Back,,,,,,,,,,asn8og4yn5gj4it0qe6vulhat,A. Vellios,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2444962451,381,1,1,44,7,2uuh2bir8ktof0uxfo06lb4ox,0,34.6,2.5,2022-08-12T18:46:17.761Z,2022-08-12T18:46:19Z,3700279745,1,,3700279731,157,,3700279737,140,68.9,3700279739,141,3.5,3700279743,213,0.0,3700279735,56,Right,3700279741,212,36.0,,,,8fqnvz74z901a2h0kgk1zezje,L. Görlich,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2444962463,329,8,1,44,9,zjawy6qdzk3y69v5pa3zl2cb,1,37.6,95,2022-08-12T18:46:19.994Z,2022-08-12T18:46:20Z,3700279807,56,Back,,,,,,,,,,,,,,,,,,,,,,m10ml783dkbr4i0fpb06cm3t,A. Najah,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2444962487,330,5,1,44,10,zjawy6qdzk3y69v5pa3zl2cb,0,43.2,101.6,2022-08-12T18:46:20.768Z,2022-08-12T18:49:52Z,3700279995,233,382,3700279899,347,,3700279897,56,Back,,,,,,,,,,,,,,,,m10ml783dkbr4i0fpb06cm3t,A. Najah,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2444962507,382,5,1,44,10,2uuh2bir8ktof0uxfo06lb4ox,1,56.8,-1.6,2022-08-12T18:46:20.768Z,2022-08-12T18:46:23Z,3700279991,233,330,3700279987,56,Right,3700279989,347,,,,,,,,,,,,,,,,,8fqnvz74z901a2h0kgk1zezje,L. Görlich,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2444962673,383,1,1,44,22,2uuh2bir8ktof0uxfo06lb4ox,1,55.1,0,2022-08-12T18:46:33.103Z,2022-08-12T18:46:36Z,3700280825,140,68.4,3700280827,141,19.4,3700280829,212,19.7,3700280821,107,,3700280831,213,0.8,3700280823,56,Right,,,,,,,bspl2le99ugt2ug4tcqsvp1w5,B. van Polen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2444962693,384,1,1,44,25,2uuh2bir8ktof0uxfo06lb4ox,0,64.2,15,2022-08-12T18:46:36.352Z,2022-08-12T18:46:37Z,3700280895,140,55.2,3700280901,213,3.4,3700280893,56,Right,3700280897,141,11.7,3700280899,212,9.7,,,,,,,,,,by85t8ssyumcjcks1jx3v96vo,Y. Taha,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2444962715,385,61,1,44,28,2uuh2bir8ktof0uxfo06lb4ox,1,57.2,11.4,2022-08-12T18:46:39.024Z,2022-08-12T18:46:39Z,3700281029,56,Right,,,,,,,,,,,,,,,,,,,,,,8fqnvz74z901a2h0kgk1zezje,L. Görlich,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2444962723,331,8,1,44,29,zjawy6qdzk3y69v5pa3zl2cb,1,46.2,90.2,2022-08-12T18:46:39.674Z,2022-08-12T18:46:39Z,3700281061,56,Back,,,,,,,,,,,,,,,,,,,,,,c78t1bgro2lh7gvw8rwi6p239,G. Plet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2444962785,332,1,1,44,30,zjawy6qdzk3y69v5pa3zl2cb,1,30.3,67.9,2022-08-12T18:46:41.196Z,2022-08-12T18:46:45Z,3700281395,212,15.7,3700281389,56,Back,3700281387,157,,3700281397,213,0.5,3700281399,1,,3700281391,140,43.3,3700281393,141,79.3,,,,476jyuzjm08o0d5g3t4nh1cyd,M. Apau,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2444962791,333,50,1,44,32,zjawy6qdzk3y69v5pa3zl2cb,1,39.2,75.2,2022-08-12T18:46:43.470Z,2022-08-12T18:46:46Z,3700281427,286,,3700281425,56,Back,3700281495,233,386,,,,,,,,,,,,,,,,a49duk4f5m5zmyvwht0ikal05,T. Overtoom,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2444962783,386,7,1,44,32,2uuh2bir8ktof0uxfo06lb4ox,0,60.8,24.8,2022-08-12T18:46:43.471Z,2022-08-12T18:46:45Z,3700281381,56,Center,3700281455,233,333,3700281383,285,,,,,,,,,,,,,,,,,a339o11ut8s1o9odm6ybc4pka,T. van den Belt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2444962805,387,44,1,44,35,2uuh2bir8ktof0uxfo06lb4ox,1,73.6,31.2,2022-08-12T18:46:46.047Z,2022-08-12T18:46:48Z,3700281645,233,334,3700281509,286,,3700281505,56,Center,,,,,,,,,,,,,,,,asn8og4yn5gj4it0qe6vulhat,A. Vellios,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2444962825,334,44,1,44,35,zjawy6qdzk3y69v5pa3zl2cb,0,26.4,68.8,2022-08-12T18:46:46.048Z,2022-08-12T18:46:48Z,3700281625,56,Back,3700281627,285,,3700281669,233,387,,,,,,,,,,,,,,,,5wg2ysvwk3q67osv2nnbav4yx,T. Oude Kotte,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
