id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,assist,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,keyPass,qualifier/11/value,qualifier/13/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId
2517987943,292,1,1,35,12,dac758ef858jbq7pcb3gfwite,1,58.7,27.8,2023-03-10T20:23:37.055Z,2023-03-10T20:23:42Z,4086520555,213,5.4,4086520547,56,Right,4086520553,212,20.9,4086520551,141,4.3,4086520549,140,71.5,,,,,,,,,,8loz5cz4zynb8plfusi3ewd79,I. Azzaoui,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2517987957,293,1,1,35,18,dac758ef858jbq7pcb3gfwite,0,79,4.5,2023-03-10T20:23:42.799Z,2023-03-10T20:23:55Z,4086520605,155,,4086521653,236,,4086520643,213,0.9,4086520613,212,3.7,4086520609,140,81.1,4086520611,141,8.9,4086521655,233,383,4086520603,2,,sbxnlkg50itbqkpuh8wnwk45,L. Schoofs,4086520607,56,Right,4086521659,286,,,,,,,,,,,,,,,,,,,,,,,
2517987949,383,12,1,35,18,1wyg1tunyt7go9tnjea1hjqxb,1,18.8,85.9,2023-03-10T20:23:42.899Z,2023-03-10T20:23:55Z,4086520567,56,Back,4086521535,185,,4086521665,233,293,,,,,,,,,,,,,,,,7s2zxbtepa7dgr8yl0s48afpw,F. Stam,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2517987973,294,61,1,35,19,dac758ef858jbq7pcb3gfwite,1,80.5,7.9,2023-03-10T20:23:44.255Z,2023-03-10T20:23:44Z,4086520683,56,Right,,,,,,,,,,,,,,,,,,,,,,sbxnlkg50itbqkpuh8wnwk45,L. Schoofs,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2517988045,295,1,1,35,21,dac758ef858jbq7pcb3gfwite,1,90.8,35.7,2023-03-10T20:23:46.254Z,2023-03-10T20:23:48Z,4086521069,213,3.6,4086521065,141,22.5,4086521067,212,20.0,4086521061,56,Center,4086521063,140,73.8,,,,,,,,,,azt0ll196snbxy38eqw7mtln9,S. Armenteros,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2517988099,296,1,1,35,23,dac758ef858jbq7pcb3gfwite,1,73.8,22.5,2023-03-10T20:23:48.174Z,2023-03-10T20:28:42Z,4086523537,154,,4086521317,140,88.6,4086521311,2,,4086521323,213,0.9,4086521321,212,25.5,4086521313,155,,4086521319,141,52.3,4086523535,210,13,f2snk84xy67ergwrwoblgt2ad,T. Bruns,4086521315,56,Center,,,,,,,,,,,,,,,,,,1,,,,,,,
2517988135,297,44,1,35,24,dac758ef858jbq7pcb3gfwite,1,89.8,53.1,2023-03-10T20:23:48.948Z,2023-03-10T20:28:43Z,4086521563,233,384,4086521539,286,,4086521537,56,Center,,,,,,,,,,,,,,,,etwawuknprhxhmjk1tyq38e6t,N. Laursen,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2517988085,384,44,1,35,24,1wyg1tunyt7go9tnjea1hjqxb,0,10.2,46.9,2023-03-10T20:23:48.949Z,2023-03-10T20:28:44Z,4086521267,285,,4086521265,56,Back,4086521635,233,297,,,,,,,,,,,,,,,,b1h2eiqxic31ioxbs1zjd709g,L. Postma,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2517988139,298,13,1,35,25,dac758ef858jbq7pcb3gfwite,1,88.6,52.3,2023-03-10T20:23:49.968Z,2023-03-10T20:28:42Z,4086523561,103,11.1,4086523549,84,,4086523553,154,,4086523189,328,,4086523565,231,50,4086523185,15,,4086523563,230,98.9,4086521547,17,,etwawuknprhxhmjk1tyq38e6t,N. Laursen,4086523551,29,,4086523559,102,41.5,,4086521545,22,,4086521549,56,4086523555,55,296,,,,,,,Center,,,,,,
2517988163,299,5,1,35,27,dac758ef858jbq7pcb3gfwite,0,101.4,40.8,2023-03-10T20:23:51.918Z,2023-03-10T21:43:24Z,4086521703,346,,4086521701,56,Center,4086521743,233,385,,,,,,,,,,,,,,,,6p6sdikmka45csxfw0i0q0l3p,E. Hansson,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2517988103,385,5,1,35,27,1wyg1tunyt7go9tnjea1hjqxb,1,-1.4,59.2,2023-03-10T20:23:51.918Z,2023-03-10T20:23:56Z,4086521721,233,299,4086521343,346,,4086521341,56,Back,,,,,,,,,,,,,,,,b1h2eiqxic31ioxbs1zjd709g,L. Postma,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2517988651,386,1,1,35,54,1wyg1tunyt7go9tnjea1hjqxb,1,4.1,46.7,2023-03-10T20:24:18.945Z,2023-03-10T20:24:32Z,4086524369,237,,4086524355,124,,4086524359,140,5.4,4086524365,213,1.5,4086524363,212,11.6,4086524357,56,Back,4086524361,141,63.6,,,,7wrulbqqdeecd5vegsbb1905w,R. Owusu-Oduro,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2517988695,387,1,1,36,7,1wyg1tunyt7go9tnjea1hjqxb,1,18.3,52.8,2023-03-10T20:24:32.003Z,2023-03-10T20:24:35Z,4086524619,140,24.5,4086524617,56,Back,4086524623,212,22.2,4086524625,213,5.0,4086524621,141,21.6,,,,,,,,,,d29ahwtvs7ls75wdtkf7xr8tm,Z. Buurmeester,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2517988735,388,1,1,36,10,1wyg1tunyt7go9tnjea1hjqxb,1,23.8,21.5,2023-03-10T20:24:34.941Z,2023-03-10T20:24:38Z,4086524785,141,43.1,4086524783,140,3.6,4086524781,56,Back,4086524787,212,25.8,4086524789,213,2.5,,,,,,,,,,b1h2eiqxic31ioxbs1zjd709g,L. Postma,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2517988831,389,1,1,36,14,1wyg1tunyt7go9tnjea1hjqxb,1,3.6,43.1,2023-03-10T20:24:38.838Z,2023-03-10T20:24:46Z,4086525337,141,66.9,4086525339,212,30.9,4086525341,213,0.6,4086525335,140,28.7,4086525333,56,Back,,,,,,,,,,7wrulbqqdeecd5vegsbb1905w,R. Owusu-Oduro,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2517988871,390,1,1,36,21,1wyg1tunyt7go9tnjea1hjqxb,1,54.1,45.7,2023-03-10T20:24:45.990Z,2023-03-10T20:24:49Z,4086525595,212,20.1,4086525599,213,0.9,4086525589,140,66.3,4086525591,141,68.5,4086525587,56,Center,,,,,,,,,,7s2zxbtepa7dgr8yl0s48afpw,F. Stam,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2517988953,391,1,1,36,24,1wyg1tunyt7go9tnjea1hjqxb,1,70.9,68.4,2023-03-10T20:24:49.094Z,2023-03-10T20:24:53Z,4086526047,141,90.9,4086526043,56,Left,4086526049,212,18.6,4086526045,140,81.0,4086526051,213,1.0,,,,,,,,,,cwu5itv65s8p6zsalk3np4ic,N. Twisk,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2517988987,392,1,1,36,29,1wyg1tunyt7go9tnjea1hjqxb,1,77.2,82.9,2023-03-10T20:24:53.597Z,2023-03-10T20:24:55Z,4086526245,212,19.8,4086526237,140,70.0,4086526233,56,Center,4086526249,213,4.3,4086526241,141,56.0,,,,,,,,,,ab17bik4y8ilv3ahe50a81ixg,M. Meerdink,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2517989021,393,1,1,36,30,1wyg1tunyt7go9tnjea1hjqxb,1,70,56,2023-03-10T20:24:55.432Z,2023-03-10T20:24:58Z,4086526397,141,45.7,4086526393,56,Center,4086526399,212,8.1,4086526401,213,5.2,4086526395,140,73.8,,,,,,,,,,7s2zxbtepa7dgr8yl0s48afpw,F. Stam,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2517989113,394,1,1,36,34,1wyg1tunyt7go9tnjea1hjqxb,1,72.2,41.8,2023-03-10T20:24:58.666Z,2023-03-10T20:25:04Z,4086526877,141,13.8,4086526873,56,Right,4086526879,212,23.4,4086526881,213,5.3,4086526875,140,85.1,,,,,,,,,,19wuvqpmewphgvsfzi4yjl756,I. Griffith,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2517989133,395,1,1,36,39,1wyg1tunyt7go9tnjea1hjqxb,0,93.9,11.1,2023-03-10T20:25:04.595Z,2023-03-10T20:25:06Z,4086526979,141,10.6,4086526985,212,9.2,4086526991,213,3.2,4086526973,140,85.1,4086526969,56,Right,,,,,,,,,,b8k8uynw043b6q9xm0lfzszmy,J. van Aken,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2517989149,300,8,1,36,42,dac758ef858jbq7pcb3gfwite,1,20.6,83.3,2023-03-10T20:25:07.342Z,2023-03-10T20:25:07Z,4086527077,56,Back,,,,,,,,,,,,,,,,,,,,,,e8si4ph9te020gpicg3k2k3u2,R. Roosken,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2517989207,301,1,1,36,46,dac758ef858jbq7pcb3gfwite,1,20.8,84.9,2023-03-10T20:25:10.703Z,2023-03-10T20:25:12Z,4086527395,140,31.1,4086527401,213,5.2,4086527399,212,24.5,4086527393,56,Back,4086527397,141,52.6,,,,,,,,,,e8si4ph9te020gpicg3k2k3u2,R. Roosken,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2517989211,302,49,1,36,47,dac758ef858jbq7pcb3gfwite,1,31.8,52.3,2023-03-10T20:25:12.079Z,2023-03-10T20:25:12Z,,,,,,,,,,,,,,,,,,,,,,,,,azt0ll196snbxy38eqw7mtln9,S. Armenteros,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2517989227,303,1,1,36,47,dac758ef858jbq7pcb3gfwite,1,31.8,52.3,2023-03-10T20:25:12.511Z,2023-03-10T20:25:13Z,4086527501,212,19.3,4086527495,56,Back,4086527503,213,2.1,4086527497,140,22.5,4086527499,141,76.8,,,,,,,,,,azt0ll196snbxy38eqw7mtln9,S. Armenteros,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2517989267,304,1,1,36,48,dac758ef858jbq7pcb3gfwite,1,22.2,77.1,2023-03-10T20:25:13.519Z,2023-03-10T20:25:16Z,4086527735,212,22.8,4086527733,141,56.7,4086527731,140,5.0,4086527737,213,3.8,4086527729,56,Back,,,,,,,,,,bzf3k4wvqvx1tl1mx960wjv85,A. Ouahim,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2517989303,305,1,1,36,51,dac758ef858jbq7pcb3gfwite,0,5,56.7,2023-03-10T20:25:15.887Z,2023-03-10T20:25:27Z,4086527969,212,57.3,4086527975,1,,4086527959,56,Center,4086528457,157,,4086527965,141,63.6,4086527973,213,0.1,4086527961,140,59.4,,,,dmsmbn9a1qucwf100o3v77nbp,M. Brouwer,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2517989355,396,4,1,36,58,1wyg1tunyt7go9tnjea1hjqxb,1,27.2,27.3,2023-03-10T20:25:23.512Z,2023-03-10T20:25:25Z,4086528305,265,,4086528317,233,306,4086528303,152,,4086528301,56,Back,4086528299,13,,4086528307,285,,,,,,,,d29ahwtvs7ls75wdtkf7xr8tm,Z. Buurmeester,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2517989345,306,4,1,36,58,dac758ef858jbq7pcb3gfwite,0,72.8,72.7,2023-03-10T20:25:23.513Z,2023-03-10T20:25:25Z,4086528257,152,,4086528261,286,,4086528333,233,396,4086528253,13,,4086528259,265,,4086528255,56,Center,,,,,,,azt0ll196snbxy38eqw7mtln9,S. Armenteros,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2517989565,397,1,1,37,18,1wyg1tunyt7go9tnjea1hjqxb,1,31.2,29.2,2023-03-10T20:25:42.950Z,2023-03-10T20:25:55Z,4086529535,141,57.5,4086530409,189,,4086529527,5,,4086529539,213,1.8,4086529533,140,27.5,4086529531,56,Back,4086529537,212,19.6,4086529529,152,,cs49ec8y6cubrlo5nmu3j3jtg,L. Schouten,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2517989583,398,1,1,37,19,1wyg1tunyt7go9tnjea1hjqxb,1,27.5,57.5,2023-03-10T20:25:44.219Z,2023-03-10T20:25:46Z,4086529677,140,40.7,4086529675,56,Back,4086529681,212,15.1,4086529683,213,0.4,4086529679,141,66.3,,,,,,,,,,b1h2eiqxic31ioxbs1zjd709g,L. Postma,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2517989617,399,1,1,37,21,1wyg1tunyt7go9tnjea1hjqxb,1,40.7,66.3,2023-03-10T20:25:45.864Z,2023-03-10T20:25:49Z,4086529863,213,1.9,4086529857,140,37.4,4086529861,212,9.7,4086529855,56,Back,4086529859,141,79.6,,,,,,,,,,cwu5itv65s8p6zsalk3np4ic,N. Twisk,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2517989655,400,1,1,37,24,1wyg1tunyt7go9tnjea1hjqxb,1,37.4,79.6,2023-03-10T20:25:49.072Z,2023-03-10T20:25:51Z,4086530081,56,Back,4086530083,140,42.6,4086530085,141,97.4,4086530089,213,1.1,4086530087,212,13.3,,,,,,,,,,cs49ec8y6cubrlo5nmu3j3jtg,L. Schouten,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2517989715,401,1,1,37,27,1wyg1tunyt7go9tnjea1hjqxb,1,42.1,91.8,2023-03-10T20:25:51.731Z,2023-03-10T20:25:55Z,4086530387,213,3.8,4086530385,212,20.1,4086530379,56,Back,4086530383,141,74.7,4086530381,140,26.5,,,,,,,,,,7s2zxbtepa7dgr8yl0s48afpw,F. Stam,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2517989781,402,1,1,37,31,1wyg1tunyt7go9tnjea1hjqxb,1,28.9,75.3,2023-03-10T20:25:56.510Z,2023-03-10T20:26:00Z,4086530729,212,30.7,4086530731,213,4.9,4086530725,140,34.6,4086530727,141,31.0,4086530723,56,Back,,,,,,,,,,cs49ec8y6cubrlo5nmu3j3jtg,L. Schouten,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2517989837,403,1,1,37,35,1wyg1tunyt7go9tnjea1hjqxb,1,35,31,2023-03-10T20:26:00.345Z,2023-03-10T20:26:05Z,4086531087,141,15.3,4086531091,212,14.2,4086531081,56,Back,4086531083,140,43.9,4086531095,213,5.4,,,,,,,,,,b1h2eiqxic31ioxbs1zjd709g,L. Postma,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2517989855,404,1,1,37,40,1wyg1tunyt7go9tnjea1hjqxb,1,46.3,23.6,2023-03-10T20:26:05.323Z,2023-03-10T20:26:06Z,4086531193,213,2.2,4086531185,56,Back,4086531191,212,14.3,4086531187,140,38.7,4086531189,141,41.0,,,,,,,,,,d29ahwtvs7ls75wdtkf7xr8tm,Z. Buurmeester,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2517989867,405,1,1,37,42,1wyg1tunyt7go9tnjea1hjqxb,1,38.7,41,2023-03-10T20:26:06.624Z,2023-03-10T20:26:08Z,4086531271,212,19.9,4086531273,213,1.3,4086531267,140,43.7,4086531269,141,69.3,4086531265,56,Back,,,,,,,,,,b1h2eiqxic31ioxbs1zjd709g,L. Postma,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2517989913,406,1,1,37,43,1wyg1tunyt7go9tnjea1hjqxb,1,43.7,69.3,2023-03-10T20:26:08.469Z,2023-03-10T20:26:12Z,4086531585,140,63.3,4086531589,212,25.8,4086531583,56,Left,4086531591,213,0.6,4086531587,141,92.3,,,,,,,,,,cs49ec8y6cubrlo5nmu3j3jtg,L. Schouten,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2517989917,407,3,1,37,47,1wyg1tunyt7go9tnjea1hjqxb,0,86.2,88,2023-03-10T20:26:12.559Z,2023-03-10T20:26:15Z,4086531755,233,307,4086531611,286,,4086531609,56,Left,,,,,,,,,,,,,,,,8i6cjao5lwxzaomilei61kbxm,R. Kewal,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2517989939,307,7,1,37,47,dac758ef858jbq7pcb3gfwite,1,13.8,12,2023-03-10T20:26:12.560Z,2023-03-10T20:26:14Z,4086531729,233,407,4086531701,285,,4086531699,56,Back,4086531697,167,,,,,,,,,,,,,,afdwdm1rkz1ir3c0tukfh3jhm,S. Cestic,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2517989949,308,5,1,37,49,dac758ef858jbq7pcb3gfwite,0,10.2,-1.5,2023-03-10T20:26:14.399Z,2023-03-10T20:26:16Z,4086531775,56,Back,4086531871,233,408,4086531777,347,,,,,,,,,,,,,,,,,afdwdm1rkz1ir3c0tukfh3jhm,S. Cestic,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2517989961,408,5,1,37,49,1wyg1tunyt7go9tnjea1hjqxb,1,89.8,101.5,2023-03-10T20:26:14.399Z,2023-03-10T21:43:25Z,4086531859,233,308,4086531845,347,,4086531843,56,Left,,,,,,,,,,,,,,,,8i6cjao5lwxzaomilei61kbxm,R. Kewal,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2517990227,409,1,1,38,5,1wyg1tunyt7go9tnjea1hjqxb,1,85.1,100,2023-03-10T20:26:30.374Z,2023-03-10T20:26:33Z,4086533323,107,,4086533335,212,9.4,4086533327,56,Left,4086533333,141,92.3,4086533329,140,78.7,4086533337,213,3.9,,,,,,,7s2zxbtepa7dgr8yl0s48afpw,F. Stam,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2517990233,309,45,1,38,8,dac758ef858jbq7pcb3gfwite,0,22.7,9.7,2023-03-10T20:26:33.062Z,2023-03-10T20:26:34Z,4086533477,233,410,4086533357,56,Back,4086533359,285,,,,,,,,,,,,,,,,,bzf3k4wvqvx1tl1mx960wjv85,A. Ouahim,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2517990241,410,3,1,38,8,1wyg1tunyt7go9tnjea1hjqxb,1,77.3,90.3,2023-03-10T20:26:33.062Z,2023-03-10T20:26:34Z,4086533433,233,309,4086533377,56,Left,4086533379,286,,,,,,,,,,,,,,,,,19wuvqpmewphgvsfzi4yjl756,I. Griffith,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2517990261,411,1,1,38,8,1wyg1tunyt7go9tnjea1hjqxb,0,78.7,92.3,2023-03-10T20:26:33.563Z,2023-03-10T20:26:35Z,4086533507,140,81.3,4086533511,212,2.8,4086533509,141,91.5,4086533513,213,6.1,4086533505,56,Left,4086533503,3,,,,,,,,19wuvqpmewphgvsfzi4yjl756,I. Griffith,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2517990353,310,1,1,38,11,dac758ef858jbq7pcb3gfwite,0,21.8,11,2023-03-10T20:26:35.630Z,2023-03-10T20:26:40Z,4086534065,141,0.0,4086534063,140,25.9,4086534061,56,Back,4086534067,212,9.3,4086534069,213,5.2,,,,,,,,,,etwawuknprhxhmjk1tyq38e6t,N. Laursen,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2517990361,311,5,1,38,14,dac758ef858jbq7pcb3gfwite,0,22.8,-1.6,2023-03-10T20:26:38.935Z,2023-03-10T21:43:25Z,4086534181,233,412,4086534097,56,Back,4086534101,347,,,,,,,,,,,,,,,,,etwawuknprhxhmjk1tyq38e6t,N. Laursen,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2517990367,412,5,1,38,14,1wyg1tunyt7go9tnjea1hjqxb,1,77.2,101.6,2023-03-10T20:26:38.935Z,2023-03-10T20:26:41Z,4086534175,233,311,4086534127,56,Left,4086534129,347,,,,,,,,,,,,,,,,,19wuvqpmewphgvsfzi4yjl756,I. Griffith,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2517990403,413,1,1,38,18,1wyg1tunyt7go9tnjea1hjqxb,1,79.6,100,2023-03-10T20:26:42.732Z,2023-03-10T20:26:44Z,4086534287,212,12.9,4086534289,213,3.7,4086534279,107,,4086534285,141,91.1,4086534283,140,69.4,4086534281,56,Left,,,,,,,7s2zxbtepa7dgr8yl0s48afpw,F. Stam,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2517990445,414,1,1,38,19,1wyg1tunyt7go9tnjea1hjqxb,1,69.4,91.1,2023-03-10T20:26:43.982Z,2023-03-10T20:26:46Z,4086534481,141,88.6,4086534479,140,74.8,4086534485,213,6.0,4086534477,56,Left,4086534483,212,5.9,,,,,,,,,,d29ahwtvs7ls75wdtkf7xr8tm,Z. Buurmeester,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2517990459,312,45,1,38,21,dac758ef858jbq7pcb3gfwite,0,26,15.5,2023-03-10T20:26:46.029Z,2023-03-10T20:26:48Z,4086534577,233,415,4086534539,56,Back,4086534541,285,,,,,,,,,,,,,,,,,8loz5cz4zynb8plfusi3ewd79,I. Azzaoui,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2517990463,415,3,1,38,21,1wyg1tunyt7go9tnjea1hjqxb,1,74,84.5,2023-03-10T20:26:46.029Z,2023-03-10T20:26:47Z,4086534543,56,Left,4086534545,286,,4086534561,233,312,,,,,,,,,,,,,,,,19wuvqpmewphgvsfzi4yjl756,I. Griffith,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2517990493,416,1,1,38,22,1wyg1tunyt7go9tnjea1hjqxb,1,76.2,80.6,2023-03-10T20:26:47.371Z,2023-03-10T20:27:12Z,4086534727,56,Center,4086534735,213,5.5,4086536487,210,15,4086534729,140,82.0,4086534733,212,8.7,4086534731,141,71.4,,,,,,,19wuvqpmewphgvsfzi4yjl756,I. Griffith,,,,,,,,,,,,,,,,,,,,,1,,,,,,,
2517990495,417,15,1,38,25,1wyg1tunyt7go9tnjea1hjqxb,1,82.9,71.4,2023-03-10T20:26:49.825Z,2023-03-10T20:27:12Z,4086536511,147,52.3,4086536509,146,98.4,4086534741,22,,4086536505,103,29.1,4086536507,215,,4086534745,56,Center,4086536497,29,,4086535123,233,313,ab17bik4y8ilv3ahe50a81ixg,M. Meerdink,4086534743,18,,4086536499,55,416,,4086536503,102,47.0,4086535089,72,4086536495,81,,,,,,,,,,,,,,
2517990545,313,10,1,38,25,dac758ef858jbq7pcb3gfwite,1,3,49.3,2023-03-10T20:26:49.925Z,2023-03-10T20:26:55Z,4086535143,233,417,4086535035,56,Back,4086535029,173,,4086535031,181,,4086535033,182,,,,,,,,,,,dmsmbn9a1qucwf100o3v77nbp,M. Brouwer,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2517990565,314,6,1,38,27,dac758ef858jbq7pcb3gfwite,0,10,39,2023-03-10T20:26:51.751Z,2023-03-10T21:43:14Z,4086535203,233,418,4086535157,56,Back,4086535159,73,,,,,,,,,,,,,,,,,dmsmbn9a1qucwf100o3v77nbp,M. Brouwer,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2517990519,418,6,1,38,27,1wyg1tunyt7go9tnjea1hjqxb,1,90,61,2023-03-10T20:26:51.751Z,2023-03-10T20:26:56Z,4086534877,75,,4086535199,233,314,4086534875,56,Center,,,,,,,,,,,,,,,,ab17bik4y8ilv3ahe50a81ixg,M. Meerdink,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2517990913,419,1,1,38,54,1wyg1tunyt7go9tnjea1hjqxb,1,99.5,0.5,2023-03-10T20:27:19.461Z,2023-03-10T20:27:23Z,4086537277,6,,4086537275,2,,4086537283,56,Center,4086537279,155,,4086537291,213,1.9,4086537289,212,43.0,4086537285,140,84.4,4086537287,141,59.3,cwu5itv65s8p6zsalk3np4ic,N. Twisk,4086537293,1,,4086537281,224,,,,,,,,,,,,,,,,,,,,,,,
2517990949,420,1,1,38,58,1wyg1tunyt7go9tnjea1hjqxb,1,84.4,59.3,2023-03-10T20:27:23.434Z,2023-03-10T20:27:26Z,4086537489,141,55.2,4086537487,140,87.1,4086537491,212,4.0,4086537493,213,5.5,4086537485,56,Center,,,,,,,,,,d29ahwtvs7ls75wdtkf7xr8tm,Z. Buurmeester,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2517990967,421,1,1,38,59,1wyg1tunyt7go9tnjea1hjqxb,1,87.1,55.2,2023-03-10T20:27:24.299Z,2023-03-10T20:27:50Z,4086537587,56,Center,4086537591,141,60.6,4086537593,212,4.9,4086537589,140,90.2,4086537595,213,0.8,,,,,,,,,,7s2zxbtepa7dgr8yl0s48afpw,F. Stam,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2517990969,422,3,1,39,0,1wyg1tunyt7go9tnjea1hjqxb,0,90.2,62,2023-03-10T20:27:25.229Z,2023-03-10T20:27:52Z,4086537603,56,Center,4086537605,286,,4086539647,233,315,,,,,,,,,,,,,,,,d29ahwtvs7ls75wdtkf7xr8tm,Z. Buurmeester,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2517990953,315,7,1,39,0,dac758ef858jbq7pcb3gfwite,1,9.8,38,2023-03-10T20:27:25.230Z,2023-03-10T20:27:28Z,4086537507,56,Back,4086537509,285,,4086537655,233,422,,,,,,,,,,,,,,,,etwawuknprhxhmjk1tyq38e6t,N. Laursen,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2517990957,316,49,1,39,1,dac758ef858jbq7pcb3gfwite,1,14.5,33.6,2023-03-10T20:27:26.366Z,2023-03-10T20:27:26Z,,,,,,,,,,,,,,,,,,,,,,,,,bzf3k4wvqvx1tl1mx960wjv85,A. Ouahim,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2517991009,317,1,1,39,4,dac758ef858jbq7pcb3gfwite,1,24.1,22.3,2023-03-10T20:27:28.798Z,2023-03-10T20:27:31Z,4086537835,212,13.3,4086537831,140,14.2,4086537833,141,10.2,4086537829,56,Back,4086537837,213,3.8,,,,,,,,,,bzf3k4wvqvx1tl1mx960wjv85,A. Ouahim,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2517991171,318,1,1,39,6,dac758ef858jbq7pcb3gfwite,1,23.6,7,2023-03-10T20:27:31.087Z,2023-03-10T20:27:43Z,4086538807,1,,4086538799,140,53.9,4086538797,56,Left,4086538801,141,86.7,4086538793,155,,4086538795,196,,4086538803,212,62.8,4086538805,213,1.0,sbxnlkg50itbqkpuh8wnwk45,L. Schoofs,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2517991175,319,61,1,39,19,dac758ef858jbq7pcb3gfwite,1,65.1,62.7,2023-03-10T20:27:43.838Z,2023-03-10T20:27:44Z,4086538813,56,Center,,,,,,,,,,,,,,,,,,,,,,6p6sdikmka45csxfw0i0q0l3p,E. Hansson,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2517991233,320,1,1,39,20,dac758ef858jbq7pcb3gfwite,1,62.6,40,2023-03-10T20:27:45.101Z,2023-03-10T20:27:47Z,4086539107,213,2.3,4086539105,212,23.8,4086539099,56,Back,4086539103,141,67.1,4086539101,140,48.3,,,,,,,,,,bzf3k4wvqvx1tl1mx960wjv85,A. Ouahim,,,,,,,,,,,,,,,,,,,,,,,,,,,,
