id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,assist,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/10/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,keyPass,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value
2498955583,716,1,2,81,1,1fttb31hnskynpku8qd09yhm8,1,33.3,94.2,2023-01-20T20:40:06.506Z,2023-01-20T20:40:08Z,3986271975,56,Back,3986271983,213,4.3,3986271977,140,27.0,3986271981,212,16.2,3986271979,141,72.4,,,,,,,,,,a49001euf7xwpx5wodembjbo5,Álvaro Peña,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498955669,717,1,2,81,3,1fttb31hnskynpku8qd09yhm8,1,29.6,70.6,2023-01-20T20:40:08.426Z,2023-01-20T20:40:15Z,3986272381,141,28.3,3986272379,140,27.7,3986272385,213,4.6,3986272383,212,28.8,3986272373,56,Back,,,,,,,,,,9jofs3271wn4cwlkj9hfay7vu,T. Barbet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498955673,718,4,2,81,9,1fttb31hnskynpku8qd09yhm8,1,35.8,29.8,2023-01-20T20:40:14.042Z,2023-01-20T20:40:18Z,3986272427,152,,3986272425,56,Back,3986272423,295,,3986272581,286,,3986272577,233,691,3986272421,13,,,,,,,,6ylzm57bvpufg3cenadtv7qhh,D. van Bruggen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498955691,691,4,2,81,9,xcevba75jfkrg4s6tl89zl3y,0,64.2,70.2,2023-01-20T20:40:14.043Z,2023-01-20T20:40:18Z,3986272531,295,,3986272533,56,Center,3986272535,152,,3986272529,13,,3986272583,233,718,3986272537,285,,,,,,,,cipmd3k2nfv0ddic0l8go14gl,C. Benschop,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498955715,719,1,2,81,13,1fttb31hnskynpku8qd09yhm8,1,36.3,29.8,2023-01-20T20:40:18.042Z,2023-01-20T20:40:20Z,3986272681,140,45.5,3986272679,56,Back,3986272677,152,,3986272685,212,20.1,3986272683,141,55.7,3986272675,5,,3986272687,213,1.1,,,,6ylzm57bvpufg3cenadtv7qhh,D. van Bruggen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498955767,720,1,2,81,15,1fttb31hnskynpku8qd09yhm8,1,45.5,55.7,2023-01-20T20:40:20.010Z,2023-01-20T20:40:23Z,3986272913,213,1.1,3986272911,212,29.9,3986272905,56,Left,3986272907,140,57.4,3986272909,141,95.6,,,,,,,,,,a49001euf7xwpx5wodembjbo5,Álvaro Peña,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498955773,721,1,2,81,19,1fttb31hnskynpku8qd09yhm8,1,61.3,94.1,2023-01-20T20:40:23.770Z,2023-01-20T20:40:25Z,3986272959,212,10.9,3986272957,141,98.4,3986272955,140,71.3,3986272953,56,Left,3986272961,213,0.3,,,,,,,,,,124bbojic7k5medlvgvxmcm39,Manel Royo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498955777,722,1,2,81,20,1fttb31hnskynpku8qd09yhm8,0,71.3,98.4,2023-01-20T20:40:25.115Z,2023-01-20T20:40:27Z,3986272969,56,Left,3986272977,213,4.9,3986273077,236,,3986272973,141,95.3,3986273079,233,692,3986272975,212,2.1,3986272971,140,71.7,3986273083,286,,ebnm8xj9pggemio5qay9pcc0l,A. Limbombe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498955791,692,74,2,81,20,xcevba75jfkrg4s6tl89zl3y,1,21.7,4.3,2023-01-20T20:40:25.116Z,2023-01-20T20:41:59Z,3986273053,285,,3986273103,233,722,3986273051,56,Back,,,,,,,,,,,,,,,,8eribncmewk65x40tn7pvqymt,R. Schouten,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498955809,693,5,2,81,22,xcevba75jfkrg4s6tl89zl3y,0,25.4,-1.6,2023-01-20T20:40:26.924Z,2023-01-20T20:43:06Z,3986273131,56,Back,3986274919,233,723,3986273133,347,,,,,,,,,,,,,,,,,8eribncmewk65x40tn7pvqymt,R. Schouten,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498956143,723,5,2,81,22,1fttb31hnskynpku8qd09yhm8,1,74.6,101.6,2023-01-20T20:40:26.924Z,2023-01-20T20:41:03Z,3986274913,233,693,3986274835,347,,3986274833,56,Left,,,,,,,,,,,,,,,,ebnm8xj9pggemio5qay9pcc0l,A. Limbombe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498956145,724,18,2,81,57,1fttb31hnskynpku8qd09yhm8,1,0,0,2023-01-20T20:41:02.293Z,2023-01-20T20:41:03Z,3986274841,59,7,3986274839,44,Forward,3986274899,55,725,3986274837,42,,,,,,,,,,,,,,ebnm8xj9pggemio5qay9pcc0l,A. Limbombe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498956149,725,19,2,81,57,1fttb31hnskynpku8qd09yhm8,1,0,0,2023-01-20T20:41:02.294Z,2023-01-20T20:41:43Z,3986274861,42,,3986274865,145,11,3986274873,44,Forward,3986277019,292,0,3986274869,59,17,3986277021,293,0,3986274877,55,724,,,,48sqqhgtmfmpqb3602iirspd6,K. Hansen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498956459,734,18,2,82,0,1fttb31hnskynpku8qd09yhm8,1,0,0,2023-01-20T20:41:05.453Z,2023-01-20T20:41:41Z,3986276537,59,23,3986276533,42,,3986276535,44,Defender,3986276601,55,735,,,,,,,,,,,,,124bbojic7k5medlvgvxmcm39,Manel Royo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498956465,735,19,2,82,0,1fttb31hnskynpku8qd09yhm8,1,0,0,2023-01-20T20:41:05.454Z,2023-01-20T20:41:45Z,3986276573,145,3,3986276575,59,5,3986276873,293,0,3986276871,292,0,3986276579,55,734,3986276577,44,Defender,3986276569,42,,,,,c46xp363o8m76eswzfmlsel4a,T. Poll,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498956193,726,1,2,82,2,1fttb31hnskynpku8qd09yhm8,1,69.5,100,2023-01-20T20:41:07.146Z,2023-01-20T20:42:41Z,3986275139,107,,3986275141,56,Back,3986275145,141,90.8,3986275143,140,43.7,3986275151,1,,3986275149,213,3.4,3986275147,212,28.0,,,,c46xp363o8m76eswzfmlsel4a,T. Poll,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498956211,727,1,2,82,3,1fttb31hnskynpku8qd09yhm8,1,43.7,90.8,2023-01-20T20:41:07.962Z,2023-01-20T20:41:09Z,3986275235,56,Back,3986275243,213,4.3,3986275237,140,36.4,3986275241,212,18.1,3986275239,141,66.7,,,,,,,,,,4lnhhxtl72v8wlss3xgrrbr2t,J. Smeets,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498956279,728,1,2,82,4,1fttb31hnskynpku8qd09yhm8,1,36.4,66.7,2023-01-20T20:41:09.162Z,2023-01-20T20:41:16Z,3986275611,56,Back,3986275613,140,33.7,3986275617,212,19.1,3986275615,141,38.9,3986275619,213,4.6,,,,,,,,,,9jofs3271wn4cwlkj9hfay7vu,T. Barbet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498956295,729,1,2,82,11,1fttb31hnskynpku8qd09yhm8,1,37.5,32.7,2023-01-20T20:41:15.866Z,2023-01-20T20:41:17Z,3986275685,213,0.8,3986275683,212,11.9,3986275677,56,Back,3986275681,141,45.8,3986275679,140,45.0,,,,,,,,,,6ylzm57bvpufg3cenadtv7qhh,D. van Bruggen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498956299,730,1,2,82,13,1fttb31hnskynpku8qd09yhm8,1,47.5,55.2,2023-01-20T20:41:17.738Z,2023-01-20T20:41:18Z,3986275699,141,66.0,3986275697,140,54.6,3986275701,212,10.5,3986275703,213,0.8,3986275695,56,Center,,,,,,,,,,a49001euf7xwpx5wodembjbo5,Álvaro Peña,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498956369,731,1,2,82,13,1fttb31hnskynpku8qd09yhm8,1,54.6,66,2023-01-20T20:41:18.442Z,2023-01-20T20:41:25Z,3986276059,56,Back,3986276067,213,3.2,3986276065,212,21.2,3986276063,141,65.7,3986276061,140,34.4,,,,,,,,,,4lnhhxtl72v8wlss3xgrrbr2t,J. Smeets,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498956391,732,1,2,82,20,1fttb31hnskynpku8qd09yhm8,1,42.9,65.8,2023-01-20T20:41:25.658Z,2023-01-20T20:41:28Z,3986276207,141,4.9,3986276209,212,47.6,3986276203,56,Right,3986276205,140,65.2,3986276211,213,5.2,3986276199,155,,3986276215,1,,3986276201,196,,9jofs3271wn4cwlkj9hfay7vu,T. Barbet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498956399,733,1,2,82,23,1fttb31hnskynpku8qd09yhm8,0,65.2,4.9,2023-01-20T20:41:28.090Z,2023-01-20T20:41:30Z,3986276245,213,0.5,3986276243,212,4.8,3986276237,56,Right,3986276241,141,8.3,3986276239,140,69.2,,,,,,,,,,dmtsvsqvdoqqtmrset0uz0and,Pascu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498956409,694,49,2,82,24,xcevba75jfkrg4s6tl89zl3y,1,21.3,92.3,2023-01-20T20:41:29.685Z,2023-01-20T20:41:29Z,,,,,,,,,,,,,,,,,,,,,,,,,3yq9brnhlfinrzrfbzcv99nmd,A. Büttner,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498956563,695,4,2,82,39,xcevba75jfkrg4s6tl89zl3y,1,24.6,96.1,2023-01-20T20:41:44.260Z,2023-01-20T20:41:58Z,3986277151,285,,3986277147,152,,3986277149,265,,3986277915,233,736,3986277145,56,Back,3986277143,13,,,,,,,,3yq9brnhlfinrzrfbzcv99nmd,A. Büttner,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498956687,736,4,2,82,39,1fttb31hnskynpku8qd09yhm8,0,75.4,3.9,2023-01-20T20:41:44.261Z,2023-01-20T20:41:59Z,3986277843,286,,3986277839,265,,3986277831,56,Right,3986277935,233,695,3986277825,13,,3986277835,152,,,,,,,,dolfy51fw3jycb0cfhoecbo16,H. Akujobi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498956777,696,1,2,82,56,xcevba75jfkrg4s6tl89zl3y,0,21.4,90.2,2023-01-20T20:42:01.509Z,2023-01-20T20:55:27Z,3986278307,56,Center,3986278309,140,70.8,3986278317,1,,3986278311,141,48.7,3986278303,157,,3986278305,152,,3986278301,5,,3986278313,212,59.0,cf70r39m2wgbijtw0co5t6yfp,H. Jurjus,,3986278315,213,5.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498956799,737,1,2,83,1,1fttb31hnskynpku8qd09yhm8,0,25.3,69.6,2023-01-20T20:42:05.771Z,2023-01-20T20:42:09Z,3986278417,212,23.5,3986278413,140,43.9,3986278415,141,50.4,3986278419,213,5.7,3986278411,56,Back,3986278409,3,,,,,,,,9jofs3271wn4cwlkj9hfay7vu,T. Barbet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498956819,697,1,2,83,3,xcevba75jfkrg4s6tl89zl3y,0,51.6,51.3,2023-01-20T20:42:07.908Z,2023-01-20T20:42:09Z,3986278515,3,,3986278519,140,71.9,3986278523,212,21.5,3986278525,213,0.1,3986278517,56,Center,3986278521,141,55.1,,,,,,,abgzge9xy445z8rdwa2mcapqt,Jeffry Fortes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498956837,738,49,2,83,5,1fttb31hnskynpku8qd09yhm8,1,22,41.5,2023-01-20T20:42:09.772Z,2023-01-20T20:42:09Z,,,,,,,,,,,,,,,,,,,,,,,,,a49001euf7xwpx5wodembjbo5,Álvaro Peña,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498956895,698,45,2,83,6,xcevba75jfkrg4s6tl89zl3y,0,72.8,55.4,2023-01-20T20:42:10.826Z,2023-01-20T20:43:12Z,3986278859,286,,3986278857,56,Center,3986278917,233,739,,,,,,,,,,,,,,,,cglskkkycbja9rjybhui9hdrd,M. Kaandorp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498956889,739,3,2,83,6,1fttb31hnskynpku8qd09yhm8,1,27.2,44.6,2023-01-20T20:42:10.826Z,2023-01-20T20:42:14Z,3986278829,56,Back,3986278901,233,698,3986278831,285,,,,,,,,,,,,,,,,,a49001euf7xwpx5wodembjbo5,Álvaro Peña,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498956915,740,1,2,83,8,1fttb31hnskynpku8qd09yhm8,1,35.3,66,2023-01-20T20:42:13.642Z,2023-01-20T20:42:16Z,3986278975,140,31.8,3986278977,141,90.2,3986278973,56,Back,3986278981,213,1.8,3986278979,212,16.9,,,,,,,,,,a49001euf7xwpx5wodembjbo5,Álvaro Peña,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498956943,741,1,2,83,11,1fttb31hnskynpku8qd09yhm8,1,31.8,92.6,2023-01-20T20:42:15.914Z,2023-01-20T20:42:17Z,3986279101,56,Center,3986279105,141,75.9,3986279107,212,31.8,3986279103,140,60.1,3986279109,213,5.9,,,,,,,,,,c46xp363o8m76eswzfmlsel4a,T. Poll,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498956953,742,1,2,83,12,1fttb31hnskynpku8qd09yhm8,1,60.1,75.9,2023-01-20T20:42:17.114Z,2023-01-20T20:42:18Z,3986279167,140,57.5,3986279177,156,,3986279169,141,89.0,3986279171,212,9.3,3986279165,56,Left,3986279173,213,1.9,,,,,,,bs14utcyx2am6s46cuv52nf56,J. Hilterman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498956983,743,1,2,83,16,1fttb31hnskynpku8qd09yhm8,0,60.7,70.8,2023-01-20T20:42:20.746Z,2023-01-20T20:42:32Z,3986279349,212,12.2,3986279347,141,77.0,3986279343,56,Center,3986279345,140,71.6,3986279351,213,0.4,,,,,,,,,,48sqqhgtmfmpqb3602iirspd6,K. Hansen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498957001,699,49,2,83,18,xcevba75jfkrg4s6tl89zl3y,1,21.5,19.7,2023-01-20T20:42:23.221Z,2023-01-20T20:42:23Z,,,,,,,,,,,,,,,,,,,,,,,,,8eribncmewk65x40tn7pvqymt,R. Schouten,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498957009,700,1,2,83,18,xcevba75jfkrg4s6tl89zl3y,1,21.5,19.7,2023-01-20T20:42:23.493Z,2023-01-20T20:42:25Z,3986279497,140,27.6,3986279499,141,28.6,3986279503,213,0.8,3986279495,56,Back,3986279501,212,8.8,,,,,,,,,,8eribncmewk65x40tn7pvqymt,R. Schouten,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498957021,701,1,2,83,20,xcevba75jfkrg4s6tl89zl3y,1,27.6,28.6,2023-01-20T20:42:25.173Z,2023-01-20T20:42:27Z,3986279607,213,4.9,3986279603,212,14.6,3986279597,140,30.8,3986279595,56,Back,3986279599,141,7.7,,,,,,,,,,7b4jmfu1ejoeci2zmvwuejnys,P. Brittijn,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498957045,702,1,2,83,22,xcevba75jfkrg4s6tl89zl3y,1,30.8,7.7,2023-01-20T20:42:27.381Z,2023-01-20T20:42:30Z,3986279759,212,9.9,3986279755,140,22.7,3986279757,141,15.2,3986279753,56,Back,3986279761,213,2.6,,,,,,,,,,5curv1gquatwkxsin86fghvkk,C. Neghli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498957051,703,1,2,83,25,xcevba75jfkrg4s6tl89zl3y,0,26,8.5,2023-01-20T20:42:30.005Z,2023-01-20T20:42:31Z,3986279797,213,0.2,3986279789,56,Back,3986279795,212,24.0,3986279793,141,14.7,3986279791,140,48.5,,,,,,,,,,8eribncmewk65x40tn7pvqymt,R. Schouten,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498957063,744,8,2,83,26,1fttb31hnskynpku8qd09yhm8,1,42.9,90.9,2023-01-20T20:42:31.244Z,2023-01-20T20:42:32Z,3986279857,56,Back,,,,,,,,,,,,,,,,,,,,,,4lnhhxtl72v8wlss3xgrrbr2t,J. Smeets,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498957119,704,5,2,83,27,xcevba75jfkrg4s6tl89zl3y,1,53.8,-1.8,2023-01-20T20:42:31.964Z,2023-01-20T20:43:06Z,3986280163,347,,3986280279,233,745,3986280161,56,Right,,,,,,,,,,,,,,,,8eribncmewk65x40tn7pvqymt,R. Schouten,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498957067,745,5,2,83,27,1fttb31hnskynpku8qd09yhm8,0,46.2,101.8,2023-01-20T20:42:31.964Z,2023-01-20T20:42:44Z,3986280297,233,704,3986279867,56,Back,3986279869,347,,,,,,,,,,,,,,,,,4lnhhxtl72v8wlss3xgrrbr2t,J. Smeets,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498957125,705,18,2,83,37,xcevba75jfkrg4s6tl89zl3y,1,0,0,2023-01-20T20:42:42.338Z,2023-01-20T20:42:43Z,3986280201,44,Forward,3986280199,42,,3986280231,55,706,3986280203,59,35,,,,,,,,,,,,,cipmd3k2nfv0ddic0l8go14gl,C. Benschop,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498957127,706,19,2,83,37,xcevba75jfkrg4s6tl89zl3y,1,0,0,2023-01-20T20:42:42.339Z,2023-01-20T20:42:43Z,3986280215,59,9,3986280213,145,9,3986280223,55,705,3986280219,293,3,3986280217,292,9,3986280221,44,Forward,3986280209,42,,,,,11sxalz1nikiipmp7bxvz33rp,D. Gravenberch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498957229,707,18,2,83,50,xcevba75jfkrg4s6tl89zl3y,1,0,0,2023-01-20T20:42:54.850Z,2023-01-20T20:42:55Z,3986280851,55,708,3986280773,44,Defender,3986280775,59,28,3986280771,42,,,,,,,,,,,,,,3yq9brnhlfinrzrfbzcv99nmd,A. Büttner,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498957237,708,19,2,83,50,xcevba75jfkrg4s6tl89zl3y,1,0,0,2023-01-20T20:42:54.851Z,2023-01-20T20:42:55Z,3986280809,292,6,3986280807,59,31,3986280813,44,Midfielder,3986280815,55,707,3986280801,42,,3986280805,145,3,3986280811,293,1,,,,es1ohgwfiwq5f9mx2887zul90,S. Bisselink,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498957337,709,40,2,83,59,xcevba75jfkrg4s6tl89zl3y,1,0,0,2023-01-20T20:43:04.483Z,2023-01-20T21:17:58Z,3986281321,44,"1, 2, 2, 3, 2, 2, 3, 3, 4, 3, 3, 5, 5, 5, 5, 5, 5, 5, 5",3986281329,194,abgzge9xy445z8rdwa2mcapqt,3986281319,30,"cf70r39m2wgbijtw0co5t6yfp, 8eribncmewk65x40tn7pvqymt, 62ft9dfhds3wn0dv650d4gkph, 440ry78r7c0ntspgph192c0r9, abgzge9xy445z8rdwa2mcapqt, 969cpy2geokwer9gjapk7zj3e, 5curv1gquatwkxsin86fghvkk, 7b4jmfu1ejoeci2zmvwuejnys, 11sxalz1nikiipmp7bxvz33rp, cglskkkycbja9rjybhui9hdrd, es1ohgwfiwq5f9mx2887zul90, 78t5clx87mnpzn7c5ynoa37x1, 85rm5s7x9di62hw3l31y5w8o9, 7pk87s9s8if4p6iiu5we0j1g4, 1chxk7d4i11x2f16igblexgyc, 96j7klvrblmkwsprx0wk81b10, 8jm8a7w3a5b5nzikcom7cvf2s, 7dj1tr37jtrr32cyw6r1dukus, deyery8n4pg5glgal4dsp9yzu",3986281327,131,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 0, 0, 0, 0, 0, 0, 0, 0",3986281325,130,8,3986281323,59,"1, 27, 4, 10, 22, 20, 14, 23, 9, 24, 31, 5, 8, 12, 16, 18, 44, 45, 48",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498957423,710,1,2,84,8,xcevba75jfkrg4s6tl89zl3y,0,51.4,0,2023-01-20T20:43:12.772Z,2023-01-20T20:43:14Z,3986281801,56,Center,3986281811,1,,3986281805,141,34.8,3986281803,140,72.0,3986281795,107,,3986281807,212,33.1,3986281809,213,0.9,,,,8eribncmewk65x40tn7pvqymt,R. Schouten,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498957417,746,8,2,84,8,1fttb31hnskynpku8qd09yhm8,1,32.3,70.6,2023-01-20T20:43:13.338Z,2023-01-20T20:43:13Z,3986281755,56,Back,,,,,,,,,,,,,,,,,,,,,,a49001euf7xwpx5wodembjbo5,Álvaro Peña,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498957445,747,49,2,84,11,1fttb31hnskynpku8qd09yhm8,1,24,46,2023-01-20T20:43:16.283Z,2023-01-20T20:43:16Z,,,,,,,,,,,,,,,,,,,,,,,,,6ylzm57bvpufg3cenadtv7qhh,D. van Bruggen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498957469,748,1,2,84,11,1fttb31hnskynpku8qd09yhm8,1,24,46,2023-01-20T20:43:16.346Z,2023-01-20T20:43:17Z,3986282061,212,17.8,3986282063,213,3.3,3986282055,56,Back,3986282059,141,42.7,3986282057,140,7.2,,,,,,,,,,6ylzm57bvpufg3cenadtv7qhh,D. van Bruggen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498957507,749,1,2,84,13,1fttb31hnskynpku8qd09yhm8,1,7.2,42.7,2023-01-20T20:43:17.771Z,2023-01-20T20:43:20Z,3986282243,141,40.7,3986282245,212,59.2,3986282237,155,,3986282241,140,63.6,3986282239,56,Center,3986282249,1,,3986282247,213,6.3,,,,6q72mpmc478hlf4f7ths9ez56,N. Bakker,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498957539,750,1,2,84,15,1fttb31hnskynpku8qd09yhm8,1,63.6,40.7,2023-01-20T20:43:20.265Z,2023-01-20T20:43:22Z,3986282389,140,60.3,3986282387,56,Center,3986282391,141,32.1,3986282395,213,4.2,3986282393,212,6.8,3986282385,3,,,,,,,,bs14utcyx2am6s46cuv52nf56,J. Hilterman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498957545,751,3,2,84,17,1fttb31hnskynpku8qd09yhm8,0,61.9,31.9,2023-01-20T20:43:22.681Z,2023-01-20T21:23:32Z,3986282417,286,,3986282415,56,Center,3986357783,233,711,,,,,,,,,,,,,,,,bdtti3sckhcppilsisgu7well,I. Alhaft,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498957575,711,7,2,84,17,xcevba75jfkrg4s6tl89zl3y,1,38.1,68.1,2023-01-20T20:43:22.682Z,2023-01-20T21:23:31Z,3986282533,285,,3986282563,233,751,3986282531,56,Back,,,,,,,,,,,,,,,,969cpy2geokwer9gjapk7zj3e,R. Hillen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498957581,712,49,2,84,20,xcevba75jfkrg4s6tl89zl3y,1,41.2,64.6,2023-01-20T20:43:24.949Z,2023-01-20T20:43:25Z,,,,,,,,,,,,,,,,,,,,,,,,,969cpy2geokwer9gjapk7zj3e,R. Hillen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498957621,713,1,2,84,20,xcevba75jfkrg4s6tl89zl3y,1,41.2,64.6,2023-01-20T20:43:25.252Z,2023-01-20T20:43:29Z,3986282761,212,19.2,3986282755,56,Left,3986282763,213,0.9,3986282757,140,52.7,3986282759,141,86.6,,,,,,,,,,969cpy2geokwer9gjapk7zj3e,R. Hillen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498957657,714,1,2,84,24,xcevba75jfkrg4s6tl89zl3y,1,41.9,94.4,2023-01-20T20:43:28.820Z,2023-01-20T20:43:32Z,3986282951,141,85.4,3986282947,140,20.1,3986282955,213,3.4,3986282953,212,23.7,3986282943,56,Back,,,,,,,,,,es1ohgwfiwq5f9mx2887zul90,S. Bisselink,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498957693,715,1,2,84,27,xcevba75jfkrg4s6tl89zl3y,1,17.5,85.7,2023-01-20T20:43:32.037Z,2023-01-20T20:43:35Z,3986283121,212,23.9,3986283123,213,4.1,3986283119,141,56.7,3986283117,140,4.6,3986283115,56,Back,,,,,,,,,,62ft9dfhds3wn0dv650d4gkph,X. Schenk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498957715,716,1,2,84,30,xcevba75jfkrg4s6tl89zl3y,1,3.3,51.9,2023-01-20T20:43:35.221Z,2023-01-20T20:43:37Z,3986283187,56,Back,3986283189,140,18.7,3986283191,141,48.4,3986283193,212,16.3,3986283195,213,6.1,,,,,,,,,,cf70r39m2wgbijtw0co5t6yfp,H. Jurjus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498957785,717,1,2,84,32,xcevba75jfkrg4s6tl89zl3y,1,19.2,49,2023-01-20T20:43:37.428Z,2023-01-20T20:43:43Z,3986283551,213,1.4,3986283549,212,19.2,3986283547,141,77.0,3986283539,56,Back,3986283543,140,21.7,,,,,,,,,,abgzge9xy445z8rdwa2mcapqt,Jeffry Fortes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498957843,718,1,2,84,38,xcevba75jfkrg4s6tl89zl3y,1,34.6,87.7,2023-01-20T20:43:43.029Z,2023-01-20T20:43:47Z,3986283867,56,Left,3986283877,1,,3986283869,140,70.7,3986283871,141,95.3,3986283865,155,,3986283873,212,38.3,3986283875,213,0.1,,,,62ft9dfhds3wn0dv650d4gkph,X. Schenk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498957909,719,1,2,84,43,xcevba75jfkrg4s6tl89zl3y,0,65.4,96.2,2023-01-20T20:43:47.780Z,2023-01-20T20:43:54Z,3986284279,213,2.8,3986284277,212,9.1,3986284275,141,100.0,3986284273,140,57.3,3986284271,56,Left,,,,,,,,,,es1ohgwfiwq5f9mx2887zul90,S. Bisselink,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498957949,720,5,2,84,51,xcevba75jfkrg4s6tl89zl3y,0,53,101.8,2023-01-20T20:43:55.828Z,2023-01-20T20:43:59Z,3986284517,233,752,3986284495,347,,3986284493,56,Left,,,,,,,,,,,,,,,,es1ohgwfiwq5f9mx2887zul90,S. Bisselink,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
