id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,keyPass,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,assist,qualifier/9/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/12/value,qualifier/13/value,qualifier/16/value
2460680385,498,1,2,70,44,xcevba75jfkrg4s6tl89zl3y,1,27.3,9.4,2022-09-16T19:33:21.381Z,2022-09-16T19:33:28Z,3783907553,3,,3783907557,140,6.3,3783907561,212,24.7,3783907555,56,Back,3783907559,141,25.7,3783907563,213,2.7,,,,,,,abgzge9xy445z8rdwa2mcapqt,Jeffry Fortes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2460680447,499,52,2,70,56,xcevba75jfkrg4s6tl89zl3y,1,8.1,25.1,2022-09-16T19:33:33.621Z,2022-09-16T19:33:33Z,,,,,,,,,,,,,,,,,,,,,,,,,cf70r39m2wgbijtw0co5t6yfp,H. Jurjus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2460680467,500,1,2,70,57,xcevba75jfkrg4s6tl89zl3y,1,8.1,25.1,2022-09-16T19:33:33.909Z,2022-09-16T19:33:34Z,3783908029,212,33.4,3783908033,1,,3783908031,213,1.1,3783908025,140,21.6,3783908027,141,69.5,3783908021,123,,3783908023,56,Back,,,,cf70r39m2wgbijtw0co5t6yfp,H. Jurjus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2460680491,501,1,2,70,58,xcevba75jfkrg4s6tl89zl3y,1,21.6,69.5,2022-09-16T19:33:34.853Z,2022-09-16T19:33:35Z,3783908163,140,17.9,3783908165,141,31.4,3783908161,56,Back,3783908167,212,26.2,3783908169,213,4.6,,,,,,,,,,62ft9dfhds3wn0dv650d4gkph,X. Schenk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2460680581,502,1,2,70,59,xcevba75jfkrg4s6tl89zl3y,1,17.9,31.4,2022-09-16T19:33:35.813Z,2022-09-16T19:33:41Z,3783908659,56,Back,3783908663,141,54.9,3783908665,212,18.3,3783908667,213,2.1,3783908661,140,9.4,,,,,,,,,,92mkw4rtoho0gkf3wr19c9iad,J. Lammers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2460680609,503,1,2,71,5,xcevba75jfkrg4s6tl89zl3y,1,9.4,54.9,2022-09-16T19:33:41.797Z,2022-09-16T19:33:44Z,3783908817,56,Back,3783908825,213,1.0,3783908821,141,88.7,3783908819,140,24.2,3783908823,212,27.7,,,,,,,,,,cf70r39m2wgbijtw0co5t6yfp,H. Jurjus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2460680641,504,1,2,71,7,xcevba75jfkrg4s6tl89zl3y,0,21.7,94.7,2022-09-16T19:33:44.485Z,2022-09-16T19:33:46Z,3783908987,141,74.9,3783908981,155,,3783908989,212,45.1,3783908991,213,6.0,3783908985,140,62.7,3783908983,56,Center,3783908993,1,,,,,62ft9dfhds3wn0dv650d4gkph,X. Schenk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2460680653,791,8,2,71,10,1fttb31hnskynpku8qd09yhm8,1,38.2,29.3,2022-09-16T19:33:47.275Z,2022-09-16T19:33:47Z,3783909041,56,Back,,,,,,,,,,,,,,,,,,,,,,6ylzm57bvpufg3cenadtv7qhh,D. van Bruggen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2460680667,792,49,2,71,12,1fttb31hnskynpku8qd09yhm8,1,47.7,16.6,2022-09-16T19:33:48.810Z,2022-09-16T19:33:48Z,,,,,,,,,,,,,,,,,,,,,,,,,a49001euf7xwpx5wodembjbo5,Álvaro Peña,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2460680697,793,1,2,71,12,1fttb31hnskynpku8qd09yhm8,1,48.2,16.6,2022-09-16T19:33:49.441Z,2022-09-16T19:33:52Z,3783909281,213,0.9,3783909279,212,21.0,3783909275,140,60.0,3783909277,141,41.6,3783909273,56,Center,,,,,,,,,,a49001euf7xwpx5wodembjbo5,Álvaro Peña,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2460680725,794,1,2,71,15,1fttb31hnskynpku8qd09yhm8,1,60,41.6,2022-09-16T19:33:52.443Z,2022-09-16T19:34:56Z,3783909423,141,33.2,3783913623,154,,3783909427,213,6.0,3783909421,140,77.3,3783913621,210,16,3783909419,56,Center,3783909425,212,19.0,3783909443,4,,bs14utcyx2am6s46cuv52nf56,J. Hilterman,3783913625,22,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,
2460680775,795,16,2,71,20,1fttb31hnskynpku8qd09yhm8,1,85.9,40.3,2022-09-16T19:33:56.914Z,2022-09-16T19:34:57Z,3783913659,103,12.0,3783913663,214,,3783913655,102,47.5,3783909773,56,Center,3783912229,20,,3783913641,154,,3783913647,55,794,3783909769,22,,ebnm8xj9pggemio5qay9pcc0l,A. Limbombe,3783909771,17,,,3783912239,375,3783912235,374,2022-09-16 20:33:55.942,3783913667,230,93.3,3783913639,29,,71:19.181,3783913665,89,3783913637,80,,3783913669,231,44.9,,,,,,,,
2460683297,523,18,2,72,30,xcevba75jfkrg4s6tl89zl3y,1,0,0,2022-09-16T19:35:07.485Z,2022-09-16T19:58:02Z,3783923913,44,Forward,3783923915,59,11,3783923981,55,524,3784019935,189,,3783923911,42,,,,,,,,,,,1j33nixshgkkdwjjnuafknahh,G. Korte,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2460683303,524,19,2,72,30,xcevba75jfkrg4s6tl89zl3y,1,0,0,2022-09-16T19:35:07.486Z,2022-09-16T20:02:40Z,3783923949,55,523,3783948423,292,7,3783923939,42,,3783923945,59,21,3783923947,44,Midfielder,3783948425,293,1,3783923943,145,11,,,,1n0syrrxf9x7neh3tn19sc89h,J. Valencia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2460683405,525,18,2,72,38,xcevba75jfkrg4s6tl89zl3y,1,0,0,2022-09-16T19:35:15.362Z,2022-09-16T19:58:04Z,3783924529,44,Midfielder,3784020005,189,,3783924579,55,526,3783924527,42,,3783924531,59,18,,,,,,,,,,96j7klvrblmkwsprx0wk81b10,H. Bouihrouchane,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2460683411,526,19,2,72,38,xcevba75jfkrg4s6tl89zl3y,1,0,0,2022-09-16T19:35:15.363Z,2022-09-16T20:02:42Z,3783924573,44,Forward,3783924569,145,4,3783948833,293,2,3783924571,59,27,3783948831,292,8,3783924565,42,,3783924575,55,525,,,,8eribncmewk65x40tn7pvqymt,R. Schouten,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2460681885,505,1,2,72,51,xcevba75jfkrg4s6tl89zl3y,1,49.9,50.1,2022-09-16T19:35:28.200Z,2022-09-16T19:35:30Z,3783916009,279,G,3783916001,140,42.8,3783916007,213,4.1,3783916003,141,35.2,3783916005,212,12.6,3783915999,56,Back,,,,,,,11sxalz1nikiipmp7bxvz33rp,D. Gravenberch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2460681901,506,1,2,72,53,xcevba75jfkrg4s6tl89zl3y,1,42.8,35.2,2022-09-16T19:35:30.312Z,2022-09-16T19:35:32Z,3783916117,213,2.1,3783916111,140,36.5,3783916109,56,Back,3783916113,141,53.9,3783916115,212,14.3,,,,,,,,,,85rm5s7x9di62hw3l31y5w8o9,J. Schuurman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2460681943,507,1,2,72,55,xcevba75jfkrg4s6tl89zl3y,1,35.2,54,2022-09-16T19:35:32.360Z,2022-09-16T19:35:35Z,3783916347,56,Back,3783916351,141,79.4,3783916353,212,17.7,3783916349,140,38.7,3783916355,213,1.4,,,,,,,,,,7b4jmfu1ejoeci2zmvwuejnys,P. Brittijn,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2460681969,508,1,2,72,58,xcevba75jfkrg4s6tl89zl3y,1,38.1,79.1,2022-09-16T19:35:35.656Z,2022-09-16T19:36:09Z,3783916499,140,45.7,3783916505,213,0.9,3783916497,56,Back,3783916501,141,95.4,3783916503,212,13.7,,,,,,,,,,1n0syrrxf9x7neh3tn19sc89h,J. Valencia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2460681991,509,1,2,73,1,xcevba75jfkrg4s6tl89zl3y,1,45.3,94.8,2022-09-16T19:35:37.784Z,2022-09-16T19:35:40Z,3783916639,56,Back,3783916643,141,84.2,3783916645,212,16.1,3783916647,213,3.6,3783916641,140,31.6,,,,,,,,,,3yq9brnhlfinrzrfbzcv99nmd,A. Büttner,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2460682043,510,1,2,73,3,xcevba75jfkrg4s6tl89zl3y,1,31.7,83.9,2022-09-16T19:35:39.912Z,2022-09-16T19:35:42Z,3783916929,56,Back,3783916933,141,59.3,3783916935,212,17.7,3783916937,213,4.4,3783916931,140,26.3,,,,,,,,,,62ft9dfhds3wn0dv650d4gkph,X. Schenk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2460682103,511,1,2,73,5,xcevba75jfkrg4s6tl89zl3y,1,26.2,58.2,2022-09-16T19:35:42.376Z,2022-09-16T19:35:46Z,3783917283,56,Back,3783917285,140,29.1,3783917287,141,86.3,3783917291,213,1.4,3783917289,212,19.3,,,,,,,,,,92mkw4rtoho0gkf3wr19c9iad,J. Lammers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2460682147,512,1,2,73,9,xcevba75jfkrg4s6tl89zl3y,0,29.3,87.9,2022-09-16T19:35:46.090Z,2022-09-16T19:35:49Z,3783917507,212,42.8,3783917501,56,Center,3783917503,140,65.7,3783917509,213,5.8,3783917511,1,,3783917499,155,,3783917505,141,59.6,,,,62ft9dfhds3wn0dv650d4gkph,X. Schenk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2460682175,796,44,2,73,11,1fttb31hnskynpku8qd09yhm8,1,39.2,35.8,2022-09-16T19:35:48.472Z,2022-09-16T19:35:50Z,3783917667,233,513,3783917645,56,Back,3783917647,285,,,,,,,,,,,,,,,,,9jofs3271wn4cwlkj9hfay7vu,T. Barbet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2460682153,513,44,2,73,11,xcevba75jfkrg4s6tl89zl3y,0,60.8,64.2,2022-09-16T19:35:48.473Z,2022-09-16T19:35:50Z,3783917555,286,,3783917553,56,Center,3783917695,233,796,,,,,,,,,,,,,,,,11sxalz1nikiipmp7bxvz33rp,D. Gravenberch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2460682213,797,1,2,73,12,1fttb31hnskynpku8qd09yhm8,1,44.2,30.6,2022-09-16T19:35:49.710Z,2022-09-16T19:35:52Z,3783917829,213,5.0,3783917825,141,14.6,3783917819,3,,3783917821,56,Back,3783917827,212,11.4,3783917823,140,47.5,,,,,,,9jofs3271wn4cwlkj9hfay7vu,T. Barbet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2460682319,798,1,2,73,14,1fttb31hnskynpku8qd09yhm8,1,47.5,16.5,2022-09-16T19:35:51.477Z,2022-09-16T19:35:56Z,3783918361,212,7.8,3783918355,56,Back,3783918363,213,4.4,3783918359,141,5.6,3783918353,3,,3783918357,140,45.3,,,,,,,a49001euf7xwpx5wodembjbo5,Álvaro Peña,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2460682335,799,1,2,73,19,1fttb31hnskynpku8qd09yhm8,1,44.4,5.8,2022-09-16T19:35:56.390Z,2022-09-16T19:35:57Z,3783918453,213,0.8,3783918447,140,57.5,3783918451,212,18.8,3783918445,56,Center,3783918449,141,24.7,,,,,,,,,,dmtsvsqvdoqqtmrset0uz0and,Pascu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2460682349,800,1,2,73,20,1fttb31hnskynpku8qd09yhm8,1,64.7,26.7,2022-09-16T19:35:57.077Z,2022-09-16T19:35:57Z,3783918517,56,Center,3783918525,213,3.2,3783918521,141,26.3,3783918519,140,60.0,3783918523,212,4.9,,,,,,,,,,bs14utcyx2am6s46cuv52nf56,J. Hilterman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2460682421,801,1,2,73,20,1fttb31hnskynpku8qd09yhm8,1,60,26.3,2022-09-16T19:35:57.701Z,2022-09-16T19:36:02Z,3783918931,140,78.6,3783918937,213,5.7,3783918935,212,23.8,3783918933,141,6.4,3783918929,56,Right,,,,,,,,,,a49001euf7xwpx5wodembjbo5,Álvaro Peña,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2460682451,802,1,2,73,25,1fttb31hnskynpku8qd09yhm8,0,87.3,21.7,2022-09-16T19:36:02.454Z,2022-09-16T19:36:04Z,3783919107,2,,3783919119,213,1.1,3783919115,141,67.9,3783919151,1,,3783919111,56,Center,3783919117,212,34.4,3783919113,140,100.0,,,,dmtsvsqvdoqqtmrset0uz0and,Pascu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2460682443,514,5,2,73,26,xcevba75jfkrg4s6tl89zl3y,1,-1,30,2022-09-16T19:36:03.146Z,2022-09-16T19:36:05Z,3783919195,233,803,3783919065,346,,3783919063,56,Back,,,,,,,,,,,,,,,,cf70r39m2wgbijtw0co5t6yfp,H. Jurjus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2460682463,803,5,2,73,26,1fttb31hnskynpku8qd09yhm8,0,101,70,2022-09-16T19:36:03.146Z,2022-09-16T20:00:52Z,3783919173,56,Center,3783919225,233,514,3783919177,346,,,,,,,,,,,,,,,,,dmtsvsqvdoqqtmrset0uz0and,Pascu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2460682635,515,1,2,73,35,xcevba75jfkrg4s6tl89zl3y,1,4.8,49.9,2022-09-16T19:36:12.745Z,2022-09-16T19:36:16Z,3783920117,56,Back,3783920129,237,,3783920125,213,0.9,3783920121,141,66.2,3783920119,140,13.9,3783920123,212,14.6,3783920115,124,,,,,cf70r39m2wgbijtw0co5t6yfp,H. Jurjus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2460682661,516,1,2,73,39,xcevba75jfkrg4s6tl89zl3y,1,13.4,65.9,2022-09-16T19:36:16.185Z,2022-09-16T19:36:17Z,3783920259,56,Back,3783920263,141,35.6,3783920265,212,20.6,3783920261,140,12.5,3783920267,213,4.7,,,,,,,,,,62ft9dfhds3wn0dv650d4gkph,X. Schenk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2460682701,517,1,2,73,40,xcevba75jfkrg4s6tl89zl3y,1,19.5,35.2,2022-09-16T19:36:17.642Z,2022-09-16T19:36:21Z,3783920539,212,25.5,3783920537,141,72.2,3783920533,56,Back,3783920535,140,23.2,3783920541,213,1.4,,,,,,,,,,92mkw4rtoho0gkf3wr19c9iad,J. Lammers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2460682731,518,1,2,73,45,xcevba75jfkrg4s6tl89zl3y,1,33.1,70.2,2022-09-16T19:36:21.850Z,2022-09-16T19:36:24Z,3783920771,213,1.6,3783920759,56,Back,3783920763,140,33.1,3783920769,212,16.0,3783920767,141,93.8,,,,,,,,,,62ft9dfhds3wn0dv650d4gkph,X. Schenk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2460682779,519,1,2,73,47,xcevba75jfkrg4s6tl89zl3y,0,34,94.5,2022-09-16T19:36:23.931Z,2022-09-16T19:36:27Z,3783921069,212,38.9,3783921073,1,,3783921067,141,94.5,3783921061,155,,3783921071,213,0,3783921063,56,Left,3783921065,140,71.0,,,,3yq9brnhlfinrzrfbzcv99nmd,A. Büttner,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2460682789,804,49,2,73,51,1fttb31hnskynpku8qd09yhm8,1,24.3,4.3,2022-09-16T19:36:27.864Z,2022-09-16T19:36:28Z,,,,,,,,,,,,,,,,,,,,,,,,,cx3fqj7odbuc6i0kppcie4jmy,J. Jacobs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2460682833,805,1,2,73,51,1fttb31hnskynpku8qd09yhm8,0,24.3,4.3,2022-09-16T19:36:28.073Z,2022-09-16T19:36:31Z,3783921295,141,25.0,3783921299,213,0.6,3783921301,1,,3783921293,140,42.5,3783921289,157,,3783921297,212,23.7,3783921291,56,Back,,,,cx3fqj7odbuc6i0kppcie4jmy,J. Jacobs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2460682857,520,8,2,73,54,xcevba75jfkrg4s6tl89zl3y,1,55.3,77.7,2022-09-16T19:36:30.970Z,2022-09-16T19:36:31Z,3783921435,56,Center,,,,,,,,,,,,,,,,,,,,,,7b4jmfu1ejoeci2zmvwuejnys,P. Brittijn,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2460682865,806,3,2,73,54,1fttb31hnskynpku8qd09yhm8,0,38,17.2,2022-09-16T19:36:31.374Z,2022-09-16T19:36:33Z,3783921591,233,521,3783921471,286,,3783921469,56,Back,,,,,,,,,,,,,,,,dmtsvsqvdoqqtmrset0uz0and,Pascu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2460682883,521,7,2,73,54,xcevba75jfkrg4s6tl89zl3y,0,62,82.8,2022-09-16T19:36:31.375Z,2022-09-16T19:36:33Z,3783921543,285,,3783921581,233,806,3783921541,56,Left,,,,,,,,,,,,,,,,7b4jmfu1ejoeci2zmvwuejnys,P. Brittijn,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2460682909,807,1,2,73,56,1fttb31hnskynpku8qd09yhm8,1,36.9,20.4,2022-09-16T19:36:33.223Z,2022-09-16T19:36:34Z,3783921709,212,10.4,3783921711,213,0.7,3783921707,141,30.8,3783921703,56,Back,3783921705,140,44.2,,,,,,,,,,dmtsvsqvdoqqtmrset0uz0and,Pascu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2460682917,808,1,2,73,57,1fttb31hnskynpku8qd09yhm8,1,44.8,31,2022-09-16T19:36:34.655Z,2022-09-16T19:36:35Z,3783921741,56,Back,3783921759,213,5.3,3783921749,141,22.4,3783921745,140,48.4,3783921755,212,7.0,,,,,,,,,,ccmmsnrfn58gwi1petlp08f3e,L. Duijvestijn,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2460682929,809,1,2,73,58,1fttb31hnskynpku8qd09yhm8,1,48.4,22.4,2022-09-16T19:36:35.199Z,2022-09-16T19:36:36Z,3783921847,56,Back,3783921857,212,14.5,3783921853,141,43.7,3783921849,140,47.3,3783921861,213,1.7,,,,,,,,,,bs14utcyx2am6s46cuv52nf56,J. Hilterman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2460682947,810,1,2,73,59,1fttb31hnskynpku8qd09yhm8,1,47.4,44,2022-09-16T19:36:36.423Z,2022-09-16T19:36:38Z,3783921959,141,61.9,3783921965,213,1.7,3783921961,212,12.3,3783921953,56,Back,3783921955,140,46.0,,,,,,,,,,ccmmsnrfn58gwi1petlp08f3e,L. Duijvestijn,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2460682987,811,1,2,74,1,1fttb31hnskynpku8qd09yhm8,1,46.6,62.9,2022-09-16T19:36:38.503Z,2022-09-16T19:36:41Z,3783922171,141,90.1,3783922169,140,55.6,3783922173,212,20.8,3783922167,56,Left,3783922175,213,1.1,,,,,,,,,,d1dq7upxtawnps3wljz6wf9jo,S. Resink,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2460683015,812,1,2,74,4,1fttb31hnskynpku8qd09yhm8,1,61,86.7,2022-09-16T19:36:40.911Z,2022-09-16T19:36:43Z,3783922311,140,49.6,3783922317,213,3.5,3783922309,56,Back,3783922313,141,80.6,3783922315,212,12.7,,,,,,,,,,c46xp363o8m76eswzfmlsel4a,T. Poll,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2460683067,813,1,2,74,6,1fttb31hnskynpku8qd09yhm8,1,48.4,76.1,2022-09-16T19:36:43.351Z,2022-09-16T19:36:47Z,3783922571,212,18.5,3783922565,56,Back,3783922569,141,60.4,3783922573,213,3.8,3783922567,140,34.0,,,,,,,,,,d1dq7upxtawnps3wljz6wf9jo,S. Resink,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2460683107,814,1,2,74,10,1fttb31hnskynpku8qd09yhm8,1,32.7,60.3,2022-09-16T19:36:47.719Z,2022-09-16T19:36:51Z,3783922781,140,11.1,3783922787,213,3.8,3783922779,56,Back,3783922783,141,37.0,3783922785,212,27.7,,,,,,,,,,9jofs3271wn4cwlkj9hfay7vu,T. Barbet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2460683133,815,1,2,74,14,1fttb31hnskynpku8qd09yhm8,0,14.1,33.4,2022-09-16T19:36:50.898Z,2022-09-16T19:36:54Z,3783922969,213,0.4,3783922967,212,56.2,3783922961,56,Center,3783922959,155,,3783922971,1,,3783922963,140,63.5,3783922965,141,65.3,,,,6q72mpmc478hlf4f7ths9ez56,N. Bakker,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2460683145,522,1,2,74,17,xcevba75jfkrg4s6tl89zl3y,0,35.6,33.2,2022-09-16T19:36:54.458Z,2022-09-16T19:36:55Z,3783923049,140,46.5,3783923045,3,,3783923055,213,5.4,3783923047,56,Back,3783923051,141,14.6,3783923053,212,17.1,,,,,,,abgzge9xy445z8rdwa2mcapqt,Jeffry Fortes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2460683205,816,1,2,74,20,1fttb31hnskynpku8qd09yhm8,1,57.2,87.3,2022-09-16T19:36:56.871Z,2022-09-16T19:36:59Z,3783923371,212,13.7,3783923365,56,Back,3783923373,213,3.7,3783923369,141,76.5,3783923367,140,46.2,,,,,,,,,,c46xp363o8m76eswzfmlsel4a,T. Poll,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2460683217,817,1,2,74,22,1fttb31hnskynpku8qd09yhm8,1,46.5,77.6,2022-09-16T19:36:59.432Z,2022-09-16T19:37:01Z,3783923457,141,78.3,3783923455,140,57.8,3783923439,56,Center,3783923461,213,0.0,3783923459,212,11.9,,,,,,,,,,d1dq7upxtawnps3wljz6wf9jo,S. Resink,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2460683247,818,1,2,74,24,1fttb31hnskynpku8qd09yhm8,1,56.6,80.6,2022-09-16T19:37:01.296Z,2022-09-16T19:37:04Z,3783923651,56,Back,3783923657,212,8.4,3783923653,140,48.6,3783923659,213,3.2,3783923655,141,79.4,,,,,,,,,,ebnm8xj9pggemio5qay9pcc0l,A. Limbombe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2460683283,819,1,2,74,27,1fttb31hnskynpku8qd09yhm8,1,46.1,75.9,2022-09-16T19:37:04.199Z,2022-09-16T19:37:06Z,3783923813,212,17.9,3783923809,140,30.1,3783923811,141,67.0,3783923815,213,3.5,3783923807,56,Back,,,,,,,,,,d1dq7upxtawnps3wljz6wf9jo,S. Resink,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2460683287,820,1,2,74,29,1fttb31hnskynpku8qd09yhm8,1,30.1,67,2022-09-16T19:37:06.416Z,2022-09-16T19:37:07Z,3783923843,140,39.9,3783923847,141,67.7,3783923851,213,0.0,3783923839,56,Back,3783923849,212,10.3,,,,,,,,,,9jofs3271wn4cwlkj9hfay7vu,T. Barbet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2460683307,821,1,2,74,30,1fttb31hnskynpku8qd09yhm8,1,39.9,67.7,2022-09-16T19:37:06.936Z,2022-09-16T19:37:08Z,3783923971,213,2.1,3783923963,56,Back,3783923965,140,33.8,3783923969,212,13.0,3783923967,141,84.3,,,,,,,,,,ebnm8xj9pggemio5qay9pcc0l,A. Limbombe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2460683425,822,1,2,74,31,1fttb31hnskynpku8qd09yhm8,1,33.5,84.1,2022-09-16T19:37:07.776Z,2022-09-16T19:37:17Z,3783924633,56,Back,3783924635,140,30.4,3783924641,213,4.4,3783924637,141,69.8,3783924639,212,10.3,,,,,,,,,,d1dq7upxtawnps3wljz6wf9jo,S. Resink,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2460683467,823,1,2,74,40,1fttb31hnskynpku8qd09yhm8,1,33,66.4,2022-09-16T19:37:16.944Z,2022-09-16T19:37:19Z,3783924895,213,3.7,3783924887,56,Back,3783924893,212,26.1,3783924889,140,11.8,3783924891,141,46.3,,,,,,,,,,9jofs3271wn4cwlkj9hfay7vu,T. Barbet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2460683503,824,1,2,74,42,1fttb31hnskynpku8qd09yhm8,1,11.8,46.3,2022-09-16T19:37:19.443Z,2022-09-16T19:37:23Z,3783925095,213,0.1,3783925087,56,Back,3783925093,212,36.0,3783925085,157,,3783925097,1,,3783925091,141,49.1,3783925089,140,46.0,,,,6q72mpmc478hlf4f7ths9ez56,N. Bakker,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2460683513,825,44,2,74,46,1fttb31hnskynpku8qd09yhm8,1,45.4,52.7,2022-09-16T19:37:23.131Z,2022-09-16T19:37:24Z,3783925135,285,,3783925191,233,527,3783925131,56,Back,,,,,,,,,,,,,,,,ccmmsnrfn58gwi1petlp08f3e,L. Duijvestijn,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2460683509,527,44,2,74,46,xcevba75jfkrg4s6tl89zl3y,0,54.6,47.3,2022-09-16T19:37:23.132Z,2022-09-16T19:37:24Z,3783925115,56,Center,3783925117,286,,3783925199,233,825,,,,,,,,,,,,,,,,7b4jmfu1ejoeci2zmvwuejnys,P. Brittijn,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2460683515,826,1,2,74,46,1fttb31hnskynpku8qd09yhm8,0,45.6,49.3,2022-09-16T19:37:23.361Z,2022-09-16T19:37:24Z,3783925161,213,0.6,3783925155,140,55.7,3783925159,212,13.3,3783925149,3,,3783925153,56,Center,3783925157,141,61.0,3783925151,168,,,,,ccmmsnrfn58gwi1petlp08f3e,L. Duijvestijn,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2460683533,528,49,2,74,48,xcevba75jfkrg4s6tl89zl3y,1,42,38.2,2022-09-16T19:37:25.053Z,2022-09-16T19:37:25Z,,,,,,,,,,,,,,,,,,,,,,,,,abgzge9xy445z8rdwa2mcapqt,Jeffry Fortes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
