id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,keyPass,qualifier/8/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/12/value,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/10/value,assist
2500116667,830,1,2,84,5,cv5ftekuejf0ryxvd5h2my47r,0,55.7,86.3,2023-01-23T20:41:02.527Z,2023-01-23T20:41:03Z,3992398737,56,Center,3992398743,212,14.9,3992398745,213,5.5,3992398735,3,,3992398741,141,70.5,3992398739,140,65.6,,,,,,,40l3vtezw1ofwk2occi4z5w45,C. Johansson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500116687,816,1,2,84,7,2xlnfgrl6r18ftv38unwp7h4s,0,40.3,28.7,2023-01-23T20:41:04.371Z,2023-01-23T20:41:07Z,3992398865,140,52.1,3992398863,56,Center,3992398871,213,1.0,3992398869,212,21.7,3992398867,141,54.9,,,,,,,,,,d9ewnngnsfc0s4hcs282hayhg,L. Comenencia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500116691,831,49,2,84,10,cv5ftekuejf0ryxvd5h2my47r,1,49.3,49.6,2023-01-23T20:41:07.424Z,2023-01-23T20:41:07Z,,,,,,,,,,,,,,,,,,,,,,,,,8z868vetpqyeatv2rtfwpsbje,Ö. Yaşar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500116707,832,1,2,84,10,cv5ftekuejf0ryxvd5h2my47r,1,49.3,49.6,2023-01-23T20:41:07.485Z,2023-01-23T20:41:10Z,3992398983,213,3.2,3992398979,141,49.4,3992398981,212,11.3,3992398977,140,38.5,3992398975,56,Back,,,,,,,,,,8z868vetpqyeatv2rtfwpsbje,Ö. Yaşar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500116731,833,1,2,84,13,cv5ftekuejf0ryxvd5h2my47r,1,41.5,47,2023-01-23T20:41:10.254Z,2023-01-23T20:41:14Z,3992399109,140,39.3,3992399107,56,Back,3992399111,141,26.1,3992399113,212,14.4,3992399115,213,4.6,,,,,,,,,,b3gyml6d5i3lqxsnh072nhuqd,R. Ketting,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500116741,834,1,2,84,17,cv5ftekuejf0ryxvd5h2my47r,1,43.7,34.9,2023-01-23T20:41:14.590Z,2023-01-23T20:41:17Z,3992399163,140,32.4,3992399165,141,37.7,3992399161,56,Back,3992399169,213,3.0,3992399167,212,12.0,,,,,,,,,,30uqa3kfm23ickjssfhmwgdm1,R. Lathouwers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500116761,835,1,2,84,20,cv5ftekuejf0ryxvd5h2my47r,1,32.6,37,2023-01-23T20:41:17.454Z,2023-01-23T20:41:22Z,3992399289,141,4.1,3992399287,140,60.3,3992399285,56,Right,3992399295,1,,3992399293,213,5.6,3992399291,212,36.7,,,,,,,b3gyml6d5i3lqxsnh072nhuqd,R. Ketting,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500116771,836,1,2,84,25,cv5ftekuejf0ryxvd5h2my47r,1,69.7,5.2,2023-01-23T20:41:22.014Z,2023-01-23T20:41:24Z,3992399373,212,12.3,3992399375,213,3.0,3992399371,141,8.0,3992399369,140,58.1,3992399367,56,Right,,,,,,,,,,8z868vetpqyeatv2rtfwpsbje,Ö. Yaşar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500116777,837,1,2,84,27,cv5ftekuejf0ryxvd5h2my47r,1,57.1,8,2023-01-23T20:41:24.318Z,2023-01-23T20:41:26Z,3992399441,56,Back,3992399443,140,44.4,3992399445,141,31.0,3992399447,212,20.6,3992399449,213,2.3,,,,,,,,,,3p95pudljhqzrnegmko7z56uh,R. Sedláček,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500116789,838,1,2,84,29,cv5ftekuejf0ryxvd5h2my47r,1,44.4,31,2023-01-23T20:41:26.639Z,2023-01-23T20:41:30Z,3992399539,141,85.7,3992399537,140,45.4,3992399543,213,1.5,3992399545,1,,3992399535,56,Back,3992399541,212,37.2,,,,,,,b3gyml6d5i3lqxsnh072nhuqd,R. Ketting,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500116797,839,1,2,84,34,cv5ftekuejf0ryxvd5h2my47r,1,44.5,85.7,2023-01-23T20:41:30.766Z,2023-01-23T20:41:34Z,3992399625,56,Left,3992399627,140,56.5,3992399631,212,14.6,3992399633,213,0.5,3992399629,141,96.6,,,,,,,,,,5pg02unrm16jaa8vt5ego9z6y,S. Janssen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500116803,840,1,2,84,37,cv5ftekuejf0ryxvd5h2my47r,1,46.7,93.9,2023-01-23T20:41:34.414Z,2023-01-23T20:41:37Z,3992399669,212,21.9,3992399667,141,92.9,3992399663,56,Back,3992399665,140,25.9,3992399671,213,3.2,,,,,,,,,,40l3vtezw1ofwk2occi4z5w45,C. Johansson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500116827,841,1,2,84,40,cv5ftekuejf0ryxvd5h2my47r,1,24.7,92.7,2023-01-23T20:41:37.326Z,2023-01-23T20:41:43Z,3992399839,213,4.8,3992399837,212,31.9,3992399833,140,28.4,3992399835,141,46.1,3992399831,56,Back,,,,,,,,,,7i9hjqjogg1iowfo4fu5zpcyd,B. Koglin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500116839,842,1,2,84,46,cv5ftekuejf0ryxvd5h2my47r,0,43.1,38.8,2023-01-23T20:41:42.864Z,2023-01-23T20:41:45Z,3992399921,213,0.7,3992399915,140,80.6,3992399913,56,Left,3992399911,155,,3992399923,1,,3992399919,212,51.5,3992399917,141,87.7,,,,b3gyml6d5i3lqxsnh072nhuqd,R. Ketting,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500116847,818,12,2,84,49,2xlnfgrl6r18ftv38unwp7h4s,1,21.6,20.8,2023-01-23T20:41:46.339Z,2023-01-23T20:41:47Z,3992399965,56,Back,3992399973,213,5.0,3992399971,212,15.9,3992399979,167,,3992399969,141,0.0,3992399967,140,25.2,,,,,,,47yvsnwrehtn4mwsjcqk4ewyy,D. Arts,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500116849,819,5,2,84,50,2xlnfgrl6r18ftv38unwp7h4s,0,27.4,-1.6,2023-01-23T20:41:46.750Z,2023-01-23T20:52:43Z,3992399975,56,Back,3992400191,233,843,3992399977,347,,,,,,,,,,,,,,,,,47yvsnwrehtn4mwsjcqk4ewyy,D. Arts,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500116877,843,5,2,84,50,cv5ftekuejf0ryxvd5h2my47r,1,72.6,101.6,2023-01-23T20:41:46.750Z,2023-01-23T20:41:53Z,3992400175,233,819,3992400167,56,Left,3992400169,347,,,,,,,,,,,,,,,,,b3gyml6d5i3lqxsnh072nhuqd,R. Ketting,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500116881,844,1,2,84,55,cv5ftekuejf0ryxvd5h2my47r,1,70.4,100,2023-01-23T20:41:52.510Z,2023-01-23T20:41:54Z,3992400209,213,6.0,3992400199,107,,3992400207,212,15.6,3992400205,141,94.7,3992400203,140,84.6,3992400201,56,Left,,,,,,,5pg02unrm16jaa8vt5ego9z6y,S. Janssen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500116885,845,1,2,84,57,cv5ftekuejf0ryxvd5h2my47r,0,85.9,94.5,2023-01-23T20:41:54.062Z,2023-01-23T20:41:56Z,3992400289,286,,3992400219,212,0.5,3992400221,213,4.7,3992400213,56,Left,3992400215,140,85.9,3992400285,233,820,3992400283,236,,3992400217,141,93.8,a69sa0h7lgpmlav961cpejbe2,D. Huisman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500116893,820,74,2,84,57,2xlnfgrl6r18ftv38unwp7h4s,1,14.5,11.5,2023-01-23T20:41:54.063Z,2023-01-23T20:52:46Z,3992400259,56,Back,3992400261,285,,3992400291,233,845,,,,,,,,,,,,,,,,47yvsnwrehtn4mwsjcqk4ewyy,D. Arts,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500116901,846,1,2,84,59,cv5ftekuejf0ryxvd5h2my47r,1,75.4,92.6,2023-01-23T20:41:56.462Z,2023-01-23T20:41:58Z,3992400325,56,Center,3992400327,140,71.2,3992400331,212,13.5,3992400333,213,4.4,3992400329,141,73.8,,,,,,,,,,5pg02unrm16jaa8vt5ego9z6y,S. Janssen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500116903,847,1,2,85,1,cv5ftekuejf0ryxvd5h2my47r,0,70.4,73.6,2023-01-23T20:41:58.558Z,2023-01-23T20:54:56Z,3992400349,213,5.6,3992400339,155,,3992400337,2,,3992400347,212,26.9,3992400343,140,89.5,3992400345,141,47.3,3992400341,56,Center,,,,40l3vtezw1ofwk2occi4z5w45,C. Johansson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500116925,821,12,2,85,3,2xlnfgrl6r18ftv38unwp7h4s,1,8,53.7,2023-01-23T20:41:59.651Z,2023-01-23T20:42:04Z,3992400517,141,70.4,3992400519,212,24.2,3992400515,140,28.3,3992400513,56,Back,3992400521,213,0.5,,,,,,,,,,7b0vbfxlv3uiozb19fcj2vsyy,F. Leysen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500116923,848,1,2,85,6,cv5ftekuejf0ryxvd5h2my47r,0,69.8,38.8,2023-01-23T20:42:02.678Z,2023-01-23T20:54:49Z,3992400509,212,12.7,3992400507,141,56.7,3992400503,56,Center,3992400505,140,73.3,3992400511,213,1.3,,,,,,,,,,30uqa3kfm23ickjssfhmwgdm1,R. Lathouwers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500116927,822,1,2,85,7,2xlnfgrl6r18ftv38unwp7h4s,1,27.6,43,2023-01-23T20:42:04.227Z,2023-01-23T20:42:05Z,3992400539,140,29.7,3992400537,56,Back,3992400541,141,56.3,3992400535,3,,3992400545,213,1.3,3992400543,212,9.3,,,,,,,cla6c6izphee9prb80c15baei,M. Tielemans,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500116929,823,49,2,85,9,2xlnfgrl6r18ftv38unwp7h4s,1,29.7,56.3,2023-01-23T20:42:05.827Z,2023-01-23T20:42:06Z,,,,,,,,,,,,,,,,,,,,,,,,,d785q9rpqlyuyswv8f9fx4cno,M. Nassoh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500116933,824,1,2,85,9,2xlnfgrl6r18ftv38unwp7h4s,0,29.7,56.3,2023-01-23T20:42:06.164Z,2023-01-23T20:42:07Z,3992400573,212,17.6,3992400575,213,0.4,3992400565,155,,3992400571,141,66.3,3992400567,56,Back,3992400569,140,45.2,,,,,,,d785q9rpqlyuyswv8f9fx4cno,M. Nassoh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500116939,849,49,2,85,11,cv5ftekuejf0ryxvd5h2my47r,1,56.3,35.4,2023-01-23T20:42:07.825Z,2023-01-23T20:42:07Z,,,,,,,,,,,,,,,,,,,,,,,,,b3gyml6d5i3lqxsnh072nhuqd,R. Ketting,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500116949,850,1,2,85,11,cv5ftekuejf0ryxvd5h2my47r,0,56.3,35.4,2023-01-23T20:42:08.384Z,2023-01-23T20:42:10Z,3992400659,140,78.8,3992400665,213,0.7,3992400663,212,30.1,3992400657,56,Center,3992400661,141,62.9,3992400655,155,,,,,,,,b3gyml6d5i3lqxsnh072nhuqd,R. Ketting,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500116951,825,49,2,85,14,2xlnfgrl6r18ftv38unwp7h4s,1,24.1,44.3,2023-01-23T20:42:10.899Z,2023-01-23T20:42:11Z,,,,,,,,,,,,,,,,,,,,,,,,,d9ewnngnsfc0s4hcs282hayhg,L. Comenencia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500116967,826,1,2,85,14,2xlnfgrl6r18ftv38unwp7h4s,0,24.1,44.3,2023-01-23T20:42:11.412Z,2023-01-23T20:42:14Z,3992400767,141,50.3,3992400769,212,31.7,3992400761,157,,3992400771,213,0.1,3992400773,1,,3992400763,56,Center,3992400765,140,54.0,,,,d9ewnngnsfc0s4hcs282hayhg,L. Comenencia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500116971,851,44,2,85,17,cv5ftekuejf0ryxvd5h2my47r,1,42.2,51.8,2023-01-23T20:42:13.987Z,2023-01-23T20:42:15Z,3992400785,56,Back,3992400791,233,827,3992400787,285,,,,,,,,,,,,,,,,,7i9hjqjogg1iowfo4fu5zpcyd,B. Koglin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500116969,827,44,2,85,17,2xlnfgrl6r18ftv38unwp7h4s,0,57.8,48.2,2023-01-23T20:42:13.988Z,2023-01-23T20:42:16Z,3992400779,286,,3992400777,56,Center,3992400799,233,851,,,,,,,,,,,,,,,,3bepi58wwope38a478y7jwlxw,A. Priske,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500116973,852,1,2,85,18,cv5ftekuejf0ryxvd5h2my47r,1,38.4,54,2023-01-23T20:42:14.862Z,2023-01-23T20:42:16Z,3992400809,212,10.9,3992400807,141,41.0,3992400805,140,44.4,3992400803,56,Back,3992400811,213,5.3,3992400801,3,,,,,,,,7i9hjqjogg1iowfo4fu5zpcyd,B. Koglin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500116977,853,49,2,85,19,cv5ftekuejf0ryxvd5h2my47r,1,43.5,38.5,2023-01-23T20:42:15.806Z,2023-01-23T20:42:16Z,,,,,,,,,,,,,,,,,,,,,,,,,3p95pudljhqzrnegmko7z56uh,R. Sedláček,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500116985,854,1,2,85,20,cv5ftekuejf0ryxvd5h2my47r,1,43.1,35.7,2023-01-23T20:42:17.645Z,2023-01-23T20:42:20Z,3992400883,212,3.8,3992400885,213,2.9,3992400879,140,39.6,3992400877,56,Back,3992400881,141,36.9,,,,,,,,,,3p95pudljhqzrnegmko7z56uh,R. Sedláček,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500116993,855,1,2,85,23,cv5ftekuejf0ryxvd5h2my47r,0,39.5,37,2023-01-23T20:42:20.336Z,2023-01-23T20:42:22Z,3992400929,141,86.5,3992400931,212,38.2,3992400935,1,,3992400933,213,1.1,3992400927,140,56.7,3992400925,56,Left,3992400923,155,,,,,b3gyml6d5i3lqxsnh072nhuqd,R. Ketting,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500116997,828,8,2,85,26,2xlnfgrl6r18ftv38unwp7h4s,1,40.7,18.4,2023-01-23T20:42:22.947Z,2023-01-23T20:42:23Z,3992400959,56,Back,,,,,,,,,,,,,,,,,,,,,,47yvsnwrehtn4mwsjcqk4ewyy,D. Arts,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500117005,829,49,2,85,28,2xlnfgrl6r18ftv38unwp7h4s,1,47.5,26.3,2023-01-23T20:42:24.661Z,2023-01-23T20:42:24Z,,,,,,,,,,,,,,,,,,,,,,,,,7uwe0kxpzg271d8ocms7l2kno,J. van Duiven,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500117015,830,1,2,85,28,2xlnfgrl6r18ftv38unwp7h4s,1,47.5,26.3,2023-01-23T20:42:25.091Z,2023-01-23T20:42:27Z,3992401063,141,10.6,3992401065,212,14.3,3992401059,56,Right,3992401061,140,56.5,3992401067,213,5.4,,,,,,,,,,7uwe0kxpzg271d8ocms7l2kno,J. van Duiven,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500117031,831,1,2,85,30,2xlnfgrl6r18ftv38unwp7h4s,1,57.8,11.8,2023-01-23T20:42:26.915Z,2023-01-23T20:42:30Z,3992401171,56,Center,3992401173,140,58.1,3992401175,141,25.4,3992401177,212,9.3,3992401179,213,1.5,,,,,,,,,,47yvsnwrehtn4mwsjcqk4ewyy,D. Arts,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500117035,832,4,2,85,33,2xlnfgrl6r18ftv38unwp7h4s,1,62,22.6,2023-01-23T20:42:29.763Z,2023-01-23T20:42:35Z,3992401207,56,Center,3992401205,13,,3992401213,286,,3992401211,265,,3992401209,152,,3992401361,233,856,,,,,,,d9ewnngnsfc0s4hcs282hayhg,L. Comenencia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500117057,856,4,2,85,33,cv5ftekuejf0ryxvd5h2my47r,0,38,77.4,2023-01-23T20:42:29.764Z,2023-01-23T20:42:36Z,3992401339,56,Back,3992401381,233,832,3992401337,13,,3992401341,152,,3992401345,285,,3992401343,265,,,,,,,,8qc6u3zsblb62it6519a4b6cp,M. van Rooijen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500117103,834,1,2,85,46,2xlnfgrl6r18ftv38unwp7h4s,1,60.4,29,2023-01-23T20:42:42.724Z,2023-01-23T20:42:45Z,3992401609,140,44.9,3992401607,56,Back,3992401617,1,,3992401611,141,71.3,3992401601,5,,3992401625,189,,3992401615,213,2.1,3992401603,155,,cla6c6izphee9prb80c15baei,M. Tielemans,3992401613,212,3992401605,152,,,,,,,,33.0,,,,,,,,,,,,,,,,,,,,
2500117149,835,1,2,85,50,2xlnfgrl6r18ftv38unwp7h4s,1,58.5,58.5,2023-01-23T20:42:47.234Z,2023-01-23T20:42:53Z,3992401937,213,5.9,3992401929,56,Center,3992401931,140,68.1,3992401933,141,52.7,3992401935,212,10.8,,,,,,,,,,7b0vbfxlv3uiozb19fcj2vsyy,F. Leysen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500117153,836,1,2,85,56,2xlnfgrl6r18ftv38unwp7h4s,1,74,45.4,2023-01-23T20:42:53.379Z,2023-01-23T20:45:29Z,3992401959,140,73.6,3992401961,141,63.5,3992401965,213,1.6,3992401963,212,12.3,3992401957,56,Center,,,,,,,,,,3bepi58wwope38a478y7jwlxw,A. Priske,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500117713,853,50,2,85,57,2xlnfgrl6r18ftv38unwp7h4s,1,75.6,72.2,2023-01-23T20:42:54.404Z,2023-01-23T20:45:20Z,3992405359,286,,3992405357,56,Center,3992406037,233,858,,,,,,,,,,,,,,,,d785q9rpqlyuyswv8f9fx4cno,M. Nassoh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500117157,858,7,2,85,57,cv5ftekuejf0ryxvd5h2my47r,1,24.4,27.8,2023-01-23T20:42:54.405Z,2023-01-23T20:45:20Z,3992405991,285,,3992406033,233,853,3992401969,56,Back,,,,,,,,,,,,,,,,30uqa3kfm23ickjssfhmwgdm1,R. Lathouwers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500117163,859,52,2,85,59,cv5ftekuejf0ryxvd5h2my47r,1,11.2,45.4,2023-01-23T20:42:56.301Z,2023-01-23T20:42:56Z,,,,,,,,,,,,,,,,,,,,,,,,,1du03mqsc0o6i4e64n7pzr6ui,E. van der Gouw,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500117171,860,1,2,85,59,cv5ftekuejf0ryxvd5h2my47r,1,11.2,45.4,2023-01-23T20:42:56.591Z,2023-01-23T20:42:57Z,3992402091,212,17.8,3992402093,213,1.1,3992402083,123,,3992402085,56,Back,3992402087,140,19.6,3992402089,141,68.2,,,,,,,1du03mqsc0o6i4e64n7pzr6ui,E. van der Gouw,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500117173,861,1,2,86,0,cv5ftekuejf0ryxvd5h2my47r,1,19.6,68.2,2023-01-23T20:42:57.599Z,2023-01-23T20:42:59Z,3992402107,141,38.9,3992402111,213,4.7,3992402103,56,Back,3992402105,140,19.6,3992402109,212,19.9,,,,,,,,,,7i9hjqjogg1iowfo4fu5zpcyd,B. Koglin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500117201,862,1,2,86,2,cv5ftekuejf0ryxvd5h2my47r,1,19.6,38.9,2023-01-23T20:42:58.863Z,2023-01-23T20:43:02Z,3992402249,213,3.0,3992402247,212,15.4,3992402243,140,5.1,3992402245,141,42.4,3992402241,56,Back,,,,,,,,,,b3gyml6d5i3lqxsnh072nhuqd,R. Ketting,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500117219,863,1,2,86,5,cv5ftekuejf0ryxvd5h2my47r,0,8.1,38.5,2023-01-23T20:43:02.416Z,2023-01-23T20:43:06Z,3992402339,140,57.5,3992402347,1,,3992402337,56,Center,3992402335,155,,3992402341,141,34.2,3992402345,213,6.2,3992402343,212,52.0,,,,1du03mqsc0o6i4e64n7pzr6ui,E. van der Gouw,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500117225,837,1,2,86,11,2xlnfgrl6r18ftv38unwp7h4s,0,42.4,68,2023-01-23T20:43:07.858Z,2023-01-23T20:43:09Z,3992402391,56,Center,3992402401,1,,3992402395,141,50.1,3992402393,140,71.8,3992402397,212,33.2,3992402399,213,5.9,3992402389,3,,,,,4iurx3g3hajlatv5gcxsqwm7e,D. Vos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500117231,864,1,2,86,12,cv5ftekuejf0ryxvd5h2my47r,1,27.8,45.5,2023-01-23T20:43:09.055Z,2023-01-23T20:43:10Z,3992402437,140,24.5,3992402443,213,1.8,3992402441,212,14.4,3992402433,3,,3992402435,56,Back,3992402439,141,66.1,,,,,,,b3gyml6d5i3lqxsnh072nhuqd,R. Ketting,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500117247,865,1,2,86,13,cv5ftekuejf0ryxvd5h2my47r,0,24.5,66.1,2023-01-23T20:43:10.208Z,2023-01-23T20:43:13Z,3992402543,56,Back,3992402545,140,43.8,3992402541,157,,3992402549,212,31.5,3992402553,1,,3992402551,213,0.9,3992402547,141,100.0,,,,7i9hjqjogg1iowfo4fu5zpcyd,B. Koglin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500117285,838,5,2,86,16,2xlnfgrl6r18ftv38unwp7h4s,1,56.9,-1.8,2023-01-23T20:43:13.219Z,2023-01-23T20:43:22Z,3992402745,56,Right,3992402747,347,,3992402749,233,866,,,,,,,,,,,,,,,,4iurx3g3hajlatv5gcxsqwm7e,D. Vos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500117249,866,5,2,86,16,cv5ftekuejf0ryxvd5h2my47r,0,43.1,101.8,2023-01-23T20:43:13.219Z,2023-01-23T20:52:43Z,3992402555,56,Back,3992402557,347,,3992402779,233,838,,,,,,,,,,,,,,,,7i9hjqjogg1iowfo4fu5zpcyd,B. Koglin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500117307,839,1,2,86,24,2xlnfgrl6r18ftv38unwp7h4s,1,57.6,0,2023-01-23T20:43:21.538Z,2023-01-23T20:43:25Z,3992402851,140,37.9,3992402847,107,,3992402849,56,Back,3992402853,141,14.0,3992402855,212,23.3,3992402857,213,2.7,3992402859,1,,,,,47yvsnwrehtn4mwsjcqk4ewyy,D. Arts,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500117317,840,1,2,86,28,2xlnfgrl6r18ftv38unwp7h4s,1,32,23.2,2023-01-23T20:43:25.042Z,2023-01-23T20:43:28Z,3992402919,140,19.0,3992402925,213,2.1,3992402923,212,27.2,3992402921,141,57.8,3992402915,56,Back,,,,,,,,,,d9ewnngnsfc0s4hcs282hayhg,L. Comenencia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500117325,841,1,2,86,31,2xlnfgrl6r18ftv38unwp7h4s,1,19.6,65.3,2023-01-23T20:43:28.195Z,2023-01-23T20:43:32Z,3992402987,56,Back,3992402989,140,18.2,3992402991,141,87.3,3992402993,212,15.0,3992402995,213,1.7,,,,,,,,,,4iurx3g3hajlatv5gcxsqwm7e,D. Vos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500117339,842,1,2,86,35,2xlnfgrl6r18ftv38unwp7h4s,1,19.5,96.6,2023-01-23T20:43:32.101Z,2023-01-23T20:43:36Z,3992403101,1,,3992403097,213,6.3,3992403087,140,55.9,3992403093,212,38.2,3992403083,56,Left,3992403081,155,,3992403089,141,96.3,,,,7b0vbfxlv3uiozb19fcj2vsyy,F. Leysen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500117349,843,61,2,86,39,2xlnfgrl6r18ftv38unwp7h4s,0,55.9,96.3,2023-01-23T20:43:36.420Z,2023-01-23T20:43:36Z,3992403147,56,Left,,,,,,,,,,,,,,,,,,,,,,d785q9rpqlyuyswv8f9fx4cno,M. Nassoh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500117351,844,5,2,86,40,2xlnfgrl6r18ftv38unwp7h4s,0,55.2,101.2,2023-01-23T20:43:36.707Z,2023-01-23T20:52:44Z,3992403151,347,,3992403305,233,867,3992403149,56,Left,,,,,,,,,,,,,,,,d785q9rpqlyuyswv8f9fx4cno,M. Nassoh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500117367,867,5,2,86,40,cv5ftekuejf0ryxvd5h2my47r,1,44.8,-1.2,2023-01-23T20:43:36.707Z,2023-01-23T20:43:41Z,3992403263,347,,3992403261,56,Back,3992403281,233,844,,,,,,,,,,,,,,,,7i9hjqjogg1iowfo4fu5zpcyd,B. Koglin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500117383,868,1,2,86,44,cv5ftekuejf0ryxvd5h2my47r,1,53.2,0,2023-01-23T20:43:41.165Z,2023-01-23T20:43:43Z,3992403381,213,2.8,3992403383,1,,3992403379,212,25.8,3992403371,107,,3992403375,140,30.1,3992403373,56,Back,3992403377,141,11.9,,,,3p95pudljhqzrnegmko7z56uh,R. Sedláček,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500117395,869,1,2,86,47,cv5ftekuejf0ryxvd5h2my47r,1,27.9,13.8,2023-01-23T20:43:43.853Z,2023-01-23T20:43:46Z,3992403441,212,29.6,3992403435,56,Back,3992403443,213,1.6,3992403437,140,25.9,3992403439,141,57.2,,,,,,,,,,b3gyml6d5i3lqxsnh072nhuqd,R. Ketting,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
