id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,assist,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,keyPass,qualifier/13/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/14/value,qualifier/10/value,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value
2529960569,559,1,2,70,14,xcevba75jfkrg4s6tl89zl3y,1,55.7,44.5,2023-04-07T19:33:06.833Z,2023-04-07T19:33:09Z,4170811093,140,44.6,4170811091,56,Back,4170811099,213,3.7,4170811095,141,34.9,4170811097,212,13.4,,,,,,,,,,7flz5rsy2e31gbd8udiqg14gl,L. Kaak,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529960659,560,1,2,70,17,xcevba75jfkrg4s6tl89zl3y,1,45,29.5,2023-04-07T19:33:09.309Z,2023-04-07T19:33:14Z,4170811661,141,4.4,4170811657,140,67.0,4170811669,213,5.6,4170811653,56,Right,4170811665,212,28.7,,,,,,,,,,1j33nixshgkkdwjjnuafknahh,G. Korte,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529960661,561,4,2,70,20,xcevba75jfkrg4s6tl89zl3y,1,65.3,10.6,2023-04-07T19:33:13.035Z,2023-04-07T19:34:03Z,4170811679,265,,4170811681,286,,4170811675,56,Right,4170811677,152,,4170816837,233,548,4170811673,13,,,,,,,,abgzge9xy445z8rdwa2mcapqt,Jeffry Fortes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529960643,548,4,2,70,20,dac758ef858jbq7pcb3gfwite,0,34.7,89.4,2023-04-07T19:33:13.036Z,2023-04-07T19:34:04Z,4170811561,152,,4170816875,233,561,4170811565,285,,4170811557,13,,4170811559,56,Back,4170811563,265,,,,,,,,e8si4ph9te020gpicg3k2k3u2,R. Roosken,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529960931,549,17,2,70,35,dac758ef858jbq7pcb3gfwite,1,0,0,2023-04-07T19:33:28.077Z,2023-04-07T19:33:28Z,4170813055,392,,4170813053,31,,4170813057,13,243,,,,,,,,,,,,,,,,e8si4ph9te020gpicg3k2k3u2,R. Roosken,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529961409,562,43,2,71,1,xcevba75jfkrg4s6tl89zl3y,1,0,0,2023-04-07T19:33:53.215Z,2023-04-07T19:35:04Z,4170822773,144,61,4170815651,56,Center,,,,,,,,,,,,,,,,,,,abgzge9xy445z8rdwa2mcapqt,Jeffry Fortes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529961455,563,43,2,71,2,xcevba75jfkrg4s6tl89zl3y,1,0,0,2023-04-07T19:33:54.935Z,2023-04-07T19:34:43Z,4170815899,56,Center,4170815901,346,0,4170820859,144,5,,,,,,,,,,,,,,,,abgzge9xy445z8rdwa2mcapqt,Jeffry Fortes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529961993,564,1,2,71,30,xcevba75jfkrg4s6tl89zl3y,0,63,8.3,2023-04-07T19:34:22.621Z,2023-04-07T19:35:06Z,4170818775,212,37.1,4170818781,1,,4170818769,56,Center,4170822953,152,,4170818777,213,0.7,4170818771,140,90.3,4170818767,155,,4170818773,141,43.0,3yq9brnhlfinrzrfbzcv99nmd,A. Büttner,4170822951,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529961991,550,43,2,71,31,dac758ef858jbq7pcb3gfwite,1,0,0,2023-04-07T19:34:23.365Z,2023-04-07T19:34:31Z,4170818763,56,Back,4170818765,285,0,4170819521,144,74,,,,,,,,,,,,,,,,4dk7h575fifmw2lhslevhmhux,M. Rente,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529962011,551,61,2,71,32,dac758ef858jbq7pcb3gfwite,1,20.6,46.6,2023-04-07T19:34:24.445Z,2023-04-07T19:34:24Z,4170818869,56,Back,,,,,,,,,,,,,,,,,,,,,,4dk7h575fifmw2lhslevhmhux,M. Rente,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529962031,552,49,2,71,34,dac758ef858jbq7pcb3gfwite,1,26.5,46.6,2023-04-07T19:34:26.222Z,2023-04-07T19:34:26Z,,,,,,,,,,,,,,,,,,,,,,,,,bzf3k4wvqvx1tl1mx960wjv85,A. Ouahim,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529962053,553,1,2,71,34,dac758ef858jbq7pcb3gfwite,1,26.5,46.6,2023-04-07T19:34:26.644Z,2023-04-07T19:34:27Z,4170819111,141,67.9,4170819115,213,1.3,4170819107,56,Back,4170819113,212,15.1,4170819109,140,30.6,,,,,,,,,,bzf3k4wvqvx1tl1mx960wjv85,A. Ouahim,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529962055,554,50,2,71,34,dac758ef858jbq7pcb3gfwite,1,32.2,69,2023-04-07T19:34:27.018Z,2023-04-07T19:34:31Z,4170819123,56,Back,4170819125,285,,4170819593,233,565,,,,,,,,,,,,,,,,49zitlyt01houmqy6hk04x36y,L. Wehmeyer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529962121,565,7,2,71,34,xcevba75jfkrg4s6tl89zl3y,1,67.8,31,2023-04-07T19:34:27.019Z,2023-04-07T19:34:31Z,4170819557,233,554,4170819459,56,Center,4170819571,286,,,,,,,,,,,,,,,,,3yq9brnhlfinrzrfbzcv99nmd,A. Büttner,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529962127,566,49,2,71,38,xcevba75jfkrg4s6tl89zl3y,1,52.7,74.2,2023-04-07T19:34:30.773Z,2023-04-07T19:34:31Z,,,,,,,,,,,,,,,,,,,,,,,,,5curv1gquatwkxsin86fghvkk,C. Neghli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529962219,567,1,2,71,38,xcevba75jfkrg4s6tl89zl3y,1,52.7,74.2,2023-04-07T19:34:30.894Z,2023-04-07T19:34:35Z,4170819983,213,3.4,4170819979,141,62.6,4170819985,1,,4170819977,140,19.8,4170819975,56,Back,4170819981,212,35.4,,,,,,,5curv1gquatwkxsin86fghvkk,C. Neghli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529962239,568,1,2,71,43,xcevba75jfkrg4s6tl89zl3y,1,20.5,64.2,2023-04-07T19:34:35.324Z,2023-04-07T19:34:59Z,4170820083,213,1.2,4170820077,140,28.7,4170820081,212,21.4,4170820075,56,Back,4170820079,141,93.0,,,,,,,,,,cf70r39m2wgbijtw0co5t6yfp,H. Jurjus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529962287,569,1,2,71,45,xcevba75jfkrg4s6tl89zl3y,1,28.7,93,2023-04-07T19:34:37.541Z,2023-04-07T19:34:39Z,4170820441,141,81.2,4170820437,56,Back,4170820445,213,5.8,4170820443,212,17.8,4170820439,140,43.8,,,,,,,,,,5curv1gquatwkxsin86fghvkk,C. Neghli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529962399,570,1,2,71,46,xcevba75jfkrg4s6tl89zl3y,1,42.8,81.5,2023-04-07T19:34:39.060Z,2023-04-07T19:34:45Z,4170820987,140,46.3,4170820995,212,9.6,4170820983,56,Back,4170820999,213,1.2,4170820991,141,94.5,,,,,,,,,,969cpy2geokwer9gjapk7zj3e,R. Hillen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529962489,571,1,2,71,53,xcevba75jfkrg4s6tl89zl3y,1,71,64,2023-04-07T19:34:45.684Z,2023-04-07T20:04:08Z,4170821571,155,,4170822191,154,,4170821579,212,28.4,4170821575,140,81.1,4170821581,213,5.1,4170821577,141,25.3,4170822189,210,13,4170821573,56,Center,5curv1gquatwkxsin86fghvkk,C. Neghli,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,
2529962493,572,13,2,71,57,xcevba75jfkrg4s6tl89zl3y,1,89.5,28,2023-04-07T19:34:49.890Z,2023-04-07T20:04:08Z,4170821865,20,,4170821605,56,Center,4170821601,22,,4170822229,154,,4170821603,63,,4170822241,230,98.6,4170822245,231,46.2,4170822235,102,55.5,1j33nixshgkkdwjjnuafknahh,G. Korte,4170822237,103,56.9,,4170822227,29,,4170822231,55,4170822225,85,,,,,,,,,,,,,,,,,571,,,,,,
2529962475,555,5,2,71,57,dac758ef858jbq7pcb3gfwite,1,-1.2,49,2023-04-07T19:34:49.901Z,2023-04-07T19:34:52Z,4170821723,233,573,4170821495,346,,4170821493,56,Back,,,,,,,,,,,,,,,,e8si4ph9te020gpicg3k2k3u2,R. Roosken,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529962501,573,5,2,71,57,xcevba75jfkrg4s6tl89zl3y,0,101.2,51,2023-04-07T19:34:49.901Z,2023-04-07T19:50:12Z,4170821651,346,,4170821747,233,555,4170821649,56,Center,,,,,,,,,,,,,,,,1j33nixshgkkdwjjnuafknahh,G. Korte,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529962771,556,1,2,72,13,dac758ef858jbq7pcb3gfwite,1,4.5,59.1,2023-04-07T19:35:05.228Z,2023-04-07T19:35:08Z,4170823161,56,Back,4170823181,189,,4170823169,213,5.7,4170823165,141,34.3,4170823167,212,30.4,4170823173,237,,4170823163,140,28.6,4170823159,124,,dmsmbn9a1qucwf100o3v77nbp,M. Brouwer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529962797,557,1,2,72,16,dac758ef858jbq7pcb3gfwite,1,30.2,33.7,2023-04-07T19:35:08.604Z,2023-04-07T19:35:10Z,4170823313,213,5.1,4170823309,141,7.9,4170823305,56,Back,4170823307,140,36.5,4170823311,212,18.7,,,,,,,,,,akfbttkeqfd8pzhe93ra674kp,S. Sonnenberg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529962895,558,1,2,72,17,dac758ef858jbq7pcb3gfwite,1,38.5,6.8,2023-04-07T19:35:10.085Z,2023-04-07T19:35:16Z,4170823839,56,Right,4170823843,140,75.8,4170823851,1,,4170823835,155,,4170823847,212,40.2,4170823845,141,20.1,4170823849,213,0.2,,,,4dk7h575fifmw2lhslevhmhux,M. Rente,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529962937,559,43,2,72,24,dac758ef858jbq7pcb3gfwite,1,0,0,2023-04-07T19:35:16.524Z,2023-04-07T19:35:49Z,4170827023,144,3,4170825689,233,574,4170824035,286,0,4170824033,56,Right,,,,,,,,,,,,,1jeb7li66vn913oub7t7l7x79,R. Cicilia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529963015,574,43,2,72,24,xcevba75jfkrg4s6tl89zl3y,1,0,0,2023-04-07T19:35:16.525Z,2023-04-07T19:36:09Z,4170824431,285,0,4170824427,167,0,4170828883,144,7,4170824429,56,Back,,,,,,,,,,,,,62ft9dfhds3wn0dv650d4gkph,X. Schenk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529962945,560,43,2,72,26,dac758ef858jbq7pcb3gfwite,1,0,0,2023-04-07T19:35:18.229Z,2023-04-07T19:35:35Z,4170824041,56,Right,4170825743,144,61,,,,,,,,,,,,,,,,,,,1jeb7li66vn913oub7t7l7x79,R. Cicilia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529963411,563,4,2,72,26,dac758ef858jbq7pcb3gfwite,1,98.6,16.3,2023-04-07T19:35:18.231Z,2023-04-07T19:58:47Z,4170826653,56,Right,4170826659,286,,4170832833,295,,4170826651,13,,4170936943,233,575,4170826655,152,,,,,,,,arrbpgnwbguhyumc8c1u4jsut,M. Vejinović,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529963033,575,4,2,72,26,xcevba75jfkrg4s6tl89zl3y,0,1.4,83.7,2023-04-07T19:35:18.232Z,2023-04-07T19:58:47Z,4170828715,285,,4170828711,152,,4170824521,56,Back,4170936963,233,563,4170828709,13,,4170831937,295,,,,,,,,62ft9dfhds3wn0dv650d4gkph,X. Schenk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529963027,561,43,2,72,30,dac758ef858jbq7pcb3gfwite,1,0,0,2023-04-07T19:35:22.713Z,2023-04-07T19:35:38Z,4170826027,144,61,4170824493,56,Right,,,,,,,,,,,,,,,,,,,1jeb7li66vn913oub7t7l7x79,R. Cicilia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529963055,562,43,2,72,32,dac758ef858jbq7pcb3gfwite,1,0,0,2023-04-07T19:35:24.238Z,2023-04-07T19:35:48Z,4170825391,233,575,4170824689,56,Right,4170826835,144,6,4170825383,75,0,,,,,,,,,,,,,1jeb7li66vn913oub7t7l7x79,R. Cicilia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529963517,564,1,2,72,58,dac758ef858jbq7pcb3gfwite,0,97.8,12.3,2023-04-07T19:35:51.166Z,2023-04-07T19:35:52Z,4170827273,152,,4170827283,213,1.8,4170827275,56,Center,4170827281,212,30.9,4170827269,5,,4170827277,140,91.6,4170827271,155,,4170827267,2,,arrbpgnwbguhyumc8c1u4jsut,M. Vejinović,4170827279,141,56.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529963531,576,12,2,73,0,xcevba75jfkrg4s6tl89zl3y,1,5.8,47,2023-04-07T19:35:52.291Z,2023-04-07T19:36:02Z,4170827363,15,,4170827359,213,5.8,4170827351,56,Back,4170827357,212,16.2,4170827353,140,19.6,4170827355,141,36.4,,,,,,,969cpy2geokwer9gjapk7zj3e,R. Hillen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529963645,577,1,2,73,3,xcevba75jfkrg4s6tl89zl3y,0,20.5,36.7,2023-04-07T19:35:55.456Z,2023-04-07T19:36:00Z,4170827965,212,49.9,4170827963,141,100.0,4170827967,213,1.1,4170827961,140,43.4,4170827957,56,Back,4170827969,1,,4170827953,157,,,,,1j33nixshgkkdwjjnuafknahh,G. Korte,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529963767,565,5,2,73,8,dac758ef858jbq7pcb3gfwite,1,54.2,-1.5,2023-04-07T19:36:00.191Z,2023-04-07T19:50:12Z,4170828601,347,,4170828599,56,Right,4170828649,233,578,,,,,,,,,,,,,,,,bzf3k4wvqvx1tl1mx960wjv85,A. Ouahim,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529963649,578,5,2,73,8,xcevba75jfkrg4s6tl89zl3y,0,45.8,101.5,2023-04-07T19:36:00.191Z,2023-04-07T19:36:06Z,4170828673,233,565,4170827983,347,,4170827981,56,Back,,,,,,,,,,,,,,,,1j33nixshgkkdwjjnuafknahh,G. Korte,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529963801,566,1,2,73,14,dac758ef858jbq7pcb3gfwite,1,51.6,0,2023-04-07T19:36:06.307Z,2023-04-07T19:36:08Z,4170828813,213,1.0,4170828809,141,19.4,4170828805,56,Right,4170828807,140,60.9,4170828803,107,,4170828811,212,17.1,,,,,,,bzf3k4wvqvx1tl1mx960wjv85,A. Ouahim,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529963839,567,1,2,73,15,dac758ef858jbq7pcb3gfwite,1,62.2,21,2023-04-07T19:36:08.060Z,2023-04-07T19:36:11Z,4170829043,213,4.0,4170829027,56,Right,4170829031,140,55.1,4170829039,212,11.6,4170829035,141,7.9,,,,,,,,,,sbxnlkg50itbqkpuh8wnwk45,L. Schoofs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529963913,568,1,2,73,18,dac758ef858jbq7pcb3gfwite,1,44.1,12.6,2023-04-07T19:36:11.052Z,2023-04-07T19:36:14Z,4170829457,212,20.8,4170829461,213,2.0,4170829453,140,35.0,4170829455,141,39.8,4170829451,56,Back,,,,,,,,,,bzf3k4wvqvx1tl1mx960wjv85,A. Ouahim,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529963977,569,1,2,73,22,dac758ef858jbq7pcb3gfwite,1,36.3,42.8,2023-04-07T19:36:14.756Z,2023-04-07T19:36:18Z,4170829811,212,17.2,4170829813,213,2.0,4170829809,141,65.4,4170829805,56,Back,4170829807,140,28.9,,,,,,,,,,akfbttkeqfd8pzhe93ra674kp,S. Sonnenberg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529964033,570,1,2,73,26,dac758ef858jbq7pcb3gfwite,1,34.4,62.3,2023-04-07T19:36:18.668Z,2023-04-07T19:36:22Z,4170830093,140,34.0,4170830091,56,Back,4170830099,213,4.7,4170830095,141,44.8,4170830097,212,11.9,,,,,,,,,,ip62fljz9ng6sil4krcq8dm1,J. Hoogma,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529964053,571,1,2,73,30,dac758ef858jbq7pcb3gfwite,0,38.1,33.9,2023-04-07T19:36:22.260Z,2023-04-07T19:36:24Z,4170830209,212,19.8,4170830211,213,0,4170830205,140,57.0,4170830203,56,Center,4170830207,141,33.9,,,,,,,,,,arrbpgnwbguhyumc8c1u4jsut,M. Vejinović,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529964109,579,8,2,73,33,xcevba75jfkrg4s6tl89zl3y,1,34.4,65.5,2023-04-07T19:36:25.543Z,2023-04-07T19:38:53Z,4170830439,56,Back,,,,,,,,,,,,,,,,,,,,,,7b4jmfu1ejoeci2zmvwuejnys,P. Brittijn,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529964169,572,1,2,73,34,dac758ef858jbq7pcb3gfwite,1,65.6,18.8,2023-04-07T19:36:26.420Z,2023-04-07T19:36:30Z,4170830735,213,6.0,4170830729,141,8.2,4170830725,56,Right,4170830727,140,88.1,4170830731,212,24.7,,,,,,,,,,bzf3k4wvqvx1tl1mx960wjv85,A. Ouahim,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529964245,573,1,2,73,37,dac758ef858jbq7pcb3gfwite,1,90.1,6.2,2023-04-07T19:36:30.100Z,2023-04-07T19:36:48Z,4170831115,213,1.5,4170831111,141,41.5,4170832187,210,13,4170831109,140,90.9,4170831113,212,24.0,4170832189,154,,4170831107,56,Center,,,,4dk7h575fifmw2lhslevhmhux,M. Rente,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,
2529964253,574,13,2,73,40,dac758ef858jbq7pcb3gfwite,1,92.6,38.2,2023-04-07T19:36:32.643Z,2023-04-07T19:36:48Z,4170832241,230,98.4,4170831159,17,,4170831803,20,,4170832235,102,43.0,4170832237,103,48.6,4170832227,29,,4170832231,55,573,4170832243,231,47.7,1jeb7li66vn913oub7t7l7x79,R. Cicilia,4170832225,87,,,4170831157,22,,4170832229,154,4170831161,56,Center,4170832239,328,,,,,,,,,,,,,,,,,,,,
2529964291,575,5,2,73,41,dac758ef858jbq7pcb3gfwite,0,101.1,45.2,2023-04-07T19:36:33.194Z,2023-04-07T19:50:12Z,4170831399,346,,4170831467,233,580,4170831397,56,Center,,,,,,,,,,,,,,,,1jeb7li66vn913oub7t7l7x79,R. Cicilia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529964219,580,5,2,73,41,xcevba75jfkrg4s6tl89zl3y,1,-1.1,54.8,2023-04-07T19:36:33.194Z,2023-04-07T19:36:38Z,4170831437,233,575,4170830973,56,Back,4170830975,346,,,,,,,,,,,,,,,,,7b4jmfu1ejoeci2zmvwuejnys,P. Brittijn,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529964853,576,18,2,74,26,dac758ef858jbq7pcb3gfwite,1,0,0,2023-04-07T19:37:18.925Z,2023-04-07T19:37:19Z,4170834745,44,Defender,4170834743,42,,4170834787,55,577,4170834747,59,12,,,,,,,,,,,,,e8si4ph9te020gpicg3k2k3u2,R. Roosken,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529964857,577,19,2,74,26,dac758ef858jbq7pcb3gfwite,1,0,0,2023-04-07T19:37:18.926Z,2023-04-07T19:37:19Z,4170834767,293,1,4170834765,292,3,4170834771,55,576,4170834769,44,Defender,4170834761,145,11,4170834763,59,34,4170834757,42,,,,,e5c8wtame01unosnz4zchwljo,C. Olde Keizer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529964997,581,18,2,74,37,xcevba75jfkrg4s6tl89zl3y,1,0,0,2023-04-07T19:37:29.920Z,2023-04-07T19:37:30Z,4170835523,44,Forward,4170835525,59,17,4170835573,55,582,4170835521,42,,,,,,,,,,,,,,3h7rkufywz6c2aye1l5b0ihp0,D. Haen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529965001,582,19,2,74,37,xcevba75jfkrg4s6tl89zl3y,1,0,0,2023-04-07T19:37:29.921Z,2023-04-07T19:37:30Z,4170835557,44,Forward,4170835543,42,,4170835551,292,9,4170835561,55,581,4170835549,59,35,4170835553,293,3,4170835547,145,9,,,,cipmd3k2nfv0ddic0l8go14gl,C. Benschop,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529965047,578,18,2,74,40,dac758ef858jbq7pcb3gfwite,1,0,0,2023-04-07T19:37:33.013Z,2023-04-07T19:37:33Z,4170835831,59,5,4170835827,42,,4170835899,55,579,4170835829,44,Defender,,,,,,,,,,,,,4dk7h575fifmw2lhslevhmhux,M. Rente,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529965051,579,19,2,74,40,dac758ef858jbq7pcb3gfwite,1,0,0,2023-04-07T19:37:33.014Z,2023-04-07T19:37:33Z,4170835859,55,578,4170835851,59,2,4170835857,44,Defender,4170835855,293,2,4170835845,42,,4170835849,145,2,4170835853,292,3,,,,1o51op6w576yo6t585wkwistm,S. Mokono,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529965293,580,18,2,74,55,dac758ef858jbq7pcb3gfwite,1,0,0,2023-04-07T19:37:47.846Z,2023-04-07T19:37:48Z,4170837151,42,,4170837155,59,10,4170837153,44,Midfielder,4170837223,55,581,,,,,,,,,,,,,bzf3k4wvqvx1tl1mx960wjv85,A. Ouahim,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529965301,581,19,2,74,55,dac758ef858jbq7pcb3gfwite,1,0,0,2023-04-07T19:37:47.847Z,2023-04-07T19:37:48Z,4170837187,42,,4170837193,59,8,4170837199,44,Midfielder,4170837201,55,580,4170837191,145,4,4170837197,293,5,4170837195,292,5,,,,bmbzc4jvazdiuddsbnceyauei,E. Sierra,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529965471,583,1,2,75,2,xcevba75jfkrg4s6tl89zl3y,0,5.4,58.5,2023-04-07T19:37:54.996Z,2023-04-07T19:38:01Z,4170837939,155,,4170837947,212,63.2,4170837951,1,,4170837945,141,77.5,4170837943,140,64.3,4170837937,124,,4170837949,213,0.2,4170837955,74,,cf70r39m2wgbijtw0co5t6yfp,H. Jurjus,4170837941,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529965479,582,44,2,75,7,dac758ef858jbq7pcb3gfwite,1,35.2,23,2023-04-07T19:37:59.452Z,2023-04-07T19:38:01Z,4170837985,56,Back,4170838089,233,584,4170837987,285,,,,,,,,,,,,,,,,,1o51op6w576yo6t585wkwistm,S. Mokono,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529965483,584,44,2,75,7,xcevba75jfkrg4s6tl89zl3y,0,64.8,77,2023-04-07T19:37:59.453Z,2023-04-07T19:38:01Z,4170838009,286,,4170838113,233,582,4170838007,56,Center,,,,,,,,,,,,,,,,cipmd3k2nfv0ddic0l8go14gl,C. Benschop,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529965485,583,1,2,75,7,dac758ef858jbq7pcb3gfwite,0,34.7,23.4,2023-04-07T19:37:59.821Z,2023-04-07T19:38:00Z,4170838025,140,45.7,4170838031,213,5.7,4170838027,141,12.3,4170838021,3,,4170838029,212,13.8,4170838023,56,Back,,,,,,,1o51op6w576yo6t585wkwistm,S. Mokono,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529965517,585,1,2,75,9,xcevba75jfkrg4s6tl89zl3y,0,53,90.5,2023-04-07T19:38:01.813Z,2023-04-07T19:38:03Z,4170838193,157,,4170838203,213,5.7,4170838261,233,584,4170838265,286,,4170838205,1,,4170838195,56,Left,4170838197,140,56.3,4170838259,236,,3yq9brnhlfinrzrfbzcv99nmd,A. Büttner,4170838201,212,4.1,,4170838199,141,87.4,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529965503,584,74,2,75,9,dac758ef858jbq7pcb3gfwite,1,43.2,8.5,2023-04-07T19:38:01.814Z,2023-04-07T19:38:03Z,4170838125,285,,4170838123,56,Back,4170838277,233,585,,,,,,,,,,,,,,,,bmbzc4jvazdiuddsbnceyauei,E. Sierra,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529965583,586,1,2,75,12,xcevba75jfkrg4s6tl89zl3y,1,39.9,33.3,2023-04-07T19:38:04.542Z,2023-04-07T19:38:06Z,4170838601,141,43.3,4170838595,56,Back,4170838605,213,0.8,4170838599,140,46.2,4170838593,3,,4170838603,212,9.5,,,,,,,abgzge9xy445z8rdwa2mcapqt,Jeffry Fortes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529965633,587,1,2,75,14,xcevba75jfkrg4s6tl89zl3y,1,46.2,43.3,2023-04-07T19:38:06.201Z,2023-04-07T19:38:09Z,4170838839,213,5.3,4170838831,56,Right,4170838837,212,24.7,4170838833,140,59.3,4170838835,141,13.1,,,,,,,,,,7b4jmfu1ejoeci2zmvwuejnys,P. Brittijn,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529965661,588,1,2,75,17,xcevba75jfkrg4s6tl89zl3y,1,60.2,13.2,2023-04-07T19:38:09.210Z,2023-04-07T19:38:11Z,4170838983,213,0.7,4170838973,155,,4170838979,141,32.2,4170838981,212,20.0,4170838975,56,Center,4170838977,140,74.7,,,,,,,abgzge9xy445z8rdwa2mcapqt,Jeffry Fortes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529965663,589,61,2,75,19,xcevba75jfkrg4s6tl89zl3y,0,74.7,32.2,2023-04-07T19:38:11.331Z,2023-04-07T19:38:11Z,4170838991,56,Center,,,,,,,,,,,,,,,,,,,,,,1j33nixshgkkdwjjnuafknahh,G. Korte,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
