id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/9/value,keyPass,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId
2484354335,635,1,2,69,7,bk5ltsueqmeng29eovd8m2tml,1,3.5,49.6,2022-11-11T20:27:01.694Z,2022-11-11T20:27:05Z,3909191997,212,25.3,3909191993,140,20.2,3909191989,123,,3909191995,141,22.8,3909191999,213,5.5,3909191991,56,Back,,,,,,,etvamcwttnlg4sfxfulgzm7yt,K. Lamprou,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484354393,636,1,2,69,11,bk5ltsueqmeng29eovd8m2tml,1,22.2,21.8,2022-11-11T20:27:05.485Z,2022-11-11T20:27:11Z,3909192327,213,1.2,3909192323,141,41.3,3909192325,212,14.4,3909192319,56,Back,3909192321,140,27.5,,,,,,,,,,9hz7j1p4f0d2hxyz2bdkbyk0l,F. Heerkens,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484354409,637,1,2,69,17,bk5ltsueqmeng29eovd8m2tml,1,38.6,40.3,2022-11-11T20:27:11.614Z,2022-11-11T20:27:13Z,3909192443,213,1.7,3909192437,140,36.2,3909192441,212,15.9,3909192439,141,63.4,3909192435,56,Back,,,,,,,,,,7dw3mexdcnel375y16vfl0g2y,J. Bosch,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484354515,638,1,2,69,19,bk5ltsueqmeng29eovd8m2tml,1,38.2,62.7,2022-11-11T20:27:13.199Z,2022-11-11T20:27:22Z,3909193083,212,30.2,3909193077,56,Left,3909193081,141,94.7,3909193079,140,58.1,3909193085,213,0.8,,,,,,,,,,1l34qvjvar8qec3kbrg4rew2d,Pol Llonch,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484354525,639,1,2,69,28,bk5ltsueqmeng29eovd8m2tml,1,63.6,95,2022-11-11T20:27:22.606Z,2022-11-11T20:27:24Z,3909193121,140,59.0,3909193119,56,Left,3909193125,212,9.7,3909193129,213,4.2,3909193123,141,82.6,,,,,,,,,,eimwdeabp96ttxf8zywuiu8ve,D. Mathieu,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484354553,640,1,2,69,30,bk5ltsueqmeng29eovd8m2tml,1,58.7,85.1,2022-11-11T20:27:24.749Z,2022-11-11T20:27:26Z,3909193293,141,91.1,3909193297,213,2.6,3909193289,56,Left,3909193291,140,51.5,3909193295,212,8.6,,,,,,,,,,75o7fx1uwk6pavxbnqqx28y51,M. Verreth,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484354587,641,1,2,69,32,bk5ltsueqmeng29eovd8m2tml,1,51.4,90.3,2022-11-11T20:27:26.141Z,2022-11-11T20:27:28Z,3909193437,140,42.0,3909193443,212,19.0,3909193433,56,Back,3909193439,141,66.4,3909193445,213,4.2,,,,,,,,,,1l34qvjvar8qec3kbrg4rew2d,Pol Llonch,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484354623,642,1,2,69,34,bk5ltsueqmeng29eovd8m2tml,1,40.9,65.1,2022-11-11T20:27:28.333Z,2022-11-11T20:27:32Z,3909193619,141,33.3,3909193615,56,Back,3909193621,212,21.9,3909193617,140,37.7,3909193623,213,4.6,,,,,,,,,,8cox96ikk1k4c24f0y5ef45x,W. Dammers,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484354679,643,1,2,69,38,bk5ltsueqmeng29eovd8m2tml,1,36.3,31.9,2022-11-11T20:27:32.174Z,2022-11-11T20:27:37Z,3909193983,141,3.2,3909193987,213,5.6,3909193981,140,58.8,3909193985,212,30.6,3909193979,56,Right,,,,,,,,,,9hz7j1p4f0d2hxyz2bdkbyk0l,F. Heerkens,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484354713,644,1,2,69,43,bk5ltsueqmeng29eovd8m2tml,0,81.3,11,2022-11-11T20:27:37.438Z,2022-11-11T20:27:39Z,3909194151,141,50.3,3909194155,212,29.7,3909194159,213,1.1,3909194137,155,,3909194141,56,Center,3909194145,140,93.7,3909194135,2,,,,,e42jh6bbwn4aybdnysonrvutx,L. Owusu,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484354741,706,52,2,69,48,cv5ftekuejf0ryxvd5h2my47r,1,6.2,44.3,2022-11-11T20:27:42.632Z,2022-11-11T20:27:42Z,,,,,,,,,,,,,,,,,,,,,,,,,1du03mqsc0o6i4e64n7pzr6ui,E. van der Gouw,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484354847,707,80,2,69,59,cv5ftekuejf0ryxvd5h2my47r,0,8.4,47.3,2022-11-11T20:27:53.767Z,2022-11-11T20:27:53Z,,,,,,,,,,,,,,,,,,,,,,,,,1du03mqsc0o6i4e64n7pzr6ui,E. van der Gouw,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484354873,708,1,2,70,0,cv5ftekuejf0ryxvd5h2my47r,1,7.7,41.6,2022-11-11T20:27:54.726Z,2022-11-11T20:27:56Z,3909195041,141,25.8,3909195045,213,5.6,3909195039,140,20.9,3909195043,212,17.5,3909195037,56,Back,,,,,,,,,,1du03mqsc0o6i4e64n7pzr6ui,E. van der Gouw,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484354933,709,1,2,70,2,cv5ftekuejf0ryxvd5h2my47r,1,22,25.3,2022-11-11T20:27:56.359Z,2022-11-11T20:28:00Z,3909195383,140,32.4,3909195387,212,44.7,3909195377,155,,3909195381,56,Back,3909195385,141,89.1,3909195389,213,1.3,3909195379,196,,3909195391,1,,b3gyml6d5i3lqxsnh072nhuqd,R. Ketting,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484354985,710,1,2,70,6,cv5ftekuejf0ryxvd5h2my47r,1,32.7,89,2022-11-11T20:28:00.583Z,2022-11-11T20:28:04Z,3909195649,56,Back,3909195657,213,0.3,3909195653,141,96.6,3909195655,212,15.5,3909195651,140,46.6,,,,,,,,,,5pg02unrm16jaa8vt5ego9z6y,S. Janssen,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484355001,711,1,2,70,10,cv5ftekuejf0ryxvd5h2my47r,1,41.6,93.5,2022-11-11T20:28:04.390Z,2022-11-11T20:28:05Z,3909195737,141,67.2,3909195733,56,Back,3909195735,140,25.0,3909195739,212,25.0,3909195741,213,3.9,,,,,,,,,,3jyb1qtjsf7li8zunui2qpq3u,T. Verheijen,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484355027,712,1,2,70,11,cv5ftekuejf0ryxvd5h2my47r,1,25,67.2,2022-11-11T20:28:05.479Z,2022-11-11T20:28:06Z,3909195853,140,35.1,3909195857,212,12.9,3909195851,56,Back,3909195859,213,5.7,3909195855,141,56.4,,,,,,,,,,7i9hjqjogg1iowfo4fu5zpcyd,B. Koglin,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484355045,713,1,2,70,12,cv5ftekuejf0ryxvd5h2my47r,1,35.1,56.4,2022-11-11T20:28:06.742Z,2022-11-11T20:28:08Z,3909195971,212,23.1,3909195967,140,13.5,3909195977,156,,3909195973,213,3.3,3909195965,56,Back,3909195969,141,49.9,,,,,,,3p95pudljhqzrnegmko7z56uh,R. Sedláček,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484355125,714,1,2,70,19,cv5ftekuejf0ryxvd5h2my47r,1,13.5,45.5,2022-11-11T20:28:13.113Z,2022-11-11T20:28:15Z,3909196431,1,,3909196427,212,54.2,3909196423,140,61.2,3909196429,213,0.4,3909196425,141,76.1,3909196419,155,,3909196421,56,Center,,,,1du03mqsc0o6i4e64n7pzr6ui,E. van der Gouw,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484355159,715,1,2,70,21,cv5ftekuejf0ryxvd5h2my47r,1,61.4,76.1,2022-11-11T20:28:15.287Z,2022-11-11T20:28:17Z,3909196643,140,71.3,3909196633,3,,3909196637,168,,3909196647,212,12.3,3909196641,56,Left,3909196645,141,85.9,3909196649,213,0.6,,,,3jyb1qtjsf7li8zunui2qpq3u,T. Verheijen,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484355653,731,44,2,70,22,cv5ftekuejf0ryxvd5h2my47r,1,70.6,70.7,2022-11-11T20:28:16.007Z,2022-11-11T20:29:08Z,3909199309,286,,3909199313,233,645,3909199307,56,Center,,,,,,,,,,,,,,,,5pg02unrm16jaa8vt5ego9z6y,S. Janssen,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484355151,645,44,2,70,22,bk5ltsueqmeng29eovd8m2tml,0,29.4,29.3,2022-11-11T20:28:16.008Z,2022-11-11T20:29:08Z,3909196605,285,,3909199333,233,731,3909196603,56,Back,,,,,,,,,,,,,,,,e42jh6bbwn4aybdnysonrvutx,L. Owusu,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484355177,716,1,2,70,23,cv5ftekuejf0ryxvd5h2my47r,1,71.4,85.9,2022-11-11T20:28:17.175Z,2022-11-11T20:28:19Z,3909196737,3,,3909196747,213,4.7,3909196743,141,76.4,3909196739,56,Center,3909196745,212,6.5,3909196741,140,71.5,,,,,,,5pg02unrm16jaa8vt5ego9z6y,S. Janssen,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484355179,717,50,2,70,24,cv5ftekuejf0ryxvd5h2my47r,1,73.4,75.5,2022-11-11T20:28:18.732Z,2022-11-11T20:28:20Z,3909196751,56,Center,3909196835,233,646,3909196753,286,,,,,,,,,,,,,,,,,40l3vtezw1ofwk2occi4z5w45,C. Johansson,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484355185,646,7,2,70,24,bk5ltsueqmeng29eovd8m2tml,0,26.6,24.5,2022-11-11T20:28:18.733Z,2022-11-11T20:28:20Z,3909196815,233,717,3909196791,56,Back,3909196793,285,,,,,,,,,,,,,,,,,9hz7j1p4f0d2hxyz2bdkbyk0l,F. Heerkens,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484355233,647,45,2,70,27,bk5ltsueqmeng29eovd8m2tml,0,30.4,29.2,2022-11-11T20:28:21.447Z,2022-11-11T20:28:23Z,3909197007,285,,3909197065,233,718,3909197005,56,Back,,,,,,,,,,,,,,,,7dw3mexdcnel375y16vfl0g2y,J. Bosch,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484355227,718,3,2,70,27,cv5ftekuejf0ryxvd5h2my47r,1,69.6,70.8,2022-11-11T20:28:21.447Z,2022-11-11T20:28:23Z,3909196987,286,,3909197049,233,647,3909196981,56,Center,,,,,,,,,,,,,,,,3p95pudljhqzrnegmko7z56uh,R. Sedláček,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484355249,719,1,2,70,28,cv5ftekuejf0ryxvd5h2my47r,1,70.5,66.7,2022-11-11T20:28:22.759Z,2022-11-11T20:28:24Z,3909197101,140,68.3,3909197105,212,7.1,3909197103,141,76.6,3909197099,56,Center,3909197107,213,1.9,,,,,,,,,,3p95pudljhqzrnegmko7z56uh,R. Sedláček,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484355257,720,1,2,70,29,cv5ftekuejf0ryxvd5h2my47r,1,68.3,76.6,2022-11-11T20:28:23.702Z,2022-11-11T20:28:24Z,3909197147,140,76.7,3909197151,212,8.8,3909197145,56,Center,3909197149,141,76.1,3909197153,213,6.2,,,,,,,,,,3jyb1qtjsf7li8zunui2qpq3u,T. Verheijen,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484355301,721,1,2,70,30,cv5ftekuejf0ryxvd5h2my47r,1,76.7,76.1,2022-11-11T20:28:24.391Z,2022-11-11T20:28:29Z,3909197383,56,Left,3909197391,213,2.2,3909197387,141,90.9,3909197385,140,70.3,3909197389,212,12.1,,,,,,,,,,3p95pudljhqzrnegmko7z56uh,R. Sedláček,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484355313,722,1,2,70,35,cv5ftekuejf0ryxvd5h2my47r,1,70.9,72.7,2022-11-11T20:28:29.478Z,2022-11-11T20:28:31Z,3909197451,141,70.8,3909197455,213,3.2,3909197447,56,Back,3909197453,212,23.1,3909197449,140,48.9,,,,,,,,,,alimpjocr7xtxu21sumg3b2l1,S. Braken,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484355339,723,1,2,70,36,cv5ftekuejf0ryxvd5h2my47r,1,48.9,70.8,2022-11-11T20:28:30.743Z,2022-11-11T20:28:33Z,3909197593,141,87.4,3909197597,213,0.8,3909197591,140,58.4,3909197595,212,15.1,3909197589,56,Left,,,,,,,,,,7i9hjqjogg1iowfo4fu5zpcyd,B. Koglin,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484355359,724,1,2,70,39,cv5ftekuejf0ryxvd5h2my47r,1,58.4,86.9,2022-11-11T20:28:33.510Z,2022-11-11T20:28:35Z,3909197723,140,46.5,3909197727,212,17.4,3909197721,56,Back,3909197729,213,3.9,3909197725,141,69.0,,,,,,,,,,aasoq3euk6e6zqhh08n0wocet,R. Klaasen,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484355401,725,1,2,70,41,cv5ftekuejf0ryxvd5h2my47r,1,46,63.9,2022-11-11T20:28:35.206Z,2022-11-11T20:28:39Z,3909197983,213,5.0,3909197977,140,53.1,3909197981,212,27.9,3909197979,141,24.3,3909197975,56,Center,,,,,,,,,,7i9hjqjogg1iowfo4fu5zpcyd,B. Koglin,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484355457,726,1,2,70,45,cv5ftekuejf0ryxvd5h2my47r,1,54.7,19.8,2022-11-11T20:28:39.302Z,2022-11-11T20:28:46Z,3909198233,140,69.4,3909198237,212,19.4,3909198231,56,Right,3909198239,213,5.6,3909198235,141,2.5,,,,,,,,,,b3gyml6d5i3lqxsnh072nhuqd,R. Ketting,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484355507,727,1,2,70,52,cv5ftekuejf0ryxvd5h2my47r,1,68.1,26.8,2022-11-11T20:28:46.102Z,2022-11-11T20:28:49Z,3909198457,141,54.5,3909198461,213,2.2,3909198453,56,Center,3909198455,140,54.4,3909198459,212,23.7,,,,,,,,,,72d57i3mfqxtbsmm196kdv0fd,T. Dekker,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484355557,728,1,2,70,55,cv5ftekuejf0ryxvd5h2my47r,1,54.4,51.9,2022-11-11T20:28:49.688Z,2022-11-11T20:28:56Z,3909198771,141,5.9,3909198767,56,Right,3909198775,213,5.5,3909198773,212,45.8,3909198765,155,,3909198769,140,86.2,3909198777,1,,,,,7i9hjqjogg1iowfo4fu5zpcyd,B. Koglin,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484355563,729,1,2,71,2,cv5ftekuejf0ryxvd5h2my47r,0,95.4,2.9,2022-11-11T20:28:56.822Z,2022-11-11T20:28:57Z,3909198837,213,1.6,3909198825,2,,3909198829,56,Right,3909198833,141,4.1,3909198835,212,0.8,3909198831,140,95.4,3909198827,155,,,,,3p95pudljhqzrnegmko7z56uh,R. Sedláček,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484355565,648,61,2,71,4,bk5ltsueqmeng29eovd8m2tml,1,4.4,90.8,2022-11-11T20:28:57.933Z,2022-11-11T20:28:58Z,3909198839,56,Back,,,,,,,,,,,,,,,,,,,,,,eimwdeabp96ttxf8zywuiu8ve,D. Mathieu,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484355583,649,6,2,71,4,bk5ltsueqmeng29eovd8m2tml,0,4.5,93.4,2022-11-11T20:28:58.471Z,2022-11-11T20:44:36Z,3909198923,56,Back,3909198945,233,730,3909198925,73,,,,,,,,,,,,,,,,,eimwdeabp96ttxf8zywuiu8ve,D. Mathieu,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484355589,730,6,2,71,4,cv5ftekuejf0ryxvd5h2my47r,1,95.5,6.6,2022-11-11T20:28:58.471Z,2022-11-11T20:29:00Z,3909198935,233,649,3909198931,56,Right,3909198933,75,,,,,,,,,,,,,,,,,3p95pudljhqzrnegmko7z56uh,R. Sedláček,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484355845,732,1,2,71,37,cv5ftekuejf0ryxvd5h2my47r,0,99.6,0.5,2022-11-11T20:29:31.464Z,2022-11-11T20:29:36Z,3909200363,213,1.6,3909200351,155,,3909200347,2,,3909200359,141,57.0,3909200355,56,Center,3909200361,212,38.4,3909200353,223,,3909200349,6,,aasoq3euk6e6zqhh08n0wocet,R. Klaasen,3909200365,1,,3909200357,140,3909200457,233,650,98.8,,,,,,,,,,,,,,,,,,
2484355855,650,11,2,71,40,bk5ltsueqmeng29eovd8m2tml,1,2.9,47,2022-11-11T20:29:34.797Z,2022-11-11T20:29:36Z,3909200403,88,,3909200489,233,732,3909200401,56,Back,,,,,,,,,,,,,,,,etvamcwttnlg4sfxfulgzm7yt,K. Lamprou,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484355953,651,80,2,71,55,bk5ltsueqmeng29eovd8m2tml,0,9.7,45.1,2022-11-11T20:29:49.261Z,2022-11-11T20:29:49Z,,,,,,,,,,,,,,,,,,,,,,,,,etvamcwttnlg4sfxfulgzm7yt,K. Lamprou,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484355975,652,1,2,71,57,bk5ltsueqmeng29eovd8m2tml,0,10.5,40.9,2022-11-11T20:29:51.261Z,2022-11-11T20:29:56Z,3909201169,213,6.2,3909201165,141,32.2,3909201161,56,Center,3909201167,212,60.2,3909201171,1,,3909201159,155,,3909201163,140,67.6,,,,etvamcwttnlg4sfxfulgzm7yt,K. Lamprou,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484355973,733,44,2,72,1,cv5ftekuejf0ryxvd5h2my47r,1,31.6,65,2022-11-11T20:29:55.094Z,2022-11-11T20:29:56Z,3909201149,56,Back,3909201205,233,653,3909201151,285,,,,,,,,,,,,,,,,,7i9hjqjogg1iowfo4fu5zpcyd,B. Koglin,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484355979,653,44,2,72,1,bk5ltsueqmeng29eovd8m2tml,0,68.4,35,2022-11-11T20:29:55.095Z,2022-11-11T20:29:56Z,3909201187,56,Center,3909201189,286,,3909201209,233,733,,,,,,,,,,,,,,,,35uvcvkv4nd0jbsov3xosjsut,J. Bokila,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484355997,734,1,2,72,1,cv5ftekuejf0ryxvd5h2my47r,1,30.8,62.1,2022-11-11T20:29:55.542Z,2022-11-11T20:29:58Z,3909201293,56,Back,3909201297,141,70.3,3909201291,3,,3909201301,213,0.4,3909201299,212,14.0,3909201295,140,43.0,,,,,,,7i9hjqjogg1iowfo4fu5zpcyd,B. Koglin,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484356017,735,1,2,72,4,cv5ftekuejf0ryxvd5h2my47r,0,43,70.3,2022-11-11T20:29:58.087Z,2022-11-11T20:30:01Z,3909201437,56,Back,3909201433,3,,3909201443,212,9.2,3909201445,213,0.8,3909201439,140,49.2,3909201435,168,,3909201441,141,79.9,,,,aasoq3euk6e6zqhh08n0wocet,R. Klaasen,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484356007,654,44,2,72,5,bk5ltsueqmeng29eovd8m2tml,1,46.7,21.8,2022-11-11T20:29:59.517Z,2022-11-11T20:30:01Z,3909201385,56,Back,3909201499,233,736,3909201387,285,,,,,,,,,,,,,,,,,e42jh6bbwn4aybdnysonrvutx,L. Owusu,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484356021,736,44,2,72,5,cv5ftekuejf0ryxvd5h2my47r,0,53.3,78.2,2022-11-11T20:29:59.518Z,2022-11-11T20:30:01Z,3909201513,233,654,3909201453,56,Center,3909201517,286,,,,,,,,,,,,,,,,,3jyb1qtjsf7li8zunui2qpq3u,T. Verheijen,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484356013,655,1,2,72,5,bk5ltsueqmeng29eovd8m2tml,0,42.6,23.6,2022-11-11T20:29:59.836Z,2022-11-11T20:30:00Z,3909201409,56,Back,3909201413,141,30.4,3909201417,213,0.7,3909201411,140,48.0,3909201407,3,,3909201415,212,7.3,,,,,,,e42jh6bbwn4aybdnysonrvutx,L. Owusu,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484356041,737,1,2,72,8,cv5ftekuejf0ryxvd5h2my47r,1,45.1,67.2,2022-11-11T20:30:02.071Z,2022-11-11T20:30:03Z,3909201555,155,,3909201559,140,59.8,3909201563,212,19.8,3909201557,56,Left,3909201565,213,0.7,3909201561,141,85.4,,,,,,,3p95pudljhqzrnegmko7z56uh,R. Sedláček,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484356049,738,1,2,72,9,cv5ftekuejf0ryxvd5h2my47r,0,59.8,85.4,2022-11-11T20:30:03.175Z,2022-11-11T20:30:04Z,3909201615,213,2.7,3909201607,56,Left,3909201611,141,89.9,3909201605,3,,3909201609,140,52.8,3909201613,212,8.0,,,,,,,3jyb1qtjsf7li8zunui2qpq3u,T. Verheijen,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484356061,656,1,2,72,11,bk5ltsueqmeng29eovd8m2tml,0,42.8,19.7,2022-11-11T20:30:05.117Z,2022-11-11T20:30:06Z,3909201717,212,8.8,3909201709,3,,3909201713,140,49.2,3909201719,213,0.7,3909201715,141,28.0,3909201711,56,Back,,,,,,,b9apqidquztaojf6e3my6v7bp,D. Crowley,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484356075,739,1,2,72,11,cv5ftekuejf0ryxvd5h2my47r,1,50.5,83,2022-11-11T20:30:05.398Z,2022-11-11T20:30:07Z,3909201801,140,64.3,3909201805,212,16.2,3909201797,3,,3909201803,141,93.8,3909201807,213,0.5,3909201799,56,Left,,,,,,,aasoq3euk6e6zqhh08n0wocet,R. Klaasen,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484356081,740,49,2,72,13,cv5ftekuejf0ryxvd5h2my47r,1,64.3,93.8,2022-11-11T20:30:06.872Z,2022-11-11T20:30:07Z,,,,,,,,,,,,,,,,,,,,,,,,,40l3vtezw1ofwk2occi4z5w45,C. Johansson,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484356121,741,1,2,72,14,cv5ftekuejf0ryxvd5h2my47r,1,67.4,93.6,2022-11-11T20:30:08.054Z,2022-11-11T20:30:10Z,3909202033,140,67.3,3909202037,212,3.4,3909202031,56,Left,3909202041,213,4.7,3909202035,141,88.6,,,,,,,,,,40l3vtezw1ofwk2occi4z5w45,C. Johansson,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484356139,742,1,2,72,16,cv5ftekuejf0ryxvd5h2my47r,0,72.3,80,2022-11-11T20:30:10.693Z,2022-11-11T20:30:14Z,3909202115,140,88.3,3909202119,212,20.0,3909202121,213,5.7,3909202117,141,64.0,3909202113,56,Center,,,,,,,,,,3jyb1qtjsf7li8zunui2qpq3u,T. Verheijen,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484356141,657,8,2,72,18,bk5ltsueqmeng29eovd8m2tml,1,20.6,35.5,2022-11-11T20:30:12.509Z,2022-11-11T20:30:12Z,3909202123,56,Back,,,,,,,,,,,,,,,,,,,,,,ewnmiv6ew1d5cnuul715x4dzp,L. Woudenberg,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484356151,658,49,2,72,19,bk5ltsueqmeng29eovd8m2tml,1,11.1,34.2,2022-11-11T20:30:13.102Z,2022-11-11T20:30:13Z,,,,,,,,,,,,,,,,,,,,,,,,,ewnmiv6ew1d5cnuul715x4dzp,L. Woudenberg,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484356205,659,1,2,72,21,bk5ltsueqmeng29eovd8m2tml,0,5.7,14,2022-11-11T20:30:15.645Z,2022-11-11T20:30:18Z,3909202415,212,30.3,3909202411,140,34.5,3909202407,155,,3909202417,213,6.2,3909202409,56,Back,3909202413,141,11.0,,,,,,,ewnmiv6ew1d5cnuul715x4dzp,L. Woudenberg,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484356223,743,1,2,72,24,cv5ftekuejf0ryxvd5h2my47r,1,63.9,90,2022-11-11T20:30:18.550Z,2022-11-11T20:30:19Z,3909202505,3,,3909202509,140,72.1,3909202507,56,Center,3909202511,141,78.4,3909202515,212,11.7,3909202519,213,5.5,,,,,,,aasoq3euk6e6zqhh08n0wocet,R. Klaasen,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484356231,744,49,2,72,25,cv5ftekuejf0ryxvd5h2my47r,1,72.1,78.4,2022-11-11T20:30:19.720Z,2022-11-11T20:30:20Z,,,,,,,,,,,,,,,,,,,,,,,,,3jyb1qtjsf7li8zunui2qpq3u,T. Verheijen,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484356245,745,1,2,72,26,cv5ftekuejf0ryxvd5h2my47r,0,72.1,78.4,2022-11-11T20:30:20.325Z,2022-11-11T20:30:22Z,3909202621,212,11.4,3909202619,141,61.8,3909202615,56,Center,3909202623,213,4.9,3909202617,140,73.7,,,,,,,,,,3jyb1qtjsf7li8zunui2qpq3u,T. Verheijen,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484356249,660,49,2,72,27,bk5ltsueqmeng29eovd8m2tml,1,28.4,36.4,2022-11-11T20:30:21.421Z,2022-11-11T20:30:21Z,,,,,,,,,,,,,,,,,,,,,,,,,1l34qvjvar8qec3kbrg4rew2d,Pol Llonch,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484356259,661,1,2,72,27,bk5ltsueqmeng29eovd8m2tml,1,28.3,35.2,2022-11-11T20:30:21.805Z,2022-11-11T20:30:23Z,3909202699,212,9.1,3909202695,140,30.8,3909202701,213,5.0,3909202693,56,Back,3909202697,141,22.4,,,,,,,,,,1l34qvjvar8qec3kbrg4rew2d,Pol Llonch,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484356273,662,1,2,72,29,bk5ltsueqmeng29eovd8m2tml,1,30.9,22.4,2022-11-11T20:30:22.877Z,2022-11-11T20:30:25Z,3909202779,212,8.8,3909202775,141,11.1,3909202771,56,Back,3909202773,140,34.9,3909202783,213,5.2,,,,,,,,,,7dw3mexdcnel375y16vfl0g2y,J. Bosch,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484356325,663,1,2,72,31,bk5ltsueqmeng29eovd8m2tml,1,34.9,11.1,2022-11-11T20:30:25.292Z,2022-11-11T20:30:30Z,3909203073,213,1.1,3909203065,56,Back,3909203069,141,43.4,3909203071,212,24.4,3909203067,140,45.1,,,,,,,,,,b9apqidquztaojf6e3my6v7bp,D. Crowley,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484356341,664,1,2,72,36,bk5ltsueqmeng29eovd8m2tml,1,46.5,41.2,2022-11-11T20:30:29.900Z,2022-11-11T20:30:31Z,3909203157,140,47.7,3909203161,212,19.4,3909203155,56,Back,3909203159,141,12.8,3909203163,213,4.8,,,,,,,,,,75o7fx1uwk6pavxbnqqx28y51,M. Verreth,,,,,,,,,,,,,,,,,,,,,,,,,,,
