id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,keyPass,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/11/value,qualifier/12/value,assist,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/16/value,qualifier/17/value
2529909181,332,1,1,41,46,zjawy6qdzk3y69v5pa3zl2cb,1,46.3,39.5,2023-04-07T18:43:10.700Z,2023-04-07T18:43:13Z,4170531251,56,Back,4170531257,212,8.5,4170531255,141,29.2,4170531253,140,41.7,4170531259,213,4.1,,,,,,,,,,m10ml783dkbr4i0fpb06cm3t,A. Najah,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529909193,333,4,1,41,48,zjawy6qdzk3y69v5pa3zl2cb,1,41,32.2,2023-04-07T18:43:12.300Z,2023-04-07T18:43:14Z,4170531323,233,376,4170531305,13,,4170531307,56,Back,4170531315,286,,4170531309,152,,4170531311,265,,,,,,,,61wt62anweh75oguqg0vbozu2,A. Bensabouh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529909187,376,4,1,41,48,6lzy9iiqoysvtdsgx719fng9n,0,59,67.8,2023-04-07T18:43:12.301Z,2023-04-07T18:43:29Z,4170531289,285,,4170531287,265,,4170531281,13,,4170531359,233,333,4170531283,56,Center,4170531285,152,,,,,,,,9pox9siobczxr9fv3fvvx3h1w,S. Vos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529909457,334,1,1,42,6,zjawy6qdzk3y69v5pa3zl2cb,0,41.2,26.4,2023-04-07T18:43:30.381Z,2023-04-07T18:43:32Z,4170532817,1,,4170532811,141,86.9,4170532803,196,,4170532805,152,,4170532799,5,,4170532809,140,80.5,4170532815,213,0.8,4170532813,212,58.3,1qqqigufis9zdf4mdqt6mgfl5,Ö. Aktaş,4170532801,155,,4170532807,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,
2529909447,377,12,1,42,8,6lzy9iiqoysvtdsgx719fng9n,1,15.5,16.3,2023-04-07T18:43:32.266Z,2023-04-07T18:43:46Z,4170533769,212,12.5,4170533767,141,0.0,4170533771,213,4.4,4170532759,56,Back,4170533763,167,,4170533765,140,12.4,4170533865,15,,,,,7d8a2cp7xza48arxctlpqrvh0,D. Jermoumi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529909661,335,5,1,42,9,zjawy6qdzk3y69v5pa3zl2cb,1,88.2,102,2023-04-07T18:43:33.627Z,2023-04-07T19:03:25Z,4170533951,233,378,4170533913,56,Left,4170533915,347,,,,,,,,,,,,,,,,,1qqqigufis9zdf4mdqt6mgfl5,Ö. Aktaş,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529909487,378,5,1,42,9,6lzy9iiqoysvtdsgx719fng9n,0,11.8,-2,2023-04-07T18:43:33.627Z,2023-04-07T18:43:47Z,4170534029,233,335,4170532949,347,,4170532947,56,Back,,,,,,,,,,,,,,,,7d8a2cp7xza48arxctlpqrvh0,D. Jermoumi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529909697,336,1,1,42,22,zjawy6qdzk3y69v5pa3zl2cb,1,86.6,100,2023-04-07T18:43:46.588Z,2023-04-07T18:43:48Z,4170534097,141,84.5,4170534091,107,,4170534099,212,13.4,4170534095,140,92.4,4170534101,213,5.2,4170534093,56,Left,,,,,,,3h8gqv4l0lrls9day28t1sw0k,J. Turfkruier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529909715,337,1,1,42,24,zjawy6qdzk3y69v5pa3zl2cb,1,92.4,84.5,2023-04-07T18:43:48.316Z,2023-04-07T18:43:49Z,4170534191,56,Left,4170534197,212,14.9,4170534199,213,2.9,4170534195,141,90.3,4170534193,140,78.7,,,,,,,,,,2pva2d9if0phol0efqnur68a2,C. Giousis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529909731,338,1,1,42,25,zjawy6qdzk3y69v5pa3zl2cb,1,78.7,90.3,2023-04-07T18:43:49.869Z,2023-04-07T18:43:51Z,4170534287,140,84.8,4170534289,141,95.1,4170534291,212,7.2,4170534285,56,Left,4170534293,213,0.5,,,,,,,,,,a49duk4f5m5zmyvwht0ikal05,T. Overtoom,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529909805,339,1,1,42,27,zjawy6qdzk3y69v5pa3zl2cb,1,84.8,95.1,2023-04-07T18:43:51.084Z,2023-04-07T18:43:54Z,4170534699,212,10.2,4170534693,56,Left,4170534697,141,88.4,4170534695,140,76.1,4170534701,213,3.6,,,,,,,,,,3h8gqv4l0lrls9day28t1sw0k,J. Turfkruier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529909813,340,50,1,42,30,zjawy6qdzk3y69v5pa3zl2cb,1,78.2,76.9,2023-04-07T18:43:54.137Z,2023-04-07T18:43:56Z,4170534739,286,,4170534737,56,Center,4170534781,233,379,,,,,,,,,,,,,,,,a49duk4f5m5zmyvwht0ikal05,T. Overtoom,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529909819,379,7,1,42,30,6lzy9iiqoysvtdsgx719fng9n,1,21.8,23.1,2023-04-07T18:43:54.138Z,2023-04-07T18:43:55Z,4170534749,285,,4170534759,233,340,4170534747,56,Back,,,,,,,,,,,,,,,,9nix5y8xcj34ps62r34udtqwa,K. Hlynsson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529909821,380,49,1,42,31,6lzy9iiqoysvtdsgx719fng9n,1,19.6,36,2023-04-07T18:43:55.130Z,2023-04-07T18:43:55Z,,,,,,,,,,,,,,,,,,,,,,,,,b8ixf31bdyfqqcwoy4ulai73e,K. Fitz-Jim,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529909847,381,1,1,42,32,6lzy9iiqoysvtdsgx719fng9n,1,20.2,32.2,2023-04-07T18:43:56.538Z,2023-04-07T18:43:57Z,4170534923,140,23.0,4170534929,213,0.9,4170534927,212,4.7,4170534921,56,Back,4170534925,141,37.6,,,,,,,,,,b8ixf31bdyfqqcwoy4ulai73e,K. Fitz-Jim,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529909857,341,45,1,42,33,zjawy6qdzk3y69v5pa3zl2cb,0,76.9,65.5,2023-04-07T18:43:57.354Z,2023-04-07T18:44:00Z,4170535153,233,382,4170534989,56,Center,4170534991,286,,,,,,,,,,,,,,,,,61wt62anweh75oguqg0vbozu2,A. Bensabouh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529909883,382,3,1,42,33,6lzy9iiqoysvtdsgx719fng9n,1,23.1,34.5,2023-04-07T18:43:57.354Z,2023-04-07T18:43:59Z,4170535109,285,,4170535119,233,341,4170535107,56,Back,,,,,,,,,,,,,,,,9pox9siobczxr9fv3fvvx3h1w,S. Vos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529909965,383,1,1,42,35,6lzy9iiqoysvtdsgx719fng9n,1,25.7,41.5,2023-04-07T18:43:59.082Z,2023-04-07T18:44:05Z,4170535625,212,30.5,4170535627,213,1.0,4170535621,140,40.9,4170535623,141,79.7,4170535619,56,Back,,,,,,,,,,9pox9siobczxr9fv3fvvx3h1w,S. Vos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529909977,384,1,1,42,41,6lzy9iiqoysvtdsgx719fng9n,0,65.4,79.1,2023-04-07T18:44:05.386Z,2023-04-07T18:44:06Z,4170535717,213,5.8,4170535715,212,10.8,4170535711,140,74.7,4170535709,56,Center,4170535713,141,72.3,,,,,,,,,,cx6fxszjvjam6zb3c3p0dd1jo,M. Godts,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529909979,342,8,1,42,42,zjawy6qdzk3y69v5pa3zl2cb,1,36.9,26.7,2023-04-07T18:44:06.526Z,2023-04-07T18:44:06Z,4170535719,56,Back,,,,,,,,,,,,,,,,,,,,,,1qqqigufis9zdf4mdqt6mgfl5,Ö. Aktaş,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529910011,343,49,1,42,44,zjawy6qdzk3y69v5pa3zl2cb,1,38,24.7,2023-04-07T18:44:08.382Z,2023-04-07T18:44:08Z,,,,,,,,,,,,,,,,,,,,,,,,,61wt62anweh75oguqg0vbozu2,A. Bensabouh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529910067,344,1,1,42,44,zjawy6qdzk3y69v5pa3zl2cb,1,38,24.7,2023-04-07T18:44:08.684Z,2023-04-07T18:44:12Z,4170536229,56,Center,4170536233,141,25.5,4170536237,213,0.0,4170536231,140,53.2,4170536235,212,16.0,,,,,,,,,,61wt62anweh75oguqg0vbozu2,A. Bensabouh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529910081,345,1,1,42,47,zjawy6qdzk3y69v5pa3zl2cb,0,60.2,26.1,2023-04-07T18:44:11.268Z,2023-04-07T18:56:35Z,4170536327,141,30.3,4170536323,140,66.3,4170536333,213,0.4,4170536319,56,Center,4170536331,212,7.0,4170536317,168,,,,,,,,7o8auo4uu5mzh7f4a44ucdf8q,D. Min,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529910063,385,49,1,42,48,6lzy9iiqoysvtdsgx719fng9n,1,33.7,68.5,2023-04-07T18:44:12.026Z,2023-04-07T18:44:12Z,,,,,,,,,,,,,,,,,,,,,,,,,3z9bdfblis9tl3e1uo7e72h62,D. Warmerdam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529910123,386,1,1,42,48,6lzy9iiqoysvtdsgx719fng9n,1,34.4,67,2023-04-07T18:44:12.778Z,2023-04-07T18:44:16Z,4170536543,140,32.8,4170536549,213,4.6,4170536545,141,41.0,4170536547,212,17.8,4170536541,56,Back,,,,,,,,,,3z9bdfblis9tl3e1uo7e72h62,D. Warmerdam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529910259,387,1,1,42,52,6lzy9iiqoysvtdsgx719fng9n,1,33.2,38.2,2023-04-07T18:44:16.458Z,2023-04-07T18:44:26Z,4170537303,140,51.1,4170537309,212,29.1,4170537311,213,5.4,4170537301,56,Right,4170537307,141,5.5,,,,,,,,,,a7vlgirln231n3dqjhb72o0es,O. Aertssen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529910311,388,1,1,43,2,6lzy9iiqoysvtdsgx719fng9n,1,43.4,9.2,2023-04-07T18:44:26.714Z,2023-04-07T18:44:31Z,4170537605,1,,4170537599,141,41.6,4170537603,213,2.5,4170537597,140,16.2,4170537601,212,36.1,4170537595,56,Back,,,,,,,7d8a2cp7xza48arxctlpqrvh0,D. Jermoumi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529910357,389,1,1,43,6,6lzy9iiqoysvtdsgx719fng9n,1,16,42.2,2023-04-07T18:44:30.921Z,2023-04-07T18:44:34Z,4170537905,56,Back,4170537911,212,20.8,4170537907,140,22.0,4170537913,213,1.3,4170537909,141,71.4,,,,,,,,,,68hoounwudpjrr2wmovkyvswk,T. de Graaff,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529910443,390,1,1,43,10,6lzy9iiqoysvtdsgx719fng9n,1,22.1,74.2,2023-04-07T18:44:34.121Z,2023-04-07T18:44:40Z,4170538383,140,17.2,4170538389,213,4.5,4170538381,56,Back,4170538387,212,22.4,4170538385,141,42.2,,,,,,,,,,3z9bdfblis9tl3e1uo7e72h62,D. Warmerdam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529910507,391,1,1,43,16,6lzy9iiqoysvtdsgx719fng9n,1,20.1,41.9,2023-04-07T18:44:39.993Z,2023-04-07T18:44:44Z,4170538721,213,1.3,4170538717,141,78.4,4170538715,140,25.5,4170538719,212,25.5,4170538713,56,Back,,,,,,,,,,a7vlgirln231n3dqjhb72o0es,O. Aertssen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529910553,392,1,1,43,20,6lzy9iiqoysvtdsgx719fng9n,1,30.8,89.1,2023-04-07T18:44:44.457Z,2023-04-07T18:44:48Z,4170538999,141,98.7,4170538997,140,34.2,4170539003,213,1.1,4170538995,56,Back,4170539001,212,7.4,,,,,,,,,,3z9bdfblis9tl3e1uo7e72h62,D. Warmerdam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529910561,393,1,1,43,24,6lzy9iiqoysvtdsgx719fng9n,1,34.2,98.6,2023-04-07T18:44:48.121Z,2023-04-07T18:44:48Z,4170539039,56,Back,4170539043,141,97.5,4170539047,213,6.2,4170539045,212,5.9,4170539041,140,39.8,,,,,,,,,,cx6fxszjvjam6zb3c3p0dd1jo,M. Godts,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529910569,394,1,1,43,24,6lzy9iiqoysvtdsgx719fng9n,1,39.8,97.5,2023-04-07T18:44:48.601Z,2023-04-07T18:44:49Z,4170539081,140,31.4,4170539087,213,3.6,4170539079,56,Back,4170539083,141,91.5,4170539085,212,9.7,,,,,,,,,,b8ixf31bdyfqqcwoy4ulai73e,K. Fitz-Jim,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529910595,395,1,1,43,25,6lzy9iiqoysvtdsgx719fng9n,1,31.4,91.5,2023-04-07T18:44:49.338Z,2023-04-07T18:44:50Z,4170539233,56,Back,4170539239,212,4.9,4170539237,141,98.6,4170539235,140,32.1,4170539241,213,1.4,,,,,,,,,,3z9bdfblis9tl3e1uo7e72h62,D. Warmerdam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529910633,396,1,1,43,26,6lzy9iiqoysvtdsgx719fng9n,1,32.1,98.6,2023-04-07T18:44:50.585Z,2023-04-07T18:45:58Z,4170539447,212,18.1,4170539441,56,Back,4170539445,141,84.4,4170539449,213,5.7,4170539443,140,46.7,,,,,,,,,,cx6fxszjvjam6zb3c3p0dd1jo,M. Godts,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529910651,397,1,1,43,28,6lzy9iiqoysvtdsgx719fng9n,1,46.7,84.4,2023-04-07T18:44:52.345Z,2023-04-07T18:44:53Z,4170539515,140,41.2,4170539513,56,Back,4170539517,141,74.8,4170539519,212,8.7,4170539533,156,,4170539521,213,4.0,,,,,,,31v89l4k38v1wpisz7xhkq38,J. Banel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529910719,398,1,1,43,32,6lzy9iiqoysvtdsgx719fng9n,1,52.2,67,2023-04-07T18:44:56.441Z,2023-04-07T18:45:00Z,4170539897,212,27.5,4170539891,56,Center,4170539899,213,4.8,4170539895,141,26.7,4170539893,140,54.4,,,,,,,,,,3z9bdfblis9tl3e1uo7e72h62,D. Warmerdam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529910751,399,1,1,43,35,6lzy9iiqoysvtdsgx719fng9n,1,56,26.8,2023-04-07T18:44:59.913Z,2023-04-07T18:45:02Z,4170540111,141,3.4,4170540117,213,5.5,4170540103,56,Right,4170540113,212,23.3,4170540107,140,72.2,,,,,,,,,,7d8a2cp7xza48arxctlpqrvh0,D. Jermoumi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529910897,400,1,1,43,43,6lzy9iiqoysvtdsgx719fng9n,1,77.9,24.4,2023-04-07T18:45:07.642Z,2023-04-07T18:48:04Z,4170540835,141,60.6,4170541533,210,15,4170540833,140,97.6,4170540829,155,,4170540841,1,,4170540831,56,Center,4170540837,212,32.2,4170540839,213,0.9,baghnvel8qsn5k9s79jiyldnu,A. Martha,4170541537,154,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,
2529910903,401,15,1,43,47,6lzy9iiqoysvtdsgx719fng9n,1,97.6,60.6,2023-04-07T18:45:11.545Z,2023-04-07T18:48:05Z,4170541571,103,15.8,4170541561,29,,4170540877,56,Center,4170540871,22,,4170541565,55,400,4170541575,147,53.1,4170541187,15,,4170540875,61,,31v89l4k38v1wpisz7xhkq38,J. Banel,4170555081,76,,4170541569,102,54.2,,4170541191,328,,4170541587,233,4170541573,146,4170541563,154,347,99.9,,,,,,,,,,,,,,
2529910981,347,10,1,43,47,zjawy6qdzk3y69v5pa3zl2cb,1,1.2,44.3,2023-04-07T18:45:11.645Z,2023-04-07T18:56:19Z,4170541399,233,401,4170541265,178,,4170541267,182,,4170541263,177,,4170541269,56,Back,,,,,,,,,,8l31bne12p5cp51o46h92zjrp,R. Koeman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529910975,346,52,1,43,47,zjawy6qdzk3y69v5pa3zl2cb,1,3.6,41.6,2023-04-07T18:45:11.751Z,2023-04-07T18:45:15Z,,,,,,,,,,,,,,,,,,,,,,,,,8l31bne12p5cp51o46h92zjrp,R. Koeman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529911095,348,1,1,43,55,zjawy6qdzk3y69v5pa3zl2cb,1,3.6,41.6,2023-04-07T18:45:19.326Z,2023-04-07T18:45:22Z,4170541863,141,80.8,4170541865,212,31.8,4170541859,56,Back,4170541857,123,,4170541867,213,1.0,4170541861,140,20.2,,,,,,,8l31bne12p5cp51o46h92zjrp,R. Koeman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529911133,349,1,1,43,58,zjawy6qdzk3y69v5pa3zl2cb,1,20.2,80.8,2023-04-07T18:45:22.732Z,2023-04-07T18:45:25Z,4170542043,212,17.6,4170542045,213,6.2,4170542037,140,36.9,4170542041,141,78.8,4170542033,56,Back,,,,,,,,,,5wg2ysvwk3q67osv2nnbav4yx,T. Oude Kotte,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529911151,350,1,1,44,1,zjawy6qdzk3y69v5pa3zl2cb,0,31.4,74.1,2023-04-07T18:45:25.582Z,2023-04-07T18:45:27Z,4170542175,212,46.0,4170542165,155,,4170542173,141,9.7,4170542167,196,,4170542177,213,5.0,4170542171,140,44.8,4170542169,56,Back,4170542179,1,,2pva2d9if0phol0efqnur68a2,C. Giousis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529911157,402,8,1,44,3,6lzy9iiqoysvtdsgx719fng9n,1,53,90.3,2023-04-07T18:45:27.961Z,2023-04-07T18:45:28Z,4170542187,56,Left,,,,,,,,,,,,,,,,,,,,,,1x6fhuy49w4rpnyavwotbf504,T. Gooijer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529911165,403,49,1,44,4,6lzy9iiqoysvtdsgx719fng9n,1,55.4,92.1,2023-04-07T18:45:28.298Z,2023-04-07T18:45:28Z,,,,,,,,,,,,,,,,,,,,,,,,,1x6fhuy49w4rpnyavwotbf504,T. Gooijer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529911251,404,1,1,44,10,6lzy9iiqoysvtdsgx719fng9n,0,88.9,72.4,2023-04-07T18:45:34.953Z,2023-04-07T18:45:36Z,4170542783,213,4.2,4170542763,56,Center,4170542773,141,54.3,4170542767,140,82.4,4170542777,212,14.1,,,,,,,,,,1x6fhuy49w4rpnyavwotbf504,T. Gooijer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529911289,351,49,1,44,12,zjawy6qdzk3y69v5pa3zl2cb,1,14.3,40.3,2023-04-07T18:45:36.270Z,2023-04-07T18:45:57Z,,,,,,,,,,,,,,,,,,,,,,,,,2pva2d9if0phol0efqnur68a2,C. Giousis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529911343,352,4,1,44,13,zjawy6qdzk3y69v5pa3zl2cb,1,19.6,42.4,2023-04-07T18:45:37.368Z,2023-04-07T18:45:43Z,4170543305,13,,4170543311,265,,4170543339,233,405,4170543307,56,Back,4170543313,285,,4170543309,152,,,,,,,,2pva2d9if0phol0efqnur68a2,C. Giousis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529911293,405,4,1,44,13,6lzy9iiqoysvtdsgx719fng9n,0,80.4,57.6,2023-04-07T18:45:37.369Z,2023-04-07T18:45:43Z,4170543369,233,352,4170543051,286,,4170543047,152,,4170543049,265,,4170543045,56,Center,4170543043,13,,,,,,,,1x6fhuy49w4rpnyavwotbf504,T. Gooijer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529911615,353,1,1,44,36,zjawy6qdzk3y69v5pa3zl2cb,0,24.6,38.5,2023-04-07T18:46:00.159Z,2023-04-07T20:25:14Z,4170544769,213,0.5,4170544761,141,76.0,4170544753,155,,4170544755,152,,4170544773,1,,4170544765,212,55.0,4170544759,140,71.0,4170544751,5,,1qqqigufis9zdf4mdqt6mgfl5,Ö. Aktaş,4170544757,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529911627,406,1,1,44,36,6lzy9iiqoysvtdsgx719fng9n,1,28.5,42.2,2023-04-07T18:46:00.329Z,2023-04-07T18:46:01Z,4170544843,141,37.0,4170544845,212,13.7,4170544837,3,,4170544839,56,Back,4170544847,213,6.0,4170544841,140,41.1,,,,,,,a7vlgirln231n3dqjhb72o0es,O. Aertssen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529911639,407,49,1,44,37,6lzy9iiqoysvtdsgx719fng9n,1,41.1,37,2023-04-07T18:46:01.610Z,2023-04-07T18:46:02Z,,,,,,,,,,,,,,,,,,,,,,,,,baghnvel8qsn5k9s79jiyldnu,A. Martha,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529911671,408,1,1,44,39,6lzy9iiqoysvtdsgx719fng9n,1,35.6,32.4,2023-04-07T18:46:03.464Z,2023-04-07T18:46:04Z,4170545101,141,16.7,4170545103,212,13.0,4170545097,56,Back,4170545099,140,28.6,4170545105,213,4.1,,,,,,,,,,baghnvel8qsn5k9s79jiyldnu,A. Martha,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529911693,409,1,1,44,40,6lzy9iiqoysvtdsgx719fng9n,1,28.6,16.7,2023-04-07T18:46:04.328Z,2023-04-07T18:46:07Z,4170545225,213,0.5,4170545223,212,11.0,4170545221,141,25.0,4170545219,140,37.6,4170545217,56,Back,,,,,,,,,,7d8a2cp7xza48arxctlpqrvh0,D. Jermoumi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529911763,410,1,1,44,43,6lzy9iiqoysvtdsgx719fng9n,1,42.6,32.4,2023-04-07T18:46:07.305Z,2023-04-07T18:46:12Z,4170545619,213,0.5,4170545613,140,59.6,4170545617,212,20.7,4170545615,141,47.9,4170545611,56,Center,,,,,,,,,,baghnvel8qsn5k9s79jiyldnu,A. Martha,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529911821,411,1,1,44,48,6lzy9iiqoysvtdsgx719fng9n,1,70.6,70.3,2023-04-07T18:46:12.553Z,2023-04-07T18:46:18Z,4170545979,56,Left,4170545987,213,0.8,4170545985,212,25.2,4170545981,140,87.8,4170545983,141,96.2,,,,,,,,,,31v89l4k38v1wpisz7xhkq38,J. Banel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529911877,412,1,1,44,54,6lzy9iiqoysvtdsgx719fng9n,1,86.4,69.6,2023-04-07T18:46:18.216Z,2023-04-07T18:46:29Z,4170546307,141,56.4,4170546809,210,13,4170546309,212,13.3,4170546305,140,77.0,4170546311,213,3.9,4170546303,56,Center,,,,,,,cx6fxszjvjam6zb3c3p0dd1jo,M. Godts,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,
2529911881,413,13,1,44,56,6lzy9iiqoysvtdsgx719fng9n,1,77,56.4,2023-04-07T18:46:20.760Z,2023-04-07T18:46:29Z,4170546325,18,,4170546867,231,50,4170546861,215,,4170546477,20,,4170546857,102,59.2,4170546851,29,,4170546327,56,Center,4170546865,230,98.9,9pox9siobczxr9fv3fvvx3h1w,S. Vos,4170546323,22,,4170546853,55,412,,4170546859,103,12.5,4170546849,83,4170546863,328,,,,,,,,,,,,,,,,,,
2529911889,354,5,1,44,58,zjawy6qdzk3y69v5pa3zl2cb,1,-1.2,40.4,2023-04-07T18:46:22.094Z,2023-04-07T18:46:23Z,4170546367,56,Back,4170546411,233,414,4170546369,346,,,,,,,,,,,,,,,,,476jyuzjm08o0d5g3t4nh1cyd,M. Apau,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529911891,414,5,1,44,58,6lzy9iiqoysvtdsgx719fng9n,0,101.2,59.6,2023-04-07T18:46:22.094Z,2023-04-07T19:03:25Z,4170546373,346,,4170546371,56,Center,4170546423,233,354,,,,,,,,,,,,,,,,9pox9siobczxr9fv3fvvx3h1w,S. Vos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529912099,355,1,1,45,8,zjawy6qdzk3y69v5pa3zl2cb,1,4.7,38.5,2023-04-07T18:46:32.237Z,2023-04-07T18:46:35Z,4170547433,237,,4170547419,124,,4170547421,56,Back,4170547427,212,18.5,4170547425,141,64.0,4170547429,213,1.2,4170547423,140,10.8,,,,8l31bne12p5cp51o46h92zjrp,R. Koeman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529912153,356,1,1,45,11,zjawy6qdzk3y69v5pa3zl2cb,1,12,64.6,2023-04-07T18:46:35.821Z,2023-04-07T18:46:40Z,4170547755,56,Back,4170547761,212,16.8,4170547759,141,41.2,4170547757,140,6.9,4170547763,213,4.4,,,,,,,,,,5wg2ysvwk3q67osv2nnbav4yx,T. Oude Kotte,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529912209,357,1,1,45,16,zjawy6qdzk3y69v5pa3zl2cb,1,5.5,52.8,2023-04-07T18:46:40.446Z,2023-04-07T18:46:43Z,4170548049,140,45.7,4170548047,56,Back,4170548057,1,,4170548051,141,79.3,4170548053,212,45.9,4170548045,155,,4170548055,213,0.4,,,,8l31bne12p5cp51o46h92zjrp,R. Koeman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529912217,358,1,1,45,19,zjawy6qdzk3y69v5pa3zl2cb,0,46.7,80.3,2023-04-07T18:46:43.773Z,2023-04-07T18:46:44Z,4170548109,213,3.9,4170548103,140,41.0,4170548107,212,8.6,4170548105,141,71.2,4170548101,56,Back,,,,,,,,,,7o8auo4uu5mzh7f4a44ucdf8q,D. Min,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529912219,415,49,1,45,20,6lzy9iiqoysvtdsgx719fng9n,1,64.2,33.6,2023-04-07T18:46:44.568Z,2023-04-07T18:46:44Z,,,,,,,,,,,,,,,,,,,,,,,,,9nix5y8xcj34ps62r34udtqwa,K. Hlynsson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
