id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,keyPass,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/10/value,qualifier/11/value,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,assist,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/15/value,qualifier/14/value
2468514881,588,1,2,71,50,59t7flioj4w4mpwnrwbm0m8ck,1,42.6,70.3,2022-10-07T19:31:59.940Z,2022-10-07T19:32:03Z,3825520985,56,Back,3825520997,213,1.2,3825520989,140,48.9,3825520995,212,18.9,3825520993,141,96.4,,,,,,,,,,6nd0ifv6ljza9nauxcpejqzft,O. Velanas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468514915,589,1,2,71,53,59t7flioj4w4mpwnrwbm0m8ck,1,43.8,83.4,2022-10-07T19:32:03.011Z,2022-10-07T19:32:07Z,3825521223,212,16.5,3825521225,213,4.1,3825521221,141,64.0,3825521217,56,Back,3825521219,140,34.4,,,,,,,,,,ekur9x1kzp8wq0lwfwev0b0bu,K. de Rooij,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468514949,590,1,2,71,58,59t7flioj4w4mpwnrwbm0m8ck,1,44.7,49.9,2022-10-07T19:32:07.276Z,2022-10-07T19:32:10Z,3825521471,212,15.7,3825521465,56,Back,3825521469,141,27.0,3825521473,213,4.6,3825521467,140,42.5,,,,,,,,,,4mhahoh3a6rir882ug9hdb5nu,T. Velthuis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468514973,591,1,2,72,1,59t7flioj4w4mpwnrwbm0m8ck,0,42.1,24.4,2022-10-07T19:32:10.641Z,2022-10-07T19:32:14Z,3825521607,212,35.9,3825521601,56,Center,3825521611,1,,3825521609,213,0.1,3825521603,140,76.2,3825521605,141,28.0,3825521599,155,,,,,9urh0cy0a8ni61fuxmiqosnis,R. Besselink,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468515039,639,1,2,72,8,1wyg1tunyt7go9tnjea1hjqxb,0,21.1,73,2022-10-07T19:32:17.354Z,2022-10-07T19:33:51Z,3825522595,3,,3825521997,212,18.9,3825521999,213,2.2,3825521995,141,96.0,3825521993,140,11.0,3825521989,56,Back,,,,,,,d29ahwtvs7ls75wdtkf7xr8tm,Z. Buurmeester,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468515017,592,3,2,72,8,59t7flioj4w4mpwnrwbm0m8ck,0,89.7,5,2022-10-07T19:32:17.866Z,2022-10-07T19:32:31Z,3825521871,286,,3825521867,56,Right,3825523041,233,640,,,,,,,,,,,,,,,,5gunbyh0bjzutryox97ihxot1,J. Vet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468515045,640,7,2,72,8,1wyg1tunyt7go9tnjea1hjqxb,1,10.3,95,2022-10-07T19:32:17.867Z,2022-10-07T19:32:30Z,3825523003,233,592,3825522975,285,,3825522019,56,Back,,,,,,,,,,,,,,,,d29ahwtvs7ls75wdtkf7xr8tm,Z. Buurmeester,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468515221,593,5,2,72,9,59t7flioj4w4mpwnrwbm0m8ck,1,88.2,-1.8,2022-10-07T19:32:19.051Z,2022-10-07T19:32:31Z,3825523077,347,,3825523089,233,641,3825523075,56,Right,,,,,,,,,,,,,,,,5gunbyh0bjzutryox97ihxot1,J. Vet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468515051,641,5,2,72,9,1wyg1tunyt7go9tnjea1hjqxb,0,11.8,101.8,2022-10-07T19:32:19.051Z,2022-10-07T19:41:19Z,3825522069,347,,3825522067,56,Back,3825523117,233,593,,,,,,,,,,,,,,,,d29ahwtvs7ls75wdtkf7xr8tm,Z. Buurmeester,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468515237,594,1,2,72,21,59t7flioj4w4mpwnrwbm0m8ck,0,88,0,2022-10-07T19:32:30.845Z,2022-10-07T19:32:33Z,3825523147,107,,3825523155,212,22.0,3825523149,56,Center,3825523153,141,30.8,3825523159,1,,3825523151,140,88.4,3825523157,213,1.6,,,,bdb33nwcpd2jufn9ggtl7gvzd,B. Lucassen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468515271,642,12,2,72,25,1wyg1tunyt7go9tnjea1hjqxb,1,7.5,58.2,2022-10-07T19:32:34.962Z,2022-10-07T19:32:36Z,3825523419,141,85.6,3825523421,212,18.8,3825523417,140,10.0,3825523423,213,1.4,3825523441,15,,3825523415,56,Back,,,,,,,d29ahwtvs7ls75wdtkf7xr8tm,Z. Buurmeester,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468515299,595,1,2,72,26,59t7flioj4w4mpwnrwbm0m8ck,0,87.5,12.4,2022-10-07T19:32:35.570Z,2022-10-07T19:32:38Z,3825523591,213,1.5,3825523583,56,Center,3825523585,140,89.3,3825523581,155,,3825523589,212,25.1,3825523579,2,,3825523587,141,49.2,,,,bdb33nwcpd2jufn9ggtl7gvzd,B. Lucassen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468515331,643,12,2,72,29,1wyg1tunyt7go9tnjea1hjqxb,1,8.5,57.9,2022-10-07T19:32:38.298Z,2022-10-07T19:32:41Z,3825523767,141,68.7,3825523769,212,24.6,3825523763,56,Back,3825523765,140,30.9,3825523803,15,,3825523771,213,0.3,,,,,,,7s2zxbtepa7dgr8yl0s48afpw,F. Stam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468515371,644,1,2,72,34,1wyg1tunyt7go9tnjea1hjqxb,0,31,69.1,2022-10-07T19:32:43.292Z,2022-10-07T19:34:23Z,3825524021,141,37.0,3825524031,1,,3825524015,56,Back,3825524013,157,,3825524025,212,26.0,3825524029,213,5.3,3825524019,140,44.5,,,,ab17bik4y8ilv3ahe50a81ixg,M. Meerdink,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468515437,596,1,2,72,34,59t7flioj4w4mpwnrwbm0m8ck,1,58.6,67.3,2022-10-07T19:32:43.351Z,2022-10-07T19:32:51Z,3825524473,141,54.6,3825524475,212,24.7,3825524469,56,Back,3825524471,140,36.6,3825524477,213,3.5,,,,,,,,,,1falkoydwxoiazskcoalwll62,F. Di Michele Sanchez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468515507,597,1,2,72,41,59t7flioj4w4mpwnrwbm0m8ck,1,37.9,50.5,2022-10-07T19:32:50.851Z,2022-10-07T19:34:21Z,3825524851,213,5.7,3825524841,155,,3825524847,141,14.9,3825524843,56,Right,3825524845,140,75.2,3825524853,1,,3825524849,212,46.0,,,,4mhahoh3a6rir882ug9hdb5nu,T. Velthuis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468515509,598,61,2,72,49,59t7flioj4w4mpwnrwbm0m8ck,0,75.4,14.9,2022-10-07T19:32:58.300Z,2022-10-07T19:32:58Z,3825524863,56,Right,,,,,,,,,,,,,,,,,,,,,,bdb33nwcpd2jufn9ggtl7gvzd,B. Lucassen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468515789,646,61,2,72,51,1wyg1tunyt7go9tnjea1hjqxb,0,21.3,88.7,2022-10-07T19:33:01.218Z,2022-10-07T19:33:24Z,3825526307,56,Back,,,,,,,,,,,,,,,,,,,,,,4nchc9z4464uhu3vveo0p73f8,S. Dekkers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468515539,599,4,2,72,52,59t7flioj4w4mpwnrwbm0m8ck,1,77.2,13.1,2022-10-07T19:33:01.423Z,2022-10-07T19:34:53Z,3825525811,294,,3825525267,233,645,3825525037,152,,3825525041,286,,3825525035,56,Right,3825525033,13,,,,,,,,bdb33nwcpd2jufn9ggtl7gvzd,B. Lucassen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468515577,645,4,2,72,52,1wyg1tunyt7go9tnjea1hjqxb,0,22.8,86.9,2022-10-07T19:33:01.424Z,2022-10-07T19:33:14Z,3825525225,13,,3825525233,285,,3825525229,152,,3825525889,294,,3825525251,233,599,3825525227,56,Back,,,,,,,4nchc9z4464uhu3vveo0p73f8,S. Dekkers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468516055,600,1,2,73,25,59t7flioj4w4mpwnrwbm0m8ck,0,82.2,11.3,2022-10-07T19:33:34.994Z,2022-10-07T19:33:40Z,3825527839,2,,3825527845,152,,3825527843,155,,3825527855,213,1.3,3825527849,140,91.0,3825527853,212,37.0,3825527857,1,,3825527851,141,64.0,6nd0ifv6ljza9nauxcpejqzft,O. Velanas,3825527841,5,,3825527847,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468516067,647,12,2,73,29,1wyg1tunyt7go9tnjea1hjqxb,1,7.7,36.1,2022-10-07T19:33:39.057Z,2022-10-07T19:33:41Z,3825527929,141,0.0,3825527935,15,,3825527967,167,,3825527933,213,5.1,3825527925,56,Back,3825527927,140,16.4,3825527931,212,27.3,,,,30uqa3kfm23ickjssfhmwgdm1,R. Lathouwers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468516175,601,5,2,73,31,59t7flioj4w4mpwnrwbm0m8ck,1,82.2,101.6,2022-10-07T19:33:41.045Z,2022-10-07T19:41:19Z,3825528579,233,648,3825528497,347,,3825528495,56,Left,,,,,,,,,,,,,,,,6nd0ifv6ljza9nauxcpejqzft,O. Velanas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468516073,648,5,2,73,31,1wyg1tunyt7go9tnjea1hjqxb,0,17.8,-1.6,2022-10-07T19:33:41.045Z,2022-10-07T19:33:52Z,3825527959,56,Back,3825527961,347,,3825528641,233,601,,,,,,,,,,,,,,,,30uqa3kfm23ickjssfhmwgdm1,R. Lathouwers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468516225,602,1,2,73,43,59t7flioj4w4mpwnrwbm0m8ck,1,81.7,100,2022-10-07T19:33:52.295Z,2022-10-07T19:33:57Z,3825528905,213,5.1,3825528903,212,24.1,3825528897,56,Center,3825528895,107,,3825528901,141,68.3,3825528899,140,90.2,3825528907,1,,,,,1falkoydwxoiazskcoalwll62,F. Di Michele Sanchez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468516251,603,1,2,73,47,59t7flioj4w4mpwnrwbm0m8ck,0,90.2,68.3,2022-10-07T19:33:57.125Z,2022-10-07T19:33:59Z,3825529133,56,Center,3825529135,140,91.9,3825529141,213,5.0,3825529137,141,60.4,3825529129,3,,3825529131,168,,3825529139,212,5.7,,,,5gunbyh0bjzutryox97ihxot1,J. Vet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468516435,651,44,2,73,48,1wyg1tunyt7go9tnjea1hjqxb,1,7.4,38.1,2022-10-07T19:33:57.906Z,2022-10-07T19:34:14Z,3825530137,233,604,3825530135,285,,3825530133,56,Back,,,,,,,,,,,,,,,,7s2zxbtepa7dgr8yl0s48afpw,F. Stam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468516253,604,44,2,73,48,59t7flioj4w4mpwnrwbm0m8ck,0,92.6,61.9,2022-10-07T19:33:57.907Z,2022-10-07T19:34:15Z,3825530155,233,651,3825529145,56,Center,3825529147,286,,,,,,,,,,,,,,,,,emaf4mjxn2255qlcn1pcxn36x,J. Herrmann,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468516307,649,12,2,73,49,1wyg1tunyt7go9tnjea1hjqxb,1,5.9,41.2,2022-10-07T19:33:58.811Z,2022-10-07T19:34:18Z,3825529395,141,38.8,3825529393,140,5.6,3825529399,213,4.5,3825529391,56,Back,3825529397,212,1.7,,,,,,,,,,7s2zxbtepa7dgr8yl0s48afpw,F. Stam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468516393,606,61,2,73,50,59t7flioj4w4mpwnrwbm0m8ck,1,90.4,62.5,2022-10-07T19:33:59.662Z,2022-10-07T19:34:13Z,3825529841,56,Center,,,,,,,,,,,,,,,,,,,,,,emaf4mjxn2255qlcn1pcxn36x,J. Herrmann,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468516269,605,5,2,73,51,59t7flioj4w4mpwnrwbm0m8ck,0,101.3,64.3,2022-10-07T19:34:00.586Z,2022-10-07T19:34:12Z,3825529463,233,650,3825529193,56,Center,3825529195,346,,,,,,,,,,,,,,,,,emaf4mjxn2255qlcn1pcxn36x,J. Herrmann,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468516313,650,5,2,73,51,1wyg1tunyt7go9tnjea1hjqxb,1,-1.3,35.7,2022-10-07T19:34:00.586Z,2022-10-07T19:41:19Z,3825529411,56,Back,3825529445,233,605,3825529413,346,,,,,,,,,,,,,,,,,7s2zxbtepa7dgr8yl0s48afpw,F. Stam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468516619,652,1,2,74,17,1wyg1tunyt7go9tnjea1hjqxb,0,4.8,53.6,2022-10-07T19:34:26.451Z,2022-10-07T19:34:32Z,3825531201,74,,3825531197,213,0.1,3825531191,140,75.1,3825531189,56,Center,3825531199,1,,3825531193,141,65.4,3825531195,212,74.2,3825531187,124,,b7owk879trwk2tu8ud574xq3u,S. Westerveld,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468516649,607,1,2,74,24,59t7flioj4w4mpwnrwbm0m8ck,1,25.6,33.2,2022-10-07T19:34:33.578Z,2022-10-07T19:34:34Z,3825531367,141,32.1,3825531361,3,,3825531363,56,Back,3825531365,140,36.6,3825531371,213,6.2,3825531369,212,11.6,,,,,,,9urh0cy0a8ni61fuxmiqosnis,R. Besselink,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468516705,608,1,2,74,25,59t7flioj4w4mpwnrwbm0m8ck,1,34.6,32.3,2022-10-07T19:34:34.249Z,2022-10-07T19:35:21Z,3825531629,141,8.5,3825531631,212,16.2,3825531627,140,33.5,3825531633,213,4.6,3825531623,3,,3825531625,56,Back,,,,,,,5gunbyh0bjzutryox97ihxot1,J. Vet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468517241,617,1,2,74,26,59t7flioj4w4mpwnrwbm0m8ck,0,34.6,3.6,2022-10-07T19:34:35.866Z,2022-10-07T19:36:57Z,3825534687,140,35.8,3825543001,286,,3825534693,213,1.0,3825542989,236,,3825534689,141,6.2,3825542993,233,653,3825534691,212,2.2,3825534685,56,Back,bdb33nwcpd2jufn9ggtl7gvzd,B. Lucassen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468516775,653,74,2,74,26,1wyg1tunyt7go9tnjea1hjqxb,1,70.4,92.4,2022-10-07T19:34:35.867Z,2022-10-07T19:41:29Z,3825543031,233,617,3825532093,56,Left,3825542957,285,,,,,,,,,,,,,,,,,cs49ec8y6cubrlo5nmu3j3jtg,L. Schouten,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468516825,609,5,2,74,28,59t7flioj4w4mpwnrwbm0m8ck,1,31.4,-1,2022-10-07T19:34:37.682Z,2022-10-07T19:41:20Z,3825532335,347,,3825532333,56,Back,3825563999,233,654,,,,,,,,,,,,,,,,bdb33nwcpd2jufn9ggtl7gvzd,B. Lucassen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468516781,654,5,2,74,28,1wyg1tunyt7go9tnjea1hjqxb,0,68.6,101,2022-10-07T19:34:37.682Z,2022-10-07T19:41:20Z,3825532119,56,Left,3825532121,347,,3825564029,233,609,,,,,,,,,,,,,,,,cs49ec8y6cubrlo5nmu3j3jtg,L. Schouten,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468516849,610,1,2,74,39,59t7flioj4w4mpwnrwbm0m8ck,1,32.9,0,2022-10-07T19:34:48.421Z,2022-10-07T19:34:50Z,3825532437,141,20.3,3825532431,107,,3825532441,213,0.3,3825532443,1,,3825532439,212,42.9,3825532435,140,71.5,3825532433,56,Right,,,,bdb33nwcpd2jufn9ggtl7gvzd,B. Lucassen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468516863,611,1,2,74,41,59t7flioj4w4mpwnrwbm0m8ck,0,71.1,20.9,2022-10-07T19:34:50.422Z,2022-10-07T19:34:51Z,3825532557,212,17.9,3825532551,56,Center,3825532559,213,1.4,3825532553,140,74.3,3825532555,141,46.7,3825532549,168,,3825532547,3,,,,,f07j2ge60cbdp3bcys4cx18iy,A. Kosiah,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468516871,655,49,2,74,42,1wyg1tunyt7go9tnjea1hjqxb,1,25.9,55.7,2022-10-07T19:34:51.763Z,2022-10-07T19:34:51Z,,,,,,,,,,,,,,,,,,,,,,,,,9lixevzo8exxiia17altfw8ic,W. Goes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468516925,656,1,2,74,45,1wyg1tunyt7go9tnjea1hjqxb,0,32.8,44.3,2022-10-07T19:34:54.731Z,2022-10-07T19:34:57Z,3825532939,155,,3825532951,1,,3825532945,141,36.9,3825532943,140,73.0,3825532949,213,6.2,3825532941,56,Center,3825532947,212,42.5,,,,9lixevzo8exxiia17altfw8ic,W. Goes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468516931,612,49,2,74,48,59t7flioj4w4mpwnrwbm0m8ck,1,32.7,60.4,2022-10-07T19:34:57.703Z,2022-10-07T19:34:57Z,,,,,,,,,,,,,,,,,,,,,,,,,4mhahoh3a6rir882ug9hdb5nu,T. Velthuis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468517009,613,1,2,74,48,59t7flioj4w4mpwnrwbm0m8ck,1,30.1,61.1,2022-10-07T19:34:57.865Z,2022-10-07T19:35:03Z,3825533471,212,21.5,3825533457,56,Back,3825533467,141,80.8,3825533461,140,46.1,3825533475,213,0.7,,,,,,,,,,4mhahoh3a6rir882ug9hdb5nu,T. Velthuis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468517015,614,61,2,74,53,59t7flioj4w4mpwnrwbm0m8ck,0,50.9,95.1,2022-10-07T19:35:02.981Z,2022-10-07T19:35:03Z,3825533493,56,Left,,,,,,,,,,,,,,,,,,,,,,1falkoydwxoiazskcoalwll62,F. Di Michele Sanchez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468517057,657,1,2,74,54,1wyg1tunyt7go9tnjea1hjqxb,0,43.2,6.4,2022-10-07T19:35:03.657Z,2022-10-07T19:36:34Z,3825533745,286,,3825533729,56,Back,3825533739,236,,3825533733,141,4.7,3825533735,212,3.4,3825533737,213,5.9,3825533731,140,46.2,3825533741,233,615,19wuvqpmewphgvsfzi4yjl756,I. Griffith,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468517029,615,74,2,74,54,59t7flioj4w4mpwnrwbm0m8ck,1,52.2,95.6,2022-10-07T19:35:03.658Z,2022-10-07T19:41:29Z,3825533567,285,,3825533565,56,Left,3825533749,233,657,,,,,,,,,,,,,,,,1falkoydwxoiazskcoalwll62,F. Di Michele Sanchez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468517043,616,5,2,74,55,59t7flioj4w4mpwnrwbm0m8ck,0,56,100.8,2022-10-07T19:35:04.802Z,2022-10-07T19:35:20Z,3825533647,347,,3825534777,233,658,3825533645,56,Left,,,,,,,,,,,,,,,,1falkoydwxoiazskcoalwll62,F. Di Michele Sanchez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468517257,658,5,2,74,55,1wyg1tunyt7go9tnjea1hjqxb,1,44,-0.8,2022-10-07T19:35:04.802Z,2022-10-07T19:41:20Z,3825534739,233,616,3825534731,56,Back,3825534733,347,,,,,,,,,,,,,,,,,19wuvqpmewphgvsfzi4yjl756,I. Griffith,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468517273,659,1,2,75,9,1wyg1tunyt7go9tnjea1hjqxb,1,42,0,2022-10-07T19:35:18.465Z,2022-10-07T19:35:57Z,3825534877,212,12.2,3825534879,213,2.9,3825534871,56,Back,3825534875,141,3.4,3825534873,140,30.8,3825534869,107,,,,,,,,30uqa3kfm23ickjssfhmwgdm1,R. Lathouwers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468517747,664,1,2,75,10,1wyg1tunyt7go9tnjea1hjqxb,1,38.5,10.9,2022-10-07T19:35:19.833Z,2022-10-07T19:35:55Z,3825537543,212,5.7,3825537539,141,4.3,3825537533,56,Back,3825537547,213,4.1,3825537535,140,35.2,,,,,,,,,,d29ahwtvs7ls75wdtkf7xr8tm,Z. Buurmeester,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468517279,660,61,2,75,11,1wyg1tunyt7go9tnjea1hjqxb,0,30.8,3.4,2022-10-07T19:35:20.753Z,2022-10-07T19:35:21Z,3825534905,56,Back,,,,,,,,,,,,,,,,,,,,,,30uqa3kfm23ickjssfhmwgdm1,R. Lathouwers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468517333,618,5,2,75,12,59t7flioj4w4mpwnrwbm0m8ck,1,63.3,101.4,2022-10-07T19:35:21.449Z,2022-10-07T19:41:21Z,3825535165,56,Left,3825535201,233,661,3825535169,347,,,,,,,,,,,,,,,,,bdb33nwcpd2jufn9ggtl7gvzd,B. Lucassen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468517287,661,5,2,75,12,1wyg1tunyt7go9tnjea1hjqxb,0,36.7,-1.4,2022-10-07T19:35:21.449Z,2022-10-07T19:35:24Z,3825534965,347,,3825535249,233,618,3825534961,56,Back,,,,,,,,,,,,,,,,30uqa3kfm23ickjssfhmwgdm1,R. Lathouwers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468517351,619,1,2,75,14,59t7flioj4w4mpwnrwbm0m8ck,1,57.7,100,2022-10-07T19:35:24.080Z,2022-10-07T19:35:25Z,3825535289,140,60.4,3825535285,56,Left,3825535281,107,,3825535303,213,5.5,3825535293,141,96.9,3825535299,212,4.1,,,,,,,1falkoydwxoiazskcoalwll62,F. Di Michele Sanchez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468517361,620,1,2,75,15,59t7flioj4w4mpwnrwbm0m8ck,1,60.4,96.9,2022-10-07T19:35:24.575Z,2022-10-07T19:35:25Z,3825535357,140,57.3,3825535363,213,2.7,3825535361,212,3.6,3825535353,56,Left,3825535359,141,99.2,,,,,,,,,,6nd0ifv6ljza9nauxcpejqzft,O. Velanas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468517405,621,1,2,75,15,59t7flioj4w4mpwnrwbm0m8ck,0,57.3,99.2,2022-10-07T19:35:25.107Z,2022-10-07T19:35:28Z,3825535591,56,Left,3825535599,213,6.0,3825535597,212,5.8,3825535593,140,62.6,3825535595,141,96.8,,,,,,,,,,1falkoydwxoiazskcoalwll62,F. Di Michele Sanchez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468517447,662,8,2,75,18,1wyg1tunyt7go9tnjea1hjqxb,1,36.1,2.6,2022-10-07T19:35:27.498Z,2022-10-07T19:36:32Z,3825535781,56,Back,,,,,,,,,,,,,,,,,,,,,,19wuvqpmewphgvsfzi4yjl756,I. Griffith,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468517649,622,5,2,75,19,59t7flioj4w4mpwnrwbm0m8ck,1,62.2,101.8,2022-10-07T19:35:28.433Z,2022-10-07T19:35:49Z,3825536973,347,,3825537097,233,663,3825536971,56,Left,,,,,,,,,,,,,,,,6nd0ifv6ljza9nauxcpejqzft,O. Velanas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468517463,663,5,2,75,19,1wyg1tunyt7go9tnjea1hjqxb,0,37.8,-1.8,2022-10-07T19:35:28.433Z,2022-10-07T19:41:21Z,3825535853,347,,3825537109,233,622,3825535851,56,Back,,,,,,,,,,,,,,,,19wuvqpmewphgvsfzi4yjl756,I. Griffith,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468517653,623,18,2,75,39,59t7flioj4w4mpwnrwbm0m8ck,1,0,0,2022-10-07T19:35:48.465Z,2022-10-07T19:35:49Z,3825536991,42,,3825537065,55,624,3825536995,59,16,3825536993,44,Midfielder,,,,,,,,,,,,,5gunbyh0bjzutryox97ihxot1,J. Vet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468517657,624,19,2,75,39,59t7flioj4w4mpwnrwbm0m8ck,1,0,0,2022-10-07T19:35:48.466Z,2022-10-07T19:35:49Z,3825537031,55,623,3825537017,145,8,3825537027,293,5,3825537013,42,,3825537025,292,7,3825537029,44,Midfielder,3825537019,59,14,,,,41es2x265ddlzqjqa6wb9vey2,B. van Schuppen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468517793,625,1,2,75,47,59t7flioj4w4mpwnrwbm0m8ck,1,60.4,100,2022-10-07T19:35:57.039Z,2022-10-07T19:35:57Z,3825537765,56,Left,3825537763,107,,3825537769,141,94.9,3825537773,212,6.4,3825537775,213,5.5,3825537767,140,64.7,,,,,,,1falkoydwxoiazskcoalwll62,F. Di Michele Sanchez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468517831,626,1,2,75,48,59t7flioj4w4mpwnrwbm0m8ck,1,64.7,94.9,2022-10-07T19:35:57.631Z,2022-10-07T19:35:59Z,3825538001,141,96.4,3825537997,56,Left,3825538003,212,9.1,3825538005,213,3.0,3825537999,140,56.1,,,,,,,,,,6nd0ifv6ljza9nauxcpejqzft,O. Velanas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468517841,627,1,2,75,50,59t7flioj4w4mpwnrwbm0m8ck,0,56.7,96.6,2022-10-07T19:35:59.668Z,2022-10-07T19:36:01Z,3825538051,56,Center,3825538059,213,4.6,3825538057,212,25.4,3825538053,140,54.9,3825538055,141,59.3,,,,,,,,,,1falkoydwxoiazskcoalwll62,F. Di Michele Sanchez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468517871,665,49,2,75,53,1wyg1tunyt7go9tnjea1hjqxb,1,47.4,48.8,2022-10-07T19:36:02.802Z,2022-10-07T19:36:02Z,,,,,,,,,,,,,,,,,,,,,,,,,a3pwwwba6td400zwqjpbf6pnu,S. Allouch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
