id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/9/value,qualifier/10/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,keyPass,qualifier/11/value,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,assist,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value
2444959107,329,1,1,40,46,dnzj0iv5qtaemm9kthh9pos8q,1,70.4,83,2022-08-12T18:41:34.866Z,2022-08-12T18:41:43Z,3700261593,168,,3700261597,140,88.2,3700261595,56,Left,3700261601,212,20.4,3700261599,141,95.1,3700261603,213,0.4,3700261591,3,,,,,5c5quyl7qxptstbge87w2eqqx,D. Ladan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2444959165,324,45,1,40,55,1fttb31hnskynpku8qd09yhm8,0,14.5,4.4,2022-08-12T18:41:43.426Z,2022-08-12T18:41:48Z,3700261889,285,,3700261989,233,330,3700261887,56,Back,,,,,,,,,,,,,,,,dolfy51fw3jycb0cfhoecbo16,H. Akujobi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2444959163,330,3,1,40,55,dnzj0iv5qtaemm9kthh9pos8q,1,85.5,95.6,2022-08-12T18:41:43.426Z,2022-08-12T18:41:47Z,3700261885,286,,3700261883,56,Left,3700261917,233,324,,,,,,,,,,,,,,,,6dpxvfpnaua6y4gevop02qc8a,J. Margaritha,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2444959171,331,61,1,40,58,dnzj0iv5qtaemm9kthh9pos8q,0,84.7,96.2,2022-08-12T18:41:46.914Z,2022-08-12T18:41:47Z,3700261907,56,Left,,,,,,,,,,,,,,,,,,,,,,6dpxvfpnaua6y4gevop02qc8a,J. Margaritha,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2444959185,325,49,1,40,59,1fttb31hnskynpku8qd09yhm8,1,19.3,7.4,2022-08-12T18:41:48.006Z,2022-08-12T18:41:48Z,,,,,,,,,,,,,,,,,,,,,,,,,dolfy51fw3jycb0cfhoecbo16,H. Akujobi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2444959275,326,1,1,41,1,1fttb31hnskynpku8qd09yhm8,1,40.7,5.6,2022-08-12T18:41:49.383Z,2022-08-12T18:41:55Z,3700262539,141,56.4,3700262535,56,Back,3700262537,140,42.5,3700262545,1,,3700262543,213,1.5,3700262541,212,34.6,,,,,,,dolfy51fw3jycb0cfhoecbo16,H. Akujobi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2444959295,327,1,1,41,7,1fttb31hnskynpku8qd09yhm8,1,65.2,65.9,2022-08-12T18:41:55.415Z,2022-08-12T18:41:57Z,3700262659,56,Left,3700262665,212,13.7,3700262667,213,0.9,3700262663,141,81.3,3700262661,140,73.6,,,,,,,,,,d1dq7upxtawnps3wljz6wf9jo,S. Resink,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2444959341,328,1,1,41,9,1fttb31hnskynpku8qd09yhm8,1,73.7,81.9,2022-08-12T18:41:57.351Z,2022-08-12T18:41:59Z,3700262889,213,6.1,3700262881,56,Center,3700262883,140,97.2,3700262887,212,25.2,3700262885,141,74.6,,,,,,,,,,c46xp363o8m76eswzfmlsel4a,T. Poll,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2444959373,329,1,1,41,11,1fttb31hnskynpku8qd09yhm8,0,96.9,77.6,2022-08-12T18:41:59.784Z,2022-08-12T18:42:01Z,3700263063,141,38.8,3700263067,213,4.5,3700263065,212,26.9,3700263059,56,Center,3700263055,2,,3700263061,140,91.7,3700263057,155,,,,,f1as17wqpj44gihtvw936lofd,B. van Hoeven,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2444959395,332,49,1,41,15,dnzj0iv5qtaemm9kthh9pos8q,1,8.2,78.5,2022-08-12T18:42:03.794Z,2022-08-12T18:42:03Z,,,,,,,,,,,,,,,,,,,,,,,,,6dpxvfpnaua6y4gevop02qc8a,J. Margaritha,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2444959499,333,1,1,41,19,dnzj0iv5qtaemm9kthh9pos8q,1,26.2,92.7,2022-08-12T18:42:08.082Z,2022-08-12T18:42:10Z,3700263683,140,35.1,3700263687,212,17.5,3700263685,141,70.9,3700263689,213,5.3,3700263681,56,Back,,,,,,,,,,6dpxvfpnaua6y4gevop02qc8a,J. Margaritha,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2444959503,334,1,1,41,22,dnzj0iv5qtaemm9kthh9pos8q,0,35.1,70.9,2022-08-12T18:42:10.498Z,2022-08-12T18:42:11Z,3700263711,140,27.7,3700263709,56,Back,3700263717,213,3.8,3700263713,141,61.5,3700263715,212,10.1,,,,,,,,,,a9233dwa5vm9qv2lncq3kawut,J. Mathieu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2444959535,330,49,1,41,26,1fttb31hnskynpku8qd09yhm8,1,74.4,39.7,2022-08-12T18:42:14.935Z,2022-08-12T18:42:15Z,,,,,,,,,,,,,,,,,,,,,,,,,ccmmsnrfn58gwi1petlp08f3e,L. Duijvestijn,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2444959693,331,27,1,41,34,1fttb31hnskynpku8qd09yhm8,1,0,0,2022-08-12T18:42:23.055Z,2022-08-12T18:55:23Z,3700264735,53,dolfy51fw3jycb0cfhoecbo16,3700264733,41,Injury,3700313809,233,335,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2444959707,335,27,1,41,34,dnzj0iv5qtaemm9kthh9pos8q,1,0,0,2022-08-12T18:42:23.055Z,2022-08-12T18:55:23Z,3700313817,233,331,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2444960591,332,28,1,42,56,1fttb31hnskynpku8qd09yhm8,1,0,0,2022-08-12T18:43:44.767Z,2022-08-12T18:43:46Z,3700269593,55,331,3700269687,233,336,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2444960605,336,28,1,42,56,dnzj0iv5qtaemm9kthh9pos8q,1,0,0,2022-08-12T18:43:44.767Z,2022-08-12T18:43:46Z,3700269653,55,335,3700269707,233,332,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2444960613,333,68,1,42,59,1fttb31hnskynpku8qd09yhm8,0,0,0,2022-08-12T18:43:47.382Z,2022-08-12T18:43:48Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2444960619,337,68,1,42,59,dnzj0iv5qtaemm9kthh9pos8q,1,0,0,2022-08-12T18:43:47.658Z,2022-08-12T18:43:47Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2444960641,338,61,1,43,0,dnzj0iv5qtaemm9kthh9pos8q,1,33.4,71.4,2022-08-12T18:43:49.116Z,2022-08-12T18:43:49Z,3700269853,56,Back,3700269881,238,,,,,,,,,,,,,,,,,,,,4zow18ykkg1gvw40r7jsrzkl,D. van der Sluys,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2444960685,334,49,1,43,5,1fttb31hnskynpku8qd09yhm8,1,6.6,29.8,2022-08-12T18:43:53.448Z,2022-08-12T18:43:53Z,,,,,,,,,,,,,,,,,,,,,,,,,6q72mpmc478hlf4f7ths9ez56,N. Bakker,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2444960737,335,1,1,43,6,1fttb31hnskynpku8qd09yhm8,1,8.9,36.2,2022-08-12T18:43:54.854Z,2022-08-12T18:43:57Z,3700270395,140,24.1,3700270397,141,68.9,3700270401,213,0.9,3700270393,56,Back,3700270399,212,27.4,,,,,,,,,,6q72mpmc478hlf4f7ths9ez56,N. Bakker,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2444960799,336,1,1,43,8,1fttb31hnskynpku8qd09yhm8,1,34.9,69.8,2022-08-12T18:43:56.966Z,2022-08-12T18:44:02Z,3700270753,212,26.3,3700270749,140,27.6,3700270755,213,4.4,3700270751,141,32.8,3700270747,56,Back,,,,,,,,,,9jofs3271wn4cwlkj9hfay7vu,T. Barbet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2444960811,337,1,1,43,14,1fttb31hnskynpku8qd09yhm8,1,39.3,32.3,2022-08-12T18:44:02.406Z,2022-08-12T18:44:04Z,3700270833,56,Back,3700270837,141,8.3,3700270835,140,47.5,3700270839,212,18.5,3700270841,213,5.2,,,,,,,,,,6ylzm57bvpufg3cenadtv7qhh,D. van Bruggen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2444960861,338,1,1,43,15,1fttb31hnskynpku8qd09yhm8,1,47.5,7.1,2022-08-12T18:44:03.878Z,2022-08-12T18:44:08Z,3700271195,212,19.2,3700271197,213,6.1,3700271193,141,3.2,3700271191,140,65.6,3700271189,56,Right,,,,,,,,,,dolfy51fw3jycb0cfhoecbo16,H. Akujobi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2444960865,339,4,1,43,19,1fttb31hnskynpku8qd09yhm8,1,45.4,3.8,2022-08-12T18:44:07.655Z,2022-08-12T18:44:09Z,3700271267,233,339,3700271221,286,,3700271219,265,,3700271215,56,Back,3700271213,13,,3700271217,152,,,,,,,,3hgvz4if17suodevp5jubb8fe,F. Mattoir,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2444960869,339,4,1,43,19,dnzj0iv5qtaemm9kthh9pos8q,0,54.6,96.2,2022-08-12T18:44:07.656Z,2022-08-12T18:44:09Z,3700271309,233,339,3700271241,265,,3700271243,285,,3700271237,56,Left,3700271235,13,,3700271239,152,,,,,,,,4zow18ykkg1gvw40r7jsrzkl,D. van der Sluys,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2444961111,340,17,1,43,37,dnzj0iv5qtaemm9kthh9pos8q,1,0,0,2022-08-12T18:44:26.161Z,2022-08-12T18:44:28Z,3700272461,392,,3700272463,13,243,3700272459,31,,,,,,,,,,,,,,,,,4zow18ykkg1gvw40r7jsrzkl,D. van der Sluys,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2444961545,342,1,1,44,18,1fttb31hnskynpku8qd09yhm8,1,45,6.7,2022-08-12T18:45:06.502Z,2022-08-12T18:45:07Z,3700274933,5,,3700274937,56,Back,3700274935,152,,3700274939,140,21.4,3700274941,141,20.6,3700274943,212,26.5,3700274945,213,2.8,,,,dolfy51fw3jycb0cfhoecbo16,H. Akujobi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2444961583,343,1,1,44,18,1fttb31hnskynpku8qd09yhm8,1,21.4,20.6,2022-08-12T18:45:07.253Z,2022-08-12T18:45:10Z,3700275169,140,21.7,3700275167,56,Back,3700275171,141,64.1,3700275173,212,29.6,3700275175,213,1.6,,,,,,,,,,6ylzm57bvpufg3cenadtv7qhh,D. van Bruggen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2444961627,344,1,1,44,21,1fttb31hnskynpku8qd09yhm8,1,22.7,65,2022-08-12T18:45:10.022Z,2022-08-12T18:45:14Z,3700275441,213,0.9,3700275439,212,16.7,3700275435,140,32.6,3700275433,56,Back,3700275437,141,84.3,,,,,,,,,,9jofs3271wn4cwlkj9hfay7vu,T. Barbet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2444961673,345,1,1,44,26,1fttb31hnskynpku8qd09yhm8,1,34,85.7,2022-08-12T18:45:14.502Z,2022-08-12T18:45:18Z,3700275651,140,23.6,3700275653,141,71.0,3700275657,213,3.9,3700275655,212,14.8,3700275649,56,Back,,,,,,,,,,c46xp363o8m76eswzfmlsel4a,T. Poll,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2444961729,346,1,1,44,30,1fttb31hnskynpku8qd09yhm8,1,24,77.7,2022-08-12T18:45:18.438Z,2022-08-12T18:45:23Z,3700275977,141,59.3,3700275973,56,Back,3700275975,140,5.5,3700275979,212,23.1,3700275981,213,3.7,,,,,,,,,,9jofs3271wn4cwlkj9hfay7vu,T. Barbet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2444961777,347,1,1,44,35,1fttb31hnskynpku8qd09yhm8,0,8.8,46.1,2022-08-12T18:45:23.591Z,2022-08-12T18:45:26Z,3700276235,56,Center,3700276237,140,72.2,3700276233,155,,3700276239,141,36.8,3700276241,212,66.9,3700276245,1,,3700276243,213,6.2,,,,6q72mpmc478hlf4f7ths9ez56,N. Bakker,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2444961803,341,1,1,44,38,dnzj0iv5qtaemm9kthh9pos8q,1,29.1,62.1,2022-08-12T18:45:26.609Z,2022-08-12T18:45:28Z,3700276377,56,Back,3700276373,3,,3700276393,213,0.3,3700276385,141,68.5,3700276381,140,42.4,3700276389,212,14.6,,,,,,,1jn9jog8ou8uxnmypneksizxm,R. van Eijma,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2444961809,342,49,1,44,39,dnzj0iv5qtaemm9kthh9pos8q,1,42.4,68.5,2022-08-12T18:45:28.273Z,2022-08-12T18:45:28Z,,,,,,,,,,,,,,,,,,,,,,,,,dh3ksith5iat573zuhdhv91w5,R. Stuy van den Herik,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2444961841,343,1,1,44,40,dnzj0iv5qtaemm9kthh9pos8q,1,42.4,68.5,2022-08-12T18:45:28.561Z,2022-08-12T18:45:31Z,3700276547,56,Back,3700276551,141,73.5,3700276553,212,30.4,3700276555,213,3.0,3700276549,140,13.6,,,,,,,,,,dh3ksith5iat573zuhdhv91w5,R. Stuy van den Herik,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2444961903,344,1,1,44,43,dnzj0iv5qtaemm9kthh9pos8q,1,13.2,72.9,2022-08-12T18:45:31.345Z,2022-08-12T18:45:36Z,3700276819,212,18.9,3700276821,213,4.2,3700276815,140,3.9,3700276817,141,49.1,3700276813,56,Back,,,,,,,,,,1jn9jog8ou8uxnmypneksizxm,R. van Eijma,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2444961959,345,1,1,44,47,dnzj0iv5qtaemm9kthh9pos8q,0,11.2,48.7,2022-08-12T18:45:35.969Z,2022-08-12T18:45:41Z,3700277111,157,,3700277119,212,65.6,3700277121,213,0.3,3700277123,1,,3700277115,140,71.4,3700277117,141,74.4,3700277113,56,Center,,,,89dofd1p8ftdgy1u8jlyi58lx,N. Alblas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2444961951,348,44,1,44,51,1fttb31hnskynpku8qd09yhm8,1,29,26.8,2022-08-12T18:45:40.134Z,2022-08-12T18:45:42Z,3700277051,56,Back,3700277165,233,346,3700277053,285,,,,,,,,,,,,,,,,,dolfy51fw3jycb0cfhoecbo16,H. Akujobi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2444961967,346,44,1,44,51,dnzj0iv5qtaemm9kthh9pos8q,0,71,73.2,2022-08-12T18:45:40.135Z,2022-08-12T18:45:42Z,3700277161,56,Center,3700277193,233,348,3700277163,286,,,,,,,,,,,,,,,,,6dpxvfpnaua6y4gevop02qc8a,J. Margaritha,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2444961963,349,61,1,44,52,1fttb31hnskynpku8qd09yhm8,1,29.4,28.1,2022-08-12T18:45:40.917Z,2022-08-12T19:01:04Z,3700277143,56,Back,,,,,,,,,,,,,,,,,,,,,,dolfy51fw3jycb0cfhoecbo16,H. Akujobi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2444962195,347,5,1,44,54,dnzj0iv5qtaemm9kthh9pos8q,1,86.2,101.1,2022-08-12T18:45:43.201Z,2022-08-12T18:46:35Z,3700280691,233,350,3700278387,56,Left,3700278393,347,,,,,,,,,,,,,,,,,6dpxvfpnaua6y4gevop02qc8a,J. Margaritha,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2444962023,350,5,1,44,54,1fttb31hnskynpku8qd09yhm8,0,13.8,-1.1,2022-08-12T18:45:43.201Z,2022-08-12T18:55:21Z,3700280763,233,347,3700277457,347,,3700277455,56,Back,,,,,,,,,,,,,,,,dolfy51fw3jycb0cfhoecbo16,H. Akujobi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2444962261,348,1,1,45,11,dnzj0iv5qtaemm9kthh9pos8q,0,90.6,100,2022-08-12T18:45:59.712Z,2022-08-12T18:46:03Z,3700278703,141,85.0,3700278707,213,5.2,3700278705,212,12.3,3700278697,107,,3700278699,56,Left,3700278701,140,96.3,,,,,,,4zow18ykkg1gvw40r7jsrzkl,D. van der Sluys,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2444963155,360,1,1,45,12,1fttb31hnskynpku8qd09yhm8,1,5.4,18.2,2022-08-12T18:46:00.557Z,2022-08-12T19:01:18Z,3700283265,141,15.1,3700283263,140,13.3,3700283267,212,8.6,3700283261,56,Back,3700283257,3,,3700283269,213,6.0,,,,,,,dolfy51fw3jycb0cfhoecbo16,H. Akujobi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2444963205,361,1,1,45,12,1fttb31hnskynpku8qd09yhm8,0,14.4,14.6,2022-08-12T18:46:00.580Z,2022-08-12T19:01:14Z,3700283515,140,13.4,3700283513,56,Back,3700283517,141,10.4,3700283521,213,4.4,3700283519,212,3.0,,,,,,,,,,5b7rnpnnllz8qdc6fx2c5mzje,M. Esajas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2444962303,349,61,1,45,15,dnzj0iv5qtaemm9kthh9pos8q,1,87.7,90.5,2022-08-12T18:46:03.840Z,2022-08-12T19:00:56Z,3700278925,56,Left,,,,,,,,,,,,,,,,,,,,,,dh3ksith5iat573zuhdhv91w5,R. Stuy van den Herik,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2444962307,350,5,1,45,15,dnzj0iv5qtaemm9kthh9pos8q,0,101.3,91.3,2022-08-12T18:46:04.077Z,2022-08-12T18:55:22Z,3700278947,346,,3700278945,56,Left,3700310451,233,351,,,,,,,,,,,,,,,,dh3ksith5iat573zuhdhv91w5,R. Stuy van den Herik,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2444962483,351,5,1,45,15,1fttb31hnskynpku8qd09yhm8,1,-1.3,8.7,2022-08-12T18:46:04.077Z,2022-08-12T18:54:13Z,3700310437,233,350,3700280197,346,,3700279881,56,Back,,,,,,,,,,,,,,,,6q72mpmc478hlf4f7ths9ez56,N. Bakker,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2444962631,352,1,1,45,41,1fttb31hnskynpku8qd09yhm8,0,5.1,51.6,2022-08-12T18:46:30.165Z,2022-08-12T18:46:34Z,3700280587,141,30.7,3700280583,56,Center,3700280585,140,87.8,3700280589,212,88.0,3700280581,124,,3700280595,74,,3700280593,1,,3700280591,213,6.1,6q72mpmc478hlf4f7ths9ez56,N. Bakker,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2444962625,351,49,1,45,45,dnzj0iv5qtaemm9kthh9pos8q,1,15.6,71.5,2022-08-12T18:46:33.585Z,2022-08-12T18:46:33Z,,,,,,,,,,,,,,,,,,,,,,,,,4zow18ykkg1gvw40r7jsrzkl,D. van der Sluys,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2444962699,352,1,1,45,47,dnzj0iv5qtaemm9kthh9pos8q,0,4.3,83.5,2022-08-12T18:46:35.586Z,2022-08-12T18:46:38Z,3700280939,212,41.3,3700280931,157,,3700280935,140,43.5,3700280937,141,88.0,3700280933,56,Back,3700280943,1,,3700280941,213,0.1,,,,4zow18ykkg1gvw40r7jsrzkl,D. van der Sluys,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2444962739,353,1,1,45,49,1fttb31hnskynpku8qd09yhm8,1,61.9,10.1,2022-08-12T18:46:38.069Z,2022-08-12T18:46:40Z,3700281129,140,73.0,3700281131,141,25.7,3700281133,212,15.8,3700281127,56,Center,3700281125,3,,3700281135,213,0.7,,,,,,,5b7rnpnnllz8qdc6fx2c5mzje,M. Esajas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2444962743,354,49,1,45,51,1fttb31hnskynpku8qd09yhm8,1,73,24.8,2022-08-12T18:46:40.199Z,2022-08-12T18:46:40Z,,,,,,,,,,,,,,,,,,,,,,,,,ccmmsnrfn58gwi1petlp08f3e,L. Duijvestijn,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2444962787,355,1,1,45,51,1fttb31hnskynpku8qd09yhm8,1,73,24.8,2022-08-12T18:46:40.309Z,2022-08-12T18:46:45Z,3700281409,212,19.6,3700281405,140,88.7,3700281411,213,5.7,3700281403,56,Right,3700281407,141,9.2,,,,,,,,,,ccmmsnrfn58gwi1petlp08f3e,L. Duijvestijn,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2444962833,356,1,1,45,56,1fttb31hnskynpku8qd09yhm8,1,96.7,19.7,2022-08-12T18:46:45.141Z,2022-08-12T18:46:48Z,3700281681,155,,3700281689,212,33.0,3700281687,141,66.6,3700281683,56,Center,3700281685,140,88.6,3700281691,213,1.8,3700281679,2,,3700281693,1,,3hgvz4if17suodevp5jubb8fe,F. Mattoir,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2444962843,357,1,1,46,0,1fttb31hnskynpku8qd09yhm8,0,91.4,65.7,2022-08-12T18:46:48.853Z,2022-08-12T18:46:49Z,3700281723,213,4.9,3700281717,140,92.5,3700281715,56,Center,3700281719,141,57.8,3700281721,212,5.5,,,,,,,,,,f1as17wqpj44gihtvw936lofd,B. van Hoeven,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2444962963,353,12,1,46,1,dnzj0iv5qtaemm9kthh9pos8q,1,7.7,37.9,2022-08-12T18:46:49.553Z,2022-08-12T18:46:57Z,3700282235,56,Back,3700282249,213,0.4,3700282247,212,35.1,3700282239,140,38.1,3700282243,141,59.4,,,,,,,,,,5e9ek4qs1dnp69oojzpvrltrd,T. David,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2444962899,358,8,1,46,4,1fttb31hnskynpku8qd09yhm8,1,64.4,38.5,2022-08-12T18:46:52.789Z,2022-08-12T18:46:52Z,3700281973,56,Center,,,,,,,,,,,,,,,,,,,,,,6ylzm57bvpufg3cenadtv7qhh,D. van Bruggen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2444963025,354,1,1,46,7,dnzj0iv5qtaemm9kthh9pos8q,0,30.6,51,2022-08-12T18:46:56.009Z,2022-08-12T19:00:45Z,3700282585,213,1.5,3700282583,212,34.3,3700282587,1,,3700282581,141,100.0,3700282573,56,Back,3700282577,140,32.8,3700282571,157,,,,,a9233dwa5vm9qv2lncq3kawut,J. Mathieu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2444963029,355,5,1,46,7,dnzj0iv5qtaemm9kthh9pos8q,0,28.8,101,2022-08-12T18:46:56.133Z,2022-08-12T18:55:22Z,3700283051,233,359,3700282611,56,Back,3700282613,347,,,,,,,,,,,,,,,,,a9233dwa5vm9qv2lncq3kawut,J. Mathieu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2444963109,359,5,1,46,7,1fttb31hnskynpku8qd09yhm8,1,71.2,-1,2022-08-12T18:46:56.133Z,2022-08-12T18:47:03Z,3700283017,347,,3700283015,56,Right,3700283035,233,355,,,,,,,,,,,,,,,,6ylzm57bvpufg3cenadtv7qhh,D. van Bruggen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2444963271,362,1,1,46,28,1fttb31hnskynpku8qd09yhm8,1,76.7,0,2022-08-12T18:47:16.341Z,2022-08-12T18:47:24Z,3700283819,141,11.9,3700283811,56,Right,3700283829,213,1.1,3700283815,140,81.0,3700283825,212,10.0,3700284309,107,,,,,,,,dolfy51fw3jycb0cfhoecbo16,H. Akujobi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2444963283,363,1,1,46,28,1fttb31hnskynpku8qd09yhm8,1,81,11.9,2022-08-12T18:47:17.029Z,2022-08-12T18:47:18Z,3700283887,141,5.0,3700283883,56,Right,3700283885,140,78.3,3700283889,212,5.5,3700283891,213,4.2,,,,,,,,,,3hgvz4if17suodevp5jubb8fe,F. Mattoir,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2444963301,364,1,1,46,29,1fttb31hnskynpku8qd09yhm8,0,75.9,4,2022-08-12T18:47:17.957Z,2022-08-12T18:52:53Z,3700283951,140,79.9,3700283955,212,5.4,3700283949,56,Right,3700283957,213,0.7,3700283953,141,8.9,,,,,,,,,,dolfy51fw3jycb0cfhoecbo16,H. Akujobi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2444963289,356,8,1,46,29,dnzj0iv5qtaemm9kthh9pos8q,1,24,92.6,2022-08-12T18:47:17.969Z,2022-08-12T18:47:18Z,3700283917,56,Back,,,,,,,,,,,,,,,,,,,,,,dh3ksith5iat573zuhdhv91w5,R. Stuy van den Herik,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2444963307,365,43,1,46,30,1fttb31hnskynpku8qd09yhm8,1,0,0,2022-08-12T18:47:18.917Z,2022-08-12T18:52:50Z,3700284001,141,9.8,3700283999,140,87.1,3700306513,144,1,3700284005,212,4.7,3700284007,213,0.8,3700283997,56,Right,,,,,,,3hgvz4if17suodevp5jubb8fe,F. Mattoir,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2444963319,357,5,1,46,31,dnzj0iv5qtaemm9kthh9pos8q,0,12,101.6,2022-08-12T18:47:20Z,2022-08-12T18:47:23Z,3700284083,347,,3700284249,233,366,3700284079,56,Back,,,,,,,,,,,,,,,,dh3ksith5iat573zuhdhv91w5,R. Stuy van den Herik,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
