id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,keyPass,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/13/value,qualifier/14/value,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/12/value,assist,qualifier/16/value,qualifier/17/value
2496944523,302,50,1,38,33,xcevba75jfkrg4s6tl89zl3y,1,60.4,28.4,2023-01-13T19:43:27.512Z,2023-01-13T19:43:29Z,3975631839,286,,3975631837,56,Center,3975631897,233,352,,,,,,,,,,,,,,,,cipmd3k2nfv0ddic0l8go14gl,C. Benschop,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496944529,352,7,1,38,33,6lzy9iiqoysvtdsgx719fng9n,1,39.6,71.6,2023-01-13T19:43:27.513Z,2023-01-13T19:43:29Z,3975631857,56,Back,3975631859,285,,3975631883,233,302,,,,,,,,,,,,,,,,9pox9siobczxr9fv3fvvx3h1w,S. Vos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496944533,353,49,1,38,34,6lzy9iiqoysvtdsgx719fng9n,1,41.1,70.5,2023-01-13T19:43:28.601Z,2023-01-13T19:43:29Z,,,,,,,,,,,,,,,,,,,,,,,,,9pox9siobczxr9fv3fvvx3h1w,S. Vos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496944541,354,1,1,38,35,6lzy9iiqoysvtdsgx719fng9n,1,40.6,71.9,2023-01-13T19:43:29.561Z,2023-01-13T19:43:31Z,3975631937,141,70.4,3975631939,212,5.2,3975631935,140,35.7,3975631941,213,3.3,3975631933,56,Back,,,,,,,,,,9pox9siobczxr9fv3fvvx3h1w,S. Vos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496944577,355,1,1,38,37,6lzy9iiqoysvtdsgx719fng9n,1,35.7,70.4,2023-01-13T19:43:31.177Z,2023-01-13T19:43:41Z,3975632123,56,Back,3975632131,213,3.5,3975632125,140,9.2,3975632129,212,29.3,3975632127,141,56.7,,,,,,,,,,3z9bdfblis9tl3e1uo7e72h62,D. Warmerdam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496944589,356,1,1,38,49,6lzy9iiqoysvtdsgx719fng9n,1,11.9,57.8,2023-01-13T19:43:43.305Z,2023-01-13T19:43:46Z,3975632161,141,72.8,3975632163,212,10.5,3975632157,56,Back,3975632165,213,1.3,3975632159,140,14.2,,,,,,,,,,68hoounwudpjrr2wmovkyvswk,T. de Graaff,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496944621,357,1,1,38,52,6lzy9iiqoysvtdsgx719fng9n,1,22.5,71.7,2023-01-13T19:43:46.648Z,2023-01-13T19:43:52Z,3975632289,141,60.0,3975632291,212,14.5,3975632287,140,34.1,3975632293,213,5.7,3975632285,56,Back,,,,,,,,,,bgydmtsi0ngn9k56apo29v0no,J. Hato,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496944645,358,1,1,38,58,6lzy9iiqoysvtdsgx719fng9n,1,29.4,67.4,2023-01-13T19:43:51.928Z,2023-01-13T19:43:58Z,3975632445,141,30.2,3975632447,212,27.2,3975632443,140,19.8,3975632441,56,Back,3975632449,213,4.3,,,,,,,,,,9pox9siobczxr9fv3fvvx3h1w,S. Vos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496944653,359,1,1,39,4,6lzy9iiqoysvtdsgx719fng9n,1,32.3,36.5,2023-01-13T19:43:57.945Z,2023-01-13T19:44:02Z,3975632507,212,18.9,3975632505,141,63.5,3975632509,213,1.8,3975632501,56,Back,3975632503,140,28.1,,,,,,,,,,3z9bdfblis9tl3e1uo7e72h62,D. Warmerdam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496944679,360,1,1,39,9,6lzy9iiqoysvtdsgx719fng9n,1,34.4,63.2,2023-01-13T19:44:02.730Z,2023-01-13T19:44:08Z,3975632651,212,25.1,3975632647,140,39.6,3975632649,141,27.2,3975632653,213,4.9,3975632645,56,Back,,,,,,,,,,bgydmtsi0ngn9k56apo29v0no,J. Hato,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496944713,361,1,1,39,14,6lzy9iiqoysvtdsgx719fng9n,1,48.3,23.8,2023-01-13T19:44:08.473Z,2023-01-13T19:44:14Z,3975632785,212,12.9,3975632783,141,21.2,3975632787,213,6.1,3975632779,56,Center,3975632781,140,60.5,,,,,,,,,,3z9bdfblis9tl3e1uo7e72h62,D. Warmerdam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496944715,362,50,1,39,20,6lzy9iiqoysvtdsgx719fng9n,1,69.2,6.4,2023-01-13T19:44:13.865Z,2023-01-13T19:44:16Z,3975632791,56,Right,3975632847,233,303,3975632793,286,,,,,,,,,,,,,,,,,dlgqk5qe96gaxeq8vu4dozyms,G. Misehouy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496944723,303,7,1,39,20,xcevba75jfkrg4s6tl89zl3y,1,30.8,93.6,2023-01-13T19:44:13.866Z,2023-01-13T19:44:16Z,3975632839,233,362,3975632827,56,Back,3975632829,285,,,,,,,,,,,,,,,,,ds0hd4ezvb5rw6l95rhbxtq1g,B. Önal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496944727,304,49,1,39,22,xcevba75jfkrg4s6tl89zl3y,1,31.9,99.3,2023-01-13T19:44:15.752Z,2023-01-13T19:44:16Z,,,,,,,,,,,,,,,,,,,,,,,,,ds0hd4ezvb5rw6l95rhbxtq1g,B. Önal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496944735,305,3,1,39,24,xcevba75jfkrg4s6tl89zl3y,0,56.4,87.6,2023-01-13T19:44:17.704Z,2023-01-13T19:44:20Z,3975632885,56,Left,3975632939,233,363,3975632887,286,,,,,,,,,,,,,,,,,ds0hd4ezvb5rw6l95rhbxtq1g,B. Önal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496944745,363,7,1,39,24,6lzy9iiqoysvtdsgx719fng9n,1,43.6,12.4,2023-01-13T19:44:17.705Z,2023-01-13T19:44:20Z,3975632923,233,305,3975632913,285,,3975632911,56,Back,,,,,,,,,,,,,,,,3z9bdfblis9tl3e1uo7e72h62,D. Warmerdam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496944747,364,49,1,39,26,6lzy9iiqoysvtdsgx719fng9n,1,46.7,24.8,2023-01-13T19:44:19.722Z,2023-01-13T19:44:32Z,,,,,,,,,,,,,,,,,,,,,,,,,alfx6xxo38q6hmydbcr0rw67e,S. Hansen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496944763,365,1,1,39,29,6lzy9iiqoysvtdsgx719fng9n,1,64.3,32.8,2023-01-13T19:44:23.626Z,2023-01-13T19:44:29Z,3975632997,212,11.0,3975632991,56,Center,3975632999,213,0.1,3975632995,141,34.0,3975632993,140,74.7,,,,,,,,,,alfx6xxo38q6hmydbcr0rw67e,S. Hansen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496944767,366,61,1,39,32,6lzy9iiqoysvtdsgx719fng9n,0,74.7,34,2023-01-13T19:44:26.283Z,2023-01-13T19:44:26Z,3975633015,56,Center,,,,,,,,,,,,,,,,,,,,,,baghnvel8qsn5k9s79jiyldnu,A. Martha,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496944769,306,49,1,39,33,xcevba75jfkrg4s6tl89zl3y,1,29.2,75.4,2023-01-13T19:44:27.274Z,2023-01-13T19:44:27Z,,,,,,,,,,,,,,,,,,,,,,,,,ds0hd4ezvb5rw6l95rhbxtq1g,B. Önal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496944777,307,1,1,39,33,xcevba75jfkrg4s6tl89zl3y,1,29.2,75.4,2023-01-13T19:44:27.351Z,2023-01-13T19:44:31Z,3975633071,213,3.6,3975633069,212,23.7,3975633067,141,60.7,3975633063,56,Back,3975633065,140,8.7,,,,,,,,,,ds0hd4ezvb5rw6l95rhbxtq1g,B. Önal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496944793,308,1,1,39,37,xcevba75jfkrg4s6tl89zl3y,1,9.8,59.6,2023-01-13T19:44:31.624Z,2023-01-13T19:44:36Z,3975633131,141,20.4,3975633135,213,4.8,3975633127,56,Back,3975633129,140,12.8,3975633133,212,26.8,,,,,,,,,,cf70r39m2wgbijtw0co5t6yfp,H. Jurjus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496944799,309,1,1,39,42,xcevba75jfkrg4s6tl89zl3y,1,24.4,21,2023-01-13T19:44:36.536Z,2023-01-13T19:44:39Z,3975633167,56,Back,3975633169,140,44.6,3975633171,141,29.2,3975633175,213,0.3,3975633173,212,21.9,,,,,,,,,,abgzge9xy445z8rdwa2mcapqt,Jeffry Fortes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496944803,310,1,1,39,45,xcevba75jfkrg4s6tl89zl3y,0,48.1,26,2023-01-13T19:44:39.384Z,2023-01-13T19:44:40Z,3975633203,141,30.5,3975633205,212,4.5,3975633201,140,51.3,3975633207,213,0.7,3975633199,56,Center,,,,,,,,,,5curv1gquatwkxsin86fghvkk,C. Neghli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496944805,367,49,1,39,46,6lzy9iiqoysvtdsgx719fng9n,1,44.7,47.9,2023-01-13T19:44:40.524Z,2023-01-13T19:44:40Z,,,,,,,,,,,,,,,,,,,,,,,,,3z9bdfblis9tl3e1uo7e72h62,D. Warmerdam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496944817,368,1,1,39,47,6lzy9iiqoysvtdsgx719fng9n,1,45.2,46.1,2023-01-13T19:44:41.370Z,2023-01-13T19:44:44Z,3975633267,141,49.3,3975633271,213,0.2,3975633269,212,13.9,3975633265,140,58.3,3975633263,56,Center,,,,,,,,,,3z9bdfblis9tl3e1uo7e72h62,D. Warmerdam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496944835,369,1,1,39,50,6lzy9iiqoysvtdsgx719fng9n,1,64.8,47.6,2023-01-13T19:44:43.882Z,2023-01-13T19:44:49Z,3975633343,140,85.6,3975633341,56,Center,3975633349,213,5.8,3975633345,141,30.4,3975633347,212,24.8,,,,,,,,,,dlgqk5qe96gaxeq8vu4dozyms,G. Misehouy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496944837,370,3,1,39,55,6lzy9iiqoysvtdsgx719fng9n,0,90.8,29.1,2023-01-13T19:44:49.436Z,2023-01-13T19:44:52Z,3975633353,56,Center,3975633355,286,,3975633427,233,311,,,,,,,,,,,,,,,,baghnvel8qsn5k9s79jiyldnu,A. Martha,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496944839,311,7,1,39,55,xcevba75jfkrg4s6tl89zl3y,1,9.2,70.9,2023-01-13T19:44:49.437Z,2023-01-13T19:44:52Z,3975633357,56,Back,3975633375,233,370,3975633359,285,,,,,,,,,,,,,,,,,969cpy2geokwer9gjapk7zj3e,R. Hillen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496944841,312,49,1,39,56,xcevba75jfkrg4s6tl89zl3y,1,7.8,76,2023-01-13T19:44:50.072Z,2023-01-13T19:44:50Z,,,,,,,,,,,,,,,,,,,,,,,,,969cpy2geokwer9gjapk7zj3e,R. Hillen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496944851,313,1,1,39,56,xcevba75jfkrg4s6tl89zl3y,0,7.8,76,2023-01-13T19:44:50.216Z,2023-01-13T19:44:53Z,3975633435,141,82.9,3975633433,140,15.2,3975633437,212,9.1,3975633431,56,Back,3975633439,213,0.5,,,,,,,,,,969cpy2geokwer9gjapk7zj3e,R. Hillen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496944857,371,8,1,40,0,6lzy9iiqoysvtdsgx719fng9n,1,84.2,17.9,2023-01-13T19:44:54.010Z,2023-01-13T19:44:54Z,3975633467,56,Right,,,,,,,,,,,,,,,,,,,,,,baghnvel8qsn5k9s79jiyldnu,A. Martha,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496944899,314,5,1,40,3,xcevba75jfkrg4s6tl89zl3y,1,21.1,101,2023-01-13T19:44:57.385Z,2023-01-13T19:45:08Z,3975633653,347,,3975633651,56,Back,3975633675,233,372,,,,,,,,,,,,,,,,969cpy2geokwer9gjapk7zj3e,R. Hillen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496944867,372,5,1,40,3,6lzy9iiqoysvtdsgx719fng9n,0,78.9,-1,2023-01-13T19:44:57.385Z,2023-01-13T20:04:51Z,3975633685,233,314,3975633511,56,Right,3975633513,347,,,,,,,,,,,,,,,,,baghnvel8qsn5k9s79jiyldnu,A. Martha,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496945157,315,1,1,40,36,xcevba75jfkrg4s6tl89zl3y,1,23,100,2023-01-13T19:45:30.521Z,2023-01-13T19:45:32Z,3975634917,212,5.1,3975634915,141,95.9,3975634919,213,4.0,3975634909,107,,3975634911,56,Back,3975634913,140,20.0,,,,,,,3yq9brnhlfinrzrfbzcv99nmd,A. Büttner,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496945195,316,1,1,40,38,xcevba75jfkrg4s6tl89zl3y,1,20,95.9,2023-01-13T19:45:32.474Z,2023-01-13T19:45:36Z,3975635145,212,31.8,3975635137,56,Back,3975635135,157,,3975635139,140,49.5,3975635141,141,85.0,3975635149,213,6.0,3975635151,1,,,,,969cpy2geokwer9gjapk7zj3e,R. Hillen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496945201,317,61,1,40,40,xcevba75jfkrg4s6tl89zl3y,0,50.2,84.4,2023-01-13T19:45:34.092Z,2023-01-13T19:45:41Z,3975635167,56,Left,,,,,,,,,,,,,,,,,,,,,,cipmd3k2nfv0ddic0l8go14gl,C. Benschop,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496945185,373,49,1,40,41,6lzy9iiqoysvtdsgx719fng9n,1,35,28.6,2023-01-13T19:45:35.451Z,2023-01-13T19:45:35Z,,,,,,,,,,,,,,,,,,,,,,,,,bgydmtsi0ngn9k56apo29v0no,J. Hato,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496945347,374,1,1,40,48,6lzy9iiqoysvtdsgx719fng9n,1,37.2,51.8,2023-01-13T19:45:41.836Z,2023-01-13T19:45:49Z,3975635937,56,Back,3975635945,213,4.6,3975635943,212,14.2,3975635939,140,35.7,3975635941,141,31.0,,,,,,,,,,bgydmtsi0ngn9k56apo29v0no,J. Hato,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496945373,375,1,1,40,55,6lzy9iiqoysvtdsgx719fng9n,1,53.7,24.2,2023-01-13T19:45:49.532Z,2023-01-13T19:45:51Z,3975636067,212,8.8,3975636065,141,13.9,3975636069,213,4.1,3975636061,56,Back,3975636063,140,48.6,,,,,,,,,,3z9bdfblis9tl3e1uo7e72h62,D. Warmerdam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496945411,376,1,1,40,57,6lzy9iiqoysvtdsgx719fng9n,1,48.6,13.9,2023-01-13T19:45:51.148Z,2023-01-13T19:45:54Z,3975636279,56,Back,3975636291,212,14.7,3975636283,140,41.9,3975636287,141,32.9,3975636295,213,2.1,,,,,,,,,,1x6fhuy49w4rpnyavwotbf504,T. Gooijer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496945439,377,1,1,41,1,6lzy9iiqoysvtdsgx719fng9n,1,41.6,36.1,2023-01-13T19:45:54.780Z,2023-01-13T19:45:58Z,3975636455,141,69.8,3975636457,212,22.9,3975636453,140,42.6,3975636451,56,Back,3975636459,213,1.5,,,,,,,,,,9pox9siobczxr9fv3fvvx3h1w,S. Vos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496945481,378,1,1,41,4,6lzy9iiqoysvtdsgx719fng9n,1,42.9,69.8,2023-01-13T19:45:58.220Z,2023-01-13T19:46:01Z,3975636683,213,0.8,3975636675,56,Left,3975636679,141,94.4,3975636681,212,23.4,3975636677,140,58.5,,,,,,,,,,bgydmtsi0ngn9k56apo29v0no,J. Hato,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496945539,379,1,1,41,8,6lzy9iiqoysvtdsgx719fng9n,1,63.4,95.1,2023-01-13T19:46:01.724Z,2023-01-13T19:46:08Z,3975636983,56,Left,3975636989,212,17.6,3975636991,213,5.9,3975636985,140,79.2,3975636987,141,86.4,,,,,,,,,,99u6g0ylhiyfknlf015xrz8r8,C. van Bohemen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496945541,380,3,1,41,13,6lzy9iiqoysvtdsgx719fng9n,0,91,91.5,2023-01-13T19:46:07.482Z,2023-01-13T19:46:09Z,3975636995,56,Left,3975636997,286,,3975637033,233,318,,,,,,,,,,,,,,,,9nix5y8xcj34ps62r34udtqwa,K. Hlynsson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496945545,318,7,1,41,13,xcevba75jfkrg4s6tl89zl3y,1,9,8.5,2023-01-13T19:46:07.483Z,2023-01-13T19:46:09Z,3975637029,233,380,3975637011,56,Back,3975637013,285,,,,,,,,,,,,,,,,,8eribncmewk65x40tn7pvqymt,R. Schouten,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496945549,319,49,1,41,15,xcevba75jfkrg4s6tl89zl3y,1,5.4,13.3,2023-01-13T19:46:08.930Z,2023-01-13T19:46:09Z,,,,,,,,,,,,,,,,,,,,,,,,,7b4jmfu1ejoeci2zmvwuejnys,P. Brittijn,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496945653,320,4,1,41,18,xcevba75jfkrg4s6tl89zl3y,1,9.2,13.2,2023-01-13T19:46:11.852Z,2023-01-13T19:46:18Z,3975637649,233,381,3975637629,56,Back,3975637633,265,,3975637631,152,,3975637627,13,,3975637635,285,,,,,,,,8eribncmewk65x40tn7pvqymt,R. Schouten,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496945637,381,4,1,41,18,6lzy9iiqoysvtdsgx719fng9n,0,90.8,86.8,2023-01-13T19:46:11.853Z,2023-01-13T19:46:19Z,3975637525,56,Left,3975637527,152,,3975637523,13,,3975637531,286,,3975637665,233,320,3975637529,265,,,,,,,,9nix5y8xcj34ps62r34udtqwa,K. Hlynsson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496946013,382,17,1,41,19,6lzy9iiqoysvtdsgx719fng9n,1,0,0,2023-01-13T19:46:13.172Z,2023-01-13T19:46:51Z,3975639355,36,,3975639353,33,,,,,,,,,,,,,,,,,,,,9nix5y8xcj34ps62r34udtqwa,K. Hlynsson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496946429,321,1,1,42,23,xcevba75jfkrg4s6tl89zl3y,1,8.9,12.2,2023-01-13T19:47:16.845Z,2023-01-13T19:47:37Z,3975641457,1,,3975641447,56,Back,3975641455,213,1.2,3975641445,152,,3975642547,189,,3975641449,140,22.5,3975641451,141,67.2,3975641443,5,,abgzge9xy445z8rdwa2mcapqt,Jeffry Fortes,,3975641453,212,40.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496946435,322,1,1,42,24,xcevba75jfkrg4s6tl89zl3y,1,22.5,67.2,2023-01-13T19:47:17.900Z,2023-01-13T19:47:19Z,3975641483,56,Back,3975641489,212,22.2,3975641491,213,1.1,3975641485,140,32.0,3975641487,141,96.4,,,,,,,,,,969cpy2geokwer9gjapk7zj3e,R. Hillen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496946465,323,1,1,42,26,xcevba75jfkrg4s6tl89zl3y,1,32,96.4,2023-01-13T19:47:20.396Z,2023-01-13T19:47:23Z,3975641645,140,25.7,3975641647,141,83.7,3975641643,56,Back,3975641651,213,4.1,3975641649,212,10.9,,,,,,,,,,3yq9brnhlfinrzrfbzcv99nmd,A. Büttner,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496946485,324,1,1,42,29,xcevba75jfkrg4s6tl89zl3y,1,25.9,82.8,2023-01-13T19:47:23.308Z,2023-01-13T19:47:26Z,3975641783,212,20.3,3975641785,213,4.8,3975641781,141,53.0,3975641777,56,Back,3975641779,140,26.7,,,,,,,,,,969cpy2geokwer9gjapk7zj3e,R. Hillen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496946519,325,1,1,42,32,xcevba75jfkrg4s6tl89zl3y,1,27.4,49.6,2023-01-13T19:47:25.981Z,2023-01-13T19:47:29Z,3975641975,141,61.3,3975641977,212,14.5,3975641973,140,39.0,3975641979,213,0.6,3975641971,56,Back,,,,,,,,,,abgzge9xy445z8rdwa2mcapqt,Jeffry Fortes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496946569,326,1,1,42,35,xcevba75jfkrg4s6tl89zl3y,0,40.9,64.9,2023-01-13T19:47:29.423Z,2023-01-13T19:47:34Z,3975642261,141,32.7,3975642263,212,63.0,3975642251,155,,3975642259,140,97.2,3975642255,56,Center,3975642267,1,,3975642265,213,5.9,,,,969cpy2geokwer9gjapk7zj3e,R. Hillen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496946585,383,52,1,42,41,6lzy9iiqoysvtdsgx719fng9n,1,3.4,66.3,2023-01-13T19:47:34.734Z,2023-01-13T19:47:37Z,,,,,,,,,,,,,,,,,,,,,,,,,68hoounwudpjrr2wmovkyvswk,T. de Graaff,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496946747,384,1,1,42,54,6lzy9iiqoysvtdsgx719fng9n,1,15.1,58.7,2023-01-13T19:47:47.887Z,2023-01-13T19:47:52Z,3975643217,56,Center,3975643221,141,65.7,3975643215,199,,3975643223,212,51.9,3975643227,1,,3975643219,140,64.3,3975643225,213,0.1,,,,68hoounwudpjrr2wmovkyvswk,T. de Graaff,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496946757,385,1,1,42,59,6lzy9iiqoysvtdsgx719fng9n,0,64.3,65.7,2023-01-13T19:47:52.687Z,2023-01-13T19:47:53Z,3975643307,56,Center,3975643311,141,60.9,3975643309,140,75.3,3975643315,213,6.0,3975643305,3,,3975643313,212,12.0,,,,,,,alfx6xxo38q6hmydbcr0rw67e,S. Hansen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496946767,327,49,1,43,0,xcevba75jfkrg4s6tl89zl3y,1,22.9,48.4,2023-01-13T19:47:54.157Z,2023-01-13T19:47:54Z,,,,,,,,,,,,,,,,,,,,,,,,,abgzge9xy445z8rdwa2mcapqt,Jeffry Fortes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496946779,328,1,1,43,0,xcevba75jfkrg4s6tl89zl3y,1,22.9,48.4,2023-01-13T19:47:54.253Z,2023-01-13T19:47:55Z,3975643437,141,49.6,3975643439,212,8.0,3975643435,140,15.3,3975643433,56,Back,3975643441,213,3.0,,,,,,,,,,abgzge9xy445z8rdwa2mcapqt,Jeffry Fortes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496946813,329,1,1,43,1,xcevba75jfkrg4s6tl89zl3y,1,15.3,49.6,2023-01-13T19:47:55.293Z,2023-01-13T19:47:58Z,3975643607,141,96.6,3975643611,213,1.3,3975643609,212,33.0,3975643605,140,23.2,3975643603,56,Back,3975643613,1,,,,,,,,cf70r39m2wgbijtw0co5t6yfp,H. Jurjus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496946843,330,1,1,43,4,xcevba75jfkrg4s6tl89zl3y,1,25.9,97,2023-01-13T19:47:58.558Z,2023-01-13T19:48:02Z,3975643781,213,5.6,3975643779,212,16.8,3975643773,56,Back,3975643777,141,80.5,3975643775,140,37.8,,,,,,,,,,3yq9brnhlfinrzrfbzcv99nmd,A. Büttner,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496946863,331,1,1,43,8,xcevba75jfkrg4s6tl89zl3y,1,55,74,2023-01-13T19:48:02.461Z,2023-01-13T19:48:04Z,3975643879,213,5.2,3975643871,56,Center,3975643873,140,63.2,3975643877,212,17.5,3975643875,141,51.6,,,,,,,,,,969cpy2geokwer9gjapk7zj3e,R. Hillen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496946889,332,1,1,43,10,xcevba75jfkrg4s6tl89zl3y,1,63.2,51.6,2023-01-13T19:48:04.190Z,2023-01-13T19:48:07Z,3975644055,56,Center,3975644061,212,6.8,3975644059,141,46.6,3975644063,213,3.7,3975644057,140,57.6,,,,,,,,,,cipmd3k2nfv0ddic0l8go14gl,C. Benschop,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496946929,333,1,1,43,13,xcevba75jfkrg4s6tl89zl3y,1,59.2,43.3,2023-01-13T19:48:06.974Z,2023-01-13T19:48:11Z,3975644267,141,14.7,3975644271,213,5.7,3975644269,212,35.9,3975644265,140,87.9,3975644263,56,Right,3975644273,1,,,,,,,,7b4jmfu1ejoeci2zmvwuejnys,P. Brittijn,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496946953,334,1,1,43,17,xcevba75jfkrg4s6tl89zl3y,1,91.6,19,2023-01-13T19:48:11.454Z,2023-01-13T19:48:14Z,3975644411,56,Center,3975644419,141,33.9,3975644427,213,2.2,3975644423,212,12.8,3975644415,140,84.2,,,,,,,,,,5curv1gquatwkxsin86fghvkk,C. Neghli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496946965,335,1,1,43,20,xcevba75jfkrg4s6tl89zl3y,1,84.2,33.9,2023-01-13T19:48:14.190Z,2023-01-13T19:48:15Z,3975644501,56,Center,3975644509,213,3.9,3975644503,140,78.7,3975644507,212,8.1,3975644505,141,25.6,,,,,,,,,,7b4jmfu1ejoeci2zmvwuejnys,P. Brittijn,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496946989,336,1,1,43,21,xcevba75jfkrg4s6tl89zl3y,1,78.7,25.6,2023-01-13T19:48:15.134Z,2023-01-13T19:48:17Z,3975644639,213,6.2,3975644631,56,Center,3975644633,140,93.5,3975644637,212,15.6,3975644635,141,23.7,,,,,,,,,,5curv1gquatwkxsin86fghvkk,C. Neghli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
