id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,assist,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,keyPass,qualifier/11/value,qualifier/12/value,qualifier/13/value,qualifier/9/value,qualifier/16/value
2443881435,296,49,1,27,19,6lzy9iiqoysvtdsgx719fng9n,1,66.2,55.5,2022-08-08T18:29:27.019Z,2022-08-08T18:29:27Z,,,,,,,,,,,,,,,,,,,,,,,,,47l204bkq2qqjhtazusr0019m,Y. Baas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443881437,297,1,1,27,19,6lzy9iiqoysvtdsgx719fng9n,1,66.2,55.5,2022-08-08T18:29:27.145Z,2022-08-08T18:29:28Z,3694489987,141,25.8,3694489985,140,61.0,3694489991,213,4.4,3694489989,212,20.9,3694489983,56,Center,,,,,,,,,,47l204bkq2qqjhtazusr0019m,Y. Baas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443881447,298,1,1,27,20,6lzy9iiqoysvtdsgx719fng9n,1,61,25.8,2022-08-08T18:29:28.218Z,2022-08-08T18:29:30Z,3694490079,212,15.0,3694490073,56,Right,3694490075,140,73.1,3694490077,141,14.1,3694490081,213,5.7,,,,,,,,,,1x6fhuy49w4rpnyavwotbf504,T. Gooijer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443881457,299,1,1,27,22,6lzy9iiqoysvtdsgx719fng9n,0,73.6,12.5,2022-08-08T18:29:29.962Z,2022-08-08T18:29:32Z,3694490149,213,1.4,3694490143,140,75.5,3694490141,56,Center,3694490147,212,10.9,3694490145,141,28.3,,,,,,,,,,2x44f29a52v8kpkkjsuiiywdm,Francisco Conceição,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443881461,188,8,1,27,25,zjawy6qdzk3y69v5pa3zl2cb,1,24.8,72.6,2022-08-08T18:29:33.339Z,2022-08-08T18:29:33Z,3694490159,56,Back,,,,,,,,,,,,,,,,,,,,,,m10ml783dkbr4i0fpb06cm3t,A. Najah,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443881481,189,1,1,27,26,zjawy6qdzk3y69v5pa3zl2cb,0,26.4,65.5,2022-08-08T18:29:34.377Z,2022-08-08T20:04:37Z,3694490275,56,Back,3694490283,213,1.5,3694490277,140,28.5,3694490281,212,24.3,3694490279,141,100.0,,,,,,,,,,9tmi00hx820vuwghg30jhzidx,M. Ainsalu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443881483,190,5,1,27,27,zjawy6qdzk3y69v5pa3zl2cb,0,27.3,101.2,2022-08-08T18:29:35.012Z,2022-08-08T19:59:58Z,3694490287,347,,3694639987,233,300,3694490285,56,Back,,,,,,,,,,,,,,,,a49duk4f5m5zmyvwht0ikal05,T. Overtoom,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443881503,300,5,1,27,27,6lzy9iiqoysvtdsgx719fng9n,1,72.7,-1.2,2022-08-08T18:29:35.012Z,2022-08-08T19:59:57Z,3694490405,56,Right,3694639981,233,190,3694490407,347,,,,,,,,,,,,,,,,,1x6fhuy49w4rpnyavwotbf504,T. Gooijer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443881511,301,1,1,27,34,6lzy9iiqoysvtdsgx719fng9n,1,73.9,0,2022-08-08T18:29:42.522Z,2022-08-08T18:29:43Z,3694490445,140,52.6,3694490453,1,,3694490447,141,8.0,3694490451,213,2.9,3694490441,107,,3694490449,212,23.2,3694490443,56,Right,,,,2x44f29a52v8kpkkjsuiiywdm,Francisco Conceição,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443881513,302,1,1,27,36,6lzy9iiqoysvtdsgx719fng9n,1,51.9,8,2022-08-08T18:29:43.866Z,2022-08-08T18:29:45Z,3694490465,140,39.3,3694490467,141,28.8,3694490469,212,19.4,3694490463,56,Back,3694490471,213,2.3,,,,,,,,,,b8ixf31bdyfqqcwoy4ulai73e,K. Fitz-Jim,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443881527,303,1,1,27,37,6lzy9iiqoysvtdsgx719fng9n,1,39.3,28.6,2022-08-08T18:29:45.402Z,2022-08-08T18:29:49Z,3694490595,140,46.7,3694490597,141,58.4,3694490601,213,1.2,3694490599,212,21.7,3694490593,56,Back,,,,,,,,,,3z9bdfblis9tl3e1uo7e72h62,D. Warmerdam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443881549,304,1,1,27,41,6lzy9iiqoysvtdsgx719fng9n,1,51.3,65.5,2022-08-08T18:29:49.498Z,2022-08-08T18:29:52Z,3694490723,141,94.7,3694490725,212,28.7,3694490727,213,0.8,3694490721,140,71.1,3694490719,56,Left,,,,,,,,,,4gso82x236c4xe0eovfr50sfd,K. Pierie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443881567,305,1,1,27,44,6lzy9iiqoysvtdsgx719fng9n,1,70.8,94.7,2022-08-08T18:29:51.881Z,2022-08-08T18:29:56Z,3694490851,140,43.8,3694490855,212,30.1,3694490849,56,Back,3694490857,213,3.5,3694490853,141,80.0,,,,,,,,,,alfx6xxo38q6hmydbcr0rw67e,S. Hansen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443881583,306,1,1,27,48,6lzy9iiqoysvtdsgx719fng9n,1,47.3,68.7,2022-08-08T18:29:56.427Z,2022-08-08T18:29:59Z,3694490959,155,,3694490971,213,5.2,3694490967,141,11.0,3694490965,140,65.3,3694490969,212,43.6,3694490963,56,Right,3694490973,1,,,,,4gso82x236c4xe0eovfr50sfd,K. Pierie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443881635,307,1,1,27,52,6lzy9iiqoysvtdsgx719fng9n,1,65,12.9,2022-08-08T18:29:59.690Z,2022-08-08T18:30:07Z,3694491247,213,6.2,3694491245,212,14.2,3694491243,141,10.6,3694491239,56,Right,3694491241,140,78.4,,,,,,,,,,1x6fhuy49w4rpnyavwotbf504,T. Gooijer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443881641,191,45,1,28,0,zjawy6qdzk3y69v5pa3zl2cb,0,3.8,82.5,2022-08-08T18:30:07.738Z,2022-08-08T18:30:14Z,3694491267,285,,3694491265,56,Back,3694491531,233,308,,,,,,,,,,,,,,,,da3d2iu2j4yb7q1ag063mu44q,J. Mulder,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443881681,308,3,1,28,0,6lzy9iiqoysvtdsgx719fng9n,1,96.2,17.5,2022-08-08T18:30:07.738Z,2022-08-08T18:30:13Z,3694491475,56,Right,3694491477,286,,3694491523,233,191,,,,,,,,,,,,,,,,2x44f29a52v8kpkkjsuiiywdm,Francisco Conceição,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443881685,309,50,1,28,3,6lzy9iiqoysvtdsgx719fng9n,1,87.6,25.7,2022-08-08T18:30:11.678Z,2022-08-08T20:05:03Z,3694491495,56,Center,3694491497,286,,3694646265,233,650,,,,,,,,,,,,,,,,2x44f29a52v8kpkkjsuiiywdm,Francisco Conceição,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443909289,650,7,1,28,4,zjawy6qdzk3y69v5pa3zl2cb,1,12.4,74.3,2022-08-08T18:30:11.679Z,2022-08-08T20:05:03Z,3694646259,285,,3694646261,233,309,3694646257,56,Back,,,,,,,,,,,,,,,,da3d2iu2j4yb7q1ag063mu44q,J. Mulder,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443881705,192,1,1,28,6,zjawy6qdzk3y69v5pa3zl2cb,1,11.6,77,2022-08-08T18:30:14.025Z,2022-08-08T18:30:16Z,3694491623,140,17.1,3694491629,213,6.0,3694491625,141,74.7,3694491627,212,6.0,3694491621,56,Back,,,,,,,,,,da3d2iu2j4yb7q1ag063mu44q,J. Mulder,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443881707,193,49,1,28,8,zjawy6qdzk3y69v5pa3zl2cb,1,16,76.1,2022-08-08T18:30:16.601Z,2022-08-08T20:05:18Z,,,,,,,,,,,,,,,,,,,,,,,,,a49duk4f5m5zmyvwht0ikal05,T. Overtoom,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443881713,194,61,1,28,9,zjawy6qdzk3y69v5pa3zl2cb,1,16,76.1,2022-08-08T18:30:16.809Z,2022-08-08T20:05:20Z,3694491639,56,Back,,,,,,,,,,,,,,,,,,,,,,a49duk4f5m5zmyvwht0ikal05,T. Overtoom,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443881727,195,1,1,28,9,zjawy6qdzk3y69v5pa3zl2cb,0,11.6,79.9,2022-08-08T18:30:17.201Z,2022-08-08T20:05:12Z,3694491703,56,Back,3694491709,212,21.5,3694491701,157,,3694491711,213,6.2,3694491707,141,78.2,3694491713,1,,3694491705,140,32.0,,,,da3d2iu2j4yb7q1ag063mu44q,J. Mulder,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443881733,310,1,1,28,10,6lzy9iiqoysvtdsgx719fng9n,1,60.8,32.5,2022-08-08T18:30:18.089Z,2022-08-08T18:30:19Z,3694491741,140,69.1,3694491739,56,Center,3694491743,141,35.7,3694491745,212,9.0,3694491747,213,0.2,,,,,,,,,,3z9bdfblis9tl3e1uo7e72h62,D. Warmerdam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443881737,311,49,1,28,11,6lzy9iiqoysvtdsgx719fng9n,1,69.6,35.7,2022-08-08T18:30:19.146Z,2022-08-08T18:30:19Z,,,,,,,,,,,,,,,,,,,,,,,,,b8ixf31bdyfqqcwoy4ulai73e,K. Fitz-Jim,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443881781,312,1,1,28,12,6lzy9iiqoysvtdsgx719fng9n,1,68.5,40.3,2022-08-08T18:30:20.393Z,2022-08-08T18:30:24Z,3694491933,140,77.0,3694491939,213,1.0,3694491935,141,61.7,3694491937,212,17.1,3694491931,56,Center,,,,,,,,,,b8ixf31bdyfqqcwoy4ulai73e,K. Fitz-Jim,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443881805,313,1,1,28,16,6lzy9iiqoysvtdsgx719fng9n,1,79.8,65.7,2022-08-08T18:30:24.329Z,2022-08-08T18:30:28Z,3694492059,213,1.2,3694492053,140,84.7,3694492051,56,Left,3694492057,212,14.5,3694492055,141,85.7,,,,,,,,,,9nix5y8xcj34ps62r34udtqwa,K. Hlynsson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443881825,314,1,1,28,22,6lzy9iiqoysvtdsgx719fng9n,1,84.8,91.5,2022-08-08T18:30:30.297Z,2022-08-08T18:30:31Z,3694492171,213,4.8,3694492163,56,Left,3694492169,212,4.4,3694492167,141,85.0,3694492165,140,85.0,,,,,,,,,,alfx6xxo38q6hmydbcr0rw67e,S. Hansen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443881835,315,1,1,28,23,6lzy9iiqoysvtdsgx719fng9n,1,82.9,95.3,2022-08-08T18:30:31.560Z,2022-08-08T18:30:34Z,3694492231,56,Left,3694492237,212,16.5,3694492235,141,92.6,3694492239,213,3.3,3694492233,140,67.3,,,,,,,,,,9nix5y8xcj34ps62r34udtqwa,K. Hlynsson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443881847,316,1,1,28,26,6lzy9iiqoysvtdsgx719fng9n,1,71.9,83.5,2022-08-08T18:30:34.474Z,2022-08-08T18:30:37Z,3694492293,213,4.3,3694492287,140,66.8,3694492291,212,12.2,3694492285,56,Center,3694492289,141,67.3,,,,,,,,,,47l204bkq2qqjhtazusr0019m,Y. Baas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443881855,317,1,1,28,29,6lzy9iiqoysvtdsgx719fng9n,1,66.8,66.9,2022-08-08T18:30:37.209Z,2022-08-08T18:30:39Z,3694492347,140,78.9,3694492351,212,13.4,3694492345,56,Center,3694492353,213,0.3,3694492349,141,73.2,,,,,,,,,,4gso82x236c4xe0eovfr50sfd,K. Pierie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443881863,318,1,1,28,30,6lzy9iiqoysvtdsgx719fng9n,1,78.9,73.2,2022-08-08T18:30:38.017Z,2022-08-08T20:20:36Z,3694492393,56,Center,3694492399,212,7.3,3694492395,140,76.1,3694492397,141,63.4,3694492401,213,4.3,,,,,,,,,,b8ixf31bdyfqqcwoy4ulai73e,K. Fitz-Jim,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443881881,319,50,1,28,31,6lzy9iiqoysvtdsgx719fng9n,1,77.8,63.7,2022-08-08T18:30:39.154Z,2022-08-08T20:20:58Z,3694492505,56,Center,3694493205,286,,3694663613,233,196,,,,,,,,,,,,,,,,alfx6xxo38q6hmydbcr0rw67e,S. Hansen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443881869,196,7,1,28,31,zjawy6qdzk3y69v5pa3zl2cb,0,22.2,36.3,2022-08-08T18:30:39.155Z,2022-08-08T20:22:43Z,3694492449,285,,3694493207,233,319,3694492447,56,Back,,,,,,,,,,,,,,,,61wt62anweh75oguqg0vbozu2,A. Bensabouh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443881885,320,13,1,28,35,6lzy9iiqoysvtdsgx719fng9n,1,72.6,45.8,2022-08-08T18:30:42.969Z,2022-08-08T20:21:31Z,3694664087,458,,3694492707,20,,3694492841,103,45.8,3694492523,56,Center,3694492839,102,49.2,3694492843,215,,3694492521,18,,3694492847,231,49.6,1x6fhuy49w4rpnyavwotbf504,T. Gooijer,,3694492831,85,,3694492519,22,3694492845,230,98.8,,,,,,,,,,,,,,,,,,,,,,,
2443881889,197,5,1,28,36,zjawy6qdzk3y69v5pa3zl2cb,1,-1.2,47.4,2022-08-08T18:30:44.297Z,2022-08-08T18:30:48Z,3694492697,233,321,3694492545,56,Back,3694492547,346,,,,,,,,,,,,,,,,,61wt62anweh75oguqg0vbozu2,A. Bensabouh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443881907,321,5,1,28,36,6lzy9iiqoysvtdsgx719fng9n,0,101.2,52.6,2022-08-08T18:30:44.297Z,2022-08-08T19:59:58Z,3694492669,346,,3694492703,233,197,3694492667,56,Center,,,,,,,,,,,,,,,,1x6fhuy49w4rpnyavwotbf504,T. Gooijer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443882015,198,1,1,29,9,zjawy6qdzk3y69v5pa3zl2cb,1,5.5,46.7,2022-08-08T18:31:16.713Z,2022-08-08T18:31:22Z,3694493417,141,65.4,3694493415,140,59.3,3694493421,213,0.2,3694493413,56,Center,3694493419,212,57.9,3694493423,1,,3694493427,74,,3694493411,124,,8l31bne12p5cp51o46h92zjrp,R. Koeman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443882019,199,44,1,29,13,zjawy6qdzk3y69v5pa3zl2cb,1,59.8,64.6,2022-08-08T18:31:21.576Z,2022-08-08T18:31:22Z,3694493441,56,Center,3694493443,286,,3694493445,233,322,,,,,,,,,,,,,,,,c78t1bgro2lh7gvw8rwi6p239,G. Plet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443882011,322,44,1,29,13,6lzy9iiqoysvtdsgx719fng9n,0,40.2,35.4,2022-08-08T18:31:21.577Z,2022-08-08T18:31:23Z,3694493395,56,Back,3694493463,233,199,3694493397,285,,,,,,,,,,,,,,,,,2zkaf848fjcdhuii8783pkm7e,Y. Regeer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443882049,200,1,1,29,14,zjawy6qdzk3y69v5pa3zl2cb,0,59.3,65.4,2022-08-08T18:31:22.345Z,2022-08-08T18:31:26Z,3694493589,168,,3694493587,3,,3694493601,1,,3694493591,56,Center,3694493597,212,32.9,3694493595,141,24.6,3694493593,140,76.1,3694493599,213,5.3,c78t1bgro2lh7gvw8rwi6p239,G. Plet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443882039,323,1,1,29,15,6lzy9iiqoysvtdsgx719fng9n,1,34.5,57.5,2022-08-08T18:31:23.641Z,2022-08-08T18:31:24Z,3694493551,213,2.2,3694493547,141,70.0,3694493545,140,28.9,3694493543,56,Back,3694493549,212,10.3,3694493541,3,,,,,,,,4gso82x236c4xe0eovfr50sfd,K. Pierie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443882041,324,49,1,29,17,6lzy9iiqoysvtdsgx719fng9n,1,28.9,70,2022-08-08T18:31:24.841Z,2022-08-08T18:31:25Z,,,,,,,,,,,,,,,,,,,,,,,,,47l204bkq2qqjhtazusr0019m,Y. Baas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443882081,325,1,1,29,18,6lzy9iiqoysvtdsgx719fng9n,1,28,77.3,2022-08-08T18:31:26.424Z,2022-08-08T18:31:30Z,3694493723,56,Back,3694493731,141,70.3,3694493733,212,26.8,3694493727,140,2.9,3694493735,213,3.3,,,,,,,,,,47l204bkq2qqjhtazusr0019m,Y. Baas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443882103,326,1,1,29,23,6lzy9iiqoysvtdsgx719fng9n,1,6.7,78.5,2022-08-08T18:31:30.746Z,2022-08-08T18:31:34Z,3694493835,141,84.4,3694493837,212,35.1,3694493841,1,,3694493829,157,,3694493839,213,0.1,3694493833,140,39.9,3694493831,56,Back,,,,ed0pwegj0n6iwb6oa52obcsgk,S. Kremers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443882107,327,1,1,29,26,6lzy9iiqoysvtdsgx719fng9n,0,39.3,85.3,2022-08-08T18:31:34.008Z,2022-08-08T20:18:20Z,3694493865,213,0.4,3694493857,56,Back,3694493861,141,87.4,3694493859,140,42.4,3694493863,212,3.6,,,,,,,,,,alfx6xxo38q6hmydbcr0rw67e,S. Hansen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443882121,201,8,1,29,28,zjawy6qdzk3y69v5pa3zl2cb,1,59,13,2022-08-08T18:31:36.233Z,2022-08-08T18:31:36Z,3694493929,56,Right,,,,,,,,,,,,,,,,,,,,,,m10ml783dkbr4i0fpb06cm3t,A. Najah,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443882133,202,49,1,29,29,zjawy6qdzk3y69v5pa3zl2cb,1,42.6,19.8,2022-08-08T18:31:37.465Z,2022-08-08T18:31:37Z,,,,,,,,,,,,,,,,,,,,,,,,,476jyuzjm08o0d5g3t4nh1cyd,M. Apau,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443882153,203,1,1,29,30,zjawy6qdzk3y69v5pa3zl2cb,0,42.6,19.8,2022-08-08T18:31:37.736Z,2022-08-08T18:31:41Z,3694494131,213,0.4,3694494121,157,,3694494123,56,Center,3694494129,212,49.1,3694494133,1,,3694494127,141,49.7,3694494125,140,85.2,,,,476jyuzjm08o0d5g3t4nh1cyd,M. Apau,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443882157,328,49,1,29,34,6lzy9iiqoysvtdsgx719fng9n,1,17.4,47,2022-08-08T18:31:42.491Z,2022-08-08T18:58:26Z,,,,,,,,,,,,,,,,,,,,,,,,,ed0pwegj0n6iwb6oa52obcsgk,S. Kremers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443882171,329,1,1,29,35,6lzy9iiqoysvtdsgx719fng9n,1,17.4,47,2022-08-08T18:31:42.681Z,2022-08-08T18:31:44Z,3694494195,141,47.6,3694494197,212,2.8,3694494191,56,Back,3694494193,140,20.0,3694494199,213,0.1,,,,,,,,,,ed0pwegj0n6iwb6oa52obcsgk,S. Kremers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443882191,330,1,1,29,37,6lzy9iiqoysvtdsgx719fng9n,1,23.6,43,2022-08-08T18:31:45.192Z,2022-08-08T18:31:47Z,3694494287,141,16.4,3694494285,140,37.8,3694494291,213,5.4,3694494289,212,23.4,3694494283,56,Back,,,,,,,,,,3z9bdfblis9tl3e1uo7e72h62,D. Warmerdam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443882219,331,1,1,29,39,6lzy9iiqoysvtdsgx719fng9n,1,39,14.6,2022-08-08T18:31:47.209Z,2022-08-08T18:31:52Z,3694494443,213,5.9,3694494441,212,20.5,3694494437,140,57.0,3694494435,56,Right,3694494439,141,2.8,,,,,,,,,,1x6fhuy49w4rpnyavwotbf504,T. Gooijer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443882225,332,1,1,29,44,6lzy9iiqoysvtdsgx719fng9n,1,62.5,14.3,2022-08-08T18:31:52.233Z,2022-08-08T18:31:54Z,3694494495,140,56.1,3694494497,141,33.9,3694494501,213,2.0,3694494499,212,14.9,3694494493,56,Center,,,,,,,,,,2x44f29a52v8kpkkjsuiiywdm,Francisco Conceição,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443882233,333,1,1,29,46,6lzy9iiqoysvtdsgx719fng9n,1,47.2,32.1,2022-08-08T18:31:54.584Z,2022-08-08T18:31:56Z,3694494531,56,Back,3694494537,212,6.9,3694494535,141,38.6,3694494539,213,2.4,3694494533,140,42.2,,,,,,,,,,b8ixf31bdyfqqcwoy4ulai73e,K. Fitz-Jim,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443882243,334,1,1,29,48,6lzy9iiqoysvtdsgx719fng9n,1,47.1,36.9,2022-08-08T18:31:56.393Z,2022-08-08T18:31:58Z,3694494611,140,52.0,3694494613,141,66.0,3694494609,56,Center,3694494615,212,20.4,3694494617,213,1.3,,,,,,,,,,3z9bdfblis9tl3e1uo7e72h62,D. Warmerdam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443882249,335,1,1,29,51,6lzy9iiqoysvtdsgx719fng9n,1,53.5,69.9,2022-08-08T18:31:58.841Z,2022-08-08T18:32:00Z,3694494637,212,23.9,3694494639,213,0.8,3694494633,141,96.0,3694494629,56,Left,3694494631,140,68.7,,,,,,,,,,4gso82x236c4xe0eovfr50sfd,K. Pierie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443882273,336,1,1,29,52,6lzy9iiqoysvtdsgx719fng9n,1,68.7,96,2022-08-08T18:32:00.393Z,2022-08-08T18:32:04Z,3694494813,141,85.6,3694494817,213,5.7,3694494809,56,Left,3694494815,212,13.0,3694494811,140,79.1,,,,,,,,,,alfx6xxo38q6hmydbcr0rw67e,S. Hansen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443882275,337,4,1,29,56,6lzy9iiqoysvtdsgx719fng9n,1,87.1,94.1,2022-08-08T18:32:04.665Z,2022-08-08T20:05:53Z,3694494821,56,Left,3694494893,13,,3694494899,286,,3694646809,295,,3694494901,233,204,3694494895,152,,,,,,,,9nix5y8xcj34ps62r34udtqwa,K. Hlynsson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443882285,204,4,1,29,56,zjawy6qdzk3y69v5pa3zl2cb,0,12.9,5.9,2022-08-08T18:32:04.666Z,2022-08-08T20:05:30Z,3694494881,56,Back,3694494877,13,,3694494909,233,337,3694494883,152,,3694494879,295,,3694494885,285,,,,,,,,476jyuzjm08o0d5g3t4nh1cyd,M. Apau,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443882443,338,1,1,30,28,6lzy9iiqoysvtdsgx719fng9n,1,87.3,93.5,2022-08-08T18:32:36.600Z,2022-08-08T18:32:38Z,3694495867,56,Left,3694495875,213,3.3,3694495865,152,,3694495863,5,,3694495869,140,82.9,3694495871,141,92.7,3694495873,212,4.7,,,,b8ixf31bdyfqqcwoy4ulai73e,K. Fitz-Jim,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443882449,339,1,1,30,30,6lzy9iiqoysvtdsgx719fng9n,1,82.5,91.8,2022-08-08T18:32:38.008Z,2022-08-08T18:32:39Z,3694495901,56,Left,3694495909,213,0.0,3694495903,140,87.5,3694495905,141,92.0,3694495907,212,5.3,,,,,,,,,,alfx6xxo38q6hmydbcr0rw67e,S. Hansen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443882455,340,1,1,30,31,6lzy9iiqoysvtdsgx719fng9n,1,87.5,92,2022-08-08T18:32:39.656Z,2022-08-08T18:32:41Z,3694495931,213,2.8,3694495929,212,9.3,3694495923,56,Left,3694495925,140,79.1,3694495927,141,96.2,,,,,,,,,,b8ixf31bdyfqqcwoy4ulai73e,K. Fitz-Jim,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443882463,341,1,1,30,33,6lzy9iiqoysvtdsgx719fng9n,1,79.1,96.2,2022-08-08T18:32:41.064Z,2022-08-08T18:32:41Z,3694495967,212,5.0,3694495965,141,88.9,3694495963,140,78.6,3694495969,213,4.6,3694495961,56,Left,,,,,,,,,,alfx6xxo38q6hmydbcr0rw67e,S. Hansen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443882479,342,1,1,30,34,6lzy9iiqoysvtdsgx719fng9n,0,78.6,88.9,2022-08-08T18:32:41.785Z,2022-08-08T18:32:44Z,3694496081,140,93.4,3694496083,141,100.0,3694496079,56,Left,3694496085,212,17.6,3694496087,213,0.5,,,,,,,,,,b8ixf31bdyfqqcwoy4ulai73e,K. Fitz-Jim,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443882551,205,5,1,30,37,zjawy6qdzk3y69v5pa3zl2cb,1,7.2,-1,2022-08-08T18:32:44.696Z,2022-08-08T19:59:58Z,3694496553,56,Back,3694496555,347,,3694496557,233,343,,,,,,,,,,,,,,,,m10ml783dkbr4i0fpb06cm3t,A. Najah,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443882483,343,5,1,30,37,6lzy9iiqoysvtdsgx719fng9n,0,92.8,101,2022-08-08T18:32:44.696Z,2022-08-08T18:33:02Z,3694496573,233,205,3694496103,347,,3694496101,56,Left,,,,,,,,,,,,,,,,b8ixf31bdyfqqcwoy4ulai73e,K. Fitz-Jim,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443882557,206,1,1,30,54,zjawy6qdzk3y69v5pa3zl2cb,0,18.8,0,2022-08-08T18:33:01.928Z,2022-08-08T18:33:04Z,3694496595,56,Back,3694496597,140,35.3,3694496603,213,0.4,3694496601,212,18.6,3694496599,141,7.8,3694496593,107,,,,,,,,88vryegnhss2q5xz8aoj2phey,J. Kruiver,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
