id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,keyPass,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/10/value,qualifier/12/value,qualifier/13/value,qualifier/14/value,assist
2495361877,408,1,1,39,43,cv5ftekuejf0ryxvd5h2my47r,1,21.3,41.9,2023-01-06T19:42:10.744Z,2023-01-06T19:42:16Z,3967317815,155,,3967317817,56,Center,3967317819,140,52.9,3967317821,141,26.7,3967317823,212,34.8,3967317825,213,6.0,3967317827,1,,,,,1du03mqsc0o6i4e64n7pzr6ui,E. van der Gouw,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495361893,409,1,1,39,47,cv5ftekuejf0ryxvd5h2my47r,1,52.8,20.3,2023-01-06T19:42:14.431Z,2023-01-06T19:42:16Z,3967317935,56,Right,3967317937,140,59.2,3967317939,141,4.9,3967317941,212,12.4,3967317943,213,5.3,,,,,,,,,,qgusrrldd48qxku8yna03ap5,K. de Boer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495361901,410,3,1,39,50,cv5ftekuejf0ryxvd5h2my47r,0,60.1,5.2,2023-01-06T19:42:17.342Z,2023-01-06T19:42:19Z,3967318075,233,373,3967317981,286,,3967317979,56,Right,,,,,,,,,,,,,,,,72d57i3mfqxtbsmm196kdv0fd,T. Dekker,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495361911,373,7,1,39,50,b94pf87be9ojdgnrs5mst80un,1,39.9,94.8,2023-01-06T19:42:17.343Z,2023-01-06T19:42:19Z,3967318019,56,Back,3967318021,285,,3967318053,233,410,3967318017,167,,,,,,,,,,,,,,5517jd2zp30rsts1hwz6p71uc,B. Van Hove,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495361915,374,5,1,39,51,b94pf87be9ojdgnrs5mst80un,0,39.6,101.8,2023-01-06T19:42:18.486Z,2023-01-06T19:42:20Z,3967318037,347,,3967318035,56,Back,3967318123,233,411,,,,,,,,,,,,,,,,5517jd2zp30rsts1hwz6p71uc,B. Van Hove,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495361925,411,5,1,39,51,cv5ftekuejf0ryxvd5h2my47r,1,60.4,-1.8,2023-01-06T19:42:18.486Z,2023-01-06T19:49:40Z,3967318091,56,Right,3967318113,233,374,3967318093,347,,,,,,,,,,,,,,,,,72d57i3mfqxtbsmm196kdv0fd,T. Dekker,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495361993,413,1,1,39,59,cv5ftekuejf0ryxvd5h2my47r,1,61.9,0,2023-01-06T19:42:26.599Z,2023-01-06T19:42:28Z,3967318471,140,57.4,3967318469,56,Right,3967318467,107,,3967318473,141,9.7,3967318475,212,9.3,3967318477,213,2.1,,,,,,,72d57i3mfqxtbsmm196kdv0fd,T. Dekker,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495362017,414,1,1,40,1,cv5ftekuejf0ryxvd5h2my47r,1,57.4,9.7,2023-01-06T19:42:28.319Z,2023-01-06T19:42:32Z,3967318593,140,41.6,3967318599,213,2.8,3967318597,212,17.4,3967318595,141,17.4,3967318591,56,Back,,,,,,,,,,3p95pudljhqzrnegmko7z56uh,R. Sedláček,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495362039,415,1,1,40,4,cv5ftekuejf0ryxvd5h2my47r,1,41.7,19.2,2023-01-06T19:42:32.047Z,2023-01-06T19:42:34Z,3967318701,213,1.7,3967318693,56,Back,3967318699,212,28.2,3967318697,141,60.5,3967318695,140,39.2,,,,,,,,,,b3gyml6d5i3lqxsnh072nhuqd,R. Ketting,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495362051,416,1,1,40,7,cv5ftekuejf0ryxvd5h2my47r,1,39.2,60.5,2023-01-06T19:42:34.327Z,2023-01-06T19:42:37Z,3967318801,212,15.0,3967318791,56,Back,3967318795,141,81.5,3967318793,140,43.5,3967318809,213,1.3,,,,,,,,,,7i9hjqjogg1iowfo4fu5zpcyd,B. Koglin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495362079,417,1,1,40,10,cv5ftekuejf0ryxvd5h2my47r,1,43.4,81.4,2023-01-06T19:42:37.374Z,2023-01-06T19:42:40Z,3967318909,56,Back,3967318913,141,98.7,3967318917,213,1.2,3967318915,212,12.6,3967318911,140,47.8,,,,,,,,,,5pg02unrm16jaa8vt5ego9z6y,S. Janssen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495362109,418,1,1,40,13,cv5ftekuejf0ryxvd5h2my47r,1,52.6,97.5,2023-01-06T19:42:40.471Z,2023-01-06T19:42:43Z,3967319043,212,10.1,3967319045,213,3.3,3967319041,141,95.1,3967319039,140,43.1,3967319037,56,Back,,,,,,,,,,40l3vtezw1ofwk2occi4z5w45,C. Johansson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495362145,419,1,1,40,18,cv5ftekuejf0ryxvd5h2my47r,1,43.3,90,2023-01-06T19:42:45.759Z,2023-01-06T19:42:48Z,3967319223,1,,3967319219,212,33.7,3967319213,56,Back,3967319221,213,4.6,3967319215,140,38.7,3967319217,141,41.0,,,,,,,5pg02unrm16jaa8vt5ego9z6y,S. Janssen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495362187,420,1,1,40,21,cv5ftekuejf0ryxvd5h2my47r,1,44.8,32.1,2023-01-06T19:42:48.399Z,2023-01-06T19:42:53Z,3967319439,56,Right,3967319443,141,7.4,3967319441,140,61.0,3967319447,213,5.5,3967319445,212,23.9,,,,,,,,,,b3gyml6d5i3lqxsnh072nhuqd,R. Ketting,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495362209,421,1,1,40,25,cv5ftekuejf0ryxvd5h2my47r,1,67.6,10.9,2023-01-06T19:42:53.238Z,2023-01-06T19:42:55Z,3967319537,212,6.7,3967319535,141,5.3,3967319531,56,Right,3967319533,140,62.3,3967319539,213,3.7,,,,,,,,,,72d57i3mfqxtbsmm196kdv0fd,T. Dekker,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495362221,422,1,1,40,28,cv5ftekuejf0ryxvd5h2my47r,1,62.3,5.3,2023-01-06T19:42:55.455Z,2023-01-06T19:42:58Z,3967319617,212,11.8,3967319621,213,1.6,3967319613,141,22.7,3967319609,140,62.2,3967319605,56,Center,,,,,,,,,,3p95pudljhqzrnegmko7z56uh,R. Sedláček,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495362249,423,1,1,40,31,cv5ftekuejf0ryxvd5h2my47r,1,57.9,36.4,2023-01-06T19:42:58.511Z,2023-01-06T19:43:00Z,3967319761,213,2.3,3967319755,140,46.3,3967319757,141,57.0,3967319753,56,Back,3967319759,212,18.6,,,,,,,,,,qgusrrldd48qxku8yna03ap5,K. de Boer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495362281,424,1,1,40,33,cv5ftekuejf0ryxvd5h2my47r,1,46.3,57,2023-01-06T19:43:00.815Z,2023-01-06T19:43:03Z,3967319923,212,20.2,3967319925,213,1.0,3967319917,56,Left,3967319921,141,82.3,3967319919,140,56.4,,,,,,,,,,7i9hjqjogg1iowfo4fu5zpcyd,B. Koglin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495362291,425,1,1,40,36,cv5ftekuejf0ryxvd5h2my47r,0,56.6,79.4,2023-01-06T19:43:03.847Z,2023-01-06T19:43:06Z,3967319987,1,,3967319985,213,5.5,3967319983,212,32.9,3967319979,140,78.2,3967319977,56,Center,3967319981,141,44.3,,,,,,,5pg02unrm16jaa8vt5ego9z6y,S. Janssen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495362293,375,49,1,40,39,b94pf87be9ojdgnrs5mst80un,1,18,61.2,2023-01-06T19:43:06.679Z,2023-01-06T19:43:06Z,,,,,,,,,,,,,,,,,,,,,,,,,5517jd2zp30rsts1hwz6p71uc,B. Van Hove,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495362335,376,1,1,40,41,b94pf87be9ojdgnrs5mst80un,1,19.3,60.4,2023-01-06T19:43:08.566Z,2023-01-06T19:43:13Z,3967320203,140,28.4,3967320209,213,0.6,3967320207,212,11.6,3967320201,56,Back,3967320205,141,70.1,,,,,,,,,,5517jd2zp30rsts1hwz6p71uc,B. Van Hove,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495362361,377,1,1,40,45,b94pf87be9ojdgnrs5mst80un,1,29.1,76.3,2023-01-06T19:43:13.191Z,2023-01-06T19:43:16Z,3967320317,140,21.6,3967320315,56,Back,3967320319,141,56.8,3967320321,212,15.4,3967320323,213,4.2,,,,,,,,,,3hax3hy9n2wyp1ovvhd6zdk6i,D. Mistrafović,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495362391,378,1,1,40,49,b94pf87be9ojdgnrs5mst80un,1,21.6,56.8,2023-01-06T19:43:16.471Z,2023-01-06T19:43:19Z,3967320535,213,4.8,3967320533,212,21.5,3967320531,141,25.4,3967320529,140,24.1,3967320527,56,Back,,,,,,,,,,2rlckdzkm4d6dsqwutkvhm95h,R. van der Meer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495362409,379,1,1,40,52,b94pf87be9ojdgnrs5mst80un,1,24.6,24.5,2023-01-06T19:43:19.798Z,2023-01-06T19:43:21Z,3967320651,212,16.4,3967320649,141,5.5,3967320647,140,34.2,3967320645,56,Back,3967320653,213,5.4,,,,,,,,,,zihddqvp0sjni8stcio8bgmh,F. Van Den Eynden,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495362433,380,1,1,40,54,b94pf87be9ojdgnrs5mst80un,1,34.2,5.5,2023-01-06T19:43:21.542Z,2023-01-06T19:43:24Z,3967320773,1,,3967320763,56,Back,3967320769,212,34.2,3967320765,140,6.3,3967320767,141,31.5,3967320771,213,2.6,,,,,,,2pzdedlktluxyj6sq2cd19e51,B. van Vlerken,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495362479,381,1,1,40,57,b94pf87be9ojdgnrs5mst80un,0,6.3,31.5,2023-01-06T19:43:24.455Z,2023-01-06T19:43:31Z,3967321011,56,Back,3967321009,157,,3967321015,141,17.2,3967321017,212,38.9,3967321019,213,6.0,3967321013,140,42.2,3967321021,1,,,,,2psxvq4l1g9fzgt00cfks96fp,M. Havekotte,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495362477,426,44,1,41,1,cv5ftekuejf0ryxvd5h2my47r,1,56.4,83.1,2023-01-06T19:43:29.103Z,2023-01-06T19:43:31Z,3967321001,56,Left,3967321177,233,382,3967321003,286,,,,,,,,,,,,,,,,,5pg02unrm16jaa8vt5ego9z6y,S. Janssen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495362483,382,44,1,41,1,b94pf87be9ojdgnrs5mst80un,0,43.6,16.9,2023-01-06T19:43:29.104Z,2023-01-06T19:43:32Z,3967321037,56,Back,3967321039,285,,3967321183,233,426,,,,,,,,,,,,,,,,2gfp8pe55n7oa0mcu5ygi54a,W. Essanoussi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495362481,427,1,1,41,2,cv5ftekuejf0ryxvd5h2my47r,0,54.9,83.2,2023-01-06T19:43:29.400Z,2023-01-06T19:43:31Z,3967321031,141,78.7,3967321029,140,67.7,3967321025,3,,3967321027,56,Center,3967321035,213,6.1,3967321033,212,13.8,,,,,,,5pg02unrm16jaa8vt5ego9z6y,S. Janssen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495362509,383,1,1,41,3,b94pf87be9ojdgnrs5mst80un,0,29.1,27.9,2023-01-06T19:43:30.950Z,2023-01-06T19:43:33Z,3967321241,141,44.1,3967321239,140,47.1,3967321237,56,Back,3967321235,3,,3967321243,212,21.9,3967321245,213,0.5,,,,,,,zihddqvp0sjni8stcio8bgmh,F. Van Den Eynden,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495362537,428,1,1,41,6,cv5ftekuejf0ryxvd5h2my47r,1,52.1,48.5,2023-01-06T19:43:34.103Z,2023-01-06T19:43:36Z,3967321361,56,Back,3967321359,3,,3967321369,213,4.1,3967321363,140,43.3,3967321367,212,15.1,3967321365,141,30.9,,,,,,,3p95pudljhqzrnegmko7z56uh,R. Sedláček,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495362541,429,49,1,41,9,cv5ftekuejf0ryxvd5h2my47r,1,43.6,30.3,2023-01-06T19:43:36.375Z,2023-01-06T19:43:36Z,,,,,,,,,,,,,,,,,,,,,,,,,72d57i3mfqxtbsmm196kdv0fd,T. Dekker,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495362591,430,1,1,41,16,cv5ftekuejf0ryxvd5h2my47r,1,45,30.6,2023-01-06T19:43:43.951Z,2023-01-06T19:43:46Z,3967321661,141,53.0,3967321659,140,33.2,3967321657,56,Back,3967321665,213,2.3,3967321663,212,19.6,,,,,,,,,,72d57i3mfqxtbsmm196kdv0fd,T. Dekker,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495362611,431,1,1,41,19,cv5ftekuejf0ryxvd5h2my47r,1,32.8,52.7,2023-01-06T19:43:46.279Z,2023-01-06T19:43:49Z,3967321771,141,95.9,3967321769,140,41.3,3967321767,56,Back,3967321773,212,30.7,3967321775,213,1.3,,,,,,,,,,7i9hjqjogg1iowfo4fu5zpcyd,B. Koglin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495362673,432,1,1,41,21,cv5ftekuejf0ryxvd5h2my47r,1,41.4,95.7,2023-01-06T19:43:48.879Z,2023-01-06T19:43:56Z,3967322083,1,,3967322073,56,Back,3967322079,212,39.8,3967322077,141,38.5,3967322075,140,33.3,3967322081,213,4.5,,,,,,,5pg02unrm16jaa8vt5ego9z6y,S. Janssen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495362709,433,1,1,41,28,cv5ftekuejf0ryxvd5h2my47r,1,41.1,35.1,2023-01-06T19:43:56.071Z,2023-01-06T19:44:01Z,3967322305,213,5.0,3967322303,212,12.8,3967322299,140,44.8,3967322301,141,17.1,3967322297,56,Back,,,,,,,,,,b3gyml6d5i3lqxsnh072nhuqd,R. Ketting,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495362727,434,1,1,41,34,cv5ftekuejf0ryxvd5h2my47r,1,46.1,20,2023-01-06T19:44:01.432Z,2023-01-06T19:44:04Z,3967322403,212,12.2,3967322405,213,0.9,3967322397,56,Center,3967322399,140,53.1,3967322401,141,34.3,,,,,,,,,,3p95pudljhqzrnegmko7z56uh,R. Sedláček,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495362747,435,1,1,41,36,cv5ftekuejf0ryxvd5h2my47r,1,51.3,30.6,2023-01-06T19:44:03.904Z,2023-01-06T19:44:08Z,3967322489,56,Back,3967322497,213,2.9,3967322491,140,38.0,3967322495,212,14.4,3967322493,141,35.5,,,,,,,,,,aasoq3euk6e6zqhh08n0wocet,R. Klaasen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495362771,436,1,1,41,40,cv5ftekuejf0ryxvd5h2my47r,1,37.7,38.2,2023-01-06T19:44:07.951Z,2023-01-06T19:44:12Z,3967322669,213,5.1,3967322661,141,8.6,3967322665,212,22.0,3967322657,140,46.2,3967322653,56,Back,,,,,,,,,,b3gyml6d5i3lqxsnh072nhuqd,R. Ketting,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495362797,437,1,1,41,44,cv5ftekuejf0ryxvd5h2my47r,1,54.9,8.8,2023-01-06T19:44:12.144Z,2023-01-06T19:44:15Z,3967322789,140,52.9,3967322791,141,19.8,3967322787,56,Right,3967322795,213,1.8,3967322793,212,7.8,,,,,,,,,,72d57i3mfqxtbsmm196kdv0fd,T. Dekker,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495362827,438,1,1,41,48,cv5ftekuejf0ryxvd5h2my47r,1,44.9,17.9,2023-01-06T19:44:15.752Z,2023-01-06T19:44:20Z,3967322969,56,Back,3967322977,213,2.7,3967322971,140,13.6,3967322975,212,36.8,3967322979,1,,3967322973,141,42.4,,,,,,,3p95pudljhqzrnegmko7z56uh,R. Sedláček,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495362865,439,1,1,41,53,cv5ftekuejf0ryxvd5h2my47r,1,17.8,46.1,2023-01-06T19:44:20.432Z,2023-01-06T19:44:24Z,3967323149,56,Back,3967323153,141,31.8,3967323157,213,5.0,3967323155,212,10.1,3967323151,140,20.5,,,,,,,,,,1du03mqsc0o6i4e64n7pzr6ui,E. van der Gouw,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495362905,440,1,1,41,58,cv5ftekuejf0ryxvd5h2my47r,1,21.6,33,2023-01-06T19:44:26.008Z,2023-01-06T19:44:31Z,3967323383,141,55.8,3967323385,212,30.8,3967323387,213,0.5,3967323377,155,,3967323379,56,Back,3967323381,140,47.0,,,,,,,b3gyml6d5i3lqxsnh072nhuqd,R. Ketting,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495362909,441,61,1,42,1,cv5ftekuejf0ryxvd5h2my47r,0,47,55.8,2023-01-06T19:44:28.968Z,2023-01-06T19:49:25Z,3967323403,56,Back,,,,,,,,,,,,,,,,,,,,,,a69sa0h7lgpmlav961cpejbe2,D. Huisman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495362893,384,49,1,42,1,b94pf87be9ojdgnrs5mst80un,1,52.4,55.4,2023-01-06T19:44:29.157Z,2023-01-06T19:44:29Z,,,,,,,,,,,,,,,,,,,,,,,,,zihddqvp0sjni8stcio8bgmh,F. Van Den Eynden,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495362903,385,61,1,42,3,b94pf87be9ojdgnrs5mst80un,1,52.2,55.9,2023-01-06T19:44:30.517Z,2023-01-06T19:44:30Z,3967323375,56,Center,,,,,,,,,,,,,,,,,,,,,,zihddqvp0sjni8stcio8bgmh,F. Van Den Eynden,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495362925,386,1,1,42,4,b94pf87be9ojdgnrs5mst80un,1,52.4,56.3,2023-01-06T19:44:31.957Z,2023-01-06T19:44:33Z,3967323485,212,22.8,3967323487,213,3.9,3967323481,140,36.8,3967323483,141,33.0,3967323479,56,Back,,,,,,,,,,3hax3hy9n2wyp1ovvhd6zdk6i,D. Mistrafović,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495362945,387,1,1,42,5,b94pf87be9ojdgnrs5mst80un,1,36.8,33,2023-01-06T19:44:33.157Z,2023-01-06T19:44:38Z,3967323633,213,2.7,3967323627,140,16.3,3967323625,56,Back,3967323629,141,48.5,3967323631,212,24.0,,,,,,,,,,2pzdedlktluxyj6sq2cd19e51,B. van Vlerken,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495362997,388,1,1,42,10,b94pf87be9ojdgnrs5mst80un,1,18,44.1,2023-01-06T19:44:37.909Z,2023-01-06T19:50:15Z,3967323985,56,Back,3967323987,140,20.4,3967323991,212,9.1,3967323989,141,57.0,3967323993,213,1.3,,,,,,,,,,2psxvq4l1g9fzgt00cfks96fp,M. Havekotte,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495363027,389,1,1,42,19,b94pf87be9ojdgnrs5mst80un,1,22.8,57.8,2023-01-06T19:44:46.357Z,2023-01-06T19:44:50Z,3967324179,212,24.6,3967324173,56,Back,3967324177,141,92.8,3967324175,140,28.8,3967324181,213,1.3,,,,,,,,,,2rlckdzkm4d6dsqwutkvhm95h,R. van der Meer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495363037,390,1,1,42,23,b94pf87be9ojdgnrs5mst80un,1,31.7,97.1,2023-01-06T19:44:50.357Z,2023-01-06T19:44:52Z,3967324245,213,5.0,3967324243,212,12.8,3967324241,141,79.1,3967324237,56,Back,3967324239,140,35.1,,,,,,,,,,5517jd2zp30rsts1hwz6p71uc,B. Van Hove,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495363069,391,1,1,42,25,b94pf87be9ojdgnrs5mst80un,1,35.8,73.3,2023-01-06T19:44:52.421Z,2023-01-06T19:44:56Z,3967324411,141,62.6,3967324413,212,26.1,3967324415,213,3.4,3967324407,56,Back,3967324409,140,11.9,,,,,,,,,,3hax3hy9n2wyp1ovvhd6zdk6i,D. Mistrafović,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495363091,392,1,1,42,29,b94pf87be9ojdgnrs5mst80un,1,10.1,55.6,2023-01-06T19:44:56.358Z,2023-01-06T19:45:00Z,3967324511,140,21.2,3967324513,141,21.6,3967324515,212,25.9,3967324517,213,5.2,3967324509,56,Back,,,,,,,,,,2psxvq4l1g9fzgt00cfks96fp,M. Havekotte,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495363103,393,1,1,42,33,b94pf87be9ojdgnrs5mst80un,1,29.1,22.6,2023-01-06T19:45:00.517Z,2023-01-06T19:45:02Z,3967324569,56,Back,3967324573,141,33.2,3967324579,213,2.0,3967324575,212,8.0,3967324571,140,25.9,,,,,,,,,,zihddqvp0sjni8stcio8bgmh,F. Van Den Eynden,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495363145,394,1,1,42,35,b94pf87be9ojdgnrs5mst80un,1,29.2,33.3,2023-01-06T19:45:02.565Z,2023-01-06T19:45:09Z,3967324843,213,1.7,3967324841,212,27.1,3967324837,140,24.9,3967324835,56,Back,3967324839,141,72.6,,,,,,,,,,cyquj9h6hjwbyp0b68b149qfo,J. Lion,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495363167,395,1,1,42,42,b94pf87be9ojdgnrs5mst80un,1,29.5,44.9,2023-01-06T19:45:09.316Z,2023-01-06T19:45:11Z,3967324931,140,25.9,3967324935,212,21.0,3967324929,56,Back,3967324933,141,14.5,3967324939,213,4.5,,,,,,,,,,2rlckdzkm4d6dsqwutkvhm95h,R. van der Meer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495363231,396,1,1,42,43,b94pf87be9ojdgnrs5mst80un,1,25.9,14.5,2023-01-06T19:45:11.093Z,2023-01-06T19:45:21Z,3967325299,141,3.9,3967325301,212,14.1,3967325297,140,37.4,3967325295,56,Back,3967325303,213,5.7,,,,,,,,,,zihddqvp0sjni8stcio8bgmh,F. Van Den Eynden,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495363243,397,1,1,42,53,b94pf87be9ojdgnrs5mst80un,1,63.7,3.1,2023-01-06T19:45:20.949Z,2023-01-06T19:45:22Z,3967325353,141,2.1,3967325351,140,68.2,3967325357,213,6.1,3967325355,212,4.8,3967325349,56,Right,,,,,,,,,,2pzdedlktluxyj6sq2cd19e51,B. van Vlerken,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495363265,398,1,1,42,55,b94pf87be9ojdgnrs5mst80un,1,68.2,2.1,2023-01-06T19:45:22.837Z,2023-01-06T19:45:27Z,3967325479,56,Right,3967325483,141,3.9,3967325485,212,9.6,3967325487,213,3.0,3967325481,140,59.1,,,,,,,,,,42lgdybjew0zrd18mmwwcpbhm,A. Van Keilegom,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495363271,399,1,1,43,0,b94pf87be9ojdgnrs5mst80un,1,59.1,3.9,2023-01-06T19:45:27.636Z,2023-01-06T19:45:29Z,3967325521,213,2.6,3967325513,56,Back,3967325519,212,28.2,3967325517,141,25.2,3967325515,140,36.1,,,,,,,,,,cyquj9h6hjwbyp0b68b149qfo,J. Lion,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495363295,400,1,1,43,1,b94pf87be9ojdgnrs5mst80un,1,36.1,25.2,2023-01-06T19:45:28.885Z,2023-01-06T19:45:32Z,3967325647,212,49.2,3967325645,141,89.8,3967325649,213,1.1,3967325643,140,57.3,3967325651,1,,3967325641,56,Left,3967325637,155,,3967325639,196,,zihddqvp0sjni8stcio8bgmh,F. Van Den Eynden,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495363301,401,1,1,43,5,b94pf87be9ojdgnrs5mst80un,1,59.8,73.5,2023-01-06T19:45:32.724Z,2023-01-06T19:45:36Z,3967325677,212,11.5,3967325671,56,Center,3967325675,141,65.8,3967325679,213,5.8,3967325673,140,69.6,,,,,,,,,,5517jd2zp30rsts1hwz6p71uc,B. Van Hove,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495363303,402,61,1,43,8,b94pf87be9ojdgnrs5mst80un,0,69.9,65.8,2023-01-06T19:45:35.893Z,2023-01-06T19:45:36Z,3967325683,56,Center,,,,,,,,,,,,,,,,,,,,,,8im7pgnph2au11blma5pewe09,M. Kaars,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495363323,442,12,1,43,9,cv5ftekuejf0ryxvd5h2my47r,1,20.7,33.1,2023-01-06T19:45:37.017Z,2023-01-06T19:45:40Z,3967325879,167,,3967325789,56,Back,3967325797,213,5.4,3967325795,212,29.8,3967325791,140,38.6,3967325793,141,0.0,,,,,,,b3gyml6d5i3lqxsnh072nhuqd,R. Ketting,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495363439,403,5,1,43,10,b94pf87be9ojdgnrs5mst80un,1,64.6,101.5,2023-01-06T19:45:38.244Z,2023-01-06T19:45:52Z,3967326407,347,,3967326405,56,Left,3967326413,233,443,,,,,,,,,,,,,,,,8im7pgnph2au11blma5pewe09,M. Kaars,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495363325,443,5,1,43,10,cv5ftekuejf0ryxvd5h2my47r,0,35.4,-1.5,2023-01-06T19:45:38.244Z,2023-01-06T19:49:40Z,3967326419,233,403,3967325801,56,Back,3967325803,347,,,,,,,,,,,,,,,,,b3gyml6d5i3lqxsnh072nhuqd,R. Ketting,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495363471,404,1,1,43,24,b94pf87be9ojdgnrs5mst80un,1,58.5,100,2023-01-06T19:45:52.164Z,2023-01-06T19:45:55Z,3967326567,212,11.9,3967326565,141,94.0,3967326569,213,5.8,3967326563,140,68.6,3967326559,56,Left,3967326555,107,,,,,,,,5517jd2zp30rsts1hwz6p71uc,B. Van Hove,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495363475,405,1,1,43,27,b94pf87be9ojdgnrs5mst80un,1,68.6,94,2023-01-06T19:45:55.124Z,2023-01-06T19:45:55Z,3967326593,213,2.6,3967326587,140,65.5,3967326585,56,Left,3967326591,212,3.8,3967326589,141,96.9,,,,,,,,,,3mcj3wypzq3lno1ehc0vif1sl,J. Arias,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
