id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,keyPass,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/8/value,qualifier/9/value,assist,qualifier/12/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId
2475815971,696,15,2,73,34,eh54mfvjtrttgsg1wbjnvxcqz,1,88.5,48.8,2022-10-22T19:33:19.706Z,2022-10-22T19:33:39Z,3864269271,17,,3864270949,103,12.7,3864270953,146,92.4,3864270943,55,695,3864271011,233,646,3864269269,22,,3864270939,29,,3864270947,102,48.1,4lf5375rzyy400rabvwgbcbmx,F. Hammouti,,3864270955,147,3864270951,214,3864270941,154,,3864270937,80,,3864269273,56,3864270069,20,,,,,49.1,,,Center,,,,,,,,,,
2475816041,646,10,2,73,35,bqm1bnp1bh2apyudlz1o1whr3,1,7.5,51.6,2022-10-22T19:33:19.806Z,2022-10-22T19:33:31Z,3864269583,56,Back,3864269577,173,,3864270199,180,,3864270201,183,,3864270299,233,696,,,,,,,,,,rgspixypiwxuenf1yaukrrop,R. Matthys,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475816075,647,6,2,73,36,bqm1bnp1bh2apyudlz1o1whr3,0,9,50.2,2022-10-22T19:33:21.258Z,2022-10-22T19:49:54Z,3864269749,73,,3864269803,233,697,3864269747,56,Back,,,,,,,,,,,,,,,,rgspixypiwxuenf1yaukrrop,R. Matthys,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475816045,697,6,2,73,36,eh54mfvjtrttgsg1wbjnvxcqz,1,91,49.8,2022-10-22T19:33:21.258Z,2022-10-22T19:33:25Z,3864269611,56,Center,3864269781,233,647,3864269613,75,,,,,,,,,,,,,,,,,4lf5375rzyy400rabvwgbcbmx,F. Hammouti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475816591,698,1,2,74,1,eh54mfvjtrttgsg1wbjnvxcqz,1,99.5,0.5,2022-10-22T19:33:46.265Z,2022-10-22T19:34:18Z,3864272247,155,,3864272257,212,34.7,3864273783,210,13,3864272255,141,50.6,3864272251,56,Center,3864272261,1,,3864272245,6,,3864272253,140,93.0,74x54r0698ug6gzk9jwd86pxx,D. Verbeek,1,3864272243,2,3864272259,213,3864272249,223,,3864273785,154,,,,,,,,,,,1.8,,,,,,,,,,,,
2475816633,699,44,2,74,5,eh54mfvjtrttgsg1wbjnvxcqz,1,92.2,50.6,2022-10-22T19:33:49.799Z,2022-10-22T19:33:53Z,3864272515,233,648,3864272449,56,Center,3864272451,286,,,,,,,,,,,,,,,,,5362zl678ibx1md2kk6t4r47o,N. Möller,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475816563,648,44,2,74,5,bqm1bnp1bh2apyudlz1o1whr3,0,7.8,49.4,2022-10-22T19:33:49.800Z,2022-10-22T19:33:54Z,3864272087,56,Back,3864272529,233,699,3864272089,285,,,,,,,,,,,,,,,,,epkss1rj7z6duqd3axbcm8l0q,N. Souren,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475816641,700,13,2,74,6,eh54mfvjtrttgsg1wbjnvxcqz,1,93,50.6,2022-10-22T19:33:51.632Z,2022-10-22T19:34:18Z,3864272501,17,,3864273819,230,98.5,3864273821,231,50.2,3864273023,15,,3864273809,154,,3864273021,25,,3864273811,55,698,3864273815,102,81.2,5362zl678ibx1md2kk6t4r47o,N. Möller,,3864273805,73,3864273807,29,3864273817,103,13.9,3864272503,56,Center,3864273027,328,,,,,,,,,,,,,,,,,,,,
2475816615,649,5,2,74,7,bqm1bnp1bh2apyudlz1o1whr3,1,-1,24.8,2022-10-22T19:33:52.352Z,2022-10-22T19:33:55Z,3864272347,56,Back,3864272593,233,701,3864272349,346,,,,,,,,,,,,,,,,,epkss1rj7z6duqd3axbcm8l0q,N. Souren,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475816655,701,5,2,74,7,eh54mfvjtrttgsg1wbjnvxcqz,0,101,75.2,2022-10-22T19:33:52.352Z,2022-10-22T19:49:50Z,3864272629,233,649,3864272555,346,,3864272553,56,Center,,,,,,,,,,,,,,,,5362zl678ibx1md2kk6t4r47o,N. Möller,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475816961,702,18,2,74,24,eh54mfvjtrttgsg1wbjnvxcqz,1,0,0,2022-10-22T19:34:09.311Z,2022-10-22T19:34:09Z,3864274123,44,Defender,3864274183,55,703,3864274121,42,,3864274125,59,3,,,,,,,,,,,,,a5j0tndc5032lgmuv1vqd2cix,V. van den Bogert,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475816971,703,19,2,74,24,eh54mfvjtrttgsg1wbjnvxcqz,1,0,0,2022-10-22T19:34:09.312Z,2022-10-22T19:46:46Z,3864338361,293,3,3864274161,44,Midfielder,3864274157,145,5,3864338359,292,7,3864274153,42,,3864274163,55,702,3864274159,59,6,,,,alzxtazwzkp6cy4igin4ht2vp,D. Halilović,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475827465,813,40,2,74,25,eh54mfvjtrttgsg1wbjnvxcqz,1,0,0,2022-10-22T19:34:10.037Z,2022-10-22T19:46:24Z,3864328979,194,4jvk1ex8dsjj498vqzqhfmqxh,3864328971,44,"1, 2, 2, 3, 2, 2, 3, 3, 4, 3, 3, 5, 5, 5, 5, 5, 5",3864328975,130,8,3864328969,30,"4jvk1ex8dsjj498vqzqhfmqxh, 36d4zodjdvtc8w1q4p940cx2i, 8zj8e6ovo1bt0d67klra3yh3o, alzxtazwzkp6cy4igin4ht2vp, abgkpku77iidahswqpvce5gtm, 46wxtiry28k7j3y6gacgf7x4a, 74x54r0698ug6gzk9jwd86pxx, 8mq0q8ebkt20p1pm35z3qma22, 5362zl678ibx1md2kk6t4r47o, 4lf5375rzyy400rabvwgbcbmx, 7afaygi7b8fmxr885zaezaay1, 7wa5hbk41axn5lybd2b7v2978, 97i465n07uip7fnpw82v554b8, aynwkpiteltfei3x5txm84opg, balcshp8sostjtslygqqixu5l, bbhhmcny4xidhz7i8gr74v0us, a8nrm0flhc6mak2kvjksdlzx0",3864328977,131,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 0, 0, 0, 0, 0, 0",3864328973,59,"1, 18, 24, 6, 15, 8, 11, 7, 9, 22, 10, 2, 19, 20, 21, 28, 31",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475817299,650,1,2,74,35,bqm1bnp1bh2apyudlz1o1whr3,0,3.9,44.2,2022-10-22T19:34:20.465Z,2022-10-22T19:34:27Z,3864275677,56,Right,3864275673,124,,3864275689,74,,3864275679,140,59.5,3864275683,212,62.3,3864275687,1,,3864275685,213,5.9,3864275681,141,12.2,rgspixypiwxuenf1yaukrrop,R. Matthys,,3864275675,155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475817323,651,44,2,74,40,bqm1bnp1bh2apyudlz1o1whr3,1,55.8,6,2022-10-22T19:34:25.192Z,2022-10-22T19:55:54Z,3864275827,286,,3864275845,233,705,3864275825,56,Right,,,,,,,,,,,,,,,,88m6s6m8ep0p3fropim4ttcoa,M. Kleinen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475817239,705,44,2,74,40,eh54mfvjtrttgsg1wbjnvxcqz,0,44.2,94,2022-10-22T19:34:25.193Z,2022-10-22T19:34:30Z,3864275937,233,651,3864275405,285,,3864275403,56,Back,,,,,,,,,,,,,,,,alzxtazwzkp6cy4igin4ht2vp,D. Halilović,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475817483,653,1,2,74,41,bqm1bnp1bh2apyudlz1o1whr3,0,56.8,3.1,2022-10-22T19:34:25.752Z,2022-10-22T19:35:43Z,3864276563,56,Right,3864276567,141,4.6,3864276565,140,60.5,3864276561,3,,3864276569,212,4.0,3864276571,213,0.3,,,,,,,90rgtmdx8g43vz2pvp0hxotwq,R. Zeegers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475817339,707,61,2,74,41,eh54mfvjtrttgsg1wbjnvxcqz,1,43.8,97.7,2022-10-22T19:34:26.363Z,2022-10-22T19:35:42Z,3864275907,56,Back,,,,,,,,,,,,,,,,,,,,,,alzxtazwzkp6cy4igin4ht2vp,D. Halilović,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475817361,652,5,2,74,42,bqm1bnp1bh2apyudlz1o1whr3,1,72.3,-1,2022-10-22T19:34:27.352Z,2022-10-22T19:49:50Z,3864276273,233,706,3864276015,56,Right,3864276017,347,,,,,,,,,,,,,,,,,rgspixypiwxuenf1yaukrrop,R. Matthys,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475817325,706,5,2,74,42,eh54mfvjtrttgsg1wbjnvxcqz,0,27.7,101,2022-10-22T19:34:27.352Z,2022-10-22T19:34:34Z,3864275831,347,,3864276305,233,652,3864275829,56,Back,,,,,,,,,,,,,,,,alzxtazwzkp6cy4igin4ht2vp,D. Halilović,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475817543,654,1,2,74,52,bqm1bnp1bh2apyudlz1o1whr3,1,77.9,0,2022-10-22T19:34:37.201Z,2022-10-22T19:36:00Z,3864276895,140,86.1,3864276897,141,7.6,3864276893,56,Right,3864276899,212,10.6,3864282905,107,,3864276901,213,0.6,,,,,,,90rgtmdx8g43vz2pvp0hxotwq,R. Zeegers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475817561,655,1,2,74,55,bqm1bnp1bh2apyudlz1o1whr3,0,83.7,5.2,2022-10-22T19:34:40.145Z,2022-10-22T19:34:41Z,3864277041,236,,3864276969,140,85.3,3864276967,56,Right,3864276973,212,2.1,3864276971,141,7.1,3864276975,213,0.7,3864277047,286,,3864277043,233,708,2072f0p9ful9u577gdvo89yw9,K. Kostons,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475817567,708,74,2,74,55,eh54mfvjtrttgsg1wbjnvxcqz,1,24.8,95.9,2022-10-22T19:34:40.146Z,2022-10-22T19:49:37Z,3864277073,233,655,3864277001,56,Back,3864277003,285,,,,,,,,,,,,,,,,,8zj8e6ovo1bt0d67klra3yh3o,S. Maas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475817589,709,50,2,74,56,eh54mfvjtrttgsg1wbjnvxcqz,1,22.4,93.8,2022-10-22T19:34:41.376Z,2022-10-22T19:34:46Z,3864277099,285,,3864277097,56,Back,3864277415,233,656,,,,,,,,,,,,,,,,8zj8e6ovo1bt0d67klra3yh3o,S. Maas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475817639,656,7,2,74,56,bqm1bnp1bh2apyudlz1o1whr3,1,77.6,6.2,2022-10-22T19:34:41.377Z,2022-10-22T19:34:45Z,3864277367,56,Right,3864277401,233,709,3864277369,286,,,,,,,,,,,,,,,,,2072f0p9ful9u577gdvo89yw9,K. Kostons,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475817661,657,1,2,75,0,bqm1bnp1bh2apyudlz1o1whr3,1,72.5,9.1,2022-10-22T19:34:45.363Z,2022-10-22T19:34:46Z,3864277495,141,7.9,3864277491,140,89.1,3864277501,213,6.2,3864277497,212,17.4,3864277483,155,,3864277487,56,Right,,,,,,,88m6s6m8ep0p3fropim4ttcoa,M. Kleinen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475817691,658,3,2,75,1,bqm1bnp1bh2apyudlz1o1whr3,1,86.6,10.8,2022-10-22T19:34:46.721Z,2022-10-22T19:34:48Z,3864277643,56,Right,3864277713,233,710,3864277645,286,,,,,,,,,,,,,,,,,2072f0p9ful9u577gdvo89yw9,K. Kostons,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475817679,710,45,2,75,1,eh54mfvjtrttgsg1wbjnvxcqz,0,13.4,89.2,2022-10-22T19:34:46.721Z,2022-10-22T19:34:49Z,3864277739,233,658,3864277583,285,,3864277581,56,Back,,,,,,,,,,,,,,,,abgkpku77iidahswqpvce5gtm,T. van Grunsven,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475817707,659,3,2,75,3,bqm1bnp1bh2apyudlz1o1whr3,0,84.8,15.4,2022-10-22T19:34:48.073Z,2022-10-22T19:34:50Z,3864277693,56,Right,3864277825,233,711,3864277695,286,,,,,,,,,,,,,,,,,2072f0p9ful9u577gdvo89yw9,K. Kostons,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475817729,711,7,2,75,3,eh54mfvjtrttgsg1wbjnvxcqz,0,15.2,84.6,2022-10-22T19:34:48.074Z,2022-10-22T19:34:49Z,3864277807,233,659,3864277799,56,Back,3864277801,285,,,,,,,,,,,,,,,,,8mq0q8ebkt20p1pm35z3qma22,A. Ahannach,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475817721,660,61,2,75,4,bqm1bnp1bh2apyudlz1o1whr3,1,86.5,12.5,2022-10-22T19:34:49.033Z,2022-10-22T19:34:49Z,3864277771,56,Right,,,,,,,,,,,,,,,,,,,,,,2072f0p9ful9u577gdvo89yw9,K. Kostons,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475817755,712,49,2,75,5,eh54mfvjtrttgsg1wbjnvxcqz,1,16.9,87.4,2022-10-22T19:34:50.714Z,2022-10-22T19:34:50Z,,,,,,,,,,,,,,,,,,,,,,,,,8mq0q8ebkt20p1pm35z3qma22,A. Ahannach,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475817769,713,12,2,75,6,eh54mfvjtrttgsg1wbjnvxcqz,1,16.9,87.4,2022-10-22T19:34:51.273Z,2022-10-22T19:34:52Z,3864277977,213,1.4,3864277973,141,100.0,3864277969,56,Back,3864278025,167,,3864277971,140,18.7,3864277975,212,10.1,,,,,,,8mq0q8ebkt20p1pm35z3qma22,A. Ahannach,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475817841,661,5,2,75,7,bqm1bnp1bh2apyudlz1o1whr3,1,83.6,-1.6,2022-10-22T19:34:51.929Z,2022-10-22T19:49:50Z,3864278297,347,,3864278295,56,Right,3864278317,233,714,,,,,,,,,,,,,,,,90rgtmdx8g43vz2pvp0hxotwq,R. Zeegers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475817775,714,5,2,75,7,eh54mfvjtrttgsg1wbjnvxcqz,0,16.4,101.6,2022-10-22T19:34:51.929Z,2022-10-22T19:34:56Z,3864278001,56,Back,3864278371,233,661,3864278003,347,,,,,,,,,,,,,,,,,8mq0q8ebkt20p1pm35z3qma22,A. Ahannach,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475818091,662,1,2,75,19,bqm1bnp1bh2apyudlz1o1whr3,1,85.8,0,2022-10-22T19:35:04.570Z,2022-10-22T19:35:09Z,3864279531,107,,3864279535,140,91.5,3864279543,1,,3864279533,56,Center,3864279541,213,1.3,3864279537,141,30.5,3864279539,212,22.4,,,,90rgtmdx8g43vz2pvp0hxotwq,R. Zeegers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475818103,663,61,2,75,24,bqm1bnp1bh2apyudlz1o1whr3,1,91.6,30.8,2022-10-22T19:35:09.066Z,2022-10-22T19:55:52Z,3864279575,56,Center,,,,,,,,,,,,,,,,,,,,,,2gwigr63tgo2jw460msz2qgwk,J. Steuckers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475818141,715,61,2,75,26,eh54mfvjtrttgsg1wbjnvxcqz,1,13.6,67.6,2022-10-22T19:35:11.129Z,2022-10-22T19:35:11Z,3864279733,56,Back,,,,,,,,,,,,,,,,,,,,,,46wxtiry28k7j3y6gacgf7x4a,S. van der Heijden,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475818161,716,61,2,75,27,eh54mfvjtrttgsg1wbjnvxcqz,1,13.6,67.6,2022-10-22T19:35:12.151Z,2022-10-22T19:35:12Z,3864279807,56,Back,,,,,,,,,,,,,,,,,,,,,,abgkpku77iidahswqpvce5gtm,T. van Grunsven,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475818233,718,1,2,75,28,eh54mfvjtrttgsg1wbjnvxcqz,1,8.5,83,2022-10-22T19:35:12.840Z,2022-10-22T19:45:31Z,3864280133,141,90.2,3864280137,213,2.1,3864280131,140,5.9,3864280135,212,5.6,3864280129,56,Back,,,,,,,,,,8mq0q8ebkt20p1pm35z3qma22,A. Ahannach,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475818177,717,49,2,75,28,eh54mfvjtrttgsg1wbjnvxcqz,1,14.6,71.7,2022-10-22T19:35:13.048Z,2022-10-22T19:35:13Z,,,,,,,,,,,,,,,,,,,,,,,,,8mq0q8ebkt20p1pm35z3qma22,A. Ahannach,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475818253,719,1,2,75,29,eh54mfvjtrttgsg1wbjnvxcqz,0,5.9,90.2,2022-10-22T19:35:14.040Z,2022-10-22T19:35:17Z,3864280281,286,,3864280203,213,6.1,3864280195,56,Back,3864280275,236,,3864280207,1,,3864280201,212,4.0,3864280277,233,664,3864280193,157,,46wxtiry28k7j3y6gacgf7x4a,S. van der Heijden,,3864280197,140,3864280199,141,,,,,,,,,,,,,,,9.7,89.4,,,,,,,,,,,,
2475818197,664,74,2,75,29,bqm1bnp1bh2apyudlz1o1whr3,1,90.4,16.6,2022-10-22T19:35:14.041Z,2022-10-22T19:35:17Z,3864279975,285,,3864280287,233,719,3864279973,56,Right,,,,,,,,,,,,,,,,2gwigr63tgo2jw460msz2qgwk,J. Steuckers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475818229,665,49,2,75,30,bqm1bnp1bh2apyudlz1o1whr3,1,90.2,14.5,2022-10-22T19:35:15.682Z,2022-10-22T19:35:15Z,,,,,,,,,,,,,,,,,,,,,,,,,2gwigr63tgo2jw460msz2qgwk,J. Steuckers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475818259,666,1,2,75,31,bqm1bnp1bh2apyudlz1o1whr3,0,90.2,14.5,2022-10-22T19:35:15.906Z,2022-10-22T19:35:17Z,3864280233,56,Center,3864280241,141,31.6,3864280245,212,17.2,3864280237,140,78.1,3864280247,213,2.4,,,,,,,,,,2gwigr63tgo2jw460msz2qgwk,J. Steuckers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475818289,720,49,2,75,34,eh54mfvjtrttgsg1wbjnvxcqz,1,29.1,63,2022-10-22T19:35:19.272Z,2022-10-22T19:35:19Z,,,,,,,,,,,,,,,,,,,,,,,,,4lf5375rzyy400rabvwgbcbmx,F. Hammouti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475818377,721,1,2,75,34,eh54mfvjtrttgsg1wbjnvxcqz,1,29.1,61.2,2022-10-22T19:35:19.719Z,2022-10-22T19:35:23Z,3864280769,141,24.7,3864280773,213,4.7,3864280767,140,28.3,3864280765,56,Back,3864280771,212,24.8,,,,,,,,,,4lf5375rzyy400rabvwgbcbmx,F. Hammouti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475818485,722,1,2,75,38,eh54mfvjtrttgsg1wbjnvxcqz,1,30.5,22.2,2022-10-22T19:35:23.240Z,2022-10-22T19:35:28Z,3864281281,212,29.1,3864281273,56,Back,3864281277,140,6.1,3864281283,213,2.6,3864281279,141,42.5,,,,,,,,,,36d4zodjdvtc8w1q4p940cx2i,R. Mulders,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475818557,723,1,2,75,44,eh54mfvjtrttgsg1wbjnvxcqz,1,12,28.9,2022-10-22T19:35:28.792Z,2022-10-22T19:35:34Z,3864281731,157,,3864281735,140,57.2,3864281741,213,6.2,3864281745,1,,3864281733,56,Center,3864281737,141,23.3,3864281739,212,47.6,,,,4jvk1ex8dsjj498vqzqhfmqxh,W. van der Steen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475818567,724,61,2,75,49,eh54mfvjtrttgsg1wbjnvxcqz,0,61.5,16.2,2022-10-22T19:35:34.104Z,2022-10-22T19:35:34Z,3864281773,56,Right,,,,,,,,,,,,,,,,,,,,,,4lf5375rzyy400rabvwgbcbmx,F. Hammouti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475818867,667,5,2,75,51,bqm1bnp1bh2apyudlz1o1whr3,1,33.2,100.8,2022-10-22T19:35:36.227Z,2022-10-22T19:44:03Z,3864283359,56,Back,3864324313,233,725,3864283361,347,,,,,,,,,,,,,,,,,gmu8p51rp6bjzs0bss5jupzo,L. Schenk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475818629,725,5,2,75,51,eh54mfvjtrttgsg1wbjnvxcqz,0,66.8,-0.8,2022-10-22T19:35:36.227Z,2022-10-22T19:49:51Z,3864282099,56,Right,3864324327,233,667,3864308033,347,,,,,,,,,,,,,,,,,4lf5375rzyy400rabvwgbcbmx,F. Hammouti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475819033,668,1,2,76,17,bqm1bnp1bh2apyudlz1o1whr3,0,33.7,100,2022-10-22T19:36:01.954Z,2022-10-22T19:36:03Z,3864284309,1,,3864284305,212,24.3,3864284301,140,55.2,3864284299,56,Left,3864284307,213,5.9,3864284303,141,86.9,3864284297,107,,,,,gmu8p51rp6bjzs0bss5jupzo,L. Schenk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475819105,726,1,2,76,20,eh54mfvjtrttgsg1wbjnvxcqz,1,44.5,4.3,2022-10-22T19:36:05.256Z,2022-10-22T19:36:07Z,3864284751,141,4.7,3864284755,213,0.0,3864284745,3,,3864284747,56,Right,3864284753,212,11.4,3864284749,140,55.4,,,,,,,36d4zodjdvtc8w1q4p940cx2i,R. Mulders,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475819109,727,49,2,76,22,eh54mfvjtrttgsg1wbjnvxcqz,1,55.6,4,2022-10-22T19:36:06.872Z,2022-10-22T19:36:07Z,,,,,,,,,,,,,,,,,,,,,,,,,74x54r0698ug6gzk9jwd86pxx,D. Verbeek,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475819133,728,4,2,76,22,eh54mfvjtrttgsg1wbjnvxcqz,1,55.7,9,2022-10-22T19:36:07.448Z,2022-10-22T19:36:12Z,3864284903,152,,3864284897,13,,3864284905,286,,3864284901,56,Right,3864285135,233,669,3864284899,294,,,,,,,,74x54r0698ug6gzk9jwd86pxx,D. Verbeek,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475819171,669,4,2,76,22,bqm1bnp1bh2apyudlz1o1whr3,0,44.3,91,2022-10-22T19:36:07.449Z,2022-10-22T19:40:32Z,3864285097,56,Back,3864285099,152,,3864306881,294,,3864285103,285,,3864285155,233,728,3864285095,13,,,,,,,,gmu8p51rp6bjzs0bss5jupzo,L. Schenk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475819531,729,1,2,76,49,eh54mfvjtrttgsg1wbjnvxcqz,1,58.6,3.4,2022-10-22T19:36:34.518Z,2022-10-22T19:36:41Z,3864286983,5,,3864287007,213,1.7,3864287003,141,65.7,3864286987,196,,3864287009,1,,3864286999,140,54.5,3864287005,212,42.6,3864286991,152,,74x54r0698ug6gzk9jwd86pxx,D. Verbeek,,3864286995,56,,,,,,,,,,,,,,,,,Center,,,,,,,,,,,,,
2475819617,730,1,2,76,56,eh54mfvjtrttgsg1wbjnvxcqz,1,68.1,63.7,2022-10-22T19:36:40.903Z,2022-10-22T19:36:47Z,3864287445,56,Center,3864287451,212,18.7,3864287453,213,3.8,3864287447,140,54.4,3864287449,141,46.1,,,,,,,,,,abgkpku77iidahswqpvce5gtm,T. van Grunsven,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475819643,731,1,2,77,2,eh54mfvjtrttgsg1wbjnvxcqz,1,57.2,30,2022-10-22T19:36:47.703Z,2022-10-22T19:36:50Z,3864287637,56,Right,3864287645,213,5.1,3864287641,141,2.3,3864287639,140,64.8,3864287643,212,20.5,,,,,,,,,,46wxtiry28k7j3y6gacgf7x4a,S. van der Heijden,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475819727,732,1,2,77,5,eh54mfvjtrttgsg1wbjnvxcqz,1,65.1,7.1,2022-10-22T19:36:50.518Z,2022-10-22T19:36:55Z,3864288103,1,,3864288095,140,34.8,3864288093,56,Back,3864288097,141,33.7,3864288099,212,36.6,3864288101,213,2.6,,,,,,,36d4zodjdvtc8w1q4p940cx2i,R. Mulders,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475819791,733,1,2,77,11,eh54mfvjtrttgsg1wbjnvxcqz,1,35.8,34.2,2022-10-22T19:36:55.751Z,2022-10-22T19:37:16Z,3864288427,141,11.9,3864288423,56,Back,3864288429,212,18.6,3864288431,213,5.3,3864288425,140,46.1,,,,,,,,,,4jvk1ex8dsjj498vqzqhfmqxh,W. van der Steen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475819841,734,1,2,77,15,eh54mfvjtrttgsg1wbjnvxcqz,1,46.1,11.9,2022-10-22T19:37:00.119Z,2022-10-22T19:37:02Z,3864288659,56,Back,3864288661,140,31.6,3864288665,212,22.1,3864288667,213,2.3,3864288663,141,35.4,,,,,,,,,,46wxtiry28k7j3y6gacgf7x4a,S. van der Heijden,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475819925,735,1,2,77,18,eh54mfvjtrttgsg1wbjnvxcqz,1,31.5,46,2022-10-22T19:37:02.759Z,2022-10-22T19:37:33Z,3864289105,212,10.4,3864289101,140,35.5,3864289099,56,Back,3864289103,141,60.0,3864289107,213,1.2,,,,,,,,,,4jvk1ex8dsjj498vqzqhfmqxh,W. van der Steen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475819997,736,1,2,77,22,eh54mfvjtrttgsg1wbjnvxcqz,1,35.2,60.9,2022-10-22T19:37:07.304Z,2022-10-22T19:37:10Z,3864289447,56,Center,3864289453,212,40.8,3864289459,1,,3864289449,140,74.0,3864289455,213,6.2,3864289451,141,58.4,3864289445,155,,,,,abgkpku77iidahswqpvce5gtm,T. van Grunsven,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
