id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/8/value,keyPass,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/9/value,qualifier/10/value,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/15/value,qualifier/18/value,assist,qualifier/19/id,qualifier/19/qualifierId,qualifier/19/value
2495733655,515,1,2,50,32,3kfktv64h7kg7zryax1wktr5r,1,57.1,16.1,2023-01-07T18:55:10.428Z,2023-01-09T09:50:20Z,3971565069,178,,3969284425,212,12.7,3969284427,213,5.8,3969284421,140,67.5,3969284419,56,Right,3969284423,141,6.7,,,,,,,ayqy2vql1oumokqly9ahfrnx1,P. Hatzidiakos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495733679,516,1,2,50,36,3kfktv64h7kg7zryax1wktr5r,1,64.2,8.9,2023-01-07T18:55:13.954Z,2023-01-09T09:50:24Z,3969284541,213,3.1,3969284533,56,Back,3969284539,212,21.0,3971565141,178,,3969284535,140,44.3,3969284537,141,11.6,,,,,,,ad2qplv0aa66l11ipq6yh0hd5,Y. Sugawara,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495733709,517,1,2,50,39,3kfktv64h7kg7zryax1wktr5r,1,48.1,9.7,2023-01-07T18:55:17.664Z,2023-01-09T09:50:33Z,3969284683,1,,3969284673,56,Right,3969284681,213,6.2,3969284675,140,92.6,3969284677,141,7.0,3969284679,212,46.8,3971565229,178,,,,,ayqy2vql1oumokqly9ahfrnx1,P. Hatzidiakos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495733737,518,1,2,50,43,3kfktv64h7kg7zryax1wktr5r,0,93.1,8.3,2023-01-07T18:55:20.948Z,2023-01-09T09:50:37Z,3969284863,155,,3969284875,1,,3971565317,178,,3969284871,212,43.6,3969284869,141,71.2,3970996393,224,,3969284867,140,100.0,3970996395,20,,ad2qplv0aa66l11ipq6yh0hd5,Y. Sugawara,3969284873,213,3969284865,56,1.4,,3969284859,2,,,,,,,,,Center,,,,,,,,,,,,,,,,,,,,,
2495733745,424,5,2,50,45,6hsriqr3ybvyg94w2k19oal50,1,-1.2,28.3,2023-01-07T18:55:23.256Z,2023-01-09T09:50:41Z,3969284905,233,519,3969284889,56,Back,3969284891,346,,,,,,,,,,,,,,,,,cynuwabb849am6ml1b70yr55h,M. Dijks,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495733741,519,5,2,50,45,3kfktv64h7kg7zryax1wktr5r,0,101.2,71.7,2023-01-07T18:55:23.256Z,2023-01-09T09:50:41Z,3969284883,346,,3969284925,233,424,3969284881,56,Center,,,,,,,,,,,,,,,,ad2qplv0aa66l11ipq6yh0hd5,Y. Sugawara,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495733951,425,1,2,51,11,6hsriqr3ybvyg94w2k19oal50,0,4.9,50.4,2023-01-07T18:55:48.900Z,2023-01-09T09:50:46Z,3969286023,213,0.1,3969286019,141,57.5,3969286017,140,61.7,3969286015,56,Center,3969286013,124,,3969286027,74,,3969286021,212,59.8,3969286025,1,,84yhv0iilunn0vllz1r5fe7l5,K. Scherpen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495733971,520,1,2,51,14,3kfktv64h7kg7zryax1wktr5r,0,43.4,40.4,2023-01-07T18:55:52.665Z,2023-01-09T09:50:52Z,3969286139,212,28.8,3971565559,388,,3969286135,140,63.7,3969286131,3,,3969286137,141,68.8,3969286141,213,0.7,3969286133,56,Center,,,,42cg746sa90jla5x4islj9pwq,S. Beukema,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495733983,426,1,2,51,17,6hsriqr3ybvyg94w2k19oal50,0,36.2,35.8,2023-01-07T18:55:55.490Z,2023-01-09T09:50:59Z,3969286207,212,27.9,3969286201,56,Center,3969286205,141,31.3,3971565677,178,,3969286211,1,,3969286209,213,6.2,3969286199,157,,3969286203,140,62.6,cgsmk5437f466uoqvol7devze,R. Flamingo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495734019,523,44,2,51,21,3kfktv64h7kg7zryax1wktr5r,1,36.8,74.6,2023-01-07T18:55:58.710Z,2023-01-09T11:51:33Z,3969286395,233,427,3969286387,56,Back,3969286389,285,,,,,,,,,,,,,,,,,3uq3lrjyj4mnvq6162b0jyhnt,M. de Wit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495733989,427,44,2,51,21,6hsriqr3ybvyg94w2k19oal50,0,63.2,25.4,2023-01-07T18:55:58.711Z,2023-01-09T09:51:08Z,3969286237,56,Center,3969286405,233,523,3969286239,286,,,,,,,,,,,,,,,,,czh4r9efdbw4fvdux0enl127e,M. Manhoef,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495734003,521,1,2,51,21,3kfktv64h7kg7zryax1wktr5r,1,34.5,73.5,2023-01-07T18:55:58.777Z,2023-01-09T11:51:33Z,3969286309,213,1.4,3969286307,212,13.2,3969286303,140,36.7,3969286305,141,92.6,3971566023,178,,3969286301,56,Back,3969286299,3,,,,,3uq3lrjyj4mnvq6162b0jyhnt,M. de Wit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495734005,522,49,2,51,24,3kfktv64h7kg7zryax1wktr5r,1,36.7,92.6,2023-01-07T18:56:01.967Z,2023-01-09T09:51:25Z,,,,,,,,,,,,,,,,,,,,,,,,,33yauarx84sam5u05vgyqxfxl,J. Karlsson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495734025,524,1,2,51,25,3kfktv64h7kg7zryax1wktr5r,0,33.2,85,2023-01-07T18:56:03.146Z,2023-01-09T09:51:28Z,3969286423,140,36.6,3969286431,213,5.0,3971566239,178,,3969286427,212,13.3,3969286421,56,Back,3969286425,141,66.1,,,,,,,33yauarx84sam5u05vgyqxfxl,J. Karlsson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495734029,428,43,2,51,27,6hsriqr3ybvyg94w2k19oal50,1,0,0,2023-01-07T18:56:05.642Z,2023-01-07T18:56:36Z,3969286443,56,Center,3969287413,144,8,,,,,,,,,,,,,,,,,,,dvof4p3jx1gi6i9uelbmudl62,K. Kozłowski,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495734059,525,1,2,51,28,3kfktv64h7kg7zryax1wktr5r,1,25.9,49.4,2023-01-07T18:56:06.391Z,2023-01-09T09:51:35Z,3969286577,213,0.0,3969286571,140,39.9,3969286575,212,14.7,3971566283,178,,3969286573,141,49.6,3969286569,56,Back,,,,,,,ayqy2vql1oumokqly9ahfrnx1,P. Hatzidiakos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495734061,526,50,2,51,29,3kfktv64h7kg7zryax1wktr5r,1,41,44.6,2023-01-07T18:56:07.506Z,2023-01-09T09:52:12Z,3969286581,56,Back,3969286583,286,,3969287833,233,434,,,,,,,,,,,,,,,,1t7nph4960rjzu7rgi47sf8ix,J. Odgaard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495734273,434,7,2,51,30,6hsriqr3ybvyg94w2k19oal50,1,59,55.4,2023-01-07T18:56:08.312Z,2023-01-09T09:52:36Z,3970997395,384,,3969287807,233,526,3969287801,285,,3971567485,178,,3969287799,56,Center,,,,,,,,,,cynuwabb849am6ml1b70yr55h,M. Dijks,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495734069,429,49,2,51,32,6hsriqr3ybvyg94w2k19oal50,1,64.6,49,2023-01-07T18:56:09.714Z,2023-01-09T09:52:47Z,,,,,,,,,,,,,,,,,,,,,,,,,dvof4p3jx1gi6i9uelbmudl62,K. Kozłowski,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495734073,430,1,2,51,32,6hsriqr3ybvyg94w2k19oal50,1,64.6,49,2023-01-07T18:56:09.776Z,2023-01-09T09:52:55Z,3969286631,141,47.3,3969286635,213,6.2,3971567817,178,,3969286627,56,Center,3969286633,212,8.9,3969286629,140,73.0,,,,,,,dvof4p3jx1gi6i9uelbmudl62,K. Kozłowski,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495734077,431,1,2,51,32,6hsriqr3ybvyg94w2k19oal50,1,73,47.3,2023-01-07T18:56:10.509Z,2023-01-09T09:53:06Z,3971568045,178,,3969286653,56,Center,3969286657,141,34.3,3969286655,140,67.5,3969286661,213,4.1,3969286659,212,10.6,,,,,,,9bzwr8qhl6547tjrsjsity4x6,B. Białek,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495734089,432,1,2,51,35,6hsriqr3ybvyg94w2k19oal50,1,67.4,34.1,2023-01-07T18:56:13.098Z,2023-01-09T09:53:14Z,3969286737,212,13.6,3969286739,213,6.3,3971568187,178,,3969286725,56,Center,3969286733,141,33.5,3969286729,140,80.3,,,,,,,dvof4p3jx1gi6i9uelbmudl62,K. Kozłowski,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495734093,433,3,2,51,37,6hsriqr3ybvyg94w2k19oal50,0,86.9,31.9,2023-01-07T18:56:14.904Z,2023-01-09T09:53:43Z,3971568453,178,,3969286759,286,,3969286757,56,Center,3970998203,465,,3969286873,233,527,,,,,,,,,,czh4r9efdbw4fvdux0enl127e,M. Manhoef,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495734105,527,7,2,51,37,3kfktv64h7kg7zryax1wktr5r,1,13.1,68.1,2023-01-07T18:56:15.096Z,2023-01-09T09:53:34Z,3971568641,178,,3969286825,56,Back,3969286863,233,433,3969286827,285,,3970998061,385,,,,,,,,,,,42cg746sa90jla5x4islj9pwq,S. Beukema,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495734111,528,52,2,51,39,3kfktv64h7kg7zryax1wktr5r,1,2.6,60.5,2023-01-07T18:56:16.715Z,2023-01-09T09:53:51Z,3970998313,376,,3971569019,389,,,,,,,,,,,,,,,,,,,,2p6h6ivyzp1fzsayw7r2xn2dx,H. Verhulst,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495734189,529,1,2,51,47,3kfktv64h7kg7zryax1wktr5r,1,6,52.7,2023-01-07T18:56:25.299Z,2023-01-09T09:54:51Z,3969287303,140,12.2,3969287299,123,,3969287305,141,64.3,3969287307,212,10.2,3969287301,56,Back,3969287309,213,0.9,3971570103,178,,,,,2p6h6ivyzp1fzsayw7r2xn2dx,H. Verhulst,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495734215,530,1,2,51,55,3kfktv64h7kg7zryax1wktr5r,1,33.2,72,2023-01-07T18:56:32.754Z,2023-01-09T09:55:32Z,3969287397,141,94.8,3969287395,140,32.9,3971570925,178,,3969287399,212,15.5,3969287401,213,1.6,3969287393,56,Back,,,,,,,42cg746sa90jla5x4islj9pwq,S. Beukema,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495734233,531,1,2,51,57,3kfktv64h7kg7zryax1wktr5r,1,36,90.5,2023-01-07T18:56:35.657Z,2023-01-09T09:55:39Z,3969287549,141,66.9,3969287545,56,Back,3969287553,213,4.2,3969287547,140,27.5,3969287551,212,18.4,3971571099,178,,,,,,,,3uq3lrjyj4mnvq6162b0jyhnt,M. de Wit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495734247,532,1,2,52,1,3kfktv64h7kg7zryax1wktr5r,1,32.9,62.6,2023-01-07T18:56:39.374Z,2023-01-09T09:55:50Z,3969287639,141,70.6,3969287637,140,44.0,3969287635,56,Back,3969287643,213,0.4,3969287641,212,12.9,3971571277,178,,,,,,,,7jgtmmk4b2bgn0syidj6ve7kl,J. Clasie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495734271,533,1,2,52,5,3kfktv64h7kg7zryax1wktr5r,1,45.4,82.4,2023-01-07T18:56:42.876Z,2023-01-09T09:55:59Z,3969287795,213,0.6,3969287787,56,Left,3969287791,141,95.3,3971571351,178,,3969287789,140,58.6,3969287793,212,16.4,,,,,,,2w7xspkzg7b9ghl20me202ove,T. Reijnders,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495734291,534,1,2,52,8,3kfktv64h7kg7zryax1wktr5r,1,67.3,92.3,2023-01-07T18:56:46.691Z,2023-01-09T09:56:17Z,3969287895,56,Left,3969287897,140,57.8,3969287903,213,3.6,3969287899,141,85.9,3971571695,178,,3969287901,212,10.9,,,,,,,33yauarx84sam5u05vgyqxfxl,J. Karlsson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495734309,535,1,2,52,11,3kfktv64h7kg7zryax1wktr5r,1,60.2,82.6,2023-01-07T18:56:49.361Z,2023-01-09T09:56:23Z,3969287981,213,3.7,3969287975,140,44.2,3971571921,178,,3969287977,141,68.8,3969287979,212,19.2,3969287973,56,Back,,,,,,,3uq3lrjyj4mnvq6162b0jyhnt,M. de Wit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495734331,536,1,2,52,14,3kfktv64h7kg7zryax1wktr5r,1,44.2,65.1,2023-01-07T18:56:51.739Z,2023-01-09T09:56:28Z,3969288079,140,55.4,3969288081,141,25.0,3971572021,178,,3969288085,213,5.1,3969288077,56,Center,3969288083,212,29.7,,,,,,,42cg746sa90jla5x4islj9pwq,S. Beukema,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495734355,537,1,2,52,18,3kfktv64h7kg7zryax1wktr5r,1,60.6,22.8,2023-01-07T18:56:56.253Z,2023-01-09T09:56:34Z,3969288195,196,,3969288205,213,0.9,3969288201,141,83.8,3969288197,56,Left,3969288203,212,53.4,3971572233,178,,3969288199,140,92.7,3969288193,155,,ayqy2vql1oumokqly9ahfrnx1,P. Hatzidiakos,3969288207,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495734361,538,61,2,52,21,3kfktv64h7kg7zryax1wktr5r,0,91,88,2023-01-07T18:56:59.378Z,2023-01-09T09:56:46Z,3971572431,178,,3969288225,56,Left,3971572429,21,,,,,,,,,,,,,,,,,33yauarx84sam5u05vgyqxfxl,J. Karlsson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495734365,435,5,2,52,23,6hsriqr3ybvyg94w2k19oal50,1,6.4,-1.6,2023-01-07T18:57:01.501Z,2023-01-09T09:56:53Z,3969288309,233,539,3969288257,56,Back,3969288261,347,,,,,,,,,,,,,,,,,d3qx3gwypipcl2azrj9ing9ud,C. Arcus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495734367,539,5,2,52,23,3kfktv64h7kg7zryax1wktr5r,0,93.6,101.6,2023-01-07T18:57:01.501Z,2023-01-09T09:56:52Z,3969288269,347,,3969288313,233,435,3969288267,56,Left,,,,,,,,,,,,,,,,33yauarx84sam5u05vgyqxfxl,J. Karlsson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495734487,436,1,2,52,45,6hsriqr3ybvyg94w2k19oal50,0,18.9,0,2023-01-07T18:57:22.941Z,2023-01-09T09:57:10Z,3969288911,212,27.7,3969288917,1,,3969288909,141,7.4,3969288907,140,44.7,3969288903,56,Back,3969288913,213,0.2,3969288899,107,,,,,d3qx3gwypipcl2azrj9ing9ud,C. Arcus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495734491,540,1,2,52,48,3kfktv64h7kg7zryax1wktr5r,0,52.1,91.1,2023-01-07T18:57:26.197Z,2023-01-09T09:57:17Z,3969288933,140,55.3,3969288929,3,,3969288939,213,5.2,3969288937,212,7.7,3971573115,178,,3969288931,56,Left,3969288935,141,80.9,,,,42cg746sa90jla5x4islj9pwq,S. Beukema,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495734997,452,43,2,52,49,6hsriqr3ybvyg94w2k19oal50,1,0,0,2023-01-07T18:57:26.934Z,2023-01-07T19:05:09Z,3969304229,144,61,3969291499,56,Center,,,,,,,,,,,,,,,,,,,4idru0svqcqjpi03b4jhqyd3p,M. Bero,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495735419,575,50,2,52,49,3kfktv64h7kg7zryax1wktr5r,1,53.4,75,2023-01-07T18:57:27.040Z,2023-01-09T09:58:41Z,3969295191,56,Center,3969295453,286,,3969304153,233,462,,,,,,,,,,,,,,,,7jgtmmk4b2bgn0syidj6ve7kl,J. Clasie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495735389,462,7,2,52,49,6hsriqr3ybvyg94w2k19oal50,1,46.6,25,2023-01-07T18:57:27.104Z,2023-01-09T09:59:13Z,3969304113,233,575,3971000305,383,,3969294683,285,,3969294681,56,Back,3971575677,178,,3971575679,21,,,,,,,,4idru0svqcqjpi03b4jhqyd3p,M. Bero,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495734507,437,49,2,52,50,6hsriqr3ybvyg94w2k19oal50,1,60.1,29.5,2023-01-07T18:57:27.948Z,2023-01-09T09:59:34Z,,,,,,,,,,,,,,,,,,,,,,,,,4idru0svqcqjpi03b4jhqyd3p,M. Bero,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495734513,438,50,2,52,50,6hsriqr3ybvyg94w2k19oal50,1,59,25.2,2023-01-07T18:57:27.984Z,2023-01-09T09:59:32Z,3969289071,286,,3969289069,56,Center,3969289109,233,541,,,,,,,,,,,,,,,,4idru0svqcqjpi03b4jhqyd3p,M. Bero,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495734517,541,7,2,52,51,3kfktv64h7kg7zryax1wktr5r,0,41,74.8,2023-01-07T18:57:29.111Z,2023-01-09T10:00:19Z,3969289097,285,,3969289095,56,Back,3971000457,385,,3971576445,389,,3969289103,233,438,,,,,,,,,,42cg746sa90jla5x4islj9pwq,S. Beukema,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495734515,439,61,2,52,51,6hsriqr3ybvyg94w2k19oal50,1,59.9,26,2023-01-07T18:57:29.152Z,2023-01-09T10:00:08Z,3971576937,178,,3969289077,56,Center,,,,,,,,,,,,,,,,,,,4idru0svqcqjpi03b4jhqyd3p,M. Bero,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495734529,440,1,2,52,55,6hsriqr3ybvyg94w2k19oal50,0,76.6,38.8,2023-01-07T18:57:33.008Z,2023-01-09T10:00:29Z,3969289171,212,6.1,3971577341,178,,3969289169,141,33.2,3969289173,213,5.6,3969289165,56,Center,3969289167,140,81.1,,,,,,,czh4r9efdbw4fvdux0enl127e,M. Manhoef,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495734533,542,49,2,52,55,3kfktv64h7kg7zryax1wktr5r,1,11.2,68.7,2023-01-07T18:57:33.490Z,2023-01-09T10:00:43Z,,,,,,,,,,,,,,,,,,,,,,,,,7jgtmmk4b2bgn0syidj6ve7kl,J. Clasie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495734559,543,1,2,52,58,3kfktv64h7kg7zryax1wktr5r,0,2.7,63.6,2023-01-07T18:57:35.771Z,2023-01-09T10:00:47Z,3969289319,141,100.0,3971577683,178,,3969289323,213,1.3,3969289315,56,Back,3969289317,140,10.1,3969289321,212,26.7,,,,,,,7jgtmmk4b2bgn0syidj6ve7kl,J. Clasie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495734579,441,5,2,53,1,6hsriqr3ybvyg94w2k19oal50,1,88.2,-1.2,2023-01-07T18:57:39.136Z,2023-01-09T10:00:55Z,3969289405,56,Right,3969289407,347,,3969289431,233,544,,,,,,,,,,,,,,,,czh4r9efdbw4fvdux0enl127e,M. Manhoef,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495734561,544,5,2,53,1,3kfktv64h7kg7zryax1wktr5r,0,11.8,101.2,2023-01-07T18:57:39.136Z,2023-01-09T10:00:56Z,3969289443,233,441,3969289325,56,Back,3969289327,347,,,,,,,,,,,,,,,,,7jgtmmk4b2bgn0syidj6ve7kl,J. Clasie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495734645,442,43,2,53,8,6hsriqr3ybvyg94w2k19oal50,1,0,0,2023-01-07T18:57:46.213Z,2023-01-07T18:58:01Z,3969289783,56,Right,3969289789,212,4.3,3969289781,107,0,3969290141,144,1,3969289787,141,5.2,3969289785,140,85.2,3969289791,213,1.6,,,,d3qx3gwypipcl2azrj9ing9ud,C. Arcus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495734651,443,43,2,53,10,6hsriqr3ybvyg94w2k19oal50,1,0,0,2023-01-07T18:57:48.663Z,2023-01-07T18:57:58Z,3969289817,56,Right,3969290073,144,61,,,,,,,,,,,,,,,,,,,4idru0svqcqjpi03b4jhqyd3p,M. Bero,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495734689,444,57,2,53,15,6hsriqr3ybvyg94w2k19oal50,0,0,0,2023-01-07T18:57:52.804Z,2023-01-09T10:02:21Z,3969289975,56,Right,,,,,,,,,,,,,,,,,,,,,,d3qx3gwypipcl2azrj9ing9ud,C. Arcus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495734729,545,57,2,53,15,3kfktv64h7kg7zryax1wktr5r,1,0,0,2023-01-07T18:57:52.804Z,2023-01-09T10:02:21Z,3969290147,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495734737,546,1,2,53,23,3kfktv64h7kg7zryax1wktr5r,1,19.5,100,2023-01-07T18:58:01.522Z,2023-01-09T10:01:29Z,3969290169,140,24.8,3969290173,212,18.5,3969290165,107,,3969290167,56,Back,3969290175,213,5.0,3969290171,141,76.0,,,,,,,3uq3lrjyj4mnvq6162b0jyhnt,M. de Wit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495734755,547,1,2,53,25,3kfktv64h7kg7zryax1wktr5r,1,25.4,77.6,2023-01-07T18:58:03.514Z,2023-01-09T10:02:33Z,3971579799,178,,3969290263,140,22.3,3969290269,213,1.9,3969290265,141,92.1,3969290267,212,10.4,3969290261,56,Back,,,,,,,7jgtmmk4b2bgn0syidj6ve7kl,J. Clasie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495734769,548,1,2,53,28,3kfktv64h7kg7zryax1wktr5r,1,24.1,95.4,2023-01-07T18:58:05.987Z,2023-01-09T10:02:36Z,3969290359,1,,3969290351,140,56.8,3971579919,178,,3969290357,213,6.1,3969290355,212,35.2,3969290353,141,84.1,3969290347,155,,3969290349,56,Left,3uq3lrjyj4mnvq6162b0jyhnt,M. de Wit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495734811,553,44,2,53,30,3kfktv64h7kg7zryax1wktr5r,1,61.9,74.4,2023-01-07T18:58:07.928Z,2023-01-09T11:51:34Z,3969290567,56,Center,3969290569,286,,3969290599,233,447,,,,,,,,,,,,,,,,b8vbhw29ucubzzmgv0nge1omh,D. Mihailovic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495734809,447,44,2,53,30,6hsriqr3ybvyg94w2k19oal50,0,38.1,25.6,2023-01-07T18:58:07.929Z,2023-01-09T10:07:19Z,3969290563,56,Back,3969290565,285,,3969290603,233,553,,,,,,,,,,,,,,,,cgsmk5437f466uoqvol7devze,R. Flamingo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495734775,550,1,2,53,30,3kfktv64h7kg7zryax1wktr5r,0,55.8,82.1,2023-01-07T18:58:08.119Z,2023-01-09T11:51:34Z,3969290393,141,85.9,3971580053,388,,3969290389,56,Back,3969290395,212,8.3,3969290387,3,,3969290391,140,48.3,3969290397,213,2.8,,,,b8vbhw29ucubzzmgv0nge1omh,D. Mihailovic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495734779,446,1,2,53,31,6hsriqr3ybvyg94w2k19oal50,0,52.6,21.8,2023-01-07T18:58:09.234Z,2023-01-09T10:02:56Z,3969290403,157,,3971580285,178,,3969290413,213,0.7,3969290415,1,,3969290409,141,32.6,3969290411,212,11.4,3969290405,56,Center,3969290407,140,60.9,4ecptuxoyx485mmhrubuscgyd,S. Tronstad,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495734797,551,1,2,53,33,3kfktv64h7kg7zryax1wktr5r,1,37.3,79,2023-01-07T18:58:11.219Z,2023-01-09T10:03:02Z,3969290505,213,1.3,3971580365,388,,3969290501,141,96.2,3969290497,56,Back,3969290495,3,,3969290499,140,40.2,3969290503,212,12.1,,,,2w7xspkzg7b9ghl20me202ove,T. Reijnders,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495734805,552,1,2,53,36,3kfktv64h7kg7zryax1wktr5r,1,42.6,96.2,2023-01-07T18:58:14.547Z,2023-01-09T10:06:45Z,3971585075,178,,3969290555,212,23.8,3969290551,140,61.4,3969290557,213,5.7,3969290547,155,,3969290553,141,76.6,3969290549,56,Center,,,,3uq3lrjyj4mnvq6162b0jyhnt,M. de Wit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495734773,549,44,2,53,38,3kfktv64h7kg7zryax1wktr5r,1,56.8,82.4,2023-01-07T18:58:16.504Z,2023-01-09T11:51:35Z,3969290375,286,,3969290379,233,445,3969290373,56,Left,,,,,,,,,,,,,,,,b8vbhw29ucubzzmgv0nge1omh,D. Mihailovic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495734765,445,44,2,53,38,6hsriqr3ybvyg94w2k19oal50,0,43.2,17.6,2023-01-07T18:58:16.505Z,2023-01-09T10:06:18Z,3969290325,285,,3969290323,56,Back,3969290385,233,549,,,,,,,,,,,,,,,,cgsmk5437f466uoqvol7devze,R. Flamingo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
