id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/8/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,keyPass,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,assist,qualifier/10/value,qualifier/15/value,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/19/id,qualifier/19/qualifierId,qualifier/19/value,qualifier/20/id,qualifier/20/qualifierId,qualifier/21/id,qualifier/21/qualifierId,qualifier/21/value,qualifier/22/id,qualifier/22/qualifierId,qualifier/22/value,qualifier/23/id,qualifier/23/qualifierId,qualifier/23/value,qualifier/14/value,qualifier/18/value
2495941285,518,1,2,45,59,ears40cp6opsgvhsy0dgyszpd,1,9.2,51.3,2023-01-08T14:35:45.305Z,2023-01-10T11:14:27Z,3970362127,56,Back,3970362135,213,5.4,3970362129,140,26.5,3970362131,141,19.5,3970362133,212,28.2,3972431493,178,,,,,,,,7rvlba00jv66w7wtdmk178a95,João Virgínia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495941359,519,1,2,46,1,ears40cp6opsgvhsy0dgyszpd,1,21.9,22.5,2023-01-08T14:35:47.492Z,2023-01-10T11:14:40Z,3972431593,178,,3970362513,56,Back,3970362519,212,23.9,3970362515,140,4.4,3970362517,141,45.0,3970362521,213,2.4,,,,,,,tv8e6nxc7jl8wbzf6ojd6dw5,D. Schmidt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495941375,520,1,2,46,5,ears40cp6opsgvhsy0dgyszpd,0,4.7,51.5,2023-01-08T14:35:51.216Z,2023-01-10T11:14:47Z,3972431695,178,,3970362615,56,Center,3970362617,140,53.4,3970362621,212,51.1,3970362623,213,6.3,3970362613,157,,3970362625,1,,3970362619,141,51.3,7rvlba00jv66w7wtdmk178a95,João Virgínia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496194345,704,8,2,46,7,6g9qrm72224jrk6tkxxxi8a9n,1,47,48.1,2023-01-08T14:35:53.292Z,2023-01-11T06:59:35Z,3973328151,388,,3972431829,21,,3971699737,56,Back,3971699759,384,,,,,,,,,,,,,,a21sngx9u0boxf3n6u5qbkdlh,C. Eiting,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495941419,329,52,2,46,14,6g9qrm72224jrk6tkxxxi8a9n,1,10.7,62,2023-01-08T14:36:00.531Z,2023-01-10T11:15:30Z,3972431931,178,,3971699795,376,,,,,,,,,,,,,,,,,,,,7dg8woqlx67ch0ji3ujhgb52i,F. Stanković,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495941599,330,80,2,46,25,6g9qrm72224jrk6tkxxxi8a9n,0,15.3,49,2023-01-08T14:36:11.476Z,2023-01-10T11:15:49Z,3972432415,178,,,,,,,,,,,,,,,,,,,,,,,7dg8woqlx67ch0ji3ujhgb52i,F. Stanković,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495941615,331,1,2,46,27,6g9qrm72224jrk6tkxxxi8a9n,0,16.9,49.1,2023-01-08T14:36:13.057Z,2023-01-10T11:15:58Z,3970363909,1,,3970363899,56,Left,3970363903,141,80.2,3970363901,140,63.7,3970363897,198,,3970363895,157,,3972432491,178,,3970363905,212,53.5,7dg8woqlx67ch0ji3ujhgb52i,F. Stanković,3970363907,213,,,,,,0.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495941681,332,43,2,46,30,6g9qrm72224jrk6tkxxxi8a9n,1,0,0,2023-01-08T14:36:16.201Z,2023-01-08T14:36:24Z,3970364343,56,Left,3970364445,233,521,3970364345,286,0,3970364707,144,44,,,,,,,,,,,,,3dc82sro077by40u3qdmhw0r9,B. Ould-Chikh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495941659,521,44,2,46,31,ears40cp6opsgvhsy0dgyszpd,1,40.6,20.8,2023-01-08T14:36:16.700Z,2023-01-10T13:53:19Z,3970364223,285,,3970364221,56,Back,3970367711,233,333,,,,,,,,,,,,,,,,4utb2o5c0e57kf0iwdavpzg15,S. van der Water,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495941771,333,44,2,46,31,6g9qrm72224jrk6tkxxxi8a9n,0,59.4,79.2,2023-01-08T14:36:16.701Z,2023-01-10T11:16:13Z,3970364843,56,Left,3970367747,233,521,3970364845,286,,,,,,,,,,,,,,,,,3kbhgmnf6bhfgut0jxf4m2sfe,G. Oristanio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495941665,522,61,2,46,31,ears40cp6opsgvhsy0dgyszpd,1,42.6,17.1,2023-01-08T14:36:16.711Z,2023-01-11T07:00:04Z,3973328217,388,,3972432803,15,,3970364257,56,Back,,,,,,,,,,,,,,,,4utb2o5c0e57kf0iwdavpzg15,S. van der Water,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495941675,523,49,2,46,32,ears40cp6opsgvhsy0dgyszpd,1,42.6,21.2,2023-01-08T14:36:17.979Z,2023-01-10T11:16:59Z,,,,,,,,,,,,,,,,,,,,,,,,,8o13oyr0lqkr5sw7j9ekdan6x,M. Hoedemakers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495941699,524,2,2,46,32,ears40cp6opsgvhsy0dgyszpd,1,42.9,21.1,2023-01-08T14:36:17.981Z,2023-01-10T11:17:17Z,3970364421,140,61.1,3970364423,141,29.1,3972433113,178,,3970364419,56,Center,3970364877,7,cgsirikez39wlx8lhu1uo00yd,,,,,,,,,,8o13oyr0lqkr5sw7j9ekdan6x,M. Hoedemakers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495941843,335,55,2,46,32,6g9qrm72224jrk6tkxxxi8a9n,1,38.5,50.3,2023-01-08T14:36:17.982Z,2023-01-10T11:17:17Z,,,,,,,,,,,,,,,,,,,,,,,,,c9epkro6fot3km9zak1kswfhm,X. Mbuyamba,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495941787,334,43,2,46,38,6g9qrm72224jrk6tkxxxi8a9n,1,0,0,2023-01-08T14:36:23.823Z,2023-01-08T14:37:56Z,3970364915,56,Center,3970370665,144,61,,,,,,,,,,,,,,,,,,,3kbhgmnf6bhfgut0jxf4m2sfe,G. Oristanio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495941911,336,1,2,46,50,6g9qrm72224jrk6tkxxxi8a9n,1,41.1,62.1,2023-01-08T14:36:35.806Z,2023-01-10T11:17:47Z,3970365687,141,93.5,3972433313,178,,3970365693,1,,3970365691,213,0.5,3970365689,212,48.5,3970365681,241,,3970365683,56,Left,3970365677,5,,dbkr1w2xlwnyssid1tv0jlujt,B. Benamar,3970365685,140,3970365679,155,,,,82.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495941959,337,1,2,46,58,6g9qrm72224jrk6tkxxxi8a9n,1,77,94.7,2023-01-08T14:36:43.592Z,2023-01-10T11:18:05Z,3970365993,213,3.3,3970365991,212,12.1,3970365989,141,92.0,3970365985,56,Left,3970365987,140,65.6,3972433511,178,,,,,,,,a02jtmvlc1tlstvt96pa1hisq,D. Murkin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495941983,338,1,2,47,0,6g9qrm72224jrk6tkxxxi8a9n,1,65.6,92,2023-01-08T14:36:46.121Z,2023-01-10T11:18:35Z,3970366143,141,78.5,3970366141,140,66.6,3972433773,178,,3970366139,56,Center,3970366147,213,4.8,3970366145,212,9.2,,,,,,,e3akocgpppdty3ayxty1gf6xh,D. Mirani,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495942009,339,1,2,47,3,6g9qrm72224jrk6tkxxxi8a9n,0,73,79.4,2023-01-08T14:36:48.680Z,2023-01-10T11:18:45Z,3971700475,72,,3970366275,2,,3970366289,141,50.3,3970366281,56,Center,3970366293,212,30.7,3972433863,178,,3970366295,213,5.6,3970366277,155,,a21sngx9u0boxf3n6u5qbkdlh,C. Eiting,3970366285,140,3971700473,224,,,,95.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495942001,525,52,2,47,5,ears40cp6opsgvhsy0dgyszpd,1,4.5,52.4,2023-01-08T14:36:50.789Z,2023-01-10T11:19:15Z,3972434103,388,,3971700523,378,,,,,,,,,,,,,,,,,,,,7rvlba00jv66w7wtdmk178a95,João Virgínia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495942039,526,1,2,47,7,ears40cp6opsgvhsy0dgyszpd,1,12.7,52,2023-01-08T14:36:52.791Z,2023-01-10T11:19:27Z,3970366495,140,75.6,3972434267,178,,3970366501,213,0.4,3970366497,141,97.1,3970366521,287,,3970370095,1,,3970366491,123,,3970366493,56,Left,7rvlba00jv66w7wtdmk178a95,João Virgínia,3970366499,212,,,,,,72.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495942089,527,1,2,47,12,ears40cp6opsgvhsy0dgyszpd,0,73.9,94.5,2023-01-08T14:36:58.296Z,2023-01-10T11:19:40Z,3970366799,212,6.4,3970366791,56,Left,3970366793,140,80.0,3970366897,286,,3972434383,178,,3970366891,236,,3970366893,233,340,3970366795,141,93.9,c6ufljjgl050g9xn7e9ma7hg4,M. Smit,3970366803,213,,,,,,6.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495942101,340,74,2,47,12,6g9qrm72224jrk6tkxxxi8a9n,1,26.3,11.9,2023-01-08T14:36:58.481Z,2023-01-10T11:19:46Z,3970366903,233,527,3970366875,56,Back,3970366877,285,,3972434431,178,,,,,,,,,,,,,,c9epkro6fot3km9zak1kswfhm,X. Mbuyamba,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495942129,341,12,2,47,16,6g9qrm72224jrk6tkxxxi8a9n,1,0.9,4.6,2023-01-08T14:37:02.343Z,2023-01-10T11:20:48Z,3970367049,167,,3972434923,389,,3970367025,140,2.4,3970367027,141,0.0,3970367029,212,4.2,3970367031,213,5.1,3970367023,56,Back,,,,c9epkro6fot3km9zak1kswfhm,X. Mbuyamba,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495942133,342,5,2,47,16,6g9qrm72224jrk6tkxxxi8a9n,0,3,-1.2,2023-01-08T14:37:02.464Z,2023-01-10T11:21:09Z,3970367505,233,528,3970367043,347,,3970367041,56,Back,,,,,,,,,,,,,,,,c9epkro6fot3km9zak1kswfhm,X. Mbuyamba,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495942205,528,5,2,47,16,ears40cp6opsgvhsy0dgyszpd,1,97,101.2,2023-01-08T14:37:02.464Z,2023-01-10T11:21:09Z,3970367423,56,Left,3970370805,233,342,3970370763,347,,,,,,,,,,,,,,,,,c6ufljjgl050g9xn7e9ma7hg4,M. Smit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495942269,531,1,2,47,29,ears40cp6opsgvhsy0dgyszpd,1,95.1,100,2023-01-08T14:37:14.905Z,2023-01-10T11:21:19Z,3970367855,56,Left,3970367857,140,78.2,3970367853,107,,3970367859,141,95.3,3970367861,212,18.3,3970367863,213,3.4,,,,,,,3u2783a9ukglf8yg3dere8wve,A. Bangura,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495942303,532,1,2,47,30,ears40cp6opsgvhsy0dgyszpd,1,78.3,95,2023-01-08T14:37:16.515Z,2023-01-11T07:01:35Z,3970368065,141,95.3,3970368067,212,21.1,3973328633,388,,3970368069,213,3.1,3970368063,140,58.2,3970368061,56,Left,,,,,,,c6ufljjgl050g9xn7e9ma7hg4,M. Smit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495942333,533,1,2,47,35,ears40cp6opsgvhsy0dgyszpd,1,55.4,94.1,2023-01-08T14:37:20.935Z,2023-01-10T11:22:14Z,3970368209,56,Center,3970368211,140,53.9,3970368213,141,51.2,3970368215,212,29.2,3970368217,213,4.7,3972435577,178,,,,,,,,7r2ifipuieqiar5n00o2j5uj9,L. Bergsma,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495942371,534,1,2,47,37,ears40cp6opsgvhsy0dgyszpd,1,53.9,51.2,2023-01-08T14:37:23.251Z,2023-01-10T11:22:23Z,3970368405,213,2.3,3970368399,140,46.4,3972435689,178,,3970368401,141,64.9,3970368403,212,12.2,3970368397,56,Back,,,,,,,tv8e6nxc7jl8wbzf6ojd6dw5,D. Schmidt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495942421,535,1,2,47,39,ears40cp6opsgvhsy0dgyszpd,1,46.1,66.3,2023-01-08T14:37:25.555Z,2023-01-10T11:22:32Z,3972435755,178,,3970368687,213,1.5,3970368685,212,6.0,3970368677,56,Back,3970368681,140,46.3,3970368683,141,75.1,,,,,,,blzp9qbpturqntnisbkg0ddlg,F. Smand,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495942459,536,1,2,47,43,ears40cp6opsgvhsy0dgyszpd,1,40.6,62.3,2023-01-08T14:37:28.905Z,2023-01-10T11:22:43Z,3970368895,141,29.2,3972435827,178,,3970368897,212,28.5,3970368891,56,Center,3970368893,140,57.2,3970368899,213,5.4,,,,,,,7r2ifipuieqiar5n00o2j5uj9,L. Bergsma,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495942507,537,1,2,47,47,ears40cp6opsgvhsy0dgyszpd,1,54,18.2,2023-01-08T14:37:32.699Z,2023-01-10T11:22:54Z,3972435917,178,,3970369099,56,Right,3970369101,140,60.2,3970369103,141,4.9,3970369107,213,5.3,3970369105,212,11.1,,,,,,,9wgpudcet9m8doz9ezbjxzkrt,J. Jacobs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495942533,538,1,2,47,49,ears40cp6opsgvhsy0dgyszpd,0,59.2,10.6,2023-01-08T14:37:35.413Z,2023-01-10T11:23:06Z,3970369279,213,0.8,3970369271,141,72.3,3970369283,1,,3970369261,196,,3970369269,140,100.0,3970369259,155,,3970369275,212,60.5,3972436013,178,,4utb2o5c0e57kf0iwdavpzg15,S. van der Water,3970369265,56,,,,,,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495942537,343,5,2,47,53,6g9qrm72224jrk6tkxxxi8a9n,1,-1,31.1,2023-01-08T14:37:38.921Z,2023-01-10T11:23:37Z,3970369293,56,Back,3970369317,233,539,3970369295,346,,,,,,,,,,,,,,,,,c9epkro6fot3km9zak1kswfhm,X. Mbuyamba,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495942539,539,5,2,47,53,ears40cp6opsgvhsy0dgyszpd,0,101,68.9,2023-01-08T14:37:38.921Z,2023-01-10T11:23:36Z,3970369299,346,,3970369355,233,343,3970369297,56,Center,,,,,,,,,,,,,,,,4utb2o5c0e57kf0iwdavpzg15,S. van der Water,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495942925,344,1,2,48,17,6g9qrm72224jrk6tkxxxi8a9n,0,4.4,58.5,2023-01-08T14:38:03.216Z,2023-01-10T11:23:45Z,3970371545,74,,3970371537,141,88.8,3970371535,140,61.5,3970371531,124,,3970371533,56,Left,3970371539,212,63.4,3970371543,1,,3970371541,213,0.3,7dg8woqlx67ch0ji3ujhgb52i,F. Stanković,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495942949,540,1,2,48,23,ears40cp6opsgvhsy0dgyszpd,1,39.2,9.9,2023-01-08T14:38:08.730Z,2023-01-10T11:25:52Z,3970371727,141,3.6,3970371719,3,,3972436383,388,,3970371721,56,Back,3970371723,140,41.9,3970371733,213,5.3,3970371729,212,5.1,,,,tv8e6nxc7jl8wbzf6ojd6dw5,D. Schmidt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495942959,541,49,2,48,24,ears40cp6opsgvhsy0dgyszpd,1,41.5,8.2,2023-01-08T14:38:09.934Z,2023-01-10T11:26:23Z,,,,,,,,,,,,,,,,,,,,,,,,,4utb2o5c0e57kf0iwdavpzg15,S. van der Water,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495942979,542,1,2,48,25,ears40cp6opsgvhsy0dgyszpd,0,42.1,7.1,2023-01-08T14:38:11.066Z,2023-01-10T11:26:38Z,3970371897,56,Center,3970371907,1,,3970371905,213,0.5,3972437773,178,,3971701237,155,,3970371903,212,54.6,3970371901,141,45.4,3970371899,140,87.8,4utb2o5c0e57kf0iwdavpzg15,S. van der Water,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495942995,345,52,2,48,29,6g9qrm72224jrk6tkxxxi8a9n,1,13,58.2,2023-01-08T14:38:15.063Z,2023-01-10T11:26:46Z,3972437835,178,,3971701257,378,,,,,,,,,,,,,,,,,,,,7dg8woqlx67ch0ji3ujhgb52i,F. Stanković,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495943157,346,1,2,48,35,6g9qrm72224jrk6tkxxxi8a9n,0,13,50.4,2023-01-08T14:38:20.843Z,2023-01-10T11:27:25Z,3970372931,141,74.2,3970372933,212,55.2,3970372929,140,63.3,3970372927,56,Center,3970372937,1,,3970372935,213,0.3,3970372925,199,,,,,7dg8woqlx67ch0ji3ujhgb52i,F. Stanković,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495943211,543,1,2,48,42,ears40cp6opsgvhsy0dgyszpd,1,34.5,19.4,2023-01-08T14:38:27.666Z,2023-01-10T11:27:15Z,3970373249,140,57.4,3972438085,388,,3970373257,213,6.3,3970373253,212,24.1,3970373251,141,18.3,3970373245,3,,3970373247,56,Right,,,,tv8e6nxc7jl8wbzf6ojd6dw5,D. Schmidt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495943205,347,4,2,48,44,6g9qrm72224jrk6tkxxxi8a9n,1,37,78.1,2023-01-08T14:38:29.897Z,2023-01-10T11:28:26Z,3970373347,233,544,3970373225,13,,3970373227,294,,3970373229,56,Back,3970373231,152,,3970373233,286,,,,,,,,e3akocgpppdty3ayxty1gf6xh,D. Mirani,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495943217,544,4,2,48,44,ears40cp6opsgvhsy0dgyszpd,0,63,21.9,2023-01-08T14:38:29.898Z,2023-01-10T11:28:25Z,3972438455,388,,3970373289,56,Center,3970373291,152,,3970373293,285,,3970373353,233,347,3970373285,13,,3970373287,294,,,,,9wgpudcet9m8doz9ezbjxzkrt,J. Jacobs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495943553,348,1,2,49,12,6g9qrm72224jrk6tkxxxi8a9n,0,40.6,69,2023-01-08T14:38:57.845Z,2023-01-10T11:28:38Z,3970375163,5,,3970375169,56,Center,3970375167,152,,3972438707,178,,3970375175,212,47.3,3970375179,1,,3970375173,141,37.4,3970375171,140,80.7,dbkr1w2xlwnyssid1tv0jlujt,B. Benamar,3970375165,155,3970375177,213,5.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495943565,545,1,2,49,15,ears40cp6opsgvhsy0dgyszpd,0,20.1,56.7,2023-01-08T14:39:01.006Z,2023-01-11T07:02:44Z,3970375229,212,13.0,3970375223,56,Back,3970375221,3,,3970375231,213,5.6,3970375225,140,29.3,3970375227,141,44.0,3973328973,178,,,,,7r2ifipuieqiar5n00o2j5uj9,L. Bergsma,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495943571,349,1,2,49,16,6g9qrm72224jrk6tkxxxi8a9n,0,64.9,58.4,2023-01-08T14:39:02.346Z,2023-01-10T11:29:07Z,3970375247,56,Center,3972438939,178,,3970375253,212,9.3,3970375251,141,58.4,3970375255,213,0,3970375249,140,73.8,,,,,,,f15kg1dhysflr9u8igyvhxkdm,F. Da Silva,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495943589,546,49,2,49,17,ears40cp6opsgvhsy0dgyszpd,1,31,47.5,2023-01-08T14:39:03.450Z,2023-01-10T11:29:24Z,,,,,,,,,,,,,,,,,,,,,,,,,9wgpudcet9m8doz9ezbjxzkrt,J. Jacobs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495943599,547,1,2,49,17,ears40cp6opsgvhsy0dgyszpd,1,31,47.5,2023-01-08T14:39:03.453Z,2023-01-10T11:29:30Z,3970375417,155,,3970375421,140,42.1,3970375433,213,0.7,3970375425,141,62.0,3970375419,56,Back,3970375427,212,15.3,3972439089,178,,,,,9wgpudcet9m8doz9ezbjxzkrt,J. Jacobs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495943607,548,44,2,49,19,ears40cp6opsgvhsy0dgyszpd,1,43.2,59.3,2023-01-08T14:39:05.491Z,2023-01-10T13:53:20Z,3970375471,285,,3970375469,56,Back,3970375519,233,350,,,,,,,,,,,,,,,,c6ufljjgl050g9xn7e9ma7hg4,M. Smit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495943613,350,44,2,49,19,6g9qrm72224jrk6tkxxxi8a9n,0,56.8,40.7,2023-01-08T14:39:05.492Z,2023-01-10T11:30:15Z,3970375499,56,Center,3970375535,233,548,3970375501,286,,,,,,,,,,,,,,,,,c9epkro6fot3km9zak1kswfhm,X. Mbuyamba,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495943611,549,1,2,49,19,ears40cp6opsgvhsy0dgyszpd,0,41.4,61.4,2023-01-08T14:39:05.504Z,2023-01-10T13:53:21Z,3970375491,212,15.8,3970375493,213,6.3,3970375483,168,,3970375481,3,,3970375489,141,61.1,3972439279,388,,3970375487,140,56.4,3970375485,56,Center,c6ufljjgl050g9xn7e9ma7hg4,M. Smit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495943635,351,1,2,49,21,6g9qrm72224jrk6tkxxxi8a9n,0,42,45.5,2023-01-08T14:39:07.292Z,2023-01-10T11:30:28Z,3970375635,56,Right,3970375637,140,61.2,3972439579,178,,3970375645,1,,3970375641,212,37.8,3970375643,213,5.3,3970375639,141,0.0,3970375633,157,,dbkr1w2xlwnyssid1tv0jlujt,B. Benamar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495943639,352,5,2,49,25,6g9qrm72224jrk6tkxxxi8a9n,0,61.2,-1.8,2023-01-08T14:39:10.625Z,2023-01-10T11:30:46Z,3970375683,347,,3970375681,56,Right,3970375919,233,550,,,,,,,,,,,,,,,,dbkr1w2xlwnyssid1tv0jlujt,B. Benamar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495943679,550,5,2,49,25,ears40cp6opsgvhsy0dgyszpd,1,38.8,101.8,2023-01-08T14:39:10.625Z,2023-01-10T11:30:45Z,3970375861,347,,3970375901,233,352,3970375859,56,Back,,,,,,,,,,,,,,,,c6ufljjgl050g9xn7e9ma7hg4,M. Smit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495943731,551,1,2,49,30,ears40cp6opsgvhsy0dgyszpd,1,37.8,100,2023-01-08T14:39:16.074Z,2023-01-10T11:31:29Z,3970376161,140,28.3,3970376169,213,3.8,3970376167,212,12.6,3970376165,141,89.9,3970376155,107,,3970376157,56,Back,,,,,,,7r2ifipuieqiar5n00o2j5uj9,L. Bergsma,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495943763,552,1,2,49,35,ears40cp6opsgvhsy0dgyszpd,1,25.1,77.3,2023-01-08T14:39:20.582Z,2023-01-10T11:31:17Z,3970376375,56,Back,3970376377,140,27.1,3970376381,212,27.3,3970376383,213,4.8,3970376379,141,37.3,3972440145,178,,,,,,,,blzp9qbpturqntnisbkg0ddlg,F. Smand,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495943845,553,1,2,49,38,ears40cp6opsgvhsy0dgyszpd,1,25.4,33.3,2023-01-08T14:39:23.894Z,2023-01-10T11:31:42Z,3972440381,178,,3970376837,140,73.3,3970376835,56,Right,3970376845,1,,3970376841,212,51.8,3970376843,213,6.0,3970376839,141,15.3,3970376833,155,,tv8e6nxc7jl8wbzf6ojd6dw5,D. Schmidt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495943859,554,61,2,49,40,ears40cp6opsgvhsy0dgyszpd,0,73.6,15.8,2023-01-08T14:39:26.086Z,2023-01-10T11:32:28Z,3970376891,56,Right,3972440729,178,,3972440727,15,,,,,,,,,,,,,,,,,9wgpudcet9m8doz9ezbjxzkrt,J. Jacobs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495943893,353,52,2,49,47,6g9qrm72224jrk6tkxxxi8a9n,1,7.8,69.6,2023-01-08T14:39:33.310Z,2023-01-10T11:32:50Z,3972441155,178,,3971701929,376,,,,,,,,,,,,,,,,,,,,7dg8woqlx67ch0ji3ujhgb52i,F. Stanković,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
