id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,keyPass,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/11/value,qualifier/16/value,qualifier/17/value,assist,qualifier/19/id,qualifier/19/qualifierId
2521896253,697,1,2,68,52,89w5c6pw7vn0dxypi61tt0g4k,1,55,0,2023-03-18T19:10:43.178Z,2023-03-20T07:16:08Z,4107164467,56,Right,4107164465,107,,4107164471,141,14.9,4107164469,140,55.0,4107164475,213,1.6,4107164473,212,11.3,,,,,,,f57vs3qmmob743hdk2dxf56cq,S. Sambo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521896291,698,1,2,68,53,89w5c6pw7vn0dxypi61tt0g4k,0,55.7,15,2023-03-18T19:10:44.005Z,2023-03-20T07:16:13Z,4107164683,1,,4107164667,140,67.7,4112386761,178,,4107164671,141,50.6,4107164661,56,Center,4107164681,213,1.1,4107164677,212,27.3,4107164659,157,,6ovzd9akutufagsd8kmxmsei2,J. van Mullem,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521896351,634,1,2,68,56,3t0vjqtxc8wpjzv82i3oi2ova,0,32.7,40.1,2023-03-18T19:10:46.767Z,2023-03-20T07:16:23Z,4107164973,213,1.1,4107164963,3,,4107164967,140,39.3,4112387065,178,,4107164969,141,60.5,4107164971,212,15.5,4107164965,56,Back,,,,cqrk42u0s5w8yuq6mnckug02y,J. Vlak,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521896407,699,1,2,68,59,89w5c6pw7vn0dxypi61tt0g4k,1,55.8,31.5,2023-03-18T19:10:49.273Z,2023-03-20T07:16:31Z,4107165233,213,2.2,4107165223,3,,4107165227,140,44.4,4107165225,56,Back,4107165229,141,55.4,4112387261,388,,4107165231,212,20.2,,,,723av2redj2ej6livx0g81wwl,A. Verschueren,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521896615,700,1,2,69,1,89w5c6pw7vn0dxypi61tt0g4k,1,44.4,55.4,2023-03-18T19:10:51.714Z,2023-03-20T07:16:40Z,4107166263,213,1.0,4112387407,178,,4107166257,140,53.1,4107166261,212,18.3,4107166255,56,Center,4107166259,141,78.7,,,,,,,ubuh5wgnl0o5bn3wirdmectm,M. Eerdhuijzen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521896655,701,1,2,69,12,89w5c6pw7vn0dxypi61tt0g4k,1,73.3,92.7,2023-03-18T19:11:02.930Z,2023-03-20T07:17:00Z,4112387841,178,,4107166473,56,Left,4107166477,141,79.3,4107166481,213,3.9,4107166479,212,12.7,4107166475,140,64.9,,,,,,,5el82g04yvl9ai8ws8pxbvaad,M. Pinto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521896685,702,1,2,69,14,89w5c6pw7vn0dxypi61tt0g4k,1,64.9,79.3,2023-03-18T19:11:05.004Z,2023-03-20T07:17:07Z,4107166661,213,1.4,4107166657,141,94.4,4107166653,140,66.2,4112388007,178,,4107166647,56,Left,4107166659,212,10.4,,,,,,,8n9t52eeli3s39r8ujjhjt7je,J. Kitolano,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521896713,703,1,2,69,16,89w5c6pw7vn0dxypi61tt0g4k,1,67.3,94.8,2023-03-18T19:11:06.797Z,2023-03-20T07:17:14Z,4107166803,56,Left,4107166807,141,89.9,4107166811,213,5.3,4107166805,140,69.2,4112388215,178,,4107166809,212,3.9,,,,,,,5el82g04yvl9ai8ws8pxbvaad,M. Pinto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521896731,704,1,2,69,17,89w5c6pw7vn0dxypi61tt0g4k,0,69.2,89.9,2023-03-18T19:11:07.378Z,2023-03-20T07:17:31Z,4107166901,213,0.2,4112388555,178,,4107166893,56,Left,4107166897,141,91.4,4107166899,212,6.4,4107166895,140,75.2,,,,,,,tgu7kztdu9azmvirwu8rrip6,K. Saito,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521896773,635,49,2,69,17,3t0vjqtxc8wpjzv82i3oi2ova,1,25.5,13.5,2023-03-18T19:11:08.072Z,2023-03-20T07:17:36Z,,,,,,,,,,,,,,,,,,,,,,,,,2gonj4ylypwritcayysoqj3hm,M. Bouchouari,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521896791,636,1,2,69,18,3t0vjqtxc8wpjzv82i3oi2ova,1,25.5,13.5,2023-03-18T19:11:08.880Z,2023-03-20T07:17:40Z,4107167189,212,10.6,4107167185,140,35.0,4112388703,178,,4107167183,56,Back,4107167187,141,18.8,4107167191,213,0.3,,,,,,,2gonj4ylypwritcayysoqj3hm,M. Bouchouari,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521896823,637,1,2,69,19,3t0vjqtxc8wpjzv82i3oi2ova,1,35,18.8,2023-03-18T19:11:09.514Z,2023-03-20T07:17:46Z,4107167325,141,2.8,4107167329,213,4.7,4112388827,178,,4107167323,140,34.5,4107167327,212,10.9,4107167321,56,Back,,,,,,,cqrk42u0s5w8yuq6mnckug02y,J. Vlak,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521896827,638,3,2,69,20,3t0vjqtxc8wpjzv82i3oi2ova,0,30.8,3.9,2023-03-18T19:11:10.736Z,2023-03-20T07:17:56Z,4110854533,465,,4107167425,233,705,4112389035,178,,4107167429,285,,4107167355,56,Back,,,,,,,,,,55e0z1vhb48go6y2io7h80aqy,O. Romeny,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521896815,705,7,2,69,20,89w5c6pw7vn0dxypi61tt0g4k,0,69.2,96.1,2023-03-18T19:11:10.910Z,2023-03-20T07:18:08Z,4112389255,178,,4107167289,286,,4107167401,233,638,4110854789,385,,4107167287,56,Left,,,,,,,,,,tgu7kztdu9azmvirwu8rrip6,K. Saito,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521896893,639,1,2,69,24,3t0vjqtxc8wpjzv82i3oi2ova,1,15.8,6.8,2023-03-18T19:11:14.342Z,2023-03-20T07:18:22Z,4107167735,141,15.5,4112389643,178,,4107167751,213,0.5,4107167705,140,26.4,4107167745,212,12.6,4107167703,56,Back,,,,,,,2gonj4ylypwritcayysoqj3hm,M. Bouchouari,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521896921,640,1,2,69,26,3t0vjqtxc8wpjzv82i3oi2ova,1,26.1,13.8,2023-03-18T19:11:16.497Z,2023-03-20T07:18:29Z,4107167907,140,33.7,4107167909,141,4.7,4112389751,178,,4107167911,212,10.1,4107167905,56,Back,4107167913,213,5.6,,,,,,,cqrk42u0s5w8yuq6mnckug02y,J. Vlak,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521896943,641,1,2,69,28,3t0vjqtxc8wpjzv82i3oi2ova,1,33.7,4.7,2023-03-18T19:11:18.598Z,2023-03-20T07:18:36Z,4107168045,212,9.5,4107168047,213,2.6,4107168043,141,12.2,4107168041,140,26.1,4112389869,178,,4107168039,56,Back,,,,,,,55e0z1vhb48go6y2io7h80aqy,O. Romeny,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521897001,642,1,2,69,30,3t0vjqtxc8wpjzv82i3oi2ova,0,25.4,9.1,2023-03-18T19:11:20.792Z,2023-03-20T07:18:41Z,4112390007,178,,4107168367,56,Right,4107168371,141,4.9,4107168369,140,64.4,4107168365,155,,4107168375,213,6.2,4107168373,212,41.0,4107168377,1,,cqrk42u0s5w8yuq6mnckug02y,J. Vlak,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521896991,706,43,2,69,33,89w5c6pw7vn0dxypi61tt0g4k,1,0,0,2023-03-18T19:11:23.701Z,2023-03-18T19:11:25Z,4107168513,144,49,,,,,,,,,,,,,,,,,,,,,,5gs7jd1eigk4jisxbr9a1yvp,B. Vriends,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521897051,707,49,2,69,34,89w5c6pw7vn0dxypi61tt0g4k,1,35.2,94.7,2023-03-18T19:11:24.813Z,2023-03-20T07:18:54Z,,,,,,,,,,,,,,,,,,,,,,,,,ubuh5wgnl0o5bn3wirdmectm,M. Eerdhuijzen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521897085,708,1,2,69,34,89w5c6pw7vn0dxypi61tt0g4k,1,35.2,94.7,2023-03-18T19:11:24.953Z,2023-03-20T07:18:57Z,4107168815,213,3.9,4112390225,178,,4107168811,212,30.7,4107168805,140,14.3,4107168803,56,Back,4107168807,141,63.1,,,,,,,ubuh5wgnl0o5bn3wirdmectm,M. Eerdhuijzen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521897173,709,1,2,69,37,89w5c6pw7vn0dxypi61tt0g4k,1,14.3,63.1,2023-03-18T19:11:27.946Z,2023-03-20T07:19:10Z,4107169265,213,1.3,4112390379,178,,4107169263,212,22.1,4107169259,140,20.5,4107169261,141,94.1,4107169257,56,Back,,,,,,,eamuyjut271ytghb2q4ljqbpx,N. Olij,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521897227,710,1,2,69,42,89w5c6pw7vn0dxypi61tt0g4k,1,27.5,91.4,2023-03-18T19:11:32.878Z,2023-03-20T07:19:29Z,4107169531,141,95.3,4112390813,178,,4107169527,140,35.0,4107169537,213,0.3,4107169525,56,Back,4107169535,212,8.3,,,,,,,ubuh5wgnl0o5bn3wirdmectm,M. Eerdhuijzen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521897265,711,1,2,69,46,89w5c6pw7vn0dxypi61tt0g4k,1,40.6,91.4,2023-03-18T19:11:36.863Z,2023-03-20T07:19:42Z,4107169721,56,Center,4112391047,178,,4107169727,212,21.0,4107169723,140,51.7,4107169729,213,5.3,4107169725,141,65.7,,,,,,,5el82g04yvl9ai8ws8pxbvaad,M. Pinto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521897361,712,1,2,69,49,89w5c6pw7vn0dxypi61tt0g4k,1,54.9,70.6,2023-03-18T19:11:40.200Z,2023-03-20T07:19:49Z,4107170207,141,91.8,4107170203,56,Left,4112391185,178,,4107170209,212,17.2,4107170205,140,63.8,4107170211,213,1.0,,,,,,,723av2redj2ej6livx0g81wwl,A. Verschueren,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521897389,713,1,2,69,55,89w5c6pw7vn0dxypi61tt0g4k,1,76.3,85.6,2023-03-18T19:11:45.735Z,2023-03-20T07:19:56Z,4112391333,178,,4107170339,212,11.9,4107170341,213,5.9,4107170335,140,86.7,4107170333,56,Center,4107170337,141,78.8,,,,,,,tgu7kztdu9azmvirwu8rrip6,K. Saito,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521897425,714,1,2,69,57,89w5c6pw7vn0dxypi61tt0g4k,0,86.7,78.8,2023-03-18T19:11:47.304Z,2023-03-20T07:20:03Z,4107170525,56,Center,4107170533,213,5.1,4107170691,233,643,4107170531,212,4.7,4107170529,141,72.4,4107170697,286,,4107170687,236,,4107170527,140,88.3,723av2redj2ej6livx0g81wwl,A. Verschueren,,4112391531,178,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521897441,643,74,2,69,57,3t0vjqtxc8wpjzv82i3oi2ova,1,9.9,27.3,2023-03-18T19:11:47.337Z,2023-03-20T07:20:10Z,4107170731,233,714,4107170601,56,Back,4107170603,285,,4112391663,178,,,,,,,,,,,,,,6ciggfx8p0zkak8qxe1p7yzth,K. Veendorp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521897471,644,6,2,69,57,3t0vjqtxc8wpjzv82i3oi2ova,0,10.8,27.4,2023-03-18T19:11:48.154Z,2023-03-20T07:20:18Z,4107170767,73,,4107170765,56,Back,4107170853,233,715,,,,,,,,,,,,,,,,6ciggfx8p0zkak8qxe1p7yzth,K. Veendorp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521897451,715,6,2,69,57,89w5c6pw7vn0dxypi61tt0g4k,1,89.2,72.6,2023-03-18T19:11:48.154Z,2023-03-20T07:20:18Z,4107170661,73,,4107170821,233,644,4107170659,56,Center,,,,,,,,,,,,,,,,723av2redj2ej6livx0g81wwl,A. Verschueren,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521898115,716,1,2,70,29,89w5c6pw7vn0dxypi61tt0g4k,0,99.5,99.5,2023-03-18T19:12:19.314Z,2023-03-20T07:20:23Z,4107174321,233,645,4112391989,178,,4107174031,56,Center,4107174025,6,,4107174041,1,,4107174035,141,47.8,4107174023,2,,4107174033,140,95.0,2nwthqvbk70e2qo35dgp35979,V. van Crooij,,4110858809,20,,4107174029,223,,4107174039,213,4.6,4107174027,155,4107174037,212,35.5,,,,,,,,,,,,,,,,,,,,,,
2521898157,645,11,2,70,30,3t0vjqtxc8wpjzv82i3oi2ova,1,4.3,53.8,2023-03-18T19:12:20.857Z,2023-03-20T07:20:30Z,4112392129,388,,4107174251,88,,4107174331,233,716,4107174249,56,Back,4110860103,378,,,,,,,,,,,627nw9ji9qfss33q8ce8042c5,M. van der Hart,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521898249,646,1,2,70,36,3t0vjqtxc8wpjzv82i3oi2ova,1,14.8,56.3,2023-03-18T19:12:26.506Z,2023-03-20T07:20:42Z,4112392389,178,,4107174709,123,,4107174711,56,Left,4107174715,141,92.6,4107174719,213,0.5,4107174713,140,57.4,4107179937,1,,4107174717,212,51.1,627nw9ji9qfss33q8ce8042c5,M. van der Hart,,4107174729,287,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521898325,647,61,2,70,40,3t0vjqtxc8wpjzv82i3oi2ova,0,57.5,92.6,2023-03-18T19:12:30.437Z,2023-03-20T07:21:02Z,4112392855,388,,4107175125,56,Left,,,,,,,,,,,,,,,,,,,ix6hcbfujuw3mgefzpsnp2zu,J. Antonisse,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2523249977,1619,67,2,70,41,89w5c6pw7vn0dxypi61tt0g4k,1,41.7,8.1,2023-03-18T19:12:31.696Z,2023-03-21T13:38:44Z,4114360429,233,1589,,,,,,,,,,,,,,,,,,,,,,723av2redj2ej6livx0g81wwl,A. Verschueren,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2523249967,1589,67,2,70,41,3t0vjqtxc8wpjzv82i3oi2ova,0,58.3,91.9,2023-03-18T19:12:31.697Z,2023-03-21T13:18:20Z,4114360437,233,1619,,,,,,,,,,,,,,,,,,,,,,ix6hcbfujuw3mgefzpsnp2zu,J. Antonisse,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521898349,717,61,2,70,41,89w5c6pw7vn0dxypi61tt0g4k,0,39.2,6.2,2023-03-18T19:12:31.733Z,2023-03-21T13:38:44Z,4107175255,56,Back,4112393229,178,,,,,,,,,,,,,,,,,,,,723av2redj2ej6livx0g81wwl,A. Verschueren,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521898411,648,5,2,70,42,3t0vjqtxc8wpjzv82i3oi2ova,1,63,101,2023-03-18T19:12:32.979Z,2023-03-20T07:21:20Z,4107175539,347,,4107175555,233,718,4107175537,56,Left,,,,,,,,,,,,,,,,ix6hcbfujuw3mgefzpsnp2zu,J. Antonisse,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521898357,718,5,2,70,42,89w5c6pw7vn0dxypi61tt0g4k,0,37,-1,2023-03-18T19:12:32.979Z,2023-03-20T07:21:20Z,4107175285,347,,4107175631,233,648,4107175283,56,Back,,,,,,,,,,,,,,,,723av2redj2ej6livx0g81wwl,A. Verschueren,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521898459,649,1,2,70,46,3t0vjqtxc8wpjzv82i3oi2ova,1,61.1,100,2023-03-18T19:12:36.523Z,2023-03-20T07:21:28Z,4107175805,212,9.5,4107175807,213,3.7,4107175803,141,93.5,4107175797,107,,4107175799,56,Left,4107175801,140,53.4,,,,,,,ix6hcbfujuw3mgefzpsnp2zu,J. Antonisse,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521898553,650,1,2,70,48,3t0vjqtxc8wpjzv82i3oi2ova,1,59.6,93.8,2023-03-18T19:12:38.259Z,2023-03-20T07:21:36Z,4107176291,56,Left,4112393765,178,,4107176293,140,54.6,4107176297,212,9.6,4107176295,141,82.0,4107176299,213,4.1,,,,,,,eytcfp4cu6qkar65kf0p5rm96,J. Dirksen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521898617,651,1,2,70,53,3t0vjqtxc8wpjzv82i3oi2ova,1,63.5,72.6,2023-03-18T19:12:43.377Z,2023-03-20T07:21:53Z,4107176635,212,14.2,4107176629,56,Left,4112394131,178,,4107176637,213,1.2,4107176633,141,92.0,4107176631,140,68.5,,,,,,,1i3tivo0q0tbzui8egvdlhg45,M. Diemers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521898685,652,1,2,70,56,3t0vjqtxc8wpjzv82i3oi2ova,1,76.6,92.9,2023-03-18T19:12:46.986Z,2023-03-20T07:22:03Z,4107177033,56,Center,4107177041,213,5.2,4107177035,140,90.5,4107177031,155,,4107177775,210,15,4112394183,178,,4110862575,72,,4107177037,141,54.2,eytcfp4cu6qkar65kf0p5rm96,J. Dirksen,1,4107177029,2,,4107177039,212,30.1,4110862573,224,,4107177777,154,,,,,,,,,,,,,,,,,,,,,,,,,
2521898693,653,15,2,70,58,3t0vjqtxc8wpjzv82i3oi2ova,1,90.7,54.6,2023-03-18T19:12:48.346Z,2023-03-20T07:22:04Z,4107177837,146,98.9,4107177835,328,,4107177825,55,652,4107177833,214,,4107177819,76,,4107177071,22,,4107177823,154,,4107177839,147,50.5,7myeigeuggkj5ymjw6znedkut,A. El Messaoudi,,4107177829,102,53.0,4112394353,388,,4107177817,15,,4107178277,233,4107177075,56,Center,4107177821,29,,4107177831,103,5.7,4107177073,17,,,,,,,,,719,,,,,
2521898671,719,10,2,70,58,89w5c6pw7vn0dxypi61tt0g4k,1,1.2,48.6,2023-03-18T19:12:48.996Z,2023-03-20T07:22:08Z,4107178117,180,,4107178423,233,653,4107178361,381,,4107176945,56,Back,4107178359,174,,4110863803,376,,4107176943,182,,,,,eamuyjut271ytghb2q4ljqbpx,N. Olij,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521898727,720,49,2,71,0,89w5c6pw7vn0dxypi61tt0g4k,1,11.7,26.5,2023-03-18T19:12:50.762Z,2023-03-20T07:22:21Z,,,,,,,,,,,,,,,,,,,,,,,,,f57vs3qmmob743hdk2dxf56cq,S. Sambo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521898821,721,1,2,71,8,89w5c6pw7vn0dxypi61tt0g4k,0,22.2,11,2023-03-18T19:12:58.317Z,2023-03-20T07:22:36Z,4107177787,56,Back,4107177793,212,7.0,4107177789,140,28.8,4107177795,213,6.2,4107177791,141,9.7,4112395043,178,,,,,,,,f57vs3qmmob743hdk2dxf56cq,S. Sambo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521898847,654,8,2,71,8,3t0vjqtxc8wpjzv82i3oi2ova,1,73.2,93.8,2023-03-18T19:12:58.604Z,2023-03-20T07:22:42Z,4112395231,178,,4110864627,385,,4107177921,56,Left,,,,,,,,,,,,,,,,eytcfp4cu6qkar65kf0p5rm96,J. Dirksen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521898871,655,5,2,71,8,3t0vjqtxc8wpjzv82i3oi2ova,0,72,101.2,2023-03-18T19:12:58.976Z,2023-03-20T07:22:47Z,4107178177,233,722,4107178043,347,,4107178039,56,Left,,,,,,,,,,,,,,,,eytcfp4cu6qkar65kf0p5rm96,J. Dirksen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521898883,722,5,2,71,8,89w5c6pw7vn0dxypi61tt0g4k,1,28,-1.2,2023-03-18T19:12:58.976Z,2023-03-20T07:22:47Z,4107178095,347,,4107178093,56,Back,4107178153,233,655,,,,,,,,,,,,,,,,f57vs3qmmob743hdk2dxf56cq,S. Sambo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521899251,723,1,2,71,24,89w5c6pw7vn0dxypi61tt0g4k,1,31.7,0,2023-03-18T19:13:14.280Z,2023-03-20T07:22:48Z,4107180075,56,Right,4107180079,140,57.8,4107180091,213,0.2,4107180363,189,,4107180095,1,,4107180071,107,,4107180087,212,28.3,4107180083,141,8.8,f57vs3qmmob743hdk2dxf56cq,S. Sambo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521899263,724,61,2,71,26,89w5c6pw7vn0dxypi61tt0g4k,1,57.8,8.8,2023-03-18T19:13:16.449Z,2023-03-20T07:22:48Z,4107180145,56,Right,4112395349,178,,4107180547,189,,,,,,,,,,,,,,,,,2nwthqvbk70e2qo35dgp35979,V. van Crooij,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521899313,656,5,2,71,28,3t0vjqtxc8wpjzv82i3oi2ova,1,33.4,101.7,2023-03-18T19:13:18.907Z,2023-03-20T07:22:53Z,4107180405,56,Back,4107180435,233,725,4107180407,347,,,,,,,,,,,,,,,,,eytcfp4cu6qkar65kf0p5rm96,J. Dirksen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521899279,725,5,2,71,28,89w5c6pw7vn0dxypi61tt0g4k,0,66.6,-1.7,2023-03-18T19:13:18.907Z,2023-03-20T07:22:54Z,4107180245,56,Right,4107180461,233,656,4107180247,347,,,,,,,,,,,,,,,,,2nwthqvbk70e2qo35dgp35979,V. van Crooij,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521899419,657,1,2,71,33,3t0vjqtxc8wpjzv82i3oi2ova,1,26.6,100,2023-03-18T19:13:23.709Z,2023-03-20T07:23:07Z,4107180997,1,,4107180987,56,Back,4107180993,212,29.5,4107180995,213,4.2,4107180985,107,,4107180989,140,14.0,4107180991,141,63.0,,,,ait187bpr8we72jvfxxt6ttjp,M. te Wierik,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521899463,658,1,2,71,38,3t0vjqtxc8wpjzv82i3oi2ova,1,9.5,57.5,2023-03-18T19:13:28.386Z,2023-03-20T07:23:54Z,4107181217,212,16.1,4107181213,140,24.8,4107181219,213,0.0,4107181215,141,58.1,4112396583,178,,4107181211,56,Back,,,,,,,627nw9ji9qfss33q8ce8042c5,M. van der Hart,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521899581,659,1,2,71,41,3t0vjqtxc8wpjzv82i3oi2ova,1,26.4,58.2,2023-03-18T19:13:31.309Z,2023-03-20T07:24:02Z,4107181943,140,24.0,4107181947,212,13.4,4107181945,141,77.6,4107181949,213,1.8,4112396795,178,,4107181941,56,Back,,,,,,,9fkdgor4mv7f8eqz65ugnnydx,M. Araujo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521899641,660,1,2,71,46,3t0vjqtxc8wpjzv82i3oi2ova,1,35,71.5,2023-03-18T19:13:37.040Z,2023-03-20T07:24:07Z,4107182287,140,41.8,4107182297,213,5.5,4107182283,56,Back,4112396937,178,,4107182295,212,10.1,4107182291,141,60.9,,,,,,,ait187bpr8we72jvfxxt6ttjp,M. te Wierik,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521899685,661,1,2,71,48,3t0vjqtxc8wpjzv82i3oi2ova,1,44.2,67.5,2023-03-18T19:13:39.031Z,2023-03-20T07:24:13Z,4112397065,178,,4107182507,141,72.4,4107182503,56,Back,4107182511,213,2.8,4107182505,140,35.0,4107182509,212,10.2,,,,,,,6ciggfx8p0zkak8qxe1p7yzth,K. Veendorp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521899723,662,1,2,71,50,3t0vjqtxc8wpjzv82i3oi2ova,1,35.7,72.4,2023-03-18T19:13:40.561Z,2023-03-20T07:24:16Z,4107182731,141,47.0,4107182729,140,49.8,4107182735,213,5.4,4107182733,212,22.7,4112397145,178,,4107182727,56,Back,,,,,,,ait187bpr8we72jvfxxt6ttjp,M. te Wierik,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521899793,663,1,2,71,53,3t0vjqtxc8wpjzv82i3oi2ova,1,49.8,47,2023-03-18T19:13:44.008Z,2023-03-20T07:24:27Z,4112397415,178,,4107183121,56,Back,4107183125,141,37.9,4107183129,213,3.6,4107183127,212,15.5,4107183123,140,36.3,,,,,,,cqrk42u0s5w8yuq6mnckug02y,J. Vlak,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521899843,664,1,2,71,56,3t0vjqtxc8wpjzv82i3oi2ova,1,37.2,30.7,2023-03-18T19:13:46.785Z,2023-03-20T07:24:34Z,4107183385,56,Right,4107183389,141,13.1,4107183393,213,5.8,4107183387,140,56.9,4112397607,178,,4107183391,212,23.9,,,,,,,9fkdgor4mv7f8eqz65ugnnydx,M. Araujo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521899887,665,1,2,71,59,3t0vjqtxc8wpjzv82i3oi2ova,1,55.8,13.7,2023-03-18T19:13:49.754Z,2023-03-20T07:24:48Z,4107183647,212,11.2,4107183643,141,29.7,4107183649,213,1.3,4107183639,56,Center,4112397889,178,,4107183641,140,58.5,,,,,,,2gonj4ylypwritcayysoqj3hm,M. Bouchouari,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521899975,666,1,2,72,1,3t0vjqtxc8wpjzv82i3oi2ova,1,63.3,20.3,2023-03-18T19:13:52.210Z,2023-03-20T07:25:04Z,4107184099,140,69.6,4107184101,141,3.7,4107184097,56,Right,4112398313,178,,4107184105,213,5.2,4107184103,212,13.1,,,,,,,55e0z1vhb48go6y2io7h80aqy,O. Romeny,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
