id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,keyPass,qualifier/8/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/12/value,assist,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/18/id,qualifier/18/qualifierId,qualifier/19/id,qualifier/19/qualifierId,qualifier/14/value,qualifier/17/value,qualifier/18/value
2502908083,355,1,1,43,8,ed5nwjz5za3oyi20nxzgqivmx,1,89.9,71.4,2023-02-01T19:43:46.172Z,2023-02-04T05:30:02Z,4010271983,178,,4006958521,141,76.4,4006958523,212,3.8,4006958525,213,2.0,4006958519,140,88.3,4006958517,56,Center,,,,,,,atbvv2os8m7nfs0p128w5a6l1,M. Seuntjens,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502908115,356,1,1,43,10,ed5nwjz5za3oyi20nxzgqivmx,1,87.9,81.8,2023-02-01T19:43:47.965Z,2023-02-04T05:30:06Z,4006958701,141,73.0,4006958705,213,5.2,4006958703,212,6.6,4006958699,140,90.6,4010272013,178,,4006958697,56,Center,,,,,,,dbg4ducw8j747foxiexle1iad,P. Clement,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502908119,357,3,1,43,10,ed5nwjz5za3oyi20nxzgqivmx,0,91.8,71.4,2023-02-01T19:43:48.796Z,2023-02-04T05:30:20Z,4006958719,56,Center,4006958721,286,,4007420219,465,,4006958737,211,,4010272189,178,,,,,,,,,,,atbvv2os8m7nfs0p128w5a6l1,M. Seuntjens,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502908125,358,5,1,43,13,ed5nwjz5za3oyi20nxzgqivmx,0,101.1,64.2,2023-02-01T19:43:50.920Z,2023-02-04T05:30:26Z,4006958743,56,Center,4006958779,233,397,4006958745,346,,4006959839,361,,,,,,,,,,,,,,atbvv2os8m7nfs0p128w5a6l1,M. Seuntjens,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502908117,397,5,1,43,13,b79uipsy57y1jqpy07h4i5ovk,1,-1.1,35.8,2023-02-01T19:43:50.920Z,2023-02-04T05:30:26Z,4006958767,233,358,4006958711,56,Back,4006959889,361,,4006958713,346,,,,,,,,,,,,,,2ekx0fvuf0dsat062oj430d05,G. Nauber,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502908419,398,1,1,43,50,b79uipsy57y1jqpy07h4i5ovk,1,4.9,48.5,2023-02-01T19:44:28.533Z,2023-02-04T05:30:29Z,4006960451,212,23.0,4006960487,189,,4006960453,213,0.4,4006960449,141,60.9,4006960447,140,25.3,4006960457,237,,4006960443,124,,4006960445,56,Back,4odeml6s5vm38m9u7tnh6n8id,J. de Lange,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502908477,399,1,1,43,54,b79uipsy57y1jqpy07h4i5ovk,1,28.4,52.1,2023-02-01T19:44:31.973Z,2023-02-04T05:30:33Z,4010272327,178,,4006960797,213,5.0,4006960789,56,Back,4006960791,140,35.8,4006960793,141,18.4,4006960795,212,24.2,,,,,,,90vny1388bdhx8103lp9njac4,J. Amofa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502908507,400,1,1,44,0,b79uipsy57y1jqpy07h4i5ovk,0,56.7,17.6,2023-02-01T19:44:37.989Z,2023-02-04T05:30:37Z,4006961033,213,0.0,4006961035,1,,4006961025,140,100.0,4006961023,56,Right,4010272349,178,,4006961021,155,,4006961027,141,18.2,4006961029,212,46.4,9d4lofwg9ooaoldw2vpt4h36y,E. Linthorst,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502908503,359,5,1,44,6,ed5nwjz5za3oyi20nxzgqivmx,1,-0.6,79.7,2023-02-01T19:44:43.920Z,2023-02-04T05:30:42Z,4006961001,346,,4006961071,233,401,4006960999,56,Back,,,,,,,,,,,,,,,,atbvv2os8m7nfs0p128w5a6l1,M. Seuntjens,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502908513,401,5,1,44,6,b79uipsy57y1jqpy07h4i5ovk,0,100.6,20.3,2023-02-01T19:44:43.920Z,2023-02-04T05:30:42Z,4006961061,56,Right,4006961081,233,359,4006961063,346,,,,,,,,,,,,,,,,,9d4lofwg9ooaoldw2vpt4h36y,E. Linthorst,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502908679,360,1,1,44,27,ed5nwjz5za3oyi20nxzgqivmx,0,4.9,58.4,2023-02-01T19:45:05.657Z,2023-02-04T05:30:45Z,4006962187,155,,4007420459,189,,4006962089,213,6.1,4006962087,212,74.3,4006962091,1,,4006962081,56,Center,4006962079,124,,4006962093,74,,7wo4627xo1mx5k0vpwhe8hqll,E. Vaessen,4006962083,140,4006962085,141,34.9,,74.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502908687,402,49,1,44,33,b79uipsy57y1jqpy07h4i5ovk,1,21.3,63,2023-02-01T19:45:11.352Z,2023-02-04T09:08:11Z,,,,,,,,,,,,,,,,,,,,,,,,,90vny1388bdhx8103lp9njac4,J. Amofa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502908743,403,1,1,44,35,b79uipsy57y1jqpy07h4i5ovk,1,21.3,63,2023-02-01T19:45:12.903Z,2023-02-04T05:30:59Z,4006962531,140,25.3,4010272575,178,,4006962535,212,23.8,4006962533,141,28.6,4006962537,213,4.9,4006962529,56,Back,,,,,,,90vny1388bdhx8103lp9njac4,J. Amofa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502908793,404,1,1,44,43,b79uipsy57y1jqpy07h4i5ovk,1,28.9,35.3,2023-02-01T19:45:21.226Z,2023-02-04T05:31:03Z,4006962843,212,21.6,4006962845,213,1.4,4006962837,56,Back,4010272611,178,,4006962839,140,32.6,4006962841,141,66.6,,,,,,,ciguyr553yqapqfudim9af46h,M. Deijl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502908815,405,1,1,44,50,b79uipsy57y1jqpy07h4i5ovk,1,46.5,68.4,2023-02-01T19:45:28.755Z,2023-02-04T05:31:07Z,4010272669,178,,4006962967,140,42.0,4006962969,141,50.3,4006962971,212,13.2,4006962965,56,Back,4006962973,213,4.3,,,,,,,90vny1388bdhx8103lp9njac4,J. Amofa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502908845,406,1,1,44,53,b79uipsy57y1jqpy07h4i5ovk,1,43.3,46.9,2023-02-01T19:45:31.622Z,2023-02-04T05:31:10Z,4006963151,212,23.0,4006963149,141,13.2,4006963153,213,4.8,4006963147,140,45.0,4010272717,178,,4006963145,56,Back,,,,,,,7nfr8xuo637qma7ovxx4r9fmy,J. Idzes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502908861,407,1,1,44,58,b79uipsy57y1jqpy07h4i5ovk,1,46.8,14,2023-02-01T19:45:36.125Z,2023-02-04T05:31:13Z,4006963219,56,Center,4006963223,141,35.5,4006963225,212,17.4,4006963221,140,55.7,4010272749,178,,4006963227,213,1.0,,,,,,,2ekx0fvuf0dsat062oj430d05,G. Nauber,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502908909,408,1,1,45,0,b79uipsy57y1jqpy07h4i5ovk,1,55,34,2023-02-01T19:45:38.464Z,2023-02-04T05:31:17Z,4006963447,140,39.3,4006963449,141,26.5,4006963453,213,3.4,4006963451,212,17.3,4006963445,56,Back,4010272821,178,,,,,,,,9d4lofwg9ooaoldw2vpt4h36y,E. Linthorst,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502908869,361,70,1,45,1,ed5nwjz5za3oyi20nxzgqivmx,1,0,0,2023-02-01T19:45:38.913Z,2023-02-01T19:45:39Z,4006963269,277,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502908933,409,1,1,45,3,b79uipsy57y1jqpy07h4i5ovk,1,41.7,16.9,2023-02-01T19:45:41.619Z,2023-02-04T05:31:23Z,4006963613,213,5.7,4006963605,56,Right,4006963611,212,16.4,4010272883,178,,4006963609,141,4.5,4006963607,140,55.1,,,,,,,2ekx0fvuf0dsat062oj430d05,G. Nauber,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502908945,410,1,1,45,6,b79uipsy57y1jqpy07h4i5ovk,0,56.6,10.4,2023-02-01T19:45:44.344Z,2023-02-04T05:31:27Z,4006963673,56,Right,4006963671,155,,4010272929,178,,4006963675,140,59.2,4006963723,233,362,4006963687,213,0.5,4006963721,236,,4006963679,141,12.8,7lpwkpwfw656re3pymntslv55,B. Adekanye,4006963727,286,4006963683,212,3.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502908941,362,74,1,45,6,ed5nwjz5za3oyi20nxzgqivmx,1,41.3,88.7,2023-02-01T19:45:44.403Z,2023-02-04T05:31:31Z,4006963651,56,Back,4006963653,285,,4010272981,178,,4006963735,233,410,,,,,,,,,,,,,181us5vol7crxrmejhkqau3t,T. Lutonda,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502909005,363,1,1,45,8,ed5nwjz5za3oyi20nxzgqivmx,1,28.7,58.8,2023-02-01T19:45:46.711Z,2023-02-04T05:31:36Z,4006964043,212,11.7,4006964039,141,66.0,4010273013,388,,4006964031,3,,4006964047,213,0.4,4006964035,140,38.8,4006964033,56,Back,,,,b23be312oxcbusvpjnnriukq2,Y. Oukili,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502909045,364,1,1,45,9,ed5nwjz5za3oyi20nxzgqivmx,0,39.9,66.6,2023-02-01T19:45:47.806Z,2023-02-04T05:31:40Z,4010273039,388,,4006964229,212,5.2,4006964227,141,61.5,4006964221,3,,4006964231,213,3.9,4006964223,56,Back,4006964225,140,36.2,,,,evexihkozqignope6k57tjgt1,V. Anita,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502909013,411,4,1,45,10,b79uipsy57y1jqpy07h4i5ovk,1,62.6,38.2,2023-02-01T19:45:48.566Z,2023-02-04T05:31:46Z,4006964075,294,,4006964073,13,,4006964081,286,,4006964079,152,,4006964077,56,Center,4006964307,233,365,,,,,,,7dkhv2l8y6jq20l1dc2ye17je,O. Edvardsen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502909051,365,4,1,45,10,ed5nwjz5za3oyi20nxzgqivmx,0,37.4,61.8,2023-02-01T19:45:48.567Z,2023-02-04T05:31:46Z,4006964311,233,411,4006964267,285,,4006964259,13,,4010273103,178,,4006964263,56,Back,4006964265,152,,4006964261,294,,,,,b23be312oxcbusvpjnnriukq2,Y. Oukili,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502909253,412,1,1,45,35,b79uipsy57y1jqpy07h4i5ovk,1,64.5,36.6,2023-02-01T19:46:13.262Z,2023-02-04T05:32:14Z,4006965539,152,,4006968311,210,16,4006965545,141,59.8,4006968313,154,,4006965535,5,,4006965549,213,0.5,4006965541,56,Center,4006965537,155,,7dkhv2l8y6jq20l1dc2ye17je,O. Edvardsen,4006965543,140,4006968315,24,,,91.1,4010273175,178,,4006965551,1,,4006965547,212,,,,32.1,1,,,,,,,,,,,,,,,,,
2502909257,413,16,1,45,38,b79uipsy57y1jqpy07h4i5ovk,1,92.1,65.4,2023-02-01T19:46:16.327Z,2023-02-04T05:32:15Z,4006968341,81,,4006966265,24,,4006968361,231,54.0,4007421321,395,99.3,4006968347,55,412,4006966277,375,45:37.788,4006968353,103,24.7,4010273401,178,,32pfghvfogjnpbgsj5mk2jhpm,José Fontán,4006968345,154,4006968359,230,99.0,,,4006966267,72,,4006968343,29,,4006966273,374,4006968357,328,,2023-02-01 19:46:15.603,,4006965573,56,4006968351,102,47.7,4007421323,396,53.8,4006966269,64,4006968339,113,4006968355,108,Center,,
2502910567,366,1,1,47,40,ed5nwjz5za3oyi20nxzgqivmx,1,50.2,50.1,2023-02-01T19:48:18.168Z,2023-02-04T05:32:17Z,4006973015,189,,4006972973,140,34.6,4006972985,213,3.1,4006972981,212,16.4,4010273511,178,,4006972991,279,G,4006972969,56,Back,4006972977,141,51.5,e8wfxueczkhrj92rytelw5vx1,M. Kramer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502910601,367,1,1,47,42,ed5nwjz5za3oyi20nxzgqivmx,1,34.6,51.2,2023-02-01T19:48:20.265Z,2023-02-04T05:32:26Z,4010273605,178,,4006973177,56,Back,4006973179,140,26.0,4006973181,141,42.2,4006973183,212,10.9,4006973185,213,3.7,,,,,,,evexihkozqignope6k57tjgt1,V. Anita,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502910629,368,1,1,47,45,ed5nwjz5za3oyi20nxzgqivmx,1,25.6,38.5,2023-02-01T19:48:22.898Z,2023-02-04T05:32:31Z,4006973299,56,Back,4006973297,155,,4010273673,178,,4006973307,213,5.5,4006973301,140,42.2,4006973303,141,10.3,4006973305,212,25.9,,,,8przxwwothu3crflys7ahl4dm,S. Adewoye,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502910631,369,44,1,47,47,ed5nwjz5za3oyi20nxzgqivmx,1,42.1,10.5,2023-02-01T19:48:24.925Z,2023-02-04T08:44:40Z,4006973311,56,Back,4006973313,285,,4006973349,233,414,,,,,,,,,,,,,,,,7a3ik1dbxkirdt58gwvvtyw9,J. Lelieveld,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502910635,414,44,1,47,47,b79uipsy57y1jqpy07h4i5ovk,0,57.9,89.5,2023-02-01T19:48:24.926Z,2023-02-04T05:32:37Z,4006973319,56,Left,4006973369,233,369,4006973321,286,,,,,,,,,,,,,,,,,32pfghvfogjnpbgsj5mk2jhpm,José Fontán,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502910665,370,1,1,47,47,ed5nwjz5za3oyi20nxzgqivmx,1,42.2,10.3,2023-02-01T19:48:24.975Z,2023-02-04T08:44:40Z,4006973499,140,55.9,4006973503,212,14.4,4006973495,168,,4006973501,141,11.4,4006973497,56,Right,4010273755,388,,4006973505,213,0.1,4006973493,3,,7a3ik1dbxkirdt58gwvvtyw9,J. Lelieveld,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502910671,371,44,1,47,49,ed5nwjz5za3oyi20nxzgqivmx,1,58.4,18.1,2023-02-01T19:48:26.924Z,2023-02-04T08:44:41Z,4006973517,56,Right,4006973519,286,,4006973533,233,415,,,,,,,,,,,,,,,,b23be312oxcbusvpjnnriukq2,Y. Oukili,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502910667,415,44,1,47,49,b79uipsy57y1jqpy07h4i5ovk,0,41.6,81.9,2023-02-01T19:48:26.925Z,2023-02-04T05:32:48Z,4006973543,233,371,4006973511,285,,4006973509,56,Back,,,,,,,,,,,,,,,,7nfr8xuo637qma7ovxx4r9fmy,J. Idzes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502910679,372,1,1,47,49,ed5nwjz5za3oyi20nxzgqivmx,0,54.4,14.5,2023-02-01T19:48:26.948Z,2023-02-04T08:44:41Z,4006973557,56,Center,4006973559,140,64.8,4010273863,388,,4006973555,3,,4006973565,213,0.8,4006973563,212,16.5,4006973561,141,32.6,,,,b23be312oxcbusvpjnnriukq2,Y. Oukili,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502910683,416,49,1,47,51,b79uipsy57y1jqpy07h4i5ovk,1,35.1,56.4,2023-02-01T19:48:29.631Z,2023-02-04T05:32:59Z,,,,,,,,,,,,,,,,,,,,,,,,,90vny1388bdhx8103lp9njac4,J. Amofa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502910739,373,30,1,47,53,ed5nwjz5za3oyi20nxzgqivmx,1,0,0,2023-02-01T19:48:31.668Z,2023-02-04T05:33:03Z,4006973885,57,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502910745,417,30,1,47,53,b79uipsy57y1jqpy07h4i5ovk,1,0,0,2023-02-01T19:48:31.668Z,2023-02-04T05:33:02Z,4006973901,57,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502918649,377,32,2,45,0,ed5nwjz5za3oyi20nxzgqivmx,1,0,0,2023-02-01T20:04:10.373Z,2023-02-03T07:15:45Z,4007018637,127,Left to Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502918661,422,32,2,45,0,b79uipsy57y1jqpy07h4i5ovk,1,0,0,2023-02-01T20:04:10.373Z,2023-02-01T20:04:12Z,4007018683,127,Right to Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502918707,378,1,2,45,0,ed5nwjz5za3oyi20nxzgqivmx,1,50.1,49.9,2023-02-01T20:04:10.382Z,2023-02-04T05:35:27Z,4007018879,279,S,4007018869,56,Back,4007018877,213,3.1,4007018875,212,19.3,4010275321,178,,4007018873,141,52.2,4007018871,140,31.8,,,,e8wfxueczkhrj92rytelw5vx1,M. Kramer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502918737,379,1,2,45,2,ed5nwjz5za3oyi20nxzgqivmx,0,32.5,50.3,2023-02-01T20:04:12.598Z,2023-02-04T05:35:32Z,4010275365,178,,4007019061,212,54.7,4007019065,1,,4007019063,213,0.7,4007019053,155,,4007019055,56,Left,4007019059,141,100.0,4007019057,140,72.9,evexihkozqignope6k57tjgt1,V. Anita,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502918741,380,5,2,45,6,ed5nwjz5za3oyi20nxzgqivmx,0,73.1,101.2,2023-02-01T20:04:16.745Z,2023-02-04T05:35:41Z,4007019071,56,Left,4007019271,233,423,4007019073,347,,,,,,,,,,,,,,,,,evexihkozqignope6k57tjgt1,V. Anita,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502918767,423,5,2,45,6,b79uipsy57y1jqpy07h4i5ovk,1,26.9,-1.2,2023-02-01T20:04:16.745Z,2023-02-04T05:35:40Z,4007019233,347,,4007019243,233,380,4007019231,56,Back,,,,,,,,,,,,,,,,ciguyr553yqapqfudim9af46h,M. Deijl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502918933,424,1,2,45,17,b79uipsy57y1jqpy07h4i5ovk,0,29.2,0,2023-02-01T20:04:27.506Z,2023-02-04T05:35:44Z,4007020133,213,0.3,4007020123,107,,4007020125,56,Back,4007020131,212,21.1,4007020129,141,5.7,4007020127,140,48.7,,,,,,,ciguyr553yqapqfudim9af46h,M. Deijl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502918955,381,1,2,45,18,ed5nwjz5za3oyi20nxzgqivmx,1,53.6,94.4,2023-02-01T20:04:29.044Z,2023-02-04T05:35:48Z,4007020255,155,,4007020265,213,5.1,4007020263,212,11.1,4007020261,141,79.6,4007020257,56,Left,4007020259,140,58.0,4010275497,178,,,,,efcq9u93u06hx6578ua3buswl,L. Nieuwpoort,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502918967,382,1,2,45,20,ed5nwjz5za3oyi20nxzgqivmx,0,58,79.6,2023-02-01T20:04:30.702Z,2023-02-04T05:36:02Z,4007020337,212,7.2,4007020329,3,,4007020339,213,0,4007020331,56,Left,4007020333,140,64.9,4007020335,141,79.6,4010275685,388,,,,,b23be312oxcbusvpjnnriukq2,Y. Oukili,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502919055,426,44,2,45,21,b79uipsy57y1jqpy07h4i5ovk,1,32.2,27,2023-02-01T20:04:32.272Z,2023-02-04T08:44:41Z,4007021449,233,383,4007020767,285,,4007020765,56,Back,,,,,,,,,,,,,,,,90vny1388bdhx8103lp9njac4,J. Amofa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502918977,383,44,2,45,21,ed5nwjz5za3oyi20nxzgqivmx,0,67.8,73,2023-02-01T20:04:32.273Z,2023-02-04T05:36:09Z,4007021457,233,426,4007020381,286,,4007020379,56,Center,,,,,,,,,,,,,,,,e8wfxueczkhrj92rytelw5vx1,M. Kramer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502918969,425,61,2,45,21,b79uipsy57y1jqpy07h4i5ovk,1,29.6,32.4,2023-02-01T20:04:32.323Z,2023-02-04T08:44:42Z,4010275879,388,,4007020343,56,Back,4010275877,21,,,,,,,,,,,,,,,,,90vny1388bdhx8103lp9njac4,J. Amofa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502918983,384,61,2,45,22,ed5nwjz5za3oyi20nxzgqivmx,1,64.9,79.7,2023-02-01T20:04:32.424Z,2023-02-04T05:36:29Z,4010275983,15,,4010275985,388,,4007020401,56,Left,,,,,,,,,,,,,,,,e8wfxueczkhrj92rytelw5vx1,M. Kramer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502919061,427,4,2,45,23,b79uipsy57y1jqpy07h4i5ovk,1,35.4,26.2,2023-02-01T20:04:33.397Z,2023-02-04T05:36:35Z,4007020823,233,385,4007020807,152,,4007020809,265,,4007020827,286,,4007020805,56,Back,4007020803,13,,,,,,,,7nfr8xuo637qma7ovxx4r9fmy,J. Idzes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502919041,385,4,2,45,23,ed5nwjz5za3oyi20nxzgqivmx,0,64.6,73.8,2023-02-01T20:04:33.398Z,2023-02-04T05:36:35Z,4007020709,56,Center,4007020707,13,,4007020711,152,,4007020857,233,427,4010276057,178,,4007020715,285,,4007020713,265,,,,,b23be312oxcbusvpjnnriukq2,Y. Oukili,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502919157,428,1,2,45,36,b79uipsy57y1jqpy07h4i5ovk,1,25,30.4,2023-02-01T20:04:47.289Z,2023-02-04T05:36:55Z,4007021363,56,Back,4007021365,140,33.6,4007021371,213,0.7,4007021361,152,,4007021369,212,11.6,4007021359,5,,4007021367,141,41.2,4010276077,178,,2ekx0fvuf0dsat062oj430d05,G. Nauber,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502919185,429,1,2,45,38,b79uipsy57y1jqpy07h4i5ovk,1,33.6,40.7,2023-02-01T20:04:48.867Z,2023-02-04T05:36:44Z,4007021545,56,Back,4007021551,212,18.7,4007021547,140,25.3,4010276081,178,,4007021549,141,65.0,4007021553,213,2.1,,,,,,,7nfr8xuo637qma7ovxx4r9fmy,J. Idzes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502919217,430,1,2,45,41,b79uipsy57y1jqpy07h4i5ovk,1,23.3,62.4,2023-02-01T20:04:52.041Z,2023-02-04T05:36:57Z,4007021731,213,4.7,4007021723,56,Back,4007021725,140,22.4,4010276215,178,,4007021727,141,25.2,4007021729,212,25.3,,,,,,,90vny1388bdhx8103lp9njac4,J. Amofa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502919253,431,1,2,45,44,b79uipsy57y1jqpy07h4i5ovk,1,22.6,24.6,2023-02-01T20:04:54.432Z,2023-02-04T05:37:02Z,4010276325,178,,4007021951,213,5.9,4007021947,141,10.4,4007023921,155,,4007021949,212,26.4,4007021945,140,46.0,4007021943,56,Back,,,,2ekx0fvuf0dsat062oj430d05,G. Nauber,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502919261,432,3,2,45,46,b79uipsy57y1jqpy07h4i5ovk,0,43.8,6.8,2023-02-01T20:04:57.216Z,2023-02-04T05:37:09Z,4007021977,286,,4007022099,233,386,4007423577,465,,4010276449,178,,4007021975,56,Back,,,,,,,,,,7lpwkpwfw656re3pymntslv55,B. Adekanye,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502919279,386,7,2,45,47,ed5nwjz5za3oyi20nxzgqivmx,1,56.2,93.2,2023-02-01T20:04:57.663Z,2023-02-04T05:37:13Z,4007022091,233,432,4007423647,385,,4007022037,285,,4010276475,178,,4007022035,56,Left,4007022033,167,,,,,,,,efcq9u93u06hx6578ua3buswl,L. Nieuwpoort,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502919283,387,5,2,45,48,ed5nwjz5za3oyi20nxzgqivmx,0,59.1,102,2023-02-01T20:04:59.244Z,2023-02-04T05:37:15Z,4007022635,233,433,4007022065,347,,4007022061,56,Left,,,,,,,,,,,,,,,,efcq9u93u06hx6578ua3buswl,L. Nieuwpoort,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502919387,433,5,2,45,48,b79uipsy57y1jqpy07h4i5ovk,1,40.9,-2,2023-02-01T20:04:59.244Z,2023-02-04T05:37:14Z,4007022609,56,Back,4007022623,233,387,4007022613,347,,,,,,,,,,,,,,,,,7lpwkpwfw656re3pymntslv55,B. Adekanye,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502919437,434,1,2,45,58,b79uipsy57y1jqpy07h4i5ovk,1,42.5,0,2023-02-01T20:05:08.540Z,2023-02-04T05:37:19Z,4007022901,212,24.1,4007022893,107,,4007022895,56,Back,4007022905,1,,4007022903,213,2.8,4007022899,141,10.6,4007022897,140,21.0,,,,ciguyr553yqapqfudim9af46h,M. Deijl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502919457,435,1,2,46,1,b79uipsy57y1jqpy07h4i5ovk,1,17.1,13.2,2023-02-01T20:05:12.160Z,2023-02-04T05:37:24Z,4007022995,56,Back,4007023003,213,2.1,4010276607,178,,4007022997,140,4.6,4007023001,212,26.2,4007022999,141,46.6,,,,,,,2ekx0fvuf0dsat062oj430d05,G. Nauber,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
