id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,keyPass,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/13/value,qualifier/12/value,qualifier/14/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/18/id,qualifier/18/qualifierId,qualifier/19/id,qualifier/19/qualifierId,assist,qualifier/17/value,qualifier/18/value,qualifier/19/value,qualifier/20/id,qualifier/20/qualifierId,qualifier/20/value,qualifier/21/id,qualifier/21/qualifierId
2473184437,25,1,1,2,6,dqk062lu0vm8epvytbm6r4mmf,1,60.6,35.3,2022-10-16T18:03:48.455Z,2022-10-18T06:59:49Z,3850388377,212,20.5,3850388371,56,Back,3853271513,178,,3850388375,141,20.5,3850388373,140,43.6,3850388379,213,3.7,,,,,,,6jhavdnaitqn6ydme8a526aui,C. Driouech,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473184457,26,1,1,2,8,dqk062lu0vm8epvytbm6r4mmf,1,43.5,20,2022-10-16T18:03:50.422Z,2022-10-18T06:59:52Z,3850388473,56,Back,3850388479,212,6.0,3850388481,213,2.3,3850388475,140,39.7,3850388477,141,26.6,3853271585,178,,,,,,,,cvw6enlkjfnrtysck783raf6y,N. Markelo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473184493,27,1,1,2,12,dqk062lu0vm8epvytbm6r4mmf,1,39.7,26.6,2022-10-16T18:03:54.111Z,2022-10-18T06:59:56Z,3850388709,56,Back,3850388715,141,5.5,3853271683,178,,3850388723,213,5.1,3850388719,212,15.3,3850388713,140,44.7,,,,,,,3r6elcuru7no13hrfczmwbmy1,S. Horemans,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473184509,28,1,1,2,15,dqk062lu0vm8epvytbm6r4mmf,1,51.6,6.2,2022-10-16T18:03:57.799Z,2022-10-18T07:00:00Z,3850388815,213,1.2,3850388811,141,15.8,3850388807,56,Right,3853271757,178,,3850388813,212,7.0,3850388809,140,54.0,,,,,,,cvw6enlkjfnrtysck783raf6y,N. Markelo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473184549,29,1,1,2,17,dqk062lu0vm8epvytbm6r4mmf,1,54,15.8,2022-10-16T18:03:58.879Z,2022-10-18T07:00:04Z,3850389067,213,3.2,3853271843,178,,3850389059,56,Back,3850389063,141,13.9,3850389061,140,30.6,3850389065,212,24.6,,,,,,,f07qmqesi1rpw7eapoz9rb0gk,J. Baas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473184577,30,1,1,2,20,dqk062lu0vm8epvytbm6r4mmf,1,30.9,16.1,2022-10-16T18:04:02.575Z,2022-10-18T07:00:12Z,3850389279,155,,3850389281,196,,3850389285,140,52.9,3853272001,178,,3850389289,212,55.8,3850389283,56,Left,3850389291,213,1.1,3850389293,1,,3r6elcuru7no13hrfczmwbmy1,S. Horemans,3850389287,141,90.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473184625,31,1,1,2,25,dqk062lu0vm8epvytbm6r4mmf,1,43.2,91.1,2022-10-16T18:04:07.166Z,2022-10-18T07:00:17Z,3850389511,212,16.1,3850389507,140,28.0,3850389513,213,3.0,3850389509,141,93.9,3853272059,178,,3850389505,56,Back,,,,,,,6db1q8hud1d8u2q3lxzfixzze,N. Tjoe-A-On,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473184663,32,1,1,2,29,dqk062lu0vm8epvytbm6r4mmf,1,27,91.4,2022-10-16T18:04:11.486Z,2022-10-18T07:00:21Z,3850389731,56,Back,3850389735,141,60.6,3850389733,140,9.5,3850389739,213,4.0,3853272157,178,,3850389737,212,27.9,,,,,,,8znaym62oghri26gdn8o6fz84,S. Seymor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473184667,33,1,1,2,33,dqk062lu0vm8epvytbm6r4mmf,0,9.5,60.6,2022-10-16T18:04:15.268Z,2022-10-18T07:00:27Z,3850389759,213,0,3850389753,140,11.7,3850389761,1,,3850389751,56,Back,3850389755,141,60.6,3853272261,178,,3850389757,212,2.3,3850389749,157,,am19rcub89k9bleldiqps7845,S. van Gassel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473184719,29,61,1,2,33,d0zdg647gvgc95xdtk1vpbkys,1,86.9,30.1,2022-10-16T18:04:15.309Z,2022-10-18T07:00:31Z,3850390003,56,Center,3853272341,178,,,,,,,,,,,,,,,,,,,,9c2i7ddl2uh7kuhwq62klkyui,B. Brobbey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473184729,30,43,1,2,36,d0zdg647gvgc95xdtk1vpbkys,1,0,0,2022-10-16T18:04:18.496Z,2022-10-16T18:58:44Z,3850390063,347,0,3850390061,56,Right,3850550287,144,5,,,,,,,,,,,,,,,,9c2i7ddl2uh7kuhwq62klkyui,B. Brobbey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473184777,34,43,1,2,36,dqk062lu0vm8epvytbm6r4mmf,1,0,0,2022-10-16T18:04:18.496Z,2022-10-16T18:58:20Z,3850549243,144,5,3850390303,56,Back,3850390461,233,30,3850390305,347,0,,,,,,,,,,,,,am19rcub89k9bleldiqps7845,S. van Gassel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473184807,31,49,1,2,39,d0zdg647gvgc95xdtk1vpbkys,1,43.7,7.3,2022-10-16T18:04:20.830Z,2022-10-18T07:00:38Z,3852060789,189,,,,,,,,,,,,,,,,,,,,,,,29m8py8czo6w0zf2arwolirjd,J. Sánchez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473184873,32,1,1,2,42,d0zdg647gvgc95xdtk1vpbkys,1,43.7,7.3,2022-10-16T18:04:24.676Z,2022-10-18T07:00:43Z,3850390819,213,1.9,3850390813,140,34.1,3850390821,1,,3850390811,56,Back,3850390815,141,53.9,3850390817,212,33.3,3853272577,178,,,,,29m8py8czo6w0zf2arwolirjd,J. Sánchez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473184883,33,1,1,2,46,d0zdg647gvgc95xdtk1vpbkys,1,36.5,53.6,2022-10-16T18:04:28.668Z,2022-10-18T07:00:47Z,3850390873,140,62.3,3850390879,213,5.5,3850390881,1,,3850390875,141,11.6,3850390871,56,Right,3850390877,212,39.4,3853272651,178,,,,,3kx4mltrob4yta5g6kr2u8ic5,D. Blind,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473740443,708,83,1,2,49,dqk062lu0vm8epvytbm6r4mmf,1,38.9,83.6,2022-10-16T18:04:31.146Z,2022-10-18T07:45:16Z,3853324083,399,109065,,,,,,,,,,,,,,,,,,,,,,7y0acvcg9km8dz51t5ndy23md,M. van Duinen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473184885,34,50,1,2,49,d0zdg647gvgc95xdtk1vpbkys,1,64.6,8.2,2022-10-16T18:04:31.159Z,2022-10-18T07:44:44Z,3850390889,56,Right,3850390925,233,35,3850390891,286,,,,,,,,,,,,,,,,,baakmd4ndnulbl9npvmq90mvp,D. Klaassen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473184887,35,7,1,2,50,dqk062lu0vm8epvytbm6r4mmf,0,35.4,91.8,2022-10-16T18:04:32.122Z,2022-10-18T07:44:50Z,3850390895,285,,3852060987,385,,3850390899,233,34,3850390893,56,Back,3853272975,178,,,,,,,,,,,7y0acvcg9km8dz51t5ndy23md,M. van Duinen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473184907,35,1,1,2,51,d0zdg647gvgc95xdtk1vpbkys,1,61.4,8.2,2022-10-16T18:04:33.354Z,2022-10-18T07:01:20Z,3850391013,140,67.1,3850391019,213,5.8,3850391011,56,Right,3850391015,141,3.5,3850391017,212,6.8,3853273079,178,,,,,,,,baakmd4ndnulbl9npvmq90mvp,D. Klaassen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473184921,36,1,1,2,52,d0zdg647gvgc95xdtk1vpbkys,1,67.8,4,2022-10-16T18:04:34.348Z,2022-10-18T07:01:27Z,3850391107,213,1.6,3853273437,178,,3850391099,56,Right,3850391103,141,10.4,3850391101,140,67.7,3850391105,212,4.4,,,,,,,6hrp4zuxh40i3tccmk5s0j5xx,S. Bergwijn,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473184949,37,1,1,2,55,d0zdg647gvgc95xdtk1vpbkys,1,68.4,12.2,2022-10-16T18:04:37.011Z,2022-10-18T07:01:35Z,3850391297,141,6.1,3850391301,212,9.4,3850391305,213,3.6,3850391293,140,60.4,3850391291,56,Right,3853273581,178,,,,,,,,baakmd4ndnulbl9npvmq90mvp,D. Klaassen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473185031,38,1,1,2,59,d0zdg647gvgc95xdtk1vpbkys,1,59.4,20.4,2022-10-16T18:04:41.026Z,2022-10-18T07:01:42Z,3853273697,178,,3850391817,140,51.0,3850391821,212,9.3,3850391815,56,Center,3850391819,141,24.6,3850391823,213,2.8,,,,,,,29m8py8czo6w0zf2arwolirjd,J. Sánchez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473185041,39,1,1,3,2,d0zdg647gvgc95xdtk1vpbkys,1,50.6,30.1,2022-10-16T18:04:44.113Z,2022-10-18T07:01:49Z,3850391857,141,69.6,3850391859,212,26.9,3850391853,56,Center,3853273835,178,,3850391855,140,51.4,3850391861,213,1.5,,,,,,,aqlakf0mo95rlktf6xdbaegh5,J. Timber,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473185053,40,1,1,3,4,d0zdg647gvgc95xdtk1vpbkys,1,51.3,69.9,2022-10-16T18:04:45.923Z,2022-10-18T07:01:53Z,3850391923,141,57.2,3850391919,56,Back,3850391925,212,16.7,3850391921,140,37.7,3850391927,213,3.7,3853273903,178,,,,,,,,7joybllup4h9oe6zfhcepjy6t,S. Berghuis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473185109,41,1,1,3,7,d0zdg647gvgc95xdtk1vpbkys,1,38,54.9,2022-10-16T18:04:48.818Z,2022-10-18T07:01:57Z,3853273955,178,,3850392217,141,17.0,3850392221,213,5.0,3850392215,140,45.5,3850392219,212,26.9,3850392213,56,Back,,,,,,,3kx4mltrob4yta5g6kr2u8ic5,D. Blind,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473185127,42,1,1,3,11,d0zdg647gvgc95xdtk1vpbkys,1,39.1,9.1,2022-10-16T18:04:53.709Z,2022-10-18T07:02:01Z,3850392305,140,35.0,3850392307,141,35.1,3853274019,178,,3850392311,213,1.8,3850392303,56,Back,3850392309,212,18.2,,,,,,,aqlakf0mo95rlktf6xdbaegh5,J. Timber,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473185197,43,1,1,3,15,d0zdg647gvgc95xdtk1vpbkys,1,34.2,56.9,2022-10-16T18:04:56.821Z,2022-10-18T07:02:04Z,3850392741,140,41.6,3850392745,212,22.3,3853274073,178,,3850392743,141,87.7,3850392739,56,Back,3850392747,213,1.2,,,,,,,3kx4mltrob4yta5g6kr2u8ic5,D. Blind,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473185255,44,1,1,3,19,d0zdg647gvgc95xdtk1vpbkys,1,56.8,89.1,2022-10-16T18:05:01.642Z,2022-10-18T07:02:08Z,3850392989,141,68.7,3850392985,56,Center,3853274137,178,,3850392987,140,54.9,3850392993,213,4.6,3850392991,212,14.0,,,,,,,7joybllup4h9oe6zfhcepjy6t,S. Berghuis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473185297,45,1,1,3,24,d0zdg647gvgc95xdtk1vpbkys,1,58.5,64.5,2022-10-16T18:05:06.226Z,2022-10-18T07:02:13Z,3850393201,56,Left,3850393205,141,79.7,3850393203,140,60.6,3850393209,213,1.4,3850393207,212,10.6,3853274265,178,,,,,,,,bp3apdb2ahzacq45k4mzj5jhl,E. Álvarez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473185329,46,1,1,3,26,d0zdg647gvgc95xdtk1vpbkys,1,59.8,84.8,2022-10-16T18:05:08.194Z,2022-10-18T07:02:17Z,3850393369,56,Left,3850393377,213,6.1,3850393371,140,74.3,3853274327,178,,3850393375,212,15.5,3850393373,141,80.2,,,,,,,7joybllup4h9oe6zfhcepjy6t,S. Berghuis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473185343,47,1,1,3,29,d0zdg647gvgc95xdtk1vpbkys,1,74.4,82.1,2022-10-16T18:05:11.077Z,2022-10-18T07:02:21Z,3850393433,140,77.5,3850393439,213,1.1,3850393435,141,91.1,3850393431,56,Left,3850393437,212,6.9,3853274383,178,,,,,,,,6m2pk6odyb3atayt6u8cifahh,D. Tadić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473185381,48,1,1,3,30,d0zdg647gvgc95xdtk1vpbkys,1,75.6,93.5,2022-10-16T18:05:12.780Z,2022-10-18T07:02:24Z,3850393677,141,88.9,3850393673,56,Left,3850393679,212,10.2,3850393681,213,3.5,3850393675,140,66.4,3853274469,178,,,,,,,,4jqgl7x5ewke1u0sy2cbkqfhl,C. Bassey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473185461,49,1,1,3,33,d0zdg647gvgc95xdtk1vpbkys,1,67,86.9,2022-10-16T18:05:15.612Z,2022-10-18T07:02:30Z,3850394087,56,Back,3850394093,212,43.9,3850394095,213,4.1,3850394091,141,33.7,3850394097,1,,3853274551,178,,3850394089,140,43.3,3850394085,155,,7joybllup4h9oe6zfhcepjy6t,S. Berghuis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473185483,50,1,1,3,42,d0zdg647gvgc95xdtk1vpbkys,1,44.9,30.6,2022-10-16T18:05:23.978Z,2022-10-18T07:02:34Z,3853274621,178,,3850394237,213,5.0,3850394229,56,Right,3850394235,212,18.1,3850394231,140,50.5,3850394233,141,5.5,,,,,,,aqlakf0mo95rlktf6xdbaegh5,J. Timber,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473185543,51,1,1,3,45,d0zdg647gvgc95xdtk1vpbkys,1,53.1,4.1,2022-10-16T18:05:26.971Z,2022-10-18T07:02:37Z,3850394557,213,2.0,3850394549,56,Back,3853274695,178,,3850394553,141,28.3,3850394551,140,46.0,3850394555,212,18.1,,,,,,,29m8py8czo6w0zf2arwolirjd,J. Sánchez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473185597,52,1,1,3,48,d0zdg647gvgc95xdtk1vpbkys,1,46,34,2022-10-16T18:05:29.946Z,2022-10-18T07:02:42Z,3850394821,213,1.5,3850394815,140,47.8,3850394813,56,Back,3850394819,212,22.2,3853274791,178,,3850394817,141,66.6,,,,,,,aqlakf0mo95rlktf6xdbaegh5,J. Timber,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473185621,53,1,1,3,53,d0zdg647gvgc95xdtk1vpbkys,1,57.5,82.7,2022-10-16T18:05:35.302Z,2022-10-18T07:02:46Z,3850394925,141,95.1,3850394921,56,Left,3850394929,213,1.0,3850394923,140,63.2,3853274839,178,,3850394927,212,10.3,,,,,,,3kx4mltrob4yta5g6kr2u8ic5,D. Blind,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473185645,54,1,1,3,55,d0zdg647gvgc95xdtk1vpbkys,1,61.8,97.1,2022-10-16T18:05:37.123Z,2022-10-18T07:02:49Z,3850395081,140,71.0,3850395085,212,9.9,3850395079,56,Left,3853274899,178,,3850395083,141,94.1,3850395087,213,6.1,,,,,,,4jqgl7x5ewke1u0sy2cbkqfhl,C. Bassey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473741459,1447,67,1,3,56,d0zdg647gvgc95xdtk1vpbkys,1,70.9,94.2,2022-10-16T18:05:38.268Z,2022-10-18T10:25:29Z,3853328333,233,747,,,,,,,,,,,,,,,,,,,,,,6m2pk6odyb3atayt6u8cifahh,D. Tadić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473741457,747,67,1,3,56,dqk062lu0vm8epvytbm6r4mmf,0,29.1,5.8,2022-10-16T18:05:38.269Z,2022-10-18T07:48:31Z,3853328357,233,1447,,,,,,,,,,,,,,,,,,,,,,3r6elcuru7no13hrfczmwbmy1,S. Horemans,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473185681,55,1,1,3,57,d0zdg647gvgc95xdtk1vpbkys,0,64.5,95.8,2022-10-16T18:05:39.226Z,2022-10-18T07:02:54Z,3850395273,141,100.0,3852061539,155,,3850395277,213,0.5,3853274971,178,,3850395269,56,Left,3850395275,212,7.4,3850395271,140,70.7,,,,6m2pk6odyb3atayt6u8cifahh,D. Tadić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473185799,36,5,1,3,58,dqk062lu0vm8epvytbm6r4mmf,1,32.3,-1.4,2022-10-16T18:05:40.470Z,2022-10-18T07:03:03Z,3850395901,347,,3850395899,56,Back,3850395915,233,56,,,,,,,,,,,,,,,,6jhavdnaitqn6ydme8a526aui,C. Driouech,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473185683,56,5,1,3,58,d0zdg647gvgc95xdtk1vpbkys,0,67.7,101.4,2022-10-16T18:05:40.470Z,2022-10-18T07:03:04Z,3850395289,56,Left,3850395945,233,36,3850395291,347,,,,,,,,,,,,,,,,,4jqgl7x5ewke1u0sy2cbkqfhl,C. Bassey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473185819,37,1,1,4,12,dqk062lu0vm8epvytbm6r4mmf,1,33,0,2022-10-16T18:05:54.590Z,2022-10-18T07:03:09Z,3850395995,107,,3850396001,141,5.0,3850396005,213,2.7,3850396003,212,10.2,3850395999,140,24.1,3850395997,56,Back,,,,,,,cvw6enlkjfnrtysck783raf6y,N. Markelo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473185859,38,1,1,4,13,dqk062lu0vm8epvytbm6r4mmf,0,24.1,5,2022-10-16T18:05:55.771Z,2022-10-18T07:03:12Z,3850396169,213,0.4,3850396163,140,55.2,3850396159,157,,3853275191,178,,3850396165,141,23.0,3850396161,56,Center,3850396171,1,,3850396167,212,34.9,3r6elcuru7no13hrfczmwbmy1,S. Horemans,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473185887,57,4,1,4,15,d0zdg647gvgc95xdtk1vpbkys,1,46,73.6,2022-10-16T18:05:57.612Z,2022-10-18T07:03:18Z,3850396295,294,,3850396301,286,,3850396299,152,,3850396293,13,,3850396377,233,39,3850396297,56,Back,,,,,,,bp3apdb2ahzacq45k4mzj5jhl,E. Álvarez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473185895,39,4,1,4,15,dqk062lu0vm8epvytbm6r4mmf,0,54,26.4,2022-10-16T18:05:57.613Z,2022-10-18T07:03:17Z,3850396343,294,,3850396389,233,57,3853275293,178,,3850396345,56,Center,3850396341,13,,3850396347,152,,3850396351,285,,,,,5zwa237gtyf2mlrmo7tlkqnoq,R. Kharchouch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473186011,58,1,1,4,31,d0zdg647gvgc95xdtk1vpbkys,1,42.5,66.1,2022-10-16T18:06:13.244Z,2022-10-18T07:03:22Z,3850396993,152,,3850396995,56,Back,3850396991,5,,3850397001,212,5.4,3850396999,141,72.4,3850397003,213,0.9,3853275357,178,,3850396997,140,45.6,aqlakf0mo95rlktf6xdbaegh5,J. Timber,3850396989,189,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473186037,59,1,1,4,35,d0zdg647gvgc95xdtk1vpbkys,1,51.1,80.2,2022-10-16T18:06:16.946Z,2022-10-18T07:03:25Z,3850397125,141,95.9,3850397121,56,Left,3850397129,213,0.5,3850397123,140,68.7,3853275389,178,,3850397127,212,21.3,,,,,,,3kx4mltrob4yta5g6kr2u8ic5,D. Blind,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473186065,60,1,1,4,37,d0zdg647gvgc95xdtk1vpbkys,1,68.1,96.6,2022-10-16T18:06:19.196Z,2022-10-18T07:03:29Z,3853275435,178,,3850397253,141,94.4,3850397251,140,74.4,3850397255,212,6.8,3850397257,213,6.1,3850397249,56,Left,,,,,,,4jqgl7x5ewke1u0sy2cbkqfhl,C. Bassey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473186103,61,1,1,4,39,d0zdg647gvgc95xdtk1vpbkys,1,74.5,96.5,2022-10-16T18:06:21.791Z,2022-10-18T07:03:36Z,3850397491,141,84.2,3853275571,178,,3850397493,212,10.6,3850397487,140,80.7,3850397481,155,,3850397483,56,Left,3850397497,213,5.4,,,,6m2pk6odyb3atayt6u8cifahh,D. Tadić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473186173,62,1,1,4,43,d0zdg647gvgc95xdtk1vpbkys,0,84.5,82.4,2022-10-16T18:06:24.911Z,2022-10-18T07:03:43Z,3850400611,213,1.5,3850400607,141,86.1,3850397889,56,Left,3853275665,178,,3850400609,212,2.5,3850400605,140,84.6,,,,,,,9c2i7ddl2uh7kuhwq62klkyui,B. Brobbey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473186163,40,61,1,4,43,dqk062lu0vm8epvytbm6r4mmf,1,13.7,4.9,2022-10-16T18:06:24.941Z,2022-10-18T07:03:47Z,3853275743,178,,3850397853,56,Back,,,,,,,,,,,,,,,,,,,3r6elcuru7no13hrfczmwbmy1,S. Horemans,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473186175,41,5,1,4,44,dqk062lu0vm8epvytbm6r4mmf,0,12.2,-1.2,2022-10-16T18:06:25.870Z,2022-10-18T07:03:52Z,3850397895,56,Back,3850398095,233,63,3850397897,347,,,,,,,,,,,,,,,,,cvw6enlkjfnrtysck783raf6y,N. Markelo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473186195,63,5,1,4,44,d0zdg647gvgc95xdtk1vpbkys,1,87.8,101.2,2022-10-16T18:06:25.870Z,2022-10-18T07:03:52Z,3850398019,56,Left,3850398023,347,,3850398043,233,41,,,,,,,,,,,,,,,,9c2i7ddl2uh7kuhwq62klkyui,B. Brobbey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473186247,64,1,1,4,53,d0zdg647gvgc95xdtk1vpbkys,1,88.8,100,2022-10-16T18:06:35.151Z,2022-10-18T07:03:55Z,3850398285,56,Left,3850398283,107,,3850398289,141,92.4,3850398291,212,16.5,3850398293,213,3.5,3850398287,140,74.1,,,,,,,4jqgl7x5ewke1u0sy2cbkqfhl,C. Bassey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473186257,65,1,1,4,55,d0zdg647gvgc95xdtk1vpbkys,1,70.4,91.4,2022-10-16T18:06:36.991Z,2022-10-18T07:04:03Z,3850398337,213,0.7,3850398331,140,75.4,3853275995,178,,3850398335,212,6.8,3850398329,56,Left,3850398333,141,97.8,,,,,,,7joybllup4h9oe6zfhcepjy6t,S. Berghuis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473186283,66,1,1,4,55,d0zdg647gvgc95xdtk1vpbkys,1,75,97.7,2022-10-16T18:06:37.650Z,2022-10-18T07:04:10Z,3850398463,213,3.8,3850398453,56,Left,3850398459,141,89.3,3850398461,212,9.6,3850398455,140,67.7,3853276099,178,,,,,,,,4jqgl7x5ewke1u0sy2cbkqfhl,C. Bassey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473186331,67,1,1,4,58,d0zdg647gvgc95xdtk1vpbkys,1,65.5,84.8,2022-10-16T18:06:40.436Z,2022-10-18T07:04:14Z,3850398745,212,24.9,3850398749,213,4.0,3850398733,56,Center,3850398739,141,56.1,3853276137,178,,3850398735,140,50.8,,,,,,,7joybllup4h9oe6zfhcepjy6t,S. Berghuis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473186387,68,1,1,5,3,d0zdg647gvgc95xdtk1vpbkys,1,52,57.6,2022-10-16T18:06:45.162Z,2022-10-18T07:04:18Z,3850399017,212,7.8,3853276185,178,,3850399013,140,54.4,3850399019,213,1.2,3850399011,56,Center,3850399015,141,68.4,,,,,,,aqlakf0mo95rlktf6xdbaegh5,J. Timber,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473186407,69,1,1,5,6,d0zdg647gvgc95xdtk1vpbkys,0,59,71.7,2022-10-16T18:06:47.893Z,2022-10-18T07:04:27Z,3850399135,155,,3850399147,213,5.3,3853276315,178,,3850399139,56,Right,3850399149,1,,3850399143,141,4.7,3850399141,140,86.5,3850399145,212,53.9,7joybllup4h9oe6zfhcepjy6t,S. Berghuis,3850399137,196,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473186451,42,12,1,5,8,dqk062lu0vm8epvytbm6r4mmf,1,18,90.3,2022-10-16T18:06:50.749Z,2022-10-18T07:04:31Z,3850399387,212,17.7,3850399447,15,,3853276353,388,,3850399389,213,0.2,3850399383,140,34.4,3850399385,141,96.3,3850399381,56,Back,,,,6db1q8hud1d8u2q3lxzfixzze,N. Tjoe-A-On,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
