id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,keyPass,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/9/value,qualifier/10/value,assist,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/13/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/19/id,qualifier/19/qualifierId,qualifier/19/value
2442858537,715,1,2,82,44,3t0vjqtxc8wpjzv82i3oi2ova,1,11.9,87.3,2022-08-06T19:39:25.055Z,2022-08-08T19:19:33Z,3694567741,178,,3689022707,141,94.5,3689022703,56,Back,3689022711,213,0.4,3689022705,140,23.9,3689022709,212,13.5,,,,,,,e605oixdrqumxkqm0y1bijbvt,J. Assehnoun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442858543,716,3,2,82,46,3t0vjqtxc8wpjzv82i3oi2ova,0,23.9,94.5,2022-08-06T19:39:27.735Z,2022-08-08T19:19:43Z,3691954839,211,,3691955031,465,,3694568015,178,,3691954727,285,,3689022743,56,Back,,,,,,,,,,55e0z1vhb48go6y2io7h80aqy,O. Romeny,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442858571,717,5,2,82,47,3t0vjqtxc8wpjzv82i3oi2ova,0,25.6,101.2,2022-08-06T19:39:28.985Z,2022-08-08T19:19:45Z,3689023083,233,924,3689022839,56,Back,3689022841,347,,,,,,,,,,,,,,,,,55e0z1vhb48go6y2io7h80aqy,O. Romeny,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442858611,924,5,2,82,47,24fvcruwqrqvqa3aonf8c3zuy,1,74.4,-1.2,2022-08-06T19:39:28.985Z,2022-08-08T19:19:44Z,3689022981,56,Right,3689022985,347,,3689023021,233,717,,,,,,,,,,,,,,,,2e0o5pwinz3zhg9pqg5vej9ih,J. Teze,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442858777,925,1,2,83,2,24fvcruwqrqvqa3aonf8c3zuy,1,74,0,2022-08-06T19:39:43.584Z,2022-08-08T19:20:07Z,3689023953,213,2.6,3689023941,56,Right,3689023947,141,9.4,3689023951,212,14.0,3689023945,140,62.7,3689023937,107,,,,,,,,6w1s9fojh50ecti3rz8jv6jca,K. Hoever,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442858795,926,1,2,83,5,24fvcruwqrqvqa3aonf8c3zuy,1,59.5,6.4,2022-08-06T19:39:46.111Z,2022-08-08T19:20:13Z,3689024041,141,23.6,3689024039,140,53.2,3689024037,56,Center,3694569437,178,,3689024045,213,2.1,3689024043,212,13.4,,,,,,,5yt3hbvzpaqv8lrjgt4ahb78q,R. Ledezma,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442858851,927,1,2,83,6,24fvcruwqrqvqa3aonf8c3zuy,1,53.2,23.6,2022-08-06T19:39:47.557Z,2022-08-08T19:20:17Z,3694569605,178,,3689024341,213,2.8,3689024339,212,24.6,3689024335,140,30.8,3689024333,56,Back,3689024337,141,34.3,,,,,,,9uuk73i8obc7ji0dnan352nkl,É. Gutiérrez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442858913,928,1,2,83,10,24fvcruwqrqvqa3aonf8c3zuy,1,32.1,37.4,2022-08-06T19:39:51.450Z,2022-08-08T19:20:36Z,3689024673,213,1.2,3689024675,1,,3689024671,212,33.2,3694570315,178,,3689024667,140,45.0,3689024665,56,Back,3689024669,141,82.0,,,,62n3xzxpwe2j317q24rh5wjpx,André Ramalho,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442858933,929,1,2,83,14,24fvcruwqrqvqa3aonf8c3zuy,1,53.3,85.9,2022-08-06T19:39:55.276Z,2022-08-08T19:20:43Z,3694570653,178,,3689024815,141,95.7,3689024813,140,62.0,3689024821,213,0.6,3689024817,212,11.3,3689024811,56,Left,,,,,,,cm78w42nflwgvshpnok680mlm,F. Oppegård,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442858957,930,1,2,83,17,24fvcruwqrqvqa3aonf8c3zuy,1,63,94.1,2022-08-06T19:39:58.805Z,2022-08-08T19:21:00Z,3689024935,141,83.8,3689024933,140,68.6,3689024939,213,5.4,3689024937,212,9.1,3689024931,56,Left,3694571169,178,,,,,,,,9vf02r3geinhsy732oxyrcacq,I. Saibari,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442858979,931,1,2,83,18,24fvcruwqrqvqa3aonf8c3zuy,1,69.1,82.9,2022-08-06T19:39:59.571Z,2022-08-08T19:22:47Z,3689025055,212,5.6,3689025053,141,87.7,3694575417,178,,3689025049,56,Left,3689025057,213,2.5,3689025051,140,64.8,,,,,,,exhxdmdq49xj4dnguq03qnlgq,X. Simons,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442859019,932,1,2,83,19,24fvcruwqrqvqa3aonf8c3zuy,1,64.8,87.7,2022-08-06T19:40:00.633Z,2022-08-08T19:22:49Z,3689025335,212,14.0,3689025333,141,70.6,3694575479,178,,3689025329,56,Center,3689025331,140,57.4,3689025337,213,4.1,,,,,,,9vf02r3geinhsy732oxyrcacq,I. Saibari,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442859049,933,1,2,83,22,24fvcruwqrqvqa3aonf8c3zuy,1,60.4,67.9,2022-08-06T19:40:03.449Z,2022-08-08T19:22:53Z,3689025511,141,29.1,3689025509,140,61.5,3689025507,56,Center,3689025513,212,26.4,3689025515,213,4.8,3694575621,178,,,,,,,,9uuk73i8obc7ji0dnan352nkl,É. Gutiérrez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442859081,934,1,2,83,25,24fvcruwqrqvqa3aonf8c3zuy,1,62.4,27.7,2022-08-06T19:40:06.601Z,2022-08-08T19:22:59Z,3689025699,1,,3694575719,178,,3689025695,212,36.1,3689025693,141,22.7,3689025691,140,96.6,3689025697,213,6.2,3689025689,56,Center,3689025687,155,,2e0o5pwinz3zhg9pqg5vej9ih,J. Teze,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442859117,935,1,2,83,28,24fvcruwqrqvqa3aonf8c3zuy,1,97.4,24.1,2022-08-06T19:40:09.805Z,2022-08-08T19:23:17Z,3689025927,213,1.9,3689025921,140,93.0,3689025919,56,Center,3689025925,212,15.2,3689025923,141,45.4,3689026595,210,15,3694575855,178,,3689026597,154,,6w1s9fojh50ecti3rz8jv6jca,K. Hoever,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442859119,936,15,2,83,29,24fvcruwqrqvqa3aonf8c3zuy,1,93,45.4,2022-08-06T19:40:10.485Z,2022-08-08T19:23:18Z,3689026599,78,,3689026197,233,718,3689025949,17,,3689025947,22,,3689026195,82,,3689026191,72,,3689026603,154,,3689026617,146,94.1,4drquvq035kmr2smvzph82bx1,L. de Jong,,3689026609,102,50.6,3689026621,230,3689026613,214,3689026619,147,46.2,3689025951,56,97.8,,,Center,3694576037,178,3689026605,55,935,3689026611,103,19,3689026623,231,48.7,3689026615,328,,,3689026601,29,,,,
2442859123,718,10,2,83,29,3t0vjqtxc8wpjzv82i3oi2ova,1,4.1,53.3,2022-08-06T19:40:10.519Z,2022-08-08T19:23:14Z,3689025979,94,,3689025981,56,Back,3689026201,233,936,3694576243,389,,,,,,,,,,,,,,9fkdgor4mv7f8eqz65ugnnydx,M. Araujo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442859135,719,6,2,83,30,3t0vjqtxc8wpjzv82i3oi2ova,0,1.9,62,2022-08-06T19:40:11.589Z,2022-08-08T19:23:24Z,3689026127,233,937,3689026053,56,Back,3689026055,73,,,,,,,,,,,,,,,,,9fkdgor4mv7f8eqz65ugnnydx,M. Araujo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442859143,937,6,2,83,30,24fvcruwqrqvqa3aonf8c3zuy,1,98.1,38,2022-08-06T19:40:11.589Z,2022-08-08T19:23:24Z,3689026103,56,Center,3689026105,75,,3689026109,233,719,,,,,,,,,,,,,,,,4drquvq035kmr2smvzph82bx1,L. de Jong,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442859445,938,1,2,83,58,24fvcruwqrqvqa3aonf8c3zuy,1,99.5,0.5,2022-08-06T19:40:39.718Z,2022-08-08T19:23:48Z,3689027971,140,87.7,3689027975,212,41.1,3689027965,155,,3689027977,213,1.9,3694577221,178,,3689027973,141,58.2,3689027979,1,,3691957639,20,,5yt3hbvzpaqv8lrjgt4ahb78q,R. Ledezma,,3689027969,56,Center,3689027963,6,3689027959,2,3689027967,224,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442859453,939,1,2,84,1,24fvcruwqrqvqa3aonf8c3zuy,0,87.7,58.2,2022-08-06T19:40:42.231Z,2022-08-08T19:23:53Z,3689028051,56,Center,3689028049,3,,3689028057,212,13.1,3694577439,388,,3689028053,140,91.2,3689028055,141,39.7,3689028059,213,5.0,,,,6w1s9fojh50ecti3rz8jv6jca,K. Hoever,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442859487,721,12,2,84,3,3t0vjqtxc8wpjzv82i3oi2ova,1,7.2,61.1,2022-08-06T19:40:44.653Z,2022-08-08T19:24:00Z,3689028239,140,7.1,3689028241,141,68.6,3689028243,212,5.1,3689028245,213,1.6,3694577719,178,,3689028237,56,Back,,,,,,,6ciggfx8p0zkak8qxe1p7yzth,K. Veendorp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442860021,722,12,2,84,4,3t0vjqtxc8wpjzv82i3oi2ova,1,7.6,69,2022-08-06T19:40:45.278Z,2022-08-08T19:24:09Z,3689031089,56,Back,3694578019,178,,3689031095,212,47.2,3689031093,141,94.1,3689031097,213,0.4,3689031091,140,49.5,,,,,,,y1ky8sp8scl05mmfr7byy3md,J. Hardeveld,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442859647,940,1,2,84,11,24fvcruwqrqvqa3aonf8c3zuy,1,51.3,4.1,2022-08-06T19:40:52.698Z,2022-08-08T19:24:16Z,3689029117,141,4.1,3694578311,178,,3689029121,213,0,3689029119,212,3.5,3689029113,56,Right,3689029115,140,54.6,,,,,,,cm78w42nflwgvshpnok680mlm,F. Oppegård,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442859711,941,1,2,84,13,24fvcruwqrqvqa3aonf8c3zuy,1,58.1,5.6,2022-08-06T19:40:54.633Z,2022-08-08T19:24:20Z,3689029435,141,21.3,3689029441,213,1.1,3689029429,56,Center,3689029437,212,12.1,3689029431,140,63.6,3694578505,178,,,,,,,,bx6j2y1hnu63lawn3rdoep1m2,J. Bakayoko,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442859751,942,1,2,84,17,24fvcruwqrqvqa3aonf8c3zuy,1,63.6,21.3,2022-08-06T19:40:58.455Z,2022-08-08T19:24:24Z,3689029653,213,3.0,3694578595,178,,3689029647,140,55.8,3689029651,212,8.3,3689029649,141,23.3,3689029645,56,Center,,,,,,,5yt3hbvzpaqv8lrjgt4ahb78q,R. Ledezma,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442859815,943,1,2,84,19,24fvcruwqrqvqa3aonf8c3zuy,1,55.8,23.3,2022-08-06T19:41:00.758Z,2022-08-08T19:24:27Z,3689030027,141,75.0,3694578745,178,,3689030033,1,,3689030031,213,1.4,3689030025,140,61.3,3689030023,56,Center,3689030029,212,35.6,,,,9uuk73i8obc7ji0dnan352nkl,É. Gutiérrez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442859917,944,1,2,84,22,24fvcruwqrqvqa3aonf8c3zuy,1,61.5,75,2022-08-06T19:41:03.414Z,2022-08-08T19:24:33Z,3689030605,141,97.8,3689030603,140,72.9,3689030609,213,0.9,3689030607,212,19.6,3689030601,56,Left,3694578907,178,,,,,,,,9vf02r3geinhsy732oxyrcacq,I. Saibari,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442859947,945,1,2,84,28,24fvcruwqrqvqa3aonf8c3zuy,1,76.9,83.5,2022-08-06T19:41:09.262Z,2022-08-08T19:24:38Z,3689030761,212,11.8,3694579033,178,,3689030755,56,Center,3689030759,141,67.8,3689030757,140,72.2,3689030763,213,4.3,,,,,,,exhxdmdq49xj4dnguq03qnlgq,X. Simons,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442859993,946,1,2,84,29,24fvcruwqrqvqa3aonf8c3zuy,1,72.2,67.8,2022-08-06T19:41:10.922Z,2022-08-08T19:24:41Z,3689030991,141,61.5,3689030993,212,15.7,3689030995,213,6.0,3689030987,56,Center,3694579095,178,,3689030989,140,86.6,,,,,,,9vf02r3geinhsy732oxyrcacq,I. Saibari,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442859997,947,61,2,84,30,24fvcruwqrqvqa3aonf8c3zuy,1,86.6,61.5,2022-08-06T19:41:11.850Z,2022-08-08T19:24:49Z,3689031001,56,Center,3694579299,178,,,,,,,,,,,,,,,,,,,,4drquvq035kmr2smvzph82bx1,L. de Jong,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442860035,948,1,2,84,33,24fvcruwqrqvqa3aonf8c3zuy,1,82.5,52.2,2022-08-06T19:41:14.781Z,2022-08-08T19:24:57Z,3694579615,178,,3689031165,212,11.1,3689031157,140,74.6,3689031155,56,Center,3689031167,213,3.9,3689031161,141,41.3,,,,,,,exhxdmdq49xj4dnguq03qnlgq,X. Simons,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442860091,723,45,2,84,34,3t0vjqtxc8wpjzv82i3oi2ova,0,23.1,65.4,2022-08-06T19:41:16.012Z,2022-08-08T19:25:07Z,3689031599,233,949,3689031493,56,Back,3689031495,285,,,,,,,,,,,,,,,,,y1ky8sp8scl05mmfr7byy3md,J. Hardeveld,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442860067,949,3,2,84,34,24fvcruwqrqvqa3aonf8c3zuy,1,76.9,34.6,2022-08-06T19:41:16.012Z,2022-08-08T19:25:07Z,3691960913,464,,3694579937,178,,3689031591,233,723,3689031359,286,,3689031355,56,Center,,,,,,,,,,bx6j2y1hnu63lawn3rdoep1m2,J. Bakayoko,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442860101,950,1,2,84,36,24fvcruwqrqvqa3aonf8c3zuy,1,80,29.4,2022-08-06T19:41:17.698Z,2022-08-08T19:25:09Z,3689031549,141,17.0,3689031551,212,11.9,3689031545,56,Right,3694579999,178,,3689031553,213,5.5,3689031547,140,88.0,,,,,,,bx6j2y1hnu63lawn3rdoep1m2,J. Bakayoko,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442860123,951,1,2,84,39,24fvcruwqrqvqa3aonf8c3zuy,1,88,17,2022-08-06T19:41:20.506Z,2022-08-08T19:25:15Z,3689031667,140,87.9,3694580159,178,,3689031665,56,Center,3689031669,141,30.7,3689031673,213,1.6,3689031671,212,9.3,,,,,,,6w1s9fojh50ecti3rz8jv6jca,K. Hoever,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442860131,952,61,2,84,40,24fvcruwqrqvqa3aonf8c3zuy,0,87.9,30.7,2022-08-06T19:41:21.399Z,2022-08-08T19:25:18Z,3689031719,56,Center,3694580355,178,,,,,,,,,,,,,,,,,,,,exhxdmdq49xj4dnguq03qnlgq,X. Simons,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442860139,724,5,2,84,42,3t0vjqtxc8wpjzv82i3oi2ova,1,-1.2,74.2,2022-08-06T19:41:23.539Z,2022-08-08T19:25:21Z,3689031749,346,,3689032021,233,953,3689031745,56,Back,,,,,,,,,,,,,,,,y1ky8sp8scl05mmfr7byy3md,J. Hardeveld,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442860179,953,5,2,84,42,24fvcruwqrqvqa3aonf8c3zuy,0,101.2,25.8,2022-08-06T19:41:23.539Z,2022-08-08T19:25:21Z,3689031989,346,,3689032041,233,724,3689031987,56,Center,,,,,,,,,,,,,,,,exhxdmdq49xj4dnguq03qnlgq,X. Simons,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442860727,725,18,2,85,14,3t0vjqtxc8wpjzv82i3oi2ova,1,0,0,2022-08-06T19:41:55.120Z,2022-08-08T19:25:31Z,3689035055,55,726,3689035007,44,Forward,3689035009,59,77,3689035005,42,,,,,,,,,,,,,,55e0z1vhb48go6y2io7h80aqy,O. Romeny,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442860735,726,19,2,85,14,3t0vjqtxc8wpjzv82i3oi2ova,1,0,0,2022-08-06T19:41:55.121Z,2022-08-08T19:25:32Z,3689035035,59,27,3689035047,55,725,3689035041,292,9,3689035027,42,,3689035045,44,Forward,3689035043,293,3,3689035031,145,9,,,,6rxmwjizhefv4gntkhtpxtasp,A. Toufiqui,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442864307,772,40,2,85,16,3t0vjqtxc8wpjzv82i3oi2ova,1,0,0,2022-08-06T19:41:57.110Z,2022-08-09T02:24:51Z,3689055345,194,ew4kbwq27lxqocg0920amphw5,3689055343,131,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 0, 0, 0, 0, 0, 0, 0, 0, 0",3689055331,30,"3kt58x082lj8650en2mt60xqt, 6ciggfx8p0zkak8qxe1p7yzth, y1ky8sp8scl05mmfr7byy3md, cqrk42u0s5w8yuq6mnckug02y, 9fkdgor4mv7f8eqz65ugnnydx, ew4kbwq27lxqocg0920amphw5, 5q2z4aezq94ob9qp37i302ns9, 7ytoj5m2j4u50e7pjhz0lr1ed, ewbakrn2dqmy062scjnz0pecp, 6rxmwjizhefv4gntkhtpxtasp, e605oixdrqumxkqm0y1bijbvt, 3sio6834hvapws8lt9ws0sx04, crpn5oc0jw2cms9jv9c2e7zmc, 4l8n194otkmyc3op4u111l5n9, 5qdy8yuwjjc700f9tup2k12w9, 2pjxqgyqgvalmyu8cnu5fst90, 9i3hqtdo66gzvm4srzwhz8bca, 50g2q36tyn8y5ws17filqpasp, eytcfp4cu6qkar65kf0p5rm96, 4j1q9t5qivp1pw0shncu1tzah",3689055337,130,8,3689055333,44,"1, 2, 2, 3, 2, 2, 3, 3, 4, 3, 3, 5, 5, 5, 5, 5, 5, 5, 5, 5",3689055335,59,"1, 2, 3, 20, 5, 4, 17, 6, 7, 27, 11, 16, 12, 13, 15, 19, 26, 29, 24, 99",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442860833,727,1,2,85,24,3t0vjqtxc8wpjzv82i3oi2ova,1,4.5,51.5,2022-08-06T19:42:05.611Z,2022-08-08T19:25:33Z,3689035581,140,7.0,3689035589,212,16.5,3691964745,189,,3689035585,141,75.5,3689035603,237,,3689035579,56,Back,3689035577,124,,3689035595,213,1.4,3kt58x082lj8650en2mt60xqt,E. Oelschlägel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442860875,728,1,2,85,28,3t0vjqtxc8wpjzv82i3oi2ova,1,11.4,78.6,2022-08-06T19:42:09.401Z,2022-08-08T19:25:39Z,3689035823,56,Back,3689035825,140,32.7,3689035829,212,26.2,3689035831,213,5.7,3694580941,178,,3689035821,155,,3689035827,141,58.5,,,,ew4kbwq27lxqocg0920amphw5,J. Veldmate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442860893,729,1,2,85,30,3t0vjqtxc8wpjzv82i3oi2ova,1,32.7,58.5,2022-08-06T19:42:11.410Z,2022-08-08T19:25:46Z,3694581153,178,,3694581155,21,,3689035947,56,Back,3689035953,212,9.0,3689035955,213,1.6,3689035949,140,32.1,3689035951,141,71.7,,,,cqrk42u0s5w8yuq6mnckug02y,J. Vlak,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442860903,730,50,2,85,32,3t0vjqtxc8wpjzv82i3oi2ova,1,31.8,71.2,2022-08-06T19:42:13.453Z,2022-08-08T19:25:55Z,3689036173,233,954,3689035991,285,,3689035989,56,Back,,,,,,,,,,,,,,,,6rxmwjizhefv4gntkhtpxtasp,A. Toufiqui,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442860931,954,7,2,85,32,24fvcruwqrqvqa3aonf8c3zuy,1,68.2,28.8,2022-08-06T19:42:13.642Z,2022-08-08T19:25:58Z,3694581479,178,,3689036131,56,Center,3689036165,233,730,3691965203,383,,3689036133,286,,,,,,,,,,,bx6j2y1hnu63lawn3rdoep1m2,J. Bakayoko,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442860935,955,49,2,85,33,24fvcruwqrqvqa3aonf8c3zuy,1,66.1,28,2022-08-06T19:42:14.766Z,2022-08-08T19:27:31Z,,,,,,,,,,,,,,,,,,,,,,,,,5yt3hbvzpaqv8lrjgt4ahb78q,R. Ledezma,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442860975,956,1,2,85,36,24fvcruwqrqvqa3aonf8c3zuy,1,70.8,14.6,2022-08-06T19:42:17.146Z,2022-08-08T19:27:38Z,3694584911,178,,3689036379,56,Right,3689036385,212,7.7,3689036383,141,20.3,3689036387,213,0.5,3689036381,140,77.1,,,,,,,5yt3hbvzpaqv8lrjgt4ahb78q,R. Ledezma,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442861027,957,1,2,85,36,24fvcruwqrqvqa3aonf8c3zuy,1,77.1,20.3,2022-08-06T19:42:18.023Z,2022-08-08T19:27:41Z,3689036697,213,5.4,3689036691,140,84.3,3694585055,178,,3689036693,141,6.2,3689036695,212,12.2,3689036689,56,Right,,,,,,,4drquvq035kmr2smvzph82bx1,L. de Jong,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443913853,1110,83,2,85,39,3t0vjqtxc8wpjzv82i3oi2ova,1,10.2,91.6,2022-08-06T19:42:20.831Z,2022-08-08T20:24:36Z,3694668857,399,427203,,,,,,,,,,,,,,,,,,,,,,y1ky8sp8scl05mmfr7byy3md,J. Hardeveld,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442861057,958,1,2,85,41,24fvcruwqrqvqa3aonf8c3zuy,0,94.6,12.3,2022-08-06T19:42:22.082Z,2022-08-08T19:27:48Z,3694585299,178,,3689036851,2,,3689036857,140,92.2,3689036863,213,1.7,3689036861,212,21.5,3689036859,141,43.7,3691965835,20,,3691965833,224,,5yt3hbvzpaqv8lrjgt4ahb78q,R. Ledezma,,3689036853,155,,3689036855,56,,,,,,,,Center,,,,,,,,,,,,,,,,,,,,,,,,
2442861077,731,12,2,85,42,3t0vjqtxc8wpjzv82i3oi2ova,1,9,57.3,2022-08-06T19:42:23.158Z,2022-08-08T19:27:52Z,3689036991,140,6.2,3689036997,213,2.0,3689036993,141,67.7,3689036995,212,7.7,3694585457,388,,3689036989,56,Back,3689037035,15,,,,,cqrk42u0s5w8yuq6mnckug02y,J. Vlak,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442861091,732,49,2,85,42,3t0vjqtxc8wpjzv82i3oi2ova,1,8.9,65.4,2022-08-06T19:42:23.976Z,2022-08-08T19:27:56Z,,,,,,,,,,,,,,,,,,,,,,,,,ew4kbwq27lxqocg0920amphw5,J. Veldmate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442861131,733,1,2,85,44,3t0vjqtxc8wpjzv82i3oi2ova,1,6.7,66.3,2022-08-06T19:42:25.776Z,2022-08-08T19:28:02Z,3689037323,213,4.3,3689037317,140,3.3,3689037319,141,52.7,3689037315,56,Back,3689037321,212,9.9,3694585697,178,,,,,,,,ew4kbwq27lxqocg0920amphw5,J. Veldmate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442861163,734,1,2,85,45,3t0vjqtxc8wpjzv82i3oi2ova,1,3.3,53,2022-08-06T19:42:26.865Z,2022-08-08T19:28:05Z,3694585767,178,,3689037505,213,1.0,3689037497,56,Back,3689037503,212,37.0,3689037499,140,22.5,3689037507,1,,3689037501,141,98.6,,,,3kt58x082lj8650en2mt60xqt,E. Oelschlägel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442861175,735,3,2,85,48,3t0vjqtxc8wpjzv82i3oi2ova,0,20.2,95.8,2022-08-06T19:42:29.335Z,2022-08-08T19:28:12Z,3689037555,56,Back,3689037557,285,,3694585999,178,,3691966807,464,,3689037645,233,959,,,,,,,,,,e605oixdrqumxkqm0y1bijbvt,J. Assehnoun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442861171,959,7,2,85,48,24fvcruwqrqvqa3aonf8c3zuy,1,79.8,4.2,2022-08-06T19:42:29.358Z,2022-08-08T19:28:16Z,3689037627,233,735,3689037537,286,,3691966621,383,,3694586125,178,,3689037535,56,Right,,,,,,,,,,5yt3hbvzpaqv8lrjgt4ahb78q,R. Ledezma,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442861187,960,49,2,85,50,24fvcruwqrqvqa3aonf8c3zuy,1,76.9,6.4,2022-08-06T19:42:31.079Z,2022-08-08T19:28:21Z,,,,,,,,,,,,,,,,,,,,,,,,,5yt3hbvzpaqv8lrjgt4ahb78q,R. Ledezma,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442861203,961,1,2,85,50,24fvcruwqrqvqa3aonf8c3zuy,1,77.2,4.6,2022-08-06T19:42:31.561Z,2022-08-08T19:28:26Z,3689037699,140,78.1,3689037705,213,1.4,3689037703,212,6.5,3689037701,141,14.0,3694586509,178,,3689037697,56,Right,,,,,,,5yt3hbvzpaqv8lrjgt4ahb78q,R. Ledezma,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
